date,WEC,dcf,Deviation
2008-09-25,22.78,25.032265203665332,-0.08997448634155347
2008-09-26,22.84,24.852265203665336,-0.08096908620500953
2008-09-29,22.66,24.642265203665335,-0.08044167966224502
2008-09-30,22.45,24.591666673733528,-0.08708912259375456
2008-10-01,22.75,24.521666673733527,-0.07224903173613617
2008-10-02,22.68,24.151666673733523,-0.06093437333391383
2008-10-03,22.31,23.501666673733528,-0.050705624000079386
2008-10-06,21.66,22.94166667373353,-0.055866327933399074
2008-10-07,21.1,22.701666673733527,-0.07055282313640432
2008-10-08,20.86,21.581666673733523,-0.03343887590534633
2008-10-09,19.74,20.85166667373353,-0.05331308480649544
2008-10-10,19.01,22.521666673733527,-0.15592392537400868
2008-10-13,20.68,21.64166667373353,-0.04443588787460173
2008-10-14,19.8,20.64166667373353,-0.040775131535504716
2008-10-15,18.8,21.01166667373353,-0.10525898340555295
2008-10-16,19.17,21.19166667373353,-0.09539913518172338
2008-10-17,19.35,22.35166667373353,-0.13429274503547084
2008-10-20,20.51,21.98166667373353,-0.06694973113626823
2008-10-21,20.14,21.591666673733528,-0.06723272898147759
2008-10-22,19.75,22.021666673733527,-0.10315598303206863
2008-10-23,20.18,21.571666673733528,-0.0645136370212912
2008-10-24,19.73,20.921666673733522,-0.05695849629559491
2008-10-27,19.08,22.631666673733527,-0.15693350052100308
2008-10-28,20.79,22.87166667373353,-0.09101508444612716
2008-10-29,21.03,23.741666673733523,-0.11421551447917344
2008-10-30,21.9,23.591666673733528,-0.07170611119294068
2008-10-31,21.75,23.26166667373353,-0.06498531231386206
2008-11-03,21.42,23.181666673733528,-0.07599396102652178
2008-11-04,21.34,22.80166667373353,-0.06410350149611221
2008-11-05,20.96,21.831666673733523,-0.039926712273518516
2008-11-06,19.99,23.311666673733523,-0.1424894547534098
2008-11-07,21.47,22.401666673733523,-0.04158916777499977
2008-11-10,20.56,22.501666673733528,-0.08628990473848142
2008-11-11,20.66,21.751666673733528,-0.05018772538712091
2008-11-12,19.91,22.951666673733527,-0.13252487137304447
2008-11-13,21.11,22.921666673733522,-0.07903730123645658
2008-11-14,21.08,23.041666673733527,-0.08513562415038933
2008-11-17,21.2,23.001666673733528,-0.07832765769929706
2008-11-18,21.16,22.541666673733527,-0.06129390047912919
2008-11-19,20.7,21.671666673733522,-0.0448358074329005
2008-11-20,19.83,22.48166667373353,-0.1179479578723408
2008-11-21,20.64,23.201666673733527,-0.11040873527562456
2008-11-24,21.36,23.331666673733523,-0.08450603642273014
2008-11-25,21.49,23.221666673733523,-0.07457116227114935
2008-11-26,21.38,23.571666673733528,-0.09297885907133396
2008-11-28,21.73,22.561666673733523,-0.036861934260457585
2008-12-01,20.72,22.651666673733523,-0.08527702184375907
2008-12-02,20.81,23.37166667373353,-0.10960564813345053
2008-12-03,21.53,22.521666673733527,-0.044031673503545976
2008-12-04,20.68,22.78166667373353,-0.09225254253046722
2008-12-05,20.94,22.26166667373353,-0.05936961922500428
2008-12-08,20.42,22.331666673733523,-0.08560340352840845
2008-12-09,20.49,22.661666673733528,-0.0958299627736845
2008-12-10,20.82,22.431666673733528,-0.0718478344554182
2008-12-11,20.59,22.751666673733528,-0.0950113547606225
2008-12-12,20.91,22.94166667373353,-0.08855793707697934
2008-12-15,21.1,23.321666673733528,-0.095261916946773
2008-12-16,21.48,22.291666673733527,-0.03641121525874602
2008-12-17,20.45,22.39166667373353,-0.08671380750818314
2008-12-18,20.55,22.571666673733528,-0.08956656603856927
2008-12-19,20.73,22.651666673733523,-0.08483555322495773
2008-12-22,20.81,22.421666673733522,-0.07187987838663012
2008-12-23,20.58,22.48166667373353,-0.08458744190684686
2008-12-24,20.64,22.69166667373353,-0.09041498375738133
2008-12-26,20.85,22.671666673733522,-0.08034992309780342
2008-12-29,20.83,22.591666673733528,-0.07797860596897666
2008-12-30,20.75,22.831666673733523,-0.09117453856876578
2008-12-31,20.99,22.72762711864407,-0.07645440105001766
2009-01-02,21.27,22.517627118644068,-0.055406687039908475
2009-01-05,21.06,22.427627118644068,-0.06097957271222698
2009-01-06,20.97,22.54762711864407,-0.06996865392276996
2009-01-07,21.09,23.037627118644068,-0.08454113388561091
2009-01-08,21.58,22.847627118644066,-0.05548178425976069
2009-01-09,21.39,22.967627118644067,-0.06868916455733565
2009-01-12,21.51,22.61762711864407,-0.04897185336170973
2009-01-13,21.16,22.20762711864407,-0.04717420339629852
2009-01-14,20.75,22.38762711864407,-0.07314875801555043
2009-01-15,20.93,22.86762711864407,-0.08473232087400595
2009-01-16,21.41,22.427627118644068,-0.04537382012197422
2009-01-20,20.97,22.787627118644068,-0.07976377308530502
2009-01-21,21.33,23.017627118644068,-0.07331890076875502
2009-01-22,21.56,23.447627118644068,-0.08050397206901794
2009-01-23,21.99,24.02762711864407,-0.08480351008373144
2009-01-26,22.57,24.427627118644068,-0.0760461550203646
2009-01-27,22.97,24.237627118644067,-0.0522999678326177
2009-01-28,22.78,24.167627118644067,-0.057416771279691914
2009-01-29,22.71,23.74762711864407,-0.04369392838535158
2009-01-30,22.29,23.987627118644067,-0.07077094829961772
2009-02-02,22.53,24.057627118644067,-0.06349866140622795
2009-02-03,22.6,24.147627118644067,-0.06409023590765828
2009-02-04,22.69,23.947627118644068,-0.05251572994741338
2009-02-05,22.49,23.88762711864407,-0.05850841155977504
2009-02-06,22.43,23.63762711864407,-0.051089185584603736
2009-02-09,22.18,23.06762711864407,-0.038479342243514014
2009-02-10,21.61,23.097627118644066,-0.06440605829346324
2009-02-11,21.64,22.827627118644067,-0.05202586814965504
2009-02-12,21.37,23.257627118644066,-0.08116163824515366
2009-02-13,21.8,22.65762711864407,-0.03785158587672055
2009-02-17,21.2,22.537627118644068,-0.05935084077850983
2009-02-18,21.08,22.597627118644066,-0.06715869372815508
2009-02-19,21.14,22.56762711864407,-0.06325995689040098
2009-02-20,21.11,22.257627118644066,-0.05156107219007
2009-02-23,20.8,22.31762711864407,-0.06800127587830551
2009-02-24,20.86,22.187627118644066,-0.0598363723865033
2009-02-25,20.73,21.937627118644066,-0.055048210643426576
2009-02-26,20.48,21.36762711864407,-0.04154074356106585
2009-02-27,19.91,20.767627118644068,-0.041296346171110554
2009-03-02,19.31,20.127627118644067,-0.04062213165141093
2009-03-03,18.67,20.397627118644067,-0.08469745566948617
2009-03-04,18.94,19.897627118644067,-0.048127704521448655
2009-03-05,18.44,20.24762711864407,-0.08927599802445985
2009-03-06,18.79,19.737627118644067,-0.04801119774671114
2009-03-09,18.28,19.83762711864407,-0.07851882230310481
2009-03-10,18.38,19.877627118644067,-0.075342348948652
2009-03-11,18.42,19.99762711864407,-0.07889071584764284
2009-03-12,18.54,20.47762711864407,-0.09462166233508262
2009-03-13,19.02,20.56762711864407,-0.07524577870439808
2009-03-16,19.11,20.61762711864407,-0.07312321199565952
2009-03-17,19.16,21.27762711864407,-0.09952365020949838
2009-03-18,19.82,21.347627118644066,-0.07155957475526187
2009-03-19,19.89,21.427627118644068,-0.07175909446856976
2009-03-20,19.97,22.177627118644068,-0.09954298116899007
2009-03-23,20.72,21.63762711864407,-0.04240886089830975
2009-03-24,20.18,21.537627118644068,-0.06303512969025438
2009-03-25,20.08,21.63762711864407,-0.07198696558098738
2009-03-26,20.18,21.88762711864407,-0.07801791895428889
2009-03-27,20.43,21.79762711864407,-0.06274201825731307
2009-03-30,20.34,22.037627118644068,-0.07703311747242769
2009-03-31,20.58,21.92432624775351,-0.06131665039837919
2009-04-01,20.68,21.824326247753508,-0.05243352004377677
2009-04-02,20.58,21.914326247753507,-0.06088830807154266
2009-04-03,20.67,21.754326247753507,-0.049844165955977626
2009-04-06,20.51,21.83432624775351,-0.06065340568453603
2009-04-07,20.59,22.004326247753507,-0.06427491720624257
2009-04-08,20.76,21.58432624775351,-0.03819096497576813
2009-04-09,20.34,21.484326247753508,-0.05326330621483477
2009-04-13,20.24,21.024326247753507,-0.037305654341114325
2009-04-14,19.78,21.304326247753508,-0.071550080017867
2009-04-15,20.06,21.324326247753508,-0.05929032566206893
2009-04-16,20.08,21.214326247753508,-0.05346982197342376
2009-04-17,19.97,21.074326247753508,-0.05240149719477882
2009-04-20,19.83,21.324326247753508,-0.07007612950542508
2009-04-21,20.08,21.114326247753507,-0.04898694069689091
2009-04-22,19.87,21.15432624775351,-0.060712226554126114
2009-04-23,19.91,20.97432624775351,-0.050744240133458685
2009-04-24,19.73,21.184326247753507,-0.0686510503447203
2009-04-27,19.94,21.04432624775351,-0.05247619879830534
2009-04-28,19.8,21.344326247753507,-0.07235300987380888
2009-04-29,20.1,21.22432624775351,-0.05297347179030065
2009-04-30,19.98,21.37432624775351,-0.06523369352519615
2009-05-01,20.13,21.45432624775351,-0.06172770155819651
2009-05-04,20.21,21.47432624775351,-0.058876177681512765
2009-05-05,20.23,20.94432624775351,-0.034105954963823515
2009-05-06,19.7,20.95432624775351,-0.059860013293817294
2009-05-07,19.71,20.69432624775351,-0.04756502994922884
2009-05-08,19.45,20.774326247753507,-0.06374821652262819
2009-05-11,19.53,20.58432624775351,-0.05121985704383081
2009-05-12,19.34,20.344326247753507,-0.04936640493879263
2009-05-13,19.1,20.19432624775351,-0.054189787484256624
2009-05-14,18.95,19.88432624775351,-0.04698807674507299
2009-05-15,18.64,19.81432624775351,-0.05926652428500567
2009-05-18,18.57,20.19432624775351,-0.08043478291008621
2009-05-19,18.95,19.824326247753508,-0.04410370555985921
2009-05-20,18.58,19.72432624775351,-0.05801598662381913
2009-05-21,18.48,19.81432624775351,-0.06734148974178678
2009-05-22,18.57,20.17432624775351,-0.07952316365123502
2009-05-26,18.93,20.17432624775351,-0.061678701557236426
2009-05-27,18.93,20.74432624775351,-0.08746132441635657
2009-05-28,19.5,20.97432624775351,-0.07029194789565263
2009-05-29,19.73,21.54432624775351,-0.08421364524883646
2009-06-01,20.3,21.464326247753508,-0.054244714430548124
2009-06-02,20.22,21.42432624775351,-0.05621302783698001
2009-06-03,20.18,21.51432624775351,-0.06202035947525142
2009-06-04,20.27,21.594326247753507,-0.06132750948371357
2009-06-05,20.35,21.44432624775351,-0.05103103893824357
2009-06-08,20.2,20.964326247753508,-0.03645842173608671
2009-06-09,19.72,21.06432624775351,-0.0638200449395756
2009-06-10,19.82,21.464326247753508,-0.07660740098588492
2009-06-11,20.22,21.79432624775351,-0.07223560067225243
2009-06-12,20.55,21.344326247753507,-0.037214866308422856
2009-06-15,20.1,21.254326247753507,-0.0543101782807871
2009-06-16,20.01,21.394326247753508,-0.06470529764398947
2009-06-17,20.15,21.504326247753507,-0.06297924576432579
2009-06-18,20.26,21.364326247753507,-0.05169019771309791
2009-06-19,20.12,21.47432624775351,-0.06306722884473215
2009-06-22,20.23,21.08432624775351,-0.04051949479981776
2009-06-23,19.84,21.31432624775351,-0.06917067096638352
2009-06-24,20.07,21.644326247753508,-0.07273620946814685
2009-06-25,20.4,21.58432624775351,-0.05486973436925213
2009-06-26,20.34,21.83432624775351,-0.06843931114692658
2009-06-29,20.59,21.60432624775351,-0.04695014489789895
2009-06-30,20.36,21.210693153000847,-0.040106805886279684
2009-07-01,20.75,20.630693153000845,0.005782978114906578
2009-07-02,20.17,21.140693153000846,-0.04591586217044441
2009-07-06,20.68,20.890693153000846,-0.010085503217042935
2009-07-07,20.43,20.950693153000845,-0.024853266152020548
2009-07-08,20.49,20.890693153000846,-0.01918046232675097
2009-07-09,20.43,20.800693153000847,-0.01782119231672663
2009-07-10,20.34,20.920693153000844,-0.027756879217816444
2009-07-13,20.46,21.050693153000847,-0.02806050844537822
2009-07-14,20.59,21.280693153000847,-0.032456327810142294
2009-07-15,20.82,21.180693153000846,-0.017029336594196587
2009-07-16,20.72,21.020693153000845,-0.01430462596129567
2009-07-17,20.56,21.110693153000845,-0.02608598159281983
2009-07-20,20.65,21.310693153000845,-0.031002893629849426
2009-07-21,20.85,21.290693153000845,-0.02069886357545525
2009-07-22,20.83,21.880693153000845,-0.04801918959577145
2009-07-23,21.42,22.110693153000845,-0.03123796925864819
2009-07-24,21.65,22.130693153000845,-0.0217206550955078
2009-07-27,21.67,21.830693153000844,-0.007360881849908352
2009-07-28,21.37,21.840693153000846,-0.021551200307769247
2009-07-29,21.38,22.130693153000845,-0.03392090558623351
2009-07-30,21.67,21.950693153000845,-0.01278743915029723
2009-07-31,21.49,22.210693153000847,-0.032448026184337064
2009-08-03,21.75,22.180693153000846,-0.01941747942816552
2009-08-04,21.72,22.120693153000847,-0.018113951051596744
2009-08-05,21.66,22.510693153000844,-0.037790624536474526
2009-08-06,22.05,22.710693153000847,-0.029091721179524854
2009-08-07,22.25,22.910693153000846,-0.028837763597488908
2009-08-10,22.45,22.910693153000846,-0.020108215405106766
2009-08-11,22.45,22.870693153000847,-0.018394420763135022
2009-08-12,22.41,22.860693153000845,-0.01971476323943766
2009-08-13,22.4,22.880693153000845,-0.02100867966658615
2009-08-14,22.42,22.840693153000846,-0.01841858082777026
2009-08-17,22.38,22.640693153000846,-0.011514362711386061
2009-08-18,22.18,22.870693153000847,-0.030199922161529336
2009-08-19,22.41,23.000693153000846,-0.0256815370333211
2009-08-20,22.54,23.400693153000844,-0.0367806691610959
2009-08-21,22.94,23.280693153000847,-0.014634149883846148
2009-08-24,22.82,23.350693153000844,-0.02272708349699004
2009-08-25,22.89,23.580693153000844,-0.029290621294266184
2009-08-26,23.12,23.590693153000846,-0.01995249355108375
2009-08-27,23.13,23.420693153000844,-0.012411808271507119
2009-08-28,22.96,23.200693153000845,-0.010374394911977558
2009-08-31,22.74,23.010693153000844,-0.011763798300249984
2009-09-01,22.55,22.880693153000845,-0.014452934217924818
2009-09-02,22.42,22.860693153000845,-0.019277331183765734
2009-09-03,22.4,22.890693153000846,-0.021436360608264038
2009-09-04,22.43,23.020693153000845,-0.025659225335873392
2009-09-08,22.56,22.990693153000844,-0.01873336963503558
2009-09-09,22.53,22.860693153000845,-0.014465578571375648
2009-09-10,22.4,22.780693153000847,-0.016711219032889746
2009-09-11,22.32,23.000693153000846,-0.02959446258740417
2009-09-14,22.54,23.220693153000845,-0.029314075532360984
2009-09-15,22.76,23.280693153000847,-0.022365878437503817
2009-09-16,22.82,23.220693153000845,-0.017255865290526917
2009-09-17,22.76,23.090693153000846,-0.014321490949173454
2009-09-18,22.63,22.980693153000846,-0.015260338348630387
2009-09-21,22.52,22.870693153000847,-0.015333735215403044
2009-09-22,22.41,22.870693153000847,-0.020143383933267422
2009-09-23,22.41,22.860693153000845,-0.01971476323943766
2009-09-24,22.4,22.710693153000847,-0.013680478658565032
2009-09-25,22.25,23.040693153000845,-0.034317246783778454
2009-09-28,22.58,23.250693153000846,-0.028846157341949397
2009-09-29,22.79,23.040693153000845,-0.010880451874261232
2009-09-30,22.58,22.616686390532543,-0.0016220939663337264
2009-10-01,22.38,22.376686390532544,0.00014808311693803589
2009-10-02,22.14,22.236686390532544,-0.0043480574773815395
2009-10-05,22.0,22.496686390532545,-0.02207820218099188
2009-10-06,22.26,22.516686390532545,-0.011399829712087195
2009-10-07,22.28,22.456686390532543,-0.00786787451451565
2009-10-08,22.22,22.476686390532546,-0.0114201170970053
2009-10-09,22.24,22.536686390532545,-0.013164596844067566
2009-10-12,22.3,22.266686390532545,0.0014961188603985764
2009-10-13,22.03,22.576686390532544,-0.024214642533272435
2009-10-14,22.34,22.566686390532546,-0.01004517839303376
2009-10-15,22.33,22.746686390532545,-0.018318553453393394
2009-10-16,22.51,22.896686390532544,-0.016888312305855413
2009-10-19,22.66,22.636686390532546,0.0010299038059389254
2009-10-20,22.4,22.566686390532546,-0.007386391942880821
2009-10-21,22.33,22.696686390532545,-0.0161559438335237
2009-10-22,22.46,22.466686390532544,-0.0002976135606432839
2009-10-23,22.23,22.286686390532545,-0.002543509139906308
2009-10-26,22.05,22.216686390532544,-0.007502756603864014
2009-10-27,21.98,22.246686390532545,-0.011987690474480672
2009-10-28,22.01,22.446686390532545,-0.01945438105807573
2009-10-29,22.21,22.066686390532546,0.00649456864212028
2009-10-30,21.83,21.866686390532543,-0.0016777297610317543
2009-11-02,21.63,21.826686390532544,-0.00901128036630694
2009-11-03,21.59,22.136686390532546,-0.024695945042901846
2009-11-04,21.9,22.586686390532545,-0.03040226346881847
2009-11-05,22.35,22.546686390532546,-0.00872351649043801
2009-11-06,22.31,22.856686390532545,-0.02391800723831028
2009-11-09,22.62,22.856686390532545,-0.010355236384158584
2009-11-10,22.62,22.816686390532546,-0.008620287239174074
2009-11-11,22.58,22.466686390532544,0.005043628040991566
2009-11-12,22.23,22.486686390532544,-0.011415038484310247
2009-11-13,22.25,22.696686390532545,-0.019680687429283528
2009-11-16,22.46,22.656686390532546,-0.008681163129606317
2009-11-17,22.42,22.616686390532543,-0.00869651668402116
2009-11-18,22.38,22.456686390532543,-0.003414857793306192
2009-11-19,22.22,22.786686390532545,-0.024869188122411456
2009-11-20,22.55,23.086686390532545,-0.023246575166916528
2009-11-23,22.85,23.096686390532543,-0.010680596617255844
2009-11-24,22.86,23.056686390532544,-0.008530557565865515
2009-11-25,22.82,22.746686390532545,0.0032230456871278346
2009-11-27,22.51,22.786686390532545,-0.012142458354431951
2009-11-30,22.55,23.136686390532546,-0.02535740773893258
2009-12-01,22.9,23.316686390532546,-0.017870737872159093
2009-12-02,23.08,23.306686390532544,-0.00972623850229648
2009-12-03,23.07,23.396686390532544,-0.013962934112957903
2009-12-04,23.16,23.476686390532546,-0.01348939902610169
2009-12-07,23.24,23.376686390532544,-0.0058471242779688515
2009-12-08,23.14,23.446686390532545,-0.013080159192830787
2009-12-09,23.21,23.736686390532544,-0.022188707466035074
2009-12-10,23.5,24.356686390532545,-0.03517253442428603
2009-12-11,24.12,24.386686390532546,-0.010935737076443464
2009-12-14,24.15,24.166686390532544,-0.0006904707688465406
2009-12-15,23.93,24.276686390532543,-0.014280630599888822
2009-12-16,24.04,24.226686390532546,-0.007705816120420872
2009-12-17,23.99,24.526686390532543,-0.021881732492804562
2009-12-18,24.29,24.666686390532544,-0.015271057675469657
2009-12-21,24.43,24.736686390532544,-0.01239803851213972
2009-12-22,24.5,24.986686390532544,-0.019477828429341093
2009-12-23,24.75,25.226686390532546,-0.018896115928703328
2009-12-24,24.99,25.206686390532543,-0.008596385386614336
2009-12-28,24.97,25.376686390532544,-0.016025984806443128
2009-12-29,25.14,25.446686390532545,-0.012052114991547458
2009-12-30,25.21,25.156686390532546,0.002119261998174693
2009-12-31,24.92,24.95453085376162,-0.0013837508692901013
2010-01-04,24.87,24.624530853761623,0.009968480118307754
2010-01-05,24.54,24.874530853761623,-0.013448730178202917
2010-01-06,24.79,24.824530853761622,-0.0013909972343502108
2010-01-07,24.74,24.974530853761625,-0.009390801178004948
2010-01-08,24.89,25.334530853761624,-0.017546441113418965
2010-01-11,25.25,25.234530853761623,0.0006130150121681499
2010-01-12,25.15,25.404530853761624,-0.01001911254440413
2010-01-13,25.32,25.344530853761622,-0.0009678953579044247
2010-01-14,25.26,25.224530853761625,0.001406137003855834
2010-01-15,25.14,25.444530853761623,-0.011968420856798834
2010-01-19,25.36,25.344530853761622,0.0006103544124622662
2010-01-20,25.26,25.164530853761622,0.0037937979767308505
2010-01-21,25.08,24.594530853761622,0.019738906553044666
2010-01-22,24.51,24.744530853761624,-0.009478088517728689
2010-01-25,24.66,24.584530853761624,0.003069781835061125
2010-01-26,24.5,24.564530853761624,-0.0026269931286614367
2010-01-27,24.48,24.534530853761623,-0.002222616527157384
2010-01-28,24.45,24.554530853761623,-0.004257090244736195
2010-01-29,24.47,24.654530853761624,-0.007484662955307142
2010-02-01,24.57,24.88453085376162,-0.012639613565954555
2010-02-02,24.8,24.624530853761623,0.00712578636646688
2010-02-03,24.54,24.174530853761624,0.015117941624149811
2010-02-04,24.09,24.414530853761622,-0.013292528769260459
2010-02-05,24.33,24.144530853761623,0.007681621455464249
2010-02-08,24.06,24.13453085376162,-0.0030881418086486923
2010-02-09,24.05,23.95453085376162,0.003985431683934948
2010-02-10,23.87,24.224530853761625,-0.014635199992183656
2010-02-11,24.14,24.014530853761624,0.005224717776184384
2010-02-12,23.93,24.484530853761623,-0.022648212337563645
2010-02-16,24.4,24.414530853761622,-0.0005951723524265651
2010-02-17,24.33,24.534530853761623,-0.008336448533731278
2010-02-18,24.45,24.984530853761623,-0.021394472319304914
2010-02-19,24.9,24.914530853761622,-0.0005832280706754567
2010-02-22,24.83,24.63453085376162,0.007934762281398555
2010-02-23,24.55,24.524530853761622,0.0010385171643139124
2010-02-24,24.44,24.414530853761622,0.0010431962174877185
2010-02-25,24.33,24.304530853761623,0.0010479176245623556
2010-02-26,24.22,24.744530853761624,-0.02119785001629515
2010-03-01,24.66,25.054530853761623,-0.015746886503859248
2010-03-02,24.97,25.004530853761622,-0.0013809838690266307
2010-03-03,24.92,24.95453085376162,-0.0013837508692901013
2010-03-04,24.87,25.054530853761623,-0.0073651689923348584
2010-03-05,24.97,25.11453085376162,-0.005754869744659219
2010-03-08,25.03,25.014530853761624,0.0006184064106102838
2010-03-09,24.93,25.024530853761622,-0.0037775275114663165
2010-03-10,24.94,25.154530853761624,-0.008528517387536239
2010-03-11,25.07,25.084530853761624,-0.0005792754844144987
2010-03-12,25.0,25.194530853761623,-0.007721154042944933
2010-03-15,25.11,25.464530853761623,-0.013922536244536876
2010-03-16,25.38,25.674530853761624,-0.011471713171283593
2010-03-17,25.59,25.594530853761622,-0.00017702429427246535
2010-03-18,25.51,25.36453085376162,0.005735140424125262
2010-03-19,25.28,25.194530853761623,0.0033923690317740895
2010-03-22,25.11,25.254530853761622,-0.005722967280546221
2010-03-23,25.17,25.034530853761623,0.005411291588794498
2010-03-24,24.95,24.88453085376162,0.0026309174411653924
2010-03-25,24.8,24.874530853761623,-0.0029962717367331138
2010-03-26,24.79,24.944530853761623,-0.0061949793591055125
2010-03-29,24.86,24.814530853761624,0.001832359697079733
2010-03-30,24.73,24.79453085376162,-0.0026026245119226132
2010-03-31,24.71,24.96,-0.010016025641025661
2010-04-01,24.96,25.21,-0.009916699722332445
2010-04-05,25.21,25.46,-0.00981932443047917
2010-04-06,25.46,25.25,0.008316831683168324
2010-04-07,25.25,25.09,0.006377042646472653
2010-04-08,25.09,25.24,-0.005942947702060164
2010-04-09,25.24,25.42,-0.007081038552321117
2010-04-12,25.42,25.48,-0.0023547880690737433
2010-04-13,25.48,25.68,-0.007788161993769416
2010-04-14,25.68,25.47,0.008244994110718551
2010-04-15,25.47,25.28,0.00751582278481
2010-04-16,25.28,25.39,-0.004332414336352897
2010-04-19,25.39,25.69,-0.011677695601401306
2010-04-20,25.69,25.83,-0.005420054200541924
2010-04-21,25.83,25.91,-0.0030876109610189495
2010-04-22,25.91,25.99,-0.0030781069642169534
2010-04-23,25.99,25.92,0.002700617283950546
2010-04-26,25.92,25.44,0.018867924528301883
2010-04-27,25.44,25.5,-0.0023529411764705577
2010-04-28,25.5,26.09,-0.022614028363357574
2010-04-29,26.09,26.25,-0.0060952380952381535
2010-04-30,26.25,26.72,-0.01758982035928136
2010-05-03,26.72,26.49,0.008682521706304236
2010-05-04,26.49,26.3,0.007224334600760329
2010-05-05,26.3,25.24,0.04199683042789237
2010-05-06,25.24,25.09,0.005978477481068056
2010-05-07,25.09,25.92,-0.032021604938271664
2010-05-10,25.92,26.08,-0.006134969325153228
2010-05-11,26.08,25.95,0.005009633911367883
2010-05-12,25.95,25.64,0.012090483619344727
2010-05-13,25.64,25.43,0.008257963035784632
2010-05-14,25.43,25.58,-0.005863956215793498
2010-05-17,25.58,25.34,0.009471191791633693
2010-05-18,25.34,25.31,0.0011853022520742496
2010-05-19,25.31,24.41,0.036870135190495645
2010-05-20,24.41,24.36,0.0020525451559934016
2010-05-21,24.36,24.22,0.005780346820809301
2010-05-24,24.22,24.11,0.004562422231439323
2010-05-25,24.11,24.17,-0.0024824162184526877
2010-05-26,24.17,24.5,-0.01346938775510198
2010-05-27,24.5,24.5,0.0
2010-05-28,24.5,24.16,0.01407284768211925
2010-06-01,24.16,24.59,-0.01748678324522157
2010-06-02,24.59,24.63,-0.0016240357287859997
2010-06-03,24.63,24.05,0.024116424116424007
2010-06-04,24.05,23.83,0.00923206042803204
2010-06-07,23.83,24.27,-0.018129377832715288
2010-06-08,24.27,24.0,0.011249999999999982
2010-06-09,24.0,24.72,-0.029126213592232997
2010-06-10,24.72,24.85,-0.005231388329979936
2010-06-11,24.85,24.82,0.001208702659145855
2010-06-14,24.82,25.31,-0.019359936783879816
2010-06-15,25.31,25.61,-0.0117141741507224
2010-06-16,25.61,25.99,-0.01462100808003075
2010-06-17,25.99,25.89,0.0038624951718808642
2010-06-18,25.89,25.64,0.00975039001560063
2010-06-21,25.64,25.17,0.018673023440603842
2010-06-22,25.17,24.88,0.01165594855305474
2010-06-23,24.88,25.37,-0.01931415057154129
2010-06-24,25.37,25.65,-0.01091617933723188
2010-06-25,25.65,25.89,-0.009269988412514585
2010-06-28,25.89,25.72,0.006609642301710794
2010-06-29,25.72,25.37,0.013795821836815048
2010-06-30,25.37,24.96,0.01642628205128216
2010-07-01,24.96,25.27,-0.012267510882469246
2010-07-02,25.27,25.68,-0.015965732087227402
2010-07-06,25.68,26.38,-0.02653525398028811
2010-07-07,26.38,26.49,-0.004152510381275953
2010-07-08,26.49,26.55,-0.00225988700564983
2010-07-09,26.55,26.62,-0.0026296018031555235
2010-07-12,26.62,26.83,-0.007827059262019986
2010-07-13,26.83,26.88,-0.0018601190476190688
2010-07-14,26.88,26.95,-0.0025974025974025983
2010-07-15,26.95,26.43,0.019674612183125273
2010-07-16,26.43,26.89,-0.017106731126812935
2010-07-19,26.89,27.17,-0.010305483989694553
2010-07-20,27.17,26.7,0.017602996254681758
2010-07-21,26.7,27.25,-0.020183486238532167
2010-07-22,27.25,27.51,-0.00945110868775001
2010-07-23,27.51,27.63,-0.004343105320303908
2010-07-26,27.63,27.84,-0.007543103448275912
2010-07-27,27.84,27.68,0.005780346820809301
2010-07-28,27.68,27.42,0.009482129832239172
2010-07-29,27.42,27.14,0.010316875460574915
2010-07-30,27.14,27.68,-0.019508670520231197
2010-08-02,27.68,27.56,0.004354136429608246
2010-08-03,27.56,27.61,-0.001810938065918144
2010-08-04,27.61,27.73,-0.004327443202308046
2010-08-05,27.73,27.92,-0.006805157593123279
2010-08-06,27.92,27.98,-0.0021443888491778917
2010-08-09,27.98,28.06,-0.0028510334996435516
2010-08-10,28.06,27.59,0.017035157665820977
2010-08-11,27.59,27.53,0.002179440610243333
2010-08-12,27.53,27.61,-0.0028975009054689194
2010-08-13,27.61,27.68,-0.0025289017341040276
2010-08-16,27.68,28.04,-0.012838801711840153
2010-08-17,28.04,28.09,-0.0017799928800285025
2010-08-18,28.09,27.78,0.011159107271418334
2010-08-19,27.78,27.82,-0.0014378145219265948
2010-08-20,27.82,27.85,-0.001077199281867225
2010-08-23,27.85,27.92,-0.002507163323782202
2010-08-24,27.92,27.93,-0.0003580379520228272
2010-08-25,27.93,27.7,0.008303249097473042
2010-08-26,27.7,28.26,-0.0198159943382874
2010-08-27,28.26,27.83,0.015450952209845603
2010-08-30,27.83,27.87,-0.0014352350197345265
2010-08-31,27.87,28.49,-0.021762021762021688
2010-09-01,28.49,28.5,-0.00035087719298254605
2010-09-02,28.5,28.69,-0.0066225165562914245
2010-09-03,28.69,28.52,0.005960729312763036
2010-09-07,28.52,28.32,0.007062146892655274
2010-09-08,28.32,28.54,-0.007708479327259932
2010-09-09,28.54,28.57,-0.0010500525026251317
2010-09-10,28.57,28.84,-0.009361997226074892
2010-09-13,28.84,28.89,-0.00173070266528208
2010-09-14,28.89,28.67,0.007673526334147196
2010-09-15,28.67,28.49,0.006318006318006386
2010-09-16,28.49,28.33,0.005647723261560156
2010-09-17,28.33,29.06,-0.025120440467997218
