date,FTI,dcf,Deviation
2019-08-14,23.27,33.24637751714981,-0.3000741212182769
2019-08-15,23.02,33.98637751714981,-0.32266979649761396
2019-08-16,23.76,34.53637751714981,-0.312029757950108
2019-08-19,24.31,34.21637751714981,-0.2895215167702826
2019-08-20,23.99,34.21637751714981,-0.2988737633615418
2019-08-21,23.99,34.24637751714981,-0.29948795349270596
2019-08-22,24.02,33.326377517149815,-0.27924959778063896
2019-08-23,23.1,34.23637751714981,-0.3252790839676696
2019-08-26,24.01,34.94637751714981,-0.3129473866578252
2019-08-27,24.72,34.95637751714981,-0.29283290329862655
2019-08-28,24.73,34.91637751714981,-0.29173637821239007
2019-08-29,24.69,35.06637751714981,-0.29590674178064347
2019-08-30,24.84,34.686377517149815,-0.2838687179796022
2019-09-03,24.46,35.616377517149814,-0.3132372884293989
2019-09-04,25.39,35.96637751714981,-0.29406290672744806
2019-09-05,25.74,35.406377517149814,-0.27301232701559786
2019-09-06,25.18,36.02637751714981,-0.30106766943155905
2019-09-09,25.8,35.936377517149815,-0.2820645323060862
2019-09-10,25.71,35.16637751714981,-0.26890394134392026
2019-09-11,24.94,35.35637751714981,-0.29461099379022315
2019-09-12,25.13,35.726377517149814,-0.29659815110175136
2019-09-13,25.5,35.98637751714981,-0.29139853023973816
2019-09-16,25.76,34.74637751714981,-0.25862775228048995
2019-09-17,24.52,34.56637751714981,-0.29064016072165466
2019-09-18,24.34,34.226377517149814,-0.28885258196535835
2019-09-19,24.0,34.616377517149814,-0.3066865535508503
2019-09-20,24.39,34.756377517149815,-0.29825828402383825
2019-09-23,24.53,34.256377517149815,-0.28392895636091364
2019-09-24,24.03,34.58637751714981,-0.3052177844272759
2019-09-25,24.36,34.49637751714981,-0.29383889691346665
2019-09-26,24.27,34.406377517149814,-0.29460751897224136
2019-09-27,24.18,34.366377517149814,-0.2964053314046998
2019-09-30,24.14,33.2710164957646,-0.2744435685313966
2019-10-01,23.23,32.9110164957646,-0.2941573225795221
2019-10-02,22.87,33.1610164957646,-0.31033477206825044
2019-10-03,23.12,33.171016495764604,-0.3030059840658773
2019-10-04,23.13,32.8710164957646,-0.29634059223631626
2019-10-07,22.83,32.3910164957646,-0.2951749444792753
2019-10-08,22.35,32.6610164957646,-0.31569796662947414
2019-10-09,22.62,32.9610164957646,-0.3137347568480904
2019-10-10,22.92,33.5110164957646,-0.3160458142803033
2019-10-11,23.47,33.3010164957646,-0.29521670898589425
2019-10-14,23.26,33.2710164957646,-0.30089301590887674
2019-10-15,23.23,33.101016495764604,-0.29820886307306105
2019-10-16,23.06,33.0410164957646,-0.30207958332771123
2019-10-17,23.0,32.9410164957646,-0.3017823234763496
2019-10-18,22.9,33.2910164957646,-0.3121267413714023
2019-10-21,23.25,33.5510164957646,-0.3070254666372023
2019-10-22,23.51,33.4810164957646,-0.2978110445668801
2019-10-23,23.44,30.7210164957646,-0.23700441346947
2019-10-24,20.68,31.4010164957646,-0.3414225936670128
2019-10-25,21.36,30.9710164957646,-0.3103229271496124
2019-10-28,20.93,30.3110164957646,-0.30949197949449914
2019-10-29,20.27,29.771016495764602,-0.3191364492749609
2019-10-30,19.73,29.771016495764602,-0.3372748961122337
2019-10-31,19.73,30.5510164957646,-0.35419497407769585
2019-11-01,20.51,31.0110164957646,-0.3386221311771189
2019-11-04,20.97,31.1310164957646,-0.32639526875542324
2019-11-05,21.09,30.5710164957646,-0.31013088809389533
2019-11-06,20.53,30.5510164957646,-0.32800926598150504
2019-11-07,20.51,30.6410164957646,-0.33063578348208433
2019-11-08,20.6,30.6010164957646,-0.3268197478717353
2019-11-11,20.56,30.271016495764602,-0.32080245792615947
2019-11-12,20.23,29.861016495764602,-0.322528085978943
2019-11-13,19.82,29.7110164957646,-0.33290737451458774
2019-11-14,19.67,30.3310164957646,-0.3514889287424078
2019-11-15,20.29,29.5610164957646,-0.3136230615443458
2019-11-18,19.52,29.3210164957646,-0.3342659180039119
2019-11-19,19.28,29.6710164957646,-0.35020763435077695
2019-11-20,19.63,29.6910164957646,-0.3388572599796237
2019-11-21,19.65,29.271016495764602,-0.3286874747638753
2019-11-22,19.23,29.5410164957646,-0.3490406803450019
2019-11-25,19.5,29.2910164957646,-0.33426687316161785
2019-11-26,19.25,29.5410164957646,-0.3483636555715698
2019-11-27,19.5,28.8810164957646,-0.3248160083679993
2019-11-29,18.84,28.9010164957646,-0.3481198143061518
2019-12-02,18.86,28.6010164957646,-0.34058287743748916
2019-12-03,18.56,29.1910164957646,-0.3641879513619227
2019-12-04,19.15,28.9410164957646,-0.3383093505785285
2019-12-05,18.9,29.0410164957646,-0.3491963339934602
2019-12-06,19.0,28.8910164957646,-0.3423561264178647
2019-12-09,18.85,29.1410164957646,-0.3531454195244119
2019-12-10,19.1,29.3810164957646,-0.3499203813199129
2019-12-11,19.34,29.9410164957646,-0.35406334642192927
2019-12-12,19.9,30.0410164957646,-0.33757234869846553
2019-12-13,20.0,29.9910164957646,-0.3331336401077154
2019-12-16,19.95,30.0510164957646,-0.3361289458274478
2019-12-17,20.01,30.3810164957646,-0.34136502632196053
2019-12-18,20.34,30.521016495764602,-0.333573965243832
2019-12-19,20.48,30.5510164957646,-0.329645872737517
2019-12-20,20.51,31.2610164957646,-0.34391128955199524
2019-12-23,21.22,31.181016495764602,-0.319457721884007
2019-12-24,21.14,31.181016495764602,-0.32202338551498144
2019-12-26,21.14,30.9810164957646,-0.3176466626622777
2019-12-27,20.94,31.361016495764602,-0.33229205109381543
2019-12-30,21.32,31.4810164957646,-0.32276646775785156
2019-12-31,21.44,32.91526785714286,-0.34863054759108203
2020-01-02,21.33,33.16526785714286,-0.3568572974631917
2020-01-03,21.58,33.31526785714286,-0.35224894206056323
2020-01-06,21.73,32.79526785714286,-0.33740440557898443
2020-01-07,21.21,32.075267857142855,-0.3387428565065985
2020-01-08,20.49,32.435267857142854,-0.3682802284770491
2020-01-09,20.85,32.59526785714286,-0.36033659574817767
2020-01-10,21.01,32.925267857142856,-0.3618882588546031
2020-01-13,21.34,32.55526785714286,-0.34449932669443994
2020-01-14,20.97,31.765267857142856,-0.3398450126626398
2020-01-15,20.18,31.665267857142858,-0.3627086910793992
2020-01-16,20.08,31.375267857142855,-0.3600054638122042
2020-01-17,19.79,30.98526785714286,-0.36130937801662666
2020-01-21,19.4,30.245267857142856,-0.35857734533442365
2020-01-22,18.66,30.015267857142856,-0.37831639255022
2020-01-23,18.43,29.55526785714286,-0.3764225014274105
2020-01-24,17.97,28.885267857142857,-0.37788356026768466
2020-01-27,17.3,28.365267857142857,-0.3900991844276357
2020-01-28,16.78,28.225267857142857,-0.40549722734505234
2020-01-29,16.64,28.045267857142857,-0.40667352208005547
2020-01-30,16.46,28.095267857142858,-0.41413621383875654
2020-01-31,16.51,28.575267857142858,-0.4222276381611221
2020-02-03,16.99,29.035267857142856,-0.41484955180737715
2020-02-04,17.45,29.455267857142857,-0.40757625818811216
2020-02-05,17.87,29.075267857142858,-0.38538829331507196
2020-02-06,17.49,28.405267857142857,-0.3842691402185837
2020-02-07,16.82,27.845267857142858,-0.39594763152241175
2020-02-10,16.26,28.98526785714286,-0.43902536695057526
2020-02-11,17.4,29.14526785714286,-0.40299056144252776
2020-02-12,17.56,28.945267857142856,-0.3933377957783625
2020-02-13,17.36,28.845267857142858,-0.39816818183225156
2020-02-14,17.26,28.71526785714286,-0.398926031758864
2020-02-18,17.13,28.785267857142856,-0.40490392220723026
2020-02-19,17.2,28.825267857142858,-0.4033012950567304
2020-02-20,17.24,28.535267857142856,-0.3958353541200582
2020-02-21,16.95,27.605267857142856,-0.38598675847971564
2020-02-24,16.02,26.855267857142856,-0.40346899218362986
2020-02-25,15.27,26.815267857142857,-0.43054829504779724
2020-02-26,15.23,26.885267857142857,-0.43351875529282835
2020-02-27,15.3,26.425267857142856,-0.42100870716947725
2020-02-28,14.84,26.665267857142858,-0.44347080706242403
2020-03-02,15.08,25.935267857142858,-0.4185523711162751
2020-03-03,14.35,25.755267857142858,-0.44283243025871966
2020-03-04,14.17,25.365267857142857,-0.44136209876412835
2020-03-05,13.78,24.185267857142858,-0.43023165666820495
2020-03-06,12.6,20.875267857142855,-0.3964149305184279
2020-03-09,9.29,21.115267857142857,-0.5600339970654276
2020-03-10,9.53,19.615267857142857,-0.514153970804448
2020-03-11,8.03,18.225267857142857,-0.5594029090303396
2020-03-12,6.64,18.725267857142857,-0.6453989309708521
2020-03-13,7.14,17.315267857142857,-0.5876471528533345
2020-03-16,5.73,,
2020-03-17,6.17,16.595267857142858,-0.6282072664862509
2020-03-18,5.01,,
2020-03-19,6.06,17.885267857142857,-0.6611736514988893
2020-03-20,6.3,17.885267857142857,-0.6477547862117166
2020-03-23,6.3,18.675267857142856,-0.6626554409718737
2020-03-24,7.09,18.565267857142857,-0.6181040826043255
2020-03-25,6.98,18.665267857142858,-0.6260434056761268
2020-03-26,7.08,18.695267857142856,-0.6212945407307999
2020-03-27,7.11,18.635267857142857,-0.6184653714395227
2020-03-30,7.05,17.911843575418995,-0.6064056739712185
2020-03-31,6.74,17.731843575418996,-0.619892879647133
2020-04-01,6.56,18.691843575418993,-0.6490447839705424
2020-04-02,7.52,18.341843575418995,-0.5900084978329003
2020-04-03,7.17,18.941843575418993,-0.6214729589835397
2020-04-06,7.77,19.041843575418994,-0.5919512746113382
2020-04-07,7.87,19.981843575418996,-0.6061424477528483
2020-04-08,8.81,19.571843575418995,-0.5498635595542565
2020-04-09,8.4,19.581843575418993,-0.5710311969530548
2020-04-13,8.41,19.621843575418996,-0.5713960328103158
2020-04-14,8.45,19.091843575418995,-0.557402617163725
2020-04-15,7.92,18.591843575418995,-0.5740067429100284
2020-04-16,7.42,19.291843575418994,-0.6153814967972107
2020-04-17,8.12,18.821843575418995,-0.5685863625705305
2020-04-20,7.65,18.701843575418994,-0.5909494179464277
2020-04-21,7.53,19.431843575418995,-0.6124917344679872
2020-04-22,8.26,18.881843575418994,-0.5625427163927393
2020-04-23,7.71,19.191843575418993,-0.5982668382168868
2020-04-24,8.02,18.851843575418993,-0.5745774163723003
2020-04-27,7.68,19.131843575418994,-0.5985750160602699
2020-04-28,7.96,20.441843575418993,-0.610602636174568
2020-04-29,9.27,20.081843575418993,-0.5383889947560958
2020-04-30,8.91,19.441843575418993,-0.5417101281863399
2020-05-01,8.27,19.131843575418994,-0.56773637797115
2020-05-04,7.96,18.931843575418995,-0.5795443814919736
2020-05-05,7.76,18.621843575418996,-0.583285082995581
2020-05-06,7.45,18.741843575418994,-0.6024937477457606
2020-05-07,7.57,19.091843575418995,-0.6034955990448991
2020-05-08,7.92,18.671843575418993,-0.5758319221125825
2020-05-11,7.5,18.701843575418994,-0.598970017594537
2020-05-12,7.53,18.051843575418996,-0.5828680894258622
2020-05-13,6.88,17.821843575418995,-0.6139568854992461
2020-05-14,6.65,17.691843575418993,-0.6241205744527667
2020-05-15,6.52,18.661843575418995,-0.650624013986056
2020-05-18,7.49,18.151843575418994,-0.5873697363642518
2020-05-19,6.98,18.661843575418995,-0.625974787978937
2020-05-20,7.49,18.431843575418995,-0.5936380444336677
2020-05-21,7.26,18.381843575418994,-0.6050450559970824
2020-05-22,7.21,18.821843575418995,-0.6169344426272814
2020-05-26,7.65,19.051843575418996,-0.5984640557373588
2020-05-27,7.88,18.851843575418993,-0.58200374576231
2020-05-28,7.68,18.571843575418995,-0.5864707793379779
2020-05-29,7.4,19.021843575418995,-0.610973564646349
2020-06-01,7.85,19.281843575418993,-0.5928812528067913
2020-06-02,8.11,20.011843575418993,-0.5947399863767825
2020-06-03,8.84,19.781843575418993,-0.5531255736454905
2020-06-04,8.61,20.761843575418993,-0.5852969429846866
2020-06-05,9.59,21.291843575418994,-0.5495927834510552
2020-06-08,10.12,20.491843575418994,-0.5061449711562578
2020-06-09,9.32,19.761843575418993,-0.5283840819591956
2020-06-10,8.59,18.661843575418995,-0.5397024969540214
2020-06-11,7.49,19.121843575418996,-0.608301366421157
2020-06-12,7.95,19.361843575418995,-0.5893986040620122
2020-06-15,8.19,19.661843575418995,-0.5834571682668129
2020-06-16,8.49,19.171843575418993,-0.5571630883278551
2020-06-17,8.0,19.001843575418995,-0.5789882193142095
2020-06-18,7.83,18.731843575418996,-0.581995228153892
2020-06-19,7.56,18.711843575418996,-0.5959778110837101
2020-06-22,7.54,18.911843575418995,-0.6013080390639309
2020-06-23,7.74,18.261843575418993,-0.5761654639064875
2020-06-24,7.09,18.511843575418993,-0.6170019495295176
2020-06-25,7.34,18.211843575418996,-0.5969655697072321
2020-06-26,7.04,17.971843575418994,-0.6082761364766736
2020-06-29,6.8,18.011843575418993,-0.6224706276441323
2020-06-30,6.84,18.081843575418993,-0.6217199882594657
2020-07-01,6.91,18.451843575418994,-0.6255116746596909
2020-07-02,7.28,18.891843575418996,-0.614648513738896
2020-07-06,7.72,18.281843575418993,-0.5777231126525997
2020-07-07,7.11,18.601843575418993,-0.6177798199854041
2020-07-08,7.43,17.981843575418996,-0.5868054368932039
2020-07-09,6.81,18.231843575418996,-0.6264777079822277
2020-07-10,7.06,18.501843575418995,-0.6184164042236469
2020-07-13,7.33,18.601843575418993,-0.6059530352310848
2020-07-14,7.43,19.041843575418994,-0.6098066885923092
2020-07-15,7.87,19.051843575418996,-0.5869166168173874
2020-07-16,7.88,18.881843575418994,-0.582667869875882
2020-07-17,7.71,18.771843575418995,-0.5892784867387267
2020-07-20,7.6,19.211843575418996,-0.6044106870761752
2020-07-21,8.04,19.011843575418993,-0.5771057147558711
2020-07-22,7.84,19.081843575418993,-0.5891382313761655
2020-07-23,7.91,19.111843575418995,-0.5861205137649006
2020-07-24,7.94,18.981843575418996,-0.5817055404311677
2020-07-27,7.81,18.701843575418994,-0.5823941116551112
2020-07-28,7.53,18.881843575418994,-0.601204195452461
2020-07-29,7.71,19.181843575418995,-0.5980574041443987
2020-07-30,8.01,18.76788792141103,-0.5732071699521433
2020-07-31,8.03,18.79788792141103,-0.5728243495454759
2020-08-03,8.06,18.997887921411028,-0.5757423123379832
2020-08-04,8.26,19.337887921411028,-0.5728592474230613
2020-08-05,8.6,19.11788792141103,-0.5501595136788906
2020-08-06,8.38,19.04788792141103,-0.5600562101911387
2020-08-07,8.31,19.35788792141103,-0.5707176302633397
2020-08-10,8.62,19.37788792141103,-0.5551630789196803
2020-08-11,8.64,19.489666295884316,-0.5566881511037194
2020-08-12,8.79,19.279666295884315,-0.544079245714101
2020-08-13,8.58,19.339666295884317,-0.5563522209364122
2020-08-14,8.64,19.019666295884317,-0.5457333548554626
2020-08-17,8.32,18.759666295884315,-0.5564953092035904
2020-08-18,8.06,18.709666295884315,-0.5692066404320097
2020-08-19,8.01,18.419666295884316,-0.5651387016826819
2020-08-20,7.72,18.169666295884316,-0.5751160272135164
2020-08-21,7.47,,
