date,AEE,dcf,Deviation
2002-04-15,41.8,,
2002-04-16,42.05,,
2002-04-17,42.14,,
2002-04-18,42.39,,
2002-04-19,42.58,,
2002-04-22,42.54,,
2002-04-23,42.85,,
2002-04-24,42.73,,
2002-04-25,42.32,,
2002-04-26,41.9,,
2002-04-29,41.6,,
2002-04-30,41.76,,
2002-05-01,41.88,,
2002-05-02,41.9,,
2002-05-03,42.0,,
2002-05-06,42.2,,
2002-05-07,42.21,,
2002-05-08,42.74,,
2002-05-09,42.77,,
2002-05-10,42.65,,
2002-05-13,43.02,,
2002-05-14,43.55,,
2002-05-15,43.43,,
2002-05-16,43.27,,
2002-05-17,43.4,,
2002-05-20,43.99,,
2002-05-21,44.15,,
2002-05-22,44.98,,
2002-05-23,45.13,,
2002-05-24,44.85,,
2002-05-28,44.6,,
2002-05-29,44.02,,
2002-05-30,43.57,,
2002-05-31,43.72,,
2002-06-03,42.77,,
2002-06-04,43.0,,
2002-06-05,42.67,,
2002-06-06,41.22,,
2002-06-07,40.48,,
2002-06-10,40.98,,
2002-06-11,40.99,,
2002-06-12,41.49,,
2002-06-13,41.54,,
2002-06-14,41.29,,
2002-06-17,41.7,,
2002-06-18,42.15,,
2002-06-19,41.77,,
2002-06-20,41.98,,
2002-06-21,42.35,,
2002-06-24,41.99,,
2002-06-25,41.7,,
2002-06-26,41.86,,
2002-06-27,42.45,,
2002-06-28,43.01,,
2002-07-01,42.47,,
2002-07-02,41.88,,
2002-07-03,41.53,,
2002-07-05,42.28,,
2002-07-08,42.21,,
2002-07-09,40.7,,
2002-07-10,39.03,,
2002-07-11,40.03,,
2002-07-12,40.15,,
2002-07-15,41.37,,
2002-07-16,40.06,,
2002-07-17,40.27,,
2002-07-18,39.81,,
2002-07-19,37.98,,
2002-07-22,38.66,,
2002-07-23,36.55,,
2002-07-24,39.75,,
2002-07-25,41.73,,
2002-07-26,41.21,,
2002-07-29,41.5,,
2002-07-30,43.83,,
2002-07-31,43.7,,
2002-08-01,43.03,,
2002-08-02,42.92,,
2002-08-05,43.07,,
2002-08-06,43.88,,
2002-08-07,44.0,,
2002-08-08,44.2,,
2002-08-09,44.19,,
2002-08-12,44.99,,
2002-08-13,43.63,,
2002-08-14,44.5,,
2002-08-15,44.05,,
2002-08-16,43.94,,
2002-08-19,43.99,,
2002-08-20,44.02,,
2002-08-21,44.77,,
2002-08-22,44.73,,
2002-08-23,44.01,,
2002-08-26,44.44,,
2002-08-27,44.35,,
2002-08-28,44.45,,
2002-08-29,43.76,,
2002-08-30,44.05,,
2002-09-03,42.85,,
2002-09-04,42.2,,
2002-09-05,42.67,,
2002-09-06,43.42,,
2002-09-09,42.76,,
2002-09-10,42.24,,
2002-09-11,42.08,,
2002-09-12,40.9,,
2002-09-13,41.73,,
2002-09-16,42.04,,
2002-09-17,41.15,,
2002-09-18,42.53,,
2002-09-19,42.51,,
2002-09-20,42.07,,
2002-09-23,41.65,,
2002-09-24,41.01,,
2002-09-25,41.75,,
2002-09-26,42.85,,
2002-09-27,41.88,,
2002-09-30,41.65,,
2002-10-01,42.4,,
2002-10-02,41.78,,
2002-10-03,41.87,,
2002-10-04,41.1,,
2002-10-07,41.27,,
2002-10-08,40.9,,
2002-10-09,38.76,,
2002-10-10,40.87,,
2002-10-11,41.0,,
2002-10-14,41.05,,
2002-10-15,41.37,,
2002-10-16,40.75,,
2002-10-17,41.35,,
2002-10-18,40.8,,
2002-10-21,41.51,,
2002-10-22,40.48,,
2002-10-23,40.45,,
2002-10-24,40.26,,
2002-10-25,40.39,,
2002-10-28,40.62,,
2002-10-29,40.31,,
2002-10-30,40.49,,
2002-10-31,40.4,,
2002-11-01,40.5,,
2002-11-04,41.35,,
2002-11-05,41.06,,
2002-11-06,41.25,,
2002-11-07,40.0,,
2002-11-08,39.66,,
2002-11-11,39.89,,
2002-11-12,39.26,,
2002-11-13,39.9,,
2002-11-14,39.92,,
2002-11-15,40.23,,
2002-11-18,40.29,,
2002-11-19,40.25,,
2002-11-20,40.29,,
2002-11-21,40.52,,
2002-11-22,41.13,,
2002-11-25,41.2,,
2002-11-26,41.13,,
2002-11-27,41.36,,
2002-11-29,41.35,,
2002-12-02,41.3,,
2002-12-03,42.0,,
2002-12-04,40.97,,
2002-12-05,40.95,,
2002-12-06,40.71,,
2002-12-09,40.33,,
2002-12-10,40.49,,
2002-12-11,40.74,,
2002-12-12,41.29,,
2002-12-13,41.95,,
2002-12-16,41.25,,
2002-12-17,41.45,,
2002-12-18,41.52,,
2002-12-19,41.58,,
2002-12-20,41.65,,
2002-12-23,40.94,,
2002-12-24,40.93,,
2002-12-26,41.47,,
2002-12-27,41.43,,
2002-12-30,41.82,,
2002-12-31,41.57,,
2003-01-02,42.28,,
2003-01-03,42.86,,
2003-01-06,44.69,,
2003-01-07,43.15,,
2003-01-08,43.23,,
2003-01-09,42.27,,
2003-01-10,41.99,,
2003-01-13,41.15,,
2003-01-14,40.7,,
2003-01-15,41.35,,
2003-01-16,41.28,,
2003-01-17,41.06,,
2003-01-21,40.8,,
2003-01-22,40.6,,
2003-01-23,40.75,,
2003-01-24,40.04,,
2003-01-27,39.07,,
2003-01-28,39.6,,
2003-01-29,39.74,,
2003-01-30,39.4,,
2003-01-31,39.33,,
2003-02-03,39.7,,
2003-02-04,39.31,,
2003-02-05,39.3,,
2003-02-06,39.29,,
2003-02-07,38.43,,
2003-02-10,38.95,,
2003-02-11,38.07,,
2003-02-12,37.95,,
2003-02-13,38.8,,
2003-02-14,39.74,,
2003-02-18,39.8,,
2003-02-19,39.35,,
2003-02-20,39.26,,
2003-02-21,39.5,,
2003-02-24,38.9,,
2003-02-25,39.31,,
2003-02-26,38.78,,
2003-02-27,38.95,,
2003-02-28,38.99,,
2003-03-03,39.14,,
2003-03-04,38.88,,
2003-03-05,39.26,,
2003-03-06,39.4,,
2003-03-07,39.38,,
2003-03-10,38.75,,
2003-03-11,38.35,,
2003-03-12,38.14,,
2003-03-13,38.43,,
2003-03-14,38.75,,
2003-03-17,39.52,,
2003-03-18,39.43,,
2003-03-19,39.54,,
2003-03-20,39.81,,
2003-03-21,40.0,,
2003-03-24,39.19,,
2003-03-25,39.51,,
2003-03-26,39.2,,
2003-03-27,39.26,,
2003-03-28,39.24,,
2003-03-31,39.05,,
2003-04-01,39.19,,
2003-04-02,39.3,,
2003-04-03,39.2,,
2003-04-04,39.78,,
2003-04-07,39.7,,
2003-04-08,39.86,,
2003-04-09,39.6,,
2003-04-10,40.0,,
2003-04-11,39.73,,
2003-04-14,40.05,,
2003-04-15,40.5,,
2003-04-16,40.07,,
2003-04-17,40.04,,
2003-04-21,40.35,,
2003-04-22,40.84,,
2003-04-23,40.6,,
2003-04-24,40.78,,
2003-04-25,40.49,,
2003-04-28,41.12,,
2003-04-29,40.96,,
2003-04-30,40.98,,
2003-05-01,40.65,,
2003-05-02,41.17,,
2003-05-05,41.31,,
2003-05-06,41.32,,
2003-05-07,41.56,,
2003-05-08,41.5,,
2003-05-09,41.94,,
2003-05-12,41.86,,
2003-05-13,41.72,,
2003-05-14,41.78,,
2003-05-15,42.22,,
2003-05-16,43.01,,
2003-05-19,42.87,,
2003-05-20,43.38,,
2003-05-21,43.01,,
2003-05-22,43.45,,
2003-05-23,45.1,,
2003-05-27,46.49,,
2003-05-28,45.95,,
2003-05-29,45.09,,
2003-05-30,45.5,,
2003-06-02,45.6,,
2003-06-03,45.8,,
2003-06-04,45.91,,
2003-06-05,45.49,,
2003-06-06,45.18,,
2003-06-09,44.4,,
2003-06-10,44.38,,
2003-06-11,44.6,,
2003-06-12,44.8,,
2003-06-13,44.9,,
2003-06-16,45.39,,
2003-06-17,45.45,,
2003-06-18,45.78,,
2003-06-19,45.17,,
2003-06-20,45.0,,
2003-06-23,44.5,,
2003-06-24,44.26,,
2003-06-25,44.1,,
2003-06-26,44.32,,
2003-06-27,44.09,,
2003-06-30,44.1,,
2003-07-01,44.1,,
2003-07-02,44.73,,
2003-07-03,44.43,,
2003-07-07,44.4,,
2003-07-08,44.2,,
2003-07-09,43.5,,
2003-07-10,43.26,,
2003-07-11,43.49,,
2003-07-14,43.55,,
2003-07-15,42.85,,
2003-07-16,42.19,,
2003-07-17,41.99,,
2003-07-18,42.24,,
2003-07-21,41.8,,
2003-07-22,42.4,,
2003-07-23,42.57,,
2003-07-24,42.62,,
2003-07-25,42.65,,
2003-07-28,42.45,,
2003-07-29,42.21,,
2003-07-30,41.94,,
2003-07-31,41.76,,
2003-08-01,41.69,,
2003-08-04,41.66,,
2003-08-05,40.92,,
2003-08-06,41.27,,
2003-08-07,41.66,,
2003-08-08,41.77,,
2003-08-11,41.73,,
2003-08-12,42.39,,
2003-08-13,42.34,,
2003-08-14,42.49,,
2003-08-15,42.62,,
2003-08-18,42.3,,
2003-08-19,42.35,,
2003-08-20,43.04,,
2003-08-21,42.8,,
2003-08-22,42.55,,
2003-08-25,42.64,,
2003-08-26,42.54,,
2003-08-27,42.54,,
2003-08-28,42.49,,
2003-08-29,42.5,,
2003-09-02,42.75,,
2003-09-03,43.1,,
2003-09-04,43.06,,
2003-09-05,43.25,,
2003-09-08,42.92,,
2003-09-09,42.4,,
2003-09-10,42.5,,
2003-09-11,42.35,,
2003-09-12,42.44,,
2003-09-15,42.22,,
2003-09-16,42.64,,
2003-09-17,42.4,,
2003-09-18,42.7,,
2003-09-19,42.58,,
2003-09-22,42.6,,
2003-09-23,42.82,,
2003-09-24,42.63,,
2003-09-25,42.7,,
2003-09-26,42.96,,
2003-09-29,43.06,,
2003-09-30,42.91,,
2003-10-01,43.09,,
2003-10-02,43.5,,
2003-10-03,43.5,,
2003-10-06,43.73,,
2003-10-07,43.75,,
2003-10-08,43.32,,
2003-10-09,43.5,,
2003-10-10,43.41,,
2003-10-13,43.67,,
2003-10-14,43.94,,
2003-10-15,43.95,,
2003-10-16,44.17,,
2003-10-17,43.93,,
2003-10-20,43.93,,
2003-10-21,43.97,,
2003-10-22,44.11,,
2003-10-23,43.99,,
2003-10-24,44.46,,
2003-10-27,44.59,,
2003-10-28,44.73,,
2003-10-29,44.63,,
2003-10-30,44.63,,
2003-10-31,44.65,,
2003-11-03,45.04,,
2003-11-04,44.62,,
2003-11-05,44.45,,
2003-11-06,44.58,,
2003-11-07,44.3,,
2003-11-10,44.0,,
2003-11-11,43.91,,
2003-11-12,44.3,,
2003-11-13,44.58,,
2003-11-14,44.11,,
2003-11-17,43.2,,
2003-11-18,42.8,,
2003-11-19,43.4,,
2003-11-20,43.3,,
2003-11-21,43.4,,
2003-11-24,43.72,,
2003-11-25,43.88,,
2003-11-26,44.07,,
2003-11-28,44.13,,
2003-12-01,44.85,,
2003-12-02,44.8,,
2003-12-03,44.97,,
2003-12-04,45.1,,
2003-12-05,44.83,,
2003-12-08,44.76,,
2003-12-09,44.36,,
2003-12-10,44.26,,
2003-12-11,44.71,,
2003-12-12,44.44,,
2003-12-15,44.73,,
2003-12-16,44.65,,
2003-12-17,44.89,,
2003-12-18,44.98,,
2003-12-19,45.29,,
2003-12-22,45.47,,
2003-12-23,45.52,,
2003-12-24,45.48,,
2003-12-26,45.44,,
2003-12-29,45.69,,
2003-12-30,46.08,,
2003-12-31,46.0,,
2004-01-02,45.8,,
2004-01-05,45.48,,
2004-01-06,45.07,,
2004-01-07,45.55,,
2004-01-08,45.54,,
2004-01-09,45.4,,
2004-01-12,45.54,,
2004-01-13,45.56,,
2004-01-14,45.94,,
2004-01-15,45.98,,
2004-01-16,46.1,,
2004-01-20,46.38,,
2004-01-21,47.33,,
2004-01-22,47.53,,
2004-01-23,47.52,,
2004-01-26,47.11,,
2004-01-27,47.15,,
2004-01-28,47.87,,
2004-01-29,48.2,,
2004-01-30,48.29,,
2004-02-02,47.96,,
2004-02-03,47.57,,
2004-02-04,46.31,,
2004-02-05,46.12,,
2004-02-06,46.28,,
2004-02-09,46.6,,
2004-02-10,46.8,,
2004-02-11,46.91,,
2004-02-12,46.5,,
2004-02-13,46.34,,
2004-02-17,46.55,,
2004-02-18,46.5,,
2004-02-19,46.65,,
2004-02-20,46.25,,
2004-02-23,46.3,,
2004-02-24,46.22,,
2004-02-25,46.34,,
2004-02-26,46.65,,
2004-02-27,47.4,,
2004-03-01,47.88,,
2004-03-02,47.8,,
2004-03-03,47.64,,
2004-03-04,47.99,,
2004-03-05,48.12,,
2004-03-08,47.45,,
2004-03-09,47.05,,
2004-03-10,46.59,,
2004-03-11,45.85,,
2004-03-12,46.25,,
2004-03-15,46.1,,
2004-03-16,46.39,,
2004-03-17,46.85,,
2004-03-18,46.7,,
2004-03-19,46.69,,
2004-03-22,46.19,,
2004-03-23,45.98,,
2004-03-24,45.97,,
2004-03-25,46.01,,
2004-03-26,46.08,,
2004-03-29,46.17,,
2004-03-30,46.16,,
2004-03-31,46.09,,
2004-04-01,46.2,,
2004-04-02,45.99,,
2004-04-05,45.96,,
2004-04-06,45.7,,
2004-04-07,45.36,,
2004-04-08,45.2,,
2004-04-12,44.11,,
2004-04-13,43.71,,
2004-04-14,43.65,,
2004-04-15,43.6,,
2004-04-16,43.65,,
2004-04-19,43.38,,
2004-04-20,43.18,,
2004-04-21,43.2,,
2004-04-22,43.57,,
2004-04-23,43.51,,
2004-04-26,43.73,,
2004-04-27,43.94,,
2004-04-28,43.81,,
2004-04-29,43.59,,
2004-04-30,43.72,,
2004-05-03,43.51,,
2004-05-04,43.55,,
2004-05-05,43.25,,
2004-05-06,43.3,,
2004-05-07,42.21,,
2004-05-10,41.0,,
2004-05-11,40.78,,
2004-05-12,41.13,,
2004-05-13,41.16,,
2004-05-14,41.98,,
2004-05-17,41.61,,
2004-05-18,42.0,,
2004-05-19,41.9,,
2004-05-20,42.42,,
2004-05-21,42.18,,
2004-05-24,42.91,,
2004-05-25,43.67,,
2004-05-26,43.85,,
2004-05-27,43.95,,
2004-05-28,44.2,,
2004-06-01,44.12,,
2004-06-02,44.46,,
2004-06-03,44.54,,
2004-06-04,44.27,,
2004-06-07,43.72,,
2004-06-08,43.07,,
2004-06-09,42.96,,
2004-06-10,43.09,,
2004-06-14,42.91,,
2004-06-15,43.23,,
2004-06-16,43.21,,
2004-06-17,43.15,,
2004-06-18,43.25,,
2004-06-21,43.77,,
2004-06-22,43.69,,
2004-06-23,44.0,,
2004-06-24,43.92,,
2004-06-25,43.8,,
2004-06-28,43.71,,
2004-06-29,43.08,,
2004-06-30,42.96,,
2004-07-01,42.44,,
2004-07-02,42.83,,
2004-07-06,42.96,,
2004-07-07,42.92,,
2004-07-08,42.89,,
2004-07-09,42.78,,
2004-07-12,42.57,,
2004-07-13,42.68,,
2004-07-14,43.12,,
2004-07-15,43.35,,
2004-07-16,43.51,,
2004-07-19,43.7,,
2004-07-20,44.52,,
2004-07-21,44.18,,
2004-07-22,44.07,,
2004-07-23,43.76,,
2004-07-26,43.52,,
2004-07-27,43.35,,
2004-07-28,43.9,,
2004-07-29,44.1,,
2004-07-30,44.69,,
2004-08-02,45.07,,
2004-08-03,45.29,,
2004-08-04,45.52,,
2004-08-05,44.85,,
2004-08-06,45.29,,
2004-08-09,45.23,,
2004-08-10,45.57,,
2004-08-11,45.89,,
2004-08-12,45.58,,
2004-08-13,45.52,,
2004-08-16,45.75,,
2004-08-17,45.81,,
2004-08-18,46.13,,
2004-08-19,45.73,,
2004-08-20,46.09,,
2004-08-23,45.99,,
2004-08-24,45.95,,
2004-08-25,46.2,,
2004-08-26,46.26,,
2004-08-27,46.32,,
2004-08-30,46.57,,
2004-08-31,46.79,,
2004-09-01,46.86,,
2004-09-02,46.8,,
2004-09-03,46.79,,
2004-09-07,46.29,,
2004-09-08,45.61,,
2004-09-09,45.74,,
2004-09-10,46.18,,
2004-09-13,46.07,,
2004-09-14,46.13,,
2004-09-15,45.94,,
2004-09-16,46.6,,
2004-09-17,46.73,,
2004-09-20,46.57,,
2004-09-21,46.8,,
2004-09-22,46.73,,
2004-09-23,46.15,,
2004-09-24,46.28,,
2004-09-27,46.12,,
2004-09-28,46.18,,
2004-09-29,45.97,,
2004-09-30,46.15,,
2004-10-01,46.39,,
2004-10-04,46.45,,
2004-10-05,46.62,,
2004-10-06,46.65,,
2004-10-07,46.26,,
2004-10-08,46.45,,
2004-10-11,46.44,,
2004-10-12,47.0,,
2004-10-13,46.35,,
2004-10-14,46.56,,
2004-10-15,46.8,,
2004-10-18,46.65,,
2004-10-19,46.27,,
2004-10-20,46.24,,
2004-10-21,46.17,,
2004-10-22,47.01,,
2004-10-25,47.86,,
2004-10-26,48.44,,
2004-10-27,47.78,,
2004-10-28,47.65,,
2004-10-29,48.0,,
2004-11-01,48.11,,
2004-11-02,47.46,,
2004-11-03,48.35,,
2004-11-04,49.38,,
2004-11-05,48.63,,
2004-11-08,48.7,,
2004-11-09,49.09,,
2004-11-10,48.85,,
2004-11-11,49.24,,
2004-11-12,49.3,,
2004-11-15,49.01,,
2004-11-16,49.01,,
2004-11-17,48.49,,
2004-11-18,48.78,,
2004-11-19,48.8,,
2004-11-22,49.26,,
2004-11-23,49.52,,
2004-11-24,49.53,,
2004-11-26,49.75,,
2004-11-29,49.25,,
2004-11-30,48.42,,
2004-12-01,48.6,,
2004-12-02,48.17,,
2004-12-03,48.66,,
2004-12-06,48.39,,
2004-12-07,48.03,,
2004-12-08,47.92,,
2004-12-09,48.36,,
2004-12-10,48.57,,
2004-12-13,49.09,,
2004-12-14,49.2,,
2004-12-15,49.7,,
2004-12-16,49.72,,
2004-12-17,49.55,,
2004-12-20,49.65,,
2004-12-21,49.75,,
2004-12-22,49.79,,
2004-12-23,49.64,,
2004-12-27,49.25,,
2004-12-28,49.6,,
2004-12-29,49.76,,
2004-12-30,50.15,,
2004-12-31,50.14,49.579735849670506,0.011300264931387582
2005-01-03,49.21,49.189735849670505,0.0004119589174340632
2005-01-04,48.82,48.74973584967051,0.001441323713961662
2005-01-05,48.38,49.2397358496705,-0.01746020434177964
2005-01-06,48.87,49.21973584967051,-0.007105601922340665
2005-01-07,48.85,49.659735849670504,-0.016305681772487257
2005-01-10,49.29,49.439735849670505,-0.0030286539176868077
2005-01-11,49.07,49.619735849670505,-0.01107897573933081
2005-01-12,49.25,49.619735849670505,-0.0074513868995729204
2005-01-13,49.25,49.8797358496705,-0.012625083893155087
2005-01-14,49.51,50.21973584967051,-0.014132608180080108
2005-01-18,49.85,50.2897358496705,-0.008744047711544689
2005-01-19,49.92,50.2897358496705,-0.007352113575934016
2005-01-20,49.92,49.759735849670506,0.0032207596682922723
2005-01-21,49.39,50.3797358496705,-0.019645514867799307
2005-01-24,50.01,49.8397358496705,0.003416233000172131
2005-01-25,49.47,50.2397358496705,-0.015321255907350673
2005-01-26,49.87,50.06973584967051,-0.0039891532535780705
2005-01-27,49.7,50.1697358496705,-0.009362932487386955
2005-01-28,49.8,50.4897358496705,-0.013660912224301214
2005-01-31,50.12,51.1697358496705,-0.020514779532075034
2005-02-01,50.8,50.979735849670504,-0.00352563320846766
2005-02-02,50.61,50.869735849670505,-0.005105901285551662
2005-02-03,50.5,50.8597358496705,-0.007073097090669056
2005-02-04,50.49,50.869735849670505,-0.007464867731821756
2005-02-07,50.5,50.869735849670505,-0.007268287194632683
2005-02-08,50.5,51.3397358496705,-0.016356450530430333
2005-02-09,50.97,51.3497358496705,-0.0073950886676847905
2005-02-10,50.98,51.579735849670506,-0.011627354033344472
2005-02-11,51.21,52.0297358496705,-0.015755141483688506
2005-02-14,51.66,51.89973584967051,-0.004619211364869424
2005-02-15,51.53,51.659735849670504,-0.002511353330339028
2005-02-16,51.29,51.6697358496705,-0.007349289548824411
2005-02-17,51.3,51.3797358496705,-0.0015518929467407405
2005-02-18,51.01,50.2697358496705,0.014725841260499806
2005-02-22,49.9,50.479735849670504,-0.01148452621457785
2005-02-23,50.11,50.95973584967051,-0.01667465177168892
2005-02-24,50.59,51.69973584967051,-0.021465019722679668
2005-02-25,51.33,51.8397358496705,-0.009832917574053135
2005-02-28,51.47,51.99973584967051,-0.010187279627765
2005-03-01,51.63,52.009735849670506,-0.007301245496960318
2005-03-02,51.64,51.6297358496705,0.00019880307657160756
2005-03-03,51.26,52.19973584967051,-0.01800269358406048
2005-03-04,51.83,51.6697358496705,0.003101702528454542
2005-03-07,51.3,51.44973584967051,-0.0029103327198417572
2005-03-08,51.08,50.31973584967051,0.015108667354708949
2005-03-09,49.95,50.64973584967051,-0.013815192476962612
2005-03-10,50.28,49.869735849670505,0.008226715929801953
2005-03-11,49.5,50.71973584967051,-0.024048544994116683
2005-03-14,50.35,50.39973584967051,-0.0009868275861377729
2005-03-15,50.03,49.92973584967051,0.0020081049623690284
2005-03-16,49.56,50.079735849670506,-0.010378166754526186
2005-03-17,49.71,49.70973584967051,5.313855022004432e-06
2005-03-18,49.34,49.5597358496705,-0.004433757482828926
2005-03-21,49.19,48.45973584967051,0.015069503321167188
2005-03-22,48.09,48.509735849670506,-0.008652610498050217
2005-03-23,48.14,48.6697358496705,-0.01088429678983116
2005-03-24,48.3,48.579735849670506,-0.005758282641473156
2005-03-28,48.21,48.0897358496705,0.002500827842046194
2005-03-29,47.72,48.88973584967051,-0.02392600060812955
2005-03-30,48.52,49.3797358496705,-0.017410701675032114
2005-03-31,49.01,49.22075471724804,-0.004281826202355843
2005-04-01,49.06,49.31075471724804,-0.005085193254207643
2005-04-04,49.15,49.75075471724805,-0.012075288518985539
2005-04-05,49.59,50.20075471724804,-0.01216624572056868
2005-04-06,50.04,50.38075471724804,-0.006763588976791968
2005-04-07,50.22,49.99075471724805,0.004585753586809682
2005-04-08,49.83,50.420754717248045,-0.011716498901313765
2005-04-11,50.26,51.05075471724805,-0.01548957937307216
2005-04-12,50.89,50.99075471724805,-0.0019759408898093467
2005-04-13,50.83,50.850754717248044,-0.0004081496403239848
2005-04-14,50.69,49.98075471724805,0.014190367607778365
2005-04-15,49.82,50.22075471724804,-0.007979862499167156
2005-04-18,50.06,50.62075471724805,-0.011077565326322092
2005-04-19,50.46,50.19075471724805,0.0053644398110519464
2005-04-20,50.03,50.850754717248044,-0.016140462846850334
2005-04-21,50.69,51.24075471724805,-0.010748372468110112
2005-04-22,51.08,51.55075471724805,-0.009131868579424385
2005-04-25,51.39,51.210754717248044,0.0035001492116573107
2005-04-26,51.05,51.530754717248044,-0.009329471689013102
2005-04-27,51.37,51.19075471724805,0.0035015167043739304
2005-04-28,51.03,51.86075471724805,-0.016018947695177976
2005-04-29,51.7,52.30075471724805,-0.011486540117745636
2005-05-02,52.14,52.260754717248055,-0.0023106194677322556
2005-05-03,52.1,52.94075471724805,-0.015881048952521404
2005-05-04,52.78,52.93075471724805,-0.0028481497770694864
2005-05-05,52.77,52.670754717248045,0.0018842578445046332
2005-05-06,52.51,53.23075471724805,-0.013540193466663464
2005-05-09,53.07,52.850754717248044,0.00414838508787474
2005-05-10,52.69,53.260754717248055,-0.010716234125447421
2005-05-11,53.1,53.33075471724804,-0.004326860147985334
2005-05-12,53.17,52.44075471724805,0.013906079092185664
2005-05-13,52.28,53.16075471724805,-0.01656776172446406
2005-05-16,53.0,53.81075471724804,-0.015066778407182735
2005-05-17,53.65,53.66075471724805,-0.00020042053647428837
2005-05-18,53.5,53.41075471724805,0.0016709234539824536
2005-05-19,53.25,53.43075471724805,-0.003382971440410887
2005-05-20,53.27,53.460754717248044,-0.003568126156410112
2005-05-23,53.3,53.45075471724804,-0.0028204413210912715
2005-05-24,53.29,53.80075471724805,-0.00949344892896653
2005-05-25,53.64,53.82075471724804,-0.0033584574983693827
2005-05-26,53.66,54.39075471724804,-0.01343527445145587
2005-05-27,54.23,54.74075471724805,-0.009330428852986294
2005-05-31,54.58,55.16075471724805,-0.01052840412037459
2005-06-01,55.0,55.23075471724805,-0.00417801129876616
2005-06-02,55.07,54.98075471724805,0.0016232094886823312
2005-06-03,54.82,53.56075471724804,0.023510596320003962
2005-06-06,53.4,53.87075471724805,-0.008738595175042607
2005-06-07,53.71,53.960754717248044,-0.004646983137318705
2005-06-08,53.8,53.73075471724805,0.001288745767974886
2005-06-09,53.57,53.82075471724804,-0.0046590709952955
2005-06-10,53.66,54.020754717248046,-0.006678076216007911
2005-06-13,53.86,54.29075471724805,-0.007934218625094913
2005-06-14,54.13,53.98075471724805,0.0027647868862468172
2005-06-15,53.82,54.260754717248055,-0.00812290060366505
2005-06-16,54.1,54.65075471724804,-0.010077714756137057
2005-06-17,54.49,54.65075471724804,-0.002941491258075968
2005-06-20,54.49,54.780754717248044,-0.005307607000830439
2005-06-21,54.62,55.06075471724804,-0.008004879691741129
2005-06-22,54.9,54.93075471724805,-0.0005598815710134986
2005-06-23,54.77,54.66075471724805,0.0019986054586524915
2005-06-24,54.5,54.82075471724804,-0.005850972298765633
2005-06-27,54.66,55.460754717248044,-0.014438222511224064
2005-06-28,55.3,55.58075471724804,-0.005051293719855132
2005-06-29,55.42,55.460754717248044,-0.0007348388505676873
2005-06-30,55.3,,
2005-07-01,55.62,,
2005-07-05,55.65,,
2005-07-06,55.05,,
2005-07-07,55.28,,
2005-07-08,55.59,,
2005-07-11,55.65,,
2005-07-12,55.91,,
2005-07-13,55.95,,
2005-07-14,55.54,,
2005-07-15,55.35,,
2005-07-18,55.27,,
2005-07-19,55.6,,
2005-07-20,55.64,,
2005-07-21,54.87,,
2005-07-22,55.11,,
2005-07-25,54.94,,
2005-07-26,54.73,,
2005-07-27,55.26,,
2005-07-28,55.98,,
2005-07-29,55.62,,
2005-08-01,55.05,,
2005-08-02,55.85,,
2005-08-03,56.22,,
2005-08-04,55.97,,
2005-08-05,54.89,,
2005-08-08,53.87,,
2005-08-09,54.38,,
2005-08-10,54.51,,
2005-08-11,54.7,,
2005-08-12,54.75,,
2005-08-15,54.84,,
2005-08-16,53.9,,
2005-08-17,53.66,,
2005-08-18,53.85,,
2005-08-19,54.34,,
2005-08-22,54.26,,
2005-08-23,54.58,,
2005-08-24,54.02,,
2005-08-25,54.4,,
2005-08-26,54.16,,
2005-08-29,54.57,,
2005-08-30,54.6,,
2005-08-31,54.93,,
2005-09-01,55.81,,
2005-09-02,55.86,,
2005-09-06,55.72,,
2005-09-07,55.41,,
2005-09-08,54.99,,
2005-09-09,55.25,,
2005-09-12,55.11,,
2005-09-13,54.83,,
2005-09-14,55.25,,
2005-09-15,55.74,,
2005-09-16,56.29,,
2005-09-19,55.78,,
2005-09-20,55.5,,
2005-09-21,53.91,,
2005-09-22,52.85,,
2005-09-23,52.89,,
2005-09-26,52.79,,
2005-09-27,53.19,,
2005-09-28,53.64,,
2005-09-29,53.89,,
2005-09-30,53.49,,
2005-10-03,53.83,,
2005-10-04,52.98,,
2005-10-05,52.16,,
2005-10-06,51.86,,
2005-10-07,52.09,,
2005-10-10,51.35,,
2005-10-11,51.13,,
2005-10-12,50.89,,
2005-10-13,49.93,,
2005-10-14,50.43,,
2005-10-17,51.01,,
2005-10-18,50.35,,
2005-10-19,50.66,,
2005-10-20,49.87,,
2005-10-21,50.23,,
2005-10-24,52.07,,
2005-10-25,52.13,,
2005-10-26,51.44,,
2005-10-27,51.1,,
2005-10-28,52.07,,
2005-10-31,52.6,,
2005-11-01,51.64,,
2005-11-02,51.75,,
2005-11-03,51.67,,
2005-11-04,51.6,,
2005-11-07,51.09,,
2005-11-08,51.24,,
2005-11-09,51.7,,
2005-11-10,51.82,,
2005-11-11,51.61,,
2005-11-14,51.04,,
2005-11-15,50.87,,
2005-11-16,51.04,,
2005-11-17,51.89,,
2005-11-18,51.65,,
2005-11-21,51.79,,
2005-11-22,52.01,,
2005-11-23,52.42,,
2005-11-25,52.92,,
2005-11-28,53.03,,
2005-11-29,52.95,,
2005-11-30,52.46,,
2005-12-01,52.56,,
2005-12-02,52.9,,
2005-12-05,51.93,,
2005-12-06,51.56,,
