date,GRMN,dcf,Deviation
2005-03-23,23.82,,
2005-03-24,23.7,,
2005-03-28,22.33,,
2005-03-29,22.42,,
2005-03-30,22.84,,
2005-03-31,23.16,,
2005-04-01,22.5,,
2005-04-04,22.72,,
2005-04-05,23.01,,
2005-04-06,23.14,,
2005-04-07,22.74,,
2005-04-08,22.9,,
2005-04-11,22.76,,
2005-04-12,23.07,,
2005-04-13,23.06,,
2005-04-14,22.58,,
2005-04-15,21.8,,
2005-04-18,21.46,,
2005-04-19,21.56,,
2005-04-20,21.51,,
2005-04-21,21.86,,
2005-04-22,21.64,,
2005-04-25,21.9,,
2005-04-26,21.76,,
2005-04-27,21.12,,
2005-04-28,20.29,,
2005-04-29,19.75,,
2005-05-02,20.25,,
2005-05-03,20.36,,
2005-05-04,20.36,,
2005-05-05,20.38,,
2005-05-06,20.96,,
2005-05-09,20.7,,
2005-05-10,21.3,,
2005-05-11,21.67,,
2005-05-12,21.25,,
2005-05-13,21.37,,
2005-05-16,21.13,,
2005-05-17,21.15,,
2005-05-18,22.03,,
2005-05-19,21.92,,
2005-05-20,22.2,,
2005-05-23,22.64,,
2005-05-24,21.99,,
2005-05-25,21.55,,
2005-05-26,21.91,,
2005-05-27,22.17,,
2005-05-31,22.17,,
2005-06-01,22.37,,
2005-06-02,22.13,,
2005-06-03,21.72,,
2005-06-06,21.67,,
2005-06-07,21.25,,
2005-06-08,21.15,,
2005-06-09,21.09,,
2005-06-10,20.89,,
2005-06-13,21.09,,
2005-06-14,21.0,,
2005-06-15,21.06,,
2005-06-16,22.0,,
2005-06-17,22.25,,
2005-06-20,22.06,,
2005-06-21,21.67,,
2005-06-22,21.82,,
2005-06-23,21.21,,
2005-06-24,20.68,,
2005-06-27,20.54,,
2005-06-28,20.76,,
2005-06-29,21.16,,
2005-06-30,21.38,,
2005-07-01,21.83,,
2005-07-05,22.08,,
2005-07-06,24.09,,
2005-07-07,23.75,,
2005-07-08,24.2,,
2005-07-11,23.62,,
2005-07-12,23.71,,
2005-07-13,23.75,,
2005-07-14,24.04,,
2005-07-15,25.22,,
2005-07-18,25.0,,
2005-07-19,25.27,,
2005-07-20,26.27,,
2005-07-21,26.02,,
2005-07-22,25.64,,
2005-07-25,25.65,,
2005-07-26,26.28,,
2005-07-27,27.45,,
2005-07-28,27.31,,
2005-07-29,27.45,,
2005-08-01,27.57,,
2005-08-02,27.37,,
2005-08-03,27.01,,
2005-08-04,26.12,,
2005-08-05,26.51,,
2005-08-08,26.83,,
2005-08-09,27.5,,
2005-08-10,27.59,,
2005-08-11,28.38,,
2005-08-12,28.12,,
2005-08-15,28.37,,
2005-08-16,27.4,,
2005-08-17,27.46,,
2005-08-18,27.53,,
2005-08-19,27.83,,
2005-08-22,28.0,,
2005-08-23,28.17,,
2005-08-24,27.98,,
2005-08-25,28.06,,
2005-08-26,27.8,,
2005-08-29,27.93,,
2005-08-30,28.25,,
2005-08-31,28.95,,
2005-09-01,29.38,,
2005-09-02,29.71,,
2005-09-06,29.98,,
2005-09-07,29.98,,
2005-09-08,30.34,,
2005-09-09,31.17,,
2005-09-12,31.63,,
2005-09-13,32.32,,
2005-09-14,32.0,,
2005-09-15,32.4,,
2005-09-16,33.47,,
2005-09-19,33.67,,
2005-09-20,33.09,,
2005-09-21,31.46,,
2005-09-22,30.81,,
2005-09-23,31.12,,
2005-09-26,30.81,34.38451845473117,-0.10395720560801791
2005-09-27,31.35,34.124518454731174,-0.08130571742460735
2005-09-28,31.09,36.374518454731174,-0.14528078114100296
2005-09-29,33.34,36.95451845473117,-0.09780991894560631
2005-09-30,33.92,38.24451845473117,-0.11307551067350907
2005-10-03,35.21,37.70451845473117,-0.0661596688398538
2005-10-04,34.67,36.27451845473117,-0.0442326603655272
2005-10-05,33.24,36.18451845473117,-0.08137509024515344
2005-10-06,33.15,36.06451845473117,-0.08081401276408362
2005-10-07,33.03,35.794518454731175,-0.07723301147988404
2005-10-10,32.76,35.56451845473117,-0.07885720309417221
2005-10-11,32.53,34.28451845473117,-0.05117523984033234
2005-10-12,31.25,34.264518454731174,-0.08797784386533336
2005-10-13,31.23,34.96451845473117,-0.10680880560578232
2005-10-14,31.93,34.55451845473117,-0.07595297437495696
2005-10-17,31.52,34.61451845473117,-0.08939943679349971
2005-10-18,31.58,35.38451845473117,-0.10751929433767615
2005-10-19,32.35,35.14451845473117,-0.07951505889405552
2005-10-20,32.11,35.83451845473117,-0.10393661238775276
2005-10-21,32.8,36.82451845473117,-0.10928909931785158
2005-10-24,33.79,36.77451845473117,-0.08115724094130738
2005-10-25,33.74,32.78451845473117,0.029144290973440956
2005-10-26,29.75,31.26451845473117,-0.048442084816501696
2005-10-27,28.23,31.594518454731173,-0.10649057555828478
2005-10-28,28.56,31.754518454731173,-0.10060043767582993
2005-10-31,28.72,31.124518454731174,-0.0772548002060951
2005-11-01,28.09,30.704518454731172,-0.08515093498651849
2005-11-02,27.67,31.90451845473117,-0.1327247255193481
2005-11-03,28.87,31.42451845473117,-0.08129061574678065
2005-11-04,28.39,30.454518454731172,-0.06779021831522158
2005-11-07,27.42,30.35451845473117,-0.09667484790139325
2005-11-08,27.32,30.824518454731173,-0.11369256132509908
2005-11-09,27.79,31.58451845473117,-0.12013855649468597
2005-11-10,28.55,31.67451845473117,-0.09864454480015827
2005-11-11,28.64,32.03451845473117,-0.10596439773327804
2005-11-14,29.0,31.704518454731172,-0.08530388053654814
2005-11-15,28.67,31.88451845473117,-0.10081753184684483
2005-11-16,28.85,32.53451845473117,-0.11324951558320562
2005-11-17,29.5,33.61451845473117,-0.12240301643089757
2005-11-18,30.58,33.96451845473117,-0.09964865126064282
2005-11-21,30.93,33.904518454731175,-0.08773221358984085
2005-11-22,30.87,32.93451845473117,-0.06268555156101252
2005-11-23,29.9,32.95451845473117,-0.09268891180816652
2005-11-25,29.92,31.90451845473117,-0.06220179933281145
2005-11-28,28.87,30.934518454731172,-0.0667383414340953
2005-11-29,27.9,30.58451845473117,-0.08777376889894761
2005-11-30,27.55,31.164518454731173,-0.11598184839536452
2005-12-01,28.13,31.99451845473117,-0.12078689229841211
2005-12-02,28.96,32.55451845473117,-0.11041534709627321
2005-12-05,29.52,32.13451845473117,-0.08136168147079348
2005-12-06,29.1,32.73451845473117,-0.11103014879407425
2005-12-07,29.7,32.43451845473117,-0.08430889635521288
2005-12-08,29.4,32.21451845473117,-0.0873680126147538
2005-12-09,29.18,33.45451845473117,-0.12777103518961774
2005-12-12,30.42,34.80451845473117,-0.12597555287064055
2005-12-13,31.77,34.78451845473117,-0.08666264731116768
2005-12-14,31.75,34.13451845473117,-0.06985651366060708
2005-12-15,31.1,33.55451845473117,-0.07315016181926715
2005-12-16,30.52,33.70451845473117,-0.0944834283571897
2005-12-19,30.67,33.724518454731175,-0.09057263364134582
2005-12-20,30.69,34.43451845473117,-0.10874316304593723
2005-12-21,31.4,37.18451845473117,-0.15556254847762263
2005-12-22,34.15,37.32451845473117,-0.08505182614964923
2005-12-23,34.29,36.25451845473117,-0.05418685831351322
2005-12-27,33.22,35.86451845473117,-0.07373634356945646
2005-12-28,32.83,35.45451845473117,-0.07402493586486569
2005-12-29,32.42,36.20451845473117,-0.10453166113680523
2005-12-30,33.17,36.77407127113293,-0.09800577272394828
2006-01-03,33.68,35.864071271132936,-0.06089858718552399
2006-01-04,32.77,35.06407127113293,-0.06542512571897374
2006-01-05,31.97,36.48407127113293,-0.12372718048888842
2006-01-06,33.39,36.56407127113293,-0.08680847511745327
2006-01-09,33.47,35.474071271132935,-0.05649397431198577
2006-01-10,32.38,35.05407127113293,-0.07628418537891868
2006-01-11,31.96,34.93407127113293,-0.08513382960864602
2006-01-12,31.84,34.56407127113293,-0.07881222237288954
2006-01-13,31.47,33.794071271132935,-0.0687715680211094
2006-01-17,30.7,33.82407127113293,-0.09236236661430997
2006-01-18,30.73,33.544071271132935,-0.08389176282112909
2006-01-19,30.45,32.99407127113293,-0.07710692173229261
2006-01-20,29.9,33.624071271132934,-0.11075610806030323
2006-01-23,30.53,35.28407127113293,-0.13473703855207864
2006-01-24,32.19,34.61407127113293,-0.07003138267512987
2006-01-25,31.52,34.72407127113293,-0.09227233886587949
2006-01-26,31.63,35.21407127113293,-0.10177951999747914
2006-01-27,32.12,34.80407127113293,-0.07711946255434632
2006-01-30,31.71,34.20407127113293,-0.07291738025460848
2006-01-31,31.11,34.20407127113293,-0.09045915167836238
2006-02-01,31.11,35.30407127113293,-0.11879851586868673
2006-02-02,32.21,35.09407127113293,-0.08218115387214309
2006-02-03,32.0,34.43407127113293,-0.07068787341372207
2006-02-06,31.34,33.834071271132935,-0.07371478445932289
2006-02-07,30.74,33.46407127113293,-0.0814028648535301
2006-02-08,30.37,35.91407127113293,-0.15437044798619515
2006-02-09,32.82,36.34407127113293,-0.09696413054120334
2006-02-10,33.25,37.09407127113293,-0.10363034143745864
2006-02-13,34.0,36.614071271132936,-0.07139526363444615
2006-02-14,33.52,36.044071271132935,-0.07002736322837144
2006-02-15,32.95,35.84407127113293,-0.08074058466298373
2006-02-16,32.75,35.75407127113293,-0.08402039723958243
2006-02-17,32.66,36.09407127113293,-0.09514225328965353
2006-02-21,33.0,35.654071271132935,-0.07443950091842066
2006-02-22,32.56,35.85407127113293,-0.0918743995967084
2006-02-23,32.76,36.59407127113293,-0.10477301753952217
2006-02-24,33.5,38.264071271132934,-0.12450508042846531
2006-02-27,35.17,37.50407127113293,-0.062235143866353315
2006-02-28,34.41,37.92407127113293,-0.09266070739108057
2006-03-01,34.83,39.444071271132934,-0.11697756145445704
2006-03-02,36.35,40.09407127113293,-0.09338216729884952
2006-03-03,37.0,40.704071271132925,-0.09100001929683699
2006-03-06,37.61,40.014071271132934,-0.060080646501654233
2006-03-07,36.92,40.494071271132924,-0.08826159383190435
2006-03-08,37.4,40.79407127113293,-0.08320011132437943
2006-03-09,37.7,40.474071271132935,-0.06853946697256186
2006-03-10,37.38,40.42407127113293,-0.07530343123322958
2006-03-13,37.33,40.744071271132924,-0.08379308116790452
2006-03-14,37.65,41.59407127113293,-0.09482291948348398
2006-03-15,38.5,41.414071271132926,-0.07036427913727328
2006-03-16,38.32,41.63407127113293,-0.07959998073574781
2006-03-17,38.54,42.80407127113293,-0.09961835742500091
2006-03-20,39.71,43.60407127113292,-0.08930522214128445
2006-03-21,40.51,43.474071271132935,-0.06818020913309542
2006-03-22,40.38,42.99407127113293,-0.06080073819126941
2006-03-23,39.9,43.874071271132934,-0.09057904033053998
2006-03-24,40.78,45.17407127113293,-0.09726976443544111
2006-03-27,42.08,43.834071271132935,-0.04001616140748676
2006-03-28,40.74,43.78407127113293,-0.06952462808409277
2006-03-29,40.69,42.60407127113294,-0.04492695683827408
2006-03-30,39.51,42.81407127113294,-0.07717255502773657
2006-03-31,39.72,43.44602724073312,-0.08576220836228177
2006-04-03,40.57,43.436027240733125,-0.06598272040048458
2006-04-04,40.56,43.66602724073312,-0.0711314364278991
2006-04-05,40.79,44.09602724073312,-0.07497335809152494
2006-04-06,41.22,44.006027240733125,-0.0633101285306279
2006-04-07,41.13,44.02602724073312,-0.06577989026576758
2006-04-10,41.15,44.186027240733125,-0.06871012015161093
2006-04-11,41.31,45.006027240733125,-0.0821229392446352
2006-04-12,42.13,46.37602724073312,-0.09155651083893912
2006-04-13,43.5,45.85602724073312,-0.051378791022705594
2006-04-17,42.98,46.84602724073312,-0.08252625608712394
2006-04-18,43.97,46.87602724073312,-0.061993889239144395
2006-04-19,44.0,46.656027240733124,-0.056927848293398475
2006-04-20,43.78,45.88602724073312,-0.045896918242327
2006-04-21,43.01,45.896027240733126,-0.0628818530544133
2006-04-24,43.02,46.41602724073312,-0.07316497000313893
2006-04-25,43.54,46.45602724073312,-0.06276962138028708
2006-04-26,43.58,46.99602724073312,-0.07268757470147036
2006-04-27,44.12,46.05602724073312,-0.04203634913219034
2006-04-28,43.18,46.586027240733124,-0.07311263575089777
2006-05-01,43.71,46.836027240733124,-0.06674407341736344
2006-05-02,43.96,51.09602724073312,-0.1396591403694174
2006-05-03,48.22,50.936027240733125,-0.053322321897950054
2006-05-04,48.06,50.27602724073312,-0.04407721457628844
2006-05-05,47.4,50.826027240733126,-0.06740694535313652
2006-05-08,47.95,51.70602724073312,-0.07264196151148472
2006-05-09,48.83,51.37602724073312,-0.04955671696457142
2006-05-10,48.5,51.336027240733124,-0.05524438475603055
2006-05-11,48.46,50.23602724073312,-0.03535365629575615
2006-05-12,47.36,48.98602724073312,-0.03319369486205326
2006-05-15,46.11,49.506027240733125,-0.0685982582326643
2006-05-16,46.63,46.77602724073312,-0.0031218393127229183
2006-05-17,43.9,46.12602724073312,-0.0482596784048932
2006-05-18,43.25,47.49602724073312,-0.08939752411737878
2006-05-19,44.62,45.56602724073312,-0.020761679216296347
2006-05-22,42.69,46.45602724073312,-0.0810664937235751
2006-05-23,43.58,47.23602724073312,-0.07739912635117663
2006-05-24,44.36,48.35602724073312,-0.08263762489915694
2006-05-25,45.48,49.826027240733126,-0.08722403694228753
2006-05-26,46.95,49.13602724073312,-0.04448929560428383
2006-05-30,46.26,49.52602724073312,-0.06594567387482575
2006-05-31,46.65,51.436027240733125,-0.09304815121769328
2006-06-01,48.56,51.51602724073312,-0.05738072982452003
2006-06-02,48.64,49.84602724073312,-0.024195052394217265
2006-06-05,46.97,49.116027240733125,-0.043693013488545596
2006-06-06,46.24,49.35602724073312,-0.06313367211535792
2006-06-07,46.48,48.60602724073312,-0.04373999196032741
2006-06-08,45.73,48.116027240733125,-0.04958903254409186
2006-06-09,45.24,47.67602724073312,-0.051095432688482045
2006-06-12,44.8,44.656027240733124,0.0032240386833055634
2006-06-13,41.78,47.70602724073312,-0.12421967586672711
2006-06-14,44.83,49.70602724073312,-0.09809730351447832
2006-06-15,46.83,49.38602724073312,-0.051756081295499246
2006-06-16,46.51,50.05602724073312,-0.0708411641155482
2006-06-19,47.18,49.48602724073312,-0.046599562933493655
2006-06-20,46.61,51.31602724073312,-0.09170677259672233
2006-06-21,48.44,52.34602724073312,-0.07461936361989363
2006-06-22,49.47,52.046027240733125,-0.04949517527664504
2006-06-23,49.17,52.336027240733124,-0.06049422181340125
2006-06-26,49.46,51.406027240733124,-0.03785601310173081
2006-06-27,48.53,54.02602724073312,-0.10172925016758161
2006-06-28,51.15,56.656027240733124,-0.0971834332354059
2006-06-29,53.78,55.59602724073312,-0.03266469441907505
2006-06-30,52.72,56.64707330445748,-0.06932526387287274
2006-07-03,53.23,55.547073304457484,-0.04171368834785305
2006-07-05,52.13,56.67707330445748,-0.08022773653169324
2006-07-06,53.26,52.91707330445748,0.006480454683680081
2006-07-07,49.5,52.31707330445748,-0.053846156264583334
2006-07-10,48.9,54.67707330445748,-0.1056580565731654
2006-07-11,51.26,52.62707330445748,-0.025976616570499877
2006-07-12,49.21,52.31707330445748,-0.05938927979353836
2006-07-13,48.9,52.047073304457484,-0.06046590335729718
2006-07-14,48.63,53.047073304457484,-0.08326704998607948
2006-07-17,49.63,54.01707330445748,-0.08121641984804573
2006-07-18,50.6,53.95707330445748,-0.06221748324848719
2006-07-19,50.54,52.02707330445748,-0.02858268224613114
2006-07-20,48.61,51.08707330445748,-0.04848728150260573
2006-07-21,47.67,53.51707330445748,-0.10925622317187655
2006-07-24,50.1,53.63707330445748,-0.06594456197078769
2006-07-25,50.22,52.797073304457484,-0.04881091210485544
2006-07-26,49.38,49.867073304457485,-0.009767433141377957
2006-07-27,46.45,49.657073304457484,-0.06458442052744973
2006-07-28,46.24,50.907073304457484,-0.09167828754454888
2006-07-31,47.49,48.41707330445748,-0.01914765270151364
2006-08-01,45.0,47.48707330445748,-0.052373691015066726
2006-08-02,44.07,47.77707330445748,-0.07759105043614345
2006-08-03,44.36,46.76707330445748,-0.0514694021750568
2006-08-04,43.35,47.58707330445748,-0.08903832512138532
2006-08-07,44.17,46.99707330445748,-0.06015424165124217
2006-08-08,43.58,46.297073304457484,-0.0586877983968781
2006-08-09,42.88,47.06707330445748,-0.08895971239539424
2006-08-10,43.65,47.85707330445748,-0.08790912218331637
2006-08-11,44.44,47.01707330445748,-0.05481143600261407
2006-08-14,43.6,48.117073304457485,-0.09387672595704255
2006-08-15,44.7,49.73707330445748,-0.10127401895209731
2006-08-16,46.32,50.047073304457484,-0.074471353834901
2006-08-17,46.63,49.617073304457485,-0.060202529200551025
2006-08-18,46.2,49.617073304457485,-0.0688689009021114
2006-08-21,46.2,49.297073304457484,-0.06282468911146177
2006-08-22,45.88,48.32707330445748,-0.05063566107223316
2006-08-23,44.91,47.25707330445748,-0.049666074099347535
2006-08-24,43.84,47.657073304457484,-0.0800945807156912
2006-08-25,44.24,48.71707330445748,-0.09189947180279068
2006-08-28,45.3,48.727073304457484,-0.0703320161062081
2006-08-29,45.31,50.16707330445748,-0.09681795218510214
2006-08-30,46.75,50.17707330445748,-0.06829958542346937
2006-08-31,46.76,50.37707330445748,-0.07179998890760164
2006-09-01,46.96,51.21707330445748,-0.08311824611983398
2006-09-05,47.8,48.59707330445748,-0.016401672986845806
2006-09-06,45.18,46.00707330445748,-0.017977090152729747
2006-09-07,42.59,46.60707330445748,-0.08619020718628312
2006-09-08,43.19,45.59707330445748,-0.052790083442091684
2006-09-11,42.18,46.32707330445748,-0.089517273780782
2006-09-12,42.91,46.71707330445748,-0.08149211915837695
2006-09-13,43.3,47.39707330445748,-0.08644148296118892
2006-09-14,43.98,46.91707330445748,-0.06260137509852814
2006-09-15,43.5,47.78707330445748,-0.0897119871130001
2006-09-18,44.37,46.53707330445748,-0.04656660057412576
2006-09-19,43.12,47.85707330445748,-0.09898376514420626
2006-09-20,44.44,48.05707330445748,-0.07526620028527597
2006-09-21,44.64,47.28707330445748,-0.055978793346213584
2006-09-22,43.87,48.477073304457484,-0.09503612719198262
2006-09-25,45.06,48.75707330445748,-0.0758263992051279
2006-09-26,45.34,50.78707330445748,-0.10725314435434097
2006-09-27,47.37,51.95707330445748,-0.08828582929562256
2006-09-28,48.54,52.19707330445748,-0.07006280377304563
2006-09-29,48.78,49.53172018872795,-0.015176541130889731
2006-10-02,47.93,48.74172018872796,-0.016653499006292316
2006-10-03,47.14,50.551720188727955,-0.06748969522680459
2006-10-04,48.95,51.10172018872795,-0.042106609734100076
2006-10-05,49.5,51.341720188727955,-0.035871805267878476
2006-10-06,49.74,52.00172018872795,-0.043493180235568585
2006-10-09,50.4,52.26172018872795,-0.03562301780356425
2006-10-10,50.66,51.801720188727955,-0.022040198367319852
2006-10-11,50.2,52.371720188727956,-0.04146742136599468
2006-10-12,50.77,52.64172018872795,-0.03555583256051609
2006-10-13,51.04,52.551720188727955,-0.028766331212355056
2006-10-16,50.95,52.301720188727955,-0.02584466024922971
2006-10-17,50.7,51.17172018872795,-0.009218376614821278
2006-10-18,49.57,51.00172018872795,-0.028071998031242495
2006-10-19,49.4,50.551720188727955,-0.022783006877474477
2006-10-20,48.95,51.48172018872795,-0.0491770706077197
2006-10-23,49.88,52.22172018872796,-0.04484188150572288
2006-10-24,50.62,54.51172018872795,-0.07139235700605706
2006-10-25,52.91,56.47172018872796,-0.0630708640860368
2006-10-26,54.87,54.49172018872796,0.006941968613981997
2006-10-27,52.89,54.161720188727955,-0.02348005536560893
2006-10-30,52.56,55.01172018872795,-0.044567233678875384
2006-10-31,53.41,46.58172018872795,0.14658711150225812
2006-11-01,44.98,48.10172018872795,-0.06489830668175345
2006-11-02,46.5,48.17172018872795,-0.03470335255163115
2006-11-03,46.57,48.79172018872795,-0.045534778854573355
2006-11-06,47.19,48.64172018872795,-0.02984516548952909
2006-11-07,47.04,49.11172018872795,-0.042183824569098416
2006-11-08,47.51,48.691720188727956,-0.024269427823614298
2006-11-09,47.09,47.881720188727954,-0.016534915320655763
2006-11-10,46.28,48.301720188727955,-0.041856070152958225
2006-11-13,46.7,49.951720188727954,-0.06509726144449635
2006-11-14,48.35,50.65172018872795,-0.04544209318364223
2006-11-15,49.05,52.10172018872795,-0.05857234996606098
2006-11-16,50.5,51.73172018872795,-0.02380976670086321
2006-11-17,50.13,50.591720188727955,-0.009126398292162108
2006-11-20,48.99,50.22172018872796,-0.024525647152253693
2006-11-21,48.62,50.881720188727954,-0.04445054491748501
2006-11-22,49.28,50.621720188727956,-0.0265048319915987
2006-11-24,49.02,50.371720188727956,-0.026834902275789996
2006-11-27,48.77,50.201720188727954,-0.028519345220553216
2006-11-28,48.6,51.841720188727955,-0.06253110770488679
2006-11-29,50.24,52.49172018872796,-0.04289667362075689
2006-11-30,50.89,51.56172018872795,-0.013027497652702391
2006-12-01,49.96,51.82172018872795,-0.03592548031882792
2006-12-04,50.22,52.441720188727956,-0.04236550938322392
2006-12-05,50.84,52.57172018872795,-0.03294014695564884
2006-12-06,50.97,51.201720188727954,-0.004525632886431152
2006-12-07,49.6,51.32172018872795,-0.03354759315152689
2006-12-08,49.72,51.85172018872795,-0.041111850888822965
2006-12-11,50.25,53.04172018872795,-0.05263253489507358
2006-12-12,51.44,54.32172018872795,-0.05304913354577323
2006-12-13,52.72,55.04172018872795,-0.04218109791567559
2006-12-14,53.44,56.36172018872795,-0.051838733433694606
2006-12-15,54.76,56.97172018872796,-0.03882136929341928
2006-12-18,55.37,56.64172018872795,-0.022452005067830405
2006-12-19,55.04,56.17172018872795,-0.020147508121979407
2006-12-20,54.57,56.271720188727954,-0.03024112614685681
2006-12-21,54.67,56.76172018872795,-0.03685089496535965
2006-12-22,55.16,56.551720188727955,-0.024609687982671824
2006-12-26,54.95,56.83172018872795,-0.033110385933754816
2006-12-27,55.23,57.85172018872795,-0.045317929703303506
2006-12-28,56.25,57.26172018872795,-0.017668351306831864
2006-12-29,55.66,57.23154068353922,-0.02745934610128764
2007-01-03,55.67,56.621540683539216,-0.016805277144566366
2007-01-04,55.06,56.44154068353922,-0.02447737370043368
2007-01-05,54.88,55.561540683539214,-0.012266410815010453
2007-01-08,54.0,53.49154068353921,0.009505415435103526
2007-01-09,51.93,53.86154068353921,-0.03586122229380484
2007-01-10,52.3,53.60154068353922,-0.02428177748142457
2007-01-11,52.04,53.86154068353921,-0.03381894874195268
2007-01-12,52.3,53.67154068353921,-0.02555433784966532
2007-01-16,52.11,53.801540683539216,-0.03144037628009322
2007-01-17,52.24,51.69154068353922,0.010610233496782362
2007-01-18,50.13,51.11154068353921,-0.01920389544929757
2007-01-19,49.55,50.85154068353922,-0.025594911502072493
2007-01-22,49.29,51.621540683539216,-0.04516604217283049
2007-01-23,50.06,51.99154068353921,-0.03715105684780651
2007-01-24,50.43,51.24154068353921,-0.015837554310694446
2007-01-25,49.68,51.051540683539216,-0.02686580395371785
2007-01-26,49.49,51.47154068353921,-0.03849779231832695
2007-01-29,49.91,50.75154068353921,-0.016581579045779837
2007-01-30,49.19,51.78154068353921,-0.05004757775318647
2007-01-31,50.22,51.26154068353922,-0.020318169716535217
2007-02-01,49.7,52.71154068353921,-0.05713247316407233
2007-02-02,51.15,52.47154068353921,-0.02518585630083836
2007-02-05,50.91,52.51154068353922,-0.03049883249838181
2007-02-06,50.95,53.26154068353922,-0.04339980882779115
2007-02-07,51.7,54.71154068353921,-0.05504397510862413
2007-02-08,53.15,53.82154068353922,-0.01247717317287067
2007-02-09,52.26,53.40154068353922,-0.021376549607511452
2007-02-12,51.84,54.271540683539214,-0.044803236704070715
2007-02-13,52.71,58.561540683539214,-0.09992122159422612
2007-02-14,57.0,58.061540683539214,-0.01828302644129054
2007-02-15,56.5,57.33154068353922,-0.014504070074257802
2007-02-16,55.77,59.22154068353921,-0.058281845485633754
2007-02-20,57.66,58.74154068353921,-0.018411854216862422
2007-02-21,57.18,58.25154068353921,-0.0183950616750298
2007-02-22,56.69,59.051540683539216,-0.039991178150538986
2007-02-23,57.49,58.75154068353921,-0.021472469808654138
2007-02-26,57.19,55.75154068353921,0.025801247800950833
2007-02-27,54.19,56.32154068353922,-0.03784592285065447
2007-02-28,54.76,55.39154068353921,-0.01140139226578496
2007-03-01,53.83,53.61154068353921,0.0040748561536465555
2007-03-02,52.05,52.79154068353922,-0.014046581591251717
2007-03-05,51.23,54.29154068353922,-0.056390749737324275
2007-03-06,52.73,53.24154068353921,-0.009607924131642798
2007-03-07,51.68,54.29154068353922,-0.04810216565342407
2007-03-08,52.73,54.04154068353922,-0.024269120882756567
2007-03-09,52.48,55.04154068353922,-0.046538317273253194
2007-03-12,53.48,54.051540683539216,-0.010573994308237689
2007-03-13,52.49,54.90154068353922,-0.04392482712716028
2007-03-14,53.34,55.13154068353922,-0.032495748555674275
2007-03-15,53.57,55.32154068353922,-0.031661097321181164
2007-03-16,53.76,56.07154068353922,-0.04122484696087214
2007-03-19,54.51,56.43154068353921,-0.03405082796365533
2007-03-20,54.87,57.36154068353921,-0.04343573505608789
2007-03-21,55.8,57.39154068353921,-0.027731276501446023
2007-03-22,55.83,57.20154068353922,-0.023977338147710192
2007-03-23,55.64,56.63154068353922,-0.017508629847808876
2007-03-26,55.07,55.90154068353922,-0.014875094199041872
2007-03-27,54.34,55.42154068353921,-0.019514807242817067
2007-03-28,53.86,55.85154068353922,-0.03565775731816423
2007-03-29,54.29,55.71154068353921,-0.0255160899536786
2007-03-30,54.15,56.49364507364508,-0.04148510988430476
2007-04-02,54.3,57.003645073645075,-0.047429336670525846
2007-04-03,54.81,56.22364507364507,-0.025143248392974105
2007-04-04,54.03,56.26364507364507,-0.03969961545721734
2007-04-05,54.07,55.95364507364507,-0.03366438542414629
2007-04-09,53.76,55.683645073645074,-0.03454596176491209
2007-04-10,53.49,54.88364507364508,-0.02539272075998278
2007-04-11,52.69,55.58364507364507,-0.05205928955920691
2007-04-12,53.39,55.793645073645074,-0.043080982977046434
2007-04-13,53.6,56.34364507364507,-0.04869484517835032
2007-04-16,54.15,56.38364507364508,-0.039615123689282994
2007-04-17,54.19,56.893645073645075,-0.04752103807280039
2007-04-18,54.7,57.30364507364507,-0.04543594164557829
2007-04-19,55.11,57.20364507364507,-0.036599854274140586
2007-04-20,55.01,57.31364507364508,-0.040193658433083645
2007-04-23,55.12,57.01364507364507,-0.033213892414684865
2007-04-24,54.82,58.48364507364507,-0.06264392496452054
2007-04-25,56.29,60.15364507364507,-0.06422960851191772
2007-04-26,57.96,60.80364507364507,-0.04676767437545659
2007-04-27,58.61,60.38364507364508,-0.029372938176916996
2007-04-30,58.19,61.56364507364508,-0.05479930679233469
2007-05-01,59.37,59.13364507364508,0.003996961899787488
2007-05-02,56.94,58.84364507364507,-0.03235090333480517
