date,AKAM,dcf,Deviation
2007-08-20,31.18,31.562448334127637,-0.012117194777760854
2007-08-21,31.02,32.432448334127635,-0.043550468949374976
2007-08-22,31.89,31.372448334127636,0.016497012294362845
2007-08-23,30.83,33.40244833412764,-0.07701376582923547
2007-08-24,32.86,33.15244833412764,-0.008821319354160306
2007-08-27,32.61,32.042448334127634,0.01771249375060635
2007-08-28,31.5,33.01244833412764,-0.04581448545772049
2007-08-29,32.47,33.462448334127636,-0.029658569038878757
2007-08-30,32.92,32.76244833412764,0.004808910013853973
2007-08-31,32.22,32.632448334127645,-0.012639208983173389
2007-09-04,32.09,32.45244833412764,-0.0111685975244733
2007-09-05,31.91,32.13244833412764,-0.006922856665465438
2007-09-06,31.59,30.802448334127636,0.025567826860041887
2007-09-07,30.26,30.032448334127636,0.007576860312576761
2007-09-10,29.49,30.712448334127636,-0.039803024520492336
2007-09-11,30.17,30.622448334127636,-0.014775054208301053
2007-09-12,30.08,30.82244833412764,-0.024087909113487793
2007-09-13,30.28,31.862448334127638,-0.049664994903504844
2007-09-14,31.32,31.16244833412764,0.005055817957019038
2007-09-17,30.62,32.52244833412764,-0.0584964672580105
2007-09-18,31.98,32.80244833412764,-0.025072772792754106
2007-09-19,32.26,30.91244833412764,0.043592524645957864
2007-09-20,30.37,30.702448334127638,-0.010828072423074486
2007-09-21,30.16,30.202448334127638,-0.0014054600361544933
2007-09-24,29.66,30.68244833412764,-0.03332355759205774
2007-09-25,30.14,30.332448334127637,-0.00634463568544541
2007-09-26,29.79,28.82244833412764,0.03356937809917815
2007-09-27,28.28,29.27244833412764,-0.0339038375881453
2007-09-28,28.73,29.57502213679459,-0.02857215568211835
2007-10-01,28.75,31.795022136794593,-0.09577040467824549
2007-10-02,30.97,31.89502213679459,-0.02900208480267752
2007-10-03,31.07,30.835022136794592,0.007620486282220451
2007-10-04,30.01,32.11502213679459,-0.06554633927475462
2007-10-05,31.29,34.74502213679459,-0.09943934193484827
2007-10-08,33.92,36.44502213679459,-0.0692830457700655
2007-10-09,35.62,37.95502213679459,-0.06152076867137324
2007-10-10,37.13,36.18502213679459,0.02611516609366693
2007-10-11,35.36,37.56502213679459,-0.05869881105792807
2007-10-12,36.74,35.925022136794595,0.022685521531542907
2007-10-15,35.1,34.125022136794584,0.028570761340376283
2007-10-16,33.3,34.5250221367946,-0.035482153550570716
2007-10-17,33.7,35.20502213679459,-0.04275021134617074
2007-10-18,34.38,33.90502213679459,0.014009071024612352
2007-10-19,33.08,33.605022136794595,-0.015623323640657327
2007-10-22,32.78,35.22502213679459,-0.06941151455631378
2007-10-23,34.4,33.79502213679459,0.017901389759609865
2007-10-24,32.97,37.95502213679459,-0.13134025106948832
2007-10-25,37.13,38.63502213679459,-0.03895486668716719
2007-10-26,37.81,40.055022136794584,-0.056048455774845296
2007-10-29,39.23,40.56502213679459,-0.03291067196494035
2007-10-30,39.74,40.01502213679459,-0.006872972251630971
2007-10-31,39.19,38.8450221367946,0.008880876988319075
2007-11-01,38.02,39.44502213679459,-0.036126792674944896
2007-11-02,38.62,39.56502213679459,-0.023885292760034704
2007-11-05,38.74,40.5250221367946,-0.04404740682853048
2007-11-06,39.7,38.79502213679459,0.02332716450101202
2007-11-07,37.97,37.7750221367946,0.005161555233490711
2007-11-08,36.95,37.375022136794584,-0.01137182301160855
2007-11-09,36.55,36.36502213679459,0.005086697390409123
2007-11-12,35.54,37.8450221367946,-0.060906877751659594
2007-11-13,37.02,38.555022136794584,-0.03981380509517718
2007-11-14,37.73,37.19502213679459,0.014383050001634201
2007-11-15,36.37,36.97502213679459,-0.016362995931583968
2007-11-16,36.15,36.63502213679459,-0.013239302408048936
2007-11-19,35.81,37.01502213679459,-0.03255494842989015
2007-11-20,36.19,36.70502213679459,-0.014031380634376811
2007-11-21,35.88,37.175022136794595,-0.034835813467151144
2007-11-23,36.35,36.45502213679459,-0.0028808688251649173
2007-11-26,35.63,37.465022136794595,-0.04897960903624843
2007-11-27,36.64,38.74502213679459,-0.0543301312195027
2007-11-28,37.92,38.51502213679459,-0.015449092426358724
2007-11-29,37.69,38.88502213679459,-0.030732196386325628
2007-11-30,38.06,37.99502213679459,0.001710167794388262
2007-12-03,37.17,37.5250221367946,-0.009460944100189717
2007-12-04,36.7,39.035022136794595,-0.05981864512876989
2007-12-05,38.21,40.04502213679459,-0.04582397608686839
2007-12-06,39.22,39.83502213679459,-0.015439231706275702
2007-12-07,39.01,39.33502213679459,-0.008262919890175024
2007-12-10,38.51,37.925022136794595,0.015424588576254505
2007-12-11,37.1,35.76502213679459,0.037326353611619956
2007-12-12,34.94,36.36502213679459,-0.039186615408457026
2007-12-13,35.54,36.19502213679459,-0.0180970226877889
2007-12-14,35.37,34.625022136794584,0.021515592401997408
2007-12-17,33.8,34.2750221367946,-0.01385913435442132
2007-12-18,33.45,35.56502213679459,-0.059469164075296455
2007-12-19,34.74,36.72502213679459,-0.05405094459577764
2007-12-20,35.9,36.7750221367946,-0.023793925494856705
2007-12-21,35.95,37.2750221367946,-0.03554718577850691
2007-12-24,36.45,37.625022136794584,-0.03122980585958235
2007-12-26,36.8,36.285022136794595,0.014192574039611605
2007-12-27,35.46,36.175022136794595,-0.019765630939789447
2007-12-28,35.35,35.425022136794595,-0.002117772474633739
2007-12-31,34.6,33.98380714663901,0.018131954748393575
2008-01-02,33.2,34.92380714663901,-0.04935908446066706
2008-01-03,34.14,32.783807146639006,0.04136776571722933
2008-01-04,32.0,32.38380714663901,-0.011851822884846985
2008-01-07,31.6,30.253807146639005,0.04449664291294164
2008-01-08,29.47,30.003807146639005,-0.01779131374995535
2008-01-09,29.22,28.813807146639004,0.014097160132078512
2008-01-10,28.03,28.303807146639006,-0.009673862785329113
2008-01-11,27.52,29.163807146639005,-0.05636462819733212
2008-01-14,28.38,27.733807146639005,0.02329982500939476
2008-01-15,26.95,26.663807146639005,0.01073338296317039
2008-01-16,25.88,27.423807146639007,-0.05629441376917699
2008-01-17,26.64,27.783807146639006,-0.04116812143858306
2008-01-18,27.0,28.263807146639007,-0.04471468192809591
2008-01-22,27.48,28.573807146639005,-0.03828006331202749
2008-01-23,27.79,31.173807146639007,-0.10854648361433239
2008-01-24,30.39,30.293807146639004,0.0031753306177519924
2008-01-25,29.51,30.913807146639005,-0.0454103611366945
2008-01-28,30.13,30.503807146639005,-0.012254442366555374
2008-01-29,29.72,30.283807146639006,-0.01861744607964788
2008-01-30,29.5,30.983807146639005,-0.0478897618880888
2008-01-31,30.2,31.823807146639005,-0.051024917891085875
2008-02-01,31.04,30.833807146639003,0.00668723302251939
2008-02-04,30.05,30.733807146639005,-0.022249347221331317
2008-02-05,29.95,30.513807146639007,-0.01847711575056965
2008-02-06,29.73,33.193807146639,-0.1043510053347323
2008-02-07,32.41,33.12380714663901,-0.02154967101091343
2008-02-08,32.34,34.783807146639006,-0.07025703472700906
2008-02-11,34.0,33.92380714663901,0.0022459994844223896
2008-02-12,33.14,35.02380714663901,-0.053786475546527934
2008-02-13,34.24,34.073807146639005,0.0048774371659079385
2008-02-14,33.29,34.55380714663901,-0.03657504775886722
2008-02-15,33.77,33.413807146639,0.010660049954733353
2008-02-19,32.63,33.99380714663901,-0.040119282337396145
2008-02-20,33.21,34.293807146639004,-0.0316035820113143
2008-02-21,33.51,33.573807146639005,-0.0019005037575965389
2008-02-22,32.79,33.643807146639006,-0.02537783975867014
2008-02-25,32.86,34.213807146639006,-0.03956902956857866
2008-02-26,33.43,34.283807146639006,-0.02490409373110447
2008-02-27,33.5,34.263807146639,-0.0222919520697199
2008-02-28,33.48,35.943807146639,-0.06854608184902278
2008-02-29,35.16,34.433807146639005,0.021089531293140062
2008-03-03,33.65,34.60380714663901,-0.02756364762400576
2008-03-04,33.82,35.59380714663901,-0.049834712519829516
2008-03-05,34.81,35.23380714663901,-0.012028423294569657
2008-03-06,34.45,34.973807146639004,-0.014977126866479562
2008-03-07,34.19,33.143807146639006,0.03156525889534345
2008-03-10,32.36,34.74380714663901,-0.06861099408530447
2008-03-11,33.96,34.02380714663901,-0.0018753676319644974
2008-03-12,33.24,33.293807146639004,-0.0016161307837825323
2008-03-13,32.51,31.973807146639004,0.016769753157698464
2008-03-14,31.19,30.473807146639004,0.02350191592125994
2008-03-17,29.69,32.183807146639005,-0.07748639355426401
2008-03-18,31.4,30.153807146639004,0.04132787768060986
2008-03-19,29.37,31.373807146639006,-0.06386879148180358
2008-03-20,30.59,33.653807146639004,-0.09103894644933164
2008-03-24,32.87,33.37380714663901,-0.0150958847585283
2008-03-25,32.59,32.903807146639004,-0.009537107521949917
2008-03-26,32.12,30.843807146639005,0.041375983428169505
2008-03-27,30.06,30.363807146639004,-0.01000556831268884
2008-03-28,29.58,28.943807146639006,0.021980275439848818
2008-03-31,28.16,31.952485786889483,-0.11869141612905709
2008-04-01,30.83,32.162485786889484,-0.041429813470221566
2008-04-02,31.04,32.46248578688948,-0.04381937342161202
2008-04-03,31.34,32.71248578688948,-0.041956022413911054
2008-04-04,31.59,32.25248578688948,-0.020540611699417566
2008-04-07,31.13,32.17248578688948,-0.03240302268823447
2008-04-08,31.05,32.21248578688948,-0.03608804966435142
2008-04-09,31.09,32.56248578688948,-0.04522031261760562
2008-04-10,31.44,31.51248578688948,-0.002300224342176027
2008-04-11,30.39,30.722485786889482,-0.010822229333778965
2008-04-14,29.6,30.742485786889482,-0.037163090675533694
2008-04-15,29.62,31.87248578688948,-0.07067179516371525
2008-04-16,30.75,32.012485786889485,-0.0394372931641106
2008-04-17,30.89,32.95248578688948,-0.06258968747389815
2008-04-18,31.83,34.24248578688948,-0.0704529981235521
2008-04-21,33.12,33.832485786889485,-0.02105922075538369
2008-04-22,32.71,35.20248578688948,-0.07080425518750622
2008-04-23,34.08,35.45248578688948,-0.038713386563066776
2008-04-24,34.33,36.00248578688948,-0.0464547308424611
2008-04-25,34.88,36.672485786889474,-0.04887821887247934
2008-04-28,35.55,36.75248578688948,-0.03271848859046256
2008-04-29,35.63,36.89248578688949,-0.034220675564728076
2008-04-30,35.77,35.49248578688948,0.007818956800513366
2008-05-01,34.37,36.07248578688949,-0.047196242503150576
2008-05-02,34.95,36.29248578688948,-0.03699073672640096
2008-05-05,35.17,39.13248578688948,-0.10125821826062043
2008-05-06,38.01,37.43248578688948,0.015428155543781408
2008-05-07,36.31,37.96248578688949,-0.04352944104256151
2008-05-08,36.84,38.372485786889484,-0.039937099603098325
2008-05-09,37.25,39.06248578688948,-0.04639965302714566
2008-05-12,37.94,38.71248578688949,-0.019954435143792915
2008-05-13,37.59,39.24248578688948,-0.042109610381551255
2008-05-14,38.12,41.50248578688948,-0.08150079983782565
2008-05-15,40.38,41.45248578688948,-0.025872653148069635
2008-05-16,40.33,40.59248578688948,-0.006466363953849363
2008-05-19,39.47,40.982485786889484,-0.03690566245186955
2008-05-20,39.86,40.39248578688949,-0.013182793198192377
2008-05-21,39.27,37.832485786889485,0.03799682159951212
2008-05-22,36.71,37.552485786889484,-0.022434887311337914
2008-05-23,36.43,38.02248578688948,-0.04188273738374537
2008-05-27,36.9,39.70248578688948,-0.07058716176947588
2008-05-28,38.58,39.43248578688948,-0.02161887007318508
2008-05-29,38.31,40.172485786889474,-0.04636222405478596
2008-05-30,39.05,40.00248578688948,-0.023810664966267048
2008-06-02,38.88,39.052485786889484,-0.004416768444158503
2008-06-03,37.93,39.622485786889484,-0.042715285355708454
2008-06-04,38.5,40.43248578688948,-0.047795374172025396
2008-06-05,39.31,38.50248578688948,0.020973041002601667
2008-06-06,37.38,37.832485786889485,-0.011960244680678356
2008-06-09,36.71,37.45248578688948,-0.019824739834742644
2008-06-10,36.33,36.57248578688949,-0.006630279065592437
2008-06-11,35.45,36.412485786889484,-0.026432850328390045
2008-06-12,35.29,37.43248578688948,-0.0572360008118904
2008-06-13,36.31,37.71248578688949,-0.03718889799030567
2008-06-16,36.59,37.412485786889484,-0.021984259254371863
2008-06-17,36.29,36.982485786889484,-0.018724695545883963
2008-06-18,35.86,37.482485786889484,-0.043286504425408046
2008-06-19,36.36,36.922485786889474,-0.01523423396073742
2008-06-20,35.8,36.352485786889474,-0.015198019473230406
2008-06-23,35.23,35.782485786889474,-0.015440117553037758
2008-06-24,34.66,36.07248578688949,-0.039156874168146616
2008-06-25,34.95,35.282485786889474,-0.009423536337482719
2008-06-26,34.16,35.68248578688948,-0.042667593171125895
2008-06-27,34.56,35.912485786889484,-0.03766060068677368
2008-06-30,34.79,36.362256937592335,-0.043238706010211736
2008-07-01,35.48,34.682256937592335,0.023001474899489116
2008-07-02,33.8,33.85225693759234,-0.0015436766206955443
2008-07-03,32.97,33.34225693759234,-0.01116471924168494
2008-07-07,32.46,33.22225693759234,-0.022944164781587006
2008-07-08,32.34,31.982256937592336,0.011185672828085247
2008-07-09,31.1,32.60225693759234,-0.046078311095700375
2008-07-10,31.72,32.06225693759234,-0.010674761239002128
2008-07-11,31.18,31.562256937592338,-0.01211120416224254
2008-07-14,30.68,32.002256937592335,-0.04131761519729282
2008-07-15,31.12,33.56225693759234,-0.0727679590241388
2008-07-16,32.68,34.24225693759234,-0.04562365560306392
2008-07-17,33.36,34.432256937592335,-0.03114105879076634
2008-07-18,33.55,33.95225693759234,-0.01184772306394033
2008-07-21,33.07,33.59225693759234,-0.015546944004464658
2008-07-22,32.71,34.22225693759234,-0.04418928127242139
2008-07-23,33.34,33.06225693759234,0.008400608068950932
2008-07-24,32.18,32.962256937592336,-0.02373189854910085
2008-07-25,32.08,32.082256937592334,-7.034846696496455e-05
2008-07-28,31.2,32.42225693759234,-0.037698083139153016
2008-07-29,31.54,32.13225693759234,-0.01843184992397595
2008-07-30,31.25,24.222256937592338,0.2901357656519934
2008-07-31,23.34,24.382256937592338,-0.042746532458420416
2008-08-01,23.5,24.212256937592336,-0.029417205485147258
2008-08-04,23.33,24.042256937592338,-0.029625211120619
2008-08-05,23.16,23.922256937592337,-0.031863922354019136
2008-08-06,23.04,23.11225693759234,-0.0031263471061024894
2008-08-07,22.23,23.702256937592338,-0.06211463074882562
2008-08-08,22.82,24.092256937592335,-0.05280771082958069
2008-08-11,23.21,23.802256937592336,-0.024882385697507003
2008-08-12,22.92,23.602256937592337,-0.028906427863924944
2008-08-13,22.72,24.412256937592336,-0.06931997078018781
2008-08-14,23.53,24.012256937592337,-0.020083782163655695
2008-08-15,23.13,23.802256937592336,-0.0282434115115614
2008-08-18,22.92,23.452256937592338,-0.022695339685587568
2008-08-19,22.57,23.682256937592335,-0.04696583355730677
2008-08-20,22.8,23.472256937592338,-0.028640489893226873
2008-08-21,22.59,24.552256937592336,-0.07992165211451063
2008-08-22,23.67,23.462256937592336,0.008854351180291209
2008-08-25,22.58,23.212256937592336,-0.02723806389409711
2008-08-26,22.33,23.682256937592335,-0.05710000280614358
2008-08-27,22.8,24.162256937592336,-0.05637954025200753
2008-08-28,23.28,23.782256937592336,-0.021118977013423135
2008-08-29,22.9,22.712256937592333,0.00826615615187598
2008-09-02,21.83,21.312256937592338,0.024293206670872314
2008-09-03,20.43,20.52225693759234,-0.004495457681525483
2008-09-04,19.64,20.292256937592338,-0.03214314403756646
2008-09-05,19.41,19.682256937592335,-0.013832607635170913
2008-09-08,18.8,18.602256937592337,0.010630057582317054
2008-09-09,17.72,19.192256937592333,-0.07671098518426922
2008-09-10,18.31,18.962256937592333,-0.034397642629725445
2008-09-11,18.08,18.942256937592333,-0.04552028517156903
2008-09-12,18.06,17.882256937592338,0.00993963250992147
2008-09-15,17.0,18.602256937592337,-0.08613239473939416
2008-09-16,17.72,17.89225693759234,-0.009627457184030352
2008-09-17,17.01,17.882256937592338,-0.048777787984841336
2008-09-18,17.0,18.55225693759234,-0.08366943940103644
2008-09-19,17.67,18.39225693759234,-0.03926961982115973
2008-09-22,17.51,18.02225693759234,-0.028423573105532007
2008-09-23,17.14,17.942256937592333,-0.044713267699976855
2008-09-24,17.06,18.05225693759234,-0.05496581070292916
2008-09-25,17.17,17.262256937592337,-0.005344430796382471
2008-09-26,16.38,15.762256937592337,0.039191282368603586
2008-09-29,14.88,18.32225693759234,-0.1878729759830926
2008-09-30,17.44,17.12,0.01869158878504673
2008-10-01,17.12,15.3,0.1189542483660131
2008-10-02,15.3,14.85,0.030303030303030276
2008-10-03,14.85,15.09,-0.015904572564612307
2008-10-06,15.09,13.89,0.08639308855291561
2008-10-07,13.89,14.03,-0.009978617248752597
2008-10-08,14.03,13.53,0.03695491500369541
2008-10-09,13.53,14.12,-0.041784702549575115
2008-10-10,14.12,16.04,-0.1197007481296758
2008-10-13,16.04,15.69,0.02230720203951564
2008-10-14,15.69,13.66,0.1486090775988287
2008-10-15,13.66,14.3,-0.04475524475524484
2008-10-16,14.3,14.71,-0.027872195785180187
2008-10-17,14.71,15.82,-0.07016434892541079
2008-10-20,15.82,14.85,0.06531986531986544
2008-10-21,14.85,13.98,0.0622317596566524
2008-10-22,13.98,13.29,0.05191873589164797
2008-10-23,13.29,12.72,0.04481132075471694
2008-10-24,12.72,12.09,0.052109181141439365
2008-10-27,12.09,13.28,-0.08960843373493976
2008-10-28,13.28,13.89,-0.043916486681065625
2008-10-29,13.89,13.8,0.006521739130434856
2008-10-30,13.8,14.38,-0.04033379694019468
2008-10-31,14.38,13.62,0.05580029368575645
2008-11-03,13.62,14.68,-0.07220708446866486
2008-11-04,14.68,14.45,0.01591695501730106
2008-11-05,14.45,13.79,0.047860768672951526
2008-11-06,13.79,14.47,-0.04699378023496903
2008-11-07,14.47,14.07,0.02842928216062557
2008-11-10,14.07,13.79,0.020304568527918843
2008-11-11,13.79,13.03,0.05832693783576359
2008-11-12,13.03,13.35,-0.02397003745318349
2008-11-13,13.35,12.76,0.04623824451410652
2008-11-14,12.76,12.34,0.034035656401944836
2008-11-17,12.34,11.9,0.036974789915966255
2008-11-18,11.9,10.63,0.11947318908748827
2008-11-19,10.63,9.29,0.14424111948331553
2008-11-20,9.29,10.52,-0.11692015209125484
2008-11-21,10.52,11.26,-0.06571936056838368
2008-11-24,11.26,11.35,-0.007929515418502175
2008-11-25,11.35,12.02,-0.05574043261231276
