date,PFG,dcf,Deviation
2006-01-30,47.73,,
2006-01-31,47.16,,
2006-02-01,47.02,,
2006-02-02,46.55,,
2006-02-03,46.53,,
2006-02-06,46.81,,
2006-02-07,47.1,,
2006-02-08,47.35,,
2006-02-09,47.32,,
2006-02-10,47.76,,
2006-02-13,47.83,,
2006-02-14,48.68,,
2006-02-15,48.31,,
2006-02-16,48.25,,
2006-02-17,48.01,,
2006-02-21,48.35,,
2006-02-22,48.75,,
2006-02-23,48.6,,
2006-02-24,49.24,,
2006-02-27,49.25,,
2006-02-28,48.72,,
2006-03-01,49.0,,
2006-03-02,48.39,,
2006-03-03,48.14,,
2006-03-06,47.75,,
2006-03-07,48.25,,
2006-03-08,48.35,,
2006-03-09,48.09,,
2006-03-10,48.6,,
2006-03-13,48.6,,
2006-03-14,49.12,,
2006-03-15,49.62,,
2006-03-16,49.97,,
2006-03-17,50.15,,
2006-03-20,50.31,,
2006-03-21,49.73,,
2006-03-22,49.87,,
2006-03-23,49.6,,
2006-03-24,49.75,,
2006-03-27,49.46,,
2006-03-28,49.11,,
2006-03-29,49.55,,
2006-03-30,49.4,,
2006-03-31,48.8,,
2006-04-03,49.02,,
2006-04-04,49.75,,
2006-04-05,49.9,,
2006-04-06,49.92,,
2006-04-07,49.04,,
2006-04-10,49.15,,
2006-04-11,48.85,,
2006-04-12,49.08,,
2006-04-13,48.81,,
2006-04-17,48.67,,
2006-04-18,50.11,,
2006-04-19,50.51,,
2006-04-20,50.66,,
2006-04-21,50.47,,
2006-04-24,50.65,,
2006-04-25,50.31,,
2006-04-26,51.07,,
2006-04-27,51.49,,
2006-04-28,51.31,,
2006-05-01,50.72,,
2006-05-02,52.22,,
2006-05-03,52.25,,
2006-05-04,52.95,,
2006-05-05,53.55,,
2006-05-08,53.31,,
2006-05-09,53.0,,
2006-05-10,53.09,,
2006-05-11,53.98,,
2006-05-12,53.04,,
2006-05-15,53.45,,
2006-05-16,53.21,,
2006-05-17,52.21,,
2006-05-18,51.8,,
2006-05-19,52.18,,
2006-05-22,52.0,,
2006-05-23,52.03,,
2006-05-24,52.6,,
2006-05-25,53.77,,
2006-05-26,54.45,,
2006-05-30,54.2,,
2006-05-31,54.65,,
2006-06-01,54.45,,
2006-06-02,54.93,,
2006-06-05,53.9,,
2006-06-06,53.77,,
2006-06-07,53.81,,
2006-06-08,54.22,,
2006-06-09,53.92,,
2006-06-12,53.21,,
2006-06-13,52.32,,
2006-06-14,52.57,,
2006-06-15,54.17,,
2006-06-16,53.47,,
2006-06-19,52.93,,
2006-06-20,52.9,,
2006-06-21,53.41,,
2006-06-22,53.02,,
2006-06-23,53.02,,
2006-06-26,54.03,,
2006-06-27,54.0,,
2006-06-28,53.89,,
2006-06-29,54.99,,
2006-06-30,55.65,,
2006-07-03,56.1,,
2006-07-05,56.2,,
2006-07-06,56.22,,
2006-07-07,55.45,,
2006-07-10,55.44,,
2006-07-11,55.49,,
2006-07-12,54.55,,
2006-07-13,53.78,,
2006-07-14,53.41,,
2006-07-17,53.62,,
2006-07-18,53.6,,
2006-07-19,54.21,,
2006-07-20,54.1,,
2006-07-21,53.78,,
2006-07-24,54.3,,
2006-07-25,54.24,,
2006-07-26,54.0,,
2006-07-27,53.63,,
2006-07-28,54.08,,
2006-07-31,54.0,,
2006-08-01,52.91,,
2006-08-02,53.3,,
2006-08-03,53.22,,
2006-08-04,52.99,,
2006-08-07,52.73,,
2006-08-08,53.2,,
2006-08-09,53.03,,
2006-08-10,53.35,,
2006-08-11,53.48,,
2006-08-14,53.4,,
2006-08-15,53.82,,
2006-08-16,53.98,,
2006-08-17,54.15,,
2006-08-18,53.59,,
2006-08-21,53.59,,
2006-08-22,53.35,,
2006-08-23,53.06,,
2006-08-24,53.15,,
2006-08-25,52.92,,
2006-08-28,53.4,,
2006-08-29,53.2,,
2006-08-30,53.07,,
2006-08-31,53.24,,
2006-09-01,53.1,,
2006-09-05,53.02,,
2006-09-06,53.16,,
2006-09-07,52.89,,
2006-09-08,53.07,,
2006-09-11,53.47,,
2006-09-12,53.84,,
2006-09-13,53.71,,
2006-09-14,53.48,,
2006-09-15,53.52,,
2006-09-18,53.3,,
2006-09-19,53.31,,
2006-09-20,53.7,,
2006-09-21,53.56,,
2006-09-22,53.71,,
2006-09-25,54.48,,
2006-09-26,54.28,,
2006-09-27,54.13,,
2006-09-28,54.45,,
2006-09-29,54.28,,
2006-10-02,53.97,,
2006-10-03,54.08,,
2006-10-04,54.49,,
2006-10-05,54.32,,
2006-10-06,54.42,,
2006-10-09,54.42,,
2006-10-10,54.36,,
2006-10-11,54.1,,
2006-10-12,54.25,,
2006-10-13,54.89,,
2006-10-16,54.85,,
2006-10-17,54.84,,
2006-10-18,55.61,,
2006-10-19,55.39,,
2006-10-20,55.53,,
2006-10-23,55.66,,
2006-10-24,56.28,,
2006-10-25,55.92,,
2006-10-26,56.45,,
2006-10-27,56.0,,
2006-10-30,56.18,,
2006-10-31,56.49,,
2006-11-01,55.95,,
2006-11-02,56.24,,
2006-11-03,56.1,,
2006-11-06,57.05,,
2006-11-07,57.98,,
2006-11-08,58.85,,
2006-11-09,57.73,,
2006-11-10,58.18,,
2006-11-13,58.37,,
2006-11-14,58.39,,
2006-11-15,58.66,,
2006-11-16,59.34,,
2006-11-17,59.25,,
2006-11-20,58.46,,
2006-11-21,57.98,,
2006-11-22,57.87,,
2006-11-24,57.56,,
2006-11-27,56.86,,
2006-11-28,56.78,,
2006-11-29,57.5,,
2006-11-30,57.75,,
2006-12-01,57.42,,
2006-12-04,58.57,,
2006-12-05,59.28,,
2006-12-06,58.74,,
2006-12-07,58.27,,
2006-12-08,58.27,,
2006-12-11,58.19,,
2006-12-12,58.16,,
2006-12-13,57.82,,
2006-12-14,58.42,,
2006-12-15,58.31,,
2006-12-18,58.42,,
2006-12-19,58.84,,
2006-12-20,58.56,,
2006-12-21,58.55,,
2006-12-22,58.62,,
2006-12-26,59.04,,
2006-12-27,59.11,,
2006-12-28,59.07,,
2006-12-29,58.7,,
2007-01-03,59.32,,
2007-01-04,59.21,,
2007-01-05,58.57,,
2007-01-08,58.68,,
2007-01-09,58.62,,
2007-01-10,59.0,,
2007-01-11,60.1,,
2007-01-12,60.37,,
2007-01-16,60.42,,
2007-01-17,60.49,,
2007-01-18,60.51,,
2007-01-19,60.53,,
2007-01-22,60.22,,
2007-01-23,60.41,,
2007-01-24,61.28,,
2007-01-25,60.22,,
2007-01-26,60.21,,
2007-01-29,60.75,,
2007-01-30,61.23,,
2007-01-31,61.61,,
2007-02-01,62.69,,
2007-02-02,62.77,,
2007-02-05,62.24,,
2007-02-06,62.98,,
2007-02-07,63.5,,
2007-02-08,63.62,,
2007-02-09,62.66,,
2007-02-12,62.31,,
2007-02-13,63.47,,
2007-02-14,63.76,,
2007-02-15,63.39,,
2007-02-16,63.48,,
2007-02-20,63.32,,
2007-02-21,63.02,,
2007-02-22,63.32,,
2007-02-23,62.89,,
2007-02-26,62.63,,
2007-02-27,60.06,,
2007-02-28,60.87,,
2007-03-01,60.82,,
2007-03-02,60.04,,
2007-03-05,59.32,,
2007-03-06,59.65,,
2007-03-07,59.43,,
2007-03-08,59.69,,
2007-03-09,60.43,,
2007-03-12,60.46,,
2007-03-13,58.52,,
2007-03-14,58.98,,
2007-03-15,59.56,,
2007-03-16,59.03,,
2007-03-19,59.87,,
2007-03-20,60.09,,
2007-03-21,61.26,,
2007-03-22,60.83,,
2007-03-23,60.85,,
2007-03-26,60.63,,
2007-03-27,60.3,,
2007-03-28,59.61,,
2007-03-29,59.86,,
2007-03-30,59.87,,
2007-04-02,59.89,,
2007-04-03,60.54,,
2007-04-04,60.57,,
2007-04-05,60.63,,
2007-04-09,60.31,,
2007-04-10,60.53,,
2007-04-11,60.21,,
2007-04-12,60.2,,
2007-04-13,60.26,,
2007-04-16,61.28,,
2007-04-17,62.45,,
2007-04-18,62.82,,
2007-04-19,62.27,,
2007-04-20,63.37,,
2007-04-23,62.89,,
2007-04-24,62.75,,
2007-04-25,63.79,,
2007-04-26,63.87,,
2007-04-27,64.09,,
2007-04-30,63.49,,
2007-05-01,60.87,,
2007-05-02,61.83,,
2007-05-03,62.56,,
2007-05-04,63.04,,
2007-05-07,62.6,,
2007-05-08,61.61,,
2007-05-09,60.81,,
2007-05-10,60.03,,
2007-05-11,61.4,,
2007-05-14,61.16,,
2007-05-15,60.59,,
2007-05-16,60.95,,
2007-05-17,61.36,,
2007-05-18,61.72,,
2007-05-21,61.56,,
2007-05-22,61.32,,
2007-05-23,61.15,,
2007-05-24,60.78,,
2007-05-25,61.01,,
2007-05-29,61.02,,
2007-05-30,60.87,,
2007-05-31,60.8,,
2007-06-01,61.45,,
2007-06-04,61.52,,
2007-06-05,60.92,,
2007-06-06,60.16,,
2007-06-07,58.22,,
2007-06-08,59.12,,
2007-06-11,59.2,,
2007-06-12,58.66,,
2007-06-13,59.79,,
2007-06-14,59.7,,
2007-06-15,59.86,,
2007-06-18,59.75,,
2007-06-19,59.42,,
2007-06-20,58.34,,
2007-06-21,58.82,,
2007-06-22,57.33,,
2007-06-25,57.18,,
2007-06-26,57.21,,
2007-06-27,58.06,,
2007-06-28,58.41,,
2007-06-29,58.29,,
2007-07-02,60.0,,
2007-07-03,60.05,,
2007-07-05,60.03,,
2007-07-06,60.06,,
2007-07-09,60.35,,
2007-07-10,60.5,,
2007-07-11,61.2,,
2007-07-12,61.99,,
2007-07-13,61.86,,
2007-07-16,61.79,,
2007-07-17,61.55,,
2007-07-18,61.45,,
2007-07-19,61.92,,
2007-07-20,61.03,,
2007-07-23,60.94,,
2007-07-24,59.28,,
2007-07-25,59.53,,
2007-07-26,58.07,,
2007-07-27,55.99,,
2007-07-30,55.81,,
2007-07-31,56.39,,
2007-08-01,56.52,,
2007-08-02,56.08,,
2007-08-03,52.77,,
2007-08-06,56.23,,
2007-08-07,55.24,,
2007-08-08,56.36,,
2007-08-09,52.88,,
2007-08-10,55.67,,
2007-08-13,56.88,,
2007-08-14,54.35,,
2007-08-15,53.06,,
2007-08-16,54.35,,
2007-08-17,56.99,,
2007-08-20,55.7,,
2007-08-21,55.25,,
2007-08-22,57.3,,
2007-08-23,56.63,,
2007-08-24,57.55,,
2007-08-27,56.54,,
2007-08-28,54.2,,
2007-08-29,55.9,,
2007-08-30,54.82,,
2007-08-31,55.49,,
2007-09-04,56.56,,
2007-09-05,55.82,,
2007-09-06,55.95,,
2007-09-07,55.13,,
2007-09-10,54.65,,
2007-09-11,55.83,,
2007-09-12,55.73,,
2007-09-13,57.06,,
2007-09-14,57.79,,
2007-09-17,57.37,,
2007-09-18,61.02,,
2007-09-19,60.49,,
2007-09-20,59.96,,
2007-09-21,59.94,,
2007-09-24,59.41,,
2007-09-25,59.77,,
2007-09-26,60.78,,
2007-09-27,62.27,,
2007-09-28,63.09,,
2007-10-01,64.86,,
2007-10-02,64.2,,
2007-10-03,63.15,,
2007-10-04,62.75,,
2007-10-05,64.35,,
2007-10-08,63.96,,
2007-10-09,64.87,,
2007-10-10,64.68,,
2007-10-11,65.36,,
2007-10-12,65.56,,
2007-10-15,64.22,,
2007-10-16,63.16,,
2007-10-17,63.38,,
2007-10-18,63.18,,
2007-10-19,60.88,,
2007-10-22,62.5,,
2007-10-23,62.83,,
2007-10-24,62.47,,
2007-10-25,63.51,,
2007-10-26,65.29,,
2007-10-29,65.46,,
2007-10-30,66.31,,
2007-10-31,67.67,,
2007-11-01,66.1,,
2007-11-02,66.44,,
2007-11-05,66.3,,
2007-11-06,67.27,,
2007-11-07,63.97,,
2007-11-08,65.55,,
2007-11-09,65.34,,
2007-11-12,66.65,,
2007-11-13,67.43,,
2007-11-14,67.6,,
2007-11-15,66.59,,
2007-11-16,66.31,,
2007-11-19,64.19,,
2007-11-20,65.89,,
2007-11-21,64.45,,
2007-11-23,66.24,,
2007-11-26,63.84,,
2007-11-27,66.34,,
2007-11-28,69.9,,
2007-11-29,64.27,,
2007-11-30,65.49,,
2007-12-03,63.95,,
2007-12-04,63.29,,
2007-12-05,65.04,,
2007-12-06,66.37,,
2007-12-07,66.6,,
2007-12-10,67.76,,
2007-12-11,65.51,,
2007-12-12,67.98,,
2007-12-13,68.75,,
2007-12-14,67.41,,
2007-12-17,67.35,,
2007-12-18,68.45,,
2007-12-19,68.86,,
2007-12-20,68.98,,
2007-12-21,69.72,,
2007-12-24,70.72,,
2007-12-26,70.67,,
2007-12-27,69.22,,
2007-12-28,69.12,,
2007-12-31,68.84,,
2008-01-02,67.96,,
2008-01-03,67.99,,
2008-01-04,67.09,,
2008-01-07,67.0,,
2008-01-08,65.66,,
2008-01-09,66.08,,
2008-01-10,67.0,,
2008-01-11,66.23,,
2008-01-14,66.6,,
2008-01-15,65.41,,
2008-01-16,65.0,,
2008-01-17,62.92,,
2008-01-18,59.88,,
2008-01-22,58.27,,
2008-01-23,58.12,,
2008-01-24,58.9,,
2008-01-25,57.36,,
2008-01-28,58.81,,
2008-01-29,60.05,,
2008-01-30,58.55,,
2008-01-31,59.61,,
2008-02-01,61.21,,
2008-02-04,59.81,,
2008-02-05,53.1,,
2008-02-06,53.96,,
2008-02-07,55.6,,
2008-02-08,55.01,,
2008-02-11,54.3,,
2008-02-12,55.65,,
2008-02-13,57.3,,
2008-02-14,56.32,,
2008-02-15,56.79,,
2008-02-19,56.93,,
2008-02-20,56.95,,
2008-02-21,58.86,,
2008-02-22,58.34,,
2008-02-25,59.88,,
2008-02-26,60.1,,
2008-02-27,60.28,,
2008-02-28,57.6,,
2008-02-29,55.23,,
2008-03-03,54.59,,
2008-03-04,54.18,,
2008-03-05,54.35,,
2008-03-06,52.03,,
2008-03-07,51.68,,
2008-03-10,50.5,,
2008-03-11,52.45,,
2008-03-12,52.13,,
2008-03-13,51.74,,
2008-03-14,49.15,,
2008-03-17,48.57,,
2008-03-18,52.28,,
2008-03-19,53.1,,
2008-03-20,55.47,,
2008-03-24,56.27,,
2008-03-25,56.7,,
2008-03-26,54.7,,
2008-03-27,55.05,,
2008-03-28,54.66,59.843076923756556,-0.08661113682974708
2008-03-31,55.72,62.80307692375654,-0.11278232326666826
2008-04-01,58.68,62.41307692375655,-0.05981241604731091
2008-04-02,58.29,61.80307692375654,-0.05684307478882411
2008-04-03,57.68,61.39307692375656,-0.06048038491974905
2008-04-04,57.27,61.25307692375655,-0.06502656068550483
2008-04-07,57.13,60.52307692375655,-0.05606253178487519
2008-04-08,56.4,59.40307692375655,-0.05055423185588481
2008-04-09,55.28,59.15307692375655,-0.06547549384030571
2008-04-10,55.03,57.33307692375655,-0.04017012599584113
2008-04-11,53.21,56.30307692375655,-0.05493619696744234
2008-04-14,52.18,56.60307692375655,-0.0781419873996313
2008-04-15,52.48,57.94307692375656,-0.0942835143350268
2008-04-16,53.82,57.88307692375655,-0.07019455667687502
2008-04-17,53.76,59.10307692375655,-0.09040268632120729
2008-04-18,54.98,58.02307692375655,-0.05244597641306081
2008-04-21,53.9,57.27307692375655,-0.05889463435405928
2008-04-22,53.15,56.31307692375655,-0.056169491999861876
2008-04-23,52.19,57.68307692375655,-0.09522856991517825
2008-04-24,53.56,58.18307692375655,-0.07945741559551167
2008-04-25,54.06,58.62307692375655,-0.07783755413744575
2008-04-28,54.5,58.75307692375655,-0.07238900746042187
2008-04-29,54.63,57.783076923756546,-0.0545674805084706
2008-04-30,53.66,60.29307692375656,-0.11001390644143771
2008-05-01,56.17,62.04307692375656,-0.09466127753421805
2008-05-02,57.92,61.30307692375655,-0.055186086792415434
2008-05-05,57.18,60.62307692375655,-0.0567948230025801
2008-05-06,56.5,58.55307692375655,-0.035063518974927876
2008-05-07,54.43,57.10307692375655,-0.04681143412509303
2008-05-08,52.98,57.69307692375656,-0.08169224411422982
2008-05-09,53.57,59.63307692375655,-0.10167305187871578
2008-05-12,55.51,58.62307692375655,-0.053103267298735046
2008-05-13,54.5,59.29307692375656,-0.080837041564226
2008-05-14,55.17,60.18307692375655,-0.08329711905736237
2008-05-15,56.06,59.90307692375655,-0.06415491692768871
2008-05-16,55.78,60.54307692375656,-0.07867252815305081
2008-05-19,56.42,58.62307692375655,-0.037580370041337186
2008-05-20,54.5,56.69307692375656,-0.03868332859593959
2008-05-21,52.57,57.79307692375656,-0.09037547750999819
2008-05-22,53.67,56.35307692375655,-0.04761189752578443
2008-05-23,52.23,57.33307692375655,-0.0890075537118441
2008-05-27,53.21,57.22307692375655,-0.07013039388118769
2008-05-28,53.1,58.20307692375655,-0.08767709876303187
2008-05-29,54.08,58.00307692375655,-0.0676356692061928
2008-05-30,53.88,56.47307692375655,-0.04591704693649723
2008-06-02,52.35,55.85307692375655,-0.06271949759434914
2008-06-03,51.73,55.67307692375655,-0.07082556132395079
2008-06-04,51.55,56.37307692375655,-0.08555638944951804
2008-06-05,52.25,53.31307692375655,-0.019940265786513534
2008-06-06,49.19,53.57307692375655,-0.08181491852697587
2008-06-09,49.45,53.91307692375655,-0.08278282706936191
2008-06-10,49.79,52.42307692375655,-0.050227439484066605
2008-06-11,48.3,53.88307692375655,-0.1036146642415482
2008-06-12,49.76,54.77307692375655,-0.09152447160736821
2008-06-13,50.65,54.51307692375655,-0.07086514175597824
2008-06-16,50.39,53.30307692375655,-0.05465119636382987
2008-06-17,49.18,52.533076923756546,-0.06382791795392084
2008-06-18,48.41,54.36307692375655,-0.1095058863593329
2008-06-19,50.24,52.39307692375656,-0.04109468369055247
2008-06-20,48.27,49.56307692375655,-0.02608952074839299
2008-06-23,45.44,49.77307692375655,-0.08705664169394323
2008-06-24,45.65,51.10307692375655,-0.1067074088687906
2008-06-25,46.98,47.533076923756546,-0.01163562217198122
2008-06-26,43.41,46.64307692375656,-0.06931525827597951
2008-06-27,42.52,46.093076923756556,-0.0775187330120497
2008-06-30,41.97,46.57356547958931,-0.09884503005480239
2008-07-01,40.97,47.04356547958931,-0.12910512665593843
2008-07-02,41.44,46.62356547958932,-0.11117908779109908
2008-07-03,41.02,45.483565479589316,-0.09813578668524414
2008-07-07,39.88,47.37356547958932,-0.15818031435311497
2008-07-08,41.77,45.163565479589316,-0.07513945020844204
2008-07-09,39.56,44.21356547958931,-0.10525198384503909
2008-07-10,38.61,42.96356547958931,-0.10133156852769964
2008-07-11,37.36,42.15356547958931,-0.11371672656991139
2008-07-14,36.55,41.08356547958931,-0.11034985466004965
2008-07-15,35.48,43.26356547958931,-0.179910402513205
2008-07-16,37.66,44.86356547958931,-0.1605660495902087
2008-07-17,39.26,45.28356547958931,-0.13301879867000133
2008-07-18,39.68,43.97356547958931,-0.09763969404714756
2008-07-21,38.37,46.53356547958931,-0.17543391303574285
2008-07-22,40.93,48.03356547958931,-0.1478875325756902
2008-07-23,42.43,46.78356547958931,-0.09305758197264125
2008-07-24,41.18,46.853565479589314,-0.12109143501706121
2008-07-25,41.25,45.25356547958931,-0.08846961420962596
2008-07-28,39.65,47.61356547958931,-0.16725413019117596
2008-07-29,42.01,48.37356547958932,-0.13155047424143984
2008-07-30,42.77,48.11356547958931,-0.11106151511170281
2008-07-31,42.51,47.58356547958931,-0.1066243235128227
2008-08-01,41.98,48.50356547958931,-0.13449661720919226
2008-08-04,42.9,53.04356547958931,-0.19123083804561491
2008-08-05,47.44,52.65356547958931,-0.09901638060218931
2008-08-06,47.05,50.563565479589315,-0.06948808784079152
2008-08-07,44.96,51.593565479589316,-0.12857350365160536
2008-08-08,45.99,52.133565479589315,-0.11784280286746485
2008-08-11,46.53,51.00356547958931,-0.08771083820364578
2008-08-12,45.4,50.103565479589314,-0.09387686154801511
2008-08-13,44.5,52.36356547958931,-0.15017246070943036
2008-08-14,46.76,54.53356547958931,-0.142546437432168
2008-08-15,48.93,52.093565479589316,-0.060728526651316006
2008-08-18,46.49,50.51356547958931,-0.07965316725098492
2008-08-19,44.91,49.80356547958932,-0.09825733223045685
2008-08-20,44.2,49.563565479589315,-0.10821589261567699
2008-08-21,43.96,50.65356547958931,-0.13214401427055433
2008-08-22,45.05,48.51356547958931,-0.07139375235255607
2008-08-25,42.91,48.71356547958931,-0.1191365366598135
2008-08-26,43.11,49.36356547958931,-0.12668382882867357
2008-08-27,43.76,50.993565479589314,-0.14185251436251545
2008-08-28,45.39,51.39356547958931,-0.11681550839226351
2008-08-29,45.79,51.703565479589315,-0.11437442320924229
2008-09-02,46.1,52.14356547958931,-0.11590242101789072
2008-09-03,46.54,50.203565479589315,-0.07297420899475293
2008-09-04,44.6,50.30356547958932,-0.11338292674111816
2008-09-05,44.7,54.36356547958931,-0.1777581252137974
2008-09-08,48.76,51.53356547958931,-0.05382056245822597
2008-09-09,45.93,51.733565479589316,-0.11218181901417612
2008-09-10,46.13,52.64356547958931,-0.12372956543216507
2008-09-11,47.04,53.04356547958931,-0.11318178605281404
2008-09-12,47.44,48.71356547958931,-0.026143959430005803
2008-09-15,43.11,50.233565479589316,-0.1418088764271318
2008-09-16,44.63,44.453565479589315,0.003968962185759706
2008-09-17,38.85,48.993565479589314,-0.20703872805124002
2008-09-18,43.39,57.55356547958932,-0.24609362359335074
2008-09-19,51.95,49.843565479589316,0.04226091171734625
2008-09-22,44.24,46.633565479589315,-0.051327095729725714
2008-09-23,41.03,47.603565479589314,-0.1380897714984778
2008-09-24,42.0,49.37356547958932,-0.1493423739599583
2008-09-25,43.77,49.75356547958931,-0.12026405388060035
2008-09-26,44.15,44.813565479589315,-0.014807245808002967
2008-09-29,39.21,49.093565479589316,-0.20132099559357564
2008-09-30,43.49,45.93153174717147,-0.053155896489818666
2008-10-01,37.64,39.811531747171465,-0.054545295090931756
2008-10-02,31.52,40.80153174717147,-0.22747998297428873
2008-10-03,32.51,37.761531747171475,-0.13907094082762794
2008-10-06,29.47,35.401531747171475,-0.16755014414440972
2008-10-07,27.11,30.03153174717147,-0.09728214237512667
2008-10-08,21.74,24.08153174717147,-0.09723350539969289
2008-10-09,15.79,26.49153174717147,-0.4039604749662724
2008-10-10,18.2,31.24153174717147,-0.4174421360870765
2008-10-13,22.95,33.011531747171475,-0.3047883940748547
2008-10-14,24.72,30.551531747171474,-0.19087526594182536
2008-10-15,22.26,30.291531747171472,-0.26514115608965305
2008-10-16,22.0,29.201531747171472,-0.24661486286139866
2008-10-17,20.91,29.59153174717147,-0.29337892412417277
2008-10-20,21.3,29.721531747171472,-0.283347837480581
2008-10-21,21.43,26.811531747171472,-0.20071705704539633
2008-10-22,18.52,26.90153174717147,-0.3115633647163135
2008-10-23,18.61,27.90153174717147,-0.3330115289499619
2008-10-24,19.61,26.391531747171474,-0.2569586264313093
2008-10-27,18.1,30.291531747171472,-0.40247326708098474
2008-10-28,22.0,29.111531747171473,-0.24428572872543686
2008-10-29,20.82,28.361531747171473,-0.2659070678692662
2008-10-30,20.07,27.28153174717147,-0.2643374944634169
2008-10-31,18.99,30.68153174717147,-0.3810608884691461
2008-11-03,22.39,35.79153174717147,-0.3744330318645992
2008-11-04,27.5,33.831531747171475,-0.18714883483514844
2008-11-05,25.54,31.88153174717147,-0.19890925559855166
2008-11-06,23.59,33.48153174717147,-0.295432473695207
2008-11-07,25.19,32.521531747171466,-0.22543623726484285
2008-11-10,24.23,28.921531747171468,-0.16221588082485638
2008-11-11,20.63,25.77153174717147,-0.1995043134266078
2008-11-12,17.48,27.051531747171474,-0.3538258697004202
2008-11-13,18.76,25.12153174717147,-0.25323024930148763
2008-11-14,16.83,23.291531747171472,-0.2774197857535138
2008-11-17,15.0,22.60153174717147,-0.33632816714392755
2008-11-18,14.31,19.96153174717147,-0.28312114615013384
2008-11-19,11.67,17.721531747171472,-0.3414790455761453
2008-11-20,9.43,18.291531747171472,-0.4844608898618774
2008-11-21,10.0,20.76153174717147,-0.5183399702017464
2008-11-24,12.47,21.17153174717147,-0.41100152086700104
2008-11-25,12.88,21.861531747171473,-0.4108372574732114
2008-11-26,13.57,22.10153174717147,-0.3860154058445894
2008-11-28,13.81,20.15153174717147,-0.31469229370425333
2008-12-01,11.86,22.201531747171472,-0.46580262411349205
2008-12-02,13.91,22.471531747171472,-0.38099457765041433
2008-12-03,14.18,21.93153174717147,-0.35344233300855477
2008-12-04,13.64,27.49153174717147,-0.5038472164649981
2008-12-05,19.2,26.131531747171472,-0.265255470449862
2008-12-08,17.84,26.94153174717147,-0.3378253260647298
2008-12-09,18.65,27.44153174717147,-0.32037321488359183
2008-12-10,19.15,25.211531747171474,-0.2404269525532311
2008-12-11,16.92,26.141531747171474,-0.35275407104517686
2008-12-12,17.85,25.59153174717147,-0.30250364939672314
2008-12-15,17.3,28.891531747171474,-0.40120862571802907
2008-12-16,20.6,28.44153174717147,-0.27570708275764066
2008-12-17,20.15,27.231531747171474,-0.2600489687072792
2008-12-18,18.94,28.601531747171467,-0.33779770372357554
2008-12-19,20.31,27.541531747171472,-0.26256824832969416
2008-12-22,19.25,27.24153174717147,-0.2933583845923511
2008-12-23,18.95,27.40153174717147,-0.30843282138940586
2008-12-24,19.11,27.78153174717147,-0.3121329603452966
2008-12-26,19.49,27.311531747171472,-0.28638202425177095
2008-12-29,19.02,29.78153174717147,-0.36134916895916736
2008-12-30,21.49,30.861531747171473,-0.3036638564782319
2008-12-31,22.57,33.13032824884231,-0.3187510902253534
2009-01-02,23.6,32.61032824884231,-0.27630289950123943
2009-01-05,23.08,34.010328248842306,-0.3213826155651518
2009-01-06,24.48,31.360328248842308,-0.2193959257775403
2009-01-07,21.83,31.4303282488423,-0.3054479155557632
2009-01-08,21.9,30.47032824884231,-0.28126799878396236
2009-01-09,20.94,28.080328248842306,-0.25428222154549374
2009-01-12,18.55,28.63032824884231,-0.352085668079964
2009-01-13,19.1,26.47032824884231,-0.27843735746513276
2009-01-14,16.94,25.930328248842304,-0.3467109310212334
2009-01-15,16.4,25.72032824884231,-0.36237205678982054
2009-01-16,16.19,23.480328248842305,-0.3104866410545922
2009-01-20,13.95,25.82032824884231,-0.45972801485877823
2009-01-21,16.29,24.44032824884231,-0.33347867368468653
2009-01-22,14.91,25.23032824884231,-0.4090445493635564
2009-01-23,15.7,25.010328248842306,-0.37225933847042847
2009-01-26,15.48,26.020328248842308,-0.4050805258120165
2009-01-27,16.49,30.010328248842306,-0.4505225046768315
2009-01-28,20.48,27.37032824884231,-0.2517444506400376
2009-01-29,17.84,26.12032824884231,-0.317007051747495
2009-01-30,16.59,26.56032824884231,-0.3753842255047013
2009-02-02,17.03,26.170328248842306,-0.34926303414809656
2009-02-03,16.64,25.72032824884231,-0.35304091615747635
2009-02-04,16.19,26.15032824884231,-0.3808873125438974
2009-02-05,16.62,26.360328248842308,-0.3695070925101277
2009-02-06,16.83,26.56032824884231,-0.36634819260061025
2009-02-09,17.03,21.520328248842308,-0.20865519321638903
2009-02-10,11.99,21.19032824884231,-0.43417582497076
2009-02-11,11.66,21.57032824884231,-0.4594426257455865
2009-02-12,12.04,21.170328248842306,-0.4312794842631501
2009-02-13,11.64,20.35032824884231,-0.42801905415642727
2009-02-17,10.82,20.08032824884231,-0.4611641868641363
2009-02-18,10.55,20.04032824884231,-0.47356151710691397
2009-02-19,10.51,20.05032824884231,-0.4758190554507835
2009-02-20,10.52,18.87032824884231,-0.442511022528429
2009-02-23,9.34,20.60032824884231,-0.5466091662629267
2009-02-24,11.07,19.86032824884231,-0.44260739997359877
2009-02-25,10.33,20.12032824884231,-0.48658889297224206
2009-02-26,10.59,17.520328248842308,-0.39555926980421974
2009-02-27,7.99,16.830328248842306,-0.5252617844485831
2009-03-02,7.3,16.39032824884231,-0.5546153872473165
2009-03-03,6.86,16.840328248842305,-0.5926445198316372
2009-03-04,7.31,15.910328248842308,-0.5405500197312458
2009-03-05,6.38,15.610328248842308,-0.5912962303996936
2009-03-06,6.08,15.410328248842308,-0.6054594099605402
2009-03-09,5.88,16.80032824884231,-0.6500068383839355
