date,NSC,dcf,Deviation
2016-08-22,91.36,94.93896876049715,-0.03769757358041059
2016-08-23,92.03,95.00896876049714,-0.03135460577418392
2016-08-24,92.1,94.98896876049714,-0.030413729069754702
2016-08-25,92.08,95.17896876049714,-0.03255938576404638
2016-08-26,92.27,96.91896876049715,-0.04796758384816835
2016-08-29,94.01,97.27896876049715,-0.03360406470329069
2016-08-30,94.37,96.80896876049715,-0.0251936240177405
2016-08-31,93.9,96.70896876049714,-0.029045586945029234
2016-09-01,93.8,97.06896876049714,-0.03367676408062836
2016-09-02,94.16,98.05896876049715,-0.03976147016210363
2016-09-06,95.15,96.84896876049714,-0.01754245586959846
2016-09-07,93.94,96.89896876049714,-0.03053663829808917
2016-09-08,93.99,93.68896876049715,0.003213091610309027
2016-09-09,90.78,95.28896876049714,-0.04731889555684199
2016-09-12,92.38,93.64896876049714,-0.013550269450830488
2016-09-13,90.74,93.57896876049715,-0.03033767948184074
2016-09-14,90.67,94.41896876049715,-0.03970567365554234
2016-09-15,91.51,94.25896876049714,-0.02916400207477332
2016-09-16,91.35,94.93896876049715,-0.03780290440641987
2016-09-19,92.03,94.82896876049715,-0.029515967505312712
2016-09-20,91.92,96.01896876049715,-0.04268915625121239
2016-09-21,93.11,96.81896876049714,-0.03830828615487614
2016-09-22,93.91,96.52896876049715,-0.02713142794465362
2016-09-23,93.62,96.18896876049715,-0.026707519517063072
2016-09-26,93.28,97.38896876049715,-0.04219131604732451
2016-09-27,94.48,98.43896876049715,-0.04021749526987983
2016-09-28,95.53,98.05896876049715,-0.025790285095430687
2016-09-29,95.15,99.96896876049715,-0.048204646104155535
2016-09-30,97.06,100.2264812942366,-0.031593260117959376
2016-10-03,96.91,99.1064812942366,-0.0221628420820984
2016-10-04,95.79,100.3564812942366,-0.04550260466833289
2016-10-05,97.04,100.7664812942366,-0.03698135775283573
2016-10-06,97.45,100.0964812942366,-0.026439303959718496
2016-10-07,96.78,99.14648129423661,-0.023868535356424858
2016-10-10,95.83,97.9864812942366,-0.022007947073444334
2016-10-11,94.67,96.7364812942366,-0.021361964654793675
2016-10-12,93.42,98.1364812942366,-0.04806042800837196
2016-10-13,94.82,98.25648129423661,-0.0349746016646556
2016-10-14,94.94,98.1564812942366,-0.03276891400166215
2016-10-17,94.84,98.2964812942366,-0.03516383545704049
2016-10-18,94.98,98.9564812942366,-0.04018414198068487
2016-10-19,95.64,96.4464812942366,-0.008361956635579149
2016-10-20,93.13,96.2364812942366,-0.03227966414044947
2016-10-21,92.92,96.2664812942366,-0.03476268426190987
2016-10-24,92.95,96.5864812942366,-0.03765000283174824
2016-10-25,93.27,93.3464812942366,-0.0008193270188249224
2016-10-26,90.03,94.6664812942366,-0.04897701098476215
2016-10-27,91.35,95.5864812942366,-0.04432092526971232
2016-10-28,92.27,96.3164812942366,-0.04201234554940836
2016-10-31,93.0,94.9164812942366,-0.020191238319250404
2016-11-01,91.6,95.3064812942366,-0.038890128393196166
2016-11-02,91.99,95.0764812942366,-0.03246314180143839
2016-11-03,91.76,94.9364812942366,-0.033459016501693695
2016-11-04,91.62,98.2664812942366,-0.06763731851082788
2016-11-07,94.95,99.3164812942366,-0.043965324157028696
2016-11-08,96.0,102.1164812942366,-0.05989710198310383
2016-11-09,98.8,103.8164812942366,-0.048320663845453304
2016-11-10,100.5,104.2264812942366,-0.03575368992565875
2016-11-11,100.91,107.3064812942366,-0.059609458972914475
2016-11-14,103.99,107.89648129423661,-0.036205826616194536
2016-11-15,104.58,106.3164812942366,-0.016333133612941864
2016-11-16,103.0,106.4564812942366,-0.032468490900832814
2016-11-17,103.14,106.7664812942366,-0.0339664775899321
2016-11-18,103.45,107.9164812942366,-0.04138831474738913
2016-11-21,104.6,107.2364812942366,-0.024585675158462106
2016-11-22,103.92,107.3564812942366,-0.03201000305531709
2016-11-23,104.04,107.6564812942366,-0.0335927874546853
2016-11-25,104.34,107.3064812942366,-0.027644940533484208
2016-11-28,103.99,107.6864812942366,-0.03432632629286625
2016-11-29,104.37,109.7764812942366,-0.04924990517545802
2016-11-30,106.46,110.14648129423661,-0.03346889751647031
2016-12-01,106.83,108.9164812942366,-0.019156708603172756
2016-12-02,105.6,109.2764812942366,-0.03364384770349038
2016-12-05,105.96,109.5264812942366,-0.0325627305113132
2016-12-06,106.21,113.0664812942366,-0.0606411486034818
2016-12-07,109.75,113.3364812942366,-0.03164454422160523
2016-12-08,110.02,113.9164812942366,-0.03420471954512294
2016-12-09,110.6,114.00648129423661,-0.02987971609653406
2016-12-12,110.69,113.14648129423661,-0.02171062914319488
2016-12-13,109.83,110.89648129423661,-0.009616908325584816
2016-12-14,107.58,111.42648129423661,-0.03452035144212673
2016-12-15,108.11,109.9864812942366,-0.017061017610124463
2016-12-16,106.67,110.2464812942366,-0.0324407750002591
2016-12-19,106.93,111.4864812942366,-0.04087025836084168
2016-12-20,108.17,111.3664812942366,-0.02870236409635063
2016-12-21,108.05,112.0964812942366,-0.03609820083125703
2016-12-22,108.78,112.5964812942366,-0.03389520924959799
2016-12-23,109.28,112.7664812942366,-0.03091770936027949
2016-12-27,109.45,112.03648129423661,-0.023086063256876455
2016-12-28,108.72,112.1364812942366,-0.03046717049442671
2016-12-29,108.82,111.3864812942366,-0.023041227843952017
2016-12-30,108.07,110.21972972972974,-0.01950403738968609
2017-01-03,106.99,113.86972972972973,-0.06041754684110345
2017-01-04,110.64,113.51972972972973,-0.02536765843775224
2017-01-05,110.29,114.88972972972972,-0.04003603925738419
2017-01-06,111.66,112.40972972972973,-0.006669615980149923
2017-01-09,109.18,112.48972972972973,-0.029422505838370805
2017-01-10,109.26,113.77972972972972,-0.03972350558808502
2017-01-11,110.55,114.23972972972973,-0.03229813076815713
2017-01-12,111.01,114.81972972972973,-0.03318009664974231
2017-01-13,111.59,112.12972972972973,-0.004813440030852267
2017-01-17,108.9,113.19972972972973,-0.03798356886536347
2017-01-18,109.97,117.64972972972973,-0.06527622075606931
2017-01-19,114.42,116.81972972972973,-0.02054216128800901
2017-01-20,113.59,116.77972972972972,-0.027314070148234615
2017-01-23,113.55,119.84972972972973,-0.05256357059741479
2017-01-24,116.62,123.75972972972973,-0.057690249852045405
2017-01-25,120.53,122.73972972972973,-0.018003377835322798
2017-01-26,119.51,123.57972972972973,-0.0329320167525069
2017-01-27,120.35,122.85972972972974,-0.020427602561479796
2017-01-30,119.63,120.68972972972973,-0.008780612336301341
2017-01-31,117.46,123.15972972972973,-0.04627916724271497
2017-02-01,119.93,122.69972972972973,-0.0225732341532503
2017-02-02,119.47,123.68972972972973,-0.03411544142711065
2017-02-03,120.46,123.09972972972973,-0.021443830425341814
2017-02-06,119.87,124.10972972972974,-0.03416113900950768
2017-02-07,120.88,124.16972972972972,-0.026493814047032438
2017-02-08,120.94,123.87972972972973,-0.023730514557493643
2017-02-09,120.65,124.34972972972973,-0.02975261576982091
2017-02-10,121.12,125.43972972972973,-0.034436695128703954
2017-02-13,122.21,125.71972972972974,-0.027917095727734265
2017-02-14,122.49,125.93972972972973,-0.027391909901132494
2017-02-15,122.71,126.15972972972973,-0.02734414331038948
2017-02-16,122.93,126.00972972972973,-0.024440412151785718
2017-02-17,122.78,126.75972972972973,-0.031395852122871326
2017-02-21,123.53,125.54972972972973,-0.01608708942725401
2017-02-22,122.32,123.25972972972973,-0.007623980125465724
2017-02-23,120.03,123.30972972972972,-0.026597493457476862
2017-02-24,120.08,124.34972972972973,-0.03433646167956983
2017-02-27,121.12,124.25972972972973,-0.02526747592771017
2017-02-28,121.03,126.57972972972973,-0.043843747664648935
2017-03-01,123.35,124.99972972972974,-0.013197866373765188
2017-03-02,121.77,125.62972972972973,-0.030723060043456818
2017-03-03,122.4,126.15972972972973,-0.029801345784301714
2017-03-06,122.93,125.22972972972973,-0.018364087622747327
2017-03-07,122.0,123.09972972972973,-0.00893364861274859
2017-03-08,119.87,122.62972972972973,-0.022504573204328526
2017-03-09,119.4,122.88972972972972,-0.02839724472829952
2017-03-10,119.66,122.75972972972973,-0.025250379229036723
2017-03-13,119.53,121.57972972972973,-0.016859140370572123
2017-03-14,118.35,120.73972972972973,-0.019792405822665282
2017-03-15,117.51,118.57972972972973,-0.009021185426614564
2017-03-16,115.35,117.93972972972973,-0.021958077533875575
2017-03-17,114.71,118.06972972972973,-0.028455470656368886
2017-03-20,114.84,114.72972972972973,0.0009611307420496207
2017-03-21,111.5,114.99972972972974,-0.030432503954180956
2017-03-22,111.77,113.77972972972972,-0.017663337173533522
2017-03-23,110.55,113.88972972972972,-0.029324239662831708
2017-03-24,110.66,114.35972972972974,-0.032351683048512214
2017-03-27,111.13,116.54972972972973,-0.04650143541557494
2017-03-28,113.32,116.43972972972973,-0.02679265691333188
2017-03-29,113.21,117.47972972972973,-0.0363443952378214
2017-03-30,114.25,115.19972972972973,-0.008244201023369424
2017-03-31,111.97,116.76161202185793,-0.04103756310730733
2017-04-03,113.5,118.45161202185793,-0.04180282511431088
2017-04-04,115.19,117.99161202185792,-0.023744162604871666
2017-04-05,114.73,119.14161202185792,-0.03702830561876702
2017-04-06,115.88,119.16161202185792,-0.027539171098625026
2017-04-07,115.9,118.75161202185792,-0.024013248942953647
2017-04-10,115.49,118.48161202185793,-0.025249589120259652
2017-04-11,115.22,115.05161202185792,0.0014635864303238488
2017-04-12,111.79,114.84161202185793,-0.026572354463964665
2017-04-13,111.58,116.45161202185793,-0.0418337877619378
2017-04-17,113.19,116.11161202185792,-0.02516210024978327
2017-04-18,112.85,115.80161202185792,-0.025488522744405273
2017-04-19,112.54,119.07161202185793,-0.05485448555663219
2017-04-20,115.81,119.63161202185792,-0.03194483428978345
2017-04-21,116.37,120.31161202185793,-0.03276169237215287
2017-04-24,117.05,120.04161202185793,-0.02492145824660541
2017-04-25,116.78,121.08161202185792,-0.0355265506465291
2017-04-26,117.82,122.06161202185793,-0.034749762448642585
2017-04-27,118.8,120.75161202185792,-0.016162202633822065
2017-04-28,117.49,120.97161202185792,-0.0287804052840831
2017-05-01,117.71,121.50161202185792,-0.031206269273002074
2017-05-02,118.24,120.47161202185792,-0.018523965807422216
2017-05-03,117.21,120.10161202185792,-0.024076379768588452
2017-05-04,116.84,120.27161202185792,-0.02853218614243125
2017-05-05,117.01,119.01161202185793,-0.016818627929267138
2017-05-08,115.75,119.93161202185793,-0.03486663733908468
2017-05-09,116.67,120.17161202185792,-0.029138429309086833
2017-05-10,116.91,119.99161202185792,-0.025681895341955863
2017-05-11,116.73,120.22161202185792,-0.029043130957378094
2017-05-12,116.96,120.39161202185792,-0.028503746766302074
2017-05-15,117.13,120.12161202185793,-0.024904860761555292
2017-05-16,116.86,115.38161202185792,0.012813029322748637
2017-05-17,112.12,116.06161202185793,-0.03396137580025682
2017-05-18,112.8,116.53161202185792,-0.03202231529379329
2017-05-19,113.27,117.45161202185793,-0.03560284912121703
2017-05-22,114.19,117.63161202185792,-0.029257543637321026
2017-05-23,114.37,118.23161202185793,-0.032661417330113185
2017-05-24,114.97,123.03161202185792,-0.0655247207557168
2017-05-25,119.77,125.59161202185793,-0.04635350982551878
2017-05-26,122.33,127.39161202185792,-0.03973269465331397
2017-05-30,124.13,127.29161202185793,-0.02483755191437942
2017-05-31,124.03,127.76161202185793,-0.029207615361173667
2017-06-01,124.5,126.90161202185793,-0.018924992232913995
2017-06-02,123.64,125.76161202185793,-0.016870108356190405
2017-06-05,122.5,124.21161202185792,-0.013779806847339815
2017-06-06,120.95,123.48161202185793,-0.02050193531171096
2017-06-07,120.22,123.69161202185792,-0.02806667295470644
2017-06-08,120.43,122.18161202185793,-0.014336134487606622
2017-06-09,118.92,122.96161202185792,-0.032868892619425605
2017-06-12,119.7,123.99161202185792,-0.034612115705870194
2017-06-13,120.73,121.55161202185792,-0.006759367549236339
2017-06-14,118.29,121.55161202185792,-0.026833144930002217
2017-06-15,118.29,122.40161202185793,-0.03359115908639909
2017-06-16,119.14,123.38161202185792,-0.03437799160142674
2017-06-19,120.12,120.99161202185792,-0.0072039045293523785
2017-06-20,117.73,120.73161202185793,-0.02486185657253126
2017-06-21,117.47,120.66161202185792,-0.02645093139713528
2017-06-22,117.4,122.55161202185792,-0.042036264859079076
2017-06-23,119.29,122.74161202185792,-0.028120960487656332
2017-06-26,119.48,122.30161202185792,-0.023070930752357
2017-06-27,119.04,123.98161202185793,-0.03985762034604545
2017-06-28,120.72,122.78161202185792,-0.01679088576790233
2017-06-29,119.52,124.96161202185792,-0.04354626940076678
2017-06-30,121.7,125.4786301369863,-0.030113734369439094
2017-07-03,123.28,124.8686301369863,-0.012722411827882585
2017-07-05,122.67,123.4386301369863,-0.0062268200492285875
2017-07-06,121.24,124.5386301369863,-0.02648680279651361
2017-07-07,122.34,125.1986301369863,-0.022832758903659878
2017-07-10,123.0,124.6986301369863,-0.013621882895748616
2017-07-11,122.5,125.4786301369863,-0.02373814675641972
2017-07-12,123.28,124.7886301369863,-0.012089483916364885
2017-07-13,122.59,126.1986301369863,-0.028594843962008065
2017-07-14,124.0,125.6986301369863,-0.013513513513513487
2017-07-17,123.5,125.4586301369863,-0.015611760903556093
2017-07-18,123.26,122.8686301369863,0.0031852708260633467
2017-07-19,120.67,120.7186301369863,-0.0004028387079203499
2017-07-20,118.52,120.0486301369863,-0.01273342424017665
2017-07-21,117.85,119.6986301369863,-0.015444037537193922
2017-07-24,117.5,121.1886301369863,-0.03043709738130418
2017-07-25,118.99,118.6086301369863,0.0032153635243339362
2017-07-26,116.41,115.2086301369863,0.010427776648201048
2017-07-27,113.01,116.4286301369863,-0.029362452628395985
2017-07-28,114.23,114.77863013698631,-0.004779897933365529
2017-07-31,112.58,115.1686301369863,-0.0224768683443336
2017-08-01,112.97,114.6786301369863,-0.014899289736416521
2017-08-02,112.48,115.6286301369863,-0.027230540855288976
2017-08-03,113.43,116.8086301369863,-0.028924490707784467
2017-08-04,114.61,118.0886301369863,-0.02945779058450404
2017-08-07,115.89,119.4086301369863,-0.029467134267847417
2017-08-08,117.21,119.6586301369863,-0.020463464558996614
2017-08-09,117.46,117.63863013698631,-0.0015184649530372019
2017-08-10,115.44,118.7586301369863,-0.027944328198787005
2017-08-11,116.56,121.7486301369863,-0.0426175648230972
2017-08-14,119.55,122.2386301369863,-0.021994930194925266
2017-08-15,120.04,122.6286301369863,-0.021109508718270664
2017-08-16,120.43,119.6986301369863,0.006110093842984776
2017-08-17,117.5,120.8286301369863,-0.027548356157084286
2017-08-18,118.63,119.8686301369863,-0.010333230100075363
2017-08-21,117.67,122.5986301369863,-0.04020134753120219
2017-08-22,120.4,121.13863013698631,-0.006097395489374824
2017-08-23,118.94,119.9386301369863,-0.008326175943861758
2017-08-24,117.74,120.4086301369863,-0.022163113507314813
2017-08-25,118.21,119.9586301369863,-0.014576943192744607
2017-08-28,117.76,121.5986301369863,-0.03156803767165717
2017-08-29,119.4,122.9886301369863,-0.029178551976627665
2017-08-30,120.79,122.7186301369863,-0.015715870808152288
2017-08-31,120.52,123.3586301369863,-0.023011200220317662
2017-09-01,121.16,123.3086301369863,-0.017424815559132667
2017-09-05,121.11,124.63863013698631,-0.0283108867058961
2017-09-06,122.44,126.1286301369863,-0.029244986907256076
2017-09-07,123.93,126.1186301369863,-0.01735374174782156
2017-09-08,123.92,128.6186301369863,-0.03653148950491836
2017-09-11,126.42,128.7786301369863,-0.01831538458265425
2017-09-12,126.58,128.9586301369863,-0.018444908529654858
2017-09-13,126.76,129.1286301369863,-0.018343183339539215
2017-09-14,126.93,130.2386301369863,-0.025404368377540898
2017-09-15,128.04,129.5486301369863,-0.011645280505020117
2017-09-18,127.35,129.9986301369863,-0.02037429266904811
2017-09-19,127.8,133.1786301369863,-0.04038658553143171
2017-09-20,130.98,132.9086301369863,-0.01451094737037395
2017-09-21,130.71,133.1886301369863,-0.01860992289234431
2017-09-22,130.99,132.55863013698632,-0.011833481798697587
2017-09-25,130.36,133.1986301369863,-0.021311256234894826
2017-09-26,131.0,134.7086301369863,-0.027530753844166922
2017-09-27,132.51,134.9886301369863,-0.018361769687350704
2017-09-28,132.79,134.4386301369863,-0.012263068548871936
2017-09-29,132.24,134.12626373626372,-0.014063343626515401
2017-10-02,131.64,134.05626373626373,-0.01802425092957527
2017-10-03,131.57,132.98626373626374,-0.010649699423637138
2017-10-04,130.5,133.60626373626374,-0.02324938703768742
2017-10-05,131.12,132.94626373626375,-0.013736856418068655
2017-10-06,130.46,133.27626373626373,-0.021131022564053414
2017-10-09,130.79,132.48626373626374,-0.012803317781233892
2017-10-10,130.0,133.97626373626375,-0.029678867176734625
2017-10-11,131.49,136.17626373626373,-0.03441322009935399
2017-10-12,133.69,134.13626373626374,-0.003326943242889069
2017-10-13,131.65,132.28626373626375,-0.004809749087269166
2017-10-16,129.8,131.96626373626373,-0.016415284292605414
2017-10-17,129.48,133.00626373626375,-0.02651201257149771
2017-10-18,130.52,132.72626373626375,-0.016622661364503855
2017-10-19,130.24,135.23626373626374,-0.03694470401820171
2017-10-20,132.75,134.35626373626374,-0.011955257548816434
2017-10-23,131.87,134.79626373626374,-0.021708789658956174
2017-10-24,132.31,131.17626373626373,0.008642846132709714
2017-10-25,128.69,135.73626373626374,-0.05191143134715026
2017-10-26,133.25,136.13626373626374,-0.021201285073133014
2017-10-27,133.65,135.28626373626375,-0.012094825380450924
2017-10-30,132.8,133.90626373626372,-0.008261478629876251
2017-10-31,131.42,134.32626373626374,-0.021635856275805554
2017-11-01,131.84,134.63626373626374,-0.0207690235800162
2017-11-02,132.15,132.84626373626375,-0.005241123963004468
2017-11-03,130.36,132.60626373626374,-0.01693934866252811
2017-11-06,130.12,131.93626373626373,-0.013766220785927152
2017-11-07,129.45,131.81626373626375,-0.017951227482810084
2017-11-08,129.33,130.47626373626375,-0.00878522808240978
2017-11-09,127.99,129.63626373626374,-0.012699098915816998
2017-11-10,127.15,130.10626373626374,-0.02272191708045912
2017-11-13,127.62,129.46626373626373,-0.01426057787552093
2017-11-14,126.98,128.90626373626372,-0.014943135270794605
2017-11-15,126.42,131.70626373626374,-0.04013676788257581
2017-11-16,129.22,130.02626373626373,-0.006200776005523823
2017-11-17,127.54,129.55626373626373,-0.01556284256829299
2017-11-20,127.07,131.58626373626373,-0.034321695958444476
2017-11-21,129.1,131.71626373626373,-0.019862875411515546
2017-11-22,129.23,132.49626373626373,-0.024651742201314386
2017-11-24,130.01,129.96626373626373,0.0003365201282159447
2017-11-27,127.48,132.63626373626374,-0.03887521851879472
2017-11-28,130.15,138.89626373626373,-0.06296975527629123
2017-11-29,136.41,141.11626373626373,-0.033350257522828164
2017-11-30,138.63,139.98626373626374,-0.009688548719458345
2017-12-01,137.5,142.37626373626372,-0.03424913400801455
2017-12-04,139.89,141.32626373626374,-0.010162751765263156
2017-12-05,138.84,141.21626373626373,-0.016827125101550933
2017-12-06,138.73,143.51626373626374,-0.033349974502258184
2017-12-07,141.03,143.30626373626373,-0.015883909585786782
2017-12-08,140.82,144.03626373626375,-0.022329541553180454
2017-12-11,141.55,143.94626373626375,-0.01664693250152105
2017-12-12,141.46,144.31626373626375,-0.019791696807530457
2017-12-13,141.83,143.34626373626375,-0.010577629976135539
2017-12-14,140.86,143.59626373626375,-0.01905525718475032
2017-12-15,141.11,146.11626373626373,-0.034262193737035984
2017-12-18,143.63,146.20626373626374,-0.017620748047504797
2017-12-19,143.72,147.32626373626374,-0.024478077735817005
2017-12-20,144.84,146.76626373626374,-0.013124703778827462
2017-12-21,144.28,147.00626373626375,-0.018545221591066308
2017-12-22,144.52,147.08626373626373,-0.017447337848388145
2017-12-26,144.6,148.39626373626373,-0.02558193609921755
2017-12-27,145.91,147.79626373626374,-0.012762594185937615
2017-12-28,145.31,147.38626373626374,-0.014087226880104997
2017-12-29,144.9,149.33685153289701,-0.029710359414666154
2018-01-02,146.96,149.346851532897,-0.01598193405752002
2018-01-03,146.97,149.756851532897,-0.018609175502630082
2018-01-04,147.38,152.64685153289702,-0.03450350583720985
2018-01-05,150.27,154.946851532897,-0.030183585446420302
2018-01-08,152.57,155.976851532897,-0.021842032964606073
2018-01-09,153.6,153.98685153289702,-0.002512237434859066
2018-01-10,151.61,156.406851532897,-0.030669062677782244
2018-01-11,154.03,156.716851532897,-0.017144624248229046
2018-01-12,154.34,155.376851532897,-0.0066731403208892814
2018-01-16,153.0,156.426851532897,-0.021907054315264518
2018-01-17,154.05,155.786851532897,-0.011148896815147635
2018-01-18,153.41,153.776851532897,-0.0023856095975443026
2018-01-19,151.4,153.846851532897,-0.015904462837666777
2018-01-22,151.47,154.036851532897,-0.016663879502554102
2018-01-23,151.66,152.316851532897,-0.00431240224759466
2018-01-24,149.94,150.606851532897,-0.004427763585186817
2018-01-25,148.23,153.346851532897,-0.03336782908646363
2018-01-26,150.97,153.76685153289696,-0.018188910711347983
2018-01-29,151.39,152.426851532897,-0.006802289245430138
2018-01-30,150.05,153.256851532897,-0.020924686242876578
2018-01-31,150.88,150.846851532897,0.00021974914800093615
2018-02-01,148.47,147.406851532897,0.007212340919348081
2018-02-02,145.03,140.98685153289702,0.028677486043154676
2018-02-05,138.61,145.426851532897,-0.046874779045566695
2018-02-06,143.05,145.056851532897,-0.013834931005943352
2018-02-07,142.68,139.26685153289696,0.02450797465107346
2018-02-08,136.89,140.596851532897,-0.02636511054466739
2018-02-09,138.22,142.286851532897,-0.028582061441964957
2018-02-12,139.91,142.686851532897,-0.019461159196275335
2018-02-13,140.31,144.626851532897,-0.029848202371432264
2018-02-14,142.25,144.756851532897,-0.01731767102110049
2018-02-15,142.38,145.01685153289696,-0.0181830697951596
2018-02-16,142.64,142.406851532897,0.0016371997877442368
2018-02-20,140.03,141.276851532897,-0.008825589750679597
2018-02-21,138.9,143.856851532897,-0.034456833164901224
2018-02-22,141.48,144.996851532897,-0.02425467515823343
2018-02-23,142.62,147.89685153289702,-0.03567926888371431
2018-02-26,145.52,145.206851532897,0.0021565681219393174
2018-02-27,142.83,141.456851532897,0.009707189522620396
2018-02-28,139.08,141.046851532897,-0.013944668112199854
2018-03-01,138.67,141.036851532897,-0.016781795021458934
2018-03-02,138.66,143.206851532897,-0.031750237395956615
2018-03-05,140.83,143.456851532897,-0.018311091487286713
2018-03-06,141.08,143.096851532897,-0.014094311029850481
2018-03-07,140.72,142.816851532897,-0.014682101659509006
2018-03-08,140.44,147.906851532897,-0.05048347291224875
2018-03-09,145.53,144.936851532897,0.0040924613776942564
2018-03-12,142.56,144.756851532897,-0.015176148898193964
2018-03-13,142.38,139.01685153289696,0.024192379772801642
2018-03-14,136.64,140.006851532897,-0.024047762634715864
2018-03-15,137.63,140.966851532897,-0.023671178696349826
2018-03-16,138.59,141.546851532897,-0.020889560600433343
2018-03-19,139.17,141.676851532897,-0.017694150496525674
2018-03-20,139.3,141.826851532897,-0.017816453693966894
2018-03-21,139.45,136.566851532897,0.02111162727075455
2018-03-22,134.19,134.556851532897,-0.002726368287588321
2018-03-23,132.18,138.566851532897,-0.04609220359878574
2018-03-26,136.19,135.966851532897,0.00164119757563852
2018-03-27,133.59,136.346851532897,-0.020219400022096212
2018-03-28,133.97,138.156851532897,-0.030305058970600984
2018-03-29,135.78,136.57956278419027,-0.00585419053840186
2018-04-02,132.83,137.11956278419026,-0.031283375596387386
2018-04-03,133.37,135.72956278419028,-0.017384295180718823
2018-04-04,131.98,137.44956278419028,-0.03979323523042455
2018-04-05,133.7,133.1095627841903,0.00443572350069954
2018-04-06,129.36,132.66956278419028,-0.02494590857719059
2018-04-09,128.92,133.7495627841903,-0.036108998666283254
2018-04-10,130.0,134.79956278419027,-0.035605180647909185
2018-04-11,131.05,136.91956278419028,-0.042868693595244256
2018-04-12,133.17,137.25956278419028,-0.029794374258791723
2018-04-13,133.51,140.22956278419028,-0.04791830374977013
2018-04-16,136.48,139.29956278419027,-0.020241002396816477
2018-04-17,135.55,142.3595627841903,-0.04783354662667261
2018-04-18,138.61,142.6095627841903,-0.028045544114336796
2018-04-19,138.86,140.4995627841903,-0.011669522322348191
2018-04-20,136.75,141.50956278419028,-0.03363421305632097
2018-04-23,137.76,138.7195627841903,-0.006917285240316873
2018-04-24,134.97,149.70956278419027,-0.09845438400910755
2018-04-25,145.96,148.4395627841903,-0.016704190834859856
2018-04-26,144.69,150.36956278419026,-0.03777069427502122
2018-04-27,146.62,147.2195627841903,-0.004072575497790276
2018-04-30,143.47,146.23956278419027,-0.018938532989717594
2018-05-01,142.49,146.14956278419027,-0.025039847636041834
2018-05-02,142.4,144.6895627841903,-0.015823966429460046
2018-05-03,140.94,147.66956278419028,-0.045571766160269034
2018-05-04,143.92,149.2195627841903,-0.03551520112583917
2018-05-07,145.47,149.83956278419026,-0.029161609277274958
2018-05-08,146.09,154.67956278419027,-0.05553133607039262
2018-05-09,150.93,155.50956278419028,-0.029448753518429016
2018-05-10,151.76,156.14956278419027,-0.028111271693132878
2018-05-11,152.4,154.1895627841903,-0.011606251109843368
2018-05-14,150.44,154.48956278419027,-0.026212533139518213
2018-05-15,150.74,154.62956278419028,-0.02515406959805455
2018-05-16,150.88,156.22956278419028,-0.03424168056835675
2018-05-17,152.48,156.23956278419027,-0.02406280917070458
2018-05-18,152.49,156.31956278419028,-0.024498295133266512
2018-05-21,152.57,155.54956278419027,-0.019155070132367613
2018-05-22,151.8,154.23956278419027,-0.015816712263400645
2018-05-23,150.49,156.73956278419027,-0.03987227393759596
2018-05-24,152.99,156.76956278419027,-0.02410903441373513
2018-05-25,153.02,155.38956278419025,-0.015249175953221283
2018-05-29,151.64,158.58956278419026,-0.04382106023993071
2018-05-30,154.84,155.39956278419027,-0.003600800247857472
2018-05-31,151.65,158.97956278419028,-0.046103805142173715
2018-06-01,155.23,155.50956278419028,-0.0017977208551364088
2018-06-04,151.76,154.67956278419027,-0.01887490972717365
2018-06-05,150.93,155.80956278419026,-0.031317479472995347
2018-06-06,152.06,155.94956278419028,-0.024941158633274396
2018-06-07,152.2,157.97956278419028,-0.03658424344473932
2018-06-08,154.23,159.86956278419026,-0.03527602556718812
2018-06-11,156.12,160.0295627841903,-0.024430253486742104
2018-06-12,156.28,157.91956278419028,-0.010382265219609721
2018-06-13,154.17,157.2195627841903,-0.019396840508813296
2018-06-14,153.47,158.40956278419029,-0.031182225980383005
2018-06-15,154.66,157.5295627841903,-0.018216027096586873
2018-06-18,153.78,154.65956278419029,-0.00568708955564301
2018-06-19,150.91,154.81956278419028,-0.0252523822822055
2018-06-20,151.07,153.72956278419028,-0.017300268965988352
2018-06-21,149.98,155.56956278419028,-0.035929668272863036
2018-06-22,151.82,155.97956278419028,-0.02666735763290584
2018-06-25,152.23,154.80956278419026,-0.016662812928334825
2018-06-26,151.06,153.78956278419028,-0.01774868680796382
2018-06-27,150.04,153.4695627841903,-0.022346859676748876
2018-06-28,149.72,154.61956278419026,-0.031687858224180965
2018-06-29,150.87,153.71983146067416,-0.01853912688814796
2018-07-02,152.21,152.43983146067416,-0.0015076863997546264
2018-07-03,150.93,154.58983146067416,-0.023674464394543127
2018-07-05,153.08,156.02983146067416,-0.018905560770394292
2018-07-06,154.52,158.64983146067414,-0.026031111553357245
2018-07-09,157.14,160.21983146067416,-0.019222535890821457
2018-07-10,158.71,157.26983146067417,0.009157309612085163
2018-07-11,155.76,159.01983146067417,-0.020499527830780906
2018-07-12,157.51,160.96983146067416,-0.021493663932420914
2018-07-13,159.46,156.73983146067417,0.017354673116439567
2018-07-16,155.23,156.46983146067416,-0.007923773222608621
2018-07-17,154.96,161.41983146067415,-0.04001882174092042
2018-07-18,159.91,161.98983146067417,-0.01283927171181165
2018-07-19,160.48,163.35983146067414,-0.017628761213355104
2018-07-20,161.85,164.49983146067416,-0.016108414441188268
2018-07-23,162.99,161.98983146067417,0.006174267423499691
2018-07-24,160.48,169.8698314606742,-0.0552766278740201
