date,DISCK,dcf,Deviation
2018-09-14,29.55,,
2018-09-17,29.3,,
2018-09-18,28.96,,
2018-09-19,29.43,,
2018-09-20,29.62,,
2018-09-21,29.07,,
2018-09-24,29.12,,
2018-09-25,28.93,,
2018-09-26,29.01,,
2018-09-27,29.42,,
2018-09-28,29.58,,
2018-10-01,29.87,,
2018-10-02,30.37,,
2018-10-03,30.62,,
2018-10-04,30.59,,
2018-10-05,30.24,,
2018-10-08,30.23,,
2018-10-09,29.78,,
2018-10-10,29.34,,
2018-10-11,28.45,,
2018-10-12,29.05,,
2018-10-15,29.42,,
2018-10-16,30.08,,
2018-10-17,30.1,,
2018-10-18,30.09,,
2018-10-19,30.21,,
2018-10-22,30.11,,
2018-10-23,29.73,,
2018-10-24,27.08,,
2018-10-25,28.19,,
2018-10-26,27.42,,
2018-10-29,27.59,,
2018-10-30,28.37,,
2018-10-31,29.31,,
2018-11-01,29.78,,
2018-11-02,29.14,,
2018-11-05,29.98,,
2018-11-06,30.01,,
2018-11-07,29.85,,
2018-11-08,30.41,,
2018-11-09,29.71,,
2018-11-12,29.21,,
2018-11-13,28.89,,
2018-11-14,28.95,,
2018-11-15,28.72,,
2018-11-16,28.56,,
2018-11-19,27.84,,
2018-11-20,26.82,,
2018-11-21,27.65,,
2018-11-23,27.53,,
2018-11-26,27.35,,
2018-11-27,27.15,,
2018-11-28,28.2,,
2018-11-29,28.66,,
2018-11-30,27.93,,
2018-12-03,25.87,,
2018-12-04,25.77,,
2018-12-06,26.99,,
2018-12-07,26.9,,
2018-12-10,26.4,,
2018-12-11,25.91,,
2018-12-12,26.05,,
2018-12-13,25.99,,
2018-12-14,26.02,,
2018-12-17,25.63,,
2018-12-18,25.11,,
2018-12-19,25.15,,
2018-12-20,24.25,,
2018-12-21,23.49,,
2018-12-24,22.82,,
2018-12-26,23.72,,
2018-12-27,22.9,,
2018-12-28,22.83,,
2018-12-31,23.08,,
2019-01-02,23.83,,
2019-01-03,23.89,,
2019-01-04,24.35,,
2019-01-07,24.7,,
2019-01-08,25.2,,
2019-01-09,25.32,,
2019-01-10,24.94,,
2019-01-11,25.18,,
2019-01-14,25.09,,
2019-01-15,25.13,,
2019-01-16,25.19,,
2019-01-17,25.48,,
2019-01-18,25.92,,
2019-01-22,24.89,,
2019-01-23,24.79,,
2019-01-24,25.46,,
2019-01-25,25.77,,
2019-01-28,25.91,,
2019-01-29,25.58,,
2019-01-30,25.16,,
2019-01-31,26.65,,
2019-02-01,26.68,,
2019-02-04,26.53,,
2019-02-05,27.13,,
2019-02-06,27.3,,
2019-02-07,26.8,,
2019-02-08,27.34,,
2019-02-11,26.85,,
2019-02-12,26.47,,
2019-02-13,26.72,,
2019-02-14,27.19,,
2019-02-15,27.65,,
2019-02-19,27.36,,
2019-02-20,27.42,,
2019-02-21,27.3,,
2019-02-22,27.51,,
2019-02-25,27.57,,
2019-02-26,26.9,,
2019-02-27,27.03,,
2019-02-28,27.25,,
2019-03-01,27.51,,
2019-03-04,27.12,,
2019-03-05,27.3,,
2019-03-06,27.17,,
2019-03-07,26.87,,
2019-03-08,27.29,,
2019-03-11,26.94,,
2019-03-12,26.93,,
2019-03-13,25.62,,
2019-03-14,26.15,,
2019-03-15,25.9,,
2019-03-18,25.84,,
2019-03-19,25.87,,
2019-03-20,25.21,,
2019-03-21,25.44,,
2019-03-22,25.45,,
2019-03-25,25.66,,
2019-03-26,26.11,,
2019-03-27,25.91,,
2019-03-28,25.32,,
2019-03-29,25.42,,
2019-04-01,26.18,,
2019-04-02,25.85,,
2019-04-03,26.24,,
2019-04-04,27.16,,
2019-04-05,27.61,,
2019-04-08,27.04,,
2019-04-09,26.98,,
2019-04-10,28.25,,
2019-04-11,27.83,,
2019-04-12,28.0,,
2019-04-15,27.96,,
2019-04-16,28.07,,
2019-04-17,28.23,,
2019-04-18,28.03,,
2019-04-22,27.16,,
2019-04-23,27.55,,
2019-04-24,28.45,,
2019-04-25,28.56,,
2019-04-26,29.49,,
2019-04-29,29.33,,
2019-04-30,28.76,,
2019-05-01,28.86,,
2019-05-02,27.65,,
2019-05-03,27.77,,
2019-05-06,27.5,,
2019-05-07,27.1,,
2019-05-08,27.35,,
2019-05-09,26.94,,
2019-05-10,26.77,,
2019-05-13,25.75,,
2019-05-14,26.25,,
2019-05-15,26.18,,
2019-05-16,26.25,,
2019-05-17,26.22,,
2019-05-20,25.83,,
2019-05-21,26.34,,
2019-05-22,25.78,,
2019-05-23,25.48,,
2019-05-24,25.51,,
2019-05-28,25.91,,
2019-05-29,25.7,,
2019-05-30,25.62,,
2019-05-31,25.64,,
2019-06-03,25.53,,
2019-06-04,26.68,,
2019-06-05,26.21,,
2019-06-06,26.39,,
2019-06-07,26.49,,
2019-06-10,26.34,,
2019-06-11,27.0,,
2019-06-12,27.21,,
2019-06-13,27.77,,
2019-06-14,26.84,,
2019-06-17,27.2,,
2019-06-18,27.25,,
2019-06-19,28.04,,
2019-06-20,28.41,,
2019-06-21,28.28,,
2019-06-24,28.54,,
2019-06-25,27.57,,
2019-06-26,27.28,,
2019-06-27,27.45,,
2019-06-28,28.45,,
2019-07-01,28.33,,
2019-07-02,28.4,,
2019-07-03,28.38,,
2019-07-05,28.72,,
2019-07-08,28.8,,
2019-07-09,29.03,,
2019-07-10,28.97,,
2019-07-11,29.16,,
2019-07-12,29.8,,
2019-07-15,29.81,,
2019-07-16,30.03,,
2019-07-17,29.32,,
2019-07-18,28.82,,
2019-07-19,29.0,,
2019-07-22,28.66,,
2019-07-23,28.73,,
2019-07-24,29.28,,
2019-07-25,29.26,,
2019-07-26,29.26,,
2019-07-29,29.0,,
2019-07-30,28.87,,
2019-07-31,28.24,,
2019-08-01,27.83,,
2019-08-02,27.32,,
2019-08-05,26.98,,
2019-08-06,27.28,,
2019-08-07,27.47,,
2019-08-08,27.42,,
2019-08-09,27.24,,
2019-08-12,27.09,,
2019-08-13,27.35,,
2019-08-14,25.52,,
2019-08-15,25.33,,
2019-08-16,26.1,,
2019-08-19,26.6,,
2019-08-20,26.4,,
2019-08-21,26.5,,
2019-08-22,26.26,,
2019-08-23,25.33,,
2019-08-26,25.57,,
2019-08-27,24.89,,
2019-08-28,25.37,,
2019-08-29,26.11,,
2019-08-30,26.03,,
2019-09-03,25.44,,
2019-09-04,25.54,,
2019-09-05,25.77,,
2019-09-06,25.67,,
2019-09-09,25.76,,
2019-09-10,26.88,,
2019-09-11,26.97,,
2019-09-12,26.51,,
2019-09-13,26.3,,
2019-09-16,26.32,,
2019-09-17,25.62,,
2019-09-18,25.46,,
2019-09-19,24.93,,
2019-09-20,24.37,,
2019-09-23,24.7,,
2019-09-24,24.45,,
2019-09-25,24.72,,
2019-09-26,24.45,,
2019-09-27,24.71,,
2019-09-30,24.62,,
2019-10-01,24.79,,
2019-10-02,24.64,,
2019-10-03,25.06,,
2019-10-04,25.16,,
2019-10-07,25.44,,
2019-10-08,24.96,,
2019-10-09,25.21,,
2019-10-10,25.57,,
2019-10-11,26.1,,
2019-10-14,25.83,,
2019-10-15,25.94,,
2019-10-16,25.87,,
2019-10-17,25.98,,
2019-10-18,25.9,,
2019-10-21,25.84,,
2019-10-22,26.16,,
2019-10-23,26.14,,
2019-10-24,25.62,,
2019-10-25,25.6,,
2019-10-28,25.79,,
2019-10-29,25.46,,
2019-10-30,25.03,,
2019-10-31,25.24,,
2019-11-01,25.49,,
2019-11-04,26.04,,
2019-11-05,26.13,,
2019-11-06,25.8,,
2019-11-07,28.7,,
2019-11-08,28.62,,
2019-11-11,28.65,,
2019-11-12,28.48,,
2019-11-13,27.93,,
2019-11-14,28.03,,
2019-11-15,27.88,,
2019-11-18,28.55,,
2019-11-19,29.23,,
2019-11-20,29.61,,
2019-11-21,29.89,,
2019-11-22,30.31,,
2019-11-25,29.97,,
2019-11-26,30.98,,
2019-11-27,30.65,,
2019-11-29,30.52,,
2019-12-02,30.34,,
2019-12-03,29.98,,
2019-12-04,29.93,,
2019-12-05,29.87,,
2019-12-06,29.89,,
2019-12-09,29.93,,
2019-12-10,29.99,,
2019-12-11,29.92,,
2019-12-12,30.1,,
2019-12-13,30.06,,
2019-12-16,30.09,,
2019-12-17,30.09,,
2019-12-18,30.09,,
2019-12-19,30.39,,
2019-12-20,30.78,,
2019-12-23,30.57,,
2019-12-24,30.8,,
2019-12-26,30.93,,
2019-12-27,30.76,,
2019-12-30,30.51,,
2019-12-31,30.49,32.37284106891702,-0.05816113157658076
2020-01-02,30.19,32.20284106891702,-0.06250507725729393
2020-01-03,30.02,32.142841068917015,-0.06604397739345635
2020-01-06,29.96,32.172841068917016,-0.06877978429623044
2020-01-07,29.99,32.33284106891702,-0.0724601053128393
2020-01-08,30.15,32.422841068917016,-0.07009999722374527
2020-01-09,30.24,32.06284106891702,-0.05685213811835754
2020-01-10,29.88,31.99284106891702,-0.06604105788434567
2020-01-13,29.81,32.15284106891702,-0.07286575590304234
2020-01-14,29.97,32.47284106891702,-0.07707490279662466
2020-01-15,30.29,32.782841068917016,-0.0760410320654179
2020-01-16,30.6,32.66284106891702,-0.06315559214719013
2020-01-17,30.48,32.27284106891702,-0.05555262597081234
2020-01-21,30.09,32.282841068917016,-0.06792590107654295
2020-01-22,30.1,30.92284106891702,-0.026609491252216122
2020-01-23,28.74,30.83284106891702,-0.06787701023850312
2020-01-24,28.65,30.722841068917017,-0.06746905549090498
2020-01-27,28.54,31.112841068917017,-0.08269386467208195
2020-01-28,28.93,30.412841068917018,-0.0487570715789698
2020-01-29,28.23,30.562841068917017,-0.07632932631022837
2020-01-30,28.38,29.952841068917017,-0.05251058039196166
2020-01-31,27.77,29.862841068917017,-0.07008178036668344
2020-02-03,27.68,30.44284106891702,-0.09075503375859217
2020-02-04,28.26,31.252841068917018,-0.09576220806029667
2020-02-05,29.07,30.722841068917017,-0.05379844478605955
2020-02-06,28.54,30.53284106891702,-0.06526877287373589
2020-02-07,28.35,30.542841068917017,-0.07179558260376229
2020-02-10,28.36,30.83284106891702,-0.08020153132790353
2020-02-11,28.65,31.042841068917017,-0.07708189671186227
2020-02-12,28.86,31.08284106891702,-0.07151344576219809
2020-02-13,28.9,30.912841068917018,-0.06511342857259861
2020-02-14,28.73,31.05284106891702,-0.07480285181513113
2020-02-18,28.87,31.21284106891702,-0.07506016718388742
2020-02-19,29.03,30.78284106891702,-0.05694214724991542
2020-02-20,28.6,30.112841068917017,-0.050239067959568784
2020-02-21,27.93,29.312841068917017,-0.047175265804697664
2020-02-24,27.13,28.48284106891702,-0.04749670391530425
2020-02-25,26.3,27.60284106891702,-0.04719952796395732
2020-02-26,25.42,25.972841068917017,-0.021285352166522387
2020-02-27,23.79,27.28284106891702,-0.1280233631128822
2020-02-28,25.1,27.35284106891702,-0.08236223298489753
2020-03-02,25.17,27.26284106891702,-0.07676533284357934
2020-03-03,25.08,27.292841068917017,-0.08107771057360369
2020-03-04,25.11,26.002841068917018,-0.03433628912127962
2020-03-05,23.82,26.252841068917018,-0.09266963002329931
2020-03-06,24.07,24.722841068917017,-0.026406393468176526
2020-03-09,22.54,26.002841068917018,-0.1331716430423594
2020-03-10,23.82,25.17284106891702,-0.053742089151291084
2020-03-11,22.99,23.37284106891702,-0.01637974039134471
2020-03-12,21.19,23.472841068917017,-0.09725457017386696
2020-03-13,21.29,21.08284106891702,0.009825949472644702
2020-03-16,18.9,21.71284106891702,-0.12954735218615576
2020-03-17,19.53,19.82284106891702,-0.014772911102849062
2020-03-18,17.64,21.07284106891702,-0.16290357136421185
2020-03-19,18.89,19.05284106891702,-0.008546812957080596
2020-03-20,16.87,18.64284106891702,-0.09509500522819203
2020-03-23,16.46,20.26284106891702,-0.18767561054163007
2020-03-24,18.08,21.002841068917018,-0.13916408067490704
2020-03-25,18.82,20.932841068917018,-0.10093427174844205
2020-03-26,18.75,19.342841068917018,-0.03064912061288061
2020-03-27,17.16,20.132841068917017,-0.14766127933661433
2020-03-30,17.95,,
2020-03-31,17.54,,
2020-04-01,17.64,,
2020-04-02,17.07,,
2020-04-03,16.84,,
2020-04-06,18.08,,
2020-04-07,18.71,,
2020-04-08,19.43,,
2020-04-09,20.14,,
2020-04-13,19.85,,
2020-04-14,20.24,,
2020-04-15,19.44,,
2020-04-16,19.52,,
2020-04-17,20.2,,
2020-04-20,19.74,,
2020-04-21,19.01,,
2020-04-22,18.56,,
2020-04-23,18.6,,
2020-04-24,19.14,,
2020-04-27,20.7,,
2020-04-28,21.29,,
2020-04-29,22.5,,
2020-04-30,20.41,,
2020-05-01,19.54,,
2020-05-04,19.93,,
2020-05-05,19.36,,
2020-05-06,19.04,,
2020-05-07,18.87,,
2020-05-08,19.35,,
2020-05-11,18.49,,
2020-05-12,17.92,,
2020-05-13,17.34,,
2020-05-14,18.5,,
2020-05-15,18.72,,
2020-05-18,19.3,,
2020-05-19,19.14,,
2020-05-20,19.11,,
2020-05-21,18.65,,
2020-05-22,18.37,,
2020-05-26,19.79,,
2020-05-27,20.53,,
2020-05-28,19.93,,
2020-05-29,19.59,,
2020-06-01,19.85,,
2020-06-02,19.68,,
2020-06-03,20.22,,
2020-06-04,20.86,,
2020-06-05,22.35,,
2020-06-08,23.42,,
2020-06-09,21.52,,
2020-06-10,20.83,,
2020-06-11,19.99,,
2020-06-12,19.7,,
2020-06-15,20.209999,,
2020-06-16,20.030001,,
2020-06-17,20.0,,
2020-06-18,20.33,,
2020-06-19,20.139999,,
2020-06-22,19.879999,,
2020-06-23,20.059999,,
2020-06-24,19.68,,
2020-06-25,19.27,,
2020-06-26,18.51,,
2020-06-29,19.35,,
2020-06-30,19.26,,
2020-07-01,19.25,,
2020-07-02,18.93,,
2020-07-06,19.219999,,
2020-07-07,18.370001,,
2020-07-08,18.190001,,
2020-07-09,17.25,,
2020-07-10,18.08,,
2020-07-13,18.25,,
2020-07-14,18.450001,,
2020-07-15,19.530001,,
2020-07-16,19.700001,,
2020-07-17,19.17,,
2020-07-20,18.51,,
2020-07-21,18.809999,,
2020-07-22,18.91,,
2020-07-23,19.1,,
2020-07-24,18.93,,
2020-07-27,18.690001,,
2020-07-28,18.610001,,
2020-07-29,18.860001,,
2020-07-30,18.92,,
2020-07-31,18.950001,,
2020-08-03,19.129999,,
2020-08-04,19.690001,,
2020-08-05,19.08,,
2020-08-06,19.690001,,
