date,EQR,dcf,Deviation
2016-06-17,65.81,66.80286655347514,-0.014862633966169048
2016-06-20,65.84,66.96286655347515,-0.01676849590329965
2016-06-21,66.0,67.33286655347514,-0.019795185051517006
2016-06-22,66.37,67.05286655347514,-0.010184002393552327
2016-06-23,66.09,66.46286655347515,-0.005610148535726278
2016-06-24,65.5,66.93286655347515,-0.021407518118626845
2016-06-27,65.97,68.75286655347516,-0.040476371284252965
2016-06-28,67.79,68.97286655347516,-0.01714973746318149
2016-06-29,68.01,69.84286655347515,-0.026242716599723326
2016-06-30,68.88,70.30321298807367,-0.020243925243005667
2016-07-01,69.0,71.08321298807367,-0.029306680164038035
2016-07-05,69.78,70.52321298807367,-0.010538558250307584
2016-07-06,69.22,70.60321298807368,-0.019591360357882448
2016-07-07,69.3,71.80321298807367,-0.03486213059141863
2016-07-08,70.5,72.07321298807368,-0.02182798466795155
2016-07-11,70.77,72.32321298807368,-0.021475995381037727
2016-07-12,71.02,72.21321298807368,-0.016523471795538924
2016-07-13,70.91,71.75321298807367,-0.011751571155619533
2016-07-14,70.45,70.87321298807366,-0.005971409651554405
2016-07-15,69.57,71.12321298807366,-0.02183834113813332
2016-07-18,69.82,72.01321298807366,-0.030455702461670398
2016-07-19,70.71,71.39321298807367,-0.009569719017798128
2016-07-20,70.09,71.25321298807367,-0.016325060152282078
2016-07-21,69.95,71.62321298807366,-0.023361322653205674
2016-07-22,70.32,71.46321298807368,-0.01599722347026955
2016-07-25,70.16,71.12321298807366,-0.013542877882009918
2016-07-26,69.82,67.26321298807366,0.03801166935602196
2016-07-27,65.96,68.15321298807366,-0.032180624975926886
2016-07-28,66.85,69.29321298807366,-0.03525905182797884
2016-07-29,67.99,69.66321298807367,-0.024018602018257895
2016-08-01,68.36,68.57321298807368,-0.0031092751642067817
2016-08-02,67.27,67.31321298807369,-0.0006419688818203317
2016-08-03,66.01,67.66321298807367,-0.024432966084023455
2016-08-04,66.36,68.53321298807367,-0.03171036192994281
2016-08-05,67.23,69.60321298807368,-0.03409631375034827
2016-08-08,68.3,69.94321298807367,-0.023493530220778713
2016-08-09,68.64,68.56321298807369,0.001119944771836634
2016-08-10,67.26,67.64321298807367,-0.005665209725345677
2016-08-11,66.34,67.66321298807367,-0.01955586986841573
2016-08-12,66.36,67.84321298807369,-0.0218623635695796
2016-08-15,66.54,67.29321298807366,-0.011193000818777166
2016-08-16,65.99,67.56321298807369,-0.02328505289337557
2016-08-17,66.26,66.94321298807367,-0.010205858929946854
2016-08-18,65.64,66.68321298807368,-0.015644311983891046
2016-08-19,65.38,66.64321298807367,-0.01895486324015827
2016-08-22,65.34,66.35321298807368,-0.015269991345495115
2016-08-23,65.05,66.11321298807367,-0.0160817019778704
2016-08-24,64.81,66.91321298807367,-0.031431953334067675
2016-08-25,65.61,65.85321298807368,-0.0036932592509605344
2016-08-26,64.55,66.31321298807369,-0.026589165395903835
2016-08-29,65.01,65.98321298807369,-0.014749402825376068
2016-08-30,64.68,66.17321298807367,-0.02256521816981727
2016-08-31,64.87,65.71321298807368,-0.012831711458496264
2016-09-01,64.41,65.89321298807367,-0.022509343843077234
2016-09-02,64.59,66.30321298807367,-0.02583906436603356
2016-09-06,65.0,67.02321298807367,-0.030186750200019263
2016-09-07,65.72,65.71321298807368,0.00010328230226019919
2016-09-08,64.41,64.10321298807368,0.004785828940951697
2016-09-09,62.8,65.11321298807367,-0.03552601510383724
2016-09-12,63.81,64.03321298807367,-0.003485893923755534
2016-09-13,62.73,64.91321298807367,-0.03363279812501019
2016-09-14,63.61,65.66321298807367,-0.03126884742064917
2016-09-15,64.36,65.72321298807367,-0.02074172771074112
2016-09-16,64.42,66.43321298807368,-0.030304314627008888
2016-09-19,65.13,66.51321298807366,-0.020796063307326418
2016-09-20,65.21,67.31321298807369,-0.03124517304568919
2016-09-21,66.01,65.66321298807367,0.005281298251264666
2016-09-22,64.36,65.74321298807368,-0.02103963170045564
2016-09-23,64.44,65.79321298807366,-0.020567668405538475
2016-09-26,64.49,65.88321298807368,-0.0211467067995893
2016-09-27,64.58,66.81321298807369,-0.03342472077300518
2016-09-28,65.51,65.73321298807369,-0.0033957413296408223
2016-09-29,64.43,65.63321298807368,-0.018332379801249576
2016-09-30,64.33,64.4439305856379,-0.001767902494502649
2016-10-03,63.09,63.8639305856379,-0.012118430208427289
2016-10-04,62.51,62.7639305856379,-0.004045804385871432
2016-10-05,61.41,62.713930585637904,-0.02079172160732845
2016-10-06,61.36,62.1539305856379,-0.01277361830792012
2016-10-07,60.8,62.1939305856379,-0.022412646580015294
2016-10-10,60.84,61.853930585637904,-0.01639233878975721
2016-10-11,60.5,62.5039305856379,-0.03206087308209005
2016-10-12,61.15,62.5039305856379,-0.021661527090410027
2016-10-13,61.15,62.7539305856379,-0.025559045794734447
2016-10-14,61.4,62.6939305856379,-0.020638849304087437
2016-10-17,61.34,62.4339305856379,-0.017521411440489132
2016-10-18,61.08,62.5939305856379,-0.024186539676824048
2016-10-19,61.24,62.383930585637906,-0.018336943102159386
2016-10-20,61.03,62.383930585637906,-0.021703194603605258
2016-10-21,61.03,62.063930585637905,-0.01665912190674501
2016-10-24,60.71,61.7239305856379,-0.016426863552234994
2016-10-25,60.37,62.5039305856379,-0.03414074228042607
2016-10-26,61.15,61.203930585637906,-0.0008811621267108549
2016-10-27,59.85,61.533930585637904,-0.027365886911682735
2016-10-28,60.18,63.103930585637904,-0.04633515786579823
2016-10-31,61.75,62.173930585637905,-0.006818462040999451
2016-11-01,60.82,62.2239305856379,-0.02256255065252899
2016-11-02,60.87,62.6539305856379,-0.02847276410215882
2016-11-03,61.3,62.9439305856379,-0.026117380505833898
2016-11-04,61.59,62.963930585637904,-0.021820915131230634
2016-11-07,61.61,63.923930585637905,-0.03619819001176672
2016-11-08,62.57,62.633930585637906,-0.0010207021184865939
2016-11-09,61.28,61.3339305856379,-0.0008792944643030154
2016-11-10,59.98,61.4039305856379,-0.023189567378785303
2016-11-11,60.05,62.353930585637904,-0.0369492438407496
2016-11-14,61.0,60.6539305856379,0.005705638711632766
2016-11-15,59.3,61.283930585637904,-0.032372769936248935
2016-11-16,59.93,60.3439305856379,-0.006859523097363818
2016-11-17,58.99,60.3339305856379,-0.02227487207600909
2016-11-18,58.98,60.1639305856379,-0.019678411535175244
2016-11-21,58.81,61.4139305856379,-0.04239967318175275
2016-11-22,60.06,60.563930585637905,-0.008320638716229678
2016-11-23,59.21,60.783930585637904,-0.025893859947415
2016-11-25,59.43,61.3339305856379,-0.031042044223458465
2016-11-28,59.98,61.8439305856379,-0.03013926456464211
2016-11-29,60.49,61.3639305856379,-0.014241763480555836
2016-11-30,60.01,61.0539305856379,-0.017098499238695553
2016-12-01,59.7,61.853930585637904,-0.03482285709645805
2016-12-02,60.5,62.4439305856379,-0.031130817157192237
2016-12-05,61.09,63.143930585637904,-0.03252775946299846
2016-12-06,61.79,63.9839305856379,-0.034288774783873044
2016-12-07,62.63,64.2539305856379,-0.025273638061309223
2016-12-08,62.9,64.2239305856379,-0.020614287751705596
2016-12-09,62.87,64.37393058563791,-0.023362416617347948
2016-12-12,63.02,64.5039305856379,-0.023005273820760008
2016-12-13,63.15,64.1439305856379,-0.015495317741885506
2016-12-14,62.79,64.3539305856379,-0.024302021203766677
2016-12-15,63.0,65.40393058563791,-0.03675513939472297
2016-12-16,64.05,65.4939305856379,-0.022046784682587695
2016-12-19,64.14,65.76393058563791,-0.024693332213822305
2016-12-20,64.41,64.8139305856379,-0.006232156914233067
2016-12-21,63.46,64.3239305856379,-0.013430935855011206
2016-12-22,62.97,64.3039305856379,-0.02074415317212086
2016-12-23,62.95,64.54393058563791,-0.024695282285652764
2016-12-27,63.19,64.2739305856379,-0.016864233691040287
2016-12-28,62.92,65.0339305856379,-0.032505041085502895
2016-12-29,63.68,65.7139305856379,-0.03095128487234977
2016-12-30,64.36,63.83211679825755,0.008269868339331854
2017-01-03,63.63,64.48211679825755,-0.013214777066384631
2017-01-04,64.28,65.35211679825757,-0.016405234455789675
2017-01-05,65.15,65.58211679825756,-0.006588942525091457
2017-01-06,65.38,64.67211679825756,0.010945724939708468
2017-01-09,64.47,64.08211679825756,0.006052908691571046
2017-01-10,63.88,63.51211679825756,0.005792330980102678
2017-01-11,63.31,64.31211679825755,-0.015582083876995001
2017-01-12,64.11,63.59211679825756,0.008143827062486286
2017-01-13,63.39,63.68211679825755,-0.004587108798266959
2017-01-17,63.48,63.80211679825756,-0.0050486851286782874
2017-01-18,63.6,63.202116798257556,0.006295409424537102
2017-01-19,63.0,63.562116798257556,-0.008843582098464142
2017-01-20,63.36,63.22211679825755,0.0021809330140343253
2017-01-23,63.02,62.492116798257555,0.008447196683168956
2017-01-24,62.29,61.90211679825755,0.006266073307421349
2017-01-25,61.7,61.72211679825755,-0.00035832857660800244
2017-01-26,61.52,61.22211679825755,0.00486561421461551
2017-01-27,61.02,60.90211679825755,0.0019356174783373703
2017-01-30,60.7,60.97211679825755,-0.004462971150532957
2017-01-31,60.77,60.102116798257555,0.01111247385818892
2017-02-01,59.9,60.962116798257554,-0.017422570836449602
2017-02-02,60.76,60.58211679825755,0.00293623285457012
2017-02-03,60.38,60.76211679825756,-0.006288734138842789
2017-02-06,60.56,60.86211679825755,-0.004963954823638317
2017-02-07,60.66,61.62211679825756,-0.01561317345535862
2017-02-08,61.42,61.61211679825755,-0.0031181658453095507
2017-02-09,61.41,62.132116798257556,-0.011622279031668348
2017-02-10,61.93,62.34211679825756,-0.0066105679342135515
2017-02-13,62.14,62.202116798257556,-0.0009986283659609851
2017-02-14,62.0,61.86211679825755,0.002228879464181821
2017-02-15,61.66,62.08211679825755,-0.00679932998465993
2017-02-16,61.88,61.782116798257555,0.0015843290391308607
2017-02-17,61.58,62.62211679825756,-0.016641353750701637
2017-02-21,62.42,62.132116798257556,0.004633404052161838
2017-02-22,61.93,62.962116798257554,-0.01639266356886715
2017-02-23,62.76,62.98211679825756,-0.0035266645446204725
2017-02-24,62.78,63.462116798257554,-0.010748409171820739
2017-02-27,63.26,63.27211679825756,-0.0001915029695654935
2017-02-28,63.07,63.22211679825755,-0.002406069362450469
2017-03-01,63.02,63.462116798257554,-0.006966625454095987
2017-03-02,63.26,62.52211679825756,0.011801954884595345
2017-03-03,62.32,62.62211679825756,-0.004824442444685384
2017-03-06,62.42,62.75211679825755,-0.005292519443212962
2017-03-07,62.55,62.87211679825756,-0.005123364929658147
2017-03-08,62.67,62.33211679825755,0.005420691917715992
2017-03-09,62.13,62.16211679825756,-0.0005166619142296103
2017-03-10,61.96,62.77211679825756,-0.012937540418902937
2017-03-13,62.57,62.532116798257555,0.0006058199159428845
2017-03-14,62.33,63.62211679825756,-0.0203092393538995
2017-03-15,63.42,63.59211679825756,-0.0027065744454393137
2017-03-16,63.39,63.632116798257556,-0.003804946471059223
2017-03-17,63.43,63.392116798257554,0.0005976011475212761
2017-03-20,63.19,63.19211679825756,-3.3497821639971725e-05
2017-03-21,62.99,63.572116798257554,-0.00915679432391514
2017-03-22,63.37,63.352116798257555,0.00028228262363194645
2017-03-23,63.15,63.142116798257554,0.00012484855025740593
2017-03-24,62.94,62.40211679825755,0.008619630700692271
2017-03-27,62.2,62.61211679825755,-0.006582061417687468
2017-03-28,62.41,62.492116798257555,-0.0013140345129075692
2017-03-29,62.29,62.392116798257554,-0.0016366939206077236
2017-03-30,62.19,62.422116798257555,-0.0037185025142247863
2017-03-31,62.22,62.25023072093753,-0.00048563227135745013
2017-04-03,62.14,62.440230720937535,-0.0048082897431841465
2017-04-04,62.33,63.120230720937535,-0.012519452351675397
2017-04-05,63.01,63.010230720937535,-3.6616424808899595e-06
2017-04-06,62.9,63.150230720937536,-0.003962467248034507
2017-04-07,63.04,63.60023072093753,-0.008808627179289541
2017-04-10,63.49,64.03023072093754,-0.008437119698850082
2017-04-11,63.92,63.550230720937535,0.005818535587796658
2017-04-12,63.44,63.35023072093753,0.0014170316041610675
2017-04-13,63.24,64.22023072093754,-0.015263581428055395
2017-04-17,64.11,64.50023072093754,-0.006050067055199948
2017-04-18,64.39,64.45023072093753,-0.0009345307264813085
2017-04-19,64.34,64.51023072093754,-0.002638817425315576
2017-04-20,64.4,64.39023072093754,0.00015171989528672825
2017-04-21,64.28,64.31023072093754,-0.00047007638751472847
2017-04-24,64.2,65.04023072093754,-0.01291863069401833
2017-04-25,64.93,65.39023072093754,-0.0070382183372563745
2017-04-26,65.28,64.64023072093754,0.00989738545062524
2017-04-27,64.53,64.69023072093754,-0.002476892092543981
2017-04-28,64.58,64.94023072093754,-0.005547111812483796
2017-05-01,64.83,64.84023072093753,-0.00015778353691486835
2017-05-02,64.73,64.03023072093754,0.010928732743635816
2017-05-03,63.92,64.52023072093753,-0.00930298472635116
2017-05-04,64.41,65.60023072093752,-0.018143697176931428
2017-05-05,65.49,65.13023072093753,0.0055238446890193416
2017-05-08,65.02,64.95023072093753,0.0010741960157498731
2017-05-09,64.84,65.26023072093754,-0.006439307926055404
2017-05-10,65.15,64.92023072093754,0.0035392554294846335
2017-05-11,64.81,65.01023072093754,-0.0030799878529435
2017-05-12,64.9,64.95023072093753,-0.0007733724788959728
2017-05-15,64.84,64.63023072093753,0.003245683586806658
2017-05-16,64.52,64.45023072093753,0.0010825295469392149
2017-05-17,64.34,65.52023072093753,-0.01801322596015187
2017-05-18,65.41,65.66023072093753,-0.003810993628716286
2017-05-19,65.55,65.47023072093754,0.001218405345209117
2017-05-22,65.36,65.04023072093754,0.004916484390014908
2017-05-23,64.93,65.31023072093754,-0.005821916669720761
2017-05-24,65.2,65.18023072093752,0.0003033017656399739
2017-05-25,65.07,65.28023072093754,-0.003220434710720421
2017-05-26,65.17,65.42023072093754,-0.003824974601586817
2017-05-30,65.31,65.20023072093753,0.001683571942134643
2017-05-31,65.09,65.04023072093754,0.0007652076032140798
2017-06-01,64.93,66.83023072093754,-0.02843369984569266
2017-06-02,66.72,67.53023072093754,-0.011998044613319103
2017-06-05,67.42,67.01023072093754,0.00611502564091948
2017-06-06,66.9,67.20023072093753,-0.004467703722391803
2017-06-07,67.09,67.55023072093753,-0.0068131628275087674
2017-06-08,67.44,67.74023072093753,-0.004432088845022775
2017-06-09,67.63,67.06023072093754,0.008496381132857556
2017-06-12,66.95,67.22023072093754,-0.004020080235359269
2017-06-13,67.11,67.30023072093753,-0.002826598347431153
2017-06-14,67.19,67.88023072093753,-0.010168361444956586
2017-06-15,67.77,68.68023072093752,-0.013253169236369988
2017-06-16,68.57,68.24023072093753,0.004832476027389454
2017-06-19,68.13,68.27023072093753,-0.0020540537135541603
2017-06-20,68.16,68.12023072093754,0.0005838101051856004
2017-06-21,68.01,67.15023072093754,0.012803668279793179
2017-06-22,67.04,67.32023072093752,-0.004162652414237078
2017-06-23,67.21,67.25023072093754,-0.0005982242812591076
2017-06-26,67.14,66.52023072093753,0.00931700435108973
2017-06-27,66.41,66.48023072093753,-0.0010564151203436012
2017-06-28,66.37,66.41023072093753,-0.0006057910129326771
2017-06-29,66.3,65.94023072093754,0.005455990601322291
2017-06-30,65.83,66.66861047568004,-0.012578790373709015
2017-07-03,66.57,66.87861047568006,-0.0046144869560693635
2017-07-05,66.78,64.98861047568006,0.0275646688120883
2017-07-06,64.89,65.07861047568005,-0.002898194572708901
2017-07-07,64.98,64.82861047568005,0.002335227042645771
2017-07-10,64.73,64.50861047568006,0.0034319375768201432
2017-07-11,64.41,65.14861047568006,-0.01133731740841637
2017-07-12,65.05,65.10861047568007,-0.0009001954618884644
2017-07-13,65.01,65.55861047568004,-0.008368244410603465
2017-07-14,65.46,66.34861047568006,-0.013393053287917511
2017-07-17,66.25,66.14861047568006,0.0015327536525837626
2017-07-18,66.05,67.25861047568006,-0.01796960221349031
2017-07-19,67.16,67.25861047568006,-0.0014661390561394594
2017-07-20,67.16,67.25861047568006,-0.0014661390561394594
2017-07-21,67.16,66.74861047568007,0.006163267240893555
2017-07-24,66.65,66.16861047568004,0.0072751947012230644
2017-07-25,66.07,67.45861047568006,-0.020584629091651485
2017-07-26,67.36,67.59861047568006,-0.0035298133201407955
2017-07-27,67.5,67.80861047568004,-0.004551198933514855
2017-07-28,67.71,68.15861047568005,-0.00658186064165911
2017-07-31,68.06,67.93861047568005,0.0017867531212374388
2017-08-01,67.84,67.85861047568007,-0.00027425371002454124
2017-08-02,67.76,67.39861047568006,0.005361972921538838
2017-08-03,67.3,67.41861047568004,-0.0017593135610949329
2017-08-04,67.32,67.33861047568004,-0.00027637154299120503
2017-08-07,67.24,67.24861047568007,-0.00012803945864703348
2017-08-08,67.15,67.44861047568004,-0.004427229465130411
2017-08-09,67.35,67.17861047568006,0.0025512514043735113
2017-08-10,67.08,67.07861047568005,2.0714864397142208e-05
2017-08-11,66.98,68.07861047568005,-0.016137381007100715
2017-08-14,67.98,68.40861047568005,-0.006265446304196232
2017-08-15,68.31,68.00861047568006,0.004431637732515092
2017-08-16,67.91,67.74861047568007,0.0023821820578573405
2017-08-17,67.65,67.26861047568006,0.005669650697747386
2017-08-18,67.17,67.86861047568006,-0.010293572695589392
2017-08-21,67.77,67.83861047568004,-0.001011377963064941
2017-08-22,67.74,68.07861047568005,-0.004973815906554324
2017-08-23,67.98,68.06861047568006,-0.001301781761972598
2017-08-24,67.97,68.03861047568006,-0.0010084050100432895
2017-08-25,67.94,67.46861047568005,0.006986797578851345
2017-08-28,67.37,67.24861047568007,0.0018050859855882617
2017-08-29,67.15,67.40861047568005,-0.003836460562754773
2017-08-30,67.31,67.24861047568007,0.0009128742420951852
2017-08-31,67.15,67.08861047568004,0.0009150513609492705
2017-09-01,66.99,67.23861047568006,-0.0036974362486266177
2017-09-05,67.14,67.31861047568006,-0.002653210968229791
2017-09-06,67.22,67.81861047568006,-0.00882664023166213
2017-09-07,67.72,68.18861047568005,-0.006872269025736899
2017-09-08,68.09,68.70861047568006,-0.00900339086174684
2017-09-11,68.61,67.70861047568006,0.013312775406072008
2017-09-12,67.61,67.40861047568005,0.0029875934676417693
2017-09-13,67.31,67.48861047568006,-0.002646527679576738
2017-09-14,67.39,67.97861047568006,-0.008658760035859192
2017-09-15,67.88,67.43861047568005,0.00654505662567173
2017-09-18,67.34,66.92861047568006,0.006146691547846084
2017-09-19,66.83,66.81861047568006,0.00017045437249985085
2017-09-20,66.72,66.56861047568006,0.002274187837753461
2017-09-21,66.47,65.97861047568006,0.007447709504295741
2017-09-22,65.88,66.17861047568006,-0.004512190170414709
2017-09-25,66.08,66.12861047568006,-0.0007350899305217373
2017-09-26,66.03,65.71861047568005,0.004738224409586156
2017-09-27,65.62,65.93861047568005,-0.004831925838011952
2017-09-28,65.84,66.02861047568007,-0.0028564962115859016
2017-09-29,65.93,65.72169402048922,0.0031695162855334136
2017-10-02,65.6,65.67169402048923,-0.0010917035346592607
2017-10-03,65.55,66.64169402048923,-0.01638154666586933
2017-10-04,66.52,66.69169402048922,-0.00257444383458727
2017-10-05,66.57,66.54169402048923,0.00042538711897011083
2017-10-06,66.42,66.56169402048923,-0.0021287622344108303
2017-10-09,66.44,66.52169402048925,-0.0012280808793607711
2017-10-10,66.4,66.59169402048923,-0.002878647604763418
2017-10-11,66.47,67.35169402048923,-0.0130908959798548
2017-10-12,67.23,67.61169402048922,-0.005645384663391928
2017-10-13,67.49,67.39169402048923,0.0014587254548146245
2017-10-16,67.27,67.00169402048924,0.0040044656099098574
2017-10-17,66.88,66.84169402048923,0.0005730851091090283
2017-10-18,66.72,66.18169402048923,0.008133759455358103
2017-10-19,66.06,66.26169402048923,-0.003043900755493212
2017-10-20,66.14,66.79169402048923,-0.009757111719449929
2017-10-23,66.67,65.91169402048924,0.011504877712216643
2017-10-24,65.79,67.00169402048924,-0.01808452813325423
2017-10-25,66.88,67.27169402048925,-0.005822568112673898
2017-10-26,67.15,67.77169402048925,-0.009173358132397946
2017-10-27,67.65,67.14169402048923,0.0075706457355047
2017-10-30,67.02,67.38169402048925,-0.005367838041876349
2017-10-31,67.26,67.93169402048923,-0.009887785520064196
2017-11-01,67.81,66.97169402048922,0.012517317827652752
2017-11-02,66.85,68.33169402048922,-0.02168384732339501
2017-11-03,68.21,69.33169402048922,-0.016178661668900585
2017-11-06,69.21,69.68169402048923,-0.006769267411187552
2017-11-07,69.56,70.49169402048923,-0.0132170751949644
2017-11-08,70.37,70.00169402048924,0.005261386665913692
2017-11-09,69.88,69.37169402048923,0.007327282210531472
2017-11-10,69.25,70.27169402048925,-0.014539197250479696
2017-11-13,70.15,70.10169402048923,0.0006890843393407842
2017-11-14,69.98,69.15169402048923,0.011978101060913238
2017-11-15,69.03,69.34169402048923,-0.0044950447907593505
2017-11-16,69.22,68.44169402048922,0.011371810570290242
2017-11-17,68.32,68.04169402048923,0.004090227080868258
2017-11-20,67.92,68.22169402048922,-0.004422259294801667
2017-11-21,68.1,68.26169402048923,-0.002368737295630252
2017-11-22,68.14,68.33169402048922,-0.0028053456487079353
2017-11-24,68.21,67.75169402048924,0.006764494764841755
2017-11-27,67.63,67.02169402048925,0.009076254911205117
2017-11-28,66.9,66.86169402048922,0.0005729136850622929
2017-11-29,66.74,66.94169402048922,-0.0030129805264189624
2017-11-30,66.82,66.65169402048923,0.0025251568168549454
2017-12-01,66.53,66.42169402048923,0.001630581410305032
2017-12-04,66.3,65.63169402048925,0.01018267148951102
2017-12-05,65.51,65.52169402048925,-0.00017847555170946716
2017-12-06,65.4,65.27169402048925,0.001965721610817761
2017-12-07,65.15,65.93169402048923,-0.011856119156384848
2017-12-08,65.81,66.04169402048923,-0.0035082991726006485
2017-12-11,65.92,66.42169402048923,-0.007553165089924763
2017-12-12,66.3,65.75169402048924,0.008339039589457586
2017-12-13,65.63,65.52169402048925,0.0016529789275119278
2017-12-14,65.4,65.78169402048923,-0.0058024352545608116
2017-12-15,65.66,65.72169402048922,-0.0009387162246607961
2017-12-18,65.6,64.42169402048923,0.018290515290330767
2017-12-19,64.3,63.93169402048923,0.005760929460006725
2017-12-20,63.81,63.51169402048923,0.00469686699609273
2017-12-21,63.39,63.921694020489234,-0.008317896273506209
2017-12-22,63.8,64.22169402048922,-0.006566223873737953
2017-12-26,64.1,64.20169402048923,-0.0015839772149435216
2017-12-27,64.08,64.37169402048923,-0.0045314019605633415
2017-12-28,64.25,63.89169402048923,0.005608021277317521
2017-12-29,63.77,63.642348867716464,0.0020057577156504802
2018-01-02,63.51,63.97234886771646,-0.007227323615590864
2018-01-03,63.84,62.87234886771646,0.015390726602555915
2018-01-04,62.74,62.822348867716464,-0.0013108212157088017
2018-01-05,62.69,63.24234886771646,-0.00873384492520679
2018-01-08,63.11,62.48234886771646,0.010045255078556137
2018-01-09,62.35,61.59234886771646,0.0123010592421271
2018-01-10,61.46,61.09234886771646,0.006017957061687396
2018-01-11,60.96,60.55234886771646,0.0067322100613156355
2018-01-12,60.42,60.80234886771646,-0.006288389755275903
2018-01-16,60.67,60.98234886771646,-0.005121955344718043
2018-01-17,60.85,60.58234886771646,0.004417972186386621
2018-01-18,60.45,60.60234886771646,-0.002513910278444831
2018-01-19,60.47,61.31234886771646,-0.013738649444565487
2018-01-22,61.18,61.92234886771646,-0.011988383536650438
2018-01-23,61.79,61.572348867716464,0.003534884348023626
2018-01-24,61.44,61.34234886771646,0.0015919040285548025
2018-01-25,61.21,61.67234886771646,-0.007496858417184171
2018-01-26,61.54,61.34234886771646,0.0032220991848515013
2018-01-29,61.21,60.70234886771646,0.008362956981941894
2018-01-30,60.57,61.74234886771646,-0.018987759442521845
2018-01-31,61.61,60.462348867716464,0.018981252858608633
2018-02-01,60.33,60.08234886771646,0.0041218616940024155
2018-02-02,59.95,58.18234886771646,0.030381226723975585
2018-02-05,58.05,57.84234886771646,0.00358994986110317
2018-02-06,57.71,56.99234886771646,0.012592060979084385
2018-02-07,56.86,55.392348867716464,0.026495556918672225
2018-02-08,55.26,56.782348867716465,-0.02681024822102762
2018-02-09,56.65,56.74234886771646,-0.0016275122471886005
2018-02-12,56.61,57.12234886771646,-0.008969324228997544
2018-02-13,56.99,56.80234886771646,0.0033035805036962795
2018-02-14,56.67,58.04234886771646,-0.023643923695165436
2018-02-15,57.91,58.10234886771646,-0.0033105179302542753
2018-02-16,57.97,57.77234886771646,0.003421206444905067
2018-02-20,57.64,56.002348867716464,0.029242543668156484
2018-02-21,55.87,56.30234886771646,-0.007679055606228391
2018-02-22,56.17,57.12234886771646,-0.016672088711231048
2018-02-23,56.99,57.26234886771646,-0.004756159555131423
2018-02-26,57.13,55.962348867716464,0.02086494144560702
2018-02-27,55.83,56.36234886771646,-0.009445115017578498
2018-02-28,56.23,56.45234886771646,-0.003938700021809294
2018-03-01,56.32,56.09234886771646,0.004058505961667125
2018-03-02,55.96,56.60234886771646,-0.011348448970159741
2018-03-05,56.47,57.02234886771646,-0.009686533064392489
2018-03-06,56.89,57.962348867716464,-0.018500783502818585
2018-03-07,57.83,58.40234886771646,-0.009800100146876933
2018-03-08,58.27,59.642348867716464,-0.023009638181089365
2018-03-09,59.51,59.63234886771646,-0.002051719746741343
2018-03-12,59.5,59.502348867716464,-3.947520999025844e-05
2018-03-13,59.37,59.67234886771646,-0.005066816933697704
2018-03-14,59.54,59.85234886771646,-0.005218656805045407
2018-03-15,59.72,60.36234886771646,-0.010641548577312143
2018-03-16,60.23,60.45234886771646,-0.003678084836753248
2018-03-19,60.32,60.40234886771646,-0.0013633388313558648
2018-03-20,60.27,60.26234886771646,0.0001269637249012856
2018-03-21,60.13,59.88234886771646,0.004135628227119437
2018-03-22,59.75,58.49234886771646,0.021501122054916832
2018-03-23,58.36,59.11234886771646,-0.012727439902618265
2018-03-26,58.98,59.48234886771646,-0.008445343488933887
2018-03-27,59.35,61.68234886771646,-0.03781225764794405
2018-03-28,61.55,61.752348867716464,-0.00327678009706045
2018-03-29,61.62,61.15605981964294,0.00758616859433503
2018-04-02,61.04,62.46605981964294,-0.02282935443279721
2018-04-03,62.35,63.26605981964294,-0.014479482715604841
2018-04-04,63.15,63.40605981964294,-0.004038412422587068
2018-04-05,63.29,63.16605981964294,0.0019621325235568143
2018-04-06,63.05,62.41605981964294,0.010156683747562623
2018-04-09,62.3,62.81605981964294,-0.008215412127482224
2018-04-10,62.7,62.64605981964294,0.0008610306939071943
2018-04-11,62.53,61.56605981964294,0.01565700620083388
2018-04-12,61.45,61.76605981964294,-0.005117046814477666
2018-04-13,61.65,61.79605981964294,-0.0023635781968822656
2018-04-16,61.68,62.54605981964294,-0.013846752651410887
2018-04-17,62.43,62.09605981964294,0.00537779983668818
2018-04-18,61.98,60.81605981964294,0.01913869763692122
2018-04-19,60.7,60.22605981964294,0.007869353927126399
2018-04-20,60.11,60.52605981964294,-0.006874060873658827
2018-04-23,60.41,60.82605981964294,-0.0068401573417152806
2018-04-24,60.71,60.426059819642944,0.004698968974719664
2018-04-25,60.31,61.246059819642944,-0.015283592485776931
2018-04-26,61.13,62.06605981964294,-0.01508166979445802
2018-04-27,61.95,61.82605981964294,0.002004659211966908
2018-04-30,61.71,62.33605981964294,-0.010043301123848991
2018-05-01,62.22,61.62605981964294,0.009637808779196844
2018-05-02,61.51,61.71605981964294,-0.0033388362809474437
2018-05-03,61.6,62.21605981964294,-0.009901942061725344
2018-05-04,62.1,62.61605981964294,-0.008241652718637638
2018-05-07,62.5,62.25605981964294,0.0039183363204120525
2018-05-08,62.14,62.676059819642944,-0.008552864063017251
2018-05-09,62.56,63.02605981964294,-0.007394716105950883
2018-05-10,62.91,62.66605981964294,0.003892700148359962
2018-05-11,62.55,62.40605981964294,0.002306509668661194
2018-05-14,62.29,61.11605981964294,0.01920837475160253
2018-05-15,61.0,60.36605981964294,0.010501599445965182
2018-05-16,60.25,59.856059819642944,0.0065814586116104135
2018-05-17,59.74,59.746059819642944,-0.00010142626411235867
