date,PG,dcf,Deviation
2019-02-08,97.71,99.6819804400978,-0.019782717311508824
2019-02-11,98.27,100.6719804400978,-0.02385947340657546
2019-02-12,99.26,100.6519804400978,-0.01382963786714786
2019-02-13,99.24,99.8719804400978,-0.006327905357567887
2019-02-14,98.46,99.8919804400978,-0.01433528931740935
2019-02-15,98.48,101.4019804400978,-0.028815812348200964
2019-02-19,99.99,100.6919804400978,-0.006971562551750687
2019-02-20,99.28,101.1919804400978,-0.018894584647739188
2019-02-21,99.78,101.66198044009779,-0.018512136316355843
2019-02-22,100.25,100.9819804400978,-0.007248624327901854
2019-02-25,99.57,101.2419804400978,-0.016514695117872402
2019-02-26,99.83,100.3219804400978,-0.004904014433721904
2019-02-27,98.91,99.9619804400978,-0.010523805505516237
2019-02-28,98.55,99.8519804400978,-0.013039104826557568
2019-03-01,98.44,100.2819804400978,-0.018368010204964813
2019-03-04,98.87,100.5019804400978,-0.016238291354571888
2019-03-05,99.09,100.3419804400978,-0.01247713503965775
2019-03-06,98.93,99.9619804400978,-0.010323729437475615
2019-03-07,98.55,99.8219804400978,-0.012742488522967221
2019-03-08,98.41,100.9919804400978,-0.02556619276942762
2019-03-11,99.58,101.4619804400978,-0.018548627100856807
2019-03-12,100.05,102.5919804400978,-0.02477757451599283
2019-03-13,101.18,102.7319804400978,-0.015107081878974804
2019-03-14,101.32,103.8519804400978,-0.024380665918626976
2019-03-15,102.44,102.9219804400978,-0.004682968963838796
2019-03-18,101.51,103.3119804400978,-0.0174421246444173
2019-03-19,101.9,103.1319804400978,-0.011945668403152365
2019-03-20,101.72,103.9019804400978,-0.02100037391833709
2019-03-21,102.49,103.0719804400978,-0.005646349644324866
2019-03-22,101.66,103.3719804400978,-0.01656135862744612
2019-03-25,101.96,104.4319804400978,-0.02367072260509062
2019-03-26,103.02,104.3119804400978,-0.012385733974629498
2019-03-27,102.9,104.9619804400978,-0.01964502223997744
2019-03-28,103.55,105.4619804400978,-0.018129570790525906
2019-03-29,104.05,104.68332583927142,-0.006049920884667159
2019-04-01,103.64,104.79332583927142,-0.011005718446615131
2019-04-02,103.75,104.73332583927143,-0.009388853370134398
2019-04-03,103.69,104.47332583927142,-0.0074978549115641835
2019-04-04,103.43,104.69332583927142,-0.012066918584771269
2019-04-05,103.65,106.01332583927143,-0.02229272424538875
2019-04-08,104.97,105.70332583927143,-0.006937585297803195
2019-04-09,104.66,105.69332583927142,-0.009776642290950432
2019-04-10,104.65,105.79332583927142,-0.010807164158998406
2019-04-11,104.75,106.10332583927142,-0.012754791883917704
2019-04-12,105.06,106.77332583927142,-0.016046384486051668
2019-04-15,105.73,107.46332583927142,-0.016129463942553546
2019-04-16,106.42,106.89332583927143,-0.004428020510683139
2019-04-17,105.85,107.09332583927143,-0.01160974159246353
2019-04-18,106.05,107.05332583927142,-0.00937220615432166
2019-04-22,106.01,104.20332583927143,0.017337970224820642
2019-04-23,103.16,104.73332583927143,-0.015022208324463326
2019-04-24,103.69,104.32332583927142,-0.006070798013544709
2019-04-25,103.28,106.90332583927143,-0.0338934809635304
2019-04-26,105.86,105.82332583927142,0.00034656027333968
2019-04-29,104.78,107.52332583927142,-0.025513774037944192
2019-04-30,106.48,105.97332583927142,0.004781148055096773
2019-05-01,104.93,106.60332583927142,-0.01569675079175603
2019-05-02,105.56,107.12332583927143,-0.014593701483998522
2019-05-03,106.08,106.72332583927142,-0.0060279778034681986
2019-05-06,105.68,105.74332583927142,-0.0005988636991394181
2019-05-07,104.7,106.11332583927143,-0.013319023111311834
2019-05-08,105.07,105.28332583927143,-0.0020262072609399384
2019-05-09,104.24,107.05332583927142,-0.026279667793743466
2019-05-10,106.01,107.15332583927143,-0.010669998624087462
2019-05-13,106.11,106.64332583927143,-0.005001024068540749
2019-05-14,105.6,107.74332583927142,-0.019892887309500562
2019-05-15,106.7,109.15332583927143,-0.022475960493260283
2019-05-16,108.11,108.49332583927142,-0.0035331743801393367
2019-05-17,107.45,108.37332583927143,-0.008519862541090717
2019-05-20,107.33,107.41332583927142,-0.0007757495508156076
2019-05-21,106.37,107.76332583927143,-0.012929499237519515
2019-05-22,106.72,107.80332583927142,-0.010049094782906831
2019-05-23,106.76,107.73332583927143,-0.009034584532584988
2019-05-24,106.69,105.50332583927143,0.011247741730307181
2019-05-28,104.46,105.23332583927143,-0.007348678121725238
2019-05-29,104.19,106.37332583927143,-0.02052512527971917
2019-05-30,105.33,103.95332583927143,0.013243194959025484
2019-05-31,102.91,104.84332583927143,-0.01844014221978507
2019-06-03,103.8,105.72332583927142,-0.018192067114833455
2019-06-04,104.68,107.77332583927142,-0.02870214698472484
2019-06-05,106.73,108.42332583927143,-0.015617726408629462
2019-06-06,107.38,109.81332583927143,-0.02215874822726871
2019-06-07,108.77,109.76332583927143,-0.009049706098792742
2019-06-10,108.72,110.42332583927143,-0.015425416924597424
2019-06-11,109.38,110.72332583927142,-0.01213227501151326
2019-06-12,109.68,111.95332583927143,-0.02030601433435908
2019-06-13,110.91,112.24332583927142,-0.011878887491098555
2019-06-14,111.2,112.03332583927143,-0.007438196028090371
2019-06-17,110.99,110.64332583927143,0.0031332586769143855
2019-06-18,109.6,111.46332583927142,-0.01671694097804255
2019-06-19,110.42,112.78332583927143,-0.020954567722532125
2019-06-20,111.74,112.24332583927142,-0.004484238465921497
2019-06-21,111.2,113.37332583927143,-0.019169639976448605
2019-06-24,112.33,112.76332583927143,-0.0038427905176287025
2019-06-25,111.72,110.77332583927142,0.008546048008905682
2019-06-26,109.73,110.82332583927142,-0.009865484824531312
2019-06-27,109.78,110.69332583927142,-0.008250956707160362
2019-06-28,109.65,112.15922622563497,-0.022372000147246496
2019-07-01,110.49,113.14922622563496,-0.0235019391147413
2019-07-02,111.48,115.74922622563497,-0.03688341049738664
2019-07-03,114.08,114.81922622563496,-0.006438174597887314
2019-07-05,113.15,115.71922622563497,-0.02220224166229179
2019-07-08,114.05,114.57922622563497,-0.004618867163518781
2019-07-09,112.91,115.41922622563497,-0.021740106113080748
2019-07-10,113.75,116.04922622563497,-0.01981250802279866
2019-07-11,114.38,116.65922622563497,-0.019537470797437284
2019-07-12,114.99,117.14922622563496,-0.018431416879153728
2019-07-15,115.48,117.55922622563497,-0.017686627348535322
2019-07-16,115.89,117.60922622563497,-0.014618123771485525
2019-07-17,115.94,117.10922622563497,-0.00998406584449818
2019-07-18,115.44,116.67922622563496,-0.010620795712499298
2019-07-19,115.01,116.96922622563497,-0.016749928924515545
2019-07-22,115.3,115.51922622563497,-0.0018977466591298953
2019-07-23,113.85,114.26922622563497,-0.0036687587680621636
2019-07-24,112.6,114.43922622563497,-0.016071641571646533
2019-07-25,112.77,116.39922622563496,-0.031179126728899886
2019-07-26,114.73,117.66922622563497,-0.024978716355276265
2019-07-29,116.0,122.07922622563497,-0.049797384973582104
2019-07-30,120.41,119.70922622563496,0.0058539662853067664
2019-07-31,118.04,118.39922622563496,-0.0030340251122112916
2019-08-01,116.73,118.10922622563497,-0.011677548568475915
2019-08-02,116.44,114.74922622563497,0.014734511333788003
2019-08-05,113.08,115.94922622563497,-0.024745540087102613
2019-08-06,114.28,117.18922622563497,-0.02482503144131676
2019-08-07,115.52,119.10922622563497,-0.030133905990084364
2019-08-08,117.44,118.44922622563497,-0.008520327720102583
2019-08-09,116.78,117.69922622563497,-0.007809959802732913
2019-08-12,116.03,118.91922622563497,-0.024295703204064045
2019-08-13,117.25,117.45922622563496,-0.001781266847723395
2019-08-14,115.79,119.05922622563497,-0.027458823051976666
2019-08-15,117.39,120.84922622563496,-0.028624314227517877
2019-08-16,119.18,121.90922622563497,-0.02238736402594821
2019-08-19,120.24,120.56922622563496,-0.0027305991415988995
2019-08-20,118.9,120.86922622563496,-0.01629220511397056
2019-08-21,119.2,121.08922622563497,-0.015601934908020865
2019-08-22,119.42,118.98922622563497,0.0036202754487046906
2019-08-23,117.32,120.98922622563497,-0.030326883972232044
2019-08-26,119.32,122.21922622563497,-0.0237215233246737
2019-08-27,120.55,123.06922622563496,-0.020469993213544924
2019-08-28,121.4,122.84922622563496,-0.01179678757579794
2019-08-29,121.18,121.89922622563496,-0.0059001705581269714
2019-08-30,120.23,123.02922622563497,-0.022752530528812764
2019-09-03,121.36,124.87922622563497,-0.028181038047724094
2019-09-04,123.21,124.42922622563496,-0.009798551856491255
2019-09-05,122.76,124.53922622563496,-0.014286472459780875
2019-09-06,122.87,123.83922622563497,-0.007826488061779768
2019-09-09,122.17,121.54922622563497,0.00510717997671728
2019-09-10,119.88,122.93922622563497,-0.02488405303625596
2019-09-11,121.27,124.43922622563497,-0.02546806438581095
2019-09-12,122.77,123.78922622563496,-0.00823356164919542
2019-09-13,122.12,121.41922622563497,0.005771522321043054
2019-09-16,119.75,122.82922622563497,-0.025069165704736163
2019-09-17,121.16,123.07922622563497,-0.015593421282293018
2019-09-18,121.41,123.56922622563496,-0.01747381845454188
2019-09-19,121.9,123.90922622563497,-0.016215307663823397
2019-09-20,122.24,124.88922622563497,-0.02121260821048465
2019-09-23,123.22,125.27922622563497,-0.016437092466760506
2019-09-24,123.61,124.68922622563497,-0.008655328598174306
2019-09-25,123.02,125.97922622563497,-0.023489795216989684
2019-09-26,124.31,126.23922622563497,-0.015282303950332699
2019-09-27,124.57,126.04922622563497,-0.01173530587952265
2019-09-30,124.38,127.36425873465534,-0.023430896267944368
2019-10-01,123.85,124.59425873465534,-0.005973459308750151
2019-10-02,121.08,125.25425873465534,-0.03332628189112752
2019-10-03,121.74,127.51425873465533,-0.04528323963103609
2019-10-04,124.0,126.35425873465533,-0.01863220724201542
2019-10-07,122.84,124.44425873465534,-0.012891384070003564
2019-10-08,120.93,125.49425873465533,-0.036370259330396726
2019-10-09,121.98,125.45425873465534,-0.027693430017418863
2019-10-10,121.94,124.60425873465533,-0.021381763044944324
2019-10-11,121.09,123.56425873465534,-0.0200240648873119
2019-10-14,120.05,120.71425873465533,-0.00550273630984599
2019-10-15,117.2,121.04425873465533,-0.03175911666395048
2019-10-16,117.53,120.14425873465534,-0.02175933134207486
2019-10-17,116.63,120.98425873465534,-0.03599029146597643
2019-10-18,117.47,122.59425873465534,-0.04179852129736639
2019-10-21,119.08,125.69425873465534,-0.052621804696889596
2019-10-22,122.18,126.51425873465533,-0.03425905331149892
2019-10-23,123.0,128.30425873465535,-0.0413412523244846
2019-10-24,124.79,126.76425873465533,-0.015574253771229563
2019-10-25,123.25,126.99425873465533,-0.02948368510484145
2019-10-28,123.48,127.11425873465534,-0.028590488359308774
2019-10-29,123.6,128.45425873465533,-0.0377897843362488
2019-10-30,124.94,128.02425873465535,-0.0240912055663437
2019-10-31,124.51,127.38425873465533,-0.022563688505990998
2019-11-01,123.87,122.58425873465534,0.01048863270550715
2019-11-04,119.07,122.41425873465533,-0.02731919279031325
2019-11-05,118.9,123.83425873465534,-0.039845667790753825
2019-11-06,120.32,123.13425873465533,-0.022855205071074858
2019-11-07,119.62,123.21425873465533,-0.029170801915025413
2019-11-08,119.7,122.84425873465534,-0.025595487872550615
2019-11-11,119.33,122.78425873465534,-0.02813274902054197
2019-11-12,119.27,124.16425873465533,-0.039417613285273934
2019-11-13,120.65,124.01425873465533,-0.02712799938476096
2019-11-14,120.5,124.05425873465533,-0.02865084013163688
2019-11-15,120.54,125.40425873465533,-0.03878862475434486
2019-11-18,121.89,124.93425873465533,-0.024366885156144047
2019-11-19,121.42,125.80425873465533,-0.034849843548639736
2019-11-20,122.29,123.85425873465533,-0.012629834053640265
2019-11-21,120.34,123.80425873465533,-0.02798174125883779
2019-11-22,120.29,124.02425873465533,-0.030109099403243467
2019-11-25,120.51,125.77425873465533,-0.04185481820855952
2019-11-26,122.26,125.27425873465533,-0.024061277752517873
2019-11-27,121.76,125.57425873465533,-0.0303745271769037
2019-11-29,122.06,126.23425873465534,-0.03306755849400311
2019-12-02,122.72,126.46425873465533,-0.029607248499447292
2019-12-03,122.95,128.04425873465533,-0.0397851398024186
2019-12-04,124.53,128.13425873465533,-0.028128767202837968
2019-12-05,124.62,127.70425873465534,-0.02415157305805926
2019-12-06,124.19,128.38425873465533,-0.03266957161254502
2019-12-09,124.87,127.78425873465534,-0.022806085534422538
2019-12-10,124.27,128.17425873465533,-0.030460552479089187
2019-12-11,124.66,128.08425873465532,-0.026734422859480023
2019-12-12,124.57,128.98425873465533,-0.03422323605965194
2019-12-13,125.47,129.07425873465533,-0.027923915813956368
2019-12-16,125.56,128.82425873465533,-0.025338851290259368
2019-12-17,125.31,127.52425873465533,-0.017363431527664286
2019-12-18,124.01,128.43425873465534,-0.03444765266092931
2019-12-19,124.92,128.87425873465534,-0.030683076461350822
2019-12-20,125.36,128.41425873465533,-0.0237844205522878
2019-12-23,124.9,128.73425873465533,-0.029784291860944556
2019-12-24,125.22,128.73425873465533,-0.027298551055464193
2019-12-26,125.22,129.60425873465533,-0.0338280452931059
2019-12-27,126.09,127.98425873465534,-0.014800716536419012
2019-12-30,124.47,128.41425873465533,-0.030715115077722177
2019-12-31,124.9,125.78949067758072,-0.007071263845567333
2020-01-02,123.41,124.95949067758072,-0.012399943927257961
2020-01-03,122.58,125.12949067758072,-0.020374818628087876
2020-01-06,122.75,124.36949067758071,-0.013021607379410494
2020-01-07,121.99,124.88949067758072,-0.023216450494350727
2020-01-08,122.51,126.22949067758071,-0.02946609906777764
2020-01-09,123.85,126.34949067758072,-0.019782356574423732
2020-01-10,123.97,127.25949067758071,-0.02584868649140548
2020-01-13,124.88,127.06949067758072,-0.017230655965531638
2020-01-14,124.69,128.33949067758073,-0.028436225345081945
2020-01-15,125.96,128.4494906775807,-0.01938108640562508
2020-01-16,126.07,128.78949067758072,-0.02111578097927924
2020-01-17,126.41,128.46949067758072,-0.016030970985550286
2020-01-21,126.09,128.68949067758072,-0.02019971222120609
2020-01-22,126.31,127.36949067758071,-0.008318245381562117
2020-01-23,124.99,127.51949067758072,-0.019836110261577722
2020-01-24,125.14,128.06949067758072,-0.022874227593797536
2020-01-27,125.69,128.40949067758072,-0.021178268547213608
2020-01-28,126.03,127.43949067758072,-0.011060077767783172
2020-01-29,125.06,128.3294906775807,-0.025477313595789752
2020-01-30,125.95,126.99949067758072,-0.008263739263688175
2020-01-31,124.62,127.48949067758072,-0.02250766445398722
2020-02-03,125.11,128.03949067758072,-0.02287958708737403
2020-02-04,125.66,129.18949067758072,-0.027320261571347926
2020-02-05,126.81,129.5194906775807,-0.0209195593914554
2020-02-06,127.14,128.45949067758073,-0.010271648055125038
2020-02-07,126.08,128.5494906775807,-0.019210427552564302
2020-02-10,126.17,126.53949067758072,-0.002919963369555245
2020-02-11,124.16,125.82949067758072,-0.013267880753475736
2020-02-12,123.45,127.33949067758071,-0.030544261304050413
2020-02-13,124.96,128.5194906775807,-0.027696115653854214
2020-02-14,126.14,127.24949067758072,-0.00871901861196367
2020-02-18,124.87,127.81949067758072,-0.02307543757172903
2020-02-19,125.44,128.95949067758073,-0.027291443685831696
2020-02-20,126.58,129.0794906775807,-0.01936396451876332
2020-02-21,126.7,125.67949067758072,0.008119935217093754
2020-02-24,123.3,123.80949067758071,-0.004115118112451577
2020-02-25,121.43,122.53949067758072,-0.009054147944028479
2020-02-26,120.16,115.87949067758072,0.0369393177117876
2020-02-27,113.5,115.60949067758072,-0.018246691212089217
2020-02-28,113.23,121.93949067758072,-0.07142469292913001
2020-03-02,119.56,120.54949067758072,-0.008208169707055735
2020-03-03,118.17,126.87949067758072,-0.06864380232824863
2020-03-04,124.5,124.00949067758071,0.0039554176034364286
2020-03-05,121.63,124.03949067758072,-0.01942519002955101
2020-03-06,121.66,118.43949067758072,0.027191178415197914
2020-03-09,116.06,122.92949067758072,-0.055881551609109015
2020-03-10,120.55,113.96949067758072,0.05773921848115915
2020-03-11,111.59,104.21949067758072,0.07072102611997111
2020-03-12,101.84,116.44949067758071,-0.12545774646649765
2020-03-13,114.07,110.87949067758072,0.028774566900715115
2020-03-16,108.5,120.61949067758071,-0.1004770506781234
2020-03-17,118.24,119.82949067758072,-0.01326460346775149
2020-03-18,117.45,113.20949067758072,0.03745718929604758
2020-03-19,110.83,104.80949067758071,0.057442406059770246
2020-03-20,102.43,100.07949067758072,0.023486423706848836
2020-03-23,97.7,105.64949067758072,-0.07524400379591822
2020-03-24,103.27,103.29949067758072,-0.00028548715378251543
2020-03-25,100.92,109.75949067758071,-0.08053509198167452
2020-03-26,107.38,112.54949067758072,-0.04593082248936786
2020-03-27,110.17,117.37949067758072,-0.06142036088215641
2020-03-30,115.0,115.85218416150249,-0.0073557884788302275
2020-03-31,110.0,115.18218416150249,-0.044991195463321865
2020-04-01,109.33,120.25218416150248,-0.09082732457344511
2020-04-02,114.4,120.93218416150249,-0.05401526654623956
2020-04-03,115.08,123.6621841615025,-0.06940023111911231
2020-04-06,117.81,118.62218416150249,-0.006846815098234149
2020-04-07,112.77,120.95218416150249,-0.06764808935221178
2020-04-08,115.1,120.51218416150249,-0.044909850395288164
2020-04-09,114.66,121.8021841615025,-0.058637570505569836
2020-04-13,115.95,126.81218416150249,-0.08565568232520049
2020-04-14,120.96,127.07218416150249,-0.04810009524770753
2020-04-15,121.22,127.35218416150249,-0.04815138587435552
2020-04-16,121.5,130.5421841615025,-0.06926637714530504
2020-04-17,124.69,126.45218416150249,-0.013935577097283325
2020-04-20,120.6,125.53218416150249,-0.03929019633050457
2020-04-21,119.68,125.25218416150248,-0.04448772050408001
2020-04-22,119.4,125.25218416150248,-0.04672321046279371
2020-04-23,119.4,124.6321841615025,-0.041981003516093796
2020-04-24,118.78,123.3021841615025,-0.03667562089232168
2020-04-27,117.45,122.7421841615025,-0.043116261924580956
