date,DAL,dcf,Deviation
2017-06-09,53.01,54.85875512995896,-0.03370027492565786
2017-06-12,52.25,54.47875512995896,-0.04091053704590475
2017-06-13,51.87,54.51875512995896,-0.04858429220632421
2017-06-14,51.91,54.16875512995896,-0.041698486969838466
2017-06-15,51.56,54.60875512995896,-0.05582905383401382
2017-06-16,52.0,55.11875512995896,-0.05658246675937373
2017-06-19,52.51,54.36875512995896,-0.03418792881161137
2017-06-20,51.76,54.87875512995896,-0.0568299175623318
2017-06-21,52.27,55.41875512995896,-0.056817500186985725
2017-06-22,52.81,55.52875512995896,-0.04896121160281752
2017-06-23,52.92,55.47875512995896,-0.04612135084799718
2017-06-26,52.87,55.44875512995896,-0.04650699774801004
2017-06-27,52.84,56.44875512995896,-0.06392975578736348
2017-06-28,53.84,56.47875512995896,-0.04672119850883971
2017-06-29,53.87,56.34875512995896,-0.04398952779421883
2017-06-30,53.74,57.1256634746922,-0.05926694358993512
2017-07-03,54.06,57.3956634746922,-0.058116994782419606
2017-07-05,54.33,57.435663474692205,-0.05407203968420515
2017-07-06,54.37,58.5256634746922,-0.07100583279144213
2017-07-07,55.46,57.8756634746922,-0.04173884720558785
2017-07-10,54.81,57.3456634746922,-0.04421717913877199
2017-07-11,54.28,58.545663474692205,-0.07286045150954934
2017-07-12,55.48,57.5656634746922,-0.03623103337650457
2017-07-13,54.5,58.1956634746922,-0.06350410415544716
2017-07-14,55.13,57.7056634746922,-0.04463450066425112
2017-07-17,54.64,57.0256634746922,-0.04183490957103819
2017-07-18,53.96,56.8556634746922,-0.05093007974449415
2017-07-19,53.79,55.8956634746922,-0.037671320882443404
2017-07-20,52.83,55.3256634746922,-0.045108604541792774
2017-07-21,52.26,54.5956634746922,-0.042781117144494396
2017-07-24,51.53,54.2056634746922,-0.049361326901596336
2017-07-25,51.14,54.1956634746922,-0.056382065995356
2017-07-26,51.13,53.1456634746922,-0.03792714857444668
2017-07-27,50.08,53.3956634746922,-0.062096119027788
2017-07-28,50.33,52.4256634746922,-0.03997400005636276
2017-07-31,49.36,53.1356634746922,-0.0710570495932642
2017-08-01,50.07,53.0756634746922,-0.056629786194295484
2017-08-02,50.01,53.6356634746922,-0.06759799804477029
2017-08-03,50.57,53.6756634746922,-0.05785980598370255
2017-08-04,50.61,53.8156634746922,-0.059567480315461
2017-08-07,50.75,53.3756634746922,-0.0491921468280605
2017-08-08,50.31,52.7356634746922,-0.045996642781526265
2017-08-09,49.67,52.1056634746922,-0.04674469745261389
2017-08-10,49.04,52.545663474692205,-0.06671651365446463
2017-08-11,49.48,53.1356634746922,-0.06879867937347484
2017-08-14,50.07,52.9856634746922,-0.055027403329295344
2017-08-15,49.92,53.1956634746922,-0.06157764112201736
2017-08-16,50.13,50.5956634746922,-0.009203624237976937
2017-08-17,47.53,50.5956634746922,-0.06059142748914903
2017-08-18,47.53,50.8756634746922,-0.06576156940649003
2017-08-21,47.81,50.2156634746922,-0.047906635265400954
2017-08-22,47.15,49.2456634746922,-0.042555289680870745
2017-08-23,46.18,48.2756634746922,-0.04341035055459819
2017-08-24,45.21,49.7456634746922,-0.09117706263983572
2017-08-25,46.68,50.015663474692204,-0.06669237680671858
2017-08-28,46.95,49.685663474692205,-0.05505941318637386
2017-08-29,46.62,49.8956634746922,-0.06565026390226614
2017-08-30,46.83,50.255663474692206,-0.06816472488553071
2017-08-31,47.19,50.585663474692204,-0.06712699293528179
2017-09-01,47.52,48.905663474692204,-0.028333394871726036
2017-09-05,45.84,50.4556634746922,-0.09147959132491335
2017-09-06,47.39,50.185663474692205,-0.055706416556633
2017-09-07,47.12,50.515663474692204,-0.06722001140088751
2017-09-08,47.45,51.8856634746922,-0.08548919253688914
2017-09-11,48.82,52.1056634746922,-0.06305770343540584
2017-09-12,49.04,52.045663474692205,-0.05775050742034915
2017-09-13,48.98,51.335663474692204,-0.04588746526775711
2017-09-14,48.27,51.3156634746922,-0.0593515365185574
2017-09-15,48.25,51.0256634746922,-0.05439740094842427
2017-09-18,47.96,50.9656634746922,-0.05897428326788501
2017-09-19,47.9,51.1056634746922,-0.0627261883857484
2017-09-20,48.04,51.225663474692205,-0.06218881823299505
2017-09-21,48.16,51.5356634746922,-0.06550150414479294
2017-09-22,48.47,51.3856634746922,-0.05674079650889763
2017-09-25,48.32,51.5656634746922,-0.06294233906803381
2017-09-26,48.5,50.7856634746922,-0.045006076878983836
2017-09-27,47.72,51.3756634746922,-0.07115554773308175
2017-09-28,48.31,51.2856634746922,-0.058021350862714094
2017-09-29,48.22,50.103012379642365,-0.03758281768318317
2017-10-02,48.07,53.283012379642365,-0.09783629240966263
2017-10-03,51.25,53.59301237964237,-0.04371861695410828
2017-10-04,51.56,53.713012379642365,-0.04008362749094985
2017-10-05,51.68,54.04301237964236,-0.04372466070252767
2017-10-06,52.01,53.77301237964237,-0.032786193326781454
2017-10-09,51.74,54.73301237964237,-0.05468385987750968
2017-10-10,52.7,55.103012379642365,-0.04360945574238961
2017-10-11,53.07,55.143012379642364,-0.03759338291804448
2017-10-12,53.11,55.993012379642366,-0.05148878863839368
2017-10-13,53.96,55.65301237964236,-0.030420857870070317
2017-10-16,53.62,54.79301237964236,-0.021408065165590018
2017-10-17,52.76,54.893012379642364,-0.03885763027341915
2017-10-18,52.86,54.30301237964237,-0.026573339422756193
2017-10-19,52.27,55.30301237964237,-0.05484352929676661
2017-10-20,53.27,54.313012379642366,-0.019203729160736205
2017-10-23,52.28,55.213012379642365,-0.05312175976697475
2017-10-24,53.18,54.27301237964237,-0.020139150780809634
2017-10-25,52.24,52.963012379642365,-0.013651269955337164
2017-10-26,50.93,52.59301237964237,-0.03162040553292367
2017-10-27,50.56,52.36301237964236,-0.03443293839877204
2017-10-30,50.33,52.063012379642366,-0.03328682495367885
2017-10-31,50.03,52.383012379642366,-0.044919378873995774
2017-11-01,50.35,52.37301237964237,-0.03862700058148116
2017-11-02,50.34,52.43301237964236,-0.03991783581854613
2017-11-03,50.4,52.603012379642365,-0.04187996618412193
2017-11-06,50.57,51.94301237964237,-0.026433052623272224
2017-11-07,49.91,52.09301237964237,-0.041906049965647174
2017-11-08,50.06,51.22301237964236,-0.02270488059200082
2017-11-09,49.19,50.923012379642365,-0.034032008293664484
2017-11-10,48.89,50.893012379642364,-0.03935731618126004
2017-11-13,48.86,50.93301237964236,-0.04070076130959288
2017-11-14,48.9,51.36301237964236,-0.04795303595975564
2017-11-15,49.33,52.48301237964237,-0.06007681793938702
2017-11-16,50.45,51.853012379642365,-0.02705749030297777
2017-11-17,49.82,51.823012379642364,-0.038651021769417815
2017-11-20,49.79,52.70301237964237,-0.05527221781287739
2017-11-21,50.67,52.44301237964237,-0.033808362624314525
2017-11-22,50.41,52.143012379642364,-0.03323575490853248
2017-11-24,50.11,51.62301237964237,-0.02930887427714368
2017-11-27,49.59,52.61301237964236,-0.05745750419742279
2017-11-28,50.58,54.133012379642366,-0.06563485428678151
2017-11-29,52.1,54.95301237964237,-0.05191730636952818
2017-11-30,52.92,54.09301237964237,-0.021685099942480246
2017-12-01,52.06,54.94301237964237,-0.052472775968697816
2017-12-04,52.91,54.423012379642365,-0.027800967154995804
2017-12-05,52.39,54.33301237964237,-0.035761175288163916
2017-12-06,52.3,55.44301237964237,-0.056689062241438104
2017-12-07,53.41,55.493012379642366,-0.03753648054627001
2017-12-08,53.46,56.40301237964236,-0.05217828366742672
2017-12-11,54.37,55.65301237964236,-0.02305378136389402
2017-12-12,53.62,55.66301237964237,-0.03670323060685732
2017-12-13,53.63,57.283012379642365,-0.06377130370574913
2017-12-14,55.25,58.133012379642366,-0.0495933766654757
2017-12-15,56.1,58.103012379642365,-0.03447346871716006
2017-12-18,56.07,57.783012379642365,-0.029645605327524915
2017-12-19,55.75,58.253012379642364,-0.042967947534282236
2017-12-20,56.22,58.063012379642366,-0.03174159080124739
2017-12-21,56.03,58.063012379642366,-0.03501389776936836
2017-12-22,56.03,58.463012379642365,-0.04161626780096561
2017-12-26,56.43,58.15301237964236,-0.029628944557402503
2017-12-27,56.12,58.383012379642366,-0.038761487073103784
2017-12-28,56.35,58.033012379642365,-0.02900094809196485
2017-12-29,56.0,59.24899031811895,-0.05483621409705908
2018-01-02,56.74,58.19899031811895,-0.025068997076135302
2018-01-03,55.69,58.19899031811895,-0.04311054718311558
2018-01-04,55.69,58.478990318118946,-0.04769217633456324
2018-01-05,55.97,57.18899031811895,-0.021315122217374416
2018-01-08,54.68,56.67899031811895,-0.035268629643882665
2018-01-09,54.17,58.36899031811895,-0.0719387177203833
2018-01-10,55.86,61.02899031811895,-0.08469729371525136
2018-01-11,58.52,62.338990318118945,-0.061261664628035284
2018-01-12,59.83,61.85899031811895,-0.03280024953017446
2018-01-16,59.35,62.228990318118946,-0.046264454933325205
2018-01-17,59.72,61.95899031811895,-0.03613664952613327
2018-01-18,59.45,62.51899031811895,-0.0490889296596575
2018-01-19,60.01,62.63899031811895,-0.041970509179144466
2018-01-22,60.13,62.43899031811895,-0.036979943243074964
2018-01-23,59.93,59.30899031811895,0.010470751205678974
2018-01-24,56.8,57.31899031811895,-0.009054421845858918
2018-01-25,54.81,57.76899031811895,-0.05122108421532989
2018-01-26,55.26,58.26899031811895,-0.0516396508964958
2018-01-29,55.76,58.62899031811895,-0.04893467041734656
2018-01-30,56.12,59.27899031811895,-0.053290218021027735
2018-01-31,56.77,58.92899031811895,-0.03663715102641285
2018-02-01,56.42,57.12899031811895,-0.012410342177780254
2018-02-02,54.62,55.02899031811895,-0.007432270077183056
2018-02-05,52.52,55.60899031811895,-0.055548397848044884
2018-02-06,53.1,56.35899031811895,-0.0578255625184827
2018-02-07,53.85,53.73899031811895,0.002065719531087362
2018-02-08,51.23,52.96899031811895,-0.03283034673070029
2018-02-09,50.46,54.55899031811895,-0.07512951200560769
2018-02-12,52.05,54.67899031811895,-0.04808044740445372
2018-02-13,52.17,54.70899031811895,-0.04640901437506639
2018-02-14,52.2,55.45899031811895,-0.058763967743102
2018-02-15,52.95,55.35899031811895,-0.04351579218254786
2018-02-16,52.85,54.978990318118946,-0.03872370710702755
2018-02-20,52.47,55.66899031811895,-0.057464493245492854
2018-02-21,53.16,55.05899031811895,-0.03449010428899979
2018-02-22,52.55,55.96899031811895,-0.061087225241798104
2018-02-23,53.46,57.19899031811895,-0.06536811746718107
2018-02-26,54.69,56.12899031811895,-0.02563720298482608
2018-02-27,53.62,56.408990318118946,-0.049442301703866987
2018-02-28,53.9,55.85899031811895,-0.0350702779796489
2018-03-01,53.35,55.76899031811895,-0.04337518582137645
2018-03-02,53.26,56.298990318118946,-0.053979481709122146
2018-03-05,53.79,56.34899031811895,-0.04541324172220551
2018-03-06,53.84,56.03899031811895,-0.039240362926523886
2018-03-07,53.53,57.14899031811895,-0.06332553380162786
2018-03-08,54.64,58.59899031811895,-0.06756072581842454
2018-03-09,56.09,58.66899031811895,-0.04395832115287779
2018-03-12,56.16,59.09899031811895,-0.04972995819892878
2018-03-13,56.59,58.658990318118946,-0.035271495586582935
2018-03-14,56.15,58.84899031811895,-0.0458629842845063
2018-03-15,56.34,59.19899031811895,-0.0482945790587902
2018-03-16,56.69,58.46899031811895,-0.0304262192392889
2018-03-19,55.96,59.00899031811895,-0.051669928627515294
2018-03-20,56.5,58.45899031811895,-0.03351050552632917
2018-03-21,55.95,57.17899031811895,-0.021493739418646296
2018-03-22,54.67,56.408990318118946,-0.030828247559686717
2018-03-23,53.9,57.56899031811895,-0.06373205953143479
2018-03-26,55.06,56.76899031811895,-0.03010429300472328
2018-03-27,54.26,56.43899031811895,-0.038607889791030026
2018-03-28,53.93,57.31899031811895,-0.059125087502591045
2018-03-29,54.81,53.99957507082153,0.015007987157594993
2018-04-02,51.95,55.76957507082153,-0.06848850947799168
2018-04-03,53.72,55.90957507082153,-0.03916279220594976
2018-04-04,53.86,56.259575070821526,-0.04265185202342636
2018-04-05,54.21,55.09957507082153,-0.016144862636020774
2018-04-06,53.05,54.60957507082153,-0.02855863772605749
2018-04-09,52.56,54.40957507082153,-0.03399355845757024
2018-04-10,52.36,53.51957507082153,-0.0216663728978993
2018-04-11,51.47,55.02957507082153,-0.06468476389723987
2018-04-12,52.98,54.96957507082153,-0.036194114075981276
2018-04-13,52.92,56.34957507082153,-0.06086248328423338
2018-04-16,54.3,56.59957507082153,-0.04062883984454191
2018-04-17,54.55,57.259575070821526,-0.04732090776905329
2018-04-18,55.21,57.11957507082153,-0.03343118481630658
2018-04-19,55.07,57.44957507082153,-0.04142023797196215
2018-04-20,55.4,56.65957507082153,-0.022230577431036624
2018-04-23,54.61,55.85957507082153,-0.02236993513175234
2018-04-24,53.81,56.69957507082153,-0.05096290522834179
2018-04-25,54.65,55.17957507082153,-0.009597302446454736
2018-04-26,53.13,55.54957507082153,-0.04355704013463202
2018-04-27,53.5,54.26957507082153,-0.014180598794393373
2018-04-30,52.22,54.78957507082153,-0.046898977907751105
2018-05-01,52.74,54.40957507082153,-0.030685317219411257
2018-05-02,52.36,53.83957507082153,-0.027481180319036236
2018-05-03,51.79,54.38957507082153,-0.04779546571997628
2018-05-04,52.34,53.94957507082153,-0.02983480534755989
2018-05-07,51.9,54.41957507082153,-0.04629905815219182
2018-05-08,52.37,53.66957507082153,-0.024214372279017238
2018-05-09,51.62,54.10957507082153,-0.04600988027651376
2018-05-10,52.06,54.94957507082153,-0.05258594023879737
2018-05-11,52.9,54.13957507082153,-0.02289591429559623
2018-05-14,52.09,54.41957507082153,-0.042807667420956874
2018-05-15,52.37,55.52957507082153,-0.05689896000089789
2018-05-16,53.48,55.14957507082153,-0.030273579962810437
2018-05-17,53.1,54.99957507082153,-0.03453799540042801
2018-05-18,52.95,56.02957507082153,-0.05496338437207382
2018-05-21,53.98,55.56957507082153,-0.028605132733076966
2018-05-22,53.52,55.44957507082153,-0.03479873503732045
2018-05-23,53.4,56.44957507082153,-0.05402299427401436
2018-05-24,54.4,57.91957507082153,-0.060766589991690156
2018-05-25,55.87,56.27957507082153,-0.0072775082311145045
2018-05-29,54.23,56.35957507082153,-0.03778550615659371
2018-05-30,54.31,56.09957507082153,-0.03189997550894674
2018-05-31,54.05,56.46957507082153,-0.04284741062398667
2018-06-01,54.42,57.23957507082153,-0.049259189421530736
2018-06-04,55.19,56.71957507082153,-0.026967322461630916
2018-06-05,54.67,56.21957507082153,-0.027562909695946214
2018-06-06,54.17,55.509575070821526,-0.024132324362282298
2018-06-07,53.46,56.13957507082153,-0.04773059054047302
2018-06-08,54.09,56.93957507082153,-0.050045597763545335
2018-06-11,54.89,56.59957507082153,-0.030204733316149146
2018-06-12,54.55,56.69957507082153,-0.03791166103337762
2018-06-13,54.65,56.94957507082153,-0.04037914361892636
2018-06-14,54.9,57.22957507082153,-0.04070579010832576
2018-06-15,55.18,56.84957507082153,-0.029368294639698256
2018-06-18,54.8,55.82957507082153,-0.018441391852176636
2018-06-19,53.78,55.88957507082153,-0.0377454125952531
2018-06-20,53.84,55.77957507082153,-0.03477213780060018
2018-06-21,53.73,54.76957507082153,-0.01898088618502658
2018-06-22,52.72,53.35957507082153,-0.011986135008996035
2018-06-25,51.31,53.11957507082153,-0.03406606826972769
2018-06-26,51.07,51.93957507082153,-0.016742052079475767
2018-06-27,49.89,51.84957507082153,-0.0377934644236706
2018-06-28,49.8,51.58957507082153,-0.03468869569801314
2018-06-29,49.54,52.6104422253923,-0.058361840264295584
2018-07-02,49.92,51.4704422253923,-0.03012296297363859
2018-07-03,48.78,51.950442225392294,-0.061028204757853755
2018-07-05,49.26,52.270442225392294,-0.057593586302774
2018-07-06,49.58,53.200442225392294,-0.06805285959943164
2018-07-09,50.51,53.2904422253923,-0.05217525149505042
2018-07-10,50.6,52.5304422253923,-0.03674901911370465
2018-07-11,49.84,53.4204422253923,-0.0670238222717372
2018-07-12,50.73,53.4604422253923,-0.051074067324033745
2018-07-13,50.77,53.3604422253923,-0.0485461161369386
2018-07-16,50.67,53.8304422253923,-0.05871105818078315
2018-07-17,51.14,55.4904422253923,-0.07839984781021525
2018-07-18,52.8,55.690442225392296,-0.051901944209636564
2018-07-19,53.0,54.6804422253923,-0.030732052576779245
2018-07-20,51.99,54.9304422253923,-0.05353028496160617
2018-07-23,52.24,54.370442225392296,-0.0391838311073609
2018-07-24,51.68,54.3504422253923,-0.04913377179743872
2018-07-25,51.66,56.6704422253923,-0.08841367790045718
2018-07-26,53.98,57.1504422253923,-0.05547537520162271
2018-07-27,54.46,56.480442225392295,-0.035772422201112875
2018-07-30,53.79,57.1104422253923,-0.05814071991051706
2018-07-31,54.42,56.2804422253923,-0.03305663836011785
2018-08-01,53.59,56.6004422253923,-0.05318760961980151
2018-08-02,53.91,56.950442225392294,-0.053387508623008784
2018-08-03,54.26,57.1104422253923,-0.04991105154014974
2018-08-06,54.42,57.3904422253923,-0.05175848294958829
2018-08-07,54.7,57.9204422253923,-0.055601133238248224
2018-08-08,55.23,58.0304422253923,-0.04825815758072782
2018-08-09,55.34,57.4004422253923,-0.03589592946517084
2018-08-10,54.71,56.910442225392295,-0.03866499959141945
2018-08-13,54.22,57.450442225392294,-0.056230067171954445
2018-08-14,54.76,57.9204422253923,-0.054565229545273874
2018-08-15,55.23,58.1404422253923,-0.05005882504487025
2018-08-16,55.45,58.340442225392295,-0.04954440033596874
2018-08-17,55.65,60.1104422253923,-0.07420411596153731
2018-08-20,57.42,60.2904422253923,-0.0476102367048713
2018-08-21,57.6,59.6004422253923,-0.03356421782622321
2018-08-22,56.91,59.630442225392294,-0.045621701330161524
2018-08-23,56.94,59.870442225392296,-0.04894639352019747
2018-08-24,57.18,60.440442225392296,-0.05394471160938186
2018-08-27,57.75,61.480442225392295,-0.060676893177121105
2018-08-28,58.79,61.2104422253923,-0.039542962563146045
2018-08-29,58.52,61.130442225392294,-0.04270281925603292
2018-08-30,58.44,61.1704422253923,-0.0446366272019344
2018-08-31,58.48,61.5704422253923,-0.050193601242606856
2018-09-04,58.88,59.9004422253923,-0.017035637592667352
2018-09-05,57.21,59.130442225392294,-0.0324780629590421
2018-09-06,56.44,59.550442225392295,-0.05223205922836971
2018-09-07,56.86,60.2504422253923,-0.05627248697543019
2018-09-10,57.56,60.9604422253923,-0.05578112791274803
2018-09-11,58.27,60.0804422253923,-0.030133636809802522
2018-09-12,57.39,60.510442225392296,-0.05156865675793809
2018-09-13,57.82,60.620442225392296,-0.04619633448037208
2018-09-14,57.93,60.6504422253923,-0.044854449952441366
2018-09-17,57.96,60.520442225392294,-0.04230706404716289
2018-09-18,57.83,60.590442225392295,-0.04555903743239964
2018-09-19,57.9,60.8204422253923,-0.04801744476913761
2018-09-20,58.13,62.300442225392295,-0.06694081255963402
2018-09-21,59.61,60.1004422253923,-0.008160376317249307
2018-09-24,57.41,59.7904422253923,-0.03981308946367612
2018-09-25,57.1,60.200442225392294,-0.05150198421772623
2018-09-26,57.51,60.690442225392296,-0.05240433433621661
2018-09-27,58.0,60.520442225392294,-0.041646130343951815
2018-09-28,57.83,58.579913916786225,-0.012801553751879746
2018-10-01,56.6,56.66991391678623,-0.0012337043054078123
2018-10-02,54.69,56.299913916786224,-0.028595317555294097
2018-10-03,54.32,55.539913916786226,-0.021964634634003666
2018-10-04,53.56,54.67991391678623,-0.020481267005843296
2018-10-05,52.7,54.119913916786224,-0.02623644078535403
2018-10-08,52.14,52.83991391678623,-0.013245932192252896
2018-10-09,50.86,51.689913916786224,-0.016055625825229125
2018-10-10,49.71,53.45991391678623,-0.07014440619233331
2018-10-11,51.48,54.02991391678623,-0.04719448416507677
2018-10-12,52.05,53.81991391678623,-0.03288585558726065
2018-10-15,51.84,55.08991391678623,-0.058992902433923744
2018-10-16,53.11,56.27991391678623,-0.05632407187887967
2018-10-17,54.3,55.109913916786226,-0.014696337904086865
2018-10-18,53.13,55.369913916786224,-0.04045362830349564
2018-10-19,53.39,56.219913916786226,-0.05033650391167288
2018-10-22,54.24,55.42991391678623,-0.021466999183375468
2018-10-23,53.45,53.48991391678623,-0.000746195195758248
2018-10-24,51.51,55.689913916786224,-0.07505692903443872
2018-10-25,53.71,55.259913916786225,-0.028047707767337116
2018-10-26,53.28,55.399913916786225,-0.03826565362484957
2018-10-29,53.42,57.09991391678623,-0.06444692582460099
2018-10-30,55.12,56.70991391678623,-0.028035907780061264
2018-10-31,54.73,58.01991391678623,-0.05670318507374417
2018-11-01,56.04,58.09991391678623,-0.03545468104714489
2018-11-02,56.12,58.02991391678623,-0.032912575392150534
2018-11-05,56.05,57.44991391678623,-0.02436755464619056
2018-11-06,55.47,58.76991391678623,-0.05614971499632726
2018-11-07,56.79,58.70991391678623,-0.03270169872004003
2018-11-08,56.73,58.62991391678623,-0.03240519710608458
2018-11-09,56.65,58.67991391678623,-0.03459299411490002
2018-11-12,56.7,58.799913916786224,-0.035712873997707284
2018-11-13,56.82,58.40991391678622,-0.02721993254520627
2018-11-14,56.43,58.079913916786225,-0.028407650864464618
2018-11-15,56.1,57.87991391678623,-0.030751841119618928
2018-11-16,55.9,58.16991391678623,-0.03902212955022433
2018-11-19,56.19,57.38991391678623,-0.020908097519122815
2018-11-20,55.41,57.94991391678623,-0.04382946833076318
2018-11-21,55.97,59.13991391678623,-0.053600245702868365
2018-11-23,57.16,58.689913916786224,-0.02606774852243643
2018-11-26,56.71,60.289913916786226,-0.05937832191512693
2018-11-27,58.31,60.84991391678623,-0.04174063286695229
2018-11-28,58.87,60.83991391678623,-0.0323786440506898
2018-11-29,58.86,62.689913916786224,-0.061092984142074314
2018-11-30,60.71,62.09991391678623,-0.022381897640771475
2018-12-03,60.12,58.91991391678623,0.02036808955472469
2018-12-04,56.94,60.05991391678623,-0.051946693115626386
2018-12-06,58.08,58.049913916786224,0.0005182795491636139
2018-12-07,56.07,58.299913916786224,-0.03824900873728676
2018-12-10,56.32,57.869913916786224,-0.026782723731279656
2018-12-11,55.89,58.24991391678623,-0.04051360350776678
2018-12-12,56.27,55.52991391678623,0.013327700891501815
2018-12-13,53.55,55.48991391678623,-0.03495975718569977
2018-12-14,53.51,54.369913916786224,-0.01581598819711827
2018-12-17,52.39,54.92991391678623,-0.04623917526311738
2018-12-18,52.95,53.90991391678622,-0.017805888510004197
2018-12-19,51.93,52.88991391678623,-0.018149281133194806
2018-12-20,50.91,51.42991391678623,-0.010109173381613101
2018-12-21,49.45,49.939913916786224,-0.009810067306134207
2018-12-24,47.96,52.38991391678623,-0.08455661759289201
2018-12-26,50.41,52.479913916786224,-0.039442021952786455
2018-12-27,50.5,52.15991391678622,-0.0318235555264601
2018-12-28,50.18,51.87991391678623,-0.03276632107587607
2018-12-31,49.9,52.345043227665705,-0.04671011956244675
2019-01-02,50.09,47.86504322766571,0.04648396036647218
2019-01-03,45.61,50.04504322766571,-0.08862102900960123
2019-01-04,47.79,50.1050432276657,-0.04620379663473562
2019-01-07,47.85,49.72504322766571,-0.037708227202153166
2019-01-08,47.47,50.72504322766571,-0.06417033915686032
2019-01-09,48.47,50.985043227665706,-0.0493290398212507
2019-01-10,48.73,50.815043227665704,-0.041032007359004474
2019-01-11,48.56,50.00504322766571,-0.028897949774518428
2019-01-14,47.75,50.08504322766571,-0.046621567581594636
2019-01-15,47.83,49.75504322766571,-0.03869041413263841
2019-01-16,47.5,50.47504322766571,-0.0589408752806192
2019-01-17,48.22,50.36504322766571,-0.04258992130651895
2019-01-18,48.11,49.3550432276657,-0.025226261517441118
2019-01-22,47.1,49.555043227665706,-0.049541743236641955
2019-01-23,47.3,49.775043227665705,-0.049724582183587995
2019-01-24,47.52,49.94504322766571,-0.048554232231045824
2019-01-25,47.69,50.26504322766571,-0.05122930494663169
2019-01-28,48.01,50.47504322766571,-0.0488368720467901
2019-01-29,48.22,52.525043227665705,-0.08196172650455202
2019-01-30,50.27,51.68504322766571,-0.02737819568869526
2019-01-31,49.43,52.175043227665704,-0.05261218885220109
2019-02-01,49.92,52.595043227665705,-0.050861128036084446
2019-02-04,50.34,52.79504322766571,-0.04650139629735561
2019-02-05,50.54,52.775043227665705,-0.04235038175191963
2019-02-06,50.52,52.665043227665706,-0.04072992437114109
2019-02-07,50.41,52.72504322766571,-0.043907848831330476
2019-02-08,50.47,52.86504322766571,-0.04530485707448206
2019-02-11,50.61,52.1450432276657,-0.029437951004541163
2019-02-12,49.89,52.665043227665706,-0.05269231842589539
2019-02-13,50.41,52.735043227665706,-0.044089149934477545
2019-02-14,50.48,53.33504322766571,-0.053530344308125644
2019-02-15,51.08,54.07504322766571,-0.055386793036041326
2019-02-19,51.82,53.495043227665704,-0.03131212027508812
2019-02-20,51.24,53.735043227665706,-0.04643232940363806
2019-02-21,51.48,53.775043227665705,-0.042678593821845134
2019-02-22,51.52,53.665043227665706,-0.039970958721968874
2019-02-25,51.41,53.37504322766571,-0.036815768359831025
2019-02-26,51.12,52.68504322766571,-0.029705645697257088
2019-02-27,50.43,51.83504322766571,-0.027106049116127684
2019-02-28,49.58,51.2150432276657,-0.031925058041979315
2019-03-01,48.96,51.04504322766571,-0.040847124340089525
2019-03-04,48.79,51.97504322766571,-0.061280242013735275
2019-03-05,49.72,51.9650432276657,-0.04320295121914697
2019-03-06,49.71,51.845043227665705,-0.04118124115144717
2019-03-07,49.59,51.845043227665705,-0.04349583079260233
2019-03-08,49.59,53.37504322766571,-0.0709141013998058
2019-03-11,51.12,52.925043227665704,-0.034105654291126775
2019-03-12,50.67,53.275043227665705,-0.04889800307684977
2019-03-13,51.02,53.19504322766571,-0.04088808083784967
2019-03-14,50.94,53.44504322766571,-0.0468713855650692
2019-03-15,51.19,52.995043227665704,-0.034060604874144085
2019-03-18,50.74,53.2150432276657,-0.046510217366110496
2019-03-19,50.96,52.12504322766571,-0.02235093067601235
2019-03-20,49.87,52.555043227665706,-0.05109011548205267
2019-03-21,50.3,52.01504322766571,-0.03297206195059965
2019-03-22,49.76,51.2850432276657,-0.029736608018359312
2019-03-25,49.03,51.345043227665705,-0.045087959462819516
2019-03-26,49.09,52.22504322766571,-0.06002949990867501
2019-03-27,49.97,52.57504322766571,-0.04954904585403941
2019-03-28,50.32,53.90504322766571,-0.06650663858155959
2019-03-29,51.65,55.04356821589205,-0.06165240237663716
2019-04-01,52.18,58.19356821589206,-0.10333733435252412
2019-04-02,55.33,59.86356821589205,-0.07573167372085454
2019-04-03,57.0,60.08356821589205,-0.051321323074757896
2019-04-04,57.22,60.593568215892056,-0.055675351612768376
2019-04-05,57.73,60.57356821589205,-0.04694404341109992
2019-04-08,57.71,59.813568215892055,-0.03516874646734669
2019-04-09,56.95,60.72356821589205,-0.06214338726729274
2019-04-10,57.86,61.25356821589205,-0.05540196783199969
2019-04-11,58.39,60.913568215892056,-0.04142867163762154
2019-04-12,58.05,60.313568215892055,-0.0375300000124289
2019-04-15,57.45,60.97356821589205,-0.05778845357083218
2019-04-16,58.11,61.29356821589205,-0.0519396783146755
2019-04-17,58.43,61.03356821589205,-0.04265797153924433
2019-04-18,58.17,60.61356821589205,-0.0403138816574633
2019-04-22,57.75,61.103568215892054,-0.054883345012572304
2019-04-23,58.24,60.71356821589205,-0.04074160502469992
2019-04-24,57.85,59.57356821589205,-0.0289317606366285
2019-04-25,56.71,59.97356821589205,-0.054416775806033435
2019-04-26,57.11,60.593568215892056,-0.05749072580575332
2019-04-29,57.73,61.15356821589205,-0.055983130923869195
2019-04-30,58.29,60.04356821589205,-0.029204930153167163
2019-05-01,57.18,60.523568215892055,-0.05524406961541495
2019-05-02,57.66,60.663568215892056,-0.049511894935075906
2019-05-03,57.8,60.593568215892056,-0.04610337859521174
2019-05-06,57.73,60.03356821589205,-0.03837133597669873
2019-05-07,57.17,59.313568215892055,-0.03613959302009617
2019-05-08,56.45,59.453568215892055,-0.05051956183664674
2019-05-09,56.59,59.483568215892056,-0.04864483255930474
