date,PH,dcf,Deviation
2011-10-17,72.71,79.88020405507818,-0.08976196468068942
2011-10-18,77.15,79.00020405507817,-0.02342024400073983
2011-10-19,76.27,79.79020405507818,-0.044118248559036455
2011-10-20,77.06,80.58020405507817,-0.0436857178057285
2011-10-21,77.85,82.60020405507818,-0.057508381600494984
2011-10-24,79.87,80.28020405507817,-0.0051096538668080616
2011-10-25,77.55,81.16020405507818,-0.044482441821217855
2011-10-26,78.43,86.87020405507818,-0.09715879163501029
2011-10-27,84.14,86.62020405507818,-0.028633089498393716
2011-10-28,83.89,84.28020405507817,-0.00462984231532193
2011-10-31,81.55,81.23020405507818,0.003936909289369517
2011-11-01,78.5,83.64020405507817,-0.06145613958202778
2011-11-02,80.91,87.16020405507818,-0.07170937841229197
2011-11-03,84.43,87.28020405507817,-0.03265579046171274
2011-11-04,84.55,85.69020405507817,-0.013306119032524322
2011-11-07,82.96,86.47020405507817,-0.04059437691210155
2011-11-08,83.74,82.93020405507818,0.009764789007199237
2011-11-09,80.2,85.11020405507817,-0.05769230739830655
2011-11-10,82.38,86.95020405507817,-0.05256116537901634
2011-11-11,84.22,86.93020405507818,-0.03117678239154964
2011-11-14,84.2,88.06020405507817,-0.04383596536596446
2011-11-15,85.33,85.91020405507818,-0.006753610487366668
2011-11-16,83.18,83.59020405507817,-0.0049073220925250904
2011-11-17,80.86,83.82020405507818,-0.035316116065919334
2011-11-18,81.09,81.64020405507817,-0.0067393762845935345
2011-11-21,78.91,80.76020405507818,-0.022909848690034873
2011-11-22,78.03,78.60020405507818,-0.007254485684014433
2011-11-23,75.87,77.71020405507818,-0.023680340020390434
2011-11-25,74.98,82.09020405507817,-0.08661452528863978
2011-11-28,79.36,80.99020405507818,-0.020128410270080832
2011-11-29,78.26,85.51020405507818,-0.08478758921459506
2011-11-30,82.78,85.75020405507817,-0.03463786573814309
2011-12-01,83.02,84.84020405507817,-0.02145449878805694
2011-12-02,82.11,85.56020405507817,-0.040324869408412733
2011-12-05,82.83,86.60020405507818,-0.043535741009112505
2011-12-06,83.87,84.63020405507818,-0.008982656529853417
2011-12-07,81.9,82.25020405507817,-0.004257789498536169
2011-12-08,79.52,83.75020405507817,-0.05050977609912677
2011-12-09,81.02,82.41020405507818,-0.016869319412788464
2011-12-12,79.68,81.06020405507817,-0.017026900822262325
2011-12-13,78.33,78.68020405507818,-0.0044509805138917
2011-12-14,75.95,78.41020405507818,-0.031376070050143534
2011-12-15,75.68,77.75020405507817,-0.026626348833909574
2011-12-16,75.02,76.60020405507818,-0.020629240803875182
2011-12-19,73.87,79.18020405507818,-0.06706479376315277
2011-12-20,76.45,78.75020405507817,-0.02920886469664763
2011-12-21,76.02,78.88020405507818,-0.036260099594583206
2011-12-22,76.15,80.15020405507818,-0.04990884430349407
2011-12-23,77.42,80.66020405507818,-0.04017103716803927
2011-12-27,77.93,78.76020405507818,-0.010540907873951122
2011-12-28,76.03,79.52020405507818,-0.04389078343738595
2011-12-29,76.79,78.98020405507818,-0.027731050853588513
2011-12-30,76.25,81.9777867440535,-0.0698699851697202
2012-01-03,78.83,81.6477867440535,-0.03451148961191808
2012-01-04,78.5,82.0877867440535,-0.04370670578852465
2012-01-05,78.94,80.78778674405349,-0.02287210503621706
2012-01-06,77.64,81.96778674405348,-0.052798628777999235
2012-01-09,78.82,84.36778674405349,-0.06575716820548838
2012-01-10,81.22,84.86778674405349,-0.04298199451170537
2012-01-11,81.72,86.2277867440535,-0.05227765798319495
2012-01-12,83.08,85.5877867440535,-0.02930075469240645
2012-01-13,82.44,86.61778674405349,-0.04823243471226546
2012-01-17,83.47,88.2077867440535,-0.05371166105551206
2012-01-18,85.06,88.11778674405349,-0.034701129670166586
2012-01-19,84.97,84.6677867440535,0.0035694006843485226
2012-01-20,81.52,84.84778674405351,-0.03922066646348599
2012-01-23,81.7,84.4177867440535,-0.03219447996538405
2012-01-24,81.27,85.51778674405351,-0.04967138306287944
2012-01-25,82.37,84.6477867440535,-0.026908993509077384
2012-01-26,81.5,84.6477867440535,-0.037186875937717745
2012-01-27,81.5,84.60778674405348,-0.03673168704264573
2012-01-30,81.46,83.82778674405351,-0.0282458458706889
2012-01-31,80.68,85.7577867440535,-0.05921079515739247
2012-02-01,82.61,85.65778674405351,-0.03558096537283095
2012-02-02,82.51,88.86778674405349,-0.07154208489927216
2012-02-03,85.72,89.82778674405351,-0.045729577594490145
2012-02-06,86.68,90.8977867440535,-0.04640142400749292
2012-02-07,87.75,91.3077867440535,-0.0389647681859423
2012-02-08,88.16,91.32778674405351,-0.03468590291070173
2012-02-09,88.18,90.65778674405351,-0.027331207092544996
2012-02-10,87.51,93.3977867440535,-0.06303989579740621
2012-02-13,90.25,92.1277867440535,-0.02038241458323864
2012-02-14,88.98,90.7477867440535,-0.01948021882935158
2012-02-15,87.6,92.40778674405351,-0.05202793956498364
2012-02-16,89.26,91.71778674405348,-0.02679727489404149
2012-02-17,88.57,93.1477867440535,-0.049145416161439304
2012-02-21,90.0,93.1477867440535,-0.033793467929654875
2012-02-22,90.0,93.5677867440535,-0.03813050268905982
2012-02-23,90.42,92.77778674405349,-0.025413267839185738
2012-02-24,89.63,93.3877867440535,-0.040238524490921024
2012-02-27,90.24,93.3877867440535,-0.033706621109681034
2012-02-28,90.24,92.9577867440535,-0.02923678412801023
2012-02-29,89.81,92.48778674405351,-0.02895286867944946
2012-03-01,89.34,91.68778674405351,-0.025606319308452252
2012-03-02,88.54,91.2977867440535,-0.030206501629494453
2012-03-05,88.15,88.68778674405351,-0.00606381965090097
2012-03-06,85.54,89.3377867440535,-0.042510418966768104
2012-03-07,86.19,90.9977867440535,-0.05283410636762198
2012-03-08,87.85,91.36778674405349,-0.03850138948760784
2012-03-09,88.22,92.27778674405349,-0.043973602827172
2012-03-12,89.13,92.84778674405351,-0.040041737928573906
2012-03-13,89.7,92.3877867440535,-0.029092446510268766
2012-03-14,89.24,93.8977867440535,-0.04960486189892532
2012-03-15,90.75,93.2977867440535,-0.027308115583094317
2012-03-16,90.15,92.7277867440535,-0.027799506863769752
2012-03-19,89.58,91.0477867440535,-0.016121059023429418
2012-03-20,87.9,90.48778674405351,-0.02859818807783543
2012-03-21,87.34,88.03778674405349,-0.007925991439131863
2012-03-22,84.89,88.77778674405349,-0.04379233687433526
2012-03-23,85.63,90.11778674405349,-0.04979912297224309
2012-03-26,86.97,89.1377867440535,-0.024319503806819798
2012-03-27,85.99,87.57778674405351,-0.018130016789460912
2012-03-28,84.43,87.73778674405351,-0.037700822721946414
2012-03-29,84.59,87.69778674405349,-0.03543745924995323
2012-03-30,84.55,91.02313290018358,-0.07111525052957757
2012-04-02,86.03,90.28313290018359,-0.047108831556452735
2012-04-03,85.29,88.46313290018358,-0.03586955148608573
2012-04-04,83.47,88.09313290018358,-0.05248005999993155
2012-04-05,83.1,87.59313290018358,-0.05129549259647692
2012-04-09,82.6,86.43313290018358,-0.044347957450648456
2012-04-10,81.44,87.00313290018359,-0.06394175375921263
2012-04-11,82.01,88.68313290018358,-0.07524692330946914
2012-04-12,83.69,87.02313290018358,-0.03830168817303692
2012-04-13,82.03,86.95313290018358,-0.056618234858024086
2012-04-16,81.96,88.25313290018359,-0.07130775637507714
2012-04-17,83.26,87.69313290018358,-0.05055279419917158
2012-04-18,82.7,86.57313290018358,-0.044738278152058886
2012-04-19,81.58,87.78313290018359,-0.07066429159274878
2012-04-20,82.79,85.93313290018358,-0.03657649609766367
2012-04-23,80.94,92.95313290018358,-0.12923860149053512
2012-04-24,87.96,92.07313290018358,-0.0446724551519565
2012-04-25,87.08,92.31313290018358,-0.056688931853738134
2012-04-26,87.32,93.98313290018358,-0.07089711413706845
2012-04-27,88.99,92.68313290018358,-0.03984687164341927
2012-04-30,87.69,92.57313290018358,-0.052748921282039674
2012-05-01,87.58,93.16313290018358,-0.059928565371083486
2012-05-02,88.17,91.75313290018359,-0.039051886152831505
2012-05-03,86.76,90.13313290018358,-0.03742389498342524
2012-05-04,85.14,89.70313290018358,-0.05086927014311937
2012-05-07,84.71,90.38313290018358,-0.06276760627946842
2012-05-08,85.39,90.53313290018359,-0.056809399337302224
2012-05-09,85.54,91.20313290018358,-0.06209362244585981
2012-05-10,86.21,91.84313290018358,-0.06133428512620265
2012-05-11,86.85,90.10313290018358,-0.0361045481491461
2012-05-14,85.11,89.22313290018359,-0.04609940008254432
2012-05-15,84.23,88.17313290018359,-0.04472034474092479
2012-05-16,83.18,86.19313290018358,-0.03495792296670497
2012-05-17,81.2,85.60313290018358,-0.0514365859169873
2012-05-18,80.61,87.75313290018359,-0.081400317733484
2012-05-21,82.76,88.60313290018358,-0.06594724936832874
2012-05-22,83.61,89.79313290018358,-0.06885975241622222
2012-05-23,84.8,89.45313290018358,-0.052017550971364956
2012-05-24,84.46,89.35313290018358,-0.054761738524039316
2012-05-25,84.36,91.47313290018359,-0.07776199059395406
2012-05-29,86.48,89.48313290018358,-0.03356088240153032
2012-05-30,84.49,86.73313290018358,-0.025862468299918118
2012-05-31,81.74,82.86313290018359,-0.013554072370598247
2012-06-01,77.87,82.82313290018358,-0.059803737515616184
2012-06-04,77.83,83.35313290018358,-0.06626185133074247
2012-06-05,78.36,85.24313290018358,-0.08074706625627504
2012-06-06,80.25,85.78313290018359,-0.06450140853006481
2012-06-07,80.79,86.26313290018358,-0.063446952552913
2012-06-08,81.27,85.29313290018358,-0.047168309609306514
2012-06-11,80.3,86.78313290018359,-0.0747049879800995
2012-06-12,81.79,83.92313290018359,-0.025417698630491814
2012-06-13,78.93,83.45313290018358,-0.05419967762736466
2012-06-14,78.46,83.72313290018359,-0.06286354461267485
2012-06-15,78.73,84.10313290018358,-0.06388742862362329
2012-06-18,79.11,86.40313290018358,-0.08440819974211933
2012-06-19,81.41,84.60313290018358,-0.03774249003226515
2012-06-20,79.61,82.08313290018359,-0.030129611441500614
2012-06-21,77.09,81.67313290018359,-0.056115551558244214
2012-06-22,76.68,79.38313290018358,-0.03405172864092554
2012-06-25,74.39,78.72313290018359,-0.05504268873137641
2012-06-26,73.73,79.87313290018358,-0.07691112990222337
2012-06-27,74.88,78.09313290018358,-0.04114488407438488
2012-06-28,73.1,81.87313290018358,-0.10715521184317489
2012-06-29,76.88,81.11022859672202,-0.0521540706999436
2012-07-02,75.69,82.60022859672203,-0.0836587103222165
2012-07-03,77.18,82.92022859672203,-0.0692259137952852
2012-07-05,77.5,81.16022859672202,-0.0450987960483622
2012-07-06,75.74,80.02022859672202,-0.0534893322823794
2012-07-09,74.6,78.03022859672203,-0.04396025307641005
2012-07-10,72.61,77.26022859672203,-0.06018916434993993
2012-07-11,71.84,77.67022859672203,-0.07506387842623241
2012-07-12,72.25,79.32022859672203,-0.089135252404129
2012-07-13,73.9,78.40022859672203,-0.05740070759066873
2012-07-16,72.98,79.30022859672202,-0.07970000476118766
2012-07-17,73.88,81.91022859672202,-0.09803694525451967
2012-07-18,76.49,83.25022859672202,-0.08120372412993249
2012-07-19,77.83,82.38022859672202,-0.05523447402649084
2012-07-20,76.96,82.18022859672203,-0.063521709368064
2012-07-23,76.76,81.43022859672203,-0.057352517329295916
2012-07-24,76.01,82.03022859672203,-0.07339036718181946
2012-07-25,76.61,83.86022859672202,-0.0864561034240422
2012-07-26,78.44,86.82022859672203,-0.09652391766494883
2012-07-27,81.4,86.16022859672202,-0.055248560435030236
2012-07-30,80.74,85.74022859672202,-0.058318349257505786
2012-07-31,80.32,86.98022859672203,-0.07657175319234599
2012-08-01,81.56,84.27022859672202,-0.03216116346013376
2012-08-02,78.85,85.39022859672204,-0.07659223665520332
2012-08-03,79.97,85.98022859672203,-0.06990244960748071
2012-08-06,80.56,87.72022859672202,-0.08162574027981484
2012-08-07,82.3,87.25022859672202,-0.056735995725608945
2012-08-08,81.83,87.54022859672203,-0.06522976565468841
2012-08-09,82.12,88.89022859672204,-0.07616392379231318
2012-08-10,83.47,88.36022859672202,-0.055344227537494683
2012-08-13,82.94,87.72022859672202,-0.0544940280388263
2012-08-14,82.3,87.28022859672203,-0.057060214859577796
2012-08-15,81.86,88.56022859672203,-0.07565730918822433
2012-08-16,83.14,89.25022859672202,-0.06846176970964579
2012-08-17,83.83,88.24022859672202,-0.0499797956879483
2012-08-20,82.82,87.69022859672202,-0.055539011297594976
2012-08-21,82.27,87.60022859672203,-0.060847199626160475
2012-08-22,82.18,87.18022859672203,-0.057355075539570644
2012-08-23,81.76,87.00022859672202,-0.06023235434256613
2012-08-24,81.58,86.82022859672203,-0.06035723104419333
2012-08-27,81.4,86.19022859672202,-0.05557739751608226
2012-08-28,80.77,85.59022859672203,-0.05631751048865219
2012-08-29,80.17,84.71022859672203,-0.053597170872204725
2012-08-30,79.29,85.40022859672203,-0.07154815270548998
2012-08-31,79.98,85.43022859672203,-0.06379742494252383
2012-09-04,80.01,84.85022859672203,-0.057044378981307986
2012-09-05,79.43,87.71022859672203,-0.09440436684748854
2012-09-06,82.29,89.11022859672202,-0.07653698912150364
2012-09-07,83.69,89.13022859672202,-0.061036852282033704
2012-09-10,83.71,89.83022859672204,-0.0681310589133397
2012-09-11,84.41,89.59022859672203,-0.0578213570593743
2012-09-12,84.17,91.04022859672203,-0.07546365713947023
2012-09-13,85.62,91.80022859672202,-0.0673225839542484
2012-09-14,86.38,90.34022859672203,-0.04383682284445456
2012-09-17,84.92,90.60022859672203,-0.06269552168577586
2012-09-18,85.18,91.35022859672203,-0.06754475266790338
2012-09-19,85.93,90.97022859672202,-0.05540525372389393
2012-09-20,85.55,90.92022859672203,-0.059065278207138694
2012-09-21,85.5,91.01022859672203,-0.060545157194786925
2012-09-24,85.59,88.60022859672203,-0.033975404402437404
2012-09-25,83.18,87.68022859672203,-0.05132546605712507
2012-09-26,82.26,89.10022859672203,-0.07677004542470589
2012-09-27,83.68,89.00022859672202,-0.059777695862210045
2012-09-28,83.58,86.2876808982951,-0.03137969255989814
2012-10-01,83.43,86.45768089829508,-0.03501922405085911
2012-10-02,83.6,86.37768089829508,-0.03215739146279761
2012-10-03,83.52,86.12768089829508,-0.030276919929777213
2012-10-04,83.27,87.26768089829508,-0.045809409132278045
2012-10-05,84.41,86.10768089829509,-0.0197157893533364
2012-10-08,83.25,84.33768089829509,-0.01289673710149497
2012-10-09,81.48,82.09768089829508,-0.007523731383597521
2012-10-10,79.24,82.0376808982951,-0.0341023888981391
2012-10-11,79.18,82.25768089829509,-0.03741511874253278
2012-10-12,79.4,83.52768089829509,-0.049416922077856196
2012-10-15,80.67,84.82768089829509,-0.04901325669011247
2012-10-16,81.97,86.96768089829509,-0.05746595570531143
2012-10-17,84.11,87.92768089829508,-0.043418419083643855
2012-10-18,85.07,81.35768089829509,0.04562960817855255
2012-10-19,78.5,80.95768089829508,-0.03035760005752386
2012-10-22,78.1,79.59768089829508,-0.018815634845049445
2012-10-23,76.74,78.99768089829509,-0.02857907817827876
2012-10-24,76.14,80.43768089829508,-0.0534287021990234
2012-10-25,77.58,80.43768089829508,-0.0355266445573974
2012-10-26,77.58,81.51768089829508,-0.04830462367063537
2012-10-31,78.66,83.72768089829509,-0.06052575258176396
2012-11-01,80.87,82.2876808982951,-0.017228349162583645
2012-11-02,79.43,82.81768089829508,-0.04090528570167695
2012-11-05,79.96,83.27768089829509,-0.03983877627844723
2012-11-06,80.42,80.30768089829509,0.0013986097026903455
2012-11-07,77.45,81.37768089829508,-0.04826484184531943
2012-11-08,78.52,81.94768089829509,-0.04182767420287559
2012-11-09,79.09,81.99768089829509,-0.03546052603489591
2012-11-12,79.14,81.08768089829509,-0.024019442617158937
2012-11-13,78.23,80.38768089829509,-0.02684093973335222
2012-11-14,77.53,81.44768089829509,-0.04810058254681493
2012-11-15,78.59,82.86768089829509,-0.05162061797705142
2012-11-16,80.01,83.90768089829508,-0.04645201555528011
2012-11-19,81.05,82.56768089829508,-0.018381052753128957
2012-11-20,79.71,82.95768089829508,-0.03914864619078129
2012-11-21,80.1,84.2876808982951,-0.049683190398228216
2012-11-23,81.43,84.26768089829508,-0.03367460535338507
2012-11-26,81.41,83.92768089829508,-0.029998218363093465
2012-11-27,81.07,85.49768089829509,-0.051787146174901544
2012-11-28,82.64,86.24768089829509,-0.041829309040197105
2012-11-29,83.39,85.00768089829509,-0.019029820378590467
2012-11-30,82.15,83.15768089829508,-0.012117712848768725
2012-12-03,80.3,84.0376808982951,-0.04447624991958721
2012-12-04,81.18,85.75768089829509,-0.05337925245114794
2012-12-05,82.9,85.18768089829508,-0.026854597685624593
2012-12-06,82.33,86.66768089829509,-0.050049578497264546
2012-12-07,83.81,86.7876808982951,-0.03430994891757255
2012-12-10,83.93,86.25768089829509,-0.026985201480661303
2012-12-11,83.4,85.97768089829509,-0.02998081445514078
2012-12-12,83.12,86.09768089829508,-0.034584914102535835
2012-12-13,83.24,86.34768089829508,-0.03599032268110913
2012-12-14,83.49,86.44768089829509,-0.03421353664506954
2012-12-17,83.59,89.50768089829509,-0.06611366576483169
2012-12-18,86.65,89.06768089829508,-0.02714431176282428
2012-12-19,86.21,89.40768089829508,-0.035765169906739724
2012-12-20,86.55,88.00768089829509,-0.016563109985589186
2012-12-21,85.15,87.72768089829509,-0.029382754358723506
2012-12-24,84.87,87.52768089829509,-0.03036389026899089
2012-12-26,84.67,87.34768089829508,-0.03065543207051924
2012-12-27,84.49,86.71768089829509,-0.02568888922326895
2012-12-28,83.86,87.91768089829509,-0.046153183942477916
2012-12-31,85.06,90.93352628084729,-0.06459142761831271
2013-01-02,87.66,91.61352628084728,-0.04315439478584737
2013-01-03,88.34,92.09352628084727,-0.04075776476840032
2013-01-04,88.82,91.52352628084729,-0.029539140270353093
2013-01-07,88.25,91.59352628084727,-0.03650395848496146
2013-01-08,88.32,93.4435262808473,-0.05483018979237142
2013-01-09,90.17,92.87352628084729,-0.02910976237374563
2013-01-10,89.6,92.31352628084728,-0.02939467692515474
2013-01-11,89.04,92.59352628084727,-0.03837769683885883
2013-01-14,89.32,92.9135262808473,-0.03867602947266513
2013-01-15,89.64,93.11352628084728,-0.03730420723591221
2013-01-16,89.84,94.63352628084729,-0.050653573519191974
2013-01-17,91.36,96.97352628084728,-0.05788720381880119
2013-01-18,93.7,96.5535262808473,-0.02955382771362669
2013-01-22,93.28,96.32352628084729,-0.03159691508773654
2013-01-23,93.05,97.24352628084729,-0.04312396352982972
2013-01-24,93.97,97.64352628084728,-0.03762181089488004
2013-01-25,94.37,97.09352628084727,-0.028050544512816966
2013-01-28,93.82,97.42352628084728,-0.036988255490355004
2013-01-29,94.15,96.5535262808473,-0.02489320041876153
2013-01-30,93.28,96.24352628084729,-0.030791954486366735
2013-01-31,92.97,97.12352628084729,-0.0427653982500259
2013-02-01,93.85,95.78352628084728,-0.020186417810281743
2013-02-04,92.51,97.22352628084728,-0.04848133431440682
2013-02-05,93.95,96.72352628084728,-0.028674784589573843
2013-02-06,93.45,97.07352628084729,-0.0373276465754826
