date,LB,dcf,Deviation
1986-07-01,8.35,,
1986-07-02,8.23,,
1986-07-03,8.29,,
1986-07-07,7.86,,
1986-07-08,7.74,,
1986-07-09,7.62,,
1986-07-10,7.71,,
1986-07-11,7.62,,
1986-07-14,7.31,,
1986-07-15,6.82,,
1986-07-16,7.12,,
1986-07-17,7.46,,
1986-07-18,7.62,,
1986-07-21,7.52,,
1986-07-22,7.71,,
1986-07-23,7.68,,
1986-07-24,7.62,,
1986-07-25,7.86,,
1986-07-28,7.49,,
1986-07-29,7.4,,
1986-07-30,7.52,,
1986-07-31,7.59,,
1986-08-01,7.52,,
1986-08-04,7.43,,
1986-08-05,7.34,,
1986-08-06,7.12,,
1986-08-07,7.12,,
1986-08-08,7.25,,
1986-08-11,7.46,,
1986-08-12,7.68,,
1986-08-13,7.62,,
1986-08-14,7.52,,
1986-08-15,7.49,,
1986-08-18,7.43,,
1986-08-19,7.34,,
1986-08-20,7.4,,
1986-08-21,7.43,,
1986-08-22,7.62,,
1986-08-25,7.62,,
1986-08-26,7.74,,
1986-08-27,7.55,,
1986-08-28,7.55,,
1986-08-29,7.49,,
1986-09-02,7.34,,
1986-09-03,7.52,,
1986-09-04,7.74,,
1986-09-05,7.49,,
1986-09-08,7.49,,
1986-09-09,7.43,,
1986-09-10,7.43,,
1986-09-11,6.85,,
1986-09-12,6.51,,
1986-09-15,6.48,,
1986-09-16,6.45,,
1986-09-17,6.17,,
1986-09-18,6.54,,
1986-09-19,6.69,,
1986-09-22,6.79,,
1986-09-23,6.76,,
1986-09-24,6.79,,
1986-09-25,6.54,,
1986-09-26,6.57,,
1986-09-29,6.42,,
1986-09-30,6.36,,
1986-10-01,6.36,,
1986-10-02,7.12,,
1986-10-03,7.0,,
1986-10-06,7.28,,
1986-10-07,7.12,,
1986-10-08,7.09,,
1986-10-09,7.09,,
1986-10-10,6.91,,
1986-10-13,6.88,,
1986-10-14,6.97,,
1986-10-15,7.22,,
1986-10-16,7.31,,
1986-10-17,7.43,,
1986-10-20,7.28,,
1986-10-21,7.37,,
1986-10-22,7.43,,
1986-10-23,7.37,,
1986-10-24,7.06,,
1986-10-27,7.19,,
1986-10-28,7.03,,
1986-10-29,7.19,,
1986-10-30,7.34,,
1986-10-31,7.34,,
1986-11-03,7.43,,
1986-11-04,7.37,,
1986-11-05,7.34,,
1986-11-06,7.65,,
1986-11-07,7.52,,
1986-11-10,7.4,,
1986-11-11,7.68,,
1986-11-12,7.55,,
1986-11-13,7.55,,
1986-11-14,7.49,,
1986-11-17,7.52,,
1986-11-18,7.31,,
1986-11-19,7.46,,
1986-11-20,7.52,,
1986-11-21,7.65,,
1986-11-24,7.77,,
1986-11-25,7.98,,
1986-11-26,8.14,,
1986-11-28,8.02,,
1986-12-01,7.98,,
1986-12-02,8.35,,
1986-12-03,8.29,,
1986-12-04,8.35,,
1986-12-05,8.2,,
1986-12-08,8.35,,
1986-12-09,8.32,,
1986-12-10,7.95,,
1986-12-11,7.86,,
1986-12-12,7.74,,
1986-12-15,7.59,,
1986-12-16,7.98,,
1986-12-17,7.86,,
1986-12-18,7.83,,
1986-12-19,8.35,,
1986-12-22,8.08,,
1986-12-23,8.02,,
1986-12-24,8.08,,
1986-12-26,7.98,,
1986-12-29,7.98,,
1986-12-30,7.92,,
1986-12-31,7.8,,
1987-01-02,8.11,,
1987-01-05,8.35,,
1987-01-06,8.35,,
1987-01-07,8.35,,
1987-01-08,8.57,,
1987-01-09,8.78,,
1987-01-12,8.94,,
1987-01-13,8.81,,
1987-01-14,8.88,,
1987-01-15,8.88,,
1987-01-16,9.03,,
1987-01-19,9.34,,
1987-01-20,9.27,,
1987-01-21,9.21,,
1987-01-22,9.8,,
1987-01-23,10.2,,
1987-01-26,9.83,,
1987-01-27,9.95,,
1987-01-28,9.83,,
1987-01-29,9.67,,
1987-01-30,9.58,,
1987-02-02,9.77,,
1987-02-03,9.58,,
1987-02-04,9.73,,
1987-02-05,9.86,,
1987-02-06,9.95,,
1987-02-09,9.92,,
1987-02-10,9.64,,
1987-02-11,10.23,,
1987-02-12,10.07,,
1987-02-13,10.44,,
1987-02-17,10.93,,
1987-02-18,10.69,,
1987-02-19,10.44,,
1987-02-20,10.9,,
1987-02-23,10.44,,
1987-02-24,10.26,,
1987-02-25,10.75,,
1987-02-26,10.63,,
1987-02-27,10.84,,
1987-03-02,11.27,,
1987-03-03,11.61,,
1987-03-04,11.79,,
1987-03-05,11.85,,
1987-03-06,11.85,,
1987-03-09,11.76,,
1987-03-10,11.79,,
1987-03-11,11.76,,
1987-03-12,11.67,,
1987-03-13,11.52,,
1987-03-16,11.21,,
1987-03-17,11.3,,
1987-03-18,11.27,,
1987-03-19,11.36,,
1987-03-20,11.76,,
1987-03-23,11.95,,
1987-03-24,11.67,,
1987-03-25,11.33,,
1987-03-26,11.27,,
1987-03-27,10.78,,
1987-03-30,10.44,,
1987-03-31,10.41,,
1987-04-01,10.72,,
1987-04-02,10.69,,
1987-04-03,11.02,,
1987-04-06,11.06,,
1987-04-07,10.93,,
1987-04-08,10.93,,
1987-04-09,10.63,,
1987-04-10,10.5,,
1987-04-13,10.32,,
1987-04-14,10.01,,
1987-04-15,10.01,,
1987-04-16,10.47,,
1987-04-20,10.44,,
1987-04-21,10.44,,
1987-04-22,10.32,,
1987-04-23,10.38,,
1987-04-24,10.29,,
1987-04-27,10.2,,
1987-04-28,9.98,,
1987-04-29,10.04,,
1987-04-30,10.1,,
1987-05-01,9.89,,
1987-05-04,9.8,,
1987-05-05,10.01,,
1987-05-06,10.35,,
1987-05-07,10.63,,
1987-05-08,10.32,,
1987-05-11,10.35,,
1987-05-12,10.47,,
1987-05-13,10.32,,
1987-05-14,10.35,,
1987-05-15,9.83,,
1987-05-18,9.83,,
1987-05-19,9.73,,
1987-05-20,9.46,,
1987-05-21,9.67,,
1987-05-22,9.8,,
1987-05-26,10.01,,
1987-05-27,10.1,,
1987-05-28,10.16,,
1987-05-29,9.86,,
1987-06-01,9.95,,
1987-06-02,10.35,,
1987-06-03,10.78,,
1987-06-04,10.78,,
1987-06-05,10.63,,
1987-06-08,10.75,,
1987-06-09,10.84,,
1987-06-10,10.87,,
1987-06-11,11.02,,
1987-06-12,11.15,,
1987-06-15,10.69,,
1987-06-16,10.69,,
1987-06-17,10.84,,
1987-06-18,10.75,,
1987-06-19,10.99,,
1987-06-22,11.27,,
1987-06-23,11.12,,
1987-06-24,10.87,,
1987-06-25,10.99,,
1987-06-26,10.84,,
1987-06-29,10.84,,
1987-06-30,10.66,,
1987-07-01,10.56,,
1987-07-02,10.72,,
1987-07-06,10.78,,
1987-07-07,10.9,,
1987-07-08,10.75,,
1987-07-09,10.81,,
1987-07-10,11.06,,
1987-07-13,10.9,,
1987-07-14,11.18,,
1987-07-15,11.24,,
1987-07-16,11.27,,
1987-07-17,11.27,,
1987-07-20,11.15,,
1987-07-21,11.12,,
1987-07-22,11.27,,
1987-07-23,11.18,,
1987-07-24,11.42,,
1987-07-27,11.64,,
1987-07-28,11.61,,
1987-07-29,11.67,,
1987-07-30,11.7,,
1987-07-31,11.92,,
1987-08-03,11.79,,
1987-08-04,11.76,,
1987-08-05,11.79,,
1987-08-06,11.98,,
1987-08-07,11.98,,
1987-08-10,12.25,,
1987-08-11,12.53,,
1987-08-12,12.31,,
1987-08-13,12.41,,
1987-08-14,12.78,,
1987-08-17,12.71,,
1987-08-18,12.41,,
1987-08-19,12.41,,
1987-08-20,12.35,,
1987-08-21,12.28,,
1987-08-24,11.92,,
1987-08-25,12.04,,
1987-08-26,12.1,,
1987-08-27,11.95,,
1987-08-28,11.67,,
1987-08-31,11.55,,
1987-09-01,11.36,,
1987-09-02,11.12,,
1987-09-03,10.47,,
1987-09-04,10.04,,
1987-09-08,9.86,,
1987-09-09,9.83,,
1987-09-10,9.73,,
1987-09-11,9.89,,
1987-09-14,9.95,,
1987-09-15,9.58,,
1987-09-16,9.4,,
1987-09-17,9.34,,
1987-09-18,8.84,,
1987-09-21,8.54,,
1987-09-22,9.09,,
1987-09-23,8.81,,
1987-09-24,8.88,,
1987-09-25,8.81,,
1987-09-28,8.69,,
1987-09-29,8.84,,
1987-09-30,8.84,,
1987-10-01,8.88,,
1987-10-02,8.78,,
1987-10-05,8.6,,
1987-10-06,8.6,,
1987-10-07,7.68,,
1987-10-08,7.16,,
1987-10-09,7.06,,
1987-10-12,7.09,,
1987-10-13,7.19,,
1987-10-14,7.03,,
1987-10-15,6.48,,
1987-10-16,6.17,,
1987-10-19,5.28,,
1987-10-20,5.31,,
1987-10-21,5.53,,
1987-10-22,5.19,,
1987-10-23,5.04,,
1987-10-26,4.42,,
1987-10-27,4.48,,
1987-10-28,4.42,,
1987-10-29,5.19,,
1987-10-30,5.04,,
1987-11-02,4.67,,
1987-11-03,4.51,,
1987-11-04,4.48,,
1987-11-05,4.51,,
1987-11-06,4.73,,
1987-11-09,4.76,,
1987-11-10,4.97,,
1987-11-11,4.97,,
1987-11-12,5.04,,
1987-11-13,5.28,,
1987-11-16,5.07,,
1987-11-17,4.91,,
1987-11-18,4.79,,
1987-11-19,4.67,,
1987-11-20,4.64,,
1987-11-23,4.61,,
1987-11-24,4.67,,
1987-11-25,4.54,,
1987-11-27,4.61,,
1987-11-30,4.39,,
1987-12-01,4.3,,
1987-12-02,4.39,,
1987-12-03,4.02,,
1987-12-04,4.08,,
1987-12-07,3.99,,
1987-12-08,4.15,,
1987-12-09,4.33,,
1987-12-10,4.15,,
1987-12-11,4.18,,
1987-12-14,4.33,,
1987-12-15,4.24,,
1987-12-16,4.39,,
1987-12-17,4.39,,
1987-12-18,4.51,,
1987-12-21,4.27,,
1987-12-22,4.33,,
1987-12-23,4.54,,
1987-12-24,4.54,,
1987-12-28,4.3,,
1987-12-29,4.3,,
1987-12-30,4.33,,
1987-12-31,4.24,,
1988-01-04,4.42,,
1988-01-05,4.54,,
1988-01-06,4.82,,
1988-01-07,5.04,,
1988-01-08,4.45,,
1988-01-11,4.67,,
1988-01-12,4.58,,
1988-01-13,4.51,,
1988-01-14,4.48,,
1988-01-15,4.67,,
1988-01-18,4.54,,
1988-01-19,4.48,,
1988-01-20,4.3,,
1988-01-21,4.3,,
1988-01-22,4.3,,
1988-01-25,4.48,,
1988-01-26,4.54,,
1988-01-27,4.51,,
1988-01-28,4.51,,
1988-01-29,4.45,,
1988-02-01,4.54,,
1988-02-02,4.64,,
1988-02-03,4.58,,
1988-02-04,4.24,,
1988-02-05,4.21,,
1988-02-08,4.08,,
1988-02-09,4.15,,
1988-02-10,4.24,,
1988-02-11,4.15,,
1988-02-12,4.18,,
1988-02-16,4.24,,
1988-02-17,4.33,,
1988-02-18,4.48,,
1988-02-19,4.61,,
1988-02-22,4.79,,
1988-02-23,4.7,,
1988-02-24,4.79,,
1988-02-25,4.94,,
1988-02-26,5.04,,
1988-02-29,5.53,,
1988-03-01,5.4,,
1988-03-02,5.47,,
1988-03-03,5.07,,
1988-03-04,5.01,,
1988-03-07,4.91,,
1988-03-08,5.25,,
1988-03-09,5.22,,
1988-03-10,4.91,,
1988-03-11,5.07,,
1988-03-14,5.16,,
1988-03-15,5.13,,
1988-03-16,5.22,,
1988-03-17,5.25,,
1988-03-18,5.28,,
1988-03-21,5.1,,
1988-03-22,5.19,,
1988-03-23,5.1,,
1988-03-24,5.04,,
1988-03-25,4.97,,
1988-03-28,4.73,,
1988-03-29,4.79,,
1988-03-30,4.7,,
1988-03-31,4.79,,
1988-04-04,4.7,,
1988-04-05,4.85,,
1988-04-06,5.07,,
1988-04-07,5.01,,
1988-04-08,5.04,,
1988-04-11,5.16,,
1988-04-12,5.25,,
1988-04-13,5.16,,
1988-04-14,4.85,,
1988-04-15,4.76,,
1988-04-18,4.76,,
1988-04-19,4.79,,
1988-04-20,4.64,,
1988-04-21,4.7,,
1988-04-22,4.76,,
1988-04-25,4.67,,
1988-04-26,4.7,,
1988-04-27,4.91,,
1988-04-28,4.73,,
1988-04-29,4.67,,
1988-05-02,4.76,,
1988-05-03,4.76,,
1988-05-04,4.67,,
1988-05-05,4.61,,
1988-05-06,4.48,,
1988-05-09,4.42,,
1988-05-10,4.42,,
1988-05-11,4.33,,
1988-05-12,4.36,,
1988-05-13,4.45,,
1988-05-16,4.48,,
1988-05-17,4.36,,
1988-05-18,4.27,,
1988-05-19,4.33,,
1988-05-20,4.45,,
1988-05-23,4.45,,
1988-05-24,4.58,,
1988-05-25,4.51,,
1988-05-26,4.51,,
1988-05-27,4.36,,
1988-05-31,4.61,,
1988-06-01,4.67,,
1988-06-02,4.73,,
1988-06-03,4.67,,
1988-06-06,4.64,,
1988-06-07,4.7,,
1988-06-08,4.82,,
1988-06-09,4.76,,
1988-06-10,4.73,,
1988-06-13,4.85,,
1988-06-14,5.01,,
1988-06-15,5.16,,
1988-06-16,5.25,,
1988-06-17,5.28,,
1988-06-20,5.16,,
1988-06-21,5.37,,
1988-06-22,5.59,,
1988-06-23,5.9,,
1988-06-24,5.77,,
1988-06-27,5.59,,
1988-06-28,5.83,,
1988-06-29,5.87,,
1988-06-30,5.9,,
1988-07-01,5.8,,
1988-07-05,5.96,,
1988-07-06,5.83,,
1988-07-07,5.96,,
1988-07-08,5.99,,
1988-07-11,5.93,,
1988-07-12,5.8,,
1988-07-13,5.99,,
1988-07-14,6.14,,
1988-07-15,6.11,,
1988-07-18,6.02,,
1988-07-19,5.99,,
1988-07-20,5.99,,
1988-07-21,5.83,,
1988-07-22,5.71,,
1988-07-25,5.83,,
1988-07-26,5.71,,
1988-07-27,5.4,,
1988-07-28,5.34,,
1988-07-29,5.62,,
1988-08-01,5.62,,
1988-08-02,5.77,,
1988-08-03,5.65,,
1988-08-04,5.53,,
1988-08-05,5.4,,
1988-08-08,5.4,,
1988-08-09,5.25,,
1988-08-10,5.13,,
1988-08-11,5.19,,
1988-08-12,5.16,,
1988-08-15,5.04,,
1988-08-16,5.07,,
1988-08-17,5.16,,
1988-08-18,5.16,,
1988-08-19,5.1,,
1988-08-22,5.1,,
1988-08-23,4.94,,
1988-08-24,5.13,,
1988-08-25,5.07,,
1988-08-26,5.16,,
1988-08-29,5.04,,
1988-08-30,4.94,,
1988-08-31,4.88,,
1988-09-01,4.97,,
1988-09-02,5.22,,
1988-09-06,5.16,,
1988-09-07,5.4,,
1988-09-08,5.31,,
1988-09-09,5.44,,
1988-09-12,5.34,,
1988-09-13,5.37,,
1988-09-14,5.37,,
1988-09-15,5.28,,
1988-09-16,5.4,,
1988-09-19,5.28,,
1988-09-20,5.34,,
1988-09-21,5.28,,
1988-09-22,5.25,,
1988-09-23,5.37,,
1988-09-26,5.4,,
1988-09-27,5.5,,
1988-09-28,5.56,,
1988-09-29,5.74,,
1988-09-30,5.59,,
1988-10-03,5.53,,
1988-10-04,5.4,,
1988-10-05,5.44,,
1988-10-06,5.68,,
1988-10-07,5.87,,
1988-10-10,5.83,,
1988-10-11,5.87,,
1988-10-12,5.77,,
1988-10-13,6.05,,
1988-10-14,6.14,,
1988-10-17,6.11,,
1988-10-18,6.05,,
1988-10-19,6.14,,
1988-10-20,6.33,,
1988-10-21,6.33,,
1988-10-24,6.11,,
1988-10-25,6.08,,
1988-10-26,6.11,,
1988-10-27,6.14,,
1988-10-28,6.45,,
1988-10-31,6.3,,
1988-11-01,6.39,,
1988-11-02,6.39,,
1988-11-03,6.6,,
1988-11-04,6.51,,
1988-11-07,6.42,,
1988-11-08,6.48,,
1988-11-09,6.51,,
1988-11-10,6.6,,
1988-11-11,6.2,,
1988-11-14,6.14,,
1988-11-15,6.14,,
1988-11-16,6.02,,
1988-11-17,5.99,,
1988-11-18,6.11,,
1988-11-21,6.11,,
1988-11-22,6.2,,
1988-11-23,6.17,,
1988-11-25,6.17,,
1988-11-28,6.26,,
1988-11-29,6.36,,
1988-11-30,6.42,,
1988-12-01,6.51,,
1988-12-02,6.42,,
1988-12-05,6.51,,
1988-12-06,6.69,,
1988-12-07,6.69,,
1988-12-08,6.66,,
1988-12-09,6.63,,
1988-12-12,6.36,,
1988-12-13,6.51,,
1988-12-14,6.54,,
1988-12-15,6.48,,
1988-12-16,6.42,,
1988-12-19,6.48,,
1988-12-20,6.57,,
1988-12-21,6.57,,
1988-12-22,6.6,,
1988-12-23,6.69,,
1988-12-27,6.66,,
1988-12-28,6.69,,
1988-12-29,6.82,,
1988-12-30,6.69,,
1989-01-03,6.6,,
1989-01-04,6.94,,
1989-01-05,7.4,,
1989-01-06,7.25,,
1989-01-09,7.09,,
1989-01-10,7.12,,
1989-01-11,7.09,,
1989-01-12,7.19,,
1989-01-13,7.19,,
1989-01-16,7.16,,
1989-01-17,7.19,,
1989-01-18,7.31,,
1989-01-19,7.19,,
1989-01-20,7.03,,
1989-01-23,7.0,,
1989-01-24,7.25,,
1989-01-25,7.22,,
1989-01-26,7.25,,
1989-01-27,7.25,,
1989-01-30,7.16,,
1989-01-31,7.16,,
1989-02-01,7.31,,
1989-02-02,7.4,,
1989-02-03,7.31,,
1989-02-06,7.31,,
1989-02-07,7.43,,
1989-02-08,7.28,,
1989-02-09,7.16,,
1989-02-10,7.0,,
1989-02-13,7.31,,
1989-02-14,7.37,,
1989-02-15,7.59,,
1989-02-16,7.68,,
1989-02-17,7.65,,
1989-02-21,7.62,,
1989-02-22,7.43,,
1989-02-23,7.46,,
1989-02-24,7.28,,
1989-02-27,7.4,,
1989-02-28,7.4,,
1989-03-01,7.28,,
1989-03-02,7.37,,
1989-03-03,7.31,,
1989-03-06,7.34,,
1989-03-07,7.28,,
1989-03-08,7.12,,
1989-03-09,7.06,,
1989-03-10,7.31,,
1989-03-13,7.59,,
1989-03-14,7.55,,
1989-03-15,7.52,,
1989-03-16,7.46,,
1989-03-17,7.37,,
1989-03-20,7.0,,
1989-03-21,6.88,,
1989-03-22,6.79,,
1989-03-23,6.79,,
1989-03-27,6.88,,
1989-03-28,6.88,,
1989-03-29,6.82,,
1989-03-30,6.82,,
1989-03-31,6.94,,
1989-04-03,6.94,,
1989-04-04,6.85,,
1989-04-05,6.54,,
1989-04-06,6.39,,
1989-04-07,6.66,,
1989-04-10,6.79,,
1989-04-11,6.91,,
1989-04-12,7.06,,
1989-04-13,7.12,,
1989-04-14,7.28,,
1989-04-17,7.37,,
1989-04-18,7.49,,
1989-04-19,7.52,,
1989-04-20,7.4,,
1989-04-21,7.43,,
1989-04-24,7.37,,
1989-04-25,7.37,,
1989-04-26,7.46,,
1989-04-27,7.55,,
1989-04-28,7.49,,
1989-05-01,7.31,,
1989-05-02,7.31,,
1989-05-03,7.43,,
1989-05-04,7.4,,
1989-05-05,7.34,,
1989-05-08,7.31,,
1989-05-09,7.37,,
1989-05-10,7.37,,
1989-05-11,7.4,,
1989-05-12,7.65,,
1989-05-15,7.98,,
1989-05-16,7.89,,
1989-05-17,7.92,,
1989-05-18,7.77,,
1989-05-19,7.71,,
1989-05-22,7.77,,
1989-05-23,7.77,,
1989-05-24,7.74,,
1989-05-25,7.83,,
1989-05-26,7.95,,
1989-05-30,7.95,,
1989-05-31,7.77,,
1989-06-01,8.14,,
1989-06-02,8.54,,
1989-06-05,8.38,,
1989-06-06,8.11,,
1989-06-07,7.92,,
1989-06-08,7.98,,
1989-06-09,8.05,,
1989-06-12,8.26,,
1989-06-13,8.23,,
1989-06-14,7.92,,
1989-06-15,7.8,,
1989-06-16,7.83,,
1989-06-19,7.86,,
1989-06-20,7.83,,
1989-06-21,7.86,,
1989-06-22,7.74,,
1989-06-23,7.98,,
1989-06-26,7.77,,
1989-06-27,7.77,,
1989-06-28,7.74,,
1989-06-29,7.83,,
1989-06-30,7.77,,
1989-07-03,7.65,,
1989-07-05,7.68,,
1989-07-06,7.74,,
1989-07-07,7.8,,
1989-07-10,7.95,,
1989-07-11,8.17,,
1989-07-12,8.2,,
1989-07-13,8.14,,
1989-07-14,8.08,,
1989-07-17,8.11,,
1989-07-18,7.86,,
1989-07-19,8.02,,
1989-07-20,8.14,,
1989-07-21,8.32,,
1989-07-24,8.26,,
1989-07-25,8.26,,
1989-07-26,8.38,,
1989-07-27,8.57,,
1989-07-28,8.84,,
1989-07-31,8.84,,
1989-08-01,8.75,,
1989-08-02,8.66,,
1989-08-03,8.75,,
1989-08-04,8.75,,
1989-08-07,8.91,,
1989-08-08,8.91,,
1989-08-09,8.84,,
1989-08-10,8.78,,
1989-08-11,8.54,,
1989-08-14,8.54,,
1989-08-15,8.66,,
1989-08-16,8.69,,
1989-08-17,8.57,,
1989-08-18,8.78,,
1989-08-21,8.57,,
1989-08-22,8.63,,
1989-08-23,8.66,,
1989-08-24,9.03,,
1989-08-25,8.97,,
1989-08-28,9.15,,
1989-08-29,9.09,,
1989-08-30,9.4,,
1989-08-31,9.18,,
1989-09-01,9.18,,
1989-09-05,9.3,,
1989-09-06,9.21,,
1989-09-07,9.15,,
1989-09-08,9.4,,
1989-09-11,9.18,,
1989-09-12,9.18,,
1989-09-13,9.03,,
1989-09-14,8.94,,
1989-09-15,9.0,,
1989-09-18,9.03,,
1989-09-19,9.09,,
1989-09-20,9.12,,
1989-09-21,9.24,,
1989-09-22,9.3,,
1989-09-25,9.24,,
1989-09-26,9.27,,
1989-09-27,9.52,,
1989-09-28,9.58,,
1989-09-29,9.4,,
1989-10-02,9.43,,
1989-10-03,9.64,,
1989-10-04,9.64,,
1989-10-05,9.52,,
1989-10-06,9.52,,
1989-10-09,9.46,,
1989-10-10,9.3,,
1989-10-11,9.24,,
1989-10-12,9.18,,
1989-10-13,8.26,,
1989-10-16,8.84,,
1989-10-17,8.75,,
1989-10-18,8.84,,
1989-10-19,9.0,,
1989-10-20,8.84,,
1989-10-23,8.72,,
1989-10-24,9.21,,
1989-10-25,9.09,,
1989-10-26,8.78,,
1989-10-27,8.6,,
1989-10-30,8.6,,
1989-10-31,9.0,,
1989-11-01,8.94,,
1989-11-02,8.97,,
1989-11-03,8.97,,
1989-11-06,8.91,,
1989-11-07,8.78,,
1989-11-08,8.94,,
1989-11-09,9.0,,
1989-11-10,9.06,,
1989-11-13,9.03,,
1989-11-14,8.81,,
1989-11-15,8.6,,
1989-11-16,8.29,,
1989-11-17,8.35,,
1989-11-20,8.11,,
1989-11-21,7.86,,
1989-11-22,7.89,,
1989-11-24,7.86,,
1989-11-27,7.92,,
1989-11-28,8.02,,
1989-11-29,7.83,,
1989-11-30,8.02,,
1989-12-01,8.35,,
1989-12-04,8.35,,
1989-12-05,8.41,,
1989-12-06,8.32,,
1989-12-07,8.35,,
1989-12-08,8.35,,
1989-12-11,8.2,,
1989-12-12,8.08,,
1989-12-13,8.05,,
1989-12-14,7.95,,
1989-12-15,7.86,,
1989-12-18,7.59,,
1989-12-19,7.65,,
1989-12-20,7.74,,
1989-12-21,7.86,,
1989-12-22,8.23,,
1989-12-26,8.2,,
1989-12-27,8.54,,
1989-12-28,8.48,,
1989-12-29,8.57,,
1990-01-02,8.91,,
1990-01-03,9.12,,
1990-01-04,9.15,,
1990-01-05,8.94,,
1990-01-08,8.94,,
1990-01-09,8.81,,
1990-01-10,8.69,,
1990-01-11,8.78,,
1990-01-12,8.41,,
1990-01-15,8.51,,
1990-01-16,8.48,,
1990-01-17,8.51,,
1990-01-18,8.48,,
1990-01-19,8.66,,
1990-01-22,8.48,,
1990-01-23,8.41,,
1990-01-24,8.29,,
1990-01-25,8.11,,
1990-01-26,8.11,,
1990-01-29,7.98,,
1990-01-30,7.65,,
1990-01-31,8.08,,
1990-02-01,8.45,,
1990-02-02,8.45,,
1990-02-05,8.35,,
1990-02-06,8.23,,
1990-02-07,8.45,,
1990-02-08,8.75,,
1990-02-09,8.69,,
1990-02-12,8.72,,
1990-02-13,8.6,,
1990-02-14,8.63,,
1990-02-15,8.81,,
1990-02-16,8.66,,
1990-02-20,8.45,,
1990-02-21,8.48,,
1990-02-22,8.6,,
1990-02-23,8.66,,
1990-02-26,8.75,,
1990-02-27,8.97,,
1990-02-28,9.09,,
1990-03-01,9.0,,
1990-03-02,9.0,,
1990-03-05,9.09,,
1990-03-06,9.24,,
1990-03-07,9.34,,
1990-03-08,9.77,,
1990-03-09,9.67,,
1990-03-12,9.73,,
1990-03-13,9.64,,
1990-03-14,9.77,,
1990-03-15,9.8,,
1990-03-16,10.01,,
1990-03-19,10.16,,
1990-03-20,10.01,,
1990-03-21,10.07,,
1990-03-22,9.89,,
1990-03-23,10.1,,
1990-03-26,10.04,,
1990-03-27,10.16,,
1990-03-28,10.29,,
1990-03-29,10.07,,
1990-03-30,10.1,,
1990-04-02,10.04,,
1990-04-03,10.41,,
1990-04-04,10.32,,
1990-04-05,10.41,,
1990-04-06,10.5,,
1990-04-09,10.72,,
1990-04-10,10.72,,
1990-04-11,10.56,,
1990-04-12,10.47,,
1990-04-16,10.59,,
1990-04-17,10.47,,
1990-04-18,10.26,,
1990-04-19,9.95,,
1990-04-20,9.92,,
1990-04-23,9.67,,
1990-04-24,9.8,,
1990-04-25,9.77,,
1990-04-26,9.67,,
1990-04-27,9.61,,
1990-04-30,9.7,,
1990-05-01,9.83,,
1990-05-02,10.01,,
1990-05-03,9.95,,
1990-05-04,9.92,,
1990-05-07,10.1,,
1990-05-08,10.16,,
1990-05-09,10.16,,
1990-05-10,10.41,,
1990-05-11,11.06,,
1990-05-14,11.21,,
1990-05-15,11.21,,
1990-05-16,11.18,,
1990-05-17,11.09,,
1990-05-18,11.24,,
1990-05-21,11.61,,
1990-05-22,11.73,,
1990-05-23,11.76,,
1990-05-24,12.04,,
1990-05-25,12.41,,
1990-05-29,12.31,,
1990-05-30,12.22,,
1990-05-31,12.31,,
1990-06-01,12.31,,
1990-06-04,12.41,,
1990-06-05,12.35,,
1990-06-06,12.1,,
1990-06-07,11.64,,
1990-06-08,11.36,,
1990-06-11,11.55,,
1990-06-12,12.01,,
1990-06-13,12.04,,
1990-06-14,12.04,,
1990-06-15,11.98,,
1990-06-18,11.82,,
1990-06-19,11.7,,
1990-06-20,11.49,,
1990-06-21,11.18,,
1990-06-22,10.81,,
1990-06-25,11.24,,
1990-06-26,11.18,,
1990-06-27,11.61,,
1990-06-28,11.61,,
1990-06-29,11.85,,
1990-07-02,11.92,,
1990-07-03,11.92,,
1990-07-05,11.55,,
1990-07-06,11.61,,
1990-07-09,11.92,,
1990-07-10,12.04,,
1990-07-11,12.35,,
1990-07-12,11.3,,
1990-07-13,11.92,,
1990-07-16,12.16,,
1990-07-17,11.85,,
1990-07-18,11.61,,
1990-07-19,11.3,,
1990-07-20,10.93,,
1990-07-23,10.5,,
1990-07-24,10.5,,
1990-07-25,10.26,,
1990-07-26,10.2,,
1990-07-27,9.77,,
1990-07-30,10.2,,
1990-07-31,9.95,,
1990-08-01,9.7,,
1990-08-02,9.21,,
1990-08-03,9.4,,
1990-08-06,9.03,,
1990-08-07,9.09,,
1990-08-08,9.03,,
1990-08-09,9.64,,
1990-08-10,9.34,,
1990-08-13,9.58,,
1990-08-14,9.58,,
1990-08-15,9.4,,
1990-08-16,8.72,,
1990-08-17,8.35,,
1990-08-20,8.48,,
1990-08-21,8.54,,
1990-08-22,8.11,,
1990-08-23,7.92,,
1990-08-24,8.23,,
1990-08-27,8.6,,
1990-08-28,8.54,,
1990-08-29,8.41,,
1990-08-30,8.48,,
1990-08-31,8.41,,
1990-09-04,8.29,,
1990-09-05,8.23,,
1990-09-06,7.68,,
1990-09-07,7.68,,
1990-09-10,7.49,,
1990-09-11,7.62,,
1990-09-12,7.86,,
1990-09-13,7.68,,
1990-09-14,7.55,,
1990-09-17,7.55,,
1990-09-18,7.49,,
1990-09-19,7.19,,
1990-09-20,6.88,,
1990-09-21,7.19,,
1990-09-24,6.94,,
1990-09-25,6.88,,
1990-09-26,6.51,,
1990-09-27,6.33,,
1990-09-28,6.76,,
