date,ALL,dcf,Deviation
2014-12-02,68.11,70.07407608695652,-0.02802856914615981
2014-12-03,68.07,70.39407608695652,-0.03301522253215794
2014-12-04,68.39,70.68407608695652,-0.032455345163376226
2014-12-05,68.68,71.14407608695652,-0.03463501422022497
2014-12-08,69.14,70.83407608695653,-0.02391611750362732
2014-12-09,68.83,70.55407608695653,-0.02443623646678672
2014-12-10,68.55,71.06407608695652,-0.035377594776300314
2014-12-11,69.06,69.42407608695652,-0.005244233808750942
2014-12-12,67.42,69.37407608695652,-0.02816723763653728
2014-12-15,67.37,69.21407608695652,-0.02664307885349404
2014-12-16,67.21,70.22407608695652,-0.04292083648383316
2014-12-17,68.22,71.79407608695652,-0.04978232580955044
2014-12-18,69.79,71.89407608695652,-0.029266334606089295
2014-12-19,69.89,72.44407608695653,-0.03525583077201233
2014-12-22,70.44,72.75407608695652,-0.03180682391170364
2014-12-23,70.75,72.69407608695653,-0.026743253255341326
2014-12-24,70.69,72.93407608695652,-0.03076855438987114
2014-12-26,70.93,73.00407608695652,-0.028410414844316945
2014-12-29,71.0,72.94407608695653,-0.026651596555133494
2014-12-30,70.94,72.25407608695652,-0.01818687827901988
2014-12-31,70.25,71.61931538110451,-0.019119358706768397
2015-01-02,70.12,70.22931538110451,-0.0015565491491879024
2015-01-05,68.73,70.17931538110452,-0.020651603299834065
2015-01-06,68.68,71.30931538110453,-0.036871976221513836
2015-01-07,69.81,72.64931538110451,-0.039082479527990044
2015-01-08,71.15,71.91931538110452,-0.010696923031425887
2015-01-09,70.42,71.19931538110451,-0.01094554599202413
2015-01-12,69.7,71.61931538110451,-0.026798851272053503
2015-01-13,70.12,70.92931538110452,-0.01141016766841818
2015-01-14,69.43,70.72931538110451,-0.01837025247739954
2015-01-15,69.23,72.33931538110451,-0.04298237223733359
2015-01-16,70.84,71.85931538110452,-0.014184874649843193
2015-01-20,70.36,71.79931538110452,-0.020046366368046242
2015-01-21,70.3,73.44931538110451,-0.042877395994281864
2015-01-22,71.95,72.92931538110452,-0.01342828156259157
2015-01-23,71.43,73.22931538110451,-0.02457097095255356
2015-01-26,71.73,72.93931538110452,-0.016579746804393447
2015-01-27,71.44,71.81931538110452,-0.005281523209901162
2015-01-28,70.32,72.54931538110452,-0.030728275923678106
2015-01-29,71.05,71.28931538110452,-0.003356960013224497
2015-01-30,69.79,72.40931538110452,-0.0361737349306307
2015-02-02,70.91,73.52931538110452,-0.03562273587790854
2015-02-03,72.03,74.07931538110452,-0.027663800219558166
2015-02-04,72.58,73.79931538110452,-0.016522041902528484
2015-02-05,72.3,72.42931538110452,-0.001785401124173247
2015-02-06,70.93,71.52931538110452,-0.008378598032308782
2015-02-09,70.03,71.54931538110452,-0.02123452017691496
2015-02-10,70.05,72.67931538110452,-0.0361769420545216
2015-02-11,71.18,73.06931538110452,-0.02585648122266493
2015-02-12,71.57,72.95931538110452,-0.019042330288427278
2015-02-13,71.46,72.76931538110452,-0.017992685161972943
2015-02-17,71.27,72.20931538110452,-0.013008229979013408
2015-02-18,70.71,72.66931538110452,-0.026962072930358016
2015-02-19,71.17,73.09931538110452,-0.026393070455530188
2015-02-20,71.6,72.75931538110451,-0.015933566376101327
2015-02-23,71.26,73.16931538110452,-0.026094481971845607
2015-02-24,71.67,72.61931538110451,-0.013072491473136716
2015-02-25,71.12,72.80931538110453,-0.023201912725894558
2015-02-26,71.31,72.09931538110452,-0.01094761270522937
2015-02-27,70.6,72.47931538110451,-0.025928989136043357
2015-03-02,70.98,71.98931538110452,-0.014020349766646567
2015-03-03,70.49,70.99931538110452,-0.007173525242752943
2015-03-04,69.5,71.05931538110453,-0.0219438559566979
2015-03-05,69.56,70.63931538110452,-0.015279244642753542
2015-03-06,69.14,71.08931538110451,-0.027420652043902538
2015-03-09,69.59,69.88931538110452,-0.004282705868162595
2015-03-10,68.39,70.58931538110451,-0.031156491166271172
2015-03-11,69.09,71.89931538110451,-0.03907290863916646
2015-03-12,70.4,71.05931538110453,-0.009278380710093903
2015-03-13,69.56,71.98931538110452,-0.033745499151422
2015-03-16,70.49,71.47931538110451,-0.013840582773209431
2015-03-17,69.98,72.11931538110451,-0.02966355642451113
2015-03-18,70.62,72.09931538110452,-0.02051774518641558
2015-03-19,70.6,72.95931538110452,-0.03233741118293931
2015-03-20,71.46,73.38931538110452,-0.026288777475110048
2015-03-23,71.89,72.83931538110451,-0.013033008014114
2015-03-24,71.34,72.04931538110452,-0.009844859418199792
2015-03-25,70.55,71.69931538110451,-0.01602965628047548
2015-03-26,70.2,71.54931538110452,-0.01885853657603076
2015-03-27,70.05,72.44931538110451,-0.03311715740146637
2015-03-30,70.95,72.66931538110452,-0.023659441018369365
2015-03-31,71.17,73.45753431140558,-0.03114090791161228
2015-04-01,71.29,73.61753431140558,-0.03161657522459249
2015-04-02,71.45,74.28753431140558,-0.03819664143799595
2015-04-06,72.12,73.63753431140559,-0.020608163018985493
2015-04-07,71.47,73.74753431140559,-0.030882853680076927
2015-04-08,71.58,74.06753431140558,-0.03358467828761691
2015-04-09,71.9,74.19753431140559,-0.03096510325751367
2015-04-10,72.03,74.14753431140558,-0.02855839147007011
2015-04-13,71.98,73.66753431140559,-0.02290743578130472
2015-04-14,71.5,74.10753431140559,-0.0351858193048028
2015-04-15,71.94,74.20753431140558,-0.03055665886822312
2015-04-16,72.04,73.03753431140558,-0.013657831152301014
2015-04-17,70.87,73.51753431140558,-0.03601228382049859
2015-04-20,71.35,72.98753431140558,-0.02243580807126533
2015-04-21,70.82,73.04753431140558,-0.030494312127080092
2015-04-22,70.88,72.97753431140559,-0.02874219211703033
2015-04-23,70.81,73.11753431140558,-0.031559246809087504
2015-04-24,70.95,72.47753431140559,-0.02107596962173708
2015-04-27,70.31,72.85753431140559,-0.03496596934665652
2015-04-28,70.69,72.41753431140559,-0.023855193743230085
2015-04-29,70.25,71.82753431140559,-0.021962807529578354
2015-04-30,69.66,72.11753431140558,-0.03407679331899893
2015-05-01,69.95,71.98753431140558,-0.028303988057037155
2015-05-04,69.82,72.16753431140559,-0.03252895271821121
2015-05-05,70.0,69.47753431140559,0.007519922717070804
2015-05-06,67.31,69.88753431140559,-0.036881173971892944
2015-05-07,67.72,69.43753431140559,-0.02473495535862469
2015-05-08,67.27,69.0375343114056,-0.025602512155675106
2015-05-11,66.87,69.07753431140559,-0.03195734088385216
2015-05-12,66.91,69.15753431140557,-0.032498762915480484
2015-05-13,66.99,69.80753431140559,-0.04036146440636068
2015-05-14,67.64,69.76753431140557,-0.03049461805414211
2015-05-15,67.6,70.25753431140558,-0.037825613116829304
2015-05-18,68.09,70.91753431140559,-0.039870736325795186
2015-05-19,68.75,70.89753431140558,-0.03029067699269894
2015-05-20,68.73,70.26753431140557,-0.021881147908102916
2015-05-21,68.1,69.76753431140557,-0.023901293457822104
2015-05-22,67.6,69.54753431140557,-0.028002923909355437
2015-05-26,67.38,69.77753431140559,-0.03435968804380207
2015-05-27,67.61,69.96753431140559,-0.03369468903838846
2015-05-28,67.8,69.48753431140558,-0.024285425121619242
2015-05-29,67.32,69.08753431140559,-0.0255839831168182
2015-06-01,66.92,69.29753431140557,-0.034309075135653955
2015-06-02,67.13,69.88753431140559,-0.03945674058435866
2015-06-03,67.72,69.21753431140559,-0.021635187186360483
2015-06-04,67.05,68.64753431140558,-0.0232715468578768
2015-06-05,66.48,67.98753431140558,-0.02217368708358458
2015-06-08,65.82,67.87753431140557,-0.030312449211341574
2015-06-09,65.71,69.07753431140559,-0.048750065342873294
2015-06-10,66.91,69.65753431140557,-0.039443462054264744
2015-06-11,67.49,69.5375343114056,-0.029445023204824228
2015-06-12,67.37,68.83753431140559,-0.02131880994991464
2015-06-15,66.67,69.49753431140559,-0.04068539034400742
2015-06-16,67.33,69.3475343114056,-0.02909309366856283
2015-06-17,67.18,70.51753431140557,-0.04732914081577222
2015-06-18,68.35,68.61753431140558,-0.0038989205031972896
2015-06-19,66.45,68.44753431140559,-0.02918343708799942
2015-06-22,66.28,68.52753431140559,-0.0327975365521288
2015-06-23,66.36,68.11753431140558,-0.02580149632796236
2015-06-24,65.95,67.19753431140559,-0.01856517987139661
2015-06-25,65.03,67.99753431140559,-0.0436417929187739
2015-06-26,65.83,66.8475343114056,-0.015221717927028866
2015-06-29,64.68,67.0375343114056,-0.035167378031152996
2015-06-30,64.87,67.41768199233715,-0.03778952222989096
2015-07-01,65.49,66.91768199233715,-0.021334899085426184
2015-07-02,64.99,66.73768199233716,-0.026187334353893643
2015-07-06,64.81,67.66768199233715,-0.04223111991128581
2015-07-07,65.74,66.84768199233716,-0.016570237879963257
2015-07-08,64.92,67.33768199233717,-0.03590384938721669
2015-07-09,65.41,68.11768199233717,-0.039750060676488785
2015-07-10,66.19,69.17768199233717,-0.0431885241929344
2015-07-13,67.25,69.51768199233716,-0.03262021873207921
2015-07-14,67.59,69.98768199233716,-0.03425862843406746
2015-07-15,68.06,69.90768199233716,-0.026430314089654572
2015-07-16,67.98,69.51768199233716,-0.022119293225378978
2015-07-17,67.59,69.63768199233715,-0.02940479828955922
2015-07-20,67.71,69.62768199233716,-0.027541947935997846
2015-07-21,67.7,70.29768199233716,-0.03695259813289886
2015-07-22,68.37,70.28768199233717,-0.027283329567565406
2015-07-23,68.36,70.24768199233715,-0.026871804717244152
2015-07-24,68.32,70.32768199233718,-0.028547535415086478
2015-07-27,68.4,70.50768199233717,-0.029892941205558632
2015-07-28,68.58,70.96768199233718,-0.03364463831008302
2015-07-29,69.04,71.08768199233717,-0.028805018463788024
2015-07-30,69.16,70.87768199233716,-0.024234454965991525
2015-07-31,68.95,71.30768199233717,-0.03306350629362098
2015-08-03,69.38,64.26768199233716,0.07954725997854406
2015-08-04,62.34,64.42768199233717,-0.032403493774391445
2015-08-05,62.5,63.89768199233716,-0.02187375110891776
2015-08-06,61.97,64.46768199233716,-0.038743164251415885
2015-08-07,62.54,65.02768199233716,-0.03825573841968277
2015-08-10,63.1,65.39768199233717,-0.03513399744973211
2015-08-11,63.47,65.53768199233717,-0.03154951364588898
2015-08-12,63.61,65.41768199233717,-0.027632926408932
2015-08-13,63.49,65.78768199233717,-0.03492571744061146
2015-08-14,63.86,65.77768199233716,-0.02915399166180055
2015-08-17,63.85,65.49768199233716,-0.025156340533241006
2015-08-18,63.57,65.58768199233717,-0.0307631239746039
2015-08-19,63.66,64.62768199233716,-0.014973181189631757
2015-08-20,62.7,63.17768199233716,-0.007560929386347226
2015-08-21,61.25,60.317681992337164,0.015456794373850169
2015-08-24,58.39,58.917681992337165,-0.008956258537221373
2015-08-25,56.99,59.32768199233716,-0.039402887721773805
2015-08-26,57.4,60.667681992337165,-0.053861988541937356
2015-08-27,58.74,60.557681992337166,-0.030015712830077756
2015-08-28,58.63,60.207681992337164,-0.026203998229627268
2015-08-31,58.28,59.067681992337164,-0.013335244684891334
2015-09-01,57.14,59.85768199233716,-0.04540239284048908
2015-09-02,57.93,59.90768199233717,-0.033012160153185977
2015-09-03,57.98,58.96768199233716,-0.016749547531231035
2015-09-04,57.04,60.127681992337166,-0.051352087591380435
2015-09-08,58.2,59.277681992337165,-0.018180231684438608
2015-09-09,57.35,59.597681992337165,-0.03771425191714939
2015-09-10,57.67,60.067681992337164,-0.03991633958245688
2015-09-11,58.14,60.167681992337165,-0.03370051704161392
2015-09-14,58.24,60.90768199233717,-0.04379877718335745
2015-09-15,58.98,61.127681992337166,-0.03513436011865123
2015-09-16,59.2,60.917681992337165,-0.028196772039901785
2015-09-17,58.99,59.497681992337164,-0.008532802881338286
2015-09-18,57.57,60.487681992337166,-0.04823596964265864
2015-09-21,58.56,60.027681992337165,-0.024450086087357437
2015-09-22,58.1,60.43768199233716,-0.03867921328672985
2015-09-23,58.51,60.51768199233717,-0.03317513041215603
2015-09-24,58.59,60.917681992337165,-0.03821028503070689
2015-09-25,58.99,59.667681992337165,-0.011357605486068567
2015-09-28,57.74,60.28768199233716,-0.04225874852280742
2015-09-29,58.36,60.167681992337165,-0.030044069049683375
2015-09-30,58.24,60.16447138700291,-0.031986841114649
2015-10-01,57.97,61.34447138700291,-0.0550085657387841
2015-10-02,59.15,62.09447138700291,-0.047419219798998435
2015-10-05,59.9,62.07447138700291,-0.03503004276019017
2015-10-06,59.88,62.23447138700291,-0.03783227099916553
2015-10-07,60.04,63.31447138700291,-0.0517175823357674
2015-10-08,61.12,62.63447138700291,-0.024179518936870537
2015-10-09,60.44,63.10447138700291,-0.04222317893548966
2015-10-12,60.91,62.83447138700291,-0.030627637099863936
2015-10-13,60.64,62.05447138700291,-0.02279402846221279
2015-10-14,59.86,63.78447138700291,-0.06152706609719716
2015-10-15,61.59,63.39447138700291,-0.028464175937159997
2015-10-16,61.2,63.78447138700291,-0.04051881799446144
2015-10-19,61.59,63.63447138700291,-0.03212836285806697
2015-10-20,61.44,62.84447138700291,-0.022348368217691372
2015-10-21,60.65,63.74447138700291,-0.04854493761844658
2015-10-22,61.55,63.87447138700291,-0.03639124264401972
2015-10-23,61.68,64.01447138700291,-0.036467869474227865
2015-10-26,61.82,62.48447138700291,-0.010634184338176644
2015-10-27,60.29,64.50447138700291,-0.06533611230944969
2015-10-28,62.31,64.98447138700291,-0.041155545777630365
2015-10-29,62.79,64.07447138700292,-0.020046538960030502
2015-10-30,61.88,63.99447138700291,-0.033041469695339165
2015-11-02,61.8,65.3544713870029,-0.05438757764491364
2015-11-03,63.16,65.0844713870029,-0.02956882565058705
2015-11-04,62.89,65.7444713870029,-0.04341766428085092
2015-11-05,63.55,66.2644713870029,-0.040964204953052974
2015-11-06,64.07,65.71447138700292,-0.02502449387926098
2015-11-09,63.52,65.51447138700291,-0.030443218800031202
2015-11-10,63.32,65.31447138700291,-0.030536439240014923
2015-11-11,63.12,64.7444713870029,-0.025090503516397744
2015-11-12,62.55,64.6044713870029,-0.0318007615091519
2015-11-13,62.41,65.31447138700291,-0.04446903305384298
2015-11-16,63.12,64.90447138700291,-0.027493812812413698
2015-11-17,62.71,65.6944713870029,-0.045429566963428814
2015-11-18,63.5,65.56447138700291,-0.0314876539584541
2015-11-19,63.37,65.53447138700291,-0.033027982696632874
2015-11-20,63.34,65.3044713870029,-0.03008172863633163
2015-11-23,63.11,65.1344713870029,-0.03108141271269871
2015-11-24,62.94,64.62447138700291,-0.026065534477109686
2015-11-25,62.43,65.03447138700291,-0.040047552189736324
2015-11-27,62.84,64.95447138700291,-0.032553130552087084
2015-11-30,62.76,65.6944713870029,-0.04466846790981971
2015-12-01,63.5,65.0844713870029,-0.024344845294684503
2015-12-02,62.89,64.96447138700292,-0.031932398474313506
2015-12-03,62.77,66.6844713870029,-0.05870139337665714
2015-12-04,64.49,66.5844713870029,-0.0314558536453553
2015-12-07,64.39,66.0544713870029,-0.025198466539093523
2015-12-08,63.86,65.09447138700291,-0.018964304659049636
2015-12-09,62.9,64.67447138700291,-0.02743696777024629
2015-12-10,62.48,63.66447138700291,-0.01860490413566407
2015-12-11,61.47,63.58447138700291,-0.033254524900164895
2015-12-14,61.39,64.89447138700291,-0.0540026185914011
2015-12-15,62.7,65.57447138700292,-0.04383522011239027
2015-12-16,63.38,64.56447138700291,-0.018345560051179266
2015-12-17,62.37,63.52447138700291,-0.01817364807287669
2015-12-18,61.33,63.49447138700291,-0.03408913153730064
2015-12-21,61.3,64.6944713870029,-0.05246926536731633
2015-12-22,62.5,65.0844713870029,-0.03970949340028007
2015-12-23,62.89,65.3344713870029,-0.03741472663830547
2015-12-24,63.14,64.8344713870029,-0.026135346687543026
2015-12-28,62.64,65.3844713870029,-0.04197436071263316
2015-12-29,63.19,65.00447138700291,-0.027913024262600117
2015-12-30,62.81,64.28447138700291,-0.022936665032622705
2015-12-31,62.09,61.88681415929204,0.003283184689148566
2016-01-04,60.67,61.746814159292036,-0.017439185712709193
2016-01-05,60.53,61.066814159292036,-0.008790603647535367
2016-01-06,59.85,59.65681415929203,0.003238286244923172
2016-01-07,58.44,59.44681415929204,-0.016936385465404546
2016-01-08,58.23,59.23681415929204,-0.01699642652261224
2016-01-11,58.02,59.86681415929203,-0.030848712850797044
2016-01-12,58.65,59.12681415929204,-0.008064262654291943
2016-01-13,57.91,59.63681415929204,-0.028955506487647997
2016-01-14,58.42,59.34681415929204,-0.015616915118718655
2016-01-15,58.13,59.65681415929203,-0.02559329023529855
2016-01-19,58.44,59.20681415929204,-0.012951451115558732
2016-01-20,57.99,59.36681415929203,-0.02319164635646087
2016-01-21,58.15,59.746814159292036,-0.026726348203851336
2016-01-22,58.53,58.91681415929204,-0.006565428983417498
2016-01-25,57.7,59.396814159292035,-0.028567427113876276
2016-01-26,58.18,59.62681415929204,-0.024264488715209587
2016-01-27,58.41,60.436814159292034,-0.033536085372567914
2016-01-28,59.22,61.816814159292036,-0.042008217256238156
2016-01-29,60.6,61.746814159292036,-0.01857284744008858
2016-02-01,60.53,61.186814159292034,-0.010734570320692027
2016-02-02,59.97,60.856814159292036,-0.014572142356496176
2016-02-03,59.64,63.26681415929203,-0.057325696061769515
2016-02-04,62.05,64.58681415929203,-0.03927758618091037
2016-02-05,63.37,64.54681415929204,-0.018231947999599818
2016-02-08,63.33,64.22681415929203,-0.013963235932391127
2016-02-09,63.01,64.19681415929203,-0.01848711925715163
2016-02-10,62.98,63.536814159292035,-0.008763646189373864
2016-02-11,62.32,65.12681415929204,-0.04309767329362868
2016-02-12,63.91,65.78681415929202,-0.0285287284887763
2016-02-16,64.57,66.23681415929204,-0.02516446753135715
2016-02-17,65.02,65.51681415929204,-0.007583002404300876
2016-02-18,64.3,65.21681415929204,-0.014057941515706718
2016-02-19,64.0,65.65681415929204,-0.025234458608856536
2016-02-22,64.44,64.94681415929203,-0.007803526098277835
2016-02-23,63.73,65.16681415929203,-0.022048249217460958
2016-02-24,63.95,65.62681415929204,-0.025550747522529504
2016-02-25,64.41,65.53681415929202,-0.01719360597164854
2016-02-26,64.32,64.67681415929204,-0.0055168790227243525
2016-02-29,63.46,66.02681415929203,-0.038875329545652426
2016-03-01,64.81,66.62681415929204,-0.027268513168712816
2016-03-02,65.41,66.52681415929203,-0.016787428849635466
2016-03-03,65.31,66.59681415929204,-0.01932245822171197
2016-03-04,65.38,66.24681415929203,-0.013084616525222748
2016-03-07,65.03,65.79681415929204,-0.011654274892939465
2016-03-08,64.58,65.74681415929203,-0.0177470828695222
2016-03-09,64.53,65.47681415929205,-0.014460296693553754
2016-03-10,64.26,66.73681415929204,-0.03711316146108201
2016-03-11,65.52,66.16681415929203,-0.009775507065141076
2016-03-14,64.95,67.13681415929203,-0.03257250417190616
2016-03-15,65.92,67.49681415929203,-0.02336131236610306
2016-03-16,66.28,68.41681415929203,-0.031232295533623833
2016-03-17,67.2,68.44681415929203,-0.018215809962906282
2016-03-18,67.23,68.05681415929203,-0.012148881335479644
2016-03-21,66.84,68.13681415929203,-0.019032503578172877
2016-03-22,66.92,67.87681415929204,-0.014096332763152475
2016-03-23,66.66,67.40681415929204,-0.011079208661712081
2016-03-24,66.19,68.03681415929202,-0.027144336226092913
2016-03-28,66.82,68.37681415929204,-0.02276815874552529
2016-03-29,67.16,68.93681415929204,-0.025774532533319072
2016-03-30,67.72,68.58681415929203,-0.012638204149253318
2016-03-31,67.37,69.61678506137373,-0.03227361130498885
2016-04-01,68.23,69.02678506137373,-0.011543128666144264
2016-04-04,67.64,68.08678506137373,-0.006561993799105048
2016-04-05,66.7,68.41678506137373,-0.02509303908147209
2016-04-06,67.03,67.66678506137373,-0.009410600205051356
2016-04-07,66.28,68.22678506137373,-0.02853402896857138
2016-04-08,66.84,68.17678506137374,-0.01960762831762075
2016-04-11,66.79,68.59678506137372,-0.02633920904248177
2016-04-12,67.21,68.91678506137373,-0.02476588337447494
2016-04-13,67.53,68.05678506137373,-0.007740375348301742
2016-04-14,66.67,67.98678506137372,-0.01936825017075039
2016-04-15,66.6,68.68678506137373,-0.03038117244109073
2016-04-18,67.3,68.91678506137373,-0.023459960587742246
2016-04-19,67.53,68.30678506137373,-0.011372004416190684
2016-04-20,66.92,66.83678506137373,0.0012450469984433
2016-04-21,65.45,67.12678506137372,-0.024979373879452815
2016-04-22,65.74,66.99678506137373,-0.018758886120019524
2016-04-25,65.61,67.25678506137373,-0.024485039834583167
2016-04-26,65.87,66.89678506137373,-0.015348795318515185
2016-04-27,65.51,66.33678506137373,-0.012463447853386267
2016-04-28,64.95,66.43678506137373,-0.022378943532566198
2016-04-29,65.05,66.74678506137373,-0.02542122530416313
2016-05-02,65.36,66.79678506137373,-0.02150979362335459
2016-05-03,65.41,66.66678506137373,-0.018851742441408192
2016-05-04,65.28,69.25678506137373,-0.05742087302853571
2016-05-05,67.87,68.48678506137372,-0.00900589888722314
2016-05-06,67.1,68.59678506137372,-0.021820046814650995
2016-05-09,67.21,69.36678506137373,-0.031092475447225598
2016-05-10,67.98,68.73678506137372,-0.011009899003830315
2016-05-11,67.35,68.92678506137374,-0.022876231061259245
2016-05-12,67.54,68.76678506137372,-0.017839790827487767
2016-05-13,67.38,68.93678506137373,-0.0225827917560667
2016-05-16,67.55,68.48678506137372,-0.013678333134403031
2016-05-17,67.1,68.74678506137373,-0.023954357427821038
2016-05-18,67.36,68.22678506137373,-0.0127044687888197
2016-05-19,66.84,68.53678506137373,-0.024757289969966956
2016-05-20,67.15,68.26678506137372,-0.016359127800872675
2016-05-23,66.88,68.82678506137373,-0.028285282534085465
2016-05-24,67.44,68.66678506137373,-0.017865771060597058
2016-05-25,67.28,68.89678506137373,-0.023466770763446942
2016-05-26,67.51,69.06678506137374,-0.022540285608926958
2016-05-27,67.68,68.89678506137373,-0.01766098462054222
2016-05-31,67.51,68.82678506137373,-0.019131869376137867
2016-06-01,67.44,68.82678506137373,-0.020148915282576563
2016-06-02,67.44,68.81678506137374,-0.020006529804405426
2016-06-03,67.43,69.00678506137373,-0.022849710502689802
2016-06-06,67.62,68.81678506137374,-0.017390888869719623
2016-06-07,67.43,69.06678506137374,-0.02369858478166109
2016-06-08,67.68,69.17678506137374,-0.021637100655165997
2016-06-09,67.79,68.84678506137372,-0.015349809877565734
2016-06-10,67.46,68.26678506137372,-0.011818120051331094
2016-06-13,66.88,68.07678506137373,-0.01757992919751994
2016-06-14,66.69,67.25678506137373,-0.008427180407991952
2016-06-15,65.87,67.85678506137373,-0.02927909212876434
2016-06-16,66.47,67.80678506137373,-0.019714620891755463
2016-06-17,66.42,67.95678506137372,-0.022614151920015146
2016-06-20,66.57,68.18678506137373,-0.0237111202693967
2016-06-21,66.8,68.40678506137372,-0.023488679667260204
2016-06-22,67.02,69.24678506137373,-0.032157233861472734
2016-06-23,67.86,67.64678506137373,0.0031518857612053974
2016-06-24,66.26,67.44678506137373,-0.017595872958122483
2016-06-27,66.06,69.11678506137373,-0.044226377987045984
2016-06-28,67.73,69.85678506137373,-0.03044493186317132
2016-06-29,68.47,71.33678506137373,-0.040186631047464894
2016-06-30,69.95,70.73214191852826,-0.011057800560163367
2016-07-01,69.56,70.48214191852826,-0.013083341303591123
2016-07-05,69.31,70.63214191852825,-0.018718700617252892
2016-07-06,69.46,70.11214191852825,-0.009301412004871557
2016-07-07,68.94,70.83214191852825,-0.02671304110363637
2016-07-08,69.66,71.11214191852825,-0.02042044971999224
2016-07-11,69.94,70.77214191852825,-0.01175804343305309
2016-07-12,69.6,70.45214191852826,-0.012095330181922437
2016-07-13,69.28,70.48214191852826,-0.017055978802656635
2016-07-14,69.31,70.66214191852825,-0.019135308976159227
2016-07-15,69.49,70.52214191852825,-0.014635714265750055
2016-07-18,69.35,70.29214191852826,-0.013403232464024861
2016-07-19,69.12,70.27214191852825,-0.016395429071509038
2016-07-20,69.1,70.06214191852825,-0.013732693465853263
2016-07-21,68.89,70.37214191852826,-0.021061486521813833
2016-07-22,69.2,70.39214191852825,-0.016935724443618017
2016-07-25,69.22,70.21214191852826,-0.014130631702982455
2016-07-26,69.04,70.03214191852825,-0.014166950936363665
2016-07-27,68.86,70.34214191852826,-0.021070468969297318
2016-07-28,69.17,69.50214191852825,-0.004778873130523054
2016-07-29,68.33,69.56214191852825,-0.017712823161359137
2016-08-01,68.39,69.28214191852825,-0.01287693904696774
2016-08-02,68.11,69.80214191852825,-0.024241976994105463
2016-08-03,68.63,69.79214191852826,-0.016651472308800708
2016-08-04,68.62,70.01214191852826,-0.019884292643813972
2016-08-05,68.84,70.34214191852826,-0.02135479354990444
2016-08-08,69.17,70.54214191852826,-0.019451378724975377
2016-08-09,69.37,70.59214191852826,-0.01731271902669773
2016-08-10,69.42,70.28214191852825,-0.012266870288723641
2016-08-11,69.11,70.30214191852825,-0.01695740536482937
2016-08-12,69.13,70.56214191852825,-0.020296179786915003
2016-08-15,69.39,70.12214191852826,-0.010440952008837656
2016-08-16,68.95,70.29214191852826,-0.01909376897468651
2016-08-17,69.12,70.61214191852825,-0.021131520415424765
2016-08-18,69.44,70.34214191852826,-0.012825056131687607
2016-08-19,69.17,70.04214191852826,-0.012451674015662162
2016-08-22,68.87,69.53214191852825,-0.00952281779704256
2016-08-23,68.36,69.43214191852826,-0.015441579200974553
2016-08-24,68.26,69.71214191852826,-0.02083054513265936
2016-08-25,68.54,69.49214191852825,-0.013701432884951514
2016-08-26,68.32,69.91214191852825,-0.022773467881782916
2016-08-29,68.74,70.34214191852826,-0.022776416452940818
2016-08-30,69.17,70.13214191852825,-0.013718986647320075
2016-08-31,68.96,69.83214191852825,-0.012489118829346002
2016-09-01,68.66,70.12214191852826,-0.020851358479994198
2016-09-02,68.95,70.48214191852826,-0.02173801585512669
2016-09-06,69.31,70.61214191852825,-0.018440765046196295
2016-09-07,69.44,70.39214191852825,-0.013526252967700048
2016-09-08,69.22,69.13214191852825,0.001270871681876784
2016-09-09,67.96,69.65214191852826,-0.024294183522849178
2016-09-12,68.48,69.09214191852826,-0.008859790730617045
2016-09-13,67.92,68.56214191852825,-0.009365838063975618
2016-09-14,67.39,68.99214191852825,-0.02322209274818854
2016-09-15,67.82,68.58214191852825,-0.011112833417096235
2016-09-16,67.41,68.63214191852825,-0.017807136486852282
2016-09-19,67.46,69.04214191852826,-0.022915597265149135
2016-09-20,67.87,69.83214191852825,-0.02809797701490291
2016-09-21,68.66,70.11214191852825,-0.020711703833205863
2016-09-22,68.94,69.66214191852825,-0.010366346750761979
2016-09-23,68.49,69.56214191852825,-0.015412721474044933
2016-09-26,68.39,70.15214191852826,-0.025118861239828316
2016-09-27,68.98,70.27214191852825,-0.01838768370012578
2016-09-28,69.1,69.81214191852825,-0.010200831817470113
2016-09-29,68.64,70.35214191852826,-0.024336741879316448
2016-09-30,69.18,69.42665610979151,-0.00355275802713928
2016-10-03,68.4,68.8666561097915,-0.0067762272215965424
2016-10-04,67.84,68.8366561097915,-0.014478566596870635
2016-10-05,67.81,68.7966561097915,-0.014341628875346957
2016-10-06,67.77,69.45665610979151,-0.024283577762876818
2016-10-07,68.43,69.5166561097915,-0.015631593500056717
2016-10-10,68.49,69.2266561097915,-0.010641220466046986
2016-10-11,68.2,70.06665610979151,-0.026641147350696115
2016-10-12,69.04,70.1166561097915,-0.015355211864433893
2016-10-13,69.09,70.3566561097915,-0.01800335859928992
2016-10-14,69.33,70.3666561097915,-0.01473220651801388
2016-10-17,69.34,70.31665610979151,-0.013889399238020794
2016-10-18,69.29,70.45665610979151,-0.01655849389124464
2016-10-19,69.43,69.2566561097915,0.002502920295974098
2016-10-20,68.23,68.5766561097915,-0.005055016232294873
2016-10-21,67.55,68.7466561097915,-0.017406753688214205
2016-10-24,67.72,68.6366561097915,-0.013355197670545271
2016-10-25,67.61,68.9666561097915,-0.019671188749992075
2016-10-26,67.94,68.6166561097915,-0.00986139733636704
2016-10-27,67.59,68.5566561097915,-0.014100105878026348
2016-10-28,67.53,68.92665610979151,-0.020262931478451707
