date,MOS,dcf,Deviation
2016-06-24,26.91,27.68462061155153,-0.027980177963078723
2016-06-27,24.69,28.25462061155153,-0.12616062556841345
2016-06-28,25.26,28.61462061155153,-0.11723449550812115
2016-06-29,25.62,29.17462061155153,-0.1218394802414019
2016-06-30,26.18,29.581085844229676,-0.1149750168786694
2016-07-01,26.57,28.481085844229675,-0.06710017499620247
2016-07-05,25.47,28.241085844229676,-0.09812249640521087
2016-07-06,25.23,28.001085844229674,-0.0989635137596182
2016-07-07,24.99,28.491085844229676,-0.12288355253889893
2016-07-08,25.48,28.701085844229677,-0.11222871015095315
2016-07-11,25.69,29.491085844229676,-0.12888931470027265
2016-07-12,26.48,30.421085844229676,-0.12955112333629037
2016-07-13,27.41,31.191085844229676,-0.12122328357251377
2016-07-14,28.18,31.701085844229677,-0.11107145860969292
2016-07-15,28.69,32.29108584422968,-0.11151950298609048
2016-07-18,29.28,31.691085844229676,-0.07608088457684348
2016-07-19,28.68,32.021085844229674,-0.10434017948306873
2016-07-20,29.01,31.901085844229677,-0.09062656545130165
2016-07-21,28.89,31.291085844229677,-0.07673386140009764
2016-07-22,28.28,31.641085844229675,-0.10622536346497191
2016-07-25,28.63,32.35108584422968,-0.11502197676290338
2016-07-26,29.34,31.891085844229675,-0.07999369656744582
2016-07-27,28.88,30.661085844229675,-0.05808945753840189
2016-07-28,27.65,30.011085844229676,-0.07867378929521973
2016-07-29,27.0,29.641085844229675,-0.08910219612429693
2016-08-01,26.63,30.271085844229678,-0.12028263085659174
2016-08-02,27.26,30.311085844229677,-0.10065907436999688
2016-08-03,27.3,29.451085844229677,-0.07303927113611453
2016-08-04,26.44,30.281085844229676,-0.1268476917898117
2016-08-05,27.27,31.331085844229676,-0.12961842000690238
2016-08-08,28.32,31.221085844229677,-0.09292072219089265
2016-08-09,28.21,30.891085844229675,-0.08679157015552075
2016-08-10,27.88,31.121085844229675,-0.10414436888392253
2016-08-11,28.11,30.191085844229676,-0.0689304735499412
2016-08-12,27.18,31.441085844229676,-0.13552603956939058
2016-08-15,28.43,31.081085844229676,-0.08529579235153595
2016-08-16,28.07,30.811085844229677,-0.08896427273247265
2016-08-17,27.8,30.971085844229677,-0.10238859109360199
2016-08-18,27.96,31.081085844229676,-0.10041752916457769
2016-08-19,28.07,31.401085844229677,-0.10608186802055453
2016-08-22,28.39,32.28108584422968,-0.12053763813912166
2016-08-23,29.27,31.451085844229677,-0.06934850691744365
2016-08-24,28.44,31.511085844229676,-0.09746048928339468
2016-08-25,28.5,30.611085844229677,-0.06896474875057812
2016-08-26,27.6,30.961085844229675,-0.10855839685790902
2016-08-29,27.95,33.46108584422968,-0.16470134501567768
2016-08-30,30.45,33.081085844229676,-0.07953444625786421
2016-08-31,30.07,32.18108584422968,-0.06560020548866008
2016-09-01,29.17,32.50108584422968,-0.10249152475073642
2016-09-02,29.49,31.661085844229675,-0.06857269061810656
2016-09-06,28.65,31.581085844229676,-0.09281143335878139
2016-09-07,28.57,31.261085844229676,-0.0860842088991739
2016-09-08,28.25,30.021085844229678,-0.058994729684972325
2016-09-09,27.01,30.261085844229676,-0.10743454021989784
2016-09-12,27.25,29.501085844229674,-0.07630518605707459
2016-09-13,26.49,28.841085844229674,-0.08151863133475135
2016-09-14,25.83,28.961085844229675,-0.10811355144177126
2016-09-15,25.95,28.551085844229675,-0.09110286937669554
2016-09-16,25.54,28.291085844229677,-0.09724214402293074
2016-09-19,25.28,28.101085844229676,-0.10039063472022247
2016-09-20,25.09,28.331085844229676,-0.11440033968517316
2016-09-21,25.32,28.561085844229677,-0.11347908346014401
2016-09-22,25.55,27.831085844229676,-0.08196179829263184
2016-09-23,24.82,27.151085844229677,-0.08585608169056314
2016-09-26,24.14,27.001085844229674,-0.10596188096787629
2016-09-27,23.99,27.471085844229677,-0.12671817430037569
2016-09-28,24.46,27.261085844229676,-0.10275034018216034
2016-09-29,24.25,27.471085844229677,-0.11725367764835803
2016-09-30,24.46,26.748117713960763,-0.08554313011590031
2016-10-03,24.89,26.498117713960763,-0.06068799796724855
2016-10-04,24.64,26.928117713960763,-0.08497132024844412
2016-10-05,25.07,26.70811771396076,-0.06133407571078997
2016-10-06,24.85,26.43811771396076,-0.06006924286906201
2016-10-07,24.58,26.68811771396076,-0.07899087288789908
2016-10-10,24.83,26.718117713960762,-0.07066806629773115
2016-10-11,24.86,25.64811771396076,-0.030728091735627627
2016-10-12,23.79,25.09811771396076,-0.052120152151215904
2016-10-13,23.24,25.00811771396076,-0.07070175109475407
2016-10-14,23.15,24.68811771396076,-0.06230194346047613
2016-10-17,22.83,25.248117713960763,-0.09577417775677133
2016-10-18,23.39,25.698117713960762,-0.08981660601184238
2016-10-19,23.84,26.54811771396076,-0.10200789913390551
2016-10-20,24.69,26.16811771396076,-0.05648544271001121
2016-10-21,24.31,26.36811771396076,-0.07805326630770759
2016-10-24,24.51,26.45811771396076,-0.07363024592383705
2016-10-25,24.6,26.678117713960763,-0.07789596463446424
2016-10-26,24.82,25.788117713960762,-0.037541232155794635
2016-10-27,23.93,25.64811771396076,-0.06698806255967693
2016-10-28,23.79,25.388117713960764,-0.06294746747144508
2016-10-31,23.53,26.178117713960763,-0.101157682263325
2016-11-01,24.32,26.588117713960763,-0.08530568949489159
2016-11-02,24.73,26.00811771396076,-0.049143030188404824
2016-11-03,24.15,26.358117713960763,-0.0837737253442502
2016-11-04,24.5,26.968117713960762,-0.09151983613165093
2016-11-07,25.11,28.038117713960762,-0.10443346246823093
2016-11-08,26.18,28.628117713960762,-0.08551444906092853
2016-11-09,26.77,30.088117713960763,-0.11028000307314578
2016-11-10,28.23,29.268117713960763,-0.03546923393251167
2016-11-11,27.41,30.14811771396076,-0.09082217801918746
2016-11-14,28.29,29.808117713960762,-0.05092967387369596
2016-11-15,27.95,29.068117713960763,-0.03846543229814148
2016-11-16,27.21,29.18811771396076,-0.0677713353545446
2016-11-17,27.33,30.11811771396076,-0.09257277431611788
2016-11-18,28.26,30.908117713960763,-0.08567709423355285
2016-11-21,29.05,29.228117713960764,-0.006094053531051857
2016-11-22,27.37,29.308117713960762,-0.06612904086424998
2016-11-23,27.45,29.288117713960762,-0.062759844518263
2016-11-25,27.43,29.20811771396076,-0.060877518071315695
2016-11-28,27.35,28.91811771396076,-0.054226133577280566
2016-11-29,27.06,30.25811771396076,-0.10569453606445545
2016-11-30,28.4,30.948117713960762,-0.08233514352995053
2016-12-01,29.09,30.678117713960763,-0.05176711716045257
2016-12-02,28.82,31.02811771396076,-0.0711650553319656
2016-12-05,29.17,31.23811771396076,-0.06620494015990241
2016-12-06,29.38,32.08811771396076,-0.08439627833896057
2016-12-07,30.23,32.03811771396076,-0.05643645266878028
2016-12-08,30.18,33.27811771396076,-0.09309774490824174
2016-12-09,31.42,32.09811771396076,-0.021126401242706483
2016-12-12,30.24,31.378117713960762,-0.03627106394130175
2016-12-13,29.52,31.23811771396076,-0.05500067992870483
2016-12-14,29.38,31.59811771396076,-0.07019777994499798
2016-12-15,29.74,31.41811771396076,-0.05341242047785333
2016-12-16,29.56,29.628117713960762,-0.002299090162203088
2016-12-19,27.77,30.018117713960763,-0.07489202805395134
2016-12-20,28.16,30.638117713960764,-0.08088348432813708
2016-12-21,28.78,31.20811771396076,-0.07780404240383121
2016-12-22,29.35,31.038117713960762,-0.054388533786681736
2016-12-23,29.18,31.89811771396076,-0.08521247988156777
2016-12-27,30.04,30.91811771396076,-0.028401396297299764
2016-12-28,29.06,31.18811771396076,-0.06823488783384168
2016-12-29,29.33,31.18811771396076,-0.05957774467193999
2016-12-30,29.33,31.443847028717656,-0.06722609440209659
2017-01-03,29.53,32.72384702871766,-0.09759998651487434
2017-01-04,30.81,32.78384702871766,-0.06020791357977695
2017-01-05,30.87,32.71384702871766,-0.0563628920529905
2017-01-06,30.8,32.623847028717655,-0.0559053329030198
2017-01-09,30.71,32.63384702871766,-0.058952504956730434
2017-01-10,30.72,33.343847028717654,-0.07869059099442988
2017-01-11,31.43,33.32384702871766,-0.05683158451320425
2017-01-12,31.41,33.163847028717655,-0.05288430582854098
2017-01-13,31.25,32.68384702871766,-0.043870203757159
2017-01-17,30.77,32.513847028717656,-0.053633980229328526
2017-01-18,30.6,32.163847028717655,-0.048621268075344504
2017-01-19,30.25,33.193847028717656,-0.08868652754140804
2017-01-20,31.28,33.46384702871766,-0.06525989157324164
2017-01-23,31.55,35.363847028717665,-0.10784593162674239
2017-01-24,33.45,35.17384702871766,-0.04900934001646806
2017-01-25,33.26,33.75384702871766,-0.014630836843500972
2017-01-26,31.84,33.333847028717656,-0.04481472022808175
2017-01-27,31.42,32.88384702871766,-0.04451568660562355
2017-01-30,30.97,33.28384702871766,-0.06951861744591148
2017-01-31,31.37,33.593847028717654,-0.06619804593432244
2017-02-01,31.68,33.36384702871766,-0.05046921079779265
2017-02-02,31.45,33.763847028717656,-0.06853031370357843
2017-02-03,31.85,33.943847028717656,-0.061685613505923165
2017-02-06,32.03,34.14384702871765,-0.06191004273595002
2017-02-07,32.23,34.123847028717655,-0.05549922396275697
2017-02-08,32.21,33.74384702871766,-0.04545560639284196
2017-02-09,31.83,34.773847028717654,-0.08465692697982219
2017-02-10,32.86,35.663847028717655,-0.0786187487418255
2017-02-13,33.75,35.933847028717665,-0.06077409487974872
2017-02-14,34.02,35.693847028717656,-0.046894553769195824
2017-02-15,33.78,35.06384702871766,-0.036614551382972205
2017-02-16,33.15,35.503847028717665,-0.06629836554933699
2017-02-17,33.59,35.553847028717655,-0.05523585189336633
2017-02-21,33.64,35.04384702871766,-0.04005972938893476
2017-02-22,33.13,33.74384702871766,-0.018191376584751673
2017-02-23,31.83,33.333847028717656,-0.04511471560489455
2017-02-24,31.42,33.453847028717654,-0.06079560975369269
2017-02-27,31.54,33.10384702871766,-0.047240643281157624
2017-02-28,31.19,32.943847028717656,-0.05323746881136249
2017-03-01,31.03,32.333847028717656,-0.0403245251812947
2017-03-02,30.42,32.13384702871766,-0.053334635818301224
2017-03-03,30.22,31.563847028717657,-0.04257551455926745
2017-03-06,29.65,31.093847028717658,-0.04643513642374808
2017-03-07,29.18,30.583847028717656,-0.04590158417283052
2017-03-08,28.67,30.913847028717658,-0.07258388212354216
2017-03-09,29.0,31.103847028717656,-0.0676394475183475
2017-03-10,29.19,31.033847028717656,-0.059414065778291114
2017-03-13,29.12,30.513847028717656,-0.045679164197351296
2017-03-14,28.6,31.05384702871766,-0.07901909951602493
2017-03-15,29.14,30.903847028717657,-0.05707532227552725
2017-03-16,28.99,31.083847028717656,-0.06736125765846168
2017-03-17,29.17,31.163847028717658,-0.06397948965929379
2017-03-20,29.25,30.55384702871766,-0.04267374342393504
2017-03-21,28.64,30.663847028717658,-0.06600108025657259
2017-03-22,28.75,30.913847028717658,-0.06999604503145584
2017-03-23,29.0,30.663847028717658,-0.05426087037152949
2017-03-24,28.75,30.55384702871766,-0.05903829481839773
2017-03-27,28.64,31.083847028717656,-0.07862112519276787
2017-03-28,29.17,31.39384702871766,-0.07083703461647706
2017-03-29,29.48,31.263847028717656,-0.05705782231723078
2017-03-30,29.35,31.093847028717658,-0.05608334752232724
2017-03-31,29.18,30.83667617689016,-0.053724213575642055
2017-04-03,28.91,31.08667617689016,-0.07001958538456743
2017-04-04,29.16,30.926676176890158,-0.05712467019686718
2017-04-05,29.0,31.116676176890156,-0.06802385206110728
2017-04-06,29.19,30.776676176890156,-0.051554500809985804
2017-04-07,28.85,30.866676176890156,-0.065335061194572
2017-04-10,28.94,30.616676176890156,-0.05476349448264828
2017-04-11,28.69,30.076676176890157,-0.046104701488112854
2017-04-12,28.15,29.386676176890155,-0.04208288713722197
2017-04-13,27.46,29.286676176890158,-0.062372259858275436
2017-04-17,27.36,28.966676176890157,-0.05546636304002239
2017-04-18,27.04,28.756676176890156,-0.059696613277918975
2017-04-19,26.83,29.026676176890156,-0.07567784073875672
2017-04-20,27.1,28.596676176890156,-0.05233741738487996
2017-04-21,26.67,29.016676176890158,-0.08087336270303513
2017-04-24,27.09,29.466676176890157,-0.0806564053109633
2017-04-25,27.54,29.346676176890156,-0.06156323005713582
2017-04-26,27.42,29.376676176890157,-0.06660645217682659
2017-04-27,27.45,28.856676176890158,-0.04874699249030956
2017-04-28,26.93,28.796676176890156,-0.06482262624421209
2017-05-01,26.87,26.876676176890157,-0.0002484003917082589
2017-05-02,24.95,25.556676176890157,-0.02373846163292348
2017-05-03,23.63,25.24667617689016,-0.06403520865728862
2017-05-04,23.32,25.376676176890157,-0.08104592431861168
2017-05-05,23.45,25.466676176890157,-0.07918882554136375
2017-05-08,23.54,25.416676176890157,-0.07383641211892633
2017-05-09,23.49,25.386676176890155,-0.07471148108064374
2017-05-10,23.46,25.626676176890157,-0.08454768624438469
2017-05-11,23.7,24.83667617689016,-0.04576603442403471
2017-05-12,22.91,25.376676176890157,-0.09720249254457092
2017-05-15,23.45,25.33667617689016,-0.07446423373445554
2017-05-16,23.41,24.736676176890157,-0.05363194987892439
2017-05-17,22.81,24.776676176890156,-0.07937611013072554
2017-05-18,22.85,25.576676176890157,-0.10660791723022434
2017-05-19,23.65,25.026676176890156,-0.055008350575990295
2017-05-22,23.1,25.24667617689016,-0.08502807109536037
2017-05-23,23.32,25.066676176890155,-0.06968120402418876
2017-05-24,23.14,24.826676176890157,-0.06793805843652134
2017-05-25,22.9,25.08667617689016,-0.0871648424634478
2017-05-26,23.16,24.866676176890156,-0.06863306397484092
2017-05-30,22.94,24.556676176890157,-0.06583448693319416
2017-05-31,22.63,24.716676176890157,-0.08442381823334233
2017-06-01,22.79,24.426676176890158,-0.06700363835987655
2017-06-02,22.5,24.526676176890156,-0.08263150547891018
2017-06-05,22.6,24.526676176890156,-0.07855431216992759
2017-06-06,22.6,24.176676176890158,-0.06521476175444085
2017-06-07,22.25,24.476676176890155,-0.0909713459784417
2017-06-08,22.55,25.436676176890156,-0.11348480268474592
2017-06-09,23.51,25.476676176890155,-0.07719516326364906
2017-06-12,23.55,25.626676176890157,-0.08103572084634525
2017-06-13,23.7,24.666676176890157,-0.039189559629271065
2017-06-14,22.74,24.256676176890156,-0.06252613366439408
2017-06-15,22.33,24.636676176890155,-0.09362773453400663
2017-06-16,22.71,24.786676176890158,-0.0837819545496925
2017-06-19,22.86,24.146676176890157,-0.053285850502338916
2017-06-20,22.22,23.796676176890156,-0.06625615128642737
2017-06-21,21.87,24.24667617689016,-0.0980207002209812
2017-06-22,22.32,24.896676176890157,-0.10349478615470387
2017-06-23,22.97,25.15667617689016,-0.08692230092379694
2017-06-26,23.23,24.556676176890157,-0.05402507111848742
2017-06-27,22.63,24.506676176890156,-0.0765781603080008
2017-06-28,22.58,24.536676176890158,-0.0797449566022741
2017-06-29,22.61,24.756676176890156,-0.08671100116800146
2017-06-30,22.83,25.64777146105742,-0.1098641831449495
2017-07-03,23.77,24.747771461057418,-0.03950947512975134
2017-07-05,22.87,24.27777146105742,-0.057986024924715385
2017-07-06,22.4,24.47777146105742,-0.08488401259743039
2017-07-07,22.6,25.677771461057418,-0.11986131529074184
2017-07-10,23.8,25.54777146105742,-0.0684118950931416
2017-07-11,23.67,25.447771461057417,-0.069859612806486
2017-07-12,23.57,25.72777146105742,-0.08386934967622472
2017-07-13,23.85,25.59777146105742,-0.06827826647785917
2017-07-14,23.72,25.837771461057418,-0.0819641687848085
2017-07-17,23.96,25.84777146105742,-0.07303420582705011
2017-07-18,23.97,26.41777146105742,-0.09265624334231581
2017-07-19,24.54,26.30777146105742,-0.06719578903420986
2017-07-20,24.43,26.247771461057418,-0.06925431607610422
2017-07-21,24.37,26.037771461057417,-0.06405200474056572
2017-07-24,24.16,26.09777146105742,-0.07425045712998612
2017-07-25,24.22,25.47777146105742,-0.049367404954546945
2017-07-26,23.6,25.75777146105742,-0.08377166729348862
2017-07-27,23.88,26.04777146105742,-0.0832229146473561
2017-07-28,24.17,26.017771461057418,-0.0710195899684607
2017-07-31,24.14,24.767771461057418,-0.02534630384669323
2017-08-01,22.89,24.127771461057417,-0.05130069567573603
2017-08-02,22.25,24.197771461057417,-0.08049383655813325
2017-08-03,22.32,24.45777146105742,-0.08740663328469067
2017-08-04,22.58,23.84777146105742,-0.05316100345592656
2017-08-07,21.97,23.41777146105742,-0.06182362243414119
2017-08-08,21.54,23.13777146105742,-0.06905468245922419
2017-08-09,21.26,22.48777146105742,-0.054597293608376396
2017-08-10,20.61,22.21777146105742,-0.07236420915911712
2017-08-11,20.34,22.18777146105742,-0.08327882159325972
2017-08-14,20.31,22.037771461057417,-0.07840046186659733
2017-08-15,20.16,22.447771461057417,-0.10191530437782037
2017-08-16,20.57,21.97777146105742,-0.06405433160281326
2017-08-17,20.1,21.73777146105742,-0.07534219705968659
2017-08-18,19.86,21.73777146105742,-0.08638288724404863
2017-08-21,19.86,21.81777146105742,-0.08973287966426124
2017-08-22,19.94,22.04777146105742,-0.09560020452771545
2017-08-23,20.17,22.06777146105742,-0.0859974222773866
2017-08-24,20.19,22.247771461057418,-0.09249337465819207
2017-08-25,20.37,21.947771461057417,-0.07188754739208503
2017-08-28,20.07,21.81777146105742,-0.08010769863352074
2017-08-29,19.94,21.697771461057417,-0.0810116128383146
2017-08-30,19.82,21.857771461057418,-0.09322869281015145
2017-08-31,19.98,21.98777146105742,-0.0913130948542642
2017-09-01,20.11,21.337771461057418,-0.05753981681255549
2017-09-05,19.46,21.61777146105742,-0.09981470407088266
2017-09-06,19.74,21.40777146105742,-0.07790495447371715
2017-09-07,19.53,21.267771461057418,-0.08170914682995267
2017-09-08,19.39,21.88777146105742,-0.11411721222973459
2017-09-11,20.01,22.13777146105742,-0.09611497999247043
2017-09-12,20.26,22.00777146105742,-0.07941610372272745
2017-09-13,20.13,22.31777146105742,-0.09802822225663932
2017-09-14,20.44,22.537771461057417,-0.09307803412072546
2017-09-15,20.66,23.18777146105742,-0.10901312639305039
2017-09-18,21.31,22.71777146105742,-0.06196785030039631
2017-09-19,20.84,22.747771461057418,-0.08386630155500674
2017-09-20,20.87,22.81777146105742,-0.08536203740937787
2017-09-21,20.94,22.73777146105742,-0.07906542046727971
2017-09-22,20.86,23.13777146105742,-0.09844385682912793
2017-09-25,21.26,23.267771461057418,-0.08628980495264726
2017-09-26,21.39,23.337771461057418,-0.08346004520215511
2017-09-27,21.46,23.177771461057418,-0.07411288285172557
2017-09-28,21.3,23.46777146105742,-0.09237227593828556
2017-09-29,21.59,23.698564933219664,-0.0889743720415731
2017-10-02,21.75,23.708564933219666,-0.08261001620032216
2017-10-03,21.76,23.668564933219663,-0.08063712094943798
2017-10-04,21.72,23.588564933219665,-0.07921486273156764
2017-10-05,21.64,22.968564933219664,-0.057842748864912585
2017-10-06,21.02,22.888564933219666,-0.08163748748213118
2017-10-09,20.94,22.868564933219666,-0.08433257350653278
2017-10-10,20.92,23.048564933219666,-0.09235129993502478
2017-10-11,21.1,23.178564933219665,-0.08967617016878604
2017-10-12,21.23,23.728564933219666,-0.10529776833329307
2017-10-13,21.78,23.848564933219663,-0.08673750135540736
2017-10-16,21.9,23.008564933219663,-0.04818053348555973
2017-10-17,21.06,23.108564933219665,-0.08864959546989248
2017-10-18,21.16,23.048564933219666,-0.08193850414078041
2017-10-19,21.1,23.358564933219665,-0.09669108267895421
2017-10-20,21.41,22.978564933219666,-0.06826209285820206
2017-10-23,21.03,23.598564933219663,-0.10884411575400066
2017-10-24,21.65,23.488564933219664,-0.07827489412175193
2017-10-25,21.54,23.108564933219665,-0.0678780762783231
2017-10-26,21.16,22.888564933219666,-0.0755208960571786
2017-10-27,20.94,22.798564933219666,-0.08152113690768137
2017-10-30,20.85,24.288564933219664,-0.14157135024954526
2017-10-31,22.34,24.588564933219665,-0.09144758709288503
2017-11-01,22.64,24.418564933219663,-0.07283658716569608
2017-11-02,22.47,24.328564933219663,-0.0763943511802404
2017-11-03,22.38,24.438564933219666,-0.08423428048434356
2017-11-06,22.49,24.508564933219663,-0.08236161271456732
2017-11-07,22.56,24.588564933219665,-0.08250033862200035
2017-11-08,22.64,24.448564933219664,-0.07397427776066579
2017-11-09,22.5,24.788564933219664,-0.09232341361369856
2017-11-10,22.84,25.228564933219666,-0.09467700360849807
2017-11-13,23.28,24.948564933219664,-0.06688019682438429
2017-11-14,23.0,24.328564933219663,-0.05460926022009471
2017-11-15,22.38,24.428564933219665,-0.08385940552872528
2017-11-16,22.48,24.888564933219666,-0.09677395782690812
2017-11-17,22.94,24.978564933219666,-0.08161257216616646
2017-11-20,23.03,25.558564933219664,-0.09893219513014084
2017-11-21,23.61,25.838564933219665,-0.08624956296835529
2017-11-22,23.89,25.798564933219666,-0.07397949995125852
2017-11-24,23.85,25.428564933219665,-0.06207841210722198
2017-11-27,23.48,26.038564933219664,-0.09826059691774636
2017-11-28,24.09,26.338564933219665,-0.08537158113666432
2017-11-29,24.39,26.238564933219664,-0.07045221177013627
2017-11-30,24.29,26.228564933219666,-0.07391044604062136
2017-12-01,24.28,25.648564933219664,-0.053358343314058754
2017-12-04,23.7,25.788564933219664,-0.08098802467791721
2017-12-05,23.84,25.358564933219665,-0.05988370939833221
2017-12-06,23.41,25.818564933219665,-0.0932881025513802
2017-12-07,23.87,25.568564933219665,-0.06643176641536197
2017-12-08,23.62,25.788564933219664,-0.08409017480558667
2017-12-11,23.84,26.768564933219665,-0.10940313537635071
2017-12-12,24.82,26.638564933219666,-0.0682681269722537
2017-12-13,24.69,26.848564933219663,-0.08039777688634953
2017-12-14,24.9,26.868564933219666,-0.07326647098988825
2017-12-15,24.92,26.458564933219666,-0.05814997665606347
2017-12-18,24.51,26.438564933219666,-0.07294514426524157
2017-12-19,24.49,26.428564933219665,-0.07335112360879525
2017-12-20,24.48,27.188564933219666,-0.09962147468512672
2017-12-21,25.24,27.468564933219664,-0.08113146568223173
2017-12-22,25.52,27.448564933219664,-0.07026104781476628
2017-12-26,25.5,27.438564933219666,-0.07065110503912175
2017-12-27,25.49,27.508564933219663,-0.07337950700518081
2017-12-28,25.56,27.608564933219665,-0.07420034102369277
2017-12-29,25.66,32.78707609005415,-0.21737455546443574
2018-01-02,26.65,32.54707609005415,-0.18118604797978144
2018-01-03,26.41,32.957076090054144,-0.19865464011930156
2018-01-04,26.82,32.99707609005414,-0.1872007105476844
2018-01-05,26.86,32.42707609005414,-0.17167986637443533
2018-01-08,26.29,32.24707609005414,-0.1847322862208728
2018-01-09,26.11,32.04707609005415,-0.18526108507904493
2018-01-10,25.91,33.207076090054144,-0.21974461317416905
2018-01-11,27.07,33.35707609005414,-0.1884780330590402
2018-01-12,27.22,31.817076090054147,-0.14448455530743032
2018-01-16,25.68,31.677076090054147,-0.1893191174906792
2018-01-17,25.54,32.35707609005414,-0.2106826980003167
2018-01-18,26.22,32.667076090054145,-0.19735699859642564
2018-01-19,26.53,32.79707609005415,-0.1910864271206989
2018-01-22,26.66,33.43707609005415,-0.20268148063550295
2018-01-23,27.3,33.33707609005415,-0.18109194920832483
2018-01-24,27.2,32.82707609005415,-0.17141569583040095
2018-01-25,26.69,33.75707609005415,-0.2093509541881301
2018-01-26,27.62,33.83707609005415,-0.1837356180985612
2018-01-29,27.7,33.32707609005415,-0.16884397763695347
2018-01-30,27.19,33.43707609005415,-0.1868308123960737
2018-01-31,27.3,33.00707609005415,-0.17290462428369513
2018-02-01,26.87,32.17707609005414,-0.16493344750160643
2018-02-02,26.04,30.917076090054145,-0.15774700284879384
2018-02-05,24.78,31.207076090054148,-0.2059493196833807
2018-02-06,25.07,31.387076090054148,-0.20126360518353237
2018-02-07,25.25,30.267076090054147,-0.1657601836109558
2018-02-08,24.13,30.487076090054146,-0.208517080197403
2018-02-09,24.35,31.347076090054145,-0.22321303811407756
2018-02-12,25.21,31.347076090054145,-0.19577826245814767
2018-02-13,25.21,31.857076090054147,-0.20865304999316547
2018-02-14,25.72,31.997076090054147,-0.19617655289463443
2018-02-15,25.86,31.567076090054147,-0.1807920402185199
2018-02-16,25.43,32.89707609005415,-0.22698297166633874
2018-02-20,26.76,33.597076090054145,-0.2035021164260823
2018-02-21,27.46,33.58707609005415,-0.1824236225155813
2018-02-22,27.45,34.877076090054146,-0.21295007846635738
2018-02-23,28.74,34.32707609005415,-0.16276003453940946
2018-02-26,28.19,32.957076090054144,-0.14464499450825863
2018-02-27,26.82,32.457076090054144,-0.17367787765027665
2018-02-28,26.32,32.49707609005414,-0.19008098060688794
2018-03-01,26.36,32.887076090054144,-0.1984693340381236
2018-03-02,26.75,34.11707609005415,-0.21593515430830856
2018-03-05,27.98,33.877076090054146,-0.1740727586518439
2018-03-06,27.74,33.417076090054145,-0.16988548234307677
2018-03-07,27.28,33.42707609005414,-0.18389511764336264
2018-03-08,27.29,34.387076090054144,-0.20638789036520755
2018-03-09,28.25,33.75707609005415,-0.16313842097469744
2018-03-12,27.62,33.74707609005414,-0.18155872448635335
2018-03-13,27.61,33.237076090054146,-0.16930117663803734
2018-03-14,27.1,32.527076090054145,-0.16684795384094142
2018-03-15,26.39,32.237076090054146,-0.18137737038310675
2018-03-16,26.1,31.727076090054148,-0.17735879833623025
2018-03-19,25.59,31.167076090054145,-0.17894126718655745
2018-03-20,25.03,31.397076090054146,-0.20279200750387982
2018-03-21,25.26,30.817076090054147,-0.18032457309756356
2018-03-22,24.68,30.397076090054146,-0.18807980323886353
2018-03-23,24.26,30.787076090054146,-0.21200701459800975
2018-03-26,24.65,30.337076090054147,-0.1874628943531782
2018-03-27,24.2,29.707076090054148,-0.18537927035834745
2018-03-28,23.57,30.417076090054145,-0.22510632086339888
2018-03-29,24.28,25.38674043217912,-0.04359521598039673
2018-04-02,23.67,25.64674043217912,-0.07707569846571571
2018-04-03,23.93,25.81674043217912,-0.07308205453494832
2018-04-04,24.1,26.90674043217912,-0.10431365476073784
2018-04-05,25.19,25.93674043217912,-0.028790835692393157
2018-04-06,24.22,26.20674043217912,-0.07581028389702416
2018-04-09,24.49,26.74674043217912,-0.0843744095809158
2018-04-10,25.03,26.11674043217912,-0.04161087540771813
2018-04-11,24.4,26.53674043217912,-0.0805200788559568
2018-04-12,24.82,26.55674043217912,-0.0653973493702823
2018-04-13,24.84,26.91674043217912,-0.07715423185848935
2018-04-16,25.2,27.30674043217912,-0.0771509304602489
2018-04-17,25.59,27.75674043217912,-0.07806177521000135
2018-04-18,26.04,27.56674043217912,-0.05538342249549866
2018-04-19,25.85,27.39674043217912,-0.0564570970042253
2018-04-20,25.68,27.60674043217912,-0.06979239135139848
2018-04-23,25.89,27.80674043217912,-0.06893078449284862
2018-04-24,26.09,28.71674043217912,-0.09147070289480597
2018-04-25,27.0,28.88674043217912,-0.06531510319098999
2018-04-26,27.17,28.86674043217912,-0.058778386709975816
2018-04-27,27.15,28.66674043217912,-0.05290941381241043
2018-04-30,26.95,28.56674043217912,-0.0565952015427682
2018-05-01,26.85,28.85674043217912,-0.06954147981112013
2018-05-02,27.14,28.72674043217912,-0.05523565877323433
2018-05-03,27.01,29.14674043217912,-0.07330975609952162
2018-05-04,27.43,29.27674043217912,-0.06307875825374676
2018-05-07,27.56,27.81674043217912,-0.009229709455178203
2018-05-08,26.1,27.51674043217912,-0.051486491856510996
2018-05-09,25.8,28.09674043217912,-0.0817440171653745
2018-05-10,26.38,28.27674043217912,-0.06707776084476191
2018-05-11,26.56,28.88674043217912,-0.0805470052130628
2018-05-14,27.17,29.28674043217912,-0.07227640908283961
2018-05-15,27.57,29.44674043217912,-0.06373338456599542
2018-05-16,27.73,29.73674043217912,-0.06748353730147094
2018-05-17,28.02,29.62674043217912,-0.05423277784666303
2018-05-18,27.91,29.99674043217912,-0.0695655728627288
2018-05-21,28.28,29.66674043217912,-0.04674394328387155
2018-05-22,27.95,29.76674043217912,-0.06103256204079188
2018-05-23,28.05,29.57674043217912,-0.05161963116523971
