date,IP,dcf,Deviation
1980-06-03,8.32,,
1980-06-04,8.44,,
1980-06-05,8.63,,
1980-06-06,8.51,,
1980-06-09,8.6,,
1980-06-10,8.88,,
1980-06-11,9.06,,
1980-06-12,9.0,,
1980-06-13,9.12,,
1980-06-16,9.12,,
1980-06-17,9.09,,
1980-06-18,9.09,,
1980-06-19,9.0,,
1980-06-20,8.78,,
1980-06-23,8.88,,
1980-06-24,9.06,,
1980-06-25,9.28,,
1980-06-26,9.31,,
1980-06-27,9.28,,
1980-06-30,9.0,,
1980-07-01,9.06,,
1980-07-02,9.09,,
1980-07-03,9.4,,
1980-07-07,9.49,,
1980-07-08,9.65,,
1980-07-09,9.52,,
1980-07-10,9.4,,
1980-07-11,9.4,,
1980-07-14,9.49,,
1980-07-15,9.52,,
1980-07-16,9.52,,
1980-07-17,9.49,,
1980-07-18,9.92,,
1980-07-21,9.92,,
1980-07-22,9.92,,
1980-07-23,9.99,,
1980-07-24,10.05,,
1980-07-25,9.86,,
1980-07-28,9.92,,
1980-07-29,9.99,,
1980-07-30,10.36,,
1980-07-31,10.42,,
1980-08-01,10.36,,
1980-08-04,10.57,,
1980-08-05,10.48,,
1980-08-06,10.45,,
1980-08-07,10.54,,
1980-08-08,10.45,,
1980-08-11,10.48,,
1980-08-12,10.39,,
1980-08-13,10.42,,
1980-08-14,10.54,,
1980-08-15,10.69,,
1980-08-18,10.51,,
1980-08-19,10.29,,
1980-08-20,10.23,,
1980-08-21,10.17,,
1980-08-22,10.39,,
1980-08-25,10.39,,
1980-08-26,10.17,,
1980-08-27,9.99,,
1980-08-28,9.92,,
1980-08-29,9.92,,
1980-09-02,10.05,,
1980-09-03,10.17,,
1980-09-04,10.05,,
1980-09-05,9.99,,
1980-09-08,9.86,,
1980-09-09,9.92,,
1980-09-10,9.95,,
1980-09-11,10.05,,
1980-09-12,9.95,,
1980-09-15,9.92,,
1980-09-16,10.11,,
1980-09-17,10.36,,
1980-09-18,10.26,,
1980-09-19,10.29,,
1980-09-22,10.45,,
1980-09-23,10.23,,
1980-09-24,10.14,,
1980-09-25,9.95,,
1980-09-26,9.74,,
1980-09-29,9.55,,
1980-09-30,9.95,,
1980-10-01,9.99,,
1980-10-02,10.02,,
1980-10-03,10.02,,
1980-10-06,10.11,,
1980-10-07,9.99,,
1980-10-08,9.74,,
1980-10-09,9.74,,
1980-10-10,9.8,,
1980-10-13,9.92,,
1980-10-14,10.14,,
1980-10-15,10.26,,
1980-10-16,10.26,,
1980-10-17,10.32,,
1980-10-20,10.42,,
1980-10-21,10.51,,
1980-10-22,10.6,,
1980-10-23,10.36,,
1980-10-24,10.23,,
1980-10-27,10.02,,
1980-10-28,9.86,,
1980-10-29,9.74,,
1980-10-30,9.74,,
1980-10-31,9.68,,
1980-11-03,9.74,,
1980-11-05,9.89,,
1980-11-06,9.71,,
1980-11-07,9.58,,
1980-11-10,9.62,,
1980-11-11,9.71,,
1980-11-12,10.11,,
1980-11-13,10.2,,
1980-11-14,10.48,,
1980-11-17,10.36,,
1980-11-18,10.51,,
1980-11-19,10.42,,
1980-11-20,10.42,,
1980-11-21,10.32,,
1980-11-24,9.99,,
1980-11-25,10.42,,
1980-11-26,10.6,,
1980-11-28,11.13,,
1980-12-01,10.97,,
1980-12-02,10.97,,
1980-12-03,11.16,,
1980-12-04,11.43,,
1980-12-05,11.4,,
1980-12-08,10.94,,
1980-12-09,10.48,,
1980-12-10,10.36,,
1980-12-11,10.36,,
1980-12-12,10.45,,
1980-12-15,10.26,,
1980-12-16,10.42,,
1980-12-17,10.45,,
1980-12-18,10.29,,
1980-12-19,10.51,,
1980-12-22,10.69,,
1980-12-23,11.0,,
1980-12-24,11.0,,
1980-12-26,10.72,,
1980-12-29,10.54,,
1980-12-30,10.48,,
1980-12-31,10.36,,
1981-01-02,10.51,,
1981-01-05,10.85,,
1981-01-06,11.0,,
1981-01-07,10.66,,
1981-01-08,10.54,,
1981-01-09,10.54,,
1981-01-12,10.51,,
1981-01-13,10.39,,
1981-01-14,10.57,,
1981-01-15,10.54,,
1981-01-16,10.51,,
1981-01-19,10.51,,
1981-01-20,10.32,,
1981-01-21,10.2,,
1981-01-22,10.36,,
1981-01-23,10.32,,
1981-01-26,10.39,,
1981-01-27,10.26,,
1981-01-28,10.2,,
1981-01-29,10.2,,
1981-01-30,10.39,,
1981-02-02,10.36,,
1981-02-03,10.39,,
1981-02-04,10.54,,
1981-02-05,10.94,,
1981-02-06,10.85,,
1981-02-09,10.82,,
1981-02-10,10.76,,
1981-02-11,10.79,,
1981-02-12,10.54,,
1981-02-13,10.32,,
1981-02-17,10.36,,
1981-02-18,10.36,,
1981-02-19,10.08,,
1981-02-20,10.23,,
1981-02-23,10.6,,
1981-02-24,11.09,,
1981-02-25,11.22,,
1981-02-26,11.59,,
1981-02-27,11.43,,
1981-03-02,11.34,,
1981-03-03,11.31,,
1981-03-04,11.4,,
1981-03-05,11.43,,
1981-03-06,11.53,,
1981-03-09,11.74,,
1981-03-10,11.87,,
1981-03-11,11.68,,
1981-03-12,11.96,,
1981-03-13,12.23,,
1981-03-16,12.57,,
1981-03-17,12.48,,
1981-03-18,12.54,,
1981-03-19,12.39,,
1981-03-20,12.33,,
1981-03-23,12.3,,
1981-03-24,12.23,,
1981-03-25,12.6,,
1981-03-26,12.39,,
1981-03-27,12.23,,
1981-03-30,12.02,,
1981-03-31,12.39,,
1981-04-01,12.33,,
1981-04-02,12.3,,
1981-04-03,11.93,,
1981-04-06,11.83,,
1981-04-07,11.62,,
1981-04-08,11.83,,
1981-04-09,11.9,,
1981-04-10,12.02,,
1981-04-13,11.77,,
1981-04-14,11.65,,
1981-04-15,11.83,,
1981-04-16,11.99,,
1981-04-20,11.83,,
1981-04-21,11.74,,
1981-04-22,11.71,,
1981-04-23,11.71,,
1981-04-24,11.74,,
1981-04-27,11.71,,
1981-04-28,11.59,,
1981-04-29,11.4,,
1981-04-30,11.37,,
1981-05-01,11.43,,
1981-05-04,11.25,,
1981-05-05,11.09,,
1981-05-06,11.09,,
1981-05-07,11.0,,
1981-05-08,11.0,,
1981-05-11,10.69,,
1981-05-12,10.85,,
1981-05-13,10.82,,
1981-05-14,11.13,,
1981-05-15,11.4,,
1981-05-18,11.34,,
1981-05-19,11.19,,
1981-05-20,11.06,,
1981-05-21,11.06,,
1981-05-22,11.19,,
1981-05-26,11.4,,
1981-05-27,11.53,,
1981-05-28,11.62,,
1981-05-29,11.53,,
1981-06-01,11.62,,
1981-06-02,11.62,,
1981-06-03,11.68,,
1981-06-04,11.65,,
1981-06-05,11.83,,
1981-06-08,11.83,,
1981-06-09,11.56,,
1981-06-10,11.53,,
1981-06-11,11.96,,
1981-06-12,11.9,,
1981-06-15,12.08,,
1981-06-16,12.11,,
1981-06-17,11.99,,
1981-06-18,11.93,,
1981-06-19,11.77,,
1981-06-22,11.83,,
1981-06-23,12.14,,
1981-06-24,11.96,,
1981-06-25,11.99,,
1981-06-26,11.87,,
1981-06-29,11.65,,
1981-06-30,11.28,,
1981-07-01,11.28,,
1981-07-02,11.06,,
1981-07-06,10.94,,
1981-07-07,11.09,,
1981-07-08,11.09,,
1981-07-09,11.09,,
1981-07-10,11.03,,
1981-07-13,11.0,,
1981-07-14,10.76,,
1981-07-15,11.9,,
1981-07-16,12.08,,
1981-07-17,11.96,,
1981-07-20,11.34,,
1981-07-21,11.22,,
1981-07-22,11.22,,
1981-07-23,11.37,,
1981-07-24,11.8,,
1981-07-27,11.9,,
1981-07-28,11.71,,
1981-07-29,11.53,,
1981-07-30,11.59,,
1981-07-31,11.74,,
1981-08-03,11.62,,
1981-08-04,11.46,,
1981-08-05,11.5,,
1981-08-06,11.71,,
1981-08-07,11.87,,
1981-08-10,11.77,,
1981-08-11,11.74,,
1981-08-12,11.77,,
1981-08-13,11.8,,
1981-08-14,11.71,,
1981-08-17,11.37,,
1981-08-18,11.28,,
1981-08-19,11.4,,
1981-08-20,11.53,,
1981-08-21,11.53,,
1981-08-24,11.28,,
1981-08-25,11.34,,
1981-08-26,11.13,,
1981-08-27,10.97,,
1981-08-28,10.91,,
1981-08-31,10.69,,
1981-09-01,10.63,,
1981-09-02,10.63,,
1981-09-03,10.48,,
1981-09-04,10.42,,
1981-09-08,10.45,,
1981-09-09,10.6,,
1981-09-10,10.82,,
1981-09-11,10.88,,
1981-09-14,10.57,,
1981-09-15,10.39,,
1981-09-16,10.29,,
1981-09-17,9.86,,
1981-09-18,10.05,,
1981-09-21,9.99,,
1981-09-22,9.99,,
1981-09-23,9.8,,
1981-09-24,9.8,,
1981-09-25,9.52,,
1981-09-28,9.62,,
1981-09-29,9.77,,
1981-09-30,9.77,,
1981-10-01,9.8,,
1981-10-02,9.86,,
1981-10-05,9.89,,
1981-10-06,9.95,,
1981-10-07,9.99,,
1981-10-08,10.11,,
1981-10-09,9.86,,
1981-10-12,9.86,,
1981-10-13,9.83,,
1981-10-14,9.71,,
1981-10-15,9.68,,
1981-10-16,9.68,,
1981-10-19,9.55,,
1981-10-20,9.49,,
1981-10-21,9.49,,
1981-10-22,9.46,,
1981-10-23,9.25,,
1981-10-26,9.28,,
1981-10-27,9.4,,
1981-10-28,9.28,,
1981-10-29,9.28,,
1981-10-30,9.46,,
1981-11-02,9.77,,
1981-11-03,9.92,,
1981-11-04,10.02,,
1981-11-05,9.99,,
1981-11-06,9.86,,
1981-11-09,9.8,,
1981-11-10,10.14,,
1981-11-11,10.17,,
1981-11-12,10.14,,
1981-11-13,9.99,,
1981-11-16,9.65,,
1981-11-17,9.62,,
1981-11-18,9.77,,
1981-11-19,9.83,,
1981-11-20,9.8,,
1981-11-23,9.77,,
1981-11-24,9.89,,
1981-11-25,9.95,,
1981-11-27,10.05,,
1981-11-30,10.17,,
1981-12-01,10.08,,
1981-12-02,10.02,,
1981-12-03,10.2,,
1981-12-04,10.29,,
1981-12-07,10.11,,
1981-12-08,10.14,,
1981-12-09,10.26,,
1981-12-10,10.23,,
1981-12-11,10.29,,
1981-12-14,10.11,,
1981-12-15,10.17,,
1981-12-16,10.14,,
1981-12-17,9.83,,
1981-12-18,9.8,,
1981-12-21,9.77,,
1981-12-22,9.86,,
1981-12-23,9.83,,
1981-12-24,9.83,,
1981-12-28,9.74,,
1981-12-29,9.68,,
1981-12-30,9.68,,
1981-12-31,9.65,,
1982-01-04,9.68,,
1982-01-05,9.62,,
1982-01-06,9.52,,
1982-01-07,9.43,,
1982-01-08,9.31,,
1982-01-11,8.94,,
1982-01-12,8.91,,
1982-01-13,8.78,,
1982-01-14,8.81,,
1982-01-15,8.94,,
1982-01-18,8.88,,
1982-01-19,8.94,,
1982-01-20,8.88,,
1982-01-21,8.88,,
1982-01-22,8.78,,
1982-01-25,8.72,,
1982-01-26,8.88,,
1982-01-27,9.0,,
1982-01-28,9.25,,
1982-01-29,9.43,,
1982-02-01,9.12,,
1982-02-02,9.0,,
1982-02-03,8.75,,
1982-02-04,8.78,,
1982-02-05,8.88,,
1982-02-08,8.6,,
1982-02-09,8.66,,
1982-02-10,8.78,,
1982-02-11,8.54,,
1982-02-12,8.51,,
1982-02-16,8.41,,
1982-02-17,8.23,,
1982-02-18,8.23,,
1982-02-19,8.23,,
1982-02-22,8.23,,
1982-02-23,8.41,,
1982-02-24,8.75,,
1982-02-25,8.81,,
1982-02-26,8.75,,
1982-03-01,8.84,,
1982-03-02,8.97,,
1982-03-03,8.84,,
1982-03-04,8.66,,
1982-03-05,8.51,,
1982-03-08,8.44,,
1982-03-09,8.38,,
1982-03-10,8.41,,
1982-03-11,8.48,,
1982-03-12,8.23,,
1982-03-15,8.23,,
1982-03-16,8.32,,
1982-03-17,8.2,,
1982-03-18,8.26,,
1982-03-19,8.29,,
1982-03-22,8.32,,
1982-03-23,8.32,,
1982-03-24,8.29,,
1982-03-25,8.26,,
1982-03-26,8.26,,
1982-03-29,8.17,,
1982-03-30,8.14,,
1982-03-31,8.11,,
1982-04-01,8.38,,
1982-04-02,8.66,,
1982-04-05,8.63,,
1982-04-06,8.69,,
1982-04-07,8.75,,
1982-04-08,9.0,,
1982-04-12,9.25,,
1982-04-13,9.34,,
1982-04-14,9.12,,
1982-04-15,8.75,,
1982-04-16,8.84,,
1982-04-19,9.15,,
1982-04-20,8.97,,
1982-04-21,8.88,,
1982-04-22,9.18,,
1982-04-23,9.18,,
1982-04-26,9.25,,
1982-04-27,9.15,,
1982-04-28,9.06,,
1982-04-29,8.72,,
1982-04-30,8.84,,
1982-05-03,9.0,,
1982-05-04,9.18,,
1982-05-05,9.03,,
1982-05-06,9.25,,
1982-05-07,9.43,,
1982-05-10,9.18,,
1982-05-11,9.34,,
1982-05-12,9.4,,
1982-05-13,9.37,,
1982-05-14,9.06,,
1982-05-17,8.72,,
1982-05-18,8.66,,
1982-05-19,8.6,,
1982-05-20,8.57,,
1982-05-21,8.6,,
1982-05-24,8.63,,
1982-05-25,8.63,,
1982-05-26,8.6,,
1982-05-27,8.63,,
1982-05-28,8.63,,
1982-06-01,8.57,,
1982-06-02,8.66,,
1982-06-03,8.72,,
1982-06-04,8.63,,
1982-06-07,8.66,,
1982-06-08,8.69,,
1982-06-09,8.54,,
1982-06-10,8.44,,
1982-06-11,8.54,,
1982-06-14,8.44,,
1982-06-15,8.48,,
1982-06-16,8.51,,
1982-06-17,8.57,,
1982-06-18,8.6,,
1982-06-21,8.66,,
1982-06-22,8.84,,
1982-06-23,8.91,,
1982-06-24,9.0,,
1982-06-25,8.75,,
1982-06-28,8.84,,
1982-06-29,8.94,,
1982-06-30,9.09,,
1982-07-01,9.03,,
1982-07-02,9.0,,
1982-07-06,9.09,,
1982-07-07,9.12,,
1982-07-08,9.15,,
1982-07-09,9.25,,
1982-07-12,9.15,,
1982-07-13,9.31,,
1982-07-14,9.15,,
1982-07-15,9.0,,
1982-07-16,8.81,,
1982-07-19,8.84,,
1982-07-20,9.21,,
1982-07-21,9.37,,
1982-07-22,9.43,,
1982-07-23,9.31,,
1982-07-26,9.0,,
1982-07-27,8.97,,
1982-07-28,8.69,,
1982-07-29,8.75,,
1982-07-30,8.6,,
1982-08-02,8.91,,
1982-08-03,9.0,,
1982-08-04,8.75,,
1982-08-05,8.78,,
1982-08-06,8.63,,
1982-08-09,8.78,,
1982-08-10,8.88,,
1982-08-11,8.97,,
1982-08-12,9.0,,
1982-08-13,9.15,,
1982-08-16,9.0,,
1982-08-17,9.31,,
1982-08-18,9.49,,
1982-08-19,9.62,,
1982-08-20,10.32,,
1982-08-23,10.6,,
1982-08-24,10.32,,
1982-08-25,10.45,,
1982-08-26,10.39,,
1982-08-27,10.2,,
1982-08-30,10.32,,
1982-08-31,10.26,,
1982-09-01,10.36,,
1982-09-02,10.39,,
1982-09-03,10.85,,
1982-09-07,10.72,,
1982-09-08,10.66,,
1982-09-09,10.57,,
1982-09-10,10.48,,
1982-09-13,10.42,,
1982-09-14,10.23,,
1982-09-15,10.57,,
1982-09-16,10.57,,
1982-09-17,10.48,,
1982-09-20,10.23,,
1982-09-21,10.42,,
1982-09-22,10.17,,
1982-09-23,10.2,,
1982-09-24,10.05,,
1982-09-27,9.89,,
1982-09-28,9.92,,
1982-09-29,9.8,,
1982-09-30,9.62,,
1982-10-01,9.74,,
1982-10-04,9.74,,
1982-10-05,9.83,,
1982-10-06,10.39,,
1982-10-07,10.6,,
1982-10-08,10.72,,
1982-10-11,11.16,,
1982-10-12,11.25,,
1982-10-13,11.13,,
1982-10-14,11.09,,
1982-10-15,10.94,,
1982-10-18,11.13,,
1982-10-19,11.16,,
1982-10-20,11.65,,
1982-10-21,12.08,,
1982-10-22,11.99,,
1982-10-25,11.37,,
1982-10-26,11.4,,
1982-10-27,11.65,,
1982-10-28,11.5,,
1982-10-29,11.46,,
1982-11-01,11.9,,
1982-11-02,11.93,,
1982-11-03,12.54,,
1982-11-04,12.45,,
1982-11-05,12.36,,
1982-11-08,12.05,,
1982-11-09,12.08,,
1982-11-10,11.77,,
1982-11-11,11.8,,
1982-11-12,11.65,,
1982-11-15,11.16,,
1982-11-16,11.06,,
1982-11-17,11.22,,
1982-11-18,11.34,,
1982-11-19,11.25,,
1982-11-22,10.6,,
1982-11-23,10.76,,
1982-11-24,10.91,,
1982-11-26,11.25,,
1982-11-29,11.25,,
1982-11-30,11.46,,
1982-12-01,11.4,,
1982-12-02,11.53,,
1982-12-03,11.43,,
1982-12-06,11.4,,
1982-12-07,11.31,,
1982-12-08,11.28,,
1982-12-09,11.16,,
1982-12-10,10.91,,
1982-12-13,11.03,,
1982-12-14,10.79,,
1982-12-15,10.42,,
1982-12-16,10.32,,
1982-12-17,10.69,,
1982-12-20,10.72,,
1982-12-21,10.72,,
1982-12-22,10.91,,
1982-12-23,11.22,,
1982-12-27,11.59,,
1982-12-28,11.9,,
1982-12-29,11.9,,
1982-12-30,11.87,,
1982-12-31,11.93,,
1983-01-03,11.59,,
1983-01-04,11.62,,
1983-01-05,11.53,,
1983-01-06,12.17,,
1983-01-07,12.45,,
1983-01-10,12.7,,
1983-01-11,12.7,,
1983-01-12,12.76,,
1983-01-13,12.82,,
1983-01-14,12.85,,
1983-01-17,13.07,,
1983-01-18,13.07,,
1983-01-19,12.88,,
1983-01-20,12.7,,
1983-01-21,12.57,,
1983-01-24,12.27,,
1983-01-25,12.17,,
1983-01-26,12.14,,
1983-01-27,12.2,,
1983-01-28,12.2,,
1983-01-31,12.23,,
1983-02-01,12.17,,
1983-02-02,12.23,,
1983-02-03,12.39,,
1983-02-04,13.04,,
1983-02-07,13.22,,
1983-02-08,12.91,,
1983-02-09,12.79,,
1983-02-10,13.07,,
1983-02-11,13.07,,
1983-02-14,13.07,,
1983-02-15,13.31,,
1983-02-16,13.19,,
1983-02-17,13.38,,
1983-02-18,13.31,,
1983-02-22,13.38,,
1983-02-23,13.59,,
1983-02-24,14.18,,
1983-02-25,14.15,,
1983-02-28,13.93,,
1983-03-01,14.24,,
1983-03-02,14.15,,
1983-03-03,14.05,,
1983-03-04,14.3,,
1983-03-07,14.33,,
1983-03-08,14.02,,
1983-03-09,13.84,,
1983-03-10,13.04,,
1983-03-11,13.16,,
1983-03-14,13.31,,
1983-03-15,13.28,,
1983-03-16,13.38,,
1983-03-17,13.31,,
1983-03-18,13.28,,
1983-03-21,13.28,,
1983-03-22,13.44,,
1983-03-23,13.56,,
1983-03-24,13.34,,
1983-03-25,13.13,,
1983-03-28,13.01,,
1983-03-29,13.04,,
1983-03-30,13.22,,
1983-03-31,13.13,,
1983-04-04,13.13,,
1983-04-05,13.01,,
1983-04-06,13.01,,
1983-04-07,12.82,,
1983-04-08,12.79,,
1983-04-11,13.01,,
1983-04-12,13.22,,
1983-04-13,13.41,,
1983-04-14,12.88,,
1983-04-15,12.85,,
1983-04-18,12.97,,
1983-04-19,12.97,,
1983-04-20,13.22,,
1983-04-21,13.41,,
1983-04-22,13.38,,
1983-04-25,13.41,,
1983-04-26,13.47,,
1983-04-27,13.56,,
1983-04-28,14.18,,
1983-04-29,13.99,,
1983-05-02,13.68,,
1983-05-03,13.56,,
1983-05-04,13.56,,
1983-05-05,13.68,,
1983-05-06,13.81,,
1983-05-09,13.71,,
1983-05-10,13.44,,
1983-05-11,13.5,,
1983-05-12,13.25,,
1983-05-13,13.22,,
1983-05-16,12.94,,
1983-05-17,13.19,,
1983-05-18,13.25,,
1983-05-19,13.31,,
1983-05-20,13.41,,
1983-05-23,13.71,,
1983-05-24,14.3,,
1983-05-25,14.45,,
1983-05-26,14.52,,
1983-05-27,14.52,,
1983-05-31,14.45,,
1983-06-01,14.18,,
1983-06-02,14.21,,
1983-06-03,14.15,,
1983-06-06,14.3,,
1983-06-07,14.05,,
1983-06-08,13.81,,
1983-06-09,13.68,,
1983-06-10,13.62,,
1983-06-13,13.75,,
1983-06-14,13.75,,
1983-06-15,13.68,,
1983-06-16,13.9,,
1983-06-17,13.81,,
1983-06-20,13.59,,
1983-06-21,13.59,,
1983-06-22,13.68,,
1983-06-23,13.65,,
1983-06-24,13.56,,
1983-06-27,13.19,,
1983-06-28,12.6,,
1983-06-29,12.76,,
1983-06-30,12.88,,
1983-07-01,12.76,,
1983-07-05,12.57,,
1983-07-06,12.51,,
1983-07-07,12.3,,
1983-07-08,12.3,,
1983-07-11,12.33,,
1983-07-12,12.6,,
1983-07-13,12.54,,
1983-07-14,12.76,,
1983-07-15,12.73,,
1983-07-18,12.6,,
1983-07-19,12.67,,
1983-07-20,13.31,,
1983-07-21,12.94,,
1983-07-22,12.82,,
1983-07-25,12.73,,
1983-07-26,13.07,,
1983-07-27,13.1,,
1983-07-28,13.07,,
1983-07-29,13.01,,
1983-08-01,12.91,,
1983-08-02,12.91,,
1983-08-03,12.79,,
1983-08-04,12.57,,
1983-08-05,12.39,,
1983-08-08,12.05,,
1983-08-09,12.05,,
1983-08-10,12.42,,
1983-08-11,12.51,,
1983-08-12,12.94,,
1983-08-15,12.88,,
1983-08-16,12.7,,
1983-08-17,12.67,,
1983-08-18,12.57,,
1983-08-19,12.51,,
1983-08-22,13.04,,
1983-08-23,13.16,,
1983-08-24,13.1,,
1983-08-25,13.62,,
1983-08-26,13.56,,
1983-08-29,13.44,,
1983-08-30,13.38,,
1983-08-31,13.31,,
1983-09-01,13.22,,
1983-09-02,13.31,,
1983-09-06,13.9,,
1983-09-07,14.24,,
1983-09-08,14.02,,
1983-09-09,13.71,,
1983-09-12,13.44,,
1983-09-13,13.34,,
1983-09-14,13.28,,
1983-09-15,13.07,,
1983-09-16,13.19,,
1983-09-19,13.47,,
1983-09-20,13.56,,
1983-09-21,13.44,,
1983-09-22,13.5,,
1983-09-23,13.5,,
1983-09-26,13.5,,
1983-09-27,13.44,,
1983-09-28,13.31,,
1983-09-29,13.31,,
1983-09-30,13.22,,
1983-10-03,13.01,,
1983-10-04,13.1,,
1983-10-05,13.07,,
1983-10-06,13.38,,
1983-10-07,13.31,,
1983-10-10,13.53,,
1983-10-11,13.25,,
1983-10-12,12.85,,
1983-10-13,12.7,,
1983-10-14,12.85,,
1983-10-17,12.91,,
1983-10-18,12.82,,
1983-10-19,12.82,,
1983-10-20,12.64,,
1983-10-21,12.73,,
1983-10-24,12.64,,
1983-10-25,12.48,,
1983-10-26,12.54,,
1983-10-27,12.51,,
1983-10-28,12.36,,
1983-10-31,12.14,,
1983-11-01,12.14,,
1983-11-02,12.02,,
1983-11-03,12.17,,
1983-11-04,11.87,,
1983-11-07,12.2,,
1983-11-08,12.33,,
1983-11-09,12.14,,
1983-11-10,12.27,,
1983-11-11,12.7,,
1983-11-14,12.67,,
1983-11-15,12.82,,
1983-11-16,13.04,,
1983-11-17,13.28,,
1983-11-18,13.44,,
1983-11-21,13.9,,
1983-11-22,13.99,,
1983-11-23,14.02,,
1983-11-25,14.08,,
1983-11-28,13.81,,
1983-11-29,14.18,,
1983-11-30,14.48,,
1983-12-01,14.45,,
1983-12-02,14.3,,
1983-12-05,14.61,,
1983-12-06,14.42,,
1983-12-07,14.45,,
1983-12-08,14.36,,
1983-12-09,14.39,,
1983-12-12,14.21,,
1983-12-13,14.24,,
1983-12-14,13.99,,
1983-12-15,13.81,,
1983-12-16,14.08,,
1983-12-19,14.48,,
1983-12-20,14.42,,
1983-12-21,14.67,,
1983-12-22,14.48,,
1983-12-23,14.36,,
1983-12-27,14.48,,
1983-12-28,14.36,,
1983-12-29,14.55,,
1983-12-30,14.55,,
1984-01-03,14.52,,
1984-01-04,14.52,,
1984-01-05,14.55,,
1984-01-06,14.61,,
1984-01-09,14.67,,
1984-01-10,14.61,,
1984-01-11,14.64,,
1984-01-12,14.58,,
1984-01-13,14.48,,
1984-01-16,14.3,,
1984-01-17,14.55,,
1984-01-18,14.33,,
1984-01-19,14.15,,
1984-01-20,14.11,,
1984-01-23,13.65,,
1984-01-24,13.78,,
1984-01-25,13.56,,
1984-01-26,13.56,,
1984-01-27,13.65,,
1984-01-30,13.47,,
1984-01-31,13.31,,
1984-02-01,13.07,,
1984-02-02,13.34,,
1984-02-03,13.19,,
1984-02-06,13.04,,
1984-02-07,13.07,,
1984-02-08,12.42,,
1984-02-09,12.6,,
1984-02-10,12.7,,
1984-02-13,12.73,,
1984-02-14,12.91,,
1984-02-15,12.76,,
1984-02-16,12.54,,
1984-02-17,12.3,,
1984-02-21,12.36,,
1984-02-22,12.23,,
1984-02-23,12.2,,
1984-02-24,12.57,,
1984-02-27,12.76,,
1984-02-28,12.33,,
1984-02-29,12.17,,
1984-03-01,12.33,,
1984-03-02,12.57,,
1984-03-05,12.67,,
1984-03-06,13.16,,
1984-03-07,13.62,,
1984-03-08,13.56,,
1984-03-09,13.56,,
1984-03-12,13.87,,
1984-03-13,13.81,,
1984-03-14,13.81,,
1984-03-15,13.68,,
1984-03-16,13.87,,
1984-03-19,13.62,,
1984-03-20,13.87,,
1984-03-21,14.11,,
1984-03-22,13.96,,
1984-03-23,13.99,,
1984-03-26,14.05,,
1984-03-27,13.78,,
1984-03-28,13.78,,
1984-03-29,13.47,,
1984-03-30,13.25,,
1984-04-02,13.1,,
1984-04-03,13.13,,
1984-04-04,13.34,,
1984-04-05,13.13,,
1984-04-06,13.34,,
1984-04-09,13.1,,
1984-04-10,13.19,,
1984-04-11,12.97,,
1984-04-12,13.44,,
1984-04-13,13.07,,
1984-04-16,13.38,,
1984-04-17,13.31,,
1984-04-18,13.16,,
1984-04-19,13.28,,
1984-04-23,13.13,,
1984-04-24,13.5,,
1984-04-25,13.44,,
1984-04-26,13.59,,
1984-04-27,13.5,,
1984-04-30,13.59,,
1984-05-01,13.71,,
1984-05-02,13.68,,
1984-05-03,13.53,,
1984-05-04,13.01,,
1984-05-07,12.97,,
1984-05-08,13.16,,
1984-05-09,12.76,,
1984-05-10,12.79,,
1984-05-11,12.76,,
1984-05-14,12.51,,
1984-05-15,12.39,,
1984-05-16,12.48,,
1984-05-17,12.79,,
1984-05-18,12.76,,
1984-05-21,12.33,,
1984-05-22,11.93,,
1984-05-23,12.05,,
1984-05-24,11.83,,
1984-05-25,11.83,,
1984-05-29,11.8,,
1984-05-30,11.93,,
1984-05-31,11.56,,
1984-06-01,11.77,,
1984-06-04,11.87,,
1984-06-05,12.02,,
1984-06-06,12.36,,
1984-06-07,12.23,,
1984-06-08,12.02,,
1984-06-11,11.87,,
1984-06-12,11.68,,
1984-06-13,11.77,,
1984-06-14,11.56,,
1984-06-15,11.37,,
1984-06-18,11.71,,
1984-06-19,11.8,,
1984-06-20,11.8,,
1984-06-21,11.74,,
1984-06-22,11.77,,
1984-06-25,11.96,,
1984-06-26,11.83,,
1984-06-27,11.87,,
1984-06-28,11.99,,
1984-06-29,11.99,,
1984-07-02,11.77,,
1984-07-03,11.87,,
1984-07-05,11.37,,
1984-07-06,11.43,,
1984-07-09,11.74,,
1984-07-10,11.77,,
1984-07-11,11.46,,
1984-07-12,11.5,,
1984-07-13,11.5,,
1984-07-16,11.5,,
1984-07-17,11.68,,
1984-07-18,11.59,,
1984-07-19,11.56,,
1984-07-20,11.68,,
1984-07-23,11.53,,
1984-07-24,11.4,,
1984-07-25,11.46,,
1984-07-26,11.62,,
1984-07-27,11.77,,
1984-07-30,11.93,,
1984-07-31,12.05,,
1984-08-01,12.17,,
1984-08-02,12.82,,
1984-08-03,13.38,,
1984-08-06,13.59,,
1984-08-07,13.31,,
1984-08-08,13.25,,
1984-08-09,13.71,,
1984-08-10,13.16,,
1984-08-13,13.13,,
1984-08-14,13.25,,
1984-08-15,13.28,,
1984-08-16,13.56,,
1984-08-17,13.81,,
1984-08-20,13.71,,
1984-08-21,13.87,,
1984-08-22,13.93,,
1984-08-23,13.84,,
1984-08-24,13.87,,
1984-08-27,13.84,,
1984-08-28,13.87,,
1984-08-29,13.87,,
1984-08-30,13.81,,
