date,SYY,dcf,Deviation
1993-12-16,7.5,,
1993-12-17,7.59,,
1993-12-20,7.53,,
1993-12-21,7.59,,
1993-12-22,7.5,,
1993-12-23,7.44,,
1993-12-27,7.41,,
1993-12-28,7.28,,
1993-12-29,7.47,,
1993-12-30,7.31,,
1993-12-31,7.31,,
1994-01-03,7.31,,
1994-01-04,7.19,,
1994-01-05,7.06,,
1994-01-06,7.09,,
1994-01-07,7.09,,
1994-01-10,7.13,,
1994-01-11,7.03,,
1994-01-12,7.03,,
1994-01-13,7.0,,
1994-01-14,7.06,,
1994-01-17,6.97,,
1994-01-18,6.97,,
1994-01-19,6.97,,
1994-01-20,6.78,,
1994-01-21,6.75,,
1994-01-24,6.84,,
1994-01-25,6.81,,
1994-01-26,6.88,,
1994-01-27,6.81,,
1994-01-28,6.94,,
1994-01-31,6.81,,
1994-02-01,6.84,,
1994-02-02,6.88,,
1994-02-03,6.88,,
1994-02-04,6.84,,
1994-02-07,7.0,,
1994-02-08,6.88,,
1994-02-09,6.72,,
1994-02-10,6.75,,
1994-02-11,6.81,,
1994-02-14,6.78,,
1994-02-15,6.78,,
1994-02-16,6.91,,
1994-02-17,6.78,,
1994-02-18,7.03,,
1994-02-22,7.06,,
1994-02-23,6.97,,
1994-02-24,6.84,,
1994-02-25,6.94,,
1994-02-28,6.78,,
1994-03-01,6.72,,
1994-03-02,6.78,,
1994-03-03,6.75,,
1994-03-04,6.91,,
1994-03-07,6.84,,
1994-03-08,6.75,,
1994-03-09,6.81,,
1994-03-10,6.75,,
1994-03-11,6.63,,
1994-03-14,6.66,,
1994-03-15,6.72,,
1994-03-16,6.72,,
1994-03-17,6.72,,
1994-03-18,6.81,,
1994-03-21,6.78,,
1994-03-22,6.63,,
1994-03-23,6.56,,
1994-03-24,6.5,,
1994-03-25,6.53,,
1994-03-28,6.53,,
1994-03-29,6.5,,
1994-03-30,6.44,,
1994-03-31,6.41,,
1994-04-04,6.34,,
1994-04-05,6.53,,
1994-04-06,6.44,,
1994-04-07,6.5,,
1994-04-08,6.31,,
1994-04-11,6.31,,
1994-04-12,6.34,,
1994-04-13,6.34,,
1994-04-14,6.38,,
1994-04-15,6.13,,
1994-04-18,6.19,,
1994-04-19,6.22,,
1994-04-20,6.13,,
1994-04-21,6.44,,
1994-04-22,6.5,,
1994-04-25,6.59,,
1994-04-26,6.47,,
1994-04-28,6.47,,
1994-04-29,6.5,,
1994-05-02,6.34,,
1994-05-03,6.41,,
1994-05-04,6.38,,
1994-05-05,6.31,,
1994-05-06,6.28,,
1994-05-09,6.09,,
1994-05-10,6.31,,
1994-05-11,6.22,,
1994-05-12,6.16,,
1994-05-13,6.16,,
1994-05-16,6.13,,
1994-05-17,6.25,,
1994-05-18,6.38,,
1994-05-19,6.38,,
1994-05-20,6.34,,
1994-05-23,6.31,,
1994-05-24,6.47,,
1994-05-25,6.5,,
1994-05-26,6.56,,
1994-05-27,6.5,,
1994-05-31,6.47,,
1994-06-01,6.41,,
1994-06-02,6.28,,
1994-06-03,6.38,,
1994-06-06,6.41,,
1994-06-07,6.38,,
1994-06-08,6.44,,
1994-06-09,6.44,,
1994-06-10,6.31,,
1994-06-13,6.25,,
1994-06-14,6.13,,
1994-06-15,5.91,,
1994-06-16,5.94,,
1994-06-17,6.06,,
1994-06-20,6.03,,
1994-06-21,5.91,,
1994-06-22,6.09,,
1994-06-23,6.0,,
1994-06-24,5.72,,
1994-06-27,6.03,,
1994-06-28,5.81,,
1994-06-29,5.84,,
1994-06-30,5.66,,
1994-07-01,5.81,,
1994-07-05,5.78,,
1994-07-06,5.88,,
1994-07-07,5.84,,
1994-07-08,5.91,,
1994-07-11,5.78,,
1994-07-12,5.72,,
1994-07-13,5.66,,
1994-07-14,5.66,,
1994-07-15,5.63,,
1994-07-18,5.63,,
1994-07-19,5.75,,
1994-07-20,5.75,,
1994-07-21,5.63,,
1994-07-22,5.31,,
1994-07-25,5.47,,
1994-07-26,5.47,,
1994-07-27,5.56,,
1994-07-28,5.66,,
1994-07-29,5.91,,
1994-08-01,6.06,,
1994-08-02,6.06,,
1994-08-03,6.03,,
1994-08-04,5.78,,
1994-08-05,6.03,,
1994-08-08,6.16,,
1994-08-09,6.13,,
1994-08-10,6.25,,
1994-08-11,6.25,,
1994-08-12,6.41,,
1994-08-15,6.34,,
1994-08-16,6.34,,
1994-08-17,6.38,,
1994-08-18,6.22,,
1994-08-19,6.25,,
1994-08-22,6.19,,
1994-08-23,6.22,,
1994-08-24,6.25,,
1994-08-25,6.25,,
1994-08-26,6.34,,
1994-08-29,6.41,,
1994-08-30,6.44,,
1994-08-31,6.34,,
1994-09-01,6.38,,
1994-09-02,6.31,,
1994-09-06,6.34,,
1994-09-07,6.38,,
1994-09-08,6.41,,
1994-09-09,6.38,,
1994-09-12,6.44,,
1994-09-13,6.44,,
1994-09-14,6.5,,
1994-09-15,6.5,,
1994-09-16,6.44,,
1994-09-19,6.53,,
1994-09-20,6.56,,
1994-09-21,6.31,,
1994-09-22,6.25,,
1994-09-23,6.28,,
1994-09-26,6.34,,
1994-09-27,6.22,,
1994-09-28,6.31,,
1994-09-29,6.28,,
1994-09-30,6.34,,
1994-10-03,6.41,,
1994-10-04,6.34,,
1994-10-05,6.38,,
1994-10-06,6.31,,
1994-10-07,6.22,,
1994-10-10,6.28,,
1994-10-11,6.28,,
1994-10-12,6.22,,
1994-10-13,6.25,,
1994-10-14,6.19,,
1994-10-17,6.19,,
1994-10-18,6.13,,
1994-10-19,6.19,,
1994-10-20,6.0,,
1994-10-21,5.91,,
1994-10-24,6.03,,
1994-10-25,6.06,,
1994-10-26,5.94,,
1994-10-27,6.03,,
1994-10-28,6.19,,
1994-10-31,6.22,,
1994-11-01,6.16,,
1994-11-02,6.06,,
1994-11-03,6.06,,
1994-11-04,6.16,,
1994-11-07,6.38,,
1994-11-08,6.47,,
1994-11-09,6.34,,
1994-11-10,6.5,,
1994-11-11,6.63,,
1994-11-14,6.78,,
1994-11-15,6.75,,
1994-11-16,6.63,,
1994-11-17,6.69,,
1994-11-18,6.63,,
1994-11-21,6.63,,
1994-11-22,6.41,,
1994-11-23,6.44,,
1994-11-25,6.38,,
1994-11-28,6.59,,
1994-11-29,6.47,,
1994-11-30,6.44,,
1994-12-01,6.28,,
1994-12-02,6.53,,
1994-12-05,6.38,,
1994-12-06,6.34,,
1994-12-07,6.34,,
1994-12-08,6.41,,
1994-12-09,6.38,,
1994-12-12,6.38,,
1994-12-13,6.5,,
1994-12-14,6.66,,
1994-12-15,6.75,,
1994-12-16,6.78,,
1994-12-19,6.72,,
1994-12-20,6.63,,
1994-12-21,6.66,,
1994-12-22,6.53,,
1994-12-23,6.47,,
1994-12-27,6.53,,
1994-12-28,6.44,,
1994-12-29,6.44,,
1994-12-30,6.44,,
1995-01-03,6.5,,
1995-01-04,6.44,,
1995-01-05,6.41,,
1995-01-06,6.34,,
1995-01-09,6.25,,
1995-01-10,6.41,,
1995-01-11,6.38,,
1995-01-12,6.41,,
1995-01-13,6.47,,
1995-01-16,6.59,,
1995-01-17,6.63,,
1995-01-18,6.53,,
1995-01-19,6.5,,
1995-01-20,6.47,,
1995-01-23,6.5,,
1995-01-24,6.56,,
1995-01-25,6.59,,
1995-01-26,6.63,,
1995-01-27,6.63,,
1995-01-30,6.63,,
1995-01-31,6.78,,
1995-02-01,6.81,,
1995-02-02,6.75,,
1995-02-03,6.94,,
1995-02-06,7.0,,
1995-02-07,7.03,,
1995-02-08,7.09,,
1995-02-09,6.97,,
1995-02-10,6.97,,
1995-02-13,7.0,,
1995-02-14,6.94,,
1995-02-15,6.88,,
1995-02-16,6.81,,
1995-02-17,6.81,,
1995-02-21,6.91,,
1995-02-22,7.03,,
1995-02-23,7.09,,
1995-02-24,7.16,,
1995-02-27,7.0,,
1995-02-28,7.09,,
1995-03-01,7.13,,
1995-03-02,7.09,,
1995-03-03,7.16,,
1995-03-06,7.13,,
1995-03-07,7.09,,
1995-03-08,7.0,,
1995-03-09,7.0,,
1995-03-10,6.94,,
1995-03-13,6.75,,
1995-03-14,6.81,,
1995-03-15,6.69,,
1995-03-16,6.69,,
1995-03-17,6.78,,
1995-03-20,6.91,,
1995-03-21,6.72,,
1995-03-22,6.69,,
1995-03-23,6.69,,
1995-03-24,6.75,,
1995-03-27,6.66,,
1995-03-28,6.72,,
1995-03-29,6.66,,
1995-03-30,6.66,,
1995-03-31,6.63,,
1995-04-03,6.69,,
1995-04-04,6.78,,
1995-04-05,6.78,,
1995-04-06,6.69,,
1995-04-07,6.78,,
1995-04-10,6.88,,
1995-04-11,6.84,,
1995-04-12,6.97,,
1995-04-13,6.97,,
1995-04-17,6.78,,
1995-04-18,6.72,,
1995-04-19,6.88,,
1995-04-20,6.84,,
1995-04-21,6.94,,
1995-04-24,6.91,,
1995-04-25,6.97,,
1995-04-26,6.84,,
1995-04-27,6.94,,
1995-04-28,7.0,,
1995-05-01,6.84,,
1995-05-02,6.91,,
1995-05-03,6.88,,
1995-05-04,6.97,,
1995-05-05,7.03,,
1995-05-08,7.09,,
1995-05-09,7.06,,
1995-05-10,7.09,,
1995-05-11,7.06,,
1995-05-12,7.0,,
1995-05-15,6.88,,
1995-05-16,6.91,,
1995-05-17,6.88,,
1995-05-18,6.72,,
1995-05-19,6.75,,
1995-05-22,6.88,,
1995-05-23,6.84,,
1995-05-24,6.72,,
1995-05-25,6.81,,
1995-05-26,6.69,,
1995-05-30,6.63,,
1995-05-31,6.78,,
1995-06-01,6.78,,
1995-06-02,6.75,,
1995-06-05,6.94,,
1995-06-06,7.09,,
1995-06-07,7.09,,
1995-06-08,6.91,,
1995-06-09,6.84,,
1995-06-12,6.91,,
1995-06-13,7.06,,
1995-06-14,7.06,,
1995-06-15,6.94,,
1995-06-16,6.94,,
1995-06-19,7.16,,
1995-06-20,7.09,,
1995-06-21,7.03,,
1995-06-22,7.13,,
1995-06-23,7.13,,
1995-06-26,7.19,,
1995-06-27,7.25,,
1995-06-28,7.44,,
1995-06-29,7.38,,
1995-06-30,7.38,,
1995-07-03,7.28,,
1995-07-05,7.47,,
1995-07-06,7.66,,
1995-07-07,7.38,,
1995-07-10,7.44,,
1995-07-11,7.41,,
1995-07-12,7.41,,
1995-07-13,7.41,,
1995-07-14,7.41,,
1995-07-17,7.5,,
1995-07-18,7.5,,
1995-07-19,7.44,,
1995-07-20,7.47,,
1995-07-21,7.47,,
1995-07-24,7.34,,
1995-07-25,7.47,,
1995-07-26,7.41,,
1995-07-27,7.59,,
1995-07-28,7.66,,
1995-07-31,7.78,,
1995-08-01,7.81,,
1995-08-02,7.47,,
1995-08-03,7.16,,
1995-08-04,7.19,,
1995-08-07,7.13,,
1995-08-08,7.09,,
1995-08-09,7.06,,
1995-08-10,7.19,,
1995-08-11,7.06,,
1995-08-14,7.06,,
1995-08-15,7.06,,
1995-08-16,7.03,,
1995-08-17,6.97,,
1995-08-18,7.06,,
1995-08-21,7.06,,
1995-08-22,7.22,,
1995-08-23,7.22,,
1995-08-24,7.09,,
1995-08-25,7.19,,
1995-08-28,7.22,,
1995-08-29,7.22,,
1995-08-30,7.25,,
1995-08-31,7.19,,
1995-09-01,7.22,,
1995-09-05,7.22,,
1995-09-06,7.22,,
1995-09-07,7.22,,
1995-09-08,7.19,,
1995-09-11,7.22,,
1995-09-12,7.19,,
1995-09-13,7.16,,
1995-09-14,6.94,,
1995-09-15,6.88,,
1995-09-18,6.88,,
1995-09-19,7.0,,
1995-09-20,7.0,,
1995-09-21,6.88,,
1995-09-22,6.88,,
1995-09-25,7.0,,
1995-09-26,6.97,,
1995-09-27,6.81,,
1995-09-28,6.84,,
1995-09-29,6.81,,
1995-10-02,6.81,,
1995-10-03,6.75,,
1995-10-04,6.84,,
1995-10-05,6.78,,
1995-10-06,6.78,,
1995-10-09,6.81,,
1995-10-10,6.81,,
1995-10-11,6.88,,
1995-10-12,6.94,,
1995-10-13,6.97,,
1995-10-16,6.97,,
1995-10-17,6.88,,
1995-10-18,7.0,,
1995-10-19,7.19,,
1995-10-20,7.63,,
1995-10-23,7.53,,
1995-10-24,7.53,,
1995-10-25,7.5,,
1995-10-26,7.41,,
1995-10-27,7.34,,
1995-10-30,7.5,,
1995-10-31,7.59,,
1995-11-01,7.59,,
1995-11-02,7.66,,
1995-11-03,7.66,,
1995-11-06,7.5,,
1995-11-07,7.47,,
1995-11-08,7.5,,
1995-11-09,7.72,,
1995-11-10,7.78,,
1995-11-13,7.78,,
1995-11-14,7.75,,
1995-11-15,7.84,,
1995-11-16,7.88,,
1995-11-17,7.84,,
1995-11-20,7.81,,
1995-11-21,7.88,,
1995-11-22,7.78,,
1995-11-24,7.78,,
1995-11-27,7.75,,
1995-11-28,7.72,,
1995-11-29,7.72,,
1995-11-30,7.69,,
1995-12-01,7.72,,
1995-12-04,8.0,,
1995-12-05,7.91,,
1995-12-06,8.09,,
1995-12-07,8.03,,
1995-12-08,8.09,,
1995-12-11,8.03,,
1995-12-12,7.91,,
1995-12-13,7.88,,
1995-12-14,7.88,,
1995-12-15,7.78,,
1995-12-18,7.78,,
1995-12-19,7.88,,
1995-12-20,7.91,,
1995-12-21,8.03,,
1995-12-22,8.0,,
1995-12-26,8.06,,
1995-12-27,7.97,,
1995-12-28,8.03,,
1995-12-29,8.13,,
1996-01-02,8.03,,
1996-01-03,8.0,,
1996-01-04,7.97,,
1996-01-05,7.81,,
1996-01-08,7.84,,
1996-01-09,7.69,,
1996-01-10,7.41,,
1996-01-11,7.47,,
1996-01-12,7.56,,
1996-01-15,7.56,,
1996-01-16,7.47,,
1996-01-17,7.75,,
1996-01-18,7.72,,
1996-01-19,7.75,,
1996-01-22,7.78,,
1996-01-23,7.78,,
1996-01-24,7.75,,
1996-01-25,7.75,,
1996-01-26,7.88,,
1996-01-29,7.94,,
1996-01-30,8.03,,
1996-01-31,8.0,,
1996-02-01,7.97,,
1996-02-02,7.88,,
1996-02-05,7.94,,
1996-02-06,7.88,,
1996-02-07,7.94,,
1996-02-08,8.09,,
1996-02-09,8.19,,
1996-02-12,8.25,,
1996-02-13,8.38,,
1996-02-14,8.19,,
1996-02-15,8.09,,
1996-02-16,8.03,,
1996-02-20,8.09,,
1996-02-21,8.16,,
1996-02-22,8.31,,
1996-02-23,8.38,,
1996-02-26,8.13,,
1996-02-27,8.28,,
1996-02-28,8.19,,
1996-02-29,8.22,,
1996-03-01,8.5,,
1996-03-04,8.5,,
1996-03-05,8.53,,
1996-03-06,8.5,,
1996-03-07,8.47,,
1996-03-08,8.38,,
1996-03-11,8.41,,
1996-03-12,8.34,,
1996-03-13,8.25,,
1996-03-14,8.38,,
1996-03-15,8.25,,
1996-03-18,8.38,,
1996-03-19,8.13,,
1996-03-20,8.22,,
1996-03-21,8.34,,
1996-03-22,8.59,,
1996-03-25,8.53,,
1996-03-26,8.69,,
1996-03-27,8.31,,
1996-03-28,8.38,,
1996-03-29,8.22,,
1996-04-01,8.41,,
1996-04-02,8.41,,
1996-04-03,8.25,,
1996-04-04,8.22,,
1996-04-08,8.16,,
1996-04-09,8.28,,
1996-04-10,8.22,,
1996-04-11,8.06,,
1996-04-12,8.13,,
1996-04-15,8.22,,
1996-04-16,8.13,,
1996-04-17,8.13,,
1996-04-18,8.0,,
1996-04-19,7.94,,
1996-04-22,8.03,,
1996-04-23,8.13,,
1996-04-24,8.16,,
1996-04-25,8.22,,
1996-04-26,8.06,,
1996-04-29,8.13,,
1996-04-30,8.03,,
1996-05-01,7.91,,
1996-05-02,7.78,,
1996-05-03,7.81,,
1996-05-06,7.75,,
1996-05-07,7.84,,
1996-05-08,7.84,,
1996-05-09,7.88,,
1996-05-10,8.0,,
1996-05-13,8.16,,
1996-05-14,8.16,,
1996-05-15,8.16,,
1996-05-16,8.09,,
1996-05-17,8.13,,
1996-05-20,8.16,,
1996-05-21,8.16,,
1996-05-22,8.31,,
1996-05-23,8.38,,
1996-05-24,8.81,,
1996-05-28,8.69,,
1996-05-29,8.66,,
1996-05-30,8.63,,
1996-05-31,8.53,,
1996-06-03,8.5,,
1996-06-04,8.47,,
1996-06-05,8.53,,
1996-06-06,8.28,,
1996-06-07,8.44,,
1996-06-10,8.41,,
1996-06-11,8.38,,
1996-06-12,8.38,,
1996-06-13,8.47,,
1996-06-14,8.38,,
1996-06-17,8.34,,
1996-06-18,8.31,,
1996-06-19,8.28,,
1996-06-20,8.34,,
1996-06-21,8.44,,
1996-06-24,8.56,,
1996-06-25,8.53,,
1996-06-26,8.53,,
1996-06-27,8.56,,
1996-06-28,8.56,,
1996-07-01,8.56,,
1996-07-02,8.56,,
1996-07-03,7.97,,
1996-07-05,7.72,,
1996-07-08,7.47,,
1996-07-09,7.66,,
1996-07-10,7.66,,
1996-07-11,7.47,,
1996-07-12,7.53,,
1996-07-15,7.47,,
1996-07-16,7.47,,
1996-07-17,7.38,,
1996-07-18,7.34,,
1996-07-19,7.19,,
1996-07-22,7.13,,
1996-07-23,7.09,,
1996-07-24,7.16,,
1996-07-25,7.13,,
1996-07-26,7.31,,
1996-07-29,7.25,,
1996-07-30,7.34,,
1996-07-31,7.25,,
1996-08-01,7.53,,
1996-08-02,7.72,,
1996-08-05,7.75,,
1996-08-06,7.63,,
1996-08-07,7.69,,
1996-08-08,7.69,,
1996-08-09,7.69,,
1996-08-12,7.75,,
1996-08-13,7.69,,
1996-08-14,7.66,,
1996-08-15,7.56,,
1996-08-16,7.72,,
1996-08-19,7.88,,
1996-08-20,7.94,,
1996-08-21,7.97,,
1996-08-22,8.03,,
1996-08-23,8.06,,
1996-08-26,8.06,,
1996-08-27,8.13,,
1996-08-28,8.13,,
1996-08-29,8.03,,
1996-08-30,8.03,,
1996-09-03,8.16,,
1996-09-04,8.13,,
1996-09-05,7.97,,
1996-09-06,8.0,,
1996-09-09,8.19,,
1996-09-10,8.25,,
1996-09-11,8.25,,
1996-09-12,8.34,,
1996-09-13,8.38,,
1996-09-16,8.38,,
1996-09-17,8.44,,
1996-09-18,8.53,,
1996-09-19,8.5,,
1996-09-20,8.44,,
1996-09-23,8.5,,
1996-09-24,8.44,,
1996-09-25,8.38,,
1996-09-26,8.38,,
1996-09-27,8.41,,
1996-09-30,8.41,,
1996-10-01,8.53,,
1996-10-02,8.66,,
1996-10-03,8.59,,
1996-10-04,8.56,,
1996-10-07,8.59,,
1996-10-08,8.47,,
1996-10-09,8.34,,
1996-10-10,8.25,,
1996-10-11,8.22,,
1996-10-14,8.22,,
1996-10-15,8.16,,
1996-10-16,8.34,,
1996-10-17,8.41,,
1996-10-18,8.53,,
1996-10-21,8.47,,
1996-10-22,8.41,,
1996-10-23,8.47,,
1996-10-24,8.44,,
1996-10-25,8.41,,
1996-10-28,8.41,,
1996-10-29,8.44,,
1996-10-30,8.47,,
1996-10-31,8.5,,
1996-11-01,8.53,,
1996-11-04,8.56,,
1996-11-05,8.5,,
1996-11-06,8.63,,
1996-11-07,8.72,,
1996-11-08,8.84,,
1996-11-11,8.72,,
1996-11-12,8.56,,
1996-11-13,8.66,,
1996-11-14,8.75,,
1996-11-15,8.72,,
1996-11-18,8.63,,
1996-11-19,8.69,,
1996-11-20,8.66,,
1996-11-21,8.5,,
1996-11-22,8.53,,
1996-11-25,8.69,,
1996-11-26,8.63,,
1996-11-27,8.59,,
1996-11-29,8.53,,
1996-12-02,8.41,,
1996-12-03,8.38,,
1996-12-04,8.44,,
1996-12-05,8.44,,
1996-12-06,8.41,,
1996-12-09,8.53,,
1996-12-10,8.5,,
1996-12-11,8.41,,
1996-12-12,8.34,,
1996-12-13,8.22,,
1996-12-16,8.06,,
1996-12-17,8.06,,
1996-12-18,8.16,,
1996-12-19,8.47,,
1996-12-20,8.5,,
1996-12-23,8.5,,
1996-12-24,8.53,,
1996-12-26,8.53,,
1996-12-27,8.59,,
1996-12-30,8.5,,
1996-12-31,8.16,,
1997-01-02,8.13,,
1997-01-03,8.16,,
1997-01-06,7.72,,
1997-01-07,7.75,,
1997-01-08,8.25,,
1997-01-09,8.25,,
1997-01-10,8.19,,
1997-01-13,8.13,,
1997-01-14,8.22,,
1997-01-15,8.16,,
1997-01-16,8.0,,
1997-01-17,8.0,,
1997-01-20,7.91,,
1997-01-21,8.0,,
1997-01-22,8.0,,
1997-01-23,7.97,,
1997-01-24,7.94,,
1997-01-27,7.94,,
1997-01-28,8.09,,
1997-01-29,8.13,,
1997-01-30,8.25,,
1997-01-31,8.22,,
1997-02-03,8.22,,
1997-02-04,8.19,,
1997-02-05,8.28,,
1997-02-06,8.28,,
1997-02-07,8.28,,
1997-02-10,8.41,,
1997-02-11,8.44,,
1997-02-12,8.59,,
1997-02-13,8.66,,
1997-02-14,8.69,,
1997-02-18,8.75,,
1997-02-19,8.66,,
1997-02-20,8.53,,
1997-02-21,8.63,,
1997-02-24,8.75,,
1997-02-25,8.72,,
1997-02-26,8.59,,
1997-02-27,8.72,,
1997-02-28,8.75,,
1997-03-03,8.72,,
1997-03-04,8.47,,
1997-03-05,8.59,,
1997-03-06,8.59,,
1997-03-07,8.69,,
1997-03-10,8.66,,
1997-03-11,8.59,,
1997-03-12,8.72,,
1997-03-13,8.53,,
1997-03-14,8.66,,
1997-03-17,8.81,,
1997-03-18,8.66,,
1997-03-19,8.56,,
1997-03-20,8.38,,
1997-03-21,8.44,,
1997-03-24,8.63,,
1997-03-25,8.81,,
1997-03-26,8.75,,
1997-03-27,8.72,,
1997-03-31,8.53,,
1997-04-01,8.47,,
1997-04-02,8.41,,
1997-04-03,8.31,,
1997-04-04,8.44,,
1997-04-07,8.53,,
1997-04-08,8.56,,
1997-04-09,8.63,,
1997-04-10,8.56,,
1997-04-11,8.59,,
1997-04-14,8.53,,
1997-04-15,8.66,,
1997-04-16,8.66,,
1997-04-17,8.69,,
1997-04-18,8.72,,
1997-04-21,8.59,,
1997-04-22,8.75,,
1997-04-23,8.63,,
1997-04-24,8.69,,
1997-04-25,8.66,,
1997-04-28,8.78,,
1997-04-29,8.75,,
1997-04-30,8.88,,
1997-05-01,8.66,,
1997-05-02,8.5,,
1997-05-05,8.28,,
1997-05-06,8.56,,
1997-05-07,8.47,,
1997-05-08,8.56,,
1997-05-09,8.47,,
1997-05-12,8.72,,
1997-05-13,8.56,,
1997-05-14,8.63,,
1997-05-15,8.56,,
1997-05-16,8.5,,
1997-05-19,8.5,,
1997-05-20,8.5,,
1997-05-21,8.59,,
1997-05-22,8.47,,
1997-05-23,8.69,,
1997-05-27,8.59,,
1997-05-28,8.69,,
1997-05-29,8.66,,
1997-05-30,8.72,,
1997-06-02,8.75,,
1997-06-03,8.78,,
1997-06-04,8.72,,
1997-06-05,8.78,,
1997-06-06,8.88,,
1997-06-09,9.0,,
1997-06-10,9.0,,
1997-06-11,9.06,,
1997-06-12,9.31,,
1997-06-13,9.53,,
1997-06-16,9.5,,
1997-06-17,9.31,,
1997-06-18,9.25,,
1997-06-19,9.34,,
1997-06-20,9.28,,
1997-06-23,9.16,,
1997-06-24,9.38,,
1997-06-25,9.23,,
1997-06-26,9.34,,
1997-06-27,9.25,,
1997-06-30,9.13,,
1997-07-01,9.34,,
1997-07-02,9.34,,
1997-07-03,9.47,,
1997-07-07,9.28,,
1997-07-08,9.38,,
1997-07-09,9.23,,
1997-07-10,9.42,,
1997-07-11,9.42,,
1997-07-14,9.7,,
1997-07-15,9.59,,
1997-07-16,9.63,,
1997-07-17,9.64,,
1997-07-18,9.45,,
1997-07-21,9.31,,
1997-07-22,9.56,,
1997-07-23,9.48,,
1997-07-24,9.48,,
1997-07-25,9.53,,
1997-07-28,9.55,,
1997-07-29,9.53,,
1997-07-30,9.28,,
1997-07-31,9.36,,
1997-08-01,9.42,,
1997-08-04,9.22,,
1997-08-05,9.17,,
1997-08-06,9.17,,
1997-08-07,9.17,,
1997-08-08,8.98,,
1997-08-11,8.94,,
1997-08-12,8.97,,
1997-08-13,8.91,,
1997-08-14,8.95,,
1997-08-15,8.66,,
1997-08-18,8.77,,
1997-08-19,8.91,,
1997-08-20,9.25,,
1997-08-21,9.09,,
1997-08-22,9.23,,
1997-08-25,9.28,,
1997-08-26,9.09,,
1997-08-27,9.06,,
1997-08-28,9.02,,
1997-08-29,8.88,,
1997-09-02,8.86,,
1997-09-03,8.61,,
1997-09-04,8.75,,
1997-09-05,8.69,,
1997-09-08,8.73,,
1997-09-09,8.73,,
1997-09-10,8.64,,
1997-09-11,8.75,,
1997-09-12,9.02,,
1997-09-15,9.08,,
1997-09-16,9.2,,
1997-09-17,9.02,,
1997-09-18,9.14,,
1997-09-19,9.11,,
1997-09-22,9.17,,
1997-09-23,9.14,,
1997-09-24,9.06,,
1997-09-25,8.98,,
1997-09-26,9.0,,
1997-09-29,9.19,,
1997-09-30,9.23,,
1997-10-01,9.34,,
1997-10-02,9.28,,
1997-10-03,9.48,,
1997-10-06,9.5,,
1997-10-07,9.52,,
1997-10-08,9.52,,
1997-10-09,9.39,,
1997-10-10,9.52,,
1997-10-13,9.55,,
1997-10-14,9.44,,
1997-10-15,9.7,,
1997-10-16,9.73,,
1997-10-17,9.67,,
1997-10-20,9.94,,
1997-10-21,9.95,,
1997-10-22,9.89,,
1997-10-23,9.88,,
1997-10-24,9.81,,
1997-10-27,9.53,,
1997-10-28,9.7,,
1997-10-29,9.61,,
1997-10-30,9.66,,
1997-10-31,10.0,,
1997-11-03,10.03,,
1997-11-04,10.09,,
1997-11-05,10.13,,
1997-11-06,10.11,,
1997-11-07,10.0,,
1997-11-10,10.08,,
1997-11-11,10.2,,
1997-11-12,10.16,,
1997-11-13,10.42,,
1997-11-14,10.22,,
1997-11-17,10.45,,
1997-11-18,10.27,,
1997-11-19,10.63,,
1997-11-20,10.95,,
1997-11-21,11.09,,
1997-11-24,11.14,,
1997-11-25,11.23,,
1997-11-26,11.13,,
1997-11-28,11.14,,
1997-12-01,11.14,,
1997-12-02,11.22,,
1997-12-03,11.31,,
1997-12-04,11.23,,
1997-12-05,11.09,,
1997-12-08,10.89,,
1997-12-09,11.06,,
1997-12-10,11.05,,
1997-12-11,11.08,,
1997-12-12,11.03,,
1997-12-15,11.19,,
1997-12-16,11.23,,
1997-12-17,11.33,,
1997-12-18,11.78,,
1997-12-19,11.63,,
1997-12-22,11.52,,
1997-12-23,11.14,,
1997-12-24,11.03,,
1997-12-26,11.2,,
1997-12-29,11.13,,
1997-12-30,11.13,,
1997-12-31,11.39,,
1998-01-02,11.17,,
1998-01-05,11.13,,
1998-01-06,11.27,,
1998-01-07,11.58,,
1998-01-08,11.36,,
1998-01-09,11.06,,
1998-01-12,11.22,,
1998-01-13,11.16,,
1998-01-14,11.28,,
1998-01-15,11.25,,
1998-01-16,11.34,,
1998-01-20,11.58,,
1998-01-21,11.48,,
1998-01-22,11.64,,
1998-01-23,11.5,,
1998-01-26,11.5,,
1998-01-27,11.61,,
1998-01-28,11.31,,
1998-01-29,11.39,,
1998-01-30,11.19,,
1998-02-02,11.48,,
1998-02-03,11.59,,
1998-02-04,11.75,,
1998-02-05,11.78,,
1998-02-06,11.8,,
1998-02-09,11.78,,
1998-02-10,11.83,,
1998-02-11,12.08,,
1998-02-12,11.91,,
1998-02-13,11.89,,
1998-02-17,11.81,,
1998-02-18,12.02,,
1998-02-19,11.88,,
1998-02-20,12.0,,
1998-02-23,12.0,,
1998-02-24,11.58,,
1998-02-25,11.77,,
1998-02-26,11.69,,
1998-02-27,11.77,,
1998-03-02,12.09,,
1998-03-03,12.27,,
1998-03-04,12.23,,
1998-03-05,12.06,,
1998-03-06,12.36,,
1998-03-09,12.48,,
1998-03-10,12.39,,
1998-03-11,12.38,,
1998-03-12,12.44,,
1998-03-13,12.34,,
1998-03-16,12.41,,
1998-03-17,12.75,,
1998-03-18,12.75,,
1998-03-19,12.8,,
