CMS,dcf,Deviation
27.57,7562130000.0,-0.9999999963542018
27.94,7570065000.0,-0.9999999963091466
27.97,7630900000.0,-0.9999999963346394
28.2,7718185000.0,-0.9999999963462912
28.53,7702315000.0,-0.9999999962959188
28.47,7678510000.0,-0.9999999962922494
28.38,7739345000.0,-0.9999999963330231
28.61,7704960000.0,-0.9999999962868075
28.48,7667930000.0,-0.9999999962858295
28.34,7736700000.0,-0.9999999963369395
28.6,7675865000.0,-0.9999999962740356
28.37,7644125000.0,-0.9999999962886531
28.25,7691735000.0,-0.9999999963272266
28.43,7646770000.0,-0.9999999962820904
28.26,7718185000.0,-0.9999999963385174
28.53,7628255000.0,-0.9999999962599573
28.19,7578000000.0,-0.9999999962800211
28.0,7572710000.0,-0.9999999963025126
27.98,7538325000.0,-0.9999999962883002
27.85,7509230000.0,-0.9999999962912309
27.74,7622965000.0,-0.999999996360996
28.17,7734055000.0,-0.9999999963576675
28.59,7789600000.0,-0.9999999963297217
28.8,7834565000.0,-0.9999999963239823
28.97,7821340000.0,-0.9999999962960311
28.92,7702315000.0,-0.9999999962452847
28.47,7675865000.0,-0.9999999962909718
28.37,7731410000.0,-0.9999999963305529
28.58,7741990000.0,-0.9999999963084426
28.62,7741990000.0,-0.9999999963032761
28.62,7731410000.0,-0.9999999962982172
28.58,7805470000.0,-0.9999999963384653
28.86,7797535000.0,-0.9999999962988303
28.83,7916560000.0,-0.9999999963582668
29.28,8512154000.0,-0.9999999965602127
29.14,8514815000.0,-0.9999999965777295
29.15,8530781000.0,-0.9999999965829623
29.21,8576018000.0,-0.9999999965939903
29.38,8562713000.0,-0.9999999965688445
29.33,8615933000.0,-0.9999999965958417
29.53,8584001000.0,-0.9999999965598793
29.41,8576018000.0,-0.9999999965706695
29.38,8594645000.0,-0.9999999965815923
29.45,8623916000.0,-0.9999999965850781
29.56,8735678000.0,-0.9999999966161757
29.98,8794220000.0,-0.9999999965909427
30.2,8682458000.0,-0.9999999965217223
29.78,8653187000.0,-0.9999999965584934
29.67,8661170000.0,-0.9999999965743658
29.7,8650526000.0,-0.9999999965666828
29.66,8727695000.0,-0.9999999966016228
29.95,8844779000.0,-0.9999999966138216
30.39,8807525000.0,-0.9999999965495414
30.25,8762288000.0,-0.9999999965477053
30.08,8823491000.0,-0.9999999965909185
30.31,8799542000.0,-0.9999999965555025
30.22,8626577000.0,-0.9999999964968724
29.57,8682458000.0,-0.9999999965942824
29.78,8669153000.0,-0.9999999965648316
29.73,8810186000.0,-0.9999999966254969
30.26,8709068000.0,-0.9999999965254606
29.88,8584001000.0,-0.9999999965191058
29.41,8485544000.0,-0.9999999965341055
29.04,8504171000.0,-0.9999999965852051
29.11,8541425000.0,-0.9999999965919035
29.25,8536103000.0,-0.9999999965733778
29.23,8546747000.0,-0.9999999965799854
29.27,8442968000.0,-0.9999999965332097
28.88,8461595000.0,-0.999999996586932
28.95,8440307000.0,-0.99999999657003
28.87,8533442000.0,-0.9999999966168399
29.22,8554730000.0,-0.9999999965843457
29.3,8536103000.0,-0.9999999965675204
29.23,8615933000.0,-0.9999999966074481
29.53,8597306000.0,-0.9999999965652031
29.46,8674475000.0,-0.9999999966038291
29.75,8666492000.0,-0.9999999965672385
29.72,8682458000.0,-0.9999999965770062
29.78,8682458000.0,-0.9999999965700958
29.78,8772932000.0,-0.9999999966054678
30.12,8772932000.0,-0.9999999965667122
30.12,8695763000.0,-0.9999999965362442
29.83,8647865000.0,-0.9999999965505937
29.65,8573357000.0,-0.9999999965416114
29.37,8584001000.0,-0.9999999965785186
29.41,8623916000.0,-0.9999999965897163
29.56,8695763000.0,-0.9999999966006433
29.83,8663831000.0,-0.9999999965569504
29.71,8863406000.0,-0.9999999966480154
30.46,8932592000.0,-0.9999999965900155
30.72,8905982000.0,-0.9999999965506331
30.62,8876711000.0,-0.9999999965505242
30.51,8882033000.0,-0.9999999965649756
30.53,8951219000.0,-0.9999999965892914
30.79,8953880000.0,-0.9999999965612673
30.8,8983151000.0,-0.999999996571359
30.91,9047015000.0,-0.9999999965834034
31.15,8603377000.0,-0.9999999963793287
30.87,8395039000.0,-0.9999999963228283
30.09,8301554000.0,-0.9999999963753774
29.74,8373671000.0,-0.9999999964483917
30.01,8429762000.0,-0.9999999964399944
30.22,8389697000.0,-0.9999999963979629
30.07,8475169000.0,-0.9999999964519881
30.39,8424420000.0,-0.99999999639263
30.2,8349632000.0,-0.9999999963830741
29.92,8427091000.0,-0.9999999964495458
30.21,8427091000.0,-0.999999996415133
30.21,8389697000.0,-0.9999999963991548
30.07,8477840000.0,-0.999999996453106
30.4,8480511000.0,-0.9999999964153103
30.41,8493866000.0,-0.9999999964197693
30.46,8501879000.0,-0.9999999964172626
30.49,8523247000.0,-0.9999999964227249
30.57,8429762000.0,-0.9999999963735631
30.22,8525918000.0,-0.9999999964555136
30.58,8435104000.0,-0.9999999963746742
30.24,8213411000.0,-0.9999999963182167
29.41,8085203000.0,-0.9999999963624908
28.93,8106571000.0,-0.9999999964312901
29.01,8069177000.0,-0.9999999964048378
28.87,7940969000.0,-0.9999999963644235
28.39,7884878000.0,-0.999999996399437
28.18,7970350000.0,-0.9999999964643962
28.5,8138623000.0,-0.9999999964981792
29.13,8154649000.0,-0.9999999964278046
29.19,8157320000.0,-0.9999999964216189
29.2,8200056000.0,-0.9999999964390487
29.36,8248134000.0,-0.999999996440407
29.54,8266831000.0,-0.9999999964266839
29.61,8240121000.0,-0.9999999964066062
29.51,8341619000.0,-0.9999999964623174
29.89,8354974000.0,-0.9999999964224904
29.94,8387026000.0,-0.9999999964302007
30.06,8354974000.0,-0.9999999964021432
29.94,8405723000.0,-0.999999996438141
30.13,8290870000.0,-0.999999996365882
29.7,8368329000.0,-0.9999999964509043
29.99,8475169000.0,-0.9999999964614275
30.39,8515234000.0,-0.9999999964311022
30.54,8435104000.0,-0.9999999963794163
30.24,8496537000.0,-0.9999999964409029
30.47,8459143000.0,-0.9999999963979803
30.33,8590022000.0,-0.9999999964691593
30.82,8515234000.0,-0.9999999963806044
30.54,8432433000.0,-0.9999999963782695
30.23,8384355000.0,-0.9999999963944752
30.05,8429762000.0,-0.9999999964352493
30.22,8272173000.0,-0.9999999963467882
29.63,8264160000.0,-0.9999999964146387
29.6,8333606000.0,-0.9999999964481162
29.86,8309567000.0,-0.9999999964065517
29.77,8218753000.0,-0.999999996377796
29.43,8269502000.0,-0.99999999644114
29.62,8200056000.0,-0.9999999963878295
29.36,8264160000.0,-0.9999999964473099
29.6,8258818000.0,-0.999999996415952
29.58,8253476000.0,-0.9999999964160555
29.56,8240121000.0,-0.999999996412674
29.51,8242792000.0,-0.9999999964199023
29.52,8280186000.0,-0.9999999964348627
29.66,8523814000.0,-0.999999996520337
29.81,8515732000.0,-0.9999999964994202
29.78,8572306000.0,-0.9999999965260223
29.99,8580388000.0,-0.9999999965048201
30.02,8566918000.0,-0.9999999964958226
29.97,8766274000.0,-0.9999999965812157
30.71,8620798000.0,-0.9999999964376848
30.17,8712394000.0,-0.9999999965371171
30.51,8742028000.0,-0.9999999965099632
30.62,8863258000.0,-0.9999999965452884
31.07,8763580000.0,-0.9999999964546452
30.7,8733946000.0,-0.9999999964849794
30.59,8723170000.0,-0.9999999964932473
30.55,8944078000.0,-0.9999999965843321
31.37,8995264000.0,-0.9999999965126093
31.56,9041062000.0,-0.9999999965092596
31.73,9094942000.0,-0.9999999965112477
31.93,9138046000.0,-0.9999999965058175
32.09,9143434000.0,-0.9999999964903777
32.11,9202702000.0,-0.9999999965108074
32.33,9154210000.0,-0.9999999964682916
32.15,9321238000.0,-0.9999999965508873
32.77,9294298000.0,-0.9999999964741824
32.67,9380506000.0,-0.9999999965172455
32.99,9329320000.0,-0.9999999964638366
32.8,9439774000.0,-0.9999999965253406
33.21,9213478000.0,-0.999999996395498
32.37,9358954000.0,-0.9999999965412801
32.91,9437080000.0,-0.9999999965126924
33.2,9453244000.0,-0.9999999964879781
33.26,9243112000.0,-0.9999999964016448
32.48,9197314000.0,-0.9999999964685342
32.31,9154210000.0,-0.9999999964704764
32.15,9291604000.0,-0.999999996539887
32.66,9321238000.0,-0.9999999964961735
32.77,9296992000.0,-0.999999996475204
32.68,9251194000.0,-0.999999996467483
32.51,9321238000.0,-0.9999999965122659
32.77,9270052000.0,-0.9999999964649605
32.58,9275440000.0,-0.9999999964874982
32.6,9302380000.0,-0.9999999964955205
32.7,9410140000.0,-0.9999999965250251
33.1,9450550000.0,-0.9999999964975583
33.25,9517900000.0,-0.9999999965065823
33.5,9558310000.0,-0.9999999964951963
33.65,9552922000.0,-0.9999999964775176
33.63,9515206000.0,-0.9999999964656572
33.49,9609496000.0,-0.9999999965149057
33.84,9655294000.0,-0.999999996495187
34.01,9504430000.0,-0.9999999964216686
33.45,9569086000.0,-0.9999999965043683
33.69,9531370000.0,-0.999999996465356
33.55,9466714000.0,-0.9999999964560037
33.31,9453244000.0,-0.9999999964763419
33.26,9633742000.0,-0.9999999965475513
33.93,9800770000.0,-0.9999999965380271
34.55,9784606000.0,-0.9999999964689431
34.49,9865426000.0,-0.9999999965039523
34.79,9889672000.0,-0.9999999964821887
34.88,10107886000.0,-0.999999996549229
35.69,10215646000.0,-0.9999999965063394
36.09,10304548000.0,-0.999999996497663
36.42,9989350000.0,-0.9999999963541172
35.25,9854650000.0,-0.9999999964230084
34.75,9715884000.0,-0.9999999964233826
35.14,9637410000.0,-0.9999999963537921
34.85,9653646000.0,-0.999999996389965
34.91,9807888000.0,-0.99999999644062
35.48,9859302000.0,-0.9999999964013679
35.67,9753768000.0,-0.9999999963429518
35.28,9724002000.0,-0.9999999963718642
35.17,9864714000.0,-0.9999999964347674
35.69,9940482000.0,-0.9999999964096309
35.97,9997308000.0,-0.9999999964020314
36.18,10121784000.0,-0.9999999964255313
36.64,10159668000.0,-0.999999996393583
36.78,10278732000.0,-0.9999999964217376
37.22,10232730000.0,-0.999999996362652
37.05,10368030000.0,-0.9999999964265149
37.55,10343676000.0,-0.9999999963697626
37.46,10351794000.0,-0.9999999963813035
37.49,10284144000.0,-0.9999999963545824
37.24,10543920000.0,-0.9999999964681068
38.2,10416738000.0,-0.9999999963328251
37.73,10427562000.0,-0.9999999963817046
37.77,10446504000.0,-0.9999999963844364
37.84,10202964000.0,-0.9999999962912738
36.94,10305792000.0,-0.9999999964156079
37.32,9864714000.0,-0.9999999962168189
35.69,9778122000.0,-0.9999999963500149
35.37,10002720000.0,-0.9999999964639618
36.2,9832242000.0,-0.9999999963182354
35.57,9821418000.0,-0.9999999963783234
35.53,9583290000.0,-0.999999996292505
34.65,9640116000.0,-0.999999996405645
34.86,9943188000.0,-0.9999999964940822
35.98,9802476000.0,-0.9999999963294988
35.46,9834948000.0,-0.9999999963944903
35.58,9940482000.0,-0.9999999964206967
35.97,9964836000.0,-0.9999999963903069
36.06,9816006000.0,-0.9999999963264081
35.51,9764592000.0,-0.9999999963633913
35.32,9713178000.0,-0.999999996363703
35.13,9502110000.0,-0.9999999963029264
34.35,9472344000.0,-0.9999999963736537
34.24,9485874000.0,-0.9999999963904223
34.29,9577878000.0,-0.999999996419875
34.63,9177390000.0,-0.999999996226596
33.15,9169272000.0,-0.9999999963846639
33.12,9158448000.0,-0.9999999963836668
33.08,9090798000.0,-0.9999999963611556
32.83,9345162000.0,-0.9999999964869523
33.77,9269394000.0,-0.9999999963568277
33.49,9488580000.0,-0.999999996470494
34.3,9512934000.0,-0.9999999963943826
34.39,9813300000.0,-0.9999999964955724
35.5,9713178000.0,-0.9999999963451714
35.13,9862008000.0,-0.9999999964378451
35.68,9870126000.0,-0.9999999963850512
35.71,9686118000.0,-0.9999999963132805
35.03,9539994000.0,-0.9999999963280899
34.49,9437166000.0,-0.9999999963453011
34.11,9483168000.0,-0.9999999964031008
34.28,9580584000.0,-0.99999999642193
34.64,9653646000.0,-0.9999999964117184
34.91,10194960000.0,-0.999999996575759
35.2,10219692000.0,-0.9999999965556692
35.29,10296636000.0,-0.999999996572667
35.57,10109772000.0,-0.999999996481622
34.89,10101528000.0,-0.9999999965460671
34.86,9988860000.0,-0.9999999965101123
34.45,10096032000.0,-0.9999999965877684
34.84,10041072000.0,-0.999999996530251
34.64,10082292000.0,-0.9999999965642733
34.79,10079544000.0,-0.999999996548455
34.78,10008096000.0,-0.9999999965248135
34.52,10002600000.0,-0.9999999965488973
34.5,10153740000.0,-0.9999999966022372
35.05,10118016000.0,-0.9999999965358821
34.92,10159236000.0,-0.9999999965627336
35.07,10142748000.0,-0.9999999965423572
35.01,10183968000.0,-0.9999999965622437
35.16,10104276000.0,-0.999999996520285
34.87,10140000000.0,-0.999999996561144
35.0,10079544000.0,-0.9999999965276207
34.78,9845964000.0,-0.9999999964675882
33.93,9933900000.0,-0.9999999965844231
34.25,9964128000.0,-0.9999999965626696
34.36,9755280000.0,-0.9999999964778048
33.6,9634368000.0,-0.9999999965124853
33.16,9637116000.0,-0.9999999965591365
33.17,9771768000.0,-0.9999999966055273
33.66,9716808000.0,-0.9999999965358994
33.46,9648108000.0,-0.9999999965319626
33.21,9524448000.0,-0.9999999965131837
32.76,9686580000.0,-0.9999999966180014
33.35,9804744000.0,-0.9999999965985853
33.78,9859704000.0,-0.9999999965739337
33.98,9906420000.0,-0.9999999965699011
34.15,9903672000.0,-0.9999999965517841
34.14,9922908000.0,-0.9999999965594764
34.21,9914664000.0,-0.9999999965495553
34.18,9840468000.0,-0.999999996526588
33.91,9867948000.0,-0.9999999965636219
34.01,9898176000.0,-0.9999999965640134
34.12,9903672000.0,-0.9999999965548132
34.14,9895428000.0,-0.9999999965499219
34.11,9678336000.0,-0.9999999964756339
33.32,9494220000.0,-0.9999999964904963
32.65,9450252000.0,-0.9999999965450657
32.49,9255144000.0,-0.9999999964895198
31.78,9233160000.0,-0.9999999965580582
31.7,9257892000.0,-0.9999999965758943
31.79,9348576000.0,-0.9999999965994821
32.12,9480480000.0,-0.9999999966119859
32.6,9395292000.0,-0.999999996530177
32.29,9296364000.0,-0.999999996526599
31.93,9304608000.0,-0.999999996568367
31.96,9411780000.0,-0.9999999966042555
32.35,9535440000.0,-0.999999996607393
32.8,9453000000.0,-0.9999999965302021
32.5,9436512000.0,-0.9999999965559309
32.44,9307356000.0,-0.9999999965145848
31.97,9213924000.0,-0.9999999965302514
31.63,9147972000.0,-0.999999996542403
31.39,9263388000.0,-0.9999999966113909
31.81,9202932000.0,-0.9999999965434929
31.59,9271632000.0,-0.9999999965928329
31.84,9332469000.0,-0.9999999965882554
32.19,9486525000.0,-0.9999999966067659
32.75,9533292000.0,-0.9999999965646704
32.92,9824898000.0,-0.999999996649329
33.98,9764376000.0,-0.9999999965200029
33.76,9695601000.0,-0.9999999965180085
33.51,9753372000.0,-0.9999999965642652
33.72,9780882000.0,-0.9999999965524582
33.82,9764376000.0,-0.999999996536389
33.76,9786384000.0,-0.9999999965503091
33.84,9921183000.0,-0.9999999965891164
34.33,9734115000.0,-0.9999999964732285
33.65,9654336000.0,-0.9999999965145195
33.36,9571806000.0,-0.9999999965147643
33.06,9585561000.0,-0.9999999965510625
33.11,9472770000.0,-0.9999999965047183
32.7,9547047000.0,-0.9999999965748572
32.97,9632328000.0,-0.9999999965771514
33.28,9701103000.0,-0.9999999965694623
33.53,9736866000.0,-0.9999999965563868
33.66,9808392000.0,-0.9999999965682448
33.92,9901926000.0,-0.9999999965744039
34.26,9923934000.0,-0.9999999965477401
34.34,9811143000.0,-0.9999999964998981
33.93,9750621000.0,-0.9999999965202216
33.71,9827649000.0,-0.9999999965698816
33.99,9888171000.0,-0.9999999965625594
34.21,9893673000.0,-0.9999999965422346
34.23,10025721000.0,-0.9999999965857818
34.71,10152267000.0,-0.9999999965810592
35.17,10157769000.0,-0.9999999965376255
35.19,10188030000.0,-0.9999999965459465
35.3,10265058000.0,-0.9999999965611495
35.58,10306323000.0,-0.9999999965477503
35.73,10331082000.0,-0.9999999965415045
35.82,10284315000.0,-0.9999999965170262
35.65,10259556000.0,-0.9999999965251908
35.56,9877167000.0,-0.9999999963997774
34.17,9481023000.0,-0.9999999963959585
32.73,9604818000.0,-0.9999999965923352
33.18,9764376000.0,-0.9999999966019334
33.76,9684597000.0,-0.9999999965140521
33.47,9494778000.0,-0.9999999964749045
32.78,9307710000.0,-0.9999999964781885
32.1,9346224000.0,-0.9999999965654579
32.24,9414999000.0,-0.9999999965756767
32.49,9340722000.0,-0.9999999965216821
32.22,9456264000.0,-0.9999999965927348
32.64,9343473000.0,-0.9999999965066523
32.23,9348975000.0,-0.9999999965525632
32.25,9464517000.0,-0.9999999965925361
32.67,9467268000.0,-0.9999999965491628
32.68,9527790000.0,-0.9999999965700336
32.9,9618573000.0,-0.9999999965795342
33.23,9772629000.0,-0.9999999965996867
33.79,9742368000.0,-0.9999999965316441
33.68,9791886000.0,-0.9999999965604175
33.86,9712107000.0,-0.9999999965136298
33.57,9764376000.0,-0.9999999965619922
33.76,9890922000.0,-0.9999999965867692
34.22,9989958000.0,-0.9999999965745602
34.58,9965199000.0,-0.9999999965299238
34.49,9967950000.0,-0.9999999965399105
34.5,10193532000.0,-0.9999999966155009
35.32,9769722000.0,-0.9999999963847487
34.93,9956994000.0,-0.9999999964919131
35.61,9992796000.0,-0.9999999964364328
35.74,9973518000.0,-0.9999999964165102
35.67,9899160000.0,-0.9999999963966639
35.4,10039614000.0,-0.999999996473968
35.91,9959748000.0,-0.9999999963944871
35.62,10034106000.0,-0.9999999964501073
35.89,9995550000.0,-0.9999999964094022
35.75,9954240000.0,-0.9999999964085656
35.6,10130496000.0,-0.9999999964858581
36.24,10171806000.0,-0.9999999964372108
36.39,10226886000.0,-0.9999999964417321
36.59,10281966000.0,-0.9999999964413421
36.79,10248918000.0,-0.9999999964103528
36.67,10386618000.0,-0.9999999964694957
37.17,10268196000.0,-0.9999999963800846
36.74,10290228000.0,-0.9999999964296223
36.82,10210362000.0,-0.9999999963938595
36.53,10133250000.0,-0.9999999963950361
36.25,9995550000.0,-0.9999999963733861
35.75,10083678000.0,-0.9999999964546666
36.07,10050630000.0,-0.9999999964111702
35.95,10130496000.0,-0.999999996451309
36.24,10009320000.0,-0.9999999963793744
35.8,10017582000.0,-0.9999999964262833
35.83,9579696000.0,-0.9999999962597979
34.24,9623760000.0,-0.999999996442139
34.4,9786246000.0,-0.9999999964848625
34.99,9882636000.0,-0.9999999964594467
35.34,9739428000.0,-0.9999999963714502
34.82,9684348000.0,-0.9999999964045075
34.62,9943224000.0,-0.9999999965182319
35.56,9791754000.0,-0.9999999963683728
35.01,9882636000.0,-0.9999999964574229
35.34,9910176000.0,-0.9999999964339685
35.44,9965256000.0,-0.9999999964436438
35.64,9863358000.0,-0.9999999963866262
35.27,9794508000.0,-0.9999999963990024
35.02,9736674000.0,-0.9999999964032893
34.81,9835818000.0,-0.9999999964608942
35.17,9794508000.0,-0.9999999964092122
35.02,9896406000.0,-0.9999999964613416
35.39,9731166000.0,-0.9999999963632313
34.79,9579696000.0,-0.9999999963683608
34.24,9783492000.0,-0.9999999965002271
34.98,9926700000.0,-0.9999999964761703
35.5,9893652000.0,-0.9999999964118407
35.38,9860604000.0,-0.9999999964119844
35.26,9753198000.0,-0.9999999963847755
34.87,9750444000.0,-0.9999999964237526
34.86,9797262000.0,-0.999999996441863
35.03,9849588000.0,-0.999999996443506
35.22,10127742000.0,-0.9999999965224232
36.23,10119480000.0,-0.9999999964197765
36.2,9956994000.0,-0.9999999963643645
35.61,9951486000.0,-0.99999999642164
35.59,9979026000.0,-0.9999999964335197
35.69,10091940000.0,-0.9999999964635145
36.1,10067154000.0,-0.9999999964140809
36.01,10177314000.0,-0.9999999964617383
36.41,10221378000.0,-0.999999996437858
36.57,10251672000.0,-0.999999996432777
36.68,10086432000.0,-0.9999999963634316
36.08,10080116000.0,-0.9999999964206762
35.61,10157284000.0,-0.9999999964941415
35.89,10171064000.0,-0.9999999964713623
35.94,10231696000.0,-0.9999999964873859
36.16,10215160000.0,-0.9999999964601631
36.1,10209648000.0,-0.9999999964641288
36.08,10162796000.0,-0.9999999964497959
35.91,10223428000.0,-0.9999999964874795
36.13,10383276000.0,-0.999999996520366
36.71,10239964000.0,-0.9999999964150265
36.19,10427372000.0,-0.9999999965293268
