date,JNJ,dcf,Deviation
2016-04-05,108.95,114.37850325534808,-0.0474608698387059
2016-04-06,109.42,114.22850325534807,-0.042095476333074866
2016-04-07,109.27,114.05850325534807,-0.04198286948082974
2016-04-08,109.1,113.92850325534808,-0.042381872116110886
2016-04-11,108.97,114.55850325534807,-0.048782963259317746
2016-04-12,109.6,114.82850325534807,-0.04553314819162335
2016-04-13,109.87,114.79850325534807,-0.04293177276349602
2016-04-14,109.84,115.13850325534807,-0.04601851774638177
2016-04-15,110.18,115.88850325534807,-0.04925858126556337
2016-04-18,110.93,117.63850325534807,-0.05702642476491282
2016-04-19,112.68,118.53850325534808,-0.04942278748642581
2016-04-20,113.58,118.52850325534807,-0.04174947898133352
2016-04-21,113.57,118.27850325534807,-0.03980861378658995
2016-04-22,113.32,118.46850325534807,-0.04345883601020051
2016-04-25,113.51,117.86850325534807,-0.03697767541771435
2016-04-26,112.91,117.72850325534807,-0.040928943476814195
2016-04-27,112.77,117.43850325534807,-0.03975274825495079
2016-04-28,112.48,117.03850325534808,-0.03894874873273613
2016-04-29,112.08,117.70850325534808,-0.04781730376044302
2016-05-02,112.75,117.64850325534807,-0.041636766467960995
2016-05-03,112.69,117.17850325534808,-0.038304835192910835
2016-05-04,112.22,117.83850325534807,-0.047679689576276774
2016-05-05,112.88,117.69850325534807,-0.04093937579558071
2016-05-06,112.74,118.67850325534808,-0.05003857558407887
2016-05-09,113.72,119.62850325534808,-0.04939043032860091
2016-05-10,114.67,119.32850325534807,-0.03903931691307194
2016-05-11,114.37,119.18850325534807,-0.04042758423624937
2016-05-12,114.23,118.51850325534807,-0.03618425087691568
2016-05-13,113.56,119.39850325534807,-0.04889930021033617
2016-05-16,114.44,118.78850325534808,-0.03660710536945244
2016-05-17,113.83,118.54850325534807,-0.039802301385320926
2016-05-18,113.59,117.80850325534807,-0.035808138960941815
2016-05-19,112.85,117.59850325534808,-0.040378942961862396
2016-05-20,112.64,117.11850325534807,-0.038239075217549545
2016-05-23,112.16,117.64850325534807,-0.04665170489619963
2016-05-24,112.69,118.30850325534807,-0.04749027416247098
2016-05-25,113.35,117.85850325534807,-0.038253525463327054
2016-05-26,112.9,118.01850325534807,-0.04337034544721796
2016-05-27,113.06,117.64850325534807,-0.039001798819225386
2016-05-31,112.69,117.73850325534808,-0.0428789488210074
2016-06-01,112.78,119.44850325534807,-0.055827432522052134
2016-06-02,114.49,119.71850325534807,-0.043673309581862885
2016-06-03,114.76,120.72850325534807,-0.049437399573523444
2016-06-06,115.77,120.68850325534807,-0.04075370165906933
2016-06-07,115.73,120.75850325534807,-0.041640986926735346
2016-06-08,115.8,121.95850325534808,-0.05049671069227413
2016-06-09,117.0,121.96850325534807,-0.040735953321868856
2016-06-10,117.01,121.74850325534807,-0.0389204230741943
2016-06-13,116.79,122.07850325534807,-0.04332051191917263
2016-06-14,117.12,121.36850325534807,-0.035004990103648326
2016-06-15,116.41,121.59850325534808,-0.04266913750124535
2016-06-16,116.64,120.43850325534807,-0.031538944379727596
2016-06-17,115.48,121.49850325534807,-0.049535616440469554
2016-06-20,116.54,121.13850325534807,-0.037960707221673995
2016-06-21,116.18,121.41850325534807,-0.0431441923174698
2016-06-22,116.46,122.33850325534807,-0.04805112943942358
2016-06-23,117.38,120.58850325534807,-0.026607041042329027
2016-06-24,115.63,121.50850325534807,-0.04837935698207474
2016-06-27,116.55,123.18850325534807,-0.05388898379248608
2016-06-28,118.23,124.28850325534808,-0.0487454840686351
2016-06-29,119.33,126.25850325534807,-0.05487553770010811
2016-06-30,121.3,126.24850325534807,-0.03919653007956314
2016-07-01,121.29,128.92500374879504,-0.059220504376881866
2016-07-05,122.27,129.29500374879504,-0.05433314161499847
2016-07-06,122.64,129.16500374879504,-0.050516808418827774
2016-07-07,122.51,129.50500374879502,-0.054013385941159786
2016-07-08,122.85,129.58500374879503,-0.05197363548216638
2016-07-11,122.93,129.57500374879504,-0.051283068157787604
2016-07-12,122.92,129.65500374879502,-0.05194557521161325
2016-07-13,123.0,129.83500374879503,-0.052643767485226145
2016-07-14,123.18,129.65500374879502,-0.04994025345400677
2016-07-15,123.0,129.79500374879504,-0.05235181287829904
2016-07-18,123.14,131.90500374879502,-0.06644936507099786
2016-07-19,125.25,131.79500374879504,-0.049660484560325235
2016-07-20,125.14,131.80500374879503,-0.05056715268183409
2016-07-21,125.15,131.68500374879503,-0.049626028497985475
2016-07-22,125.03,131.54500374879504,-0.049526804995470686
2016-07-25,124.89,131.80500374879503,-0.0524638940261648
2016-07-26,125.15,131.42500374879504,-0.047745889821612875
2016-07-27,124.77,131.11500374879503,-0.048392659629949875
2016-07-28,124.46,131.88500374879504,-0.056299075237831064
2016-07-29,125.23,132.05500374879503,-0.05168303778763328
2016-08-01,125.4,131.50500374879502,-0.046424117522227415
2016-08-02,124.85,130.55500374879503,-0.04369808574914691
2016-08-03,123.9,130.51500374879504,-0.05068385671219122
2016-08-04,123.86,130.89500374879503,-0.05374539552553237
2016-08-05,124.24,130.30500374879503,-0.04654467268568818
2016-08-08,123.65,130.08500374879503,-0.04946768315601968
2016-08-09,123.43,130.01500374879504,-0.050648029526792704
2016-08-10,123.36,130.42500374879504,-0.05416908986564095
2016-08-11,123.77,129.87500374879502,-0.04700676475515919
2016-08-12,123.22,128.96500374879503,-0.04454699788157612
2016-08-15,122.31,126.98500374879502,-0.03681540032902808
2016-08-16,120.33,127.96500374879503,-0.05966477962821082
2016-08-17,121.31,127.37500374879502,-0.04761533715638766
2016-08-18,120.72,126.57500374879503,-0.046257188033863805
2016-08-19,119.92,125.78500374879503,-0.04662720971498335
2016-08-22,119.13,126.09500374879504,-0.05523615957592287
2016-08-23,119.44,125.36500374879503,-0.047262023464438974
2016-08-24,118.71,125.22500374879503,-0.05202638094437051
2016-08-25,118.57,125.69500374879503,-0.05668486046616905
2016-08-26,119.04,126.57500374879503,-0.05952995082464496
2016-08-29,119.92,126.12500374879502,-0.04919725323579471
2016-08-30,119.47,125.99500374879503,-0.05178779756857965
2016-08-31,119.34,125.73500374879502,-0.05086096598502954
2016-09-01,119.08,125.97500374879503,-0.054733110090191106
2016-09-02,119.32,126.40500374879502,-0.05605002601696907
2016-09-06,119.75,126.26500374879502,-0.05159785811875994
2016-09-07,119.61,126.12500374879502,-0.051655132250945646
2016-09-08,119.47,124.88500374879503,-0.04335991981621157
2016-09-09,118.23,125.81500374879504,-0.060286957221250104
2016-09-12,119.16,124.26500374879502,-0.04108158849868082
2016-09-13,117.61,124.51500374879502,-0.05545519448182845
2016-09-14,117.86,125.28500374879503,-0.05926490423133701
2016-09-15,118.63,124.90500374879502,-0.05023820952293567
2016-09-16,118.25,124.31500374879504,-0.04878738338817623
2016-09-19,117.66,124.60500374879503,-0.055736154567245344
2016-09-20,117.95,125.56500374879504,-0.06064590866440456
2016-09-21,118.91,126.11500374879503,-0.05713042488700615
2016-09-22,119.46,125.46500374879503,-0.04786198198198921
2016-09-23,118.81,124.43500374879503,-0.04520435230709341
2016-09-26,117.78,125.87500374879502,-0.06430985904834596
2016-09-27,119.22,126.04500374879503,-0.05414735646640234
2016-09-28,119.39,123.92500374879504,-0.03659474368859261
2016-09-29,117.27,124.78500374879503,-0.060223612798245396
2016-09-30,118.13,125.31969033826789,-0.057370795593742696
2016-10-03,118.81,125.3296903382679,-0.05202031793640505
2016-10-04,118.82,125.6896903382679,-0.054655957221149576
2016-10-05,119.18,125.2596903382679,-0.0485366866375726
2016-10-06,118.75,125.7496903382679,-0.05566367853025056
2016-10-07,119.24,126.3096903382679,-0.05597108439847076
2016-10-10,119.8,124.1496903382679,-0.035035853302705755
2016-10-11,117.64,124.4796903382679,-0.05494623516238961
2016-10-12,117.97,124.76969033826789,-0.054497933911938023
2016-10-13,118.26,124.06969033826789,-0.04682602432897309
2016-10-14,117.56,124.9996903382679,-0.05951767014890175
2016-10-17,118.49,121.9196903382679,-0.028130733671912878
2016-10-18,115.41,121.09969033826789,-0.04698352508065773
2016-10-19,114.59,121.37969033826789,-0.055937614598834395
2016-10-20,114.87,119.9496903382679,-0.0423485073112132
2016-10-21,113.44,120.1196903382679,-0.05560862103005171
2016-10-24,113.61,120.4696903382679,-0.05694121333761637
2016-10-25,113.96,121.06969033826789,-0.058723949143699494
2016-10-26,114.56,122.20969033826789,-0.06259479356419351
2016-10-27,115.7,121.8396903382679,-0.05039154581911731
2016-10-28,115.33,122.4996903382679,-0.058528232344666975
2016-10-31,115.99,121.84969033826789,-0.048089497166556305
2016-11-01,115.34,121.3696903382679,-0.04968036353609062
2016-11-02,114.86,121.5396903382679,-0.054958921811278816
2016-11-03,115.03,121.6196903382679,-0.05418275872878486
2016-11-04,115.11,123.1696903382679,-0.06543566291457836
2016-11-07,116.66,123.5596903382679,-0.055840948770417786
2016-11-08,117.05,126.81969033826789,-0.07703606839134414
2016-11-09,120.31,126.0496903382679,-0.04553514033128381
2016-11-10,119.54,124.9796903382679,-0.04352459446446799
2016-11-11,118.47,123.1096903382679,-0.037687450317838045
2016-11-14,116.6,122.8296903382679,-0.050718114823147364
2016-11-15,116.32,122.8696903382679,-0.05330598881006543
2016-11-16,116.36,123.0796903382679,-0.05459625645628241
2016-11-17,116.57,121.8696903382679,-0.043486533227070745
2016-11-18,115.36,121.5096903382679,-0.05061069879404623
2016-11-21,115.0,119.2496903382679,-0.03563690879375092
2016-11-22,112.74,119.5796903382679,-0.0571977592425581
2016-11-23,113.07,120.6396903382679,-0.06274626797402127
2016-11-25,114.13,119.6396903382679,-0.046052362077249276
2016-11-28,113.13,118.98969033826789,-0.04924536169150262
2016-11-29,112.48,117.8096903382679,-0.045239829787895314
2016-11-30,111.3,117.8896903382679,-0.055897087517659205
2016-12-01,111.38,118.4696903382679,-0.059843917191178764
2016-12-02,111.96,118.4496903382679,-0.05478858002696918
2016-12-05,111.94,118.56969033826789,-0.05591387073166865
2016-12-06,112.06,117.6096903382679,-0.04718735609545377
2016-12-07,111.1,117.4996903382679,-0.05446559322704547
2016-12-08,110.99,118.76969033826789,-0.06550232063509276
2016-12-09,112.26,121.8696903382679,-0.07885217654688981
2016-12-12,115.36,122.3996903382679,-0.05751395545865168
2016-12-13,115.89,121.4996903382679,-0.04617040852244092
2016-12-14,114.99,122.3996903382679,-0.06053683892328676
2016-12-15,115.89,122.3896903382679,-0.05310651837016389
2016-12-16,115.88,122.5296903382679,-0.05427003300106359
2016-12-19,116.02,122.1696903382679,-0.05033728350493827
2016-12-20,115.66,121.81969033826789,-0.05056399602694539
2016-12-21,115.31,121.9496903382679,-0.05444614348630583
2016-12-22,115.44,122.4696903382679,-0.05739942935147069
2016-12-23,115.96,122.4196903382679,-0.052766759337640856
2016-12-27,115.91,121.6096903382679,-0.04686871845832119
2016-12-28,115.1,121.9996903382679,-0.056554982386735286
2016-12-29,115.49,121.7196903382679,-0.05118062920596611
2016-12-30,115.21,122.64268206102764,-0.06060436657222734
2017-01-03,115.84,122.45268206102764,-0.05400193731756753
2017-01-04,115.65,123.66268206102764,-0.06479466503139053
2017-01-05,116.86,123.10268206102765,-0.050711178314806094
2017-01-06,116.3,123.08268206102764,-0.0551067132065306
2017-01-09,116.28,122.96268206102765,-0.054347237300101825
2017-01-10,116.16,121.53268206102764,-0.04420771408903623
2017-01-11,114.73,121.42268206102764,-0.055118878511214775
2017-01-12,114.62,121.40268206102765,-0.055869293378692175
2017-01-13,114.6,121.67268206102764,-0.05812875939958473
2017-01-17,114.87,121.50268206102764,-0.05458877078693791
2017-01-18,114.7,121.00268206102764,-0.0520871269435903
2017-01-19,114.2,120.95268206102764,-0.0558291221489452
2017-01-20,114.15,120.71268206102765,-0.05436613576119376
2017-01-23,113.91,118.56268206102764,-0.03924238200543384
2017-01-24,111.76,119.60268206102765,-0.06557279423738915
2017-01-25,112.8,118.64268206102764,-0.049246038268270786
2017-01-26,111.84,120.18268206102765,-0.06941667399959761
2017-01-27,113.38,119.93268206102765,-0.05463633388681599
2017-01-30,113.13,120.05268206102764,-0.05766370181974412
2017-01-31,113.25,120.03268206102764,-0.05650696080904993
2017-02-01,113.23,120.37268206102765,-0.05933806523814411
2017-02-02,113.57,120.44268206102764,-0.05706184836987682
2017-02-03,113.64,120.20268206102764,-0.0545968022385368
2017-02-06,113.4,120.28268206102764,-0.05722088951704274
2017-02-07,113.48,120.20268206102764,-0.05592788734626153
2017-02-08,113.4,120.88268206102765,-0.06190036433217139
2017-02-09,114.08,122.04268206102765,-0.0652450595689621
2017-02-10,115.24,122.68268206102765,-0.06066611795563248
2017-02-13,115.88,123.16268206102764,-0.059130590038783404
2017-02-14,116.36,124.00268206102764,-0.061633199653426174
2017-02-15,117.2,124.88268206102765,-0.06151919492947211
2017-02-16,118.08,125.66268206102764,-0.06034155834223831
2017-02-17,118.86,126.46268206102765,-0.060117988462072836
2017-02-21,119.66,126.32268206102765,-0.05274335497253657
2017-02-22,119.52,128.50268206102766,-0.06990268153906443
2017-02-23,121.7,129.53268206102766,-0.06046877078741708
2017-02-24,122.73,129.20268206102764,-0.050097118401693286
2017-02-27,122.4,129.01268206102765,-0.05125606223657608
2017-02-28,122.21,130.66268206102765,-0.06469086603533614
2017-03-01,123.86,130.43268206102763,-0.050391373980582355
2017-03-02,123.63,130.59268206102766,-0.053316020095015015
2017-03-03,123.79,130.51268206102765,-0.051509799315013094
2017-03-06,123.71,130.63268206102765,-0.05299349253040364
2017-03-07,123.83,130.90268206102763,-0.054030077532943976
2017-03-08,124.1,132.75268206102766,-0.06517896231316778
2017-03-09,125.95,133.01268206102765,-0.05309780955914567
2017-03-10,126.21,133.48268206102765,-0.05448408698967122
2017-03-13,126.68,133.85268206102765,-0.053586390280602636
2017-03-14,127.05,135.76268206102765,-0.06417582452526349
2017-03-15,128.96,135.26268206102765,-0.04659586786977954
2017-03-16,128.46,134.86268206102764,-0.04747556524295071
2017-03-17,128.06,134.87268206102763,-0.05051194917251667
2017-03-20,128.07,134.05268206102764,-0.04462933504235311
2017-03-21,127.25,133.06268206102766,-0.04368378850474197
2017-03-22,126.26,132.70268206102764,-0.04854975017057128
2017-03-23,125.9,132.28268206102766,-0.048250322427564996
2017-03-24,125.48,132.60268206102765,-0.05371446452153639
2017-03-27,125.8,132.46268206102764,-0.0502985592422025
2017-03-28,125.66,131.72268206102765,-0.0460261054980553
2017-03-29,124.92,131.46268206102764,-0.049768359799554296
2017-03-30,124.66,131.35268206102765,-0.05095200155805091
2017-03-31,124.55,132.28085133418043,-0.058442709252377156
2017-04-03,124.69,132.27085133418043,-0.05731309096232795
2017-04-04,124.68,132.39085133418044,-0.05824308293566849
2017-04-05,124.8,132.64085133418044,-0.059113397232545606
2017-04-06,125.05,132.51085133418044,-0.05630370085967418
2017-04-07,124.92,131.93085133418043,-0.053140347866186044
2017-04-10,124.34,131.81085133418043,-0.05667857584228442
2017-04-11,124.22,132.99085133418043,-0.06595078718716507
2017-04-12,125.4,132.58085133418044,-0.05416205479085767
2017-04-13,124.99,133.31085133418043,-0.06241690943314071
2017-04-17,125.72,129.41085133418042,-0.028520416148483996
2017-04-18,121.82,128.96085133418043,-0.05537224095765403
2017-04-19,121.37,129.46085133418043,-0.062496509568713665
2017-04-20,121.87,129.35085133418042,-0.057833800527941515
2017-04-21,121.76,130.48085133418044,-0.06683625409405913
2017-04-24,122.89,131.02085133418043,-0.06205768968362113
2017-04-25,123.43,131.10085133418042,-0.058511071866552244
2017-04-26,123.51,131.33085133418044,-0.059550754866270816
2017-04-27,123.74,131.06085133418043,-0.05585841431407801
2017-04-28,123.47,130.93085133418043,-0.056983142308742685
2017-05-01,123.34,131.29085133418045,-0.06055906602313654
2017-05-02,123.7,130.92085133418044,-0.055154326148926014
2017-05-03,123.33,131.54085133418045,-0.062420542750789454
2017-05-04,123.95,131.10085133418042,-0.05454465978983358
2017-05-05,123.51,130.84085133418043,-0.05602876517102984
2017-05-08,123.25,130.80085133418044,-0.05772784547777077
2017-05-09,123.21,130.40085133418043,-0.05514420542970477
2017-05-10,122.81,130.79085133418045,-0.06101995095810464
2017-05-11,123.2,131.23085133418044,-0.0611963669558907
2017-05-12,123.64,134.58085133418044,-0.0812957506637626
2017-05-15,126.99,135.36085133418044,-0.0618410068470564
2017-05-16,127.77,134.26085133418044,-0.04834507803041166
2017-05-17,126.67,134.56085133418043,-0.05864150869990847
2017-05-18,126.97,134.59085133418043,-0.05662235775044133
2017-05-19,127.0,134.85085133418042,-0.058218774716704225
2017-05-22,127.26,135.11085133418044,-0.05810674166179519
2017-05-23,127.52,135.10085133418042,-0.056112535630354454
2017-05-24,127.51,135.12085133418043,-0.05632625356509402
2017-05-25,127.53,134.51085133418044,-0.0518980533164356
2017-05-26,126.92,134.70085133418044,-0.057763935840886904
2017-05-30,127.11,135.84085133418043,-0.06427264882713202
2017-05-31,128.25,136.37085133418043,-0.05954975901910342
2017-06-01,128.78,137.67085133418044,-0.0645804921522487
2017-06-02,130.08,137.95085133418044,-0.05705547488876028
2017-06-05,130.36,138.42085133418044,-0.05823437189184477
2017-06-06,130.83,138.34085133418043,-0.05429236022291761
2017-06-07,130.75,138.14085133418047,-0.0535022859841876
2017-06-08,130.55,139.12085133418043,-0.06160723753474229
2017-06-09,131.53,139.41085133418042,-0.05652968372805722
2017-06-12,131.82,139.61085133418044,-0.05580405290654533
2017-06-13,132.02,140.36085133418044,-0.05942434272019326
2017-06-14,132.77,140.63085133418042,-0.0558970614172043
2017-06-15,133.04,141.94085133418042,-0.06270817210490431
2017-06-16,134.35,141.66085133418042,-0.05160812790072822
2017-06-19,134.07,141.81085133418043,-0.054585747573991705
2017-06-20,134.22,142.50085133418042,-0.05811089026240901
2017-06-21,134.91,143.64085133418047,-0.060782508966534476
2017-06-22,136.05,144.02085133418043,-0.05534512024016003
2017-06-23,136.43,143.93085133418043,-0.05211427060043472
2017-06-26,136.34,142.60085133418042,-0.04390472620327013
2017-06-27,135.01,141.41085133418042,-0.04526421610357201
2017-06-28,133.82,140.23085133418041,-0.045716411711021365
2017-06-29,132.64,139.88085133418042,-0.05176442139947934
2017-06-30,132.29,137.48209063795738,-0.037765578148139634
2017-07-03,132.9,138.22209063795734,-0.038503907829736006
2017-07-05,133.64,137.10209063795736,-0.025251917179728856
2017-07-06,132.52,137.12209063795737,-0.03356199294035145
2017-07-07,132.54,136.1320906379574,-0.026386802855401292
2017-07-10,131.55,135.81209063795737,-0.03138226219725215
2017-07-11,131.23,136.81209063795737,-0.04080115004403473
2017-07-12,132.23,136.4420906379574,-0.03087090367981815
2017-07-13,131.86,137.18209063795737,-0.03879581229012685
2017-07-14,132.6,136.73209063795738,-0.030220342705783998
2017-07-17,132.15,139.0420906379574,-0.04956837606752651
2017-07-18,134.46,139.7920906379574,-0.038143006615208086
2017-07-19,135.21,141.15209063795737,-0.04209707848535027
2017-07-20,136.57,139.89209063795738,-0.02374752298580629
2017-07-21,135.31,137.59209063795737,-0.016585914403773216
2017-07-24,133.01,136.46209063795737,-0.025297066913008148
2017-07-25,131.88,135.53209063795734,-0.026946316704529072
2017-07-26,130.95,135.4120906379574,-0.032951936691439254
2017-07-27,130.83,136.43209063795737,-0.04106138527792069
2017-07-28,131.85,137.30209063795738,-0.03970872266128589
2017-07-31,132.72,137.09209063795737,-0.031891632971762784
2017-08-01,132.51,136.74209063795738,-0.030949436404057895
2017-08-02,132.16,137.93209063795737,-0.04184733669489504
2017-08-03,133.35,137.76209063795739,-0.03202688502711892
2017-08-04,133.18,137.4420906379574,-0.03101008299694996
2017-08-07,132.86,136.85209063795736,-0.0291708414489511
2017-08-08,132.27,137.81209063795737,-0.04021483610256549
2017-08-09,133.23,137.67209063795738,-0.03226573096531937
2017-08-10,133.09,137.68209063795737,-0.03335285378570063
2017-08-11,133.1,138.06209063795737,-0.03594100752080853
2017-08-14,133.48,137.96209063795737,-0.03248784225602497
2017-08-15,133.38,138.75209063795734,-0.03871718698620996
2017-08-16,134.17,137.62209063795737,-0.025083840987700223
2017-08-17,133.04,137.21209063795737,-0.030406144375175415
2017-08-18,132.63,138.03209063795734,-0.039136483501698294
2017-08-21,133.45,139.28209063795734,-0.041872509317202766
2017-08-22,134.7,137.3820906379574,-0.019522855020640995
2017-08-23,132.8,137.47209063795734,-0.03398573933280469
2017-08-24,132.89,136.26209063795739,-0.02474709306286005
2017-08-25,131.68,136.32209063795736,-0.034052372702277345
2017-08-28,131.74,136.7920906379574,-0.03693262245204343
2017-08-29,132.21,135.65209063795737,-0.02537440169015881
2017-08-30,131.07,136.95209063795738,-0.0429499879158991
2017-08-31,132.37,135.61209063795738,-0.023907091341971554
2017-09-01,131.03,134.48209063795738,-0.025669519425087217
2017-09-05,129.9,135.25209063795734,-0.03957122298600024
2017-09-06,130.67,136.77209063795738,-0.044615027886865666
2017-09-07,132.19,135.56209063795737,-0.02487487926815124
2017-09-08,130.98,137.7920906379574,-0.049437457595848944
2017-09-11,133.21,137.21209063795737,-0.029167186501932507
2017-09-12,132.63,137.03209063795734,-0.03212452366057661
2017-09-13,132.45,138.76209063795739,-0.04548858127560362
2017-09-14,134.18,139.03209063795734,-0.034899069816854644
2017-09-15,134.45,139.96209063795737,-0.03938274008935472
2017-09-18,135.38,139.80209063795738,-0.03163107660105868
2017-09-19,135.22,137.80209063795738,-0.01873767390613268
2017-09-20,133.22,136.33209063795738,-0.022827278767563408
2017-09-21,131.75,135.97209063795734,-0.031051156293530724
2017-09-22,131.39,135.75209063795734,-0.032132769502539626
2017-09-25,131.17,135.52209063795738,-0.032113514612048366
2017-09-26,130.94,134.33209063795738,-0.02525152866934466
2017-09-27,129.75,134.05209063795738,-0.03209267843182162
2017-09-28,129.47,134.59209063795737,-0.03805640148450784
2017-09-29,130.01,136.94422079813575,-0.05063536641211919
2017-10-02,131.22,137.82422079813574,-0.047917708222044775
2017-10-03,132.1,138.61422079813573,-0.04699532818946772
2017-10-04,132.89,138.91422079813574,-0.043366480145253794
2017-10-05,133.19,138.94422079813575,-0.041413890877086135
2017-10-06,133.22,139.1742207981357,-0.04278249782171917
2017-10-09,133.45,139.62422079813575,-0.0442202704003789
2017-10-10,133.9,142.37422079813575,-0.059520752778347785
2017-10-11,136.65,142.55422079813576,-0.041417369230311585
2017-10-12,136.83,142.15422079813575,-0.037453835477008646
2017-10-13,136.43,141.84422079813575,-0.038170189576076874
2017-10-16,136.12,146.51422079813574,-0.07094342611599924
2017-10-17,140.79,146.40422079813575,-0.03834739714148494
2017-10-18,140.68,147.76422079813574,-0.04794273444458286
2017-10-19,142.04,148.12422079813575,-0.0410751244148474
2017-10-20,142.4,149.34422079813575,-0.046498088516743086
2017-10-23,143.62,147.36422079813573,-0.025407936728852776
2017-10-24,141.64,148.08422079813576,-0.0435172685070907
2017-10-25,142.36,147.53422079813575,-0.03507132630073251
2017-10-26,141.81,147.50422079813575,-0.03860378209738469
2017-10-27,141.78,145.72422079813575,-0.027066336512442057
2017-10-30,140.0,145.13422079813574,-0.035375673427680665
2017-10-31,139.41,145.70422079813574,-0.04319861678445125
2017-11-01,139.98,145.65422079813575,-0.03895678935387492
2017-11-02,139.93,145.80422079813576,-0.04028841391545546
2017-11-03,140.08,145.48422079813574,-0.037146439445376433
2017-11-06,139.76,145.49422079813573,-0.039412017650457876
2017-11-07,139.77,147.04422079813574,-0.04946961368935321
2017-11-08,141.32,146.07422079813574,-0.032546610703511836
2017-11-09,140.35,145.28422079813575,-0.033962537507714496
2017-11-10,139.56,145.48422079813574,-0.04072071022984547
2017-11-13,139.76,145.21422079813573,-0.03755982553332515
2017-11-14,139.49,144.82422079813574,-0.03683238044533221
2017-11-15,139.1,144.59422079813575,-0.03799751309428956
2017-11-16,138.87,143.72422079813575,-0.033774549419569366
2017-11-17,138.0,143.65422079813575,-0.03935993503512236
2017-11-20,137.93,144.06422079813575,-0.0425797659137801
2017-11-21,138.34,143.01422079813574,-0.03268360846949192
2017-11-22,137.29,143.73422079813574,-0.04483428345979057
2017-11-24,138.01,143.82422079813574,-0.04042588074435871
2017-11-27,138.1,145.74422079813573,-0.05244956373757992
2017-11-28,140.02,145.53422079813575,-0.037889513324734
2017-11-29,139.81,145.05422079813576,-0.03615352086468315
2017-11-30,139.33,145.70422079813574,-0.04374767431731996
2017-12-01,139.98,144.73422079813574,-0.03284793860027457
2017-12-04,139.01,145.3942207981357,-0.04390972875737287
2017-12-05,139.67,146.78422079813575,-0.0484672041684886
2017-12-06,141.06,145.73422079813574,-0.03207359789990749
2017-12-07,140.01,146.31422079813575,-0.04308686307965548
2017-12-08,140.59,146.86422079813573,-0.04272123437579545
2017-12-11,141.14,148.32422079813574,-0.048435924756437654
2017-12-12,142.6,148.61422079813573,-0.04046867632071982
2017-12-13,142.89,147.37422079813575,-0.03042744364550687
2017-12-14,141.65,148.18422079813575,-0.04409525361702993
2017-12-15,142.46,147.52422079813576,-0.034328063356222405
2017-12-18,141.8,147.50422079813575,-0.03867157676757027
2017-12-19,141.78,146.88422079813574,-0.03474996000523789
2017-12-20,141.16,146.78422079813575,-0.03831624930496058
2017-12-21,141.06,145.84422079813575,-0.032803636455075114
2017-12-22,140.12,145.81422079813575,-0.03905120342150159
2017-12-26,140.09,146.29422079813574,-0.0424091995178445
2017-12-27,140.57,146.28422079813575,-0.03906245504100592
2017-12-28,140.56,145.44422079813575,-0.03358140166266643
2017-12-29,139.72,145.7225509051834,-0.04119164033224376
2018-01-02,139.23,147.0525509051834,-0.0531956151527575
2018-01-03,140.56,147.04255090518342,-0.044086224465484936
2018-01-04,140.55,148.20255090518341,-0.051635756999077076
2018-01-05,141.71,148.3825509051834,-0.0449685685040363
2018-01-08,141.89,150.6325509051834,-0.05803892221599871
2018-01-09,144.14,150.4625509051834,-0.0420207610940192
2018-01-10,143.97,151.2825509051834,-0.048337041261067526
2018-01-11,144.79,152.2525509051834,-0.04901429145729563
2018-01-12,145.76,153.35255090518342,-0.04951043109728148
2018-01-16,146.86,153.4725509051834,-0.04308621226520615
2018-01-17,146.98,153.4125509051834,-0.04192975651098485
2018-01-18,146.92,153.85255090518342,-0.04505970726124553
2018-01-19,147.36,154.6325509051834,-0.047031177217290554
2018-01-22,148.14,148.32255090518342,-0.0012307697249633875
2018-01-23,141.83,148.5625509051834,-0.04531795438461661
2018-01-24,142.07,150.8925509051834,-0.05846909507631859
2018-01-25,144.4,151.82255090518342,-0.04888964689981379
2018-01-26,145.33,150.1725509051834,-0.03224657819284771
2018-01-29,143.68,148.9225509051834,-0.03520320376812003
2018-01-30,142.43,144.6825509051834,-0.015568918926924247
2018-01-31,138.19,146.51255090518342,-0.05680435466971978
2018-02-01,140.02,144.1725509051834,-0.028802645712458608
2018-02-02,137.68,136.8825509051834,0.005825790720169977
2018-02-05,130.39,138.32255090518342,-0.057348211504724134
2018-02-06,131.83,137.9125509051834,-0.044104404314624035
2018-02-07,131.42,132.8525509051834,-0.010783013915975248
2018-02-08,126.36,136.0225509051834,-0.07103638948749635
2018-02-09,129.53,136.76255090518342,-0.05288400119267811
2018-02-12,130.27,136.45255090518341,-0.04530916325250278
2018-02-13,129.96,136.1625509051834,-0.0455525463055001
2018-02-14,129.67,137.7225509051834,-0.058469370863797554
2018-02-15,131.23,139.6425509051834,-0.060243463404614395
2018-02-16,133.15,137.3625509051834,-0.030667389892105157
2018-02-20,130.87,136.4025509051834,-0.04056046509738076
2018-02-21,129.91,136.4025509051834,-0.047598456642475306
2018-02-22,129.91,138.51255090518342,-0.06210665278319916
2018-02-23,132.02,138.5625509051834,-0.047217309889599046
2018-02-26,132.07,138.1625509051834,-0.044096977547588345
2018-02-27,131.67,136.3725509051834,-0.034483119029231846
2018-02-28,129.88,133.7725509051834,-0.029098278225571206
2018-03-01,127.28,135.3125509051834,-0.05936294047705881
2018-03-02,128.82,136.2825509051834,-0.05475793383391658
