date,PHM,dcf,Deviation
2006-02-24,40.02,,
2006-02-27,39.38,,
2006-02-28,38.41,,
2006-03-01,38.72,,
2006-03-02,38.82,,
2006-03-03,38.5,,
2006-03-06,38.49,,
2006-03-07,37.41,,
2006-03-08,37.18,,
2006-03-09,36.04,,
2006-03-10,36.61,,
2006-03-13,36.63,,
2006-03-14,38.05,,
2006-03-15,37.87,,
2006-03-16,38.95,,
2006-03-17,39.69,,
2006-03-20,39.11,,
2006-03-21,37.71,,
2006-03-22,37.8,,
2006-03-23,39.43,,
2006-03-24,40.16,,
2006-03-27,40.4,,
2006-03-28,39.19,,
2006-03-29,39.79,,
2006-03-30,38.81,,
2006-03-31,38.42,,
2006-04-03,38.05,,
2006-04-04,38.43,,
2006-04-05,40.7,,
2006-04-06,40.26,,
2006-04-07,40.81,,
2006-04-10,40.87,,
2006-04-11,40.51,,
2006-04-12,39.69,,
2006-04-13,39.5,,
2006-04-17,38.68,,
2006-04-18,41.35,,
2006-04-19,39.98,,
2006-04-20,39.88,,
2006-04-21,39.81,,
2006-04-24,39.34,,
2006-04-25,37.9,,
2006-04-26,39.04,,
2006-04-27,37.89,,
2006-04-28,37.35,,
2006-05-01,36.6,,
2006-05-02,35.75,,
2006-05-03,35.75,,
2006-05-04,35.46,,
2006-05-05,37.05,,
2006-05-08,36.58,,
2006-05-09,36.1,,
2006-05-10,36.58,,
2006-05-11,34.99,,
2006-05-12,34.42,,
2006-05-15,33.44,,
2006-05-16,32.66,,
2006-05-17,32.42,,
2006-05-18,33.0,,
2006-05-19,32.86,,
2006-05-22,32.74,,
2006-05-23,32.94,,
2006-05-24,33.29,,
2006-05-25,33.42,,
2006-05-26,33.63,,
2006-05-30,32.66,,
2006-05-31,32.47,,
2006-06-01,33.03,,
2006-06-02,31.33,,
2006-06-05,29.75,,
2006-06-06,28.11,,
2006-06-07,28.08,,
2006-06-08,27.72,,
2006-06-09,28.27,,
2006-06-12,27.38,,
2006-06-13,26.56,,
2006-06-14,27.17,,
2006-06-15,28.31,,
2006-06-16,27.96,,
2006-06-19,27.77,,
2006-06-20,27.23,,
2006-06-21,28.7,,
2006-06-22,28.45,,
2006-06-23,28.66,,
2006-06-26,29.15,,
2006-06-27,28.5,,
2006-06-28,28.43,,
2006-06-29,29.31,,
2006-06-30,28.79,,
2006-07-03,28.74,,
2006-07-05,28.67,,
2006-07-06,29.03,,
2006-07-07,28.98,,
2006-07-10,29.15,,
2006-07-11,29.16,,
2006-07-12,28.52,,
2006-07-13,28.04,,
2006-07-14,27.05,,
2006-07-17,27.05,,
2006-07-18,27.05,,
2006-07-19,28.13,,
2006-07-20,26.84,,
2006-07-21,27.0,,
2006-07-24,28.71,,
2006-07-25,29.96,,
2006-07-26,30.05,,
2006-07-27,29.16,,
2006-07-28,29.33,,
2006-07-31,28.5,,
2006-08-01,28.59,,
2006-08-02,28.65,,
2006-08-03,30.2,,
2006-08-04,30.39,,
2006-08-07,31.09,,
2006-08-08,30.0,,
2006-08-09,28.88,,
2006-08-10,28.77,,
2006-08-11,27.95,,
2006-08-14,27.53,,
2006-08-15,28.33,,
2006-08-16,29.75,,
2006-08-17,30.22,,
2006-08-18,29.89,,
2006-08-21,28.97,,
2006-08-22,29.11,,
2006-08-23,28.09,,
2006-08-24,29.25,,
2006-08-25,28.84,,
2006-08-28,29.3,,
2006-08-29,29.67,,
2006-08-30,29.25,,
2006-08-31,29.67,,
2006-09-01,29.73,,
2006-09-05,28.98,,
2006-09-06,28.01,,
2006-09-07,28.81,,
2006-09-08,29.07,,
2006-09-11,29.51,,
2006-09-12,31.49,,
2006-09-13,31.11,,
2006-09-14,31.27,,
2006-09-15,31.97,,
2006-09-18,32.07,,
2006-09-19,31.61,,
2006-09-20,31.34,,
2006-09-21,30.84,,
2006-09-22,31.31,,
2006-09-25,32.66,,
2006-09-26,33.23,,
2006-09-27,32.46,,
2006-09-28,32.85,,
2006-09-29,31.86,,
2006-10-02,32.45,,
2006-10-03,31.68,,
2006-10-04,32.31,,
2006-10-05,32.08,,
2006-10-06,32.16,,
2006-10-09,33.0,,
2006-10-10,34.07,,
2006-10-11,33.5,,
2006-10-12,34.36,,
2006-10-13,32.84,,
2006-10-16,32.81,,
2006-10-17,32.3,,
2006-10-18,31.85,,
2006-10-19,31.94,,
2006-10-20,31.34,,
2006-10-23,31.11,,
2006-10-24,31.76,,
2006-10-25,32.2,,
2006-10-26,32.66,,
2006-10-27,31.62,,
2006-10-30,31.27,,
2006-10-31,30.99,,
2006-11-01,31.0,,
2006-11-02,30.83,,
2006-11-03,30.1,,
2006-11-06,30.18,,
2006-11-07,29.97,,
2006-11-08,28.94,,
2006-11-09,28.29,,
2006-11-10,29.15,,
2006-11-13,28.89,,
2006-11-14,30.35,,
2006-11-15,30.88,,
2006-11-16,31.06,,
2006-11-17,31.11,,
2006-11-20,30.81,,
2006-11-21,31.05,,
2006-11-22,31.99,,
2006-11-24,31.7,,
2006-11-27,31.13,,
2006-11-28,30.78,,
2006-11-29,31.08,,
2006-11-30,33.74,,
2006-12-01,33.8,,
2006-12-04,33.35,,
2006-12-05,33.97,,
2006-12-06,34.8,,
2006-12-07,33.98,,
2006-12-08,33.33,,
2006-12-11,33.48,,
2006-12-12,33.1,,
2006-12-13,33.53,,
2006-12-14,33.2,,
2006-12-15,33.24,,
2006-12-18,32.93,,
2006-12-19,32.55,,
2006-12-20,32.61,,
2006-12-21,32.37,,
2006-12-22,32.28,,
2006-12-26,32.85,,
2006-12-27,33.35,,
2006-12-28,33.18,,
2006-12-29,33.12,,
2007-01-03,32.37,,
2007-01-04,31.91,,
2007-01-05,31.94,,
2007-01-08,31.47,,
2007-01-09,31.31,,
2007-01-10,31.37,,
2007-01-11,31.87,,
2007-01-12,32.06,,
2007-01-16,31.5,,
2007-01-17,32.81,,
2007-01-18,32.9,,
2007-01-19,33.96,,
2007-01-22,33.64,,
2007-01-23,34.15,,
2007-01-24,34.2,,
2007-01-25,33.07,,
2007-01-26,32.54,,
2007-01-29,32.79,,
2007-01-30,32.79,,
2007-01-31,34.34,,
2007-02-01,33.92,,
2007-02-02,35.1,,
2007-02-05,34.4,,
2007-02-06,34.2,,
2007-02-07,33.81,,
2007-02-08,33.01,,
2007-02-09,32.2,,
2007-02-12,31.88,,
2007-02-13,32.19,,
2007-02-14,32.34,,
2007-02-15,32.59,,
2007-02-16,32.34,,
2007-02-20,32.43,,
2007-02-21,31.94,,
2007-02-22,31.59,,
2007-02-23,31.18,,
2007-02-26,31.22,,
2007-02-27,29.93,,
2007-02-28,29.56,,
2007-03-01,30.05,,
2007-03-02,29.5,,
2007-03-05,28.4,,
2007-03-06,28.75,,
2007-03-07,28.57,,
2007-03-08,28.98,,
2007-03-09,28.76,,
2007-03-12,27.38,,
2007-03-13,25.99,,
2007-03-14,26.52,,
2007-03-15,26.63,,
2007-03-16,26.31,,
2007-03-19,26.43,,
2007-03-20,26.62,,
2007-03-21,27.75,,
2007-03-22,27.49,,
2007-03-23,27.56,,
2007-03-26,27.25,,
2007-03-27,26.79,,
2007-03-28,26.03,,
2007-03-29,26.44,,
2007-03-30,26.46,,
2007-04-02,26.33,,
2007-04-03,26.75,,
2007-04-04,26.53,,
2007-04-05,26.95,,
2007-04-09,26.9,,
2007-04-10,26.25,,
2007-04-11,25.57,,
2007-04-12,26.22,,
2007-04-13,25.76,,
2007-04-16,26.1,,
2007-04-17,26.68,,
2007-04-18,27.95,,
2007-04-19,27.68,,
2007-04-20,28.4,,
2007-04-23,27.96,,
2007-04-24,27.82,,
2007-04-25,27.9,,
2007-04-26,28.82,,
2007-04-27,27.96,,
2007-04-30,26.9,,
2007-05-01,27.0,,
2007-05-02,26.91,,
2007-05-03,26.96,,
2007-05-04,26.37,,
2007-05-07,26.05,,
2007-05-08,26.15,,
2007-05-09,26.06,,
2007-05-10,25.61,,
2007-05-11,25.89,,
2007-05-14,25.57,,
2007-05-15,25.51,,
2007-05-16,25.71,,
2007-05-17,26.1,,
2007-05-18,26.04,,
2007-05-21,26.57,,
2007-05-22,27.5,,
2007-05-23,27.18,,
2007-05-24,27.56,,
2007-05-25,27.48,,
2007-05-29,27.45,,
2007-05-30,27.43,,
2007-05-31,27.29,,
2007-06-01,27.05,,
2007-06-04,27.61,,
2007-06-05,27.12,,
2007-06-06,26.37,,
2007-06-07,25.04,,
2007-06-08,25.85,,
2007-06-11,25.39,,
2007-06-12,24.65,,
2007-06-13,24.95,,
2007-06-14,24.81,,
2007-06-15,24.89,,
2007-06-18,24.8,,
2007-06-19,24.79,,
2007-06-20,24.5,,
2007-06-21,24.36,,
2007-06-22,23.8,,
2007-06-25,23.28,,
2007-06-26,22.56,,
2007-06-27,23.0,,
2007-06-28,22.66,,
2007-06-29,22.45,,
2007-07-02,22.61,,
2007-07-03,22.37,,
2007-07-05,22.14,,
2007-07-06,22.72,,
2007-07-09,22.42,,
2007-07-10,21.72,,
2007-07-11,21.78,,
2007-07-12,22.48,,
2007-07-13,23.31,,
2007-07-16,23.06,,
2007-07-17,22.71,,
2007-07-18,22.19,,
2007-07-19,22.4,,
2007-07-20,22.04,,
2007-07-23,21.24,,
2007-07-24,20.46,,
2007-07-25,20.67,,
2007-07-26,20.04,,
2007-07-27,19.6,,
2007-07-30,19.62,,
2007-07-31,19.34,,
2007-08-01,19.29,,
2007-08-02,19.99,,
2007-08-03,18.59,,
2007-08-06,18.94,,
2007-08-07,20.38,,
2007-08-08,21.85,,
2007-08-09,21.49,,
2007-08-10,20.31,,
2007-08-13,18.85,,
2007-08-14,17.42,,
2007-08-15,16.9,,
2007-08-16,17.14,,
2007-08-17,17.46,,
2007-08-20,17.38,,
2007-08-21,17.29,,
2007-08-22,17.49,,
2007-08-23,17.59,,
2007-08-24,17.53,,
2007-08-27,16.7,,
2007-08-28,15.99,,
2007-08-29,16.57,,
2007-08-30,16.25,,
2007-08-31,16.64,,
2007-09-04,16.95,,
2007-09-05,16.36,,
2007-09-06,16.08,,
2007-09-07,15.5,,
2007-09-10,15.04,,
2007-09-11,15.22,,
2007-09-12,15.17,,
2007-09-13,15.52,,
2007-09-14,16.04,,
2007-09-17,16.09,,
2007-09-18,17.1,,
2007-09-19,17.26,,
2007-09-20,16.11,,
2007-09-21,16.16,,
2007-09-24,15.1,,
2007-09-25,14.64,,
2007-09-26,13.47,,
2007-09-27,13.66,,
2007-09-28,13.61,,
2007-10-01,14.79,,
2007-10-02,15.5,,
2007-10-03,15.96,,
2007-10-04,15.42,,
2007-10-05,15.43,,
2007-10-08,14.84,,
2007-10-09,14.98,,
2007-10-10,15.36,,
2007-10-11,15.54,,
2007-10-12,15.16,,
2007-10-15,14.43,,
2007-10-16,14.15,,
2007-10-17,13.74,,
2007-10-18,13.83,,
2007-10-19,13.67,,
2007-10-22,14.86,,
2007-10-23,14.84,,
2007-10-24,14.99,,
2007-10-25,14.53,,
2007-10-26,15.3,,
2007-10-29,15.17,,
2007-10-30,15.28,,
2007-10-31,14.84,,
2007-11-01,14.23,,
2007-11-02,13.59,,
2007-11-05,13.03,,
2007-11-06,13.38,,
2007-11-07,12.81,,
2007-11-08,12.63,,
2007-11-09,12.92,,
2007-11-12,12.97,,
2007-11-13,13.68,,
2007-11-14,13.45,,
2007-11-15,13.15,,
2007-11-16,12.84,,
2007-11-19,11.8,,
2007-11-20,10.6,,
2007-11-21,9.25,,
2007-11-23,9.63,,
2007-11-26,9.16,,
2007-11-27,9.08,,
2007-11-28,9.53,,
2007-11-29,9.44,,
2007-11-30,10.22,,
2007-12-03,10.06,,
2007-12-04,9.85,,
2007-12-05,10.21,,
2007-12-06,11.51,,
2007-12-07,11.52,,
2007-12-10,12.21,,
2007-12-11,10.73,,
2007-12-12,11.11,,
2007-12-13,10.91,,
2007-12-14,10.37,,
2007-12-17,10.11,,
2007-12-18,10.23,,
2007-12-19,10.18,,
2007-12-20,10.17,,
2007-12-21,10.26,,
2007-12-24,10.44,,
2007-12-26,10.63,,
2007-12-27,10.7,,
2007-12-28,10.32,,
2007-12-31,10.54,,
2008-01-02,10.42,,
2008-01-03,9.78,,
2008-01-04,9.14,,
2008-01-07,9.05,,
2008-01-08,8.66,,
2008-01-09,8.78,,
2008-01-10,9.29,,
2008-01-11,9.14,,
2008-01-14,9.44,,
2008-01-15,8.8,,
2008-01-16,9.43,,
2008-01-17,9.7,,
2008-01-18,10.0,,
2008-01-22,10.74,,
2008-01-23,13.11,,
2008-01-24,12.85,,
2008-01-25,13.1,,
2008-01-28,13.78,,
2008-01-29,14.85,,
2008-01-30,13.57,,
2008-01-31,16.35,,
2008-02-01,15.84,,
2008-02-04,15.24,,
2008-02-05,14.75,,
2008-02-06,14.24,,
2008-02-07,14.73,,
2008-02-08,14.49,,
2008-02-11,14.75,,
2008-02-12,14.23,,
2008-02-13,14.77,,
2008-02-14,14.26,,
2008-02-15,13.58,,
2008-02-19,14.16,,
2008-02-20,14.8,,
2008-02-21,14.46,,
2008-02-22,14.71,,
2008-02-25,14.75,,
2008-02-26,15.49,,
2008-02-27,15.91,,
2008-02-28,14.85,,
2008-02-29,13.54,,
2008-03-03,12.6,,
2008-03-04,12.88,,
2008-03-05,13.12,,
2008-03-06,12.19,,
2008-03-07,11.85,,
2008-03-10,11.78,,
2008-03-11,12.5,,
2008-03-12,11.79,,
2008-03-13,12.67,,
2008-03-14,12.24,,
2008-03-17,11.65,,
2008-03-18,12.96,,
2008-03-19,13.11,,
2008-03-20,14.67,,
2008-03-24,15.48,,
2008-03-25,15.05,,
2008-03-26,14.19,,
2008-03-27,14.42,,
2008-03-28,14.04,,
2008-03-31,14.55,,
2008-04-01,15.44,,
2008-04-02,15.53,,
2008-04-03,15.91,,
2008-04-04,15.81,,
2008-04-07,15.86,,
2008-04-08,14.94,,
2008-04-09,14.01,,
2008-04-10,14.42,,
2008-04-11,14.0,,
2008-04-14,13.68,,
2008-04-15,14.07,,
2008-04-16,14.94,,
2008-04-17,14.89,,
2008-04-18,14.82,,
2008-04-21,14.59,,
2008-04-22,13.82,,
2008-04-23,13.1,,
2008-04-24,13.81,,
2008-04-25,13.69,,
2008-04-28,14.19,,
2008-04-29,13.8,,
2008-04-30,13.04,,
2008-05-01,14.11,,
2008-05-02,14.18,,
2008-05-05,14.41,,
2008-05-06,14.53,,
2008-05-07,13.69,,
2008-05-08,13.26,,
2008-05-09,13.02,,
2008-05-12,13.38,,
2008-05-13,12.89,,
2008-05-14,13.77,,
2008-05-15,14.45,,
2008-05-16,14.72,,
2008-05-19,14.26,,
2008-05-20,13.62,,
2008-05-21,12.77,,
2008-05-22,12.6,,
2008-05-23,12.32,,
2008-05-27,12.52,,
2008-05-28,12.61,,
2008-05-29,12.39,,
2008-05-30,12.23,,
2008-06-02,12.19,,
2008-06-03,12.68,,
2008-06-04,12.4,,
2008-06-05,12.09,,
2008-06-06,10.87,,
2008-06-09,10.63,,
2008-06-10,11.0,,
2008-06-11,10.17,,
2008-06-12,10.52,,
2008-06-13,10.78,,
2008-06-16,10.67,,
2008-06-17,10.96,,
2008-06-18,11.24,,
2008-06-19,11.62,,
2008-06-20,11.18,,
2008-06-23,10.5,,
2008-06-24,11.03,,
2008-06-25,11.1,,
2008-06-26,10.37,,
2008-06-27,10.07,,
2008-06-30,9.63,,
2008-07-01,9.82,,
2008-07-02,9.34,,
2008-07-03,9.7,,
2008-07-07,9.14,,
2008-07-08,10.19,,
2008-07-09,9.81,,
2008-07-10,9.07,,
2008-07-11,8.86,,
2008-07-14,9.27,,
2008-07-15,9.12,,
2008-07-16,10.7,,
2008-07-17,11.37,,
2008-07-18,11.38,,
2008-07-21,11.7,,
2008-07-22,12.46,,
2008-07-23,12.81,,
2008-07-24,11.03,,
2008-07-25,11.31,,
2008-07-28,10.73,,
2008-07-29,11.81,,
2008-07-30,11.7,,
2008-07-31,12.21,,
2008-08-01,12.01,,
2008-08-04,11.59,,
2008-08-05,12.29,,
2008-08-06,12.28,,
2008-08-07,12.44,,
2008-08-08,12.96,,
2008-08-11,13.24,,
2008-08-12,12.47,,
2008-08-13,12.39,,
2008-08-14,13.21,,
2008-08-15,13.13,,
2008-08-18,12.53,,
2008-08-19,12.07,,
2008-08-20,12.77,,
2008-08-21,13.23,,
2008-08-22,13.66,,
2008-08-25,13.19,,
2008-08-26,12.75,,
2008-08-27,13.12,,
2008-08-28,14.11,,
2008-08-29,14.51,,
2008-09-02,14.78,,
2008-09-03,14.81,,
2008-09-04,13.95,,
2008-09-05,14.58,,
2008-09-08,16.22,,
2008-09-09,14.77,,
2008-09-10,15.5,,
2008-09-11,16.37,,
2008-09-12,16.45,,
2008-09-15,15.81,,
2008-09-16,16.23,,
2008-09-17,14.37,,
2008-09-18,16.31,,
2008-09-19,17.23,,
2008-09-22,15.21,,
2008-09-23,14.58,,
2008-09-24,15.06,,
2008-09-25,15.61,,
2008-09-26,16.22,,
2008-09-29,13.89,,
2008-09-30,13.97,,
2008-10-01,15.24,,
2008-10-02,14.06,,
2008-10-03,13.11,,
2008-10-06,12.53,,
2008-10-07,11.62,,
2008-10-08,11.88,,
2008-10-09,10.8,,
2008-10-10,11.26,,
2008-10-13,11.76,,
2008-10-14,11.54,,
2008-10-15,9.85,,
2008-10-16,10.7,,
2008-10-17,10.38,,
2008-10-20,11.31,,
2008-10-21,10.55,,
2008-10-22,9.95,,
2008-10-23,8.11,,
2008-10-24,8.5,,
2008-10-27,8.42,,
2008-10-28,9.24,,
2008-10-29,9.88,,
2008-10-30,10.24,,
2008-10-31,11.14,,
2008-11-03,10.45,,
2008-11-04,11.3,,
2008-11-05,10.66,,
2008-11-06,10.8,,
2008-11-07,10.25,,
2008-11-10,9.67,,
2008-11-11,9.41,,
2008-11-12,8.72,,
2008-11-13,9.07,,
2008-11-14,9.08,,
2008-11-17,8.9,,
2008-11-18,9.1,,
2008-11-19,8.6,,
2008-11-20,7.49,,
2008-11-21,7.12,,
2008-11-24,8.76,,
2008-11-25,9.82,,
2008-11-26,10.77,,
2008-11-28,10.65,,
2008-12-01,9.3,,
2008-12-02,9.82,,
2008-12-03,11.14,,
2008-12-04,11.6,,
2008-12-05,11.86,,
2008-12-08,11.79,,
2008-12-09,10.66,,
2008-12-10,11.19,,
2008-12-11,10.45,,
2008-12-12,10.77,,
2008-12-15,10.2,,
2008-12-16,11.7,,
2008-12-17,11.92,,
2008-12-18,11.35,,
2008-12-19,10.92,,
2008-12-22,10.54,,
2008-12-23,10.54,,
2008-12-24,10.31,,
2008-12-26,10.28,,
2008-12-29,10.04,,
2008-12-30,10.6,,
2008-12-31,10.93,,
2009-01-02,11.17,,
2009-01-05,12.14,,
2009-01-06,12.83,,
2009-01-07,12.05,,
2009-01-08,12.35,,
2009-01-09,11.75,,
2009-01-12,10.73,,
2009-01-13,10.96,,
2009-01-14,10.27,,
2009-01-15,10.66,,
2009-01-16,11.15,,
2009-01-20,10.41,,
2009-01-21,10.6,,
2009-01-22,10.55,,
2009-01-23,10.74,,
2009-01-26,11.0,,
2009-01-27,10.73,,
2009-01-28,11.65,,
2009-01-29,10.63,,
2009-01-30,10.15,,
2009-02-02,10.24,,
2009-02-03,10.92,,
2009-02-04,10.83,,
2009-02-05,11.28,,
2009-02-06,12.34,,
2009-02-09,11.36,,
2009-02-10,10.2,,
2009-02-11,10.91,,
2009-02-12,10.55,,
2009-02-13,10.77,,
2009-02-17,9.92,,
2009-02-18,9.51,,
2009-02-19,8.73,,
2009-02-20,8.71,,
2009-02-23,8.76,,
2009-02-24,9.9,,
2009-02-25,9.86,,
2009-02-26,9.56,,
2009-02-27,9.18,,
2009-03-02,8.54,,
2009-03-03,8.08,,
2009-03-04,8.33,,
2009-03-05,8.18,,
2009-03-06,7.9,,
2009-03-09,8.08,,
2009-03-10,9.38,,
2009-03-11,9.19,,
2009-03-12,10.02,,
2009-03-13,10.0,,
2009-03-16,9.52,,
2009-03-17,10.16,,
2009-03-18,10.95,,
2009-03-19,10.33,,
2009-03-20,9.8,,
2009-03-23,11.08,,
2009-03-24,10.87,,
2009-03-25,11.12,,
2009-03-26,11.5,,
2009-03-27,11.4,,
2009-03-30,11.02,,
2009-03-31,10.93,,
2009-04-01,11.23,,
2009-04-02,11.39,,
2009-04-03,11.54,,
2009-04-06,11.57,,
2009-04-07,10.77,,
2009-04-08,9.64,,
2009-04-09,10.11,,
2009-04-13,10.21,,
2009-04-14,10.19,,
2009-04-15,10.75,,
2009-04-16,11.19,,
2009-04-17,11.64,,
2009-04-20,10.66,,
2009-04-21,11.05,,
2009-04-22,11.03,,
2009-04-23,11.17,,
2009-04-24,11.99,,
2009-04-27,11.97,,
2009-04-28,11.5,,
2009-04-29,11.86,,
2009-04-30,11.51,,
2009-05-01,11.14,,
2009-05-04,12.16,,
2009-05-05,12.3,,
2009-05-06,11.31,,
2009-05-07,10.9,,
2009-05-08,11.47,,
2009-05-11,11.23,,
2009-05-12,10.71,,
2009-05-13,9.87,,
2009-05-14,9.75,,
2009-05-15,9.63,,
2009-05-18,10.3,,
2009-05-19,10.03,,
2009-05-20,9.52,,
2009-05-21,9.25,,
2009-05-22,9.36,,
2009-05-26,9.61,,
2009-05-27,9.4,,
2009-05-28,8.67,,
2009-05-29,8.8,,
2009-06-01,8.67,,
2009-06-02,8.97,,
2009-06-03,8.59,,
2009-06-04,8.54,,
2009-06-05,8.8,,
2009-06-08,9.05,,
2009-06-09,9.56,,
2009-06-10,9.41,,
2009-06-11,8.87,,
2009-06-12,8.82,,
2009-06-15,8.61,,
2009-06-16,8.68,,
2009-06-17,8.86,,
2009-06-18,8.57,,
2009-06-19,8.78,,
2009-06-22,8.77,,
2009-06-23,8.65,,
2009-06-24,8.47,,
2009-06-25,8.96,,
2009-06-26,8.76,,
2009-06-29,8.97,,
2009-06-30,8.83,,
2009-07-01,8.96,,
2009-07-02,8.52,,
2009-07-06,8.32,,
2009-07-07,8.09,,
2009-07-08,7.92,,
2009-07-09,8.23,,
2009-07-10,8.14,,
2009-07-13,8.14,,
2009-07-14,8.35,,
2009-07-15,8.68,,
2009-07-16,9.02,,
2009-07-17,9.14,,
2009-07-20,9.21,,
2009-07-21,8.96,,
2009-07-22,9.37,,
2009-07-23,9.78,,
2009-07-24,9.75,,
2009-07-27,10.59,,
2009-07-28,10.78,,
2009-07-29,10.74,,
2009-07-30,11.05,,
2009-07-31,11.37,,
2009-08-03,11.76,,
2009-08-04,11.68,,
2009-08-05,11.93,,
2009-08-06,11.88,,
2009-08-07,12.64,,
2009-08-10,12.28,,
2009-08-11,12.32,,
2009-08-12,12.86,,
2009-08-13,12.74,,
2009-08-14,12.49,,
2009-08-17,12.32,,
2009-08-18,12.33,,
2009-08-19,12.27,,
2009-08-20,12.39,,
2009-08-21,12.67,,
2009-08-24,12.62,,
2009-08-25,13.06,,
2009-08-26,13.32,,
2009-08-27,13.13,,
2009-08-28,13.16,,
2009-08-31,12.78,,
2009-09-01,12.3,,
2009-09-02,11.92,,
2009-09-03,12.21,,
2009-09-04,12.34,,
2009-09-08,12.36,,
2009-09-09,12.38,,
2009-09-10,12.57,,
2009-09-11,12.3,,
2009-09-14,12.11,,
2009-09-15,12.46,,
2009-09-16,13.1,,
2009-09-17,12.73,,
2009-09-18,12.71,,
2009-09-21,12.55,,
2009-09-22,12.41,,
2009-09-23,11.89,,
2009-09-24,11.52,,
2009-09-25,11.18,,
2009-09-28,11.26,,
2009-09-29,11.37,,
2009-09-30,10.99,10.620182264232103,0.034822164682936974
2009-10-01,10.62,10.390182264232102,0.022118739587373426
2009-10-02,10.39,10.400182264232102,-0.0009790467102792633
2009-10-05,10.4,10.460182264232103,-0.005753462292707012
2009-10-06,10.46,10.060182264232102,0.03974259364956123
2009-10-07,10.06,10.490182264232102,-0.04100808292901392
2009-10-08,10.49,10.540182264232103,-0.004761043307798807
2009-10-09,10.54,10.350182264232103,0.01833955489111183
2009-10-12,10.35,10.590182264232103,-0.022679710154121624
2009-10-13,10.59,10.950182264232103,-0.03289280995884514
2009-10-14,10.95,10.840182264232103,0.010130617095825745
2009-10-15,10.84,10.700182264232103,0.013066855527804622
2009-10-16,10.7,10.610182264232103,0.008465239666115787
2009-10-19,10.61,10.080182264232102,0.05256033292650564
2009-10-20,10.08,9.800182264232102,0.028552299153573157
2009-10-21,9.8,10.440182264232103,-0.06131906972786827
2009-10-22,10.44,10.080182264232102,0.03569555850638273
2009-10-23,10.08,9.700182264232103,0.03915573186376253
2009-10-26,9.7,9.580182264232102,0.012506832590778671
2009-10-27,9.58,9.100182264232103,0.052726167656421685
2009-10-28,9.1,9.330182264232102,-0.024670714645577907
2009-10-29,9.33,9.010182264232103,0.035495146090161134
2009-10-30,9.01,9.010182264232103,-2.022869535356353e-05
2009-11-02,9.01,9.230182264232102,-0.023854595492153075
2009-11-03,9.23,9.550182264232102,-0.03352629880492097
2009-11-04,9.55,9.660182264232102,-0.011405816289829507
2009-11-05,9.66,9.650182264232102,0.0010173627294365328
2009-11-06,9.65,9.800182264232102,-0.015324435830160521
2009-11-09,9.8,9.460182264232103,0.03592084446963684
2009-11-10,9.46,10.230182264232102,-0.07528529251379013
2009-11-11,10.23,9.780182264232103,0.04599277637319332
2009-11-12,9.78,9.690182264232103,0.009268941833986633
2009-11-13,9.69,9.820182264232102,-0.013256603668779454
2009-11-16,9.82,9.600182264232103,0.0228972460853043
2009-11-17,9.6,10.040182264232103,-0.0438420591028752
2009-11-18,10.04,9.820182264232102,0.022384282679613454
2009-11-19,9.82,9.460182264232103,0.038034968642023825
2009-11-20,9.46,9.560182264232102,-0.010479116554808487
2009-11-23,9.56,9.300182264232102,0.02793684342801961
2009-11-24,9.3,9.410182264232102,-0.011708834232775911
2009-11-25,9.41,9.110182264232103,0.03291017973866728
2009-11-27,9.11,9.140182264232102,-0.0033021512437683143
2009-11-30,9.14,9.310182264232102,-0.018279154951231003
2009-12-01,9.31,9.310182264232102,-1.9576870455284556e-05
2009-12-02,9.31,9.070182264232102,0.026440233369246613
2009-12-03,9.07,9.070182264232102,-2.0094880873622323e-05
2009-12-04,9.07,9.040182264232103,0.0032983555968637557
2009-12-07,9.04,8.880182264232102,0.017997123371173984
2009-12-08,8.88,8.930182264232103,-0.005619399777885392
2009-12-09,8.93,8.840182264232103,0.010160167865690406
2009-12-10,8.84,8.830182264232102,0.001111838405382315
2009-12-11,8.83,8.930182264232103,-0.011218389644001014
2009-12-14,8.93,8.890182264232102,0.004478843580979941
2009-12-15,8.89,9.340182264232103,-0.048198445329708406
2009-12-16,9.34,9.220182264232102,0.012995159133969203
2009-12-17,9.22,9.280182264232103,-0.006485030414117854
2009-12-18,9.28,9.420182264232103,-0.014881056470039677
2009-12-21,9.42,9.860182264232103,-0.044642406442005456
2009-12-22,9.86,10.060182264232102,-0.019898472907775133
2009-12-23,10.06,10.150182264232102,-0.008884792596276059
2009-12-24,10.15,9.870182264232103,0.02834980431738443
2009-12-28,9.87,9.970182264232102,-0.010048187844218792
2009-12-29,9.97,10.050182264232102,-0.00797819005904643
2009-12-30,10.05,10.000182264232103,0.004981682778531171
2009-12-31,10.0,17.01379186153751,-0.4122415460714167
2010-01-04,10.24,17.14379186153751,-0.40269923464401847
2010-01-05,10.37,17.14379186153751,-0.39511631477133524
2010-01-06,10.37,17.983791861537508,-0.42336966086787076
2010-01-07,11.21,17.80379186153751,-0.37035884899229987
2010-01-08,11.03,17.74379186153751,-0.37837413298849165
2010-01-11,10.97,17.67379186153751,-0.3793069373033977
2010-01-12,10.9,18.093791861537508,-0.397583431742108
2010-01-13,11.32,18.003791861537508,-0.3712435642969446
2010-01-14,11.23,17.773791861537507,-0.3681708389810885
2010-01-15,11.0,17.76379186153751,-0.38076284130431615
2010-01-19,10.99,17.67379186153751,-0.37817531822829
