date,SRE,dcf,Deviation
2002-10-07,19.2,,
2002-10-08,18.55,,
2002-10-09,17.03,,
2002-10-10,18.4,,
2002-10-11,18.45,,
2002-10-14,18.45,,
2002-10-15,18.4,,
2002-10-16,17.77,,
2002-10-17,18.14,,
2002-10-18,17.94,,
2002-10-21,19.56,,
2002-10-22,20.21,,
2002-10-23,20.57,,
2002-10-24,20.6,,
2002-10-25,20.54,,
2002-10-28,21.36,,
2002-10-29,21.49,,
2002-10-30,22.07,,
2002-10-31,22.14,,
2002-11-01,22.39,,
2002-11-04,23.1,,
2002-11-05,22.34,,
2002-11-06,22.89,,
2002-11-07,22.01,,
2002-11-08,21.73,,
2002-11-11,21.79,,
2002-11-12,21.06,,
2002-11-13,21.05,,
2002-11-14,21.88,,
2002-11-15,22.15,,
2002-11-18,22.05,,
2002-11-19,21.96,,
2002-11-20,22.2,,
2002-11-21,22.61,,
2002-11-22,23.11,,
2002-11-25,22.89,,
2002-11-26,22.96,,
2002-11-27,23.0,,
2002-11-29,23.17,,
2002-12-02,23.45,,
2002-12-03,23.4,,
2002-12-04,22.8,,
2002-12-05,22.6,,
2002-12-06,22.8,,
2002-12-09,23.06,,
2002-12-10,22.94,,
2002-12-11,23.32,,
2002-12-12,23.95,,
2002-12-13,23.65,,
2002-12-16,24.37,,
2002-12-17,24.29,,
2002-12-18,24.05,,
2002-12-19,23.4,,
2002-12-20,23.2,,
2002-12-23,22.94,,
2002-12-24,22.98,,
2002-12-26,23.22,,
2002-12-27,23.0,,
2002-12-30,23.5,,
2002-12-31,23.65,,
2003-01-02,24.37,,
2003-01-03,24.83,,
2003-01-06,25.89,,
2003-01-07,25.06,,
2003-01-08,25.49,,
2003-01-09,25.15,,
2003-01-10,25.07,,
2003-01-13,24.38,,
2003-01-14,24.76,,
2003-01-15,24.61,,
2003-01-16,24.72,,
2003-01-17,24.41,,
2003-01-21,24.4,,
2003-01-22,24.4,,
2003-01-23,24.55,,
2003-01-24,23.73,,
2003-01-27,23.33,,
2003-01-28,23.64,,
2003-01-29,23.54,,
2003-01-30,23.59,,
2003-01-31,24.1,,
2003-02-03,24.6,,
2003-02-04,24.21,,
2003-02-05,23.83,,
2003-02-06,23.92,,
2003-02-07,23.37,,
2003-02-10,23.45,,
2003-02-11,22.99,,
2003-02-12,22.64,,
2003-02-13,23.08,,
2003-02-14,23.49,,
2003-02-18,23.55,,
2003-02-19,23.39,,
2003-02-20,24.4,,
2003-02-21,24.72,,
2003-02-24,24.87,,
2003-02-25,24.64,,
2003-02-26,24.08,,
2003-02-27,23.03,,
2003-02-28,23.2,,
2003-03-03,23.0,,
2003-03-04,22.87,,
2003-03-05,22.5,,
2003-03-06,22.59,,
2003-03-07,22.89,,
2003-03-10,22.63,,
2003-03-11,22.6,,
2003-03-12,22.57,,
2003-03-13,23.03,,
2003-03-14,23.32,,
2003-03-17,23.65,,
2003-03-18,23.68,,
2003-03-19,23.81,,
2003-03-20,24.4,,
2003-03-21,25.02,,
2003-03-24,24.23,,
2003-03-25,25.13,,
2003-03-26,24.49,,
2003-03-27,25.01,,
2003-03-28,24.95,,
2003-03-31,24.96,,
2003-04-01,25.08,,
2003-04-02,24.95,,
2003-04-03,24.84,,
2003-04-04,25.01,,
2003-04-07,25.21,,
2003-04-08,25.14,,
2003-04-09,24.74,,
2003-04-10,25.38,,
2003-04-11,25.71,,
2003-04-14,26.27,,
2003-04-15,26.49,,
2003-04-16,26.54,,
2003-04-17,26.3,,
2003-04-21,26.4,,
2003-04-22,26.64,,
2003-04-23,26.68,,
2003-04-24,27.11,,
2003-04-25,26.86,,
2003-04-28,27.11,,
2003-04-29,26.95,,
2003-04-30,26.84,,
2003-05-01,25.14,,
2003-05-02,24.41,,
2003-05-05,24.85,,
2003-05-06,24.99,,
2003-05-07,24.44,,
2003-05-08,24.4,,
2003-05-09,24.7,,
2003-05-12,24.83,,
2003-05-13,25.2,,
2003-05-14,25.21,,
2003-05-15,25.28,,
2003-05-16,26.16,,
2003-05-19,25.6,,
2003-05-20,25.7,,
2003-05-21,25.91,,
2003-05-22,26.51,,
2003-05-23,27.45,,
2003-05-27,27.49,,
2003-05-28,27.12,,
2003-05-29,26.9,,
2003-05-30,27.27,,
2003-06-02,27.81,,
2003-06-03,27.77,,
2003-06-04,28.35,,
2003-06-05,28.09,,
2003-06-06,27.92,,
2003-06-09,27.71,,
2003-06-10,27.85,,
2003-06-11,28.15,,
2003-06-12,28.76,,
2003-06-13,28.65,,
2003-06-16,29.13,,
2003-06-17,28.97,,
2003-06-18,29.06,,
2003-06-19,28.81,,
2003-06-20,28.94,,
2003-06-23,28.91,,
2003-06-24,28.83,,
2003-06-25,28.73,,
2003-06-26,28.97,,
2003-06-27,28.55,,
2003-06-30,28.53,,
2003-07-01,28.49,,
2003-07-02,28.73,,
2003-07-03,28.5,,
2003-07-07,28.72,,
2003-07-08,28.52,,
2003-07-09,28.0,,
2003-07-10,27.59,,
2003-07-11,27.96,,
2003-07-14,28.19,,
2003-07-15,27.98,,
2003-07-16,27.62,,
2003-07-17,27.67,,
2003-07-18,28.23,,
2003-07-21,27.55,,
2003-07-22,27.61,,
2003-07-23,27.79,,
2003-07-24,27.75,,
2003-07-25,28.19,,
2003-07-28,27.9,,
2003-07-29,27.82,,
2003-07-30,27.76,,
2003-07-31,27.83,,
2003-08-01,27.67,,
2003-08-04,27.99,,
2003-08-05,27.58,,
2003-08-06,27.59,,
2003-08-07,27.9,,
2003-08-08,27.92,,
2003-08-11,27.95,,
2003-08-12,28.46,,
2003-08-13,28.18,,
2003-08-14,28.6,,
2003-08-15,28.56,,
2003-08-18,28.32,,
2003-08-19,28.46,,
2003-08-20,28.78,,
2003-08-21,29.19,,
2003-08-22,28.65,,
2003-08-25,29.03,,
2003-08-26,29.36,,
2003-08-27,29.13,,
2003-08-28,29.33,,
2003-08-29,29.75,,
2003-09-02,30.08,,
2003-09-03,30.14,,
2003-09-04,29.98,,
2003-09-05,29.68,,
2003-09-08,29.75,,
2003-09-09,29.55,,
2003-09-10,29.8,,
2003-09-11,30.13,,
2003-09-12,30.06,,
2003-09-15,29.96,,
2003-09-16,30.17,,
2003-09-17,29.4,,
2003-09-18,29.7,,
2003-09-19,29.72,,
2003-09-22,29.41,,
2003-09-23,29.39,,
2003-09-24,29.49,,
2003-09-25,29.23,,
2003-09-26,29.22,,
2003-09-29,29.6,,
2003-09-30,29.36,,
2003-10-01,30.06,,
2003-10-02,30.31,,
2003-10-03,30.67,,
2003-10-06,30.65,,
2003-10-07,30.4,,
2003-10-08,28.45,,
2003-10-09,28.8,,
2003-10-10,28.67,,
2003-10-13,28.4,,
2003-10-14,28.23,,
2003-10-15,28.44,,
2003-10-16,28.44,,
2003-10-17,28.37,,
2003-10-20,28.46,,
2003-10-21,27.97,,
2003-10-22,28.1,,
2003-10-23,28.11,,
2003-10-24,27.99,,
2003-10-27,27.95,,
2003-10-28,28.06,,
2003-10-29,28.05,,
2003-10-30,27.85,,
2003-10-31,27.8,,
2003-11-03,28.08,,
2003-11-04,27.78,,
2003-11-05,27.55,,
2003-11-06,28.33,,
2003-11-07,28.15,,
2003-11-10,27.69,,
2003-11-11,27.6,,
2003-11-12,27.9,,
2003-11-13,27.68,,
2003-11-14,27.46,,
2003-11-17,27.02,,
2003-11-18,26.4,,
2003-11-19,26.99,,
2003-11-20,26.98,,
2003-11-21,27.02,,
2003-11-24,27.57,,
2003-11-25,27.86,,
2003-11-26,28.02,,
2003-11-28,28.32,,
2003-12-01,28.2,,
2003-12-02,27.99,,
2003-12-03,28.0,,
2003-12-04,28.26,,
2003-12-05,29.1,,
2003-12-08,29.0,,
2003-12-09,28.73,,
2003-12-10,28.56,,
2003-12-11,28.53,,
2003-12-12,28.6,,
2003-12-15,28.65,,
2003-12-16,28.33,,
2003-12-17,28.3,,
2003-12-18,29.11,,
2003-12-19,29.03,,
2003-12-22,29.75,,
2003-12-23,29.8,,
2003-12-24,29.76,,
2003-12-26,29.85,,
2003-12-29,30.06,,
2003-12-30,30.06,,
2003-12-31,30.06,,
2004-01-02,30.2,,
2004-01-05,30.05,,
2004-01-06,30.2,,
2004-01-07,30.23,,
2004-01-08,30.06,,
2004-01-09,30.15,,
2004-01-12,29.83,,
2004-01-13,29.74,,
2004-01-14,30.33,,
2004-01-15,30.17,,
2004-01-16,30.52,,
2004-01-20,30.87,,
2004-01-21,31.38,,
2004-01-22,31.68,,
2004-01-23,31.95,,
2004-01-26,31.48,,
2004-01-27,31.43,,
2004-01-28,31.24,,
2004-01-29,31.35,,
2004-01-30,31.14,,
2004-02-02,30.93,,
2004-02-03,31.04,,
2004-02-04,30.9,,
2004-02-05,30.93,,
2004-02-06,31.14,,
2004-02-09,30.81,,
2004-02-10,31.27,,
2004-02-11,31.52,,
2004-02-12,31.3,,
2004-02-13,31.01,,
2004-02-17,31.15,,
2004-02-18,31.1,,
2004-02-19,31.01,,
2004-02-20,30.94,,
2004-02-23,30.91,,
2004-02-24,31.38,,
2004-02-25,31.57,,
2004-02-26,31.68,,
2004-02-27,31.7,,
2004-03-01,32.38,,
2004-03-02,32.4,,
2004-03-03,32.67,,
2004-03-04,32.85,,
2004-03-05,32.96,,
2004-03-08,32.9,,
2004-03-09,32.72,,
2004-03-10,32.33,,
2004-03-11,31.71,,
2004-03-12,31.91,,
2004-03-15,31.81,,
2004-03-16,32.12,,
2004-03-17,32.88,,
2004-03-18,31.96,,
2004-03-19,31.65,,
2004-03-22,31.4,,
2004-03-23,31.31,,
2004-03-24,31.24,,
2004-03-25,31.24,,
2004-03-26,31.03,,
2004-03-29,31.19,,
2004-03-30,31.88,,
2004-03-31,31.8,,
2004-04-01,32.01,,
2004-04-02,32.11,,
2004-04-05,32.11,,
2004-04-06,32.1,,
2004-04-07,32.19,,
2004-04-08,32.11,,
2004-04-12,31.72,,
2004-04-13,31.1,,
2004-04-14,31.3,,
2004-04-15,31.24,,
2004-04-16,31.27,,
2004-04-19,31.16,,
2004-04-20,31.25,,
2004-04-21,31.2,,
2004-04-22,31.52,,
2004-04-23,31.74,,
2004-04-26,31.75,,
2004-04-27,31.65,,
2004-04-28,31.22,,
2004-04-29,31.4,,
2004-04-30,31.75,,
2004-05-03,32.23,,
2004-05-04,32.45,,
2004-05-05,32.89,,
2004-05-06,32.93,,
2004-05-07,32.21,,
2004-05-10,31.35,,
2004-05-11,31.15,,
2004-05-12,31.33,,
2004-05-13,31.27,,
2004-05-14,31.64,,
2004-05-17,31.41,,
2004-05-18,31.21,,
2004-05-19,31.08,,
2004-05-20,31.2,,
2004-05-21,31.22,,
2004-05-24,31.47,,
2004-05-25,32.39,,
2004-05-26,32.46,,
2004-05-27,32.94,,
2004-05-28,33.37,,
2004-06-01,33.25,,
2004-06-02,33.45,,
2004-06-03,33.42,,
2004-06-04,33.24,,
2004-06-07,34.27,,
2004-06-08,33.89,,
2004-06-09,33.89,,
2004-06-10,34.52,,
2004-06-14,34.65,,
2004-06-15,34.39,,
2004-06-16,34.4,,
2004-06-17,34.5,,
2004-06-18,34.6,,
2004-06-21,34.51,,
2004-06-22,34.59,,
2004-06-23,34.45,,
2004-06-24,34.56,,
2004-06-25,34.47,,
2004-06-28,34.48,,
2004-06-29,34.02,,
2004-06-30,34.43,,
2004-07-01,34.27,,
2004-07-02,34.57,,
2004-07-06,34.7,,
2004-07-07,34.8,,
2004-07-08,34.56,,
2004-07-09,34.5,,
2004-07-12,34.29,,
2004-07-13,34.27,,
2004-07-14,34.24,,
2004-07-15,34.82,,
2004-07-16,35.45,,
2004-07-19,35.95,,
2004-07-20,36.11,,
2004-07-21,35.41,,
2004-07-22,35.45,,
2004-07-23,34.83,,
2004-07-26,34.98,,
2004-07-27,34.79,,
2004-07-28,35.14,,
2004-07-29,35.58,,
2004-07-30,35.75,,
2004-08-02,35.94,,
2004-08-03,36.05,,
2004-08-04,36.46,,
2004-08-05,36.0,,
2004-08-06,36.09,,
2004-08-09,35.81,,
2004-08-10,35.64,,
2004-08-11,35.53,,
2004-08-12,35.54,,
2004-08-13,35.53,,
2004-08-16,35.73,,
2004-08-17,35.85,,
2004-08-18,36.34,,
2004-08-19,36.4,,
2004-08-20,36.7,,
2004-08-23,36.36,,
2004-08-24,35.98,,
2004-08-25,36.5,,
2004-08-26,36.3,,
2004-08-27,36.2,,
2004-08-30,36.11,,
2004-08-31,36.15,,
2004-09-01,36.75,,
2004-09-02,36.9,,
2004-09-03,36.88,,
2004-09-07,37.19,,
2004-09-08,36.61,,
2004-09-09,36.46,,
2004-09-10,36.44,,
2004-09-13,36.51,,
2004-09-14,36.7,,
2004-09-15,36.28,,
2004-09-16,36.5,,
2004-09-17,36.6,,
2004-09-20,36.29,,
2004-09-21,36.4,,
2004-09-22,36.37,,
2004-09-23,35.91,,
2004-09-24,35.9,,
2004-09-27,36.04,,
2004-09-28,36.24,,
2004-09-29,36.25,,
2004-09-30,36.19,,
2004-10-01,36.5,,
2004-10-04,36.7,,
2004-10-05,36.62,,
2004-10-06,36.95,,
2004-10-07,36.53,,
2004-10-08,36.96,,
2004-10-11,36.95,,
2004-10-12,37.19,,
2004-10-13,36.0,,
2004-10-14,35.82,,
2004-10-15,36.34,,
2004-10-18,33.15,,
2004-10-19,32.64,,
2004-10-20,33.35,,
2004-10-21,33.69,,
2004-10-22,34.1,,
2004-10-25,34.34,,
2004-10-26,33.53,,
2004-10-27,33.68,,
2004-10-28,33.2,,
2004-10-29,33.54,,
2004-11-01,34.16,,
2004-11-02,33.78,,
2004-11-03,34.71,,
2004-11-04,35.16,,
2004-11-05,35.35,,
2004-11-08,35.5,,
2004-11-09,35.45,,
2004-11-10,35.78,,
2004-11-11,36.18,,
2004-11-12,36.8,,
2004-11-15,36.86,,
2004-11-16,36.88,,
2004-11-17,36.65,,
2004-11-18,37.33,,
2004-11-19,36.53,,
2004-11-22,37.12,,
2004-11-23,37.59,,
2004-11-24,37.8,,
2004-11-26,37.74,,
2004-11-29,37.26,,
2004-11-30,36.98,,
2004-12-01,36.71,,
2004-12-02,36.3,,
2004-12-03,36.3,,
2004-12-06,36.15,,
2004-12-07,35.78,,
2004-12-08,35.59,,
2004-12-09,35.58,,
2004-12-10,35.4,,
2004-12-13,35.96,,
2004-12-14,36.05,,
2004-12-15,36.16,,
2004-12-16,36.32,,
2004-12-17,37.0,,
2004-12-20,37.1,,
2004-12-21,36.97,,
2004-12-22,37.2,,
2004-12-23,37.15,,
2004-12-27,36.75,,
2004-12-28,36.9,,
2004-12-29,36.76,,
2004-12-30,36.81,,
2004-12-31,36.68,38.13553758471291,-0.038167485681292135
2005-01-03,36.3,38.04553758471291,-0.04588021869388137
2005-01-04,36.21,37.58553758471291,-0.03659752322585852
2005-01-05,35.75,37.90553758471291,-0.0568660338847754
2005-01-06,36.07,37.88553758471291,-0.047921652969905026
2005-01-07,36.05,37.98553758471291,-0.05095459239971001
2005-01-10,36.15,37.94553758471291,-0.04731880740138139
2005-01-11,36.11,37.675537584712906,-0.04155315849688457
2005-01-12,35.84,37.79553758471291,-0.05173990660484373
2005-01-13,35.96,38.215537584712905,-0.059021479933731746
2005-01-14,36.38,38.54553758471291,-0.05618127857092736
2005-01-18,36.71,38.355537584712906,-0.042902216689794326
2005-01-19,36.52,38.27553758471291,-0.045865785185315255
2005-01-20,36.44,37.88553758471291,-0.03815539324156758
2005-01-21,36.05,38.05553758471291,-0.05270028258695647
2005-01-24,36.22,38.115537584712904,-0.049731361665830254
2005-01-25,36.28,38.54553758471291,-0.05877561260454223
2005-01-26,36.71,38.785537584712905,-0.053513183365826666
2005-01-27,36.95,38.73553758471291,-0.04609559324710577
2005-01-28,36.9,39.05553758471291,-0.05519159939963625
2005-01-31,37.22,39.20553758471291,-0.050644314732904316
2005-02-01,37.37,39.58553758471291,-0.05596835915065368
2005-02-02,37.75,39.865537584712904,-0.05306682696094234
2005-02-03,38.03,40.745537584712906,-0.06664625737400343
2005-02-04,38.91,40.83553758471291,-0.04715347705949513
2005-02-07,39.0,41.215537584712905,-0.05375491172859681
2005-02-08,39.38,41.34553758471291,-0.047539292013937695
2005-02-09,39.51,41.745537584712906,-0.05355153422509895
2005-02-10,39.91,42.12553758471291,-0.05259369284623483
2005-02-11,40.29,42.33553758471291,-0.0483172696371178
2005-02-14,40.5,41.895537584712905,-0.03330993382985292
2005-02-15,40.06,42.16553758471291,-0.04993503475398042
2005-02-16,40.33,41.83553758471291,-0.035987050044817614
2005-02-17,40.0,41.33553758471291,-0.03230967014704633
2005-02-18,39.5,41.115537584712904,-0.039292629492787556
2005-02-22,39.28,41.48553758471291,-0.05316401119810077
2005-02-23,39.65,41.41553758471291,-0.04262983623239491
2005-02-24,39.58,41.47553758471291,-0.04570254408014163
2005-02-25,39.64,41.83553758471291,-0.05248020490395655
2005-02-28,40.0,42.31553758471291,-0.05472074128982418
2005-03-01,40.48,42.22553758471291,-0.041338433672064356
2005-03-02,40.39,42.02553758471291,-0.038917707629939846
2005-03-03,40.19,42.685537584712904,-0.058463304573833974
2005-03-04,40.85,44.01553758471291,-0.07191863960812639
2005-03-07,42.18,43.72553758471291,-0.035346336948256396
2005-03-08,41.89,42.685537584712904,-0.018637169161430767
2005-03-09,40.85,42.535537584712905,-0.03962657298866912
2005-03-10,40.7,41.825537584712905,-0.026910295711878196
2005-03-11,39.99,42.80553758471291,-0.06577507826273432
2005-03-14,40.97,42.495537584712906,-0.0358987712926756
2005-03-15,40.66,42.255537584712904,-0.03775925419276016
2005-03-16,40.42,42.62553758471291,-0.051742164666655044
2005-03-17,40.79,42.395537584712905,-0.03787043816828106
2005-03-18,40.56,42.66553758471291,-0.049349843079612876
2005-03-21,40.83,41.29553758471291,-0.011273314550220292
2005-03-22,39.46,41.06553758471291,-0.03909695767164589
2005-03-23,39.23,41.285537584712905,-0.04978832067997652
2005-03-24,39.45,41.45553758471291,-0.04837803829258425
2005-03-28,39.62,40.76553758471291,-0.02810063726824219
2005-03-29,38.93,41.13553758471291,-0.053616354962443546
2005-03-30,39.3,41.675537584712906,-0.05700076645404295
2005-03-31,39.84,41.87553758471291,-0.04860922873157336
2005-04-01,40.04,41.83553758471291,-0.04291895571025284
2005-04-04,40.0,42.185537584712904,-0.0518077452568696
2005-04-05,40.35,42.29553758471291,-0.04599864893113681
2005-04-06,40.46,42.41553758471291,-0.04610427442555176
2005-04-07,40.58,42.06553758471291,-0.03531483656238288
2005-04-08,40.23,42.06553758471291,-0.04363518666596011
2005-04-11,40.23,42.615537584712904,-0.055978117839551755
2005-04-12,40.78,42.145537584712905,-0.032400525962402615
2005-04-13,40.31,41.45553758471291,-0.027632920749659506
2005-04-14,39.62,40.465537584712905,-0.020895251494998934
2005-04-15,38.63,40.645537584712905,-0.04958816402691546
2005-04-18,38.81,41.63553758471291,-0.06786360279278203
2005-04-19,39.8,40.47553758471291,-0.016690021307290914
2005-04-20,38.64,41.535537584712905,-0.06971229345009378
2005-04-21,39.7,41.675537584712906,-0.04740280987851142
2005-04-22,39.84,41.83553758471291,-0.04769958030710464
2005-04-25,40.0,41.73553758471291,-0.04158416747813998
2005-04-26,39.9,41.785537584712905,-0.04512416720474899
2005-04-27,39.95,41.01553758471291,-0.02597887648094721
2005-04-28,39.18,42.215537584712905,-0.07190569535260716
2005-04-29,40.38,42.245537584712906,-0.04415939981760286
2005-05-02,40.41,42.31553758471291,-0.045031628888044906
2005-05-03,40.48,41.33553758471291,-0.020697386188810896
2005-05-04,39.5,40.81553758471291,-0.03223129382977008
2005-05-05,38.98,40.965537584712905,-0.04846848599525888
2005-05-06,39.13,41.06553758471291,-0.04713289289638889
2005-05-09,39.23,40.755537584712904,-0.03743141852912579
2005-05-10,38.92,40.88553758471291,-0.04807415288695671
2005-05-11,39.05,40.20553758471291,-0.028740756973543724
2005-05-12,38.37,39.65553758471291,-0.03241760578750752
2005-05-13,37.82,39.91553758471291,-0.052499295049341144
2005-05-16,38.08,40.58553758471291,-0.061734739363330626
2005-05-17,38.75,40.58553758471291,-0.04522639575443965
2005-05-18,38.75,40.685537584712904,-0.04757311073210835
2005-05-19,38.85,40.37553758471291,-0.03778370954224797
2005-05-20,38.54,40.425537584712906,-0.04664223897484865
2005-05-23,38.59,40.51553758471291,-0.04752590486271713
2005-05-24,38.68,40.38553758471291,-0.0422313948684071
2005-05-25,38.55,40.88553758471291,-0.057123807651392244
2005-05-26,39.05,41.05553758471291,-0.04884938068524225
2005-05-27,39.22,41.505537584712904,-0.05506584705831408
2005-05-31,39.67,41.63553758471291,-0.04720817116180531
2005-06-01,39.8,41.495537584712906,-0.04086072101732574
2005-06-02,39.66,41.615537584712904,-0.046990564058729256
2005-06-03,39.78,41.58553758471291,-0.043417440042343824
2005-06-06,39.75,41.535537584712905,-0.04298819007870669
2005-06-07,39.7,41.785537584712905,-0.049910512231291504
2005-06-08,39.95,41.755537584712904,-0.04324067391181008
2005-06-09,39.92,41.88553758471291,-0.04692640223937994
2005-06-10,40.05,42.13553758471291,-0.04949592919088708
2005-06-13,40.3,41.935537584712904,-0.039001230910871265
2005-06-14,40.1,41.755537584712904,-0.03964833601661044
2005-06-15,39.92,41.80553758471291,-0.04510257955401564
2005-06-16,39.97,41.965537584712905,-0.04755181750465254
2005-06-17,40.13,41.94553758471291,-0.043283211737273786
2005-06-20,40.11,41.98553758471291,-0.04467103894832103
2005-06-21,40.15,42.355537584712906,-0.052072000746106406
2005-06-22,40.52,42.685537584712904,-0.05073234887613198
2005-06-23,40.85,42.45553758471291,-0.03781691802887488
2005-06-24,40.62,42.59553758471291,-0.04637897997610696
2005-06-27,40.76,42.715537584712905,-0.045780474630214174
2005-06-28,40.88,42.81553758471291,-0.045206429579059626
2005-06-29,40.98,43.145537584712905,-0.050191461410372784
2005-06-30,41.31,44.8646889887942,-0.07923133022680817
2005-07-01,41.82,44.8646889887942,-0.06786381578516387
2005-07-05,41.82,44.6846889887942,-0.06410896111445674
2005-07-06,41.64,44.9246889887942,-0.07311545305552403
2005-07-07,41.88,45.0446889887942,-0.07025665089132882
2005-07-08,42.0,45.374688988794205,-0.07437382082393162
2005-07-11,42.33,45.6446889887942,-0.07261937943334351
2005-07-12,42.6,45.5946889887942,-0.06568065393603639
2005-07-13,42.55,45.304688988794204,-0.060803617689011435
2005-07-14,42.26,45.3846889887942,-0.06884896775574934
2005-07-15,42.34,45.2846889887942,-0.06502615021873881
2005-07-18,42.24,45.3846889887942,-0.06928964500716628
2005-07-19,42.34,45.664688988794204,-0.07280656153401277
2005-07-20,42.62,45.0346889887942,-0.053618422665138055
2005-07-21,41.99,45.3146889887942,-0.07336890229162463
2005-07-22,42.27,45.0946889887942,-0.06263906132041674
2005-07-25,42.05,45.194688988794205,-0.0695809410166296
2005-07-26,42.15,45.0746889887942,-0.06488539476159882
2005-07-27,42.03,45.3946889887942,-0.07412076310567484
2005-07-28,42.35,45.5446889887942,-0.0701440510348027
2005-07-29,42.5,45.0646889887942,-0.05691127679660535
2005-08-01,42.02,45.944688988794205,-0.08542203843737894
2005-08-02,42.9,46.2246889887942,-0.07192452911041047
2005-08-03,43.18,45.8946889887942,-0.05915039514609255
2005-08-04,42.85,45.0446889887942,-0.0487224806755836
2005-08-05,42.0,44.1446889887942,-0.048583171337748365
2005-08-08,41.1,45.0346889887942,-0.08737018234484206
2005-08-09,41.99,45.1446889887942,-0.06987951538612336
2005-08-10,42.1,45.5446889887942,-0.07563316525537644
2005-08-11,42.5,45.1846889887942,-0.05941590058216406
2005-08-12,42.14,45.5346889887942,-0.074551711325614
2005-08-15,42.49,45.0346889887942,-0.05650508632195472
2005-08-16,41.99,45.5646889887942,-0.07845305362828947
2005-08-17,42.52,46.484688988794204,-0.08529021221912325
2005-08-18,43.44,46.5446889887942,-0.06670339959821547
2005-08-19,43.5,47.2846889887942,-0.08004047546323334
2005-08-22,44.24,47.334688988794205,-0.06537888079346688
2005-08-23,44.29,47.0446889887942,-0.05855472845086407
2005-08-24,44.0,47.264688988794205,-0.06907247373548187
2005-08-25,44.22,47.0346889887942,-0.05984283194611506
2005-08-26,43.99,47.2246889887942,-0.06849571819439082
2005-08-29,44.18,47.2946889887942,-0.06585705615977688
2005-08-30,44.25,47.8646889887942,-0.07551890684258811
2005-08-31,44.82,48.5446889887942,-0.07672701311680019
2005-09-01,45.5,48.1846889887942,-0.055716640392107775
2005-09-02,45.14,48.2246889887942,-0.06396493276526838
2005-09-06,45.18,48.8246889887942,-0.07464848346767139
2005-09-07,45.78,48.0246889887942,-0.046740312869448575
2005-09-08,44.98,48.7446889887942,-0.0772328035503449
2005-09-09,45.7,48.3446889887942,-0.054704850607420696
2005-09-12,45.3,47.874688988794205,-0.0537797538360375
2005-09-13,44.83,48.944688988794205,-0.08406814046231359
2005-09-14,45.9,48.9946889887942,-0.06316376433172188
2005-09-15,45.95,49.804688988794204,-0.07739610601044988
2005-09-16,46.76,49.7746889887942,-0.06056670669449893
2005-09-19,46.73,48.9646889887942,-0.04563878654075848
2005-09-20,45.92,48.5346889887942,-0.05387258151376817
2005-09-21,45.49,48.3946889887942,-0.060020821488630305
2005-09-22,45.35,48.5446889887942,-0.06580923794839111
2005-09-23,45.5,48.7046889887942,-0.0657983667554376
2005-09-26,45.66,48.4546889887942,-0.0576763373600544
2005-09-27,45.41,49.0346889887942,-0.07392091320539518
2005-09-28,45.99,49.8446889887942,-0.0773339961988887
2005-09-29,46.8,50.1046889887942,-0.06595568310050359
2005-09-30,47.06,49.5570496667242,-0.05038737542926963
2005-10-03,47.49,48.527049666724196,-0.021370548464134553
2005-10-04,46.46,46.9370496667242,-0.01016360572535946
2005-10-05,44.87,45.4970496667242,-0.013782205029061911
2005-10-06,43.43,46.0370496667242,-0.056629381891268094
2005-10-07,43.97,45.5170496667242,-0.03398835552944879
2005-10-10,43.45,45.6870496667242,-0.048964634027430676
2005-10-11,43.62,45.2170496667242,-0.035319634485119766
2005-10-12,43.15,44.8670496667242,-0.038269725321334325
2005-10-13,42.8,45.0070496667242,-0.049037865913614365
2005-10-14,42.94,45.3570496667242,-0.05328939347872641
2005-10-17,43.29,44.7870496667242,-0.03342594964089529
2005-10-18,42.72,44.7570496667242,-0.04551349300038199
2005-10-19,42.69,43.5070496667242,-0.018779707495291564
2005-10-20,41.44,43.527049666724196,-0.04794833747529914
2005-10-21,41.46,44.9470496667242,-0.07758128047514046
2005-10-24,42.88,45.097049666724196,-0.04916174523851591
2005-10-25,43.03,44.5670496667242,-0.0344884769850905
2005-10-26,42.5,44.3170496667242,-0.041001142458464424
2005-10-27,42.25,45.1070496667242,-0.0633393158682215
2005-10-28,43.04,46.3670496667242,-0.07175461217908574
2005-10-31,44.3,45.2170496667242,-0.02028105932349389
2005-11-01,43.15,45.0670496667242,-0.0425377228130307
2005-11-02,43.0,45.097049666724196,-0.046500817286758034
2005-11-03,43.03,44.8670496667242,-0.04094429387200493
2005-11-04,42.8,45.027049666724196,-0.049460261847225295
2005-11-07,42.96,45.167049666724196,-0.048864153913293795
2005-11-08,43.1,45.9470496667242,-0.06196371012666102
2005-11-09,43.88,45.8770496667242,-0.04353047288855427
2005-11-10,43.81,45.2970496667242,-0.03282884156176291
2005-11-11,43.23,45.1170496667242,-0.04182564420022317
2005-11-14,43.05,44.5170496667242,-0.03295478199267998
2005-11-15,42.45,44.4970496667242,-0.04600416616508907
2005-11-16,42.43,44.667049666724196,-0.05008277205267808
2005-11-17,42.6,44.4070496667242,-0.04069285575795156
2005-11-18,42.34,45.167049666724196,-0.06259097478326014
2005-11-21,43.1,45.7870496667242,-0.058685800598264226
2005-11-22,43.72,45.4770496667242,-0.038635964285296254
2005-11-23,43.41,45.5670496667242,-0.047337926912117245
2005-11-25,43.5,45.5870496667242,-0.04578163495953591
