date,LHX,dcf,Deviation
2014-08-07,68.22,74.36833178005591,-0.08267405806868955
2014-08-08,69.14,73.93833178005592,-0.06489640305017297
2014-08-11,68.71,73.95833178005591,-0.0709633607700062
2014-08-12,68.73,74.69833178005592,-0.07989913078151811
2014-08-13,69.47,74.21833178005592,-0.0639778834443151
2014-08-14,68.99,74.24833178005592,-0.07082087440876861
2014-08-15,69.02,74.85833178005592,-0.07799174308625723
2014-08-18,69.63,75.34833178005591,-0.07589194936323085
2014-08-19,70.12,75.67833178005591,-0.07344680636209189
2014-08-20,70.45,76.27833178005592,-0.07640874733419145
2014-08-21,71.05,76.24833178005592,-0.06817633459904282
2014-08-22,71.02,76.05833178005592,-0.06624299616017981
2014-08-25,70.83,76.35833178005592,-0.07239985016932848
2014-08-26,71.13,75.95833178005591,-0.06356553213986826
2014-08-27,70.73,76.14833178005591,-0.07115496365312401
2014-08-28,70.92,76.61833178005591,-0.07437295550122136
2014-08-29,71.39,76.22833178005592,-0.06347156847162971
2014-09-02,71.0,76.25833178005591,-0.06895419369023148
2014-09-03,71.03,75.44833178005592,-0.05856102680886399
2014-09-04,70.22,75.91833178005592,-0.07505870646057711
2014-09-05,70.69,75.77833178005592,-0.06714758243589525
2014-09-08,70.55,74.96833178005592,-0.05893597569996012
2014-09-09,69.74,75.06833178005591,-0.07097975476086904
2014-09-10,69.84,75.66833178005592,-0.07702471619166984
2014-09-11,70.44,74.99833178005592,-0.060779108973035956
2014-09-12,69.77,74.17833178005591,-0.05942883419280631
2014-09-15,68.95,74.90833178005592,-0.07954164294501487
2014-09-16,69.68,74.96833178005592,-0.07054087578700508
2014-09-17,69.74,75.47833178005592,-0.07602621367914497
2014-09-18,70.25,75.09833178005591,-0.06455978002621221
2014-09-19,69.87,73.52833178005592,-0.04975404298575714
2014-09-22,68.3,73.10833178005592,-0.06576995621404191
2014-09-23,67.88,73.46833178005592,-0.07606449805864468
2014-09-24,68.24,72.50833178005591,-0.05886677675888774
2014-09-25,67.28,72.94833178005592,-0.07770337774339131
2014-09-26,67.72,71.40480151228734,-0.05160439402178374
2014-09-29,67.16,70.64480151228733,-0.049328491802489105
2014-09-30,66.4,70.64480151228733,-0.06008653745808912
2014-10-01,66.4,70.30480151228734,-0.0555410360074039
2014-10-02,66.06,69.80480151228734,-0.05364676112757316
2014-10-03,65.56,70.05480151228734,-0.06416121972023525
2014-10-06,65.81,68.94480151228734,-0.045468279602322914
2014-10-07,64.7,69.68480151228734,-0.07153355400471906
2014-10-08,65.44,67.85480151228734,-0.035587776523818504
2014-10-09,63.61,66.14480151228733,-0.03832200648174078
2014-10-10,61.9,65.76480151228733,-0.05876702161969194
2014-10-13,61.52,66.06480151228733,-0.06879308509603321
2014-10-14,61.82,67.02480151228734,-0.07765485902010716
2014-10-15,62.78,67.23480151228733,-0.0662573758245305
2014-10-16,62.99,68.47480151228733,-0.08009956058511714
2014-10-17,64.23,68.98480151228732,-0.0689253488892102
2014-10-20,64.74,70.85480151228734,-0.08630045362877692
2014-10-21,66.61,70.25480151228734,-0.051879749623232274
2014-10-22,66.01,71.01480151228733,-0.0704754699824286
2014-10-23,66.77,71.57480151228734,-0.06712979164130117
2014-10-24,67.33,72.23480151228733,-0.06790080971501
2014-10-27,67.99,72.59480151228733,-0.06343156006161033
2014-10-28,68.35,72.80480151228734,-0.061188292801478306
2014-10-29,68.56,73.22480151228733,-0.06370521211320124
2014-10-30,68.98,73.84480151228733,-0.0658787269064276
2014-10-31,69.6,74.35480151228734,-0.06394747098479714
2014-11-03,70.11,74.71480151228734,-0.06163171713077564
2014-11-04,70.47,74.96480151228734,-0.05995882629730709
2014-11-05,70.72,74.90480151228734,-0.05586826782527243
2014-11-06,70.66,75.04480151228734,-0.058429117326260105
2014-11-07,70.8,75.40480151228734,-0.061067749267093796
2014-11-10,71.16,75.57480151228734,-0.058416316337523644
2014-11-11,71.33,75.28480151228733,-0.05253120726687266
2014-11-12,71.04,74.75480151228733,-0.04969314929793145
2014-11-13,70.51,74.86480151228733,-0.05816887808849103
2014-11-14,70.62,74.62480151228733,-0.0536658246471573
2014-11-17,70.38,75.06480151228733,-0.06241009658195773
2014-11-18,70.82,75.12480151228733,-0.057302001810723646
2014-11-19,70.88,75.73480151228733,-0.06410265050341069
2014-11-20,71.49,76.19480151228734,-0.06174701448009734
2014-11-21,71.95,75.29480151228734,-0.04442274161173654
2014-11-24,71.05,76.09480151228733,-0.06629627007401728
2014-11-25,71.85,75.81480151228733,-0.05229587670482472
2014-11-26,71.57,75.91480151228734,-0.057232600569786296
2014-11-28,71.67,75.96480151228734,-0.05653673052239394
2014-12-01,71.72,74.81480151228733,-0.04136616618275801
2014-12-02,70.57,74.60480151228734,-0.05408233023209397
2014-12-03,70.36,74.97480151228733,-0.06155136684864748
2014-12-04,70.73,75.54480151228734,-0.06373438563478395
2014-12-05,71.3,75.50480151228733,-0.05568919364158664
2014-12-08,71.26,75.11480151228733,-0.05131880048510484
2014-12-09,70.87,73.91480151228734,-0.04119339360981955
2014-12-10,69.67,74.85480151228734,-0.06926478205190689
2014-12-11,70.61,73.36480151228733,-0.03754936230320127
2014-12-12,69.12,73.00480151228733,-0.05321295903576262
2014-12-15,68.76,72.57480151228734,-0.05256371953895689
2014-12-16,68.33,74.19480151228734,-0.07904598964815723
2014-12-17,69.95,75.73480151228733,-0.07638234202474004
2014-12-18,71.49,77.09480151228733,-0.07270012247705249
2014-12-19,72.85,77.93480151228734,-0.06524429925552144
2014-12-22,73.69,77.81480151228733,-0.05300792949572719
2014-12-23,73.57,77.83480151228733,-0.05479299014611194
2014-12-24,73.59,78.02480151228734,-0.05683835686001637
2014-12-26,73.78,77.57480151228734,-0.04891796612185029
2014-12-29,73.33,77.03480151228733,-0.048092569066935376
2014-12-30,72.79,76.06480151228733,-0.043052784562361945
2014-12-31,71.82,75.86480151228733,-0.0533159176806417
2015-01-02,71.62,74.14868945868946,-0.03410295552287901
2015-01-05,69.69,72.74868945868946,-0.042044598761141194
2015-01-06,68.29,72.92868945868946,-0.0636058249931537
2015-01-07,68.47,74.49868945868946,-0.08092342969378608
2015-01-08,70.04,74.39868945868946,-0.05858556770828138
2015-01-09,69.94,73.33868945868946,-0.04634238058758722
2015-01-12,68.88,72.88868945868946,-0.05499741439255035
2015-01-13,68.43,72.87868945868946,-0.06104239101625386
2015-01-14,68.42,71.76868945868947,-0.04665947621374622
2015-01-15,67.31,72.09868945868946,-0.06641853679508625
2015-01-16,67.64,72.08868945868946,-0.06171133768826231
2015-01-20,67.63,72.67868945868946,-0.06946588465328807
2015-01-21,68.22,73.54868945868945,-0.07245118163094466
2015-01-22,69.09,74.15868945868945,-0.06834923183901453
2015-01-23,69.7,74.24868945868946,-0.061262892205259156
2015-01-26,69.79,73.83868945868946,-0.05483154547257474
2015-01-27,69.38,72.70868945868946,-0.04578117806098969
2015-01-28,68.25,72.40868945868945,-0.057433568951169356
2015-01-29,67.95,71.58868945868946,-0.050827714352686626
2015-01-30,67.13,72.51868945868947,-0.07430759572343282
2015-02-02,68.06,73.62868945868946,-0.07563205999767064
2015-02-03,69.17,73.13868945868946,-0.05426251807439164
2015-02-04,68.68,73.94868945868946,-0.07124790847892903
2015-02-05,69.49,80.63868945868946,-0.13825484433747948
2015-02-06,76.18,80.09868945868946,-0.04892326560112448
2015-02-09,75.64,80.51868945868947,-0.06059077080722364
2015-02-10,76.06,81.03868945868946,-0.061435957219266424
2015-02-11,76.58,81.76868945868947,-0.06345570037918802
2015-02-12,77.31,82.18868945868945,-0.05935962102354275
2015-02-13,77.73,82.57868945868945,-0.058715989445618844
2015-02-17,78.12,82.91868945868946,-0.05787222989191343
2015-02-18,78.46,83.17868945868946,-0.05672954802964281
2015-02-19,78.72,82.79868945868945,-0.04926031420732113
2015-02-20,78.34,82.50868945868946,-0.05052424764032448
2015-02-23,78.05,83.00868945868946,-0.05973699248868669
2015-02-24,78.55,82.64868945868946,-0.04959170539223279
2015-02-25,78.19,82.19868945868946,-0.04876828919157039
2015-02-26,77.74,82.13868945868946,-0.053551980043481495
2015-02-27,77.68,83.22868945868946,-0.0666679902660674
2015-03-02,78.77,81.89868945868946,-0.0382019477890132
2015-03-03,77.44,81.19868945868946,-0.04629002615370692
2015-03-04,76.74,80.89868945868946,-0.05140614126775289
2015-03-05,76.44,79.65868945868945,-0.04040600567950148
2015-03-06,75.2,79.53868945868946,-0.054548163770574476
2015-03-09,75.08,77.32868945868945,-0.029079627165940147
2015-03-10,72.87,76.95868945868946,-0.05312836649699215
2015-03-11,72.5,76.95868945868946,-0.057936140675613146
2015-03-12,72.5,76.34868945868946,-0.050409371607772036
2015-03-13,71.89,77.18868945868945,-0.06864593110529815
2015-03-16,72.73,76.55868945868946,-0.050009861529244026
2015-03-17,72.1,76.78868945868946,-0.06105963640923806
2015-03-18,72.33,76.63868945868946,-0.05622081339232676
2015-03-19,72.18,77.20868945868946,-0.06513113347662836
2015-03-20,72.75,77.34868945868946,-0.05945400614894114
2015-03-23,72.89,76.32868945868945,-0.0450510742825021
2015-03-24,71.87,75.09868945868946,-0.04299262053654751
2015-03-25,70.64,77.73868945868946,-0.09131475598725813
2015-03-26,73.28,81.20868945868946,-0.09763351079225036
2015-03-27,76.75,82.08868945868946,-0.06503562785438444
2015-03-30,77.63,83.21868945868945,-0.0671566627045207
2015-03-31,78.76,83.04868945868945,-0.05164066388817312
2015-04-01,78.59,83.15868945868945,-0.05493941148458126
2015-04-02,78.7,85.34593155893536,-0.07787051400740796
2015-04-06,80.71,84.41593155893536,-0.043900854856385174
2015-04-07,79.78,84.76593155893536,-0.058819993684240734
2015-04-08,80.13,85.31593155893536,-0.06078503116798273
2015-04-09,80.68,85.63593155893535,-0.057872104252461254
2015-04-10,81.0,84.98593155893536,-0.04690107510525121
2015-04-13,80.35,85.13593155893535,-0.05621517814275978
2015-04-14,80.5,85.74593155893537,-0.06117994712471819
2015-04-15,81.11,84.98593155893536,-0.04560674323193736
2015-04-16,80.35,83.18593155893537,-0.034091480443735556
2015-04-17,78.55,83.93593155893537,-0.06416717440198605
2015-04-20,79.3,86.56593155893536,-0.08393523211829135
2015-04-21,81.93,87.09593155893536,-0.05931312136479894
2015-04-22,82.46,86.63593155893535,-0.04820091945447169
2015-04-23,82.0,85.73593155893536,-0.04357486401564625
2015-04-24,81.1,85.37593155893536,-0.05008357133981811
2015-04-27,80.74,85.72593155893536,-0.0581612992505961
2015-04-28,81.09,83.89593155893536,-0.033445382949997327
2015-04-29,79.26,84.87593155893536,-0.06616636136754295
2015-04-30,80.24,85.08593155893536,-0.056953381953381954
2015-05-01,80.45,85.10593155893537,-0.054707485995980853
2015-05-04,80.47,83.90593155893536,-0.040949805277139095
2015-05-05,79.27,83.13593155893535,-0.04650133205273321
2015-05-06,78.5,82.83593155893536,-0.05234360835129215
2015-05-07,78.2,83.50593155893536,-0.06353957688850675
2015-05-08,78.87,82.89593155893536,-0.0485660934526454
2015-05-11,78.26,82.40593155893536,-0.050311081745010755
2015-05-12,77.77,81.98593155893536,-0.051422621890985676
2015-05-13,77.35,83.38593155893535,-0.0723854905268918
2015-05-14,78.75,83.30593155893536,-0.05468916166806481
2015-05-15,78.67,83.84593155893536,-0.06173145748040498
2015-05-18,79.21,84.03593155893536,-0.05742700139583612
2015-05-19,79.4,84.04593155893537,-0.05527848252449319
2015-05-20,79.41,83.95593155893536,-0.05414663948721976
2015-05-21,79.32,84.89593155893536,-0.06567960862841249
2015-05-22,80.26,83.72593155893536,-0.0413961540278075
2015-05-26,79.09,84.82593155893537,-0.06762002436660719
2015-05-27,80.19,83.88593155893535,-0.04405901550176772
2015-05-28,79.25,83.85593155893537,-0.054926723408924794
2015-05-29,79.22,84.33593155893536,-0.060661351150906095
2015-06-01,79.7,83.44593155893536,-0.04489052358759649
2015-06-02,78.81,83.18593155893537,-0.05260422618258609
2015-06-03,78.55,82.43593155893537,-0.047138808107690555
2015-06-04,77.8,83.12593155893536,-0.06407063907800348
2015-06-05,78.49,82.63593155893535,-0.05017105126936838
2015-06-08,78.0,82.64593155893536,-0.056214885249642466
2015-06-09,78.01,83.54593155893537,-0.06626213216654575
2015-06-10,78.91,83.27593155893535,-0.052427291742098814
2015-06-11,78.64,82.88593155893535,-0.05122620303683645
2015-06-12,78.25,82.65593155893536,-0.05330448130989662
2015-06-15,78.02,83.23593155893536,-0.06266442221821256
2015-06-16,78.6,83.23593155893536,-0.055696277702531494
2015-06-17,78.6,83.66593155893536,-0.06054951477312909
2015-06-18,79.03,83.80593155893536,-0.056987989633845326
2015-06-19,79.17,84.81593155893536,-0.06656687552871143
2015-06-22,80.18,84.28593155893536,-0.048714316648020395
2015-06-23,79.65,83.60593155893537,-0.047316398312561736
2015-06-24,78.97,83.03593155893536,-0.048965929358539606
2015-06-25,78.4,82.90593155893536,-0.05434992978436326
2015-06-26,78.27,81.74593155893537,-0.042521156620857314
2015-06-29,77.11,81.54593155893537,-0.054397950628958136
2015-06-30,76.91,82.01593155893536,-0.0622553626092307
2015-07-01,77.38,82.37593155893536,-0.06064795219172803
2015-07-02,77.74,81.17374531835206,-0.04230118131035343
2015-07-06,76.67,81.91374531835206,-0.06401545061787373
2015-07-07,77.41,81.34374531835206,-0.04835953032352658
2015-07-08,76.84,82.99374531835205,-0.0741470974077284
2015-07-09,78.49,83.85374531835205,-0.06396548297262716
2015-07-10,79.35,84.76374531835206,-0.06386864216557864
2015-07-13,80.26,85.29374531835207,-0.05901658204319682
2015-07-14,80.79,86.60374531835205,-0.06713041447550494
2015-07-15,82.1,86.82374531835205,-0.05440614547358846
2015-07-16,82.32,86.67374531835206,-0.05023142016490456
2015-07-17,82.17,86.05374531835206,-0.045131624474731624
2015-07-20,81.55,85.79374531835207,-0.04946450702909566
2015-07-21,81.29,86.11374531835206,-0.056015973994851254
2015-07-22,81.61,86.59374531835206,-0.05755317892799172
2015-07-23,82.09,85.54374531835207,-0.04037402507335763
2015-07-24,81.04,84.41374531835206,-0.03996677680428162
2015-07-27,79.91,85.00374531835206,-0.05992377511455771
2015-07-28,80.5,86.28374531835206,-0.06703169058102876
2015-07-29,81.78,86.84374531835206,-0.058308693387064015
2015-07-30,82.34,87.44374531835206,-0.05836604207391971
2015-07-31,82.94,86.79374531835207,-0.044401187023521804
2015-08-03,82.29,86.78374531835206,-0.051780956236302966
2015-08-04,82.28,87.56374531835206,-0.06034170077058898
2015-08-05,83.06,87.44374531835206,-0.05013217700582673
2015-08-06,82.94,86.07374531835205,-0.03640767933080635
2015-08-07,81.57,89.09374531835206,-0.08444751414892293
2015-08-10,84.59,87.43374531835207,-0.032524573984538785
2015-08-11,82.93,87.91374531835206,-0.05668903423810434
2015-08-12,83.41,87.08374531835206,-0.04218634952966194
2015-08-13,82.58,87.37374531835206,-0.05486482582251384
2015-08-14,82.87,87.52374531835206,-0.05317123143467961
2015-08-17,83.02,87.13374531835206,-0.04721185005100004
2015-08-18,82.63,86.49374531835205,-0.04467080601182216
2015-08-19,81.99,84.71374531835205,-0.03215234207998119
2015-08-20,80.21,82.92374531835206,-0.03272579293100841
2015-08-21,78.42,79.68374531835207,-0.015859512041046187
2015-08-24,75.18,78.26374531835206,-0.03940196454703726
2015-08-25,73.76,80.34374531835206,-0.08194471507725698
2015-08-26,75.84,81.56374531835206,-0.07017511635852014
2015-08-27,77.06,82.04374531835207,-0.060744975732321516
2015-08-28,77.54,81.32374531835205,-0.04652694368096422
2015-08-31,76.82,79.14374531835206,-0.029361073436756202
2015-09-01,74.64,79.84374531835206,-0.06517411348382707
2015-09-02,75.34,80.25374531835206,-0.06122761372519281
2015-09-03,75.75,78.46374531835205,-0.03458597734968594
2015-09-04,73.96,81.48374531835206,-0.09233430899570527
2015-09-08,76.98,80.03374531835206,-0.038155721767175854
2015-09-09,75.53,79.57374531835205,-0.05081758188173968
2015-09-10,75.07,78.59374531835206,-0.04483493316266807
2015-09-11,74.09,78.40374531835207,-0.05501963332027637
2015-09-14,73.9,78.43374531835207,-0.05780350409062063
2015-09-15,73.93,79.04374531835207,-0.06469512923199972
2015-09-16,74.54,79.15374531835207,-0.0582884018917339
2015-09-17,74.65,77.67374531835206,-0.038928795128379545
2015-09-18,73.17,77.99374531835205,-0.06184784816606337
2015-09-21,73.49,76.78374531835206,-0.04289638783177241
2015-09-22,72.28,76.95374531835206,-0.06073447496307183
2015-09-23,72.45,76.05374531835206,-0.04738419262939908
2015-09-24,71.55,76.72374531835206,-0.06743343011846581
2015-09-25,72.22,74.78374531835206,-0.03428211983016205
2015-09-28,70.28,75.57374531835205,-0.07004741257763947
2015-09-29,71.07,77.65374531835207,-0.08478335837326478
2015-09-30,73.15,77.74374531835205,-0.059088294492903204
2015-10-01,73.24,78.46374531835205,-0.06657527367776905
2015-10-02,73.96,77.30615878107457,-0.04328450454446531
2015-10-05,74.74,77.00615878107457,-0.029428279723926698
2015-10-06,74.44,77.29615878107458,-0.036950850160149096
2015-10-07,74.73,78.06615878107458,-0.042735019029569
2015-10-08,75.5,78.29615878107458,-0.03571259209398736
2015-10-09,75.73,79.56615878107458,-0.048213447021235756
2015-10-12,77.0,78.13615878107458,-0.014540755506780467
2015-10-13,75.57,78.59615878107458,-0.03850262949241312
2015-10-14,76.03,79.00615878107457,-0.03766995924104455
2015-10-15,76.44,79.14615878107458,-0.034191915599594114
2015-10-16,76.58,77.89615878107458,-0.016896324564265264
2015-10-19,75.33,78.86615878107457,-0.04483746686447143
2015-10-20,76.3,77.53615878107458,-0.015942997441553808
2015-10-21,74.97,78.56615878107458,-0.045772363532437854
2015-10-22,76.0,79.05615878107457,-0.0386580733012567
2015-10-23,76.49,78.06615878107458,-0.020190038880927852
2015-10-26,75.5,77.47615878107457,-0.025506669563454154
2015-10-27,74.91,81.23615878107458,-0.0778736818185004
2015-10-28,78.67,81.93615878107458,-0.03986223945158862
2015-10-29,79.37,81.69615878107457,-0.02847329440920343
2015-10-30,79.13,82.27615878107459,-0.03823900906028055
2015-11-02,79.71,83.56615878107458,-0.046144980663487156
2015-11-03,81.0,82.37615878107458,-0.01670578965367764
2015-11-04,79.81,82.05615878107457,-0.02737343320039276
2015-11-05,79.49,82.14615878107458,-0.032334546380354046
2015-11-06,79.58,82.05615878107457,-0.030176391606155373
2015-11-09,79.49,81.61615878107457,-0.026050708742342832
2015-11-10,79.05,82.01615878107458,-0.036165541341580454
2015-11-11,79.45,81.27615878107459,-0.02246856653245044
2015-11-12,78.71,80.79615878107458,-0.02582002427525354
2015-11-13,78.23,83.17615878107458,-0.059466063996694074
2015-11-16,80.61,83.75615878107457,-0.03756331267886981
2015-11-17,81.19,84.64615878107458,-0.04083066297211957
2015-11-18,82.08,85.77615878107459,-0.043090747284548425
2015-11-19,83.21,85.34615878107458,-0.025029348849245125
2015-11-20,82.78,85.29615878107458,-0.029499086676724517
2015-11-23,82.73,85.01615878107458,-0.026890873615704858
2015-11-24,82.45,85.48615878107458,-0.03551637860872914
2015-11-25,82.92,85.66615878107459,-0.032056518234844344
2015-11-27,83.1,85.69615878107457,-0.030294925910353876
2015-11-30,83.13,86.55615878107457,-0.03958307334016886
2015-12-01,83.99,86.30615878107457,-0.026836541143602233
2015-12-02,83.74,85.48615878107458,-0.02042621643050313
2015-12-03,82.92,86.83615878107457,-0.04509824980798294
2015-12-04,84.27,86.40615878107458,-0.024722297706659124
2015-12-07,83.84,86.83615878107457,-0.034503584948158306
2015-12-08,84.27,85.90615878107458,-0.019045884535987878
2015-12-09,83.34,85.75615878107457,-0.028174755206127444
2015-12-10,83.19,84.95615878107458,-0.020789061163015043
2015-12-11,82.39,84.47615878107457,-0.02469523722641065
2015-12-14,81.91,85.46615878107458,-0.04160896934872016
2015-12-15,82.9,86.12615878107458,-0.03745852394596161
2015-12-16,83.56,85.68615878107458,-0.024813328212166086
2015-12-17,83.12,85.27615878107459,-0.025284426642738222
2015-12-18,82.71,86.91615878107459,-0.048393288889688635
2015-12-21,84.35,89.21615878107458,-0.05454346889127493
2015-12-22,86.65,90.38615878107458,-0.04133551897170418
2015-12-23,87.82,92.04615878107458,-0.04591347251248379
2015-12-24,89.48,89.65615878107458,-0.0019648263261503596
2015-12-28,87.09,90.86615878107457,-0.041557372202477905
2015-12-29,88.3,89.99615878107458,-0.01884701307308767
2015-12-30,87.43,89.46615878107458,-0.022758982936297634
2015-12-31,86.9,91.74783480352846,-0.052838683484027205
2016-01-04,87.65,92.26783480352847,-0.050048153978702326
2016-01-05,88.17,91.46783480352846,-0.036054584768647424
2016-01-06,87.37,90.33783480352847,-0.032852622713208324
2016-01-07,86.24,89.93783480352847,-0.041115452819233345
2016-01-08,85.84,91.03783480352847,-0.0570953254187786
2016-01-11,86.94,93.00783480352847,-0.06524003936169764
2016-01-12,88.91,89.49783480352846,-0.006568145529094904
2016-01-13,85.4,88.58783480352847,-0.035985017701341215
2016-01-14,84.49,88.34783480352847,-0.0436664329364459
2016-01-15,84.25,88.43783480352847,-0.04735342981691126
2016-01-19,84.34,87.67783480352847,-0.038069311485713575
2016-01-20,83.58,86.94783480352847,-0.03873396975483734
2016-01-21,82.85,88.15783480352847,-0.060208316315364385
2016-01-22,84.06,88.22783480352847,-0.0472394546778766
2016-01-25,84.13,89.71783480352846,-0.0622823189588243
2016-01-26,85.62,88.93783480352847,-0.03730509980210173
2016-01-27,84.84,88.88783480352846,-0.04553868155834273
2016-01-28,84.79,91.06783480352847,-0.06893580831335655
2016-01-29,86.97,90.81783480352847,-0.04236871328030134
2016-02-01,86.72,82.33783480352847,0.053221768667200076
2016-02-02,78.24,81.98783480352847,-0.04571208414650296
2016-02-03,77.89,82.93783480352847,-0.06086287175794125
2016-02-04,78.84,79.77783480352846,-0.011755581056293374
2016-02-05,75.68,77.11783480352847,-0.01864464695088497
2016-02-08,73.02,76.82783480352848,-0.04956321902427996
2016-02-09,72.73,76.81783480352847,-0.05321465794998814
2016-02-10,72.72,75.80783480352846,-0.04073239674409934
2016-02-11,71.71,76.15783480352847,-0.058402852641530334
2016-02-12,72.06,77.55783480352846,-0.0708869041722957
2016-02-16,73.46,78.35783480352846,-0.06250599976133997
2016-02-17,74.26,78.44783480352847,-0.05338368884261546
2016-02-18,74.35,79.27783480352846,-0.06215904881535872
2016-02-19,75.18,80.53783480352847,-0.06652568717049401
2016-02-22,76.44,79.49783480352846,-0.03846437844610007
2016-02-23,75.4,79.55783480352846,-0.05226178934854642
2016-02-24,75.46,80.23783480352847,-0.05954590892473055
2016-02-25,76.14,80.63783480352846,-0.05577821892771917
2016-02-26,76.54,82.11783480352847,-0.06792476709686446
2016-02-29,78.02,83.49783480352846,-0.06560451317591509
2016-03-01,79.4,84.24783480352846,-0.05754254474116671
2016-03-02,80.15,84.56783480352847,-0.05224013141393724
2016-03-03,80.47,85.24783480352846,-0.056046406510382174
2016-03-04,81.15,83.42783480352847,-0.02730305549571954
2016-03-07,79.33,82.26783480352847,-0.035710612908977035
2016-03-08,78.17,83.85783480352846,-0.0678271125990142
2016-03-09,79.76,83.73783480352847,-0.047503435130147986
2016-03-10,79.64,84.51783480352847,-0.057713674455427855
2016-03-11,80.42,83.68783480352847,-0.03904790715640183
2016-03-14,79.59,81.75783480352847,-0.026515315733812828
2016-03-15,77.66,82.45783480352847,-0.05818531149841888
2016-03-16,78.36,82.61783480352847,-0.05153650920111774
2016-03-17,78.52,82.99783480352846,-0.05395122431962651
2016-03-18,78.9,82.65783480352847,-0.04546253615837581
2016-03-21,78.56,83.71783480352846,-0.06160974917271833
2016-03-22,79.62,83.13783480352846,-0.04231328385977107
2016-03-23,79.04,82.25783480352847,-0.039118885285689964
2016-03-24,78.16,81.93783480352847,-0.04610610974267282
2016-03-28,77.84,82.57783480352848,-0.057374170863172425
2016-03-29,78.48,82.80783480352846,-0.052263590924660264
2016-03-30,78.71,81.95783480352847,-0.03962811866997551
2016-03-31,77.86,81.89783480352847,-0.04930331568856694
2016-04-01,77.8,79.40987179487179,-0.020272942878315492
2016-04-04,76.99,77.4798717948718,-0.006322568475187196
2016-04-05,75.06,78.90987179487179,-0.04878821505222597
2016-04-06,76.49,78.7498717948718,-0.028696831415273016
2016-04-07,76.33,79.12987179487179,-0.0353832469504044
2016-04-08,76.71,78.8698717948718,-0.02738525809309411
2016-04-11,76.45,79.1398717948718,-0.03398883184754031
2016-04-12,76.72,80.7598717948718,-0.05002325666307372
2016-04-13,78.34,80.0698717948718,-0.0216045280964543
2016-04-14,77.65,79.8098717948718,-0.027062714753171346
2016-04-15,77.39,80.1098717948718,-0.03395176816455603
2016-04-18,77.69,81.2098717948718,-0.04334290545073949
2016-04-19,78.79,81.71987179487179,-0.03585262348705309
2016-04-20,79.3,81.3698717948718,-0.025437815609318126
2016-04-21,78.95,82.2498717948718,-0.04012008435832648
2016-04-22,79.83,81.18987179487179,-0.01674927875619192
2016-04-25,78.77,81.8898717948718,-0.03809838416509981
2016-04-26,79.47,83.1798717948718,-0.044600595250022024
2016-04-27,80.76,82.46987179487179,-0.02073329032358351
2016-04-28,80.05,82.4298717948718,-0.028871472720401137
2016-04-29,80.01,83.2798717948718,-0.03926365068051341
2016-05-02,80.86,78.84987179487179,0.02549310682910888
2016-05-03,76.43,76.8198717948718,-0.005075142482831141
2016-05-04,74.4,77.1998717948718,-0.036267829593180534
2016-05-05,74.78,77.0098717948718,-0.028955661695054147
2016-05-06,74.59,78.0898717948718,-0.04481851121570968
2016-05-09,75.67,79.01987179487179,-0.042392776889941586
2016-05-10,76.6,78.46987179487179,-0.02382916847066896
2016-05-11,76.05,78.5298717948718,-0.03157870677987962
2016-05-12,76.11,78.3398717948718,-0.028464072556955156
2016-05-13,75.92,79.48987179487179,-0.04490976918523715
2016-05-16,77.07,79.90987179487179,-0.035538435128036894
2016-05-17,77.49,79.8998717948718,-0.030161147205075678
2016-05-18,77.48,79.9298717948718,-0.030650265537257804
2016-05-19,77.51,81.15987179487179,-0.04497138443117166
2016-05-20,78.74,80.7498717948718,-0.024890092704759392
2016-05-23,78.33,81.3998717948718,-0.03771347211219078
2016-05-24,78.98,81.7798717948718,-0.03423668603803509
2016-05-25,79.36,82.1798717948718,-0.03431341194971016
2016-05-26,79.76,81.84987179487179,-0.02553298800649706
2016-05-27,79.43,81.18987179487179,-0.021676001648557097
2016-05-31,78.77,81.9798717948718,-0.03915438905422386
2016-06-01,79.56,82.18987179487179,-0.03199751669445816
2016-06-02,79.77,82.40987179487179,-0.0320334413508464
2016-06-03,79.99,83.34987179487179,-0.04031046146226358
2016-06-06,80.93,83.76987179487179,-0.03390087311850987
2016-06-07,81.35,84.2898717948718,-0.03487811444329025
2016-06-08,81.87,83.6398717948718,-0.021160623000623824
2016-06-09,81.22,83.4198717948718,-0.026371076190110254
2016-06-10,81.0,83.0298717948718,-0.02444748800632457
2016-06-13,80.61,83.3998717948718,-0.03345175160141367
2016-06-14,80.98,83.62987179487179,-0.03168570916109281
2016-06-15,81.21,84.40987179487179,-0.037908738952334264
2016-06-16,81.99,84.32987179487179,-0.027746654240900726
2016-06-17,81.91,85.5898717948718,-0.042994243567640034
2016-06-20,83.17,85.9198717948718,-0.03200507330174951
2016-06-21,83.5,85.8098717948718,-0.026918485560653682
2016-06-22,83.39,86.5598717948718,-0.036620569429489325
2016-06-23,84.14,83.3998717948718,0.008874452552500411
2016-06-24,80.98,80.90987179487179,0.0008667447317924903
2016-06-27,78.49,82.71987179487179,-0.05113489302015606
2016-06-28,80.3,84.5098717948718,-0.04981514828338984
2016-06-29,82.09,85.8598717948718,-0.04390726093649899
2016-06-30,83.44,85.0098717948718,-0.018466935212652635
2016-07-01,82.59,85.436,-0.0333114846200665
2016-07-05,81.54,86.336,-0.05555040770941433
2016-07-06,82.44,86.166,-0.04324211405890954
