BWA,dcf,Deviation
19.07,21.765161103607948,-0.12382913642487026
19.01,21.48516110360795,-0.11520328340439123
18.73,21.74516110360795,-0.13865894528174705
18.99,22.08516110360795,-0.14014663914325298
19.33,22.04516110360795,-0.12316358636923652
19.29,21.84516110360795,-0.11696691507511658
19.09,21.58516110360795,-0.11559613067659169
18.83,21.63516110360795,-0.12965750937441145
18.88,21.38516110360795,-0.11714483194542302
18.63,21.11516110360795,-0.11769557861357305
18.36,21.20516110360795,-0.13417304823606646
18.45,21.29516110360795,-0.13360599104018545
18.54,21.18516110360795,-0.12485914507194684
18.43,21.355161103607948,-0.13697677528238095
18.6,21.20516110360795,-0.12285504886660314
18.45,21.08516110360795,-0.12497704383947239
18.33,21.02516110360795,-0.1281874174626637
18.27,21.72516110360795,-0.15903960790579097
18.97,21.75516110360795,-0.12802300522362253
19.0,21.675161103607948,-0.12342058685610657
18.92,21.45516110360795,-0.11816089804059449
18.7,21.265161103607948,-0.12062740042786368
18.51,21.29516110360795,-0.13078844954763313
18.54,21.375161103607947,-0.13263811626333877
18.62,21.84516110360795,-0.1476373228978055
19.09,22.496359251398804,-0.15141824565177142
19.61,22.066359251398804,-0.11131692470941235
19.18,21.916359251398802,-0.12485464488013243
19.03,21.626359251398803,-0.12005530941278841
18.74,21.896359251398803,-0.14414995731297964
19.01,21.976359251398804,-0.1349795576903846
19.09,22.256359251398806,-0.1422676195883117
19.37,22.336359251398804,-0.13280406256059996
19.45,22.406359251398804,-0.13194286578325942
19.52,22.416359251398802,-0.12920738907314167
19.53,22.056359251398803,-0.11454108189857226
19.17,22.466359251398803,-0.1467242295252429
19.58,22.806359251398803,-0.14146752736085744
19.92,22.716359251398803,-0.12309891829284259
19.83,22.976359251398804,-0.13693898223702505
20.09,23.466359251398803,-0.14388083022284515
20.58,23.446359251398803,-0.12225178419663596
20.56,22.656359251398804,-0.09252851387715244
19.77,22.866359251398805,-0.13541111715059717
19.98,24.926359251398804,-0.19843889761483025
22.04,24.556359251398803,-0.10247281470503267
21.67,24.556359251398803,-0.11754019485744349
21.67,23.806359251398803,-0.08973901590068933
20.92,23.006359251398806,-0.09068619804639244
20.12,22.676359251398804,-0.11273234927432685
19.79,21.436359251398805,-0.07680218604711875
18.55,23.106359251398803,-0.19719070416179785
20.22,22.866359251398805,-0.11573155229059562
19.98,23.466359251398803,-0.148568391630286
20.58,23.266359251398804,-0.11546109223071921
20.38,22.486359251398802,-0.09367275635195471
19.6,22.146359251398803,-0.11497868441910919
19.26,21.536359251398803,-0.10569842492068149
18.65,20.756359251398806,-0.10148018859602537
17.87,20.186359251398805,-0.11474873812316078
17.3,21.006359251398806,-0.17643986790105004
18.12,20.986359251398802,-0.13658201582572027
18.1,20.686359251398805,-0.1250272810196852
17.8,20.846359251398805,-0.14613387472895978
17.96,21.916359251398802,-0.18052082492425325
19.03,21.516359251398804,-0.11555668978882483
18.63,21.106359251398803,-0.11732763675169067
18.22,22.366359251398805,-0.1853837365658647
19.48,22.876359251398803,-0.14846589940622335
19.99,21.686359251398805,-0.07822240846118
18.8,21.226359251398804,-0.11430878101429043
18.34,21.146359251398803,-0.1327112255133548
18.26,21.066359251398804,-0.13321519954675898
18.18,21.786359251398803,-0.16553290110495422
18.9,21.796359251398805,-0.13288270843732441
18.91,22.256359251398806,-0.15035519572629508
19.37,23.506359251398806,-0.1759676693085791
20.62,23.366359251398805,-0.11753475249826928
20.48,23.436359251398805,-0.12614413440613026
20.55,23.546359251398805,-0.12725361145676062
20.66,23.796359251398805,-0.1317999622658429
20.91,23.006359251398806,-0.09112086047562462
20.12,23.136359251398805,-0.13037311612527958
20.25,22.716359251398803,-0.10857194254166991
19.83,22.536359251398803,-0.12008857425499309
19.65,22.716359251398803,-0.13498462572562053
19.83,21.636359251398805,-0.08348720921159714
18.75,21.556359251398803,-0.13018707002745356
18.67,20.503179625699403,-0.08940952862753193
19.06,20.183179625699402,-0.0556492904749879
18.74,19.483179625699403,-0.03814467863957427
18.04,20.6031796256994,-0.12440699310810344
19.16,20.893179625699403,-0.0829543256100439
19.45,21.413179625699403,-0.09168090213670366
19.97,21.3731796256994,-0.06565142156070214
19.93,22.453179625699402,-0.1123751587864833
21.01,22.7831796256994,-0.07782845304433517
21.34,22.733179625699403,-0.06128397560913312
21.29,21.663179625699403,-0.01722644746280433
20.22,21.933179625699402,-0.07810904095692761
20.49,22.5631796256994,-0.09188330989210658
21.12,21.6731796256994,-0.025523694965525756
20.23,22.5331796256994,-0.10221281079535671
21.09,22.933179625699402,-0.08037174328996655
21.49,23.3331796256994,-0.07899393290013956
21.89,22.633179625699402,-0.032835847105438964
21.19,22.503179625699403,-0.058355292342763265
21.06,22.683179625699402,-0.07155873437868421
21.24,23.3731796256994,-0.09126612895037678
21.93,24.4731796256994,-0.10391700892959566
23.03,24.363179625699402,-0.05472108510389595
22.92,24.5831796256994,-0.06765518745023125
23.14,24.913179625699403,-0.07117436041244063
23.47,24.9431796256994,-0.05906142070923304
23.5,25.1931796256994,-0.06720785747791036
23.75,24.4731796256994,-0.029549884271677818
23.03,24.343179625699403,-0.05394445778615797
22.9,24.1931796256994,-0.05345223925530285
22.75,24.1031796256994,-0.05614112522551207
22.66,24.2431796256994,-0.06530412471230151
22.8,24.773179625699402,-0.07964983322740082
23.33,24.983179625699403,-0.06617170634272795
23.54,24.073179625699403,-0.02214828427276827
22.63,24.1931796256994,-0.064612409360153
22.75,23.8731796256994,-0.04704776000974331
22.43,23.2231796256994,-0.0341546523121945
21.78,23.2431796256994,-0.06295092363703969
21.8,23.053179625699403,-0.0543603809125911
21.61,23.4931796256994,-0.08015856753759187
22.05,23.073179625699403,-0.04434497725488007
21.63,23.273179625699402,-0.07060400220883112
21.83,24.3131796256994,-0.10213306790505694
22.87,24.8131796256994,-0.07831239909643906
23.37,25.6531796256994,-0.08900181805970386
24.21,25.253179625699403,-0.04130884273431412
23.81,24.7431796256994,-0.03771462034451545
23.3,24.5331796256994,-0.05026578880169286
23.09,24.633179625699402,-0.0626463838265291
23.19,25.2831796256994,-0.0827894140170472
23.84,25.143179625699403,-0.05183034306318979
23.7,25.2831796256994,-0.06261790048314009
23.84,25.273179625699402,-0.0567075313405383
23.83,25.273179625699402,-0.05710320771162036
23.83,25.633179625699402,-0.07034553075466166
24.19,25.773179625699402,-0.061427408208522105
24.33,25.8531796256994,-0.05891652971711392
24.41,25.303179625699403,-0.03529910623533805
23.86,26.2831796256994,-0.0921950715327472
24.84,26.6231796256994,-0.06697846203081226
25.18,27.303179625699403,-0.07776309040947516
25.86,27.273179625699402,-0.05181572684571656
25.83,27.753179625699403,-0.06929583030257702
26.31,29.42397646150878,-0.1058312585854041
26.09,29.37397646150878,-0.11179883887399622
26.04,29.97397646150878,-0.13124639857379672
26.64,29.42397646150878,-0.09461591519251866
26.09,29.10397646150878,-0.10355892314216542
25.77,29.74397646150878,-0.13360609219992636
26.41,29.593976461508777,-0.10758866641831644
26.26,29.893976461508778,-0.12156216374184459
26.56,30.37397646150878,-0.12556724228525085
27.04,30.21397646150878,-0.1050499415577516
26.88,30.42397646150878,-0.11648630040167429
27.09,30.40397646150878,-0.1089981261399886
27.07,30.01397646150878,-0.09808685181332977
26.68,30.47397646150878,-0.12449889715905293
27.14,30.393976461508778,-0.10705991253331537
27.06,30.363976461508777,-0.10881237724897785
27.03,30.47397646150878,-0.11301368778895049
27.14,30.24397646150878,-0.10263122858395224
26.91,30.933976461508777,-0.1300827414320891
27.6,31.253976461508778,-0.11691237004702026
27.92,31.393976461508778,-0.11065742072426266
28.06,31.35397646150878,-0.10505769389578323
28.02,31.47397646150878,-0.10974070803328062
28.14,31.69397646150878,-0.11213412951905732
28.36,32.59397646150878,-0.12990058044954456
29.26,32.96397646150878,-0.11236437041610614
29.63,32.89397646150878,-0.09922717812266191
29.56,32.193976461508775,-0.08181581621822853
28.86,32.66397646150878,-0.11645784970459383
29.33,32.75397646150878,-0.10453620694062915
29.42,32.153976461508776,-0.08502763149004577
28.82,32.21397646150878,-0.10535726520953126
28.88,31.58397646150878,-0.08561228712933289
28.25,32.42397646150878,-0.12873117109691334
29.09,33.06397646150878,-0.12019051810465264
29.73,33.27397646150878,-0.10650895499696111
29.94,33.71397646150878,-0.11194100659759088
30.38,33.29397646150878,-0.0875226323559648
29.96,33.79397646150878,-0.11345147458085203
30.46,33.64397646150878,-0.09463734065892848
30.31,33.30397646150878,-0.08989846797931422
29.97,33.50397646150878,-0.10547931424106649
30.17,34.96397646150878,-0.13711187761456078
31.63,35.96397646150878,-0.12050882265889895
32.63,36.55397646150878,-0.1073474582345566
33.22,36.46397646150878,-0.08896386999736872
33.13,36.20397646150878,-0.08490715004129334
32.87,36.833976461508776,-0.10761739139544446
33.5,36.91397646150878,-0.09248465726981836
33.58,36.78397646150878,-0.08710250412598708
33.45,36.75397646150878,-0.08989439455534609
33.42,37.05397646150878,-0.0980725095802798
33.72,37.41397646150878,-0.09873252754379414
34.08,38.71397646150878,-0.11969776512407848
35.38,38.86397646150878,-0.08964539346505973
35.53,39.28397646150878,-0.09555999162118933
35.95,39.61397646150878,-0.09249201389991502
36.28,39.47397646150878,-0.08091347129983806
36.14,39.903976461508776,-0.09432584908272224
36.57,39.43397646150878,-0.07262712813921479
36.1,39.02397646150878,-0.07492769129749854
35.69,39.57397646150878,-0.09814471045856332
36.24,39.77397646150878,-0.08885147465526311
36.44,39.513976461508776,-0.07779466246590472
36.18,40.152120393594444,-0.09892679028298901
36.68,39.73212039359444,-0.0768174555840343
36.26,40.06212039359444,-0.09490562047740159
36.59,39.71212039359445,-0.07861882877697057
36.24,38.46212039359445,-0.05777425609547315
34.99,39.03212039359445,-0.10355882162778418
35.56,38.722120393594444,-0.08166186049350577
35.25,38.52212039359444,-0.08494133656615999
35.05,37.91212039359444,-0.0754935457020236
34.44,38.682120393594445,-0.10966618040661802
35.21,39.19212039359444,-0.10160512760226359
35.72,38.37212039359444,-0.06911581550330925
34.9,37.892120393594446,-0.07896418470422306
34.42,37.472120393594444,-0.08145043198879609
34.0,37.96212039359445,-0.1043703658413927
34.49,37.53212039359445,-0.0810537843770116
34.06,38.682120393594445,-0.11948984043697464
35.21,38.752120393594446,-0.09140455690212868
35.28,37.28212039359445,-0.05370189175019224
33.81,37.17212039359444,-0.0904473664131843
33.7,37.112120393594445,-0.09194086345396135
33.64,36.34212039359444,-0.07435230427751016
32.87,36.332120393594444,-0.09529089841408867
32.86,36.98212039359444,-0.11146252161107617
33.51,38.71212039359445,-0.13437962944688564
35.24,39.42212039359444,-0.10608562786171127
35.95,39.49212039359444,-0.08969182607295412
36.02,40.35212039359444,-0.10735793686524897
36.88,42.142120393594446,-0.12486605667792361
38.67,43.48212039359444,-0.1106689450752576
40.01,43.21212039359445,-0.07410236675331294
39.74,43.62212039359444,-0.08899430744234293
40.15,43.48212039359444,-0.07663196650560111
40.01,43.59212039359444,-0.08217357543637205
40.12,42.35212039359444,-0.052703864006111045
38.88,41.46212039359445,-0.06227661222056946
37.99,41.152120393594444,-0.07683979253925988
37.68,41.94212039359444,-0.10161909683148429
38.47,42.28212039359445,-0.09015915848373501
38.81,41.392120393594446,-0.062381930885426096
37.92,41.432120393594445,-0.08476805821739763
37.96,42.28212039359445,-0.10222099443833066
38.81,42.35212039359444,-0.0836350189949443
38.88,41.28212039359445,-0.058187912120114094
37.81,41.892120393594446,-0.09744363272236334
38.42,42.13212039359444,-0.08810665969137432
38.66,41.70212039359444,-0.07294881806685594
38.23,40.80212039359444,-0.06303889035135157
37.33,40.78212039359445,-0.0846478888365173
37.31,40.35212039359444,-0.07538935659196111
36.88,39.87212039359444,-0.07504292132091206
36.4,40.30212039359444,-0.09682171447769883
36.83,40.69212039359444,-0.09491076788916608
37.22,41.582120393594444,-0.1049037507540479
38.11,40.082120393594444,-0.04920199765453548
36.61,40.682120393594445,-0.10009607056360847
37.21,41.332120393594444,-0.0997316458565547
37.86,42.112120393594445,-0.10097141520903385
38.64,41.642120393594446,-0.07209336040573577
38.17,42.472120393594444,-0.10129280934707652
39.0,42.78212039359445,-0.0884042295893479
39.31,43.322120393594446,-0.0926113578269745
39.85,42.22166605234058,-0.0561717780013824
40.51,42.54166605234058,-0.04775708713055449
40.83,41.57166605234058,-0.01784066222909597
39.86,40.591666052340585,-0.01802503133025246
38.88,39.701666052340585,-0.020696009362865087
37.99,39.40166605234058,-0.03582757263272429
37.69,38.86166605234058,-0.030149660870497197
37.15,37.741666052340584,-0.015676733812441057
36.03,37.841666052340585,-0.04787490196215949
36.13,37.40166605234058,-0.034000251501122514
35.69,37.701666052340585,-0.05335748424347675
35.99,37.161666052340586,-0.03152888922392072
35.45,37.54166605234058,-0.05571585580204075
35.83,39.061666052340584,-0.08273241719926439
37.35,40.18166605234058,-0.07047159390185698
38.47,39.79166605234058,-0.03321464476008895
38.08,40.521666052340585,-0.060255815967358406
38.81,40.991666052340584,-0.05322218544508295
39.28,40.00166605234058,-0.018040899881427652
38.29,40.33166605234058,-0.05062191206510047
38.62,40.07166605234058,-0.036226745612335076
38.36,39.131666052340584,-0.019719734174068693
37.42,38.881666052340584,-0.03759268058042986
37.17,38.93166605234058,-0.04525020968720317
37.22,39.841666052340585,-0.06580211904031485
38.13,40.241666052340584,-0.052474617964227144
38.53,40.561666052340584,-0.05008832846557465
38.85,40.271666052340585,-0.03530189315964383
38.56,39.75166605234058,-0.029977763718671002
38.04,38.62166605234058,-0.015060615239961384
36.91,38.30166605234058,-0.03633434771319921
36.59,37.00166605234058,-0.011125608553902877
35.29,37.15166605234058,-0.05010989412205091
35.44,37.25166605234058,-0.04863315508614019
35.54,37.021666052340585,-0.040021593038137016
35.31,35.78166605234058,-0.013181780067217597
34.07,34.86166605234058,-0.02270878423171141
33.15,36.731666052340586,-0.09750894629274132
35.02,36.741666052340584,-0.04685868218082356
35.03,37.661666052340586,-0.0698765171111444
35.95,37.97166605234058,-0.05324143664262426
36.26,36.451666052340585,-0.00525808757452606
34.74,36.42166605234058,-0.04617213418858723
34.71,36.17166605234058,-0.04040914372662696
34.46,35.911666052340586,-0.04042324436367861
34.2,35.68166605234058,-0.04152457595918191
33.97,35.381666052340584,-0.0398982357205081
33.67,36.37166605234058,-0.07427941432357676
34.66,35.68166605234058,-0.028632801249861117
33.97,35.40166605234058,-0.04044064056826857
33.69,37.131666052340584,-0.09268816668471691
35.42,36.53166605234058,-0.030430204052228182
34.82,36.411666052340586,-0.04371307948536651
34.7,37.47166605234058,-0.07396698210506847
35.76,38.30166605234058,-0.06635915129298309
36.59,39.491666052340584,-0.07347540234172023
37.78,39.32166605234058,-0.03920652930342494
37.61,39.92166605234058,-0.05790504958660292
38.21,40.79166605234058,-0.06328905637313254
39.08,40.981666052340586,-0.04640284877417711
39.27,41.21166605234058,-0.04711447602905883
39.5,41.741666052340584,-0.05370332007183709
40.03,42.11166605234058,-0.04943205167312259
40.4,43.25273224805122,-0.06595496052575389
40.37,43.21273224805122,-0.06578459866257169
40.33,43.082732248051215,-0.06389409641436405
40.2,43.372732248051214,-0.07315038927928652
40.49,42.982732248051214,-0.05799380629564865
40.1,42.362732248051216,-0.053413274545229705
39.48,42.35273224805121,-0.06782873490253749
39.47,42.09273224805121,-0.06230843444886236
39.21,41.46273224805122,-0.054331495439669086
38.58,41.122732248051214,-0.06183276521398251
38.24,40.442732248051215,-0.05446546574897526
37.56,40.942732248051215,-0.08262106758183496
38.06,40.91273224805121,-0.06972724849455869
38.03,41.07273224805122,-0.07408156413055733
38.19,40.96273224805122,-0.06768914317679897
