date,FE,dcf,Deviation
2007-10-17,66.71,2000000.0,-0.999966645
2007-10-18,66.69,2000000.0,-0.999966655
2007-10-19,65.51,2000000.0,-0.999967245
2007-10-22,65.65,2000000.0,-0.999967175
2007-10-23,65.37,2000000.0,-0.999967315
2007-10-24,66.08,2000000.0,-0.99996696
2007-10-25,67.37,2000000.0,-0.999966315
2007-10-26,68.35,2000000.0,-0.999965825
2007-10-29,69.43,2000000.0,-0.999965285
2007-10-30,68.71,2000000.0,-0.999965645
2007-10-31,69.7,2000000.0,-0.99996515
2007-11-01,68.75,2000000.0,-0.999965625
2007-11-02,69.15,2000000.0,-0.999965425
2007-11-05,69.15,2000000.0,-0.999965425
2007-11-06,68.09,2000000.0,-0.999965955
2007-11-07,66.88,2000000.0,-0.99996656
2007-11-08,67.5,2000000.0,-0.99996625
2007-11-09,67.53,2000000.0,-0.999966235
2007-11-12,66.78,2000000.0,-0.99996661
2007-11-13,67.33,2000000.0,-0.999966335
2007-11-14,67.0,2000000.0,-0.9999665
2007-11-15,67.32,2000000.0,-0.99996634
2007-11-16,67.66,2000000.0,-0.99996617
2007-11-19,67.74,2000000.0,-0.99996613
2007-11-20,68.37,2000000.0,-0.999965815
2007-11-21,68.18,2000000.0,-0.99996591
2007-11-23,67.87,2000000.0,-0.999966065
2007-11-26,67.67,2000000.0,-0.999966165
2007-11-27,67.7,2000000.0,-0.99996615
2007-11-28,67.7,2000000.0,-0.99996615
2007-11-29,67.73,2000000.0,-0.999966135
2007-11-30,68.56,2000000.0,-0.99996572
2007-12-03,69.43,2000000.0,-0.999965285
2007-12-04,70.7,2000000.0,-0.99996465
2007-12-05,72.11,2000000.0,-0.999963945
2007-12-06,72.92,2000000.0,-0.99996354
2007-12-07,73.93,2000000.0,-0.999963035
2007-12-10,73.93,2000000.0,-0.999963035
2007-12-11,72.3,2000000.0,-0.99996385
2007-12-12,72.69,2000000.0,-0.999963655
2007-12-13,73.59,2000000.0,-0.999963205
2007-12-14,72.43,2000000.0,-0.999963785
2007-12-17,72.22,2000000.0,-0.99996389
2007-12-18,73.85,2000000.0,-0.999963075
2007-12-19,73.8,2000000.0,-0.9999631
2007-12-20,73.75,2000000.0,-0.999963125
2007-12-21,74.76,2000000.0,-0.99996262
2007-12-24,74.14,2000000.0,-0.99996293
2007-12-26,73.53,2000000.0,-0.999963235
2007-12-27,72.77,2000000.0,-0.999963615
2007-12-28,73.47,2000000.0,-0.999963265
2007-12-31,72.34,2000000.0,-0.99996383
2008-01-02,71.89,2000000.0,-0.999964055
2008-01-03,72.68,2000000.0,-0.99996366
2008-01-04,74.32,2000000.0,-0.99996284
2008-01-07,77.58,2000000.0,-0.99996121
2008-01-08,75.37,2000000.0,-0.999962315
2008-01-09,76.09,2000000.0,-0.999961955
2008-01-10,77.84,2000000.0,-0.99996108
2008-01-11,76.87,2000000.0,-0.999961565
2008-01-14,76.93,2000000.0,-0.999961535
2008-01-15,76.82,2000000.0,-0.99996159
2008-01-16,75.81,2000000.0,-0.999962095
2008-01-17,72.46,2000000.0,-0.99996377
2008-01-18,71.73,2000000.0,-0.999964135
2008-01-22,68.57,2000000.0,-0.999965715
2008-01-23,71.59,2000000.0,-0.999964205
2008-01-24,69.72,2000000.0,-0.99996514
2008-01-25,68.55,2000000.0,-0.999965725
2008-01-28,69.69,2000000.0,-0.999965155
2008-01-29,70.36,2000000.0,-0.99996482
2008-01-30,69.33,2000000.0,-0.999965335
2008-01-31,71.22,2000000.0,-0.99996439
2008-02-01,72.39,2000000.0,-0.999963805
2008-02-04,73.49,2000000.0,-0.999963255
2008-02-05,69.97,2000000.0,-0.999965015
2008-02-06,70.13,2000000.0,-0.999964935
2008-02-07,70.47,2000000.0,-0.999964765
2008-02-08,69.97,2000000.0,-0.999965015
2008-02-11,70.25,2000000.0,-0.999964875
2008-02-12,71.16,2000000.0,-0.99996442
2008-02-13,71.31,2000000.0,-0.999964345
2008-02-14,70.91,2000000.0,-0.999964545
2008-02-15,71.38,2000000.0,-0.99996431
2008-02-19,71.34,2000000.0,-0.99996433
2008-02-20,71.0,2000000.0,-0.9999645
2008-02-21,69.66,2000000.0,-0.99996517
2008-02-22,70.4,2000000.0,-0.9999648
2008-02-25,71.23,2000000.0,-0.999964385
2008-02-26,71.22,2000000.0,-0.99996439
2008-02-27,69.7,2000000.0,-0.99996515
2008-02-28,69.94,2000000.0,-0.99996503
2008-02-29,67.59,2000000.0,-0.999966205
2008-03-03,67.37,2000000.0,-0.999966315
2008-03-04,69.44,2000000.0,-0.99996528
2008-03-05,70.44,2000000.0,-0.99996478
2008-03-06,68.89,2000000.0,-0.999965555
2008-03-07,68.42,2000000.0,-0.99996579
2008-03-10,67.75,2000000.0,-0.999966125
2008-03-11,69.97,2000000.0,-0.999965015
2008-03-12,69.31,2000000.0,-0.999965345
2008-03-13,68.24,2000000.0,-0.99996588
2008-03-14,67.73,2000000.0,-0.999966135
2008-03-17,68.19,2000000.0,-0.999965905
2008-03-18,70.07,2000000.0,-0.999964965
2008-03-19,68.68,2000000.0,-0.99996566
2008-03-20,69.52,2000000.0,-0.99996524
2008-03-24,68.91,2000000.0,-0.999965545
2008-03-25,68.6,2000000.0,-0.9999657
2008-03-26,68.12,2000000.0,-0.99996594
2008-03-27,68.35,2000000.0,-0.999965825
2008-03-28,67.88,2000000.0,-0.99996606
2008-03-31,68.62,2000000.0,-0.99996569
2008-04-01,71.22,2000000.0,-0.99996439
2008-04-02,71.94,2000000.0,-0.99996403
2008-04-03,71.82,2000000.0,-0.99996409
2008-04-04,72.21,2000000.0,-0.999963895
2008-04-07,72.28,2000000.0,-0.99996386
2008-04-08,72.91,2000000.0,-0.999963545
2008-04-09,72.84,2000000.0,-0.99996358
2008-04-10,73.65,2000000.0,-0.999963175
2008-04-11,74.96,2000000.0,-0.99996252
2008-04-14,74.5,2000000.0,-0.99996275
2008-04-15,74.2,2000000.0,-0.9999629
2008-04-16,75.4,2000000.0,-0.9999623
2008-04-17,75.42,2000000.0,-0.99996229
2008-04-18,75.77,2000000.0,-0.999962115
2008-04-21,76.16,2000000.0,-0.99996192
2008-04-22,76.68,2000000.0,-0.99996166
2008-04-23,77.51,2000000.0,-0.999961245
2008-04-24,76.73,2000000.0,-0.999961635
2008-04-25,76.9,2000000.0,-0.99996155
2008-04-28,76.26,2000000.0,-0.99996187
2008-04-29,75.87,2000000.0,-0.999962065
2008-04-30,75.64,2000000.0,-0.99996218
2008-05-01,76.71,2000000.0,-0.999961645
2008-05-02,79.02,2000000.0,-0.99996049
2008-05-05,77.19,2000000.0,-0.999961405
2008-05-06,76.79,2000000.0,-0.999961605
2008-05-07,75.61,2000000.0,-0.999962195
2008-05-08,75.91,2000000.0,-0.999962045
2008-05-09,75.99,2000000.0,-0.999962005
2008-05-12,76.47,2000000.0,-0.999961765
2008-05-13,75.95,2000000.0,-0.999962025
2008-05-14,77.01,2000000.0,-0.999961495
2008-05-15,76.33,2000000.0,-0.999961835
2008-05-16,76.82,2000000.0,-0.99996159
2008-05-19,78.03,2000000.0,-0.999960985
2008-05-20,78.84,2000000.0,-0.99996058
2008-05-21,78.72,2000000.0,-0.99996064
2008-05-22,78.88,2000000.0,-0.99996056
2008-05-23,77.76,2000000.0,-0.99996112
2008-05-27,78.05,2000000.0,-0.999960975
2008-05-28,78.85,2000000.0,-0.999960575
2008-05-29,79.7,2000000.0,-0.99996015
2008-05-30,78.71,2000000.0,-0.999960645
2008-06-02,78.06,2000000.0,-0.99996097
2008-06-03,77.76,2000000.0,-0.99996112
2008-06-04,78.54,2000000.0,-0.99996073
2008-06-05,78.95,2000000.0,-0.999960525
2008-06-06,76.83,2000000.0,-0.999961585
2008-06-09,77.9,2000000.0,-0.99996105
2008-06-10,78.57,2000000.0,-0.999960715
2008-06-11,77.52,2000000.0,-0.99996124
2008-06-12,78.23,2000000.0,-0.999960885
2008-06-13,79.79,2000000.0,-0.999960105
2008-06-16,79.76,2000000.0,-0.99996012
2008-06-17,79.61,2000000.0,-0.999960195
2008-06-18,79.54,2000000.0,-0.99996023
2008-06-19,81.58,2000000.0,-0.99995921
2008-06-20,80.94,2000000.0,-0.99995953
2008-06-23,81.8,2000000.0,-0.9999591
2008-06-24,82.3,2000000.0,-0.99995885
2008-06-25,82.52,2000000.0,-0.99995874
2008-06-26,80.1,2000000.0,-0.99995995
2008-06-27,80.01,2000000.0,-0.999959995
2008-06-30,82.33,70000000.0,-0.9999988238571429
2008-07-01,82.63,70000000.0,-0.9999988195714286
2008-07-02,81.57,70000000.0,-0.9999988347142857
2008-07-03,81.79,70000000.0,-0.9999988315714285
2008-07-07,81.0,70000000.0,-0.9999988428571429
2008-07-08,81.05,70000000.0,-0.9999988421428572
2008-07-09,82.7,70000000.0,-0.9999988185714286
2008-07-10,82.88,70000000.0,-0.999998816
2008-07-11,83.21,70000000.0,-0.9999988112857143
2008-07-14,82.41,70000000.0,-0.9999988227142858
2008-07-15,81.96,70000000.0,-0.9999988291428571
2008-07-16,79.0,70000000.0,-0.9999988714285715
2008-07-17,76.99,70000000.0,-0.9999989001428572
2008-07-18,76.69,70000000.0,-0.9999989044285714
2008-07-21,77.73,70000000.0,-0.9999988895714286
2008-07-22,77.38,70000000.0,-0.9999988945714285
2008-07-23,73.91,70000000.0,-0.9999989441428572
2008-07-24,73.53,70000000.0,-0.9999989495714285
2008-07-25,72.22,70000000.0,-0.9999989682857143
2008-07-28,72.35,70000000.0,-0.9999989664285714
2008-07-29,72.88,70000000.0,-0.9999989588571429
2008-07-30,73.99,70000000.0,-0.999998943
2008-07-31,73.55,70000000.0,-0.9999989492857143
2008-08-01,71.49,70000000.0,-0.9999989787142857
2008-08-04,68.95,70000000.0,-0.999999015
2008-08-05,68.43,70000000.0,-0.9999990224285714
2008-08-06,68.94,70000000.0,-0.9999990151428572
2008-08-07,68.86,70000000.0,-0.9999990162857143
2008-08-08,69.76,70000000.0,-0.9999990034285714
2008-08-11,70.37,70000000.0,-0.9999989947142857
2008-08-12,68.27,70000000.0,-0.9999990247142857
2008-08-13,70.06,70000000.0,-0.9999989991428572
2008-08-14,70.34,70000000.0,-0.9999989951428572
2008-08-15,71.51,70000000.0,-0.9999989784285714
2008-08-18,71.59,70000000.0,-0.9999989772857143
2008-08-19,72.0,70000000.0,-0.9999989714285714
2008-08-20,72.58,70000000.0,-0.9999989631428572
2008-08-21,73.39,70000000.0,-0.9999989515714286
2008-08-22,73.63,70000000.0,-0.9999989481428572
2008-08-25,73.39,70000000.0,-0.9999989515714286
2008-08-26,73.4,70000000.0,-0.9999989514285714
2008-08-27,73.65,70000000.0,-0.9999989478571428
2008-08-28,74.17,70000000.0,-0.9999989404285714
2008-08-29,72.64,70000000.0,-0.9999989622857143
2008-09-02,71.27,70000000.0,-0.9999989818571429
2008-09-03,69.08,70000000.0,-0.9999990131428571
2008-09-04,68.72,70000000.0,-0.9999990182857142
2008-09-05,68.7,70000000.0,-0.9999990185714286
2008-09-08,70.51,70000000.0,-0.9999989927142857
2008-09-09,67.16,70000000.0,-0.9999990405714285
2008-09-10,66.62,70000000.0,-0.9999990482857143
2008-09-11,68.3,70000000.0,-0.9999990242857143
2008-09-12,69.42,70000000.0,-0.9999990082857143
2008-09-15,67.03,70000000.0,-0.9999990424285714
2008-09-16,67.52,70000000.0,-0.9999990354285714
2008-09-17,63.08,70000000.0,-0.9999990988571429
2008-09-18,66.58,70000000.0,-0.9999990488571429
2008-09-19,68.93,70000000.0,-0.9999990152857143
2008-09-22,65.87,70000000.0,-0.999999059
2008-09-23,66.18,70000000.0,-0.9999990545714286
2008-09-24,66.52,70000000.0,-0.9999990497142857
2008-09-25,68.98,70000000.0,-0.9999990145714286
2008-09-26,68.64,70000000.0,-0.9999990194285714
2008-09-29,66.79,70000000.0,-0.9999990458571428
2008-09-30,66.99,181000000.0,-0.9999996298895028
2008-10-01,64.99,181000000.0,-0.9999996409392266
2008-10-02,61.71,181000000.0,-0.9999996590607735
2008-10-03,61.01,181000000.0,-0.9999996629281768
2008-10-06,56.66,181000000.0,-0.999999686961326
2008-10-07,54.5,181000000.0,-0.9999996988950276
2008-10-08,53.0,181000000.0,-0.9999997071823205
2008-10-09,50.62,181000000.0,-0.9999997203314918
2008-10-10,45.45,181000000.0,-0.9999997488950276
2008-10-13,53.49,181000000.0,-0.9999997044751381
2008-10-14,53.63,181000000.0,-0.9999997037016575
2008-10-15,48.17,181000000.0,-0.9999997338674033
2008-10-16,49.21,181000000.0,-0.9999997281215469
2008-10-17,49.99,181000000.0,-0.9999997238121547
2008-10-20,54.77,181000000.0,-0.999999697403315
2008-10-21,53.3,181000000.0,-0.9999997055248618
2008-10-22,49.33,181000000.0,-0.9999997274585636
2008-10-23,51.55,181000000.0,-0.9999997151933702
2008-10-24,49.18,181000000.0,-0.9999997282872928
2008-10-27,46.28,181000000.0,-0.9999997443093923
2008-10-28,52.51,181000000.0,-0.9999997098895027
2008-10-29,51.67,181000000.0,-0.9999997145303867
2008-10-30,54.81,181000000.0,-0.9999996971823204
2008-10-31,52.16,181000000.0,-0.9999997118232045
2008-11-03,53.21,181000000.0,-0.9999997060220994
2008-11-04,57.16,181000000.0,-0.9999996841988951
2008-11-05,53.34,181000000.0,-0.9999997053038674
2008-11-06,53.43,181000000.0,-0.9999997048066298
2008-11-07,54.74,181000000.0,-0.9999996975690608
2008-11-10,52.98,181000000.0,-0.9999997072928177
2008-11-11,53.05,181000000.0,-0.9999997069060773
2008-11-12,52.14,181000000.0,-0.9999997119337016
2008-11-13,55.67,181000000.0,-0.9999996924309392
2008-11-14,52.75,181000000.0,-0.9999997085635359
2008-11-17,53.58,181000000.0,-0.9999997039779005
2008-11-18,54.0,181000000.0,-0.9999997016574586
2008-11-19,53.12,181000000.0,-0.999999706519337
2008-11-20,51.31,181000000.0,-0.9999997165193371
2008-11-21,56.82,181000000.0,-0.999999686077348
2008-11-24,56.27,181000000.0,-0.9999996891160221
2008-11-25,57.48,181000000.0,-0.9999996824309392
2008-11-26,57.49,181000000.0,-0.9999996823756906
2008-11-28,58.58,181000000.0,-0.9999996763535911
2008-12-01,54.88,181000000.0,-0.9999996967955801
2008-12-02,56.0,181000000.0,-0.9999996906077349
2008-12-03,56.96,181000000.0,-0.9999996853038674
2008-12-04,53.85,181000000.0,-0.9999997024861879
2008-12-05,54.59,181000000.0,-0.99999969839779
2008-12-08,55.84,181000000.0,-0.9999996914917127
2008-12-09,54.27,181000000.0,-0.9999997001657459
2008-12-10,54.85,181000000.0,-0.999999696961326
2008-12-11,54.67,181000000.0,-0.9999996979558011
2008-12-12,54.13,181000000.0,-0.9999997009392265
2008-12-15,53.09,181000000.0,-0.9999997066850829
2008-12-16,54.11,181000000.0,-0.9999997010497238
2008-12-17,52.49,181000000.0,-0.99999971
2008-12-18,52.42,181000000.0,-0.9999997103867403
2008-12-19,49.98,181000000.0,-0.9999997238674033
2008-12-22,49.09,181000000.0,-0.9999997287845304
2008-12-23,45.98,181000000.0,-0.9999997459668508
2008-12-24,45.92,181000000.0,-0.9999997462983425
2008-12-26,45.93,181000000.0,-0.999999746243094
2008-12-29,46.63,181000000.0,-0.9999997423756906
2008-12-30,47.51,181000000.0,-0.9999997375138121
2008-12-31,48.58,39000000.0,-0.9999987543589743
2009-01-02,49.66,39000000.0,-0.9999987266666667
2009-01-05,51.78,39000000.0,-0.9999986723076923
2009-01-06,51.25,39000000.0,-0.9999986858974359
2009-01-07,48.51,39000000.0,-0.9999987561538461
2009-01-08,47.76,39000000.0,-0.9999987753846153
2009-01-09,48.9,39000000.0,-0.9999987461538462
2009-01-12,48.68,39000000.0,-0.9999987517948717
2009-01-13,47.85,39000000.0,-0.9999987730769231
2009-01-14,48.08,39000000.0,-0.9999987671794872
2009-01-15,49.0,39000000.0,-0.9999987435897436
2009-01-16,50.03,39000000.0,-0.9999987171794872
2009-01-20,49.09,39000000.0,-0.9999987412820512
2009-01-21,49.95,39000000.0,-0.9999987192307692
2009-01-22,50.5,39000000.0,-0.9999987051282051
2009-01-23,49.57,39000000.0,-0.9999987289743589
2009-01-26,51.64,39000000.0,-0.9999986758974359
2009-01-27,51.59,39000000.0,-0.9999986771794872
2009-01-28,52.11,39000000.0,-0.9999986638461539
2009-01-29,52.57,39000000.0,-0.999998652051282
2009-01-30,49.99,39000000.0,-0.9999987182051282
2009-02-02,50.81,39000000.0,-0.9999986971794872
2009-02-03,51.58,39000000.0,-0.9999986774358974
2009-02-04,50.97,39000000.0,-0.9999986930769231
2009-02-05,51.95,39000000.0,-0.999998667948718
2009-02-06,52.96,39000000.0,-0.9999986420512821
2009-02-09,52.81,39000000.0,-0.9999986458974359
2009-02-10,51.74,39000000.0,-0.9999986733333334
2009-02-11,51.56,39000000.0,-0.999998677948718
2009-02-12,51.75,39000000.0,-0.999998673076923
2009-02-13,51.36,39000000.0,-0.9999986830769231
2009-02-17,48.0,39000000.0,-0.9999987692307692
2009-02-18,47.23,39000000.0,-0.999998788974359
2009-02-19,48.22,39000000.0,-0.9999987635897436
2009-02-20,47.39,39000000.0,-0.9999987848717948
2009-02-23,45.43,39000000.0,-0.9999988351282051
2009-02-24,48.02,39000000.0,-0.9999987687179487
2009-02-25,45.78,39000000.0,-0.9999988261538462
2009-02-26,43.5,39000000.0,-0.9999988846153847
2009-02-27,42.56,39000000.0,-0.9999989087179487
2009-03-02,40.52,39000000.0,-0.999998961025641
2009-03-03,39.57,39000000.0,-0.9999989853846154
2009-03-04,39.86,39000000.0,-0.999998977948718
2009-03-05,37.61,39000000.0,-0.9999990356410257
2009-03-06,37.54,39000000.0,-0.9999990374358975
2009-03-09,37.05,39000000.0,-0.99999905
2009-03-10,37.88,39000000.0,-0.9999990287179488
2009-03-11,37.19,39000000.0,-0.9999990464102564
2009-03-12,36.92,39000000.0,-0.9999990533333334
2009-03-13,35.79,39000000.0,-0.9999990823076923
2009-03-16,37.21,39000000.0,-0.9999990458974359
2009-03-17,37.6,39000000.0,-0.9999990358974359
2009-03-18,38.36,39000000.0,-0.9999990164102565
2009-03-19,38.64,39000000.0,-0.9999990092307692
2009-03-20,39.65,39000000.0,-0.9999989833333334
2009-03-23,40.19,39000000.0,-0.9999989694871795
2009-03-24,39.36,39000000.0,-0.9999989907692308
2009-03-25,39.79,39000000.0,-0.9999989797435898
2009-03-26,40.86,39000000.0,-0.9999989523076923
2009-03-27,40.3,39000000.0,-0.9999989666666667
2009-03-30,38.77,39.9125,-0.028625117444409653
2009-03-31,38.6,40.0725,-0.03674589805976658
2009-04-01,38.76,40.7825,-0.049592349659780544
2009-04-02,39.47,40.7525,-0.03147046193485059
2009-04-03,39.44,39.9425,-0.01258058459034872
2009-04-06,38.63,39.7925,-0.029214047873342808
2009-04-07,38.48,41.2225,-0.06652920128570561
2009-04-08,39.91,41.5225,-0.038834366909507034
2009-04-09,40.21,40.8825,-0.016449581116614653
2009-04-13,39.57,39.8925,-0.008084226358337943
2009-04-14,38.58,40.8925,-0.056550712233294664
2009-04-15,39.58,41.7325,-0.05157850596058233
2009-04-16,40.42,41.4725,-0.025378262704201404
2009-04-17,40.16,40.3125,-0.003782945736434229
2009-04-20,39.0,40.7225,-0.042298483639265694
2009-04-21,39.41,40.6925,-0.03151686428703093
2009-04-22,39.38,41.2925,-0.04631591693406778
2009-04-23,39.98,41.3525,-0.03319025451907387
2009-04-24,40.04,41.8225,-0.04262059895989001
2009-04-27,40.51,41.4125,-0.021792936915182692
2009-04-28,40.1,41.8025,-0.040727229232701445
2009-04-29,40.49,42.2125,-0.04080544862303814
2009-04-30,40.9,43.6925,-0.06391257080734691
2009-05-01,42.38,44.2625,-0.04253035865574695
2009-05-04,42.95,43.3225,-0.00859830342200929
2009-05-05,42.01,42.7825,-0.01805644831414721
2009-05-06,41.47,43.1525,-0.038989629801286285
2009-05-07,41.84,43.7925,-0.044585260033110585
2009-05-08,42.48,42.9825,-0.011690804397138432
2009-05-11,41.67,43.4925,-0.04190377651319188
2009-05-12,42.18,42.4225,-0.005716306205433397
2009-05-13,41.11,41.6525,-0.013024428305624003
2009-05-14,40.34,37.7825,0.06769006815324574
2009-05-15,36.47,37.8225,-0.035759138079185626
2009-05-18,36.51,38.6325,-0.05494078819646675
2009-05-19,37.32,38.6725,-0.03497317215075313
2009-05-20,37.36,38.5025,-0.029673397831309622
2009-05-21,37.19,38.3125,-0.029298531810766804
2009-05-22,37.0,39.2125,-0.05642333439591962
2009-05-26,37.9,38.5625,-0.017179902755267484
2009-05-27,37.25,39.0825,-0.04688799334740623
2009-05-28,37.77,39.1025,-0.0340771050444344
2009-05-29,37.79,40.6325,-0.06995631575709105
2009-06-01,39.32,39.8925,-0.014351068496584518
2009-06-02,38.58,40.6825,-0.05168069808885878
2009-06-03,39.37,40.7325,-0.03344994783035671
2009-06-04,39.42,40.4425,-0.025282808926253342
2009-06-05,39.13,39.6425,-0.01292804439679629
