date,TPR,dcf,Deviation
2012-08-02,50.29,55.7784106293497,-0.0983966837244693
2012-08-03,52.66,57.958410629349714,-0.09141745903340281
2012-08-06,54.84,59.008410629349704,-0.07064095753286415
2012-08-07,55.89,59.498410629349706,-0.06064717680995879
2012-08-08,56.38,58.178410629349706,-0.03091199312417181
2012-08-09,55.06,57.94841062934971,-0.04984451856366856
2012-08-10,54.83,59.05841062934971,-0.07159709488098476
2012-08-13,55.94,57.44841062934971,-0.026256786094254192
2012-08-14,54.33,58.76841062934971,-0.07552374790842331
2012-08-15,55.65,59.94841062934971,-0.07170182802553371
2012-08-16,56.83,60.59841062934971,-0.062186624867097584
2012-08-17,57.48,59.22841062934971,-0.02951979650933456
2012-08-20,56.11,57.94841062934971,-0.03172495344365134
2012-08-21,54.83,58.66841062934971,-0.06542550902903599
2012-08-22,55.55,58.428410629349706,-0.04926388717997798
2012-08-23,55.31,59.008410629349704,-0.06267599126810208
2012-08-24,55.89,59.038410629349706,-0.05332817390894562
2012-08-27,55.92,59.55841062934971,-0.06108978716696545
2012-08-28,56.44,59.368410629349704,-0.04932607422544
2012-08-29,56.25,60.468410629349705,-0.06976222105798502
2012-08-30,57.35,61.248410629349706,-0.06364917210572674
2012-08-31,58.13,60.58841062934971,-0.04057559199545702
2012-09-04,57.47,60.248410629349706,-0.04611591576153906
2012-09-05,57.13,63.06841062934971,-0.09415824134604378
2012-09-06,59.95,64.81841062934971,-0.07510845425057833
2012-09-07,61.7,65.7184106293497,-0.061145888813614824
2012-09-10,62.6,64.5984106293497,-0.030935910185408533
2012-09-11,61.48,64.0184106293497,-0.03965125976098438
2012-09-12,60.9,64.53841062934971,-0.05637589450793046
2012-09-13,61.42,65.17841062934971,-0.057663428627044544
2012-09-14,62.06,65.19841062934971,-0.04813630576351691
2012-09-17,62.08,63.508410629349704,-0.022491676538502148
2012-09-18,60.39,63.108410629349706,-0.04307525102027299
2012-09-19,59.99,62.12841062934971,-0.0344192070533913
2012-09-20,59.01,59.73841062934971,-0.012193337949165994
2012-09-21,56.62,58.77841062934971,-0.036721146527088244
2012-09-24,55.66,57.218410629349705,-0.027236174724334927
2012-09-25,54.1,57.30841062934971,-0.055984987092044136
2012-09-26,54.19,57.428410629349706,-0.056390392731758276
2012-09-27,54.31,59.13841062934971,-0.0816459316029271
2012-09-28,56.02,760755000.0,-0.9999999263626266
2012-10-01,54.67,760755000.0,-0.9999999281371795
2012-10-02,56.07,760755000.0,-0.9999999262969024
2012-10-03,56.26,760755000.0,-0.9999999260471505
2012-10-04,56.4,760755000.0,-0.9999999258631228
2012-10-05,56.37,760755000.0,-0.9999999259025574
2012-10-08,56.05,760755000.0,-0.9999999263231921
2012-10-09,54.98,760755000.0,-0.9999999277296896
2012-10-10,53.0,760755000.0,-0.9999999303323672
2012-10-11,54.43,760755000.0,-0.9999999284526556
2012-10-12,53.71,760755000.0,-0.9999999293990838
2012-10-15,55.51,760755000.0,-0.9999999270330132
2012-10-16,56.21,760755000.0,-0.9999999261128747
2012-10-17,56.43,760755000.0,-0.9999999258236884
2012-10-18,57.37,760755000.0,-0.9999999245880737
2012-10-19,56.0,760755000.0,-0.9999999263889163
2012-10-22,54.17,760755000.0,-0.9999999287944213
2012-10-23,58.15,760755000.0,-0.9999999235627764
2012-10-24,57.44,760755000.0,-0.9999999244960598
2012-10-25,56.81,760755000.0,-0.9999999253241846
2012-10-26,55.89,760755000.0,-0.9999999265335094
2012-10-31,56.05,760755000.0,-0.9999999263231921
2012-11-01,57.19,760755000.0,-0.9999999248246807
2012-11-02,56.97,760755000.0,-0.9999999251138671
2012-11-05,57.6,760755000.0,-0.9999999242857425
2012-11-06,57.75,760755000.0,-0.9999999240885699
2012-11-07,56.95,760755000.0,-0.9999999251401568
2012-11-08,53.91,760755000.0,-0.9999999291361871
2012-11-09,53.86,760755000.0,-0.9999999292019113
2012-11-12,54.73,760755000.0,-0.9999999280583105
2012-11-13,54.14,760755000.0,-0.9999999288338558
2012-11-14,53.12,760755000.0,-0.9999999301746292
2012-11-15,52.81,760755000.0,-0.9999999305821191
2012-11-16,54.54,760755000.0,-0.9999999283080624
2012-11-19,56.59,760755000.0,-0.9999999256133709
2012-11-20,57.43,760755000.0,-0.9999999245092047
2012-11-21,58.28,760755000.0,-0.9999999233918936
2012-11-23,59.66,760755000.0,-0.9999999215779062
2012-11-26,57.87,760755000.0,-0.9999999239308319
2012-11-27,57.63,760755000.0,-0.9999999242463079
2012-11-28,60.15,760755000.0,-0.9999999209338092
2012-11-29,59.36,760755000.0,-0.9999999219722513
2012-11-30,57.84,760755000.0,-0.9999999239702664
2012-12-03,58.2,760755000.0,-0.9999999234970522
2012-12-04,57.52,760755000.0,-0.9999999243909011
2012-12-05,57.35,760755000.0,-0.9999999246143634
2012-12-06,57.87,760755000.0,-0.9999999239308319
2012-12-07,57.64,760755000.0,-0.9999999242331631
2012-12-10,56.32,760755000.0,-0.9999999259682815
2012-12-11,56.43,760755000.0,-0.9999999258236884
2012-12-12,56.43,760755000.0,-0.9999999258236884
2012-12-13,56.64,760755000.0,-0.9999999255476467
2012-12-14,57.05,760755000.0,-0.9999999250087085
2012-12-17,57.89,760755000.0,-0.9999999239045422
2012-12-18,58.92,760755000.0,-0.9999999225506241
2012-12-19,59.16,760755000.0,-0.999999922235148
2012-12-20,58.42,760755000.0,-0.9999999232078659
2012-12-21,57.57,760755000.0,-0.9999999243251769
2012-12-24,57.52,760755000.0,-0.9999999243909011
2012-12-26,54.13,760755000.0,-0.9999999288470007
2012-12-27,54.86,760755000.0,-0.9999999278874276
2012-12-28,54.3,58.49810890944397,-0.07176486535560855
2012-12-31,55.51,58.11810890944397,-0.04487601125335583
2013-01-02,55.13,57.93810890944397,-0.048467389811306716
2013-01-03,54.95,58.49810890944397,-0.06065339505139389
2013-01-04,55.51,58.61810890944397,-0.05302301570740753
2013-01-07,55.63,60.31810890944397,-0.0777230751130189
2013-01-08,57.33,60.94810890944397,-0.059363759994911613
2013-01-09,57.96,60.47810890944397,-0.041636700532657556
2013-01-10,57.49,61.87810890944397,-0.07091536872702076
2013-01-11,58.89,63.99810890944397,-0.07981656015292327
2013-01-14,61.01,64.39810890944396,-0.0526119317293664
2013-01-15,61.41,63.988108909443966,-0.04029043760446982
2013-01-16,61.0,64.55810890944397,-0.055114825535471534
2013-01-17,61.57,64.78810890944396,-0.04967128943278776
2013-01-18,61.8,63.668108909443966,-0.02934136008501531
2013-01-22,60.68,53.738108909443966,0.12918004059752208
2013-01-23,50.75,53.88810890944397,-0.0582337917019391
2013-01-24,50.9,54.19810890944397,-0.06085284110105316
2013-01-25,51.21,54.50810890944397,-0.06050675716751097
2013-01-28,51.52,55.20810890944397,-0.06680375369302094
2013-01-29,52.22,54.53810890944397,-0.04250438740538287
2013-01-30,51.55,53.988108909443966,-0.04516010948880411
2013-01-31,51.0,52.85810890944397,-0.03515276932489708
2013-02-01,49.87,51.65810890944397,-0.034614292841778305
2013-02-04,48.67,51.79810890944397,-0.06039040759022074
2013-02-05,48.81,52.08810890944397,-0.06293392058335257
2013-02-06,49.1,51.598108909443965,-0.04841473771506255
2013-02-07,48.61,51.918108909443966,-0.06371782368294654
2013-02-08,48.93,51.918108909443966,-0.05755427098964361
2013-02-11,48.93,51.99810890944397,-0.05900424022702755
2013-02-12,49.01,51.75810890944397,-0.05309523410625505
2013-02-13,48.77,51.18810890944397,-0.047239660947854145
2013-02-14,48.2,51.38810890944397,-0.06203981771467881
2013-02-15,48.4,52.00810890944397,-0.06937589128123034
2013-02-19,49.02,51.11810890944397,-0.04104433740224578
2013-02-20,48.13,50.60810890944397,-0.048966637221679044
2013-02-21,47.62,49.77810890944397,-0.04335457808109977
2013-02-22,46.79,49.75810890944397,-0.05965075792662666
2013-02-25,46.77,49.488108909443966,-0.054924485282266566
2013-02-26,46.5,50.808108909443966,-0.08479175867620603
2013-02-27,47.82,51.31810890944397,-0.06816519516759167
2013-02-28,48.33,51.20810890944397,-0.05620416318309274
2013-03-01,48.22,52.26810890944397,-0.07744892619814192
2013-03-04,49.28,53.08810890944397,-0.07173186213770999
2013-03-05,50.1,52.918108909443966,-0.05325414999743183
2013-03-06,49.93,51.52810890944397,-0.03101431322178938
2013-03-07,48.54,51.918108909443966,-0.06506610083460651
2013-03-08,48.93,52.488108909443966,-0.06778885700726345
2013-03-11,49.5,51.79810890944397,-0.0443666565793287
2013-03-12,48.81,52.65810890944397,-0.07307723329110716
2013-03-13,49.67,52.97810890944397,-0.0624429406323006
2013-03-14,49.99,53.39810890944396,-0.0638245244831358
2013-03-15,50.41,52.25810890944397,-0.035365016989927556
2013-03-18,49.27,51.45810890944397,-0.042522139966212236
2013-03-19,48.47,52.27810890944397,-0.07284327969935511
2013-03-20,49.29,52.79810890944397,-0.06644383637794415
2013-03-21,49.81,53.25810890944397,-0.06474335983853408
2013-03-22,50.27,52.70810890944397,-0.04625680867497639
2013-03-25,49.72,52.488108909443966,-0.05273782894749923
2013-03-26,49.5,52.598108909443965,-0.05890152656966918
2013-03-27,49.61,52.97810890944397,-0.06357548388903633
2013-03-28,49.99,53.04821488768456,-0.057649722882466614
2013-04-01,49.99,53.44821488768456,-0.06470215880832708
2013-04-02,50.39,53.60821488768456,-0.060032121838548336
2013-04-03,50.55,53.38821488768456,-0.053161824077756825
2013-04-04,50.33,53.15821488768456,-0.0532037220147471
2013-04-05,50.1,53.058214887684564,-0.05575413522574424
2013-04-08,50.0,52.98821488768456,-0.05639395276890291
2013-04-09,49.93,54.26821488768456,-0.0799402541001778
2013-04-10,51.21,55.38821488768456,-0.07543508842372126
2013-04-11,52.33,55.42821488768456,-0.05589598896451109
2013-04-12,52.37,54.49821488768456,-0.039051093546286
2013-04-15,51.44,54.76821488768456,-0.06076909562434829
2013-04-16,51.71,53.90821488768456,-0.040776992750816254
2013-04-17,50.85,54.43821488768456,-0.0659135295873986
2013-04-18,51.38,54.25821488768456,-0.05304661964354174
2013-04-19,51.2,53.64821488768457,-0.04563460112904105
2013-04-22,50.59,58.60821488768456,-0.13681042671322574
2013-04-23,55.55,59.33821488768456,-0.06384106591097993
2013-04-24,56.28,60.58821488768456,-0.07110648326033231
2013-04-25,57.53,60.47821488768456,-0.04874837812524313
2013-04-26,57.42,61.32821488768456,-0.06372621304634407
2013-04-29,58.27,61.91821488768456,-0.058919897711879665
2013-04-30,58.86,61.29821488768456,-0.03977627883865864
2013-05-01,58.24,61.23821488768456,-0.04895986751383119
2013-05-02,58.18,61.308214887684564,-0.05102440012998899
2013-05-03,58.25,60.38821488768456,-0.035407817430295085
2013-05-06,57.33,61.33821488768456,-0.06534612875552281
2013-05-07,58.28,61.79821488768456,-0.0569306879507564
2013-05-08,58.74,61.58821488768456,-0.0462461023245877
2013-05-09,58.53,62.558214887684564,-0.0643914615357346
2013-05-10,59.5,62.23821488768456,-0.04399571698233895
2013-05-13,59.18,62.15821488768456,-0.04791345589743812
2013-05-14,59.1,61.90821488768456,-0.04536094107670996
2013-05-15,58.85,61.43821488768456,-0.04212711733920138
2013-05-16,58.38,62.28821488768456,-0.06274405029477381
2013-05-17,59.23,62.58821488768456,-0.05365570648900797
2013-05-20,59.53,62.65821488768456,-0.049925056008887414
2013-05-21,59.6,62.10821488768456,-0.0403845915104849
2013-05-22,59.05,61.64821488768456,-0.04214582518598775
2013-05-23,58.59,60.81821488768456,-0.03663729512284264
2013-05-24,57.76,61.63821488768456,-0.06291900073276524
2013-05-28,58.58,61.28821488768456,-0.04418818353002407
2013-05-29,58.23,61.42821488768456,-0.05206426547690157
2013-05-30,58.37,61.31821488768456,-0.048080572682762446
2013-05-31,58.26,61.59821488768456,-0.054193370599640245
2013-06-03,58.54,61.628214887684564,-0.05011040630193064
2013-06-04,58.57,60.628214887684564,-0.033948136053444156
2013-06-05,57.57,60.57821488768456,-0.049658361397112105
2013-06-06,57.52,61.808214887684564,-0.06937936802538203
2013-06-07,58.75,61.74821488768456,-0.048555490926144085
2013-06-10,58.69,61.50821488768456,-0.04581851209355836
2013-06-11,58.45,60.77821488768456,-0.038306733621364164
2013-06-12,57.72,61.75821488768456,-0.06538749371283781
2013-06-13,58.7,61.57821488768456,-0.04674079774696738
2013-06-14,58.52,61.18821488768456,-0.04360667969448462
2013-06-17,58.13,61.53821488768456,-0.055383713906960175
2013-06-18,58.48,61.24821488768456,-0.04519666234780639
2013-06-19,58.19,60.34821488768456,-0.035762696406203
2013-06-20,57.29,59.59821488768456,-0.03872959772426898
2013-06-21,56.54,58.32821488768456,-0.030657802422513813
2013-06-24,55.27,58.19821488768456,-0.05031451382719643
2013-06-25,55.14,59.04821488768456,-0.06618684231383387
2013-06-26,55.99,59.43821488768456,-0.05801343284283289
2013-06-27,56.38,60.14821488768456,-0.0626488233228698
2013-06-28,57.09,60.732046858791435,-0.05996911099109803
2013-07-01,57.02,60.31204685879144,-0.05458357045150708
2013-07-02,56.6,60.17204685879144,-0.059363891462328455
2013-07-03,56.46,61.162046858791435,-0.07687850718350442
2013-07-05,57.45,61.46204685879144,-0.06527681819658693
2013-07-08,57.75,61.72204685879144,-0.0643537773119991
2013-07-09,58.01,62.31204685879144,-0.06904037141550712
2013-07-10,58.6,62.762046858791436,-0.06631470876269607
2013-07-11,59.05,62.71204685879144,-0.0583946313702256
2013-07-12,59.0,62.89204685879144,-0.06188456336188375
2013-07-15,59.18,61.96204685879144,-0.044899208464361906
2013-07-16,58.25,61.78204685879144,-0.057169469746838564
2013-07-17,58.07,62.512046858791436,-0.0710590531266011
2013-07-18,58.8,63.022046858791434,-0.06699317253613557
2013-07-19,59.31,62.802046858791435,-0.05560402938208686
2013-07-22,59.09,63.162046858791435,-0.06446983689263786
2013-07-23,59.45,63.07204685879144,-0.057427133558874965
2013-07-24,59.36,63.262046858791436,-0.0616806924932618
2013-07-25,59.55,62.89204685879144,-0.053139419461019965
2013-07-26,59.18,61.56204685879144,-0.03869343175439377
2013-07-29,57.85,57.012046858791436,0.014697825939911091
2013-07-30,53.3,56.842046858791434,-0.062313851357089334
2013-07-31,53.13,57.03204685879144,-0.06841849580557247
2013-08-01,53.32,57.04204685879144,-0.06525093442045349
2013-08-02,53.33,57.512046858791436,-0.07271601494308766
2013-08-05,53.8,57.65204685879144,-0.06681543967079528
2013-08-06,53.94,57.522046858791434,-0.06227259032671173
2013-08-07,53.81,57.582046858791436,-0.0655073423847129
2013-08-08,53.87,57.082046858791436,-0.05627070218307595
2013-08-09,53.37,56.772046858791434,-0.05992468207555235
2013-08-12,53.06,57.00204685879144,-0.06915623343415878
2013-08-13,53.29,56.942046858791436,-0.06413620620010407
2013-08-14,53.23,56.17204685879144,-0.05237563918913857
2013-08-15,52.46,55.61204685879144,-0.05667920957477124
2013-08-16,51.9,55.56204685879144,-0.06590914240611723
2013-08-19,51.85,55.772046858791434,-0.07032280648981049
2013-08-20,52.06,56.04204685879144,-0.07105462919341543
2013-08-21,52.33,56.412046858791435,-0.07236126122155195
2013-08-22,52.7,56.43204685879144,-0.06613346611598281
2013-08-23,52.72,56.25204685879144,-0.0627896593284486
2013-08-26,52.54,55.702046858791434,-0.05676715735074234
2013-08-27,51.99,56.022046858791434,-0.07197250162877067
2013-08-28,52.31,56.29204685879144,-0.07073906672429942
2013-08-29,52.58,56.522046858791434,-0.06974352624985114
2013-08-30,52.81,56.87204685879143,-0.07142431270105598
2013-09-03,53.16,57.12204685879143,-0.06936107994494334
2013-09-04,53.41,57.11204685879144,-0.06482077008979714
2013-09-05,53.4,56.79204685879144,-0.05972749788760867
2013-09-06,53.08,57.192046858791436,-0.07189892799158215
2013-09-09,53.48,57.46204685879144,-0.06929872979598195
2013-09-10,53.75,57.89204685879144,-0.0715477700917122
2013-09-11,54.18,57.61204685879144,-0.059571687622963165
2013-09-12,53.9,58.342046858791434,-0.07613800162930129
2013-09-13,54.63,58.692046858791436,-0.06920949389555975
2013-09-16,54.98,58.99204685879144,-0.06800996189189756
2013-09-17,55.28,59.10204685879144,-0.06466860391355311
2013-09-18,55.39,59.092046858791434,-0.06264881749041429
2013-09-19,55.38,58.75204685879144,-0.05739454264284671
2013-09-20,55.04,58.32204685879144,-0.05627454857230729
2013-09-23,54.61,58.442046858791436,-0.06557003159130426
2013-09-24,54.73,57.93204685879144,-0.0552724620035675
2013-09-25,54.22,58.21204685879144,-0.06857767548485616
2013-09-26,54.5,57.952046858791434,-0.0595672982388844
2013-09-27,54.24,57.0417200268529,-0.04911703268298995
2013-09-30,54.53,56.8617200268529,-0.041006850052227484
2013-10-01,54.35,56.8117200268529,-0.043331200422893956
2013-10-02,54.3,56.85172002685291,-0.04488377881351091
2013-10-03,54.34,57.5417200268529,-0.05564171570399279
2013-10-04,55.03,56.9017200268529,-0.03289390946301096
2013-10-07,54.39,56.10172002685291,-0.03051100796969508
2013-10-08,53.59,56.371720026852906,-0.049346020052746575
2013-10-09,53.86,56.701720026852904,-0.05011699866436359
2013-10-10,54.19,57.10172002685291,-0.05099180944958637
2013-10-11,54.59,56.6317200268529,-0.03605258724059213
2013-10-14,54.12,56.1417200268529,-0.036011009742592526
2013-10-15,53.63,56.4617200268529,-0.050152918216202935
2013-10-16,53.95,56.6517200268529,-0.0476899911524713
2013-10-17,54.14,56.3817200268529,-0.03975969562094306
2013-10-18,53.87,56.691720026852906,-0.04977305372841678
2013-10-21,54.18,52.6117200268529,0.029808566843027684
2013-10-22,50.1,51.0617200268529,-0.01883446202648764
2013-10-23,48.55,51.60172002685291,-0.05913988962509065
2013-10-24,49.09,52.4017200268529,-0.06319868937805528
2013-10-25,49.89,52.691720026852906,-0.053171921991255644
2013-10-28,50.18,53.271720026852904,-0.05803679748456492
2013-10-29,50.76,53.341720026852904,-0.048399639635790415
2013-10-30,50.83,53.191720026852906,-0.044400143963395755
2013-10-31,50.68,52.9317200268529,-0.04254008797958153
2013-11-01,50.42,53.5717200268529,-0.058831787093509336
2013-11-04,51.06,54.2817200268529,-0.05935184119550985
2013-11-05,51.77,54.8217200268529,-0.055666258288833315
2013-11-06,52.31,54.191720026852906,-0.03472338626492166
2013-11-07,51.68,54.3217200268529,-0.04863100847224677
2013-11-08,51.81,54.5417200268529,-0.050084962951442935
2013-11-11,52.03,54.9917200268529,-0.05385756301869937
2013-11-12,52.48,55.8217200268529,-0.059864153688660604
2013-11-13,53.31,56.161720026852905,-0.05077693534830119
2013-11-14,53.65,56.6517200268529,-0.0529855055668228
2013-11-15,54.14,56.5417200268529,-0.0424769537557802
2013-11-18,54.03,56.4617200268529,-0.043068472333049446
