date,GL,dcf,Deviation
2014-06-03,54.48,55.10450520375786,-0.011333106094477241
2014-06-04,54.66,55.15450520375786,-0.008965817061199366
2014-06-05,54.71,55.394505203757866,-0.012356915207384689
2014-06-06,54.95,55.41450520375786,-0.008382375734473979
2014-06-09,54.97,55.514505203757864,-0.009808341112999885
2014-06-10,55.07,55.114505203757865,-0.0008075043691915251
2014-06-11,54.67,54.624505203757856,0.0008328642259081143
2014-06-12,54.18,54.75450520375786,-0.010492382345890117
2014-06-13,54.31,54.694505203757856,-0.007030051781717894
2014-06-16,54.25,55.394505203757866,-0.020660987936403252
2014-06-17,54.95,55.47450520375786,-0.009454887462832628
2014-06-18,55.03,55.294505203757865,-0.004783571220742022
2014-06-19,54.85,55.294505203757865,-0.00803886755329275
2014-06-20,54.85,55.25450520375786,-0.00732076420313954
2014-06-23,54.81,55.03450520375786,-0.0040793535424122895
2014-06-24,54.59,55.28450520375786,-0.01256238436426571
2014-06-25,54.84,55.24450520375785,-0.007322089360125794
2014-06-26,54.8,55.094505203757855,-0.005345455098810348
2014-06-27,54.65,55.054505203757856,-0.007347358808525772
2014-06-30,54.61,55.27135693162577,-0.011965635879790493
2014-07-01,54.93,55.171356931625766,-0.004374678185364966
2014-07-02,54.83,55.56135693162577,-0.01316305022078168
2014-07-03,55.22,55.52135693162577,-0.005427765967551679
2014-07-07,55.18,55.321356931625765,-0.0025551963918830634
2014-07-08,54.98,55.45135693162577,-0.008500367848652934
2014-07-09,55.11,55.12135693162577,-0.0002060350517106846
2014-07-10,54.78,55.461356931625765,-0.012285255343928214
2014-07-11,55.12,55.59135693162577,-0.008478960716960193
2014-07-14,55.25,56.02135693162577,-0.013768979794031244
2014-07-15,55.68,55.73135693162577,-0.000921508724231801
2014-07-16,55.39,54.83135693162576,0.010188386712203013
2014-07-17,54.49,55.541356931625764,-0.018929262619925447
2014-07-18,55.2,55.071356931625765,0.002335934241350923
2014-07-21,54.73,55.211356931625765,-0.008718440523421411
2014-07-22,54.87,54.88135693162577,-0.00020693605735588871
2014-07-23,54.54,54.38135693162577,0.0029172326202469012
2014-07-24,54.04,53.87135693162577,0.003130477455547842
2014-07-25,53.53,54.59135693162577,-0.019441849246485843
2014-07-28,54.25,54.041356931625764,0.0038608036552119085
2014-07-29,53.7,53.921356931625766,-0.004105181030708338
2014-07-30,53.58,53.08135693162576,0.009393939740774515
2014-07-31,52.74,53.031356931625766,-0.005494050095708802
2014-08-01,52.69,53.641356931625765,-0.01773551203856416
2014-08-04,53.3,53.461356931625765,-0.003018197458626748
2014-08-05,53.12,53.80135693162577,-0.01266430756554493
2014-08-06,53.46,53.31135693162577,0.002788206433478546
2014-08-07,52.97,53.671356931625766,-0.013067620640172306
2014-08-08,53.33,53.321356931625765,0.00016209393143018502
2014-08-11,52.98,53.34135693162577,-0.006774423307021715
2014-08-12,53.0,53.531356931625766,-0.009926087476251566
2014-08-13,53.19,53.891356931625765,-0.013014274858872188
2014-08-14,53.55,53.601356931625766,-0.0009581274535881423
2014-08-15,53.26,54.20135693162577,-0.017367774257262214
2014-08-18,53.86,54.141356931625765,-0.005196710011924677
2014-08-19,53.8,54.37135693162577,-0.010508417738116727
2014-08-20,54.03,54.81135693162577,-0.01425538383588032
2014-08-21,54.47,54.421356931625766,0.0008938231443833544
2014-08-22,54.08,54.87135693162577,-0.014422040493947796
2014-08-25,54.53,55.181356931625764,-0.011803931034766846
2014-08-26,54.84,55.20135693162577,-0.00654616030677202
2014-08-27,54.86,55.27135693162577,-0.007442497424744676
2014-08-28,54.93,54.891356931625765,0.0007039918583606752
2014-08-29,54.55,54.81135693162577,-0.004768298875574284
2014-09-02,54.47,54.751356931625764,-0.005138812029391815
2014-09-03,54.41,54.501356931625764,-0.0016762322402427143
2014-09-04,54.16,54.58135693162576,-0.0077197958298032
2014-09-05,54.24,54.461356931625765,-0.00406447698142498
2014-09-08,54.12,53.84135693162577,0.005175260882226418
2014-09-09,53.5,53.94135693162577,-0.008182162198574594
2014-09-10,53.6,53.931356931625764,-0.006144049593372114
2014-09-11,53.59,53.991356931625766,-0.007433725589338969
2014-09-12,53.65,53.73135693162577,-0.001514142509546068
2014-09-15,53.39,53.87135693162577,-0.008935303638939573
2014-09-16,53.53,53.931356931625764,-0.007441995797261347
2014-09-17,53.59,54.171356931625766,-0.010731814090600311
2014-09-18,53.83,53.90135693162576,-0.0013238429547568487
2014-09-19,53.56,53.59135693162577,-0.0005851117310907705
2014-09-22,53.25,52.961356931625765,0.005450069354281828
2014-09-23,52.62,53.601356931625766,-0.018308434483805924
2014-09-24,53.26,52.91135693162577,0.006589191595006039
2014-09-25,52.57,53.30135693162577,-0.013721169098264152
2014-09-26,52.96,52.98135693162577,-0.0004031027678911281
2014-09-29,52.64,52.711356931625765,-0.001353729742118448
2014-09-30,52.37,52.42211591969323,-0.0009941590258026878
2014-10-01,51.92,52.57211591969323,-0.012404216727539996
2014-10-02,52.07,53.112115919693224,-0.019621058239685407
2014-10-03,52.61,52.94211591969322,-0.006273189386631239
2014-10-06,52.44,52.00211591969323,0.008420505061428551
2014-10-07,51.5,53.02211591969323,-0.028707189316975024
2014-10-08,52.52,52.362115919693224,0.003015234918102294
2014-10-09,51.86,52.00211591969323,-0.0027328872523706416
2014-10-10,51.5,51.612115919693224,-0.002172279080122852
2014-10-13,51.11,51.97211591969323,-0.016588047348800705
2014-10-14,51.47,51.132115919693234,0.006608059811908262
2014-10-15,50.63,50.82211591969323,-0.0037801637381017494
2014-10-16,50.32,51.812115919693234,-0.028798590700406024
2014-10-17,51.31,52.17211591969323,-0.016524457643624313
2014-10-20,51.67,53.382115919693234,-0.03207283732006616
2014-10-21,52.88,53.112115919693224,-0.0043703007435099694
2014-10-22,52.61,51.07211591969323,0.0301120102939334
2014-10-23,50.57,51.75211591969323,-0.022841885760334746
2014-10-24,51.25,51.852115919693226,-0.01161217645632362
2014-10-27,51.35,52.15211591969323,-0.015380314020784325
2014-10-28,51.65,52.26211591969323,-0.011712421300236198
2014-10-29,51.76,52.70211591969323,-0.017876244686813147
2014-10-30,52.2,53.46211591969323,-0.02360766868241959
2014-10-31,52.96,53.532115919693226,-0.010687339924158601
2014-11-03,53.03,53.862115919693224,-0.015449001686712038
2014-11-04,53.36,54.25211591969323,-0.01644389171868965
2014-11-05,53.75,53.90211591969323,-0.0028220769648423794
2014-11-06,53.4,53.96211591969323,-0.010416862091356394
2014-11-07,53.46,53.592115919693235,-0.002465211858610039
2014-11-10,53.09,53.68211591969323,-0.011030040629900206
2014-11-11,53.18,53.76211591969323,-0.01082762294108297
2014-11-12,53.26,53.782115919693226,-0.009707983978779255
2014-11-13,53.28,53.76211591969323,-0.008967577102310997
2014-11-14,53.26,53.812115919693234,-0.010260067091901526
2014-11-17,53.31,54.00211591969323,-0.012816459279530457
2014-11-18,53.5,53.742115919693234,-0.004505143043772697
2014-11-19,53.24,53.97211591969323,-0.013564706649310643
2014-11-20,53.47,54.30211591969323,-0.015323821283941053
2014-11-21,53.8,54.632115919693234,-0.01523125922701607
2014-11-24,54.13,54.43211591969323,-0.005550324740984824
2014-11-25,53.93,54.33211591969323,-0.007401072328704905
2014-11-26,53.83,54.25211591969323,-0.007780635142748515
2014-11-28,53.75,53.80211591969323,-0.0009686592953150885
2014-12-01,53.3,53.95211591969323,-0.01208693873404132
2014-12-02,53.45,54.16211591969323,-0.013147860042046489
2014-12-03,53.66,53.96211591969323,-0.00559866703786871
2014-12-04,53.46,54.592115919693235,-0.020737718269770222
2014-12-05,54.09,54.91211591969323,-0.014971484997874374
2014-12-08,54.41,54.71211591969323,-0.005521919863905156
2014-12-09,54.21,54.112115919693224,0.0018089124522877587
2014-12-10,53.61,54.23211591969323,-0.01147135620919637
2014-12-11,53.73,52.64211591969323,0.020665660209524095
2014-12-12,52.14,52.22211591969323,-0.0015724357055831861
2014-12-15,51.72,52.12211591969322,-0.007714880959797998
2014-12-16,51.62,53.52211591969323,-0.0355388774716463
2014-12-17,53.02,54.94211591969322,-0.03498438106211088
2014-12-18,54.44,54.96211591969323,-0.009499560032516063
2014-12-19,54.46,55.51211591969323,-0.018952906086578958
2014-12-22,55.01,55.922115919693226,-0.016310468670446387
2014-12-23,55.42,55.68211591969324,-0.004707362774634349
2014-12-24,55.18,55.76211591969323,-0.010439272435995295
2014-12-26,55.26,55.842115919693235,-0.010424317024992025
2014-12-29,55.34,55.54211591969322,-0.003638966869491389
2014-12-30,55.04,54.67211591969323,0.006728916086714998
2014-12-31,54.17,54.65772978403146,-0.008923345077789024
2015-01-02,54.16,53.687729784031454,0.008796613637200412
2015-01-05,53.19,52.96772978403146,0.004196332689258453
2015-01-06,52.47,53.02772978403146,-0.010517700574830369
2015-01-07,52.53,53.83772978403146,-0.024290210402210133
2015-01-08,53.34,53.06772978403146,0.00513061736532916
2015-01-09,52.57,52.597729784031465,-0.0005272049600871798
2015-01-12,52.1,52.30772978403146,-0.003971301849442388
2015-01-13,51.81,51.80772978403146,4.3820024116181244e-05
2015-01-14,51.31,51.497729784031456,-0.0036453992208733688
2015-01-15,51.0,52.347729784031465,-0.025745715995549978
2015-01-16,51.85,51.85772978403146,-0.0001490575091438462
2015-01-20,51.36,51.927729784031456,-0.010933075379814583
2015-01-21,51.43,52.76772978403146,-0.02535128552064947
2015-01-22,52.27,52.257729784031454,0.0002348019330205009
2015-01-23,51.76,52.327729784031455,-0.010849501523849892
2015-01-26,51.83,51.81772978403146,0.00023679570717738407
2015-01-27,51.32,50.81772978403146,0.009883759430087125
2015-01-28,50.32,51.347729784031465,-0.020015096837856183
2015-01-29,50.85,50.56772978403146,0.0055820227084364404
2015-01-30,50.07,51.55772978403146,-0.028855610793247943
2015-02-02,51.06,51.487729784031465,-0.008307411995549296
2015-02-03,50.99,52.427729784031456,-0.027423079159711428
2015-02-04,51.93,53.01772978403146,-0.020516340259425392
2015-02-05,52.52,53.507729784031454,-0.01845957187901892
2015-02-06,53.01,53.427729784031456,-0.007818595057660693
2015-02-09,52.93,53.507729784031454,-0.01079712756200446
2015-02-10,53.01,53.937729784031454,-0.01720001542048799
2015-02-11,53.44,54.19772978403146,-0.013980839918035004
2015-02-12,53.7,54.54772978403146,-0.0155410644473718
2015-02-13,54.05,54.47772978403146,-0.00785146124346836
2015-02-17,53.98,54.22772978403146,-0.004568322978263706
2015-02-18,53.73,54.327729784031455,-0.01100229636702299
2015-02-19,53.83,54.677729784031456,-0.015504114515724421
2015-02-20,54.18,54.22772978403146,-0.0008801730078237258
2015-02-23,53.73,54.35772978403146,-0.011548123634403051
2015-02-24,53.86,54.10772978403146,-0.0045784545945701804
2015-02-25,53.61,53.96772978403146,-0.0066285868511243295
2015-02-26,53.47,53.747729784031456,-0.005167283997806527
2015-02-27,53.25,54.487729784031465,-0.02271575249945912
2015-03-02,53.99,54.45772978403146,-0.008588859393999337
2015-03-03,53.96,53.897729784031455,0.0011553402382264988
2015-03-04,53.4,54.15772978403146,-0.01399116593426486
2015-03-05,53.66,54.28772978403146,-0.01156301408308491
2015-03-06,53.79,54.577729784031455,-0.014433172415719175
2015-03-09,54.08,53.81772978403146,0.004873305080333568
2015-03-10,53.32,53.90772978403146,-0.010902514099296323
2015-03-11,53.41,54.677729784031456,-0.0231854868341973
2015-03-12,54.18,54.06772978403146,0.002076473645499677
2015-03-13,53.57,54.81772978403146,-0.022761427533522616
2015-03-16,54.32,54.937729784031454,-0.011244181120330987
2015-03-17,54.44,55.737729784031465,-0.023282788679406474
2015-03-18,55.24,55.397729784031455,-0.002847224690368466
2015-03-19,54.9,56.15772978403147,-0.02239637871524336
2015-03-20,55.66,56.01772978403147,-0.006386010025944411
2015-03-23,55.52,55.867729784031454,-0.006224161700782771
2015-03-24,55.37,55.167729784031465,0.003666458938230255
2015-03-25,54.67,55.257729784031454,-0.010636155092301647
2015-03-26,54.76,55.167729784031465,-0.007390729791268091
2015-03-27,54.67,55.71772978403146,-0.01880424396493874
2015-03-30,55.22,55.417729784031465,-0.003567987804661832
2015-03-31,54.92,55.00399934326101,-0.0015271497393634093
2015-04-01,54.98,55.13399934326101,-0.0027931828834367733
2015-04-02,55.11,55.193999343261005,-0.0015218926742126548
2015-04-06,55.17,55.083999343261006,0.0015612638472939366
2015-04-07,55.06,55.603999343261,-0.009783457119742822
2015-04-08,55.58,55.953999343261,-0.006684050249324058
2015-04-09,55.93,55.88399934326101,0.0008231453954545831
2015-04-10,55.86,55.853999343261,0.00010743468345242313
2015-04-13,55.83,56.023999343261,-0.003462789974567282
2015-04-14,56.0,56.433999343261,-0.007690387856816416
2015-04-15,56.41,56.703999343261,-0.0051848078912611895
2015-04-16,56.68,56.513999343261005,0.0029373369194900523
2015-04-17,56.49,56.683999343261,-0.0034224709884388416
2015-04-20,56.66,56.123999343261005,0.009550293332817317
2015-04-21,56.1,56.403999343261006,-0.005389677093834089
2015-04-22,56.38,56.223999343261006,0.0027746275355933214
2015-04-23,56.2,56.11399934326101,0.0015326060830722632
2015-04-24,56.09,55.893999343261,0.003506649354885205
2015-04-27,55.87,56.29399934326101,-0.0075318745906755025
2015-04-28,56.27,56.533999343261,-0.004669744690412925
2015-04-29,56.51,56.13399934326101,0.006698269518260025
2015-04-30,56.11,56.403999343261006,-0.005212384701159145
2015-05-01,56.38,56.823999343261,-0.007813588420253481
2015-05-04,56.8,56.603999343261,0.003462664458572906
2015-05-05,56.58,56.86399934326101,-0.004994361046373852
2015-05-06,56.84,57.00399934326101,-0.0028769796005618797
2015-05-07,56.98,57.22399934326101,-0.004263933770119355
2015-05-08,57.2,57.20399934326101,-6.9913700211921e-05
2015-05-11,57.18,56.693999343261005,0.00857234738012469
2015-05-12,56.67,56.623999343261005,0.0008123879851744675
2015-05-13,56.6,56.773999343261,-0.003064771643247921
2015-05-14,56.75,56.473999343261006,0.004887216417264861
2015-05-15,56.45,56.973999343261006,-0.009197166239006238
2015-05-18,56.95,57.683999343261,-0.012724487754276148
2015-05-19,57.66,57.963999343261015,-0.00524462333009057
2015-05-20,57.94,57.893999343261,0.0007945669199023175
2015-05-21,57.87,57.70399934326101,0.0028767617258469436
2015-05-22,57.68,57.013999343261005,0.011681353078377033
2015-05-26,56.99,57.393999343261,-0.007039051954626285
2015-05-27,57.37,57.463999343261015,-0.0016357953559673621
2015-05-28,57.44,57.093999343261004,0.0060601930276205085
2015-05-29,57.07,56.96399934326101,0.0018608359307821232
2015-06-01,56.94,57.243999343260995,-0.0053105888258798695
2015-06-02,57.22,57.61399934326101,-0.006838604293265327
2015-06-03,57.59,57.293999343261014,0.005166346565642632
2015-06-04,57.27,57.543999343261014,-0.004761562393787666
2015-06-05,57.52,57.293999343261014,0.003944578129115639
2015-06-08,57.27,57.563999343261,-0.0051073474153150444
2015-06-09,57.54,58.023999343261,-0.008341364758360448
2015-06-10,58.0,58.36399934326101,-0.006236710084245423
2015-06-11,58.34,58.213999343261015,0.002164439106751903
2015-06-12,58.19,57.933999343261,0.004418832803552597
2015-06-15,57.91,58.293999343261014,-0.006587287672610298
2015-06-16,58.27,58.45399934326101,-0.003147763118490854
2015-06-17,58.43,58.963999343261015,-0.009056362343271895
2015-06-18,58.94,58.733999343261004,0.0035073493894917096
2015-06-19,58.71,59.05399934326102,-0.00582516590047466
2015-06-22,59.03,59.083999343261,-0.0009139419108594726
2015-06-23,59.06,58.733999343261004,0.00555045902516782
2015-06-24,58.71,58.713999343261015,-6.811566757070064e-05
2015-06-25,58.69,59.173999343261,-0.008179256914060962
2015-06-26,59.15,57.853999343261,0.022401228462176404
2015-06-29,57.83,58.243999343260995,-0.0071080170992566805
2015-06-30,58.22,59.40093597859419,-0.019880763815232738
2015-07-01,58.91,59.31093597859419,-0.006759899704480987
2015-07-02,58.82,59.06093597859419,-0.0040794473470842085
2015-07-06,58.57,59.240935978594194,-0.011325546558491717
2015-07-07,58.75,58.02093597859419,0.012565533614879776
2015-07-08,57.53,58.26093597859419,-0.012545901749033805
2015-07-09,57.77,59.240935978594194,-0.024829722121974762
2015-07-10,58.75,59.6209359785942,-0.014607888391871104
2015-07-13,59.13,59.93093597859418,-0.013364316200238369
2015-07-14,59.44,60.69093597859419,-0.020611578292933252
2015-07-15,60.2,61.4209359785942,-0.01987817279469184
2015-07-16,60.93,60.81093597859419,0.0019579376552882888
2015-07-17,60.32,60.8709359785942,-0.009050887254106632
2015-07-20,60.38,60.82093597859419,-0.007249740101819113
2015-07-21,60.33,61.01093597859419,-0.011160883990258719
2015-07-22,60.52,60.530935978594194,-0.0001806675944686642
2015-07-23,60.04,62.65093597859419,-0.04167433315738911
2015-07-24,62.16,61.700935978594195,0.007440146800448355
2015-07-27,61.21,60.36093597859419,0.014066448898454986
2015-07-28,59.87,61.9609359785942,-0.0337460360398133
2015-07-29,61.47,62.280935978594194,-0.013020613223810762
2015-07-30,61.79,62.10093597859419,-0.005006945124005346
2015-07-31,61.61,62.81093597859419,-0.01911985484507772
2015-08-03,62.32,62.8309359785942,-0.008131917353073725
2015-08-04,62.34,63.18093597859418,-0.01330996392454653
2015-08-05,62.69,62.6709359785942,0.0003041923837281413
2015-08-06,62.18,62.4609359785942,-0.004497786883796984
2015-08-07,61.97,63.61093597859419,-0.02579644448474061
2015-08-10,63.12,63.35093597859419,-0.0036453443824764342
2015-08-11,62.86,62.9609359785942,-0.0016031524472336356
2015-08-12,62.47,62.69093597859419,-0.003524209283932711
2015-08-13,62.2,62.990935978594194,-0.012556345866379437
2015-08-14,62.5,63.200935978594195,-0.011090594905613371
2015-08-17,62.71,63.1209359785942,-0.006510296024975881
2015-08-18,62.63,63.01093597859419,-0.006045553405580217
2015-08-19,62.52,61.6209359785942,0.014590236372231002
2015-08-20,61.13,59.8409359785942,0.021541508339156135
2015-08-21,59.35,56.9209359785942,0.042674351354996753
2015-08-24,56.43,56.11093597859419,0.005686307238352395
2015-08-25,55.62,58.0409359785942,-0.041710836287806474
2015-08-26,57.55,59.31093597859419,-0.029689903717414423
2015-08-27,58.82,59.410935978594196,-0.00994658590814168
2015-08-28,58.92,58.950935978594195,-0.0005247750197796552
2015-08-31,58.46,57.160935978594196,0.022726430195129765
2015-09-01,56.67,57.9209359785942,-0.02159730255492598
2015-09-02,57.43,58.1709359785942,-0.012737219474461492
2015-09-03,57.68,57.390935978594186,0.0050367539137823325
2015-09-04,56.9,58.280935978594194,-0.023694471535278594
2015-09-08,57.79,57.6209359785942,0.002934072807644128
2015-09-09,57.13,57.69093597859419,-0.009723121476176377
2015-09-10,57.2,58.11093597859419,-0.0156758097809635
2015-09-11,57.62,57.8409359785942,-0.0038197165183490034
2015-09-14,57.35,58.740935978594194,-0.023679159268096495
2015-09-15,58.25,59.05093597859421,-0.013563476434726551
2015-09-16,58.56,58.240935978594194,0.005478346390639599
2015-09-17,57.75,57.15093597859419,0.010482138413799413
2015-09-18,56.66,58.0009359785942,-0.023119212750102647
2015-09-21,57.51,57.23093597859419,0.004876104446556395
2015-09-22,56.74,57.3809359785942,-0.011169841824004045
2015-09-23,56.89,57.3409359785942,-0.0078641196014404
2015-09-24,56.85,57.8809359785942,-0.017811321830999205
2015-09-25,57.39,56.7309359785942,0.011617365552623493
2015-09-28,56.24,57.160935978594196,-0.01611128234392578
2015-09-29,56.67,56.890935978594186,-0.003883500504848647
2015-09-30,56.4,56.86690390685896,-0.008210468212296096
2015-10-01,56.4,56.97690390685896,-0.010125223859162924
2015-10-02,56.51,57.74690390685896,-0.021419397806226814
2015-10-05,57.28,57.51690390685897,-0.00411885707969617
2015-10-06,57.05,58.10690390685895,-0.018188955800382933
2015-10-07,57.64,58.36690390685895,-0.01245404258582794
2015-10-08,57.9,58.36690390685895,-0.007999463319213085
2015-10-09,57.9,58.51690390685897,-0.010542319666141164
2015-10-12,58.05,57.876903906858956,0.002990762833817051
2015-10-13,57.41,57.15690390685896,0.0044280931233342535
2015-10-14,56.69,58.00690390685896,-0.02270253742508821
2015-10-15,57.54,58.54690390685895,-0.017198243453843687
2015-10-16,58.08,58.42690390685897,-0.005937400130117898
2015-10-19,57.96,58.53690390685896,-0.009855388111692731
2015-10-20,58.07,58.086903906858964,-0.0002910106361679876
2015-10-21,57.62,58.85690390685895,-0.021015442960036657
2015-10-22,58.39,59.49690390685896,-0.018604395089058645
2015-10-23,59.03,58.916903906858956,0.0019195864962597842
2015-10-26,58.45,57.22690390685896,0.021372746202235948
2015-10-27,56.76,58.89690390685897,-0.03628210933189835
2015-10-28,58.43,59.18690390685896,-0.012788367981708904
2015-10-29,58.72,58.47690390685896,0.004157130027407696
2015-10-30,58.01,59.47690390685896,-0.02466342076507777
2015-11-02,59.01,59.21690390685896,-0.003494000753305082
2015-11-03,58.75,58.876903906858956,-0.00215541066934688
2015-11-04,58.41,59.02690390685896,-0.010451232675737221
2015-11-05,58.56,60.22690390685896,-0.02767706454638319
2015-11-06,59.76,59.816903906858975,-0.0009513014406025144
2015-11-09,59.35,60.51690390685897,-0.019282280346908376
2015-11-10,60.05,60.24690390685896,-0.003268282585332072
2015-11-11,59.78,59.20690390685897,0.009679548419599726
2015-11-12,58.74,59.01690390685897,-0.004691942283112316
2015-11-13,58.55,59.98690390685897,-0.023953626763102087
2015-11-16,59.52,60.11690390685895,-0.009929052696788121
2015-11-17,59.65,60.44690390685896,-0.013183535555218562
2015-11-18,59.98,60.68690390685896,-0.011648376525253301
2015-11-19,60.22,60.99690390685896,-0.01273677608367263
2015-11-20,60.53,60.92690390685897,-0.006514427640467835
2015-11-23,60.46,61.326903906858966,-0.014135784649679795
2015-11-24,60.86,61.166903906858956,-0.0050174831037106404
2015-11-25,60.7,61.416903906858956,-0.011672745795622719
2015-11-27,60.95,61.086903906858964,-0.0022411335016701006
2015-11-30,60.62,61.65690390685896,-0.016817320383542778
2015-12-01,61.19,61.26690390685897,-0.0012552275691274373
2015-12-02,60.8,60.43690390685896,0.006007853971153443
2015-12-03,59.97,61.44690390685896,-0.02403544870377272
2015-12-04,60.98,61.18690390685896,-0.0033815063951253554
2015-12-07,60.72,60.64690390685897,0.001205273285727726
2015-12-08,60.18,59.99690390685896,0.0030517590278538176
2015-12-09,59.53,60.04690390685895,-0.008608335704714087
2015-12-10,59.58,58.94690390685896,0.01074010764231792
2015-12-11,58.48,57.74690390685896,0.012694985246714863
2015-12-14,57.28,58.326903906858966,-0.01794890242298386
2015-12-15,57.86,58.73690390685897,-0.014929351881561637
2015-12-16,58.27,57.45690390685897,0.014151408061581439
2015-12-17,56.99,55.82690390685896,0.020833970930602463
2015-12-18,55.36,56.22690390685896,-0.015417955580392717
2015-12-21,55.76,57.09690390685897,-0.023414647999825622
2015-12-22,56.63,57.70690390685897,-0.018661612977835862
2015-12-23,57.24,57.73690390685897,-0.00860634833590268
2015-12-24,57.27,57.75690390685896,-0.00843022866399068
2015-12-28,57.29,58.30690390685896,-0.0174405402914789
2015-12-29,57.84,58.05690390685896,-0.0037360570795669235
2015-12-30,57.59,57.626903906858956,-0.0006403937112186009
2015-12-31,57.16,56.8042563818941,0.006262622570291976
2016-01-04,56.32,57.4942563818941,-0.020423890242084908
2016-01-05,57.01,56.394256381894095,0.010918551952102673
2016-01-06,55.91,55.4542563818941,0.008218370380216555
2016-01-07,54.97,54.9042563818941,0.001197422976619622
2016-01-08,54.42,54.9242563818941,-0.00918094144758097
2016-01-11,54.44,55.1142563818941,-0.012233792600268245
2016-01-12,54.63,54.0042563818941,0.011586931475936257
2016-01-13,53.52,54.394256381894095,-0.01607258633624964
2016-01-14,53.91,53.4342563818941,0.008903344976034955
2016-01-15,52.95,53.354256381894096,-0.007576834714001945
2016-01-19,52.87,52.144256381894095,0.013917997272618221
2016-01-20,51.66,52.284256381894096,-0.011939662626822334
2016-01-21,51.8,53.5842563818941,-0.0332981458056959
2016-01-22,53.1,52.7042563818941,0.007508760113003943
2016-01-25,52.22,53.3842563818941,-0.02180898378663132
2016-01-26,52.9,52.9942563818941,-0.001778615048673493
2016-01-27,52.51,53.4942563818941,-0.018399290848488792
2016-01-28,53.01,54.8242563818941,-0.03309222051743632
2016-01-29,54.34,54.8142563818941,-0.008652062678547012
2016-02-01,54.33,53.2442563818941,0.02039175099598367
2016-02-02,52.76,52.7242563818941,0.0006779349877785723
2016-02-03,52.24,52.8642563818941,-0.011808666660974798
2016-02-04,52.38,53.3042563818941,-0.017339260401126988
2016-02-05,52.82,51.7242563818941,0.021184328103544425
2016-02-08,51.24,51.5942563818941,-0.006866198037082549
2016-02-09,51.11,51.534256381894096,-0.008232511957680155
2016-02-10,51.05,49.0642563818941,0.04047230641079658
2016-02-11,48.58,50.604256381894096,-0.040001701963915504
2016-02-12,50.12,51.5742563818941,-0.02819733107009259
2016-02-16,51.09,52.7642563818941,-0.03173088178816086
2016-02-17,52.28,52.5542563818941,-0.005218537960106739
2016-02-18,52.07,52.3642563818941,-0.005619412977968752
2016-02-19,51.88,52.9742563818941,-0.020656380223736392
2016-02-22,52.49,52.3042563818941,0.003551214202333952
2016-02-23,51.82,51.12425638189409,0.013608875069179627
2016-02-24,50.64,51.894256381894095,-0.024169464394362294
2016-02-25,51.41,52.6542563818941,-0.02363068947113567
2016-02-26,52.17,51.7042563818941,0.009007839019400388
2016-02-29,51.22,53.4542563818941,-0.04179753930036678
2016-03-01,52.97,53.9242563818941,-0.01769623627511907
2016-03-02,53.44,53.7742563818941,-0.006215918255015551
2016-03-03,53.29,53.9242563818941,-0.011761986616973696
2016-03-04,53.44,54.1742563818941,-0.013553603333621322
2016-03-07,53.69,53.0942563818941,0.011220490853490084
2016-03-08,52.61,53.354256381894096,-0.01394933473661275
2016-03-09,52.87,53.4042563818941,-0.010004003764674363
2016-03-10,52.92,55.3042563818941,-0.043111625358996264
2016-03-11,54.82,55.1842563818941,-0.006600730095433716
2016-03-14,54.7,55.0642563818941,-0.006615114882653095
2016-03-15,54.58,55.4842563818941,-0.016297530882817823
2016-03-16,55.0,56.2342563818941,-0.021948478761986356
2016-03-17,55.75,56.1942563818941,-0.00790572578939297
2016-03-18,55.71,55.9242563818941,-0.003831188749851
2016-03-21,55.44,55.5942563818941,-0.002774681989349159
2016-03-22,55.11,55.1842563818941,-0.0013456080911958823
2016-03-23,54.7,54.6142563818941,0.001569986003404189
2016-03-24,54.13,54.9042563818941,-0.01410193731627385
2016-03-28,54.42,54.7342563818941,-0.005741493584958124
2016-03-29,54.25,55.284256381894096,-0.01870797311172334
2016-03-30,54.8,54.644256381894095,0.002850137021125354
2016-03-31,54.16,54.79346051583655,-0.01156087806597772
2016-04-01,54.69,54.16346051583655,0.009721304347042103
2016-04-04,54.06,53.703460515836554,0.006639041148164271
2016-04-05,53.6,54.07346051583655,-0.008755876012371822
2016-04-06,53.97,52.93346051583655,0.01958193313005374
2016-04-07,52.83,53.49346051583655,-0.01240264715422812
2016-04-08,53.39,53.693460515836556,-0.005651722070456833
2016-04-11,53.59,54.86346051583654,-0.023211450824705993
2016-04-12,54.76,55.50346051583655,-0.013394849779221008
2016-04-13,55.4,55.553460515836555,-0.002762393456890222
2016-04-14,55.45,55.66346051583655,-0.0038348409146393703
2016-04-15,55.56,55.90346051583655,-0.006143814938598502
2016-04-18,55.8,56.42346051583655,-0.011049668172365412
2016-04-19,56.32,57.10346051583655,-0.013720018169814274
2016-04-20,57.0,56.38346051583655,0.010934757791077443
2016-04-21,56.28,57.233460515836555,-0.01665914496944898
2016-04-22,57.13,57.14346051583655,-0.00023555653989171255
2016-04-25,57.04,57.273460515836554,-0.004076242534218788
2016-04-26,57.17,58.453460515836554,-0.02195696378812051
2016-04-27,58.35,58.123460515836555,0.0038975567206931405
2016-04-28,58.02,57.99346051583655,0.00045762891069767164
2016-04-29,57.89,58.093460515836554,-0.003502296369159996
2016-05-02,57.99,57.67346051583655,0.005488477392067148
