date,ZBH,dcf,Deviation
2016-03-22,104.41,112.11861959957851,-0.06875414295242976
2016-03-23,104.43,111.42861959957851,-0.06280809745941585
2016-03-24,103.74,112.0286195995785,-0.07398662617824214
2016-03-28,104.34,113.5286195995785,-0.08093659230586303
2016-03-29,105.84,114.3886195995785,-0.07473313017941163
2016-03-30,106.7,114.3186195995785,-0.06664373333289086
2016-03-31,106.63,112.30465346534653,-0.05052910356112306
2016-04-01,107.37,111.79465346534653,-0.039578399576309375
2016-04-04,106.86,110.91465346534653,-0.03655651745432664
2016-04-05,105.98,113.02465346534653,-0.062328467722366665
2016-04-06,108.09,113.08465346534653,-0.04416738533736664
2016-04-07,108.15,113.89465346534654,-0.05043830672081895
2016-04-08,108.96,114.23465346534654,-0.04617384747393338
2016-04-11,109.3,116.50465346534654,-0.061840048882592535
2016-04-12,111.57,119.38465346534653,-0.06545777232259486
2016-04-13,114.45,120.36465346534654,-0.04913945494014471
2016-04-14,115.43,118.96465346534653,-0.029711795582846312
2016-04-15,114.03,118.54465346534653,-0.038083990575469295
2016-04-18,113.61,118.77465346534653,-0.04348279127459931
2016-04-19,113.84,119.77465346534653,-0.049548492052732596
2016-04-20,114.84,119.33465346534653,-0.037664277180406214
2016-04-21,114.4,119.69465346534653,-0.04423466973718604
2016-04-22,114.76,119.59465346534654,-0.0404253311102023
2016-04-25,114.66,120.14465346534654,-0.045650416453433595
2016-04-26,115.21,120.82465346534653,-0.04646943570135598
2016-04-27,115.89,119.93465346534653,-0.03372380999554203
2016-04-28,115.0,120.70465346534654,-0.047261255482451636
2016-04-29,115.77,120.86465346534654,-0.042151723595577395
2016-05-02,115.93,119.83465346534653,-0.032583675526509204
2016-05-03,114.9,119.62465346534654,-0.03949565017310741
2016-05-04,114.69,120.87465346534654,-0.05116584236677557
2016-05-05,115.94,120.33465346534653,-0.036520265266830165
2016-05-06,115.4,121.36465346534654,-0.0491465455141733
2016-05-09,116.43,122.31465346534654,-0.04811078066794128
2016-05-10,117.38,121.86465346534654,-0.03680028078545183
2016-05-11,116.93,122.37465346534654,-0.044491676267653935
2016-05-12,117.44,122.37465346534654,-0.04032414659089445
2016-05-13,117.44,124.53465346534654,-0.056969311496263386
2016-05-16,119.6,123.43465346534653,-0.031066263465657107
2016-05-17,118.5,123.75465346534654,-0.04246024951957006
2016-05-18,118.82,123.12465346534654,-0.03496175091008957
2016-05-19,118.19,124.26465346534654,-0.04888480590372035
2016-05-20,119.33,124.36465346534654,-0.04048299356013896
2016-05-23,119.43,125.69465346534653,-0.049840254081082835
2016-05-24,120.76,126.86465346534654,-0.04811941938590514
2016-05-25,121.93,127.42465346534654,-0.04312080367431259
2016-05-26,122.49,128.00465346534654,-0.04308166395559576
2016-05-27,123.07,127.04465346534653,-0.03128548393758801
2016-05-31,122.11,127.08465346534653,-0.039144407524414615
2016-06-01,122.15,127.84465346534654,-0.04454354023408669
2016-06-02,122.91,126.75465346534654,-0.030331458137729306
2016-06-03,121.82,126.47465346534653,-0.0368030537171774
2016-06-06,121.54,124.36465346534654,-0.02271267105756547
2016-06-07,119.43,124.69465346534653,-0.04222036245370864
2016-06-08,119.76,124.33465346534653,-0.03679306884963918
2016-06-09,119.4,124.16465346534653,-0.03837367022230931
2016-06-10,119.23,123.17465346534654,-0.03202487974895185
2016-06-13,118.24,121.75465346534654,-0.02886668694225203
2016-06-14,116.82,121.35465346534653,-0.037366951623667544
2016-06-15,116.42,121.64465346534654,-0.04295012823424171
2016-06-16,116.71,121.41465346534653,-0.03874864632125574
2016-06-17,116.48,122.58465346534653,-0.04979949196554412
2016-06-20,117.65,123.52465346534653,-0.0475585504637307
2016-06-21,118.59,123.56465346534654,-0.04025951860692645
2016-06-22,118.63,125.85465346534653,-0.057404738453598836
2016-06-23,120.92,121.62465346534654,-0.0057936729542034104
2016-06-24,116.69,120.27465346534653,-0.029803897679733016
2016-06-27,115.34,122.25465346534654,-0.0565594295950993
2016-06-28,117.32,124.08465346534653,-0.05451643919234317
2016-06-29,119.15,125.31465346534654,-0.04919339674071921
2016-06-30,120.38,125.51077684314696,-0.04087917366298344
2016-07-01,120.68,124.78077684314695,-0.03286385088226962
2016-07-05,119.95,126.61077684314695,-0.052608292984401506
2016-07-06,121.78,126.85077684314696,-0.03997434599408922
2016-07-07,122.02,129.72077684314695,-0.05936425166847725
2016-07-08,124.89,129.91077684314695,-0.038647885611591604
2016-07-11,125.08,130.29077684314694,-0.039993443660406136
2016-07-12,125.46,130.40077684314696,-0.03788916724852032
2016-07-13,125.57,131.12077684314696,-0.04233331266628382
2016-07-14,126.29,130.25077684314695,-0.03040885389817416
2016-07-15,125.42,129.65077684314696,-0.03263209790301058
2016-07-18,124.82,129.35077684314695,-0.03502705552855745
2016-07-19,124.52,131.32077684314694,-0.05178751608566845
2016-07-20,126.49,130.12077684314696,-0.027903129163789564
2016-07-21,125.29,129.31077684314695,-0.03109390370474785
2016-07-22,124.48,128.18077684314696,-0.028871543255472254
2016-07-25,123.35,128.45077684314697,-0.03970997271099108
2016-07-26,123.62,127.51077684314696,-0.030513317693398267
2016-07-27,122.68,132.30077684314696,-0.07271897469319588
2016-07-28,127.47,135.97077684314695,-0.06251914595555541
2016-07-29,131.14,135.89077684314697,-0.03496025965493299
2016-08-01,131.06,135.42077684314697,-0.0322016823769804
2016-08-02,130.59,135.26077684314697,-0.034531642891297065
2016-08-03,130.43,135.74077684314696,-0.039124402899828215
2016-08-04,130.91,136.23077684314697,-0.039057083622691224
2016-08-05,131.4,136.49077684314696,-0.03729758860554511
2016-08-08,131.66,137.92077684314697,-0.04539400796927906
2016-08-09,133.09,133.75077684314695,-0.004940358917854049
2016-08-10,128.92,134.33077684314696,-0.04027950236203082
2016-08-11,129.5,134.17077684314697,-0.034812177085382534
2016-08-12,129.34,134.74077684314696,-0.0400827200917363
2016-08-15,129.91,133.13077684314695,-0.024192579052863428
2016-08-16,128.3,132.61077684314697,-0.032506987333659754
2016-08-17,127.78,132.85077684314695,-0.03816896644220502
2016-08-18,128.02,132.61077684314697,-0.034618429606041445
2016-08-19,127.78,133.09077684314695,-0.03990341757044458
2016-08-22,128.26,134.60077684314695,-0.04710802561367078
2016-08-23,129.77,132.63077684314695,-0.02156947965802969
2016-08-24,127.8,132.99077684314696,-0.039031104008581785
2016-08-25,128.16,134.34077684314695,-0.04600819638227549
2016-08-26,129.51,135.42077684314697,-0.043647488819187785
2016-08-29,130.59,134.70077684314697,-0.030517840650123196
2016-08-30,129.87,134.44077684314695,-0.033998441175921656
2016-08-31,129.61,133.18077684314696,-0.026811503339948306
2016-09-01,128.35,134.23077684314697,-0.04381094247870487
2016-09-02,129.4,134.77077684314696,-0.03985119748473176
2016-09-06,129.94,134.80077684314696,-0.03605896758891025
2016-09-07,129.97,134.83077684314696,-0.03605094442793033
2016-09-08,130.0,130.12077684314696,-0.0009281903019419113
2016-09-09,125.29,131.38077684314695,-0.04635972620574935
2016-09-12,126.55,128.35077684314695,-0.014030120326794848
2016-09-13,123.52,128.24077684314696,-0.03681182350385326
2016-09-14,123.41,129.72077684314695,-0.048648928851063644
2016-09-15,124.89,129.13077684314695,-0.03284094579790342
2016-09-16,124.3,129.80077684314696,-0.042378612647243075
2016-09-19,124.97,129.62077684314696,-0.035879871702781285
2016-09-20,124.79,132.02077684314696,-0.05476999163349716
2016-09-21,127.19,133.70077684314697,-0.048696626877382965
2016-09-22,128.87,133.16077684314695,-0.032222527870959694
2016-09-23,128.33,131.71077684314696,-0.02566818694853712
2016-09-26,126.88,132.84077684314695,-0.04487158976934624
2016-09-27,128.01,133.44077684314695,-0.04069803077908163
2016-09-28,128.61,132.67077684314697,-0.030607922405910815
2016-09-29,127.84,134.85077684314695,-0.0519891468723358
2016-09-30,130.02,132.22948096885813,-0.01670944295227539
2016-10-03,129.88,131.57948096885812,-0.012916002984237007
2016-10-04,129.23,132.89948096885814,-0.02761095033710481
2016-10-05,130.55,133.13948096885812,-0.019449384585356833
2016-10-06,130.79,133.34948096885813,-0.01919378275987338
2016-10-07,131.0,135.08948096885814,-0.030272386417717345
2016-10-10,132.74,128.96948096885814,0.029235746339494995
2016-10-11,126.62,129.38948096885812,-0.021404220405866536
2016-10-12,127.04,129.25948096885813,-0.01717074022131382
2016-10-13,126.91,129.49948096885814,-0.01999607218102173
2016-10-14,127.15,128.96948096885814,-0.014107841290742829
2016-10-17,126.62,131.44948096885813,-0.036740205691662475
2016-10-18,129.1,130.42948096885814,-0.0101931017357616
2016-10-19,128.08,130.55948096885814,-0.018991198114900243
2016-10-20,128.21,129.86948096885814,-0.012778067306329355
2016-10-21,127.52,130.33948096885814,-0.021631825966314855
2016-10-24,127.99,127.93948096885813,0.0003948666256834432
2016-10-25,125.59,123.42948096885813,0.01750407612656968
2016-10-26,121.08,123.33948096885813,-0.01831920283034616
2016-10-27,120.99,124.89948096885813,-0.03130101853532041
2016-10-28,122.55,107.74948096885814,0.1373604670580224
2016-10-31,105.4,106.10948096885814,-0.006686310802579087
2016-11-01,103.76,104.36948096885813,-0.005839647406505555
2016-11-02,102.02,104.88948096885814,-0.027357185318803268
2016-11-03,102.54,105.35948096885814,-0.02676058142020943
2016-11-04,103.01,106.79948096885813,-0.03548220398152602
2016-11-07,104.45,104.17948096885813,0.002596663264455401
2016-11-08,101.83,103.96948096885814,-0.020577971044204557
2016-11-09,101.62,103.02948096885814,-0.01368036561578101
2016-11-10,100.68,100.37948096885813,0.002993829298989059
2016-11-11,98.03,100.33948096885813,-0.023016672465895116
2016-11-14,97.99,103.79948096885813,-0.05596830460646618
2016-11-15,101.45,103.22948096885813,-0.017238108262841556
2016-11-16,100.88,103.14948096885813,-0.022001865133410736
2016-11-17,100.8,102.98948096885813,-0.02125926791999455
2016-11-18,100.64,104.43948096885813,-0.03637973813744888
2016-11-21,102.09,103.15948096885813,-0.010367258140635549
2016-11-22,100.81,103.34948096885813,-0.024571782509709372
2016-11-23,101.0,104.70948096885813,-0.03542640966734789
2016-11-25,102.36,104.32948096885814,-0.018877511424081672
2016-11-28,101.98,105.74948096885814,-0.03564538505837389
2016-11-29,103.4,104.20948096885813,-0.007767824590739769
2016-11-30,101.86,102.13948096885814,-0.0027362677605866637
2016-12-01,99.79,102.54948096885813,-0.02690877557631055
2016-12-02,100.2,103.77948096885814,-0.03449122057116716
2016-12-05,101.43,106.95948096885813,-0.05169696897153109
2016-12-06,104.61,106.76948096885813,-0.02022563891162865
2016-12-07,104.42,106.79948096885813,-0.022279892629365583
2016-12-08,104.45,107.56948096885813,-0.0289996841182234
2016-12-09,105.22,108.15948096885813,-0.02717728434462885
2016-12-12,105.81,109.07948096885814,-0.029973382159670936
2016-12-13,106.73,107.21948096885814,-0.004565224196527273
2016-12-14,104.87,104.99948096885814,-0.0012331581800536506
2016-12-15,102.65,105.84948096885813,-0.030226704369003432
2016-12-16,103.5,105.20948096885813,-0.016248354740616366
2016-12-19,102.86,104.19948096885813,-0.012854967763788139
2016-12-20,101.85,104.00948096885813,-0.020762347323939778
2016-12-21,101.66,103.91948096885812,-0.02174261214348472
2016-12-22,101.57,104.66948096885812,-0.02961207928202403
2016-12-23,102.32,105.48948096885813,-0.030045469365744704
2016-12-27,103.14,105.40948096885813,-0.021530140818439514
2016-12-28,103.06,105.84948096885813,-0.026353279612951752
2016-12-29,103.5,105.54948096885813,-0.01941725293242158
2016-12-30,103.2,106.46290513833992,-0.030648281991741966
2017-01-03,103.33,107.41290513833992,-0.03801130909811479
2017-01-04,104.28,108.08290513833992,-0.03518507513720526
2017-01-05,104.95,108.09290513833992,-0.029075961408545292
2017-01-06,104.96,110.13290513833992,-0.046969660264951196
2017-01-09,107.0,116.80290513833992,-0.08392689485530758
2017-01-10,113.67,117.88290513833992,-0.03573804983339968
2017-01-11,114.75,117.56290513833991,-0.023926808673449207
2017-01-12,114.43,118.33290513833992,-0.03298241629221499
2017-01-13,115.2,118.58290513833992,-0.028527764051600846
2017-01-17,115.45,118.60290513833992,-0.02658370918201647
2017-01-18,115.47,117.71290513833992,-0.019054029256214466
2017-01-19,114.58,116.78290513833993,-0.018863250025595635
2017-01-20,113.65,117.29290513833992,-0.031058188336654524
2017-01-23,114.16,117.69290513833992,-0.030017995852742674
2017-01-24,114.56,119.07290513833992,-0.0379003530072336
2017-01-25,115.94,118.48290513833992,-0.021462211239425932
2017-01-26,115.35,120.09290513833992,-0.03949363314074528
2017-01-27,116.96,118.52290513833992,-0.013186524043733994
2017-01-30,115.39,121.46290513833992,-0.049998023111856194
2017-01-31,118.33,121.64290513833993,-0.027234676240034617
2017-02-01,118.51,120.75290513833993,-0.018574336872229646
2017-02-02,117.62,121.27290513833992,-0.030121362510223793
2017-02-03,118.14,120.37290513833992,-0.01854989821649422
2017-02-06,117.24,121.24290513833992,-0.033015582509941965
2017-02-07,118.11,120.28290513833993,-0.018064953917107496
2017-02-08,117.15,120.73290513833992,-0.029676293585700564
2017-02-09,117.6,120.46290513833992,-0.023765864977705498
2017-02-10,117.33,120.88290513833992,-0.029391295107227378
2017-02-13,117.75,120.31290513833991,-0.021301996950310542
2017-02-14,117.18,120.44290513833992,-0.027090887043883294
2017-02-15,117.31,119.45290513833991,-0.0179393304487504
2017-02-16,116.32,120.00290513833993,-0.03069013316047864
2017-02-17,116.87,120.30290513833992,-0.028535513206371155
2017-02-21,117.17,120.03290513833993,-0.02385100264831863
2017-02-22,116.9,119.51290513833992,-0.02186295392380755
2017-02-23,116.38,120.05290513833992,-0.03059405463039444
2017-02-24,116.92,120.09290513833992,-0.026420421212101752
2017-02-27,116.96,120.21290513833992,-0.02705953353840429
2017-02-28,117.08,122.02290513833992,-0.04050801062911957
2017-03-01,118.89,121.15290513833992,-0.018678092248435862
2017-03-02,118.02,121.41290513833992,-0.027945177116666442
2017-03-03,118.28,120.35290513833992,-0.01722355713771273
2017-03-06,117.22,120.20290513833991,-0.02481558274242146
2017-03-07,117.07,120.73290513833992,-0.030338913274246537
2017-03-08,117.6,122.31290513833991,-0.03853154442705342
2017-03-09,119.18,123.21290513833992,-0.032731191053501085
2017-03-10,120.08,122.92290513833993,-0.023127545961759255
2017-03-13,119.79,121.81290513833991,-0.01660665703722064
2017-03-14,118.68,122.78290513833993,-0.033415931425609835
2017-03-15,119.65,122.54290513833992,-0.023607283792350775
2017-03-16,119.41,124.80290513833992,-0.043211375026583454
2017-03-17,121.67,124.78290513833993,-0.02494656727929856
2017-03-20,121.65,124.11290513833993,-0.0198440696847334
2017-03-21,120.98,124.51290513833992,-0.028373806991449424
2017-03-22,121.38,123.53290513833993,-0.017427786838891013
2017-03-23,120.4,123.79290513833992,-0.027407912711542748
2017-03-24,120.66,123.42290513833993,-0.022385675780707825
2017-03-27,120.29,124.32290513833992,-0.0324389551052745
2017-03-28,121.19,124.50290513833993,-0.02660905891841503
2017-03-29,121.37,124.49290513833992,-0.02508500492353083
2017-03-30,121.36,125.24290513833992,-0.031002994812767803
2017-03-31,122.11,126.4681683899557,-0.03446059546397151
2017-04-03,121.35,125.88816838995568,-0.03604920500469988
2017-04-04,120.77,125.29816838995569,-0.036139142719652795
2017-04-05,120.18,125.31816838995569,-0.041000985379606836
2017-04-06,120.2,124.99816838995568,-0.03838590958378585
2017-04-07,119.88,125.14816838995569,-0.042095449399949136
2017-04-10,120.03,124.69816838995568,-0.03743574144054307
2017-04-11,119.58,124.28816838995569,-0.037881066644925965
2017-04-12,119.17,124.64816838995569,-0.04394904843541303
2017-04-13,119.53,126.27816838995568,-0.05343891565735159
2017-04-17,121.16,124.68816838995569,-0.0282959356570347
2017-04-18,119.57,125.37816838995569,-0.04632519731737439
2017-04-19,120.26,126.9681683899557,-0.05283346586014359
2017-04-20,121.85,126.30816838995568,-0.03529596261891654
2017-04-21,121.19,128.3881683899557,-0.05606566773421495
2017-04-24,123.27,129.6081683899557,-0.04890253807835532
2017-04-25,124.49,130.43816838995568,-0.04560144061647009
2017-04-26,125.32,123.2181683899557,0.017057805983550445
2017-04-27,118.1,124.76816838995569,-0.053444468056265126
2017-04-28,119.65,125.93816838995569,-0.049930600630024746
2017-05-01,120.82,125.74816838995568,-0.039190776717105136
2017-05-02,120.63,124.54816838995569,-0.03145906070403259
2017-05-03,119.43,121.9681683899557,-0.020810088594924836
2017-05-04,116.85,121.65816838995569,-0.03952195280915205
2017-05-05,116.54,122.02816838995568,-0.04497460268695974
2017-05-08,116.91,123.77816838995568,-0.05548772032494398
2017-05-09,118.66,124.6081683899557,-0.04773497971129126
2017-05-10,119.49,126.13816838995568,-0.052705445741077384
2017-05-11,121.02,126.37816838995569,-0.04239789560347473
2017-05-12,121.26,127.44816838995568,-0.048554392488573184
2017-05-15,122.33,124.89816838995569,-0.020562098092082315
2017-05-16,119.78,122.83816838995568,-0.02489591329827856
2017-05-17,117.72,122.37816838995569,-0.038063720443278104
2017-05-18,117.26,122.78816838995569,-0.045021995705637474
2017-05-19,117.67,122.90816838995569,-0.04261855382415547
2017-05-22,117.79,122.92816838995569,-0.041798136726940105
2017-05-23,117.81,124.2181683899557,-0.05158801222892495
2017-05-24,119.1,124.41816838995568,-0.04274430703148835
2017-05-25,119.3,124.34816838995569,-0.040597046625766464
2017-05-26,119.23,123.54816838995569,-0.03495129427031429
2017-05-30,118.43,124.32816838995569,-0.04744032238499696
2017-05-31,119.21,127.78816838995569,-0.06712803304120252
2017-06-01,122.67,129.05816838995568,-0.04949836550177522
2017-06-02,123.94,129.0481683899557,-0.03958342418716021
2017-06-05,123.93,129.2881683899557,-0.04144360970289662
2017-06-06,124.17,129.46816838995568,-0.040922556145211675
2017-06-07,124.35,130.2881683899557,-0.045577188345933495
2017-06-08,125.17,130.12816838995568,-0.03810219148783767
2017-06-09,125.01,130.11816838995568,-0.039257918038369755
2017-06-12,125.0,130.58816838995568,-0.04279230238736931
2017-06-13,125.47,130.71816838995568,-0.040148729549969286
2017-06-14,125.6,130.9581683899557,-0.04091511400801373
2017-06-15,125.84,131.0381683899557,-0.039669116669018845
2017-06-16,125.92,132.2081683899557,-0.04756263146622197
2017-06-19,127.09,132.33816838995568,-0.03965725424347044
2017-06-20,127.22,133.6381683899557,-0.04802646180563852
2017-06-21,128.52,134.5081683899557,-0.044518994360218
2017-06-22,129.39,134.2081683899557,-0.035900708934168746
2017-06-23,129.09,134.1781683899557,-0.037920985589609324
2017-06-26,129.06,133.36816838995568,-0.03230282339455248
2017-06-27,128.25,133.62816838995568,-0.040247265638342244
2017-06-28,128.51,133.0081683899557,-0.03381873793471013
2017-06-29,127.89,133.5181683899557,-0.04215282802201081
2017-06-30,128.4,130.59238938053096,-0.016788033291454618
2017-07-03,128.38,129.98238938053098,-0.012327742151591714
2017-07-05,127.77,127.84238938053097,-0.000566239264470414
2017-07-06,125.63,129.32238938053098,-0.028551818430033293
2017-07-07,127.11,129.61238938053097,-0.019306714369597522
2017-07-10,127.4,128.70238938053097,-0.010119387734754737
2017-07-11,126.49,128.57238938053098,-0.01619624081471971
2017-07-12,126.36,131.19238938053098,-0.03683437281193469
2017-07-13,128.98,134.70238938053097,-0.04248172142192197
2017-07-14,132.49,134.82238938053098,-0.017299718475897174
2017-07-17,132.61,133.39238938053097,-0.005865322483271651
2017-07-18,131.18,133.282389380531,-0.015773947258167054
2017-07-19,131.07,131.68238938053096,-0.004650503255688276
2017-07-20,129.47,131.82238938053098,-0.01784514293501649
2017-07-21,129.61,131.00238938053099,-0.010628732705679211
2017-07-24,128.79,130.98238938053098,-0.01673804693058112
2017-07-25,128.77,130.91238938053098,-0.016365062089758076
2017-07-26,128.7,127.65238938053098,0.008206745087599554
2017-07-27,125.44,125.99238938053098,-0.0043843075224379024
2017-07-28,123.78,123.53238938053097,0.0020044186039847034
2017-07-31,121.32,122.53238938053097,-0.009894440046915531
2017-08-01,120.32,119.90238938053098,0.003482921580016729
2017-08-02,117.69,119.37238938053098,-0.014093622396783245
2017-08-03,117.16,120.14238938053097,-0.02482378947104802
2017-08-04,117.93,119.40238938053098,-0.012331322582151305
2017-08-07,117.19,117.25238938053097,-0.0005320947475833115
2017-08-08,115.04,115.07238938053098,-0.0002814696097416247
2017-08-09,112.86,112.34238938053097,0.004607438228109606
2017-08-10,110.13,113.91238938053097,-0.03320437224695272
2017-08-11,111.7,114.72238938053097,-0.026345244348997876
2017-08-14,112.51,115.18238938053098,-0.023201371276490246
2017-08-15,112.97,115.29238938053098,-0.020143475150521506
2017-08-16,113.08,114.63238938053097,-0.013542327686965394
2017-08-17,112.42,113.59238938053097,-0.010321020509600376
2017-08-18,111.38,114.98238938053098,-0.03132992278155722
2017-08-21,112.77,116.17238938053097,-0.02928741845350369
2017-08-22,113.96,114.49238938053098,-0.004649997990360033
2017-08-23,112.28,115.06238938053097,-0.024181571367592025
2017-08-24,112.85,115.40238938053098,-0.02211730098685105
2017-08-25,113.19,115.10238938053098,-0.016614680119355185
2017-08-28,112.89,115.03238938053097,-0.018624227420364847
2017-08-29,112.82,115.22238938053097,-0.020850022234801036
2017-08-30,113.01,116.48238938053098,-0.02981042369578446
2017-08-31,114.27,116.54238938053098,-0.019498393611196985
2017-09-01,114.33,116.45238938053097,-0.01822538285234876
2017-09-05,114.24,117.84238938053097,-0.030569554805090715
2017-09-06,115.63,117.88238938053097,-0.01910708963711394
2017-09-07,115.67,117.91238938053097,-0.019017419563047366
2017-09-08,115.7,118.01238938053098,-0.019594462858256945
2017-09-11,115.8,118.64238938053097,-0.023957620841690508
2017-09-12,116.43,118.10238938053098,-0.014160504197272994
2017-09-13,115.89,118.20238938053097,-0.019562966473432808
2017-09-14,115.99,117.68238938053098,-0.01438099098292922
2017-09-15,115.47,118.51238938053098,-0.025671487989008313
2017-09-18,116.3,117.69238938053097,-0.011830751230897385
2017-09-19,115.48,118.43238938053098,-0.024928901595025255
2017-09-20,116.22,115.27238938053097,0.008220620953217406
2017-09-21,113.06,116.61238938053097,-0.03046322435722304
2017-09-22,114.4,116.58238938053097,-0.018719717378647416
2017-09-25,114.37,116.96238938053098,-0.022164299090169703
2017-09-26,114.75,118.46238938053098,-0.031338126809225986
2017-09-27,116.25,117.87238938053098,-0.013763947511858499
2017-09-28,115.66,119.30238938053097,-0.03053073286665775
2017-09-29,117.09,120.0614931237721,-0.02474975986437855
2017-10-02,117.7,118.5114931237721,-0.006847379122331909
2017-10-03,116.15,119.89149312377211,-0.03120732777853974
2017-10-04,117.53,121.5214931237721,-0.032845984863818956
2017-10-05,119.16,121.6314931237721,-0.020319516436891227
2017-10-06,119.27,119.8814931237721,-0.005100813376930247
2017-10-09,117.52,120.7714931237721,-0.02692268713147261
2017-10-10,118.41,121.00149312377211,-0.021417034260240775
2017-10-11,118.64,122.9914931237721,-0.035380439843859635
2017-10-12,120.63,122.0614931237721,-0.011727638972272358
2017-10-13,119.7,121.8714931237721,-0.017817892175709504
2017-10-16,119.51,122.2914931237721,-0.022744780137379794
2017-10-17,119.93,123.0514931237721,-0.025367372995891424
2017-10-18,120.69,124.2414931237721,-0.028585402786764913
2017-10-19,121.88,124.7114931237721,-0.022704347874032305
2017-10-20,122.35,124.0614931237721,-0.013795522532238147
2017-10-23,121.7,123.5714931237721,-0.01514502314783528
2017-10-24,121.21,123.8214931237721,-0.021090790119625336
2017-10-25,121.46,123.3614931237721,-0.015413992451147496
2017-10-26,121.0,126.8214931237721,-0.04590304829553282
2017-10-27,124.46,123.7114931237721,0.006050423104011937
2017-10-30,121.35,123.9814931237721,-0.02122488653322685
2017-10-31,121.62,117.4514931237721,0.035491305945638985
2017-11-01,115.09,114.6814931237721,0.003562099385879147
2017-11-02,112.32,111.6114931237721,0.006347974177195015
2017-11-03,109.25,111.7014931237721,-0.02194682501742118
2017-11-06,109.34,111.0814931237721,-0.015677617169150282
2017-11-07,108.72,111.53149312377211,-0.025208064960199672
2017-11-08,109.17,114.2014931237721,-0.044058032746725484
2017-11-09,111.84,113.1114931237721,-0.011241060379079015
2017-11-10,110.75,113.42149312377211,-0.023553676205415708
2017-11-13,111.06,114.5714931237721,-0.030648925208460187
2017-11-14,112.21,113.4414931237721,-0.01085575559578078
2017-11-15,111.08,114.6014931237721,-0.03072816093215136
2017-11-16,112.24,113.9714931237721,-0.01519233517360108
2017-11-17,111.61,114.5414931237721,-0.02559328540098882
2017-11-20,112.18,115.92149312377211,-0.03227609499281747
2017-11-21,113.56,115.4314931237721,-0.01621302014836956
2017-11-22,113.07,115.4314931237721,-0.020457962206552938
2017-11-24,113.07,115.75149312377211,-0.02316594845912545
2017-11-27,113.39,117.5714931237721,-0.035565535596031594
2017-11-28,115.21,118.8814931237721,-0.03088363905346958
2017-11-29,116.52,119.4614931237721,-0.024622939550273948
2017-11-30,117.1,116.9314931237721,0.001441073501469159
2017-12-01,114.57,117.1814931237721,-0.022285883667771067
2017-12-04,114.82,117.8514931237721,-0.025722992924564148
2017-12-05,115.49,118.14149312377211,-0.022443368994788715
2017-12-06,115.78,117.14149312377211,-0.011622637610855358
2017-12-07,114.78,115.7414931237721,-0.008307246587391903
2017-12-08,113.38,115.8714931237721,-0.021502209530610994
2017-12-11,113.51,115.9014931237721,-0.020633842233751087
2017-12-12,113.54,115.8814931237721,-0.02020592814826061
2017-12-13,113.52,115.1814931237721,-0.01442500074197417
2017-12-14,112.82,117.6014931237721,-0.04065843890893228
2017-12-15,115.24,116.7914931237721,-0.013284299072432226
2017-12-18,114.43,123.7414931237721,-0.0752495617170087
2017-12-19,121.38,123.5414931237721,-0.017496090334658487
2017-12-20,121.18,122.3114931237721,-0.00925091416083923
2017-12-21,119.95,122.4814931237721,-0.020668372496193577
2017-12-22,120.12,122.3214931237721,-0.017997598521336644
2017-12-26,119.96,122.50149312377211,-0.020746629767232738
2017-12-27,120.14,124.1114931237721,-0.03199939847481714
2017-12-28,121.75,123.03149312377211,-0.01041597635885716
2017-12-29,120.67,126.63437407952871,-0.047099171318073396
2018-01-02,124.06,127.49437407952873,-0.02693745590206531
2018-01-03,124.92,127.31437407952872,-0.018806785147708727
2018-01-04,124.74,128.5543740795287,-0.029671289731215245
2018-01-05,125.98,128.79437407952872,-0.021851684901942114
2018-01-08,126.22,126.76437407952872,-0.00429437752903028
2018-01-09,124.19,125.10437407952872,-0.007308889767095317
2018-01-10,122.53,124.86437407952872,-0.018695277149604728
2018-01-11,122.29,124.67437407952872,-0.01912481291470325
2018-01-12,122.1,124.25437407952872,-0.017338416417838287
2018-01-16,121.68,125.06437407952872,-0.027061056391459504
2018-01-17,122.49,124.76437407952872,-0.01822935510483925
2018-01-18,122.19,126.05437407952871,-0.030656406076719378
2018-01-19,123.48,128.7743740795287,-0.04111356873114369
2018-01-22,126.2,127.08437407952871,-0.006958952160202481
2018-01-23,124.51,127.59437407952872,-0.02417327646128231
2018-01-24,125.02,127.31437407952872,-0.018021327883177674
2018-01-25,124.74,128.8043740795287,-0.03155462777233964
2018-01-26,126.23,129.9643740795287,-0.028733828835612596
2018-01-29,127.39,128.51437407952872,-0.008749014167340752
2018-01-30,125.94,129.69437407952873,-0.028947856113068937
2018-01-31,127.12,130.76437407952872,-0.027869778027708625
2018-02-01,128.19,128.36437407952872,-0.0013584304896051558
2018-02-02,125.79,125.75437407952872,0.000283297664451565
2018-02-05,123.18,124.87437407952872,-0.013568629208500549
2018-02-06,122.3,123.35437407952872,-0.008547520810643916
2018-02-07,120.78,118.10437407952872,0.022654757212206
2018-02-08,115.53,118.96437407952872,-0.02886892908992078
2018-02-09,116.39,119.09437407952872,-0.02270782394576254
2018-02-12,116.52,118.50437407952872,-0.016745154724812084
2018-02-13,115.93,120.27437407952871,-0.036120529520744626
2018-02-14,117.7,122.36437407952872,-0.038118726260121916
2018-02-15,119.79,123.05437407952871,-0.026527899588672743
2018-02-16,120.48,121.29437407952872,-0.006714030108228797
