date,MYL,dcf,Deviation
2017-01-18,37.19,38.86892411143132,-0.043194509490875
2017-01-19,36.95,38.98892411143132,-0.05229495703969722
2017-01-20,37.07,37.94892411143132,-0.023160712247084714
2017-01-23,36.03,37.72892411143132,-0.045029752409944
2017-01-24,35.81,38.39892411143131,-0.0674217877542197
2017-01-25,36.48,38.01892411143132,-0.04047784484697203
2017-01-26,36.1,38.57892411143131,-0.06425591611293224
2017-01-27,36.66,38.25892411143131,-0.0417921870143122
2017-01-30,36.34,39.96892411143131,-0.09079364011185431
2017-01-31,38.05,40.57892411143131,-0.062321122770204296
2017-02-01,38.66,40.918924111431316,-0.05520487550649589
2017-02-02,39.0,41.12892411143132,-0.05176221254082369
2017-02-03,39.21,41.89892411143131,-0.06417644768825204
2017-02-06,39.98,41.30892411143132,-0.032170387876637285
2017-02-07,39.39,41.108924111431314,-0.041813891961072436
2017-02-08,39.19,41.21892411143131,-0.04922312154354924
2017-02-09,39.3,41.22892411143132,-0.04678570088848133
2017-02-10,39.31,41.69892411143132,-0.05728982611271782
2017-02-13,39.78,42.668924111431316,-0.06770557663668275
2017-02-14,40.75,44.358924111431314,-0.08135734091218172
2017-02-15,42.44,43.918924111431316,-0.03367396040210335
2017-02-16,42.0,43.96892411143131,-0.04477990196988746
2017-02-17,42.05,44.21892411143131,-0.04904968076486094
2017-02-21,42.3,43.918924111431316,-0.036861652332916384
2017-02-22,42.0,44.248924111431315,-0.0508243794983102
2017-02-23,42.33,44.07892411143131,-0.03967710525352308
2017-02-24,42.16,44.358924111431314,-0.04957117773883646
2017-02-27,42.44,43.76892411143132,-0.030362275025267005
2017-02-28,41.85,46.788924111431314,-0.10555754818531193
2017-03-01,44.87,47.19892411143132,-0.049342737260980596
2017-03-02,45.28,47.098924111431316,-0.03861922848020738
2017-03-03,45.18,45.958924111431315,-0.01694826688159079
2017-03-06,44.04,45.248924111431315,-0.026717190191178575
2017-03-07,43.33,45.388924111431315,-0.0453618179266948
2017-03-08,43.47,45.14892411143131,-0.03718635924274938
2017-03-09,43.23,45.318924111431315,-0.04609385929584331
2017-03-10,43.4,44.89892411143131,-0.033384410452937496
2017-03-13,42.98,44.68892411143132,-0.03824043978257652
2017-03-14,42.77,44.748924111431315,-0.04422283106748004
2017-03-15,42.83,44.40892411143132,-0.035554207696396056
2017-03-16,42.49,43.94892411143132,-0.033195900489674135
2017-03-17,42.03,44.08892411143132,-0.04669935030003336
2017-03-20,42.17,43.58892411143132,-0.03255240041722429
2017-03-21,41.67,43.61892411143132,-0.04468070112074496
2017-03-22,41.7,43.528924111431316,-0.042016294883590044
2017-03-23,41.61,42.87892411143132,-0.02959318914191289
2017-03-24,40.96,43.62892411143132,-0.061173273597457944
2017-03-27,41.71,43.638924111431315,-0.04420191722659883
2017-03-28,41.72,42.26892411143132,-0.012986469917810495
2017-03-29,40.35,41.50892411143131,-0.027919878345200266
2017-03-30,39.59,40.90892411143132,-0.03224049862173628
2017-03-31,38.99,40.358109517601044,-0.03389924686646628
2017-04-03,39.01,40.04810951760104,-0.025921561095032408
2017-04-04,38.7,40.168109517601046,-0.03654913151831907
2017-04-05,38.82,40.308109517601046,-0.03691836544582283
2017-04-06,38.96,40.94810951760104,-0.04855192439950062
2017-04-07,39.6,40.598109517601046,-0.02458512303801541
2017-04-10,39.25,39.79810951760104,-0.013772250095413052
2017-04-11,38.45,39.388109517601045,-0.02381707396192334
2017-04-12,38.04,39.01810951760104,-0.025068090937614973
2017-04-13,37.67,38.89810951760104,-0.03157247313125422
2017-04-17,37.55,38.37810951760104,-0.021577652677791548
2017-04-18,37.03,38.308109517601046,-0.033363941308923284
2017-04-19,36.96,38.428109517601044,-0.038204052607079486
2017-04-20,37.08,38.178109517601044,-0.028762804954886256
2017-04-21,36.83,38.818109517601044,-0.051216031442736565
2017-04-24,37.47,38.19810951760104,-0.019061401906959263
2017-04-25,36.85,38.78810951760104,-0.049966588774365994
2017-04-26,37.44,39.068109517601044,-0.04167361916674128
2017-04-27,37.72,38.69810951760104,-0.02527538243583105
2017-04-28,37.35,38.748109517601044,-0.03608200593543698
2017-05-01,37.4,39.51810951760104,-0.053598452543830666
2017-05-02,38.17,38.53810951760104,-0.0095518312187296
2017-05-03,37.19,39.358109517601044,-0.055086729118212885
2017-05-04,38.01,39.248109517601044,-0.03154571093534608
2017-05-05,37.9,38.72810951760104,-0.021382647588947923
2017-05-08,37.38,39.358109517601044,-0.05025926147993531
2017-05-09,38.01,39.558109517601046,-0.0391350733510718
2017-05-10,38.21,40.778109517601045,-0.06297765021432811
2017-05-11,39.43,40.28810951760104,-0.021299324487443427
2017-05-12,38.94,40.028109517601045,-0.02718363496838605
2017-05-15,38.68,40.498109517601044,-0.04489368860072018
2017-05-16,39.15,39.998109517601044,-0.021203740072461064
2017-05-17,38.65,39.498109517601044,-0.021472154691938194
2017-05-18,38.15,39.28810951760104,-0.028968294264481553
2017-05-19,37.94,39.988109517601046,-0.051217963097244135
2017-05-22,38.64,40.93810951760104,-0.056136190573553124
2017-05-23,39.59,40.528109517601045,-0.023147132416665772
2017-05-24,39.18,41.178109517601044,-0.04852358549260205
2017-05-25,39.83,41.068109517601044,-0.030147711500341012
2017-05-26,39.72,40.708109517601045,-0.02427303869696562
2017-05-30,39.36,40.32810951760104,-0.02400582445300381
2017-05-31,38.98,40.90810951760104,-0.04713269667891784
2017-06-01,39.56,40.428109517601044,-0.02147291891606007
2017-06-02,39.08,39.988109517601046,-0.02270948860939115
2017-06-05,38.64,39.89810951760104,-0.03153306090971619
2017-06-06,38.55,40.68810951760104,-0.05254875547059101
2017-06-07,39.34,41.058109517601046,-0.04184580190825671
2017-06-08,39.71,41.43810951760104,-0.04170338699614229
2017-06-09,40.09,40.22810951760104,-0.003433159530914831
2017-06-12,38.88,39.11810951760104,-0.006086938263054398
2017-06-13,37.77,39.22810951760104,-0.037170017508664444
2017-06-14,37.88,38.32810951760104,-0.011691406731011877
2017-06-15,36.98,38.068109517601044,-0.028583229674117416
2017-06-16,36.72,38.57810951760104,-0.04816486709265244
2017-06-19,37.23,38.76810951760104,-0.03967460721557059
2017-06-20,37.42,39.61810951760104,-0.055482443366574374
2017-06-21,38.27,40.358109517601044,-0.05173952750909627
2017-06-22,39.01,40.37810951760104,-0.03388245596304296
2017-06-23,39.03,40.37810951760104,-0.033387138073252
2017-06-26,39.03,39.778109517601045,-0.018807065661831435
2017-06-27,38.43,40.418109517601046,-0.04918858257671044
2017-06-28,39.07,40.108109517601044,-0.02588278355890794
2017-06-29,38.76,40.168109517601046,-0.03505540924160333
2017-06-30,38.82,39.951154562383614,-0.028313438617082243
2017-07-03,38.81,39.61115456238361,-0.020225478687370013
2017-07-05,38.47,38.79115456238361,-0.008279066864770201
2017-07-06,37.65,38.75115456238361,-0.028416045271913548
2017-07-07,37.61,38.86115456238361,-0.03219550670773663
2017-07-10,37.72,38.79115456238361,-0.027613371513884433
2017-07-11,37.65,39.72115456238361,-0.05214235550809032
2017-07-12,38.58,40.191154562383616,-0.040087292338985336
2017-07-13,39.05,40.35115456238361,-0.03224578271662604
2017-07-14,39.21,39.89115456238361,-0.017075328349255736
2017-07-17,38.75,39.25115456238361,-0.01276789353003882
2017-07-18,38.11,39.481154562383615,-0.03472934308993103
2017-07-19,38.34,40.631154562383614,-0.05638910799017183
2017-07-20,39.49,40.311154562383614,-0.020370405444796513
2017-07-21,39.17,39.90115456238361,-0.018324145514147516
2017-07-24,38.76,39.96115456238361,-0.03005805451663024
2017-07-25,38.82,40.33115456238361,-0.037468666066729606
2017-07-26,39.19,39.631154562383614,-0.01113150921932371
2017-07-27,38.49,39.881154562383614,-0.034882504723064534
2017-07-28,38.74,40.131154562383614,-0.03466520157602426
2017-07-31,38.99,39.731154562383615,-0.018654241754286205
2017-08-01,38.59,38.061154562383614,0.013894624156752577
2017-08-02,36.92,35.841154562383615,0.030100744543220426
2017-08-03,34.7,34.061154562383614,0.018755836254649827
2017-08-04,32.92,33.14115456238361,-0.0066731097725433175
2017-08-07,32.0,32.93115456238361,-0.02827579460111751
2017-08-08,31.79,33.22115456238361,-0.04307961542083516
2017-08-09,32.08,33.43115456238361,-0.0404160304982083
2017-08-10,32.29,32.021154562383614,0.00839586958342231
2017-08-11,30.88,30.77115456238361,0.003537255561721686
2017-08-14,29.63,31.27115456238361,-0.052481418909865685
2017-08-15,30.13,31.611154562383614,-0.04685544020420396
2017-08-16,30.47,31.701154562383614,-0.03883626887976177
2017-08-17,30.56,31.861154562383614,-0.04083827407559815
2017-08-18,30.72,31.581154562383613,-0.027267988593720927
2017-08-21,30.44,31.871154562383612,-0.04490438398089136
2017-08-22,30.73,31.461154562383612,-0.02323991514468493
2017-08-23,30.32,31.351154562383613,-0.03289048128456595
2017-08-24,30.21,31.671154562383613,-0.04613518460482813
2017-08-25,30.53,31.971154562383614,-0.04507671312187256
2017-08-28,30.83,31.641154562383612,-0.025636060807589844
2017-08-29,30.5,31.73115456238361,-0.03879955139870994
2017-08-30,30.59,32.621154562383616,-0.062264950141458164
2017-08-31,31.48,32.71115456238361,-0.0376371479042622
2017-09-01,31.57,32.731154562383615,-0.035475514930905505
2017-09-05,31.59,33.381154562383614,-0.05365765761745167
2017-09-06,32.24,33.051154562383616,-0.024542397175643882
2017-09-07,31.91,33.24115456238361,-0.04004537688019949
2017-09-08,32.1,34.18115456238361,-0.060886022986301414
2017-09-11,33.04,34.74115456238361,-0.04896655231560898
2017-09-12,33.6,34.701154562383614,-0.03173250504976788
2017-09-13,33.56,34.01115456238361,-0.01326489994793012
2017-09-14,32.87,33.17115456238361,-0.009078808571985286
2017-09-15,32.03,32.64115456238361,-0.01872343581522451
2017-09-18,31.5,32.121154562383616,-0.019337865367736073
2017-09-19,30.98,32.53115456238361,-0.04768212451264309
2017-09-20,31.39,32.381154562383614,-0.030608993897179082
2017-09-21,31.24,32.441154562383616,-0.03702564161438293
2017-09-22,31.3,32.621154562383616,-0.04049993263902063
2017-09-25,31.48,32.271154562383614,-0.024515843114761404
2017-09-26,31.13,33.07115456238361,-0.05869630462165831
2017-09-27,31.93,32.00115456238361,-0.0022234998504476744
2017-09-28,30.86,32.51115456238361,-0.050787324676990875
2017-09-29,31.37,33.53506517690875,-0.06456123360689192
2017-10-02,32.39,33.67506517690875,-0.03816073317624735
2017-10-03,32.53,38.945065176908756,-0.16472087407655345
2017-10-04,37.8,39.06506517690875,-0.03238354194930493
2017-10-05,37.92,39.43506517690875,-0.03841923856628737
2017-10-06,38.29,39.39506517690875,-0.028050852865614262
2017-10-09,38.25,39.595065176908754,-0.03397052564250291
2017-10-10,38.45,39.43506517690875,-0.024979423071565088
2017-10-11,38.29,38.90506517690875,-0.015809385593159475
2017-10-12,37.76,39.095065176908754,-0.03414919941602512
2017-10-13,37.95,39.32506517690875,-0.03496663440283809
2017-10-16,38.18,39.68506517690875,-0.0379252288033155
2017-10-17,38.54,38.65506517690875,-0.002976716670432311
2017-10-18,37.51,39.43506517690875,-0.04881607696786505
2017-10-19,38.29,39.65506517690875,-0.03442347581119676
2017-10-20,38.51,39.61506517690875,-0.027895074057656344
2017-10-23,38.47,40.06506517690875,-0.03981187026317534
2017-10-24,38.92,40.165065176908755,-0.030998709237114674
2017-10-25,39.02,39.71506517690875,-0.017501297651473458
2017-10-26,38.57,39.49506517690875,-0.023422297767205724
2017-10-27,38.35,39.38506517690875,-0.026280651619071227
2017-10-30,38.24,36.85506517690875,0.037577869322531265
2017-10-31,35.71,37.99506517690875,-0.0601411042794443
2017-11-01,36.85,36.485065176908755,0.01000230700758653
2017-11-02,35.34,36.86506517690875,-0.04136884526285889
2017-11-03,35.72,38.53506517690875,-0.07305204140657884
2017-11-06,37.39,37.81506517690875,-0.011240630550818476
2017-11-07,36.67,38.38506517690875,-0.044680533144971224
2017-11-08,37.24,39.22506517690875,-0.05060705872522875
2017-11-09,38.08,39.305065176908755,-0.03116812480515785
2017-11-10,38.16,38.71506517690875,-0.01433718823337582
2017-11-13,37.57,38.99506517690875,-0.03654475689279313
2017-11-14,37.85,38.945065176908756,-0.02811820116192898
2017-11-15,37.8,38.64506517690875,-0.021867350282377074
2017-11-16,37.5,38.735065176908755,-0.03188493865359543
2017-11-17,37.59,37.64506517690875,-0.0014627462231763255
2017-11-20,36.5,38.375065176908755,-0.04886155028700845
2017-11-21,37.23,38.42506517690875,-0.03110118802418893
2017-11-22,37.28,38.51506517690875,-0.03206706703560813
2017-11-24,37.37,37.60506517690875,-0.006250891357398758
2017-11-27,36.46,38.025065176908754,-0.04115877697059567
2017-11-28,36.88,38.00506517690875,-0.0296030324292752
2017-11-29,36.86,37.67506517690875,-0.021634074767528544
2017-11-30,36.53,39.26506517690875,-0.06965645325140579
2017-12-01,38.12,38.58506517690875,-0.012052984095697994
2017-12-04,37.44,38.555065176908755,-0.028921366668486104
2017-12-05,37.41,38.13506517690875,-0.01901308345862729
2017-12-06,36.99,38.51506517690875,-0.039596588241607944
2017-12-07,37.37,39.81506517690875,-0.06141055316736743
2017-12-08,38.67,40.63506517690875,-0.04835885382129068
2017-12-11,39.49,40.43506517690875,-0.023372416311781996
2017-12-12,39.29,40.67506517690875,-0.03405194732656647
2017-12-13,39.53,41.15506517690875,-0.03948639541507859
2017-12-14,40.01,41.665065176908755,-0.03972309103277272
2017-12-15,40.52,42.81506517690875,-0.05360415002115981
2017-12-18,41.67,42.38506517690875,-0.016870687208434876
2017-12-19,41.24,42.36506517690875,-0.02655643682384723
2017-12-20,41.22,43.10506517690875,-0.043731871629754004
2017-12-21,41.96,43.195065176908756,-0.02859273789379524
2017-12-22,42.05,43.415065176908755,-0.03144220033636613
2017-12-26,42.27,43.14506517690875,-0.02028192965570219
2017-12-27,42.0,43.00506517690875,-0.023370855799758505
2017-12-28,41.86,43.455065176908754,-0.036706081797717394
2017-12-29,42.31,43.654251909819266,-0.030793149601926806
2018-01-02,43.11,43.68425190981927,-0.013145513193283942
2018-01-03,43.14,44.85425190981927,-0.03821826999290545
2018-01-04,44.31,45.084251909819265,-0.01717344476221938
2018-01-05,44.54,45.10425190981927,-0.012509949415576704
2018-01-08,44.56,44.834251909819265,-0.006117017640238531
2018-01-09,44.29,44.93425190981927,-0.014337657409146276
2018-01-10,44.39,47.25425190981927,-0.06061363356858229
2018-01-11,46.71,47.444251909819265,-0.01547609837362196
2018-01-12,46.9,47.18425190981927,-0.006024296207186697
2018-01-16,46.64,47.32425190981927,-0.014458800344550049
2018-01-17,46.78,47.054251909819264,-0.005828419296621146
2018-01-18,46.51,47.27425190981926,-0.01616634592710553
2018-01-19,46.73,48.18425190981927,-0.03018106232179385
2018-01-22,47.64,47.39425190981927,0.005185187660485369
2018-01-23,46.85,46.664251909819264,0.003980522189441782
2018-01-24,46.12,46.53425190981927,-0.008902085943533922
2018-01-25,45.99,46.74425190981927,-0.0161357146387624
2018-01-26,46.2,46.52425190981926,-0.006969524420248119
2018-01-29,45.98,44.56425190981927,0.031768694177693124
2018-01-30,44.02,43.39425190981927,0.014420068618331117
2018-01-31,42.85,43.59425190981926,-0.017072248684502078
2018-02-01,43.05,42.64425190981927,0.009514719382081704
2018-02-02,42.1,40.874251909819264,0.02998826970301738
2018-02-05,40.33,41.52425190981926,-0.028760347384773954
2018-02-06,40.98,40.99425190981927,-0.00034765629704924805
2018-02-07,40.45,39.794251909819266,0.01647846255953689
2018-02-08,39.25,39.82425190981927,-0.014419653409174948
2018-02-09,39.28,41.14425190981927,-0.04531014232329145
2018-02-12,40.6,40.95425190981926,-0.008649942150068313
2018-02-13,40.41,41.88425190981926,-0.03519823901817487
2018-02-14,41.34,42.194251909819265,-0.020245693931131514
2018-02-15,41.65,42.68425190981927,-0.02423029252110065
2018-02-16,42.14,41.88425190981926,0.006106067997379672
2018-02-20,41.34,41.75425190981927,-0.009921191037357446
2018-02-21,41.21,41.82425190981927,-0.01468650081640921
2018-02-22,41.28,41.99425190981927,-0.01700832560020571
2018-02-23,41.45,42.32425190981927,-0.02065605109056723
2018-02-26,41.78,41.654251909819266,0.003018853644352504
2018-02-27,41.11,40.86425190981927,0.0060137670138451504
2018-02-28,40.32,41.234251909819264,-0.022172147364738493
2018-03-01,40.69,41.514251909819265,-0.019854673320617078
2018-03-02,40.97,42.084251909819265,-0.026476695182961918
2018-03-05,41.54,43.77425190981926,-0.051040321932219856
2018-03-06,43.23,43.03425190981927,0.004548657906054299
2018-03-07,42.49,42.554251909819264,-0.0015098822546669721
2018-03-08,42.01,43.054251909819264,-0.02425432712212816
2018-03-09,42.51,43.32425190981927,-0.018794367448378813
2018-03-12,42.78,42.89425190981927,-0.0026635715680383143
2018-03-13,42.35,42.56425190981927,-0.0050336115450402286
2018-03-14,42.02,42.21425190981927,-0.004601571768563795
2018-03-15,41.67,42.27425190981926,-0.014293615676707172
2018-03-16,41.73,41.34425190981926,0.009330150440794771
2018-03-19,40.8,40.95425190981926,-0.0037664443281475446
2018-03-20,40.41,41.70425190981926,-0.03103405169856399
2018-03-21,41.16,40.414251909819264,0.018452601617983788
2018-03-22,39.87,39.414251909819264,0.01156302779064533
2018-03-23,38.87,40.404251909819266,-0.03797253599060957
2018-03-26,39.86,40.07425190981927,-0.005346373284806583
2018-03-27,39.53,41.044251909819266,-0.03689315408029159
2018-03-28,40.5,41.71425190981927,-0.02910880224927248
2018-03-29,41.17,40.2509133126935,0.022833933733788392
2018-04-02,39.54,41.1009133126935,-0.03797758217239988
2018-04-03,40.39,41.510913312693496,-0.0270028583628088
2018-04-04,40.8,41.160913312693495,-0.008768350448195683
2018-04-05,40.45,40.230913312693495,0.005445729894413942
2018-04-06,39.52,40.5609133126935,-0.025662965344711464
2018-04-09,39.85,42.230913312693495,-0.05637844711205553
2018-04-10,41.52,41.1009133126935,0.010196529797722897
2018-04-11,40.39,41.9709133126935,-0.03766687898629484
2018-04-12,41.26,41.3309133126935,-0.0017157451169055316
2018-04-13,40.62,41.4309133126935,-0.019572663208586638
2018-04-16,40.72,41.690913312693496,-0.02328836754933561
2018-04-17,40.98,41.4509133126935,-0.011360746363803242
2018-04-18,40.74,41.5209133126935,-0.018807710389519894
2018-04-19,40.81,41.4309133126935,-0.014986715547573026
2018-04-20,40.72,41.4909133126935,-0.018580292674773458
2018-04-23,40.78,40.9609133126935,-0.004416730440369165
2018-04-24,40.25,39.6509133126935,0.015109026180103458
2018-04-25,38.94,40.2109133126935,-0.031606178720947065
2018-04-26,39.5,40.050913312693496,-0.013755324588787698
2018-04-27,39.34,39.4709133126935,-0.003316703407807764
2018-04-30,38.76,39.4909133126935,-0.018508392219396153
2018-05-01,38.78,37.480913312693495,0.034659952826350926
2018-05-02,36.77,36.760913312693496,0.00024718339365548125
2018-05-03,36.05,36.690913312693496,-0.017467902944562796
2018-05-04,35.98,36.8209133126935,-0.022837926521600105
2018-05-07,36.11,36.0809133126935,0.0008061516363075949
2018-05-08,35.37,37.4309133126935,-0.055059124405457904
2018-05-09,36.72,38.6109133126935,-0.04897354531294795
2018-05-10,37.9,39.120913312693496,-0.03120871189623653
2018-05-11,38.41,38.9709133126935,-0.014393127207280587
2018-05-14,38.26,39.2109133126935,-0.024251241105002985
2018-05-15,38.5,39.8909133126935,-0.03486792347396328
2018-05-16,39.18,40.7909133126935,-0.03949196479972428
2018-05-17,40.08,40.370913312693496,-0.007206012666600481
2018-05-18,39.66,40.260913312693496,-0.014925476429866413
2018-05-21,39.55,39.9209133126935,-0.009291203079153099
2018-05-22,39.21,40.3409133126935,-0.028033904535762044
2018-05-23,39.63,40.0409133126935,-0.010262336163127217
2018-05-24,39.33,40.0909133126935,-0.018979695143352737
2018-05-25,39.38,39.3909133126935,-0.0002770515272612073
2018-05-29,38.68,40.190913312693496,-0.037593405776531696
2018-05-30,39.48,39.1709133126935,0.007890719443764738
2018-05-31,38.46,39.550913312693496,-0.02758250622605407
2018-06-01,38.84,39.2109133126935,-0.009459440787200957
2018-06-04,38.5,40.690913312693496,-0.05384281487754272
2018-06-05,39.98,41.190913312693496,-0.029397583479178202
2018-06-06,40.48,41.7209133126935,-0.029743196257306148
2018-06-07,41.01,42.0709133126935,-0.02521726364265564
2018-06-08,41.36,42.480913312693495,-0.026386280926746553
2018-06-11,41.77,42.5709133126935,-0.018813627671330324
2018-06-12,41.86,42.3809133126935,-0.012291224326623551
2018-06-13,41.67,40.2209133126935,0.036028189515258546
2018-06-14,39.51,39.7109133126935,-0.005059397932036025
2018-06-15,39.0,39.2909133126935,-0.007404086292886247
2018-06-18,38.58,39.440913312693496,-0.021827925379619084
2018-06-19,38.73,39.5809133126935,-0.021498071708734745
2018-06-20,38.87,39.3409133126935,-0.011970065589238965
2018-06-21,38.63,39.0209133126935,-0.010018046209244846
2018-06-22,38.31,38.8209133126935,-0.013160775187801677
2018-06-25,38.11,39.0009133126935,-0.02284339614179076
2018-06-26,38.29,38.160913312693495,0.003382693863974273
2018-06-27,37.45,37.0409133126935,0.011044184679061875
2018-06-28,36.33,36.8509133126935,-0.014135696129790931
2018-06-29,36.14,37.269179248935345,-0.03029793710757933
2018-07-02,36.63,36.59917924893535,0.0008421159079829987
2018-07-03,35.96,36.91917924893534,-0.02598051388054634
2018-07-05,36.28,37.269179248935345,-0.026541481966324776
2018-07-06,36.63,37.74917924893535,-0.029647777016685972
2018-07-09,37.11,37.309179248935344,-0.005338612452618574
2018-07-10,36.67,36.78917924893535,-0.0032395191023131265
2018-07-11,36.15,36.85917924893535,-0.019240234410695223
2018-07-12,36.22,37.21917924893535,-0.02684581629950722
2018-07-13,36.58,37.03917924893535,-0.012397122675134598
2018-07-16,36.4,37.00917924893535,-0.01646022044525275
2018-07-17,36.37,36.559179248935344,-0.005174603282180001
2018-07-18,35.92,36.27917924893535,-0.009900423779457102
2018-07-19,35.64,36.16917924893534,-0.01463066787590761
2018-07-20,35.53,36.31917924893535,-0.021728994576838634
2018-07-23,35.68,36.92917924893535,-0.033826347466722084
2018-07-24,36.29,37.21917924893535,-0.024965065530345498
2018-07-25,36.58,36.73917924893534,-0.004332683859287867
2018-07-26,36.1,36.85917924893535,-0.020596748609297277
2018-07-27,36.22,37.299179248935346,-0.028933056186917328
2018-07-30,36.66,37.949179248935344,-0.033971202393567324
2018-07-31,37.31,38.13917924893535,-0.021740878153755583
2018-08-01,37.5,37.159179248935345,0.009171912780458369
2018-08-02,36.52,39.089179248935345,-0.06572609858533462
2018-08-03,38.45,38.369179248935346,0.0021063977037480974
2018-08-06,37.73,39.17917924893535,-0.036988504525008126
2018-08-07,38.54,39.869179248935346,-0.03333851546419386
2018-08-08,39.23,37.24917924893535,0.05317756769422677
2018-08-09,36.61,37.84917924893535,-0.03273992391711389
2018-08-10,37.21,38.17917924893535,-0.025385020526924373
2018-08-13,37.54,39.159179248935345,-0.04134865132494747
2018-08-14,38.52,38.45917924893535,0.0015814365322508461
2018-08-15,37.82,38.48917924893534,-0.01738616572224916
2018-08-16,37.85,38.78917924893535,-0.02421240322998386
2018-08-17,38.15,39.049179248935346,-0.02302684118411691
2018-08-20,38.41,39.38917924893535,-0.024859092461588128
2018-08-21,38.75,39.20917924893535,-0.011711014046482893
2018-08-22,38.57,38.49917924893535,0.0018395392433361302
2018-08-23,37.86,39.32917924893535,-0.0373559600528689
2018-08-24,38.69,39.519179248935345,-0.020981692046594946
2018-08-27,38.88,39.82917924893535,-0.02383125303694822
2018-08-28,39.19,39.909179248935345,-0.018020396872845512
2018-08-29,39.27,39.96917924893535,-0.017492959877427716
2018-08-30,39.33,39.769179248935345,-0.011043206252417281
2018-08-31,39.13,39.799179248935346,-0.01681389570246583
2018-09-04,39.16,40.119179248935346,-0.02390824705021366
2018-09-05,39.48,39.56917924893535,-0.002253755337564889
2018-09-06,38.93,38.879179248935344,0.0013071456765911815
2018-09-07,38.24,38.629179248935344,-0.010074748066154382
2018-09-10,37.99,38.27917924893535,-0.00755447882136584
2018-09-11,37.64,38.34917924893535,-0.01849268388071268
2018-09-12,37.71,38.67917924893535,-0.025056872140378328
2018-09-13,38.04,38.119179248935346,-0.0020771498887284245
2018-09-14,37.48,37.84917924893535,-0.009753956525906382
2018-09-17,37.21,38.449179248935344,-0.032229016929396614
2018-09-18,37.81,38.879179248935344,-0.027500046801132494
2018-09-19,38.24,39.369179248935346,-0.028681808218439797
2018-09-20,38.73,39.629179248935344,-0.022689827697087717
2018-09-21,38.99,38.82917924893535,0.0041417499461842144
2018-09-24,38.19,38.25917924893535,-0.0018081738890746157
2018-09-25,37.62,37.74917924893535,-0.0034220412603803707
2018-09-26,37.11,37.70917924893535,-0.015889479985228494
2018-09-27,37.07,37.23917924893534,-0.004543044512458794
2018-09-28,36.6,37.349699903194576,-0.020072447841286478
2018-10-01,36.48,38.00969990319458,-0.04024498765027129
2018-10-02,37.14,37.46969990319458,-0.008799107119789595
2018-10-03,36.6,36.89969990319458,-0.00812201465000617
2018-10-04,36.03,36.15969990319458,-0.003586863373916449
2018-10-05,35.29,36.17969990319458,-0.024591135514532625
2018-10-08,35.31,35.47969990319458,-0.004783014051911283
2018-10-09,34.61,35.44969990319458,-0.023687080722477605
2018-10-10,34.58,33.46969990319458,0.033173291066749044
2018-10-11,32.6,32.97969990319458,-0.011513140031871427
2018-10-12,32.11,33.23969990319458,-0.03398646517521675
2018-10-15,32.37,33.97969990319458,-0.04737239904356094
2018-10-16,33.11,33.889699903194575,-0.023006987533727874
2018-10-17,33.02,33.28969990319458,-0.00810160211653621
2018-10-18,32.42,33.07969990319458,-0.01994274147362718
2018-10-19,32.21,32.529699903194576,-0.009827938903401279
2018-10-22,31.66,32.97969990319458,-0.04001552188371327
2018-10-23,32.11,31.39969990319458,0.022621238387477538
2018-10-24,30.53,31.879699903194577,-0.042337283829303796
2018-10-25,31.01,32.15969990319458,-0.03574970869303329
2018-10-26,31.29,32.04969990319458,-0.02370380707118125
2018-10-29,31.18,32.17969990319458,-0.031066166129639305
2018-10-30,31.31,32.11969990319458,-0.02520882528899493
2018-10-31,31.25,33.29969990319458,-0.06155310435689365
2018-11-01,32.43,32.54969990319458,-0.0036774502852737756
2018-11-02,31.68,32.23969990319458,-0.017360580429569006
2018-11-05,31.37,37.29969990319458,-0.15897446678080973
2018-11-06,36.43,37.41969990319458,-0.02644863282588983
2018-11-07,36.55,38.01969990319458,-0.03865627311464104
2018-11-08,37.15,37.81969990319458,-0.01770770008510869
2018-11-09,36.95,36.80969990319458,0.0038114979794565684
2018-11-12,35.94,36.62969990319458,-0.018828980445303345
2018-11-13,35.76,35.099699903194576,0.018812129409269573
2018-11-14,34.23,36.00969990319458,-0.04942279185827647
2018-11-15,35.14,35.78969990319458,-0.018153264904481325
2018-11-16,34.92,35.46969990319458,-0.015497731999279507
2018-11-19,34.6,34.779699903194576,-0.005166804305234085
2018-11-20,33.91,34.24969990319458,-0.00991833225268346
2018-11-21,33.38,34.35969990319458,-0.028513051800650113
2018-11-23,33.49,34.33969990319458,-0.024743952497835564
2018-11-26,33.47,34.35969990319458,-0.02589370412725467
2018-11-27,33.49,34.90969990319458,-0.040667777355045676
2018-11-28,34.04,34.90969990319458,-0.024912843868789447
2018-11-29,34.04,34.72969990319458,-0.019859080415812636
2018-11-30,33.86,34.96969990319458,-0.03173318347788301
2018-12-03,34.1,33.82969990319458,0.007990023487612907
2018-12-04,32.96,32.709699903194576,0.007652167324866843
2018-12-06,31.84,31.41969990319458,0.013376960890790768
2018-12-07,30.55,31.16969990319458,-0.019881484426196416
2018-12-10,30.3,30.48969990319458,-0.006221770099308355
2018-12-11,29.62,31.27969990319458,-0.05305996887217812
2018-12-12,30.41,30.90969990319458,-0.016166443050549706
2018-12-13,30.04,29.91969990319458,0.004020765488780054
2018-12-14,29.05,29.70969990319458,-0.022204865930794626
2018-12-17,28.84,29.699699903194578,-0.028946417169087524
