date,AMP,dcf,Deviation
2007-10-30,61.91,79.46132780082988,-0.22087886380180244
2007-10-31,62.98,77.02132780082988,-0.18230441102157413
2007-11-01,60.54,76.89132780082987,-0.21265503234882877
2007-11-02,60.41,74.43132780082988,-0.1883793856042636
2007-11-05,57.95,76.37132780082987,-0.24120737888532162
2007-11-06,59.89,72.76132780082987,-0.1768979235241921
2007-11-07,56.28,74.65132780082988,-0.246095124387401
2007-11-08,58.17,74.11132780082987,-0.21509974620440364
2007-11-09,57.63,74.88132780082988,-0.23038223690043447
2007-11-12,58.4,78.17132780082987,-0.25292301355305846
2007-11-13,61.69,78.71132780082988,-0.2162500401962526
2007-11-14,62.23,76.15132780082988,-0.18281135999677434
2007-11-15,59.67,74.98132780082987,-0.2042018759857226
2007-11-16,58.5,72.14132780082987,-0.18909172060834945
2007-11-19,55.66,72.60132780082988,-0.23334735484873914
2007-11-20,56.12,72.21132780082988,-0.22283661429425972
2007-11-21,55.73,74.46132780082988,-0.25155779992176175
2007-11-23,57.98,70.69132780082988,-0.17981452882938576
2007-11-26,54.21,72.52132780082988,-0.2524957602971568
2007-11-27,56.04,75.57132780082988,-0.2584489166619539
2007-11-28,59.09,74.04132780082988,-0.20193219442321098
2007-11-29,57.56,75.17132780082987,-0.23428251590143445
2007-11-30,58.69,74.52132780082988,-0.2124402270869573
2007-12-03,58.04,72.59132780082987,-0.2004554571691347
2007-12-04,56.11,75.29132780082988,-0.2547614494403757
2007-12-05,58.81,77.11132780082987,-0.23733643710688257
2007-12-06,60.63,75.82132780082988,-0.20035692121793203
2007-12-07,59.34,76.87132780082987,-0.22806068663537005
2007-12-10,60.39,73.04132780082988,-0.17320780141521652
2007-12-11,56.56,73.55132780082988,-0.23101320273701664
2007-12-12,57.07,72.97132780082987,-0.21791199749347345
2007-12-13,56.49,70.91132780082988,-0.20337128422323947
2007-12-14,54.43,71.04132780082988,-0.23382625740612673
2007-12-17,54.56,70.68132780082988,-0.2280846767092085
2007-12-18,54.2,70.58132780082988,-0.23209152209569617
2007-12-19,54.1,71.20132780082987,-0.2401827090734472
2007-12-20,54.72,72.55132780082988,-0.24577534748614094
2007-12-21,56.07,73.92132780082987,-0.24149089757867503
2007-12-24,57.44,72.85132780082988,-0.2115449129899637
2007-12-26,56.37,71.99132780082988,-0.21698902184507018
2007-12-27,55.51,71.19132780082988,-0.22027019702036077
2007-12-28,54.71,71.59132780082987,-0.23580129492491664
2007-12-31,55.11,60.90248962655602,-0.09511088400613188
2008-01-02,55.5,60.32248962655601,-0.0799451358259754
2008-01-03,54.92,59.05248962655602,-0.06997993907944611
2008-01-04,53.65,58.94248962655602,-0.08979073771888213
2008-01-07,53.54,57.092489626556016,-0.06222341414418919
2008-01-08,51.69,56.75248962655602,-0.08920295232629138
2008-01-09,51.35,59.392489626556014,-0.13541256945322588
2008-01-10,53.99,58.98248962655602,-0.08464358927820193
2008-01-11,53.58,61.48248962655602,-0.12853236221492748
2008-01-14,56.08,58.82248962655601,-0.04662314777846277
2008-01-15,53.42,57.83248962655602,-0.07629776368005181
2008-01-16,52.43,54.75248962655602,-0.042417972998063824
2008-01-17,49.35,54.842489626556016,-0.10015026057271514
2008-01-18,49.44,54.15248962655602,-0.08702258490891335
2008-01-22,48.75,55.382489626556016,-0.11975788144012445
2008-01-23,49.98,55.632489626556016,-0.10160411055660934
2008-01-24,50.23,55.01248962655602,-0.0869346153759124
2008-01-25,49.61,56.86248962655602,-0.12754435611572223
2008-01-28,51.46,58.26248962655602,-0.11675590367246247
2008-01-29,52.86,58.772489626556016,-0.10059961155507169
2008-01-30,53.37,60.712489626556014,-0.12093870094472892
2008-01-31,55.31,62.522489626556016,-0.11535832417480307
2008-02-01,57.12,60.66248962655602,-0.05839670690016052
2008-02-04,55.26,57.602489626556014,-0.0406664649695293
2008-02-05,52.2,56.892489626556014,-0.08247994871304898
2008-02-06,51.49,57.75248962655602,-0.10843670406334083
2008-02-07,52.35,57.092489626556016,-0.08306678614957597
2008-02-08,51.69,56.12248962655602,-0.07897884887235396
2008-02-11,50.72,58.172489626556015,-0.12811020594782863
2008-02-12,52.77,58.102489626556014,-0.09177730009212504
2008-02-13,52.7,56.98248962655602,-0.0751544843797104
2008-02-14,51.58,57.672489626556015,-0.10563944206338982
2008-02-15,52.27,57.592489626556016,-0.09241638382136896
2008-02-19,52.19,58.462489626556014,-0.10729084010316936
2008-02-20,53.06,57.69248962655602,-0.08029623364396576
2008-02-21,52.29,57.852489626556014,-0.09614952895653206
2008-02-22,52.45,58.602489626556014,-0.10498683018012911
2008-02-25,53.2,59.57248962655601,-0.10697034262800564
2008-02-26,54.17,60.062489626556015,-0.0981059836712248
2008-02-27,54.66,59.462489626556014,-0.08076502777998751
2008-02-28,54.06,56.04248962655602,-0.03537476011088214
2008-02-29,50.64,55.90248962655602,-0.09413694562998709
2008-03-03,50.5,55.93248962655602,-0.09712583263908114
2008-03-04,50.53,55.72248962655602,-0.09318481032264214
2008-03-05,50.32,53.632489626556016,-0.06176274212927535
2008-03-06,48.23,54.18248962655602,-0.10986002429165931
2008-03-07,48.78,52.48248962655602,-0.07054714158763087
2008-03-10,47.08,56.522489626556016,-0.16705721366738313
2008-03-11,51.12,55.12248962655602,-0.07261082824219478
2008-03-12,49.72,55.86248962655602,-0.10995731961856547
2008-03-13,50.46,54.18248962655602,-0.06870281620893892
2008-03-14,48.78,54.40248962655602,-0.10334985889710935
2008-03-17,49.0,56.842489626556016,-0.13796879197374412
2008-03-18,51.44,55.62248962655602,-0.07519421828538864
2008-03-19,50.22,59.602489626556014,-0.15741774689853938
2008-03-20,54.2,59.93248962655602,-0.0956491155677931
2008-03-24,54.53,60.08248962655602,-0.09241443989867315
2008-03-25,54.68,58.23248962655602,-0.06100528501079161
2008-03-26,52.83,57.01248962655602,-0.07336093641853247
2008-03-27,51.61,55.97248962655602,-0.07793988896442161
2008-03-28,50.57,57.25248962655602,-0.11671963385599937
2008-03-31,51.85,71.6404329004329,-0.276246696163017
2008-04-01,54.74,71.5404329004329,-0.23483828961190478
2008-04-02,54.64,72.5504329004329,-0.24686872544251937
2008-04-03,55.65,71.4704329004329,-0.22135633237975072
2008-04-04,54.57,71.6804329004329,-0.23870437451459037
2008-04-07,54.78,70.4904329004329,-0.2228732645552588
2008-04-08,53.59,69.7504329004329,-0.23168935630122223
2008-04-09,52.85,69.9704329004329,-0.2446809629546679
2008-04-10,53.07,68.0204329004329,-0.2197932630378444
2008-04-11,51.12,66.7104329004329,-0.23370306895927428
2008-04-14,49.81,67.7204329004329,-0.26447605446890765
2008-04-15,50.82,68.4004329004329,-0.2570222461314515
2008-04-16,51.5,68.3904329004329,-0.24697069727608034
2008-04-17,51.49,69.0604329004329,-0.25442112310191967
2008-04-18,52.16,68.3004329004329,-0.2363152357169115
2008-04-21,51.4,67.1904329004329,-0.23501013788424574
2008-04-22,50.29,63.9504329004329,-0.2136097017779598
2008-04-23,47.05,64.7504329004329,-0.27336393144507554
2008-04-24,47.85,64.8004329004329,-0.2615790071414732
2008-04-25,47.9,64.3604329004329,-0.2557539183413756
2008-04-28,47.46,64.0704329004329,-0.2592527028223134
2008-04-29,47.17,64.3904329004329,-0.2674377562744593
2008-04-30,47.49,67.0304329004329,-0.2915158392227346
2008-05-01,50.13,67.3604329004329,-0.255794568985351
2008-05-02,50.46,66.2204329004329,-0.2379995450064457
2008-05-05,49.32,66.8004329004329,-0.2616814314135921
2008-05-06,49.9,65.3804329004329,-0.23677470787028698
2008-05-07,48.48,64.8304329004329,-0.2522030498476545
2008-05-08,47.93,65.4804329004329,-0.2680256089192238
2008-05-09,48.58,66.9804329004329,-0.27471355593931945
2008-05-12,50.08,67.0204329004329,-0.2527651966318988
2008-05-13,50.12,67.4204329004329,-0.25660518860776727
2008-05-14,50.52,67.5504329004329,-0.2521143413771335
2008-05-15,50.65,66.7304329004329,-0.24097600152581333
2008-05-16,49.83,66.6604329004329,-0.25248010203551496
2008-05-19,49.76,65.0504329004329,-0.23505505219060796
2008-05-20,48.15,63.4404329004329,-0.24102031151695635
2008-05-21,46.54,63.7904329004329,-0.27042351205482773
2008-05-22,46.89,63.0804329004329,-0.25666331310674617
2008-05-23,46.18,62.9304329004329,-0.2661738069867572
2008-05-27,46.03,63.0804329004329,-0.270296700838207
2008-05-28,46.18,63.9204329004329,-0.2775393109127825
2008-05-29,47.02,64.1604329004329,-0.2671495830932469
2008-05-30,47.26,63.1804329004329,-0.2519835995033807
2008-06-02,46.28,63.3604329004329,-0.26957569761674083
2008-06-03,46.46,63.5404329004329,-0.26881203228812955
2008-06-04,46.64,64.7404329004329,-0.27958467513293184
2008-06-05,47.84,62.6704329004329,-0.2366416221185933
2008-06-06,45.77,62.2604329004329,-0.2648621625680704
2008-06-09,45.36,62.6004329004329,-0.27540437184921895
2008-06-10,45.7,61.0004329004329,-0.25082498882273196
2008-06-11,44.1,62.0904329004329,-0.2897456509810784
2008-06-12,45.19,63.4304329004329,-0.287565953224141
2008-06-13,46.53,63.7404329004329,-0.2700080956041956
2008-06-16,46.84,62.6004329004329,-0.25176236281784414
2008-06-17,45.7,62.6004329004329,-0.26997309950417336
2008-06-18,45.7,63.0404329004329,-0.27506842993639746
2008-06-19,46.14,61.4804329004329,-0.24951732082427946
2008-06-20,44.58,60.9504329004329,-0.2685859988422926
2008-06-23,44.05,61.0704329004329,-0.2787016906885599
2008-06-24,44.17,61.2904329004329,-0.2793328761153516
2008-06-25,44.39,59.9604329004329,-0.2596784603988489
2008-06-26,43.06,58.720432900432904,-0.26669477943030373
2008-06-27,41.82,57.5704329004329,-0.2735854518876557
2008-06-30,40.67,56.21385964912281,-0.2765129408680509
2008-07-01,41.42,54.883859649122805,-0.2453154667911187
2008-07-02,40.09,54.673859649122804,-0.26674282267095784
2008-07-03,39.88,54.19385964912281,-0.26412327414577297
2008-07-07,39.4,56.54385964912281,-0.30319578032888617
2008-07-08,41.75,54.453859649122805,-0.23329585324127622
2008-07-09,39.66,54.093859649122805,-0.2668299090275188
2008-07-10,39.3,53.90385964912281,-0.2709241925194955
2008-07-11,39.11,51.993859649122804,-0.24779579235064864
2008-07-14,37.2,51.39385964912281,-0.2761781221731041
2008-07-15,36.6,54.79385964912281,-0.3320419434883535
2008-07-16,40.0,55.83385964912281,-0.28358884283887353
2008-07-17,41.04,54.58385964912281,-0.24812938726183442
2008-07-18,39.79,53.673859649122804,-0.2586707894659428
2008-07-21,38.88,55.453859649122805,-0.2988765751201409
2008-07-22,40.66,55.303859649122806,-0.2647891077048016
2008-07-23,40.51,56.413859649122806,-0.2819140499877161
2008-07-24,41.62,55.983859649122806,-0.2565714428970757
2008-07-25,41.19,54.953859649122805,-0.2504621101594001
2008-07-28,40.16,57.43385964912281,-0.30076090575581993
2008-07-29,42.64,57.983859649122806,-0.2646229440739709
2008-07-30,43.19,57.29385964912281,-0.24616703666845297
2008-07-31,42.5,57.593859649122805,-0.26207411243279466
2008-08-01,42.8,56.32385964912281,-0.24010889405256575
2008-08-04,41.53,58.553859649122806,-0.2907384714028469
2008-08-05,43.76,57.96385964912281,-0.24504682288419288
2008-08-06,43.17,56.46385964912281,-0.23544015112911842
2008-08-07,41.67,58.173859649122804,-0.28369889411956284
2008-08-08,43.38,59.08385964912281,-0.2657893330324427
2008-08-11,44.29,56.93385964912281,-0.2220797909547244
2008-08-12,42.14,57.12385964912281,-0.26230474868399234
2008-08-13,42.33,58.40385964912281,-0.2752191335588251
2008-08-14,43.61,59.46385964912281,-0.2666133638595166
2008-08-15,44.67,58.493859649122804,-0.23633009912571412
2008-08-18,43.7,57.43385964912281,-0.23912479037672618
2008-08-19,42.64,58.01385964912281,-0.2650032206460041
2008-08-20,43.22,57.733859649122806,-0.25139250584199124
2008-08-21,42.94,59.19385964912281,-0.2745869207628815
2008-08-22,44.4,57.883859649122805,-0.23294679606471513
2008-08-25,43.09,58.03385964912281,-0.2575024259884581
2008-08-26,43.24,58.843859649122805,-0.26517396619063227
2008-08-27,44.05,60.39385964912281,-0.27062121454196875
2008-08-28,45.6,59.743859649122804,-0.23674164562165967
2008-08-29,44.95,59.85385964912281,-0.24900415339115445
2008-09-02,45.06,60.57385964912281,-0.2561147620275088
2008-09-03,45.78,58.96385964912281,-0.223592209322392
2008-09-04,44.17,59.163859649122806,-0.2534293695179015
2008-09-05,44.37,61.523859649122805,-0.2788163770438512
2008-09-08,46.73,57.563859649122804,-0.18820592842731487
2008-09-09,42.77,57.233859649122806,-0.25271508400437714
2008-09-10,42.44,58.523859649122805,-0.2748256821329432
2008-09-11,43.73,59.493859649122804,-0.26496616192147204
2008-09-12,44.7,56.61385964912281,-0.21044068931109172
2008-09-15,41.82,56.85385964912281,-0.26442988641237775
2008-09-16,42.06,52.62385964912281,-0.20074277560708897
2008-09-17,37.83,54.343859649122805,-0.3038771952479339
2008-09-18,39.55,58.29385964912281,-0.32154089233315786
2008-09-19,43.5,56.04385964912281,-0.2238221943966192
2008-09-22,41.25,55.04385964912281,-0.25059760956175303
2008-09-23,40.25,55.54385964912281,-0.2753474415666456
2008-09-24,40.75,56.07385964912281,-0.2732799159003946
2008-09-25,41.28,55.19385964912281,-0.25209071693075447
2008-09-26,40.4,50.69385964912281,-0.20305929989098648
2008-09-29,35.9,52.993859649122804,-0.3225630245145912
2008-09-30,38.2,56.71938053097345,-0.3265088644764085
2008-10-01,38.83,51.41938053097345,-0.24483726565686637
2008-10-02,33.53,50.83938053097345,-0.3404719009199544
2008-10-03,32.95,49.679380530973454,-0.3367469632706719
2008-10-06,31.79,46.22938053097345,-0.3123420726197951
2008-10-07,28.34,43.69938053097345,-0.3514782210719659
2008-10-08,25.81,38.48938053097345,-0.32942542478099923
2008-10-09,20.6,39.50938053097345,-0.4786048345189672
2008-10-10,21.62,43.40938053097345,-0.5019509669212233
2008-10-13,25.52,48.18938053097345,-0.4704227421309729
2008-10-14,30.3,43.679380530973454,-0.30630884340234654
2008-10-15,25.79,41.73938053097345,-0.3821182856113049
2008-10-16,23.85,42.679380530973454,-0.44118214221287766
2008-10-17,24.79,44.51938053097345,-0.44316386022593324
2008-10-20,26.63,43.639380530973455,-0.38977135614702163
2008-10-21,25.75,39.70938053097345,-0.3515386123962595
2008-10-22,21.82,39.679380530973454,-0.45009222150110284
2008-10-23,21.79,39.319380530973454,-0.44582036375585465
2008-10-24,21.43,38.03938053097345,-0.43663646198048134
2008-10-27,20.15,41.71938053097345,-0.5170110451414742
2008-10-28,23.83,39.679380530973454,-0.3994361887429553
2008-10-29,21.79,36.889380530973455,-0.4093151013554037
2008-10-30,19.0,39.48938053097345,-0.518857988033077
2008-10-31,21.6,39.60938053097345,-0.45467463236115513
2008-11-03,21.72,41.34938053097345,-0.47472006300722525
2008-11-04,23.46,39.639380530973455,-0.4081643132220796
2008-11-05,21.75,37.53938053097345,-0.420608446587065
2008-11-06,19.65,38.91938053097345,-0.49511015509710343
2008-11-07,21.03,37.32938053097345,-0.43663678044293563
2008-11-10,19.44,35.79938053097345,-0.4569738439138463
2008-11-11,17.91,35.27938053097345,-0.4923380249186644
2008-11-12,17.39,37.62938053097345,-0.5378611139854943
2008-11-13,19.74,35.889380530973455,-0.44997657502157573
2008-11-14,18.0,34.19938053097345,-0.4736746771276197
2008-11-17,16.31,33.889380530973455,-0.5187282935109023
2008-11-18,16.0,31.849380530973452,-0.49763544115277103
2008-11-19,13.96,30.809380530973453,-0.546891246775778
2008-11-20,12.92,30.259380530973452,-0.573024967025511
2008-11-21,12.37,33.69938053097345,-0.6329309380440805
2008-11-24,15.81,34.86938053097345,-0.5465936085111567
2008-11-25,16.98,35.69938053097345,-0.5243614945848196
2008-11-26,17.81,36.34938053097345,-0.5100329155589315
2008-11-28,18.46,33.32938053097345,-0.446134320353033
2008-12-01,15.44,34.89938053097345,-0.5575852704234424
2008-12-02,17.01,35.27938053097345,-0.5178486769328018
2008-12-03,17.39,34.68938053097345,-0.49869384423072016
2008-12-04,16.8,39.19938053097345,-0.5714217987009909
2008-12-05,21.31,38.45938053097345,-0.4459089120575438
2008-12-08,20.57,38.22938053097345,-0.46193216541047055
2008-12-09,20.34,39.09938053097345,-0.47978715458452814
2008-12-10,21.21,38.11938053097345,-0.443590118607356
2008-12-11,20.23,38.35938053097345,-0.4726192206449946
2008-12-12,20.47,36.66938053097345,-0.4417685899354191
2008-12-15,18.78,39.68938053097345,-0.5268255702468283
2008-12-16,21.8,39.82938053097345,-0.4526653513215664
2008-12-17,21.94,38.929380530973454,-0.4364153834263086
2008-12-18,21.04,40.73938053097345,-0.48354639354411266
2008-12-19,22.85,38.44938053097345,-0.40571214192663374
2008-12-22,20.56,37.87938053097345,-0.45722449227520057
2008-12-23,19.99,38.44938053097345,-0.4800956550159041
2008-12-24,20.56,37.93938053097345,-0.45808287557001737
2008-12-26,20.05,37.639380530973455,-0.46731323105860223
2008-12-29,19.75,39.79938053097345,-0.5037611204870445
2008-12-30,21.91,41.249380530973454,-0.4688405081974951
2008-12-31,23.36,51.557522123893804,-0.5469138345348439
2009-01-02,24.0,51.697522123893805,-0.5357611155427588
2009-01-05,24.14,52.657522123893806,-0.5415659714636236
2009-01-06,25.1,50.557522123893804,-0.5035357955539996
2009-01-07,23.0,51.35752212389381,-0.5521590791604922
2009-01-08,23.8,50.35752212389381,-0.5273794460846337
2009-01-09,22.8,48.4975221238938,-0.5298728883147026
2009-01-12,20.94,49.157522123893806,-0.5740224670555195
2009-01-13,21.6,47.6375221238938,-0.5465759124955415
2009-01-14,20.08,47.5275221238938,-0.5775079553346827
2009-01-15,19.97,48.86752212389381,-0.5913441252582836
2009-01-16,21.31,45.1375221238938,-0.5278872433114925
2009-01-20,17.58,48.0675221238938,-0.6342644841419611
2009-01-21,20.51,46.737522123893804,-0.5611662949175777
2009-01-22,19.18,47.017522123893805,-0.5920669755956167
2009-01-23,19.46,47.477522123893806,-0.590121827562554
2009-01-26,19.92,48.03752212389381,-0.5853241566327207
2009-01-27,20.48,49.67752212389381,-0.5877411125916531
2009-01-28,22.12,48.797522123893806,-0.5466982945601474
2009-01-29,21.24,47.7075221238938,-0.5547871896418999
2009-01-30,20.15,48.89752212389381,-0.5879136789601516
2009-02-02,21.34,48.3875221238938,-0.5589772101708368
2009-02-03,20.83,48.337522123893805,-0.5690718289901029
2009-02-04,20.78,49.42752212389381,-0.5795864508863429
2009-02-05,21.87,49.237522123893804,-0.555826551446483
2009-02-06,21.68,49.3875221238938,-0.5610227225894542
2009-02-09,21.83,47.42752212389381,-0.5397187324487668
2009-02-10,19.87,48.36752212389381,-0.589187141960615
2009-02-11,20.81,48.4975221238938,-0.570905912536358
2009-02-12,20.94,48.017522123893805,-0.5639091924408125
2009-02-13,20.46,45.5975221238938,-0.5512914069232142
2009-02-17,18.04,46.167522123893804,-0.6092491177761634
2009-02-18,18.61,44.64752212389381,-0.583179555892071
2009-02-19,17.09,44.7075221238938,-0.6177377052425301
2009-02-20,17.15,43.547522123893806,-0.6061773629459832
2009-02-23,15.99,45.307522123893804,-0.6470784706284487
2009-02-24,17.75,44.43752212389381,-0.6005627867703288
2009-02-25,16.88,44.25752212389381,-0.618595908900042
2009-02-26,16.7,43.4975221238938,-0.6160700843502427
2009-02-27,15.94,42.547522123893806,-0.6253600866911959
2009-03-02,14.99,42.127522123893804,-0.6441756067229503
2009-03-03,14.57,43.0275221238938,-0.6613795245274171
2009-03-04,15.47,41.767522123893805,-0.6296165246740809
2009-03-05,14.21,41.75752212389381,-0.6597020302632137
2009-03-06,14.2,41.35752212389381,-0.6566525441862456
2009-03-09,13.8,43.2475221238938,-0.6809065740121178
2009-03-10,15.69,44.227522123893806,-0.645243521532862
2009-03-11,16.67,45.297522123893806,-0.6319887000793183
2009-03-12,17.74,45.46752212389381,-0.6098313879595083
2009-03-13,17.91,44.42752212389381,-0.5968715079347691
2009-03-16,16.87,45.837522123893805,-0.6319609084801261
