date,NOV,dcf,Deviation
2016-01-28,31.06,37.91467700258398,-0.18079217718554785
2016-01-29,32.54,37.36467700258398,-0.12912401202478818
2016-02-01,31.99,36.04467700258398,-0.11249031312704816
2016-02-02,30.67,33.37467700258398,-0.08103979560235364
2016-02-03,28.0,33.95467700258398,-0.1753713340324463
2016-02-04,28.58,33.84467700258398,-0.1555540625245746
2016-02-05,28.47,33.77467700258398,-0.15706077669308693
2016-02-08,28.4,32.93467700258398,-0.13768700395113032
2016-02-09,27.56,32.06467700258398,-0.14048720971743967
2016-02-10,26.69,31.71467700258398,-0.15843380659921547
2016-02-11,26.34,32.92467700258398,-0.199992151846082
2016-02-12,27.55,33.43467700258398,-0.17600519969519035
2016-02-16,28.06,34.48467700258398,-0.18630526833998096
2016-02-17,29.11,34.72467700258398,-0.16169126647790488
2016-02-18,29.35,34.67467700258398,-0.15356096906647976
2016-02-19,29.3,34.77467700258398,-0.15743286421257552
2016-02-22,29.4,34.02467700258398,-0.13592126097869384
2016-02-23,28.65,33.61467700258398,-0.14769372920651136
2016-02-24,28.24,33.034677002583976,-0.14514072597740058
2016-02-25,27.66,34.18467700258398,-0.19086554487821517
2016-02-26,28.81,34.64467700258398,-0.16841481888108822
2016-02-29,29.27,34.88467700258398,-0.1609496628610919
2016-03-01,29.51,35.87467700258398,-0.1774141967083228
2016-03-02,30.5,37.13467700258398,-0.17866526756439294
2016-03-03,31.76,37.87467700258398,-0.16144499403035983
2016-03-04,32.5,40.30467700258398,-0.19364196869965267
2016-03-07,34.93,36.87467700258398,-0.05273746540065172
2016-03-08,31.5,36.75467700258398,-0.1429662135845884
2016-03-09,31.38,36.87467700258398,-0.14900949511229467
2016-03-10,31.5,38.76467700258398,-0.18740455394739208
2016-03-11,33.39,38.81467700258398,-0.13975839608874874
2016-03-14,33.44,38.48467700258398,-0.1310827424183726
2016-03-15,33.11,38.43467700258398,-0.13853835696930672
2016-03-16,33.06,39.36467700258398,-0.1601607705855208
2016-03-17,33.99,37.95467700258398,-0.10445819371125353
2016-03-18,32.58,37.94467700258398,-0.14138154350921617
2016-03-21,32.57,37.39467700258398,-0.129020421870487
2016-03-22,32.02,36.75467700258398,-0.12881835425328636
2016-03-23,31.38,36.52467700258398,-0.1408548254162525
2016-03-24,31.15,36.86467700258398,-0.1550176881295724
2016-03-28,31.49,36.69467700258398,-0.14183738426740955
2016-03-29,31.32,36.47467700258398,-0.14132207400270624
2016-03-30,31.1,36.47467700258398,-0.14735365585837046
2016-03-31,31.1,34.220666666666666,-0.09119245679998433
2016-04-01,29.53,34.28066666666667,-0.13858151338947122
2016-04-04,29.59,33.720666666666666,-0.12249658962851662
2016-04-05,29.03,33.910666666666664,-0.14392718122124792
2016-04-06,29.22,33.260666666666665,-0.12148483694453904
2016-04-07,28.57,33.800666666666665,-0.15475039940040625
2016-04-08,29.11,32.010666666666665,-0.09061562812395862
2016-04-11,27.32,32.52066666666666,-0.15991882085238096
2016-04-12,27.83,33.900666666666666,-0.17907219130400587
2016-04-13,29.21,33.50066666666667,-0.12807705319297125
2016-04-14,28.81,32.370666666666665,-0.10999670483565371
2016-04-15,27.68,32.95066666666666,-0.15995629830453595
2016-04-18,28.26,33.910666666666664,-0.16663390083749452
2016-04-19,29.22,33.39066666666667,-0.12490516311943467
2016-04-20,28.7,33.24066666666667,-0.13659974729748714
2016-04-21,28.55,33.96066666666667,-0.15932156808857312
2016-04-22,29.27,34.010666666666665,-0.13938764309236318
2016-04-25,29.32,34.06066666666667,-0.1391830263647218
2016-04-26,29.37,36.39066666666667,-0.19292492580515153
2016-04-27,31.7,37.79066666666667,-0.16116854249726564
2016-04-28,33.1,40.730666666666664,-0.18734450700536853
2016-04-29,36.04,39.46066666666667,-0.08668547583247455
2016-05-02,34.77,39.510666666666665,-0.11998447676576773
2016-05-03,34.82,38.160666666666664,-0.08754214636362045
2016-05-04,33.47,37.980666666666664,-0.11876217724807359
2016-05-05,33.29,38.150666666666666,-0.12740712263656384
2016-05-06,33.46,36.11066666666667,-0.07340398035668128
2016-05-09,31.42,36.45066666666666,-0.138013022166947
2016-05-10,31.76,37.050666666666665,-0.14279545127393112
2016-05-11,32.36,36.64066666666667,-0.11682829642837655
2016-05-12,31.95,35.85066666666667,-0.10880318357631669
2016-05-13,31.16,36.93066666666667,-0.15625676944183697
2016-05-16,32.24,37.510666666666665,-0.1405111434969608
2016-05-17,32.82,36.14066666666667,-0.09188172142185169
2016-05-18,31.45,35.78066666666667,-0.12103370535298397
2016-05-19,31.09,36.52066666666666,-0.14870119201913068
2016-05-20,31.83,36.25066666666667,-0.12194718258055026
2016-05-23,31.56,36.18066666666667,-0.12771093217372087
2016-05-24,31.49,37.36066666666667,-0.15713495476526118
2016-05-25,32.67,37.27066666666666,-0.12343934461417372
2016-05-26,32.58,37.31066666666666,-0.1267912661258621
2016-05-27,32.62,37.640666666666675,-0.13338410584297156
2016-05-31,32.95,36.79066666666667,-0.1043924183669771
2016-06-01,32.1,36.690666666666665,-0.12511810451340932
2016-06-02,32.0,36.78066666666667,-0.12997770567870803
2016-06-03,32.09,39.56066666666666,-0.1888407677659627
2016-06-06,34.87,40.940666666666665,-0.14827962417156537
2016-06-07,36.25,41.67066666666667,-0.13008351198284973
2016-06-08,36.98,41.03066666666667,-0.09872290644396076
2016-06-09,36.34,39.720666666666666,-0.08511102532686587
2016-06-10,35.03,39.28066666666667,-0.10821269157006841
2016-06-13,34.59,38.830666666666666,-0.10920921608350775
2016-06-14,34.14,38.56066666666666,-0.11464186303832913
2016-06-15,33.87,38.54066666666667,-0.12118800920240103
2016-06-16,33.85,39.870666666666665,-0.1510049158947262
2016-06-17,35.18,39.85066666666666,-0.11720422912205553
2016-06-20,35.16,40.340666666666664,-0.12842293136785055
2016-06-21,35.65,40.230666666666664,-0.11386007357571337
2016-06-22,35.54,41.190666666666665,-0.13718318065581203
2016-06-23,36.5,38.75066666666667,-0.05808072119189345
2016-06-24,34.06,36.300666666666665,-0.06172522084075582
2016-06-27,31.61,36.68066666666667,-0.13823812726050055
2016-06-28,31.99,37.620666666666665,-0.149669507894597
2016-06-29,32.93,38.340666666666664,-0.14112082905878864
2016-06-30,33.65,38.86933333333333,-0.134278951701427
2016-07-01,34.44,36.56933333333333,-0.05822729427206774
2016-07-05,32.14,35.88933333333333,-0.10446929449790088
2016-07-06,31.46,36.11933333333333,-0.12899832038243586
2016-07-07,31.69,37.019333333333336,-0.14396081326874244
2016-07-08,32.59,36.61933333333333,-0.11003295162846571
2016-07-11,32.19,38.449333333333335,-0.16279432673301675
2016-07-12,34.02,37.80933333333334,-0.10022216736608258
2016-07-13,33.38,38.169333333333334,-0.12547594927865302
2016-07-14,33.74,38.169333333333334,-0.11604429384846471
2016-07-15,33.74,37.70933333333333,-0.1052612969379817
2016-07-18,33.28,37.46933333333333,-0.11180698882641793
2016-07-19,33.04,37.379333333333335,-0.11608910449624577
2016-07-20,32.95,37.28933333333333,-0.11636929238030524
2016-07-21,32.86,36.67933333333333,-0.10412766498845849
2016-07-22,32.25,35.699333333333335,-0.0966217856542606
2016-07-25,31.27,36.28933333333333,-0.13831428886357788
2016-07-26,31.86,35.699333333333335,-0.10754635940913937
2016-07-27,31.27,36.46933333333333,-0.14256727113190992
2016-07-28,32.04,36.779333333333334,-0.12885859812575906
2016-07-29,32.35,35.86933333333333,-0.0981153817560031
2016-08-01,31.44,36.339333333333336,-0.13482177255132177
2016-08-02,31.91,37.08933333333333,-0.13964482151202495
2016-08-03,32.66,36.989333333333335,-0.1170427510633697
2016-08-04,32.56,37.779333333333334,-0.13815313487091707
2016-08-05,33.35,38.82933333333333,-0.1411132477165029
2016-08-08,34.4,38.60933333333333,-0.10902372483337364
2016-08-09,34.18,37.74933333333333,-0.09455354619949141
2016-08-10,33.32,38.099333333333334,-0.12544401476841238
2016-08-11,33.67,38.239333333333335,-0.11949301766069842
2016-08-12,33.81,39.279333333333334,-0.1392420102174171
2016-08-15,34.85,39.39933333333333,-0.11546726678962416
2016-08-16,34.97,39.519333333333336,-0.11511665176538077
2016-08-17,35.09,40.519333333333336,-0.13399364912222966
2016-08-18,36.09,40.169333333333334,-0.10155342383908117
2016-08-19,35.74,39.60933333333333,-0.09768741374086909
2016-08-22,35.18,39.81933333333333,-0.11650956821644431
2016-08-23,35.39,39.47933333333333,-0.10358162076360622
2016-08-24,35.05,39.629333333333335,-0.11555413498418687
2016-08-25,35.2,38.96933333333333,-0.09672563041023696
2016-08-26,34.54,38.879333333333335,-0.11161028138342566
2016-08-29,34.45,38.28933333333333,-0.10027161611588942
2016-08-30,33.86,37.96933333333333,-0.10822769252379105
2016-08-31,33.54,37.46933333333333,-0.10486798092662442
2016-09-01,33.04,37.919333333333334,-0.12867666449832105
2016-09-02,33.49,38.70933333333333,-0.13483397630201155
2016-09-06,34.28,38.45933333333333,-0.1086688970167623
2016-09-07,34.03,39.56933333333333,-0.13999056508407182
2016-09-08,35.14,37.57933333333333,-0.06491156486721417
2016-09-09,33.15,38.49933333333333,-0.13894612893729763
2016-09-12,34.07,37.519333333333336,-0.09193482471259262
2016-09-13,33.09,36.739333333333335,-0.09933041789907271
2016-09-14,32.31,37.31933333333333,-0.1342289072687971
2016-09-15,32.89,37.28933333333333,-0.11797833160510596
2016-09-16,32.86,36.78933333333333,-0.10680632067265872
2016-09-19,32.36,36.339333333333336,-0.10950485240969388
2016-09-20,31.91,38.11933333333333,-0.16289197082845097
2016-09-21,33.69,38.80933333333334,-0.1319098498642941
2016-09-22,34.38,38.31933333333333,-0.10280276274813405
2016-09-23,33.89,38.31933333333333,-0.1155900415804032
2016-09-26,33.89,37.86933333333333,-0.1050806281247798
2016-09-27,33.44,40.699333333333335,-0.1783649199823094
2016-09-28,36.27,41.28933333333333,-0.12156489165886253
2016-09-29,36.86,41.169333333333334,-0.10467338148136152
2016-09-30,36.74,40.18666666666666,-0.08576642335766405
2016-10-03,36.16,39.70666666666666,-0.08932169241101406
2016-10-04,35.68,40.89666666666666,-0.12755725813024688
2016-10-05,36.87,41.03666666666667,-0.10153521241166452
2016-10-06,37.01,40.866666666666674,-0.09437194127243087
2016-10-07,36.84,41.626666666666665,-0.11499039077514406
2016-10-10,37.6,40.986666666666665,-0.08262849707221853
2016-10-11,36.96,40.10666666666667,-0.07845744680851063
2016-10-12,36.08,40.31666666666667,-0.10508474576271198
2016-10-13,36.29,40.166666666666664,-0.09651452282157669
2016-10-14,36.14,40.13666666666666,-0.09957644713894187
2016-10-17,36.11,40.68666666666666,-0.11248566278879224
2016-10-18,36.66,41.00666666666666,-0.10599902454885379
2016-10-19,36.98,41.21666666666667,-0.10279013344116472
2016-10-20,37.19,40.99666666666667,-0.0928530774859746
2016-10-21,36.97,40.78666666666667,-0.09357633213468464
2016-10-24,36.76,40.18666666666666,-0.0852687458526874
2016-10-25,36.16,40.586666666666666,-0.10906701708278588
2016-10-26,36.56,37.726666666666674,-0.03092419155327808
2016-10-27,33.7,36.95666666666666,-0.08812122305402703
2016-10-28,32.93,36.126666666666665,-0.08848496032478315
2016-10-31,32.1,35.95666666666666,-0.10725873736905522
2016-11-01,31.93,35.45666666666666,-0.09946413462442416
2016-11-02,31.43,36.39666666666666,-0.13645938272735592
2016-11-03,32.37,35.906666666666666,-0.09849610100259942
2016-11-04,31.88,36.266666666666666,-0.12095588235294119
2016-11-07,32.24,35.93666666666667,-0.10286615341805028
2016-11-08,31.91,36.976666666666674,-0.13702334805733363
2016-11-09,32.95,37.616666666666674,-0.12405848471422254
2016-11-10,33.59,37.366666666666674,-0.10107047279214998
2016-11-11,33.34,38.92666666666667,-0.14351772563795173
2016-11-14,34.9,40.06666666666667,-0.12895174708818646
2016-11-15,36.04,39.276666666666664,-0.08240685733684117
2016-11-16,35.25,39.336666666666666,-0.10388950088975513
2016-11-17,35.31,39.236666666666665,-0.10007645909438445
2016-11-18,35.21,40.46666666666667,-0.1299011532125206
2016-11-21,36.44,40.376666666666665,-0.09749855527119622
2016-11-22,36.35,40.376666666666665,-0.0997275654255757
2016-11-23,36.35,39.96666666666667,-0.09049207673060888
2016-11-25,35.94,39.556666666666665,-0.09143001601078626
2016-11-28,35.53,38.626666666666665,-0.08016914049016222
2016-11-29,34.6,41.38666666666666,-0.16398195876288646
2016-11-30,37.36,41.61666666666667,-0.1022827392871446
2016-12-01,37.59,41.916666666666664,-0.10322067594433382
2016-12-02,37.89,42.82666666666667,-0.11527085927770864
2016-12-05,38.8,43.39666666666667,-0.10592211383362793
2016-12-06,39.37,43.406666666666666,-0.09299646751651058
2016-12-07,39.38,43.906666666666666,-0.10309747950197379
2016-12-08,39.88,43.806666666666665,-0.08963628062699736
2016-12-09,39.78,44.04666666666667,-0.09686695928560618
2016-12-12,40.02,44.346666666666664,-0.0975646422128682
2016-12-13,40.32,43.50666666666667,-0.07324547961998162
2016-12-14,39.48,43.72666666666667,-0.09711846318036288
2016-12-15,39.7,42.74666666666667,-0.07127261384903305
2016-12-16,38.72,42.516666666666666,-0.08929831438651514
2016-12-19,38.49,42.82666666666667,-0.10126089663760895
2016-12-20,38.8,42.876666666666665,-0.09507890849724021
2016-12-21,38.85,42.92666666666667,-0.09496816275819231
2016-12-22,38.9,42.406666666666666,-0.08269140072315673
2016-12-23,38.38,42.946666666666665,-0.10633343682086305
2016-12-27,38.92,41.986666666666665,-0.07303906001905358
2016-12-28,37.96,41.85666666666667,-0.0930954845902684
2016-12-29,37.83,41.46666666666667,-0.08770096463022514
2016-12-30,37.44,41.55468085106383,-0.099018468360069
2017-01-03,37.81,42.27468085106383,-0.10561122547070567
2017-01-04,38.53,42.41468085106383,-0.09158811932841393
2017-01-05,38.67,42.73468085106383,-0.09511433735119712
2017-01-06,38.99,41.81468085106383,-0.06755237140574666
2017-01-09,38.07,41.50468085106383,-0.08275406003937014
2017-01-10,37.76,42.27468085106383,-0.1067939665108133
2017-01-11,38.53,41.90468085106383,-0.08053231244161008
2017-01-12,38.16,41.14468085106383,-0.07254111076636682
2017-01-13,37.4,41.41468085106383,-0.09693859202975608
2017-01-17,37.67,41.16468085106383,-0.08489512802753851
2017-01-18,37.42,41.64468085106383,-0.1014458693097634
2017-01-19,37.9,42.82468085106383,-0.11499632345634858
2017-01-20,39.08,42.17468085106383,-0.07337769459340848
2017-01-23,38.43,42.78468085106383,-0.10178130967536603
2017-01-24,39.04,43.46468085106383,-0.10179945565976789
2017-01-25,39.72,42.994680851063826,-0.07616479030063095
2017-01-26,39.25,42.61468085106383,-0.07895590871191127
2017-01-27,38.87,41.29468085106383,-0.05871654172141083
2017-01-30,37.55,41.55468085106383,-0.09637135381732354
2017-01-31,37.81,42.29468085106383,-0.10603415750685408
2017-02-01,38.55,41.54468085106383,-0.07208337601147197
2017-02-02,37.8,42.31468085106383,-0.10669301434540601
2017-02-03,38.57,41.20468085106383,-0.06394129979035634
2017-02-06,37.46,43.03468085106383,-0.12953926323647924
2017-02-07,39.29,42.95468085106383,-0.0853150524798526
2017-02-08,39.21,42.73468085106383,-0.08247823034756763
2017-02-09,38.99,43.16468085106383,-0.09671520253950716
2017-02-10,39.42,43.34468085106383,-0.09054584724131154
2017-02-13,39.6,44.40468085106383,-0.10820212551868214
2017-02-14,40.66,44.16468085106383,-0.0793548324934722
2017-02-15,40.42,43.98468085106383,-0.08104369025966485
2017-02-16,40.24,43.05468085106383,-0.0653745608009606
2017-02-17,39.31,43.30468085106383,-0.09224593675687354
2017-02-21,39.56,42.60468085106383,-0.07146352912975307
2017-02-22,38.86,43.45468085106383,-0.10573500394149926
2017-02-23,39.71,43.53468085106383,-0.08785365543733781
2017-02-24,39.79,44.84468085106383,-0.11271528206101433
2017-02-27,41.1,44.16468085106383,-0.06939212040043541
2017-02-28,40.42,45.48468085106383,-0.1113491566017083
2017-03-01,41.74,44.03468085106383,-0.0521107637597058
2017-03-02,40.29,44.12468085106383,-0.08690557703991586
2017-03-03,40.38,43.61468085106383,-0.0741649551927176
2017-03-06,39.87,43.04468085106383,-0.07375315110474034
2017-03-07,39.3,41.68468085106383,-0.05720760726426377
2017-03-08,37.94,41.43468085106383,-0.08434192756607439
2017-03-09,37.69,41.58468085106383,-0.0936566247799927
2017-03-10,37.84,41.84468085106383,-0.0957034626531752
2017-03-13,38.1,41.50468085106383,-0.08203125
2017-03-14,37.76,42.87468085106383,-0.1192937358258358
2017-03-15,39.13,42.89468085106383,-0.08776568041467225
2017-03-16,39.15,43.05468085106383,-0.09069120415898635
2017-03-17,39.31,42.95468085106383,-0.08484944548187834
2017-03-20,39.21,42.66468085106383,-0.08097285113003927
2017-03-21,38.92,42.45468085106383,-0.08325774167197053
2017-03-22,38.71,42.15468085106383,-0.08171526344213553
2017-03-23,38.41,42.20468085106383,-0.08991137415432393
2017-03-24,38.46,42.16468085106383,-0.08786218171909532
2017-03-27,38.42,43.04468085106383,-0.10743907864168845
2017-03-28,39.3,44.08468085106383,-0.10853386615700933
2017-03-29,40.34,43.81468085106383,-0.0793040319721845
2017-03-30,40.07,43.83468085106383,-0.08588361493619645
2017-03-31,40.09,43.613510638297875,-0.08078942939309741
2017-04-03,39.68,43.44351063829787,-0.08662998415648593
2017-04-04,39.51,43.003510638297875,-0.08123780097122213
2017-04-05,39.07,43.333510638297874,-0.09838830446683933
2017-04-06,39.4,42.823510638297876,-0.07994465160070663
2017-04-07,38.89,43.09351063829787,-0.09754393587423682
2017-04-10,39.16,42.66351063829787,-0.08211960492423398
2017-04-11,38.73,41.71351063829787,-0.07152384425679725
2017-04-12,37.78,41.64351063829787,-0.09277581498483822
2017-04-13,37.71,41.49351063829787,-0.09118318937337033
2017-04-17,37.56,40.833510638297874,-0.08016725936926017
2017-04-18,36.9,39.76351063829787,-0.07201352678201178
2017-04-19,35.83,39.56351063829788,-0.09436752649255054
2017-04-20,35.63,38.583510638297874,-0.07654852006562163
2017-04-21,34.65,39.363510638297875,-0.11974314693649224
2017-04-24,35.43,39.753510638297875,-0.10875795794831455
2017-04-25,35.82,40.083510638297874,-0.10636569927146788
2017-04-26,36.15,38.913510638297865,-0.07101673924989116
2017-04-27,34.98,38.903510638297874,-0.10085235429718387
2017-04-28,34.97,38.19351063829787,-0.08439943289909457
2017-05-01,34.26,37.62351063829787,-0.08939917039198564
2017-05-02,33.69,37.793510638297874,-0.1085771226063239
2017-05-03,33.86,37.183510638297875,-0.08938130319719628
2017-05-04,33.25,38.28351063829787,-0.13147986050324423
2017-05-05,34.35,37.973510638297874,-0.09542206073102466
2017-05-08,34.04,37.69351063829787,-0.09692678066939686
2017-05-09,33.76,38.01351063829787,-0.11189470708902494
2017-05-10,34.08,37.733510638297865,-0.09682403191474354
2017-05-11,33.8,37.723510638297874,-0.1040070388972395
2017-05-12,33.79,37.843510638297865,-0.10711243671446502
2017-05-15,33.91,38.01351063829787,-0.10794874162881629
2017-05-16,34.08,37.31351063829788,-0.08665790441543353
2017-05-17,33.38,37.95351063829788,-0.1205029669556541
2017-05-18,34.02,38.74351063829787,-0.12191746593115105
2017-05-19,34.81,38.88351063829788,-0.10476190476190483
2017-05-22,34.95,38.933510638297875,-0.10231573194890364
2017-05-23,35.0,38.39351063829787,-0.08838760982989691
2017-05-24,34.46,36.53351063829787,-0.0567564026032642
2017-05-25,32.6,36.70351063829788,-0.11180158428812836
2017-05-26,32.77,36.53351063829787,-0.10301530218540234
2017-05-30,32.6,36.60351063829787,-0.1093750454118747
2017-05-31,32.67,36.573510638297876,-0.10673054268436355
2017-06-01,32.64,36.823510638297876,-0.11360977174041798
2017-06-02,32.89,36.863510638297875,-0.10778980540637262
2017-06-05,32.93,37.043510638297874,-0.1110453779195828
2017-06-06,33.11,36.473510638297874,-0.0922179022374151
2017-06-07,32.54,36.52351063829788,-0.10906702473778207
2017-06-08,32.59,38.14351063829787,-0.1455951627253177
2017-06-09,34.21,38.24351063829787,-0.10546915204637686
2017-06-12,34.31,38.44351063829787,-0.10752167452105743
2017-06-13,34.51,36.70351063829788,-0.059762965453475925
2017-06-14,32.77,36.74351063829787,-0.10814183427960922
2017-06-15,32.81,37.593510638297865,-0.12724298840621517
2017-06-16,33.66,37.51351063829787,-0.10272327416788851
2017-06-19,33.58,37.10351063829787,-0.09496434643736751
2017-06-20,33.17,36.06351063829788,-0.08023374838125419
2017-06-21,32.13,35.77351063829787,-0.10184940122698649
2017-06-22,31.84,35.573510638297876,-0.10495198734415712
2017-06-23,31.64,35.723510638297874,-0.11430877215970181
2017-06-26,31.79,35.63351063829787,-0.10786225015300566
2017-06-27,31.7,35.70351063829787,-0.11213212837404984
2017-06-28,31.77,36.37351063829787,-0.12656217553690874
2017-06-29,32.44,36.87351063829787,-0.12023565322508523
2017-06-30,32.94,37.95835543766578,-0.13220687197333392
2017-07-03,33.9,36.78835543766578,-0.07851276316387157
2017-07-05,32.73,36.33835543766578,-0.0992988095968047
2017-07-06,32.28,36.06835543766578,-0.10503266344407935
2017-07-07,32.01,36.65835543766578,-0.12680207232890994
2017-07-10,32.6,37.24835543766578,-0.12479357499271848
2017-07-11,33.19,37.20835543766578,-0.10799605062894091
2017-07-12,33.15,37.47835543766578,-0.11548947084577199
2017-07-13,33.42,37.84835543766578,-0.11700258535563168
2017-07-14,33.79,38.03835543766578,-0.11168609654083617
2017-07-17,33.98,37.938355437665784,-0.10433650568142105
2017-07-18,33.88,39.20835543766578,-0.13589846802263617
2017-07-19,35.15,38.05835543766578,-0.07641831614162253
2017-07-20,34.0,37.508355437665784,-0.09353530424697598
2017-07-21,33.45,37.23835543766578,-0.10173261931524347
2017-07-24,33.18,37.63835543766578,-0.1184524505872585
2017-07-25,33.58,37.398355437665785,-0.10209955472587773
2017-07-26,33.34,37.76835543766578,-0.11725041734937314
2017-07-27,33.71,37.16835543766578,-0.09304569429943466
2017-07-28,33.11,36.76835543766578,-0.09949739100699995
2017-07-31,32.71,35.938355437665784,-0.08983036085959162
2017-08-01,31.88,36.66835543766578,-0.1305854975090368
2017-08-02,32.61,36.67835543766578,-0.11091978877242403
2017-08-03,32.62,37.23835543766578,-0.12402146613044085
2017-08-04,33.18,35.84835543766578,-0.07443452858822486
2017-08-07,31.79,35.34835543766578,-0.10066537448794977
2017-08-08,31.29,34.868355437665784,-0.10262472642458909
2017-08-09,30.81,34.40835543766578,-0.10457795474080622
2017-08-10,30.35,34.34835543766578,-0.11640602255097354
2017-08-11,30.29,34.67835543766578,-0.1265445083044331
2017-08-14,30.62,34.44835543766578,-0.11113318441552833
2017-08-15,30.39,33.99835543766578,-0.10613323471723535
2017-08-16,29.94,34.148355437665785,-0.12323742633368373
2017-08-17,30.09,34.438355437665784,-0.12626489803023278
2017-08-18,30.38,34.34835543766578,-0.1155326182899038
2017-08-21,30.29,34.258355437665784,-0.11583613360794098
2017-08-22,30.2,34.42835543766578,-0.12281607366699299
2017-08-23,30.37,34.13835543766578,-0.11038479708099969
2017-08-24,30.08,34.578355437665785,-0.1300916536003266
2017-08-25,30.52,34.398355437665785,-0.11274828079190768
2017-08-28,30.34,34.41835543766578,-0.11849361730986796
2017-08-29,30.36,34.508355437665784,-0.12021307260379799
2017-08-30,30.45,34.72835543766578,-0.12319487588017353
2017-08-31,30.67,34.73835543766578,-0.11711422105073466
2017-09-01,30.68,35.38835543766578,-0.13304815607945486
2017-09-05,31.33,35.88835543766578,-0.12701488775609004
2017-09-06,31.83,35.938355437665784,-0.11431673452035473
2017-09-07,31.88,35.80835543766578,-0.10970499453693583
2017-09-08,31.75,36.31835543766578,-0.12578640697282062
2017-09-11,32.26,37.438355437665784,-0.13831685118454673
2017-09-12,33.38,37.898355437665785,-0.1192229949158996
2017-09-13,33.84,38.008355437665784,-0.109669450037162
2017-09-14,33.95,38.508355437665784,-0.11837315267966919
2017-09-15,34.45,38.828355437665785,-0.11276180482829623
2017-09-18,34.77,39.23835543766578,-0.11387723536895489
2017-09-19,35.18,39.56835543766578,-0.11090568180370797
2017-09-20,35.51,39.258355437665784,-0.09547917623848012
2017-09-21,35.2,39.59835543766578,-0.11107419459854839
2017-09-22,35.54,39.91835543766578,-0.10968276096701357
2017-09-25,35.86,40.35835543766578,-0.11146032559759711
2017-09-26,36.3,40.19835543766578,-0.09697798318418349
2017-09-27,36.14,39.58835543766578,-0.08710529648283627
2017-09-28,35.53,39.78835543766578,-0.10702516831431019
2017-09-29,35.73,39.91763925729443,-0.10490698686619349
2017-10-02,35.35,39.69763925729443,-0.10951883634983539
2017-10-03,35.13,39.79763925729443,-0.11728432501028063
2017-10-04,35.23,40.59763925729443,-0.13221555133479834
2017-10-05,36.03,39.59763925729443,-0.09009727155987524
2017-10-06,35.03,39.80763925729443,-0.12001815094872692
2017-10-09,35.24,39.49763925729443,-0.1077947780514028
2017-10-10,34.93,39.54763925729443,-0.11676143871072453
2017-10-11,34.98,38.94763925729443,-0.1018711103664992
2017-10-12,34.38,39.21763925729443,-0.12335365791796438
2017-10-13,34.65,39.55763925729443,-0.12406299641325191
2017-10-16,34.99,39.48763925729443,-0.1138999277213969
2017-10-17,34.92,39.087639257294434,-0.10662294619178558
2017-10-18,34.52,38.64763925729443,-0.10680184706276385
2017-10-19,34.08,38.657639257294434,-0.11841486819272506
2017-10-20,34.09,38.36763925729443,-0.11149081205149114
2017-10-23,33.8,38.37763925729443,-0.11927881302454957
2017-10-24,33.81,38.19763925729443,-0.1148667651354015
2017-10-25,33.63,38.42763925729443,-0.12484865971525239
2017-10-26,33.86,37.79763925729443,-0.10417685693252698
2017-10-27,33.23,38.84763925729443,-0.14460696620682323
2017-10-30,34.28,38.75763925729443,-0.11552920516054677
2017-10-31,34.19,38.62763925729443,-0.11488248680525903
2017-11-01,34.06,37.92763925729443,-0.10197416272225757
2017-11-02,33.36,37.98763925729443,-0.12181960626589416
2017-11-03,33.42,40.06763925729443,-0.1659104299758366
2017-11-06,35.5,39.66763925729443,-0.10506395982533923
2017-11-07,35.1,39.587639257294434,-0.11335960773330378
2017-11-08,35.02,39.11763925729443,-0.1047517011530884
2017-11-09,34.55,38.087639257294434,-0.09288155754145144
2017-11-10,33.52,37.62763925729443,-0.1091654788440688
2017-11-13,33.06,36.837639257294434,-0.10254835362573889
2017-11-14,32.27,36.50763925729443,-0.11607541170846103
2017-11-15,31.94,36.07763925729443,-0.1146870843678568
2017-11-16,31.51,36.587639257294434,-0.13878018260722058
2017-11-17,32.02,36.28763925729443,-0.11760586647797866
2017-11-20,31.72,36.36763925729443,-0.12779601184485
2017-11-21,31.8,36.50763925729443,-0.12894942957325883
2017-11-22,31.94,36.41763925729443,-0.12295248535083347
2017-11-24,31.85,36.197639257294426,-0.12010836470277009
2017-11-27,31.63,36.69763925729443,-0.1380916963558394
2017-11-28,32.13,37.17763925729443,-0.13577083855059613
2017-11-29,32.61,38.11763925729443,-0.144490565643843
2017-11-30,33.55,38.657639257294434,-0.13212496560639464
2017-12-01,34.09,38.54763925729443,-0.11563974715911818
2017-12-04,33.98,37.73763925729443,-0.09957271655693489
2017-12-05,33.17,37.27763925729443,-0.11019043424244346
2017-12-06,32.71,36.96763925729443,-0.11517206245336087
2017-12-07,32.4,37.18763925729442,-0.12874275842490646
2017-12-08,32.62,37.85763925729443,-0.13835092097786428
2017-12-11,33.29,37.70763925729443,-0.11715502068827743
2017-12-12,33.14,37.157639257294434,-0.10812417951190834
2017-12-13,32.59,36.99763925729443,-0.11913298647630388
2017-12-14,32.43,37.62763925729443,-0.13813354650695575
2017-12-15,33.06,37.907639257294434,-0.12788027300754734
2017-12-18,33.34,38.18763925729442,-0.12694262728923322
2017-12-19,33.62,38.88763925729443,-0.13545793362363456
2017-12-20,34.32,40.11763925729443,-0.1445159626694701
2017-12-21,35.55,40.00763925729443,-0.11141970233801501
2017-12-22,35.44,40.18763925729442,-0.11813680387888637
