date,DRE,dcf,Deviation
2016-03-02,21.37,21.57397839845314,-0.009454834647825705
2016-03-03,21.51,21.77397839845314,-0.012123572165934071
2016-03-04,21.71,21.693978398453137,0.0007385275882825226
2016-03-07,21.63,21.30397839845314,0.015303320133413845
2016-03-08,21.24,21.27397839845314,-0.0015971812049790923
2016-03-09,21.21,21.133978398453138,0.0035971268690435654
2016-03-10,21.07,21.64397839845314,-0.026519080174934984
2016-03-11,21.58,21.543978398453138,0.0016720032336017265
2016-03-14,21.48,21.473978398453138,0.00028041387744415225
2016-03-15,21.41,21.903978398453138,-0.022551994412486343
2016-03-16,21.84,22.25397839845314,-0.018602444517602068
2016-03-17,22.19,22.07397839845314,0.005256034931836018
2016-03-18,22.01,21.813978398453138,0.008986054628199458
2016-03-21,21.75,21.87397839845314,-0.0056678486279344575
2016-03-22,21.81,21.903978398453138,-0.004290471655129857
2016-03-23,21.84,21.80397839845314,0.001652065549166748
2016-03-24,21.74,21.95397839845314,-0.009746679830395455
2016-03-28,21.89,22.693978398453137,-0.03542694825636816
2016-03-29,22.63,22.43397839845314,0.008737710185206193
2016-03-30,22.37,22.603978398453137,-0.010351204302564199
2016-03-31,22.54,22.31472737464038,0.010095244345921461
2016-04-01,22.27,22.49472737464038,-0.00999022441559927
2016-04-04,22.45,22.37472737464038,0.0033641806713111677
2016-04-05,22.33,22.46472737464038,-0.0059972850946977685
2016-04-06,22.42,22.40472737464038,0.0006816697701446106
2016-04-07,22.36,22.65472737464038,-0.013009530848307471
2016-04-08,22.61,22.56472737464038,0.0020063448854470423
2016-04-11,22.52,22.504727374640378,0.0006786407631327318
2016-04-12,22.46,22.30472737464038,0.006961422247023785
2016-04-13,22.26,22.254727374640378,0.0002369215884276965
2016-04-14,22.21,22.35472737464038,-0.006474128367343068
2016-04-15,22.31,22.48472737464038,-0.0077709358770099435
2016-04-18,22.44,22.434727374640378,0.00023502070123582186
2016-04-19,22.39,21.97472737464038,0.018897737308853246
2016-04-20,21.93,21.74472737464038,0.008520347124503003
2016-04-21,21.7,21.95472737464038,-0.01160239297412613
2016-04-22,21.91,22.21472737464038,-0.01371735828674836
2016-04-25,22.17,22.274727374640378,-0.00470162318393208
2016-04-26,22.23,22.30472737464038,-0.0033502931188184037
2016-04-27,22.26,22.254727374640378,0.0002369215884276965
2016-04-28,22.21,21.91472737464038,0.013473707443940608
2016-04-29,21.87,22.32472737464038,-0.02036877615611654
2016-05-02,22.28,22.21472737464038,0.0029382591223754417
2016-05-03,22.17,22.53472737464038,-0.016185124788810512
2016-05-04,22.49,22.74472737464038,-0.011199403292228238
2016-05-05,22.7,23.094727374640378,-0.017091666346051637
2016-05-06,23.05,23.53472737464038,-0.020596260450532866
2016-05-09,23.49,23.47472737464038,0.0006505986253164675
2016-05-10,23.43,23.16472737464038,0.011451575538507175
2016-05-11,23.12,23.434727374640378,-0.0134299567308368
2016-05-12,23.39,23.31472737464038,0.003228544093614172
2016-05-13,23.27,23.60472737464038,-0.014180522796462869
2016-05-16,23.56,23.26472737464038,0.012691858391664645
2016-05-17,23.22,23.05472737464038,0.0071687087283198725
2016-05-18,23.01,22.934727374640378,0.003282037066760779
2016-05-19,22.89,23.19472737464038,-0.013137786433892185
2016-05-20,23.15,23.17472737464038,-0.0010669974339132526
2016-05-23,23.13,23.69472737464038,-0.023833461584571225
2016-05-24,23.65,23.344727374640378,0.013076726939687422
2016-05-25,23.3,23.46472737464038,-0.00702021259443264
2016-05-26,23.42,23.74472737464038,-0.013675767656409987
2016-05-27,23.7,23.71472737464038,-0.000621022304314045
2016-05-31,23.67,23.85472737464038,-0.007743847654983482
2016-06-01,23.81,23.92472737464038,-0.00479534720892949
2016-06-02,23.88,24.19472737464038,-0.01300809758122179
2016-06-03,24.15,24.12472737464038,0.0010475818013258031
2016-06-06,24.08,24.28472737464038,-0.008430293306655345
2016-06-07,24.24,24.54472737464038,-0.012415186772668174
2016-06-08,24.5,24.80472737464038,-0.012285052362717042
2016-06-09,24.76,24.76472737464038,-0.0001908914468898848
2016-06-10,24.72,24.64472737464038,0.0030543095168127365
2016-06-13,24.6,24.67472737464038,-0.003028498491828513
2016-06-14,24.63,25.004727374640378,-0.014986261158776881
2016-06-15,24.96,25.42472737464038,-0.01827855881372853
2016-06-16,25.38,25.60472737464038,-0.008776792322458316
2016-06-17,25.56,25.66472737464038,-0.004080595640531204
2016-06-20,25.62,25.71472737464038,-0.003683779075713489
2016-06-21,25.67,25.37472737464038,0.011636484640805245
2016-06-22,25.33,25.48472737464038,-0.006071376490154212
2016-06-23,25.44,25.434727374640378,0.0002073002506359778
2016-06-24,25.39,25.524727374640378,-0.005278308076043681
2016-06-27,25.48,26.19472737464038,-0.02728516179680951
2016-06-28,26.15,26.26472737464038,-0.004368115952772311
2016-06-29,26.22,26.70472737464038,-0.018151369524958882
2016-06-30,26.66,26.720343471681616,-0.002258334431425535
2016-07-01,26.46,26.850343471681615,-0.014537745935849888
2016-07-05,26.59,26.940343471681615,-0.01300441741026348
2016-07-06,26.68,26.650343471681616,0.0011128009794656446
2016-07-07,26.39,27.100343471681615,-0.026211604012468914
2016-07-08,26.84,27.390343471681614,-0.020092609362515113
2016-07-11,27.13,27.480343471681614,-0.012748875283987715
2016-07-12,27.22,27.730343471681614,-0.018403791940146075
2016-07-13,27.47,27.500343471681614,-0.0011033851890926982
2016-07-14,27.24,27.490343471681616,-0.00910659671966274
2016-07-15,27.23,27.630343471681613,-0.014489268730659255
2016-07-18,27.37,27.700343471681613,-0.011925609226446143
2016-07-19,27.44,27.740343471681616,-0.010826955765281587
2016-07-20,27.48,27.710343471681615,-0.00831254480540855
2016-07-21,27.45,27.800343471681614,-0.012602127453514633
2016-07-22,27.54,27.840343471681614,-0.010788066317756306
2016-07-25,27.58,27.820343471681614,-0.008639126685343168
2016-07-26,27.56,27.730343471681614,-0.006142854734402126
2016-07-27,27.47,28.420343471681615,-0.03343884540412223
2016-07-28,28.16,29.050343471681614,-0.030648294143218124
2016-07-29,28.79,28.950343471681613,-0.005538568889120632
2016-08-01,28.69,28.700343471681613,-0.00036039539707310997
2016-08-02,28.44,28.590343471681614,-0.005258540242110921
2016-08-03,28.33,28.500343471681614,-0.005976891887316094
2016-08-04,28.24,28.250343471681614,-0.0003661361389104556
2016-08-05,27.99,28.420343471681615,-0.015142092568670606
2016-08-08,28.16,28.500343471681614,-0.011941732281920858
2016-08-09,28.24,28.460343471681615,-0.0077421227154500505
2016-08-10,28.2,28.450343471681613,-0.008799312807270532
2016-08-11,28.19,28.430343471681613,-0.008453766023650333
2016-08-12,28.17,28.500343471681614,-0.011590859317532343
2016-08-15,28.24,28.320343471681614,-0.0028369525871729806
2016-08-16,28.06,28.200343471681613,-0.004976658239022713
2016-08-17,27.94,28.100343471681615,-0.005706103622655112
2016-08-18,27.84,28.100343471681615,-0.009264778985494604
2016-08-19,27.84,28.260343471681615,-0.014873968963003636
2016-08-22,28.0,28.390343471681614,-0.013749163410825549
2016-08-23,28.13,28.220343471681616,-0.003201359748589705
2016-08-24,27.96,28.170343471681615,-0.007466840860249513
2016-08-25,27.91,28.050343471681614,-0.005003271058812486
2016-08-26,27.79,28.380343471681613,-0.02080113907961223
2016-08-29,28.12,28.400343471681616,-0.009871129620708574
2016-08-30,28.14,28.380343471681613,-0.008468659722932204
2016-08-31,28.12,28.270343471681613,-0.005318063143881169
2016-09-01,28.01,28.550343471681614,-0.018925988481279243
2016-09-02,28.29,28.560343471681616,-0.009465693994530233
2016-09-06,28.3,28.570343471681614,-0.009462380875804755
2016-09-07,28.31,28.250343471681614,0.0021117098409151325
2016-09-08,27.99,27.030343471681615,0.0355029350375724
2016-09-09,26.77,27.370343471681615,-0.02193408615068182
2016-09-12,27.11,26.680343471681613,0.016103860460957797
2016-09-13,26.42,26.780343471681615,-0.013455520914533947
2016-09-14,26.52,26.870343471681615,-0.013038295251076248
2016-09-15,26.61,26.950343471681613,-0.01262853930003649
2016-09-16,26.69,27.030343471681615,-0.012591163410045958
2016-09-19,26.77,27.160343471681614,-0.014371816471636323
2016-09-20,26.9,27.460343471681615,-0.020405552183259013
2016-09-21,27.2,27.660343471681614,-0.01664272434479741
2016-09-22,27.4,27.780343471681615,-0.013691100402316025
2016-09-23,27.52,27.980343471681614,-0.01645238816126471
2016-09-26,27.72,27.680343471681613,0.0014326602687917411
2016-09-27,27.42,28.000343471681614,-0.020726298313752722
2016-09-28,27.74,27.780343471681615,-0.0014522308452644683
2016-09-29,27.52,27.590343471681614,-0.0025495685384929745
2016-09-30,27.33,27.130099745360926,0.007368209351064081
2016-10-03,26.82,26.650099745360926,0.006375220215400823
2016-10-04,26.34,25.990099745360926,0.013462828464193555
2016-10-05,25.68,25.900099745360926,-0.00849802693907964
2016-10-06,25.59,25.820099745360928,-0.008911652070680676
2016-10-07,25.51,25.900099745360926,-0.015061708224918924
2016-10-10,25.59,25.660099745360927,-0.0027318578671386984
2016-10-11,25.35,25.850099745360925,-0.019346143739761512
2016-10-12,25.54,26.010099745360925,-0.01807373866164319
2016-10-13,25.7,25.970099745360926,-0.010400412320679453
2016-10-14,25.66,26.130099745360926,-0.017990736734343593
2016-10-17,25.82,26.190099745360925,-0.014131284300529678
2016-10-18,25.88,26.340099745360927,-0.01746765387408833
2016-10-19,26.03,26.340099745360927,-0.011772914619108121
2016-10-20,26.03,26.150099745360926,-0.004592706969778648
2016-10-21,25.84,26.260099745360925,-0.01599764469421483
2016-10-24,25.95,26.310099745360926,-0.01368674953140081
2016-10-25,26.0,25.790099745360926,0.008138791889582775
2016-10-26,25.48,25.710099745360925,-0.008949780344685077
2016-10-27,25.4,25.700099745360927,-0.011676987573369213
2016-10-28,25.39,26.460099745360925,-0.04044201479431453
2016-10-31,26.15,25.690099745360925,0.017901847762273437
2016-11-01,25.38,25.230099745360928,0.005941326279006676
2016-11-02,24.92,25.000099745360927,-0.003203977031163152
2016-11-03,24.69,25.010099745360925,-0.012798819221834568
2016-11-04,24.7,25.400099745360926,-0.02756287386189471
2016-11-07,25.09,25.800099745360928,-0.02752313953703256
2016-11-08,25.49,25.000099745360927,0.019595932001430505
2016-11-09,24.69,23.960099745360925,0.030463155929908003
2016-11-10,23.65,23.690099745360925,-0.00169267946492202
2016-11-11,23.38,23.960099745360925,-0.024211073890593626
2016-11-14,23.65,24.180099745360927,-0.021922975957228252
2016-11-15,23.87,24.290099745360926,-0.017295101698425852
2016-11-16,23.98,24.040099745360926,-0.0024999790349257145
2016-11-17,23.73,24.580099745360926,-0.034584877773792044
2016-11-18,24.27,24.720099745360926,-0.01820784503288242
2016-11-21,24.41,24.950099745360927,-0.021647197841818233
2016-11-22,24.64,25.040099745360926,-0.015978360686644266
2016-11-23,24.73,25.290099745360926,-0.02214699629500938
2016-11-25,24.98,25.690099745360925,-0.02764098825615313
2016-11-28,25.38,26.120099745360925,-0.028334491543906548
2016-11-29,25.81,25.740099745360926,0.002715617085037536
2016-11-30,25.43,25.460099745360925,-0.0011822320282310894
2016-12-01,25.15,25.860099745360927,-0.027459280990913992
2016-12-02,25.55,26.090099745360927,-0.020701329264061652
2016-12-05,25.78,26.310099745360926,-0.020148146547958046
2016-12-06,26.0,26.910099745360927,-0.03382000639064231
2016-12-07,26.6,26.960099745360925,-0.013356766064001158
2016-12-08,26.65,26.870099745360925,-0.008191251519225395
2016-12-09,26.56,26.950099745360927,-0.014474890595834511
2016-12-12,26.64,27.040099745360926,-0.014796533634442999
2016-12-13,26.73,26.150099745360926,0.022175833372947373
2016-12-14,25.84,25.980099745360928,-0.005392579194617775
2016-12-15,25.67,26.490099745360926,-0.030958726212593546
2016-12-16,26.18,26.460099745360925,-0.010585740343251437
2016-12-19,26.15,26.460099745360925,-0.011719522917342462
2016-12-20,26.15,26.300099745360928,-0.005707193007410738
2016-12-21,25.99,26.260099745360925,-0.010285556718368616
2016-12-22,25.95,26.270099745360927,-0.012184945944769598
2016-12-23,25.96,26.210099745360925,-0.009542113452093659
2016-12-27,25.9,25.970099745360926,-0.0026992482142256247
2016-12-28,25.66,26.410099745360927,-0.028402003498403494
2016-12-29,26.1,26.870099745360925,-0.02866009998693364
2016-12-30,26.56,26.655395826098644,-0.003578856105571071
2017-01-03,26.62,27.255395826098646,-0.02331266183594427
2017-01-04,27.22,27.145395826098646,0.002748317776586795
2017-01-05,27.11,27.065395826098644,0.001648014837394074
2017-01-06,27.03,26.915395826098646,0.00425794124083545
2017-01-09,26.88,26.765395826098647,0.004281803812877127
2017-01-10,26.73,26.555395826098646,0.006575092122323101
2017-01-11,26.52,26.635395826098645,-0.0043324239238665685
2017-01-12,26.6,26.635395826098645,-0.0013289018240892903
2017-01-13,26.6,26.605395826098647,-0.00020280946518946852
2017-01-17,26.57,26.835395826098647,-0.00988976752265891
2017-01-18,26.8,26.655395826098644,0.005424949411547475
2017-01-19,26.62,26.595395826098645,0.0009251290735523554
2017-01-20,26.56,26.605395826098647,-0.001706263887046422
2017-01-23,26.57,26.345395826098645,0.008525367217252278
2017-01-24,26.31,26.135395826098645,0.006680754906608133
2017-01-25,26.1,25.265395826098647,0.03303348895247571
2017-01-26,25.23,24.345395826098645,0.036335583952717965
2017-01-27,24.31,24.075395826098646,0.009744561443389976
2017-01-30,24.04,24.365395826098645,-0.013354834389766146
2017-01-31,24.33,24.255395826098646,0.0030757763936830607
2017-02-01,24.22,24.775395826098645,-0.022417233209795495
2017-02-02,24.74,25.005395826098646,-0.010613542290806244
2017-02-03,24.97,25.085395826098647,-0.004600119802717684
2017-02-06,25.05,24.905395826098644,0.00580613835295174
2017-02-07,24.87,25.185395826098645,-0.012522964827569316
2017-02-08,25.15,25.145395826098646,0.00018310206501404025
2017-02-09,25.11,25.295395826098645,-0.007329232061565993
2017-02-10,25.26,25.345395826098645,-0.003369283584465088
2017-02-13,25.31,25.145395826098646,0.006546095954890863
2017-02-14,25.11,25.005395826098646,0.004183264069436365
2017-02-15,24.97,25.295395826098645,-0.012863836104233473
2017-02-16,25.26,25.245395826098644,0.0005784886084558849
2017-02-17,25.21,25.565395826098644,-0.013901440389036956
2017-02-21,25.53,25.335395826098647,0.007681118354617711
2017-02-22,25.3,25.635395826098645,-0.013083309825752232
2017-02-23,25.6,25.805395826098646,-0.007959413894783829
2017-02-24,25.77,26.035395826098647,-0.010193654356989157
2017-02-27,26.0,25.675395826098647,0.012642616148935693
2017-02-28,25.64,25.725395826098644,-0.0033195145635819268
2017-03-01,25.69,26.025395826098645,-0.012887251680618217
2017-03-02,25.99,26.235395826098646,-0.009353616302389844
2017-03-03,26.2,25.855395826098647,0.013328133756649096
2017-03-06,25.82,25.905395826098644,-0.0032964493834373165
2017-03-07,25.87,25.545395826098645,0.012706954165482953
2017-03-08,25.51,25.225395826098644,0.011282446303851446
2017-03-09,25.19,25.285395826098647,-0.003772763802264878
2017-03-10,25.25,25.095395826098645,0.006160658910212113
2017-03-13,25.06,24.965395826098646,0.0037894121351143006
2017-03-14,24.93,25.525395826098645,-0.02332562559088225
2017-03-15,25.49,25.515395826098647,-0.0009953138203983025
2017-03-16,25.48,25.655395826098644,-0.00683660572955247
2017-03-17,25.62,25.815395826098644,-0.007568964946921497
2017-03-20,25.78,25.685395826098645,0.0036831892543867095
2017-03-21,25.65,25.765395826098647,-0.004478713499202702
2017-03-22,25.73,26.015395826098647,-0.010970266530111239
2017-03-23,25.98,26.205395826098645,-0.008601122745650946
2017-03-24,26.17,25.675395826098647,0.019263740946832808
2017-03-27,25.64,25.845395826098645,-0.007947095392953352
2017-03-28,25.81,25.895395826098646,-0.00329772237011261
2017-03-29,25.86,25.995395826098644,-0.00520845410488846
2017-03-30,25.96,26.305395826098646,-0.01313022728804425
2017-03-31,26.27,26.657119489880788,-0.014522180088803016
2017-04-03,26.62,26.717119489880787,-0.0036351033245769493
2017-04-04,26.68,27.127119489880787,-0.01648237993155066
2017-04-05,27.09,27.31711948988079,-0.008314181514083918
2017-04-06,27.28,27.347119489880786,-0.0024543531872021074
2017-04-07,27.31,27.467119489880787,-0.005720275471138292
2017-04-10,27.43,27.607119489880787,-0.006415717871098736
2017-04-11,27.57,27.79711948988079,-0.008170612424912127
2017-04-12,27.76,27.777119489880786,-0.0006163162413950207
2017-04-13,27.74,28.157119489880788,-0.014813997221224784
2017-04-17,28.12,28.037119489880787,0.0029560993292883087
2017-04-18,28.0,27.697119489880787,0.010935451617265501
2017-04-19,27.66,27.647119489880787,0.00046588976923711556
2017-04-20,27.61,27.767119489880788,-0.005658472782459345
2017-04-21,27.73,27.497119489880788,0.008469269306732752
2017-04-24,27.46,27.497119489880788,-0.001349941032712465
2017-04-25,27.46,27.467119489880787,-0.0002592004554176075
2017-04-26,27.43,27.997119489880788,-0.020256351375210868
2017-04-27,27.96,27.767119489880788,0.006946363672670763
2017-04-28,27.73,27.767119489880788,-0.0013368145692719269
2017-05-01,27.73,27.81711948988079,-0.003131865968813874
2017-05-02,27.78,27.587119489880788,0.006991687196264307
2017-05-03,27.55,27.677119489880788,-0.004592945083293998
2017-05-04,27.64,27.907119489880788,-0.009571732760797702
2017-05-05,27.87,28.197119489880787,-0.011601166920549466
2017-05-08,28.16,27.917119489880786,0.008700056257854749
2017-05-09,27.88,28.04711948988079,-0.00595852597059332
2017-05-10,28.01,28.04711948988079,-0.0013234688822209018
2017-05-11,28.01,27.737119489880786,0.009838098372787707
2017-05-12,27.7,28.157119489880788,-0.016234597081035584
2017-05-15,28.12,28.177119489880788,-0.0020271585923217206
2017-05-16,28.14,28.527119489880786,-0.01357022709629363
2017-05-17,28.49,28.337119489880788,0.005395061773085352
2017-05-18,28.3,28.607119489880787,-0.01073577121210767
2017-05-19,28.57,28.757119489880786,-0.006506892665193109
2017-05-22,28.72,28.86711948988079,-0.005096438178820106
2017-05-23,28.83,29.007119489880786,-0.006106069578628026
2017-05-24,28.97,28.907119489880788,0.002175260324406292
2017-05-25,28.87,28.697119489880787,0.006024315791700818
2017-05-26,28.66,28.54711948988079,0.003954182142938301
2017-05-30,28.51,28.70711948988079,-0.0068665715468342325
2017-05-31,28.67,29.037119489880787,-0.012643109796366847
2017-06-01,29.0,29.217119489880787,-0.007431242150889861
2017-06-02,29.18,28.917119489880786,0.009090826291021425
2017-06-05,28.88,28.747119489880788,0.004622393912057321
2017-06-06,28.71,28.63711948988079,0.0025449665126049403
2017-06-07,28.6,28.36711948988079,0.008209522655350465
2017-06-08,28.33,28.487119489880786,-0.005515457255571232
2017-06-09,28.45,28.697119489880787,-0.008611299470942635
2017-06-12,28.66,28.687119489880786,-0.0009453542343402788
2017-06-13,28.65,28.907119489880788,-0.008894676966025528
2017-06-14,28.87,29.097119489880786,-0.0078055661131601894
2017-06-15,29.06,28.86711948988079,0.006681668054439038
2017-06-16,28.83,28.917119489880786,-0.0030127305699060303
2017-06-19,28.88,28.497119489880788,0.01343576182340711
2017-06-20,28.46,28.537119489880787,-0.0027024272687414808
2017-06-21,28.5,28.31711948988079,0.006458302024136442
2017-06-22,28.28,28.197119489880787,0.0029393254211287356
2017-06-23,28.16,28.087119489880788,0.002594801868004648
2017-06-26,28.05,27.70711948988079,0.012375177081992872
2017-06-27,27.67,27.79711948988079,-0.004573117366605706
2017-06-28,27.76,27.687119489880786,0.002632289362779483
2017-06-29,27.65,27.987119489880786,-0.012045522941461662
2017-06-30,27.95,28.3009682715616,-0.012401281404716968
2017-07-03,28.09,27.830968271561602,0.009307320029647848
2017-07-05,27.62,27.5409682715616,0.002869606023256921
2017-07-06,27.33,27.9109682715616,-0.02081505255958993
2017-07-07,27.7,27.650968271561602,0.0017732373042729233
2017-07-10,27.44,27.7009682715616,-0.009420907926511513
2017-07-11,27.49,28.1109682715616,-0.022089892655522747
2017-07-12,27.9,27.8609682715616,0.0014009465879991634
2017-07-13,27.65,28.0409682715616,-0.01394275218228147
2017-07-14,27.83,28.3609682715616,-0.01872179632505777
2017-07-17,28.15,28.5709682715616,-0.01473412687873854
2017-07-18,28.36,29.0009682715616,-0.02210161624810769
2017-07-19,28.79,28.1909682715616,0.02124906539810789
2017-07-20,27.98,27.9809682715616,-3.4604648138092386e-05
2017-07-21,27.77,28.1209682715616,-0.012480660984797276
2017-07-24,27.91,27.9409682715616,-0.00110834639875812
2017-07-25,27.73,28.6309682715616,-0.031468313017429694
2017-07-26,28.42,28.9609682715616,-0.018679219095474986
2017-07-27,28.75,29.080968271561602,-0.011380923374730179
2017-07-28,28.87,28.8009682715616,0.002396854431681028
2017-07-31,28.59,29.1009682715616,-0.017558462893516036
2017-08-01,28.89,29.1109682715616,-0.007590550389815154
2017-08-02,28.9,28.920968271561602,-0.0007250196938330955
2017-08-03,28.71,28.900968271561602,-0.006607677284968805
2017-08-04,28.69,28.6309682715616,0.0020618139029910942
2017-08-07,28.42,28.9509682715616,-0.01834025952365692
2017-08-08,28.74,28.7309682715616,0.00031435517080491415
2017-08-09,28.52,28.470968271561603,0.0017221658206605372
2017-08-10,28.26,28.470968271561603,-0.007409943685418252
2017-08-11,28.26,29.0309682715616,-0.026556753613927175
2017-08-14,28.82,29.0709682715616,-0.008632951927064259
2017-08-15,28.86,29.1109682715616,-0.008621089797510084
2017-08-16,28.9,28.7309682715616,0.005883259027009924
2017-08-17,28.52,29.0709682715616,-0.018952525640522966
2017-08-18,28.86,29.6409682715616,-0.026347596488974556
2017-08-21,29.43,29.3909682715616,0.0013280177800798487
2017-08-22,29.18,29.7509682715616,-0.01919158618132699
2017-08-23,29.54,29.5409682715616,-3.27772452378694e-05
2017-08-24,29.33,29.5909682715616,-0.00881918662365655
2017-08-25,29.38,29.5109682715616,-0.004437952369316545
2017-08-28,29.3,29.6209682715616,-0.010835846708959651
2017-08-29,29.41,29.6809682715616,-0.009129360911760531
2017-08-30,29.47,29.9309682715616,-0.015401047750252084
2017-08-31,29.72,29.740968271561602,-0.0007050298890790563
2017-09-01,29.53,29.6909682715616,-0.005421455780402318
2017-09-05,29.48,29.650968271561602,-0.005766026592985751
2017-09-06,29.44,29.6209682715616,-0.00610946508913901
2017-09-07,29.41,29.5409682715616,-0.00443344545641311
2017-09-08,29.33,30.3509682715616,-0.03363873806023632
2017-09-11,30.14,29.720968271561603,0.01409885857720683
2017-09-12,29.51,29.5709682715616,-0.0020617610827519117
2017-09-13,29.36,29.9109682715616,-0.018420275350478854
2017-09-14,29.7,29.7809682715616,-0.0027187924456747448
2017-09-15,29.57,29.7909682715616,-0.0074172906884847345
2017-09-18,29.58,29.6609682715616,-0.002729791921163738
2017-09-19,29.45,29.7009682715616,-0.008449834674309264
2017-09-20,29.49,29.6309682715616,-0.004757464226941788
2017-09-21,29.42,29.3209682715616,0.0033775053920865883
2017-09-22,29.11,29.490968271561602,-0.012918133716517288
2017-09-25,29.28,29.0709682715616,0.0071903944335725
2017-09-26,28.86,28.8209682715616,0.0013542823430021667
2017-09-27,28.61,29.1609682715616,-0.018894032133319638
2017-09-28,28.95,29.0309682715616,-0.0027890310376219585
2017-09-29,28.82,29.03546685011894,-0.007420815764085376
2017-10-02,28.96,29.08546685011894,-0.004313729972617808
2017-10-03,29.01,29.17546685011894,-0.005671437957410541
2017-10-04,29.1,29.07546685011894,0.0008437749256968718
2017-10-05,29.0,29.08546685011894,-0.002938472693574501
2017-10-06,29.01,29.09546685011894,-0.0029374627518164997
2017-10-09,29.02,28.97546685011894,0.001536926052353671
2017-10-10,28.9,29.00546685011894,-0.003636102485918391
2017-10-11,28.93,29.12546685011894,-0.006711200583490062
2017-10-12,29.05,29.10546685011894,-0.0019057193071174705
2017-10-13,29.03,29.01546685011894,0.000500875962331726
2017-10-16,28.94,29.02546685011894,-0.0029445469580307027
2017-10-17,28.95,29.21546685011894,-0.0090865174765421
2017-10-18,29.14,28.955466850118942,0.006372998606316793
2017-10-19,28.88,28.92546685011894,-0.0015718622746707656
2017-10-20,28.85,28.81546685011894,0.0011984240984426187
2017-10-23,28.74,28.71546685011894,0.0008543531612810185
2017-10-24,28.64,28.86546685011894,-0.007810954566910389
2017-10-25,28.79,28.68546685011894,0.0036441153433981466
2017-10-26,28.61,28.69546685011894,-0.0029784094667407723
2017-10-27,28.62,28.455466850118942,0.00578212793863786
2017-10-30,28.38,28.55546685011894,-0.006144772594331105
2017-10-31,28.48,28.78546685011894,-0.010611842834075014
2017-11-01,28.71,28.78546685011894,-0.002621699710895209
2017-11-02,28.71,28.89546685011894,-0.0064185448562210645
2017-11-03,28.82,28.99546685011894,-0.006051526986130318
2017-11-06,28.92,29.05546685011894,-0.004662353243805595
2017-11-07,28.98,29.10546685011894,-0.004310765766618374
2017-11-08,29.03,29.00546685011894,0.0008458112399236661
2017-11-09,28.93,29.03546685011894,-0.003632345595245945
2017-11-10,28.96,29.18546685011894,-0.007725312439811782
2017-11-13,29.11,29.19546685011894,-0.002927401385896755
2017-11-14,29.12,28.77546685011894,0.011973155871827013
2017-11-15,28.7,29.08546685011894,-0.013252902286399637
2017-11-16,29.01,28.91546685011894,0.0032692935711904347
2017-11-17,28.84,28.98546685011894,-0.005018613323398702
2017-11-20,28.91,29.37546685011894,-0.01584542817630341
2017-11-21,29.3,29.29546685011894,0.00015473895344464417
2017-11-22,29.22,29.22546685011894,-0.00018705775161709237
2017-11-24,29.15,29.15546685011894,-0.0001875068626767673
2017-11-27,29.08,29.07546685011894,0.00015590978829083113
2017-11-28,29.0,28.72546685011894,0.009557134486742891
2017-11-29,28.65,28.205466850118942,0.01576053153962187
2017-11-30,28.13,28.35546685011894,-0.007951442002726017
2017-12-01,28.28,27.92546685011894,0.012695692852116025
2017-12-04,27.85,27.43546685011894,0.015109389322429667
2017-12-05,27.36,27.455466850118942,-0.0034771526792861662
2017-12-06,27.38,27.85546685011894,-0.017069067722945475
2017-12-07,27.78,27.98546685011894,-0.007341912544084117
2017-12-08,27.91,27.78546685011894,0.004481952761593577
2017-12-11,27.71,27.88546685011894,-0.006292412139343173
2017-12-12,27.81,27.79546685011894,0.0005228604347400356
2017-12-13,27.72,27.88546685011894,-0.0059338023999493394
2017-12-14,27.81,27.89546685011894,-0.0030638257670376756
2017-12-15,27.82,27.92546685011894,-0.0037767264799905
2017-12-18,27.85,27.34546685011894,0.018450339599116017
2017-12-19,27.27,27.09546685011894,0.00644141512107943
2017-12-20,27.02,26.86546685011894,0.00575211109277185
2017-12-21,26.79,26.93546685011894,-0.005400569105721509
2017-12-22,26.86,26.99546685011894,-0.00501813326181999
2017-12-26,26.92,27.19546685011894,-0.010129145847618815
2017-12-27,27.12,27.37546685011894,-0.009331963232540375
2017-12-28,27.3,27.28546685011894,0.0005326333597621691
2017-12-29,27.21,27.076629688048154,0.00492566148329443
2018-01-02,26.89,26.996629688048152,-0.003949740737280161
2018-01-03,26.81,26.486629688048154,0.01220881311667088
2018-01-04,26.3,26.646629688048154,-0.013008387631236795
2018-01-05,26.46,26.666629688048154,-0.007748624046808761
2018-01-08,26.48,26.416629688048154,0.0023988795202181112
2018-01-09,26.23,26.056629688048154,0.006653596955072283
2018-01-10,25.87,25.816629688048153,0.0020672842503743905
2018-01-11,25.63,25.896629688048154,-0.010295922336612473
2018-01-12,25.71,25.986629688048154,-0.010645077540600845
2018-01-16,25.8,26.216629688048155,-0.015891809626394915
2018-01-17,26.03,25.576629688048154,0.017725959889222764
2018-01-18,25.39,25.826629688048154,-0.01690618146161804
2018-01-19,25.64,26.166629688048154,-0.02012600378140006
2018-01-22,25.98,26.386629688048153,-0.015410444336979356
2018-01-23,26.2,26.206629688048153,-0.00025297751473851715
2018-01-24,26.02,26.19662968804815,-0.006742458482311475
2018-01-25,26.01,26.276629688048153,-0.010147027652082308
2018-01-26,26.09,25.976629688048153,0.004364319517708992
2018-01-29,25.79,25.886629688048153,-0.003732802964797166
2018-01-30,25.7,26.596629688048154,-0.033712154455836085
