date,ICE,dcf,Deviation
2019-09-24,92.9,94.85359154929577,-0.020595862712066926
2019-09-25,93.38,95.64359154929578,-0.023666944252392463
2019-09-26,94.17,93.87359154929578,0.003157527541157057
2019-09-27,92.4,93.74359154929577,-0.014332622924834615
2019-09-30,92.27,93.48724381625442,-0.01302042681509441
2019-10-01,92.33,91.58724381625443,0.00810982133315119
2019-10-02,90.43,92.50724381625442,-0.022454931425482827
2019-10-03,91.35,95.15724381625442,-0.040010026179468694
2019-10-04,94.0,95.51724381625442,-0.015884501642165594
2019-10-07,94.36,94.09724381625442,0.0027923897989898805
2019-10-08,92.94,95.28724381625442,-0.02463334778347337
2019-10-09,94.13,95.89724381625442,-0.018428515209890528
2019-10-10,94.74,95.09724381625442,-0.0037566158798953975
2019-10-11,93.94,94.65724381625442,-0.007577273406002782
2019-10-14,93.5,94.45724381625442,-0.010134149352446942
2019-10-15,93.3,94.75724381625442,-0.015378706234640882
2019-10-16,93.6,95.43724381625442,-0.01925080548000402
2019-10-17,94.28,95.55724381625441,-0.013366268900664502
2019-10-18,94.4,94.48724381625442,-0.0009233396248077286
2019-10-21,93.33,93.02724381625441,0.0032544894519672685
2019-10-22,91.87,94.08724381625443,-0.023565828122083632
2019-10-23,92.93,94.06724381625442,-0.012089689993212027
2019-10-24,92.91,93.11724381625442,-0.0022256223204304426
2019-10-25,91.96,92.75724381625442,-0.008594949391054651
2019-10-28,91.6,92.50724381625442,-0.009807273234261116
2019-10-29,91.35,94.33724381625443,-0.031665582917313584
2019-10-30,93.18,95.4772438162544,-0.024060642352385364
2019-10-31,94.32,94.08724381625443,0.0024738335857741323
2019-11-01,92.93,92.32724381625442,0.006528475873764483
2019-11-04,91.17,90.56724381625442,0.006655344232054494
2019-11-05,89.41,92.26724381625442,-0.030967044186824166
2019-11-06,91.11,91.79724381625442,-0.0074865408555189195
2019-11-07,90.64,91.62724381625442,-0.010774566331321678
2019-11-08,90.47,92.33724381625443,-0.020222000777607496
2019-11-11,91.18,92.55724381625441,-0.014879913872419603
2019-11-12,91.4,93.82724381625442,-0.025869286121286694
2019-11-13,92.67,94.32724381625442,-0.017569089790036352
2019-11-14,93.17,94.11724381625442,-0.010064508668610417
2019-11-15,92.96,93.9772438162544,-0.010824363164377737
2019-11-18,92.82,95.13724381625441,-0.0243568525143516
2019-11-19,93.98,95.63724381625441,-0.017328435556324018
2019-11-20,94.48,95.04724381625442,-0.005968019623493914
2019-11-21,93.89,94.90724381625442,-0.01071829478289199
2019-11-22,93.75,95.4772438162544,-0.018090633403478606
2019-11-25,94.32,95.62724381625442,-0.013670202800848963
2019-11-26,94.47,94.58724381625443,-0.0012395309507293728
2019-11-27,93.43,95.32724381625442,-0.01990243020045146
2019-11-29,94.17,94.45724381625442,-0.0030409929895179877
2019-12-02,93.3,94.60724381625441,-0.013817586936507031
2019-12-03,93.45,94.4772438162544,-0.01087292320097999
2019-12-04,93.32,94.80724381625441,-0.015687027239572937
2019-12-05,93.65,94.95724381625442,-0.01376665711553271
2019-12-06,93.8,94.03724381625442,-0.0025228707970001985
2019-12-09,92.88,93.48724381625442,-0.006495472445930073
2019-12-10,92.33,93.46724381625442,-0.012167298080278388
2019-12-11,92.31,91.87724381625442,0.004710156353961326
2019-12-12,90.72,93.06724381625442,-0.025220944770736442
2019-12-13,91.91,93.42724381625442,-0.016239843479043614
2019-12-16,92.27,93.75724381625442,-0.015862708370236733
2019-12-17,92.6,93.01724381625442,-0.0044856609284043
2019-12-18,91.86,94.64724381625442,-0.029448758398770702
2019-12-19,93.49,94.18724381625442,-0.007402741475423635
2019-12-20,93.03,93.51724381625442,-0.005210202914146755
2019-12-23,92.36,93.34724381625442,-0.010576036055201854
2019-12-24,92.19,94.02724381625441,-0.019539483895164578
2019-12-26,92.87,94.15724381625442,-0.013671213855478204
2019-12-27,93.0,93.59724381625442,-0.006380997900182872
2019-12-30,92.44,93.70724381625442,-0.01352343495172359
2019-12-31,92.55,96.54256637168142,-0.041355502776985964
2020-01-02,92.67,98.54256637168142,-0.05959420977054075
2020-01-03,94.67,98.57256637168142,-0.039590796053399435
2020-01-06,94.7,98.30256637168144,-0.03664773468945004
2020-01-07,94.43,97.47256637168141,-0.031214591807088743
2020-01-08,93.6,98.30256637168144,-0.04783767652515869
2020-01-09,94.43,98.12256637168142,-0.037632182975058215
2020-01-10,94.25,98.90256637168142,-0.04704191753929632
2020-01-13,95.03,97.64256637168141,-0.0267564287662877
2020-01-14,93.77,99.64256637168141,-0.05893632195076026
2020-01-15,95.77,100.14256637168141,-0.04366341437119292
2020-01-16,96.27,100.64256637168141,-0.043446491174849
2020-01-17,96.77,100.63256637168142,-0.03838286661015111
2020-01-21,96.76,100.30256637168144,-0.03531880090240247
2020-01-22,96.43,101.17256637168141,-0.0468760113710911
2020-01-23,97.3,100.98256637168141,-0.036467347820485996
2020-01-24,97.11,102.05256637168144,-0.048431573525356764
2020-01-27,98.18,102.81256637168141,-0.04505836723240664
2020-01-28,98.94,102.78256637168141,-0.03738539041519906
2020-01-29,98.91,104.04256637168142,-0.04933140877499942
2020-01-30,100.17,103.61256637168141,-0.03322537499295364
2020-01-31,99.74,103.91256637168142,-0.040154588779539035
2020-02-03,100.04,96.46256637168142,0.03708623731338778
2020-02-04,92.59,96.75256637168141,-0.04302280061172359
2020-02-05,92.88,93.98256637168141,-0.011731605277951251
2020-02-06,90.11,96.50256637168141,-0.06624244941901669
2020-02-07,92.63,98.69256637168141,-0.0614288045651733
2020-02-10,94.82,98.63256637168142,-0.038654234721160585
2020-02-11,94.76,98.26256637168142,-0.03564497143737155
2020-02-12,94.39,98.06256637168141,-0.037451256963452084
2020-02-13,94.19,100.73256637168141,-0.0649498628630264
2020-02-14,96.86,100.07256637168142,-0.032102368192992725
2020-02-18,96.2,99.29256637168142,-0.031146001001777113
2020-02-19,95.42,99.08256637168141,-0.03696479114138285
2020-02-20,95.21,98.62256637168142,-0.034602287257668785
2020-02-21,94.75,97.72256637168141,-0.03041842311401699
2020-02-24,93.85,95.84256637168141,-0.02078999391516878
2020-02-25,91.97,97.73256637168141,-0.05896260157301214
2020-02-26,93.86,95.69256637168141,-0.01915056144030558
2020-02-27,91.82,93.09256637168141,-0.013669903207959355
2020-02-28,89.22,97.27256637168142,-0.08278352954020274
2020-03-02,93.4,98.81256637168141,-0.05477609347096757
2020-03-03,94.94,104.04256637168142,-0.08748886815386148
2020-03-04,100.17,101.78256637168141,-0.015843247317942177
2020-03-05,97.91,97.91256637168142,-2.621085093079678e-05
2020-03-06,94.04,92.49256637168142,0.016730356708886562
2020-03-09,88.62,94.42256637168141,-0.06145317369197956
2020-03-10,90.55,90.07256637168142,0.005300544300563814
2020-03-11,86.2,79.48256637168141,0.08451455375643135
2020-03-12,75.61,86.99256637168142,-0.13084527617047947
2020-03-13,83.12,78.00256637168141,0.06560596485933656
2020-03-16,74.13,80.66256637168142,-0.08098634429234874
2020-03-17,76.79,73.95256637168141,0.03836829156215904
2020-03-18,70.08,77.55256637168144,-0.09635485608391248
2020-03-19,73.68,76.86256637168141,-0.041405934278743506
2020-03-20,72.99,70.72256637168141,0.032060963630789585
2020-03-23,66.85,77.53256637168141,-0.13778166867933317
2020-03-24,73.66,78.39256637168141,-0.060370091077806665
2020-03-25,74.52,83.69256637168141,-0.10959834032267268
2020-03-26,79.82,85.12256637168142,-0.06229330949125944
2020-03-27,81.25,87.68256637168142,-0.07336197647790255
2020-03-30,83.81,81.80045045045046,0.0245664851291596
2020-03-31,80.75,80.36045045045046,0.00484752819783818
2020-04-01,79.31,82.19045045045046,-0.03504604774233433
2020-04-02,81.14,82.04045045045045,-0.010975688767022151
2020-04-03,80.99,85.48045045045045,-0.05253189971259431
2020-04-06,84.43,83.35045045045045,0.012951934197300119
2020-04-07,82.3,86.39045045045044,-0.04734840979671173
2020-04-08,85.34,88.43045045045045,-0.03494780852871593
2020-04-09,87.38,86.23045045045045,0.01333113237312955
2020-04-13,85.18,88.05045045045046,-0.032600065482524365
2020-04-14,87.0,87.30045045045046,-0.0034415681580128865
2020-04-15,86.25,89.15045045045045,-0.032534333094172196
2020-04-16,88.1,91.45045045045045,-0.03663678455324604
2020-04-17,90.4,90.45045045045045,-0.000557768924302704
2020-04-20,89.4,88.58045045045046,0.009252036373510908
2020-04-21,87.53,90.24045045045045,-0.030035870132748443
2020-04-22,89.19,89.55045045045046,-0.004025110411364108
2020-04-23,88.5,89.97045045045046,-0.016343704439495732
2020-04-24,88.92,93.40045045045045,-0.04797033021620545
2020-04-27,92.35,91.34045045045045,0.011052600951395597
2020-04-28,90.29,91.75045045045044,-0.015917637932896578
2020-04-29,90.7,90.50045045045044,0.0022049564234911667
2020-04-30,89.45,89.72045045045046,-0.003014367951705843
2020-05-01,88.67,90.72045045045046,-0.022601854821811873
2020-05-04,89.67,94.02045045045045,-0.04627132107544174
2020-05-05,92.97,92.79045045045045,0.0019350003009783734
2020-05-06,91.74,94.14045045045044,-0.025498608079359997
2020-05-07,93.09,94.57045045045045,-0.01565447180804236
2020-05-08,93.52,95.15045045045045,-0.017135499020044187
2020-05-11,94.1,93.60045045045045,0.0053370421525267275
2020-05-12,92.55,94.35045045045045,-0.019082584575428108
2020-05-13,93.3,94.30045045045046,-0.01060917997391897
2020-05-14,93.25,94.52045045045045,-0.013441011383207968
2020-05-15,93.47,97.05045045045046,-0.03689267214971326
2020-05-18,96.0,94.01045045045045,0.021163067935709767
2020-05-19,92.96,94.50045045045044,-0.01630098526628887
2020-05-20,93.45,93.91045045045045,-0.004903079989946324
2020-05-21,92.86,94.82045045045045,-0.020675396933227064
2020-05-22,93.77,95.28045045045045,-0.015852679571828232
2020-05-26,94.23,93.88045045045045,0.0037233475965694485
2020-05-27,92.83,95.92045045045045,-0.03221889009004264
2020-05-28,94.87,98.30045045045046,-0.03489760662062902
2020-05-29,97.25,98.67045045045045,-0.01439590519720746
2020-06-01,97.62,97.40045045045045,0.002254091726826779
2020-06-02,96.35,98.93045045045045,-0.026083480250025604
2020-06-03,97.88,96.84045045045045,0.010734662475382128
2020-06-04,95.79,98.86045045045046,-0.031058430711777718
2020-06-05,97.81,98.36045045045046,-0.005596257926123949
2020-06-08,97.48,,
2020-06-09,97.44,,
2020-06-10,97.31,94.82045045045045,0.026255407327457236
2020-06-11,92.04,,
2020-06-12,93.26,,
2020-06-15,93.769997,95.71045045045045,-0.02027420664428936
2020-06-16,94.660004,95.67045045045045,-0.010561740283367538
2020-06-17,94.620003,95.44045045045046,-0.008596433132683212
2020-06-18,94.389999,95.57045045045045,-0.012351636357123441
2020-06-19,94.519997,95.36045045045046,-0.008813438343468816
2020-06-22,94.309998,94.55045045045046,-0.0025431126906843016
2020-06-23,93.5,91.76045045045045,0.018957508828805203
2020-06-24,90.709999,93.88045045045045,-0.03377115720299828
2020-06-25,92.830002,91.45045045045045,0.015085235149246312
2020-06-26,90.400002,91.45045045045045,-0.01148653117919407
2020-06-29,90.400002,92.65045045045045,-0.02428966550631062
2020-06-30,91.599998,94.35045045045045,-0.0291514501236525
2020-07-01,93.300003,93.31045045045045,-0.00011196441984806516
2020-07-02,92.260002,93.58045045045046,-0.01411030235582822
2020-07-06,92.529999,93.62045045045045,-0.011647577481242455
2020-07-07,92.57,94.89045045045044,-0.024453993414881414
2020-07-08,93.839996,93.19045045045046,0.006970087025117477
2020-07-09,92.139999,93.60045345045044,-0.015603070248196627
2020-07-10,92.550003,92.88045245045045,-0.0035577932894623743
2020-07-13,91.830002,92.77045145045045,-0.010137381415598279
2020-07-14,91.720001,94.29044845045046,-0.02726095264889128
2020-07-15,93.239998,93.42045345045045,-0.0019316481967855959
2020-07-16,92.370003,94.88045245045045,-0.026459079669350127
2020-07-17,93.830002,95.30045045045046,-0.015429606507631255
2020-07-20,94.25,96.16045145045045,-0.019867330296747476
2020-07-21,95.110001,97.11044845045043,-0.02059971385541637
2020-07-22,96.059998,96.90044845045045,-0.008673339121647361
2020-07-23,95.849998,97.37045045045045,-0.015615132141389987
2020-07-24,96.32,95.59045145045044,0.0076320232667559385
2020-07-27,94.540001,93.97044845045045,0.00606097511442516
2020-07-28,92.919998,95.35045345045044,-0.025489710457574755
2020-07-29,94.300003,95.96420589855073,-0.017341912882706034
2020-07-30,94.370003,98.37420189855072,-0.040703749776593745
2020-07-31,96.779999,,
2020-08-03,96.279999,,
2020-08-04,95.779999,,
2020-08-05,96.160004,,
2020-08-06,97.449997,,
