date,DD,dcf,Deviation
2015-04-23,72.59,,
2015-04-24,72.76,,
2015-04-27,73.26,,
2015-04-28,73.75,,
2015-04-29,73.45,,
2015-04-30,72.59,,
2015-05-01,73.57,,
2015-05-04,73.51,,
2015-05-05,73.08,,
2015-05-06,72.42,,
2015-05-07,72.07,,
2015-05-08,73.8,,
2015-05-11,73.87,,
2015-05-12,72.52,,
2015-05-13,72.2,,
2015-05-14,72.93,,
2015-05-15,73.31,,
2015-05-18,72.59,,
2015-05-19,72.2,,
2015-05-20,72.64,,
2015-05-21,73.13,,
2015-05-22,73.0,,
2015-05-26,72.05,,
2015-05-27,72.87,,
2015-05-28,73.4,,
2015-05-29,74.11,,
2015-06-01,74.38,,
2015-06-02,74.94,,
2015-06-03,75.45,,
2015-06-04,75.5,,
2015-06-05,74.11,,
2015-06-08,73.16,,
2015-06-09,73.33,,
2015-06-10,74.0,,
2015-06-11,74.24,,
2015-06-12,73.78,,
2015-06-15,73.81,,
2015-06-16,74.85,,
2015-06-17,75.93,,
2015-06-18,76.27,,
2015-06-19,75.83,,
2015-06-22,76.06,,
2015-06-23,76.24,,
2015-06-24,75.58,,
2015-06-25,75.75,,
2015-06-26,74.96,,
2015-06-29,72.29,,
2015-06-30,72.83,,
2015-07-01,73.14,,
2015-07-02,73.13,,
2015-07-06,71.97,,
2015-07-07,72.36,,
2015-07-08,70.48,,
2015-07-09,71.53,,
2015-07-10,73.17,,
2015-07-13,73.92,,
2015-07-14,75.49,,
2015-07-15,74.15,,
2015-07-16,74.34,,
2015-07-17,72.83,,
2015-07-20,71.9,,
2015-07-21,71.31,,
2015-07-22,71.16,,
2015-07-23,67.98,,
2015-07-24,65.43,,
2015-07-27,64.94,,
2015-07-28,66.4,,
2015-07-29,67.51,,
2015-07-30,67.49,,
2015-07-31,66.98,,
2015-08-03,66.13,,
2015-08-04,66.45,,
2015-08-05,67.08,,
2015-08-06,66.32,,
2015-08-07,64.76,,
2015-08-10,66.38,,
2015-08-11,64.46,,
2015-08-12,65.04,,
2015-08-13,64.0,,
2015-08-14,63.9,,
2015-08-17,64.72,,
2015-08-18,63.69,,
2015-08-19,62.81,,
2015-08-20,62.15,,
2015-08-21,60.66,,
2015-08-24,57.43,,
2015-08-25,56.06,,
2015-08-26,58.43,,
2015-08-27,62.05,,
2015-08-28,62.62,,
2015-08-31,62.28,,
2015-09-01,59.29,,
2015-09-02,60.33,,
2015-09-03,60.96,,
2015-09-04,59.89,,
2015-09-08,62.75,,
2015-09-09,62.32,,
2015-09-10,62.28,,
2015-09-11,62.31,,
2015-09-14,61.31,,
2015-09-15,62.07,,
2015-09-16,64.02,,
2015-09-17,62.94,,
2015-09-18,61.64,,
2015-09-21,62.65,,
2015-09-22,62.05,,
2015-09-23,60.6,,
2015-09-24,60.47,,
2015-09-25,60.23,,
2015-09-28,56.96,,
2015-09-29,57.73,,
2015-09-30,60.35,,
2015-10-01,61.17,,
2015-10-02,63.26,,
2015-10-05,65.91,,
2015-10-06,67.01,,
2015-10-07,67.59,,
2015-10-08,68.02,,
2015-10-09,67.01,,
2015-10-12,66.32,,
2015-10-13,66.2,,
2015-10-14,67.05,,
2015-10-15,67.72,,
2015-10-16,67.78,,
2015-10-19,67.45,,
2015-10-20,67.88,,
2015-10-21,67.58,,
2015-10-22,71.05,,
2015-10-23,71.62,,
2015-10-26,71.8,,
2015-10-27,72.15,,
2015-10-28,73.11,,
2015-10-29,72.44,,
2015-10-30,73.54,,
2015-11-02,73.43,,
2015-11-03,73.98,,
2015-11-04,73.13,,
2015-11-05,73.45,,
2015-11-06,73.78,,
2015-11-09,73.58,,
2015-11-10,73.6,,
2015-11-11,73.58,,
2015-11-12,71.78,,
2015-11-13,72.79,,
2015-11-16,73.51,,
2015-11-17,73.51,,
2015-11-18,75.66,,
2015-11-19,75.89,,
2015-11-20,75.89,,
2015-11-23,75.43,,
2015-11-24,75.97,,
2015-11-25,73.9,,
2015-11-27,74.02,,
2015-11-30,74.2,,
2015-12-01,76.03,,
2015-12-02,74.42,,
2015-12-03,73.81,,
2015-12-04,75.87,,
2015-12-07,74.05,,
2015-12-08,72.44,,
2015-12-09,81.08,,
2015-12-10,78.15,,
2015-12-11,75.96,,
2015-12-14,73.0,,
2015-12-15,71.97,,
2015-12-16,72.19,,
2015-12-17,71.52,,
2015-12-18,70.64,,
2015-12-21,72.54,,
2015-12-22,73.3,,
2015-12-23,74.76,,
2015-12-24,74.45,,
2015-12-28,74.34,,
2015-12-29,75.13,,
2015-12-30,73.53,,
2015-12-31,73.27,,
2016-01-04,71.06,,
2016-01-05,70.52,,
2016-01-06,68.97,,
2016-01-07,66.38,,
2016-01-08,65.87,,
2016-01-11,64.62,,
2016-01-12,63.75,,
2016-01-13,62.1,,
2016-01-14,62.97,,
2016-01-15,61.14,,
2016-01-19,59.88,,
2016-01-20,58.81,,
2016-01-21,59.78,,
2016-01-22,61.51,,
2016-01-25,60.03,,
2016-01-26,60.43,,
2016-01-27,58.94,,
2016-01-28,59.14,,
2016-01-29,59.78,,
2016-02-01,60.6,,
2016-02-02,64.09,,
2016-02-03,66.52,,
2016-02-04,67.45,,
2016-02-05,66.45,,
2016-02-08,65.8,,
2016-02-09,66.32,,
2016-02-10,65.7,,
2016-02-11,63.76,,
2016-02-12,65.48,,
2016-02-16,66.65,,
2016-02-17,68.3,,
2016-02-18,67.7,,
2016-02-19,67.01,,
2016-02-22,68.16,,
2016-02-23,66.87,,
2016-02-24,67.16,,
2016-02-25,68.46,,
2016-02-26,69.37,,
2016-02-29,69.19,,
2016-03-01,71.26,,
2016-03-02,70.62,,
2016-03-03,70.59,,
2016-03-04,71.58,,
2016-03-07,70.82,,
2016-03-08,69.5,,
2016-03-09,69.83,,
2016-03-10,69.93,,
2016-03-11,72.05,,
2016-03-14,71.56,,
2016-03-15,71.43,,
2016-03-16,72.1,,
2016-03-17,73.16,,
2016-03-18,73.53,,
2016-03-21,73.36,,
2016-03-22,72.94,,
2016-03-23,72.84,,
2016-03-24,73.04,,
2016-03-28,73.38,,
2016-03-29,72.76,,
2016-03-30,73.27,,
2016-03-31,72.39,,
2016-04-01,72.79,,
2016-04-04,72.69,,
2016-04-05,72.22,,
2016-04-06,72.49,,
2016-04-07,71.79,,
2016-04-08,72.26,,
2016-04-11,72.25,,
2016-04-12,73.47,,
2016-04-13,74.31,,
2016-04-14,74.52,,
2016-04-15,74.54,,
2016-04-18,74.78,,
2016-04-19,75.5,,
2016-04-20,73.92,,
2016-04-21,73.98,,
2016-04-22,74.88,,
2016-04-25,74.78,,
2016-04-26,76.39,,
2016-04-27,76.29,,
2016-04-28,76.03,,
2016-04-29,74.88,,
2016-05-02,74.94,,
2016-05-03,73.68,,
2016-05-04,73.14,,
2016-05-05,72.37,,
2016-05-06,72.81,,
2016-05-09,72.36,,
2016-05-10,73.36,,
2016-05-11,72.94,,
2016-05-12,73.36,,
2016-05-13,71.95,,
2016-05-16,73.44,,
2016-05-17,73.31,,
2016-05-18,72.32,,
2016-05-19,72.26,,
2016-05-20,73.1,,
2016-05-23,74.38,,
2016-05-24,75.18,,
2016-05-25,75.23,,
2016-05-26,74.0,,
2016-05-27,74.27,,
2016-05-31,73.1,,
2016-06-01,73.41,,
2016-06-02,74.35,,
2016-06-03,75.66,,
2016-06-06,76.33,,
2016-06-07,76.43,,
2016-06-08,76.4,,
2016-06-09,76.27,,
2016-06-10,75.97,,
2016-06-13,74.99,,
2016-06-14,74.2,,
2016-06-15,73.81,,
2016-06-16,74.28,,
2016-06-17,75.33,,
2016-06-20,75.53,,
2016-06-21,75.82,,
2016-06-22,75.75,,
2016-06-23,76.4,,
2016-06-24,73.4,,
2016-06-27,71.12,,
2016-06-28,69.03,,
2016-06-29,70.31,,
2016-06-30,70.75,,
2016-07-01,70.51,,
2016-07-05,69.4,,
2016-07-06,68.49,,
2016-07-07,68.6,,
2016-07-08,70.31,,
2016-07-11,70.95,,
2016-07-12,72.52,,
2016-07-13,72.84,,
2016-07-14,73.73,,
2016-07-15,74.1,,
2016-07-18,74.86,,
2016-07-19,74.52,,
2016-07-20,75.36,,
2016-07-21,74.72,,
2016-07-22,75.6,,
2016-07-25,75.82,,
2016-07-26,76.2,,
2016-07-27,76.33,,
2016-07-28,76.39,,
2016-07-29,76.39,,
2016-08-01,76.36,,
2016-08-02,75.62,,
2016-08-03,76.05,,
2016-08-04,76.13,,
2016-08-05,76.34,,
2016-08-08,76.29,,
2016-08-09,75.99,,
2016-08-10,76.07,,
2016-08-11,76.34,,
2016-08-12,74.48,,
2016-08-15,75.13,,
2016-08-16,74.52,,
2016-08-17,74.92,,
2016-08-18,75.76,,
2016-08-19,76.03,,
2016-08-22,76.14,,
2016-08-23,76.54,,
2016-08-24,76.3,,
2016-08-25,76.89,,
2016-08-26,76.33,,
2016-08-29,77.04,,
2016-08-30,76.84,,
2016-08-31,76.34,,
2016-09-01,76.57,,
2016-09-02,77.11,,
2016-09-06,76.71,,
2016-09-07,76.71,,
2016-09-08,77.27,,
2016-09-09,76.02,,
2016-09-12,75.31,,
2016-09-13,74.07,,
2016-09-14,74.55,,
2016-09-15,75.22,,
2016-09-16,75.03,,
2016-09-19,75.45,,
2016-09-20,74.82,,
2016-09-21,75.06,,
2016-09-22,74.81,,
2016-09-23,74.35,,
2016-09-26,74.2,,
2016-09-27,74.82,,
2016-09-28,74.48,,
2016-09-29,73.63,,
2016-09-30,73.77,,
2016-10-03,74.61,,
2016-10-04,73.81,,
2016-10-05,75.01,,
2016-10-06,76.27,,
2016-10-07,75.42,,
2016-10-10,76.2,,
2016-10-11,76.17,,
2016-10-12,75.73,,
2016-10-13,75.31,,
2016-10-14,75.97,,
2016-10-17,75.43,,
2016-10-18,76.42,,
2016-10-19,76.76,,
2016-10-20,76.6,,
2016-10-21,77.0,,
2016-10-24,77.2,,
2016-10-25,77.01,,
2016-10-26,76.51,,
2016-10-27,77.65,,
2016-10-28,76.74,,
2016-10-31,76.59,,
2016-11-01,76.54,,
2016-11-02,76.29,,
2016-11-03,75.8,,
2016-11-04,75.62,,
2016-11-07,76.36,,
2016-11-08,76.05,,
2016-11-09,76.67,,
2016-11-10,77.07,,
2016-11-11,76.36,,
2016-11-14,76.09,,
2016-11-15,75.68,,
2016-11-16,75.69,,
2016-11-17,75.95,,
2016-11-18,75.76,,
2016-11-21,76.86,,
2016-11-22,77.33,,
2016-11-23,76.96,,
2016-11-25,77.11,,
2016-11-28,77.31,,
2016-11-29,76.84,,
2016-11-30,79.3,,
2016-12-01,79.86,,
2016-12-02,78.88,,
2016-12-05,79.79,,
2016-12-06,80.02,,
2016-12-07,80.98,,
2016-12-08,81.74,,
2016-12-09,82.14,,
2016-12-12,82.93,,
2016-12-13,82.76,,
2016-12-14,82.07,,
2016-12-15,83.05,,
2016-12-16,83.13,,
2016-12-19,83.66,,
2016-12-20,83.69,,
2016-12-21,84.09,,
2016-12-22,83.62,,
2016-12-23,83.16,,
2016-12-27,83.15,,
2016-12-28,82.41,,
2016-12-29,81.72,,
2016-12-30,81.44,,
2017-01-03,81.98,,
2017-01-04,82.64,,
2017-01-05,82.26,,
2017-01-06,81.75,,
2017-01-09,82.25,,
2017-01-10,82.08,,
2017-01-11,82.92,,
2017-01-12,82.96,,
2017-01-13,82.26,,
2017-01-17,81.6,,
2017-01-18,82.14,,
2017-01-19,81.25,,
2017-01-20,81.67,,
2017-01-23,81.33,,
2017-01-24,84.88,,
2017-01-25,85.7,,
2017-01-26,87.42,,
2017-01-27,87.26,,
2017-01-30,85.61,,
2017-01-31,84.87,,
2017-02-01,85.82,,
2017-02-02,85.2,,
2017-02-03,85.7,,
2017-02-06,85.42,,
2017-02-07,85.1,,
2017-02-08,85.01,,
2017-02-09,85.77,,
2017-02-10,87.09,,
2017-02-13,87.62,,
2017-02-14,87.84,,
2017-02-15,86.96,,
2017-02-16,87.4,,
2017-02-17,87.19,,
2017-02-21,87.13,,
2017-02-22,90.62,,
2017-02-23,90.19,,
2017-02-24,90.45,,
2017-02-27,89.54,,
2017-02-28,88.61,,
2017-03-01,90.32,,
2017-03-02,90.16,,
2017-03-03,90.04,,
2017-03-06,90.39,,
2017-03-07,89.88,,
2017-03-08,90.06,,
2017-03-09,90.43,,
2017-03-10,90.86,,
2017-03-13,91.25,,
2017-03-14,90.63,,
2017-03-15,91.72,,
2017-03-16,90.89,,
2017-03-17,91.13,,
2017-03-20,91.8,,
2017-03-21,89.78,,
2017-03-22,89.37,,
2017-03-23,90.85,,
2017-03-24,89.78,,
2017-03-27,91.12,,
2017-03-28,92.51,,
2017-03-29,91.69,,
2017-03-30,91.35,,
2017-03-31,90.43,,
2017-04-03,89.75,,
2017-04-04,89.95,,
2017-04-05,90.41,,
2017-04-06,90.53,,
2017-04-07,89.94,,
2017-04-10,90.05,,
2017-04-11,88.94,,
2017-04-12,88.13,,
2017-04-13,86.9,,
2017-04-17,87.86,,
2017-04-18,87.5,,
2017-04-19,87.6,,
2017-04-20,88.16,,
2017-04-21,88.47,,
2017-04-24,89.41,,
2017-04-25,92.24,,
2017-04-26,91.56,,
2017-04-27,89.94,,
2017-04-28,89.38,,
2017-05-01,88.98,,
2017-05-02,88.98,,
2017-05-03,87.83,,
2017-05-04,87.42,,
2017-05-05,89.79,,
2017-05-08,88.77,,
2017-05-09,88.0,,
2017-05-10,87.83,,
2017-05-11,88.04,,
2017-05-12,88.3,,
2017-05-15,88.81,,
2017-05-16,88.67,,
2017-05-17,85.68,,
2017-05-18,86.22,,
2017-05-19,87.23,,
2017-05-22,86.79,,
2017-05-23,86.51,,
2017-05-24,87.46,,
2017-05-25,86.32,,
2017-05-26,86.9,,
2017-05-30,86.66,,
2017-05-31,88.19,,
2017-06-01,89.32,,
2017-06-02,89.74,,
2017-06-05,89.96,,
2017-06-06,90.7,,
2017-06-07,91.06,,
2017-06-08,91.05,,
2017-06-09,92.14,,
2017-06-12,91.1,,
2017-06-13,92.88,,
2017-06-14,91.84,,
2017-06-15,91.23,,
2017-06-16,91.64,,
2017-06-19,92.83,,
2017-06-20,92.65,,
2017-06-21,90.63,,
2017-06-22,90.85,,
2017-06-23,90.33,,
2017-06-26,90.48,,
2017-06-27,89.79,,
2017-06-28,90.02,,
2017-06-29,89.25,,
2017-06-30,89.77,,
2017-07-03,91.0,,
2017-07-05,90.26,,
2017-07-06,90.46,,
2017-07-07,90.93,,
2017-07-10,91.83,,
2017-07-11,91.87,,
2017-07-12,94.33,,
2017-07-13,93.38,,
2017-07-14,94.28,,
2017-07-17,94.11,,
2017-07-18,93.58,,
2017-07-19,95.03,,
2017-07-20,94.49,,
2017-07-21,94.14,,
2017-07-24,94.25,,
2017-07-25,95.15,,
2017-07-26,94.53,,
2017-07-27,94.08,,
2017-07-28,93.48,,
2017-07-31,91.43,,
2017-08-01,92.07,,
2017-08-02,91.52,,
2017-08-03,90.28,,
2017-08-04,91.25,,
2017-08-07,90.92,,
2017-08-08,90.25,,
2017-08-09,90.38,,
2017-08-10,89.82,,
2017-08-11,90.04,,
2017-08-14,90.25,,
2017-08-15,90.62,,
2017-08-16,91.0,,
2017-08-17,89.92,,
2017-08-18,90.24,,
2017-08-21,90.89,,
2017-08-22,92.2,,
2017-08-23,91.91,,
2017-08-24,91.59,,
2017-08-25,91.86,,
2017-08-28,92.04,,
2017-08-29,91.4,,
2017-08-30,92.37,,
2017-08-31,94.86,,
2017-09-01,95.62,,
2017-09-05,92.48,,
2017-09-06,92.33,,
2017-09-07,92.06,,
2017-09-08,92.3,,
2017-09-11,95.15,,
2017-09-12,97.52,,
2017-09-13,98.92,,
2017-09-14,99.66,,
2017-09-15,99.43,,
2017-09-18,99.3,,
2017-09-19,99.7,,
2017-09-20,100.21,,
2017-09-21,100.08,,
2017-09-22,99.57,,
2017-09-25,100.11,,
2017-09-26,98.7,,
2017-09-27,97.92,,
2017-09-28,98.29,,
2017-09-29,98.53,,
2017-10-02,100.23,109.88792408066429,-0.0878888573195249
2017-10-03,100.14,110.0179240806643,-0.08978467975292714
2017-10-04,100.27,110.7579240806643,-0.09469231359939545
2017-10-05,101.01,111.1179240806643,-0.09096573900468663
2017-10-06,101.37,111.7679240806643,-0.09303137878055234
2017-10-09,102.02,111.60792408066429,-0.0859071984327443
2017-10-10,101.86,111.6779240806643,-0.08791284545702038
2017-10-11,101.93,111.3679240806643,-0.08474544316573918
2017-10-12,101.62,111.40792408066429,-0.08785662385718085
2017-10-13,101.66,110.6979240806643,-0.08164492835546278
2017-10-16,100.95,110.6279240806643,-0.08748174713653345
2017-10-17,100.88,110.4879240806643,-0.08695904245290931
2017-10-18,100.74,110.6479240806643,-0.08954459980144991
2017-10-19,100.9,111.05792408066429,-0.09146509953928472
2017-10-20,101.31,111.57792408066429,-0.09202469184891071
2017-10-23,101.83,112.02792408066429,-0.09103019773285637
2017-10-24,102.28,110.9279240806643,-0.07795984782312992
2017-10-25,101.18,113.71792408066429,-0.11025459866617571
2017-10-26,103.97,112.9879240806643,-0.07981316723923726
2017-10-27,103.24,111.7679240806643,-0.0763002815951882
2017-10-30,102.02,112.66792408066429,-0.09450714715433062
2017-10-31,102.92,114.0979240806643,-0.09796781291797907
2017-11-01,104.35,112.27792408066429,-0.07060982063552057
2017-11-02,102.53,111.02792408066429,-0.07653861991052235
2017-11-03,101.28,109.71792408066429,-0.07690561183476963
2017-11-06,99.97,110.99792408066429,-0.09935252548191886
2017-11-07,101.25,110.52792408066429,-0.08394190117868472
2017-11-08,100.78,109.7079240806643,-0.08137902667905661
2017-11-09,99.96,109.3379240806643,-0.08577009449846251
2017-11-10,99.59,110.02792408066429,-0.0948661366455662
2017-11-13,100.28,107.3379240806643,-0.06575424428145515
2017-11-14,97.59,107.90792408066429,-0.09561785354105545
2017-11-15,98.16,110.3479240806643,-0.11044996253626782
2017-11-16,100.6,110.4279240806643,-0.08899854056375545
2017-11-17,100.68,110.5879240806643,-0.08959318264657279
2017-11-20,100.84,111.16792408066429,-0.09290381345225329
2017-11-21,101.42,110.2279240806643,-0.07990646793110878
2017-11-22,100.48,111.02792408066429,-0.09500244346639308
2017-11-24,101.28,109.55792408066429,-0.07555751124464072
2017-11-27,99.81,110.9279240806643,-0.1002265585767168
2017-11-28,101.18,111.90792408066429,-0.09586384671858883
2017-11-29,102.16,112.16792408066429,-0.08922269144846806
2017-11-30,102.42,110.8179240806643,-0.07578127952073399
2017-12-01,101.07,112.40792408066429,-0.1008640998701138
2017-12-04,102.66,111.5679240806643,-0.07984305663179514
2017-12-05,101.82,110.91792408066429,-0.08202393036176814
2017-12-06,101.17,111.32792408066429,-0.09124327220279627
2017-12-07,101.58,110.41792408066429,-0.08004066508448271
2017-12-08,100.67,110.52792408066429,-0.08918944386822902
2017-12-11,100.78,110.49792408066429,-0.0879466665235279
2017-12-12,100.75,110.1779240806643,-0.08556999198643322
2017-12-13,100.43,109.82792408066429,-0.08556953215069307
2017-12-14,100.08,109.3779240806643,-0.08500731897057445
2017-12-15,99.63,111.35792408066429,-0.1053173734827253
2017-12-18,101.61,111.3979240806643,-0.08786451059515943
2017-12-19,101.65,111.18792408066429,-0.08578201418478448
2017-12-20,101.44,111.7079240806643,-0.09191759819339074
2017-12-21,101.96,112.3779240806643,-0.09270436489987455
2017-12-22,102.63,111.4279240806643,-0.07895618762757672
2017-12-26,101.68,111.4279240806643,-0.08748187818349396
2017-12-27,101.68,111.52792408066429,-0.08830007517706173
2017-12-28,101.78,111.1179240806643,-0.08403616390354429
2017-12-29,101.37,110.73873537325574,-0.08460215245981895
2018-01-02,102.33,112.37873537325574,-0.0894184770800257
2018-01-03,103.97,114.36873537325575,-0.09092288499403489
2018-01-04,105.96,115.74873537325574,-0.08456883214913702
2018-01-05,107.34,115.37873537325574,-0.06967259042361695
2018-01-08,106.97,115.63873537325574,-0.0749639413235973
2018-01-09,107.23,114.01873537325574,-0.059540525081530626
2018-01-10,105.61,115.46873537325574,-0.08538012771497949
2018-01-11,107.06,115.73873537325574,-0.07498557285308971
2018-01-12,107.33,115.07873537325574,-0.06733420686387337
2018-01-16,106.67,116.24873537325574,-0.0823986200150908
2018-01-17,107.84,116.61873537325575,-0.07527723007077791
2018-01-18,108.21,116.58873537325574,-0.07186573682638764
2018-01-19,108.18,116.82873537325574,-0.07402917908529882
2018-01-22,108.42,116.77873537325574,-0.0715775466016052
2018-01-23,108.37,116.58873537325574,-0.07049339155231138
2018-01-24,108.18,117.49873537325574,-0.07930923974333093
2018-01-25,109.09,118.02873537325574,-0.07573355204550614
2018-01-26,109.62,116.38873537325574,-0.05815627561850012
2018-01-29,107.98,115.33873537325574,-0.06380107558351167
2018-01-30,106.93,115.97873537325574,-0.07802064183692026
2018-01-31,107.57,113.01873537325574,-0.04821090375202608
2018-02-01,104.61,109.30873537325574,-0.04298590919756784
2018-02-02,100.9,104.95873537325573,-0.038669819704115094
2018-02-05,96.55,110.72873537325574,-0.12804928481717615
2018-02-06,102.32,108.88873537325574,-0.06032520582353185
2018-02-07,100.48,105.48873537325574,-0.04748123442311725
2018-02-08,97.08,107.29873537325574,-0.09523630765738511
2018-02-09,98.89,110.65873537325574,-0.10635161637768031
2018-02-12,102.25,109.10873537325574,-0.06286146888049193
2018-02-13,100.7,109.92873537325575,-0.0839519834547372
2018-02-14,101.52,110.66873537325574,-0.08266775022231465
2018-02-15,102.26,110.80873537325574,-0.07714856905874423
2018-02-16,102.4,110.33873537325574,-0.07194876166017716
2018-02-20,101.93,109.40873537325574,-0.0683559255825551
2018-02-21,101.0,110.78873537325575,-0.08835496984667934
2018-02-22,102.38,112.67873537325575,-0.09139910329256462
2018-02-23,104.27,113.81873537325573,-0.08389423184102107
2018-02-26,105.41,111.39873537325575,-0.05375945564543194
2018-02-27,102.99,108.46873537325574,-0.05050981146228606
2018-02-28,100.06,106.26873537325574,-0.05842485422874677
2018-03-01,97.86,105.79873537325574,-0.0750362028926721
2018-03-02,97.39,107.54873537325574,-0.09445704161930968
2018-03-05,99.14,109.15873537325574,-0.0917813433711725
2018-03-06,100.75,108.27873537325574,-0.06953106117561192
2018-03-07,99.87,108.85873537325574,-0.08257247654434974
2018-03-08,100.45,111.20873537325573,-0.09674361764069717
2018-03-09,102.8,109.94873537325574,-0.06501880489108947
2018-03-12,101.54,108.84873537325574,-0.06714579961074585
2018-03-13,100.44,106.59873537325574,-0.05777493843328352
2018-03-14,98.19,105.01873537325574,-0.06502397261769688
2018-03-15,96.61,105.13873537325574,-0.0811188696818319
2018-03-16,96.73,103.13873537325574,-0.06213703658535985
2018-03-19,94.73,102.89873537325575,-0.0793861590584608
2018-03-20,94.49,104.37873537325574,-0.0947389843141313
2018-03-21,95.97,101.79873537325574,-0.05725744383644915
2018-03-22,93.39,98.15873537325574,-0.048581874604662234
2018-03-23,89.75,100.17873537325575,-0.10410128790705275
2018-03-26,91.77,98.98873537325574,-0.07292481660702232
2018-03-27,90.58,97.23873537325574,-0.06847821855864178
2018-03-28,88.83,99.08873537325574,-0.10353079322904146
2018-03-29,90.68,92.70431821102686,-0.02183628821279726
2018-04-02,88.3,94.52431821102687,-0.06584885592225054
2018-04-03,90.12,95.05431821102687,-0.05191051078891917
2018-04-04,90.65,97.54431821102686,-0.07067882924879054
2018-04-05,93.14,95.08431821102687,-0.02044835833719405
2018-04-06,90.68,95.05431821102687,-0.04601914245826877
2018-04-09,90.65,98.18431821102686,-0.0767364722626418
2018-04-10,93.78,96.53431821102686,-0.02853201081304413
2018-04-11,92.13,99.00431821102686,-0.06943452907149272
2018-04-12,94.6,98.58431821102687,-0.040415334642758816
2018-04-13,94.18,99.77431821102687,-0.05606972126028109
2018-04-16,95.37,100.54431821102686,-0.05146305930651163
2018-04-17,96.14,101.27431821102687,-0.050697139232558475
2018-04-18,96.87,99.09431821102686,-0.022446475753433615
2018-04-19,94.69,98.39431821102686,-0.03764768411812347
2018-04-20,93.99,97.77431821102687,-0.038704623875353006
2018-04-23,93.37,94.32431821102686,-0.010117414354290033
2018-04-24,89.92,94.98431821102686,-0.053317413931165514
2018-04-25,90.58,95.55431821102687,-0.05205749257758652
2018-04-26,91.15,95.94431821102685,-0.049969798112295516
2018-04-27,91.54,94.41431821102687,-0.030443668560974246
2018-04-30,90.01,94.15431821102686,-0.044016230904441844
2018-05-01,89.75,94.76431821102686,-0.052913568162445634
2018-05-02,90.36,94.73431821102686,-0.04617458903628546
2018-05-03,90.33,96.16431821102687,-0.06067030182883226
2018-05-04,91.76,96.80431821102687,-0.052108400784669384
2018-05-07,92.4,95.82431821102686,-0.03573537777211977
2018-05-08,91.42,98.38431821102687,-0.0707868727218186
2018-05-09,93.98,99.69431821102685,-0.05731839400246597
2018-05-10,95.29,99.66431821102687,-0.04389051457478277
2018-05-11,95.26,100.51431821102686,-0.05227432573333057
2018-05-14,96.11,99.97431821102684,-0.03865310892013285
2018-05-15,95.57,101.23431821102686,-0.055952549601009594
2018-05-16,96.83,101.41431821102687,-0.04520385574636154
2018-05-17,97.01,100.57431821102686,-0.03543964577068415
2018-05-18,96.17,102.08431821102687,-0.05793561944353587
2018-05-21,97.68,100.43431821102686,-0.027424074361112716
2018-05-22,96.03,99.82431821102686,-0.03800995868567558
2018-05-23,95.42,98.88431821102687,-0.03503405063312204
2018-05-24,94.48,97.92431821102686,-0.035173267212382786
2018-05-25,93.52,95.40431821102686,-0.019750869209702926
2018-05-29,91.0,96.61431821102686,-0.05811062288680602
2018-05-30,92.21,95.65431821102686,-0.036007974082552296
2018-05-31,91.25,98.58431821102687,-0.07439639837369705
2018-06-01,94.18,99.94431821102685,-0.05767529674729288
2018-06-04,95.54,101.03431821102686,-0.05438071249761944
2018-06-05,96.63,104.09431821102686,-0.07170725875637807
2018-06-06,99.69,103.20431821102686,-0.03405204619288282
2018-06-07,98.8,103.30431821102687,-0.043602419424767835
2018-06-08,98.9,103.30431821102687,-0.04263440567924626
2018-06-11,98.9,103.72431821102684,-0.046510965742978194
2018-06-12,99.32,101.99431821102687,-0.02622026655929688
2018-06-13,97.59,101.72431821102684,-0.040642378181883765
2018-06-14,97.32,100.83431821102687,-0.03485240217196772
2018-06-15,96.43,100.88431821102687,-0.04415273146525556
2018-06-18,96.48,98.85431821102686,-0.0240183560414462
2018-06-19,94.45,98.18431821102686,-0.03803375405633225
2018-06-20,93.78,97.31431821102686,-0.03631858369867691
2018-06-21,92.91,99.76431821102686,-0.06870510753682735
2018-06-22,95.36,98.31431821102686,-0.03004972484969648
2018-06-25,93.91,98.78431821102686,-0.049343036418130204
2018-06-26,94.38,97.78431821102686,-0.03481456202087596
2018-06-27,93.38,98.55431821102687,-0.052502196808337676
2018-06-28,94.15,98.22431821102684,-0.04147973012419892
2018-06-29,93.82,97.57908544439674,-0.03852347485403296
2018-07-02,93.61,96.69908544439674,-0.0319453429181914
2018-07-03,92.73,98.00908544439673,-0.05386322523529408
2018-07-05,94.04,97.80908544439674,-0.03853512613140031
2018-07-06,93.84,98.96908544439674,-0.05182512722397925
2018-07-09,95.0,100.47908544439673,-0.054529611014709656
2018-07-10,96.51,98.32908544439674,-0.018499973188761065
2018-07-11,94.36,98.25908544439673,-0.03968167856196014
2018-07-12,94.29,98.41908544439674,-0.041954113125035275
2018-07-13,94.45,97.50908544439673,-0.031372311928216545
2018-07-16,93.54,99.40908544439674,-0.05903972879500574
2018-07-17,95.44,98.74908544439674,-0.033510036366463436
2018-07-18,94.78,98.10908544439674,-0.033932488814030326
2018-07-19,94.14,97.64908544439675,-0.035935671372927414
2018-07-20,93.68,97.47908544439673,-0.03897333902013034
2018-07-23,93.51,99.21908544439674,-0.057540194195764505
2018-07-24,95.25,100.07908544439674,-0.048252693586810835
2018-07-25,96.11,101.10908544439674,-0.04944249492935926
2018-07-26,97.14,101.27908544439674,-0.04086811631676057
