date,IR,dcf,Deviation
1993-12-16,9.85,,
1993-12-17,10.05,,
1993-12-20,10.02,,
1993-12-21,9.88,,
1993-12-22,9.78,,
1993-12-23,9.92,,
1993-12-27,10.18,,
1993-12-28,10.35,,
1993-12-29,10.38,,
1993-12-30,10.45,,
1993-12-31,10.18,,
1994-01-03,10.32,,
1994-01-04,10.45,,
1994-01-05,10.52,,
1994-01-06,10.65,,
1994-01-07,10.65,,
1994-01-10,10.92,,
1994-01-11,11.05,,
1994-01-12,10.75,,
1994-01-13,10.38,,
1994-01-14,10.12,,
1994-01-17,10.08,,
1994-01-18,10.12,,
1994-01-19,10.38,,
1994-01-20,10.65,,
1994-01-21,10.28,,
1994-01-24,10.35,,
1994-01-25,9.92,,
1994-01-26,9.92,,
1994-01-27,10.52,,
1994-01-28,10.28,,
1994-01-31,10.18,,
1994-02-01,10.18,,
1994-02-02,10.48,,
1994-02-03,10.32,,
1994-02-04,10.02,,
1994-02-07,10.25,,
1994-02-08,10.52,,
1994-02-09,10.55,,
1994-02-10,10.28,,
1994-02-11,10.12,,
1994-02-14,10.25,,
1994-02-15,10.18,,
1994-02-16,10.32,,
1994-02-17,10.38,,
1994-02-18,10.15,,
1994-02-22,10.22,,
1994-02-23,10.18,,
1994-02-24,9.95,,
1994-02-25,10.15,,
1994-02-28,10.22,,
1994-03-01,10.25,,
1994-03-02,10.08,,
1994-03-03,10.02,,
1994-03-04,10.35,,
1994-03-07,10.32,,
1994-03-08,10.38,,
1994-03-09,10.35,,
1994-03-10,10.32,,
1994-03-11,10.22,,
1994-03-14,10.25,,
1994-03-15,10.38,,
1994-03-16,10.32,,
1994-03-17,10.58,,
1994-03-18,10.38,,
1994-03-21,10.22,,
1994-03-22,10.38,,
1994-03-23,10.45,,
1994-03-24,10.35,,
1994-03-25,10.18,,
1994-03-28,10.32,,
1994-03-29,10.15,,
1994-03-30,9.88,,
1994-03-31,9.92,,
1994-04-04,9.62,,
1994-04-05,9.88,,
1994-04-06,9.82,,
1994-04-07,9.75,,
1994-04-08,9.65,,
1994-04-11,9.75,,
1994-04-12,9.78,,
1994-04-13,9.55,,
1994-04-14,9.75,,
1994-04-15,9.32,,
1994-04-18,8.95,,
1994-04-19,9.09,,
1994-04-20,8.85,,
1994-04-21,8.95,,
1994-04-22,9.15,,
1994-04-25,9.42,,
1994-04-26,9.45,,
1994-04-28,9.19,,
1994-04-29,9.32,,
1994-05-02,9.42,,
1994-05-03,9.25,,
1994-05-04,9.25,,
1994-05-05,9.32,,
1994-05-06,9.25,,
1994-05-09,9.22,,
1994-05-10,9.19,,
1994-05-11,9.22,,
1994-05-12,9.22,,
1994-05-13,9.35,,
1994-05-16,9.32,,
1994-05-17,9.15,,
1994-05-18,9.25,,
1994-05-19,9.52,,
1994-05-20,9.58,,
1994-05-23,9.58,,
1994-05-24,9.38,,
1994-05-25,9.42,,
1994-05-26,9.52,,
1994-05-27,9.38,,
1994-05-31,9.32,,
1994-06-01,9.29,,
1994-06-02,9.42,,
1994-06-03,9.45,,
1994-06-06,9.75,,
1994-06-07,9.68,,
1994-06-08,9.68,,
1994-06-09,9.62,,
1994-06-10,9.72,,
1994-06-13,9.85,,
1994-06-14,10.32,,
1994-06-15,10.32,,
1994-06-16,10.15,,
1994-06-17,10.05,,
1994-06-20,9.95,,
1994-06-21,9.78,,
1994-06-22,9.82,,
1994-06-23,9.82,,
1994-06-24,9.55,,
1994-06-27,9.78,,
1994-06-28,9.58,,
1994-06-29,9.52,,
1994-06-30,9.35,,
1994-07-01,9.45,,
1994-07-05,9.45,,
1994-07-06,9.55,,
1994-07-07,9.65,,
1994-07-08,9.75,,
1994-07-11,9.55,,
1994-07-12,9.55,,
1994-07-13,9.42,,
1994-07-14,9.68,,
1994-07-15,9.58,,
1994-07-18,9.62,,
1994-07-19,9.58,,
1994-07-20,9.48,,
1994-07-21,9.45,,
1994-07-22,9.62,,
1994-07-25,9.45,,
1994-07-26,9.42,,
1994-07-27,9.45,,
1994-07-28,9.35,,
1994-07-29,9.68,,
1994-08-01,9.68,,
1994-08-02,9.78,,
1994-08-03,9.52,,
1994-08-04,9.68,,
1994-08-05,9.72,,
1994-08-08,9.68,,
1994-08-09,9.52,,
1994-08-10,9.72,,
1994-08-11,9.62,,
1994-08-12,9.68,,
1994-08-15,9.68,,
1994-08-16,9.75,,
1994-08-17,9.78,,
1994-08-18,9.72,,
1994-08-19,9.68,,
1994-08-22,9.52,,
1994-08-23,9.55,,
1994-08-24,9.68,,
1994-08-25,9.85,,
1994-08-26,10.18,,
1994-08-29,10.15,,
1994-08-30,10.18,,
1994-08-31,10.15,,
1994-09-01,9.98,,
1994-09-02,9.92,,
1994-09-06,10.05,,
1994-09-07,9.82,,
1994-09-08,9.78,,
1994-09-09,9.92,,
1994-09-12,9.68,,
1994-09-13,9.82,,
1994-09-14,9.92,,
1994-09-15,9.98,,
1994-09-16,9.92,,
1994-09-19,9.65,,
1994-09-20,9.45,,
1994-09-21,9.52,,
1994-09-22,9.29,,
1994-09-23,9.25,,
1994-09-26,9.22,,
1994-09-27,9.25,,
1994-09-28,9.45,,
1994-09-29,9.42,,
1994-09-30,9.42,,
1994-10-03,9.32,,
1994-10-04,9.19,,
1994-10-05,9.22,,
1994-10-06,9.02,,
1994-10-07,8.99,,
1994-10-10,8.89,,
1994-10-11,9.29,,
1994-10-12,9.19,,
1994-10-13,9.38,,
1994-10-14,9.12,,
1994-10-17,9.19,,
1994-10-18,9.15,,
1994-10-19,9.32,,
1994-10-20,9.32,,
1994-10-21,9.32,,
1994-10-24,9.32,,
1994-10-25,9.48,,
1994-10-26,9.48,,
1994-10-27,9.48,,
1994-10-28,9.55,,
1994-10-31,9.48,,
1994-11-01,9.38,,
1994-11-02,9.29,,
1994-11-03,9.22,,
1994-11-04,9.09,,
1994-11-07,9.05,,
1994-11-08,9.15,,
1994-11-09,9.15,,
1994-11-10,9.12,,
1994-11-11,9.12,,
1994-11-14,9.19,,
1994-11-15,9.22,,
1994-11-16,9.09,,
1994-11-17,8.95,,
1994-11-18,8.75,,
1994-11-21,8.19,,
1994-11-22,8.19,,
1994-11-23,8.25,,
1994-11-25,8.29,,
1994-11-28,8.29,,
1994-11-29,8.35,,
1994-11-30,8.59,,
1994-12-01,8.45,,
1994-12-02,8.45,,
1994-12-05,8.42,,
1994-12-06,8.45,,
1994-12-07,8.52,,
1994-12-08,8.25,,
1994-12-09,8.19,,
1994-12-12,8.02,,
1994-12-13,7.99,,
1994-12-14,8.05,,
1994-12-15,7.99,,
1994-12-16,8.12,,
1994-12-19,8.12,,
1994-12-20,8.29,,
1994-12-21,8.32,,
1994-12-22,8.09,,
1994-12-23,8.32,,
1994-12-27,8.55,,
1994-12-28,8.42,,
1994-12-29,8.52,,
1994-12-30,8.39,,
1995-01-03,8.39,,
1995-01-04,8.32,,
1995-01-05,8.52,,
1995-01-06,8.72,,
1995-01-09,8.82,,
1995-01-10,8.62,,
1995-01-11,8.75,,
1995-01-12,8.85,,
1995-01-13,8.79,,
1995-01-16,9.02,,
1995-01-17,8.89,,
1995-01-18,8.65,,
1995-01-19,8.49,,
1995-01-20,8.42,,
1995-01-23,8.32,,
1995-01-24,8.42,,
1995-01-25,8.49,,
1995-01-26,8.62,,
1995-01-27,8.52,,
1995-01-30,8.55,,
1995-01-31,8.45,,
1995-02-01,8.39,,
1995-02-02,8.35,,
1995-02-03,8.45,,
1995-02-06,8.35,,
1995-02-07,8.32,,
1995-02-08,8.35,,
1995-02-09,8.32,,
1995-02-10,8.29,,
1995-02-13,8.49,,
1995-02-14,8.42,,
1995-02-15,8.59,,
1995-02-16,8.42,,
1995-02-17,8.49,,
1995-02-21,8.32,,
1995-02-22,8.55,,
1995-02-23,8.69,,
1995-02-24,8.65,,
1995-02-27,8.45,,
1995-02-28,8.49,,
1995-03-01,8.12,,
1995-03-02,7.92,,
1995-03-03,7.95,,
1995-03-06,7.69,,
1995-03-07,7.69,,
1995-03-08,7.89,,
1995-03-09,7.99,,
1995-03-10,7.99,,
1995-03-13,8.05,,
1995-03-14,7.92,,
1995-03-15,7.92,,
1995-03-16,7.99,,
1995-03-17,8.05,,
1995-03-20,8.12,,
1995-03-21,8.12,,
1995-03-22,8.19,,
1995-03-23,8.05,,
1995-03-24,8.35,,
1995-03-27,8.62,,
1995-03-28,8.55,,
1995-03-29,8.55,,
1995-03-30,8.69,,
1995-03-31,8.75,,
1995-04-03,8.85,,
1995-04-04,9.09,,
1995-04-05,8.95,,
1995-04-06,8.89,,
1995-04-07,8.82,,
1995-04-10,8.79,,
1995-04-11,8.79,,
1995-04-12,8.79,,
1995-04-13,9.15,,
1995-04-17,9.25,,
1995-04-18,9.22,,
1995-04-19,9.42,,
1995-04-20,9.58,,
1995-04-21,9.52,,
1995-04-24,9.52,,
1995-04-25,9.42,,
1995-04-26,9.42,,
1995-04-27,9.32,,
1995-04-28,9.52,,
1995-05-01,9.52,,
1995-05-02,9.55,,
1995-05-03,9.65,,
1995-05-04,9.75,,
1995-05-05,9.72,,
1995-05-08,9.75,,
1995-05-09,9.72,,
1995-05-10,9.82,,
1995-05-11,9.75,,
1995-05-12,9.85,,
1995-05-15,9.95,,
1995-05-16,10.25,,
1995-05-17,10.25,,
1995-05-18,10.02,,
1995-05-19,9.92,,
1995-05-22,10.12,,
1995-05-23,10.15,,
1995-05-24,10.15,,
1995-05-25,9.82,,
1995-05-26,9.65,,
1995-05-30,9.88,,
1995-05-31,9.92,,
1995-06-01,9.95,,
1995-06-02,9.68,,
1995-06-05,9.92,,
1995-06-06,9.88,,
1995-06-07,9.85,,
1995-06-08,10.05,,
1995-06-09,9.98,,
1995-06-12,10.12,,
1995-06-13,10.15,,
1995-06-14,10.05,,
1995-06-15,10.12,,
1995-06-16,10.25,,
1995-06-19,10.48,,
1995-06-20,10.22,,
1995-06-21,10.08,,
1995-06-22,10.05,,
1995-06-23,10.18,,
1995-06-26,10.22,,
1995-06-27,10.25,,
1995-06-28,10.22,,
1995-06-29,10.12,,
1995-06-30,10.18,,
1995-07-03,10.15,,
1995-07-05,10.35,,
1995-07-06,10.68,,
1995-07-07,10.98,,
1995-07-10,11.18,,
1995-07-11,10.95,,
1995-07-12,11.08,,
1995-07-13,11.18,,
1995-07-14,10.98,,
1995-07-17,11.02,,
1995-07-18,10.75,,
1995-07-19,10.35,,
1995-07-20,10.52,,
1995-07-21,10.82,,
1995-07-24,10.88,,
1995-07-25,10.92,,
1995-07-26,10.98,,
1995-07-27,11.18,,
1995-07-28,11.15,,
1995-07-31,11.12,,
1995-08-01,11.12,,
1995-08-02,11.15,,
1995-08-03,11.02,,
1995-08-04,11.05,,
1995-08-07,11.08,,
1995-08-08,10.92,,
1995-08-09,10.82,,
1995-08-10,10.78,,
1995-08-11,10.65,,
1995-08-14,10.78,,
1995-08-15,10.72,,
1995-08-16,10.82,,
1995-08-17,10.82,,
1995-08-18,11.12,,
1995-08-21,11.08,,
1995-08-22,11.08,,
1995-08-23,10.78,,
1995-08-24,10.58,,
1995-08-25,10.62,,
1995-08-28,10.55,,
1995-08-29,10.48,,
1995-08-30,10.38,,
1995-08-31,10.08,,
1995-09-01,10.52,,
1995-09-05,10.48,,
1995-09-06,10.68,,
1995-09-07,10.72,,
1995-09-08,10.72,,
1995-09-11,10.72,,
1995-09-12,10.58,,
1995-09-13,10.38,,
1995-09-14,10.32,,
1995-09-15,10.48,,
1995-09-18,10.38,,
1995-09-19,10.15,,
1995-09-20,10.12,,
1995-09-21,9.92,,
1995-09-22,9.65,,
1995-09-25,9.58,,
1995-09-26,9.55,,
1995-09-27,9.65,,
1995-09-28,9.95,,
1995-09-29,9.98,,
1995-10-02,9.88,,
1995-10-03,9.72,,
1995-10-04,9.62,,
1995-10-05,9.58,,
1995-10-06,9.78,,
1995-10-09,9.58,,
1995-10-10,9.58,,
1995-10-11,9.75,,
1995-10-12,9.58,,
1995-10-13,9.98,,
1995-10-16,10.02,,
1995-10-17,9.92,,
1995-10-18,9.65,,
1995-10-19,9.48,,
1995-10-20,9.52,,
1995-10-23,9.58,,
1995-10-24,9.78,,
1995-10-25,9.52,,
1995-10-26,9.35,,
1995-10-27,9.48,,
1995-10-30,9.42,,
1995-10-31,9.42,,
1995-11-01,9.68,,
1995-11-02,9.85,,
1995-11-03,9.85,,
1995-11-06,9.82,,
1995-11-07,9.85,,
1995-11-08,9.72,,
1995-11-09,9.55,,
1995-11-10,9.72,,
1995-11-13,9.55,,
1995-11-14,9.15,,
1995-11-15,9.29,,
1995-11-16,9.32,,
1995-11-17,9.32,,
1995-11-20,9.29,,
1995-11-21,9.55,,
1995-11-22,9.85,,
1995-11-24,9.98,,
1995-11-27,10.05,,
1995-11-28,10.02,,
1995-11-29,10.15,,
1995-11-30,10.22,,
1995-12-01,10.12,,
1995-12-04,9.95,,
1995-12-05,10.15,,
1995-12-06,10.05,,
1995-12-07,9.85,,
1995-12-08,9.72,,
1995-12-11,9.82,,
1995-12-12,9.78,,
1995-12-13,9.92,,
1995-12-14,9.78,,
1995-12-15,9.62,,
1995-12-18,9.22,,
1995-12-19,9.22,,
1995-12-20,9.42,,
1995-12-21,9.45,,
1995-12-22,9.52,,
1995-12-26,9.72,,
1995-12-27,9.55,,
1995-12-28,9.45,,
1995-12-29,9.35,,
1996-01-02,9.92,,
1996-01-03,10.28,,
1996-01-04,9.92,,
1996-01-05,9.88,,
1996-01-08,9.92,,
1996-01-09,9.95,,
1996-01-10,9.65,,
1996-01-11,9.52,,
1996-01-12,9.82,,
1996-01-15,9.85,,
1996-01-16,9.75,,
1996-01-17,9.75,,
1996-01-18,9.82,,
1996-01-19,9.75,,
1996-01-22,10.08,,
1996-01-23,10.25,,
1996-01-24,10.55,,
1996-01-25,10.15,,
1996-01-26,10.18,,
1996-01-29,10.52,,
1996-01-30,10.62,,
1996-01-31,10.68,,
1996-02-01,10.52,,
1996-02-02,10.65,,
1996-02-05,10.62,,
1996-02-06,10.82,,
1996-02-07,10.85,,
1996-02-08,10.95,,
1996-02-09,11.05,,
1996-02-12,11.18,,
1996-02-13,11.32,,
1996-02-14,11.12,,
1996-02-15,10.88,,
1996-02-16,10.72,,
1996-02-20,10.58,,
1996-02-21,11.02,,
1996-02-22,11.22,,
1996-02-23,11.15,,
1996-02-26,10.85,,
1996-02-27,10.98,,
1996-02-28,10.85,,
1996-02-29,10.88,,
1996-03-01,10.92,,
1996-03-04,10.78,,
1996-03-05,10.78,,
1996-03-06,10.92,,
1996-03-07,10.98,,
1996-03-08,10.72,,
1996-03-11,11.12,,
1996-03-12,11.08,,
1996-03-13,11.08,,
1996-03-14,10.98,,
1996-03-15,10.98,,
1996-03-18,11.25,,
1996-03-19,11.32,,
1996-03-20,11.15,,
1996-03-21,11.08,,
1996-03-22,11.28,,
1996-03-25,11.28,,
1996-03-26,11.12,,
1996-03-27,10.88,,
1996-03-28,10.95,,
1996-03-29,10.85,,
1996-04-01,10.98,,
1996-04-02,10.82,,
1996-04-03,10.68,,
1996-04-04,10.85,,
1996-04-08,10.55,,
1996-04-09,10.52,,
1996-04-10,10.35,,
1996-04-11,10.32,,
1996-04-12,10.35,,
1996-04-15,10.38,,
1996-04-16,10.48,,
1996-04-17,10.15,,
1996-04-18,10.28,,
1996-04-19,10.45,,
1996-04-22,10.58,,
1996-04-23,10.58,,
1996-04-24,10.45,,
1996-04-25,10.52,,
1996-04-26,10.45,,
1996-04-29,10.05,,
1996-04-30,10.32,,
1996-05-01,10.48,,
1996-05-02,10.38,,
1996-05-03,10.28,,
1996-05-06,10.05,,
1996-05-07,10.25,,
1996-05-08,10.48,,
1996-05-09,10.62,,
1996-05-10,10.65,,
1996-05-13,11.02,,
1996-05-14,11.22,,
1996-05-15,11.22,,
1996-05-16,11.15,,
1996-05-17,11.51,,
1996-05-20,11.68,,
1996-05-21,11.65,,
1996-05-22,11.65,,
1996-05-23,11.58,,
1996-05-24,11.42,,
1996-05-28,11.38,,
1996-05-29,11.48,,
1996-05-30,11.42,,
1996-05-31,11.22,,
1996-06-03,11.15,,
1996-06-04,11.08,,
1996-06-05,11.12,,
1996-06-06,10.95,,
1996-06-07,11.02,,
1996-06-10,10.85,,
1996-06-11,11.02,,
1996-06-12,11.02,,
1996-06-13,11.25,,
1996-06-14,11.28,,
1996-06-17,11.38,,
1996-06-18,11.58,,
1996-06-19,11.68,,
1996-06-20,11.55,,
1996-06-21,11.65,,
1996-06-24,11.68,,
1996-06-25,11.58,,
1996-06-26,11.12,,
1996-06-27,11.28,,
1996-06-28,11.65,,
1996-07-01,11.68,,
1996-07-02,11.58,,
1996-07-03,11.71,,
1996-07-05,11.32,,
1996-07-08,11.42,,
1996-07-09,11.25,,
1996-07-10,11.05,,
1996-07-11,11.08,,
1996-07-12,10.88,,
1996-07-15,10.68,,
1996-07-16,10.38,,
1996-07-17,10.52,,
1996-07-18,11.08,,
1996-07-19,10.65,,
1996-07-22,10.42,,
1996-07-23,10.72,,
1996-07-24,10.62,,
1996-07-25,10.75,,
1996-07-26,10.92,,
1996-07-29,11.05,,
1996-07-30,11.22,,
1996-07-31,11.35,,
1996-08-01,11.45,,
1996-08-02,11.55,,
1996-08-05,11.68,,
1996-08-06,11.71,,
1996-08-07,12.11,,
1996-08-08,12.25,,
1996-08-09,12.21,,
1996-08-12,12.41,,
1996-08-13,12.11,,
1996-08-14,12.11,,
1996-08-15,12.01,,
1996-08-16,12.11,,
1996-08-19,11.98,,
1996-08-20,11.95,,
1996-08-21,12.15,,
1996-08-22,12.01,,
1996-08-23,11.71,,
1996-08-26,11.61,,
1996-08-27,11.51,,
1996-08-28,11.55,,
1996-08-29,11.35,,
1996-08-30,11.38,,
1996-09-03,11.35,,
1996-09-04,11.42,,
1996-09-05,11.48,,
1996-09-06,11.58,,
1996-09-09,11.85,,
1996-09-10,11.88,,
1996-09-11,11.81,,
1996-09-12,11.75,,
1996-09-13,11.81,,
1996-09-16,11.88,,
1996-09-17,11.88,,
1996-09-18,11.81,,
1996-09-19,11.91,,
1996-09-20,12.25,,
1996-09-23,12.21,,
1996-09-24,12.35,,
1996-09-25,12.35,,
1996-09-26,12.31,,
1996-09-27,12.45,,
1996-09-30,12.65,,
1996-10-01,12.58,,
1996-10-02,12.55,,
1996-10-03,12.51,,
1996-10-04,12.38,,
1996-10-07,12.05,,
1996-10-08,12.11,,
1996-10-09,12.01,,
1996-10-10,11.95,,
1996-10-11,12.01,,
1996-10-14,11.98,,
1996-10-15,11.98,,
1996-10-16,11.91,,
1996-10-17,12.15,,
1996-10-18,12.15,,
1996-10-21,12.11,,
1996-10-22,12.01,,
1996-10-23,11.95,,
1996-10-24,11.88,,
1996-10-25,11.65,,
1996-10-28,11.35,,
1996-10-29,11.35,,
1996-10-30,11.08,,
1996-10-31,11.08,,
1996-11-01,10.92,,
1996-11-04,10.95,,
1996-11-05,11.08,,
1996-11-06,11.25,,
1996-11-07,11.35,,
1996-11-08,11.18,,
1996-11-11,11.25,,
1996-11-12,11.48,,
1996-11-13,11.68,,
1996-11-14,11.55,,
1996-11-15,11.51,,
1996-11-18,11.45,,
1996-11-19,11.55,,
1996-11-20,11.71,,
1996-11-21,11.78,,
1996-11-22,11.88,,
1996-11-25,12.21,,
1996-11-26,12.05,,
1996-11-27,12.41,,
1996-11-29,12.38,,
1996-12-02,12.35,,
1996-12-03,12.58,,
1996-12-04,12.38,,
1996-12-05,12.21,,
1996-12-06,12.25,,
1996-12-09,12.31,,
1996-12-10,12.41,,
1996-12-11,12.28,,
1996-12-12,11.95,,
1996-12-13,11.98,,
1996-12-16,11.91,,
1996-12-17,11.55,,
1996-12-18,11.68,,
1996-12-19,11.91,,
1996-12-20,12.25,,
1996-12-23,12.15,,
1996-12-24,12.18,,
1996-12-26,12.08,,
1996-12-27,12.08,,
1996-12-30,12.05,,
1996-12-31,11.85,,
1997-01-02,11.71,,
1997-01-03,11.65,,
1997-01-06,11.65,,
1997-01-07,11.68,,
1997-01-08,11.65,,
1997-01-09,12.05,,
1997-01-10,12.21,,
1997-01-13,12.31,,
1997-01-14,12.15,,
1997-01-15,11.91,,
1997-01-16,11.85,,
1997-01-17,11.91,,
1997-01-20,11.98,,
1997-01-21,11.98,,
1997-01-22,12.01,,
1997-01-23,11.75,,
1997-01-24,11.61,,
1997-01-27,11.58,,
1997-01-28,11.51,,
1997-01-29,11.78,,
1997-01-30,12.08,,
1997-01-31,12.15,,
1997-02-03,12.01,,
1997-02-04,12.08,,
1997-02-05,11.98,,
1997-02-06,12.31,,
1997-02-07,12.61,,
1997-02-10,12.95,,
1997-02-11,12.85,,
1997-02-12,12.88,,
1997-02-13,12.88,,
1997-02-14,12.78,,
1997-02-18,12.91,,
1997-02-19,12.98,,
1997-02-20,12.78,,
1997-02-21,13.01,,
1997-02-24,12.88,,
1997-02-25,12.95,,
1997-02-26,12.88,,
1997-02-27,12.71,,
1997-02-28,12.65,,
1997-03-03,12.61,,
1997-03-04,12.45,,
1997-03-05,12.65,,
1997-03-06,12.65,,
1997-03-07,12.71,,
1997-03-10,12.71,,
1997-03-11,12.65,,
1997-03-12,12.68,,
1997-03-13,12.68,,
1997-03-14,12.78,,
1997-03-17,12.65,,
1997-03-18,12.61,,
1997-03-19,12.51,,
1997-03-20,12.51,,
1997-03-21,12.55,,
1997-03-24,12.58,,
1997-03-25,12.28,,
1997-03-26,12.05,,
1997-03-27,11.85,,
1997-03-31,11.58,,
1997-04-01,11.35,,
1997-04-02,11.32,,
1997-04-03,11.42,,
1997-04-04,11.78,,
1997-04-07,11.88,,
1997-04-08,11.78,,
1997-04-09,11.91,,
1997-04-10,11.95,,
1997-04-11,11.75,,
1997-04-14,11.65,,
1997-04-15,11.75,,
1997-04-16,12.05,,
1997-04-17,12.31,,
1997-04-18,12.35,,
1997-04-21,12.15,,
1997-04-22,12.55,,
1997-04-23,12.71,,
1997-04-24,12.65,,
1997-04-25,12.71,,
1997-04-28,12.75,,
1997-04-29,12.98,,
1997-04-30,13.08,,
1997-05-01,12.98,,
1997-05-02,13.28,,
1997-05-05,13.54,,
1997-05-06,13.68,,
1997-05-07,13.35,,
1997-05-08,13.64,,
1997-05-09,13.84,,
1997-05-12,13.88,,
1997-05-13,13.84,,
1997-05-14,13.94,,
1997-05-15,13.94,,
1997-05-16,13.71,,
1997-05-19,13.74,,
1997-05-20,13.71,,
1997-05-21,13.91,,
1997-05-22,14.04,,
1997-05-23,14.11,,
1997-05-27,14.11,,
1997-05-28,14.31,,
1997-05-29,14.41,,
1997-05-30,14.54,,
1997-06-02,14.71,,
1997-06-03,14.68,,
1997-06-04,14.64,,
1997-06-05,14.74,,
1997-06-06,15.04,,
1997-06-09,15.21,,
1997-06-10,15.51,,
1997-06-11,15.48,,
1997-06-12,15.91,,
1997-06-13,16.24,,
1997-06-16,16.21,,
1997-06-17,16.17,,
1997-06-18,16.11,,
1997-06-19,16.14,,
1997-06-20,16.11,,
1997-06-23,15.97,,
1997-06-24,16.52,,
1997-06-25,16.27,,
1997-06-26,15.96,,
1997-06-27,16.24,,
1997-06-30,16.44,,
1997-07-01,16.49,,
1997-07-02,16.42,,
1997-07-03,16.57,,
1997-07-07,16.49,,
1997-07-08,16.57,,
1997-07-09,16.22,,
1997-07-10,16.52,,
1997-07-11,16.57,,
1997-07-14,16.64,,
1997-07-15,16.64,,
1997-07-16,16.86,,
1997-07-17,16.89,,
1997-07-18,16.71,,
1997-07-21,16.52,,
1997-07-22,16.62,,
1997-07-23,16.91,,
1997-07-24,17.16,,
1997-07-25,17.29,,
1997-07-28,17.39,,
1997-07-29,17.89,,
1997-07-30,18.15,,
1997-07-31,18.12,,
1997-08-01,18.07,,
1997-08-04,17.89,,
1997-08-05,17.54,,
1997-08-06,17.46,,
1997-08-07,17.44,,
1997-08-08,16.74,,
1997-08-11,16.72,,
1997-08-12,16.84,,
1997-08-13,16.92,,
1997-08-14,16.87,,
1997-08-15,16.51,,
1997-08-18,16.56,,
1997-08-19,16.56,,
1997-08-20,16.61,,
1997-08-21,16.57,,
1997-08-22,16.62,,
1997-08-25,16.62,,
1997-08-26,16.54,,
1997-08-27,16.54,,
1997-08-28,15.97,,
1997-08-29,16.01,,
1997-09-02,16.17,,
1997-09-03,16.82,,
1997-09-04,16.5,,
1997-09-05,16.35,,
1997-09-08,16.35,,
1997-09-09,16.25,,
1997-09-10,15.6,,
1997-09-11,15.08,,
1997-09-12,16.0,,
1997-09-15,15.67,,
1997-09-16,16.3,,
1997-09-17,16.62,,
1997-09-18,17.0,,
1997-09-19,17.2,,
1997-09-22,17.2,,
1997-09-23,17.0,,
1997-09-24,16.97,,
1997-09-25,17.35,,
1997-09-26,17.0,,
1997-09-29,17.02,,
1997-09-30,17.2,,
1997-10-01,17.37,,
1997-10-02,17.5,,
1997-10-03,17.3,,
1997-10-06,18.22,,
1997-10-07,18.4,,
1997-10-08,18.22,,
1997-10-09,18.07,,
1997-10-10,17.92,,
1997-10-13,18.0,,
1997-10-14,18.22,,
1997-10-15,17.8,,
1997-10-16,17.47,,
1997-10-17,17.2,,
1997-10-20,17.3,,
1997-10-21,17.77,,
1997-10-22,18.02,,
1997-10-23,17.62,,
1997-10-24,17.12,,
1997-10-27,15.08,,
1997-10-28,14.93,,
1997-10-29,16.32,,
1997-10-30,16.07,,
1997-10-31,15.55,,
1997-11-03,15.75,,
1997-11-04,16.15,,
1997-11-05,15.97,,
1997-11-06,15.4,,
1997-11-07,15.23,,
1997-11-10,15.23,,
1997-11-11,14.75,,
1997-11-12,13.88,,
1997-11-13,15.0,,
1997-11-14,15.18,,
1997-11-17,15.4,,
1997-11-18,15.25,,
1997-11-19,15.48,,
1997-11-20,16.02,,
1997-11-21,16.37,,
1997-11-24,15.67,,
1997-11-25,15.58,,
1997-11-26,15.9,,
1997-11-28,16.32,,
1997-12-01,16.07,,
1997-12-02,16.25,,
1997-12-03,16.4,,
1997-12-04,16.7,,
1997-12-05,16.8,,
1997-12-08,16.5,,
1997-12-09,16.75,,
1997-12-10,15.97,,
1997-12-11,15.9,,
1997-12-12,16.27,,
1997-12-15,16.25,,
1997-12-16,16.8,,
1997-12-17,16.3,,
1997-12-18,16.12,,
1997-12-19,15.77,,
1997-12-22,15.75,,
1997-12-23,15.67,,
1997-12-24,15.53,,
1997-12-26,15.75,,
1997-12-29,15.9,,
1997-12-30,16.32,,
1997-12-31,16.17,,
1998-01-02,16.4,,
1998-01-05,15.97,,
1998-01-06,16.07,,
1998-01-07,15.92,,
1998-01-08,15.58,,
1998-01-09,14.75,,
1998-01-12,14.9,,
1998-01-13,15.25,,
1998-01-14,15.43,,
1998-01-15,15.48,,
1998-01-16,15.87,,
1998-01-20,15.65,,
1998-01-21,15.5,,
1998-01-22,15.25,,
1998-01-23,14.85,,
1998-01-26,15.03,,
1998-01-27,14.9,,
1998-01-28,15.1,,
1998-01-29,15.77,,
1998-01-30,15.92,,
1998-02-02,16.82,,
1998-02-03,17.17,,
1998-02-04,16.92,,
1998-02-05,17.17,,
1998-02-06,17.6,,
1998-02-09,17.92,,
1998-02-10,17.7,,
1998-02-11,17.52,,
1998-02-12,17.92,,
1998-02-13,17.72,,
1998-02-17,17.85,,
1998-02-18,17.72,,
1998-02-19,17.55,,
1998-02-20,17.57,,
1998-02-23,17.57,,
1998-02-24,17.87,,
1998-02-25,18.3,,
1998-02-26,18.84,,
1998-02-27,19.02,,
1998-03-02,18.77,,
1998-03-03,19.04,,
1998-03-04,18.82,,
1998-03-05,18.47,,
1998-03-06,18.77,,
1998-03-09,18.67,,
1998-03-10,18.65,,
1998-03-11,18.87,,
1998-03-12,19.09,,
1998-03-13,19.09,,
1998-03-16,19.14,,
1998-03-17,19.27,,
1998-03-18,19.27,,
1998-03-19,19.32,,
