date,PLD,dcf,Deviation
2013-02-19,39.66,65.0372152339121,-0.3901952926895885
2013-02-20,39.18,64.63721523391209,-0.39384764863069
2013-02-21,38.78,65.27721523391209,-0.40591828464132385
2013-02-22,39.42,64.1772152339121,-0.3857633140309592
2013-02-25,38.32,64.22721523391209,-0.4033681849595907
2013-02-26,38.37,64.50721523391209,-0.40518281775356346
2013-02-27,38.65,64.79721523391208,-0.40352374927723367
2013-02-28,38.94,65.14721523391209,-0.40227683009649273
2013-03-01,39.29,65.66721523391209,-0.40168012515764906
2013-03-04,39.81,65.88721523391209,-0.39578566405232085
2013-03-05,40.03,65.7072152339121,-0.39078227775295893
2013-03-06,39.85,65.30721523391209,-0.38980708552235
2013-03-07,39.45,65.0672152339121,-0.39370388208285834
2013-03-08,39.21,64.97721523391209,-0.39655770320646166
2013-03-11,39.12,64.66721523391209,-0.3950566781251297
2013-03-12,38.81,64.87721523391208,-0.4017930661778226
2013-03-13,39.02,64.77721523391209,-0.3976277019767237
2013-03-14,38.92,64.64721523391209,-0.3979632400378528
2013-03-15,38.79,64.40721523391208,-0.3977382835273392
2013-03-18,38.55,64.1772152339121,-0.39931952703940843
2013-03-19,38.32,64.58721523391209,-0.40669372628594547
2013-03-20,38.73,64.37721523391208,-0.39838963429412
2013-03-21,38.52,64.74721523391209,-0.4050709384050124
2013-03-22,38.89,64.85721523391209,-0.4003751184854223
2013-03-25,39.0,65.99721523391209,-0.40906597556012947
2013-03-26,40.14,65.71721523391209,-0.3892011422406326
2013-03-27,39.86,65.83721523391209,-0.39456734525629644
2013-03-28,39.98,60.58721726243505,-0.340124834800951
2013-04-01,39.92,60.807217262435046,-0.3434989825679553
2013-04-02,40.14,60.307217262435046,-0.3344080224208432
2013-04-03,39.64,60.32721726243504,-0.3429168160109499
2013-04-04,39.66,60.01721726243505,-0.3391896224281743
2013-04-05,39.35,60.71721726243504,-0.3519136453517059
2013-04-08,40.05,60.51721726243505,-0.33820486447151465
2013-04-09,39.85,60.92721726243504,-0.345940914577602
2013-04-10,40.26,61.807217262435046,-0.34861976022872876
2013-04-11,41.14,61.777217262435045,-0.3340587060560908
2013-04-12,41.11,61.24721726243504,-0.32878583162644137
2013-04-15,40.58,62.07721726243504,-0.34629801737977894
2013-04-16,41.41,61.67721726243504,-0.3286013565786948
2013-04-17,41.01,61.28721726243504,-0.33085557100115914
2013-04-18,40.62,62.25721726243504,-0.34754552506301273
2013-04-19,41.59,62.17721726243504,-0.3311054783224112
2013-04-22,41.51,62.60721726243504,-0.33697739949054706
2013-04-23,41.94,63.347217262435045,-0.3379346116144165
2013-04-24,42.68,62.11721726243505,-0.312911912655649
2013-04-25,41.45,62.26721726243505,-0.3343206614597467
2013-04-26,41.6,62.387217262435044,-0.33319673764246516
2013-04-29,41.72,62.61721726243505,-0.33372957432542416
2013-04-30,41.95,62.57721726243504,-0.32962822836830596
2013-05-01,41.91,63.04721726243505,-0.3352601142481998
2013-05-02,42.38,63.40721726243505,-0.33162182745547486
2013-05-03,42.74,63.527217262435045,-0.327217500753444
2013-05-06,42.86,63.64721726243504,-0.3266005672600517
2013-05-07,42.98,63.777217262435045,-0.32609163828608534
2013-05-08,43.11,63.57721726243504,-0.3219269125597325
2013-05-09,42.91,63.987217262435045,-0.32939731034074593
2013-05-10,43.32,63.90721726243505,-0.3221422891548167
2013-05-13,43.24,64.03721726243505,-0.32476766092450005
2013-05-14,43.37,64.50721726243505,-0.3276721297160037
2013-05-15,43.84,64.53721726243505,-0.32070204047180395
2013-05-16,43.87,64.53721726243505,-0.3202371924155575
2013-05-17,43.87,64.84721726243504,-0.32348677627199907
2013-05-20,44.18,65.43721726243504,-0.3248490408322724
2013-05-21,44.77,64.16721726243505,-0.30229170112057546
2013-05-22,43.5,63.04721726243505,-0.3100409203005653
2013-05-23,42.38,63.11721726243505,-0.32855087980529596
2013-05-24,42.45,63.10721726243504,-0.32733525828798304
2013-05-28,42.44,62.527217262435045,-0.32125557704137586
2013-05-29,41.86,61.76721726243505,-0.3222942224813812
2013-05-30,41.1,60.96721726243504,-0.32586721445586186
2013-05-31,40.3,61.08721726243505,-0.34028751339468744
2013-06-03,40.42,60.08721726243505,-0.32731116797333326
2013-06-04,39.42,59.527217262435045,-0.33778191199143803
2013-06-05,38.86,59.92721726243504,-0.3515467299303564
2013-06-06,39.26,59.697217262435046,-0.3423479049717001
2013-06-07,39.03,58.817217262435044,-0.3364187933976367
2013-06-10,38.15,58.127217262435046,-0.34368095022063627
2013-06-11,37.46,57.78721726243504,-0.35175975285539285
2013-06-12,37.12,58.93721726243504,-0.37017725430244797
2013-06-13,38.27,59.14721726243504,-0.3529704055188807
2013-06-14,38.48,59.127217262435046,-0.34919988151637105
2013-06-17,38.46,59.00721726243504,-0.3482153237467739
2013-06-18,38.34,57.627217262435046,-0.33468937385265063
2013-06-19,36.96,56.26721726243505,-0.3431343898239103
2013-06-20,35.6,57.027217262435045,-0.37573667962489865
2013-06-21,36.36,56.50721726243504,-0.3565423717268863
2013-06-24,35.84,57.58721726243505,-0.37763966199875854
2013-06-25,36.92,57.79721726243505,-0.36121492091288043
2013-06-26,37.13,58.68721726243504,-0.3673238955262843
2013-06-27,38.02,58.387217262435044,-0.3488300730430396
2013-06-28,37.72,55.90868531631698,-0.32532843892518803
2013-07-01,37.57,56.328685316316985,-0.3330218912615571
2013-07-02,37.99,55.798685316316984,-0.31915958620461005
2013-07-03,37.46,55.83868531631698,-0.329138933200249
2013-07-05,37.5,55.92868531631699,-0.3295032810460232
2013-07-08,37.59,56.65868531631698,-0.3365536141521702
2013-07-09,38.32,56.59868531631699,-0.32295247167247143
2013-07-10,38.26,57.578685316316985,-0.33551799958937834
2013-07-11,39.24,57.298685316316984,-0.31516753336702474
2013-07-12,38.96,57.608685316316986,-0.32371308621123773
2013-07-15,39.27,57.63868531631699,-0.31868675032247784
2013-07-16,39.3,58.30868531631699,-0.3260009244454297
2013-07-17,39.97,58.77868531631699,-0.3199915958497236
2013-07-18,40.44,58.69868531631698,-0.31105782383240976
2013-07-19,40.36,58.77868531631699,-0.3133565376155828
2013-07-22,40.44,58.608685316316986,-0.30999987831596565
2013-07-23,40.27,58.19868531631698,-0.3080599710950922
2013-07-24,39.86,57.84868531631699,-0.31096100486907763
2013-07-25,39.51,57.98868531631699,-0.31866018716443323
2013-07-26,39.65,57.45868531631699,-0.30993896254809916
2013-07-29,39.12,57.23868531631699,-0.3165461473510104
2013-07-30,38.9,56.69868531631698,-0.31391707262734014
2013-07-31,38.36,56.69868531631698,-0.32344110298161355
2013-08-01,38.36,56.48868531631699,-0.32092595561044934
2013-08-02,38.15,56.52868531631699,-0.3251214001082029
2013-08-05,38.19,56.69868531631698,-0.3264394088338849
2013-08-06,38.36,56.438685316316985,-0.32032435225932265
2013-08-07,38.1,56.108685316316986,-0.32096074279394804
2013-08-08,37.77,56.648685316316985,-0.33325901935590374
2013-08-09,38.31,56.01868531631698,-0.316121044546521
2013-08-12,37.68,55.478685316316984,-0.3208202432129762
2013-08-13,37.14,55.30868531631699,-0.32849606191881264
2013-08-14,36.97,54.49868531631699,-0.32163501219485147
2013-08-15,36.16,53.41868531631699,-0.32308330341939817
2013-08-16,35.08,53.118685316316984,-0.3395920890906513
2013-08-19,34.78,53.648685316316985,-0.3517082516573461
2013-08-20,35.31,53.76868531631698,-0.34329805922770795
2013-08-21,35.43,53.758685316316985,-0.3409437044167041
2013-08-22,35.42,54.41868531631699,-0.349120622923619
2013-08-23,36.08,54.228685316316984,-0.33466946894351857
2013-08-26,35.89,54.15868531631698,-0.3373177397054167
2013-08-27,35.82,53.99868531631699,-0.3366505167640418
2013-08-28,35.66,53.87868531631698,-0.33814272210535024
2013-08-29,35.54,53.578685316316985,-0.33667651995976544
2013-08-30,35.24,53.63868531631699,-0.3430114889620546
2013-09-03,35.3,53.92868531631699,-0.34543184591003895
2013-09-04,35.59,54.01868531631698,-0.3411539027357702
2013-09-05,35.68,54.88868531631699,-0.34995710328311946
2013-09-06,36.55,55.92868531631699,-0.3464891979261907
2013-09-09,37.59,55.62868531631698,-0.32426948819201884
2013-09-10,37.29,55.76868531631698,-0.3313451843360996
2013-09-11,37.43,55.398685316316985,-0.324352197416218
2013-09-12,37.06,55.30868531631699,-0.3299424893567904
2013-09-13,36.97,55.65868531631698,-0.33577302823640687
2013-09-16,37.32,55.88868531631699,-0.3322440886061738
2013-09-17,37.55,57.49868531631699,-0.3469415901698182
2013-09-18,39.16,57.228685316316984,-0.31572777212069314
2013-09-19,38.89,56.42868531631699,-0.3108115175464752
2013-09-20,38.09,56.48868531631699,-0.3257056738582381
2013-09-23,38.15,56.188685316316985,-0.3210376824936785
2013-09-24,37.85,56.328685316316985,-0.32805106692174435
2013-09-25,37.99,56.83868531631698,-0.33161719366696873
2013-09-26,38.5,56.63868531631699,-0.32025258381291255
2013-09-27,38.3,55.95868531631699,-0.315566479385603
2013-09-30,37.62,57.19063823557715,-0.3422000320220705
2013-10-01,38.27,57.67063823557715,-0.33640408410824296
2013-10-02,38.75,57.14063823557715,-0.3218486667887215
2013-10-03,38.22,57.02063823557715,-0.3297163766898489
2013-10-04,38.1,56.66063823557715,-0.32757552356554553
2013-10-07,37.74,56.43063823557715,-0.33121436900200585
2013-10-08,37.51,56.33063823557715,-0.3341101543509667
2013-10-09,37.41,57.50063823557715,-0.3493985258609973
2013-10-10,38.58,58.02063823557715,-0.3350641914114024
2013-10-11,39.1,57.89063823557715,-0.32458854848190655
2013-10-14,38.97,57.93063823557715,-0.32729897016623555
2013-10-15,39.01,58.90063823557715,-0.3376981783461017
2013-10-16,39.98,58.96063823557715,-0.3219205016021034
2013-10-17,40.04,58.74063823557715,-0.3183594662451391
2013-10-18,39.82,58.82063823557715,-0.3230267267668778
2013-10-21,39.9,59.60063823557715,-0.3305440817212144
2013-10-22,40.68,59.050638235577146,-0.31109974056993517
2013-10-23,40.13,59.34063823557715,-0.323734944664946
2013-10-24,40.42,59.84063823557715,-0.3245392898238002
2013-10-25,40.92,59.51063823557715,-0.3123918476892277
2013-10-28,40.59,59.36063823557715,-0.31621355149660724
2013-10-29,40.44,58.96063823557715,-0.31411868646295804
2013-10-30,40.04,58.87063823557715,-0.31986468636919374
2013-10-31,39.95,59.49063823557715,-0.32846576898701474
2013-11-01,40.57,59.800638235577146,-0.32157914702884016
2013-11-04,40.88,58.83063823557715,-0.30512397577087147
2013-11-05,39.91,58.81063823557715,-0.3213812807109331
2013-11-06,39.89,58.16063823557715,-0.31414095150697485
2013-11-07,39.24,57.87063823557715,-0.32193593856242597
2013-11-08,38.95,57.94063823557715,-0.3277602528015712
2013-11-11,39.02,57.49063823557715,-0.3212807998389361
2013-11-12,38.57,57.70063823557715,-0.3315498549161897
2013-11-13,38.78,57.91063823557715,-0.3303475633916313
2013-11-14,38.99,58.10063823557715,-0.328923034512812
2013-11-15,39.18,57.84063823557715,-0.32262158241710404
2013-11-18,38.92,57.54063823557715,-0.3236084757930975
2013-11-19,38.62,57.01063823557715,-0.3225825706350466
2013-11-20,38.09,57.44063823557715,-0.33688062720013257
2013-11-21,38.52,57.36063823557715,-0.32845935497090584
2013-11-22,38.44,57.28063823557715,-0.3289180919753646
2013-11-25,38.36,56.980638235577146,-0.3267888674499074
2013-11-26,38.06,57.41063823557715,-0.3370566645884392
2013-11-27,38.49,56.85063823557715,-0.3229627459852694
2013-11-29,37.93,56.52063823557715,-0.32891769831210427
2013-12-02,37.6,56.37063823557715,-0.3329860867839253
2013-12-03,37.45,56.21063823557715,-0.33375600819460294
2013-12-04,37.29,56.14063823557715,-0.3357752748815602
2013-12-05,37.22,56.76063823557715,-0.34426389207387775
2013-12-06,37.84,56.85063823557715,-0.3343962148111872
2013-12-09,37.93,56.69063823557715,-0.3309300939181101
2013-12-10,37.77,55.41063823557715,-0.3183619391023498
2013-12-11,36.49,55.49063823557715,-0.3424116002218752
2013-12-12,36.57,55.21063823557715,-0.3376276534974979
2013-12-13,36.29,55.06063823557715,-0.3409084754024627
2013-12-16,36.14,55.25063823557715,-0.3458899090738715
2013-12-17,36.33,56.08063823557715,-0.35218283630458913
2013-12-18,37.16,55.65063823557715,-0.33226282432384013
2013-12-19,36.73,55.75063823557715,-0.34117346164190054
2013-12-20,36.83,55.91063823557715,-0.3412702633652951
2013-12-23,36.99,55.89063823557715,-0.3381718089514669
2013-12-24,36.97,56.050638235577146,-0.34041785849756934
2013-12-26,37.13,56.11063823557715,-0.3382716510171935
2013-12-27,37.19,56.11063823557715,-0.33720233507485664
2013-12-30,37.19,55.87063823557715,-0.33435519667433733
2013-12-31,36.95,56.24154781037787,-0.34301239139827033
2014-01-02,36.91,56.57154781037787,-0.34755188025403516
2014-01-03,37.24,56.73154781037787,-0.3435751105456758
2014-01-06,37.4,57.06154781037787,-0.34456737619027566
2014-01-07,37.73,57.01154781037787,-0.33820425073370897
2014-01-08,37.68,56.531547810377866,-0.33346951464359453
2014-01-09,37.2,56.93154781037787,-0.3465837232477468
2014-01-10,37.6,56.08154781037787,-0.32954774844780343
2014-01-13,36.75,56.55154781037787,-0.350150412801682
2014-01-14,37.22,56.84154781037787,-0.34519728202748656
2014-01-15,37.51,56.62154781037787,-0.337531355984497
2014-01-16,37.29,56.31154781037787,-0.337791244425221
2014-01-17,36.98,56.67154781037787,-0.3474679723988744
2014-01-21,37.34,57.08154781037787,-0.3458481517697861
2014-01-22,37.75,56.75154781037787,-0.3348199043639679
2014-01-23,37.42,56.07154781037787,-0.33263836185606044
2014-01-24,36.74,55.84154781037787,-0.34206694762905443
2014-01-27,36.51,56.56154781037787,-0.3545084706239038
2014-01-28,37.23,56.34154781037787,-0.33920878202883886
2014-01-29,37.01,58.14154781037787,-0.3634500388482268
2014-01-30,38.81,58.09154781037787,-0.3319165788681788
2014-01-31,38.76,57.50154781037787,-0.32593118836003576
2014-02-03,38.17,58.08154781037787,-0.34282054389087957
2014-02-04,38.75,58.45154781037787,-0.33705776063093285
2014-02-05,39.12,58.91154781037787,-0.33595362108091464
2014-02-06,39.58,59.26154781037787,-0.332113293317176
2014-02-07,39.93,59.67154781037787,-0.3308368650518646
2014-02-10,40.34,59.95154781037787,-0.32712329417094754
2014-02-11,40.62,60.04154781037787,-0.3234684733930353
2014-02-12,40.71,60.16154781037787,-0.3233219310062777
2014-02-13,40.83,60.00154781037787,-0.31951755429652373
2014-02-14,40.67,60.13154781037787,-0.32364954036688
2014-02-18,40.8,60.05154781037787,-0.320583707037288
2014-02-19,40.72,59.72154781037787,-0.3181690446253965
2014-02-20,40.39,59.94154781037787,-0.326176892732704
2014-02-21,40.61,60.02154781037787,-0.3234096506758456
2014-02-24,40.69,60.24154781037787,-0.32455254755273244
2014-02-25,40.91,60.351547810377866,-0.32213834633475236
2014-02-26,41.02,60.23154781037787,-0.3189615493671196
2014-02-27,40.9,60.52154781037787,-0.3242076338142378
2014-02-28,41.19,60.26154781037787,-0.31647955459739263
2014-03-03,40.93,61.30154781037787,-0.33231702196806734
2014-03-04,41.97,61.09154781037787,-0.31299825418942184
2014-03-05,41.76,60.65154781037787,-0.3114767634527772
2014-03-06,41.32,60.20154781037787,-0.31363890958170626
2014-03-07,40.87,59.65154781037787,-0.31485432482123044
2014-03-10,40.32,59.781547810377866,-0.32554439493785425
2014-03-11,40.45,59.961547810377866,-0.3254010031909299
2014-03-12,40.63,59.69154781037787,-0.31933411864156513
2014-03-13,40.36,59.52154781037787,-0.32192623537650944
2014-03-14,40.19,59.83154781037787,-0.3282807904723972
2014-03-17,40.5,60.17154781037787,-0.3269244107259792
2014-03-18,40.84,59.351547810377866,-0.3118966310620974
2014-03-19,40.02,59.58154781037787,-0.3283155360890213
2014-03-20,40.25,59.92154781037787,-0.3282883792092389
2014-03-21,40.59,59.44154781037787,-0.31714429561147106
2014-03-24,40.11,59.80154781037787,-0.3292815743300983
2014-03-25,40.47,59.24154781037787,-0.3168645740057705
2014-03-26,39.91,59.45154781037787,-0.3286970403648044
2014-03-27,40.12,59.87154781037787,-0.32989873375136336
2014-03-28,40.54,60.16154781037787,-0.32614765617770813
2014-03-31,40.83,58.841946813172,-0.30610725492073554
2014-04-01,40.88,58.771946813172,-0.3044300518076771
2014-04-02,40.81,58.841946813172,-0.3064471485014747
2014-04-03,40.88,59.001946813172,-0.3071415062041025
2014-04-04,41.04,59.051946813171995,-0.3050186790650278
2014-04-07,41.09,59.121946813171995,-0.3049958227890186
2014-04-08,41.16,59.271946813172,-0.3055736783922709
2014-04-09,41.31,58.411946813172,-0.29278166105080883
2014-04-10,40.45,58.011946813171996,-0.30272983028358624
2014-04-11,40.05,58.061946813172,-0.31021947767493374
2014-04-14,40.1,58.671946813172,-0.3165387859433113
2014-04-15,40.71,58.861946813172,-0.30838169302803276
2014-04-16,40.9,59.251946813172,-0.3097273220580876
2014-04-17,41.29,59.351946813172,-0.30431936579986796
2014-04-21,41.39,59.191946813171995,-0.3007494730551846
2014-04-22,41.23,58.901946813171996,-0.30002313623392995
2014-04-23,40.94,59.191946813171995,-0.30835185858611414
2014-04-24,41.23,58.691946813171995,-0.2975186164595427
2014-04-25,40.73,58.901946813171996,-0.30851182000504407
2014-04-28,40.94,58.851946813172,-0.30435606268105686
2014-04-29,40.89,58.591946813172,-0.3021225232473832
2014-04-30,40.63,58.901946813171996,-0.31020955675926687
2014-05-01,40.94,58.751946813172,-0.30317202712980773
2014-05-02,40.79,59.151946813171996,-0.3104199912670186
2014-05-05,41.19,58.591946813172,-0.2970023656776649
2014-05-06,40.63,59.181946813172,-0.3134730743437275
2014-05-07,41.22,59.341946813172,-0.3053817373101334
2014-05-08,41.38,59.161946813172,-0.300563922774985
2014-05-09,41.2,59.371946813171995,-0.3060695798026357
2014-05-12,41.41,59.321946813172,-0.3019446895359609
2014-05-13,41.36,59.231946813171994,-0.3017281682390631
2014-05-14,41.27,58.951946813172,-0.2999383017698952
2014-05-15,40.99,59.411946813172,-0.31007142168059265
2014-05-16,41.45,59.081946813171996,-0.2984320552084625
2014-05-19,41.12,58.781946813172,-0.3004654961379106
2014-05-20,40.82,58.561946813172,-0.30296033138675316
2014-05-21,40.6,58.461946813172,-0.30553116662799096
2014-05-22,40.5,58.981946813171994,-0.31334921635792057
2014-05-23,41.02,59.421946813172,-0.30968266440393466
2014-05-27,41.46,59.001946813172,-0.29731132209447386
2014-05-28,41.04,59.301946813171995,-0.3079485209938453
2014-05-29,41.34,59.471946813171996,-0.30488234848158835
2014-05-30,41.51,59.471946813171996,-0.30202385789721187
2014-06-02,41.51,59.011946813171996,-0.2965831116973997
2014-06-03,41.05,59.341946813172,-0.3082464899704265
2014-06-04,41.38,60.491946813172,-0.31594200253132554
2014-06-05,42.53,60.151946813171996,-0.292957214966036
2014-06-06,42.19,59.391946813172,-0.2896343315245046
2014-06-09,41.43,59.101946813172,-0.29900786295644444
2014-06-10,41.14,59.151946813171996,-0.30450302624969705
