date,HIG,dcf,Deviation
2000-03-20,36.44,,
2000-03-21,40.0,,
2000-03-22,40.13,,
2000-03-23,41.5,,
2000-03-24,43.19,,
2000-03-27,42.25,,
2000-03-28,42.31,,
2000-03-29,43.88,,
2000-03-30,46.38,,
2000-03-31,52.75,,
2000-04-03,51.0,,
2000-04-04,49.88,,
2000-04-05,48.94,,
2000-04-06,47.63,,
2000-04-07,46.56,,
2000-04-10,47.69,,
2000-04-11,47.38,,
2000-04-12,48.38,,
2000-04-13,47.38,,
2000-04-14,44.25,,
2000-04-17,46.81,,
2000-04-18,46.63,,
2000-04-19,44.94,,
2000-04-20,47.44,,
2000-04-24,51.88,,
2000-04-25,53.63,,
2000-04-26,51.13,,
2000-04-27,49.94,,
2000-04-28,52.06,,
2000-05-01,54.69,,
2000-05-02,54.0,,
2000-05-03,51.94,,
2000-05-04,51.25,,
2000-05-05,51.44,,
2000-05-08,52.88,,
2000-05-09,52.56,,
2000-05-10,52.06,,
2000-05-11,54.0,,
2000-05-12,53.28,,
2000-05-15,56.94,,
2000-05-16,55.94,,
2000-05-17,53.63,,
2000-05-18,56.44,,
2000-05-19,56.38,,
2000-05-22,58.75,,
2000-05-23,60.13,,
2000-05-24,64.0,,
2000-05-25,59.06,,
2000-05-26,59.13,,
2000-05-30,61.06,,
2000-05-31,59.13,,
2000-06-01,60.5,,
2000-06-02,60.0,,
2000-06-05,56.25,,
2000-06-06,54.94,,
2000-06-07,55.75,,
2000-06-08,55.44,,
2000-06-09,53.69,,
2000-06-12,54.5,,
2000-06-13,54.5,,
2000-06-14,55.69,,
2000-06-15,55.44,,
2000-06-16,53.56,,
2000-06-19,55.31,,
2000-06-20,52.78,,
2000-06-21,51.38,,
2000-06-22,50.81,,
2000-06-23,53.31,,
2000-06-26,53.94,,
2000-06-27,55.94,,
2000-06-28,55.86,,
2000-06-29,56.0,,
2000-06-30,55.94,,
2000-07-03,56.63,,
2000-07-05,57.81,,
2000-07-06,57.38,,
2000-07-07,59.25,,
2000-07-10,59.25,,
2000-07-11,59.25,,
2000-07-12,59.81,,
2000-07-13,58.5,,
2000-07-14,60.0,,
2000-07-17,59.0,,
2000-07-18,57.44,,
2000-07-19,56.38,,
2000-07-20,58.5,,
2000-07-21,57.88,,
2000-07-24,58.31,,
2000-07-25,61.44,,
2000-07-26,64.5,,
2000-07-27,65.0,,
2000-07-28,63.69,,
2000-07-31,64.25,,
2000-08-01,65.0,,
2000-08-02,63.31,,
2000-08-03,65.5,,
2000-08-04,67.19,,
2000-08-07,68.94,,
2000-08-08,68.19,,
2000-08-09,65.75,,
2000-08-10,64.0,,
2000-08-11,65.63,,
2000-08-14,64.94,,
2000-08-15,64.63,,
2000-08-16,64.38,,
2000-08-17,65.31,,
2000-08-18,65.5,,
2000-08-21,66.06,,
2000-08-22,65.0,,
2000-08-23,63.31,,
2000-08-24,62.75,,
2000-08-25,63.25,,
2000-08-28,64.63,,
2000-08-29,62.5,,
2000-08-30,65.94,,
2000-08-31,66.64,,
2000-09-01,66.06,,
2000-09-05,66.56,,
2000-09-06,67.5,,
2000-09-07,66.63,,
2000-09-08,68.5,,
2000-09-11,70.88,,
2000-09-12,69.13,,
2000-09-13,69.5,,
2000-09-14,70.13,,
2000-09-15,68.69,,
2000-09-18,67.06,,
2000-09-19,68.56,,
2000-09-20,67.48,,
2000-09-21,66.44,,
2000-09-22,68.94,,
2000-09-25,69.88,,
2000-09-26,71.25,,
2000-09-27,73.0,,
2000-09-28,73.75,,
2000-09-29,72.88,,
2000-10-02,76.5,,
2000-10-03,75.75,,
2000-10-04,75.44,,
2000-10-05,73.5,,
2000-10-06,72.0,,
2000-10-09,71.25,,
2000-10-10,70.63,,
2000-10-11,71.0,,
2000-10-12,65.63,,
2000-10-13,69.63,,
2000-10-16,68.0,,
2000-10-17,67.25,,
2000-10-18,68.0,,
2000-10-19,70.94,,
2000-10-20,71.69,,
2000-10-23,70.25,,
2000-10-24,71.19,,
2000-10-25,73.13,,
2000-10-26,72.81,,
2000-10-27,74.38,,
2000-10-30,77.75,,
2000-10-31,74.44,,
2000-11-01,74.38,,
2000-11-02,73.94,,
2000-11-03,72.0,,
2000-11-06,72.81,,
2000-11-07,74.94,,
2000-11-08,73.44,,
2000-11-09,74.0,,
2000-11-10,75.75,,
2000-11-13,73.06,,
2000-11-14,75.44,,
2000-11-15,75.25,,
2000-11-16,75.63,,
2000-11-17,75.5,,
2000-11-20,76.56,,
2000-11-21,76.0,,
2000-11-22,69.06,,
2000-11-24,70.44,,
2000-11-27,69.81,,
2000-11-28,70.19,,
2000-11-29,73.44,,
2000-11-30,70.75,,
2000-12-01,73.25,,
2000-12-04,73.63,,
2000-12-05,76.25,,
2000-12-06,77.88,,
2000-12-07,76.75,,
2000-12-08,79.31,,
2000-12-11,76.38,,
2000-12-12,74.5,,
2000-12-13,72.06,,
2000-12-14,71.44,,
2000-12-15,71.19,,
2000-12-18,73.63,,
2000-12-19,67.31,,
2000-12-20,65.44,,
2000-12-21,68.13,,
2000-12-22,69.63,,
2000-12-26,69.25,,
2000-12-27,71.5,,
2000-12-28,71.81,,
2000-12-29,70.63,,
2001-01-02,67.19,,
2001-01-03,66.94,,
2001-01-04,63.56,,
2001-01-05,63.06,,
2001-01-08,61.88,,
2001-01-09,61.69,,
2001-01-10,62.13,,
2001-01-11,63.0,,
2001-01-12,60.44,,
2001-01-16,59.69,,
2001-01-17,58.13,,
2001-01-18,58.56,,
2001-01-19,59.0,,
2001-01-22,62.0,,
2001-01-23,62.69,,
2001-01-24,64.25,,
2001-01-25,63.63,,
2001-01-26,62.13,,
2001-01-29,62.62,,
2001-01-30,61.0,,
2001-01-31,61.5,,
2001-02-01,61.13,,
2001-02-02,63.75,,
2001-02-05,65.0,,
2001-02-06,62.39,,
2001-02-07,65.55,,
2001-02-08,65.76,,
2001-02-09,65.23,,
2001-02-12,65.37,,
2001-02-13,64.0,,
2001-02-14,63.25,,
2001-02-15,63.4,,
2001-02-16,63.75,,
2001-02-20,63.12,,
2001-02-21,62.07,,
2001-02-22,63.1,,
2001-02-23,63.75,,
2001-02-26,64.25,,
2001-02-27,65.6,,
2001-02-28,63.85,,
2001-03-01,65.0,,
2001-03-02,65.4,,
2001-03-05,65.31,,
2001-03-06,64.6,,
2001-03-07,65.98,,
2001-03-08,67.75,,
2001-03-09,66.2,,
2001-03-12,64.35,,
2001-03-13,63.84,,
2001-03-14,62.42,,
2001-03-15,62.0,,
2001-03-16,61.17,,
2001-03-19,60.3,,
2001-03-20,59.4,,
2001-03-21,57.5,,
2001-03-22,55.15,,
2001-03-23,57.0,,
2001-03-26,58.8,,
2001-03-27,58.89,,
2001-03-28,58.03,,
2001-03-29,59.05,,
2001-03-30,59.0,,
2001-04-02,59.94,,
2001-04-03,57.11,,
2001-04-04,57.7,,
2001-04-05,60.0,,
2001-04-06,58.29,,
2001-04-09,58.72,,
2001-04-10,57.23,,
2001-04-11,58.39,,
2001-04-12,58.46,,
2001-04-16,58.91,,
2001-04-17,58.75,,
2001-04-18,59.5,,
2001-04-19,61.5,,
2001-04-20,59.21,,
2001-04-23,59.46,,
2001-04-24,56.88,,
2001-04-25,58.7,,
2001-04-26,60.55,,
2001-04-27,61.4,,
2001-04-30,62.1,,
2001-05-01,63.02,,
2001-05-02,62.97,,
2001-05-03,62.39,,
2001-05-04,62.96,,
2001-05-07,63.24,,
2001-05-08,63.5,,
2001-05-09,64.25,,
2001-05-10,63.99,,
2001-05-11,64.0,,
2001-05-14,64.17,,
2001-05-15,64.95,,
2001-05-16,66.1,,
2001-05-17,65.7,,
2001-05-18,66.0,,
2001-05-21,67.4,,
2001-05-22,66.55,,
2001-05-23,67.0,,
2001-05-24,67.64,,
2001-05-25,66.97,,
2001-05-29,69.1,,
2001-05-30,68.88,,
2001-05-31,67.7,,
2001-06-01,66.53,,
2001-06-04,67.4,,
2001-06-05,68.48,,
2001-06-06,67.6,,
2001-06-07,67.73,,
2001-06-08,67.79,,
2001-06-11,67.75,,
2001-06-12,67.63,,
2001-06-13,67.64,,
2001-06-14,66.84,,
2001-06-15,67.15,,
2001-06-18,66.98,,
2001-06-19,67.25,,
2001-06-20,66.99,,
2001-06-21,69.15,,
2001-06-22,68.58,,
2001-06-25,69.0,,
2001-06-26,69.5,,
2001-06-27,69.82,,
2001-06-28,70.46,,
2001-06-29,68.4,,
2001-07-02,68.71,,
2001-07-03,69.28,,
2001-07-05,68.2,,
2001-07-06,66.98,,
2001-07-09,67.52,,
2001-07-10,65.38,,
2001-07-11,64.3,,
2001-07-12,65.87,,
2001-07-13,66.4,,
2001-07-16,67.59,,
2001-07-17,66.49,,
2001-07-18,66.92,,
2001-07-19,64.1,,
2001-07-20,62.65,,
2001-07-23,62.54,,
2001-07-24,62.59,,
2001-07-25,62.98,,
2001-07-26,63.94,,
2001-07-27,63.4,,
2001-07-30,64.59,,
2001-07-31,66.21,,
2001-08-01,66.3,,
2001-08-02,64.75,,
2001-08-03,64.5,,
2001-08-06,64.09,,
2001-08-07,64.87,,
2001-08-08,64.48,,
2001-08-09,64.79,,
2001-08-10,64.44,,
2001-08-13,65.12,,
2001-08-14,65.49,,
2001-08-15,65.01,,
2001-08-16,64.78,,
2001-08-17,64.5,,
2001-08-20,65.01,,
2001-08-21,65.23,,
2001-08-22,65.05,,
2001-08-23,65.8,,
2001-08-24,66.31,,
2001-08-27,65.55,,
2001-08-28,64.99,,
2001-08-29,64.82,,
2001-08-30,64.53,,
2001-08-31,64.8,,
2001-09-04,64.81,,
2001-09-05,64.0,,
2001-09-06,62.84,,
2001-09-07,60.97,,
2001-09-10,61.91,,
2001-09-17,58.7,,
2001-09-18,56.2,,
2001-09-19,54.2,,
2001-09-20,51.6,,
2001-09-21,50.1,,
2001-09-24,53.96,,
2001-09-25,54.8,,
2001-09-26,55.45,,
2001-09-27,57.72,,
2001-09-28,58.74,,
2001-10-01,57.4,,
2001-10-02,58.15,,
2001-10-03,59.2,,
2001-10-04,59.45,,
2001-10-05,56.0,,
2001-10-08,54.94,,
2001-10-09,55.66,,
2001-10-10,57.5,,
2001-10-11,58.61,,
2001-10-12,57.85,,
2001-10-15,58.53,,
2001-10-16,60.0,,
2001-10-17,58.35,,
2001-10-18,55.51,,
2001-10-19,54.21,,
2001-10-22,56.39,,
2001-10-23,55.86,,
2001-10-24,55.57,,
2001-10-25,55.12,,
2001-10-26,56.01,,
2001-10-29,53.91,,
2001-10-30,54.86,,
2001-10-31,54.0,,
2001-11-01,55.17,,
2001-11-02,55.77,,
2001-11-05,56.94,,
2001-11-06,57.51,,
2001-11-07,57.05,,
2001-11-08,57.27,,
2001-11-09,55.72,,
2001-11-12,55.6,,
2001-11-13,57.01,,
2001-11-14,57.17,,
2001-11-15,57.48,,
2001-11-16,57.93,,
2001-11-19,58.33,,
2001-11-20,58.34,,
2001-11-21,58.93,,
2001-11-23,59.42,,
2001-11-26,59.57,,
2001-11-27,59.65,,
2001-11-28,59.13,,
2001-11-29,59.25,,
2001-11-30,59.2,,
2001-12-03,58.43,,
2001-12-04,58.5,,
2001-12-05,58.5,,
2001-12-06,59.28,,
2001-12-07,59.6,,
2001-12-10,58.95,,
2001-12-11,60.15,,
2001-12-12,59.94,,
2001-12-13,58.83,,
2001-12-14,59.17,,
2001-12-17,60.13,,
2001-12-18,60.28,,
2001-12-19,61.46,,
2001-12-20,62.07,,
2001-12-21,60.5,,
2001-12-24,61.05,,
2001-12-26,61.46,,
2001-12-27,62.29,,
2001-12-28,62.8,,
2001-12-31,62.83,,
2002-01-02,62.5,,
2002-01-03,61.48,,
2002-01-04,60.98,,
2002-01-07,60.68,,
2002-01-08,60.01,,
2002-01-09,59.93,,
2002-01-10,61.3,,
2002-01-11,61.5,,
2002-01-14,61.17,,
2002-01-15,62.35,,
2002-01-16,62.25,,
2002-01-17,62.51,,
2002-01-18,62.89,,
2002-01-22,63.41,,
2002-01-23,63.21,,
2002-01-24,63.0,,
2002-01-25,65.0,,
2002-01-28,63.91,,
2002-01-29,62.95,,
2002-01-30,63.89,,
2002-01-31,66.19,,
2002-02-01,65.65,,
2002-02-04,64.85,,
2002-02-05,63.37,,
2002-02-06,63.05,,
2002-02-07,63.79,,
2002-02-08,64.59,,
2002-02-11,66.43,,
2002-02-12,65.9,,
2002-02-13,67.0,,
2002-02-14,67.67,,
2002-02-15,66.6,,
2002-02-19,65.49,,
2002-02-20,66.25,,
2002-02-21,65.85,,
2002-02-22,65.9,,
2002-02-25,67.0,,
2002-02-26,67.2,,
2002-02-27,67.64,,
2002-02-28,67.0,,
2002-03-01,67.31,,
2002-03-04,68.54,,
2002-03-05,68.27,,
2002-03-06,68.56,,
2002-03-07,67.57,,
2002-03-08,65.72,,
2002-03-11,65.7,,
2002-03-12,65.42,,
2002-03-13,65.74,,
2002-03-14,66.87,,
2002-03-15,67.6,,
2002-03-18,67.66,,
2002-03-19,67.26,,
2002-03-20,66.84,,
2002-03-21,66.65,,
2002-03-22,66.71,,
2002-03-25,66.15,,
2002-03-26,66.45,,
2002-03-27,67.36,,
2002-03-28,68.12,,
2002-04-01,68.05,,
2002-04-02,68.36,,
2002-04-03,68.13,,
2002-04-04,68.5,,
2002-04-05,69.12,,
2002-04-08,69.14,,
2002-04-09,69.75,,
2002-04-10,69.31,,
2002-04-11,68.45,,
2002-04-12,68.62,,
2002-04-15,67.53,,
2002-04-16,68.65,,
2002-04-17,69.83,,
2002-04-18,69.29,,
2002-04-19,69.68,,
2002-04-22,69.97,,
2002-04-23,68.86,,
2002-04-24,69.2,,
2002-04-25,68.07,,
2002-04-26,68.19,,
2002-04-29,67.1,,
2002-04-30,69.3,,
2002-05-01,69.0,,
2002-05-02,68.59,,
2002-05-03,68.14,,
2002-05-06,67.85,,
2002-05-07,65.74,,
2002-05-08,67.18,,
2002-05-09,66.41,,
2002-05-10,65.8,,
2002-05-13,67.19,,
2002-05-14,66.81,,
2002-05-15,65.9,,
2002-05-16,66.54,,
2002-05-17,67.0,,
2002-05-20,66.39,,
2002-05-21,65.24,,
2002-05-22,64.99,,
2002-05-23,65.68,,
2002-05-24,65.35,,
2002-05-28,65.3,,
2002-05-29,65.5,,
2002-05-30,65.07,,
2002-05-31,66.0,,
2002-06-03,64.73,,
2002-06-04,63.61,,
2002-06-05,63.65,,
2002-06-06,63.12,,
2002-06-07,63.0,,
2002-06-10,63.0,,
2002-06-11,60.8,,
2002-06-12,61.3,,
2002-06-13,59.6,,
2002-06-14,59.93,,
2002-06-17,62.17,,
2002-06-18,61.94,,
2002-06-19,61.81,,
2002-06-20,60.83,,
2002-06-21,60.92,,
2002-06-24,60.35,,
2002-06-25,59.12,,
2002-06-26,58.98,,
2002-06-27,58.04,,
2002-06-28,59.47,,
2002-07-01,58.63,,
2002-07-02,57.15,,
2002-07-03,55.95,,
2002-07-05,58.3,,
2002-07-08,58.2,,
2002-07-09,56.64,,
2002-07-10,54.35,,
2002-07-11,54.73,,
2002-07-12,54.5,,
2002-07-15,54.65,,
2002-07-16,53.24,,
2002-07-17,51.86,,
2002-07-18,50.15,,
2002-07-19,49.53,,
2002-07-22,48.0,,
2002-07-23,45.5,,
2002-07-24,46.25,,
2002-07-25,46.2,,
2002-07-26,48.7,,
2002-07-29,51.35,,
2002-07-30,50.73,,
2002-07-31,50.6,,
2002-08-01,50.89,,
2002-08-02,48.83,,
2002-08-05,47.37,,
2002-08-06,47.76,,
2002-08-07,47.95,,
2002-08-08,49.4,,
2002-08-09,50.5,,
2002-08-12,50.19,,
2002-08-13,49.38,,
2002-08-14,50.25,,
2002-08-15,50.53,,
2002-08-16,50.09,,
2002-08-19,52.35,,
2002-08-20,51.49,,
2002-08-21,51.54,,
2002-08-22,53.87,,
2002-08-23,52.28,,
2002-08-26,53.3,,
2002-08-27,51.58,,
2002-08-28,50.49,,
2002-08-29,50.47,,
2002-08-30,50.02,,
2002-09-03,48.17,,
2002-09-04,48.7,,
2002-09-05,46.13,,
2002-09-06,46.48,,
2002-09-09,47.49,,
2002-09-10,48.91,,
2002-09-11,48.68,,
2002-09-12,47.83,,
2002-09-13,48.2,,
2002-09-16,48.5,,
2002-09-17,47.45,,
2002-09-18,47.5,,
2002-09-19,45.75,,
2002-09-20,44.99,,
2002-09-23,44.5,,
2002-09-24,42.58,,
2002-09-25,42.9,,
2002-09-26,44.14,,
2002-09-27,42.33,,
2002-09-30,41.0,,
2002-10-01,43.14,,
2002-10-02,41.36,,
2002-10-03,39.96,,
2002-10-04,38.64,,
2002-10-07,37.53,,
2002-10-08,39.52,,
2002-10-09,37.38,,
2002-10-10,40.27,,
2002-10-11,43.27,,
2002-10-14,43.76,,
2002-10-15,46.95,,
2002-10-16,44.95,,
2002-10-17,48.0,,
2002-10-18,48.0,,
2002-10-21,49.3,,
2002-10-22,48.1,,
2002-10-23,48.16,,
2002-10-24,47.32,,
2002-10-25,47.88,,
2002-10-28,47.4,,
2002-10-29,44.4,,
2002-10-30,40.17,,
2002-10-31,39.5,,
2002-11-01,41.1,,
2002-11-04,42.99,,
2002-11-05,42.5,,
2002-11-06,44.37,,
2002-11-07,42.68,,
2002-11-08,42.63,,
2002-11-11,41.66,,
2002-11-12,43.38,,
2002-11-13,43.25,,
2002-11-14,44.42,,
2002-11-15,45.86,,
2002-11-18,44.9,,
2002-11-19,45.65,,
2002-11-20,46.2,,
2002-11-21,47.03,,
2002-11-22,48.07,,
2002-11-25,47.53,,
2002-11-26,46.29,,
2002-11-27,47.39,,
2002-11-29,49.06,,
2002-12-02,50.1,,
2002-12-03,49.5,,
2002-12-04,48.78,,
2002-12-05,47.77,,
2002-12-06,47.2,,
2002-12-09,46.52,,
2002-12-10,46.72,,
2002-12-11,47.33,,
2002-12-12,46.68,,
2002-12-13,45.99,,
2002-12-16,47.72,,
2002-12-17,47.05,,
2002-12-18,45.74,,
2002-12-19,45.65,,
2002-12-20,46.5,,
2002-12-23,46.79,,
2002-12-24,46.6,,
2002-12-26,46.58,,
2002-12-27,45.19,,
2002-12-30,45.54,,
2002-12-31,45.43,,
2003-01-02,46.93,,
2003-01-03,46.84,,
2003-01-06,48.58,,
2003-01-07,48.11,,
2003-01-08,47.03,,
2003-01-09,48.37,,
2003-01-10,48.35,,
2003-01-13,48.33,,
2003-01-14,48.71,,
2003-01-15,47.47,,
2003-01-16,46.92,,
2003-01-17,46.36,,
2003-01-21,45.2,,
2003-01-22,44.25,,
2003-01-23,45.09,,
2003-01-24,43.13,,
2003-01-27,42.56,,
2003-01-28,43.46,,
2003-01-29,43.68,,
2003-01-30,41.75,,
2003-01-31,41.68,,
2003-02-03,41.36,,
2003-02-04,39.99,,
2003-02-05,40.28,,
2003-02-06,38.78,,
2003-02-07,38.67,,
2003-02-10,39.0,,
2003-02-11,38.09,,
2003-02-12,37.59,,
2003-02-13,36.82,,
2003-02-14,37.0,,
2003-02-18,37.4,,
2003-02-19,37.11,,
2003-02-20,37.37,,
2003-02-21,37.35,,
2003-02-24,36.59,,
2003-02-25,37.04,,
2003-02-26,36.27,,
2003-02-27,36.85,,
2003-02-28,36.13,,
2003-03-03,36.2,,
2003-03-04,35.81,,
2003-03-05,35.85,,
2003-03-06,34.8,,
2003-03-07,35.02,,
2003-03-10,33.35,,
2003-03-11,33.0,,
2003-03-12,32.3,,
2003-03-13,34.3,,
2003-03-14,34.94,,
2003-03-17,36.97,,
2003-03-18,37.06,,
2003-03-19,37.46,,
2003-03-20,37.5,,
2003-03-21,38.52,,
2003-03-24,36.59,,
2003-03-25,37.04,,
2003-03-26,36.2,,
2003-03-27,36.07,,
2003-03-28,35.7,,
2003-03-31,35.29,,
2003-04-01,36.18,,
2003-04-02,37.28,,
2003-04-03,37.42,,
2003-04-04,37.72,,
2003-04-07,38.53,,
2003-04-08,38.38,,
2003-04-09,38.07,,
2003-04-10,37.96,,
2003-04-11,38.28,,
2003-04-14,39.55,,
2003-04-15,40.18,,
2003-04-16,39.6,,
2003-04-17,40.11,,
2003-04-21,40.2,,
2003-04-22,42.4,,
2003-04-23,41.71,,
2003-04-24,40.36,,
2003-04-25,39.86,,
2003-04-28,41.06,,
2003-04-29,40.64,,
2003-04-30,40.76,,
2003-05-01,42.89,,
2003-05-02,43.75,,
2003-05-05,44.8,,
2003-05-06,45.1,,
2003-05-07,44.86,,
2003-05-08,43.95,,
2003-05-09,43.62,,
2003-05-12,46.5,,
2003-05-13,45.83,,
2003-05-14,45.84,,
2003-05-15,45.95,,
2003-05-16,47.5,,
2003-05-19,45.75,,
2003-05-20,45.31,,
2003-05-21,44.7,,
2003-05-22,44.15,,
2003-05-23,44.05,,
2003-05-27,45.36,,
2003-05-28,45.65,,
2003-05-29,45.51,,
2003-05-30,46.64,,
2003-06-02,46.59,,
2003-06-03,46.06,,
2003-06-04,46.67,,
2003-06-05,47.44,,
2003-06-06,48.16,,
2003-06-09,47.36,,
2003-06-10,48.02,,
2003-06-11,49.05,,
2003-06-12,50.28,,
2003-06-13,49.92,,
2003-06-16,51.23,,
2003-06-17,51.44,,
2003-06-18,51.84,,
2003-06-19,50.62,,
2003-06-20,51.19,,
2003-06-23,49.99,,
2003-06-24,51.39,,
2003-06-25,50.38,,
2003-06-26,51.65,,
2003-06-27,51.57,,
2003-06-30,50.36,,
2003-07-01,50.81,,
2003-07-02,51.64,,
2003-07-03,51.7,,
2003-07-07,52.39,,
2003-07-08,53.38,,
2003-07-09,52.78,,
2003-07-10,51.14,,
2003-07-11,51.72,,
2003-07-14,52.49,,
2003-07-15,52.1,,
2003-07-16,51.76,,
2003-07-17,50.61,,
2003-07-18,51.06,,
2003-07-21,50.43,,
2003-07-22,50.81,,
2003-07-23,50.07,,
2003-07-24,50.0,,
2003-07-25,50.96,,
2003-07-28,51.55,,
2003-07-29,51.18,,
2003-07-30,50.69,,
2003-07-31,52.19,,
2003-08-01,51.02,,
2003-08-04,50.12,,
2003-08-05,49.88,,
2003-08-06,50.74,,
2003-08-07,53.4,,
2003-08-08,52.74,,
2003-08-11,53.01,,
2003-08-12,53.24,,
2003-08-13,53.06,,
2003-08-14,54.14,,
2003-08-15,53.72,,
2003-08-18,54.28,,
2003-08-19,54.1,,
2003-08-20,53.87,,
2003-08-21,53.51,,
2003-08-22,53.11,,
2003-08-25,53.07,,
2003-08-26,53.25,,
2003-08-27,53.15,,
2003-08-28,53.05,,
2003-08-29,53.22,,
2003-09-02,53.92,,
2003-09-03,54.94,,
2003-09-04,54.37,,
2003-09-05,53.75,,
2003-09-08,54.93,,
2003-09-09,54.77,,
2003-09-10,53.85,,
2003-09-11,53.7,,
2003-09-12,53.24,,
2003-09-15,53.07,,
2003-09-16,53.93,,
2003-09-17,54.01,,
2003-09-18,55.75,,
2003-09-19,55.25,,
2003-09-22,54.42,,
2003-09-23,54.79,,
2003-09-24,53.2,,
2003-09-25,52.33,,
2003-09-26,51.97,,
2003-09-29,52.83,,
2003-09-30,52.63,,
2003-10-01,53.4,,
2003-10-02,53.42,,
2003-10-03,54.25,,
2003-10-06,54.55,,
2003-10-07,54.52,,
2003-10-08,54.17,,
2003-10-09,54.37,,
2003-10-10,53.92,,
2003-10-13,54.85,,
2003-10-14,55.2,,
2003-10-15,55.18,,
2003-10-16,55.62,,
2003-10-17,54.73,,
2003-10-20,54.74,,
2003-10-21,54.35,,
2003-10-22,53.28,,
2003-10-23,53.87,,
2003-10-24,53.9,,
2003-10-27,53.3,,
2003-10-28,53.65,,
2003-10-29,54.75,,
2003-10-30,54.3,,
2003-10-31,54.9,,
2003-11-03,55.56,,
2003-11-04,55.05,,
2003-11-05,55.01,,
2003-11-06,57.45,,
2003-11-07,56.14,,
2003-11-10,56.19,,
2003-11-11,55.86,,
2003-11-12,56.05,,
2003-11-13,55.91,,
2003-11-14,54.97,,
2003-11-17,54.5,,
2003-11-18,53.1,,
2003-11-19,53.78,,
2003-11-20,53.3,,
2003-11-21,53.72,,
2003-11-24,54.42,,
2003-11-25,54.91,,
2003-11-26,55.11,,
2003-11-28,55.0,,
2003-12-01,56.29,,
2003-12-02,55.9,,
2003-12-03,56.63,,
2003-12-04,57.36,,
2003-12-05,57.05,,
2003-12-08,57.86,,
2003-12-09,57.7,,
2003-12-10,57.75,,
2003-12-11,58.21,,
2003-12-12,57.97,,
2003-12-15,57.07,,
2003-12-16,57.59,,
2003-12-17,56.99,,
2003-12-18,57.8,,
2003-12-19,57.97,,
2003-12-22,57.43,,
2003-12-23,57.5,,
2003-12-24,57.68,,
2003-12-26,57.85,,
2003-12-29,58.76,,
2003-12-30,58.86,,
2003-12-31,59.03,,
2004-01-02,58.98,,
2004-01-05,59.73,,
2004-01-06,59.55,,
2004-01-07,60.95,,
2004-01-08,62.09,,
2004-01-09,62.15,,
2004-01-12,62.69,,
2004-01-13,62.41,,
2004-01-14,63.69,,
2004-01-15,63.79,,
2004-01-16,63.6,,
2004-01-20,63.21,,
2004-01-21,63.74,,
2004-01-22,63.2,,
2004-01-23,63.15,,
2004-01-26,64.28,,
2004-01-27,63.77,,
2004-01-28,63.27,,
2004-01-29,63.44,,
2004-01-30,64.34,,
2004-02-02,64.89,,
2004-02-03,64.97,,
2004-02-04,64.11,,
2004-02-05,64.73,,
2004-02-06,65.15,,
2004-02-09,64.91,,
2004-02-10,65.62,,
2004-02-11,65.8,,
2004-02-12,65.45,,
2004-02-13,65.5,,
2004-02-17,66.18,,
2004-02-18,65.99,,
2004-02-19,65.67,,
2004-02-20,65.42,,
2004-02-23,65.62,,
2004-02-24,65.24,,
2004-02-25,65.38,,
2004-02-26,65.81,,
2004-02-27,65.5,,
2004-03-01,65.3,,
2004-03-02,65.27,,
2004-03-03,66.03,,
2004-03-04,66.51,,
2004-03-05,65.89,,
2004-03-08,66.19,,
2004-03-09,65.81,,
2004-03-10,64.41,,
2004-03-11,62.67,,
2004-03-12,64.02,,
2004-03-15,61.88,,
2004-03-16,62.75,,
2004-03-17,63.71,,
2004-03-18,64.49,,
2004-03-19,63.93,,
2004-03-22,62.2,,
2004-03-23,61.96,,
2004-03-24,61.56,,
2004-03-25,62.3,,
2004-03-26,62.7,,
2004-03-29,63.76,,
2004-03-30,63.51,,
2004-03-31,63.7,,
2004-04-01,64.75,,
2004-04-02,65.71,,
2004-04-05,66.6,,
2004-04-06,66.35,,
2004-04-07,65.85,,
2004-04-08,66.7,,
2004-04-12,67.45,,
2004-04-13,65.98,,
2004-04-14,64.8,,
2004-04-15,63.63,,
2004-04-16,64.46,,
2004-04-19,64.52,,
2004-04-20,62.52,,
2004-04-21,63.65,,
2004-04-22,64.07,,
2004-04-23,63.74,,
2004-04-26,63.2,,
2004-04-27,62.99,,
2004-04-28,61.77,,
2004-04-29,61.49,,
2004-04-30,61.08,,
2004-05-03,62.03,,
2004-05-04,61.61,,
2004-05-05,64.35,,
2004-05-06,64.65,,
2004-05-07,63.5,,
2004-05-10,62.4,,
2004-05-11,63.53,,
2004-05-12,64.1,,
2004-05-13,63.43,,
2004-05-14,63.0,,
2004-05-17,63.3,,
2004-05-18,64.14,,
2004-05-19,64.42,,
2004-05-20,64.8,,
2004-05-21,64.95,,
2004-05-24,65.2,,
2004-05-25,67.09,,
2004-05-26,66.43,,
2004-05-27,66.15,,
2004-05-28,66.12,,
2004-06-01,65.75,,
2004-06-02,66.34,,
2004-06-03,65.75,,
2004-06-04,65.66,,
2004-06-07,67.05,,
2004-06-08,66.66,,
2004-06-09,65.59,,
2004-06-10,66.29,,
2004-06-14,65.3,,
2004-06-15,65.96,,
2004-06-16,66.18,,
2004-06-17,67.06,,
2004-06-18,67.6,,
2004-06-21,67.4,,
2004-06-22,67.43,,
2004-06-23,67.49,,
2004-06-24,67.22,,
2004-06-25,67.92,,
2004-06-28,67.94,,
2004-06-29,67.65,,
