date,ETN,dcf,Deviation
2016-08-31,66.54,31039280000.0,-0.9999999978562647
2016-09-01,66.92,31323860000.0,-0.9999999978636094
2016-09-02,67.54,30901580000.0,-0.9999999978143512
2016-09-06,66.62,30956660000.0,-0.999999997847959
2016-09-07,66.74,30653720000.0,-0.9999999978227765
2016-09-08,66.08,29501630000.0,-0.9999999977601237
2016-09-09,63.57,30153410000.0,-0.9999999978917807
2016-09-12,64.99,29336390000.0,-0.9999999977846626
2016-09-13,63.21,29230820000.0,-0.9999999978375564
2016-09-14,62.98,29281310000.0,-0.99999999784914
2016-09-15,63.09,28941650000.0,-0.9999999978200966
2016-09-16,62.35,29354750000.0,-0.9999999978759826
2016-09-19,63.25,29120660000.0,-0.9999999978280025
2016-09-20,62.74,29575070000.0,-0.9999999978786187
2016-09-21,63.73,29740310000.0,-0.9999999978571171
2016-09-22,64.09,29382290000.0,-0.999999997818754
2016-09-23,63.31,29194100000.0,-0.9999999978314111
2016-09-26,62.9,29428190000.0,-0.9999999978625936
2016-09-27,63.41,29960630000.0,-0.9999999978835559
2016-09-28,64.57,29772440000.0,-0.9999999978312157
2016-09-29,64.16,30483890000.0,-0.9999999978952817
2016-09-30,65.71,30655873000.0,-0.9999999978565282
2016-10-03,65.87,29946128000.0,-0.9999999978003834
2016-10-04,64.32,30504766000.0,-0.999999997891477
2016-10-05,65.54,30486450000.0,-0.9999999978501924
2016-10-06,65.5,30019392000.0,-0.999999997818077
2016-10-07,64.48,29863706000.0,-0.9999999978408574
2016-10-10,64.14,29396648000.0,-0.9999999978181185
2016-10-11,63.12,29918654000.0,-0.9999999978902794
2016-10-12,64.26,29410385000.0,-0.9999999978150576
2016-10-13,63.15,29479070000.0,-0.9999999978578021
2016-10-14,63.3,29396648000.0,-0.9999999978466932
2016-10-17,63.12,29428701000.0,-0.999999997855155
2016-10-18,63.19,29653072000.0,-0.9999999978690235
2016-10-19,63.68,29708020000.0,-0.9999999978564711
2016-10-20,63.8,29666809000.0,-0.9999999978494485
2016-10-21,63.71,29511123000.0,-0.999999997841153
2016-10-24,63.37,29424122000.0,-0.9999999978463249
2016-10-25,63.18,29895759000.0,-0.9999999978866567
2016-10-26,64.21,29016591000.0,-0.9999999977871281
2016-10-27,62.29,29057802000.0,-0.9999999978563416
2016-10-28,62.38,29694283000.0,-0.999999997899259
2016-10-31,63.77,28288530000.0,-0.9999999977457295
2016-11-01,60.7,28370952000.0,-0.9999999978604878
2016-11-02,60.88,27839788000.0,-0.9999999978132017
2016-11-03,59.72,28316004000.0,-0.9999999978909453
2016-11-04,60.76,29080697000.0,-0.9999999979106415
2016-11-07,62.43,29341700000.0,-0.9999999978723114
2016-11-08,63.0,30861928000.0,-0.9999999979586499
2016-11-09,66.32,31951730000.0,-0.999999997924369
2016-11-10,68.7,31315249000.0,-0.9999999978061807
2016-11-11,67.31,31200774000.0,-0.9999999978426817
2016-11-14,67.06,30646715000.0,-0.9999999978118372
2016-11-15,65.85,30504766000.0,-0.9999999978413209
2016-11-16,65.54,30161341000.0,-0.9999999978270196
2016-11-17,64.79,29868285000.0,-0.9999999978308095
2016-11-18,64.15,30504766000.0,-0.99999999789705
2016-11-21,65.54,30523082000.0,-0.9999999978527725
2016-11-22,65.58,30939771000.0,-0.9999999978803981
2016-11-23,66.49,31086299000.0,-0.9999999978611156
2016-11-25,66.81,30706242000.0,-0.9999999978242209
2016-11-28,65.98,30573451000.0,-0.9999999978419185
2016-11-29,65.69,30948929000.0,-0.999999997877471
2016-11-30,66.51,31470935000.0,-0.9999999978866214
2016-12-01,67.65,31521304000.0,-0.9999999978538324
2016-12-02,67.76,31635779000.0,-0.9999999978581213
2016-12-05,68.01,31837255000.0,-0.9999999978638233
2016-12-06,68.45,32043310000.0,-0.9999999978638286
2016-12-07,68.9,32079942000.0,-0.9999999978522405
2016-12-08,68.98,32331787000.0,-0.9999999978664958
2016-12-09,69.53,32482894000.0,-0.9999999978594888
2016-12-12,69.86,32020415000.0,-0.9999999978182669
2016-12-13,68.85,31480093000.0,-0.9999999978129035
2016-12-14,67.67,31580831000.0,-0.9999999978572445
2016-12-15,67.89,31658674000.0,-0.999999997855564
2016-12-16,68.06,31548778000.0,-0.9999999978427057
2016-12-19,67.82,31837255000.0,-0.9999999978697912
2016-12-20,68.45,31548778000.0,-0.9999999978303439
2016-12-21,67.82,31663253000.0,-0.9999999978580849
2016-12-22,68.07,31750254000.0,-0.9999999978560802
2016-12-23,68.26,31855571000.0,-0.9999999978572037
2016-12-27,68.49,31493830000.0,-0.9999999978252884
2016-12-28,67.7,31452619000.0,-0.999999997847556
2016-12-29,67.61,31214511000.0,-0.9999999978340202
2016-12-30,67.09,31826945000.0,-0.9999999978920378
2017-01-03,68.53,31662605000.0,-0.9999999978356171
2017-01-04,68.17,31288275000.0,-0.9999999978212286
2017-01-05,67.35,31589565000.0,-0.9999999978679669
2017-01-06,68.01,31073720000.0,-0.9999999978113339
2017-01-09,66.88,31224365000.0,-0.9999999978580829
2017-01-10,67.21,31794990000.0,-0.9999999978861449
2017-01-11,68.46,31676300000.0,-0.9999999978387627
2017-01-12,68.2,31886290000.0,-0.9999999978611497
2017-01-13,68.66,31384140000.0,-0.9999999978122708
2017-01-17,67.56,31493700000.0,-0.9999999978548091
2017-01-18,67.8,31461745000.0,-0.9999999978450019
2017-01-19,67.73,31553045000.0,-0.999999997853456
2017-01-20,67.93,31466310000.0,-0.9999999978411832
2017-01-23,67.74,32119105000.0,-0.9999999978909748
2017-01-24,69.17,33036670000.0,-0.9999999979062659
2017-01-25,71.18,33096015000.0,-0.999999997849288
2017-01-26,71.31,32931675000.0,-0.9999999978346076
2017-01-27,70.95,32685165000.0,-0.9999999978292905
2017-01-30,70.41,32854070000.0,-0.9999999978568865
2017-01-31,70.78,33096015000.0,-0.999999997861374
2017-02-01,71.31,32507130000.0,-0.9999999978063274
2017-02-02,70.02,32598430000.0,-0.9999999978520437
2017-02-03,70.22,32488870000.0,-0.9999999978386445
2017-02-06,69.98,32607560000.0,-0.999999997853872
2017-02-07,70.24,32484305000.0,-0.999999997837725
2017-02-08,69.97,32858635000.0,-0.9999999978705749
2017-02-09,70.79,32954500000.0,-0.9999999978518866
2017-02-10,71.0,33502300000.0,-0.9999999978807426
2017-02-13,72.2,33415565000.0,-0.9999999978393302
2017-02-14,72.01,33456650000.0,-0.9999999978476626
2017-02-15,72.1,33310570000.0,-0.9999999978355218
2017-02-16,71.78,33242095000.0,-0.9999999978406896
2017-02-17,71.63,33360785000.0,-0.9999999978528683
2017-02-21,71.89,33639250000.0,-0.9999999978629132
2017-02-22,72.5,33465780000.0,-0.9999999978336079
2017-02-23,72.12,33589035000.0,-0.9999999978528707
2017-02-24,72.39,33570775000.0,-0.9999999978436601
2017-02-27,72.35,33401870000.0,-0.9999999978339537
2017-02-28,71.98,33977060000.0,-0.9999999978815118
2017-03-01,73.24,33461215000.0,-0.9999999978111972
2017-03-02,72.11,33379045000.0,-0.9999999978396625
2017-03-03,71.93,33337960000.0,-0.9999999978423995
2017-03-06,71.84,33201010000.0,-0.9999999978362104
2017-03-07,71.54,33333395000.0,-0.999999997853804
2017-03-08,71.83,33228400000.0,-0.999999997838295
2017-03-09,71.6,33634685000.0,-0.9999999978712452
2017-03-10,72.49,33753375000.0,-0.9999999978523629
2017-03-13,72.75,33328830000.0,-0.999999997817205
2017-03-14,71.82,34305740000.0,-0.9999999979064728
2017-03-15,73.96,34027275000.0,-0.9999999978264495
2017-03-16,73.35,33981625000.0,-0.9999999978414805
2017-03-17,73.25,34036405000.0,-0.9999999978478926
2017-03-20,73.37,33406435000.0,-0.9999999978037165
2017-03-21,71.99,33657510000.0,-0.9999999978611014
2017-03-22,72.54,33767070000.0,-0.9999999978517532
2017-03-23,72.78,33794460000.0,-0.9999999978463926
2017-03-24,72.84,33721420000.0,-0.9999999978399486
2017-03-27,72.68,33999885000.0,-0.9999999978623457
2017-03-28,73.29,34296610000.0,-0.9999999978630542
2017-03-29,73.94,34415300000.0,-0.9999999978515369
2017-03-30,74.2,34392475000.0,-0.9999999978425513
2017-03-31,74.15,33668160000.0,-0.9999999977976225
2017-04-03,74.16,33992880000.0,-0.9999999978183667
2017-04-04,74.88,33889150000.0,-0.9999999977904432
2017-04-05,74.65,33925230000.0,-0.9999999977995727
2017-04-06,74.73,33853070000.0,-0.9999999977925192
2017-04-07,74.57,34317600000.0,-0.9999999978270625
2017-04-10,75.6,34222890000.0,-0.9999999977909522
2017-04-11,75.39,33704240000.0,-0.9999999977631895
2017-04-12,74.24,33375010000.0,-0.9999999977755812
2017-04-13,73.51,33722280000.0,-0.9999999978201355
2017-04-17,74.28,33807970000.0,-0.999999997802885
2017-04-18,74.47,33429130000.0,-0.9999999977723022
2017-04-19,73.63,33609530000.0,-0.9999999978092523
2017-04-20,74.03,33528350000.0,-0.9999999977920178
2017-04-21,73.85,34263480000.0,-0.9999999978446439
2017-04-24,75.48,34732520000.0,-0.9999999978268205
2017-04-25,76.52,34822720000.0,-0.9999999978025841
2017-04-26,76.72,34718990000.0,-0.9999999977902583
2017-04-27,76.49,34335640000.0,-0.9999999977722855
2017-04-28,75.64,34556630000.0,-0.9999999978111291
2017-05-01,76.13,34998610000.0,-0.9999999978247708
2017-05-02,77.11,34646830000.0,-0.9999999977743995
2017-05-03,76.33,34425840000.0,-0.9999999977827702
2017-05-04,75.84,34885860000.0,-0.9999999978260533
2017-05-05,76.86,34849780000.0,-0.9999999977945342
2017-05-08,76.78,34840760000.0,-0.9999999977962594
2017-05-09,76.76,34989590000.0,-0.9999999978062046
2017-05-10,77.09,34962530000.0,-0.999999997795068
2017-05-11,77.03,34804680000.0,-0.9999999977867919
2017-05-12,76.68,34935470000.0,-0.9999999978050961
2017-05-15,76.97,35057240000.0,-0.9999999978044478
2017-05-16,77.24,34579180000.0,-0.999999997766286
2017-05-17,76.18,34529570000.0,-0.999999997793775
2017-05-18,76.07,35404510000.0,-0.9999999978514037
2017-05-19,78.01,35264700000.0,-0.9999999977878729
2017-05-22,77.7,35242150000.0,-0.9999999977952537
2017-05-23,77.65,35206070000.0,-0.9999999977944144
2017-05-24,77.57,35088810000.0,-0.9999999977893237
2017-05-25,77.31,35201560000.0,-0.9999999978037906
2017-05-26,77.56,35273720000.0,-0.9999999978011959
2017-05-30,77.72,35120380000.0,-0.9999999977870399
2017-05-31,77.38,35436080000.0,-0.9999999978163499
2017-06-01,78.08,35345880000.0,-0.999999997790973
2017-06-02,77.88,34845270000.0,-0.9999999977649764
2017-06-05,76.77,34646830000.0,-0.9999999977842129
2017-06-06,76.33,34024450000.0,-0.9999999977566133
2017-06-07,74.95,34258970000.0,-0.9999999978122518
2017-06-08,75.47,34380740000.0,-0.9999999978048756
2017-06-09,75.74,34394270000.0,-0.9999999977978891
2017-06-12,75.77,34547610000.0,-0.9999999978067947
2017-06-13,76.11,34200340000.0,-0.9999999977745835
2017-06-14,75.34,34561140000.0,-0.9999999978200951
2017-06-15,76.14,34858800000.0,-0.9999999978157595
2017-06-16,76.8,35431570000.0,-0.9999999978324415
2017-06-19,78.07,34976060000.0,-0.9999999977679018
2017-06-20,77.06,34461920000.0,-0.9999999977639087
2017-06-21,75.92,34394270000.0,-0.9999999977926556
2017-06-22,75.77,34894880000.0,-0.9999999978286213
2017-06-23,76.88,34845270000.0,-0.9999999977936748
2017-06-26,76.77,34691930000.0,-0.9999999977870935
2017-06-27,76.43,35147440000.0,-0.9999999978254461
2017-06-28,77.44,34782130000.0,-0.9999999977735694
2017-06-29,76.63,35323330000.0,-0.9999999978306122
2017-06-30,77.83,35553830000.0,-0.999999997810925
2017-07-03,78.35,35679774000.0,-0.999999997804078
2017-07-05,78.63,35643790000.0,-0.9999999977940056
2017-07-06,78.55,36008128000.0,-0.9999999978185481
2017-07-07,79.36,36475920000.0,-0.999999997824318
2017-07-10,80.4,36498410000.0,-0.9999999977971643
2017-07-11,80.45,36525398000.0,-0.999999997797423
2017-07-12,80.51,36439936000.0,-0.9999999977906109
2017-07-13,80.32,36570378000.0,-0.9999999978036869
2017-07-14,80.61,36390458000.0,-0.9999999977848589
2017-07-17,80.21,36399454000.0,-0.9999999977963955
2017-07-18,80.23,36466924000.0,-0.9999999977999241
2017-07-19,80.38,36098088000.0,-0.9999999977732893
2017-07-20,79.56,35832706000.0,-0.9999999977796821
2017-07-21,78.97,35688770000.0,-0.9999999977872591
2017-07-24,78.65,35994634000.0,-0.9999999978149521
2017-07-25,79.33,35846200000.0,-0.9999999977869342
2017-07-26,79.0,35616802000.0,-0.9999999977819457
2017-07-27,78.49,35589814000.0,-0.9999999977945937
2017-07-28,78.43,35508850000.0,-0.9999999977912548
2017-07-31,78.25,33714148000.0,-0.9999999976790159
2017-08-01,74.26,33642180000.0,-0.9999999977926519
2017-08-02,74.1,33421778000.0,-0.9999999977828827
2017-08-03,73.61,33835594000.0,-0.9999999978244803
2017-08-04,74.53,33592702000.0,-0.9999999977813634
2017-08-07,73.99,33142902000.0,-0.9999999977675461
2017-08-08,72.99,33210372000.0,-0.9999999978021926
2017-08-09,73.14,32540170000.0,-0.9999999977523166
2017-08-10,71.65,32463704000.0,-0.9999999977929197
2017-08-11,71.48,32913504000.0,-0.999999997828247
2017-08-14,72.48,32837038000.0,-0.9999999977927364
2017-08-15,72.31,32998966000.0,-0.9999999978087192
2017-08-16,72.67,32571656000.0,-0.9999999977689191
2017-08-17,71.72,32337760000.0,-0.9999999977821593
2017-08-18,71.2,32310772000.0,-0.9999999977964006
2017-08-21,71.14,32652620000.0,-0.9999999978213081
2017-08-22,71.9,32342258000.0,-0.9999999977769023
2017-08-23,71.21,32085872000.0,-0.9999999977806432
2017-08-24,70.64,32112860000.0,-0.9999999978002582
2017-08-25,70.7,31995912000.0,-0.9999999977903428
2017-08-28,70.44,32031896000.0,-0.999999997800942
2017-08-29,70.52,32270290000.0,-0.9999999978147082
2017-08-30,71.05,32589648000.0,-0.9999999978198598
2017-08-31,71.76,32531174000.0,-0.9999999977941159
2017-09-01,71.63,32292780000.0,-0.9999999977818571
2017-09-05,71.1,32396234000.0,-0.9999999978053005
2017-09-06,71.33,32391736000.0,-0.9999999977978952
2017-09-07,71.32,32760572000.0,-0.9999999978229929
2017-09-08,72.14,33304830000.0,-0.9999999978339478
2017-09-11,73.35,33867080000.0,-0.9999999978341799
2017-09-12,74.6,34015514000.0,-0.9999999978068831
2017-09-13,74.93,34325876000.0,-0.9999999978170987
2017-09-14,75.62,34906118000.0,-0.9999999978336176
2017-09-15,76.91,35351420000.0,-0.9999999978244155
2017-09-18,77.9,34960094000.0,-0.9999999977717451
2017-09-19,77.03,35292946000.0,-0.9999999978174109
2017-09-20,77.77,35423388000.0,-0.9999999978045578
2017-09-21,78.06,35441380000.0,-0.9999999977974898
2017-09-22,78.1,35193990000.0,-0.9999999977808711
2017-09-25,77.55,34996078000.0,-0.9999999977840374
2017-09-26,77.11,35000576000.0,-0.9999999977968934
2017-09-27,77.12,34537282000.0,-0.9999999977670507
2017-09-28,76.09,34852142000.0,-0.999999997816777
2017-09-29,76.79,35552182000.0,-0.9999999978400763
2017-10-02,77.54,35511835000.0,-0.9999999978165026
2017-10-03,77.45,35785298000.0,-0.9999999978357034
2017-10-04,78.06,35668740000.0,-0.999999997811529
2017-10-05,77.8,35646325000.0,-0.9999999978174469
2017-10-06,77.75,35614944000.0,-0.9999999978169276
2017-10-09,77.68,35749434000.0,-0.9999999978270985
2017-10-10,77.98,35995999000.0,-0.9999999978336481
2017-10-11,78.53,36081176000.0,-0.9999999978235188
2017-10-12,78.72,35995999000.0,-0.9999999978130902
2017-10-13,78.53,36309809000.0,-0.9999999978372236
2017-10-16,79.23,35789781000.0,-0.9999999977862396
2017-10-17,78.07,35744951000.0,-0.9999999978159153
2017-10-18,77.97,35767366000.0,-0.9999999978200799
2017-10-19,78.02,36175319000.0,-0.999999997843281
2017-10-20,78.93,35973584000.0,-0.99999999780589
2017-10-23,78.48,36466714000.0,-0.9999999978479004
2017-10-24,79.58,36197734000.0,-0.9999999978015198
2017-10-25,78.98,36430850000.0,-0.9999999978320572
2017-10-26,79.5,36551891000.0,-0.9999999978250099
2017-10-27,79.77,36309809000.0,-0.999999997803073
2017-10-30,79.23,36663966000.0,-0.9999999978390226
2017-10-31,80.02,37331933000.0,-0.9999999978565267
2017-11-01,81.51,36377054000.0,-0.9999999977593018
2017-11-02,79.38,35803230000.0,-0.9999999977828816
2017-11-03,78.1,35897373000.0,-0.9999999978243533
2017-11-06,78.31,36058761000.0,-0.999999997828267
2017-11-07,78.67,36229115000.0,-0.9999999978285421
2017-11-08,79.05,35695638000.0,-0.9999999977854437
2017-11-09,77.86,35722536000.0,-0.9999999978204235
2017-11-10,77.92,35731502000.0,-0.9999999978192913
2017-11-13,77.94,35260787000.0,-0.9999999977896126
2017-11-14,76.89,34803521000.0,-0.9999999977907408
2017-11-15,75.87,35059052000.0,-0.999999997835937
2017-11-16,76.44,34700412000.0,-0.9999999977971443
2017-11-17,75.64,34722827000.0,-0.999999997821606
2017-11-20,75.69,34996290000.0,-0.9999999978371993
2017-11-21,76.3,34960426000.0,-0.9999999978175323
2017-11-22,76.22,34825936000.0,-0.9999999978114013
2017-11-24,75.92,34651099000.0,-0.999999997809016
2017-11-27,75.53,35242855000.0,-0.9999999978568705
2017-11-28,76.85,35238372000.0,-0.9999999978191387
2017-11-29,76.84,35659774000.0,-0.999999997845191
2017-11-30,77.78,35623910000.0,-0.999999997816635
2017-12-01,77.7,35045603000.0,-0.9999999977828887
2017-12-04,76.41,34391085000.0,-0.9999999977782033
2017-12-05,74.95,34767657000.0,-0.9999999978442609
2017-12-06,75.79,35426658000.0,-0.9999999978606506
2017-12-07,77.26,35440107000.0,-0.999999997819984
2017-12-08,77.29,35655291000.0,-0.9999999978322993
2017-12-11,77.77,35650808000.0,-0.9999999978185627
2017-12-12,77.76,35565631000.0,-0.9999999978136196
2017-12-13,77.57,35059052000.0,-0.9999999977874473
2017-12-14,76.44,35440107000.0,-0.9999999978431217
2017-12-15,77.29,35336998000.0,-0.999999997812774
2017-12-18,77.06,35247338000.0,-0.9999999978137356
2017-12-19,76.86,35377345000.0,-0.9999999978274232
2017-12-20,77.15,35803230000.0,-0.9999999978451665
2017-12-21,78.1,35538733000.0,-0.9999999978023978
2017-12-22,77.51,35453556000.0,-0.9999999978137595
2017-12-26,77.32,35498386000.0,-0.9999999978218728
2017-12-27,77.42,35830128000.0,-0.9999999978392485
2017-12-28,78.16,36211183000.0,-0.9999999978415508
2017-12-29,79.01,35811420000.0,-0.9999999977937205
2018-01-02,78.86,37054080000.0,-0.9999999978717593
2018-01-03,81.64,36665190000.0,-0.9999999977733649
2018-01-04,80.77,36942330000.0,-0.9999999978136193
2018-01-05,81.39,37228410000.0,-0.9999999978137665
2018-01-08,82.03,37206060000.0,-0.9999999977952516
2018-01-09,81.98,37425090000.0,-0.9999999978094909
2018-01-10,82.47,38104530000.0,-0.9999999978356904
2018-01-11,83.99,38216280000.0,-0.9999999978022456
2018-01-12,84.24,37818450000.0,-0.9999999977725158
2018-01-16,83.35,37930200000.0,-0.9999999978025426
2018-01-17,83.6,37912320000.0,-0.999999997794912
2018-01-18,83.56,38086650000.0,-0.9999999978060554
2018-01-19,83.95,38269920000.0,-0.9999999978063712
2018-01-22,84.36,38609640000.0,-0.9999999978150534
2018-01-23,85.12,38332500000.0,-0.9999999977794299
2018-01-24,84.5,38654340000.0,-0.9999999978139583
2018-01-25,85.22,39222030000.0,-0.9999999978272415
2018-01-26,86.49,38819730000.0,-0.9999999977720092
2018-01-29,85.59,38439780000.0,-0.9999999977734003
2018-01-30,84.74,38095590000.0,-0.9999999977755956
2018-01-31,83.97,39834420000.0,-0.999999997892024
2018-02-01,87.86,38596230000.0,-0.9999999977236118
2018-02-02,85.09,37027260000.0,-0.9999999977019634
2018-02-05,81.58,37518960000.0,-0.9999999978256326
2018-02-06,82.68,37045140000.0,-0.9999999977681283
2018-02-07,81.62,36057270000.0,-0.9999999977363788
2018-02-08,79.41,36665190000.0,-0.9999999978341855
2018-02-09,80.77,37223940000.0,-0.9999999978301598
2018-02-12,82.02,37139010000.0,-0.9999999977915405
2018-02-13,81.83,37514490000.0,-0.9999999978187095
2018-02-14,82.67,37554720000.0,-0.9999999977986789
2018-02-15,82.76,37568130000.0,-0.9999999977970689
2018-02-16,82.79,37085370000.0,-0.9999999977675833
2018-02-20,81.71,37018320000.0,-0.9999999977927145
2018-02-21,81.56,37161360000.0,-0.9999999978052472
2018-02-22,81.88,37313340000.0,-0.9999999978056106
2018-02-23,82.22,37340160000.0,-0.9999999977980812
2018-02-26,82.28,37197120000.0,-0.9999999977880007
2018-02-27,81.96,36633900000.0,-0.999999997762728
2018-02-28,80.7,36137730000.0,-0.9999999977668769
2018-03-01,79.59,36186900000.0,-0.9999999978005853
2018-03-02,79.7,36419340000.0,-0.9999999978116023
2018-03-05,80.22,36741180000.0,-0.9999999978166189
2018-03-06,80.94,36781410000.0,-0.9999999977994318
2018-03-07,81.03,36830580000.0,-0.999999997799926
2018-03-08,81.14,37724580000.0,-0.9999999978491477
2018-03-09,83.14,37004910000.0,-0.9999999977532711
2018-03-12,81.53,36893160000.0,-0.9999999977901053
2018-03-13,81.28,36361230000.0,-0.9999999977646521
2018-03-14,80.09,36441690000.0,-0.9999999978022425
2018-03-15,80.27,36759060000.0,-0.9999999978163207
2018-03-16,80.98,36526620000.0,-0.9999999977829868
2018-03-19,80.46,36839520000.0,-0.9999999978159324
2018-03-20,81.16,36982560000.0,-0.9999999978054521
2018-03-21,81.48,36066210000.0,-0.9999999977408217
2018-03-22,79.43,35507460000.0,-0.9999999977630053
2018-03-23,78.18,36812700000.0,-0.9999999978762764
2018-03-26,81.1,36191370000.0,-0.9999999977591343
2018-03-27,79.71,35896350000.0,-0.9999999977794399
2018-03-28,79.05,36280770000.0,-0.9999999978211598
2018-03-29,79.91,34632673000.0,-0.9999999976926413
2018-04-02,77.69,34707762000.0,-0.9999999977615958
2018-04-03,77.86,35025786000.0,-0.9999999977770663
2018-04-04,78.58,35321725000.0,-0.9999999977753068
2018-04-05,79.25,33872949000.0,-0.999999997660375
2018-04-06,75.97,33855281000.0,-0.999999997756037
2018-04-09,75.93,34588503000.0,-0.9999999978047619
2018-04-10,77.59,34402989000.0,-0.9999999977446727
2018-04-11,77.17,34522248000.0,-0.9999999977646299
2018-04-12,77.44,34442742000.0,-0.9999999977516308
2018-04-13,77.26,34526665000.0,-0.9999999977623092
2018-04-16,77.45,34747515000.0,-0.9999999977710636
2018-04-17,77.95,35295223000.0,-0.9999999977914859
2018-04-18,79.19,35277555000.0,-0.99999999775523
2018-04-19,79.15,35237802000.0,-0.9999999977538326
2018-04-20,79.06,35003701000.0,-0.9999999977413817
2018-04-23,78.53,33855281000.0,-0.9999999976804209
2018-04-24,75.93,34208641000.0,-0.9999999977803854
2018-04-25,76.73,33846447000.0,-0.9999999977329969
2018-04-26,75.91,33952455000.0,-0.9999999977642264
2018-04-27,76.15,33457751000.0,-0.9999999977239953
2018-04-30,75.03,32940962000.0,-0.9999999977222888
2018-05-01,73.86,32481594000.0,-0.9999999977260968
2018-05-02,72.82,32592019000.0,-0.9999999977657107
2018-05-03,73.07,33387079000.0,-0.9999999978114288
2018-05-04,74.87,33311990000.0,-0.9999999977524608
2018-05-07,74.7,33364994000.0,-0.9999999977611266
2018-05-08,74.82,33736022000.0,-0.9999999977821926
2018-05-09,75.66,34084965000.0,-0.999999997780253
2018-05-10,76.45,34093799000.0,-0.9999999977576568
2018-05-11,76.47,34142386000.0,-0.9999999977602619
2018-05-14,76.58,34208641000.0,-0.9999999977613844
2018-05-15,76.73,34473661000.0,-0.9999999977742428
2018-05-16,77.33,34623839000.0,-0.9999999977665677
2018-05-17,77.67,35030203000.0,-0.9999999977827705
2018-05-18,78.59,35604413000.0,-0.9999999977926893
2018-05-21,79.89,35281972000.0,-0.9999999977356708
2018-05-22,79.16,35211300000.0,-0.9999999977518581
2018-05-23,79.0,35171547000.0,-0.9999999977538662
2018-05-24,78.91,34888859000.0,-0.9999999977382464
2018-05-25,78.27,34301398000.0,-0.9999999977181688
2018-05-29,76.94,34729847000.0,-0.9999999977846145
2018-05-30,77.91,34142386000.0,-0.9999999977180857
2018-05-31,76.58,34283730000.0,-0.9999999977662873
2018-06-01,76.9,34314649000.0,-0.9999999977589746
2018-06-04,76.97,35410065000.0,-0.9999999978263242
2018-06-05,79.45,35776676000.0,-0.9999999977792794
2018-06-06,80.28,35803178000.0,-0.999999997757741
2018-06-07,80.34,35807595000.0,-0.999999997756342
2018-06-08,80.35,36010777000.0,-0.9999999977687235
2018-06-11,80.81,35834097000.0,-0.9999999977448852
2018-06-12,80.41,35675085000.0,-0.999999997746046
2018-06-13,80.05,35334976000.0,-0.9999999977345393
2018-06-14,79.28,35321725000.0,-0.999999997755489
2018-06-15,79.25,35312891000.0,-0.9999999977557771
2018-06-18,79.23,34862357000.0,-0.9999999977273482
2018-06-19,78.21,34743098000.0,-0.9999999977489054
2018-06-20,77.94,34045212000.0,-0.9999999977106913
2018-06-21,76.36,34146803000.0,-0.9999999977637731
2018-06-22,76.59,33859698000.0,-0.9999999977380188
2018-06-25,75.94,33669767000.0,-0.9999999977445642
2018-06-26,75.51,33559342000.0,-0.9999999977499558
2018-06-27,75.26,33197148000.0,-0.9999999977329378
2018-06-28,74.44,33329658000.0,-0.9999999977665538
2018-06-29,74.74,33187735000.0,-0.9999999977479632
2018-07-02,74.93,33416275000.0,-0.9999999977576794
2018-07-03,75.45,33587680000.0,-0.9999999977536406
2018-07-05,75.84,33666790000.0,-0.999999997747335
2018-07-06,76.02,34449100000.0,-0.999999997793266
2018-07-09,77.8,34673245000.0,-0.999999997756195
2018-07-10,78.31,33552520000.0,-0.9999999976660472
2018-07-11,75.76,34040365000.0,-0.999999997774407
2018-07-12,76.87,34431520000.0,-0.9999999977674526
2018-07-13,77.76,34246930000.0,-0.9999999977294315
2018-07-16,77.34,34457890000.0,-0.9999999977555213
2018-07-17,77.82,34699615000.0,-0.9999999977573238
2018-07-18,78.37,34629295000.0,-0.9999999977368872
2018-07-19,78.21,34378780000.0,-0.9999999977250502
2018-07-20,77.64,34040365000.0,-0.9999999977191784
2018-07-23,76.87,34295275000.0,-0.9999999977585834
2018-07-24,77.45,34967710000.0,-0.9999999977850994
2018-07-25,78.98,35398420000.0,-0.999999997768827
2018-07-26,79.96,35666515000.0,-0.9999999977581213
2018-07-27,80.57,35354470000.0,-0.9999999977210803
2018-07-30,79.86,36809215000.0,-0.9999999978304346
2018-07-31,83.17,36457615000.0,-0.9999999977187207
2018-08-01,82.37,35930215000.0,-0.9999999977075005
2018-08-02,81.17,36106015000.0,-0.9999999977518981
2018-08-03,81.57,35939005000.0,-0.9999999977303211
2018-08-06,81.19,36549910000.0,-0.9999999977786539
2018-08-07,82.58,36255445000.0,-0.9999999977222732
2018-08-08,81.91,36167545000.0,-0.9999999977352624
2018-08-09,81.71,35657725000.0,-0.9999999977084909
2018-08-10,80.55,35468740000.0,-0.9999999977289862
2018-08-13,80.12,35477530000.0,-0.9999999977416691
2018-08-14,80.14,35253385000.0,-0.9999999977267431
2018-08-15,79.63,35640145000.0,-0.9999999977657218
2018-08-16,80.51,35855500000.0,-0.9999999977545984
2018-08-17,81.0,36009325000.0,-0.9999999977505827
2018-08-20,81.35,36308185000.0,-0.9999999977594584
2018-08-21,82.03,36070855000.0,-0.9999999977258648
2018-08-22,81.49,35820340000.0,-0.9999999977250356
2018-08-23,80.92,36154360000.0,-0.999999997761819
2018-08-24,81.68,36774055000.0,-0.9999999977788688
2018-08-27,83.09,36985015000.0,-0.9999999977534144
