date,VTR,dcf,Deviation
2001-08-07,13.47,,
2001-08-08,13.27,,
2001-08-09,13.38,,
2001-08-10,13.28,,
2001-08-13,13.13,,
2001-08-14,13.3,,
2001-08-15,13.38,,
2001-08-16,13.7,,
2001-08-17,13.74,,
2001-08-20,14.32,,
2001-08-21,14.5,,
2001-08-22,14.5,,
2001-08-23,14.39,,
2001-08-24,14.5,,
2001-08-27,13.65,,
2001-08-28,13.47,,
2001-08-29,13.45,,
2001-08-30,13.32,,
2001-08-31,13.39,,
2001-09-04,13.51,,
2001-09-05,13.39,,
2001-09-06,13.39,,
2001-09-07,12.88,,
2001-09-10,12.95,,
2001-09-17,12.79,,
2001-09-18,11.99,,
2001-09-19,12.39,,
2001-09-20,12.39,,
2001-09-21,12.25,,
2001-09-24,12.9,,
2001-09-25,12.79,,
2001-09-26,12.56,,
2001-09-27,12.45,,
2001-09-28,12.39,,
2001-10-01,12.73,,
2001-10-02,13.36,,
2001-10-03,13.59,,
2001-10-04,14.07,,
2001-10-05,14.24,,
2001-10-08,14.39,,
2001-10-09,14.16,,
2001-10-10,14.22,,
2001-10-11,14.01,,
2001-10-12,13.82,,
2001-10-15,14.1,,
2001-10-16,14.13,,
2001-10-17,14.02,,
2001-10-18,14.05,,
2001-10-19,14.38,,
2001-10-22,14.31,,
2001-10-23,14.05,,
2001-10-24,13.78,,
2001-10-25,13.87,,
2001-10-26,14.05,,
2001-10-29,13.89,,
2001-10-30,14.33,,
2001-10-31,14.22,,
2001-11-01,14.45,,
2001-11-02,14.45,,
2001-11-05,14.16,,
2001-11-06,14.5,,
2001-11-07,14.33,,
2001-11-08,14.1,,
2001-11-09,13.78,,
2001-11-12,13.78,,
2001-11-13,13.7,,
2001-11-14,13.81,,
2001-11-15,13.77,,
2001-11-16,14.22,,
2001-11-19,14.45,,
2001-11-20,14.05,,
2001-11-21,14.02,,
2001-11-23,13.93,,
2001-11-26,13.82,,
2001-11-27,13.79,,
2001-11-28,13.76,,
2001-11-29,13.97,,
2001-11-30,13.93,,
2001-12-03,13.71,,
2001-12-04,13.87,,
2001-12-05,13.78,,
2001-12-06,13.98,,
2001-12-07,13.87,,
2001-12-10,13.78,,
2001-12-11,13.93,,
2001-12-12,13.74,,
2001-12-13,13.73,,
2001-12-14,13.76,,
2001-12-17,14.24,,
2001-12-18,14.0,,
2001-12-19,13.84,,
2001-12-20,13.53,,
2001-12-21,13.59,,
2001-12-24,13.7,,
2001-12-26,13.82,,
2001-12-27,13.79,,
2001-12-28,13.71,,
2001-12-31,13.13,,
2002-01-02,13.54,,
2002-01-03,14.18,,
2002-01-04,13.93,,
2002-01-07,14.1,,
2002-01-08,14.39,,
2002-01-09,14.25,,
2002-01-10,13.79,,
2002-01-11,13.67,,
2002-01-14,14.73,,
2002-01-15,14.27,,
2002-01-16,14.31,,
2002-01-17,14.03,,
2002-01-18,13.99,,
2002-01-22,13.83,,
2002-01-23,13.69,,
2002-01-24,13.87,,
2002-01-25,13.79,,
2002-01-28,13.59,,
2002-01-29,13.5,,
2002-01-30,13.9,,
2002-01-31,13.85,,
2002-02-01,13.7,,
2002-02-04,13.5,,
2002-02-05,13.45,,
2002-02-06,13.43,,
2002-02-07,13.18,,
2002-02-08,13.53,,
2002-02-11,13.59,,
2002-02-12,13.61,,
2002-02-13,13.82,,
2002-02-14,13.71,,
2002-02-15,13.73,,
2002-02-19,13.83,,
2002-02-20,13.92,,
2002-02-21,13.63,,
2002-02-22,14.03,,
2002-02-25,13.71,,
2002-02-26,13.9,,
2002-02-27,14.1,,
2002-02-28,14.49,,
2002-03-01,14.22,,
2002-03-04,14.31,,
2002-03-05,14.45,,
2002-03-06,14.45,,
2002-03-07,14.37,,
2002-03-08,14.03,,
2002-03-11,14.22,,
2002-03-12,14.49,,
2002-03-13,14.43,,
2002-03-14,14.55,,
2002-03-15,14.56,,
2002-03-18,14.56,,
2002-03-19,14.67,,
2002-03-20,14.46,,
2002-03-21,14.72,,
2002-03-22,14.48,,
2002-03-25,14.29,,
2002-03-26,14.33,,
2002-03-27,14.16,,
2002-03-28,14.45,,
2002-04-01,14.53,,
2002-04-02,14.49,,
2002-04-03,14.45,,
2002-04-04,14.46,,
2002-04-05,14.62,,
2002-04-08,14.67,,
2002-04-09,14.69,,
2002-04-10,14.98,,
2002-04-11,15.02,,
2002-04-12,15.19,,
2002-04-15,15.28,,
2002-04-16,15.44,,
2002-04-17,15.28,,
2002-04-18,15.39,,
2002-04-19,15.32,,
2002-04-22,15.38,,
2002-04-23,15.37,,
2002-04-24,15.19,,
2002-04-25,15.4,,
2002-04-26,15.34,,
2002-04-29,15.37,,
2002-04-30,15.42,,
2002-05-01,15.42,,
2002-05-02,15.46,,
2002-05-03,15.36,,
2002-05-06,15.18,,
2002-05-07,15.06,,
2002-05-08,15.05,,
2002-05-09,14.73,,
2002-05-10,14.96,,
2002-05-13,15.35,,
2002-05-14,15.34,,
2002-05-15,15.1,,
2002-05-16,14.93,,
2002-05-17,14.89,,
2002-05-20,14.99,,
2002-05-21,14.91,,
2002-05-22,14.86,,
2002-05-23,15.07,,
2002-05-24,14.74,,
2002-05-28,14.73,,
2002-05-29,14.96,,
2002-05-30,15.2,,
2002-05-31,15.02,,
2002-06-03,14.86,,
2002-06-04,14.96,,
2002-06-05,15.04,,
2002-06-06,15.05,,
2002-06-07,15.19,,
2002-06-10,15.21,,
2002-06-11,15.18,,
2002-06-12,15.24,,
2002-06-13,14.97,,
2002-06-14,15.19,,
2002-06-17,15.11,,
2002-06-18,15.12,,
2002-06-19,14.98,,
2002-06-20,14.99,,
2002-06-21,15.12,,
2002-06-24,15.22,,
2002-06-25,15.2,,
2002-06-26,14.96,,
2002-06-27,14.93,,
2002-06-28,14.56,,
2002-07-01,14.93,,
2002-07-02,14.81,,
2002-07-03,14.62,,
2002-07-05,14.56,,
2002-07-08,14.43,,
2002-07-09,14.73,,
2002-07-10,14.65,,
2002-07-11,14.34,,
2002-07-12,13.99,,
2002-07-15,13.2,,
2002-07-16,13.71,,
2002-07-17,14.01,,
2002-07-18,13.99,,
2002-07-19,14.39,,
2002-07-22,13.65,,
2002-07-23,13.27,,
2002-07-24,13.34,,
2002-07-25,14.17,,
2002-07-26,14.85,,
2002-07-29,14.85,,
2002-07-30,15.11,,
2002-07-31,14.85,,
2002-08-01,14.91,,
2002-08-02,15.02,,
2002-08-05,15.07,,
2002-08-06,14.67,,
2002-08-07,14.81,,
2002-08-08,14.64,,
2002-08-09,14.87,,
2002-08-12,14.96,,
2002-08-13,15.02,,
2002-08-14,15.12,,
2002-08-15,14.85,,
2002-08-16,15.07,,
2002-08-19,15.13,,
2002-08-20,15.13,,
2002-08-21,15.19,,
2002-08-22,15.14,,
2002-08-23,14.96,,
2002-08-26,15.13,,
2002-08-27,14.98,,
2002-08-28,14.96,,
2002-08-29,15.07,,
2002-08-30,14.85,,
2002-09-03,14.79,,
2002-09-04,14.99,,
2002-09-05,14.81,,
2002-09-06,15.07,,
2002-09-09,14.96,,
2002-09-10,14.96,,
2002-09-11,14.86,,
2002-09-12,14.88,,
2002-09-13,14.9,,
2002-09-16,14.9,,
2002-09-17,14.78,,
2002-09-18,14.75,,
2002-09-19,14.8,,
2002-09-20,14.94,,
2002-09-23,14.89,,
2002-09-24,14.79,,
2002-09-25,14.85,,
2002-09-26,15.18,,
2002-09-27,15.27,,
2002-09-30,15.31,15.698889936837292,-0.024771811153651346
2002-10-01,15.64,15.398889936837291,0.015657626241351696
2002-10-02,15.34,15.188889936837292,0.009948723296507866
2002-10-03,15.13,15.028889936837292,0.006727713329969687
2002-10-04,14.97,14.908889936837292,0.004098900952492546
2002-10-07,14.85,14.888889936837291,-0.002612010499256412
2002-10-08,14.83,14.558889936837291,0.018621616369029592
2002-10-09,14.5,14.678889936837292,-0.012186884540114962
2002-10-10,14.62,12.558889936837291,0.16411562435284455
2002-10-11,12.5,11.618889936837292,0.07583427228871309
2002-10-14,11.56,12.108889936837292,-0.04532950086262455
2002-10-15,12.05,12.338889936837292,-0.02341296002445259
2002-10-16,12.28,12.448889936837292,-0.013566666401116811
2002-10-17,12.39,12.158889936837292,0.0190074969313212
2002-10-18,12.1,12.048889936837291,0.004241889786581021
2002-10-21,11.99,12.108889936837292,-0.009818400981217001
2002-10-22,12.05,12.458889936837291,-0.032819130669765606
2002-10-23,12.4,12.498889936837292,-0.007911897563465997
2002-10-24,12.44,12.588889936837292,-0.011827090202895074
2002-10-25,12.53,12.448889936837292,0.006515445439251311
2002-10-28,12.39,12.618889936837292,-0.018138674477943706
2002-10-29,12.56,12.778889936837292,-0.01712902591063914
2002-10-30,12.72,13.078889936837292,-0.027440397355624313
2002-10-31,13.02,12.838889936837292,0.014106364650970926
2002-11-01,12.78,13.418889936837292,-0.047611236089165954
2002-11-04,13.36,13.558889936837291,-0.014668600288356926
2002-11-05,13.5,13.898889936837291,-0.02869940971185636
2002-11-06,13.84,13.988889936837293,-0.010643441867765113
2002-11-07,13.93,13.588889936837292,0.02510212863215666
2002-11-08,13.53,13.438889936837292,0.006779582509487403
2002-11-11,13.38,13.708889936837291,-0.023990996962746536
2002-11-12,13.65,13.868889936837292,-0.015782801495590193
2002-11-13,13.81,14.31888993683729,-0.03553976174704032
2002-11-14,14.26,14.228889936837291,0.0021864012794257093
2002-11-15,14.17,13.978889936837291,0.01367133327654968
2002-11-18,13.92,13.928889936837292,-0.0006382372807599568
2002-11-19,13.87,14.328889936837292,-0.03202550503633639
2002-11-20,14.27,14.448889936837292,-0.012380877535873136
2002-11-21,14.39,14.278889936837292,0.007781421640912223
2002-11-22,14.22,14.398889936837291,-0.012423870008175353
2002-11-25,14.34,14.308889936837291,0.0021741772632284384
2002-11-26,14.25,14.328889936837292,-0.00550565585924967
2002-11-27,14.27,14.328889936837292,-0.004109874323613649
2002-11-29,14.27,14.388889936837291,-0.008262620491169326
2002-12-02,14.33,13.758889936837292,0.04150844041812185
2002-12-03,13.7,13.928889936837292,-0.016432747898449174
2002-12-04,13.87,13.828889936837292,0.0029727666754508775
2002-12-05,13.77,13.878889936837291,-0.007845723781429892
2002-12-06,13.82,13.628889936837291,0.014022423252987082
2002-12-09,13.57,13.508889936837292,0.004523692431312787
2002-12-10,13.45,13.528889936837292,-0.005831220240951618
2002-12-11,13.47,13.528889936837292,-0.004352902352834032
2002-12-12,13.47,13.118889936837292,0.026763702177026838
2002-12-13,13.06,12.848889936837292,0.016430218034436006
2002-12-16,12.79,12.678889936837292,0.00876339046369412
2002-12-17,12.62,12.848889936837292,-0.017813985329664495
2002-12-18,12.79,12.848889936837292,-0.0045832703935347885
2002-12-19,12.79,12.838889936837292,-0.0038079566907898155
2002-12-20,12.78,12.748889936837292,0.002440217408483214
2002-12-23,12.69,12.508889936837292,0.014478508011279034
2002-12-24,12.45,12.688889936837292,-0.018826700997994106
2002-12-26,12.63,12.758889936837292,-0.010101971055112124
2002-12-27,12.7,13.138889936837291,-0.033403882591845346
2002-12-30,13.08,13.138889936837291,-0.004482109000105261
2002-12-31,13.08,14.698565247490482,-0.11011722710601446
2003-01-02,13.02,14.618565247490482,-0.10935171957213119
2003-01-03,12.94,15.038565247490482,-0.1395455758547628
2003-01-06,13.36,14.75856524749048,-0.0947629545309826
2003-01-07,13.08,14.628565247490481,-0.10585899719428304
2003-01-08,12.95,14.878565247490481,-0.1296203777320375
2003-01-09,13.2,14.888565247490481,-0.11341356399503277
2003-01-10,13.21,14.718565247490481,-0.10249404219257652
2003-01-13,13.04,14.808565247490481,-0.11942853463067193
2003-01-14,13.13,14.878565247490481,-0.11752243703642096
2003-01-15,13.2,14.808565247490481,-0.10862397677337954
2003-01-16,13.13,14.978565247490481,-0.12341403979264232
2003-01-17,13.3,14.558565247490481,-0.08644843953338222
2003-01-21,12.88,14.648565247490481,-0.1207330013288136
2003-01-22,12.97,14.798565247490481,-0.12356368451330546
2003-01-23,13.12,14.698565247490482,-0.10739587306046716
2003-01-24,13.02,14.638565247490481,-0.11056857144985266
2003-01-27,12.96,14.468565247490481,-0.10426502017897976
2003-01-28,12.79,14.528565247490482,-0.11966530885014848
2003-01-29,12.85,14.468565247490481,-0.11186770905091747
2003-01-30,12.79,14.638565247490481,-0.12628049376679085
2003-01-31,12.96,14.49856524749048,-0.10611844835865991
2003-02-03,12.82,14.558565247490481,-0.11941872141488419
2003-02-04,12.88,14.648565247490481,-0.1207330013288136
2003-02-05,12.97,14.83856524749048,-0.12592627496829545
2003-02-06,13.16,14.558565247490481,-0.09606477174882033
2003-02-07,12.88,14.718565247490481,-0.12491470578655461
2003-02-10,13.04,14.618565247490482,-0.10798359625350162
2003-02-11,12.94,14.548565247490481,-0.11056521520346807
2003-02-12,12.87,14.558565247490481,-0.11598431705222789
2003-02-13,12.88,14.468565247490481,-0.10979424844947994
2003-02-14,12.79,14.538565247490482,-0.12027082574687376
2003-02-18,12.86,14.51856524749048,-0.11423754477235015
2003-02-19,12.84,14.528565247490482,-0.11622381279405047
2003-02-20,12.85,14.608565247490482,-0.12037905281578387
2003-02-21,12.93,14.778565247490482,-0.12508421599345598
2003-02-24,13.1,15.028565247490482,-0.12832663768835284
2003-02-25,13.35,15.218565247490481,-0.12278195855542984
2003-02-26,13.54,15.468565247490481,-0.12467641417508712
2003-02-27,13.79,15.378565247490481,-0.1032973636958564
2003-02-28,13.7,15.468565247490481,-0.11433285629237022
2003-03-03,13.79,15.608565247490482,-0.1165107246345316
2003-03-04,13.93,15.628565247490481,-0.10868337691863461
2003-03-05,13.95,15.308565247490481,-0.0887454327382633
2003-03-06,13.63,15.388565247490481,-0.1142774013826443
2003-03-07,13.71,15.26856524749048,-0.1020767323076831
2003-03-10,13.59,15.298565247490481,-0.11168140409576954
2003-03-11,13.62,15.208565247490482,-0.10445201251002989
2003-03-12,13.53,15.298565247490481,-0.11560334050152776
2003-03-13,13.62,15.038565247490482,-0.09432849637881524
2003-03-14,13.36,15.41856524749048,-0.13351211441839783
2003-03-17,13.74,15.34856524749048,-0.10480232005747137
2003-03-18,13.67,15.488565247490481,-0.11741340908158893
2003-03-19,13.81,15.378565247490481,-0.10199685225814181
2003-03-20,13.7,15.488565247490481,-0.11547649629976364
2003-03-21,13.81,15.26856524749048,-0.09552732845872391
2003-03-24,13.59,14.75856524749048,-0.07917878383802801
2003-03-25,13.08,15.26856524749048,-0.14333797655612668
2003-03-26,13.59,15.148565247490481,-0.10288533745786088
2003-03-27,13.47,15.038565247490482,-0.10430285214556823
2003-03-28,13.36,14.92856524749048,-0.1050713997953795
2003-03-31,13.25,13.488879640839386,-0.017709375960042406
2003-04-01,13.45,13.728879640839386,-0.020313357545199917
2003-04-02,13.69,13.588879640839387,0.007441405166082271
2003-04-03,13.55,13.508879640839387,0.0030439503684895897
2003-04-04,13.47,13.798879640839386,-0.023833792988963265
2003-04-07,13.76,13.848879640839387,-0.006417821740416274
2003-04-08,13.81,13.968879640839386,-0.011373828461867852
2003-04-09,13.93,14.118879640839387,-0.013377806571354678
2003-04-10,14.08,14.018879640839387,0.00435986046863257
2003-04-11,13.98,14.188879640839387,-0.014721362512525316
2003-04-14,14.15,14.288879640839387,-0.009719421279359874
2003-04-15,14.25,14.438879640839387,-0.01308132248053051
2003-04-16,14.4,14.518879640839387,-0.008187934866888513
2003-04-17,14.48,14.748879640839387,-0.018230512919426345
2003-04-21,14.71,14.938879640839387,-0.01532107134819416
2003-04-22,14.9,14.918879640839387,-0.0012654865039399832
2003-04-23,14.88,14.998879640839387,-0.007925901379706946
2003-04-24,14.96,14.888879640839386,0.004776743507653558
2003-04-25,14.85,14.708879640839386,0.009594228969607599
2003-04-28,14.67,14.598879640839387,0.004871631310779279
2003-04-29,14.56,14.888879640839386,-0.02208894482142809
2003-04-30,14.85,14.838879640839387,0.000749406924900553
2003-05-01,14.8,14.988879640839386,-0.01260131813486276
2003-05-02,14.95,15.178879640839387,-0.015078823092027016
2003-05-05,15.14,15.208879640839386,-0.004528909588739749
2003-05-06,15.17,15.388879640839386,-0.014223234306058097
2003-05-07,15.35,15.348879640839387,7.299289504048012e-05
2003-05-08,15.31,15.658879640839386,-0.022279987383611033
2003-05-09,15.62,15.618879640839387,7.173108355873481e-05
2003-05-12,15.58,15.778879640839387,-0.012604167429266622
2003-05-13,15.74,15.858879640839387,-0.0074960932633129085
2003-05-14,15.82,15.738879640839386,0.005154138096978844
2003-05-15,15.7,15.818879640839386,-0.007515048065254715
2003-05-16,15.78,15.738879640839386,0.00261266113592451
2003-05-19,15.7,15.908879640839386,-0.013129751783599874
2003-05-20,15.87,16.038879640839387,-0.010529391367796848
2003-05-21,16.0,16.218879640839386,-0.013495361312642284
2003-05-22,16.18,16.468879640839386,-0.017540940679596995
2003-05-23,16.43,16.618879640839385,-0.011365365471161515
2003-05-27,16.58,16.598879640839385,-0.0011374045265643007
2003-05-28,16.56,16.028879640839385,0.033135214129838
2003-05-29,15.99,16.198879640839387,-0.012894696761174496
2003-05-30,16.16,16.188879640839385,-0.001783918435376508
2003-06-02,16.15,16.308879640839386,-0.009741910194832393
2003-06-03,16.27,16.628879640839386,-0.021581708966008972
2003-06-04,16.59,16.308879640839386,0.017237257576949272
2003-06-05,16.27,16.368879640839385,-0.00604070913886412
2003-06-06,16.33,16.368879640839385,-0.0023752169783437527
2003-06-09,16.33,16.838879640839387,-0.030220516548215115
2003-06-10,16.8,16.998879640839387,-0.011699573444921785
2003-06-11,16.96,16.878879640839386,0.004806027466677243
2003-06-12,16.84,16.928879640839387,-0.005250178554342955
2003-06-13,16.89,16.868879640839385,0.0012520309356813808
2003-06-16,16.83,16.898879640839386,-0.004075988604175129
2003-06-17,16.86,16.858879640839387,6.645513726177832e-05
2003-06-18,16.82,16.668879640839386,0.009066017777845436
2003-06-19,16.63,16.938879640839385,-0.01823495103505446
2003-06-20,16.9,16.538879640839387,0.021834632514580843
2003-06-23,16.5,16.828879640839386,-0.019542574898526177
2003-06-24,16.79,16.898879640839386,-0.006443009427456903
2003-06-25,16.86,17.278879640839385,-0.024242291719501652
2003-06-26,17.24,17.318879640839388,-0.004554546395332926
2003-06-27,17.28,17.338879640839387,-0.003395815765437571
2003-06-30,17.3,17.445478063825767,-0.008339012739778329
2003-07-01,17.33,17.81547806382577,-0.027250352872176364
2003-07-02,17.7,17.875478063825774,-0.009816692073868816
2003-07-03,17.76,18.32547806382577,-0.03085747950783413
2003-07-07,18.21,18.63547806382577,-0.022831615178774745
2003-07-08,18.52,18.91547806382577,-0.02090764306835513
2003-07-09,18.8,18.46547806382577,0.01811607232793855
2003-07-10,18.35,18.75547806382577,-0.021619180404034877
2003-07-11,18.64,18.675478063825768,-0.001899713822827831
2003-07-14,18.56,18.445478063825767,0.006208672704386409
2003-07-15,18.33,18.79547806382577,-0.024765428271901202
2003-07-16,18.68,18.32547806382577,0.019345849256399594
2003-07-17,18.21,18.32547806382577,-0.0063015034818503235
2003-07-18,18.21,18.21547806382577,-0.00030073675840813774
2003-07-21,18.1,18.50547806382577,-0.02191124500687125
2003-07-22,18.39,18.27547806382577,0.006266426288509264
2003-07-23,18.16,18.61547806382577,-0.02446770704808643
2003-07-24,18.5,18.50547806382577,-0.00029602390205085705
2003-07-25,18.39,18.91547806382577,-0.02778032159973276
2003-07-28,18.8,18.89547806382577,-0.005052958358780946
2003-07-29,18.78,18.95547806382577,-0.009257380016210015
2003-07-30,18.84,19.01547806382577,-0.009228169980096013
2003-07-31,18.9,18.84547806382577,0.002893104435428784
2003-08-01,18.73,18.34547806382577,0.020960039026316934
2003-08-04,18.23,17.835478063825768,0.02212006511753728
2003-08-05,17.72,17.90547806382577,-0.010358732850617836
2003-08-06,17.79,18.04547806382577,-0.014157456118489065
2003-08-07,17.93,18.45547806382577,-0.028472741914811084
2003-08-08,18.34,18.675478063825768,-0.017963559630400305
2003-08-11,18.56,18.61547806382577,-0.002980211608617056
2003-08-12,18.5,18.72547806382577,-0.012041244717877264
2003-08-13,18.61,18.84547806382577,-0.012495202458024934
2003-08-14,18.73,18.835478063825768,-0.005599967437425524
2003-08-15,18.72,18.88547806382577,-0.008762185593953031
2003-08-18,18.77,19.01547806382577,-0.012909381662760233
2003-08-19,18.9,19.01547806382577,-0.006072845680669681
2003-08-20,18.9,19.085478063825768,-0.009718282308962434
2003-08-21,18.97,18.68547806382577,0.015226901618591748
2003-08-22,18.57,18.605478063825768,-0.00190686117841532
2003-08-25,18.49,19.16547806382577,-0.035244519420609466
2003-08-26,19.05,19.47547806382577,-0.021846861085071945
2003-08-27,19.36,19.445478063825767,-0.004395781042008995
2003-08-28,19.33,19.425478063825768,-0.004915094676798182
2003-08-29,19.31,19.81547806382577,-0.025509254038566298
2003-09-02,19.7,20.32547806382577,-0.03077310466507377
2003-09-03,20.21,20.64547806382577,-0.021093145069321362
2003-09-04,20.53,20.605478063825768,-0.0036630095934669926
2003-09-05,20.49,20.53547806382577,-0.002214609452208638
2003-09-08,20.42,20.32547806382577,0.004650416382700362
2003-09-09,20.21,19.695478063825767,0.026123861249107927
2003-09-10,19.58,19.81547806382577,-0.011883541899281647
2003-09-11,19.7,19.925478063825768,-0.011316067955986386
2003-09-12,19.81,19.93547806382577,-0.006294208918594224
2003-09-15,19.82,19.925478063825768,-0.005293627760794339
2003-09-16,19.81,20.09547806382577,-0.014206084718117018
2003-09-17,19.98,20.09547806382577,-0.005746470099342593
2003-09-18,19.98,20.32547806382577,-0.016997290924272712
2003-09-19,20.21,20.01547806382577,0.00971857557206146
2003-09-22,19.9,20.39547806382577,-0.024293525372399594
2003-09-23,20.28,19.875478063825774,0.020352815407769898
2003-09-24,19.76,19.71547806382577,0.00225822250062091
2003-09-25,19.6,19.245478063825768,0.018421051168409308
2003-09-26,19.13,20.05547806382577,-0.04614589893496801
2003-09-29,19.94,19.66547806382577,0.013959586198883711
2003-09-30,19.55,20.566645005080854,-0.04943173788577082
2003-10-01,20.44,20.456645005080855,-0.0008136722848111066
2003-10-02,20.33,20.726645005080854,-0.01913696138393961
2003-10-03,20.6,20.776645005080855,-0.008502094781792535
2003-10-06,20.65,20.966645005080853,-0.015102321091625348
2003-10-07,20.84,20.756645005080856,0.00401582215713292
2003-10-08,20.63,20.836645005080854,-0.009917383774137645
2003-10-09,20.71,20.796645005080855,-0.004166297258989871
2003-10-10,20.67,20.906645005080854,-0.011319128680060464
2003-10-13,20.78,20.796645005080855,-0.0008003697267894294
2003-10-14,20.67,20.466645005080853,0.00993592231988516
2003-10-15,20.34,20.676645005080854,-0.016281413401358358
2003-10-16,20.55,20.676645005080854,-0.0061250268140568
2003-10-17,20.55,20.816645005080854,-0.012809220939098087
2003-10-20,20.69,20.736645005080856,-0.0022493997977698355
2003-10-21,20.61,20.396645005080856,0.010460298488599307
2003-10-22,20.27,20.446645005080853,-0.00863931491141745
2003-10-23,20.32,20.176645005080854,0.007104996637600003
2003-10-24,20.05,20.456645005080855,-0.019878382060198763
2003-10-27,20.33,20.906645005080854,-0.02758190063210597
2003-10-28,20.78,21.856645005080853,-0.049259390214306586
2003-10-29,21.73,21.876645005080853,-0.006703267573560545
2003-10-30,21.75,21.476645005080854,0.012728011980198684
2003-10-31,21.35,22.306645005080856,-0.04288609985333769
2003-11-03,22.18,22.376645005080853,-0.0087879574903299
2003-11-04,22.25,22.276645005080855,-0.0011960959594579101
2003-11-05,22.15,23.066645005080854,-0.03973898262529929
2003-11-06,22.94,22.846645005080855,0.0040861577224307055
2003-11-07,22.72,22.676645005080854,0.0019118787152787586
2003-11-10,22.55,22.506645005080856,0.0019263197562033874
2003-11-11,22.38,22.786645005080853,-0.017845760312243497
2003-11-12,22.66,22.836645005080854,-0.0077351557131772886
2003-11-13,22.71,22.836645005080854,-0.005545692243877132
2003-11-14,22.71,22.736645005080856,-0.0011718969564287196
2003-11-17,22.61,22.646645005080856,-0.0016181207005556697
2003-11-18,22.52,22.626645005080853,-0.004713248696698313
2003-11-19,22.5,22.476645005080854,0.001039078337263799
2003-11-20,22.35,22.106645005080853,0.011008228288970079
2003-11-21,21.98,22.376645005080853,-0.017725847864628053
2003-11-24,22.25,22.566645005080854,-0.014031549883004812
2003-11-25,22.44,22.986645005080856,-0.023780982607945922
2003-11-26,22.86,22.986645005080856,-0.005509503672800564
2003-11-28,22.86,23.196645005080853,-0.014512659266334271
2003-12-01,23.07,23.506645005080856,-0.01857538602324904
2003-12-02,23.38,23.156645005080854,0.009645395301009163
2003-12-03,23.03,22.846645005080855,0.00802546697243156
2003-12-04,22.72,22.906645005080854,-0.008148072537006446
2003-12-05,22.78,23.536645005080853,-0.032147530156380166
2003-12-08,23.41,23.326645005080856,0.0035733812085274597
2003-12-09,23.2,23.286645005080853,-0.00372080241966799
2003-12-10,23.16,23.826645005080856,-0.027978970809306114
2003-12-11,23.7,24.046645005080855,-0.014415524702411142
2003-12-12,23.92,23.646645005080856,0.011559990639704365
2003-12-15,23.52,24.106645005080853,-0.02433540648054544
2003-12-16,23.98,24.146645005080856,-0.006901373049787662
2003-12-17,24.02,24.316645005080854,-0.012199257135138142
2003-12-18,24.19,24.686645005080855,-0.020117962768073094
2003-12-19,24.56,25.366645005080855,-0.03179943602787394
2003-12-22,25.24,25.476645005080854,-0.009288703635571327
2003-12-23,25.35,25.816645005080854,-0.01807535429135021
2003-12-24,25.69,26.026645005080855,-0.012934629300669909
2003-12-26,25.9,25.876645005080853,0.0009025511195350777
2003-12-29,25.75,25.816645005080854,-0.0025814742801684165
2003-12-30,25.69,25.246645005080854,0.017560947002261962
2003-12-31,25.12,27.141358709352154,-0.07447522178230703
2004-01-02,25.41,27.021358709352157,-0.059632778894810445
2004-01-05,25.29,26.961358709352155,-0.06199089323982798
2004-01-06,25.23,27.081358709352156,-0.06836284431743878
2004-01-07,25.35,26.971358709352156,-0.06011409090747655
2004-01-08,25.24,27.201358709352156,-0.07210517424182272
2004-01-09,25.47,27.881358709352156,-0.08648641317983274
2004-01-12,26.15,27.991358709352156,-0.06578311286964944
2004-01-13,26.26,28.531358709352155,-0.07960920236888813
2004-01-14,26.8,28.521358709352157,-0.06035332071286359
2004-01-15,26.79,28.371358709352155,-0.05573785610876958
2004-01-16,26.64,28.181358709352157,-0.054694265285394006
2004-01-20,26.45,29.111358709352157,-0.09141994147106514
2004-01-21,27.38,28.651358709352156,-0.04437341775827086
2004-01-22,26.92,28.921358709352155,-0.06920002374248702
2004-01-23,27.19,29.001358709352154,-0.06245771887811724
2004-01-26,27.27,29.291358709352156,-0.06900870421919947
2004-01-27,27.56,29.351358709352155,-0.06103154293778501
2004-01-28,27.62,29.921358709352155,-0.07691357640897656
2004-01-29,28.19,30.281358709352155,-0.0690642295620062
2004-01-30,28.55,30.451358709352156,-0.06243920763930366
2004-02-02,28.72,30.111358709352157,-0.04620710485973589
2004-02-03,28.38,29.371358709352155,-0.03375256552351791
2004-02-04,27.64,29.901358709352156,-0.07562728942631214
2004-02-05,28.17,31.021358709352157,-0.09191598395374423
2004-02-06,29.29,31.021358709352157,-0.055811827121234225
2004-02-09,29.29,31.651358709352156,-0.07460528728121985
2004-02-10,29.92,32.36135870935215,-0.07544055029576435
2004-02-11,30.63,32.561358709352156,-0.059314438521800406
2004-02-12,30.83,32.11135870935215,-0.03990359675995181
2004-02-13,30.38,32.27135870935216,-0.05860796647536404
2004-02-17,30.54,32.52135870935216,-0.060924844101989506
