date,KMB,dcf,Deviation
1984-06-14,4.85,,
1984-06-15,4.76,,
1984-06-18,4.82,,
1984-06-19,4.94,,
1984-06-20,4.91,,
1984-06-21,4.87,,
1984-06-22,4.91,,
1984-06-25,4.87,,
1984-06-26,4.85,,
1984-06-27,4.88,,
1984-06-28,4.82,,
1984-06-29,4.82,,
1984-07-02,4.79,,
1984-07-03,4.79,,
1984-07-05,4.82,,
1984-07-06,4.79,,
1984-07-09,4.91,,
1984-07-10,4.88,,
1984-07-11,4.84,,
1984-07-12,4.84,,
1984-07-13,4.84,,
1984-07-16,4.91,,
1984-07-17,4.88,,
1984-07-18,4.82,,
1984-07-19,4.79,,
1984-07-20,4.85,,
1984-07-23,4.99,,
1984-07-24,4.91,,
1984-07-25,4.88,,
1984-07-26,5.0,,
1984-07-27,5.18,,
1984-07-30,5.2,,
1984-07-31,5.27,,
1984-08-01,5.29,,
1984-08-02,5.3,,
1984-08-03,5.27,,
1984-08-06,5.29,,
1984-08-07,5.36,,
1984-08-08,5.36,,
1984-08-09,5.51,,
1984-08-10,5.48,,
1984-08-13,5.56,,
1984-08-14,5.62,,
1984-08-15,5.62,,
1984-08-16,5.63,,
1984-08-17,5.59,,
1984-08-20,5.6,,
1984-08-21,5.6,,
1984-08-22,5.63,,
1984-08-23,5.62,,
1984-08-24,5.6,,
1984-08-27,5.5,,
1984-08-28,5.48,,
1984-08-29,5.5,,
1984-08-30,5.45,,
1984-08-31,5.44,,
1984-09-04,5.47,,
1984-09-05,5.5,,
1984-09-06,5.5,,
1984-09-07,5.48,,
1984-09-10,5.44,,
1984-09-11,5.41,,
1984-09-12,5.42,,
1984-09-13,5.5,,
1984-09-14,5.56,,
1984-09-17,5.57,,
1984-09-18,5.54,,
1984-09-19,5.51,,
1984-09-20,5.48,,
1984-09-21,5.29,,
1984-09-24,5.27,,
1984-09-25,5.48,,
1984-09-26,5.47,,
1984-09-27,5.53,,
1984-09-28,5.45,,
1984-10-01,5.36,,
1984-10-02,5.41,,
1984-10-03,5.42,,
1984-10-04,5.42,,
1984-10-05,5.44,,
1984-10-08,5.44,,
1984-10-09,5.42,,
1984-10-10,5.39,,
1984-10-11,5.3,,
1984-10-12,5.15,,
1984-10-15,5.33,,
1984-10-16,5.27,,
1984-10-17,5.35,,
1984-10-18,5.32,,
1984-10-19,5.45,,
1984-10-22,5.45,,
1984-10-23,5.53,,
1984-10-24,5.47,,
1984-10-25,5.5,,
1984-10-26,5.51,,
1984-10-29,5.45,,
1984-10-30,5.54,,
1984-10-31,5.54,,
1984-11-01,5.63,,
1984-11-02,5.75,,
1984-11-05,5.78,,
1984-11-06,5.78,,
1984-11-07,5.8,,
1984-11-08,5.8,,
1984-11-09,5.78,,
1984-11-12,5.78,,
1984-11-13,5.74,,
1984-11-14,5.68,,
1984-11-15,5.57,,
1984-11-16,5.59,,
1984-11-19,5.35,,
1984-11-20,5.53,,
1984-11-21,5.57,,
1984-11-23,5.72,,
1984-11-26,5.74,,
1984-11-27,5.68,,
1984-11-28,5.63,,
1984-11-29,5.62,,
1984-11-30,5.62,,
1984-12-03,5.44,,
1984-12-04,5.42,,
1984-12-05,5.42,,
1984-12-06,5.45,,
1984-12-07,5.41,,
1984-12-10,5.48,,
1984-12-11,5.57,,
1984-12-12,5.54,,
1984-12-13,5.54,,
1984-12-14,5.54,,
1984-12-17,5.62,,
1984-12-18,5.77,,
1984-12-19,5.68,,
1984-12-20,5.69,,
1984-12-21,5.57,,
1984-12-24,5.65,,
1984-12-26,5.65,,
1984-12-27,5.62,,
1984-12-28,5.68,,
1984-12-31,5.71,,
1985-01-02,5.72,,
1985-01-03,5.77,,
1985-01-04,5.68,,
1985-01-07,5.66,,
1985-01-08,5.69,,
1985-01-09,5.63,,
1985-01-10,5.68,,
1985-01-11,5.72,,
1985-01-14,5.98,,
1985-01-15,5.96,,
1985-01-16,5.83,,
1985-01-17,5.69,,
1985-01-18,5.59,,
1985-01-21,5.63,,
1985-01-22,5.63,,
1985-01-23,5.68,,
1985-01-24,5.72,,
1985-01-25,5.72,,
1985-01-28,5.68,,
1985-01-29,5.66,,
1985-01-30,5.65,,
1985-01-31,5.6,,
1985-02-01,5.62,,
1985-02-04,5.72,,
1985-02-05,5.74,,
1985-02-06,5.72,,
1985-02-07,5.8,,
1985-02-08,5.83,,
1985-02-11,5.84,,
1985-02-12,5.86,,
1985-02-13,5.96,,
1985-02-14,5.99,,
1985-02-15,5.96,,
1985-02-19,5.98,,
1985-02-20,6.07,,
1985-02-21,5.96,,
1985-02-22,5.96,,
1985-02-25,5.93,,
1985-02-26,5.93,,
1985-02-27,5.96,,
1985-02-28,5.93,,
1985-03-01,5.95,,
1985-03-04,5.92,,
1985-03-05,5.95,,
1985-03-06,5.95,,
1985-03-07,5.83,,
1985-03-08,5.9,,
1985-03-11,5.83,,
1985-03-12,5.87,,
1985-03-13,5.83,,
1985-03-14,5.83,,
1985-03-15,5.77,,
1985-03-18,5.77,,
1985-03-19,5.81,,
1985-03-20,5.77,,
1985-03-21,5.78,,
1985-03-22,5.78,,
1985-03-25,5.75,,
1985-03-26,5.83,,
1985-03-27,5.86,,
1985-03-28,5.81,,
1985-03-29,5.83,,
1985-04-01,5.83,,
1985-04-02,5.86,,
1985-04-03,5.89,,
1985-04-04,5.98,,
1985-04-08,5.99,,
1985-04-09,6.01,,
1985-04-10,6.02,,
1985-04-11,5.96,,
1985-04-12,5.99,,
1985-04-15,6.08,,
1985-04-16,6.31,,
1985-04-17,6.28,,
1985-04-18,6.31,,
1985-04-19,6.23,,
1985-04-22,6.16,,
1985-04-23,6.29,,
1985-04-24,6.37,,
1985-04-25,6.43,,
1985-04-26,6.44,,
1985-04-29,6.32,,
1985-04-30,6.38,,
1985-05-01,6.29,,
1985-05-02,6.29,,
1985-05-03,6.23,,
1985-05-06,6.29,,
1985-05-07,6.34,,
1985-05-08,6.35,,
1985-05-09,6.35,,
1985-05-10,6.4,,
1985-05-13,6.4,,
1985-05-14,6.38,,
1985-05-15,6.4,,
1985-05-16,6.4,,
1985-05-17,6.44,,
1985-05-20,6.53,,
1985-05-21,6.59,,
1985-05-22,6.62,,
1985-05-23,6.64,,
1985-05-24,6.64,,
1985-05-28,6.76,,
1985-05-29,6.85,,
1985-05-30,6.88,,
1985-05-31,6.97,,
1985-06-03,6.94,,
1985-06-04,6.97,,
1985-06-05,6.95,,
1985-06-06,7.09,,
1985-06-07,6.97,,
1985-06-10,6.97,,
1985-06-11,7.06,,
1985-06-12,7.03,,
1985-06-13,6.85,,
1985-06-14,6.86,,
1985-06-17,6.86,,
1985-06-18,6.85,,
1985-06-19,6.83,,
1985-06-20,6.86,,
1985-06-21,6.98,,
1985-06-24,7.0,,
1985-06-25,7.06,,
1985-06-26,7.01,,
1985-06-27,7.1,,
1985-06-28,7.09,,
1985-07-01,7.12,,
1985-07-02,7.09,,
1985-07-03,7.01,,
1985-07-05,7.03,,
1985-07-08,7.0,,
1985-07-09,6.95,,
1985-07-10,6.97,,
1985-07-11,6.92,,
1985-07-12,6.92,,
1985-07-15,6.89,,
1985-07-16,6.92,,
1985-07-17,7.0,,
1985-07-18,6.98,,
1985-07-19,7.01,,
1985-07-22,7.09,,
1985-07-23,7.3,,
1985-07-24,7.28,,
1985-07-25,7.31,,
1985-07-26,7.31,,
1985-07-29,7.12,,
1985-07-30,7.07,,
1985-07-31,7.19,,
1985-08-01,7.3,,
1985-08-02,7.3,,
1985-08-05,7.3,,
1985-08-06,7.16,,
1985-08-07,7.19,,
1985-08-08,7.28,,
1985-08-09,7.21,,
1985-08-12,7.22,,
1985-08-13,7.24,,
1985-08-14,7.3,,
1985-08-15,7.3,,
1985-08-16,7.25,,
1985-08-19,7.24,,
1985-08-20,7.39,,
1985-08-21,7.46,,
1985-08-22,7.45,,
1985-08-23,7.51,,
1985-08-26,7.49,,
1985-08-27,7.61,,
1985-08-28,7.6,,
1985-08-29,7.6,,
1985-08-30,7.57,,
1985-09-03,7.52,,
1985-09-04,7.51,,
1985-09-05,7.4,,
1985-09-06,7.46,,
1985-09-09,7.28,,
1985-09-10,7.19,,
1985-09-11,7.3,,
1985-09-12,7.28,,
1985-09-13,7.3,,
1985-09-16,7.21,,
1985-09-17,7.19,,
1985-09-18,7.19,,
1985-09-19,7.21,,
1985-09-20,7.22,,
1985-09-23,7.27,,
1985-09-24,7.33,,
1985-09-25,7.25,,
1985-09-26,7.28,,
1985-09-30,7.34,,
1985-10-01,7.28,,
1985-10-02,7.28,,
1985-10-03,7.3,,
1985-10-04,7.31,,
1985-10-07,7.34,,
1985-10-08,7.31,,
1985-10-09,7.33,,
1985-10-10,7.37,,
1985-10-11,7.37,,
1985-10-14,7.39,,
1985-10-15,7.39,,
1985-10-16,7.45,,
1985-10-17,7.6,,
1985-10-18,7.39,,
1985-10-21,7.36,,
1985-10-22,7.33,,
1985-10-23,7.31,,
1985-10-24,7.3,,
1985-10-25,7.22,,
1985-10-28,7.19,,
1985-10-29,7.24,,
1985-10-30,7.21,,
1985-10-31,7.28,,
1985-11-01,7.25,,
1985-11-04,7.15,,
1985-11-05,7.09,,
1985-11-06,7.16,,
1985-11-07,7.21,,
1985-11-08,7.19,,
1985-11-11,7.28,,
1985-11-12,7.4,,
1985-11-13,7.37,,
1985-11-14,7.43,,
1985-11-15,7.7,,
1985-11-18,7.76,,
1985-11-19,7.82,,
1985-11-20,7.78,,
1985-11-21,7.91,,
1985-11-22,7.86,,
1985-11-25,7.83,,
1985-11-26,7.83,,
1985-11-27,8.03,,
1985-11-29,8.18,,
1985-12-02,8.1,,
1985-12-03,8.07,,
1985-12-04,8.21,,
1985-12-05,8.3,,
1985-12-06,8.33,,
1985-12-09,8.3,,
1985-12-10,8.25,,
1985-12-11,8.36,,
1985-12-12,8.22,,
1985-12-13,8.21,,
1985-12-16,8.16,,
1985-12-17,8.04,,
1985-12-18,7.86,,
1985-12-19,7.94,,
1985-12-20,8.03,,
1985-12-23,7.94,,
1985-12-24,7.91,,
1985-12-26,7.88,,
1985-12-27,8.01,,
1985-12-30,8.03,,
1985-12-31,8.03,,
1986-01-02,7.92,,
1986-01-03,7.94,,
1986-01-06,7.85,,
1986-01-07,7.91,,
1986-01-08,7.86,,
1986-01-09,7.73,,
1986-01-10,7.63,,
1986-01-13,7.63,,
1986-01-14,7.63,,
1986-01-15,7.88,,
1986-01-16,8.13,,
1986-01-17,8.25,,
1986-01-20,8.34,,
1986-01-21,8.51,,
1986-01-22,8.4,,
1986-01-23,8.36,,
1986-01-24,8.52,,
1986-01-27,8.57,,
1986-01-28,8.61,,
1986-01-29,8.76,,
1986-01-30,8.76,,
1986-01-31,8.76,,
1986-02-03,8.75,,
1986-02-04,9.08,,
1986-02-05,8.96,,
1986-02-06,8.99,,
1986-02-07,8.99,,
1986-02-10,9.35,,
1986-02-11,9.24,,
1986-02-12,9.29,,
1986-02-13,9.41,,
1986-02-14,9.39,,
1986-02-18,9.35,,
1986-02-19,9.26,,
1986-02-20,9.17,,
1986-02-21,9.24,,
1986-02-24,9.18,,
1986-02-25,9.02,,
1986-02-26,9.18,,
1986-02-27,9.24,,
1986-02-28,9.71,,
1986-03-03,9.51,,
1986-03-04,9.2,,
1986-03-05,9.12,,
1986-03-06,9.24,,
1986-03-07,9.47,,
1986-03-10,9.56,,
1986-03-11,9.8,,
1986-03-12,10.05,,
1986-03-13,10.14,,
1986-03-14,10.67,,
1986-03-17,10.19,,
1986-03-18,10.31,,
1986-03-19,10.43,,
1986-03-20,10.49,,
1986-03-21,10.04,,
1986-03-24,10.04,,
1986-03-25,10.08,,
1986-03-26,10.2,,
1986-03-27,10.31,,
1986-03-31,10.31,,
1986-04-01,10.13,,
1986-04-02,10.29,,
1986-04-03,10.2,,
1986-04-04,10.05,,
1986-04-07,10.07,,
1986-04-08,10.11,,
1986-04-09,10.16,,
1986-04-10,10.16,,
1986-04-11,9.95,,
1986-04-14,9.9,,
1986-04-15,9.92,,
1986-04-16,10.01,,
1986-04-17,10.11,,
1986-04-18,10.16,,
1986-04-21,10.34,,
1986-04-22,10.2,,
1986-04-23,10.11,,
1986-04-24,10.14,,
1986-04-25,10.2,,
1986-04-28,10.32,,
1986-04-29,10.22,,
1986-04-30,9.89,,
1986-05-01,9.84,,
1986-05-02,9.65,,
1986-05-05,9.59,,
1986-05-06,9.56,,
1986-05-07,9.54,,
1986-05-08,9.65,,
1986-05-09,9.71,,
1986-05-12,9.63,,
1986-05-13,9.56,,
1986-05-14,9.62,,
1986-05-15,9.45,,
1986-05-16,9.42,,
1986-05-19,9.45,,
1986-05-20,9.54,,
1986-05-21,9.51,,
1986-05-22,9.68,,
1986-05-23,9.89,,
1986-05-27,10.17,,
1986-05-28,10.38,,
1986-05-29,10.52,,
1986-05-30,10.62,,
1986-06-02,10.49,,
1986-06-03,10.53,,
1986-06-04,10.46,,
1986-06-05,10.56,,
1986-06-06,10.44,,
1986-06-09,10.19,,
1986-06-10,10.16,,
1986-06-11,10.41,,
1986-06-12,10.43,,
1986-06-13,10.68,,
1986-06-16,10.88,,
1986-06-17,10.76,,
1986-06-18,10.77,,
1986-06-19,10.91,,
1986-06-20,10.97,,
1986-06-23,10.86,,
1986-06-24,10.92,,
1986-06-25,11.07,,
1986-06-26,11.03,,
1986-06-27,10.98,,
1986-06-30,10.98,,
1986-07-01,11.0,,
1986-07-02,10.97,,
1986-07-03,10.97,,
1986-07-07,10.88,,
1986-07-08,10.73,,
1986-07-09,10.74,,
1986-07-10,10.71,,
1986-07-11,10.68,,
1986-07-14,10.62,,
1986-07-15,10.49,,
1986-07-16,10.46,,
1986-07-17,10.34,,
1986-07-18,10.22,,
1986-07-21,10.13,,
1986-07-22,9.81,,
1986-07-23,9.9,,
1986-07-24,9.9,,
1986-07-25,10.23,,
1986-07-28,10.01,,
1986-07-29,9.9,,
1986-07-30,10.17,,
1986-07-31,10.08,,
1986-08-01,9.95,,
1986-08-04,9.92,,
1986-08-05,10.1,,
1986-08-06,10.19,,
1986-08-07,10.1,,
1986-08-08,10.07,,
1986-08-11,10.1,,
1986-08-12,10.29,,
1986-08-13,10.58,,
1986-08-14,10.61,,
1986-08-15,10.55,,
1986-08-18,10.59,,
1986-08-19,10.46,,
1986-08-20,10.41,,
1986-08-21,10.5,,
1986-08-22,10.5,,
1986-08-25,10.31,,
1986-08-26,10.46,,
1986-08-27,10.46,,
1986-08-28,10.38,,
1986-08-29,10.28,,
1986-09-02,9.95,,
1986-09-03,10.1,,
1986-09-04,10.22,,
1986-09-05,10.11,,
1986-09-08,9.95,,
1986-09-09,9.86,,
1986-09-10,9.83,,
1986-09-11,9.42,,
1986-09-12,9.5,,
1986-09-15,9.36,,
1986-09-16,9.45,,
1986-09-17,9.68,,
1986-09-18,9.41,,
1986-09-19,9.53,,
1986-09-22,9.47,,
1986-09-23,9.48,,
1986-09-24,9.44,,
1986-09-25,9.38,,
1986-09-26,9.54,,
1986-09-29,9.51,,
1986-09-30,9.75,,
1986-10-01,9.72,,
1986-10-02,9.6,,
1986-10-03,9.59,,
1986-10-06,9.59,,
1986-10-07,9.65,,
1986-10-08,9.77,,
1986-10-09,9.68,,
1986-10-10,9.66,,
1986-10-13,9.62,,
1986-10-14,9.6,,
1986-10-15,9.89,,
1986-10-16,9.93,,
1986-10-17,9.83,,
1986-10-20,9.56,,
1986-10-21,9.44,,
1986-10-22,9.41,,
1986-10-23,9.53,,
1986-10-24,9.5,,
1986-10-27,9.53,,
1986-10-28,9.51,,
1986-10-29,9.59,,
1986-10-30,9.84,,
1986-10-31,9.81,,
1986-11-03,9.8,,
1986-11-04,9.93,,
1986-11-05,9.99,,
1986-11-06,9.92,,
1986-11-07,9.71,,
1986-11-10,9.59,,
1986-11-11,9.63,,
1986-11-12,9.68,,
1986-11-13,9.57,,
1986-11-14,9.75,,
1986-11-17,9.83,,
1986-11-18,9.5,,
1986-11-19,9.47,,
1986-11-20,9.66,,
1986-11-21,9.8,,
1986-11-24,9.78,,
1986-11-25,9.81,,
1986-11-26,10.08,,
1986-11-28,10.2,,
1986-12-01,10.17,,
1986-12-02,10.4,,
1986-12-03,10.55,,
1986-12-04,10.58,,
1986-12-05,10.43,,
1986-12-08,10.34,,
1986-12-09,10.2,,
1986-12-10,10.29,,
1986-12-11,10.1,,
1986-12-12,10.02,,
1986-12-15,10.02,,
1986-12-16,10.1,,
1986-12-17,10.01,,
1986-12-18,10.02,,
1986-12-19,10.05,,
1986-12-22,10.02,,
1986-12-23,9.93,,
1986-12-24,9.86,,
1986-12-26,9.87,,
1986-12-29,9.62,,
1986-12-30,9.74,,
1986-12-31,9.57,,
1987-01-02,9.68,,
1987-01-05,10.25,,
1987-01-06,10.37,,
1987-01-07,10.46,,
1987-01-08,10.47,,
1987-01-09,10.67,,
1987-01-12,10.68,,
1987-01-13,11.18,,
1987-01-14,11.37,,
1987-01-15,11.66,,
1987-01-16,11.43,,
1987-01-19,11.39,,
1987-01-20,11.82,,
1987-01-21,11.69,,
1987-01-22,11.88,,
1987-01-23,11.33,,
1987-01-26,11.54,,
1987-01-27,11.86,,
1987-01-28,13.0,,
1987-01-29,12.76,,
1987-01-30,12.66,,
1987-02-02,13.0,,
1987-02-03,12.99,,
1987-02-04,12.9,,
1987-02-05,12.94,,
1987-02-06,12.94,,
1987-02-09,12.88,,
1987-02-10,12.84,,
1987-02-11,13.09,,
1987-02-12,12.88,,
1987-02-13,13.0,,
1987-02-17,13.48,,
1987-02-18,13.38,,
1987-02-19,13.53,,
1987-02-20,13.24,,
1987-02-23,13.17,,
1987-02-24,12.97,,
1987-02-25,12.75,,
1987-02-26,13.03,,
1987-02-27,12.85,,
1987-03-02,12.87,,
1987-03-03,12.88,,
1987-03-04,13.09,,
1987-03-05,13.2,,
1987-03-06,13.41,,
1987-03-09,13.36,,
1987-03-10,13.45,,
1987-03-11,13.39,,
1987-03-12,13.69,,
1987-03-13,13.54,,
1987-03-16,13.33,,
1987-03-17,13.51,,
1987-03-18,13.39,,
1987-03-19,13.53,,
1987-03-20,13.71,,
1987-03-23,14.08,,
1987-03-24,14.02,,
1987-03-25,13.98,,
1987-03-26,14.07,,
1987-03-27,14.07,,
1987-03-30,13.68,,
1987-03-31,13.51,,
1987-04-01,13.71,,
1987-04-02,13.54,,
1987-04-03,13.78,,
1987-04-06,13.78,,
1987-04-07,13.54,,
1987-04-08,13.53,,
1987-04-09,13.45,,
1987-04-10,13.3,,
1987-04-13,13.2,,
1987-04-14,12.67,,
1987-04-15,13.09,,
1987-04-16,13.15,,
1987-04-20,13.15,,
1987-04-21,13.15,,
1987-04-22,13.18,,
1987-04-23,13.06,,
1987-04-24,12.76,,
1987-04-27,12.81,,
1987-04-28,13.0,,
1987-04-29,13.12,,
1987-04-30,13.33,,
1987-05-01,13.39,,
1987-05-04,13.24,,
1987-05-05,13.45,,
1987-05-06,13.18,,
1987-05-07,13.17,,
1987-05-08,12.9,,
1987-05-11,13.0,,
1987-05-12,12.79,,
1987-05-13,12.91,,
1987-05-14,12.94,,
1987-05-15,12.85,,
1987-05-18,12.82,,
1987-05-19,12.61,,
1987-05-20,12.43,,
1987-05-21,12.61,,
1987-05-22,12.91,,
1987-05-26,13.27,,
1987-05-27,13.3,,
1987-05-28,13.18,,
1987-05-29,13.09,,
1987-06-01,12.94,,
1987-06-02,13.06,,
1987-06-03,13.27,,
1987-06-04,13.24,,
1987-06-05,13.03,,
1987-06-08,13.15,,
1987-06-09,13.24,,
1987-06-10,13.36,,
1987-06-11,13.27,,
1987-06-12,13.3,,
1987-06-15,13.39,,
1987-06-16,13.39,,
1987-06-17,13.63,,
1987-06-18,14.05,,
1987-06-19,13.75,,
1987-06-22,13.84,,
1987-06-23,13.84,,
1987-06-24,13.54,,
1987-06-25,13.66,,
1987-06-26,13.36,,
1987-06-29,13.36,,
1987-06-30,13.15,,
1987-07-01,13.15,,
1987-07-02,13.18,,
1987-07-06,13.27,,
1987-07-07,13.72,,
1987-07-08,13.81,,
1987-07-09,13.78,,
1987-07-10,13.57,,
1987-07-13,13.21,,
1987-07-14,13.12,,
1987-07-15,12.94,,
1987-07-16,13.3,,
1987-07-17,13.15,,
1987-07-20,13.03,,
1987-07-21,13.03,,
1987-07-22,12.82,,
1987-07-23,12.85,,
1987-07-24,12.64,,
1987-07-27,12.97,,
1987-07-28,13.24,,
1987-07-29,13.24,,
1987-07-30,13.24,,
1987-07-31,13.24,,
1987-08-03,13.45,,
1987-08-04,13.48,,
1987-08-05,13.54,,
1987-08-06,14.05,,
1987-08-07,14.29,,
1987-08-10,14.32,,
1987-08-11,14.44,,
1987-08-12,14.56,,
1987-08-13,14.68,,
1987-08-14,14.8,,
1987-08-17,15.01,,
1987-08-18,14.5,,
1987-08-19,14.53,,
1987-08-20,14.8,,
1987-08-21,15.1,,
1987-08-24,14.74,,
1987-08-25,14.86,,
1987-08-26,14.56,,
1987-08-27,14.35,,
1987-08-28,14.02,,
1987-08-31,14.02,,
1987-09-01,13.9,,
1987-09-02,13.6,,
1987-09-03,13.42,,
1987-09-04,13.0,,
1987-09-08,12.76,,
1987-09-09,12.82,,
1987-09-10,13.45,,
1987-09-11,14.11,,
1987-09-14,14.02,,
1987-09-15,13.72,,
1987-09-16,13.57,,
1987-09-17,13.6,,
1987-09-18,13.63,,
1987-09-21,13.33,,
1987-09-22,13.54,,
1987-09-23,13.9,,
1987-09-24,13.69,,
1987-09-25,13.66,,
1987-09-28,14.26,,
1987-09-29,14.17,,
1987-09-30,13.87,,
1987-10-01,14.62,,
1987-10-02,14.41,,
1987-10-05,14.32,,
1987-10-06,14.05,,
1987-10-07,13.51,,
1987-10-08,13.3,,
1987-10-09,12.97,,
1987-10-12,12.85,,
1987-10-13,13.03,,
1987-10-14,12.85,,
1987-10-15,12.91,,
1987-10-16,12.85,,
1987-10-19,9.59,,
1987-10-20,10.34,,
1987-10-21,11.27,,
1987-10-22,11.09,,
1987-10-23,11.27,,
1987-10-26,10.37,,
1987-10-27,10.25,,
1987-10-28,10.88,,
1987-10-29,12.04,,
1987-10-30,12.52,,
1987-11-02,12.37,,
1987-11-03,12.4,,
1987-11-04,12.7,,
1987-11-05,12.88,,
1987-11-06,12.55,,
1987-11-09,12.31,,
1987-11-10,12.07,,
1987-11-11,12.58,,
1987-11-12,13.03,,
1987-11-13,12.67,,
1987-11-16,12.82,,
1987-11-17,12.82,,
1987-11-18,12.82,,
1987-11-19,12.79,,
1987-11-20,12.79,,
1987-11-23,12.73,,
1987-11-24,12.73,,
1987-11-25,12.67,,
1987-11-27,12.52,,
1987-11-30,12.01,,
1987-12-01,12.37,,
1987-12-02,12.43,,
1987-12-03,12.19,,
1987-12-04,11.89,,
1987-12-07,12.22,,
1987-12-08,12.43,,
1987-12-09,12.43,,
1987-12-10,11.98,,
1987-12-11,11.89,,
1987-12-14,11.86,,
1987-12-15,11.98,,
1987-12-16,12.34,,
1987-12-17,11.89,,
1987-12-18,11.86,,
1987-12-21,12.1,,
1987-12-22,11.89,,
1987-12-23,12.16,,
1987-12-24,12.1,,
1987-12-28,11.74,,
1987-12-29,11.89,,
1987-12-30,12.07,,
1987-12-31,11.98,,
1988-01-04,12.16,,
1988-01-05,11.92,,
1988-01-06,12.04,,
1988-01-07,12.37,,
1988-01-08,11.72,,
1988-01-11,11.69,,
1988-01-12,11.54,,
1988-01-13,11.51,,
1988-01-14,11.15,,
1988-01-15,11.45,,
1988-01-18,11.36,,
1988-01-19,11.45,,
1988-01-20,11.3,,
1988-01-21,11.57,,
1988-01-22,11.95,,
1988-01-25,12.16,,
1988-01-26,12.01,,
1988-01-27,12.01,,
1988-01-28,12.22,,
1988-01-29,12.46,,
1988-02-01,12.52,,
1988-02-02,12.55,,
1988-02-03,12.37,,
1988-02-04,12.31,,
1988-02-05,12.43,,
1988-02-08,12.13,,
1988-02-09,12.01,,
1988-02-10,12.43,,
1988-02-11,12.61,,
1988-02-12,12.7,,
1988-02-16,12.64,,
1988-02-17,12.31,,
1988-02-18,12.55,,
1988-02-19,12.85,,
1988-02-22,13.39,,
1988-02-23,13.54,,
1988-02-24,13.78,,
1988-02-25,13.6,,
1988-02-26,13.51,,
1988-02-29,13.57,,
1988-03-01,13.84,,
1988-03-02,13.81,,
1988-03-03,13.96,,
1988-03-04,14.02,,
1988-03-07,13.87,,
1988-03-08,14.29,,
1988-03-09,14.35,,
1988-03-10,13.84,,
1988-03-11,13.78,,
1988-03-14,13.87,,
1988-03-15,13.75,,
1988-03-16,13.96,,
1988-03-17,13.81,,
1988-03-18,13.9,,
1988-03-21,14.05,,
1988-03-22,13.87,,
1988-03-23,13.66,,
1988-03-24,13.03,,
1988-03-25,12.7,,
1988-03-28,12.73,,
1988-03-29,13.09,,
1988-03-30,12.94,,
1988-03-31,12.88,,
1988-04-04,12.94,,
1988-04-05,12.91,,
1988-04-06,13.51,,
1988-04-07,13.66,,
1988-04-08,13.72,,
1988-04-11,13.78,,
1988-04-12,13.84,,
1988-04-13,13.72,,
1988-04-14,13.27,,
1988-04-15,13.15,,
1988-04-18,13.3,,
1988-04-19,13.0,,
1988-04-20,12.73,,
1988-04-21,12.64,,
1988-04-22,13.15,,
1988-04-25,13.09,,
1988-04-26,13.09,,
1988-04-27,13.03,,
1988-04-28,13.03,,
1988-04-29,12.85,,
1988-05-02,12.88,,
1988-05-03,13.15,,
1988-05-04,13.06,,
1988-05-05,12.94,,
1988-05-06,13.06,,
1988-05-09,12.94,,
1988-05-10,12.97,,
1988-05-11,12.91,,
1988-05-12,12.82,,
1988-05-13,12.79,,
1988-05-16,12.82,,
1988-05-17,12.7,,
1988-05-18,12.31,,
1988-05-19,12.55,,
1988-05-20,12.7,,
1988-05-23,12.49,,
1988-05-24,12.82,,
1988-05-25,12.82,,
1988-05-26,12.73,,
1988-05-27,12.52,,
1988-05-31,12.61,,
1988-06-01,12.82,,
1988-06-02,12.88,,
1988-06-03,13.03,,
1988-06-06,12.94,,
1988-06-07,12.82,,
1988-06-08,13.03,,
1988-06-09,13.06,,
1988-06-10,13.24,,
1988-06-13,13.69,,
1988-06-14,13.87,,
1988-06-15,14.26,,
1988-06-16,15.04,,
1988-06-17,14.62,,
1988-06-20,14.65,,
1988-06-21,14.62,,
1988-06-22,14.65,,
1988-06-23,14.5,,
1988-06-24,14.44,,
1988-06-27,14.41,,
1988-06-28,14.8,,
1988-06-29,14.92,,
1988-06-30,14.86,,
1988-07-01,14.71,,
1988-07-05,14.95,,
1988-07-06,14.98,,
1988-07-07,15.04,,
1988-07-08,15.34,,
1988-07-11,15.22,,
1988-07-12,14.62,,
1988-07-13,14.47,,
1988-07-14,14.2,,
1988-07-15,14.2,,
1988-07-18,13.81,,
1988-07-19,14.05,,
1988-07-20,14.26,,
1988-07-21,14.26,,
1988-07-22,13.78,,
1988-07-25,13.84,,
1988-07-26,13.84,,
1988-07-27,13.48,,
1988-07-28,13.42,,
1988-07-29,13.81,,
1988-08-01,13.99,,
1988-08-02,14.05,,
1988-08-03,13.99,,
1988-08-04,14.14,,
1988-08-05,14.14,,
1988-08-08,13.96,,
1988-08-09,13.78,,
1988-08-10,13.45,,
1988-08-11,13.42,,
1988-08-12,13.3,,
1988-08-15,13.03,,
1988-08-16,13.18,,
1988-08-17,13.24,,
1988-08-18,13.18,,
1988-08-19,13.15,,
1988-08-22,12.82,,
1988-08-23,12.88,,
1988-08-24,13.12,,
1988-08-25,13.27,,
1988-08-26,13.12,,
1988-08-29,13.57,,
1988-08-30,13.84,,
1988-08-31,13.69,,
1988-09-01,13.54,,
1988-09-02,13.78,,
1988-09-06,13.78,,
1988-09-07,13.9,,
1988-09-08,13.81,,
1988-09-09,13.6,,
1988-09-12,13.75,,
1988-09-13,13.87,,
1988-09-14,13.9,,
