date,WST,dcf,Deviation
2013-03-21,31.87,,
2013-03-22,32.15,,
2013-03-25,31.94,,
2013-03-26,32.19,,
2013-03-27,32.19,,
2013-03-28,32.47,,
2013-04-01,31.67,,
2013-04-02,31.67,,
2013-04-03,31.13,,
2013-04-04,31.44,,
2013-04-05,31.14,,
2013-04-08,31.2,,
2013-04-09,31.13,,
2013-04-10,31.83,,
2013-04-11,31.72,,
2013-04-12,31.74,,
2013-04-15,30.95,,
2013-04-16,31.75,,
2013-04-17,31.46,,
2013-04-18,31.53,,
2013-04-19,31.9,,
2013-04-22,31.75,,
2013-04-23,32.03,,
2013-04-24,31.73,,
2013-04-25,31.81,,
2013-04-26,31.51,,
2013-04-29,31.79,,
2013-04-30,31.93,,
2013-05-01,31.74,,
2013-05-02,32.0,,
2013-05-03,32.11,,
2013-05-06,31.75,,
2013-05-07,32.46,,
2013-05-08,32.55,,
2013-05-09,32.63,,
2013-05-10,32.76,,
2013-05-13,32.96,,
2013-05-14,33.27,,
2013-05-15,33.54,,
2013-05-16,33.85,,
2013-05-17,34.21,,
2013-05-20,34.37,,
2013-05-21,34.21,,
2013-05-22,33.67,,
2013-05-23,33.81,,
2013-05-24,33.69,,
2013-05-28,33.99,,
2013-05-29,33.67,,
2013-05-30,34.22,,
2013-05-31,34.28,,
2013-06-03,34.58,,
2013-06-04,34.4,,
2013-06-05,33.86,,
2013-06-06,33.5,,
2013-06-07,33.49,,
2013-06-10,33.28,,
2013-06-11,33.22,,
2013-06-12,33.17,,
2013-06-13,33.69,,
2013-06-14,33.63,,
2013-06-17,33.83,,
2013-06-18,34.08,,
2013-06-19,33.74,,
2013-06-20,33.33,,
2013-06-21,33.94,,
2013-06-24,34.13,,
2013-06-25,34.62,,
2013-06-26,34.78,,
2013-06-27,35.13,,
2013-06-28,35.13,,
2013-07-01,35.76,,
2013-07-02,35.64,,
2013-07-03,35.59,,
2013-07-05,36.36,,
2013-07-08,36.3,,
2013-07-09,36.08,,
2013-07-10,36.06,,
2013-07-11,36.24,,
2013-07-12,36.42,,
2013-07-15,36.22,,
2013-07-16,36.24,,
2013-07-17,36.26,,
2013-07-18,36.77,,
2013-07-19,36.95,,
2013-07-22,37.15,,
2013-07-23,37.12,,
2013-07-24,36.51,,
2013-07-25,36.92,,
2013-07-26,36.4,,
2013-07-29,36.03,,
2013-07-30,36.37,,
2013-07-31,36.88,,
2013-08-01,37.97,,
2013-08-02,38.15,,
2013-08-05,39.24,,
2013-08-06,39.21,,
2013-08-07,39.16,,
2013-08-08,39.2,,
2013-08-09,39.17,,
2013-08-12,39.25,,
2013-08-13,39.54,,
2013-08-14,39.38,,
2013-08-15,38.19,,
2013-08-16,37.99,,
2013-08-19,37.99,,
2013-08-20,38.27,,
2013-08-21,38.13,,
2013-08-22,38.45,,
2013-08-23,38.58,,
2013-08-26,38.55,,
2013-08-27,38.33,,
2013-08-28,38.21,,
2013-08-29,37.9,,
2013-08-30,36.97,,
2013-09-03,37.31,,
2013-09-04,37.37,,
2013-09-05,37.68,,
2013-09-06,37.76,,
2013-09-09,38.93,,
2013-09-10,39.49,,
2013-09-11,40.1,,
2013-09-12,39.47,,
2013-09-13,39.5,,
2013-09-16,39.49,,
2013-09-17,40.1,,
2013-09-18,40.58,,
2013-09-19,41.04,,
2013-09-20,40.58,,
2013-09-23,40.44,,
2013-09-24,40.58,,
2013-09-25,40.24,,
2013-09-26,40.6,,
2013-09-27,40.93,,
2013-09-30,41.15,,
2013-10-01,41.44,,
2013-10-02,41.01,,
2013-10-03,40.48,,
2013-10-04,40.29,,
2013-10-07,39.88,,
2013-10-08,41.6,,
2013-10-09,42.58,,
2013-10-10,43.16,,
2013-10-11,43.84,,
2013-10-14,44.8,,
2013-10-15,44.1,,
2013-10-16,45.21,,
2013-10-17,45.47,,
2013-10-18,45.7,,
2013-10-21,45.9,,
2013-10-22,45.76,,
2013-10-23,46.08,,
2013-10-24,46.28,,
2013-10-25,46.11,,
2013-10-28,46.91,,
2013-10-29,46.82,,
2013-10-30,46.72,,
2013-10-31,48.35,,
2013-11-01,47.0,,
2013-11-04,47.01,,
2013-11-05,46.75,,
2013-11-06,46.57,,
2013-11-07,45.9,,
2013-11-08,46.7,,
2013-11-11,46.75,,
2013-11-12,46.85,,
2013-11-13,46.97,,
2013-11-14,47.22,,
2013-11-15,47.69,,
2013-11-18,47.33,,
2013-11-19,47.15,,
2013-11-20,47.32,,
2013-11-21,48.8,,
2013-11-22,48.27,,
2013-11-25,48.46,,
2013-11-26,48.97,,
2013-11-27,50.08,,
2013-11-29,49.92,,
2013-12-02,49.19,,
2013-12-03,49.43,,
2013-12-04,48.65,,
2013-12-05,48.88,,
2013-12-06,49.49,,
2013-12-09,49.78,,
2013-12-10,48.91,,
2013-12-11,47.36,,
2013-12-12,47.49,,
2013-12-13,47.67,,
2013-12-16,48.86,,
2013-12-17,47.7,,
2013-12-18,48.86,,
2013-12-19,47.84,,
2013-12-20,49.4,,
2013-12-23,49.72,,
2013-12-24,49.23,,
2013-12-26,49.48,,
2013-12-27,48.96,,
2013-12-30,48.91,,
2013-12-31,49.06,,
2014-01-02,48.68,,
2014-01-03,49.12,,
2014-01-06,48.85,,
2014-01-07,49.22,,
2014-01-08,49.93,,
2014-01-09,49.57,,
2014-01-10,49.69,,
2014-01-13,49.27,,
2014-01-14,50.24,,
2014-01-15,50.47,,
2014-01-16,51.01,,
2014-01-17,50.23,,
2014-01-21,50.16,,
2014-01-22,49.81,,
2014-01-23,49.63,,
2014-01-24,48.21,,
2014-01-27,47.33,,
2014-01-28,48.2,,
2014-01-29,47.42,,
2014-01-30,48.17,,
2014-01-31,47.45,,
2014-02-03,46.32,,
2014-02-04,45.91,,
2014-02-05,45.84,,
2014-02-06,46.25,,
2014-02-07,47.05,,
2014-02-10,47.49,,
2014-02-11,47.85,,
2014-02-12,47.61,,
2014-02-13,48.49,,
2014-02-14,48.11,,
2014-02-18,48.69,,
2014-02-19,47.74,,
2014-02-20,48.42,,
2014-02-21,48.12,,
2014-02-24,47.34,,
2014-02-25,46.42,,
2014-02-26,46.2,,
2014-02-27,45.8,,
2014-02-28,45.58,,
2014-03-03,45.1,,
2014-03-04,46.62,,
2014-03-05,46.62,,
2014-03-06,46.81,,
2014-03-07,46.52,,
2014-03-10,46.3,,
2014-03-11,45.55,,
2014-03-12,45.91,,
2014-03-13,45.49,,
2014-03-14,44.75,,
2014-03-17,45.2,,
2014-03-18,45.52,,
2014-03-19,45.22,,
2014-03-20,45.12,,
2014-03-21,44.47,,
2014-03-24,43.49,,
2014-03-25,43.79,,
2014-03-26,42.86,,
2014-03-27,42.48,,
2014-03-28,41.68,,
2014-03-31,44.05,48.01118948824343,-0.0825055477788863
2014-04-01,44.83,48.40118948824343,-0.07378309347357814
2014-04-02,45.22,48.19118948824343,-0.061654205256093
2014-04-03,45.01,47.68118948824343,-0.056021871872597884
2014-04-04,44.5,47.09118948824342,-0.05502493176330425
2014-04-07,43.91,47.36118948824343,-0.07286956948368306
2014-04-08,44.18,48.64118948824343,-0.0917162909702629
2014-04-09,45.46,47.09118948824342,-0.03463895276314177
2014-04-10,43.91,46.00118948824343,-0.04545946553790492
2014-04-11,42.82,46.23118948824343,-0.07378545795606006
2014-04-14,43.05,46.21118948824343,-0.06840744683812272
2014-04-15,43.03,46.21118948824343,-0.06884024244934772
2014-04-16,43.03,46.94118948824343,-0.0833210562170138
2014-04-17,43.76,46.69118948824343,-0.06277821405645467
2014-04-21,43.51,46.74118948824343,-0.06912938082279985
2014-04-22,43.56,45.98118948824343,-0.05265608643861819
2014-04-23,42.8,45.72118948824343,-0.06389137117691523
2014-04-24,42.54,45.23118948824343,-0.05949853450002529
2014-04-25,42.05,46.09118948824342,-0.08767813400160174
2014-04-28,42.91,46.11118948824343,-0.06942326849017022
2014-04-29,42.93,46.56118948824343,-0.07798747257434857
2014-04-30,43.38,45.96118948824343,-0.0561601977012296
2014-05-01,42.78,46.76118948824343,-0.0851387557034744
2014-05-02,43.58,46.68118948824343,-0.06643338617205685
2014-05-05,43.5,46.28118948824343,-0.0600933018143347
2014-05-06,43.1,46.36118948824343,-0.0703430935280559
2014-05-07,43.18,45.63118948824343,-0.053717413806952385
2014-05-08,42.45,46.22118948824343,-0.08159005707117617
2014-05-09,43.04,47.25118948824343,-0.08912345982932812
2014-05-12,44.07,46.13118948824343,-0.04468103925151823
2014-05-13,42.95,45.18118948824343,-0.04938315067654442
2014-05-14,42.0,45.11118948824343,-0.06896713484033157
2014-05-15,41.93,45.28118948824343,-0.07400842438367294
2014-05-16,42.1,46.04118948824343,-0.08560138284980257
2014-05-19,42.86,44.88118948824343,-0.045034222828984505
2014-05-20,41.7,45.44118948824343,-0.08233035997465143
2014-05-21,42.26,45.39118948824343,-0.0689823184531092
2014-05-22,42.21,46.05118948824343,-0.08341129796927527
2014-05-23,42.87,46.96118948824343,-0.0871185234621803
2014-05-27,43.78,46.17118948824343,-0.05178964446762402
2014-05-28,42.99,45.76118948824343,-0.060557636705562023
2014-05-29,42.58,45.27118948824344,-0.059445963728042006
2014-05-30,42.09,45.37118948824343,-0.07231878919757329
2014-06-02,42.19,44.92118948824343,-0.060799580762620375
2014-06-03,41.74,45.13118948824343,-0.0751407070519784
2014-06-04,41.95,45.95118948824343,-0.08707477505597816
2014-06-05,42.77,45.86118948824343,-0.06740316862116846
2014-06-06,42.68,46.09118948824342,-0.07400957810198239
2014-06-09,42.91,45.90118948824343,-0.06516583821884536
2014-06-10,42.72,45.65118948824343,-0.06420839240121667
2014-06-11,42.47,44.86118948824343,-0.05330196357967909
2014-06-12,41.68,44.46118948824343,-0.06255319572542783
2014-06-13,41.28,44.63118948824343,-0.07508626874321123
2014-06-16,41.45,44.62118948824343,-0.0710691383312172
2014-06-17,41.44,45.01118948824343,-0.07934003808488999
2014-06-18,41.83,45.36118948824343,-0.07784605139507283
2014-06-19,42.18,45.77118948824344,-0.078459605887364
2014-06-20,42.59,45.45118948824343,-0.06295081647936873
2014-06-23,42.27,44.73118948824343,-0.055021776000173106
2014-06-24,41.55,44.96118948824343,-0.07586964506656113
2014-06-25,41.78,44.98118948824343,-0.0711672929209689
2014-06-26,41.8,45.33118948824343,-0.07789756960071037
2014-06-27,42.15,45.36118948824343,-0.07079156266560649
2014-06-30,42.18,46.63121546961326,-0.09545570332632325
2014-07-01,43.5,46.00121546961326,-0.05437281263286331
2014-07-02,42.87,46.55121546961326,-0.07907882603014338
2014-07-03,43.42,45.93121546961326,-0.05467339463887255
2014-07-07,42.8,45.46121546961326,-0.05853815042389365
2014-07-08,42.33,45.38121546961326,-0.06723520818115414
2014-07-09,42.25,45.26121546961326,-0.0665297084572305
2014-07-10,42.13,45.55121546961326,-0.07510700723003794
2014-07-11,42.42,45.17121546961326,-0.060906385648710426
2014-07-14,42.04,44.39121546961326,-0.0529657826382951
2014-07-15,41.26,43.48121546961326,-0.05108448431404944
2014-07-16,40.35,42.84121546961326,-0.05814997175745973
2014-07-17,39.71,43.46121546961326,-0.08631179383917575
2014-07-18,40.33,43.17121546961326,-0.06581272819647843
2014-07-21,40.04,43.73121546961326,-0.08440688030219767
2014-07-22,40.6,43.89121546961326,-0.07498574451399798
2014-07-23,40.76,43.58121546961326,-0.06473466697091868
2014-07-24,40.45,43.47121546961326,-0.06949921774616852
2014-07-25,40.34,43.41121546961326,-0.07074705088050415
2014-07-28,40.28,43.23121546961326,-0.06826584535166813
2014-07-29,40.1,43.41121546961326,-0.07627557611076397
2014-07-30,40.28,43.88121546961326,-0.08206735914384633
2014-07-31,40.75,43.37121546961326,-0.06043675376010016
2014-08-01,40.24,43.62121546961326,-0.07751309616690139
2014-08-04,40.49,43.81121546961326,-0.07580742588428746
2014-08-05,40.68,44.05121546961326,-0.07652945403830558
2014-08-06,40.92,43.31121546961326,-0.055210075350827115
2014-08-07,40.18,43.26121546961326,-0.07122350669452437
2014-08-08,40.13,43.07121546961326,-0.06828726418664177
2014-08-11,39.94,42.39121546961326,-0.05782366564531116
2014-08-12,39.26,43.63121546961326,-0.10018550761340972
2014-08-13,40.5,44.63121546961326,-0.09256336459010306
2014-08-14,41.5,45.15121546961326,-0.08086638270171331
2014-08-15,42.02,45.87121546961326,-0.08395712714794845
2014-08-18,42.74,46.58121546961326,-0.08246275737736031
2014-08-19,43.45,47.07121546961326,-0.07693057069985632
2014-08-20,43.94,47.18121546961326,-0.06869715918405583
2014-08-21,44.05,46.80121546961326,-0.0587851285913622
2014-08-22,43.67,47.291215469613256,-0.07657268762609937
2014-08-25,44.16,47.81121546961326,-0.07636734255237287
2014-08-26,44.68,46.97121546961326,-0.04877913945180967
2014-08-27,43.84,46.58121546961326,-0.058848088053895076
2014-08-28,43.45,46.56121546961326,-0.06681989372987251
2014-08-29,43.43,47.10121546961326,-0.07794311533174114
2014-09-02,43.97,47.24121546961326,-0.06924494717366847
2014-09-03,44.11,46.98121546961326,-0.06111411637424158
2014-09-04,43.85,47.111215469613256,-0.0692237599286043
2014-09-05,43.98,47.291215469613256,-0.07001755900608786
2014-09-08,44.16,46.69121546961326,-0.05421181359608396
2014-09-09,43.56,46.81121546961326,-0.06945377164418498
2014-09-10,43.68,47.03121546961326,-0.07125513206815737
2014-09-11,43.9,46.75121546961326,-0.060986980573081606
2014-09-12,43.62,46.50121546961326,-0.061960003421760446
2014-09-15,43.37,46.71121546961326,-0.0715291913520597
2014-09-16,43.58,47.14121546961326,-0.0755435648855678
2014-09-17,44.01,48.02121546961326,-0.08353006958250497
2014-09-18,44.89,47.92121546961326,-0.06325414411776231
2014-09-19,44.79,47.63121546961326,-0.05965028273162243
2014-09-22,44.5,47.45121546961326,-0.06219472863668063
2014-09-23,44.32,47.52121546961326,-0.06736392236558486
2014-09-24,44.39,47.30121546961326,-0.06154631420588874
2014-09-25,44.17,47.63121546961326,-0.07266695664781786
2014-09-26,44.5,48.08121546961326,-0.0744826318269044
2014-09-29,44.95,47.89121546961326,-0.06141450871046361
2014-09-30,44.76,47.45413793103448,-0.056773509086813445
2014-10-01,44.05,47.80413793103448,-0.0785316521438052
2014-10-02,44.4,48.30413793103448,-0.08082408874801905
2014-10-03,44.9,48.154137931034484,-0.06757753478413431
2014-10-06,44.75,47.17413793103448,-0.05138701070867291
2014-10-07,43.77,48.17413793103448,-0.09142120897605654
2014-10-08,44.77,48.01413793103448,-0.06756630590127899
2014-10-09,44.61,47.69413793103448,-0.06466492665186929
2014-10-10,44.29,47.964137931034486,-0.07660177143843105
2014-10-13,44.56,48.77413793103448,-0.08640107462264479
2014-10-14,45.37,48.154137931034484,-0.057817210537999486
2014-10-15,44.75,47.684137931034485,-0.06153278759654046
2014-10-16,44.28,47.83413793103448,-0.07430128533221836
2014-10-17,44.43,48.37413793103448,-0.08153402003065191
2014-10-20,44.97,48.55413793103448,-0.07381735283047008
2014-10-21,45.15,48.13413793103448,-0.06199628910587507
2014-10-22,44.73,48.504137931034485,-0.07781063826762036
2014-10-23,45.1,48.88413793103448,-0.07741034395192004
2014-10-24,45.48,49.284137931034486,-0.07718787607399746
2014-10-27,45.88,51.074137931034485,-0.10169800492860281
2014-10-28,47.67,50.714137931034486,-0.060025429894404736
2014-10-29,47.31,53.58413793103448,-0.11708946291362599
2014-10-30,50.18,54.654137931034484,-0.08186274819081751
2014-10-31,51.25,53.904137931034484,-0.04923811107841514
2014-11-03,50.5,54.17413793103448,-0.06782088412208387
2014-11-04,50.77,54.20413793103448,-0.06335564150847361
2014-11-05,50.8,54.254137931034485,-0.06366588914241411
2014-11-06,50.85,53.394137931034486,-0.047648263079377196
2014-11-07,49.99,53.74413793103449,-0.06985204481001939
2014-11-10,50.34,54.864137931034485,-0.08246074943748194
2014-11-11,51.46,55.864137931034485,-0.07883658629927293
2014-11-12,52.46,55.544137931034484,-0.05552589428723975
2014-11-13,52.14,54.754137931034485,-0.047743203158948866
2014-11-14,51.35,55.09413793103448,-0.06795891671308663
2014-11-17,51.69,55.154137931034484,-0.06280830525111447
2014-11-18,51.75,54.10413793103448,-0.0435112363131126
2014-11-19,50.7,54.38413793103448,-0.06774287634579035
2014-11-20,50.98,54.294137931034484,-0.06104043746387822
2014-11-21,50.89,55.66413793103448,-0.08576685292332087
2014-11-24,52.26,55.34413793103448,-0.055726551109671174
2014-11-25,51.94,55.51413793103448,-0.06438248100825517
2014-11-26,52.11,55.41413793103448,-0.059626262437694866
2014-11-28,52.01,55.16413793103448,-0.057177326598989886
2014-12-01,51.76,56.434137931034485,-0.0828246537006826
2014-12-02,53.03,57.06413793103447,-0.07069480197720635
2014-12-03,53.66,56.77413793103448,-0.05485134683713444
2014-12-04,53.37,57.34413793103448,-0.06930329889716058
2014-12-05,53.94,56.98413793103448,-0.05342079465550009
2014-12-08,53.58,58.26413793103448,-0.08039487234118115
2014-12-09,54.86,56.66413793103448,-0.0318391490086779
2014-12-10,53.26,57.26413793103448,-0.0699240061180495
2014-12-11,53.86,56.754137931034485,-0.05099430696227536
2014-12-12,53.35,55.69413793103448,-0.04208949124838246
2014-12-15,52.29,55.754137931034485,-0.062132391596108616
2014-12-16,52.35,57.59413793103448,-0.0910533279847685
2014-12-17,54.19,58.48413793103448,-0.07342397584962623
2014-12-18,55.08,58.074137931034485,-0.051557165335629374
2014-12-19,54.67,57.94413793103448,-0.0565050762327568
2014-12-22,54.54,56.98413793103448,-0.04289154876735213
2014-12-23,53.58,57.34413793103448,-0.06564119833070758
2014-12-24,53.94,57.30413793103448,-0.05870671913925696
2014-12-26,53.9,57.17413793103448,-0.05726606555893965
2014-12-29,53.77,56.784137931034486,-0.05308063203662994
2014-12-30,53.38,56.644137931034486,-0.0576253439501303
2014-12-31,53.24,55.66686813186813,-0.04359627572579017
2015-01-02,52.16,54.94686813186813,-0.05071932626223341
2015-01-05,51.44,54.066868131868134,-0.04858554272944482
2015-01-06,50.56,54.886868131868134,-0.07883248360013251
2015-01-07,51.38,55.89686813186813,-0.0808071772681832
2015-01-08,52.39,55.29686813186813,-0.05256840450594835
2015-01-09,51.79,55.386868131868134,-0.06494081093923765
2015-01-12,51.88,55.986868131868135,-0.07335413229750698
2015-01-13,52.48,55.136868131868134,-0.04818677995119047
2015-01-14,51.63,54.33686813186813,-0.04981641793006786
2015-01-15,50.83,55.36686813186813,-0.08194193178965081
2015-01-16,51.86,55.10686813186813,-0.05891948212514153
2015-01-20,51.6,54.50686813186813,-0.05333030921599757
2015-01-21,51.0,54.50686813186813,-0.06433809631813714
2015-01-22,51.0,54.206868131868134,-0.0591598120752308
2015-01-23,50.7,54.89686813186813,-0.0764500466909479
2015-01-26,51.39,54.26686813186813,-0.05301334370130517
2015-01-27,50.76,53.316868131868134,-0.04795608259555417
2015-01-28,49.81,53.69686813186813,-0.07238537864671735
2015-01-29,50.19,52.816868131868134,-0.04973540129849463
2015-01-30,49.31,52.69686813186813,-0.06427076697220147
2015-02-02,49.19,53.386868131868134,-0.07861236814831818
2015-02-03,49.88,53.62686813186813,-0.06986923276322232
2015-02-04,50.12,54.886868131868134,-0.08684897306247319
2015-02-05,51.38,54.47686813186813,-0.05684739666699945
2015-02-06,50.97,53.33686813186813,-0.044375836354252574
2015-02-09,49.83,54.10686813186813,-0.07904482886432529
2015-02-10,50.6,54.55686813186813,-0.07252740612426789
2015-02-11,51.05,54.28686813186813,-0.05962525088029513
2015-02-12,50.78,54.85686813186813,-0.07431828084074943
2015-02-13,51.35,55.03686813186813,-0.06698906127860349
2015-02-17,51.53,55.86686813186813,-0.07762862456566189
2015-02-18,52.36,57.15686813186813,-0.08392461463775702
2015-02-19,53.65,57.25686813186813,-0.06299450615358781
2015-02-20,53.75,57.64686813186813,-0.06759895651146186
2015-02-23,54.14,58.236868131868135,-0.07034835943772644
2015-02-24,54.73,58.416868131868135,-0.06311307418168222
2015-02-25,54.91,58.456868131868134,-0.06067495993570926
2015-02-26,54.95,58.22686813186813,-0.056277595498471666
2015-02-27,54.72,58.816868131868134,-0.06965464605634741
2015-03-02,55.31,58.21686813186813,-0.04993171610131497
2015-03-03,54.71,58.026868131868135,-0.05716090215881431
2015-03-04,54.52,58.29686813186813,-0.06478681021637067
2015-03-05,54.79,57.42686813186813,-0.04591697610625656
2015-03-06,53.92,57.78686813186813,-0.06691603571669669
2015-03-09,54.28,57.37686813186813,-0.05397415775205183
2015-03-10,53.87,57.66686813186813,-0.06584141388059683
2015-03-11,54.16,57.886868131868134,-0.0643819272339663
2015-03-12,54.38,57.71686813186813,-0.0578144351880675
2015-03-13,54.21,59.14686813186813,-0.08346795507179461
2015-03-16,55.64,59.42686813186813,-0.0637231651424921
2015-03-17,55.92,59.78686813186813,-0.0646775496475116
2015-03-18,56.28,60.26686813186813,-0.06615356422943008
2015-03-19,56.76,61.416868131868135,-0.07582392709881225
2015-03-20,57.91,61.416868131868135,-0.05709942949774882
2015-03-23,57.91,61.83686813186813,-0.06350367103802901
2015-03-24,58.33,61.416868131868135,-0.05026091733040383
2015-03-25,57.91,61.166868131868135,-0.053245625145409425
2015-03-26,57.66,61.86686813186813,-0.06799872466311485
2015-03-27,58.36,63.206868131868134,-0.07668261812555155
2015-03-30,59.7,63.71686813186813,-0.06304246033491223
2015-03-31,60.21,59.71537517053206,0.008283039804328762
2015-04-01,56.89,59.50537517053206,-0.043951914646985224
2015-04-02,56.68,58.86537517053206,-0.03712496801729481
2015-04-06,56.04,58.71537517053206,-0.04556515500006164
2015-04-07,55.89,59.05537517053206,-0.053600119572376315
2015-04-08,56.23,58.87537517053206,-0.044931776024692116
2015-04-09,56.05,59.22537517053206,-0.05361511280239206
2015-04-10,56.4,59.39537517053206,-0.05043111794364363
2015-04-13,56.57,59.43537517053206,-0.048209928217172404
2015-04-14,56.61,59.74537517053206,-0.05247896028073662
2015-04-15,56.92,58.93537517053206,-0.03419635770028584
2015-04-16,56.11,58.40537517053206,-0.03930075209396433
2015-04-17,55.58,59.19537517053206,-0.0610752978609691
2015-04-20,56.37,59.39537517053206,-0.05093620777452468
2015-04-21,56.57,58.95537517053206,-0.04046069020224552
2015-04-22,56.13,59.42537517053206,-0.055454006997437855
2015-04-23,56.6,60.20537517053206,-0.059884605989412254
2015-04-24,57.38,58.75537517053206,-0.023408499503920432
2015-04-27,55.93,58.83537517053206,-0.04938143356970093
2015-04-28,56.01,58.15537517053206,-0.036890402034911896
2015-04-29,55.33,56.105375170532064,-0.013819980138717769
2015-04-30,53.28,56.43537517053206,-0.05591129962363839
2015-05-01,53.61,56.75537517053206,-0.05541986395264231
2015-05-04,53.93,55.915375170532066,-0.03550678439475763
2015-05-05,53.09,56.26537517053206,-0.0564356882169178
2015-05-06,53.44,56.78537517053206,-0.05891261897073985
2015-05-07,53.96,56.855375170532064,-0.05092526716863044
2015-05-08,54.03,56.80537517053206,-0.048857615361227125
2015-05-11,53.98,56.45537517053206,-0.043846580826977344
2015-05-12,53.63,56.72537517053206,-0.05456773377393287
2015-05-13,53.9,57.29537517053206,-0.05926089427682746
2015-05-14,54.47,57.02537517053206,-0.0448111943654963
2015-05-15,54.2,57.71537517053206,-0.06090881606755838
2015-05-18,54.89,57.55537517053206,-0.04630975234953749
2015-05-19,54.73,57.62537517053206,-0.05024479514387048
2015-05-20,54.8,57.50537517053206,-0.04704560508490352
2015-05-21,54.68,57.95537517053206,-0.05651546833912058
2015-05-22,55.13,56.82537517053206,-0.029834825822869893
2015-05-26,54.0,58.31537517053206,-0.07400064147598429
2015-05-27,55.49,57.78537517053206,-0.039722423948241437
2015-05-28,54.96,56.96537517053206,-0.0352034049548301
2015-05-29,54.14,57.52537517053206,-0.058850118934404616
2015-06-01,54.7,57.72537517053206,-0.05240979658589495
2015-06-02,54.9,59.105375170532064,-0.07115046911382639
2015-06-03,56.28,57.855375170532064,-0.027229538584592206
2015-06-04,55.03,58.25537517053206,-0.055366138508083695
2015-06-05,55.43,58.04537517053206,-0.04505742555454806
2015-06-08,55.22,58.06537517053206,-0.04900295851314973
2015-06-09,55.24,58.79537517053206,-0.060470320330807126
2015-06-10,55.97,58.90537517053206,-0.04983204269617336
2015-06-11,56.08,59.13537517053206,-0.051667469120151854
2015-06-12,56.31,58.50537517053206,-0.03752433283493961
2015-06-15,55.68,59.73537517053206,-0.06788900478074855
2015-06-16,56.91,59.74537517053206,-0.047457651114232835
2015-06-17,56.92,61.15537517053206,-0.06925597559857488
2015-06-18,58.33,61.34537517053206,-0.049154074975492734
2015-06-19,58.52,62.05537517053206,-0.05697129637548115
2015-06-22,59.23,62.04537517053206,-0.045376068124239555
2015-06-23,59.22,61.16537517053206,-0.03180517024719065
2015-06-24,58.34,61.71537517053206,-0.05469261365105882
2015-06-25,58.89,61.45537517053206,-0.0417437069322808
2015-06-26,58.63,60.71537517053206,-0.03434673943255462
2015-06-29,57.89,60.90537517053206,-0.04950917980702285
2015-06-30,58.08,61.74857142857143,-0.059411438089950086
2015-07-01,58.32,60.97857142857143,-0.043598453789387315
2015-07-02,57.55,61.20857142857143,-0.0597722074406013
2015-07-06,57.78,64.07857142857142,-0.0982945045145468
2015-07-07,60.65,63.738571428571426,-0.04845686621691281
2015-07-08,60.31,63.18857142857143,-0.0455552541146681
2015-07-09,59.76,63.348571428571425,-0.05664802453545015
2015-07-10,59.92,63.808571428571426,-0.0609412080777324
2015-07-13,60.38,64.24857142857142,-0.06021256726108404
2015-07-14,60.82,64.01857142857143,-0.04996318032713731
2015-07-15,60.59,64.63857142857142,-0.06263398678365406
2015-07-16,61.21,64.46857142857142,-0.05054511611416401
2015-07-17,61.04,64.78857142857143,-0.05785852884106546
2015-07-20,61.36,64.62857142857143,-0.05057471264367819
2015-07-21,61.2,64.92857142857143,-0.057425742574257366
2015-07-22,61.5,64.24857142857142,-0.04278027304664911
2015-07-23,60.82,63.22857142857143,-0.03809308630817898
2015-07-24,59.8,63.15857142857143,-0.0531768112008324
2015-07-27,59.73,63.238571428571426,-0.05548150992838907
2015-07-28,59.81,64.03857142857143,-0.06603163272135093
2015-07-29,60.61,63.20857142857143,-0.041111060886859896
2015-07-30,59.78,63.29857142857143,-0.05558690108104447
2015-07-31,59.87,63.26857142857143,-0.053716582369942256
2015-08-03,59.84,63.738571428571426,-0.06116502678351288
2015-08-04,60.31,64.12857142857143,-0.05954555580307419
2015-08-05,60.7,63.238571428571426,-0.04014277000926192
2015-08-06,59.81,63.11857142857143,-0.052418350949460124
2015-08-07,59.69,63.28857142857143,-0.05685973545212408
2015-08-10,59.86,63.06857142857143,-0.05087433179305978
2015-08-11,59.64,62.75857142857143,-0.04969156176731693
2015-08-12,59.33,62.72857142857143,-0.054179002505124085
2015-08-13,59.3,62.81857142857143,-0.05601164350851673
2015-08-14,59.39,63.53857142857143,-0.06529217348292382
2015-08-17,60.11,63.558571428571426,-0.054258164572610124
2015-08-18,60.13,62.738571428571426,-0.041578432042261415
2015-08-19,59.31,60.58857142857143,-0.021102518155239003
2015-08-20,57.16,59.50857142857143,-0.039466103322450596
2015-08-21,56.08,58.058571428571426,-0.034078885854186614
2015-08-24,54.63,58.67857142857143,-0.06899573950091298
2015-08-25,55.25,61.18857142857143,-0.09705360478147185
2015-08-26,57.76,60.51857142857143,-0.04558222977598381
2015-08-27,57.09,60.28857142857143,-0.053054357613383174
2015-08-28,56.86,59.27857142857143,-0.040800096397156316
2015-08-31,55.85,58.11857142857143,-0.039033502937344755
2015-09-01,54.69,59.07857142857143,-0.07428364163946322
2015-09-02,55.65,58.76857142857143,-0.0530652924303564
2015-09-03,55.34,58.46857142857143,-0.05350860046911643
2015-09-04,55.04,60.01857142857143,-0.08295051531668773
2015-09-08,56.59,59.348571428571425,-0.04648083959175797
2015-09-09,55.92,60.18857142857143,-0.07091996582170323
2015-09-10,56.76,60.90857142857143,-0.06811145510835914
