date,BIO,dcf,Deviation
2017-04-07,202.56,202.33000975102806,0.0011367085350064698
2017-04-10,202.33,202.71000975102805,-0.001874647194259338
2017-04-11,202.71,202.60000975102804,0.0005428936015705599
2017-04-12,202.6,202.73000975102806,-0.0006412950464893541
2017-04-13,202.73,203.87000975102805,-0.005591846257427813
2017-04-17,203.87,205.22000975102804,-0.006578353410400251
2017-04-18,205.22,210.27000975102806,-0.02401678564150711
2017-04-19,210.27,211.10000975102804,-0.003931831893361548
2017-04-20,211.1,211.59000975102805,-0.0023158454012296437
2017-04-21,211.59,213.45000975102806,-0.008714029824583358
2017-04-24,213.45,213.14000975102806,0.0014543972731071442
2017-04-25,213.14,214.92000975102806,-0.008282196492965466
2017-04-26,214.92,217.78000975102805,-0.013132563242593709
2017-04-27,217.78,218.26000975102804,-0.0021992565270000375
2017-04-28,218.26,220.01000975102804,-0.00795422786903388
2017-05-01,220.01,220.60000975102804,-0.002674568109466313
2017-05-02,220.6,219.98000975102806,0.002818393588006618
2017-05-03,219.98,220.77000975102806,-0.0035784287545169713
2017-05-04,220.77,218.14000975102806,0.012056432251807747
2017-05-05,218.14,217.85000975102804,0.0013311463667289303
2017-05-08,217.85,223.12000975102805,-0.023619619580102502
2017-05-09,223.12,223.00000975102805,0.00053807284181695
2017-05-10,223.0,221.14000975102806,0.008410916916690159
2017-05-11,221.14,220.51000975102804,0.0028569689406992005
2017-05-12,220.51,222.32000975102804,-0.008141461279418949
2017-05-15,222.32,223.29000975102804,-0.004344169952384402
2017-05-16,223.29,219.54000975102804,0.017081124544107817
2017-05-17,219.54,221.61000975102806,-0.009340777311248938
2017-05-18,221.61,219.22000975102804,0.01090224497155301
2017-05-19,219.22,219.15000975102805,0.00031937141618865184
2017-05-22,219.15,219.36000975102806,-0.0009573748253677294
2017-05-23,219.36,218.95000975102806,0.001872529028147385
2017-05-24,218.95,221.41000975102804,-0.01111065282818191
2017-05-25,221.41,220.98000975102806,0.0019458332428186065
2017-05-26,220.98,221.71000975102805,-0.0032926332547991155
2017-05-30,221.71,223.48000975102806,-0.007920215114541884
2017-05-31,223.48,225.05000975102806,-0.006976270531003137
2017-06-01,225.05,228.35000975102804,-0.014451541975522786
2017-06-02,228.35,227.58000975102806,0.003383382617015984
2017-06-05,227.58,226.35000975102804,0.00543401897938911
2017-06-06,226.35,228.78000975102805,-0.010621599997624465
2017-06-07,228.78,229.26000975102804,-0.0020937351941549
2017-06-08,229.26,227.31000975102805,0.00857854984524331
2017-06-09,227.31,221.73000975102806,0.0251656970350449
2017-06-12,221.73,222.63000975102804,-0.004042625484473317
2017-06-13,222.63,220.61000975102806,0.00915638529390228
2017-06-14,220.61,220.37000975102805,0.0010890331640094342
2017-06-15,220.37,220.61000975102806,-0.0010879368134697476
2017-06-16,220.61,225.03000975102805,-0.019641868015374042
2017-06-19,225.03,223.67000975102806,0.006080342422686735
2017-06-20,223.67,226.11000975102806,-0.010791250478980552
2017-06-21,226.11,223.35000975102804,0.012357242572089255
2017-06-22,223.35,222.50000975102805,0.003820180726837208
2017-06-23,222.5,221.44000975102804,0.00478680546556931
2017-06-26,221.44,218.23000975102806,0.014709206367328198
2017-06-27,218.23,226.41000975102804,-0.03612918775112106
2017-06-28,226.41,224.16000975102804,0.010037429296470002
2017-06-29,224.16,226.31000975102805,-0.009500285707173761
2017-06-30,226.31,227.1800107330619,-0.0038296095253035345
2017-07-03,227.18,231.69001073306188,-0.01946571075201864
2017-07-05,231.69,225.49001073306187,0.02749562717559928
2017-07-06,225.49,229.00001073306188,-0.015327557067905007
2017-07-07,229.0,225.5900107330619,0.015115869961871198
2017-07-10,225.59,225.79001073306188,-0.000885826314514615
2017-07-11,225.79,226.94001073306188,-0.00506746575602568
2017-07-12,226.94,231.6500107330619,-0.0203324434052774
2017-07-13,231.65,231.3700107330619,0.0012101363787424546
2017-07-14,231.37,232.01001073306188,-0.0027585479223060094
2017-07-17,232.01,233.53001073306189,-0.006508845386897
2017-07-18,233.53,236.00001073306188,-0.01046614669800039
2017-07-19,236.0,233.8400107330619,0.009237038863310065
2017-07-20,233.84,231.5900107330619,0.009715398603834968
2017-07-21,231.59,235.14001073306187,-0.015097433745939304
2017-07-24,235.14,235.42001073306187,-0.0011894092273209145
2017-07-25,235.42,238.95001073306187,-0.014773009309488438
2017-07-26,238.95,237.72001073306188,0.005174109083813105
2017-07-27,237.72,236.36001073306187,0.0057538890048285385
2017-07-28,236.36,235.63001073306188,0.0030980318027702403
2017-07-31,235.63,237.7100107330619,-0.008750202512075367
2017-08-01,237.71,238.60001073306188,-0.0037301370202266204
2017-08-02,238.6,242.28001073306189,-0.015189081104657998
2017-08-03,242.28,227.3100107330619,0.06585714909194174
2017-08-04,227.31,223.80001073306187,0.015683597402167626
2017-08-07,223.8,220.99001073306187,0.01271545830337284
2017-08-08,220.99,218.94001073306188,0.009363246398290892
2017-08-09,218.94,215.00001073306188,0.018325530559297976
2017-08-10,215.0,215.89001073306187,-0.004122519286741455
2017-08-11,215.89,220.00001073306188,-0.01868186605703759
2017-08-14,220.0,216.28001073306189,0.017199875542494913
2017-08-15,216.28,217.03001073306189,-0.0034557927289805557
2017-08-16,217.03,212.4000107330619,0.021798441774830923
2017-08-17,212.4,212.4300107330619,-0.00014127350913517578
2017-08-18,212.43,212.27001073306187,0.0007537064062210774
2017-08-21,212.27,220.36001073306187,-0.036712698942739985
2017-08-22,220.36,217.77001073306187,0.011893232030524725
2017-08-23,217.77,216.5900107330619,0.005448031804164755
2017-08-24,216.59,215.8400107330619,0.0034747462455682054
2017-08-25,215.84,216.9300107330619,-0.005024711561938622
2017-08-28,216.93,216.76001073306188,0.000784227987271402
2017-08-29,216.76,217.8400107330619,-0.004957816194681164
2017-08-30,217.84,217.82001073306188,9.176965362756029e-05
2017-08-31,217.82,219.03001073306189,-0.005524406125955839
2017-09-01,219.03,215.98001073306187,0.014121627536669346
2017-09-05,215.98,216.6800107330619,-0.003230619800569823
2017-09-06,216.68,215.44001073306188,0.005755612723555403
2017-09-07,215.44,218.42001073306187,-0.013643487714611657
2017-09-08,218.42,218.86001073306187,-0.0020104665607393324
2017-09-11,218.86,218.04001073306188,0.0037607284286094167
2017-09-12,218.04,220.47001073306188,-0.01102195588861321
2017-09-13,220.47,224.3700107330619,-0.01738204994651371
2017-09-14,224.37,227.91001073306188,-0.015532493380503998
2017-09-15,227.91,229.5900107330619,-0.007317438279208055
2017-09-18,229.59,230.35001073306188,-0.0032993735517669043
2017-09-19,230.35,233.1500107330619,-0.01200948146756764
2017-09-20,233.15,230.89001073306187,0.009788163895712909
2017-09-21,230.89,228.6800107330619,0.009664112135790548
2017-09-22,228.68,225.3700107330619,0.014686910898977557
2017-09-25,225.37,223.00001073306188,0.010627754048743387
2017-09-26,223.0,224.44001073306188,-0.006416016147738346
2017-09-27,224.44,222.38001073306188,0.009263374258088541
2017-09-28,222.38,222.22001073306188,0.0007199588660369294
2017-09-29,222.22,222.8300109653264,-0.0027375619768799098
2017-10-02,222.83,223.9700109653264,-0.005090016116054308
2017-10-03,223.97,225.3700109653264,-0.006212055274478323
2017-10-04,225.37,223.2700109653264,0.009405602774838151
2017-10-05,223.27,226.2600109653264,-0.013214933352869829
2017-10-06,226.26,224.6600109653264,0.0071218238964678715
2017-10-09,224.66,222.6700109653264,0.008936942276360105
2017-10-10,222.67,223.7700109653264,-0.004915810481400329
2017-10-11,223.77,223.8900109653264,-0.0005360264390937841
2017-10-12,223.89,223.1100109653264,0.0034959840273360854
2017-10-13,223.11,222.9600109653264,0.0006727172017269023
2017-10-16,222.96,218.9400109653264,0.0183611438446043
2017-10-17,218.94,218.2100109653264,0.0033453507996459297
2017-10-18,218.21,219.0400109653264,-0.0037893121063520274
2017-10-19,219.04,221.9400109653264,-0.013066643336245853
2017-10-20,221.94,223.5700109653264,-0.0072908300996558095
2017-10-23,223.57,221.9700109653264,0.007208131529639505
2017-10-24,221.97,222.2200109653264,-0.0011250605390592527
2017-10-25,222.22,220.6300109653264,0.007206585485432848
2017-10-26,220.63,222.1100109653264,-0.006663414039259408
2017-10-27,222.11,219.0100109653264,0.014154554036182487
2017-10-30,219.01,219.7900109653264,-0.003548891789488362
2017-10-31,219.79,217.8600109653264,0.008858849433275529
2017-11-01,217.86,216.9400109653264,0.004240753149130638
2017-11-02,216.94,261.4200109653264,-0.17014768992273532
2017-11-03,261.42,259.8200109653264,0.006158066996953426
2017-11-06,259.82,262.2200109653264,-0.009152661371994886
2017-11-07,262.22,266.3100109653264,-0.015358081923022016
2017-11-08,266.31,267.2700109653264,-0.003591914266247054
2017-11-09,267.27,258.1900109653264,0.035167855645247936
2017-11-10,258.19,254.4300109653264,0.014778087775132898
2017-11-13,254.43,253.2200109653264,0.004778410008201561
2017-11-14,253.22,254.1400109653264,-0.003620094930474882
2017-11-15,254.14,256.2600109653264,-0.00827289032471501
2017-11-16,256.26,255.4900109653264,0.0030137735395772136
2017-11-17,255.49,255.2900109653264,0.0007833797880199
2017-11-20,255.29,255.6800109653264,-0.0015253870017211124
2017-11-21,255.68,258.6900109653264,-0.011635590234405413
2017-11-22,258.69,262.1400109653264,-0.013160947665416534
2017-11-24,262.14,261.4700109653264,0.0025623934163616635
2017-11-27,261.47,263.3000109653264,-0.006950288222993595
2017-11-28,263.3,269.5800109653264,-0.023295536426601426
2017-11-29,269.58,271.3000109653264,-0.006339885351299368
2017-11-30,271.3,268.8000109653264,0.009300554065067024
2017-12-01,268.8,257.4900109653264,0.04392399142892045
2017-12-04,257.49,253.8000109653264,0.014538963259452808
2017-12-05,253.8,253.6300109653264,0.0006702244502794219
2017-12-06,253.63,254.9700109653264,-0.005255563037602218
2017-12-07,254.97,255.0800109653264,-0.00043128022815308587
2017-12-08,255.08,253.1800109653264,0.007504498587504349
2017-12-11,253.18,253.3500109653264,-0.0006710517385754011
2017-12-12,253.35,251.7100109653264,0.006515390581344427
2017-12-13,251.71,249.7200109653264,0.007968880935816935
2017-12-14,249.72,251.9400109653264,-0.008811664954765486
2017-12-15,251.94,249.2400109653264,0.010832887641981426
2017-12-18,249.24,247.1600109653264,0.008415556491318643
2017-12-19,247.16,245.2900109653264,0.00762358412931019
2017-12-20,245.29,245.0400109653264,0.0010201967984280191
2017-12-21,245.04,244.1900109653264,0.0034808509623855954
2017-12-22,244.19,242.0400109653264,0.00888278357821437
2017-12-26,242.04,240.3600109653264,0.006989469787118452
2017-12-27,240.36,239.3100109653264,0.00438756836974008
2017-12-28,239.31,238.6700109653264,0.002681480727658503
2017-12-29,238.67,241.42001277964974,-0.011390989288695641
2018-01-02,241.42,250.47001277964972,-0.03613212088431306
2018-01-03,250.47,248.49001277964973,0.007968075651016315
2018-01-04,248.49,249.05001277964973,-0.002248595667189157
2018-01-05,249.05,251.00001277964972,-0.007768974822171093
2018-01-08,251.0,256.12001277964976,-0.01999067829211265
2018-01-09,256.12,249.80001277964973,0.025300187738281465
2018-01-10,249.8,251.21001277964973,-0.005612884470837187
2018-01-11,251.21,248.37001277964973,0.011434501245002782
2018-01-12,248.37,249.11001277964974,-0.002970626396716969
2018-01-16,249.11,252.64001277964974,-0.013972500795939147
2018-01-17,252.64,252.50001277964972,0.0005544048050105665
2018-01-18,252.5,254.54001277964974,-0.008014507257119274
2018-01-19,254.54,254.65001277964973,-0.0004320156062388447
2018-01-22,254.65,254.83001277964973,-0.0007064033693918725
2018-01-23,254.83,254.41001277964972,0.0016508281877807285
2018-01-24,254.41,259.1100127796497,-0.018139062744930157
2018-01-25,259.11,261.89001277964974,-0.010615192042427335
2018-01-26,261.89,263.4100127796498,-0.0057705201241583515
2018-01-29,263.41,259.20001277964974,0.01624223384560275
2018-01-30,259.2,258.5300127796497,0.002591525885705659
2018-01-31,258.53,258.75001277964975,-0.000850290893848693
2018-02-01,258.75,254.34001277964973,0.017338943928460582
2018-02-02,254.34,247.23001277964974,0.02875859261750402
2018-02-05,247.23,246.47001277964972,0.003083487568241061
2018-02-06,246.47,243.76001277964974,0.011117439605650148
2018-02-07,243.76,233.97001277964972,0.04184291441472188
2018-02-08,233.97,236.72001277964972,-0.011617153730933416
2018-02-09,236.72,239.69001277964972,-0.01239105770493698
2018-02-12,239.69,237.36001277964974,0.009816258404541367
2018-02-13,237.36,247.91001277964972,-0.042555815561297616
2018-02-14,247.91,246.83001277964973,0.004375429098706807
2018-02-15,246.83,249.04001277964974,-0.008874127313851177
2018-02-16,249.04,251.12001277964973,-0.008282943110053509
2018-02-20,251.12,245.62001277964973,0.022392260134292963
2018-02-21,245.62,248.08001277964973,-0.009916207082086737
2018-02-22,248.08,254.31001277964972,-0.02449770935699569
2018-02-23,254.31,257.8500127796498,-0.013728961040133658
2018-02-26,257.85,254.00001277964972,0.015157429238754627
2018-02-27,254.0,270.04001277964977,-0.05939865212766926
2018-02-28,270.04,264.82001277964974,0.019711452943300456
2018-03-01,264.82,263.04001277964977,0.006766982716965408
2018-03-02,263.04,259.98001277964977,0.011770086429466309
2018-03-05,259.98,262.34001277964967,-0.008996007717785415
2018-03-06,262.34,265.63001277964975,-0.012385696726141315
2018-03-07,265.63,265.84001277964967,-0.0007899968761427845
2018-03-08,265.84,274.1100127796497,-0.030170414775390952
2018-03-09,274.11,273.84001277964967,0.000985930498650589
2018-03-12,273.84,270.94001277964975,0.010703429111848184
2018-03-13,270.94,269.40001277964967,0.0057163591213706955
2018-03-14,269.4,268.58001277964973,0.0030530463226352555
2018-03-15,268.58,263.00001277964975,0.021216680415241385
2018-03-16,263.0,262.2700127796497,0.002783342299081726
2018-03-19,262.27,262.64001277964974,-0.0014088210540873503
2018-03-20,262.64,260.9100127796498,0.006630589611795523
2018-03-21,260.91,252.69001277964972,0.032529925223116374
2018-03-22,252.69,247.06001277964972,0.022787933818215977
2018-03-23,247.06,253.50001277964972,-0.025404388382605614
2018-03-26,253.5,249.58001277964973,0.01570633472084615
2018-03-27,249.58,247.62001277964973,0.007915302153281178
2018-03-28,247.62,250.08001277964973,-0.00983690280685201
2018-03-29,250.08,247.38001349879022,0.010914327568435578
2018-04-02,247.38,249.11001349879024,-0.006944777026390514
2018-04-03,249.11,250.52001349879023,-0.005628346730058853
2018-04-04,250.52,247.47001349879022,0.012324671009987576
2018-04-05,247.47,244.10001349879022,0.013805761224288116
2018-04-06,244.1,244.80001349879024,-0.0028595321086193337
2018-04-09,244.8,250.02001349879023,-0.020878382597221523
2018-04-10,250.02,247.44001349879022,0.01042671500348269
2018-04-11,247.44,250.48001349879024,-0.012136750778340755
2018-04-12,250.48,247.06001349879023,0.013842735830768227
2018-04-13,247.06,262.1300134987902,-0.05749060665599737
2018-04-16,262.13,264.68001349879023,-0.00963432586042956
2018-04-17,264.68,264.1900134987902,0.0018546745757748173
2018-04-18,264.19,262.2600134987902,0.0073590574310662404
2018-04-19,262.26,260.68001349879023,0.006061018948110064
2018-04-20,260.68,261.48001349879024,-0.0030595588859182454
2018-04-23,261.48,258.93001349879023,0.009848168880668196
2018-04-24,258.93,258.85001349879025,0.00030900713555559456
2018-04-25,258.85,259.48001349879024,-0.0024279846848133113
2018-04-26,259.48,259.5000134987902,-7.712330539166867e-05
2018-04-27,259.5,253.71001349879023,0.022821277021600084
2018-04-30,253.71,253.25001349879022,0.0018163335703513805
2018-05-01,253.25,252.59001349879023,0.0026128764635935386
2018-05-02,252.59,250.83001349879024,0.007016650346822528
2018-05-03,250.83,252.82001349879022,-0.007871265693132012
2018-05-04,252.82,254.75001349879022,-0.007576107542775046
2018-05-07,254.75,253.69001349879022,0.004178274448374486
2018-05-08,253.69,275.9500134987902,-0.08066683243299722
2018-05-09,275.95,278.8200134987902,-0.010293427156736978
2018-05-10,278.82,284.98001349879024,-0.021615598312182738
2018-05-11,284.98,286.9000134987902,-0.006692273992515041
2018-05-14,286.9,284.04001349879024,0.010068956362804471
2018-05-15,284.04,291.7100134987902,-0.02629328149142196
2018-05-16,291.71,286.8200134987902,0.01704897242545589
2018-05-17,286.82,291.66001349879025,-0.01659471053549244
2018-05-18,291.66,292.2800134987902,-0.0021212996789216065
2018-05-21,292.28,289.36001349879024,0.010091188709534515
2018-05-22,289.36,288.91001349879025,0.0015575316887090906
2018-05-23,288.91,289.0600134987902,-0.0005189700815911857
2018-05-24,289.06,287.93001349879023,0.00392451793225268
2018-05-25,287.93,286.0600134987902,0.0065370426238118284
2018-05-29,286.06,290.8900134987902,-0.016604260286200212
2018-05-30,290.89,287.1300134987902,0.013095066083105955
2018-05-31,287.13,290.6400134987902,-0.012076841920477088
2018-06-01,290.64,292.8800134987902,-0.007648229293732545
2018-06-04,292.88,291.22001349879025,0.005700111339417502
2018-06-05,291.22,297.47001349879025,-0.021010566494681804
2018-06-06,297.47,297.0000134987902,0.0015824460600966095
2018-06-07,297.0,299.59001349879026,-0.008645193037453258
2018-06-08,299.59,301.0000134987902,-0.004684430018458863
2018-06-11,301.0,300.79001349879024,0.000698116598909726
2018-06-12,300.79,301.0600134987902,-0.0008968759937668658
2018-06-13,301.06,303.7000134987902,-0.008692832997851396
2018-06-14,303.7,303.8800134987902,-0.00059238347635171
2018-06-15,303.88,301.4600134987902,0.008027553880606053
2018-06-18,301.46,299.87001349879023,0.005302252408162733
2018-06-19,299.87,296.7600134987902,0.01047980307233165
2018-06-20,296.76,299.84001349879026,-0.010272189701601264
2018-06-21,299.84,298.3200134987902,0.005095154305548855
2018-06-22,298.32,289.62001349879023,0.030039313913802212
2018-06-25,289.62,290.41001349879025,-0.002720338356354657
2018-06-26,290.41,284.4600134987902,0.020916776414464655
2018-06-27,284.46,288.2600134987902,-0.01318258974828701
2018-06-28,288.26,288.54001349879024,-0.0009704494548081755
2018-06-29,288.54,289.28001334589527,-0.002558121238090516
2018-07-02,289.28,292.9000133458953,-0.012359211952716165
2018-07-03,292.9,294.9400133458953,-0.006916705952348612
2018-07-05,294.94,297.9200133458953,-0.010002729633458385
2018-07-06,297.92,303.0700133458953,-0.01699281723400836
2018-07-09,303.07,302.9500133458953,0.00039606089724020244
2018-07-10,302.95,299.47001334589527,0.011620484519380803
2018-07-11,299.47,302.2700133458953,-0.009263285216092987
2018-07-12,302.27,303.9500133458953,-0.005527268538012664
2018-07-13,303.95,300.5200133458953,0.011413504930724239
2018-07-16,300.52,302.6200133458953,-0.006939439737235764
2018-07-17,302.62,303.5000133458953,-0.0028995496118556785
2018-07-18,303.5,306.3900133458953,-0.009432465876858198
2018-07-19,306.39,305.4400133458953,0.0031102233256810052
2018-07-20,305.44,308.1200133458953,-0.008697952842442347
2018-07-23,308.12,307.9900133458953,0.00042204827582748017
2018-07-24,307.99,311.79001334589526,-0.012187732715093658
2018-07-25,311.79,313.6100133458953,-0.005803428680346112
2018-07-26,313.61,307.4400133458953,0.02006891226342411
2018-07-27,307.44,304.1400133458953,0.01085022196783969
2018-07-30,304.14,306.6500133458953,-0.008185270623367158
2018-07-31,306.65,311.7300133458953,-0.016296195837449123
2018-08-01,311.73,311.72001334589527,3.203725675993141e-05
2018-08-02,311.72,312.1800133458953,-0.0014735515607322558
2018-08-03,312.18,315.4500133458953,-0.010366185473289713
2018-08-06,315.45,308.97001334589527,0.020972865890549475
2018-08-07,308.97,316.4000133458953,-0.02348297418613754
2018-08-08,316.4,318.1100133458953,-0.005375540769400278
2018-08-09,318.11,319.8000133458953,-0.005284594356997019
2018-08-10,319.8,322.9300133458953,-0.009692543946179133
2018-08-13,322.93,325.03001334589527,-0.0064609828620978416
2018-08-14,325.03,320.1200133458953,0.01533795592092324
2018-08-15,320.12,317.8800133458953,0.007046642003463388
2018-08-16,317.88,316.5600133458953,0.004169783290545848
2018-08-17,316.56,315.3300133458953,0.0039006329941562168
2018-08-20,315.33,318.6200133458953,-0.010325821379976063
2018-08-21,318.62,321.3200133458953,-0.008402879477627745
2018-08-22,321.32,317.0500133458953,0.013467864609254088
2018-08-23,317.05,318.7600133458953,-0.005364579226691424
2018-08-24,318.76,324.7600133458953,-0.018475222008027203
2018-08-27,324.76,324.66001334589527,0.0003079734183284444
2018-08-28,324.66,324.5800133458953,0.0002464312367240762
2018-08-29,324.58,325.78001334589527,-0.0036835081856945173
2018-08-30,325.78,325.3000133458953,0.0014755199336382585
2018-08-31,325.3,326.1500133458953,-0.0026062036213801987
2018-09-04,326.15,315.5000133458953,0.033755899219023666
2018-09-05,315.5,316.7700133458953,-0.0040092600069076
2018-09-06,316.77,313.7400133458953,0.009657635383485852
2018-09-07,313.74,308.0000133458953,0.018636319498007703
2018-09-10,308.0,308.3700133458953,-0.0011999005411731378
2018-09-11,308.37,305.7300133458953,0.008635026130450196
2018-09-12,305.73,307.5500133458953,-0.005917780090772928
2018-09-13,307.55,309.1100133458953,-0.005046790070011853
2018-09-14,309.11,295.9600133458953,0.04443163285959195
2018-09-17,295.96,298.5500133458953,-0.008675308089484468
2018-09-18,298.55,298.47001334589527,0.0002679889118779588
2018-09-19,298.47,301.03001334589527,-0.008504179757497066
2018-09-20,301.03,298.4900133458953,0.008509452713787446
2018-09-21,298.49,308.97001334589527,-0.03391919245626851
2018-09-24,308.97,310.41001334589527,-0.004639068599538443
2018-09-25,310.41,308.1500133458953,0.007334046912949255
2018-09-26,308.15,312.3400133458953,-0.013414910568167127
2018-09-27,312.34,312.9900133458953,-0.002076786217383164
2018-09-28,312.99,309.0000143718,0.012912574247971209
2018-10-01,309.0,304.35001437179994,0.015278414353940395
2018-10-02,304.35,306.1900143718,-0.006009387260962895
2018-10-03,306.19,300.61001437179993,0.018562208048394035
2018-10-04,300.61,298.29001437179994,0.007777617474342691
2018-10-05,298.29,291.4300143718,0.0235390498229473
2018-10-08,291.43,289.82001437179997,0.005555122311651894
2018-10-09,289.82,281.82001437179997,0.0283868611888074
2018-10-10,281.82,275.3100143718,0.023646018264371627
2018-10-11,275.31,281.6800143718,-0.022614363983210928
2018-10-12,281.68,277.78001437179995,0.014039835216438812
2018-10-15,277.78,289.3100143718,-0.039853492098557264
2018-10-16,289.31,287.6900143718,0.005631010974563866
2018-10-17,287.69,284.42001437179994,0.011497030669316732
2018-10-18,284.42,280.9600143717999,0.01231486849093577
2018-10-19,280.96,278.4800143718,0.008905434861436579
2018-10-22,278.48,276.3500143718,0.007707564745534468
2018-10-23,276.35,267.28001437179995,0.033934395167995124
2018-10-24,267.28,270.7300143718,-0.012743376015420416
2018-10-25,270.73,268.7900143718,0.007217476559663316
2018-10-26,268.79,265.92001437179994,0.010792664986048583
2018-10-29,265.92,269.5000143718,-0.013283911617388622
2018-10-30,269.5,272.8500143718,-0.01227786034577627
2018-10-31,272.85,275.34001437179995,-0.009043416291965478
2018-11-01,275.34,269.7700143717999,0.020647163626285936
2018-11-02,269.77,276.2400143718,-0.023421713130566957
2018-11-05,276.24,278.8800143718,-0.00946648822342755
2018-11-06,278.88,283.17001437179994,-0.015149959932435508
2018-11-07,283.17,283.20001437179997,-0.00010598294589259094
2018-11-08,283.2,276.42001437179994,0.02452783906986067
2018-11-09,276.42,269.8800143718,0.02423293789806258
2018-11-12,269.88,268.83001437179996,0.0039057604138943436
2018-11-13,268.83,268.28001437179995,0.002050043233700727
2018-11-14,268.28,273.2200143718,-0.018080719244372823
2018-11-15,273.22,276.17001437179994,-0.010681877895072245
2018-11-16,276.17,268.39001437179996,0.028987612100286553
2018-11-19,268.39,264.78001437179995,0.013633905250609146
2018-11-20,264.78,269.1600143718,-0.016272901389244865
2018-11-21,269.16,273.0400143718,-0.014210423994911348
2018-11-23,273.04,272.59001437179995,0.0016507781080574713
2018-11-26,272.59,269.9800143718,0.009667329021642468
2018-11-27,269.98,274.7500143718,-0.017361288889124582
2018-11-28,274.75,275.32001437179997,-0.002070370267488797
2018-11-29,275.32,274.4600143717999,0.0031333731078040383
2018-11-30,274.46,277.45001437179997,-0.010776767766871309
2018-12-03,277.45,266.40001437179995,0.04147892279306786
2018-12-04,266.4,262.9800143718,0.01300473587838824
2018-12-06,262.98,256.2300143718,0.026343461927163414
2018-12-07,256.23,251.70001437179997,0.017997558083205245
2018-12-10,251.7,252.06001437179995,-0.0014282883094218768
2018-12-11,252.06,254.25001437179995,-0.008613625360891386
2018-12-12,254.25,250.28001437179995,0.015862175963848646
2018-12-13,250.28,247.82001437179997,0.009926501031144896
2018-12-14,247.82,243.02001437179996,0.019751400478713155
2018-12-17,243.02,239.95001437179997,0.012794271491241238
2018-12-18,239.95,234.93001437179996,0.021368004601810542
2018-12-19,234.93,231.04001437179997,0.016836848105194813
2018-12-20,231.04,225.45001437179997,0.024794789407204476
2018-12-21,225.45,220.10001437179997,0.02430706623745449
2018-12-24,220.1,227.43001437179996,-0.032229758205163495
2018-12-26,227.43,229.88001437179997,-0.010657796322551927
2018-12-27,229.88,229.66001437179997,0.0009578751825900511
2018-12-28,229.66,232.22001437179995,-0.011024090144535093
2018-12-31,232.22,228.08001427570466,0.018151462053535683
2019-01-02,228.08,224.30001427570465,0.01685236506337917
2019-01-03,224.3,226.28001427570464,-0.008750283501803846
2019-01-04,226.28,233.67001427570463,-0.03162585622554559
2019-01-07,233.67,235.53001427570464,-0.007897143306446641
2019-01-08,235.53,237.37001427570465,-0.0077516710833048785
2019-01-09,237.37,240.87001427570465,-0.014530718098013096
2019-01-10,240.87,241.42001427570463,-0.002278246388787375
2019-01-11,241.42,236.37001427570465,0.021364747723054966
2019-01-14,236.37,237.90001427570465,-0.0064313332656277256
2019-01-15,237.9,236.56001427570465,0.005664464167361993
2019-01-16,236.56,237.84001427570465,-0.005381828955916768
2019-01-17,237.84,239.65001427570465,-0.007552740112180101
2019-01-18,239.65,235.52001427570465,0.017535604084418566
2019-01-22,235.52,237.09001427570465,-0.006622017719729478
2019-01-23,237.09,237.07001427570464,8.43030459014571e-05
2019-01-24,237.07,240.31001427570465,-0.013482643598811572
2019-01-25,240.31,238.07001427570464,0.009408936825203273
2019-01-28,238.07,239.30001427570465,-0.005140050991754297
2019-01-29,239.3,244.98001427570463,-0.02318562309051153
2019-01-30,244.98,249.87001427570465,-0.019570232506206375
2019-01-31,249.87,251.12001427570465,-0.004977756469590866
2019-02-01,251.12,250.70001427570463,0.0016752520956520023
2019-02-04,250.7,250.15001427570465,0.0021986235974753576
2019-02-05,250.15,252.70001427570463,-0.010091072938850254
2019-02-06,252.7,248.03001427570464,0.018828308896133406
2019-02-07,248.03,248.85001427570464,-0.0032952149032072775
2019-02-08,248.85,252.93001427570465,-0.01613100085171093
2019-02-11,252.93,258.10001427570467,-0.02003104994090399
2019-02-12,258.1,261.79001427570466,-0.01409532096139654
2019-02-13,261.79,261.42001427570466,0.0014152922656684996
2019-02-14,261.42,270.3400142757046,-0.03299553822841628
2019-02-15,270.34,270.06001427570465,0.001036753719525052
2019-02-19,270.06,272.74001427570465,-0.009826259937771753
2019-02-20,272.74,274.3400142757046,-0.005832230780948522
2019-02-21,274.34,274.26001427570463,0.0002916419460801123
2019-02-22,274.26,275.22001427570467,-0.003488170285257608
2019-02-25,275.22,272.87001427570465,0.008612106869027247
2019-02-26,272.87,273.99001427570465,-0.004087792318509864
2019-02-27,273.99,270.9000142757046,0.011406369735922572
2019-02-28,270.9,317.41001427570467,-0.14652976334674106
2019-03-01,317.41,312.79001427570466,0.014770246853926583
2019-03-04,312.79,312.32001427570464,0.0015048210259125394
2019-03-05,312.32,308.73001427570466,0.011628236835727224
2019-03-06,308.73,302.60001427570467,0.02025771789524833
2019-03-07,302.6,303.86001427570466,-0.004146693268306634
2019-03-08,303.86,308.2700142757046,-0.014305686805335727
2019-03-11,308.27,308.87001427570465,-0.0019426109624519627
2019-03-12,308.87,309.42001427570466,-0.0017775652844956857
2019-03-13,309.42,311.87001427570465,-0.007855882783071033
2019-03-14,311.87,310.3300142757046,0.004962413087530759
2019-03-15,310.33,313.67001427570466,-0.01064817841583332
