date,MS,dcf,Deviation
2017-02-23,46.58,68.51940116587176,-0.3201925409820915
2017-02-24,45.53,68.82940116587176,-0.3385094272391329
2017-02-27,45.84,68.65940116587176,-0.3323565422707837
2017-02-28,45.67,69.79940116587176,-0.34569639227320137
2017-03-01,46.81,69.26940116587176,-0.3242326451197508
2017-03-02,46.28,69.81940116587175,-0.3371469931394655
2017-03-03,46.83,69.55940116587175,-0.326762461793929
2017-03-06,46.57,69.31940116587175,-0.32818230947257576
2017-03-07,46.33,69.37940116587176,-0.3322225441347558
2017-03-08,46.39,69.66940116587175,-0.3341409682917641
2017-03-09,46.68,69.47940116587175,-0.3281461956104309
2017-03-10,46.49,69.24940116587176,-0.3286584545526481
2017-03-13,46.26,69.17940116587175,-0.33130383870941305
2017-03-14,46.19,68.83940116587175,-0.3290179865350218
2017-03-15,45.85,69.31940116587175,-0.33856901201025547
2017-03-16,46.33,68.00940116587175,-0.31877065220728396
2017-03-17,45.02,67.57940116587176,-0.3338206728186349
2017-03-20,44.59,65.64940116587175,-0.3207858836771783
2017-03-21,42.66,65.19940116587175,-0.34569951200211135
2017-03-22,42.21,65.57940116587176,-0.3563527685585737
2017-03-23,42.59,65.44940116587175,-0.34926830129336095
2017-03-24,42.46,64.56940116587175,-0.3424129814844513
2017-03-27,41.58,65.47940116587175,-0.3649911382868336
2017-03-28,42.49,65.78940116587175,-0.35415128809468954
2017-03-29,42.8,66.41940116587175,-0.35560996864283834
2017-03-30,43.43,65.82940116587176,-0.3402643920371007
2017-03-31,42.84,65.97492942453854,-0.3506624353573585
2017-04-03,42.71,65.77492942453854,-0.3506644496061404
2017-04-04,42.51,65.00492942453855,-0.3460495938335254
2017-04-05,41.74,65.35492942453854,-0.36133356171404474
2017-04-06,42.09,65.21492942453854,-0.3545956367444488
2017-04-07,41.95,65.17492942453855,-0.35634759607110966
2017-04-10,41.91,64.84492942453855,-0.35368886400329
2017-04-11,41.58,64.33492942453854,-0.35369479112010016
2017-04-12,41.07,63.95492942453855,-0.357829015377788
2017-04-13,40.69,64.75492942453855,-0.3716308493947531
2017-04-17,41.49,64.47492942453854,-0.35649406102010706
2017-04-18,41.21,65.30492942453854,-0.368960347049771
2017-04-19,42.04,65.76492942453855,-0.3607535145576569
2017-04-20,42.5,65.06492942453855,-0.34680633060101995
2017-04-21,41.8,66.82492942453854,-0.37448493608658007
2017-04-24,43.56,67.53492942453855,-0.3550004364974927
2017-04-25,44.27,67.63492942453854,-0.3454565506807721
2017-04-26,44.37,66.80492942453854,-0.3358274549167899
2017-04-27,43.54,66.63492942453854,-0.346588938023753
2017-04-28,43.37,67.00492942453855,-0.3527341887757136
2017-05-01,43.74,66.61492942453854,-0.3433904324773215
2017-05-02,43.35,66.74492942453854,-0.35051246029091576
2017-05-03,43.48,66.54492942453855,-0.3466068658273056
2017-05-04,43.28,66.34492942453855,-0.3476517289957004
2017-05-05,43.08,66.28492942453855,-0.35007851145041924
2017-05-08,43.02,66.09492942453855,-0.34911799778655483
2017-05-09,42.83,66.36492942453854,-0.3546290130738309
2017-05-10,43.1,66.13492942453854,-0.3483020186907725
2017-05-11,42.87,65.99492942453854,-0.35040463905610486
2017-05-12,42.73,66.69492942453854,-0.3593216100731238
2017-05-15,43.43,66.64492942453855,-0.3483375198232388
2017-05-16,43.38,64.23492942453855,-0.32466649549352045
2017-05-17,40.97,64.57492942453854,-0.36554324774172564
2017-05-18,41.31,65.06492942453855,-0.3650957533441914
2017-05-19,41.8,64.92492942453855,-0.35617950807965637
2017-05-22,41.66,65.68492942453854,-0.36576014673410495
2017-05-23,42.42,65.89492942453855,-0.3562478878048049
2017-05-24,42.63,65.89492942453855,-0.3530609961602742
2017-05-25,42.63,66.10492942453854,-0.3551161710464591
2017-05-26,42.84,65.54492942453855,-0.3464025306591959
2017-05-30,42.28,65.00492942453855,-0.34958778704496474
2017-05-31,41.74,65.87492942453855,-0.36637503273814875
2017-06-01,42.61,65.78492942453855,-0.3522832604255106
2017-06-02,42.52,66.15492942453855,-0.35726633873139235
2017-06-05,42.89,66.20492942453855,-0.352163043253649
2017-06-06,42.94,66.54492942453855,-0.3547216839610051
2017-06-07,43.28,67.36492942453854,-0.3575292014744589
2017-06-08,44.1,68.17492942453855,-0.35313464388968085
2017-06-09,44.91,68.11492942453854,-0.34067317724003876
2017-06-12,44.85,68.41492942453854,-0.34444133207110283
2017-06-13,45.15,68.17492942453855,-0.3377330877918162
2017-06-14,44.91,67.95492942453855,-0.3391207910844658
2017-06-15,44.69,67.74492942453854,-0.340319631600171
2017-06-16,44.48,68.98492942453855,-0.3552214900987045
2017-06-19,45.72,68.76492942453855,-0.3351261990289347
2017-06-20,45.5,68.17492942453855,-0.3325992357591946
2017-06-21,44.91,67.87492942453855,-0.33834185345371626
2017-06-22,44.61,66.95492942453855,-0.33373090848706466
2017-06-23,43.69,67.26492942453855,-0.3504787654759407
2017-06-26,44.0,67.48492942453855,-0.3480025781281927
2017-06-27,44.22,67.58492942453854,-0.34571212285760367
2017-06-28,44.32,68.01492942453855,-0.34837835788431837
2017-06-29,44.75,67.82492942453854,-0.34021309893453733
2017-06-30,44.56,69.93407407407408,-0.362828483969029
2017-07-03,45.61,70.48407407407407,-0.3529034665041223
2017-07-05,46.16,70.45407407407407,-0.3448214229390304
2017-07-06,46.13,70.37407407407407,-0.3445029208989
2017-07-07,46.05,70.31407407407407,-0.3450813282204711
2017-07-10,45.99,69.80407407407408,-0.34115593380413967
2017-07-11,45.48,69.28407407407407,-0.3435720891445311
2017-07-12,44.96,69.84407407407407,-0.35628039177214854
2017-07-13,45.52,69.52407407407408,-0.3452627653623844
2017-07-14,45.2,69.65407407407407,-0.35107887656461023
2017-07-17,45.33,69.46407407407408,-0.3474324590915635
2017-07-18,45.14,70.94407407407408,-0.36372416457407775
2017-07-19,46.62,70.83407407407407,-0.3418421768138372
2017-07-20,46.51,70.91407407407408,-0.34413583470867204
2017-07-21,46.59,71.03407407407407,-0.3441175857178609
2017-07-24,46.71,71.93407407407408,-0.350655435532535
2017-07-25,47.61,71.53407407407407,-0.3344430522620663
2017-07-26,47.21,71.41407407407408,-0.3389258264269933
2017-07-27,47.09,70.98407407407407,-0.336611759549612
2017-07-28,46.66,71.22407407407407,-0.3448844283819973
2017-07-31,46.9,71.53407407407407,-0.3443683921674209
2017-08-01,47.21,71.65407407407407,-0.3411400452792739
2017-08-02,47.33,71.58407407407407,-0.3388194146225365
2017-08-03,47.26,72.40407407407407,-0.34727429907259166
2017-08-04,48.08,72.63407407407408,-0.33805172554458685
2017-08-07,48.31,72.25407407407407,-0.331387183088484
2017-08-08,47.93,71.97407407407407,-0.33406576442134506
2017-08-09,47.65,70.62407407407407,-0.32530088890054276
2017-08-10,46.3,69.97407407407407,-0.3383263642618959
2017-08-11,45.65,70.83407407407407,-0.3555361512559345
2017-08-14,46.51,70.75407407407407,-0.34265269373311835
2017-08-15,46.43,70.33407407407407,-0.3398647723562679
2017-08-16,46.01,69.41407407407408,-0.33716612065009777
2017-08-17,45.09,69.71407407407408,-0.35321524959092165
2017-08-18,45.39,69.00407407407407,-0.34221275179672694
2017-08-21,44.68,69.89407407407407,-0.3607469504117341
2017-08-22,45.57,70.12407407407407,-0.3501518472548657
2017-08-23,45.8,70.32407407407408,-0.34872942725477296
2017-08-24,46.0,70.26407407407407,-0.3453268885105396
2017-08-25,45.94,69.80407407407408,-0.34187222437404174
2017-08-28,45.48,69.67407407407407,-0.34724643844354663
2017-08-29,45.35,69.98407407407407,-0.35199542753113144
2017-08-30,45.66,69.82407407407408,-0.3460708128895372
2017-08-31,45.5,70.51407407407407,-0.3547387440384898
2017-09-01,46.19,69.21407407407408,-0.3326501781911194
2017-09-05,44.89,69.39407407407407,-0.3531147925962298
2017-09-06,45.07,68.39407407407407,-0.3410247801412294
2017-09-07,44.07,68.33407407407407,-0.3550801617326641
2017-09-08,44.01,69.48407407407407,-0.36661745030835735
2017-09-11,45.16,70.07407407407408,-0.35553911205074007
2017-09-12,45.75,70.54407407407408,-0.35146926796486566
2017-09-13,46.22,70.74407407407408,-0.34665905795014895
2017-09-14,46.42,70.92407407407407,-0.34549727146922893
2017-09-15,46.6,71.64407407407407,-0.34956239434653813
2017-09-18,47.32,71.99407407407408,-0.34272368096139605
2017-09-19,47.67,72.21407407407408,-0.33987937100595966
2017-09-20,47.89,72.58407407407407,-0.3402133923878822
2017-09-21,48.26,72.54407407407408,-0.3347492456692994
2017-09-22,48.22,72.06407407407407,-0.33087324551710673
2017-09-25,47.74,71.78407407407407,-0.33494997858804954
2017-09-26,47.46,72.39407407407407,-0.3444214791470551
2017-09-27,48.07,72.47407407407407,-0.3367283319705642
2017-09-28,48.15,72.49407407407408,-0.33580777994625366
2017-09-29,48.17,75.25387978142076,-0.3599001122611546
2017-10-02,48.92,75.61387978142076,-0.3530288335763955
2017-10-03,49.28,75.34387978142077,-0.34593227554825123
2017-10-04,49.01,75.96387978142077,-0.35482494915976037
2017-10-05,49.63,76.09387978142077,-0.3477793464788247
2017-10-06,49.76,75.71387978142077,-0.34278892927356663
2017-10-09,49.38,75.82387978142077,-0.3487539790584595
2017-10-10,49.49,75.51387978142077,-0.3446237944169783
2017-10-11,49.18,74.92387978142077,-0.34360046298356006
2017-10-12,48.59,74.63387978142076,-0.34895519109679296
2017-10-13,48.3,75.27387978142076,-0.3583431578091516
2017-10-16,48.94,75.45387978142077,-0.3513918682276873
2017-10-17,49.12,76.48387978142077,-0.3577731655300771
2017-10-18,50.15,76.12387978142077,-0.3412054122307111
2017-10-19,49.79,77.01387978142077,-0.3534931606963191
2017-10-20,50.68,76.94387978142076,-0.3413381266454225
2017-10-23,50.61,77.40387978142077,-0.34615680579686003
2017-10-24,51.07,76.86387978142076,-0.3355786860456601
2017-10-25,50.53,77.10387978142076,-0.3446503581499941
2017-10-26,50.77,77.49387978142076,-0.34485148836008894
2017-10-27,51.16,76.79387978142077,-0.3338010770439357
2017-10-30,50.46,76.33387978142076,-0.33895669728185773
2017-10-31,50.0,75.96387978142077,-0.34179243946108995
2017-11-01,49.63,76.75387978142076,-0.35338773569054727
2017-11-02,50.42,76.35387978142076,-0.33965372625021817
2017-11-03,50.02,76.47387978142076,-0.3459204614311683
2017-11-06,50.14,75.72387978142076,-0.33785748769436263
2017-11-07,49.39,75.37387978142077,-0.3447332133727531
2017-11-08,49.04,75.15387978142077,-0.3474721445834994
2017-11-09,48.82,75.09387978142077,-0.3498804410944989
2017-11-10,48.76,74.96387978142077,-0.3495534096931201
2017-11-13,48.63,74.71387978142077,-0.34911692255482485
2017-11-14,48.38,74.43387978142077,-0.35002716314035265
2017-11-15,48.1,74.93387978142077,-0.35810076643160826
2017-11-16,48.6,75.03387978142077,-0.35229258914006056
2017-11-17,48.7,75.44387978142076,-0.3544870685190671
2017-11-20,49.11,75.71387978142077,-0.35137388096111044
2017-11-21,49.38,75.42387978142077,-0.34530018684926067
2017-11-22,49.09,75.39387978142076,-0.3488861411255134
2017-11-24,49.06,75.33387978142076,-0.34876578582775397
2017-11-27,49.0,76.73387978142077,-0.3614293954694032
2017-11-28,50.4,77.65387978142077,-0.35096610572626474
2017-11-29,51.32,77.94387978142076,-0.34157755369738485
2017-11-30,51.61,78.28387978142077,-0.34073272627644235
2017-12-01,51.95,79.01387978142077,-0.34252057810967707
2017-12-04,52.68,78.34387978142077,-0.3275798933244426
2017-12-05,52.01,78.02387978142076,-0.3334092056726363
2017-12-06,51.69,78.68387978142077,-0.3430674727327655
2017-12-07,52.35,79.22387978142076,-0.33921438656584335
2017-12-08,52.89,79.10387978142076,-0.33138551299702057
2017-12-11,52.77,80.18387978142077,-0.34188766939377724
2017-12-12,53.85,79.51387978142077,-0.32275974775686134
2017-12-13,53.18,78.97387978142076,-0.3266127972034746
2017-12-14,52.64,79.43387978142077,-0.3373104757711676
2017-12-15,53.1,79.57387978142077,-0.3326956012970729
2017-12-18,53.24,79.26387978142077,-0.32831953032307526
2017-12-19,52.93,78.84387978142077,-0.3286733206592818
2017-12-20,52.51,79.21387978142077,-0.33711112061555704
2017-12-21,52.88,79.05387978142076,-0.33108912369373855
2017-12-22,52.72,78.80387978142076,-0.33099740588623205
2017-12-26,52.47,78.90387978142077,-0.33501368823241395
2017-12-27,52.57,78.98387978142077,-0.33442114839785386
2017-12-28,52.65,78.80387978142076,-0.3318856870240917
2017-12-29,52.47,96.33881933003845,-0.45535973593108114
2018-01-02,52.19,96.47881933003843,-0.4590522524797236
2018-01-03,52.33,97.27881933003844,-0.4620617277183465
2018-01-04,53.13,97.25881933003843,-0.4537256326368875
2018-01-05,53.11,97.03881933003844,-0.45269325856729836
2018-01-08,52.89,97.44881933003845,-0.45725355767653986
2018-01-09,53.3,98.07881933003844,-0.4565595266737077
2018-01-10,53.93,98.34881933003844,-0.4516456794562831
2018-01-11,54.2,99.26881933003844,-0.45400781065198736
2018-01-12,55.12,98.74881933003844,-0.44181611107898056
2018-01-16,54.6,99.49881933003844,-0.45124976992047183
2018-01-17,55.35,99.98881933003844,-0.4464381080718305
2018-01-18,55.84,101.60881933003844,-0.4504414049077321
2018-01-19,57.46,101.50881933003843,-0.43394081047107136
2018-01-22,57.36,101.05881933003845,-0.43240975522706837
2018-01-23,56.91,101.38881933003844,-0.4386955053224564
2018-01-24,57.24,100.95881933003844,-0.4330361589027687
2018-01-25,56.81,101.74881933003844,-0.4416642829463431
2018-01-26,57.6,101.59881933003844,-0.43306427791361013
2018-01-29,57.45,100.74881933003844,-0.42976999252167736
2018-01-30,56.6,100.69881933003845,-0.43792786870226763
2018-01-31,56.55,101.59881933003844,-0.44339904368081007
2018-02-01,57.45,99.62881933003844,-0.42335962238309266
2018-02-02,55.48,96.69881933003845,-0.42625979940206227
2018-02-05,52.55,98.47881933003843,-0.466382717040039
2018-02-06,54.33,98.69881933003845,-0.44953748820108774
2018-02-07,54.55,95.93881933003844,-0.4314084707219198
2018-02-08,51.79,96.28881933003844,-0.46213900678867814
2018-02-09,52.14,97.57881933003844,-0.46566272928914865
2018-02-12,53.43,97.53881933003844,-0.45221809770722243
2018-02-13,53.39,99.19881933003845,-0.4617879490846627
2018-02-14,55.05,99.54881933003844,-0.44700499342447864
2018-02-15,55.4,99.28881933003844,-0.4420318382893742
2018-02-16,55.14,99.20881933003844,-0.44420263871334353
2018-02-20,55.06,99.24881933003844,-0.4452326952434017
2018-02-21,55.1,99.00881933003843,-0.44348392019171234
2018-02-22,54.86,100.21881933003844,-0.452597821778999
2018-02-23,56.07,101.15881933003844,-0.44572306822732577
2018-02-26,57.01,100.86881933003843,-0.43481047583727794
2018-02-27,56.72,100.16881933003845,-0.43375592944629116
2018-02-28,56.02,98.63881933003844,-0.4320694389846549
2018-03-01,54.49,98.88881933003844,-0.44897714049814597
2018-03-02,54.74,99.63881933003844,-0.4506157302137225
2018-03-05,55.49,100.70881933003844,-0.4490055551326577
2018-03-06,56.56,101.02881933003844,-0.4401597447632126
2018-03-07,56.88,101.10881933003844,-0.43743779843444863
2018-03-08,56.96,102.81881933003844,-0.4460158133389577
2018-03-09,58.67,103.05881933003845,-0.43071344712271975
2018-03-12,58.91,102.17881933003844,-0.42346172733000365
2018-03-13,58.03,101.13881933003844,-0.42623415633679473
2018-03-14,56.99,101.36881933003843,-0.4377955630078818
2018-03-15,57.22,101.65881933003844,-0.437136882199728
2018-03-16,57.51,101.09881933003844,-0.4311506268707468
2018-03-19,56.95,101.61881933003843,-0.4395723117483059
2018-03-20,57.47,101.25881933003843,-0.43244449836329946
2018-03-21,57.11,98.78881933003844,-0.4218981420437452
2018-03-22,54.64,96.21881933003844,-0.4321277232411227
2018-03-23,52.07,98.44881933003845,-0.47109573934613413
2018-03-26,54.3,97.29881933003844,-0.44192539669146524
2018-03-27,53.15,97.05881933003845,-0.45239391570106646
2018-03-28,52.91,98.10881933003844,-0.46070087927558734
2018-03-29,53.96,102.03902879728966,-0.47118273629204444
2018-04-02,52.72,102.48902879728966,-0.4856034775754048
2018-04-03,53.17,102.98902879728966,-0.4837314166283383
2018-04-04,53.67,104.17902879728966,-0.48482913865101906
2018-04-05,54.86,102.35902879728967,-0.4640433712140436
2018-04-06,53.04,102.66902879728967,-0.48338850945281187
2018-04-09,53.35,103.45902879728966,-0.48433693395160093
2018-04-10,54.14,102.05902879728967,-0.4695226807661159
2018-04-11,52.74,103.16902879728967,-0.488800072901476
2018-04-12,53.85,102.29902879728967,-0.4736020406732667
2018-04-13,52.98,102.71902879728967,-0.48422409537620237
2018-04-16,53.4,102.55902879728967,-0.4793242425730615
2018-04-17,53.24,102.57902879728967,-0.4809855325769403
2018-04-18,53.26,104.01902879728966,-0.48797829958793315
2018-04-19,54.7,103.77902879728967,-0.47291855942451677
2018-04-20,54.46,102.95902879728966,-0.4710517315851601
2018-04-23,53.64,102.38902879728967,-0.4761157456997004
2018-04-24,53.07,101.35902879728967,-0.4764156619324367
2018-04-25,52.04,101.51902879728966,-0.48738674299266593
2018-04-26,52.2,101.17902879728966,-0.48408281221416194
2018-04-27,51.86,100.93902879728967,-0.486224499899364
2018-04-30,51.62,101.12902879728966,-0.4895629809372455
2018-05-01,51.81,101.01902879728966,-0.487126330387072
2018-05-02,51.7,100.39902879728967,-0.4850547797191872
2018-05-03,51.08,100.71902879728967,-0.4928465791424058
2018-05-04,51.4,101.70902879728966,-0.49463680257489884
2018-05-07,52.39,102.69902879728967,-0.4898685935637337
2018-05-08,53.38,103.45902879728966,-0.4840469640925297
2018-05-09,54.14,104.35902879728967,-0.4812140298357579
2018-05-10,55.04,104.51902879728966,-0.47339732646437227
2018-05-11,55.2,104.53902879728966,-0.4719675451831713
2018-05-14,55.22,104.16902879728967,-0.4699000207877838
2018-05-15,54.85,104.28902879728966,-0.4740578119045109
2018-05-16,54.97,104.18902879728967,-0.4724012630259783
2018-05-17,54.87,103.23902879728966,-0.4685149537028529
2018-05-18,53.92,103.67902879728966,-0.4799333999798274
2018-05-21,54.36,104.19902879728967,-0.47830607801774483
2018-05-22,54.88,103.66902879728967,-0.4706229947681849
2018-05-23,54.35,103.31902879728966,-0.4739594377466143
2018-05-24,54.0,102.32902879728967,-0.47229050607944134
2018-05-25,53.01,99.27902879728967,-0.466050376981053
2018-05-29,49.96,100.28902879728966,-0.5018398263584523
2018-05-30,50.97,99.45902879728966,-0.48752767228520366
2018-05-31,50.14,100.52902879728967,-0.5012385914808339
2018-06-01,51.21,100.86902879728967,-0.4923119553087637
2018-06-04,51.55,100.09902879728966,-0.48500998841463494
2018-06-05,50.78,101.22902879728967,-0.4983652357103361
2018-06-06,51.91,101.45902879728966,-0.4883649033964861
2018-06-07,52.14,101.22902879728967,-0.48493035427209386
2018-06-08,51.91,101.09902879728966,-0.48654303985369607
2018-06-11,51.78,100.63902879728967,-0.4854878806084574
2018-06-12,51.32,100.91902879728967,-0.4914735049315271
2018-06-13,51.6,100.62902879728966,-0.48722549927472025
2018-06-14,51.31,100.47902879728967,-0.4893461788577316
2018-06-15,51.16,100.08902879728967,-0.4888550661869808
2018-06-18,50.77,99.23902879728966,-0.48840692401670704
2018-06-19,49.92,99.20902879728966,-0.49681999103126195
2018-06-20,49.89,99.10902879728967,-0.49661498447289454
2018-06-21,49.79,98.20902879728966,-0.49302013664374933
2018-06-22,48.89,97.24902879728967,-0.49727004367407557
2018-06-25,47.93,97.10902879728967,-0.506431064200513
2018-06-26,47.79,96.50902879728967,-0.5048131703782919
2018-06-27,47.19,97.60902879728967,-0.5165406255808342
2018-06-28,48.29,96.71902879728967,-0.5007187251517023
2018-06-29,47.4,94.07738636363636,-0.4961594721946754
2018-07-02,47.72,93.37738636363636,-0.48895549706043784
2018-07-03,47.02,93.05738636363637,-0.49472038881188907
2018-07-05,46.7,93.44738636363637,-0.5002535456874736
2018-07-06,47.09,94.76738636363636,-0.5030990955125768
2018-07-09,48.41,94.45738636363636,-0.4874937592108034
2018-07-10,48.1,94.10738636363637,-0.4888817779495137
2018-07-11,47.75,94.37738636363636,-0.494052528473091
2018-07-12,48.02,94.43738636363636,-0.4915149407555992
2018-07-13,48.08,95.25738636363636,-0.49526223807507175
2018-07-16,48.9,95.53738636363636,-0.48815849102386144
2018-07-17,49.18,96.91738636363637,-0.4925575085622361
2018-07-18,50.56,96.20738636363636,-0.47446862542447954
2018-07-19,49.85,96.62738636363636,-0.4841007102023823
2018-07-20,50.27,97.09738636363636,-0.4822723671290655
2018-07-23,50.74,97.33738636363637,-0.4787203365986862
2018-07-24,50.98,97.39738636363636,-0.4765773302205001
2018-07-25,51.04,97.34738636363636,-0.47569213816031386
2018-07-26,50.99,97.40738636363636,-0.47652840402013563
2018-07-27,51.05,97.25738636363636,-0.4751041344137218
2018-07-30,50.9,96.91738636363637,-0.47481043484786134
2018-07-31,50.56,96.53738636363636,-0.4762650833579548
2018-08-01,50.18,96.16738636363637,-0.4782014787190422
2018-08-02,49.81,96.26738636363636,-0.48258697071249224
2018-08-03,49.91,96.34738636363636,-0.48197868272597855
2018-08-06,49.99,96.48738636363636,-0.4819011905701287
2018-08-07,50.13,96.47738636363637,-0.48039637173572236
2018-08-08,50.12,95.79738636363636,-0.47681244862203254
2018-08-09,49.44,94.74738636363637,-0.4781914108928407
2018-08-10,48.39,93.70738636363636,-0.4836052751250568
2018-08-13,47.35,94.21738636363636,-0.49743882920663407
2018-08-14,47.86,93.80738636363637,-0.48980563412698896
2018-08-15,47.45,94.65738636363636,-0.498718464318085
2018-08-16,48.3,94.72738636363637,-0.49011577481313007
2018-08-17,48.37,94.64738636363636,-0.4889452117128529
2018-08-20,48.29,94.89738636363636,-0.4911345628112662
2018-08-21,48.54,94.95738636363636,-0.4888233358264772
2018-08-22,48.6,94.48738636363636,-0.48564563091033075
2018-08-23,48.13,94.49738636363637,-0.49067374398281816
2018-08-24,48.14,96.24738636363637,-0.4998305739116883
2018-08-27,49.89,96.35738636363637,-0.4822400037738297
2018-08-28,50.0,96.30738636363637,-0.48082902165768937
2018-08-29,49.95,95.65738636363636,-0.477823909905736
2018-08-30,49.3,95.18738636363636,-0.4820742339571825
2018-08-31,48.83,95.06738636363636,-0.48636433725838013
2018-09-04,48.71,95.07738636363636,-0.4876804899358298
2018-09-05,48.72,94.28738636363636,-0.4832818908342362
2018-09-06,47.93,94.57738636363636,-0.4932192372528028
2018-09-07,48.22,94.29738636363636,-0.4886390613834135
2018-09-10,47.94,94.21738636363636,-0.49117671535725527
2018-09-11,47.86,93.83738636363637,-0.48996874428562953
2018-09-12,47.48,94.07738636363636,-0.49530910843466636
2018-09-13,47.72,94.54738636363636,-0.4952795435670184
2018-09-14,48.19,94.03738636363636,-0.48754424316247524
2018-09-17,47.68,94.20738636363636,-0.49388257290190285
2018-09-18,47.85,95.45738636363636,-0.49872920448796165
2018-09-19,49.1,96.23738636363636,-0.4898032681968947
2018-09-20,49.88,95.76738636363636,-0.4791546277497677
2018-09-21,49.41,94.91738636363637,-0.47944205068283074
2018-09-24,48.56,94.63738636363637,-0.48688354712785287
2018-09-25,48.28,94.05738636363637,-0.48669634712850596
2018-09-26,47.7,94.12738636363636,-0.49323993958863765
2018-09-27,47.77,92.92738636363636,-0.48594271431383984
2018-09-28,46.57,99.50650085763293,-0.5319903765219405
2018-10-01,46.63,99.50650085763293,-0.5313874008421319
2018-10-02,46.63,99.98650085763293,-0.5336370450007574
2018-10-03,47.11,100.14650085763293,-0.5295891559209741
2018-10-04,47.27,99.62650085763293,-0.5255278505911875
2018-10-05,46.75,99.89650085763293,-0.5320156402011962
2018-10-08,47.02,99.03650085763293,-0.5252255522679234
2018-10-09,46.16,97.49650085763294,-0.5265471109839717
2018-10-10,44.62,96.36650085763293,-0.5369760279464815
2018-10-11,43.49,96.30650085763293,-0.5484209309578177
2018-10-12,43.43,96.34650085763293,-0.5492311644594687
2018-10-15,43.47,98.81650085763293,-0.5600937128645329
2018-10-16,45.94,100.06650085763293,-0.5409053019115762
2018-10-17,47.19,98.90650085763293,-0.522882726708472
2018-10-18,46.03,99.29650085763294,-0.53643885129451
2018-10-19,46.42,97.98650085763293,-0.5262612748316751
2018-10-22,45.11,97.39650085763293,-0.5368416770337725
2018-10-23,44.52,96.36650085763293,-0.5380137329488426
2018-10-24,43.49,97.42650085763293,-0.5536122141597704
2018-10-25,44.55,96.84650085763293,-0.5399937054464183
2018-10-26,43.97,96.82650085763294,-0.5458887844697551
2018-10-29,43.95,97.37650085763293,-0.5486590746954845
2018-10-30,44.5,98.53650085763293,-0.5483907017939038
2018-10-31,45.66,98.76650085763293,-0.5376975026601718
2018-11-01,45.89,98.82650085763294,-0.5356508669055478
2018-11-02,45.95,98.69650085763293,-0.5344313161995312
2018-11-05,45.82,98.59650085763293,-0.5352776254589282
2018-11-06,45.72,99.48650085763293,-0.5404401641844235
2018-11-07,46.61,99.30650085763293,-0.5306450272895962
2018-11-08,46.43,98.60650085763294,-0.5291385497287328
2018-11-09,45.73,97.00650085763293,-0.528588294643124
2018-11-12,44.13,97.55650085763293,-0.5476467522712791
2018-11-13,44.68,96.72650085763293,-0.5380790207043431
2018-11-14,43.85,97.17650085763293,-0.5487592204596683
2018-11-15,44.3,97.00650085763293,-0.5433295747362867
2018-11-16,44.13,97.28650085763293,-0.5463913327031986
2018-11-19,44.41,95.97650085763293,-0.5372825680957496
2018-11-20,43.1,96.60650085763294,-0.5538602514595202
2018-11-21,43.73,95.95650085763293,-0.5442726692912598
2018-11-23,43.08,97.15650085763293,-0.5565916884642981
2018-11-26,44.28,96.92650085763293,-0.5431589956493001
2018-11-27,44.05,98.18650085763294,-0.5513639898027226
2018-11-28,45.31,97.38650085763294,-0.534740445534257
2018-11-29,44.51,97.26650085763293,-0.5423912692701014
2018-11-30,44.39,98.28650085763293,-0.5483611725653099
2018-12-03,45.41,95.99650085763294,-0.5269619247128077
2018-12-04,43.12,95.48650085763293,-0.5484178432269664
2018-12-06,42.61,94.19650085763293,-0.5476477404994049
2018-12-07,41.32,93.58650085763293,-0.5584833323039031
2018-12-10,40.71,93.49650085763294,-0.5645826354294361
2018-12-11,40.62,93.68650085763294,-0.5664263300672676
2018-12-12,40.81,93.47650085763293,-0.5634196870274951
2018-12-13,40.6,92.51650085763293,-0.5611593648307511
2018-12-14,39.64,92.47650085763293,-0.5713505633066116
2018-12-17,39.6,92.76650085763293,-0.5731217666518067
2018-12-18,39.89,92.17650085763293,-0.5672432818684416
2018-12-19,39.3,91.78650085763293,-0.5718324630224552
2018-12-20,38.91,90.55650085763293,-0.5703235037628962
2018-12-21,37.68,89.88650085763294,-0.5808046854590591
2018-12-24,37.01,92.17650085763293,-0.598487687689923
2018-12-26,39.3,92.53650085763293,-0.5753027223229145
2018-12-27,39.66,92.24650085763294,-0.5700649929127547
2018-12-28,39.37,92.52650085763294,-0.5745002822426286
2018-12-31,39.65,90.57031070195627,-0.5622185714866541
2019-01-02,40.4,89.85031070195627,-0.5503632688148246
2019-01-03,39.68,91.47031070195627,-0.5661980407031528
2019-01-04,41.3,91.88031070195628,-0.5505021730502195
2019-01-07,41.71,91.62031070195627,-0.5447515984126715
2019-01-08,41.45,91.91031070195628,-0.5490168656440223
2019-01-09,41.74,91.83031070195626,-0.5454659830622699
2019-01-10,41.66,91.91031070195628,-0.5467320294989138
2019-01-11,41.74,92.65031070195627,-0.5494888286530195
2019-01-14,42.48,93.05031070195628,-0.5434727763987262
2019-01-15,42.88,94.66031070195628,-0.5470118396821
2019-01-16,44.49,92.70031070195627,-0.5200663335094828
2019-01-17,42.53,93.86031070195627,-0.546879829376981
2019-01-18,43.69,92.58031070195626,-0.5280854031625452
2019-01-22,42.41,92.32031070195627,-0.5406211300900515
2019-01-23,42.15,92.22031070195627,-0.5429423336446656
2019-01-24,42.05,93.15031070195627,-0.548579068785469
