date,GS,dcf,Deviation
2003-08-12,87.68,,
2003-08-13,87.4,,
2003-08-14,87.95,,
2003-08-15,87.76,,
2003-08-18,88.27,,
2003-08-19,89.03,,
2003-08-20,87.7,,
2003-08-21,88.1,,
2003-08-22,86.99,,
2003-08-25,86.73,,
2003-08-26,86.51,,
2003-08-27,85.97,,
2003-08-28,86.86,,
2003-08-29,88.49,,
2003-09-02,90.45,,
2003-09-03,90.82,,
2003-09-04,91.26,,
2003-09-05,90.96,,
2003-09-08,91.35,,
2003-09-09,91.79,,
2003-09-10,89.44,,
2003-09-11,89.84,,
2003-09-12,90.73,,
2003-09-15,89.2,,
2003-09-16,90.93,,
2003-09-17,91.0,,
2003-09-18,93.25,,
2003-09-19,93.73,,
2003-09-22,92.66,,
2003-09-23,89.06,,
2003-09-24,85.82,,
2003-09-25,85.52,,
2003-09-26,84.7,,
2003-09-29,85.0,,
2003-09-30,83.9,,
2003-10-01,86.0,,
2003-10-02,85.96,,
2003-10-03,86.66,,
2003-10-06,86.72,,
2003-10-07,86.84,,
2003-10-08,86.26,,
2003-10-09,87.0,,
2003-10-10,86.94,,
2003-10-13,88.17,,
2003-10-14,88.64,,
2003-10-15,88.75,,
2003-10-16,87.99,,
2003-10-17,87.17,,
2003-10-20,87.01,,
2003-10-21,87.62,,
2003-10-22,86.47,,
2003-10-23,87.0,,
2003-10-24,85.82,,
2003-10-27,88.19,,
2003-10-28,92.25,,
2003-10-29,92.65,,
2003-10-30,93.43,,
2003-10-31,93.9,,
2003-11-03,96.19,,
2003-11-04,95.95,,
2003-11-05,95.47,,
2003-11-06,96.53,,
2003-11-07,96.98,,
2003-11-10,96.08,,
2003-11-11,96.1,,
2003-11-12,96.7,,
2003-11-13,96.02,,
2003-11-14,93.8,,
2003-11-17,94.25,,
2003-11-18,93.73,,
2003-11-19,93.93,,
2003-11-20,91.76,,
2003-11-21,92.97,,
2003-11-24,94.92,,
2003-11-25,96.25,,
2003-11-26,96.67,,
2003-11-28,96.08,,
2003-12-01,97.48,,
2003-12-02,97.4,,
2003-12-03,99.29,,
2003-12-04,98.73,,
2003-12-05,98.03,,
2003-12-08,98.8,,
2003-12-09,98.2,,
2003-12-10,97.6,,
2003-12-11,98.34,,
2003-12-12,99.15,,
2003-12-15,97.75,,
2003-12-16,97.52,,
2003-12-17,98.35,,
2003-12-18,97.35,,
2003-12-19,96.38,,
2003-12-22,98.15,,
2003-12-23,98.22,,
2003-12-24,97.55,,
2003-12-26,97.94,,
2003-12-29,99.58,,
2003-12-30,99.16,,
2003-12-31,98.73,,
2004-01-02,97.13,,
2004-01-05,97.18,,
2004-01-06,96.6,,
2004-01-07,98.63,,
2004-01-08,98.75,,
2004-01-09,97.5,,
2004-01-12,97.78,,
2004-01-13,97.67,,
2004-01-14,99.38,,
2004-01-15,101.14,,
2004-01-16,100.48,,
2004-01-20,100.4,,
2004-01-21,101.5,,
2004-01-22,100.68,,
2004-01-23,99.5,,
2004-01-26,102.28,,
2004-01-27,101.05,,
2004-01-28,98.3,,
2004-01-29,99.4,,
2004-01-30,99.55,,
2004-02-02,99.81,,
2004-02-03,101.15,,
2004-02-04,99.75,,
2004-02-05,98.84,,
2004-02-06,101.34,,
2004-02-09,101.87,,
2004-02-10,102.18,,
2004-02-11,107.09,,
2004-02-12,107.4,,
2004-02-13,105.85,,
2004-02-17,106.92,,
2004-02-18,106.9,,
2004-02-19,105.77,,
2004-02-20,106.52,,
2004-02-23,106.67,,
2004-02-24,104.32,,
2004-02-25,105.82,,
2004-02-26,106.29,,
2004-02-27,105.87,,
2004-03-01,107.35,,
2004-03-02,106.4,,
2004-03-03,106.51,,
2004-03-04,108.52,,
2004-03-05,109.05,,
2004-03-08,107.35,,
2004-03-09,105.76,,
2004-03-10,103.55,,
2004-03-11,102.99,,
2004-03-12,104.93,,
2004-03-15,102.82,,
2004-03-16,103.06,,
2004-03-17,104.01,,
2004-03-18,103.7,,
2004-03-19,102.66,,
2004-03-22,101.3,,
2004-03-23,101.39,,
2004-03-24,99.24,,
2004-03-25,101.85,,
2004-03-26,103.75,,
2004-03-29,104.22,,
2004-03-30,104.26,,
2004-03-31,104.35,,
2004-04-01,106.0,,
2004-04-02,105.95,,
2004-04-05,105.7,,
2004-04-06,105.58,,
2004-04-07,105.25,,
2004-04-08,105.7,,
2004-04-12,105.82,,
2004-04-13,103.12,,
2004-04-14,101.41,,
2004-04-15,101.73,,
2004-04-16,103.36,,
2004-04-19,102.48,,
2004-04-20,99.91,,
2004-04-21,100.0,,
2004-04-22,101.8,,
2004-04-23,100.41,,
2004-04-26,101.15,,
2004-04-27,100.91,,
2004-04-28,98.4,,
2004-04-29,98.26,,
2004-04-30,96.75,,
2004-05-03,96.92,,
2004-05-04,97.37,,
2004-05-05,96.15,,
2004-05-06,95.15,,
2004-05-07,93.04,,
2004-05-10,92.1,,
2004-05-11,93.11,,
2004-05-12,92.92,,
2004-05-13,93.45,,
2004-05-14,94.01,,
2004-05-17,92.68,,
2004-05-18,93.31,,
2004-05-19,92.68,,
2004-05-20,92.4,,
2004-05-21,91.74,,
2004-05-24,91.73,,
2004-05-25,93.11,,
2004-05-26,93.39,,
2004-05-27,93.29,,
2004-05-28,93.91,,
2004-06-01,93.0,,
2004-06-02,91.77,,
2004-06-03,90.55,,
2004-06-04,91.52,,
2004-06-07,93.58,,
2004-06-08,94.0,,
2004-06-09,93.0,,
2004-06-10,93.01,,
2004-06-14,91.53,,
2004-06-15,90.21,,
2004-06-16,89.98,,
2004-06-17,89.34,,
2004-06-18,89.18,,
2004-06-21,88.79,,
2004-06-22,90.6,,
2004-06-23,91.72,,
2004-06-24,93.19,,
2004-06-25,94.55,,
2004-06-28,93.26,,
2004-06-29,94.0,,
2004-06-30,94.16,,
2004-07-01,93.65,,
2004-07-02,93.61,,
2004-07-06,92.2,,
2004-07-07,90.57,,
2004-07-08,90.0,,
2004-07-09,90.05,,
2004-07-12,90.66,,
2004-07-13,90.36,,
2004-07-14,89.89,,
2004-07-15,88.33,,
2004-07-16,87.25,,
2004-07-19,87.5,,
2004-07-20,89.7,,
2004-07-21,87.42,,
2004-07-22,87.76,,
2004-07-23,87.55,,
2004-07-26,87.03,,
2004-07-27,88.79,,
2004-07-28,88.71,,
2004-07-29,89.69,,
2004-07-30,88.19,,
2004-08-02,88.44,,
2004-08-03,87.68,,
2004-08-04,87.65,,
2004-08-05,85.8,,
2004-08-06,84.55,,
2004-08-09,84.55,,
2004-08-10,85.31,,
2004-08-11,84.65,,
2004-08-12,83.86,,
2004-08-13,84.25,,
2004-08-16,85.82,,
2004-08-17,86.39,,
2004-08-18,87.44,,
2004-08-19,86.6,,
2004-08-20,87.81,,
2004-08-23,87.5,,
2004-08-24,87.53,,
2004-08-25,90.03,,
2004-08-26,91.12,,
2004-08-27,90.48,,
2004-08-30,89.15,,
2004-08-31,89.65,,
2004-09-01,89.19,,
2004-09-02,91.06,,
2004-09-03,90.2,,
2004-09-07,92.23,,
2004-09-08,91.44,,
2004-09-09,91.87,,
2004-09-10,93.13,,
2004-09-13,93.6,,
2004-09-14,94.1,,
2004-09-15,92.41,,
2004-09-16,93.16,,
2004-09-17,92.05,,
2004-09-20,91.68,,
2004-09-21,94.9,,
2004-09-22,93.39,,
2004-09-23,93.07,,
2004-09-24,93.48,,
2004-09-27,92.75,,
2004-09-28,93.06,,
2004-09-29,93.28,,
2004-09-30,93.24,,
2004-10-01,93.92,,
2004-10-04,94.87,,
2004-10-05,94.07,,
2004-10-06,95.53,,
2004-10-07,94.85,,
2004-10-08,94.24,,
2004-10-11,94.14,,
2004-10-12,94.59,,
2004-10-13,94.72,,
2004-10-14,92.93,,
2004-10-15,94.16,,
2004-10-18,94.25,,
2004-10-19,93.06,,
2004-10-20,92.34,,
2004-10-21,93.47,,
2004-10-22,92.7,,
2004-10-25,92.42,,
2004-10-26,93.76,,
2004-10-27,96.1,,
2004-10-28,97.43,,
2004-10-29,98.38,,
2004-11-01,98.32,,
2004-11-02,98.55,,
2004-11-03,99.37,,
2004-11-04,100.0,,
2004-11-05,100.85,,
2004-11-08,100.21,,
2004-11-09,100.87,,
2004-11-10,100.75,,
2004-11-11,103.0,,
2004-11-12,104.66,,
2004-11-15,104.62,,
2004-11-16,103.72,,
2004-11-17,104.71,,
2004-11-18,104.83,,
2004-11-19,103.04,,
2004-11-22,103.42,,
2004-11-23,103.81,,
2004-11-24,105.0,,
2004-11-26,104.84,,
2004-11-29,105.08,,
2004-11-30,104.76,,
2004-12-01,106.0,,
2004-12-02,106.6,,
2004-12-03,106.47,,
2004-12-06,107.17,,
2004-12-07,106.09,,
2004-12-08,106.68,,
2004-12-09,107.49,,
2004-12-10,109.4,,
2004-12-13,110.45,,
2004-12-14,109.88,,
2004-12-15,109.25,,
2004-12-16,105.4,,
2004-12-17,103.75,,
2004-12-20,103.79,,
2004-12-21,105.01,,
2004-12-22,104.4,,
2004-12-23,104.35,,
2004-12-27,104.2,,
2004-12-28,105.15,,
2004-12-29,104.65,,
2004-12-30,104.92,,
2004-12-31,104.04,,
2005-01-03,104.95,,
2005-01-04,104.27,,
2005-01-05,103.8,,
2005-01-06,105.23,,
2005-01-07,104.78,,
2005-01-10,104.98,,
2005-01-11,104.17,,
2005-01-12,103.27,,
2005-01-13,102.94,,
2005-01-14,104.22,,
2005-01-18,105.0,,
2005-01-19,104.06,,
2005-01-20,103.4,,
2005-01-21,103.33,,
2005-01-24,103.24,,
2005-01-25,102.86,,
2005-01-26,103.26,,
2005-01-27,104.0,,
2005-01-28,106.12,,
2005-01-31,107.85,,
2005-02-01,108.4,,
2005-02-02,108.59,,
2005-02-03,108.74,,
2005-02-04,110.02,,
2005-02-07,109.59,,
2005-02-08,111.55,,
2005-02-09,111.45,,
2005-02-10,112.77,,
2005-02-11,112.77,,
2005-02-14,111.97,,
2005-02-15,112.71,,
2005-02-16,112.27,,
2005-02-17,110.6,,
2005-02-18,109.0,,
2005-02-22,107.86,,
2005-02-23,109.11,,
2005-02-24,108.5,,
2005-02-25,110.1,,
2005-02-28,108.8,,
2005-03-01,110.02,,
2005-03-02,109.73,,
2005-03-03,109.41,,
2005-03-04,111.53,,
2005-03-07,112.8,,
2005-03-08,112.63,,
2005-03-09,110.87,,
2005-03-10,111.33,,
2005-03-11,109.55,,
2005-03-14,110.0,,
2005-03-15,110.54,,
2005-03-16,109.97,,
2005-03-17,110.04,,
2005-03-18,109.98,,
2005-03-21,109.6,,
2005-03-22,107.99,,
2005-03-23,108.06,,
2005-03-24,108.4,,
2005-03-28,109.68,,
2005-03-29,108.45,,
2005-03-30,109.8,,
2005-03-31,109.99,,
2005-04-01,109.3,,
2005-04-04,111.0,,
2005-04-05,110.59,,
2005-04-06,112.5,,
2005-04-07,113.53,,
2005-04-08,112.93,,
2005-04-11,112.09,,
2005-04-12,111.76,,
2005-04-13,110.01,,
2005-04-14,108.49,,
2005-04-15,106.49,,
2005-04-18,107.35,,
2005-04-19,106.69,,
2005-04-20,104.33,,
2005-04-21,105.11,,
2005-04-22,104.19,,
2005-04-25,105.74,,
2005-04-26,105.72,,
2005-04-27,107.76,,
2005-04-28,106.23,,
2005-04-29,106.79,,
2005-05-02,104.46,,
2005-05-03,104.37,,
2005-05-04,106.27,,
2005-05-05,105.3,,
2005-05-06,104.68,,
2005-05-09,105.5,,
2005-05-10,102.11,,
2005-05-11,103.75,,
2005-05-12,100.22,,
2005-05-13,97.82,,
2005-05-16,98.42,,
2005-05-17,98.35,,
2005-05-18,99.58,,
2005-05-19,100.12,,
2005-05-20,101.08,,
2005-05-23,100.69,,
2005-05-24,99.58,,
2005-05-25,97.25,,
2005-05-26,96.6,,
2005-05-27,95.5,,
2005-05-31,97.5,,
2005-06-01,98.64,,
2005-06-02,97.67,,
2005-06-03,97.3,,
2005-06-06,98.42,,
2005-06-07,98.4,,
2005-06-08,98.35,,
2005-06-09,99.95,,
2005-06-10,99.05,,
2005-06-13,99.26,,
2005-06-14,98.3,,
2005-06-15,99.19,,
2005-06-16,102.65,,
2005-06-17,103.8,,
2005-06-20,103.25,,
2005-06-21,102.64,,
2005-06-22,102.47,,
2005-06-23,102.02,,
2005-06-24,103.67,,
2005-06-27,103.2,,
2005-06-28,103.96,,
2005-06-29,102.79,,
2005-06-30,102.02,,
2005-07-01,102.71,,
2005-07-05,103.18,,
2005-07-06,103.55,,
2005-07-07,104.1,,
2005-07-08,105.65,,
2005-07-11,107.31,,
2005-07-12,107.24,,
2005-07-13,108.0,,
2005-07-14,108.55,,
2005-07-15,108.5,,
2005-07-18,108.24,,
2005-07-19,109.72,,
2005-07-20,109.61,,
2005-07-21,108.25,,
2005-07-22,109.13,,
2005-07-25,108.32,,
2005-07-26,107.72,,
2005-07-27,109.15,,
2005-07-28,109.67,,
2005-07-29,107.48,,
2005-08-01,107.12,,
2005-08-02,109.52,,
2005-08-03,110.87,,
2005-08-04,109.25,,
2005-08-05,109.7,,
2005-08-08,109.91,,
2005-08-09,111.48,,
2005-08-10,112.03,,
2005-08-11,114.14,,
2005-08-12,113.65,,
2005-08-15,114.67,,
2005-08-16,112.08,,
2005-08-17,111.13,,
2005-08-18,110.85,,
2005-08-19,111.27,,
2005-08-22,111.7,,
2005-08-23,111.8,,
2005-08-24,109.99,,
2005-08-25,110.5,,
2005-08-26,109.75,,
2005-08-29,110.15,,
2005-08-30,109.84,,
2005-08-31,111.18,,
2005-09-01,113.12,,
2005-09-02,113.21,,
2005-09-06,114.59,,
2005-09-07,114.91,,
2005-09-08,115.16,,
2005-09-09,116.17,,
2005-09-12,118.0,,
2005-09-13,117.2,,
2005-09-14,115.9,,
2005-09-15,115.95,,
2005-09-16,118.4,,
2005-09-19,118.28,,
2005-09-20,118.05,,
2005-09-21,115.68,,
2005-09-22,118.5,,
2005-09-23,119.47,,
2005-09-26,120.0,,
2005-09-27,119.67,,
2005-09-28,120.1,,
2005-09-29,121.22,,
2005-09-30,121.58,,
2005-10-03,121.65,,
2005-10-04,118.92,,
2005-10-05,117.75,,
2005-10-06,116.93,,
2005-10-07,117.57,,
2005-10-10,118.51,,
2005-10-11,117.55,,
2005-10-12,115.65,,
2005-10-13,113.18,,
2005-10-14,114.55,,
2005-10-17,117.05,,
2005-10-18,117.09,,
2005-10-19,121.2,,
2005-10-20,118.75,,
2005-10-21,118.77,,
2005-10-24,123.3,,
2005-10-25,123.55,,
2005-10-26,124.25,,
2005-10-27,122.43,,
2005-10-28,124.56,,
2005-10-31,126.37,,
2005-11-01,126.6,,
2005-11-02,129.13,,
2005-11-03,129.2,,
2005-11-04,130.96,,
2005-11-07,129.15,,
2005-11-08,127.52,,
2005-11-09,128.7,,
2005-11-10,130.09,,
2005-11-11,130.0,,
2005-11-14,129.24,,
2005-11-15,127.97,,
2005-11-16,128.18,,
2005-11-17,130.41,,
2005-11-18,131.58,,
2005-11-21,132.41,,
2005-11-22,132.6,,
2005-11-23,134.08,,
2005-11-25,134.12,,
2005-11-28,131.1,,
2005-11-29,130.45,,
2005-11-30,128.96,,
2005-12-01,130.28,,
2005-12-02,131.08,,
2005-12-05,133.05,,
2005-12-06,131.31,,
2005-12-07,129.89,,
2005-12-08,128.64,,
2005-12-09,129.66,,
2005-12-12,130.01,,
2005-12-13,131.64,,
2005-12-14,129.63,,
2005-12-15,128.3,,
2005-12-16,126.5,,
2005-12-19,125.13,,
2005-12-20,125.86,,
2005-12-21,127.31,,
2005-12-22,127.99,,
2005-12-23,128.11,,
2005-12-27,128.26,,
2005-12-28,127.98,,
2005-12-29,128.02,,
2005-12-30,127.71,,
2006-01-03,128.87,,
2006-01-04,127.09,,
2006-01-05,127.04,,
2006-01-06,128.84,,
2006-01-09,130.39,,
2006-01-10,132.03,,
2006-01-11,131.97,,
2006-01-12,132.25,,
2006-01-13,133.26,,
2006-01-17,132.59,,
2006-01-18,132.37,,
2006-01-19,133.82,,
2006-01-20,131.44,,
2006-01-23,132.87,,
2006-01-24,133.0,,
2006-01-25,133.56,,
2006-01-26,137.4,,
2006-01-27,138.94,,
2006-01-30,139.87,,
2006-01-31,141.25,,
2006-02-01,141.71,,
2006-02-02,142.52,,
2006-02-03,142.74,,
2006-02-06,142.82,,
2006-02-07,139.48,,
2006-02-08,141.14,,
2006-02-09,140.85,,
2006-02-10,140.81,,
2006-02-13,139.65,,
2006-02-14,141.78,,
2006-02-15,145.14,,
2006-02-16,145.9,,
2006-02-17,145.54,,
2006-02-21,143.45,,
2006-02-22,145.53,,
2006-02-23,143.96,,
2006-02-24,144.16,,
2006-02-27,143.82,,
2006-02-28,141.29,,
2006-03-01,143.15,,
2006-03-02,144.0,,
2006-03-03,146.0,,
2006-03-06,145.02,,
2006-03-07,144.28,,
2006-03-08,142.49,,
2006-03-09,141.7,,
2006-03-10,141.53,,
2006-03-13,140.72,,
2006-03-14,149.42,,
2006-03-15,149.0,,
2006-03-16,147.69,,
2006-03-17,150.36,,
2006-03-20,152.18,,
2006-03-21,149.4,,
2006-03-22,151.82,,
2006-03-23,151.67,,
2006-03-24,152.17,,
2006-03-27,155.0,,
2006-03-28,154.16,,
2006-03-29,156.9,,
2006-03-30,156.81,,
2006-03-31,156.96,,
2006-04-03,158.12,,
2006-04-04,161.0,,
2006-04-05,160.75,,
2006-04-06,162.04,,
2006-04-07,161.02,,
2006-04-10,162.46,,
2006-04-11,159.15,,
2006-04-12,159.52,,
2006-04-13,159.43,,
2006-04-17,161.94,,
2006-04-18,165.55,,
2006-04-19,167.05,,
2006-04-20,168.55,,
2006-04-21,165.89,,
2006-04-24,165.35,,
2006-04-25,162.8,,
2006-04-26,163.4,,
2006-04-27,163.97,,
2006-04-28,160.29,,
2006-05-01,156.45,,
2006-05-02,158.83,,
2006-05-03,159.15,,
2006-05-04,158.04,,
2006-05-05,164.39,,
2006-05-08,163.53,,
2006-05-09,165.75,,
2006-05-10,164.09,,
2006-05-11,159.28,,
2006-05-12,156.11,,
2006-05-15,153.14,,
2006-05-16,152.7,,
2006-05-17,148.21,,
2006-05-18,147.03,,
2006-05-19,149.41,,
2006-05-22,146.15,,
2006-05-23,143.7,,
2006-05-24,143.92,,
2006-05-25,147.32,,
2006-05-26,152.94,,
2006-05-30,149.83,,
2006-05-31,150.95,,
2006-06-01,153.55,,
2006-06-02,154.09,,
2006-06-05,150.4,,
2006-06-06,149.24,,
2006-06-07,149.95,,
2006-06-08,149.76,,
2006-06-09,149.89,,
2006-06-12,145.0,,
2006-06-13,139.25,,
2006-06-14,138.5,,
2006-06-15,144.12,,
2006-06-16,144.0,,
2006-06-19,143.75,,
2006-06-20,145.26,,
2006-06-21,149.83,,
2006-06-22,148.31,,
2006-06-23,147.92,,
2006-06-26,149.9,,
2006-06-27,147.16,,
2006-06-28,146.49,,
2006-06-29,152.2,,
2006-06-30,150.43,,
2006-07-03,152.45,,
2006-07-05,150.95,,
2006-07-06,150.58,,
2006-07-07,148.51,,
2006-07-10,148.85,,
2006-07-11,148.67,,
2006-07-12,145.27,,
2006-07-13,142.55,,
2006-07-14,140.1,,
2006-07-17,140.87,,
2006-07-18,142.34,,
2006-07-19,146.97,,
2006-07-20,145.18,,
2006-07-21,142.04,,
2006-07-24,146.9,,
2006-07-25,148.49,,
2006-07-26,147.38,,
2006-07-27,148.26,,
2006-07-28,151.72,,
2006-07-31,152.75,,
2006-08-01,151.26,,
2006-08-02,149.9,,
2006-08-03,152.1,,
2006-08-04,152.99,,
2006-08-07,152.65,,
2006-08-08,151.45,,
2006-08-09,150.01,,
2006-08-10,151.63,,
2006-08-11,151.11,,
2006-08-14,150.37,,
2006-08-15,152.65,,
2006-08-16,154.99,,
2006-08-17,154.45,,
2006-08-18,154.68,,
2006-08-21,153.83,,
2006-08-22,154.15,,
2006-08-23,152.7,,
2006-08-24,151.4,,
2006-08-25,150.07,,
2006-08-28,149.53,,
2006-08-29,147.09,,
2006-08-30,147.06,,
2006-08-31,148.65,,
2006-09-01,149.14,,
2006-09-05,151.28,,
2006-09-06,150.67,,
2006-09-07,148.57,,
2006-09-08,149.8,,
2006-09-11,151.0,,
2006-09-12,158.29,,
2006-09-13,160.86,,
2006-09-14,162.52,,
2006-09-15,162.71,,
2006-09-18,163.22,,
2006-09-19,163.39,,
2006-09-20,166.6,,
2006-09-21,167.15,,
2006-09-22,167.52,,
2006-09-25,168.69,,
2006-09-26,168.68,,
2006-09-27,169.0,,
2006-09-28,170.0,,
2006-09-29,169.17,,
2006-10-02,170.69,,
2006-10-03,174.2,,
2006-10-04,176.56,,
2006-10-05,175.5,,
2006-10-06,175.65,,
2006-10-09,177.45,,
2006-10-10,178.86,,
2006-10-11,178.97,,
2006-10-12,181.51,,
2006-10-13,183.85,,
2006-10-16,185.22,,
2006-10-17,183.07,,
2006-10-18,182.97,,
2006-10-19,180.05,,
2006-10-20,180.4,,
2006-10-23,184.7,,
2006-10-24,187.84,,
2006-10-25,188.61,,
2006-10-26,193.38,,
2006-10-27,188.67,,
2006-10-30,189.75,,
2006-10-31,189.79,,
2006-11-01,185.0,,
2006-11-02,187.39,,
2006-11-03,187.13,,
2006-11-06,190.0,,
2006-11-07,188.68,,
2006-11-08,188.77,,
2006-11-09,184.78,,
2006-11-10,187.06,,
2006-11-13,187.73,,
2006-11-14,190.36,,
2006-11-15,193.11,,
2006-11-16,196.72,,
2006-11-17,195.04,,
2006-11-20,197.45,,
2006-11-21,199.76,,
2006-11-22,202.29,,
2006-11-24,201.6,,
2006-11-27,193.11,,
2006-11-28,197.12,,
2006-11-29,196.22,,
2006-11-30,194.8,,
2006-12-01,194.5,,
2006-12-04,200.05,,
2006-12-05,201.61,,
2006-12-06,205.0,,
2006-12-07,200.2,,
2006-12-08,205.1,,
2006-12-11,202.52,,
2006-12-12,200.0,,
2006-12-13,198.31,,
2006-12-14,200.13,,
2006-12-15,199.84,,
2006-12-18,203.24,,
2006-12-19,201.24,,
2006-12-20,201.37,,
2006-12-21,198.1,,
2006-12-22,198.09,,
2006-12-26,199.86,,
2006-12-27,201.95,,
2006-12-28,200.8,,
2006-12-29,199.35,,
2007-01-03,200.72,,
2007-01-04,198.85,,
2007-01-05,199.05,,
2007-01-08,203.73,,
2007-01-09,204.08,,
2007-01-10,208.11,,
2007-01-11,211.88,,
2007-01-12,213.99,,
2007-01-16,213.59,,
2007-01-17,213.23,,
2007-01-18,209.68,,
2007-01-19,210.29,,
2007-01-22,212.97,,
2007-01-23,212.64,,
2007-01-24,220.1,,
2007-01-25,213.07,,
2007-01-26,213.5,,
2007-01-29,211.04,,
2007-01-30,208.78,,
2007-01-31,212.16,,
2007-02-01,212.0,,
2007-02-02,213.43,,
2007-02-05,212.55,,
2007-02-06,214.65,,
2007-02-07,213.55,,
2007-02-08,213.9,,
2007-02-09,213.28,,
2007-02-12,211.13,,
2007-02-13,212.53,,
2007-02-14,217.4,,
2007-02-15,216.82,,
2007-02-16,216.92,,
2007-02-20,220.94,,
2007-02-21,220.15,,
2007-02-22,218.97,,
2007-02-23,216.5,,
2007-02-26,214.0,,
2007-02-27,196.0,,
2007-02-28,201.75,,
2007-03-01,199.66,,
2007-03-02,195.67,,
2007-03-05,190.0,,
2007-03-06,197.37,,
2007-03-07,195.59,,
2007-03-08,199.94,,
2007-03-09,201.7,,
2007-03-12,202.6,,
2007-03-13,199.03,,
2007-03-14,200.15,,
2007-03-15,200.89,,
2007-03-16,199.0,,
2007-03-19,202.44,,
2007-03-20,204.0,,
2007-03-21,210.95,,
2007-03-22,210.08,,
2007-03-23,211.89,,
2007-03-26,211.73,,
2007-03-27,209.87,,
2007-03-28,206.76,,
2007-03-29,207.2,,
2007-03-30,206.63,,
2007-04-02,205.65,,
2007-04-03,209.75,,
2007-04-04,208.79,,
2007-04-05,207.93,,
2007-04-09,208.94,,
2007-04-10,209.05,,
2007-04-11,206.93,,
2007-04-12,207.05,,
2007-04-13,206.5,,
2007-04-16,214.52,,
2007-04-17,214.9,,
2007-04-18,216.75,,
2007-04-19,219.29,,
2007-04-20,220.0,,
2007-04-23,222.42,,
2007-04-24,220.72,,
2007-04-25,225.6,,
2007-04-26,224.81,,
2007-04-27,224.28,,
2007-04-30,218.61,,
2007-05-01,218.58,,
2007-05-02,219.49,,
2007-05-03,221.56,,
2007-05-04,227.34,,
2007-05-07,227.22,,
2007-05-08,224.95,,
2007-05-09,226.57,,
2007-05-10,223.1,,
2007-05-11,227.5,,
2007-05-14,226.18,,
2007-05-15,224.38,,
2007-05-16,227.11,,
2007-05-17,227.38,,
2007-05-18,230.34,,
2007-05-21,229.23,,
2007-05-22,230.71,,
2007-05-23,228.54,,
2007-05-24,225.68,,
2007-05-25,225.53,,
2007-05-29,228.44,,
2007-05-30,232.0,,
2007-05-31,230.82,,
2007-06-01,230.71,,
2007-06-04,229.71,,
2007-06-05,229.36,,
2007-06-06,227.35,,
2007-06-07,220.05,,
2007-06-08,225.06,,
2007-06-11,227.16,,
2007-06-12,227.85,,
2007-06-13,233.64,,
2007-06-14,225.75,,
2007-06-15,226.19,,
2007-06-18,226.97,,
2007-06-19,229.47,,
2007-06-20,225.89,,
2007-06-21,226.9,,
2007-06-22,222.4,,
2007-06-25,216.74,,
2007-06-26,214.17,,
2007-06-27,219.33,,
2007-06-28,218.96,,
2007-06-29,216.75,,
2007-07-02,219.18,,
2007-07-03,224.55,,
2007-07-05,221.32,,
2007-07-06,223.64,,
2007-07-09,223.3,,
2007-07-10,217.08,,
2007-07-11,216.72,,
2007-07-12,220.29,,
2007-07-13,222.18,,
2007-07-16,220.4,,
2007-07-17,219.4,,
2007-07-18,214.99,,
2007-07-19,211.69,,
2007-07-20,205.94,,
2007-07-23,205.04,,
2007-07-24,198.15,,
2007-07-25,203.16,,
2007-07-26,195.12,,
2007-07-27,192.65,,
2007-07-30,195.74,,
2007-07-31,188.34,,
2007-08-01,189.0,,
2007-08-02,187.46,,
2007-08-03,179.68,,
2007-08-06,187.79,,
2007-08-07,191.25,,
2007-08-08,193.3,,
2007-08-09,182.25,,
2007-08-10,180.5,,
2007-08-13,177.5,,
2007-08-14,169.75,,
2007-08-15,164.9,,
2007-08-16,169.85,,
2007-08-17,175.0,,
2007-08-20,172.76,,
2007-08-21,175.48,,
2007-08-22,177.89,,
2007-08-23,177.5,,
2007-08-24,179.73,,
2007-08-27,177.95,,
2007-08-28,170.95,,
2007-08-29,173.72,,
2007-08-30,171.38,,
2007-08-31,176.01,,
2007-09-04,180.8,,
2007-09-05,177.81,,
2007-09-06,179.18,,
2007-09-07,178.98,,
2007-09-10,183.61,,
2007-09-11,183.5,,
2007-09-12,182.53,,
2007-09-13,188.47,,
2007-09-14,190.59,,
2007-09-17,187.61,,
2007-09-18,200.5,,
2007-09-19,205.5,,
2007-09-20,203.53,,
2007-09-21,209.98,,
2007-09-24,210.43,,
2007-09-25,210.9,,
2007-09-26,214.61,,
2007-09-27,216.78,,
2007-09-28,216.74,,
2007-10-01,222.98,,
2007-10-02,228.02,,
2007-10-03,227.35,,
2007-10-04,225.95,,
2007-10-05,228.5,,
2007-10-08,226.96,,
2007-10-09,239.2,,
2007-10-10,235.94,,
2007-10-11,229.01,,
2007-10-12,233.56,,
2007-10-15,229.34,,
2007-10-16,224.83,,
2007-10-17,227.62,,
2007-10-18,227.85,,
2007-10-19,217.69,,
2007-10-22,222.18,,
2007-10-23,223.76,,
2007-10-24,225.12,,
2007-10-25,226.66,,
2007-10-26,235.92,,
2007-10-29,243.81,,
2007-10-30,240.33,,
2007-10-31,247.92,,
2007-11-01,240.21,,
2007-11-02,229.6,,
2007-11-05,218.39,,
2007-11-06,223.16,,
2007-11-07,214.18,,
2007-11-08,209.94,,
2007-11-09,211.33,,
2007-11-12,214.71,,
2007-11-13,233.04,,
2007-11-14,233.31,,
2007-11-15,227.02,,
