date,ES,dcf,Deviation
2016-04-05,57.08,57.05002835961512,0.0005253571513752497
2016-04-06,56.89,56.960028359615116,-0.001229429858654485
2016-04-07,56.8,57.210028359615116,-0.007167071427368166
2016-04-08,57.05,56.790028359615114,0.004577769159378686
2016-04-11,56.63,56.83002835961512,-0.003519765261233987
2016-04-12,56.67,56.23002835961512,0.007824496149478666
2016-04-13,56.07,56.26002835961512,-0.0033776797693818583
2016-04-14,56.1,56.88002835961512,-0.013713571918134604
2016-04-15,56.72,57.280028359615116,-0.009777026577206804
2016-04-18,57.12,57.20002835961512,-0.001399096502399999
2016-04-19,57.04,55.80002835961512,0.022221702691504364
2016-04-20,55.64,55.180028359615115,0.008335835519822421
2016-04-21,55.02,55.56002835961512,-0.00971972793317799
2016-04-22,55.4,55.66002835961512,-0.004671725244821956
2016-04-25,55.5,55.52002835961512,-0.000360741163268008
2016-04-26,55.36,56.210028359615116,-0.01512236133696443
2016-04-27,56.05,56.220028359615114,-0.0030243378485602657
2016-04-28,56.06,56.600028359615116,-0.009541132315057821
2016-04-29,56.44,57.23002835961512,-0.013804437674761139
2016-05-02,57.07,57.13002835961512,-0.0010507321865351749
2016-05-03,56.97,57.67002835961512,-0.012138512491270625
2016-05-04,57.51,57.56002835961512,-0.0008691510591787299
2016-05-05,57.4,57.320028359615115,0.0013951779626337757
2016-05-06,57.16,57.74002835961512,-0.010045515669001803
2016-05-09,57.58,57.70002835961512,-0.002080213182340973
2016-05-10,57.54,57.52002835961512,0.00034721193564113406
2016-05-11,57.36,57.790028359615114,-0.007441220774960344
2016-05-12,57.63,57.55002835961512,0.001389602102107812
2016-05-13,57.39,57.540028359615114,-0.002607373751668307
2016-05-16,57.38,55.98002835961512,0.0250084124893879
2016-05-17,55.82,54.95002835961512,0.015832050798799235
2016-05-18,54.79,55.45002835961512,-0.011903120325468142
2016-05-19,55.29,55.070028359615115,0.003994398531056431
2016-05-20,54.91,54.320028359615115,0.010861033364693684
2016-05-23,54.16,54.83002835961512,-0.012220098724381345
2016-05-24,54.67,54.460028359615116,0.003855518381268297
2016-05-25,54.3,54.960028359615116,-0.012009243432270722
2016-05-26,54.8,55.17002835961512,-0.006707054004090107
2016-05-27,55.01,55.40002835961511,-0.007040219493812283
2016-05-31,55.24,55.680028359615115,-0.00790280415759026
2016-06-01,55.52,55.51002835961512,0.00017963673735277297
2016-06-02,55.35,56.320028359615115,-0.01722350623514035
2016-06-03,56.16,55.98002835961512,0.0032149258522833346
2016-06-06,55.82,55.860028359615114,-0.0007165832311688547
2016-06-07,55.7,56.49002835961512,-0.013985271074494765
2016-06-08,56.33,57.040028359615114,-0.01244789632884935
2016-06-09,56.88,56.84002835961512,0.0007032304792671251
2016-06-10,56.68,57.08002835961512,-0.007008201837162109
2016-06-13,56.92,57.45002835961512,-0.009225902488634863
2016-06-14,57.29,56.680028359615115,0.010761667875584413
2016-06-15,56.52,56.94002835961512,-0.007376679845720324
2016-06-16,56.78,57.05002835961512,-0.004733185370443538
2016-06-17,56.89,56.98002835961512,-0.0015799985048607912
2016-06-20,56.82,57.19002835961512,-0.0064701552041267485
2016-06-21,57.03,56.850028359615116,0.0031657264838365062
2016-06-22,56.69,56.58002835961512,0.0019436476716820916
2016-06-23,56.42,57.38002835961512,-0.016731054115177058
2016-06-24,57.22,58.750028359615115,-0.02604302333693609
2016-06-27,58.59,58.49002835961512,0.0017092082734211367
2016-06-28,58.33,58.74002835961512,-0.00698039090319913
2016-06-29,58.58,60.06002835961512,-0.024642485194201202
2016-06-30,59.9,59.83159676172683,0.0011432627904881532
2016-07-01,59.71,60.37159676172683,-0.010958742143892586
2016-07-05,60.25,60.36159676172684,-0.0018488040031041653
2016-07-06,60.24,59.471596761726836,0.012920507941829307
2016-07-07,59.35,59.69159676172683,-0.005722694319778232
2016-07-08,59.57,59.45159676172682,0.0019915905496654673
2016-07-11,59.33,58.00159676172683,0.022902873583468875
2016-07-12,57.88,58.43159676172683,-0.00944004258477027
2016-07-13,58.31,57.87159676172683,0.007575447418155745
2016-07-14,57.75,57.991596761726825,-0.004166065002822461
2016-07-15,57.87,58.25159676172683,-0.00655083779570409
2016-07-18,58.13,58.21159676172683,-0.0014017269112341912
2016-07-19,58.09,58.02159676172682,0.0011789271941979873
2016-07-20,57.9,58.131596761726826,-0.003984008261051386
2016-07-21,58.01,59.00159676172683,-0.016806269934207307
2016-07-22,58.88,58.991596761726825,-0.0018917399740436824
2016-07-25,58.87,58.43159676172683,0.007502845422159066
2016-07-26,58.31,57.83159676172683,0.00827235049802022
2016-07-27,57.71,58.091596761726834,-0.006568880578236125
2016-07-28,57.97,58.61159676172684,-0.010946583904463791
2016-07-29,58.49,59.15159676172682,-0.011184765888769599
2016-08-01,59.03,58.61159676172684,0.0071385742991116885
2016-08-02,58.49,57.70159676172682,0.013663456169658916
2016-08-03,57.58,57.741596761726825,-0.0027986195531388702
2016-08-04,57.62,56.86159676172684,0.013337705612650685
2016-08-05,56.74,56.89159676172683,-0.002664659991206575
2016-08-08,56.77,56.96159676172683,-0.0033636129009565474
2016-08-09,56.84,57.061596761726825,-0.003883465838717237
2016-08-10,56.94,57.27159676172682,-0.0057898990158489205
2016-08-11,57.15,57.37159676172683,-0.0038624820335253496
2016-08-12,57.25,56.491596761726825,0.013425062872129523
2016-08-15,56.37,55.591596761726834,0.014002174494276654
2016-08-16,55.47,55.89159676172683,-0.007543115354606056
2016-08-17,55.77,56.65159676172682,-0.015561728391077168
2016-08-18,56.53,55.661596761726834,0.01560147909501386
2016-08-19,55.54,55.75159676172683,-0.0037953489050934763
2016-08-22,55.63,55.40159676172682,0.004122683309210506
2016-08-23,55.28,55.46159676172683,-0.003274279363196131
2016-08-24,55.34,55.39159676172683,-0.0009314907809713224
2016-08-25,55.27,54.241596761726825,0.018959678543217784
2016-08-26,54.12,54.491596761726825,-0.006819340665528584
2016-08-29,54.37,53.86159676172682,0.009439067328847583
2016-08-30,53.74,54.091596761726834,-0.006500025563593748
2016-08-31,53.97,53.71159676172683,0.004810939421880933
2016-09-01,53.59,54.491596761726825,-0.016545610980518655
2016-09-02,54.37,55.08159676172683,-0.012918956667234416
2016-09-06,54.96,54.991596761726825,-0.0005745743638565504
2016-09-07,54.87,55.131596761726826,-0.004744951662790098
2016-09-08,55.01,53.37159676172683,0.030698036740172574
2016-09-09,53.25,54.43159676172683,-0.02170792025262913
2016-09-12,54.31,53.73159676172683,0.010764676152062114
2016-09-13,53.61,53.82159676172683,-0.003931447122678122
2016-09-14,53.7,53.89159676172683,-0.0035552251786850064
2016-09-15,53.77,54.30159676172683,-0.009789707732895003
2016-09-16,54.18,54.71159676172683,-0.009716345220958877
2016-09-19,54.59,54.55159676172683,0.0007039800950450203
2016-09-20,54.43,55.57159676172683,-0.0205428101449312
2016-09-21,55.45,55.94159676172683,-0.00878767840361605
2016-09-22,55.82,56.351596761726825,-0.009433570515749334
2016-09-23,56.23,56.46159676172683,-0.004101845767915391
2016-09-26,56.34,55.531596761726824,0.014557536347133082
2016-09-27,55.41,55.36159676172684,0.0008743107335122957
2016-09-28,55.24,54.811596761726825,0.007815923337090469
2016-09-29,54.69,54.30159676172683,0.007152703814170769
2016-09-30,54.18,53.6657599373717,0.009582274866291263
2016-10-03,53.54,52.7357599373717,0.015250374007758749
2016-10-04,52.61,52.68575993737171,-0.0014379585197549227
2016-10-05,52.56,52.8457599373717,-0.0054074335899485515
2016-10-06,52.72,52.5657599373717,0.002934230624879408
2016-10-07,52.44,52.8857599373717,-0.008428732760947022
2016-10-10,52.76,52.1057599373717,0.012556002703245417
2016-10-11,51.98,52.7057599373717,-0.013770030794245214
2016-10-12,52.58,53.425759937371694,-0.015830564476071785
2016-10-13,53.3,53.30575993737171,-0.00010805469012131752
2016-10-14,53.18,53.875759937371704,-0.012914155423153106
2016-10-17,53.75,54.25575993737171,-0.009321774092843071
2016-10-18,54.13,54.0957599373717,0.0006329527982957828
2016-10-19,53.97,54.245759937371695,-0.005083529803805331
2016-10-20,54.12,54.125759937371704,-0.0001064176720727561
2016-10-21,54.0,54.25575993737171,-0.004713968390949397
2016-10-24,54.13,54.4257599373717,-0.005434190311941145
2016-10-25,54.3,54.43575993737171,-0.002493947683065323
2016-10-26,54.31,54.0357599373717,0.005075158801248536
2016-10-27,53.91,54.3257599373717,-0.007653090133502127
2016-10-28,54.2,55.18575993737171,-0.01786257792753798
2016-10-31,55.06,54.2057599373717,0.015759212002843803
2016-11-01,54.08,53.5657599373717,0.009600163672270012
2016-11-02,53.44,53.5057599373717,-0.0012290253880830049
2016-11-03,53.38,53.30575993737171,0.001392721212782888
2016-11-04,53.18,54.4157599373717,-0.022709596241860197
2016-11-07,54.29,55.155759937371705,-0.01569663691253209
2016-11-08,55.03,53.3557599373717,0.03137880642302737
2016-11-09,53.23,52.46575993737171,0.014566453693619641
2016-11-10,52.34,52.075759937371714,0.005074147030136089
2016-11-11,51.95,51.8157599373717,0.002590718784990287
2016-11-14,51.69,52.55575993737171,-0.016473169418602218
2016-11-15,52.43,52.0957599373717,0.006415878432911137
2016-11-16,51.97,52.325759937371714,-0.0067989444930665055
2016-11-17,52.2,51.94575993737169,0.004894337149650596
2016-11-18,51.82,52.325759937371714,-0.009665601378308741
2016-11-21,52.2,52.575759937371714,-0.007147018660677795
2016-11-22,52.45,51.8657599373717,0.011264465484238206
2016-11-23,51.74,52.71575993737171,-0.018509833464052217
2016-11-25,52.59,53.96575993737171,-0.025493200484312695
2016-11-28,53.84,53.875759937371704,-0.0006637481756780472
2016-11-29,53.75,51.74575993737171,0.03873245006072068
2016-11-30,51.62,51.225759937371706,0.0076961291176604885
2016-12-01,51.1,51.80575993737171,-0.01362319437500592
2016-12-02,51.68,52.05575993737171,-0.007218412291431164
2016-12-05,51.93,52.1357599373717,-0.003946618168007343
2016-12-06,52.01,53.0957599373717,-0.020449089318099967
2016-12-07,52.97,53.425759937371694,-0.008530715106457198
2016-12-08,53.3,53.8857599373717,-0.010870403202116852
2016-12-09,53.76,54.4157599373717,-0.012050919405084737
2016-12-12,54.29,54.6757599373717,-0.007055410620969371
2016-12-13,54.55,53.19575993737169,0.02545766926203652
2016-12-14,53.07,53.80575993737171,-0.013674371261145901
2016-12-15,53.68,54.695759937371704,-0.01857109104133081
2016-12-16,54.57,55.195759937371704,-0.01133710158319634
2016-12-19,55.07,55.3857599373717,-0.005701103275079222
2016-12-20,55.26,55.0757599373717,0.003345211447609575
2016-12-21,54.95,55.5657599373717,-0.011081643408921704
2016-12-22,55.44,55.5857599373717,-0.0026222532090219852
2016-12-23,55.46,55.50575993737171,-0.0008244178157967852
2016-12-27,55.38,54.8457599373717,0.0097407723630476
2016-12-28,54.72,55.695759937371704,-0.017519465368080467
2016-12-29,55.57,55.3557599373717,0.0038702397522982768
2016-12-30,55.23,55.174993240143365,0.0009969509124763132
2017-01-03,55.08,55.36499324014338,-0.005147534993948821
2017-01-04,55.27,55.374993240143375,-0.0018960406855139667
2017-01-05,55.28,55.354993240143365,-0.0013547692042527038
2017-01-06,55.26,54.66499324014337,0.010884603190981279
2017-01-09,54.57,54.374993240143375,0.0035863316616038254
2017-01-10,54.28,55.15499324014337,-0.015864261578886762
2017-01-11,55.06,55.40499324014337,-0.006226753582444289
2017-01-12,55.31,55.24499324014336,0.001176699571200368
2017-01-13,55.15,55.81499324014336,-0.011914240270212595
2017-01-17,55.72,55.61499324014338,0.0018881016384053595
2017-01-18,55.52,55.16499324014337,0.0064353630627891345
2017-01-19,55.07,55.09499324014337,-0.00045363904546513734
2017-01-20,55.0,54.83499324014337,0.003009150728513932
2017-01-23,54.74,54.64499324014337,0.0017386178352902792
2017-01-24,54.55,54.39499324014337,0.002849651238530315
2017-01-25,54.3,54.624993240143375,-0.005949533736592683
2017-01-26,54.53,54.34499324014337,0.0034043018284888316
2017-01-27,54.25,54.52499324014337,-0.005043434648991485
2017-01-30,54.43,55.41499324014337,-0.017774850858049418
2017-01-31,55.32,54.79499324014336,0.009581290713108759
2017-02-01,54.7,55.44499324014337,-0.013436618828983393
2017-02-02,55.35,55.81499324014336,-0.008330973689143484
2017-02-03,55.72,55.77499324014337,-0.0009859838065168214
2017-02-06,55.68,55.874993240143375,-0.0034898123263357173
2017-02-07,55.78,56.58499324014337,-0.01422626732015364
2017-02-08,56.49,56.14499324014337,0.006144924773273441
2017-02-09,56.05,56.51499324014337,-0.008227785468672422
2017-02-10,56.42,56.58499324014337,-0.0029158480136799447
2017-02-13,56.49,56.04499324014336,0.007940169748078318
2017-02-14,55.95,55.854993240143365,0.0017009537437084887
2017-02-15,55.76,56.38499324014337,-0.01108438973259307
2017-02-16,56.29,56.24499324014336,0.0008001913995168142
2017-02-17,56.15,56.93499324014337,-0.013787535493898884
2017-02-21,56.84,57.69499324014337,-0.014819193003188902
2017-02-22,57.6,58.214993240143365,-0.010564172662641202
2017-02-23,58.12,59.124993240143375,-0.016997773446864928
2017-02-24,59.03,58.81499324014336,0.003655645406244634
2017-02-27,58.72,58.75499324014336,-0.0005955790004150696
2017-02-28,58.66,58.284993240143365,0.006434019101821731
2017-03-01,58.19,58.68499324014337,-0.008434749887723858
2017-03-02,58.59,58.374993240143375,0.003683199738835574
2017-03-03,58.28,58.44499324014337,-0.002823051744833438
2017-03-06,58.35,58.65499324014337,-0.00519978305844615
2017-03-07,58.56,57.61499324014338,0.016402097903887025
2017-03-08,57.52,57.47499324014336,0.0007830668142680963
2017-03-09,57.38,57.80499324014336,-0.007352189081274996
2017-03-10,57.71,58.13499324014337,-0.0073104547959232935
2017-03-13,58.04,58.424993240143365,-0.0065895299047948885
2017-03-14,58.33,59.22499324014336,-0.01511174913122193
2017-03-15,59.13,58.63499324014337,0.0084421730523494
2017-03-16,58.54,59.02499324014337,-0.008216743679582805
2017-03-17,58.93,58.57499324014336,0.0060607221651942655
2017-03-20,58.48,59.534993240143365,-0.017720556982141478
2017-03-21,59.44,59.80499324014336,-0.0061030562895936225
2017-03-22,59.71,59.76499324014337,-0.0009201580584540237
2017-03-23,59.67,60.104993240143365,-0.007237223010830296
2017-03-24,60.01,59.64499324014337,0.006119654643718997
2017-03-27,59.55,59.58499324014337,-0.0005872827744116682
2017-03-28,59.49,59.16499324014337,0.005493227363983166
2017-03-29,59.07,58.714993240143365,0.00604627098234789
2017-03-30,58.62,58.874993240143375,-0.004331095871269008
2017-03-31,58.78,59.0338524691475,-0.0043001169418879215
2017-04-03,58.89,59.00385246914749,-0.0019295768730867024
2017-04-04,58.86,59.553852469147486,-0.01165084105191927
2017-04-05,59.41,59.68385246914749,-0.00458838459345523
2017-04-06,59.54,59.54385246914748,-6.469969590028324e-05
2017-04-07,59.4,59.4238524691475,-0.0004013955365799182
2017-04-10,59.28,59.3538524691475,-0.0012442742311610244
2017-04-11,59.21,60.02385246914749,-0.013558817631137754
2017-04-12,59.88,59.76385246914749,0.0019434411614023261
2017-04-13,59.62,60.43385246914749,-0.013466830855487388
2017-04-17,60.29,60.2838524691475,0.00010197640994569213
2017-04-18,60.14,59.7838524691475,0.0059572529394338325
2017-04-19,59.64,59.583852469147494,0.0009423279718541178
2017-04-20,59.44,59.94385246914749,-0.008405406866480836
2017-04-21,59.8,60.1738524691475,-0.006212872432244332
2017-04-24,60.03,60.14385246914749,-0.0018930026008209255
2017-04-25,60.0,59.88385246914749,0.0019395467402893996
2017-04-26,59.74,59.91385246914749,-0.0029017074012560595
2017-04-27,59.77,59.54385246914748,0.003797999650252626
2017-04-28,59.4,59.2838524691475,0.0019591765044781884
2017-05-01,59.14,59.36385246914749,-0.0037708548188281066
2017-05-02,59.22,59.25385246914749,-0.0005713125431822119
2017-05-03,59.11,59.63385246914749,-0.008784481422167256
2017-05-04,59.49,59.69385246914749,-0.0034149658753025447
2017-05-05,59.55,59.903852469147495,-0.00590700688790835
2017-05-08,59.76,59.4938524691475,0.004473529949846844
2017-05-09,59.35,59.37385246914749,-0.0004017335604066252
2017-05-10,59.23,59.62385246914749,-0.0066056192754617715
2017-05-11,59.48,60.02385246914749,-0.009060605855431225
2017-05-12,59.88,60.29385246914748,-0.00686392479829101
2017-05-15,60.15,59.77385246914749,0.006292844033210843
2017-05-16,59.63,60.333852469147494,-0.011665962645223349
2017-05-17,60.19,60.38385246914749,-0.0032103362276618697
2017-05-18,60.24,60.25385246914749,-0.00022990180013104933
2017-05-19,60.11,60.88385246914749,-0.01271030721223887
2017-05-22,60.74,61.2838524691475,-0.008874319208657666
2017-05-23,61.14,61.553852469147486,-0.006723421078395075
2017-05-24,61.41,61.9838524691475,-0.00925809620228335
2017-05-25,61.84,61.54385246914748,0.004811975834645432
2017-05-26,61.4,61.62385246914749,-0.0036325620709863893
2017-05-30,61.48,62.21385246914749,-0.011795644217843848
2017-05-31,62.07,62.4938524691475,-0.0067823066173868796
2017-06-01,62.35,62.51385246914749,-0.0026210585762307392
2017-06-02,62.37,62.43385246914749,-0.0010227219148305489
2017-06-05,62.29,62.303852469147486,-0.000222337280898377
2017-06-06,62.16,62.723852469147495,-0.008989442563733574
2017-06-07,62.58,62.25385246914749,0.005238993538819958
2017-06-08,62.11,62.44385246914749,-0.005346442539118423
2017-06-09,62.3,62.39385246914749,-0.0015041941703135553
2017-06-12,62.25,62.303852469147486,-0.0008643521550156796
2017-06-13,62.16,62.59385246914749,-0.006931231295618678
2017-06-14,62.45,62.76385246914749,-0.005000529075262938
2017-06-15,62.62,63.38385246914749,-0.01205121556029276
2017-06-16,63.24,62.93385246914749,0.004864592247909805
2017-06-19,62.79,62.9938524691475,-0.0032360692536996805
2017-06-20,62.85,62.86385246914749,-0.0002203566692684511
2017-06-21,62.72,62.34385246914749,0.006033434187254549
2017-06-22,62.2,62.39385246914749,-0.003106916170039997
2017-06-23,62.25,62.803852469147486,-0.008818765845925891
2017-06-26,62.66,62.13385246914749,0.008467968908153045
2017-06-27,61.99,61.37385246914749,0.01003925134343242
2017-06-28,61.23,60.84385246914749,0.006346533218755557
2017-06-29,60.7,60.8538524691475,-0.0025282289108236045
2017-06-30,60.71,60.48746925044905,0.0036789561922248026
2017-07-03,60.41,60.14746925044906,0.004364784633876795
2017-07-05,60.07,60.067469250449065,4.21317825192169e-05
2017-07-06,59.99,60.14746925044906,-0.002618052802743409
2017-07-07,60.07,59.98746925044905,0.0013757998225658596
2017-07-10,59.91,59.89746925044906,0.00020920332207263748
2017-07-11,59.82,60.09746925044907,-0.004616987269343231
2017-07-12,60.02,59.977469250449055,0.0007091121063036443
2017-07-13,59.9,60.297469250449055,-0.006591806511781484
2017-07-14,60.22,60.39746925044906,-0.0029383557399260685
2017-07-17,60.32,60.51746925044906,-0.0032630123647742204
2017-07-18,60.44,60.747469250449065,-0.005061433080963962
2017-07-19,60.67,61.28746925044906,-0.0100749673302023
2017-07-20,61.21,61.61746925044907,-0.006612885199696827
2017-07-21,61.54,60.817469250449065,0.011880315943031405
2017-07-24,60.74,60.55746925044905,0.0030141740038054365
2017-07-25,60.48,61.01746925044906,-0.008808448745112551
2017-07-26,60.94,60.78746925044906,0.002509246583740854
2017-07-27,60.71,60.60746925044907,0.0016917180476097027
2017-07-28,60.53,60.86746925044907,-0.005544328597932968
2017-07-31,60.79,60.96746925044906,-0.0029108843229169734
2017-08-01,60.89,61.137469250449065,-0.00404775096979082
2017-08-02,61.06,61.95746925044906,-0.014485247078463437
2017-08-03,61.88,61.65746925044906,0.0036091450436772643
2017-08-04,61.58,62.12746925044907,-0.008812032053681529
2017-08-07,62.05,62.387469250449065,-0.005409247313660437
2017-08-08,62.31,61.80746925044905,0.008130582850992552
2017-08-09,61.73,62.297469250449055,-0.009109025732132237
2017-08-10,62.22,61.93746925044906,0.004561548170599394
2017-08-11,61.86,62.247469250449065,-0.006224658690783147
2017-08-14,62.17,62.64746925044906,-0.007621524958019599
2017-08-15,62.57,62.87746925044907,-0.004889974964233601
2017-08-16,62.8,62.53746925044906,0.004197975273025012
2017-08-17,62.46,63.137469250449065,-0.010730066606910227
2017-08-18,63.06,63.047469250449055,0.0001987510315626384
2017-08-21,62.97,62.98746925044905,-0.00027734485377706175
2017-08-22,62.91,63.21746925044906,-0.0048636754064127485
2017-08-23,63.14,63.047469250449055,0.0014676362215806371
2017-08-24,62.97,63.15746925044906,-0.0029682831290414047
2017-08-25,63.08,63.34746925044907,-0.004222256289223125
2017-08-28,63.27,63.36746925044907,-0.0015381591154262075
2017-08-29,63.29,63.317469250449065,-0.00043383367614413526
2017-08-30,63.24,63.07746925044906,0.002576684693953224
2017-08-31,63.0,62.64746925044906,0.00562721453506132
2017-09-01,62.57,63.02746925044906,-0.0072582519318875605
2017-09-05,62.95,62.68746925044906,0.004187930262459227
2017-09-06,62.61,63.27746925044906,-0.010548292438928741
2017-09-07,63.2,63.567469250449065,-0.0057807752106863175
2017-09-08,63.49,64.18746925044907,-0.010866127899943456
2017-09-11,64.11,62.71746925044906,0.02220323565656268
2017-09-12,62.64,62.44746925044906,0.003083083299641576
2017-09-13,62.37,63.12746925044907,-0.011999043513750252
2017-09-14,63.05,62.93746925044906,0.0017879770332540623
2017-09-15,62.86,61.76746925044906,0.017687801731378183
2017-09-18,61.69,61.84746925044907,-0.0025460904440796073
2017-09-19,61.77,61.55746925044905,0.0034525582701632196
2017-09-20,61.48,61.51746925044906,-0.0006090830930726154
2017-09-21,61.44,60.78746925044906,0.010734626027322669
2017-09-22,60.71,61.547469250449055,-0.013606883607857556
2017-09-25,61.47,61.41746925044907,0.0008553063190657184
2017-09-26,61.34,60.50746925044906,0.013759140150201521
2017-09-27,60.43,60.64746925044906,-0.0035857926659891293
2017-09-28,60.57,60.51746925044906,0.0008680262113001103
2017-09-29,60.44,60.77546608530763,-0.005519761622835628
2017-10-02,60.38,60.60546608530763,-0.003720226901485546
2017-10-03,60.21,61.18546608530763,-0.015942774448225783
2017-10-04,60.79,61.02546608530763,-0.0038584889294982494
2017-10-05,60.63,60.77546608530763,-0.002393500119002634
2017-10-06,60.38,60.715466085307625,-0.005525216340038996
2017-10-09,60.32,61.05546608530762,-0.012045868002711124
2017-10-10,60.66,61.69546608530763,-0.01678350373228188
2017-10-11,61.3,62.065466085307634,-0.01233320449500086
2017-10-12,61.67,62.04546608530763,-0.006051466916073944
2017-10-13,61.65,61.595466085307635,0.0008853559873520656
2017-10-16,61.2,62.13546608530764,-0.01505526785657818
2017-10-17,61.74,61.83546608530763,-0.0015438726567682526
2017-10-18,61.44,62.455466085307634,-0.016259042625998754
2017-10-19,62.06,62.52546608530763,-0.007444424079503187
2017-10-20,62.13,62.76546608530764,-0.010124454177460218
2017-10-23,62.37,62.815466085307634,-0.007091662500802953
2017-10-24,62.42,62.72546608530764,-0.004869889446372455
2017-10-25,62.33,62.63546608530764,-0.004876886920448631
2017-10-26,62.24,63.18546608530763,-0.01496334748929673
2017-10-27,62.79,62.88546608530764,-0.0015180945813161317
2017-10-30,62.49,63.03546608530764,-0.0086533204112339
2017-10-31,62.64,63.07546608530764,-0.006903890091254916
2017-11-01,62.68,63.625466085307636,-0.014859868909093299
2017-11-02,63.23,63.93546608530763,-0.011034033667109644
2017-11-03,63.54,64.09546608530763,-0.008666230534439712
2017-11-06,63.7,64.91546608530763,-0.018723828982608492
2017-11-07,64.52,65.02546608530763,-0.007773355821002581
2017-11-08,64.63,65.07546608530764,-0.006845376792594671
2017-11-09,64.68,64.46546608530763,0.003327888988012395
2017-11-10,64.07,65.15546608530764,-0.01665963196221254
2017-11-13,64.76,66.20546608530763,-0.021833032388067553
2017-11-14,65.81,65.39546608530763,0.006338878511112922
2017-11-15,65.0,65.28546608530763,-0.004372582481598886
2017-11-16,64.89,64.60546608530763,0.004404177106572815
2017-11-17,64.21,64.23546608530764,-0.0003964489846437491
2017-11-20,63.84,64.32546608530764,-0.0075470278701722515
2017-11-21,63.93,64.20546608530763,-0.004290383702559408
2017-11-22,63.81,64.72546608530763,-0.014143831488228287
2017-11-24,64.33,64.81546608530763,-0.0074899729127718695
2017-11-27,64.42,64.95546608530763,-0.00824358776218137
2017-11-28,64.56,65.00546608530763,-0.006852748116951246
2017-11-29,64.61,65.24546608530763,-0.009739620596422194
2017-11-30,64.85,65.82546608530764,-0.014818977263958533
2017-12-01,65.43,65.87546608530764,-0.006762245670197786
2017-12-04,65.48,65.27546608530763,0.0031333964651447666
2017-12-05,64.88,65.50546608530763,-0.009548303717022533
2017-12-06,65.11,65.30546608530763,-0.0029931045136757373
2017-12-07,64.91,65.61546608530763,-0.010751521362211247
2017-12-08,65.22,66.09546608530763,-0.013245478656246923
2017-12-11,65.7,64.60546608530763,0.01694181593314581
2017-12-12,64.21,65.47546608530763,-0.019327332220268056
2017-12-13,65.08,65.17546608530763,-0.0014647549306771035
2017-12-14,64.78,65.01546608530764,-0.0036216934136668044
2017-12-15,64.62,64.30546608530763,0.004891246947422934
2017-12-18,63.91,62.98546608530764,0.01467852779624046
2017-12-19,62.59,62.615466085307624,-0.00040670599293990417
2017-12-20,62.22,62.375466085307636,-0.002492423625260254
2017-12-21,61.98,62.76546608530764,-0.012514303394801085
2017-12-22,62.37,62.35546608530763,0.00023308164632251938
2017-12-26,61.96,62.92546608530764,-0.01534301047526232
2017-12-27,62.53,63.345466085307635,-0.012873314156524485
2017-12-28,62.95,63.57546608530764,-0.009838167516827423
2017-12-29,63.18,63.27000380591135,-0.0014225351746057768
2018-01-02,63.15,62.710003805911356,0.007016363696140671
2018-01-03,62.59,61.830003805911346,0.012291705439228862
2018-01-04,61.71,61.940003805911346,-0.003713332124293367
2018-01-05,61.82,62.37000380591135,-0.008818402635069611
2018-01-08,62.25,61.90000380591135,0.0056542192660611335
2018-01-09,61.78,61.440003805911346,0.005533791878703287
2018-01-10,61.32,61.640003805911356,-0.005191495557316461
2018-01-11,61.52,61.47000380591135,0.0008133429476679943
2018-01-12,61.35,61.07000380591135,0.004584839964616894
2018-01-16,60.95,61.77000380591135,-0.013275113410837647
2018-01-17,61.65,60.93000380591135,0.011816775793780598
2018-01-18,60.81,60.91000380591135,-0.0016418289223886218
2018-01-19,60.79,60.88000380591135,-0.001478380425176895
2018-01-22,60.76,61.24000380591134,-0.007838076030050933
2018-01-23,61.12,61.250003805911355,-0.0021225109850329105
2018-01-24,61.13,64.69000380591135,-0.055031745191921444
2018-01-25,64.57,64.19000380591135,0.005919865579656625
2018-01-26,64.07,62.56000380591135,0.02413676633993367
2018-01-29,62.44,62.68000380591135,-0.0038290330462410482
2018-01-30,62.56,63.210003805911356,-0.010283242632087353
2018-01-31,63.09,60.28000380591135,0.046615726885755215
2018-02-01,60.16,59.47000380591135,0.01160242391005295
2018-02-02,59.35,58.450003805911344,0.015397709760245348
2018-02-05,58.33,57.66000380591135,0.011619773670912492
2018-02-06,57.54,57.01000380591135,0.00929654724972484
2018-02-07,56.89,56.230003805911345,0.011737438189880933
2018-02-08,56.11,57.140003805911356,-0.018025966701192275
2018-02-09,57.02,57.65000380591135,-0.01092807917294103
2018-02-12,57.53,57.74000380591134,-0.0036370590936788405
2018-02-13,57.62,57.700003805911344,-0.0013865476713045277
2018-02-14,57.58,58.690003805911346,-0.018912995977682034
2018-02-15,58.57,59.24000380591134,-0.01130998924487725
2018-02-16,59.12,58.290003805911354,0.01423908285976938
2018-02-20,58.17,57.480003805911345,0.012004108357725807
2018-02-21,57.36,57.60000380591134,-0.00416673246620014
2018-02-22,57.48,59.590003805911344,-0.03540868721512036
2018-02-23,59.47,58.940003805911346,0.00899213029971846
2018-02-26,58.82,57.51000380591135,0.022778579506092633
2018-02-27,57.39,57.12000380591135,0.004726823811253
2018-02-28,57.0,56.67000380591135,0.005823119321093584
2018-03-01,56.55,57.22000380591135,-0.01170925832483316
2018-03-02,57.1,57.840003805911344,-0.01279397920502412
2018-03-05,57.72,56.80000380591135,0.0161971150078144
