date,HSIC,dcf,Deviation
2017-04-24,66.59,67.51202633700618,-0.013657216158845631
2017-04-25,66.75,68.67202633700619,-0.027988490212505046
2017-04-26,67.91,69.07202633700618,-0.016823400132154664
2017-04-27,68.31,68.92202633700619,-0.008879981763936784
2017-04-28,68.16,68.84202633700617,-0.009907121758261694
2017-05-01,68.08,69.5520263370062,-0.021164391816187567
2017-05-02,68.79,69.66202633700618,-0.012517958245824579
2017-05-03,68.9,70.60202633700618,-0.024107329850305614
2017-05-04,69.84,70.70202633700617,-0.012192385164426
2017-05-05,69.94,69.40202633700618,0.007751555558068279
2017-05-08,68.64,70.33202633700617,-0.024057693559098925
2017-05-09,69.57,69.81821968678996,-0.0035552279606024806
2017-05-10,69.05,69.94821968678997,-0.01284120869425942
2017-05-11,69.18,69.63821968678997,-0.006580002889948644
2017-05-12,68.87,69.83821968678996,-0.013863750982373468
2017-05-15,69.07,70.11821968678997,-0.014949319755582113
2017-05-16,69.35,69.21821968678996,0.0019038385241101352
2017-05-17,68.45,70.19821968678997,-0.024904045922961582
2017-05-18,69.43,70.49821968678997,-0.01515243493432672
2017-05-19,69.73,71.71821968678996,-0.02772265814005115
2017-05-22,70.95,72.17821968678996,-0.017016486304590073
2017-05-23,71.41,71.99821968678997,-0.008169919886198196
2017-05-24,71.23,72.63821968678997,-0.019386759379044438
2017-05-25,71.87,72.40821968678996,-0.007433129679449202
2017-05-26,71.64,72.48821968678996,-0.011701483226584708
2017-05-30,71.72,72.91821968678997,-0.016432377147121202
2017-05-31,72.15,73.90821968678996,-0.02378923067340799
2017-06-01,73.14,73.92821968678996,-0.010661959534929877
2017-06-02,73.16,73.39821968678996,-0.003245578541366645
2017-06-05,72.63,72.94821968678997,-0.004362268032808481
2017-06-06,72.18,73.47821968678996,-0.017668088480147892
2017-06-07,72.71,72.99821968678997,-0.003948311178363251
2017-06-08,72.23,73.60821968678997,-0.018723719886915013
2017-06-09,72.84,72.92821968678996,-0.0012096783271117184
2017-06-12,72.16,72.82821968678996,-0.009175285207626338
2017-06-13,72.06,72.92821968678996,-0.011905126582258063
2017-06-14,72.16,72.78821968678996,-0.008630787914489568
2017-06-15,72.02,72.42821968678996,-0.005636196617220146
2017-06-16,71.66,73.33821968678996,-0.0228832891493308
2017-06-19,72.57,72.18821968678996,0.005288678885093656
2017-06-20,71.42,72.63821968678997,-0.01677105650500288
2017-06-21,71.87,73.02821968678997,-0.015859892131527276
2017-06-22,72.26,72.98821968678996,-0.009977222213597203
2017-06-23,72.22,73.29821968678996,-0.01471003922601799
2017-06-26,72.53,72.47821968678996,0.0007144258431541761
2017-06-27,71.71,73.03821968678996,-0.018185269198589094
2017-06-28,72.27,72.28821968678996,-0.00025204226731412316
2017-06-29,71.52,72.53821968678996,-0.0140370096093686
2017-06-30,71.77,72.12821968678996,-0.004966429066813216
2017-07-03,71.36,72.79821968678996,-0.019756248064551785
2017-07-05,72.03,71.78821968678996,0.0033679664193502212
2017-07-06,71.02,72.46821968678996,-0.01998420401452139
2017-07-07,71.7,71.59821968678996,0.0014215481007109343
2017-07-10,70.83,71.61821968678997,-0.01100585423984446
2017-07-11,70.85,72.59821968678996,-0.02408075148856681
2017-07-12,71.83,72.30821968678997,-0.006613628282668649
2017-07-13,71.54,73.12821968678996,-0.021718287325909746
2017-07-14,72.36,73.51821968678996,-0.015754185720551095
2017-07-17,72.75,73.07821968678996,-0.004491347602564755
2017-07-18,72.31,73.39821968678996,-0.014826240901123833
2017-07-19,72.63,73.09821968678996,-0.006405350072767657
2017-07-20,72.33,73.28821968678996,-0.013074675451049012
2017-07-21,72.52,73.58821968678996,-0.014516177879238978
2017-07-24,72.82,73.21821968678996,-0.005438805921442191
2017-07-25,72.45,73.21821968678996,-0.010492192927883504
2017-07-26,72.45,72.46821968678996,-0.0002514162327804659
2017-07-27,71.7,72.49821968678997,-0.011010197081231299
2017-07-28,71.73,72.21821968678996,-0.006760339550149097
2017-07-31,71.45,71.85821968678997,-0.005680904544661414
2017-08-01,71.09,71.07821968678996,0.0001657373139332119
2017-08-02,70.31,71.03821968678996,-0.01025109708549432
2017-08-03,70.27,70.84821968678996,-0.008161386261308912
2017-08-04,70.08,72.83821968678996,-0.03786775265307851
2017-08-07,72.07,69.00821968678996,0.04436834230917186
2017-08-08,68.24,67.46458856520488,0.011493606516931099
2017-08-09,66.53,66.55458856520487,-0.00036944958619611334
2017-08-10,65.62,67.82458856520488,-0.03250426743223711
2017-08-11,66.89,67.31458856520487,-0.006307526707878375
2017-08-14,66.38,66.79458856520488,-0.0062069184661592836
2017-08-15,65.86,67.72458856520488,-0.027531929018803414
2017-08-16,66.79,67.44458856520487,-0.009705575779026532
2017-08-17,66.51,67.40458856520488,-0.013271923829628829
2017-08-18,66.47,67.92458856520487,-0.02141475709946372
2017-08-21,66.99,68.11458856520488,-0.016510245292435943
2017-08-22,67.18,67.78458856520487,-0.008919262888544166
2017-08-23,66.85,68.01458856520487,-0.01712262897964023
2017-08-24,67.08,68.21458856520488,-0.016632638106735098
2017-08-25,67.28,67.43458856520488,-0.002292422456991794
2017-08-28,66.5,66.98458856520487,-0.007234329202950307
2017-08-29,66.05,67.45458856520487,-0.020822728224739406
2017-08-30,66.52,69.04458856520488,-0.036564611617906695
2017-08-31,68.11,68.98458856520487,-0.01267802828711817
2017-09-01,68.05,68.52458856520487,-0.006925814151416243
2017-09-05,67.59,68.55458856520487,-0.014070372026044664
2017-09-06,67.62,69.49458856520488,-0.026974597647210996
2017-09-07,68.56,69.69458856520487,-0.016279435585495494
2017-09-08,68.76,70.57458856520488,-0.02571164213771293
2017-09-11,69.64,69.92458856520487,-0.004069935498290267
2017-09-12,68.99,67.16458856520487,0.02717818233968594
2017-09-13,66.23,64.13458856520488,0.03267209600424503
2017-09-14,63.2,65.93458856520488,-0.04147426449018554
2017-09-15,65.0,64.38458856520488,0.009558365573336891
2017-09-18,63.45,63.00458856520487,0.007069507871385605
2017-09-19,62.07,63.984588565204874,-0.029922651815659784
2017-09-20,63.05,63.14458856520487,-0.001497967875856876
2017-09-21,62.21,63.36458856520487,-0.01822135346174858
2017-09-22,62.43,63.944588565204874,-0.02368595371695037
2017-09-25,63.01,63.984588565204874,-0.015231614159895712
2017-09-26,63.05,64.56458856520487,-0.023458502545482318
2017-09-27,63.63,64.35458856520488,-0.011259314702489531
2017-09-28,63.42,65.24458856520488,-0.027965362420538487
2017-09-29,64.31,64.48458856520487,-0.0027074463695823114
2017-10-02,63.55,64.91458856520487,-0.0210212926765172
2017-10-03,63.98,65.04458856520488,-0.01636705817790929
2017-10-04,64.11,64.91458856520487,-0.012394572360212686
2017-10-05,63.98,64.45458856520487,-0.00736314629833934
2017-10-06,63.52,63.75458856520487,-0.0036795557854623073
2017-10-09,62.82,63.59458856520487,-0.012180101840122304
2017-10-10,62.66,64.20458856520487,-0.024057292472736913
2017-10-11,63.27,64.08458856520487,-0.012711146056216593
2017-10-12,63.15,64.40458856520488,-0.019479800945156223
2017-10-13,63.47,65.17458856520487,-0.0261541898879728
2017-10-16,64.24,65.60458856520488,-0.020800200032481064
2017-10-17,64.67,65.47458856520488,-0.012288562369561218
2017-10-18,64.54,66.10458856520488,-0.02366838065502186
2017-10-19,65.17,67.23458856520487,-0.030707238777889057
2017-10-20,66.3,65.91458856520487,0.005847134043988955
2017-10-23,64.98,66.00458856520486,-0.015522989953837496
2017-10-24,65.07,65.95458856520487,-0.013412085261214957
2017-10-25,65.02,64.83458856520487,0.002859761107431913
2017-10-26,63.9,60.974588565204876,0.04797755103614598
2017-10-27,60.04,61.874588565204874,-0.029650113362314157
2017-10-30,60.94,62.584588565204875,-0.026277852150317083
2017-10-31,61.65,61.514588565204875,0.0022012897745644633
2017-11-01,60.58,60.77458856520487,-0.0032018080220501677
2017-11-02,59.84,61.82458856520487,-0.03210031172486927
2017-11-03,60.89,55.86458856520487,0.08995701147838031
2017-11-06,54.93,56.693126962200175,-0.031099483423726704
2017-11-07,55.69,55.903126962200176,-0.003812433646945834
2017-11-08,54.9,55.64312696220018,-0.01335523366084379
2017-11-09,54.64,53.593126962200174,0.019533718167596303
2017-11-10,52.59,53.163126962200174,-0.010780535212078002
2017-11-13,52.16,53.42312696220018,-0.02364382307860624
2017-11-14,52.42,54.31312696220017,-0.034855790268119025
2017-11-15,53.31,55.52312696220017,-0.03985955192521584
2017-11-16,54.52,55.21312696220018,-0.012553662513530517
2017-11-17,54.21,53.943126962200175,0.004947303814753612
2017-11-20,52.94,54.31312696220017,-0.02528167754281241
2017-11-21,53.31,55.86312696220018,-0.04570325903753558
2017-11-22,54.86,55.88312696220017,-0.018308334157682737
2017-11-24,54.88,55.82312696220018,-0.01689491459048509
2017-11-27,54.82,56.293126962200176,-0.026168860066866695
2017-11-28,55.29,56.14312696220018,-0.015195572608105112
2017-11-29,55.14,57.043126962200176,-0.03336294946560858
2017-11-30,56.04,56.42312696220018,-0.006790246886827944
2017-12-01,55.42,56.85312696220018,-0.02520753103260298
2017-12-04,55.85,56.763126962200175,-0.01608662191581245
2017-12-05,55.76,54.00312696220018,0.03253280201773423
2017-12-06,53.0,54.00312696220018,-0.018575349588595524
2017-12-07,53.0,54.25312696220018,-0.023097783157702056
2017-12-08,53.25,54.583126962200176,-0.024423792413420964
2017-12-11,53.58,54.18312696220018,-0.011131269013339495
2017-12-12,53.18,54.88312696220017,-0.03103188641881094
2017-12-13,53.88,54.873126962200175,-0.018098603399880897
2017-12-14,53.87,56.03312696220018,-0.03860443061939811
2017-12-15,55.03,56.03312696220018,-0.017902391256459538
2017-12-18,55.03,57.07312696220018,-0.035798405851379944
2017-12-19,56.07,56.763126962200175,-0.012210866442607049
2017-12-20,55.76,56.81312696220017,-0.018536683659409525
2017-12-21,55.81,56.693126962200175,-0.015577319677374524
2017-12-22,55.69,56.39312696220018,-0.012468309527710386
2017-12-26,55.39,56.263126962200175,-0.01551863554947408
2017-12-27,55.26,56.343126962200174,-0.019223763759629975
2017-12-28,55.34,55.81312696220017,-0.008476983604960853
2017-12-29,54.81,57.053126962200174,-0.03931645961642605
2018-01-02,56.05,57.583126962200176,-0.026624586803119965
2018-01-03,56.58,57.61312696220018,-0.017932145270955546
2018-01-04,56.61,58.513126962200175,-0.03252478650525048
2018-01-05,57.51,59.31312696220017,-0.030400133234406823
2018-01-08,58.31,58.61312696220018,-0.005171656553926263
2018-01-09,57.61,58.093126962200174,-0.008316422053068928
2018-01-10,57.09,58.49312696220018,-0.023987894562499834
2018-01-11,57.49,59.70312696220017,-0.037068861796826225
2018-01-12,58.7,60.64312696220018,-0.032041998154405116
2018-01-16,59.64,60.88312696220017,-0.02041825090508209
2018-01-17,59.88,59.53312696220018,0.005826554987109489
2018-01-18,58.53,60.583126962200176,-0.033889418806018146
2018-01-19,59.58,60.93312696220018,-0.022206754021332098
2018-01-22,59.93,60.843126962200174,-0.01500789009032144
2018-01-23,59.84,61.71312696220018,-0.030352164189435427
2018-01-24,60.71,62.293126962200176,-0.025414151438582055
2018-01-25,61.29,62.913126962200174,-0.025799495917209647
2018-01-26,61.91,63.28312696220018,-0.021698152858665942
2018-01-29,62.28,62.233126962200174,0.0007531846797332875
2018-01-30,61.23,60.36312696220018,0.014360969708256954
2018-01-31,59.36,60.043126962200176,-0.011377271583977278
2018-02-01,59.04,59.31312696220017,-0.0046048316146649615
2018-02-02,58.31,57.31312696220017,0.01739345051714425
2018-02-05,56.31,58.67312696220018,-0.040276138064409106
2018-02-06,57.67,58.233126962200174,-0.009670216791993758
2018-02-07,57.23,56.57312696220018,0.011611043494886175
2018-02-08,55.57,57.27312696220017,-0.029736929909977228
2018-02-09,56.27,57.61312696220018,-0.023312863456993016
2018-02-12,56.61,53.85312696220018,0.0511924412436604
2018-02-13,52.85,54.67312696220018,-0.033345942760154346
2018-02-14,53.67,54.63312696220017,-0.01762899207410451
2018-02-15,53.63,55.53312696220018,-0.03427012067041679
2018-02-16,54.53,54.31312696220017,0.003993013290336966
2018-02-20,53.31,54.873126962200175,-0.028486201693534774
2018-02-21,53.87,54.40940452960356,-0.009913810567621306
2018-02-22,53.31,54.469404529603565,-0.02128542692207036
2018-02-23,53.37,54.189404529603564,-0.015121120756289685
2018-02-26,53.09,53.80940452960357,-0.013369494345691568
2018-02-27,52.71,53.009404529603565,-0.0056481398397214555
2018-02-28,51.91,50.859404529603566,0.020656857470380263
2018-03-01,49.76,52.22940452960356,-0.04727996713429716
2018-03-02,51.13,52.899404529603565,-0.033448477262411735
2018-03-05,51.8,52.88940452960357,-0.020597783985142115
2018-03-06,51.79,53.74940452960357,-0.036454441621290634
2018-03-07,52.65,53.74940452960357,-0.02045426436302278
2018-03-08,52.65,54.76940452960356,-0.03869687004645084
2018-03-09,53.67,54.31940452960357,-0.011955295446025138
2018-03-12,53.22,54.45940452960357,-0.02275831952826146
2018-03-13,53.36,54.66940452960357,-0.02395132233230246
2018-03-14,53.57,54.429404529603566,-0.01578934285669331
2018-03-15,53.33,54.469404529603565,-0.020918248316526222
2018-03-16,53.37,54.299404529603564,-0.017116293220064027
2018-03-19,53.2,52.649404529603565,0.010457772035899371
2018-03-20,51.55,52.609404529603566,-0.02013717013290728
2018-03-21,51.51,52.80940452960357,-0.024605551628122613
2018-03-22,51.71,51.759404529603565,-0.0009545034386032603
2018-03-23,50.66,52.49940452960357,-0.03503667415058698
2018-03-26,51.4,52.13940452960357,-0.014181299849401863
2018-03-27,51.04,53.079404529603565,-0.038421767306491605
2018-03-28,51.98,53.80940452960357,-0.03399785865679139
2018-03-29,52.71,52.72940452960356,-0.00036800206216380804
2018-04-02,51.63,53.51940452960356,-0.03530316800439104
2018-04-03,52.42,54.829404529603565,-0.04394365669797995
2018-04-04,53.73,54.289404529603566,-0.010304119826890501
2018-04-05,53.19,53.47940452960356,-0.005411513687355374
2018-04-06,52.38,53.549404529603564,-0.02183786243518515
2018-04-09,52.45,55.47940452960356,-0.05460412842007134
2018-04-10,54.38,55.26940452960356,-0.016092167758514075
2018-04-11,54.17,55.77940452960357,-0.028853024573781805
2018-04-12,54.68,55.19940452960356,-0.009409603854059756
2018-04-13,54.1,55.94940452960356,-0.03305494571662537
2018-04-16,54.85,56.799404529603564,-0.03432086208910068
2018-04-17,55.7,56.72940452960356,-0.018145872288618525
2018-04-18,55.63,55.80940452960357,-0.0032145931517402193
2018-04-19,54.71,55.26940452960356,-0.010121414087317149
2018-04-20,54.17,58.969404529603565,-0.08138804466296057
2018-04-23,57.87,59.009404529603565,-0.019308863369938867
2018-04-24,57.91,59.51940452960356,-0.027039997162657814
2018-04-25,58.42,60.899404529603565,-0.040713116142183425
2018-04-26,59.8,61.33940452960356,-0.025096502670817755
2018-04-27,60.24,60.70940452960357,-0.007731990343846529
2018-04-30,59.61,61.38940452960357,-0.028985531676650966
2018-05-01,60.29,61.16940452960357,-0.014376542265961967
2018-05-02,60.07,59.939404529603564,0.002178791588293816
2018-05-03,58.84,60.34940452960357,-0.025011092344136454
2018-05-04,59.25,60.91940452960357,-0.027403493886620778
2018-05-07,59.82,56.84940452960357,0.05225376580417018
2018-05-08,55.75,56.76724388147249,-0.017919557334797664
2018-05-09,56.14,57.58724388147249,-0.025131327424720018
2018-05-10,56.96,57.83724388147249,-0.015167456514183941
2018-05-11,57.21,58.13724388147249,-0.0159492232442755
2018-05-14,57.51,57.447243881472495,0.001092413043469742
2018-05-15,56.82,57.40724388147249,-0.01022943868695314
2018-05-16,56.78,57.31724388147249,-0.009373163206930712
2018-05-17,56.69,57.04724388147249,-0.006262246116828019
2018-05-18,56.42,56.67724388147249,-0.004538750719961904
2018-05-21,56.05,56.54724388147249,-0.008793423823002855
2018-05-22,55.92,56.01724388147249,-0.0017359633344019576
2018-05-23,55.39,55.92724388147249,-0.009606121170767534
2018-05-24,55.3,55.86724388147249,-0.010153425192693466
2018-05-25,55.24,55.527243881472494,-0.005173026093022726
2018-05-29,54.9,56.78724388147249,-0.033233588258158586
2018-05-30,56.16,54.89724388147249,0.023002176962725107
2018-05-31,54.27,55.15724388147249,-0.016085718194677856
2018-06-01,54.53,55.71724388147249,-0.02130837419019005
2018-06-04,55.09,55.78724388147249,-0.012498267219543502
2018-06-05,55.16,56.45724388147249,-0.02297745678474772
2018-06-06,55.83,56.46724388147249,-0.011285195410105309
2018-06-07,55.84,57.18724388147249,-0.02355846846308618
2018-06-08,56.56,57.72724388147249,-0.02021998285366111
2018-06-11,57.1,57.85724388147249,-0.013088142999410635
2018-06-12,57.23,57.35724388147249,-0.002218444835589417
2018-06-13,56.73,57.78724388147249,-0.018295454333157157
2018-06-14,57.16,58.10724388147249,-0.016301648782459655
2018-06-15,57.48,57.807243881472495,-0.00566094938107542
2018-06-18,57.18,57.40724388147249,-0.003958453082013036
2018-06-19,56.78,57.027243881472494,-0.00433553972880707
2018-06-20,56.4,57.14724388147249,-0.013075764126478817
2018-06-21,56.52,59.20724388147249,-0.04538707944001086
2018-06-22,58.58,59.08724388147249,-0.008584659702354891
2018-06-25,58.46,59.33724388147249,-0.014784034850435668
2018-06-26,58.71,58.50724388147249,0.003465487434996417
2018-06-27,57.88,57.61724388147249,0.004560372916622812
2018-06-28,56.99,57.597243881472494,-0.0105429329695379
2018-06-29,56.97,58.14724388147249,-0.020245910259688138
2018-07-02,57.52,58.67724388147249,-0.019722192197883626
2018-07-03,58.05,59.447243881472495,-0.023503930379991433
2018-07-05,58.82,60.07724388147249,-0.02092712315420009
2018-07-06,59.45,60.47724388147249,-0.016985626585195424
2018-07-09,59.85,60.127243881472495,-0.00461095276575485
2018-07-10,59.5,59.127243881472495,0.006304303973219794
2018-07-11,58.5,59.277243881472494,-0.013112011129036816
2018-07-12,58.65,59.33724388147249,-0.011581998699590312
2018-07-13,58.71,58.72724388147249,-0.0002936266089260675
2018-07-16,58.1,59.18724388147249,-0.01836956428736214
2018-07-17,58.56,58.46724388147249,0.0015864629896964466
2018-07-18,57.84,59.277243881472494,-0.024246132029119405
2018-07-19,58.65,59.697243881472495,-0.01754258343235704
2018-07-20,59.07,60.71724388147249,-0.027129753858526784
2018-07-23,60.09,60.877243881472495,-0.012931661016146623
2018-07-24,60.25,61.127243881472495,-0.014351111317459253
2018-07-25,60.5,61.11724388147249,-0.010099340910554422
2018-07-26,60.49,61.47724388147249,-0.016058688046846736
2018-07-27,60.85,62.667243881472494,-0.028998305476934494
2018-07-30,62.04,62.90724388147249,-0.013786073398900145
2018-07-31,62.28,62.277243881472494,4.4255627830169786e-05
2018-08-01,61.65,62.43724388147249,-0.012608562334477047
2018-08-02,61.81,63.557243881472495,-0.027490869250575423
2018-08-03,62.93,65.0772438814725,-0.03299531070159256
2018-08-06,64.45,63.31225394147798,0.017970392581090122
2018-08-07,62.59,62.52225394147797,0.0010835511238198592
2018-08-08,61.8,62.31225394147798,-0.008220757701351555
2018-08-09,61.59,61.40225394147797,0.0030576411527329928
2018-08-10,60.68,61.76225394147797,-0.017522902297306797
2018-08-13,61.04,62.09225394147797,-0.01694662175526307
2018-08-14,61.37,62.252253941477974,-0.014172240932952662
2018-08-15,61.53,62.81225394147798,-0.020414073067217875
2018-08-16,62.09,63.73225394147797,-0.025768019172614953
2018-08-17,63.01,64.77225394147797,-0.02720692633407784
2018-08-20,64.05,65.00225394147797,-0.014649552649901976
2018-08-21,64.28,64.98225394147798,-0.010806857239984535
2018-08-22,64.26,64.52225394147797,-0.004064550220391094
2018-08-23,63.8,64.37225394147798,-0.008889760827673232
2018-08-24,63.65,64.37225394147798,-0.011219957314755447
2018-08-27,63.65,64.03225394147798,-0.005969709294121328
2018-08-28,63.31,64.33225394147797,-0.015890224247511964
2018-08-29,63.61,61.112253941477974,0.04087144389918773
2018-08-30,60.39,61.65225394147797,-0.02047376796112177
2018-08-31,60.93,61.81225394147798,-0.014273123615800687
2018-09-04,61.09,63.97225394147797,-0.04505475051910268
2018-09-05,63.25,63.892253941477975,-0.010052140938183962
2018-09-06,63.17,63.612253941477974,-0.006952338803854263
2018-09-07,62.89,63.502253941477974,-0.009641452129277361
2018-09-10,62.78,64.22225394147797,-0.022457230211699097
2018-09-11,63.5,65.72225394147797,-0.033812807811746226
2018-09-12,65.0,65.96225394147797,-0.014587948167018139
2018-09-13,65.24,66.12225394147798,-0.013342768718362708
2018-09-14,65.4,66.91225394147797,-0.022600552998866208
2018-09-17,66.19,66.85225394147797,-0.009906232062986242
2018-09-18,66.13,66.98225394147798,-0.012723578131942137
2018-09-19,66.26,68.08225394147797,-0.026765476111356934
2018-09-20,67.36,67.91225394147797,-0.008131874726965527
2018-09-21,67.19,66.34225394147798,0.012778372879369337
2018-09-24,65.62,66.87225394147798,-0.01872606152282319
2018-09-25,66.15,67.32225394147797,-0.017412577162032927
2018-09-26,66.6,67.55225394147797,-0.014096553200177997
2018-09-27,66.83,67.41225394147797,-0.008637212189692378
2018-09-28,66.69,68.93762335857438,-0.03260372564460956
2018-10-01,68.16,68.42762335857438,-0.003911042725713076
2018-10-02,67.65,68.79762335857438,-0.01668114830933831
2018-10-03,68.02,69.2076233585744,-0.0171602968132738
2018-10-04,68.43,70.13762335857437,-0.024346752524593618
2018-10-05,69.36,68.98762335857437,0.00539773111895947
2018-10-08,68.21,69.63762335857437,-0.020500747867619462
2018-10-09,68.86,68.50762335857438,0.005143612114249629
2018-10-10,67.73,66.29762335857438,0.021605248708215896
2018-10-11,65.52,66.61762335857438,-0.016476471288480843
2018-10-12,65.84,67.24762335857437,-0.02093194210104221
2018-10-15,66.47,67.49762335857437,-0.015224585806751012
2018-10-16,66.72,68.59762335857437,-0.027371551179836584
2018-10-17,67.82,66.10762335857437,0.02590286194585323
2018-10-18,65.33,65.48762335857437,-0.0024069182921986343
2018-10-19,64.71,65.12762335857438,-0.006412384439012486
2018-10-22,64.35,64.87762335857438,-0.00813259381679643
2018-10-23,64.1,63.54762335857438,0.008692325727254424
2018-10-24,62.77,64.57762335857439,-0.027991481639659477
2018-10-25,63.8,63.46762335857438,0.005236947971846817
2018-10-26,62.69,64.46762335857439,-0.02757389315698977
2018-10-29,63.69,66.13762335857437,-0.03700803316297352
2018-10-30,65.36,65.87762335857438,-0.007857347186873143
2018-10-31,65.1,67.17762335857438,-0.030927312618439062
2018-11-01,66.4,66.27762335857437,0.0018464247090386188
2018-11-02,65.5,67.22762335857438,-0.02569811741461825
2018-11-05,66.45,66.27762335857437,0.00260082713728349
2018-11-06,65.5,69.26762335857438,-0.05439227125017276
2018-11-07,68.49,68.98762335857437,-0.00721322658106216
2018-11-08,68.21,67.77762335857437,0.006379342030601309
2018-11-09,67.0,67.32762335857439,-0.0048661060977828186
2018-11-12,66.55,67.37762335857438,-0.012283356362540299
2018-11-13,66.6,67.78762335857438,-0.01751976687974799
2018-11-14,67.01,68.25762335857438,-0.018278154104784727
2018-11-15,67.48,68.28762335857438,-0.011826789670707827
2018-11-16,67.51,68.42762335857438,-0.013410130493146655
2018-11-19,67.65,67.15762335857438,0.007331656732351588
2018-11-20,66.38,67.09762335857437,-0.010695212775858609
2018-11-21,66.32,66.61762335857438,-0.004467636994078927
2018-11-23,65.84,67.01762335857438,-0.017571846024344473
2018-11-26,66.24,69.22762335857438,-0.043156520672384735
2018-11-27,68.45,69.9576233585744,-0.021550522819320572
2018-11-28,69.18,70.68762335857438,-0.02132796785268498
2018-11-29,69.91,70.73762335857437,-0.011699903379267962
2018-11-30,69.96,71.67762335857438,-0.02396317397386083
2018-12-03,70.9,71.30762335857438,-0.005716406456636625
2018-12-04,70.53,69.40762335857438,0.01617079777573105
2018-12-06,68.63,67.5676233585744,0.0157231613103761
2018-12-07,66.79,67.87762335857438,-0.016023297587024143
2018-12-10,67.1,67.17762335857438,-0.0011554942657029388
2018-12-11,66.4,67.53762335857438,-0.016844290663508232
2018-12-12,66.76,66.49762335857437,0.0039456544185170195
2018-12-13,65.72,63.92762335857438,0.028037592315485638
2018-12-14,63.15,63.31762335857438,-0.0026473412879872704
2018-12-17,62.54,62.837623358574376,-0.004736387894176519
2018-12-18,62.06,62.28762335857438,-0.003654391455329864
2018-12-19,61.51,61.29762335857438,0.00346467986504595
2018-12-20,60.52,60.35762335857438,0.002690242464667092
2018-12-21,59.58,59.09762335857438,0.0081623695507822
2018-12-24,58.32,61.517623358574376,-0.051978980721281154
2018-12-26,60.74,61.80762335857438,-0.0172733281197468
2018-12-27,61.03,61.88762335857438,-0.013857752358744535
2018-12-28,61.11,62.101830495683345,-0.015971034795057903
2018-12-31,61.58,60.43183049568334,0.018999416282759585
2019-01-02,59.91,58.381830495683346,0.02617542977570131
2019-01-03,57.86,58.951830495683346,-0.018520722537416323
2019-01-04,58.43,58.68183049568334,-0.0042914560359849085
2019-01-07,58.16,59.631830495683346,-0.024681960681885995
2019-01-08,59.11,60.43183049568334,-0.021873083850699526
2019-01-09,59.91,62.86183049568334,-0.04695743780299311
2019-01-10,62.34,63.08183049568335,-0.011759812450815144
2019-01-11,62.56,63.22183049568334,-0.010468385532249491
2019-01-14,62.7,64.16183049568335,-0.02278349112533018
2019-01-15,63.64,63.25183049568334,0.006136889656389366
2019-01-16,62.73,61.921830495683345,0.013051447249657677
2019-01-17,61.4,62.72183049568334,-0.021074488503238342
2019-01-18,62.2,61.29183049568334,0.014817137895410504
2019-01-22,60.77,60.83183049568335,-0.001016416819607846
2019-01-23,60.31,60.601830495683345,-0.00481553928810996
2019-01-24,60.08,61.11183049568334,-0.01688430026255272
2019-01-25,60.59,60.61183049568334,-0.00036016888955192616
2019-01-28,60.09,60.72183049568334,-0.01040532689027307
2019-01-29,60.2,61.55183049568335,-0.02196247430493803
2019-01-30,61.03,61.461830495683344,-0.007025994705993521
2019-01-31,60.94,61.101830495683345,-0.002648537603055612
2019-02-01,60.58,62.04183049568334,-0.023562014273338594
2019-02-04,61.52,63.01183049568335,-0.02367540323694517
2019-02-05,62.49,63.86183049568334,-0.021481227284521176
2019-02-06,63.34,63.021830495683346,0.005048560186433404
2019-02-07,62.5,59.671830495683345,0.047395387083378315
2019-02-08,59.15,60.91183049568335,-0.028924274337941647
2019-02-11,60.39,61.531830495683344,-0.018556745126629193
2019-02-12,61.01,62.61183049568334,-0.02558351166228534
2019-02-13,62.09,62.891830495683344,-0.012749358531365607
2019-02-14,62.37,62.91183049568335,-0.008612537441912926
2019-02-15,62.39,63.631830495683346,-0.01951586943216399
2019-02-19,63.11,60.69183049568335,0.039843410300314464
2019-02-20,60.17,60.50183049568334,-0.0054846356377104
2019-02-21,59.98,60.461830495683344,-0.007969168179877473
2019-02-22,59.94,60.351830495683345,-0.0068238277497283395
2019-02-25,59.83,59.01183049568335,0.013864499668019947
2019-02-26,58.49,58.921830495683345,-0.007328871015216953
2019-02-27,58.4,59.82183049568334,-0.023767753074455666
2019-02-28,59.3,60.59183049568335,-0.021320209096098885
2019-03-01,60.07,60.281830495683344,-0.0035140023775241946
2019-03-04,59.76,59.391830495683344,0.0061989923739329544
2019-03-05,58.87,58.22183049568334,0.011132757228660362
2019-03-06,57.7,57.921830495683345,-0.0038298253661005477
2019-03-07,57.4,59.09183049568335,-0.028630531183273078
2019-03-08,58.57,60.451830495683346,-0.0311294212309704
2019-03-11,59.93,60.23183049568335,-0.005011145987086962
2019-03-12,59.71,60.671830495683345,-0.01585299945337526
2019-03-13,60.15,59.62183049568335,0.00885865965411603
2019-03-14,59.1,59.811830495683346,-0.01190116553504772
2019-03-15,59.29,60.30183049568335,-0.01677943252080516
2019-03-18,59.78,61.021830495683346,-0.020350593969336805
2019-03-19,60.5,60.641830495683344,-0.0023388227981251397
2019-03-20,60.12,61.741830495683345,-0.026267936707784156
2019-03-21,61.22,60.32183049568334,0.014889626142577495
2019-03-22,59.8,59.391830495683344,0.006872485675387896
2019-03-25,58.87,59.86183049568334,-0.01656866299394011
