date,ESS,dcf,Deviation
2020-01-08,298.04,300.58410614042464,-0.008463874464593513
2020-01-09,299.46,303.5241061404247,-0.013389731023685014
2020-01-10,302.4,306.62410614042466,-0.013776171070157717
2020-01-13,305.5,302.94410614042465,0.008436849596244134
2020-01-14,301.82,303.95410614042464,-0.007021145947075036
2020-01-15,302.83,307.15410614042463,-0.014077969507748533
2020-01-16,306.03,309.99410614042466,-0.012787682287833557
2020-01-17,308.87,312.62410614042466,-0.012008370649249867
2020-01-21,311.5,310.9741061404247,0.0016911178429044327
2020-01-22,309.85,313.63410614042465,-0.012065352799132012
2020-01-23,312.51,310.5941061404247,0.0061684810551720926
2020-01-24,309.47,310.0641061404247,-0.0019160751878697369
2020-01-27,308.94,309.5341061404247,-0.0019193559890139378
2020-01-28,308.41,304.62410614042466,0.012428083606194074
2020-01-29,303.5,313.25410614042465,-0.031137999308625486
2020-01-30,312.13,310.88410614042465,0.00400758300269155
2020-01-31,309.76,312.51410614042464,-0.008812741845282135
2020-02-03,311.39,312.70410614042464,-0.004202394898628392
2020-02-04,311.58,311.14410614042464,0.0014009388285780577
2020-02-05,310.02,315.86410614042467,-0.018501963429255697
2020-02-06,314.74,315.9141061404247,-0.0037165359748221327
2020-02-07,314.79,318.46410614042463,-0.011536955247335001
2020-02-10,317.34,318.95410614042464,-0.0050606219181703604
2020-02-11,317.83,320.30410614042466,-0.007724241097739837
2020-02-12,319.18,322.63410614042465,-0.010705954747763924
2020-02-13,321.51,325.2941061404247,-0.011632876430878625
2020-02-14,324.17,325.0441061404247,-0.0026891924016214652
2020-02-18,323.92,322.75410614042465,0.0036123285107583225
2020-02-19,321.63,327.23410614042473,-0.01712567863577108
2020-02-20,326.11,330.15410614042463,-0.012249146883863138
2020-02-21,329.03,326.93410614042466,0.006410753176895767
2020-02-24,325.81,319.0341061404247,0.021238775821017963
2020-02-25,317.91,318.0641061404247,-0.00048451283074568696
2020-02-26,316.94,297.8141061404247,0.06422091319797008
2020-02-27,296.69,284.48410614042473,0.04290536306288506
2020-02-28,283.36,294.5641061404247,-0.03803622337842982
2020-03-02,293.44,293.01410614042464,0.0014534926839708806
2020-03-03,291.89,303.99410614042466,-0.03981691057797487
2020-03-04,302.87,298.20410614042464,0.01564664524564985
2020-03-05,297.08,295.7841061404247,0.004381215327912358
2020-03-06,294.66,280.36410614042467,0.050990456861175426
2020-03-09,279.24,295.2841061404247,-0.05433447248527079
2020-03-10,294.16,278.6641061404247,0.055607785567354906
2020-03-11,277.54,263.83410614042464,0.051948908577727604
2020-03-12,262.71,276.85410614042473,-0.05108866304208126
2020-03-13,275.73,224.79410614042465,0.22658909850490772
2020-03-16,223.67,237.19410614042465,-0.057017041276810065
2020-03-17,236.07,207.37410614042466,0.1383774203715855
2020-03-18,206.25,210.19410614042465,-0.018764113860498588
2020-03-19,209.07,197.4541061404247,0.058828322624571605
2020-03-20,196.33,183.35410614042465,0.07076958423629498
2020-03-23,182.23,189.13410614042465,-0.03650376064536254
2020-03-24,188.01,201.89410614042467,-0.06876924941418439
2020-03-25,200.77,219.82410614042468,-0.08667887464649948
2020-03-26,218.7,229.72410614042468,-0.047988460269319466
2020-03-27,228.6,226.63410614042465,0.008674307204041387
2020-03-30,225.51,224.34718778634442,0.005183092443141968
2020-03-31,220.24,204.4271877863444,0.07735180620976045
2020-04-01,200.32,198.5771877863444,0.008776497608228517
2020-04-02,194.47,194.96718778634445,-0.002550110056925625
2020-04-03,190.86,216.71718778634445,-0.11931304595847902
2020-04-06,212.61,218.7371877863444,-0.028011641954221456
2020-04-07,214.63,238.22718778634444,-0.09905329448588263
2020-04-08,234.12,251.06718778634442,-0.06750060784831147
2020-04-09,246.96,243.90718778634442,0.012516286384843145
2020-04-13,239.8,256.7271877863445,-0.06593453514721526
2020-04-14,252.62,249.50718778634442,0.01247584184356687
2020-04-15,245.4,250.13718778634444,-0.0189383586993499
2020-04-16,246.03,264.9471877863444,-0.07139984366091612
2020-04-17,260.84,246.00718778634442,0.06029422289294151
2020-04-20,241.9,242.89718778634443,-0.0041053904140774256
2020-04-21,238.79,248.8271877863444,-0.0403379866791842
2020-04-22,244.72,245.3571877863444,-0.0025969803130416746
2020-04-23,241.25,245.71718778634445,-0.018180200687583747
2020-04-24,241.61,256.1771877863444,-0.05686371964740922
2020-04-27,252.07,251.56718778634442,0.001998719380218228
2020-04-28,247.46,253.3271877863444,-0.023160513633036395
2020-04-29,249.22,248.2071877863444,0.004080511216006499
2020-04-30,244.1,240.9171877863444,0.013211229314523676
2020-05-01,236.81,246.39718778634443,-0.03890948542260819
2020-05-04,242.29,248.62718778634442,-0.025488716028072678
2020-05-05,244.52,245.4971877863444,-0.003980443911214326
2020-05-06,241.39,253.16718778634444,-0.04651940833771706
2020-05-07,249.06,250.75718778634442,-0.00676825179500129
2020-05-08,246.65,247.0271877863444,-0.0015269079882438419
2020-05-11,242.92,234.00718778634442,0.03808777114057382
2020-05-12,229.9,234.88718778634444,-0.021232268278850608
2020-05-13,230.78,229.1171877863444,0.007257474787121687
2020-05-14,225.01,230.65718778634442,-0.02448303406688268
2020-05-15,226.55,244.7071877863444,-0.07419965040911491
2020-05-18,240.6,235.09718778634442,0.023406542058072244
2020-05-19,230.99,239.96718778634445,-0.03741006372228406
2020-05-20,235.86,239.53718778634442,-0.015351218824628976
2020-05-21,235.43,240.5171877863444,-0.021151036369440046
2020-05-22,236.41,251.31718778634442,-0.059316228697488316
2020-05-26,247.21,252.14718778634443,-0.019580578429960194
2020-05-27,248.04,252.96718778634445,-0.019477576635377525
2020-05-28,248.86,246.87718778634442,0.008031573234589695
2020-05-29,242.77,251.0171877863444,-0.032855072033410204
2020-06-01,246.91,250.89718778634443,-0.0158917197180376
2020-06-02,246.79,257.1671877863444,-0.04035191221582213
2020-06-03,253.06,254.58718778634437,-0.005998682807345501
2020-06-04,250.48,266.6271877863444,-0.06056091998871316
2020-06-05,262.52,264.4071877863444,-0.007137429969828912
2020-06-08,276.2,,
2020-06-09,268.04,,
2020-06-10,260.3,248.7471877863444,0.04644399125259113
2020-06-11,246.09,,
2020-06-12,249.68,,
2020-06-15,244.639999,255.6971877863444,-0.04324329446901687
2020-06-16,251.589996,247.2071877863444,0.017729291178392392
2020-06-17,243.100006,247.03718778634442,-0.015937607700382217
2020-06-18,242.929993,237.88718778634444,0.021198305215935687
2020-06-19,233.779999,237.68718778634442,-0.016438365158565338
2020-06-22,233.580002,236.3571877863444,-0.011749952740404246
2020-06-23,232.25,231.87718778634442,0.0016078003067687696
2020-06-24,227.770004,233.3671877863444,-0.023984450596665763
2020-06-25,229.259995,228.89718778634443,0.0015850225909905813
2020-06-26,224.789993,230.53718778634442,-0.02492957791985717
2020-06-29,226.429993,233.2771877863444,-0.029352183346001537
2020-06-30,229.169998,243.47718778634444,-0.05876193131858931
2020-07-01,239.369995,241.15718778634442,-0.0074109040777495805
2020-07-02,237.050003,239.30718778634443,-0.009432164604933013
2020-07-06,235.199997,232.22718778634444,0.01280129704877897
2020-07-07,228.119995,231.0271877863444,-0.012583769097483932
2020-07-08,226.919998,228.0271877863444,-0.004855516559638562
2020-07-09,223.919998,229.43718978634442,-0.02404663250749417
2020-07-10,225.330002,228.99718678634443,-0.01601410409362769
2020-07-13,224.889999,232.40719078634442,-0.0323449191090438
2020-07-14,228.300003,230.3771917863444,-0.009016468905788333
2020-07-15,226.270004,228.36718278634444,-0.009183363216887952
2020-07-16,224.259995,227.27718578634443,-0.01327537903069953
2020-07-17,223.169998,219.3471927863444,0.017428101837524856
2020-07-20,215.240005,219.8271887863444,-0.02086722671417507
2020-07-21,215.720001,224.93718978634442,-0.040976722413484934
2020-07-22,220.830002,220.43718978634442,0.001781968886630736
2020-07-23,216.330002,218.2271827863444,-0.00869360435359623
2020-07-24,214.119995,216.66718578634442,-0.011756237000540626
2020-07-27,212.559998,222.13718678634442,-0.04311384746019997
2020-07-28,218.029999,223.2571817863444,-0.02341327944982652
2020-07-29,219.149994,224.7271827863444,-0.0248175975740631
2020-07-30,220.619995,224.8471927863444,-0.018800313821846215
2020-07-31,220.740005,,
2020-08-03,214.240005,,
2020-08-04,214.270004,,
2020-08-05,217.369995,,
2020-08-06,220.020004,,
