date,FFIV,dcf,Deviation
2002-03-21,13.05,15.844444801671823,-0.1763674800001176
2002-03-22,13.04,15.324444801671824,-0.14907194559000292
2002-03-25,12.52,14.834444801671824,-0.15601829610845896
2002-03-26,12.03,14.654444801671824,-0.1790886544792485
2002-03-27,11.85,14.424444801671823,-0.178477912811829
2002-03-28,11.62,12.594259813905195,-0.07735744921107035
2002-04-01,11.46,11.664259813905195,-0.017511596720581668
2002-04-02,10.53,11.894259813905196,-0.11469900903882091
2002-04-03,10.76,9.714259813905196,0.10765001205731695
2002-04-04,8.58,9.554259813905196,-0.10197124977565142
2002-04-05,8.42,9.364259813905196,-0.10083656718954381
2002-04-08,8.23,9.174259813905195,-0.10292490435838797
2002-04-09,8.04,9.024259813905195,-0.10906820439595288
2002-04-10,7.89,8.614259813905196,-0.08407684810435967
2002-04-11,7.48,8.524259813905195,-0.12250445630502083
2002-04-12,7.39,8.634259813905196,-0.14410729358657426
2002-04-15,7.5,8.854259813905195,-0.15295008757009754
2002-04-16,7.72,8.554259813905196,-0.09752565763189502
2002-04-17,7.42,8.454259813905196,-0.12233593912078389
2002-04-18,7.32,8.294259813905196,-0.11746193581636599
2002-04-19,7.16,7.674259813905196,-0.06701099863382198
2002-04-22,6.54,7.784259813905195,-0.15984304784926973
2002-04-23,6.65,7.674259813905196,-0.13346691912219488
2002-04-24,6.54,7.434259813905196,-0.12028901817939608
2002-04-25,6.3,7.204259813905195,-0.12551737961474563
2002-04-26,6.07,7.134259813905196,-0.1491759259777553
2002-04-29,6.0,7.644259813905196,-0.215097321903453
2002-04-30,6.51,7.2342598139051955,-0.10011526162124751
2002-05-01,6.1,7.0642598139051955,-0.13649835075532746
2002-05-02,5.93,7.5242598139051955,-0.2118826108262406
2002-05-03,6.39,6.694259813905195,-0.04545085227693024
2002-05-06,5.56,6.724259813905196,-0.1731431928756837
2002-05-07,5.59,7.574259813905195,-0.2619740889086475
2002-05-08,6.44,7.0242598139051955,-0.08317742073671541
2002-05-09,5.89,6.884259813905196,-0.14442508574370438
2002-05-10,5.75,7.054259813905196,-0.18488967635332465
2002-05-13,5.92,7.904259813905195,-0.25103676506362815
2002-05-14,6.77,7.894259813905196,-0.14241484830850004
2002-05-15,6.76,7.824259813905195,-0.1360205104658978
2002-05-16,6.69,7.724259813905196,-0.13389759521596145
2002-05-17,6.59,7.4842598139051955,-0.11948540485509707
2002-05-20,6.35,7.294259813905195,-0.12945245137897798
2002-05-21,6.16,7.454259813905195,-0.17362687191166581
2002-05-22,6.32,7.724259813905196,-0.1817986250769621
2002-05-23,6.59,7.5642598139051955,-0.1287977724025604
2002-05-24,6.43,7.394259813905196,-0.1304065367153947
2002-05-28,6.26,7.384259813905196,-0.1522508473751314
2002-05-29,6.25,7.134259813905196,-0.1239455580495833
2002-05-30,6.0,7.044259813905195,-0.14824266019317633
2002-05-31,5.91,6.934259813905196,-0.14771004280100064
2002-06-03,5.8,7.104259813905196,-0.18358841710045049
2002-06-04,5.97,7.464259813905196,-0.20018861228832552
2002-06-05,6.33,7.094259813905196,-0.10772932398207324
2002-06-06,5.96,7.214259813905196,-0.1738584201649711
2002-06-07,6.08,7.164259813905195,-0.15134289404199752
2002-06-10,6.03,7.154259813905195,-0.15714551094720608
2002-06-11,6.02,6.954259813905195,-0.13434353028299617
2002-06-12,5.82,6.644259813905196,-0.12405592752110228
2002-06-13,5.51,6.624259813905195,-0.1682089539371957
2002-06-14,5.49,6.794259813905195,-0.19196496007348507
2002-06-17,5.66,6.714259813905196,-0.1570180247898405
2002-06-18,5.58,6.694259813905195,-0.16645004001647423
2002-06-19,5.56,6.184259813905196,-0.10094333561173463
2002-06-20,5.05,5.764259813905196,-0.1239118008147686
2002-06-21,4.63,5.754259813905196,-0.19537870208578645
2002-06-24,4.62,5.304259813905196,-0.12900194144174426
2002-06-25,4.17,5.534259813905195,-0.24651170342191053
2002-06-26,4.4,5.634259813905196,-0.21906334721360854
2002-06-27,4.5,6.0242598139051955,-0.25302026489410356
2002-06-28,4.89,5.223793541220345,-0.06389868561734291
2002-07-01,4.49,4.403793541220344,0.019575499617034087
2002-07-02,3.67,4.653793541220344,-0.21139604335828965
2002-07-03,3.92,4.713793541220344,-0.16839802895033895
2002-07-05,3.98,4.513793541220345,-0.11825829789193876
2002-07-08,3.78,5.0237935412203445,-0.24758054466510004
2002-07-09,4.29,5.413793541220344,-0.20757968191136922
2002-07-10,4.68,5.583793541220344,-0.1618601287007505
2002-07-11,4.85,5.7337935412203445,-0.15413766381135585
2002-07-12,5.0,5.763793541220345,-0.13251577034430517
2002-07-15,5.03,6.383793541220344,-0.21206725005733018
2002-07-16,5.65,6.4837935412203445,-0.12859655939374837
2002-07-17,5.75,6.2337935412203445,-0.07760820726918649
2002-07-18,5.5,6.0637935412203445,-0.09297703448968031
2002-07-19,5.33,6.103793541220345,-0.1267725613579057
2002-07-22,5.37,5.853793541220345,-0.08264615719936852
2002-07-23,5.12,6.183793541220345,-0.17202927848888205
2002-07-24,5.45,6.243793541220344,-0.12713321412373246
2002-07-25,5.51,6.303793541220345,-0.12592315024750567
2002-07-26,5.57,6.683793541220345,-0.16664092544920006
2002-07-29,5.95,7.073793541220344,-0.15886716719561922
2002-07-30,6.34,6.993793541220344,-0.0934819618804853
2002-07-31,6.26,6.833793541220344,-0.083964131746052
2002-08-01,6.1,6.383793541220344,-0.044455313190798096
2002-08-02,5.65,5.943793541220344,-0.049428624864386594
2002-08-05,5.21,6.643793541220345,-0.21580946673381762
2002-08-06,5.91,6.623793541220344,-0.1077620455375542
2002-08-07,5.89,6.783793541220344,-0.1317542368866903
2002-08-08,6.05,6.633793541220344,-0.08800297108929167
2002-08-09,5.9,6.713793541220344,-0.12121217851337485
2002-08-12,5.98,6.293793541220344,-0.049857615945803735
2002-08-13,5.56,6.673793541220344,-0.16689061990621312
2002-08-14,5.94,6.8137935412203445,-0.12823892240560142
2002-08-15,6.08,7.753793541220344,-0.21586769525422667
2002-08-16,7.02,8.173793541220345,-0.1411576565277527
2002-08-19,7.44,7.993793541220344,-0.06927793898662549
2002-08-20,7.26,8.153793541220343,-0.10961689631971883
2002-08-21,7.42,8.133793541220344,-0.08775653544720419
2002-08-22,7.4,7.583793541220344,-0.024235040184225398
2002-08-23,6.85,7.433793541220345,-0.07853238564983178
2002-08-26,6.7,6.963793541220344,-0.0378807240132677
2002-08-27,6.23,6.833793541220344,-0.08835407999647016
2002-08-28,6.1,7.093793541220345,-0.14009338380735892
2002-08-29,6.36,6.9837935412203445,-0.08932015781087121
2002-08-30,6.25,6.293793541220344,-0.006958210645697904
2002-09-03,5.56,6.353793541220345,-0.1249322213683205
2002-09-04,5.62,6.053793541220345,-0.07165648089361487
2002-09-05,5.32,6.393793541220345,-0.16794310518437472
2002-09-06,5.66,6.453793541220344,-0.12299642623371654
2002-09-09,5.72,6.583793541220344,-0.13119997396823524
2002-09-10,5.85,6.643793541220345,-0.11947895976829814
2002-09-11,5.91,6.243793541220344,-0.05346005421490996
2002-09-12,5.51,6.073793541220344,-0.09282395547265632
2002-09-13,5.34,6.043793541220344,-0.11644897139855581
2002-09-16,5.31,5.763793541220345,-0.0787317481056522
2002-09-17,5.03,5.633793541220344,-0.10717353002068919
2002-09-18,4.9,5.383793541220344,-0.08986108726425679
2002-09-19,4.65,5.663793541220344,-0.17899549724792896
2002-09-20,4.93,5.033793541220344,-0.020619348086171607
2002-09-23,4.3,5.083793541220344,-0.15417493548178152
2002-09-24,4.35,5.473793541220345,-0.205304334691769
2002-09-25,4.74,4.873793541220344,-0.02745162266082435
2002-09-26,4.14,4.863793541220344,-0.14881255445697683
2002-09-27,4.13,4.513793541220345,-0.0850268267069616
2002-09-30,3.78,4.801427161078861,-0.2127340740183905
2002-10-01,3.98,4.971427161078862,-0.19942506024038975
2002-10-02,4.15,4.801427161078861,-0.13567365269214815
2002-10-03,3.98,4.801427161078861,-0.1710797922204217
2002-10-04,3.98,4.581427161078861,-0.13127506777543818
2002-10-07,3.76,4.211427161078861,-0.10719101715704782
2002-10-08,3.39,4.241427161078861,-0.20074072446461388
2002-10-09,3.42,4.511427161078861,-0.24192503217049777
2002-10-10,3.69,4.551427161078861,-0.18926528550105803
2002-10-11,3.73,4.711427161078861,-0.2083078285039487
2002-10-14,3.89,5.0614271610788615,-0.23144206639717158
2002-10-15,4.24,4.671427161078861,-0.09235446603414943
2002-10-16,3.85,4.821427161078861,-0.20148124790119004
2002-10-17,4.0,4.881427161078861,-0.18056751273618388
2002-10-18,4.06,5.151427161078861,-0.21186889127056674
2002-10-21,4.33,5.371427161078861,-0.19388276706514784
2002-10-22,4.55,5.501427161078861,-0.172941880937724
2002-10-23,4.68,5.631427161078861,-0.16894956355905133
2002-10-24,4.81,6.0214271610788614,-0.2011860525207798
2002-10-25,5.2,5.981427161078861,-0.1306422597876986
2002-10-28,5.16,6.071427161078861,-0.1501174496371468
2002-10-29,5.25,5.591427161078861,-0.061062614470861254
2002-10-30,4.77,5.5214271610788614,-0.13609292292683917
2002-10-31,4.7,5.581427161078861,-0.1579214662560401
2002-11-01,4.76,6.1014271610788615,-0.21985465460209952
2002-11-04,5.28,5.971427161078861,-0.11578926484869656
2002-11-05,5.15,6.491427161078861,-0.20664595439378208
2002-11-06,5.67,6.371427161078861,-0.11008948911221483
2002-11-07,5.55,6.471427161078861,-0.1423839190558468
2002-11-08,5.65,6.341427161078861,-0.10903336796526863
2002-11-11,5.52,6.6414271610788616,-0.16885334038605837
2002-11-12,5.82,7.031427161078861,-0.17228752191084162
2002-11-13,6.21,7.321427161078861,-0.15180471465826684
2002-11-14,6.5,7.3914271610788616,-0.12060284727865023
2002-11-15,6.57,7.151427161078861,-0.08130225589701001
2002-11-18,6.33,6.961427161078861,-0.09070369429549618
2002-11-19,6.14,7.3514271610788615,-0.1647880247651231
2002-11-20,6.53,7.841427161078861,-0.1672434282866473
2002-11-21,7.02,7.861427161078861,-0.1070323675126933
2002-11-22,7.04,7.861427161078861,-0.10448830018366961
2002-11-25,7.04,7.291427161078861,-0.03448257186480064
2002-11-26,6.47,7.591427161078861,-0.14772283752235704
2002-11-27,6.77,7.831427161078861,-0.13553432078817151
2002-11-29,7.01,8.001427161078862,-0.12390629085539084
2002-12-02,7.18,7.281427161078861,-0.013929571612144476
2002-12-03,6.46,6.551427161078861,-0.013955304520825162
2002-12-04,5.73,6.501427161078861,-0.11865504941700344
2002-12-05,5.68,6.781427161078861,-0.16241819530265877
2002-12-06,5.96,6.211427161078861,-0.040478162998403566
2002-12-09,5.39,6.631427161078861,-0.18720361860641999
2002-12-10,5.81,6.911427161078861,-0.15936320175396756
2002-12-11,6.09,6.671427161078861,-0.08715184128381259
2002-12-12,5.85,6.451427161078861,-0.09322389388618413
2002-12-13,5.63,6.701427161078861,-0.1598804456611258
2002-12-16,5.88,6.6414271610788616,-0.1146481234547142
2002-12-17,5.82,6.211427161078861,-0.06301726655213225
2002-12-18,5.39,6.0614271610788615,-0.11077047421936781
2002-12-19,5.24,6.171427161078861,-0.15092573188792735
2002-12-20,5.35,6.261427161078861,-0.14556220772547002
2002-12-23,5.44,6.111427161078861,-0.10986421720852724
2002-12-24,5.29,6.331427161078861,-0.16448537345273728
2002-12-26,5.51,6.321427161078861,-0.12836138745295256
2002-12-27,5.5,6.261427161078861,-0.12160600794207188
2002-12-30,5.44,6.191427161078861,-0.12136574355627627
2002-12-31,5.37,6.410165745856354,-0.16226815141694817
2003-01-02,6.04,6.310165745856353,-0.04281436601467414
2003-01-03,5.94,6.650165745856354,-0.1067891798484647
2003-01-06,6.28,6.7101657458563535,-0.06410657532893105
2003-01-07,6.34,6.570165745856354,-0.03503195425496142
2003-01-08,6.2,6.990165745856354,-0.11303962947155433
2003-01-09,6.62,7.120165745856354,-0.07024636275460716
2003-01-10,6.75,6.930165745856353,-0.025997321343155022
2003-01-13,6.56,6.930165745856353,-0.05341369303868104
2003-01-14,6.56,6.800165745856353,-0.035317631191959964
2003-01-15,6.43,6.620165745856354,-0.02872522428541624
2003-01-16,6.25,6.440165745856354,-0.029528082561960156
2003-01-17,6.07,6.2501657458563535,-0.028825754897107703
2003-01-21,5.88,6.430165745856353,-0.0855601189146461
2003-01-22,6.06,7.360165745856354,-0.17664897649734657
2003-01-23,6.99,7.340165745856353,-0.04770542764024477
2003-01-24,6.97,7.120165745856354,-0.021090203685741993
2003-01-27,6.75,7.120165745856354,-0.051988360814743007
2003-01-28,6.75,7.090165745856353,-0.047977121840226844
2003-01-29,6.72,6.870165745856354,-0.021857659831121867
2003-01-30,6.5,6.850165745856353,-0.051117850114527186
2003-01-31,6.48,6.990165745856354,-0.07298335467349548
2003-02-03,6.62,6.840165745856353,-0.032187194585120316
2003-02-04,6.47,6.930165745856353,-0.06640039542077236
2003-02-05,6.56,6.980165745856354,-0.06019423623368514
2003-02-06,6.61,6.930165745856353,-0.04619885838196358
2003-02-07,6.56,7.040165745856354,-0.06820375587591332
2003-02-10,6.67,7.030165745856354,-0.05123147289502228
2003-02-11,6.66,6.790165745856354,-0.019169745000081395
2003-02-12,6.42,6.770165745856354,-0.05172188673086342
2003-02-13,6.4,6.870165745856354,-0.06843586650583022
2003-02-14,6.5,7.160165745856354,-0.092199785492172
2003-02-18,6.79,7.060165745856353,-0.03826620444639206
2003-02-19,6.69,7.270165745856354,-0.07980089672467516
2003-02-20,6.9,7.350165745856353,-0.06124565913498392
2003-02-21,6.98,7.270165745856354,-0.03991184740481801
2003-02-24,6.9,7.270165745856354,-0.0509157230792614
2003-02-25,6.9,7.350165745856353,-0.06124565913498392
2003-02-26,6.98,7.470165745856353,-0.06561644848753778
2003-02-27,7.1,7.360165745856354,-0.0353478107477162
2003-02-28,6.99,7.200165745856354,-0.02918901498584281
2003-03-03,6.83,7.080165745856354,-0.035333317726744196
2003-03-04,6.71,6.890165745856353,-0.02614824555776507
2003-03-05,6.52,6.880165745856353,-0.052348411238968606
2003-03-06,6.51,6.7501657458563535,-0.03557923685115161
2003-03-07,6.38,6.400165745856354,-0.003150816190879091
2003-03-10,6.03,6.190165745856354,-0.025874225736777334
2003-03-11,5.82,6.260165745856353,-0.07031215525686385
2003-03-12,5.89,6.530165745856354,-0.09803208230396976
2003-03-13,6.16,6.350165745856353,-0.029946579895247738
2003-03-14,5.98,6.440165745856354,-0.07145246939528338
2003-03-17,6.07,7.360165745856354,-0.17529031144206153
2003-03-18,6.99,7.400165745856354,-0.05542656204504903
2003-03-19,7.03,7.150165745856354,-0.016806008437775244
2003-03-20,6.78,7.110165745856354,-0.04643573126952305
2003-03-21,6.74,6.930165745856353,-0.027440288274498514
2003-03-24,6.56,7.270165745856354,-0.09768219469564565
2003-03-25,6.9,7.550165745856353,-0.08611277788347549
2003-03-26,7.18,7.940165745856354,-0.09573676043891821
2003-03-27,7.57,6.930165745856353,0.09232596702700979
2003-03-28,6.56,6.690165745856354,-0.019456281174644152
2003-03-31,6.32,6.699560371992929,-0.05665451923974829
2003-04-01,6.18,6.869560371992929,-0.10037911229432583
2003-04-02,6.35,6.859560371992929,-0.07428469819631967
2003-04-03,6.34,6.789560371992929,-0.06621347294404722
2003-04-04,6.27,7.049560371992929,-0.11058283507862865
2003-04-07,6.53,6.989560371992929,-0.06574953896018709
2003-04-08,6.47,6.839560371992929,-0.05403276700447435
2003-04-09,6.32,6.799560371992929,-0.0705281438441544
2003-04-10,6.28,7.049560371992929,-0.10916430690491019
2003-04-11,6.53,7.3795603719929295,-0.11512343949609782
2003-04-14,6.86,7.189560371992929,-0.045838737689266496
2003-04-15,6.67,7.389560371992929,-0.09737526128348928
2003-04-16,6.87,7.429560371992929,-0.07531540817708315
2003-04-17,6.91,7.489560371992929,-0.07738242876847401
2003-04-21,6.97,7.599560371992929,-0.08284168309433826
2003-04-22,7.08,7.6295603719929295,-0.07203041134719768
2003-04-23,7.11,7.569560371992929,-0.06071163309474137
2003-04-24,7.05,7.149560371992929,-0.013925383773656708
2003-04-25,6.63,7.369560371992929,-0.10035339079431838
2003-04-28,6.85,7.359560371992929,-0.0692378819164362
2003-04-29,6.84,7.409560371992929,-0.07686830842836301
2003-04-30,6.89,7.349560371992929,-0.0625289607449423
2003-05-01,6.83,7.8795603719929295,-0.1332003719044379
2003-05-02,7.36,8.129560371992929,-0.09466199115073104
2003-05-05,7.61,7.979560371992929,-0.046313375018757985
2003-05-06,7.46,7.929560371992929,-0.05921644453977659
2003-05-07,7.41,7.839560371992929,-0.05479393634463825
2003-05-08,7.32,8.23956037199293,-0.11160308687325171
2003-05-09,7.72,8.74956037199293,-0.11766995462863716
2003-05-12,8.23,8.639560371992928,-0.047405232946876485
2003-05-13,8.12,8.779560371992929,-0.07512453289767762
2003-05-14,8.26,9.00956037199293,-0.08319610958188473
2003-05-15,8.49,8.859560371992929,-0.04171317271692088
2003-05-16,8.34,8.41956037199293,-0.00944946867506069
2003-05-19,7.9,8.189560371992929,-0.035357254704804664
2003-05-20,7.67,8.379560371992929,-0.08467751773285126
2003-05-21,7.86,8.469560371992928,-0.07197072164555518
2003-05-22,7.95,8.529560371992929,-0.06794727356593111
2003-05-23,8.01,8.91956037199293,-0.10197367740779173
2003-05-27,8.4,9.029560371992929,-0.06972215103025858
2003-05-28,8.51,9.15956037199293,-0.07091610793669556
2003-05-29,8.64,9.17956037199293,-0.058778454536792535
2003-05-30,8.66,8.529560371992929,0.015292655461514038
2003-06-02,8.01,9.029560371992929,-0.11291362258956805
2003-06-03,8.51,9.199560371992929,-0.07495579615871872
2003-06-04,8.68,9.449560371992929,-0.0814387486505499
2003-06-05,8.93,9.209560371992929,-0.03035545245385396
2003-06-06,8.69,8.97956037199293,-0.032246608964962675
2003-06-09,8.46,9.15956037199293,-0.07637488521086289
2003-06-10,8.64,9.01956037199293,-0.04208191489814961
2003-06-11,8.5,8.99956037199293,-0.0555094194987108
2003-06-12,8.48,8.91956037199293,-0.049280497430471026
2003-06-13,8.4,8.619560371992929,-0.02547233994744491
2003-06-16,8.1,8.869560371992929,-0.08676420698628318
2003-06-17,8.35,9.47956037199293,-0.11915746381342551
2003-06-18,8.96,9.189560371992929,-0.02498056084299316
2003-06-19,8.67,9.07956037199293,-0.045107951840517635
2003-06-20,8.56,9.01956037199293,-0.0509515267972408
2003-06-23,8.5,8.869560371992929,-0.04166614313375394
2003-06-24,8.35,8.879560371992929,-0.059638129570380394
2003-06-25,8.36,8.98956037199293,-0.0700323871180989
2003-06-26,8.47,8.73956037199293,-0.030843699284551107
2003-06-27,8.22,8.82956037199293,-0.06903632189054787
2003-06-30,8.31,9.014368017691691,-0.07813836935759566
2003-07-01,8.29,9.044368017691692,-0.08340748808718013
2003-07-02,8.32,9.014368017691691,-0.0770290292485194
2003-07-03,8.29,9.294368017691692,-0.10806200225554796
2003-07-07,8.57,9.474368017691692,-0.09545417868536932
2003-07-08,8.75,9.554368017691692,-0.0841885110770545
2003-07-09,8.83,9.184368017691693,-0.03858382166405783
2003-07-10,8.46,9.324368017691691,-0.09269990374164472
2003-07-11,8.6,9.724368017691692,-0.11562376245387995
2003-07-14,9.0,9.504368017691691,-0.05306697055005094
2003-07-15,8.78,9.554368017691692,-0.0810485859721759
2003-07-16,8.83,9.124368017691692,-0.03226174318275277
2003-07-17,8.4,9.304368017691692,-0.09719822087562424
2003-07-18,8.58,8.934368017691693,-0.03966346774500207
2003-07-21,8.21,9.194368017691692,-0.10706206405895247
2003-07-22,8.47,9.224368017691692,-0.08177991340380897
2003-07-23,8.5,9.434368017691693,-0.09903875023102016
2003-07-24,8.71,9.544368017691692,-0.08741993352991884
2003-07-25,8.82,9.854368017691693,-0.10496543419473237
2003-07-28,9.13,9.644368017691692,-0.053333512029832386
2003-07-29,8.92,9.854368017691693,-0.09481765000192888
2003-07-30,9.13,10.104368017691693,-0.09643037703948187
2003-07-31,9.38,9.754368017691691,-0.038379525666111025
2003-08-01,9.03,9.684368017691693,-0.06756951166005609
2003-08-04,8.96,9.274368017691693,-0.03389643554062194
2003-08-05,8.55,9.224368017691692,-0.07310723253867368
2003-08-06,8.5,9.234368017691692,-0.07952553074392854
2003-08-07,8.51,9.274368017691693,-0.08241726188065768
2003-08-08,8.55,9.474368017691692,-0.09756513742822726
2003-08-11,8.75,9.764368017691691,-0.1038846565239856
2003-08-12,9.04,9.714368017691692,-0.06941964896363217
2003-08-13,8.99,9.504368017691691,-0.05411911836055083
2003-08-14,8.78,9.534368017691692,-0.07912092508826074
2003-08-15,8.81,10.014368017691691,-0.1202640062322472
2003-08-18,9.29,10.124368017691692,-0.08241186178077364
2003-08-19,9.4,10.494368017691691,-0.10428145990752136
2003-08-20,9.77,10.534368017691692,-0.07255945647693274
2003-08-21,9.81,10.224368017691692,-0.040527494410871334
2003-08-22,9.5,10.134368017691692,-0.06259571554775467
2003-08-25,9.41,10.054368017691692,-0.06408836602736845
2003-08-26,9.33,10.214368017691692,-0.08658078660960045
2003-08-27,9.49,10.374368017691692,-0.08524548350160266
2003-08-28,9.65,10.534368017691692,-0.08395074257957014
2003-08-29,9.81,11.024368017691693,-0.11015307324128676
2003-09-02,10.3,10.954368017691692,-0.059735807363315185
2003-09-03,10.23,11.024368017691693,-0.0720556513005467
2003-09-04,10.3,10.864368017691692,-0.05194669554387943
2003-09-05,10.14,11.204368017691692,-0.0949958102064351
2003-09-08,10.48,11.084368017691691,-0.05452435508520315
2003-09-09,10.36,10.874368017691692,-0.0473009573388411
2003-09-10,10.15,10.524368017691693,-0.035571543779386205
2003-09-11,9.8,10.944368017691692,-0.10456227493828862
2003-09-12,10.22,10.684368017691693,-0.043462375773912765
2003-09-15,9.96,11.294368017691692,-0.11814454917721062
2003-09-16,10.57,11.084368017691691,-0.046404812333072254
2003-09-17,10.36,11.124368017691692,-0.06871114084648011
2003-09-18,10.4,11.054368017691692,-0.059195425432229554
2003-09-19,10.33,10.844368017691691,-0.04743181131925267
2003-09-22,10.12,11.184368017691693,-0.09516568267496661
