DE,dcf,Deviation
127.77,148.76976744186047,-0.1411561488799613
128.5,148.17976744186046,-0.1328100845453275
127.91,147.98976744186047,-0.13568348534468133
127.72,148.95976744186046,-0.14258727579009156
128.69,148.98976744186047,-0.1362494068579706
128.72,148.78976744186048,-0.13488674515001664
128.52,149.41976744186047,-0.1398728414564867
129.15,149.85976744186047,-0.13819431189158238
129.59,151.28976744186048,-0.14343182495934192
131.02,150.82976744186047,-0.13133857976341723
130.56,152.40976744186045,-0.1433619892517417
132.14,153.51976744186047,-0.13926393843683493
133.25,161.17101763068356,-0.17323845218042477
132.3,161.75101763068358,-0.18207624324149418
132.88,163.14101763068356,-0.18548994036060296
134.27,163.31101763068358,-0.17782644460864117
134.44,163.90101763068358,-0.17974883900396388
135.03,164.18101763068358,-0.1775541292858669
135.31,164.58101763068356,-0.17785172343731115
135.71,163.51101763068357,-0.170025347732082
134.64,160.15101763068358,-0.15929350938945208
131.28,161.10101763068357,-0.18510756833980302
132.23,160.78101763068358,-0.17757704268463892
131.91,161.75101763068358,-0.18448735635665547
132.88,161.14101763068356,-0.17538065755209842
132.27,163.48101763068357,-0.1909152394756417
134.61,164.64101763068356,-0.18240301270518133
135.77,165.79101763068357,-0.1810774676439857
136.92,168.10101763068357,-0.1854897612766866
139.23,174.12101763068358,-0.2003837222263919
145.25,174.37101763068358,-0.1670060657233856
145.5,177.64101763068356,-0.18093241110285052
148.77,178.25101763068358,-0.16539045904223104
149.38,177.31101763068358,-0.15752556160306042
148.44,178.73101763068357,-0.16947823624702163
149.86,178.81101763068358,-0.16190846634785683
149.94,179.84101763068358,-0.16626361452250826
150.97,179.54101763068357,-0.1591336509490786
150.67,178.32101763068357,-0.15506314397527132
149.45,179.98101763068357,-0.1696346538796244
151.11,180.45101763068357,-0.1625982386573943
151.58,180.20101763068357,-0.1588282797011804
151.33,179.94101763068358,-0.15900219976195584
151.07,180.82101763068357,-0.1645329620445357
151.95,178.31101763068358,-0.14783729003937562
149.44,179.7410176306836,-0.1685815404302624
150.87,182.91101763068357,-0.1751727044424285
154.04,183.35101763068357,-0.15986285764567476
154.48,183.2410176306836,-0.15695731230138932
154.37,184.73101763068357,-0.16435257067322429
155.86,186.40101763068358,-0.16384576661053696
157.53,187.62101763068358,-0.1603819124886917
158.75,187.45101763068357,-0.15311209292675265
158.58,186.57101763068357,-0.15002875573145902
157.7,185.38101763068357,-0.1493195904546698
156.51,186.88101763068357,-0.16251526246878178
158.01,187.60101763068357,-0.15773377993576376
158.73,188.51101763068357,-0.15798024966916402
159.64,189.19101763068358,-0.15619672646599747
160.32,189.98101763068357,-0.156126217243154
161.11,194.47101763068358,-0.17154750377271577
165.6,193.81101763068358,-0.14555941130468164
164.94,196.33101763068356,-0.15988822351918386
167.46,198.17101763068356,-0.15497229614028307
169.3,196.41101763068357,-0.1380320613259134
167.54,196.3010176306836,-0.14651486771603972
167.43,196.7710176306836,-0.14911249626077183
167.9,199.19101763068358,-0.1570905053996946
170.32,199.25101763068358,-0.1451988450282743
170.38,197.53101763068358,-0.13745191998882345
168.66,198.47101763068358,-0.15020337975067044
169.6,198.00101763068358,-0.14343874577280136
169.13,200.36101763068356,-0.15587372234378594
171.49,181.30825278810408,-0.054152266304053565
169.18,180.6382527881041,-0.06343203951128273
168.51,178.5482527881041,-0.05622151228786998
166.42,179.9782527881041,-0.07533272813836467
167.85,177.08825278810409,-0.05216750768419498
164.96,169.1482527881041,-0.024760839790351263
157.02,174.0082527881041,-0.0976290061873748
161.88,173.56825278810408,-0.06734096011425172
161.44,165.7882527881041,-0.026227749644371134
153.66,167.05825278810408,-0.08020108294259709
154.93,171.33825278810409,-0.09576526269586949
159.21,173.4282527881041,-0.08198348630932728
161.3,175.40825278810408,-0.08043095215791851
163.28,178.93825278810408,-0.08750645848010119
166.81,181.56825278810408,-0.08128212152444636
169.44,176.8982527881041,-0.04216125750567978
164.77,174.21825278810408,-0.05423227840308831
162.09,176.2882527881041,-0.08053998246366534
164.16,178.3682527881041,-0.07965684793124617
166.24,179.58825278810409,-0.07432698175338703
167.46,175.7082527881041,-0.04694288775411759
163.58,172.99825278810408,-0.05444131739087543
160.87,168.93825278810408,-0.04775859022422779
156.81,165.43825278810408,-0.05215391629622246
153.31,169.6682527881041,-0.09641316226986585
157.54,170.6382527881041,-0.07676035457518027
158.51,170.02825278810408,-0.06774316973343597
157.9,173.18825278810408,-0.08827534513446045
161.06,180.05825278810408,-0.10551170242922203
167.93,176.15825278810408,-0.04670943687209261
164.03,173.4482527881041,-0.05430007299992845
161.32,172.33825278810409,-0.06393387776567183
160.21,171.7282527881041,-0.06707255562843517
159.6,176.0082527881041,-0.09322433765567784
163.88,171.65825278810408,-0.04531243130911744
159.53,172.1182527881041,-0.07313723317655085
159.99,170.1782527881041,-0.05986812428254207
158.05,163.7082527881041,-0.034563027164109084
151.58,160.12825278810408,-0.053383788552391676
148.0,165.46825278810408,-0.10556860602422413
153.34,164.2882527881041,-0.06664050899746887
152.16,163.6082527881041,-0.06997356547124312
151.48,167.4482527881041,-0.09536231356388647
155.32,163.9482527881041,-0.05262790326442668
151.82,165.1682527881041,-0.08081609245590737
153.04,160.6982527881041,-0.0476561048750308
148.57,163.46825278810408,-0.09113850875629026
151.34,157.5182527881041,-0.03922245631060395
145.39,155.08825278810409,-0.0625337677983564
142.96,160.1382527881041,-0.10727138887192966
148.01,156.5382527881041,-0.05448031159290034
144.41,162.3882527881041,-0.1107115353446374
150.26,162.1082527881041,-0.07308852315860359
149.98,161.1082527881041,-0.06907313930553527
148.98,161.27825278810408,-0.07625487364537731
149.15,161.8982527881041,-0.07874237410572471
149.77,160.2282527881041,-0.06527096567628898
148.1,159.08825278810409,-0.069070170773324
146.96,158.1682527881041,-0.07086284757232308
146.04,150.2382527881041,-0.027943967066931474
138.11,150.12825278810408,-0.08005323824734722
138.0,148.4582527881041,-0.0704457488330491
136.33,149.68825278810408,-0.08924048841036147
137.56,148.12232643118148,-0.07130813217471843
135.33,148.1623264311815,-0.08660991454627198
135.37,147.5423264311815,-0.08250057272113742
134.75,149.6623264311815,-0.09963981441941949
136.87,150.09232643118148,-0.0880946197955298
137.3,153.0123264311815,-0.10268667105227125
140.22,154.8623264311815,-0.0945506035497169
142.07,157.9523264311815,-0.10055139287930204
145.16,159.40232643118148,-0.08934829716760939
146.61,160.1123264311815,-0.08433033690872616
147.32,159.5423264311815,-0.07660867623397483
146.75,158.3223264311815,-0.07309345871829187
145.53,160.1423264311815,-0.0912458733229462
147.35,159.6023264311815,-0.07676784358443889
146.81,168.0423264311815,-0.12635106215264635
155.25,171.12232643118148,-0.09275426978001433
158.33,167.8823264311815,-0.056898940074536
155.09,169.37232643118148,-0.08432502954952681
156.58,170.9723264311815,-0.08417927469083475
158.18,171.7923264311815,-0.07923710397294415
159.0,167.80232643118148,-0.05245652201843254
155.01,167.87232643118148,-0.07661969488731868
155.08,162.30232643118148,-0.044499216924310914
149.51,166.18232643118148,-0.10032550867005552
153.39,164.33232643118149,-0.06658657288445247
151.54,167.24232643118148,-0.09388966756356887
154.45,171.34232643118148,-0.09858817014467336
158.55,171.4423264311815,-0.07519920371797206
158.65,169.9123264311815,-0.06628316301550374
157.12,169.4723264311815,-0.07288698214807043
156.68,170.3823264311815,-0.0804210549191905
157.59,166.1323264311815,-0.0514188094194904
153.34,162.9723264311815,-0.05910406166564086
150.18,161.5423264311815,-0.07033652840218285
148.75,160.58232643118149,-0.07368386480720401
147.79,155.0723264311815,-0.04696083820225183
142.28,157.1423264311815,-0.09457876034239732
144.35,154.80232643118148,-0.06752047383362902
142.01,155.96232643118148,-0.0894595941882027
143.17,152.4423264311815,-0.060825143831476525
139.65,152.4423264311815,-0.0839158436548556
139.65,152.1723264311815,-0.08229043167612071
139.38,152.21232643118148,-0.08430543525647549
139.42,152.59232643118148,-0.08632364902780454
139.8,153.9523264311815,-0.09192668119573844
141.16,153.03232643118147,-0.0775805132683548
140.24,152.49232643118148,-0.08034716708654088
139.7,152.77232643118148,-0.08556737163435235
139.98,157.21232643118148,-0.10961180221911426
144.42,157.34232643118148,-0.08212873626750061
144.55,154.21232643118148,-0.06265599290789092
141.42,153.59232643118148,-0.07925087609526782
140.8,150.37232643118148,-0.06365750040824358
137.58,149.06232643118148,-0.0770303718322991
136.27,150.7923264311815,-0.0963068000533116
138.0,152.00232643118147,-0.09211915869933063
139.21,153.09232643118148,-0.09067944001374817
140.3,149.96232643118148,-0.06443169201976584
137.17,148.3223264311815,-0.07518980250323914
135.53,152.6323264311815,-0.11204917615465004
139.84,154.1123264311815,-0.09260989540349818
141.32,155.52232643118148,-0.09132017734743703
142.73,153.59232643118148,-0.07072180416544738
140.8,150.15307739183424,-0.06229028105382595
138.2,156.74307739183425,-0.11830236907674929
144.79,153.86307739183425,-0.05896851633045386
141.91,154.04307739183426,-0.07876418465058155
142.09,155.31307739183424,-0.08513820995558652
143.36,155.88307739183423,-0.08033634953430957
143.93,158.07307739183426,-0.08947176600336659
146.12,156.76307739183426,-0.06789275618283219
144.81,151.78307739183424,-0.04594107269173986
139.83,149.00307739183424,-0.06156300629759304
137.05,148.86307739183425,-0.07935532167415904
136.91,150.60307739183423,-0.09092163074601745
138.65,147.65307739183424,-0.06097453267392683
135.7,149.30307739183425,-0.09111049570756036
137.35,152.54307739183426,-0.09959860291010203
140.59,152.48307739183426,-0.07799604779271818
140.53,155.78307739183424,-0.09791228705457433
143.83,154.56307739183424,-0.06944140588392078
142.61,153.13307739183423,-0.06871851314597399
141.18,156.71307739183425,-0.09911793993424323
144.76,158.15307739183424,-0.08468426674146878
146.2,158.45307739183426,-0.07732937468632417
146.5,157.94307739183424,-0.07245064222375253
145.99,155.27307739183425,-0.05978549242254172
143.32,155.75307739183424,-0.07982556492643711
143.8,153.65307739183424,-0.0641254803293505
141.7,156.83307739183425,-0.09649161798965111
144.88,157.05307739183425,-0.07750932101421637
145.1,159.58307739183425,-0.09075572190071923
147.63,160.56307739183424,-0.08054826552852301
148.61,160.55307739183425,-0.07438709731291426
148.6,159.73307739183426,-0.06969800853785713
147.78,160.82307739183426,-0.08110202592415083
148.87,159.71307739183425,-0.0678909803060912
147.76,160.99307739183425,-0.08219656153057331
149.04,160.99307739183425,-0.0742459091128631
149.04,164.34307739183424,-0.09311665349522424
152.39,166.02307739183425,-0.08211555649976643
154.07,164.76307739183426,-0.06489971880292289
152.81,163.50307739183424,-0.06539985401136106
151.55,163.24307739183425,-0.0716298514991065
151.29,164.27307739183425,-0.07903350687749167
152.32,163.17307739183425,-0.06651267209830403
151.22,162.28307739183424,-0.06817147893444442
150.33,162.81307739183424,-0.07667122071399601
150.86,166.77307739183425,-0.09541754365092381
154.82,170.16307739183424,-0.09016690122795423
158.21,170.26307739183426,-0.07079090532409416
158.31,168.35307739183423,-0.05965484888915584
156.4,165.77307739183425,-0.05654161423135862
153.82,162.40307739183424,-0.05285046028484808
150.45,159.41307739183424,-0.056225483746249916
147.46,158.42307739183425,-0.06920126519647651
146.47,160.37307739183424,-0.0866920908293436
148.42,160.40307739183424,-0.074706031746273
148.45,163.91307739183424,-0.09433705740799292
151.96,163.59307739183424,-0.07110983898157841
151.64,159.15307739183424,-0.04720661086142297
147.2,157.86307739183425,-0.067546367193687
145.91,157.39307739183425,-0.07295795712315112
145.44,151.58307739183425,-0.0405261424793133
139.63,145.84307739183424,-0.042601112805249364
133.89,148.73307739183426,-0.09979674765103186
136.78,144.95307739183426,-0.05638429717322213
133.0,142.4878948976474,-0.06658737505008971
130.56,144.68789489764742,-0.09764393149573103
132.76,147.36789489764743,-0.09912535500214059
135.44,152.5778948976474,-0.11232226600808648
140.65,153.6478948976474,-0.08459533341674452
141.72,154.5778948976474,-0.08318068315111404
142.65,157.3978948976474,-0.09369817116828438
145.47,160.3578948976474,-0.09284167085848816
148.43,158.59789489764742,-0.06411115925724842
146.67,156.7378948976474,-0.06423395506378293
144.81,156.49789489764743,-0.07468403907472065
144.57,159.15789489764742,-0.09165674694949144
147.23,159.1478948976474,-0.07488565843307038
147.22,158.62789489764742,-0.07191607065710748
146.7,159.7978948976474,-0.08196537824254058
147.87,154.49789489764743,-0.04289958061912946
142.57,150.44789489764742,-0.052362945344013645
138.52,153.80789489764743,-0.09939603495529836
141.88,154.7678948976474,-0.0832724054699494
142.84,160.84789489764742,-0.1119560495902443
148.92,159.7378948976474,-0.06772278365493056
147.81,163.93789489764742,-0.0983780773061449
152.01,161.8978948976474,-0.061074882436850664
149.97,166.80789489764743,-0.10094183436568804
154.88,174.1378948976474,-0.11058991444088939
162.21,163.5178948976474,-0.007998481747004349
151.59,166.31789489764742,-0.08855267742963568
154.39,159.18789489764742,-0.030139822508064018
147.26,158.9578948976474,-0.07359115384095682
147.03,158.9278948976474,-0.07486347758717793
147.0,160.06789489764742,-0.08163969986613151
148.14,160.2378948976474,-0.07549958706943194
148.31,160.93789489764742,-0.07846439712460795
149.01,158.00789489764742,-0.05694585642999661
146.08,161.15789489764742,-0.09355976576402603
149.23,158.00789489764742,-0.05555352093851684
146.08,156.56789489764742,-0.06698624200385161
144.64,154.91789489764741,-0.06634414251780218
142.99,149.30789489764743,-0.042314540044774085
137.38,155.19789489764742,-0.11480758105255406
143.27,158.6478948976474,-0.09693097350940916
146.72,157.2078948976474,-0.06671353817488435
145.28,161.09789489764742,-0.09818809182886734
149.17,160.02789489764743,-0.06785001392783463
148.1,155.97789489764742,-0.05050648300399807
144.05,163.6078948976474,-0.1195412660854952
151.68,166.08789489764743,-0.08674861528304856
154.16,168.84789489764742,-0.08698891334446879
156.92,166.25789489764742,-0.056165121682769215
154.33,171.0478948976474,-0.09773809205691275
159.12,170.2078948976474,-0.06514324675900007
158.28,169.33789489764743,-0.06530076982668964
157.41,168.97789489764742,-0.0684580365062204
157.05,169.33789489764743,-0.07256435368512504
157.41,171.99789489764743,-0.08481438046860046
160.07,176.53789489764742,-0.09328249273163214
164.61,170.7678948976474,-0.03606002698187638
158.84,169.53789489764742,-0.06310031691797224
157.61,170.3578948976474,-0.0748300799637519
158.43,173.4278948976474,-0.08647913824070086
161.5,167.72334366284474,-0.03710481514937369
156.49,171.71334366284475,-0.08865556594562285
160.48,174.14334366284476,-0.07846032685175774
162.91,175.23334366284476,-0.07032533537997954
164.0,175.11334366284476,-0.06346371687266661
163.88,175.74334366284475,-0.06750380080171925
164.51,175.44334366284474,-0.06231837261296003
164.21,174.91334366284474,-0.06119226491648355
163.68,173.03334366284474,-0.05405515182709364
161.8,173.98334366284476,-0.07002591975961991
162.75,173.17334366284476,-0.06019023160480297
161.94,176.42334366284476,-0.08209425896905842
165.19,173.93334366284475,-0.050268358433866456
162.7,173.65334366284475,-0.0630759156824019
162.42,170.22334366284474,-0.04584179522580967
158.99,168.49334366284475,-0.05640189372620519
157.26,171.11334366284476,-0.08096004301184634
159.88,174.08334366284475,-0.08158933166146576
162.85,177.20334366284476,-0.08099928232818276
165.97,176.09334366284475,-0.05748850838011965
164.86,175.03334366284474,-0.05812231801068124
163.8,174.82334366284474,-0.06305418619668879
163.59,175.27334366284475,-0.06665784664505969
164.04,174.54334366284473,-0.060176134147707394
163.31,177.05334366284475,-0.07762261575254759
