date,YUM,dcf,Deviation
2013-10-23,46.85,49.076349892008636,-0.04536502606464554
2013-10-24,47.45,49.48634989200864,-0.041149729096052745
2013-10-25,47.86,49.61634989200864,-0.03539861146237855
2013-10-28,47.99,49.83634989200864,-0.037048256864909423
2013-10-29,48.21,50.62634989200864,-0.04772909556313998
2013-10-30,49.0,50.23634989200864,-0.02461066328796535
2013-10-31,48.61,50.85634989200864,-0.04417048995412898
2013-11-01,49.23,51.88634989200864,-0.05119554367453705
2013-11-04,50.26,52.11634989200864,-0.035619338189555205
2013-11-05,50.49,52.18634989200864,-0.03250562446921401
2013-11-06,50.56,51.80634989200864,-0.02405785959842144
2013-11-07,50.18,52.35634989200864,-0.041568021768087826
2013-11-08,50.73,53.19634989200864,-0.04636314140002962
2013-11-11,51.57,53.01634989200864,-0.027281204665254633
2013-11-12,51.39,54.24634989200864,-0.05265515371439622
2013-11-13,52.62,54.34634989200864,-0.0317657008325134
2013-11-14,52.72,54.80634989200864,-0.03806766727066513
2013-11-15,53.18,54.39634989200864,-0.022360873375206536
2013-11-18,52.77,54.66634989200864,-0.034689528306806716
2013-11-19,53.04,53.61634989200864,-0.010749517510414197
2013-11-20,51.99,55.48634989200864,-0.06301279321515063
2013-11-21,53.86,57.91634989200864,-0.07003807904973547
2013-11-22,56.29,57.70634989200864,-0.024544090809056396
2013-11-25,56.08,57.44634989200864,-0.023784799113907074
2013-11-26,55.82,57.40634989200864,-0.02763370071416915
2013-11-27,55.78,57.46634989200864,-0.029344997466824396
2013-11-29,55.84,57.49634989200864,-0.028807913808783336
2013-12-02,55.87,55.98634989200864,-0.002078183204175077
2013-12-03,54.36,56.01634989200864,-0.029569043595340294
2013-12-04,54.39,55.10634989200864,-0.01299940738975569
2013-12-05,53.48,55.09634989200864,-0.029336787195100245
2013-12-06,53.47,55.03634989200864,-0.028460279344144412
2013-12-09,53.41,54.39634989200864,-0.018132648495106873
2013-12-10,52.77,54.03634989200864,-0.023435148646039683
2013-12-11,52.41,53.09634989200864,-0.012926498589914237
2013-12-12,51.47,53.24634989200864,-0.033360970200048135
2013-12-13,51.62,54.27634989200864,-0.0489412036235648
2013-12-16,52.65,53.29634989200864,-0.012127470142294983
2013-12-17,51.67,53.91634989200864,-0.041663612179013376
2013-12-18,52.29,53.92634989200864,-0.03034416190388456
2013-12-19,52.3,54.38634989200864,-0.038361645820161994
2013-12-20,52.76,54.80634989200864,-0.03733782483308601
2013-12-23,53.18,54.89634989200864,-0.03126528258044514
2013-12-24,53.27,54.90634989200864,-0.029802561911819958
2013-12-26,53.28,54.73634989200864,-0.026606631514193513
2013-12-27,53.11,55.10295010845987,-0.03616775698101682
2013-12-30,53.86,55.60295010845987,-0.0313463603110995
2013-12-31,54.36,55.22295010845987,-0.015626657155494272
2014-01-02,53.98,55.56295010845987,-0.02848930996950183
2014-01-03,54.32,55.52295010845987,-0.02166581757831665
2014-01-06,54.28,56.28295010845987,-0.035587155694577044
2014-01-07,55.04,56.26295010845987,-0.02173633103316397
2014-01-08,55.02,55.19295010845987,-0.003133554341994804
2014-01-09,53.95,55.17295010845987,-0.022165755248827135
2014-01-10,53.93,54.01295010845987,-0.0015357448221825498
2014-01-13,52.77,53.89295010845987,-0.02083667912407694
2014-01-14,52.65,53.84295010845987,-0.022156105972217732
2014-01-15,52.6,53.22295010845987,-0.01170453924839554
2014-01-16,51.98,53.07295010845987,-0.020593355112657585
2014-01-17,51.83,52.39295010845987,-0.01074476828074189
2014-01-21,51.15,52.53295010845987,-0.026325384460697987
2014-01-22,51.29,51.42295010845987,-0.0025854235935406367
2014-01-23,50.18,50.72295010845987,-0.010704229688905942
2014-01-24,49.48,50.01295010845987,-0.010656242179357456
2014-01-27,48.77,50.27295010845987,-0.029895800927086436
2014-01-28,49.03,49.05295010845987,-0.0004678639798243456
2014-01-29,47.81,49.12295010845987,-0.026727835066114092
2014-01-30,47.88,49.51295010845987,-0.03298026283796118
2014-01-31,48.27,48.80295010845987,-0.010920448605574729
2014-02-03,47.56,53.04295010845987,-0.10336812144212515
2014-02-04,51.8,51.952950108459866,-0.0029440119981745116
2014-02-05,50.71,52.40295010845987,-0.03230638933411045
2014-02-06,51.16,52.81295010845987,-0.03129819684500257
2014-02-07,51.57,53.55295010845987,-0.03702784075282184
2014-02-10,52.31,53.87295010845987,-0.029011778737070282
2014-02-11,52.63,54.09295010845987,-0.02704511596292225
2014-02-12,52.85,54.31295010845987,-0.026935567033984364
2014-02-13,53.07,54.02295010845987,-0.017639727311201336
2014-02-14,52.78,53.89295010845987,-0.02065112609757036
2014-02-18,52.65,53.59295010845987,-0.017594666958089644
2014-02-19,52.35,53.71295010845987,-0.025374702110156577
2014-02-20,52.47,53.61295010845987,-0.021318545354203855
2014-02-21,52.37,53.702950108459866,-0.024820798592401494
2014-02-24,52.46,53.92295010845987,-0.02713037965314058
2014-02-25,52.68,54.00295010845987,-0.02449773773104713
2014-02-26,52.76,54.29295010845987,-0.02823479117265737
2014-02-27,53.05,54.50295010845987,-0.026658191998204295
2014-02-28,53.26,54.16295010845987,-0.016670992009329866
2014-03-03,52.92,54.90295010845987,-0.036117369003716204
2014-03-04,53.66,55.02295010845987,-0.024770574928702604
2014-03-05,53.78,56.80295010845987,-0.05321818853928939
2014-03-06,55.56,56.71295010845987,-0.020329573867254758
2014-03-07,55.47,56.88295010845987,-0.024839606697011574
2014-03-10,55.64,56.83295010845987,-0.02099046602689536
2014-03-11,55.59,56.68295010845987,-0.019281814132266595
2014-03-12,55.44,55.75295010845987,-0.00561315783023264
2014-03-13,54.51,55.22295010845987,-0.012910395171927824
2014-03-14,53.98,55.24295010845987,-0.022861742647347638
2014-03-17,54.0,55.202950108459866,-0.021791409808649242
2014-03-18,53.96,54.58295010845987,-0.011412906543563972
2014-03-19,53.34,55.34295010845987,-0.03619160352916728
2014-03-20,54.1,55.35295010845987,-0.02263565186687988
2014-03-21,54.11,55.18964912280702,-0.01956252920551471
2014-03-24,53.58,54.64964912280702,-0.019572845205343192
2014-03-25,53.04,54.92964912280702,-0.03440125966547325
2014-03-26,53.32,54.22964912280702,-0.01677401822658031
2014-03-27,52.62,54.94964912280702,-0.042396069128675995
2014-03-28,53.34,55.809649122807016,-0.044251292771481876
2014-03-31,54.2,56.28964912280702,-0.037123150621316436
2014-04-01,54.68,57.03964912280702,-0.041368577105491466
2014-04-02,55.43,56.559649122807016,-0.019972703867985997
2014-04-03,54.95,55.83964912280702,-0.015932211910043126
2014-04-04,54.23,55.68964912280702,-0.026210420532336243
2014-04-07,54.08,56.46964912280702,-0.04231740695980146
2014-04-08,54.86,56.82964912280702,-0.03465882955832922
2014-04-09,55.22,55.65964912280702,-0.007898884195927658
2014-04-10,54.05,55.07964912280702,-0.0186938213878467
2014-04-11,53.47,55.83964912280702,-0.042436676448225796
2014-04-14,54.23,55.86964912280702,-0.029347761236210967
2014-04-15,54.26,56.86964912280702,-0.04588825785036266
2014-04-16,55.26,56.489649122807016,-0.021767689159013726
2014-04-17,54.88,56.249649122807014,-0.02434946962632112
2014-04-21,54.64,57.309649122807016,-0.04658289072903432
2014-04-22,55.7,56.82964912280702,-0.019877812730567435
2014-04-23,55.22,56.809649122807016,-0.027982026774547197
2014-04-24,55.2,57.44964912280702,-0.03915862250086266
2014-04-25,55.84,57.459649122807015,-0.02818759159745965
2014-04-28,55.85,56.94964912280702,-0.019309146583778136
2014-04-29,55.34,56.959649122807015,-0.028435026334431734
2014-04-30,55.35,56.42964912280702,-0.019132657026759037
2014-05-01,54.82,56.389649122807015,-0.027835766798062322
2014-05-02,54.78,56.459649122807015,-0.029749549437573686
2014-05-05,54.85,56.139649122807015,-0.022972162152026798
2014-05-06,54.53,56.07964912280702,-0.027633003184693417
2014-05-07,54.47,56.19964912280702,-0.030776866934300706
2014-05-08,54.59,56.47964912280702,-0.03345716823945277
2014-05-09,54.87,56.33964912280702,-0.02608552139903353
2014-05-12,54.73,56.57964912280702,-0.03269106739761374
2014-05-13,54.97,56.14964912280702,-0.0210090203809995
2014-05-14,54.54,55.42964912280702,-0.016050058712007376
2014-05-15,53.82,55.389649122807015,-0.028338311357179236
2014-05-16,53.78,55.239649122807016,-0.026423939072494296
2014-05-19,53.63,55.279649122807015,-0.02984188845233482
2014-05-20,53.67,55.28964912280702,-0.029293894038096013
2014-05-21,53.68,55.42964912280702,-0.03156522096920711
2014-05-22,53.82,55.35964912280702,-0.02781175724924745
2014-05-23,53.75,56.36964912280702,-0.04647268811448246
2014-05-27,54.76,56.919649122807016,-0.03794206668680378
2014-05-28,55.31,56.75964912280702,-0.02554013538157207
2014-05-29,55.15,57.18964912280702,-0.03566465530199614
2014-05-30,55.58,57.76964912280702,-0.03790310580132228
2014-06-02,56.16,58.14964912280702,-0.03421601252666295
2014-06-03,56.54,58.18964912280702,-0.028349528613336394
2014-06-04,56.58,58.47964912280702,-0.032483935032129985
2014-06-05,56.87,59.11964912280702,-0.038052477580404975
2014-06-06,57.51,58.989649122807016,-0.0250831992529168
2014-06-09,57.38,58.68964912280702,-0.022314822841530413
2014-06-10,57.08,58.779649122807015,-0.028915605114552156
2014-06-11,57.17,58.239649122807016,-0.018366338721435227
2014-06-12,56.63,58.569649122807014,-0.03311696675423159
2014-06-13,56.96,58.17921052631579,-0.020956120155056324
2014-06-16,56.87,58.459210526315786,-0.027184946769002183
2014-06-17,57.15,58.58921052631579,-0.02456442941263659
2014-06-18,57.28,59.08921052631579,-0.03061828902774122
2014-06-19,57.78,59.17921052631579,-0.023643615956883912
2014-06-20,57.87,59.25921052631579,-0.02344294691031823
2014-06-23,57.95,59.24921052631579,-0.021927895996837643
2014-06-24,57.94,60.24921052631579,-0.03832764788357135
2014-06-25,58.94,60.05921052631579,-0.01863511885201008
2014-06-26,58.75,60.19921052631579,-0.024073580262024774
2014-06-27,58.89,59.68921052631579,-0.01338953085940775
2014-06-30,58.38,59.92921052631579,-0.025850674699535836
2014-07-01,58.62,60.19921052631579,-0.026233077020593965
2014-07-02,58.89,60.60921052631579,-0.028365499424701013
2014-07-03,59.3,60.46921052631579,-0.019335634054738704
2014-07-07,59.16,60.47921052631579,-0.02181262808881701
2014-07-08,59.17,61.13921052631579,-0.03220863516823125
2014-07-09,59.83,60.59921052631579,-0.012693408373393722
2014-07-10,59.29,60.50921052631579,-0.02014917259225435
2014-07-11,59.2,61.18921052631579,-0.032509171293528705
2014-07-14,59.88,61.10921052631579,-0.020114979652477216
2014-07-15,59.8,60.76921052631579,-0.01594903929015301
2014-07-16,59.46,56.66921052631579,0.049247015226870694
2014-07-17,55.36,56.96921052631579,-0.02824702170609239
2014-07-18,55.66,54.59921052631579,0.019428659562264805
2014-07-21,53.29,55.10921052631579,-0.03301100685242231
2014-07-22,53.8,55.01921052631579,-0.02215972411550038
2014-07-23,53.71,54.38921052631579,-0.012487964427929321
2014-07-24,53.08,54.53921052631579,-0.026755255755154472
2014-07-25,53.23,54.61921052631579,-0.02543446734087207
2014-07-28,53.31,54.36921052631579,-0.019481808105400122
2014-07-29,53.06,53.78921052631579,-0.01355681779265061
2014-07-30,52.48,51.19921052631579,0.02501580513679791
2014-07-31,49.89,51.959210526315786,-0.0398237483856263
2014-08-01,50.65,51.75921052631579,-0.02143020565879461
2014-08-04,50.45,51.33921052631579,-0.01732029996565665
2014-08-05,50.03,51.62921052631579,-0.030974917299978033
2014-08-06,50.32,51.42921052631579,-0.021567714436297236
2014-08-07,50.12,51.60921052631579,-0.028855518445809913
2014-08-08,50.3,51.65921052631579,-0.026311097526807825
2014-08-11,50.35,51.65921052631579,-0.02534321591401134
2014-08-12,50.35,51.97921052631579,-0.031343502716166816
2014-08-13,50.67,52.38921052631579,-0.03281611822442354
2014-08-14,51.08,52.69921052631579,-0.030725517709742967
2014-08-15,51.39,53.16921052631579,-0.033463173680850056
2014-08-18,51.86,53.41921052631579,-0.029188198607833726
2014-08-19,52.11,53.74921052631579,-0.030497387966530787
2014-08-20,52.44,53.26921052631579,-0.015566412907624172
2014-08-21,51.96,53.36921052631579,-0.026404934838242022
2014-08-22,52.06,53.61921052631579,-0.029079326439365283
2014-08-25,52.31,53.79921052631579,-0.027680899250135726
2014-08-26,52.49,53.29921052631579,-0.015182411115006067
2014-08-27,51.99,53.28921052631579,-0.024380367310455897
2014-08-28,51.98,53.37921052631579,-0.026212649316459724
2014-08-29,52.07,52.64921052631579,-0.0110013145596225
2014-09-02,51.34,52.69921052631579,-0.025791857463159706
2014-09-03,51.39,52.83921052631579,-0.027426801268993772
2014-09-04,51.53,53.32921052631579,-0.03373780538956139
2014-09-05,52.02,53.51549450549451,-0.027945074960317506
2014-09-08,52.01,53.315494505494506,-0.02448621207780355
2014-09-09,51.81,53.69549450549451,-0.03511457568011722
2014-09-10,52.19,53.69549450549451,-0.028037631822916853
2014-09-11,52.19,52.965494505494505,-0.014641504110077919
2014-09-12,51.46,53.075494505494504,-0.030437672235484547
2014-09-15,51.57,53.255494505494504,-0.03164921330925974
2014-09-16,51.75,53.565494505494506,-0.03389298506911531
2014-09-17,52.06,53.7254945054945,-0.031000077725188202
2014-09-18,52.22,53.9754945054945,-0.03252391704008939
2014-09-19,52.47,53.51549450549451,-0.019536295331946674
2014-09-22,52.01,53.0854945054945,-0.020259668210930726
2014-09-23,51.58,53.575494505494504,-0.03724640386268119
2014-09-24,52.07,52.9354945054945,-0.016349984326767153
2014-09-25,51.43,53.51549450549451,-0.03896991936195948
2014-09-26,52.01,53.745494505494506,-0.03229097660115654
2014-09-29,52.24,53.255494505494504,-0.019068351818416263
2014-09-30,51.75,52.91549450549451,-0.02202558090756357
2014-10-01,51.41,52.925494505494505,-0.02863448928828005
2014-10-02,51.42,53.005494505494504,-0.02991188970664449
2014-10-03,51.5,52.825494505494504,-0.02509194694536432
2014-10-06,51.32,51.635494505494506,-0.00611003164617574
2014-10-07,50.13,52.3654945054945,-0.04269022047065629
2014-10-08,50.86,51.105494505494505,-0.004803681245430735
2014-10-09,49.6,51.3354945054945,-0.03380691122608648
2014-10-10,49.83,50.1154945054945,-0.005696731286632395
2014-10-13,48.61,50.26549450549451,-0.03293500883222278
2014-10-14,48.76,49.8354945054945,-0.02158089362143134
2014-10-15,48.33,50.1154945054945,-0.0356275942822184
2014-10-16,48.61,50.6554945054945,-0.040380506112177694
2014-10-17,49.15,51.20549450549451,-0.04014206923192487
2014-10-20,49.7,51.6854945054945,-0.03841492713750527
2014-10-21,50.18,51.20549450549451,-0.020027040367405657
2014-10-22,49.7,51.285494505494505,-0.03091506713120684
2014-10-23,49.78,51.745494505494506,-0.03798387713322171
2014-10-24,50.24,51.565494505494506,-0.025705067278144034
2014-10-27,50.06,51.9754945054945,-0.0368538005019271
2014-10-28,50.47,51.5454945054945,-0.020864956594409234
2014-10-29,50.04,51.815494505494506,-0.03426570608732171
2014-10-30,50.31,53.145494505494504,-0.0533534315914842
2014-10-31,51.64,52.95549450549451,-0.02484151111756716
2014-11-03,51.45,53.30549450549451,-0.034808691349880405
2014-11-04,51.8,53.5854945054945,-0.03332048200677562
2014-11-05,52.08,54.05549450549451,-0.03654567446966395
2014-11-06,52.55,53.885494505494506,-0.02478393337112894
2014-11-07,52.38,54.175494505494505,-0.03314218950622416
2014-11-10,52.67,54.355494505494505,-0.03100872360427387
2014-11-11,52.85,55.105494505494505,-0.04093048298967017
2014-11-12,53.6,55.70549450549451,-0.037796891028170077
2014-11-13,54.2,55.26549450549451,-0.01927956159676769
2014-11-14,53.76,54.69549450549451,-0.017103684936983887
2014-11-17,53.19,54.84549450549451,-0.030184694666736234
2014-11-18,53.34,54.6854945054945,-0.024604230384335457
2014-11-19,53.18,55.785494505494505,-0.04670559127584473
2014-11-20,54.28,56.0454945054945,-0.031501096048343724
2014-11-21,54.54,56.425494505494505,-0.03341564875981551
2014-11-24,54.92,56.355494505494505,-0.025472130412315774
2014-11-25,54.85,56.6854945054945,-0.03238032095347754
2014-11-26,55.18,57.0454945054945,-0.0327018728063585
2014-11-28,55.54,57.135494505494506,-0.027924751843026008
2014-12-01,55.63,57.8354945054945,-0.038133926654417616
2014-12-02,56.33,57.325494505494504,-0.01736565055534045
2014-12-03,55.82,57.385494505494506,-0.027280317421410682
2014-12-04,55.88,57.7954945054945,-0.033142626806530684
2014-12-05,56.29,56.4754945054945,-0.0032845131701583208
2014-12-08,54.97,55.5854945054945,-0.011072933882663616
2014-12-09,54.08,52.20549450549451,0.03590628749447444
2014-12-10,50.7,53.285494505494505,-0.04852154473724368
2014-12-11,51.78,53.87549450549451,-0.0388951326522079
2014-12-12,52.37,52.285494505494505,0.0016162320984955958
2014-12-15,50.78,51.12549450549451,-0.006757773373857079
2014-12-16,49.62,52.255494505494504,-0.050434782608695716
2014-12-17,50.75,53.075494505494504,-0.04381484387778556
2014-12-18,51.57,52.66549450549451,-0.020800991536882196
2014-12-19,51.16,53.59549450549451,-0.04544215009052355
2014-12-22,52.09,53.755494505494504,-0.030982777124750727
2014-12-23,52.25,53.8354945054945,-0.029450728001257365
2014-12-24,52.33,54.0854945054945,-0.03245776934361144
2014-12-26,52.58,54.15593818984547,-0.02910000717411576
2014-12-29,52.88,53.955938189845476,-0.01994105238351629
2014-12-30,52.68,53.645938189845474,-0.01800580290770859
2014-12-31,52.37,53.285938189845474,-0.01718911632149933
2015-01-02,52.01,52.23593818984548,-0.00432533994171469
2015-01-05,50.96,51.605938189845475,-0.012516741532132003
2015-01-06,50.33,53.275938189845476,-0.05529584818098954
2015-01-07,52.0,54.175938189845475,-0.0401642917972268
2015-01-08,52.9,54.08593818984547,-0.021926922773951807
2015-01-09,52.81,53.69593818984548,-0.016499165853349762
2015-01-12,52.42,53.47593818984547,-0.019746043278320302
2015-01-13,52.2,53.25593818984547,-0.0198276140790401
2015-01-14,51.98,52.645938189845474,-0.012649374533777902
2015-01-15,51.37,53.34593818984548,-0.03704008696620131
2015-01-16,52.07,52.425938189845475,-0.006789352792439196
2015-01-20,51.15,52.675938189845475,-0.028968410289076485
2015-01-21,51.4,54.32593818984547,-0.05385895370312055
2015-01-22,53.05,54.55593818984548,-0.027603561405269428
2015-01-23,53.28,54.645938189845474,-0.024996152231846924
