date,RL,dcf,Deviation
2001-09-20,19.75,,
2001-09-21,18.75,,
2001-09-24,19.5,,
2001-09-25,19.75,,
2001-09-26,19.4,,
2001-09-27,18.41,,
2001-09-28,18.75,,
2001-10-01,18.56,,
2001-10-02,19.0,,
2001-10-03,21.3,,
2001-10-04,21.71,,
2001-10-05,21.1,,
2001-10-08,20.47,,
2001-10-09,20.5,,
2001-10-10,22.0,,
2001-10-11,21.79,,
2001-10-12,22.12,,
2001-10-15,21.9,,
2001-10-16,22.02,,
2001-10-17,22.48,,
2001-10-18,22.44,,
2001-10-19,21.93,,
2001-10-22,21.4,,
2001-10-23,21.59,,
2001-10-24,21.9,,
2001-10-25,21.85,,
2001-10-26,22.75,,
2001-10-29,21.3,,
2001-10-30,21.06,,
2001-10-31,22.02,,
2001-11-01,22.0,,
2001-11-02,22.3,,
2001-11-05,21.95,,
2001-11-06,22.84,,
2001-11-07,23.85,,
2001-11-08,23.64,,
2001-11-09,23.2,,
2001-11-12,23.9,,
2001-11-13,25.2,,
2001-11-14,26.7,,
2001-11-15,27.58,,
2001-11-16,27.03,,
2001-11-19,27.94,,
2001-11-20,26.65,,
2001-11-21,26.6,,
2001-11-23,26.87,,
2001-11-26,26.9,,
2001-11-27,26.35,,
2001-11-28,25.0,,
2001-11-29,24.0,,
2001-11-30,24.12,,
2001-12-03,24.62,,
2001-12-04,25.2,,
2001-12-05,25.58,,
2001-12-06,25.33,,
2001-12-07,25.22,,
2001-12-10,25.05,,
2001-12-11,25.07,,
2001-12-12,24.8,,
2001-12-13,24.77,,
2001-12-14,25.3,,
2001-12-17,24.39,,
2001-12-18,25.25,,
2001-12-19,25.61,,
2001-12-20,25.25,,
2001-12-21,25.52,,
2001-12-24,25.1,,
2001-12-26,25.97,,
2001-12-27,26.13,,
2001-12-28,25.85,,
2001-12-31,26.76,,
2002-01-02,26.11,,
2002-01-03,26.61,,
2002-01-04,28.41,,
2002-01-07,28.21,,
2002-01-08,28.01,,
2002-01-09,27.8,,
2002-01-10,27.94,,
2002-01-11,27.9,,
2002-01-14,27.0,,
2002-01-15,27.2,,
2002-01-16,26.62,,
2002-01-17,26.25,,
2002-01-18,26.85,,
2002-01-22,27.0,,
2002-01-23,27.2,,
2002-01-24,27.25,,
2002-01-25,27.71,,
2002-01-28,28.25,,
2002-01-29,27.9,,
2002-01-30,27.43,,
2002-01-31,27.62,,
2002-02-01,27.61,,
2002-02-04,26.43,,
2002-02-05,25.95,,
2002-02-06,25.59,,
2002-02-07,26.07,,
2002-02-08,26.61,,
2002-02-11,28.0,,
2002-02-12,28.19,,
2002-02-13,28.37,,
2002-02-14,27.83,,
2002-02-15,27.75,,
2002-02-19,28.04,,
2002-02-20,27.86,,
2002-02-21,27.7,,
2002-02-22,27.7,,
2002-02-25,28.22,,
2002-02-26,28.15,,
2002-02-27,27.67,,
2002-02-28,27.31,,
2002-03-01,28.25,,
2002-03-04,28.51,,
2002-03-05,28.76,,
2002-03-06,28.66,,
2002-03-07,28.19,,
2002-03-08,28.2,,
2002-03-11,28.65,,
2002-03-12,28.92,,
2002-03-13,28.9,,
2002-03-14,28.81,,
2002-03-15,29.02,,
2002-03-18,29.0,,
2002-03-19,29.66,,
2002-03-20,29.53,,
2002-03-21,29.15,,
2002-03-22,28.54,,
2002-03-25,28.53,,
2002-03-26,28.89,,
2002-03-27,28.99,,
2002-03-28,29.18,,
2002-04-01,28.2,,
2002-04-02,27.72,,
2002-04-03,27.33,,
2002-04-04,28.13,,
2002-04-05,27.62,,
2002-04-08,27.87,,
2002-04-09,28.9,,
2002-04-10,29.37,,
2002-04-11,28.65,,
2002-04-12,29.45,,
2002-04-15,29.55,,
2002-04-16,30.64,,
2002-04-17,30.5,,
2002-04-18,30.35,,
2002-04-19,29.87,,
2002-04-22,29.34,,
2002-04-23,29.7,,
2002-04-24,30.01,,
2002-04-25,28.95,,
2002-04-26,28.47,,
2002-04-29,29.03,,
2002-04-30,28.75,,
2002-05-01,28.89,,
2002-05-02,29.06,,
2002-05-03,28.37,,
2002-05-06,27.86,,
2002-05-07,27.9,,
2002-05-08,26.5,,
2002-05-09,28.6,,
2002-05-10,28.52,,
2002-05-13,28.6,,
2002-05-14,28.9,,
2002-05-15,29.15,,
2002-05-16,29.5,,
2002-05-17,28.54,,
2002-05-20,28.59,,
2002-05-21,28.81,,
2002-05-22,26.63,,
2002-05-23,26.99,,
2002-05-24,27.6,,
2002-05-28,27.4,,
2002-05-29,26.62,,
2002-05-30,26.25,,
2002-05-31,25.89,,
2002-06-03,25.2,,
2002-06-04,24.9,,
2002-06-05,25.13,,
2002-06-06,24.7,,
2002-06-07,25.0,,
2002-06-10,25.24,,
2002-06-11,24.61,,
2002-06-12,24.87,,
2002-06-13,24.71,,
2002-06-14,24.2,,
2002-06-17,24.08,,
2002-06-18,24.45,,
2002-06-19,24.35,,
2002-06-20,23.96,,
2002-06-21,23.3,,
2002-06-24,23.68,,
2002-06-25,22.19,,
2002-06-26,22.3,,
2002-06-27,22.36,,
2002-06-28,22.4,,
2002-07-01,22.14,,
2002-07-02,22.02,,
2002-07-03,20.6,,
2002-07-05,21.85,,
2002-07-08,22.97,,
2002-07-09,22.41,,
2002-07-10,21.7,,
2002-07-11,20.56,,
2002-07-12,19.98,,
2002-07-15,20.2,,
2002-07-16,19.77,,
2002-07-17,19.95,,
2002-07-18,19.6,,
2002-07-19,19.1,,
2002-07-22,18.35,,
2002-07-23,18.3,,
2002-07-24,18.76,,
2002-07-25,19.57,,
2002-07-26,19.9,,
2002-07-29,20.9,,
2002-07-30,21.04,,
2002-07-31,20.06,,
2002-08-01,20.26,,
2002-08-02,20.06,,
2002-08-05,18.68,,
2002-08-06,19.9,,
2002-08-07,21.06,,
2002-08-08,21.6,,
2002-08-09,22.2,,
2002-08-12,22.09,,
2002-08-13,22.1,,
2002-08-14,22.95,,
2002-08-15,23.8,,
2002-08-16,23.26,,
2002-08-19,23.89,,
2002-08-20,23.79,,
2002-08-21,23.76,,
2002-08-22,23.93,,
2002-08-23,23.85,,
2002-08-26,23.91,,
2002-08-27,22.4,,
2002-08-28,22.2,,
2002-08-29,21.8,,
2002-08-30,21.66,,
2002-09-03,22.05,,
2002-09-04,22.7,,
2002-09-05,21.53,,
2002-09-06,22.9,,
2002-09-09,23.31,,
2002-09-10,23.41,,
2002-09-11,23.21,,
2002-09-12,23.69,,
2002-09-13,23.63,,
2002-09-16,24.1,,
2002-09-17,23.01,,
2002-09-18,23.25,,
2002-09-19,22.55,,
2002-09-20,22.67,,
2002-09-23,21.5,,
2002-09-24,20.65,,
2002-09-25,21.14,,
2002-09-26,21.72,,
2002-09-27,20.85,,
2002-09-30,20.78,,
2002-10-01,19.95,,
2002-10-02,19.46,,
2002-10-03,18.69,,
2002-10-04,19.02,,
2002-10-07,17.51,,
2002-10-08,17.95,,
2002-10-09,17.69,,
2002-10-10,16.57,,
2002-10-11,17.74,,
2002-10-14,17.49,,
2002-10-15,18.85,,
2002-10-16,17.7,,
2002-10-17,18.35,,
2002-10-18,18.47,,
2002-10-21,18.3,,
2002-10-22,18.46,,
2002-10-23,18.41,,
2002-10-24,18.61,,
2002-10-25,19.4,,
2002-10-28,19.35,,
2002-10-29,18.95,,
2002-10-30,18.2,,
2002-10-31,19.04,,
2002-11-01,19.65,,
2002-11-04,18.6,,
2002-11-05,19.01,,
2002-11-06,21.4,,
2002-11-07,21.3,,
2002-11-08,21.5,,
2002-11-11,21.06,,
2002-11-12,21.4,,
2002-11-13,21.5,,
2002-11-14,21.88,,
2002-11-15,22.25,,
2002-11-18,22.4,,
2002-11-19,22.15,,
2002-11-20,23.18,,
2002-11-21,24.39,,
2002-11-22,23.79,,
2002-11-25,24.14,,
2002-11-26,23.65,,
2002-11-27,24.1,,
2002-11-29,23.73,,
2002-12-02,24.6,,
2002-12-03,23.52,,
2002-12-04,24.65,,
2002-12-05,23.75,,
2002-12-06,23.75,,
2002-12-09,22.5,,
2002-12-10,22.64,,
2002-12-11,22.7,,
2002-12-12,22.82,,
2002-12-13,21.83,,
2002-12-16,22.95,,
2002-12-17,22.04,,
2002-12-18,21.8,,
2002-12-19,21.85,,
2002-12-20,22.06,,
2002-12-23,21.59,,
2002-12-24,21.2,,
2002-12-26,21.55,,
2002-12-27,21.05,,
2002-12-30,21.66,26.252628043444844,-0.17493974454079853
2002-12-31,21.76,26.692628043444838,-0.18479364547456723
2003-01-02,22.2,26.352628043444838,-0.15757927583536768
2003-01-03,21.86,26.732628043444837,-0.18227269071810037
2003-01-06,22.24,26.522628043444843,-0.16147072742677593
2003-01-07,22.03,26.56262804344484,-0.17063929201701888
2003-01-08,22.07,26.602628043444838,-0.17038271692716178
2003-01-09,22.11,26.692628043444838,-0.17168141091188804
2003-01-10,22.2,26.852628043444838,-0.17326527727257668
2003-01-13,22.36,26.752628043444844,-0.16419426294536188
2003-01-14,22.26,26.24262804344484,-0.15176178379892324
2003-01-15,21.75,26.502628043444844,-0.17932667038355687
2003-01-16,22.01,25.852628043444838,-0.14863587705618841
2003-01-17,21.36,25.392628043444837,-0.15881097602600724
2003-01-21,20.9,25.402628043444842,-0.17725048116061948
2003-01-22,20.91,26.062628043444843,-0.19770178336795963
2003-01-23,21.57,25.51262804344484,-0.15453633536815692
2003-01-24,21.02,25.11262804344484,-0.1629709179128761
2003-01-27,20.62,24.892628043444837,-0.17164230454043916
2003-01-28,20.4,25.432628043444844,-0.1978807709076681
2003-01-29,20.94,25.062628043444843,-0.16449304663096254
2003-01-30,20.57,24.902628043444842,-0.1739827634210409
2003-01-31,20.41,25.622628043444838,-0.20343846207369853
2003-02-03,21.13,25.58262804344484,-0.17404889114141497
2003-02-04,21.09,25.19262804344484,-0.16285034004272336
2003-02-05,20.7,25.59262804344484,-0.1911733345688198
2003-02-06,21.1,25.19262804344484,-0.16245339852543683
2003-02-07,20.7,24.852628043444838,-0.16709009752150306
2003-02-10,20.36,24.51262804344484,-0.16940770430999685
2003-02-11,20.02,24.38262804344484,-0.17892361872032547
2003-02-12,19.89,24.24262804344484,-0.17954439739967798
2003-02-13,19.75,24.502628043444844,-0.19396401214670145
2003-02-14,20.01,24.44262804344484,-0.1813482590974339
2003-02-18,19.95,24.502628043444844,-0.1858016223962884
2003-02-19,20.01,24.712628043444838,-0.1902925109857846
2003-02-20,20.22,24.84262804344484,-0.1860764503401484
2003-02-21,20.35,24.53262804344484,-0.17049245747491149
2003-02-24,20.04,24.922628043444835,-0.1959114438065478
2003-02-25,20.43,24.79262804344484,-0.17596472773277927
2003-02-26,20.3,24.66262804344484,-0.17689226126914714
2003-02-27,20.17,24.682628043444844,-0.18282607652240235
2003-02-28,20.19,24.69262804344484,-0.18234705660016426
2003-03-03,20.2,24.59262804344484,-0.17861564187792023
2003-03-04,20.1,24.352628043444838,-0.17462706841570408
2003-03-05,19.86,24.49262804344484,-0.18914377155556839
2003-03-06,20.0,24.962628043444838,-0.1988023069849818
2003-03-07,20.47,24.49262804344484,-0.16423831841603653
2003-03-10,20.0,24.482628043444837,-0.18309423463405716
2003-03-11,19.99,25.08262804344484,-0.2030340694214361
2003-03-12,20.59,25.33262804344484,-0.1872142138317172
2003-03-13,20.84,25.122628043444838,-0.17046895078169533
2003-03-14,20.63,25.462628043444838,-0.18979297954631047
2003-03-17,20.97,25.672628043444835,-0.18317672953025121
2003-03-18,21.18,25.69262804344484,-0.17563902127155817
2003-03-19,21.2,25.392628043444837,-0.16511201740408965
2003-03-20,20.9,25.94262804344484,-0.1943761455084736
2003-03-21,21.45,25.13262804344484,-0.14652777405844564
2003-03-24,20.64,24.922628043444835,-0.17183693613608508
2003-03-25,20.43,25.53262804344484,-0.19984734962505646
2003-03-26,21.04,26.74262804344484,-0.21324112328005362
2003-03-27,22.25,26.84262804344484,-0.17109457524098104
2003-03-28,22.35,27.392628043444837,-0.1840870483637862
2003-03-31,22.9,27.042628043444843,-0.1531888112645554
2003-04-01,22.55,27.412628043444844,-0.17738642335708632
2003-04-02,22.92,28.01262804344484,-0.1817975819886185
2003-04-03,23.52,27.792628043444843,-0.15373242274051824
2003-04-04,23.3,27.462628043444838,-0.15157427893862585
2003-04-07,22.97,27.232628043444837,-0.15652650330495355
2003-04-08,22.74,26.902628043444842,-0.15472942036453274
2003-04-09,22.41,27.49262804344484,-0.18487239689901913
2003-04-10,23.0,27.18262804344484,-0.15387136360619447
2003-04-11,22.69,27.63262804344484,-0.17886927134378572
2003-04-14,23.14,27.622628043444838,-0.16228101237849513
2003-04-15,23.13,26.99262804344484,-0.14309936910284948
2003-04-16,22.5,27.33262804344484,-0.17680802723263356
2003-04-17,22.84,27.192628043444838,-0.1600664722986972
2003-04-21,22.7,27.402628043444842,-0.17161230068842936
2003-04-22,22.91,27.47262804344484,-0.16607905280228596
2003-04-23,22.98,27.172628043444842,-0.1542960083486027
2003-04-24,22.68,27.072628043444837,-0.16225347743838392
2003-04-25,22.58,27.68262804344484,-0.18432599807492367
2003-04-28,23.19,27.892628043444837,-0.16859752462622535
2003-04-29,23.4,27.942628043444838,-0.16256982114860563
2003-04-30,23.45,27.61262804344484,-0.15075088241856194
2003-05-01,23.12,27.482628043444837,-0.15874129783179203
2003-05-02,22.99,27.502628043444844,-0.16407988488650682
2003-05-05,23.01,27.74262804344484,-0.1705904731171669
2003-05-06,23.25,27.652628043444842,-0.1592119214321296
2003-05-07,23.16,27.392628043444837,-0.15451704877428585
2003-05-08,22.9,27.352628043444838,-0.1627861146056102
2003-05-09,22.86,27.61262804344484,-0.1721179177862826
2003-05-12,23.12,27.59262804344484,-0.16209503626847888
2003-05-13,23.1,27.892628043444837,-0.17182418365096186
2003-05-14,23.4,28.01262804344484,-0.16466245281560543
2003-05-15,23.52,28.002628043444844,-0.16007883390409805
2003-05-16,23.51,27.352628043444838,-0.14048478403396913
2003-05-19,22.86,27.84262804344484,-0.17895681527153584
2003-05-20,23.35,27.502628043444844,-0.15099022671161078
2003-05-21,23.01,28.642628043444837,-0.19665192854864177
2003-05-22,24.15,29.732628043444837,-0.18776100233344972
2003-05-23,25.24,30.692628043444838,-0.1776526935304057
2003-05-27,26.2,30.422628043444842,-0.13879892418941409
2003-05-28,25.93,30.20262804344484,-0.14146543927564503
2003-05-29,25.71,30.962628043444838,-0.16964412827214392
2003-05-30,26.47,31.572628043444837,-0.161615562582357
2003-06-02,27.08,30.49262804344484,-0.11191649465512277
2003-06-03,26.0,31.322628043444837,-0.16992916546026382
2003-06-04,26.83,31.162628043444844,-0.13903281961343528
2003-06-05,26.67,30.63262804344484,-0.12935971532787938
2003-06-06,26.14,29.86262804344484,-0.12465842048560072
2003-06-09,25.37,30.63262804344484,-0.1717981244045107
2003-06-10,26.14,30.792628043444843,-0.151095516656796
2003-06-11,26.3,30.792628043444843,-0.14589946779165008
2003-06-12,26.3,30.422628043444842,-0.13551189718250334
2003-06-13,25.93,31.252628043444844,-0.1703097747826443
2003-06-16,26.76,31.072628043444837,-0.13879186650755915
2003-06-17,26.58,30.692628043444838,-0.13399400134858086
2003-06-18,26.2,30.482628043444837,-0.1404940557402431
2003-06-19,25.99,30.30262804344484,-0.1423186146515686
2003-06-20,25.81,29.642628043444837,-0.12929447543678185
2003-06-23,25.15,29.792628043444843,-0.1558314371150733
2003-06-24,25.3,29.792628043444843,-0.1507966345531353
2003-06-25,25.3,30.11262804344484,-0.15982092418175675
2003-06-26,25.62,29.892628043444837,-0.14293249951911746
2003-06-27,25.4,28.71214982922674,-0.1153570822431147
2003-06-30,25.79,28.97214982922674,-0.10983478436994099
2003-07-01,26.05,29.07214982922674,-0.10395343471257557
2003-07-02,26.15,28.92214982922674,-0.09584867810986153
2003-07-03,26.0,29.60214982922674,-0.12168541305301661
2003-07-07,26.68,29.57214982922674,-0.09779978276616097
2003-07-08,26.65,29.22214982922674,-0.08802055441705348
2003-07-09,26.3,29.03214982922674,-0.09410773385015658
2003-07-10,26.11,29.35214982922674,-0.11045698008799487
2003-07-11,26.43,30.16214982922674,-0.12373620084634462
2003-07-14,27.24,29.502149829226738,-0.07667745714536733
2003-07-15,26.58,31.252149829226738,-0.14949850985474877
2003-07-16,28.33,30.32214982922674,-0.0656994916404825
2003-07-17,27.4,30.07214982922674,-0.08885795809083497
2003-07-18,27.15,29.82214982922674,-0.08960285708872473
2003-07-21,26.9,29.93214982922674,-0.10130077012597505
2003-07-22,27.01,29.49214982922674,-0.08416306859959477
2003-07-23,26.57,30.09214982922674,-0.11704547030421486
2003-07-24,27.17,29.93214982922674,-0.09228036893393088
2003-07-25,27.01,29.69214982922674,-0.09033195119427251
2003-07-28,26.77,28.47214982922674,-0.05978297527359455
2003-07-29,25.55,29.37214982922674,-0.13012836484388046
2003-07-30,26.45,29.33214982922674,-0.09825907224689501
2003-07-31,26.41,29.12214982922674,-0.0931301378892313
2003-08-01,26.2,28.69214982922674,-0.0868582467350758
2003-08-04,25.77,27.98214982922674,-0.07905574956632522
2003-08-05,25.06,30.51214982922674,-0.17868782959384522
2003-08-06,27.59,30.42214982922674,-0.09309499312589264
2003-08-07,27.5,30.48214982922674,-0.097832660948586
2003-08-08,27.56,31.252149829226738,-0.11814066710296756
2003-08-11,28.33,31.37214982922674,-0.09696975966857813
2003-08-12,28.45,31.18214982922674,-0.08761903345951871
2003-08-13,28.26,31.78214982922674,-0.11082163567134728
2003-08-14,28.86,31.62214982922674,-0.08734857826376574
2003-08-15,28.7,31.58214982922674,-0.09125882325336643
2003-08-18,28.66,31.62214982922674,-0.09367325894107859
2003-08-19,28.7,31.66214982922674,-0.09355491794472004
2003-08-20,28.74,31.77214982922674,-0.09543420402850777
2003-08-21,28.85,31.54214982922674,-0.08535086681796855
2003-08-22,28.62,31.60214982922674,-0.0943654101174074
2003-08-25,28.68,31.54214982922674,-0.09074048042770666
2003-08-26,28.62,31.57214982922674,-0.09350487202154012
2003-08-27,28.65,32.42214982922674,-0.11634483984237098
2003-08-28,29.5,32.22214982922674,-0.08448070174255229
2003-08-29,29.3,32.38214982922674,-0.0951805190662457
2003-09-02,29.46,32.982149829226735,-0.10678957701252156
2003-09-03,30.06,31.87214982922674,-0.05685684332360286
2003-09-04,28.95,31.38214982922674,-0.07750105848266764
2003-09-05,28.46,31.10214982922674,-0.08495071381669916
2003-09-08,28.18,30.72214982922674,-0.08274648237046
2003-09-09,27.8,30.12214982922674,-0.0770911054619885
2003-09-10,27.2,30.12214982922674,-0.09701000246640612
2003-09-11,27.2,29.94214982922674,-0.09158159467060412
2003-09-12,27.02,31.002149829226738,-0.12844753835337686
2003-09-15,28.08,31.06214982922674,-0.09600590576061163
2003-09-16,28.14,30.92214982922674,-0.08997271679335606
2003-09-17,28.0,30.68214982922674,-0.08741727174123304
2003-09-18,27.76,30.94214982922674,-0.10284191133419585
2003-09-19,28.02,30.252149829226738,-0.07378483320449014
2003-09-22,27.33,30.24214982922674,-0.09629440518188193
2003-09-23,27.32,28.86214982922674,-0.053431564812442045
2003-09-24,25.94,29.52214982922674,-0.12133770236747576
2003-09-25,26.6,29.32214982922674,-0.0928359566089334
2003-09-26,26.4,28.90756706453407,-0.08674431365794666
2003-09-29,26.77,28.957567064534075,-0.07554388321570393
2003-09-30,26.82,30.187567064534075,-0.11155476880051285
2003-10-01,28.05,29.667567064534072,-0.054523077710264434
2003-10-02,27.53,30.287567064534073,-0.0910461727962002
2003-10-03,28.15,30.13756706453407,-0.06594981805525513
2003-10-06,28.0,30.38756706453407,-0.0785705239074782
2003-10-07,28.25,30.167567064534072,-0.06356386182657814
2003-10-08,28.03,30.847567064534072,-0.09133838849072384
2003-10-09,28.71,30.737567064534073,-0.06596381100290594
2003-10-10,28.6,32.237567064534076,-0.11283627754080483
2003-10-13,30.1,32.137567064534075,-0.06340140995871035
2003-10-14,30.0,32.83756706453407,-0.08641221985043956
2003-10-15,30.7,32.68756706453408,-0.06080498620806152
2003-10-16,30.55,32.737567064534076,-0.06682130838317413
2003-10-17,30.6,32.50756706453407,-0.05868070842543105
2003-10-20,30.37,32.33756706453407,-0.06084462262134682
2003-10-21,30.2,31.58756706453407,-0.043927633353314066
2003-10-22,29.45,31.107567064534074,-0.05328501136380659
2003-10-23,28.97,30.777567064534075,-0.05873001789725574
2003-10-24,28.64,31.437567064534075,-0.08898802692941588
2003-10-27,29.3,32.33756706453407,-0.09393307352010083
2003-10-28,30.2,32.58756706453407,-0.07326619565694814
2003-10-29,30.45,32.44756706453407,-0.06156292274737163
2003-10-30,30.31,32.53756706453407,-0.06846138987945782
2003-10-31,30.4,32.457567064534075,-0.06339252293442388
2003-11-03,30.32,32.18756706453408,-0.05802138014313796
2003-11-04,30.05,32.86756706453407,-0.08572484416025983
2003-11-05,30.73,32.107567064534074,-0.04290474771150532
2003-11-06,29.97,32.30756706453408,-0.07235354676707184
2003-11-07,30.17,31.767567064534074,-0.05028924819104663
2003-11-10,29.63,31.06756706453407,-0.04627227685862667
2003-11-11,28.93,31.517567064534074,-0.0820992007167266
2003-11-12,29.38,30.99756706453407,-0.052183678195338534
2003-11-13,28.86,30.617567064534075,-0.05740387735020125
2003-11-14,28.48,30.437567064534075,-0.06431417663519623
2003-11-17,28.3,30.13756706453407,-0.060972641242050374
2003-11-18,28.0,29.87756706453407,-0.06284203330474059
2003-11-19,27.74,29.97756706453407,-0.07464138299539658
2003-11-20,27.84,31.037567064534073,-0.10302247782133223
2003-11-21,28.9,31.13756706453407,-0.0718606903325687
2003-11-24,29.0,31.517567064534074,-0.07987821710283682
2003-11-25,29.38,31.737567064534073,-0.07428316920891509
2003-11-26,29.6,31.81756706453407,-0.06969631147586752
2003-11-28,29.68,32.28756706453407,-0.08076071694476872
2003-12-01,30.15,32.21756706453407,-0.06417514582626893
2003-12-02,30.08,31.117567064534075,-0.03334345073900824
2003-12-03,28.98,30.287567064534073,-0.0431717431033013
2003-12-04,28.15,30.65756706453407,-0.0817927612864926
2003-12-05,28.52,30.037567064534073,-0.05052230299723226
2003-12-08,27.9,29.847567064534072,-0.06525044605220909
2003-12-09,27.71,29.897567064534073,-0.07316873175038607
2003-12-10,27.76,30.83756706453407,-0.09979928241724179
2003-12-11,28.7,30.937567064534075,-0.07232524328324308
2003-12-12,28.8,30.297567064534075,-0.04942862446163565
2003-12-15,28.16,30.08756706453407,-0.06406523533124764
2003-12-16,27.95,29.897567064534073,-0.06514132271466233
2003-12-17,27.76,30.13756706453407,-0.07889047776958724
2003-12-18,28.0,30.047567064534075,-0.06814418818456924
2003-12-19,27.91,30.13756706453407,-0.0739133009563826
2003-12-22,28.0,30.33756706453407,-0.07705189607200857
2003-12-23,28.2,30.207567064534075,-0.06645907829138309
2003-12-24,28.07,30.547567064534075,-0.0811052172927561
2003-12-26,28.41,32.280893413738575,-0.11991283401379293
2003-12-29,28.86,31.910893413738574,-0.0956066436054428
2003-12-30,28.49,32.22089341373857,-0.11579112241958411
2003-12-31,28.8,32.11089341373857,-0.10310810636997148
2004-01-02,28.69,32.380893413738576,-0.11398368064089925
2004-01-05,28.96,32.460893413738575,-0.10784957053144062
2004-01-06,29.04,32.09089341373858,-0.09507037945015406
2004-01-07,28.67,32.04089341373857,-0.10520597444680468
2004-01-08,28.62,31.400893413738572,-0.08856096471834363
2004-01-09,27.98,31.25089341373857,-0.10466559692980215
2004-01-12,27.83,30.900893413738572,-0.09937879052950782
2004-01-13,27.48,31.170893413738572,-0.11840832935868983
2004-01-14,27.75,31.920893413738572,-0.13066342973794842
2004-01-15,28.5,33.52089341373858,-0.14978399745398063
2004-01-16,30.1,33.44089341373857,-0.09990443055465814
2004-01-20,30.02,33.97089341373857,-0.11630231108790168
2004-01-21,30.55,34.030893413738575,-0.10228627768947451
2004-01-22,30.61,34.380893413738576,-0.10967991344377725
2004-01-23,30.96,34.54089341373857,-0.10367112890931418
2004-01-26,31.12,34.530893413738575,-0.09877802386605805
2004-01-27,31.11,34.01089341373857,-0.08529306709028606
2004-01-28,30.59,33.80089341373857,-0.09499433563591797
2004-01-29,30.38,33.62089341373857,-0.09639521989663247
2004-01-30,30.2,33.84089341373858,-0.1075885724772403
2004-02-02,30.42,33.69089341373857,-0.0970853866524286
2004-02-03,30.27,33.47089341373857,-0.0956321474354408
2004-02-04,30.05,34.01089341373857,-0.1164595521074605
2004-02-05,30.59,34.19089341373857,-0.10531732441632136
2004-02-06,30.77,33.93089341373857,-0.09315679888519324
2004-02-09,30.51,33.920893413738575,-0.10055435073998076
2004-02-10,30.5,34.12089341373857,-0.10611953707755617
2004-02-11,30.7,34.12089341373857,-0.10025802584527788
2004-02-12,30.7,34.11089341373857,-0.0999942561564452
2004-02-13,30.69,35.72089341373857,-0.14083895818248615
2004-02-17,32.3,35.12089341373857,-0.08031952321107805
2004-02-18,31.7,34.93089341373857,-0.09249386711843566
2004-02-19,31.51,34.45089341373857,-0.0853647938362544
2004-02-20,31.03,34.420893413738575,-0.0985126496567097
2004-02-23,31.0,34.75089341373857,-0.107936603789751
2004-02-24,31.33,34.920893413738575,-0.10282936840114887
2004-02-25,31.5,36.97089341373857,-0.1479783935030783
2004-02-26,33.55,36.990893413738576,-0.0930200137437236
2004-02-27,33.57,37.37089341373858,-0.101707319963115
2004-03-01,33.95,36.90089341373857,-0.0799680750450319
2004-03-02,33.48,36.68089341373857,-0.08726323477551134
2004-03-03,33.26,37.670893413738575,-0.11709022574256034
2004-03-04,34.25,37.73089341373858,-0.09225579091300062
2004-03-05,34.31,37.820893413738574,-0.09282946796976577
2004-03-08,34.4,37.240893413738576,-0.07628424437020997
2004-03-09,33.82,36.880893413738576,-0.0829940147978725
2004-03-10,33.46,36.16089341373857,-0.07469100342284196
2004-03-11,32.74,36.740893413738576,-0.10889483194337657
2004-03-12,33.32,35.97089341373857,-0.07369551218113757
2004-03-15,32.55,36.540893413738566,-0.10921718220053378
2004-03-16,33.12,37.320893413738574,-0.11256143756173165
2004-03-17,33.9,37.070893413738574,-0.08553593187919861
2004-03-18,33.65,36.920893413738575,-0.08859193565780421
2004-03-19,33.5,36.25089341373857,-0.07588484461174738
2004-03-22,32.83,36.86089341373857,-0.10935419737374585
2004-03-23,33.44,37.030893413738575,-0.09697020737842488
2004-03-24,33.61,37.820893413738574,-0.1113377562944865
2004-03-25,34.4,38.030893413738575,-0.09547220924415423
2004-03-26,34.61,37.93089341373857,-0.087551151973018
2004-03-29,34.51,37.97089341373857,-0.09114595687881177
2004-03-30,34.55,37.70089341373857,-0.08357609405060829
2004-03-31,34.28,38.48089341373858,-0.10916829213322676
2004-04-01,35.06,38.55089341373858,-0.09055285376329325
2004-04-02,35.13,38.470270871010435,-0.08682732913969471
2004-04-05,35.0,39.80027087101044,-0.12060900003841035
2004-04-06,36.33,39.720270871010435,-0.08535366946565315
2004-04-07,36.25,38.600270871010444,-0.060887419128852316
2004-04-08,35.13,38.77027087101043,-0.09389335666809484
2004-04-12,35.3,38.610270871010435,-0.08573549981219819
2004-04-13,35.14,38.220270871010435,-0.0805925965675659
2004-04-14,34.75,38.38027087101043,-0.09458690073374298
2004-04-15,34.91,38.680270871010435,-0.0974727111809377
2004-04-16,35.21,39.000270871010436,-0.09718575759502757
2004-04-19,35.53,39.37027087101044,-0.09754240410467052
2004-04-20,35.9,39.53027087101044,-0.09183521364819947
2004-04-21,36.06,39.360270871010435,-0.08384776826932716
2004-04-22,35.89,39.580270871010434,-0.09323510905311361
2004-04-23,36.11,39.490270871010445,-0.08559756103095972
2004-04-26,36.02,40.420270871010445,-0.10886297335939754
2004-04-27,36.95,39.830270871010434,-0.07231361494723787
2004-04-28,36.36,38.500270871010436,-0.05559106007802139
2004-04-29,35.03,38.070270871010436,-0.07985944941950818
