date,WM,dcf,Deviation
2006-02-02,31.39,32.83888324970661,-0.04412096595031301
2006-02-03,31.65,33.608883249706615,-0.05828468727010483
2006-02-06,32.42,33.68888324970661,-0.03766474656644081
2006-02-07,32.5,33.72888324970661,-0.03643415172120479
2006-02-08,32.54,33.858883249706615,-0.038952355279409434
2006-02-09,32.67,34.76888324970661,-0.06036671453128484
2006-02-10,33.58,34.22888324970661,-0.018957184345538836
2006-02-13,33.04,34.61888324970661,-0.04560757313625918
2006-02-14,33.43,34.72888324970661,-0.0374006627384883
2006-02-15,33.54,34.94888324970661,-0.040312682944409706
2006-02-16,33.76,35.038883249706615,-0.03649897288656667
2006-02-17,33.85,35.08888324970661,-0.03530700139101661
2006-02-21,33.9,35.318883249706616,-0.04017350264658792
2006-02-22,34.13,35.18888324970661,-0.03009141387615477
2006-02-23,34.0,35.068883249706616,-0.03047953486558652
2006-02-24,33.88,35.038883249706615,-0.033074206202514
2006-02-27,33.85,34.44888324970661,-0.017384692716031935
2006-02-28,33.26,34.888883249706616,-0.04668774400282116
2006-03-01,33.7,34.77888324970662,-0.03102121600513763
2006-03-02,33.59,34.538883249706615,-0.02747289895988958
2006-03-03,33.35,34.55888324970661,-0.034980391032076286
2006-03-06,33.37,34.888883249706616,-0.043534877251176884
2006-03-07,33.7,35.138883249706616,-0.04094846268965102
2006-03-08,33.95,34.858883249706615,-0.026073217641424673
2006-03-09,33.67,35.05888324970661,-0.03961572990828888
2006-03-10,33.87,35.41888324970661,-0.043730437201727534
2006-03-13,34.23,35.61888324970661,-0.038992891494374904
2006-03-14,34.43,35.568883249706616,-0.03201908931779607
2006-03-15,34.38,35.77888324970662,-0.039098013203586635
2006-03-16,34.59,35.72888324970661,-0.031875702404327466
2006-03-17,34.54,35.498883249706616,-0.027011645492102665
2006-03-20,34.31,35.34888324970661,-0.02938942207503059
2006-03-21,34.16,35.458883249706616,-0.03663068688767479
2006-03-22,34.27,35.41888324970661,-0.032437026362657106
2006-03-23,34.23,35.48888324970661,-0.035472608164333286
2006-03-24,34.3,35.428883249706615,-0.03186335967041709
2006-03-27,34.24,35.43888324970661,-0.033829600138896465
2006-03-28,34.25,35.86888324970661,-0.04513336081406594
2006-03-29,34.68,36.08888324970661,-0.03903925870906699
2006-03-30,34.9,36.48888324970661,-0.043544310162448974
2006-03-31,35.3,36.4098924739214,-0.03048326700542625
2006-04-03,35.58,36.70989247392141,-0.030778964409227894
2006-04-04,35.88,36.829892473921404,-0.025791345293609047
2006-04-05,36.0,36.59989247392141,-0.01639055290528113
2006-04-06,35.77,36.309892473921394,-0.014869018802772693
2006-04-07,35.48,36.539892473921405,-0.029006447533414526
2006-04-10,35.71,36.84989247392141,-0.03093340027323299
2006-04-11,36.02,36.66989247392141,-0.017722781008523314
2006-04-12,35.84,36.949892473921395,-0.03003777276766728
2006-04-13,36.12,36.579892473921404,-0.012572275171373826
2006-04-17,35.75,36.9798924739214,-0.03325841130524476
2006-04-18,36.15,37.5098924739214,-0.036254235462467865
2006-04-19,36.68,37.59989247392141,-0.024465295334539228
2006-04-20,36.77,37.449892473921395,-0.018154724326507554
2006-04-21,36.62,37.3398924739214,-0.01927944689246719
2006-04-24,36.51,37.4098924739214,-0.02405493345239429
2006-04-25,36.58,38.149892473921405,-0.04115063954622045
2006-04-26,37.32,38.8698924739214,-0.03987385545152333
2006-04-27,38.04,38.289892473921405,-0.00652632999927083
2006-04-28,37.46,38.0198924739214,-0.014726303455630307
2006-05-01,37.19,38.469892473921405,-0.03326997793895681
2006-05-02,37.64,38.52989247392141,-0.02309615773061713
2006-05-03,37.7,38.63989247392141,-0.0243244070763331
2006-05-04,37.81,38.88989247392141,-0.02776794702236718
2006-05-05,38.06,38.9098924739214,-0.02184258089356128
2006-05-08,38.08,39.0098924739214,-0.023837350347557185
2006-05-09,38.18,38.7298924739214,-0.014198140991268482
2006-05-10,37.9,38.309892473921394,-0.010699389829935457
2006-05-11,37.48,37.829892473921404,-0.009249100408165623
2006-05-12,37.0,37.379892473921394,-0.010163016765937227
2006-05-15,36.55,37.579892473921404,-0.027405413004736534
2006-05-16,36.75,37.02989247392141,-0.0075585548653300805
2006-05-17,36.2,37.13989247392141,-0.025306817314599606
2006-05-18,36.31,37.539892473921405,-0.0327622801470675
2006-05-19,36.71,37.34989247392141,-0.017132377941066257
2006-05-22,36.52,37.1198924739214,-0.016160943201622868
2006-05-23,36.29,36.45989247392141,-0.004659708583697131
2006-05-24,35.63,36.5198924739214,-0.02436733554341286
2006-05-25,35.69,37.02989247392141,-0.036184076820234834
2006-05-26,36.2,36.899892473921405,-0.01896733098656167
2006-05-30,36.07,37.449892473921395,-0.03684636677881781
2006-05-31,36.62,37.649892473921405,-0.02735445990011187
2006-06-01,36.82,37.829892473921404,-0.026695621051991858
2006-06-02,37.0,36.84989247392141,0.004073486135266924
2006-06-05,36.02,37.489892473921394,-0.03920770044736388
2006-06-06,36.66,37.699892473921395,-0.0275834334180326
2006-06-07,36.87,37.309892473921394,-0.011790236978808544
2006-06-08,36.48,37.5198924739214,-0.027715763701726903
2006-06-09,36.69,36.629892473921394,0.001640941919810457
2006-06-12,35.8,35.70989247392141,0.0025233211257746913
2006-06-13,34.88,35.359892473921406,-0.01357166100760443
2006-06-14,34.53,35.6798924739214,-0.03222802520388368
2006-06-15,34.85,35.7498924739214,-0.025171893162415637
2006-06-16,34.92,35.02989247392141,-0.00313710565920855
2006-06-19,34.2,35.379892473921394,-0.03334923854816951
2006-06-20,34.55,36.16989247392141,-0.04478565909725496
2006-06-21,35.34,35.859892473921406,-0.014497881562235193
2006-06-22,35.03,35.879892473921394,-0.02368715219921913
2006-06-23,35.05,36.219892473921405,-0.03229972244571788
2006-06-26,35.39,35.9398924739214,-0.015300337203858039
2006-06-27,35.11,36.0898924739214,-0.02715143788886254
2006-06-28,35.26,36.4098924739214,-0.03158186953573172
2006-06-29,35.58,36.70989247392141,-0.030778964409227894
2006-06-30,35.88,36.68741293579237,-0.02200790056266566
2006-07-03,35.64,35.887412935792376,-0.006894142417984583
2006-07-05,34.84,35.94741293579238,-0.0308064710462026
2006-07-06,34.9,35.677412935792375,-0.021790059082800184
2006-07-07,34.63,35.787412935792375,-0.03234134129418442
2006-07-10,34.74,35.98741293579237,-0.03466247873994066
2006-07-11,34.94,35.87741293579237,-0.026128219932412766
2006-07-12,34.83,35.16741293579237,-0.00959447703498717
2006-07-13,34.12,34.607412935792375,-0.014084061605433518
2006-07-14,33.56,35.107412935792375,-0.044076529894766736
2006-07-17,34.06,35.52741293579237,-0.04130368114459615
2006-07-18,34.48,35.61741293579237,-0.031934181683627494
2006-07-19,34.57,34.817412935792376,-0.0071060114733003665
2006-07-20,33.77,34.567412935792376,-0.02306834292961224
2006-07-21,33.52,34.79741293579237,-0.036709997325072186
2006-07-24,33.75,35.93741293579237,-0.06086729002169733
2006-07-25,34.89,35.58741293579238,-0.019597179965024858
2006-07-26,34.54,35.357412935792375,-0.02311857310592169
2006-07-27,34.31,35.787412935792375,-0.04128303262499189
2006-07-28,34.74,35.427412935792375,-0.01940341895803177
2006-07-31,34.38,34.83741293579238,-0.013129934092276585
2006-08-01,33.79,35.84741293579237,-0.05739362389909364
2006-08-02,34.8,36.247412935792376,-0.039931482513146044
2006-08-03,35.2,36.22741293579238,-0.02836009674809825
2006-08-04,35.18,35.61741293579237,-0.012280873307134899
2006-08-07,34.57,35.887412935792376,-0.036709610083886846
2006-08-08,34.84,34.90741293579237,-0.0019311925497419447
2006-08-09,33.86,35.427412935792375,-0.04424294087273917
2006-08-10,34.38,34.91741293579237,-0.015390972314603735
2006-08-11,33.87,35.147412935792374,-0.03634443701805212
2006-08-14,34.1,35.857412935792375,-0.04901114698205533
2006-08-15,34.81,36.02741293579237,-0.033791294922064674
2006-08-16,34.98,36.01741293579237,-0.028803094148981634
2006-08-17,34.97,35.40741293579237,-0.012353710692887265
2006-08-18,34.36,35.15741293579237,-0.022681217678009458
2006-08-21,34.11,35.177412935792375,-0.03034370201528669
2006-08-22,34.13,34.84741293579237,-0.020587265319070513
2006-08-23,33.8,34.427412935792375,-0.018224225472954103
2006-08-24,33.38,34.20741293579237,-0.024188117860459935
2006-08-25,33.16,34.327412935792374,-0.03400818284721785
2006-08-28,33.28,34.287412935792375,-0.029381421621948678
2006-08-29,33.24,34.94741293579238,-0.04885663322001388
2006-08-30,33.9,35.327412935792374,-0.040405249554692824
2006-08-31,34.28,35.45741293579237,-0.03320639714816398
2006-09-01,34.41,35.567412935792376,-0.03254138663055939
2006-09-05,34.52,35.41741293579237,-0.025338184282947873
2006-09-06,34.37,34.41741293579237,-0.0013775856971244282
2006-09-07,33.37,34.467412935792375,-0.03183914434879964
2006-09-08,33.42,34.73741293579237,-0.03792490068927812
2006-09-11,33.69,35.20741293579237,-0.04309924556398603
2006-09-12,34.16,35.27741293579237,-0.03167502497493657
2006-09-13,34.23,35.647412935792374,-0.03976201410030522
2006-09-14,34.6,36.41741293579237,-0.04990505335995876
2006-09-15,35.37,36.217412935792375,-0.02339794223554026
2006-09-18,35.17,36.397412935792374,-0.03372253236672662
2006-09-19,35.35,36.69741293579238,-0.0367168371827703
2006-09-20,35.65,36.387412935792376,-0.020265604952283467
2006-09-21,35.34,36.397412935792374,-0.029051870737563767
2006-09-22,35.35,36.79741293579237,-0.03933463850618946
2006-09-25,35.75,36.90741293579237,-0.03135990425029023
2006-09-26,35.86,37.647412935792374,-0.04747770952656971
2006-09-27,36.6,38.247412935792376,-0.04307253247580323
2006-09-28,37.2,37.72741293579238,-0.013979568031605383
2006-09-29,36.68,38.02138427618916,-0.03527973275368623
2006-10-02,36.65,37.91138427618916,-0.0332719129167065
2006-10-03,36.54,37.91138427618916,-0.03617341604301383
2006-10-04,36.54,38.16138427618916,-0.042487564509048115
2006-10-05,36.79,38.47138427618916,-0.04370480313675151
2006-10-06,37.1,38.63138427618916,-0.0396409371520513
2006-10-09,37.26,38.86138427618916,-0.04120759736215451
2006-10-10,37.49,39.08138427618916,-0.04071975201653055
2006-10-11,37.71,39.47138427618916,-0.04462433503381602
2006-10-12,38.1,39.53138427618916,-0.03620880731594611
2006-10-13,38.16,39.66138427618916,-0.03785506490983792
2006-10-16,38.29,39.11138427618916,-0.02100115583710549
2006-10-17,37.74,39.16138427618916,-0.036295557536085044
2006-10-18,37.79,38.45138427618916,-0.01720053227313123
2006-10-19,37.08,38.74138427618915,-0.042883967809334456
2006-10-20,37.37,39.08138427618916,-0.04379026761423721
2006-10-23,37.71,38.90138427618916,-0.03062575531324696
2006-10-24,37.53,38.751384276189164,-0.03151846828190974
2006-10-25,37.38,39.01138427618916,-0.04181815914655673
2006-10-26,37.64,38.69138427618916,-0.027173601975160833
2006-10-27,37.32,38.68138427618916,-0.03519481791211854
2006-10-30,37.31,38.85138427618916,-0.03967385731307971
2006-10-31,37.48,38.68138427618916,-0.031058461290091266
2006-11-01,37.31,38.751384276189164,-0.03719568482808555
2006-11-02,37.38,38.79138427618916,-0.03638396263820609
2006-11-03,37.42,39.33138427618916,-0.04859692358568457
2006-11-06,37.96,39.36138427618916,-0.03560302316493735
2006-11-07,37.99,39.65138427618916,-0.04189977995766547
2006-11-08,38.28,39.72138427618916,-0.036287362649976784
2006-11-09,38.35,39.891384276189164,-0.03863952841338736
2006-11-10,38.52,39.70138427618916,-0.02975675276133105
2006-11-13,38.33,39.40138427618916,-0.027191538974345564
2006-11-14,38.03,39.571384276189164,-0.038951992819635683
2006-11-15,38.2,39.83138427618916,-0.04095725784665705
2006-11-16,38.46,39.58138427618916,-0.0283311030348109
2006-11-17,38.21,39.28138427618916,-0.027274605921629558
2006-11-20,37.91,39.19138427618916,-0.03269556051296896
2006-11-21,37.82,38.95138427618916,-0.02904606080664429
2006-11-22,37.58,39.08138427618916,-0.03841686531825084
2006-11-24,37.71,38.12138427618916,-0.010791430689103154
2006-11-27,36.75,38.49138427618915,-0.04524088465340992
2006-11-28,37.12,38.44138427618916,-0.034374003461879465
2006-11-29,37.07,37.981384276189154,-0.023995551861981657
2006-11-30,36.61,37.821384276189164,-0.032029083529652946
2006-12-01,36.45,38.571384276189164,-0.05499891476538821
2006-12-04,37.2,38.74138427618915,-0.03978650492198599
2006-12-05,37.37,39.17138427618916,-0.04598725088416533
2006-12-06,37.8,39.05138427618916,-0.03204455615039925
2006-12-07,37.68,38.91138427618916,-0.031645861464318914
2006-12-08,37.54,38.821384276189164,-0.033007176330265287
2006-12-11,37.45,38.72138427618916,-0.03283416385945093
2006-12-12,37.35,38.77138427618916,-0.03666065328139645
2006-12-13,37.4,38.67138427618916,-0.03287661665041508
2006-12-14,37.3,38.34138427618916,-0.02716084189051793
2006-12-15,36.97,37.821384276189164,-0.02251065878424663
2006-12-18,36.45,37.42138427618916,-0.025957999549664934
2006-12-19,36.05,37.461384276189165,-0.03767571069407216
2006-12-20,36.09,37.58138427618916,-0.039684123001665794
2006-12-21,36.21,37.11138427618916,-0.024288619079280593
2006-12-22,35.74,37.62138427618916,-0.0500083745557417
2006-12-26,36.25,38.19138427618916,-0.05083304292270807
2006-12-27,36.82,38.12138427618916,-0.03413790713266451
2006-12-28,36.75,38.141384276189164,-0.03647964809336446
2006-12-29,36.77,38.16822454459659,-0.0366332089396213
2007-01-03,37.03,37.7082245445966,-0.01798611716111098
2007-01-04,36.57,37.118224544596586,-0.014769686624905964
2007-01-05,35.98,37.2082245445966,-0.03300949076794801
2007-01-08,36.07,36.828224544596594,-0.02058813733142184
2007-01-09,35.69,37.81822454459659,-0.05627510466777497
2007-01-10,36.68,38.17822454459659,-0.039242907769230784
2007-01-11,37.04,38.03822454459659,-0.02624266922411833
2007-01-12,36.9,38.06822454459659,-0.030687655086935495
2007-01-16,36.93,38.0982245445966,-0.030663490452924158
2007-01-17,36.96,37.9882245445966,-0.02706692815794809
2007-01-18,36.85,38.048224544596586,-0.03149225907222386
2007-01-19,36.91,38.4882245445966,-0.041005387057225784
2007-01-22,37.35,38.7382245445966,-0.03583603949113445
2007-01-23,37.6,38.92822454459659,-0.03411983362033266
2007-01-24,37.79,38.25822454459659,-0.01223853302577571
2007-01-25,37.12,38.5982245445966,-0.0382977342102524
2007-01-26,37.46,38.8482245445966,-0.03573456859020563
2007-01-29,37.71,39.078224544596594,-0.03501245413632237
2007-01-30,37.94,39.118224544596586,-0.030119581302913145
2007-01-31,37.98,38.828224544596594,-0.021845566068115163
2007-02-01,37.69,38.9882245445966,-0.03329786261776624
2007-02-02,37.85,39.42822454459659,-0.04002778625782366
2007-02-05,38.29,39.19822454459659,-0.023170042907512012
2007-02-06,38.06,39.548224544596586,-0.037630628472799965
2007-02-07,38.41,36.56822454459659,0.05036546013212306
2007-02-08,35.43,36.38822454459659,-0.026333369011236396
2007-02-09,35.25,36.06822454459659,-0.022685467746960897
2007-02-12,34.93,36.15822454459659,-0.033968054573081496
2007-02-13,35.02,36.438224544596586,-0.038921340496731016
2007-02-14,35.3,36.78822454459659,-0.04045382899064587
2007-02-15,35.65,36.81822454459659,-0.03172951871108187
2007-02-16,35.68,36.51822454459659,-0.02295359522675977
2007-02-20,35.38,36.16822454459659,-0.02179328829438898
2007-02-21,35.03,35.13822454459659,-0.003079966219102337
2007-02-22,34.0,35.76822454459659,-0.04943562525425138
2007-02-23,34.63,35.65822454459659,-0.028835550780455188
2007-02-26,34.52,34.968224544596595,-0.012818052687374792
2007-02-27,33.83,35.188224544596586,-0.03859883703070077
2007-02-28,34.05,34.88822454459659,-0.024026001768164384
2007-03-01,33.75,34.52822454459659,-0.02253879412743731
2007-03-02,33.39,34.548224544596586,-0.03352486444278757
2007-03-05,33.41,34.94822454459659,-0.04401438312363204
2007-03-06,33.81,34.90822454459659,-0.03146033804135662
2007-03-07,33.77,34.9782245445966,-0.034542191901596686
2007-03-08,33.84,35.05822454459659,-0.03474860921855638
2007-03-09,33.92,34.8482245445966,-0.026636207632578568
2007-03-12,33.71,33.9782245445966,-0.007894012950692919
2007-03-13,32.84,34.49822454459659,-0.048066953197923645
2007-03-14,33.36,34.75822454459659,-0.04022715667776966
2007-03-15,33.62,34.65822454459659,-0.029956079927310086
2007-03-16,33.52,35.14822454459659,-0.04632451754513711
2007-03-19,34.01,35.2382245445966,-0.03485489295983657
2007-03-20,34.1,35.53822454459659,-0.04046979169687481
2007-03-21,34.4,35.468224544596595,-0.030117790171691472
2007-03-22,34.33,36.06822454459659,-0.04819268390789133
2007-03-23,34.93,36.28822454459659,-0.03742879574963476
2007-03-26,35.15,35.64822454459659,-0.013976139091395723
2007-03-27,34.51,35.2082245445966,-0.01983129094488112
2007-03-28,34.07,35.858224544596595,-0.04986929964623854
2007-03-29,34.72,35.548224544596586,-0.02329861913518494
2007-03-30,34.41,35.541081082044414,-0.0318246110587741
2007-04-02,34.65,35.88108108204442,-0.034310033168439724
2007-04-03,34.99,35.62108108204441,-0.01771650558810578
2007-04-04,34.73,35.42108108204441,-0.01951044578350647
2007-04-05,34.53,35.321081082044415,-0.022396853601589273
2007-04-09,34.43,35.52108108204442,-0.030716437923843154
2007-04-10,34.63,35.18108108204441,-0.01566413154727253
2007-04-11,34.29,35.05108108204441,-0.021713483822736968
2007-04-12,34.16,34.87108108204441,-0.020391713132477562
2007-04-13,33.98,35.191081082044406,-0.03441443243021991
2007-04-16,34.3,35.351081082044416,-0.02973264324236713
2007-04-17,34.46,35.91108108204441,-0.04040761342520405
2007-04-18,35.02,35.641081082044415,-0.017425988864218422
2007-04-19,34.75,35.74108108204441,-0.02772946570276824
2007-04-20,34.85,36.46108108204441,-0.044186322353392815
2007-04-23,35.57,36.141081082044415,-0.01580143883211449
2007-04-24,35.25,36.30108108204441,-0.02895453938875414
2007-04-25,35.41,36.24108108204441,-0.0229320168502416
2007-04-26,35.35,39.02108108204442,-0.09407943040649547
2007-04-27,38.13,38.30108108204441,-0.004466742901536813
2007-04-30,37.41,38.41108108204441,-0.02606229905131152
