date,FMC,dcf,Deviation
2016-05-13,39.9,41.238764593757445,-0.03246374150500386
2016-05-16,40.76,41.36876459375745,-0.014715561359773144
2016-05-17,40.89,40.058764593757445,0.020750400434767613
2016-05-18,39.58,40.11876459375745,-0.013429241882520038
2016-05-19,39.64,40.808764593757445,-0.028640038614063612
2016-05-20,40.33,41.61876459375745,-0.030965950247133334
2016-05-23,41.14,41.528764593757444,-0.009361332983545578
2016-05-24,41.05,42.43876459375745,-0.032723963740493356
2016-05-25,41.96,41.97876459375745,-0.00044700204827452517
2016-05-26,41.5,42.208764593757444,-0.01679188198420445
2016-05-27,41.73,41.668764593757444,0.0014695757563143452
2016-05-31,41.19,41.838764593757446,-0.015506303784463271
2016-06-01,41.36,42.11876459375745,-0.018014882465710036
2016-06-02,41.64,42.848764593757444,-0.028210022044218852
2016-06-03,42.37,43.558764593757445,-0.02729105393241138
2016-06-06,43.08,43.60876459375745,-0.01212519085746222
2016-06-07,43.13,44.238764593757445,-0.02506319070930607
2016-06-08,43.76,44.14876459375745,-0.008805786466161258
2016-06-09,43.67,43.54876459375745,0.0027839000112515055
2016-06-10,43.07,42.448764593757446,0.014634946674841887
2016-06-13,41.97,42.22876459375745,-0.0061276856248762
2016-06-14,41.75,42.60876459375745,-0.02015464663069033
2016-06-15,42.13,42.97876459375745,-0.01974846419575138
2016-06-16,42.5,42.35876459375745,0.0033342664168105607
2016-06-17,41.88,42.64876459375745,-0.018025483295475597
2016-06-20,42.17,42.308764593757445,-0.0032798072713736692
2016-06-21,41.83,42.738764593757445,-0.021263239646617804
2016-06-22,42.26,43.238764593757445,-0.02263627564185211
2016-06-23,42.76,39.60876459375745,0.07955904301895855
2016-06-24,39.13,37.088764593757446,0.05503648958385976
2016-06-27,36.61,38.42876459375744,-0.04732820877757005
2016-06-28,37.95,39.808764593757445,-0.046692345585849226
2016-06-29,39.33,40.63876459375744,-0.03220483218031889
2016-06-30,40.16,40.646247257038716,-0.011962906537565154
2016-07-01,39.95,39.46624725703872,0.012257378813107511
2016-07-05,38.77,38.99624725703872,-0.005801769989492445
2016-07-06,38.3,39.55624725703872,-0.031758504513220265
2016-07-07,38.86,41.006247257038716,-0.05233951899049516
2016-07-08,40.31,40.95624725703872,-0.01577896658800082
2016-07-11,40.26,42.396247257038716,-0.05038764973907106
2016-07-12,41.7,42.576247257038716,-0.020580659722043815
2016-07-13,41.88,42.88624725703872,-0.02346316876381771
2016-07-14,42.19,43.076247257038716,-0.020573919815958575
2016-07-15,42.38,43.17624725703872,-0.018441789354652793
2016-07-18,42.48,42.686247257038715,-0.004831702721412423
2016-07-19,41.99,42.91624725703872,-0.02158267127810909
2016-07-20,42.22,42.31624725703872,-0.0022744752495204024
2016-07-21,41.62,42.436247257038715,-0.019234671060677555
2016-07-22,41.74,42.28624725703872,-0.01291784663979112
2016-07-25,41.59,43.01624725703872,-0.03315601308771399
2016-07-26,42.32,42.51624725703872,-0.0046158179448970715
2016-07-27,41.82,42.37624725703872,-0.013126392567627043
2016-07-28,41.68,41.92624725703872,-0.005873343624795302
2016-07-29,41.23,41.686247257038715,-0.010944790837742802
2016-08-01,40.99,41.156247257038714,-0.004039417296733294
2016-08-02,40.46,42.49624725703872,-0.0479159311344004
2016-08-03,41.8,42.66624725703872,-0.020302869662290668
2016-08-04,41.97,42.546247257038715,-0.013544020781841914
2016-08-05,41.85,42.71624725703872,-0.020279104852685248
2016-08-08,42.02,42.256247257038716,-0.0055908243721136675
2016-08-09,41.56,42.226247257038715,-0.015778036181693933
2016-08-10,41.53,42.62624725703872,-0.02571765819374816
2016-08-11,41.93,42.02624725703872,-0.0022901701512879624
2016-08-12,41.33,42.576247257038716,-0.029270951230505382
2016-08-15,41.88,41.91624725703872,-0.0008647543473164765
2016-08-16,41.22,41.45624725703872,-0.005698713044958725
2016-08-17,40.76,41.936247257038715,-0.02804846246325232
2016-08-18,41.24,42.16624725703872,-0.02196655660136082
2016-08-19,41.47,41.96624725703872,-0.011824913817031546
2016-08-22,41.27,42.49624725703872,-0.028855424565415233
2016-08-23,41.8,41.46624725703872,0.008048780997528704
2016-08-24,40.77,41.60624725703872,-0.020099079156850497
2016-08-25,40.91,41.076247257038716,-0.004047284456109357
2016-08-26,40.38,41.656247257038714,-0.030637595584731003
2016-08-29,40.96,41.80624725703872,-0.020242124384800886
2016-08-30,41.11,41.406247257038714,-0.007154651209989926
2016-08-31,40.71,41.19624725703872,-0.011803192994858103
2016-09-01,40.5,41.906247257038714,-0.03355698372162197
2016-09-02,41.21,41.20624725703872,9.107218470716383e-05
2016-09-06,40.51,41.38624725703872,-0.021172425989643084
2016-09-07,40.69,41.796247257038715,-0.026467621608119885
2016-09-08,41.1,39.60624725703872,0.037715078968907356
2016-09-09,38.91,40.686247257038715,-0.04365719074106611
2016-09-12,39.99,39.656247257038714,0.008416145400698571
2016-09-13,38.96,41.02624725703872,-0.050364032666532
2016-09-14,40.33,41.836247257038714,-0.03600340269012292
2016-09-15,41.14,42.146247257038716,-0.023875132960281875
2016-09-16,41.45,42.13624725703872,-0.016286387652238776
2016-09-19,41.44,41.756247257038716,-0.007573651317178909
2016-09-20,41.06,42.826247257038716,-0.04124216736614539
2016-09-21,42.13,43.10624725703872,-0.02264746571923648
2016-09-22,42.41,42.836247257038714,-0.009950620895453843
2016-09-23,42.14,42.35624725703872,-0.005105439481605134
2016-09-26,41.66,42.62624725703872,-0.02266789406095726
2016-09-27,41.93,42.796247257038715,-0.020241196659976812
2016-09-28,42.1,42.53624725703872,-0.010255894329430415
2016-09-29,41.84,42.62624725703872,-0.01844514372324635
2016-09-30,41.93,42.70181224022425,-0.018074461006065135
2016-10-03,41.73,41.921812240224256,-0.004575475867434342
2016-10-04,40.95,42.41181224022425,-0.03446710156935562
2016-10-05,41.44,42.641812240224255,-0.028183892219537987
2016-10-06,41.67,42.34181224022425,-0.015866402609618024
2016-10-07,41.37,42.461812240224255,-0.025712803637475856
2016-10-10,41.49,41.95181224022425,-0.011008159494512948
2016-10-11,40.98,41.741812240224256,-0.018250578960013253
2016-10-12,40.77,41.181812240224254,-0.009999857165635229
2016-10-13,40.21,41.351812240224255,-0.02761214511207266
2016-10-14,40.38,41.22181224022425,-0.02042152429685784
2016-10-17,40.25,41.921812240224256,-0.03987929316233474
2016-10-18,40.95,42.531812240224255,-0.03719127300031344
2016-10-19,41.56,42.681812240224254,-0.02628314453731262
2016-10-20,41.71,42.12181224022425,-0.009776698065022682
2016-10-21,41.15,42.47181224022425,-0.03112210594518472
2016-10-24,41.5,42.031812240224255,-0.012652612673105579
2016-10-25,41.06,41.88181224022425,-0.01962217478819983
2016-10-26,40.91,41.72181224022425,-0.019457741565731435
2016-10-27,40.75,41.86181224022425,-0.026559104365671327
2016-10-28,40.89,41.641812240224255,-0.018054263245969704
2016-10-31,40.67,41.91181224022425,-0.029629170724152942
2016-11-01,40.94,40.94181224022425,-4.426380086985926e-05
2016-11-02,39.97,45.141812240224255,-0.11456811287730795
2016-11-03,44.17,46.47181224022425,-0.049531363836762266
2016-11-04,45.5,47.45181224022425,-0.04113251208074464
2016-11-07,46.48,47.251812240224254,-0.016334024106851808
2016-11-08,46.28,48.02181224022425,-0.036271272552377054
2016-11-09,47.05,47.891812240224255,-0.017577372850326567
2016-11-10,46.92,46.41181224022425,0.010949534940489114
2016-11-11,45.44,46.73181224022425,-0.027643101739425635
2016-11-14,45.76,47.80181224022425,-0.04271411782388679
2016-11-15,46.83,47.37181224022425,-0.011437439578555808
2016-11-16,46.4,47.63181224022425,-0.025861124788025713
2016-11-17,46.66,47.821812240224254,-0.024294609212802354
2016-11-18,46.85,48.20181224022425,-0.028044842660421065
2016-11-21,47.23,48.281812240224255,-0.02178485420122611
2016-11-22,47.31,48.921812240224256,-0.03294669936407213
2016-11-23,47.95,48.77181224022425,-0.016850147707787255
2016-11-25,47.8,48.79181224022425,-0.020327431892488756
2016-11-28,47.82,48.501812240224254,-0.014057459066628475
2016-11-29,47.53,49.641812240224255,-0.04254099810065104
2016-11-30,48.67,49.83181224022425,-0.02331466964563722
2016-12-01,48.86,50.001812240224254,-0.02283541713925552
2016-12-02,49.03,50.33181224022425,-0.02586460098060739
2016-12-05,49.36,50.09181224022425,-0.014609418335969071
2016-12-06,49.12,51.461812240224255,-0.04550582535439396
2016-12-07,50.49,52.141812240224255,-0.03167922573565596
2016-12-08,51.17,51.98181224022425,-0.015617236207014273
2016-12-09,51.01,51.94181224022425,-0.017939540421014644
2016-12-12,50.97,51.33181224022425,-0.007048499252881091
2016-12-13,50.36,50.65181224022425,-0.005761141157996197
2016-12-14,49.68,51.531812240224255,-0.035935321497946204
2016-12-15,50.56,50.821812240224254,-0.005151572301017482
2016-12-16,49.85,50.531812240224255,-0.01349273279539176
2016-12-19,49.56,50.421812240224256,-0.01709205206901976
2016-12-20,49.45,50.561812240224256,-0.021989169117236584
2016-12-21,49.59,50.391812240224255,-0.015911557941236776
2016-12-22,49.42,50.141812240224255,-0.014395415880984253
2016-12-23,49.17,50.681812240224254,-0.029829482676319574
2016-12-27,49.71,50.11181224022425,-0.008018313891704043
2016-12-28,49.14,50.20181224022425,-0.02115087469638144
2016-12-29,49.23,50.02181224022425,-0.015829339337440684
2016-12-30,49.05,49.937188600990055,-0.01776609027950904
2017-01-03,49.46,50.967188600990056,-0.029571742965645464
2017-01-04,50.49,51.157188600990054,-0.013041932507157794
2017-01-05,50.68,51.05718860099005,-0.007387570904809682
2017-01-06,50.58,50.73718860099005,-0.0030980944219480833
2017-01-09,50.26,50.51718860099005,-0.00509111073107138
2017-01-10,50.04,51.41718860099005,-0.02678459554989232
2017-01-11,50.94,51.897188600990056,-0.018443939388496977
2017-01-12,51.42,51.88718860099006,-0.009003929748106265
2017-01-13,51.41,51.42718860099006,-0.0003342317839580833
2017-01-17,50.95,51.257188600990055,-0.005993083299619784
2017-01-18,50.78,51.94718860099005,-0.022468753986963685
2017-01-19,51.47,52.787188600990056,-0.024952808359362977
2017-01-20,52.31,53.157188600990054,-0.015937423014396823
2017-01-23,52.68,53.92718860099006,-0.02312726907048812
2017-01-24,53.45,54.56718860099006,-0.020473633141689596
2017-01-25,54.09,54.37718860099005,-0.005281416865763111
2017-01-26,53.9,54.037188600990056,-0.0025387812456909575
2017-01-27,53.56,52.94718860099005,0.011574012052426363
2017-01-30,52.47,52.657188600990054,-0.003554853685951209
2017-01-31,52.18,53.037188600990056,-0.016162029391091348
2017-02-01,52.56,52.92718860099006,-0.006937617710213839
2017-02-02,52.45,52.77718860099006,-0.006199432172556363
2017-02-03,52.3,53.09718860099005,-0.015013762912772899
2017-02-06,52.62,49.937188600990055,0.053723717216967115
2017-02-07,49.46,50.117188600990055,-0.013113038048129244
2017-02-08,49.64,50.16718860099005,-0.01050863354498699
2017-02-09,49.69,50.63718860099006,-0.01870539473377364
2017-02-10,50.16,51.42718860099006,-0.024640440892498394
2017-02-13,50.95,50.83718860099005,0.0022190723388615385
2017-02-14,50.36,50.69718860099005,-0.006651031552141529
2017-02-15,50.22,50.63718860099006,-0.008238778899780863
2017-02-16,50.16,50.977188600990054,-0.01603047605050123
2017-02-17,50.5,50.70718860099006,-0.004085980838346326
2017-02-21,50.23,51.16718860099005,-0.018316202758341893
2017-02-22,50.69,50.76718860099005,-0.001520442693739188
2017-02-23,50.29,50.897188600990056,-0.011929708058143085
2017-02-24,50.42,50.45718860099006,-0.0007370327602700399
2017-02-27,49.98,50.44718860099005,-0.009260944245778835
2017-02-28,49.97,51.83718860099005,-0.03602025208894899
2017-03-01,51.36,52.037188600990056,-0.013013550869986346
2017-03-02,51.56,51.88718860099006,-0.006305768529995315
2017-03-03,51.41,51.77718860099006,-0.00709170603718412
2017-03-06,51.3,51.727188600990054,-0.008258492536396655
2017-03-07,51.25,51.047188600990054,0.003973017997038308
2017-03-08,50.57,51.49718860099006,-0.018004645033617095
2017-03-09,51.02,52.55718860099005,-0.02924792291802858
2017-03-10,52.08,52.827188600990056,-0.014144016003457272
2017-03-13,52.35,52.147188600990056,0.0038892106065733234
2017-03-14,51.67,52.867188600990055,-0.022645210246107772
2017-03-15,52.39,52.85718860099006,-0.008838695612753522
2017-03-16,52.38,53.547188600990054,-0.021797383419835947
2017-03-17,53.07,53.69718860099005,-0.0116801012740263
2017-03-20,53.22,52.16718860099005,0.020181486241525493
2017-03-21,51.69,53.577188600990056,-0.035223733276575575
2017-03-22,53.1,53.85718860099006,-0.014059192851669455
2017-03-23,53.38,53.51718860099005,-0.002563449324905598
2017-03-24,53.04,53.77718860099006,-0.013708202681619652
2017-03-27,53.3,54.08718860099005,-0.01455406763322964
2017-03-28,53.61,53.717188600990056,-0.001995424626300757
2017-03-29,53.24,53.81718860099006,-0.010724986124218239
2017-03-30,53.34,60.83718860099005,-0.12323364661311853
2017-03-31,60.36,61.75141973023793,-0.022532594980267162
2017-04-03,61.04,62.62141973023793,-0.025253655012141385
2017-04-04,61.91,63.03141973023793,-0.017791440126803226
2017-04-05,62.32,64.02141973023792,-0.02657578881266709
2017-04-06,63.31,65.97141973023793,-0.040342010845312526
2017-04-07,65.26,65.96141973023794,-0.010633787645968229
2017-04-10,65.25,66.09141973023793,-0.012731149272815045
2017-04-11,65.38,63.93141973023793,0.022658346645114902
2017-04-12,63.22,63.64141973023793,-0.00662178392663515
2017-04-13,62.93,64.44141973023793,-0.02345416560598712
2017-04-17,63.73,64.76141973023793,-0.01592645335037879
2017-04-18,64.05,64.45141973023793,-0.006228252719925775
2017-04-19,63.74,64.38141973023792,-0.00996280810403849
2017-04-20,63.67,63.74141973023793,-0.001120460299444015
2017-04-21,63.03,64.59141973023793,-0.024173794859427167
2017-04-24,63.88,64.66141973023792,-0.012084790799489653
2017-04-25,63.95,64.46141973023794,-0.007933733578598723
2017-04-26,63.75,64.48141973023793,-0.011343108344975539
2017-04-27,63.77,64.22141973023793,-0.007029114774075529
2017-04-28,63.51,64.47141973023793,-0.014912339983526257
2017-05-01,63.76,64.69141973023793,-0.01439788667681019
2017-05-02,63.98,62.55141973023793,0.022838494728385506
2017-05-03,61.84,62.05141973023793,-0.0034071699109714526
2017-05-04,61.34,64.27141973023792,-0.04561000429960582
2017-05-05,63.56,63.89141973023793,-0.005187233773130129
2017-05-08,63.18,63.68141973023793,-0.007873878006520618
2017-05-09,62.97,64.97141973023793,-0.030804617454072036
2017-05-10,64.26,64.49141973023794,-0.0035883801474047017
2017-05-11,63.78,63.81141973023793,-0.0004923841276491814
2017-05-12,63.1,65.63141973023792,-0.038570241823850715
2017-05-15,64.92,66.34141973023793,-0.021425826218639976
2017-05-16,65.63,64.64141973023793,0.01529329451437822
2017-05-17,63.93,63.45141973023793,0.007542467478217851
2017-05-18,62.74,65.16141973023792,-0.03716032800178959
2017-05-19,64.45,65.40141973023793,-0.014547386496535752
2017-05-22,64.69,65.34141973023793,-0.009969476220861417
2017-05-23,64.63,65.46141973023794,-0.012700911982419072
2017-05-24,64.75,66.04141973023793,-0.01955469363791762
2017-05-25,65.33,65.97141973023793,-0.009722691020759289
2017-05-26,65.26,65.76141973023793,-0.007624831280936717
2017-05-30,65.05,66.08141973023793,-0.015608316746953399
2017-05-31,65.37,66.74141973023794,-0.020548255278072802
2017-06-01,66.03,67.03141973023793,-0.01493955721463236
2017-06-02,66.32,66.46141973023794,-0.0021278469646293097
2017-06-05,65.75,66.63141973023792,-0.01322828980391555
2017-06-06,65.92,66.79141973023793,-0.013046881377241082
2017-06-07,66.08,66.84141973023793,-0.011391435629448221
2017-06-08,66.13,67.16141973023792,-0.015357324701901098
2017-06-09,66.45,66.12141973023793,0.004969346863733515
2017-06-12,65.41,67.29141973023793,-0.02795928125428604
2017-06-13,66.58,66.47141973023793,0.0016334880494914827
2017-06-14,65.76,66.47141973023793,-0.010702640821048881
2017-06-15,65.76,66.76141973023793,-0.014999976547598215
2017-06-16,66.05,66.29141973023793,-0.0036417945372169136
2017-06-19,65.58,66.48141973023793,-0.013558972324833496
2017-06-20,65.77,66.27141973023792,-0.007566153438073098
2017-06-21,65.56,65.12141973023793,0.006734808171855899
2017-06-22,64.41,65.57141973023793,-0.017712285855881138
2017-06-23,64.86,65.56141973023793,-0.010698665970383603
2017-06-26,64.85,64.90141973023793,-0.0007922743516499686
2017-06-27,64.19,65.78141973023793,-0.024192541552982005
2017-06-28,65.07,64.34141973023793,0.011323658582865548
2017-06-29,63.63,64.07141973023793,-0.006889495068104545
2017-06-30,63.36,64.64648616694254,-0.01990032627017546
2017-07-03,63.81,64.62648616694254,-0.012633924809611341
2017-07-05,63.79,64.66648616694253,-0.013553947630304264
2017-07-06,63.83,65.52648616694253,-0.025890083021091304
2017-07-07,64.69,66.63648616694255,-0.029210516323835978
2017-07-10,65.8,65.21648616694254,0.008947336284935048
2017-07-11,64.38,66.34648616694254,-0.02963964303994082
2017-07-12,65.51,67.46648616694254,-0.028999378478098192
2017-07-13,66.63,67.17648616694254,-0.008135081158970547
2017-07-14,66.34,67.42648616694254,-0.016113640628587445
2017-07-17,66.59,66.75648616694254,-0.0024939324476455083
2017-07-18,65.92,66.90648616694254,-0.014744253112935812
2017-07-19,66.07,66.56648616694254,-0.007458500448670247
2017-07-20,65.73,66.80648616694253,-0.016113497786015896
2017-07-21,65.97,67.44648616694253,-0.021891224448490343
2017-07-24,66.61,68.47648616694254,-0.027257329799197483
2017-07-25,67.64,67.61648616694254,0.0003477529577535776
2017-07-26,66.78,67.29648616694254,-0.007674786550686985
2017-07-27,66.46,67.31648616694254,-0.012723275020898872
2017-07-28,66.48,67.07648616694254,-0.00889262692529813
2017-07-31,66.24,67.92648616694254,-0.024828108475943744
2017-08-01,67.09,73.55648616694253,-0.08791184168675903
2017-08-02,72.72,73.11648616694254,-0.0054226644048137596
2017-08-03,72.28,73.99648616694255,-0.023196860497808003
2017-08-04,73.16,74.20648616694254,-0.014102354403202177
2017-08-07,73.37,74.00648616694254,-0.00860041058437444
2017-08-08,73.17,74.21648616694254,-0.014100454238544446
2017-08-09,73.38,72.86648616694254,0.007047325321560827
2017-08-10,72.03,72.58648616694254,-0.007666525772616506
2017-08-11,71.75,73.12648616694254,-0.018823359894527436
2017-08-14,72.29,74.17648616694254,-0.025432401350163447
2017-08-15,73.34,74.33648616694254,-0.013405074927871241
2017-08-16,73.5,72.63648616694255,0.01188815536964194
2017-08-17,71.8,72.50648616694254,-0.009743765065595489
2017-08-18,71.67,73.22648616694254,-0.021255781185431144
2017-08-21,72.39,74.08648616694254,-0.02289872626864453
2017-08-22,73.25,74.05648616694253,-0.010890148975263303
2017-08-23,73.22,73.78648616694254,-0.007677370157739394
2017-08-24,72.95,73.94648616694253,-0.013475774422774478
2017-08-25,73.11,74.15648616694254,-0.014111862913605111
2017-08-28,73.32,74.06648616694254,-0.010078595672272095
2017-08-29,73.23,74.10648616694255,-0.011827388023337715
2017-08-30,73.27,75.61648616694254,-0.031031409761121065
2017-08-31,74.78,76.64648616694254,-0.02435188174024272
2017-09-01,75.81,75.09648616694254,0.009501294527566762
2017-09-05,74.26,75.68648616694254,-0.018847303385126413
2017-09-06,74.85,76.86648616694254,-0.026233619715138712
2017-09-07,76.03,76.41648616694253,-0.0050576280895485715
2017-09-08,75.58,77.99648616694255,-0.03098198759583015
2017-09-11,77.16,78.63648616694255,-0.018776095409553495
2017-09-12,77.8,78.58648616694254,-0.010007906006533895
2017-09-13,77.75,78.72648616694254,-0.012403527891132637
2017-09-14,77.89,78.51648616694254,-0.007979039785485309
2017-09-15,77.68,80.07648616694254,-0.029927464124067216
2017-09-18,79.24,80.74648616694255,-0.0186569873000777
2017-09-19,79.91,80.58648616694254,-0.008394536095557403
2017-09-20,79.75,79.27648616694253,0.005972941737860671
2017-09-21,78.44,78.84648616694254,-0.005155412583407792
2017-09-22,78.01,75.43648616694254,0.034114974912301976
2017-09-25,74.6,75.17648616694254,-0.007668437251275084
2017-09-26,74.34,76.45648616694254,-0.027682231724868944
2017-09-27,75.62,77.12648616694254,-0.019532669538214198
2017-09-28,76.29,78.29648616694254,-0.025626771585436692
2017-09-29,77.46,75.72312499248008,0.022937180784501354
2017-10-02,77.06,76.99312499248008,0.0008685841434084018
2017-10-03,78.33,77.55312499248008,0.010017326930349402
2017-10-04,78.89,78.21312499248008,0.008654238116492685
2017-10-05,79.55,77.72312499248008,0.023504909352225267
2017-10-06,79.06,77.38312499248008,0.021669776294028997
2017-10-09,78.72,77.31312499248008,0.01819710440700395
2017-10-10,78.65,78.82312499248007,-0.0021963731138112674
2017-10-11,80.16,79.26312499248007,0.011315160834309834
2017-10-12,80.6,79.94312499248008,0.008216779211241754
2017-10-13,81.28,81.06312499248008,0.002675384245796497
2017-10-16,82.4,80.55312499248008,0.022927416008905244
2017-10-17,81.89,80.24312499248008,0.020523565198566907
2017-10-18,81.58,80.29312499248007,0.01602721288579123
2017-10-19,81.63,80.66312499248008,0.011986580083650944
2017-10-20,82.0,80.37312499248007,0.02024152983565264
2017-10-23,81.71,80.33312499248008,0.01713956736587563
2017-10-24,81.67,79.50312499248008,0.027255218052433472
2017-10-25,80.84,79.44312499248008,0.017583334085260915
2017-10-26,80.78,78.89312499248008,0.02391684963296581
2017-10-27,80.23,78.76312499248007,0.01862388024421313
2017-10-30,80.1,79.20312499248008,0.011323732587635416
2017-10-31,80.54,78.37312499248007,0.027648189449225757
2017-11-01,79.71,76.85312499248008,0.03717317946146581
2017-11-02,78.19,77.68312499248007,0.006524904959333
2017-11-03,79.02,77.55312499248008,0.01891445390062807
2017-11-06,78.89,79.76312499248007,-0.010946474233079373
2017-11-07,81.1,79.53312499248008,0.019700910880442013
2017-11-08,80.87,78.59312499248009,0.028970409405883357
2017-11-09,79.93,79.51312499248007,0.005242845222840353
2017-11-10,80.85,80.95312499248008,-0.0012738852575446824
2017-11-13,82.29,79.33312499248008,0.03727163158895119
2017-11-14,80.67,78.56312499248008,0.026817606959010254
2017-11-15,79.9,79.60312499248008,0.0037294391086779566
2017-11-16,80.94,79.27312499248008,0.021026987490124105
2017-11-17,80.61,79.03312499248008,0.019952077153345016
2017-11-20,80.37,80.55312499248008,-0.0022733443612171778
2017-11-21,81.89,79.47312499248008,0.0304112240175356
2017-11-22,80.81,80.72312499248008,0.0010762096676510957
2017-11-24,82.06,80.02312499248008,0.02545357992094588
2017-11-27,81.36,80.62312499248007,0.009139747530112041
2017-11-28,81.96,79.50312499248008,0.03090287341223763
2017-11-29,80.84,80.53312499248008,0.003810543891703988
2017-11-30,81.87,80.13312499248008,0.02167486925891038
2017-12-01,81.47,77.99312499248008,0.044579249874333815
2017-12-04,79.33,76.59312499248009,0.03573264581891156
2017-12-05,77.93,74.97312499248008,0.03943913246001829
2017-12-06,76.31,75.20312499248008,0.014718470909694137
2017-12-07,76.54,75.69312499248008,0.011188268519816802
2017-12-08,77.03,76.41312499248008,0.008072893335806297
2017-12-11,77.75,76.85312499248008,0.011669987493776901
2017-12-12,78.19,77.33312499248008,0.011080310120704873
2017-12-13,78.67,76.60312499248008,0.02698160169996755
2017-12-14,77.94,78.63312499248008,-0.00881466929549557
2017-12-15,79.97,80.14312499248008,-0.0021601976775466047
2017-12-18,81.48,80.59312499248009,0.011004350651530936
2017-12-19,81.93,80.98312499248007,0.011692250794321124
2017-12-20,82.32,81.18312499248007,0.014003834018772032
2017-12-21,82.52,81.45312499248008,0.01309802426387452
2017-12-22,82.79,81.52312499248008,0.015540069245834065
2017-12-26,82.86,80.88312499248008,0.02444113042991014
2017-12-27,82.22,81.05312499248008,0.014396422193816427
2017-12-28,82.39,80.76312499248007,0.020143784773947404
2017-12-29,82.1,85.13792894119399,-0.03568243882573585
2018-01-02,83.03,86.197928941194,-0.03675179879733792
2018-01-03,84.09,86.627928941194,-0.029296890416447896
2018-01-04,84.52,87.177928941194,-0.030488553392761908
2018-01-05,85.07,87.24792894119399,-0.024962528825892782
2018-01-08,85.14,87.217928941194,-0.02382456183515924
2018-01-09,85.11,86.687928941194,-0.018202406730288945
2018-01-10,84.58,86.99792894119399,-0.027792948299130038
2018-01-11,84.89,86.99792894119399,-0.02422964508291725
2018-01-12,84.89,84.487928941194,0.004758917206810098
2018-01-16,82.38,83.517928941194,-0.013624965987784954
2018-01-17,81.41,80.30792894119399,0.013723066617905122
2018-01-18,78.2,80.047928941194,-0.023085281101420496
2018-01-19,77.94,80.037928941194,-0.026211684496926457
2018-01-22,77.93,79.197928941194,-0.016009622450297245
2018-01-23,77.09,79.927928941194,-0.035506098791599716
2018-01-24,77.82,81.877928941194,-0.04956071793301553
2018-01-25,79.77,81.927928941194,-0.026339356664842772
2018-01-26,79.82,81.35792894119399,-0.01890324595535886
2018-01-29,79.25,81.49792894119399,-0.027582651122533663
2018-01-30,79.39,81.317928941194,-0.0237085347142596
2018-01-31,79.21,79.487928941194,-0.003496492422133901
2018-02-01,77.38,76.457928941194,0.01205984875048327
2018-02-02,74.35,74.16792894119399,0.002454848900396822
2018-02-05,72.06,75.817928941194,-0.04956517533087357
2018-02-06,73.71,74.937928941194,-0.01638594712375363
2018-02-07,72.83,72.24792894119399,0.008056577777887375
2018-02-08,70.14,73.817928941194,-0.04982433121530638
2018-02-09,71.71,76.017928941194,-0.05666990670748917
2018-02-12,73.91,73.10792894119399,0.01097105430863965
2018-02-13,71.0,76.05792894119399,-0.06650100800279024
2018-02-14,73.95,76.037928941194,-0.02745904537732413
2018-02-15,73.93,74.397928941194,-0.0062895425699800445
2018-02-16,72.29,74.567928941194,-0.030548373456776856
2018-02-20,72.46,73.327928941194,-0.011836266941209428
2018-02-21,71.22,74.55792894119399,-0.04476960383149475
2018-02-22,72.45,76.457928941194,-0.0524200563198175
2018-02-23,74.35,74.657928941194,-0.004124530985001651
2018-02-26,72.55,73.737928941194,-0.01611014790151455
2018-02-27,71.63,70.177928941194,0.02069127830806705
2018-02-28,68.07,70.30792894119399,-0.03183039203253757
2018-03-01,68.2,71.187928941194,-0.04197241000875629
2018-03-02,69.08,72.127928941194,-0.04225726408530295
2018-03-05,70.02,73.587928941194,-0.04848524741123261
2018-03-06,71.48,73.907928941194,-0.032850723541797744
2018-03-07,71.8,73.447928941194,-0.022436697194190613
2018-03-08,71.34,74.567928941194,-0.04328843494821499
2018-03-09,72.46,74.85792894119399,-0.032033065503024205
2018-03-12,72.75,74.767928941194,-0.026989231476254094
2018-03-13,72.66,73.827928941194,-0.0158196086216138
2018-03-14,71.72,72.41792894119399,-0.009637515894175053
2018-03-15,70.31,73.477928941194,-0.043114020588813196
2018-03-16,71.37,72.63792894119399,-0.01745546658165975
2018-03-19,70.53,71.487928941194,-0.013399869815531984
2018-03-20,69.38,71.797928941194,-0.03367686194924102
2018-03-21,69.69,69.197928941194,0.007111066275179656
2018-03-22,67.09,67.597928941194,-0.007513971938931219
2018-03-23,65.49,68.007928941194,-0.03702404970119344
2018-03-26,65.9,67.397928941194,-0.022225147934455958
2018-03-27,65.29,65.517928941194,-0.003478878909596972
2018-03-28,63.41,68.517928941194,-0.07454879358040611
2018-03-29,66.41,67.68180321246795,-0.018790917973557697
2018-04-02,65.04,68.76180321246795,-0.05412602693050239
2018-04-03,66.12,68.71180321246796,-0.037719912610264084
2018-04-04,66.07,71.63180321246796,-0.07764432784095954
2018-04-05,68.99,70.40180321246795,-0.020053509257528912
2018-04-06,67.76,70.28180321246796,-0.03588131062665434
2018-04-09,67.64,71.37180321246797,-0.05228680017175269
2018-04-10,68.73,70.66180321246796,-0.027338719430345604
2018-04-11,68.02,72.02180321246796,-0.05556377421796066
2018-04-12,69.38,72.31180321246796,-0.04054390960012
2018-04-13,69.67,72.56180321246796,-0.03985296787623216
2018-04-16,69.92,73.61180321246796,-0.050152326819276505
2018-04-17,70.97,74.40180321246795,-0.04612526933880634
