date,O,dcf,Deviation
1999-01-20,12.13,,
1999-01-21,12.0,,
1999-01-22,12.06,,
1999-01-25,12.06,,
1999-01-26,12.0,,
1999-01-27,11.94,,
1999-01-28,11.84,,
1999-01-29,11.94,,
1999-02-01,11.94,,
1999-02-02,11.78,,
1999-02-03,11.72,,
1999-02-04,11.59,,
1999-02-05,11.63,,
1999-02-08,11.75,,
1999-02-09,11.66,,
1999-02-10,11.59,,
1999-02-11,11.44,,
1999-02-12,11.38,,
1999-02-16,11.22,,
1999-02-17,11.06,,
1999-02-18,11.25,,
1999-02-19,11.09,,
1999-02-22,11.25,,
1999-02-23,11.41,,
1999-02-24,11.13,,
1999-02-25,10.94,,
1999-02-26,10.91,,
1999-03-01,11.0,,
1999-03-02,11.28,,
1999-03-03,11.09,,
1999-03-04,11.06,,
1999-03-05,11.06,,
1999-03-08,11.03,,
1999-03-09,11.06,,
1999-03-10,10.88,,
1999-03-11,10.84,,
1999-03-12,10.75,,
1999-03-15,10.69,,
1999-03-16,10.5,,
1999-03-17,10.94,,
1999-03-18,11.06,,
1999-03-19,10.94,,
1999-03-22,10.88,,
1999-03-23,10.78,,
1999-03-24,10.88,,
1999-03-25,10.91,,
1999-03-26,10.88,,
1999-03-29,11.0,,
1999-03-30,10.75,,
1999-03-31,10.5,,
1999-04-01,10.66,,
1999-04-05,10.63,,
1999-04-06,10.69,,
1999-04-07,10.69,,
1999-04-08,10.53,,
1999-04-09,10.88,,
1999-04-12,11.06,,
1999-04-13,10.88,,
1999-04-14,11.13,,
1999-04-15,11.28,,
1999-04-16,11.5,,
1999-04-19,11.44,,
1999-04-20,11.47,,
1999-04-21,11.34,,
1999-04-22,11.53,,
1999-04-23,11.88,,
1999-04-26,11.78,,
1999-04-27,11.75,,
1999-04-28,11.81,,
1999-04-29,11.72,,
1999-04-30,11.69,,
1999-05-03,11.75,,
1999-05-04,11.72,,
1999-05-05,11.78,,
1999-05-06,11.81,,
1999-05-07,11.66,,
1999-05-10,11.81,,
1999-05-11,11.78,,
1999-05-12,11.75,,
1999-05-13,11.63,,
1999-05-14,11.81,,
1999-05-17,11.75,,
1999-05-18,11.75,,
1999-05-19,11.91,,
1999-05-20,12.16,,
1999-05-21,12.34,,
1999-05-24,12.44,,
1999-05-25,12.5,,
1999-05-26,12.09,,
1999-05-27,12.22,,
1999-05-28,11.97,,
1999-06-01,12.25,,
1999-06-02,12.19,,
1999-06-03,12.13,,
1999-06-04,12.22,,
1999-06-07,12.03,,
1999-06-08,12.0,,
1999-06-09,11.97,,
1999-06-10,11.97,,
1999-06-11,11.94,,
1999-06-14,11.88,,
1999-06-15,11.94,,
1999-06-16,11.91,,
1999-06-17,11.78,,
1999-06-18,11.91,,
1999-06-21,11.88,,
1999-06-22,11.84,,
1999-06-23,11.81,,
1999-06-24,11.84,,
1999-06-25,11.81,,
1999-06-28,12.0,,
1999-06-29,12.0,,
1999-06-30,11.88,,
1999-07-01,11.97,,
1999-07-02,11.84,,
1999-07-06,11.97,,
1999-07-07,11.78,,
1999-07-08,11.91,,
1999-07-09,11.91,,
1999-07-12,11.88,,
1999-07-13,11.91,,
1999-07-14,11.78,,
1999-07-15,11.84,,
1999-07-16,11.81,,
1999-07-19,11.69,,
1999-07-20,11.69,,
1999-07-21,11.88,,
1999-07-22,11.84,,
1999-07-23,11.75,,
1999-07-26,11.72,,
1999-07-27,11.81,,
1999-07-28,11.84,,
1999-07-29,11.69,,
1999-07-30,12.0,,
1999-08-02,12.03,,
1999-08-03,12.16,,
1999-08-04,11.97,,
1999-08-05,12.06,,
1999-08-06,12.0,,
1999-08-09,11.91,,
1999-08-10,11.81,,
1999-08-11,11.66,,
1999-08-12,11.69,,
1999-08-13,11.75,,
1999-08-16,11.75,,
1999-08-17,11.78,,
1999-08-18,11.69,,
1999-08-19,11.56,,
1999-08-20,11.63,,
1999-08-23,11.63,,
1999-08-24,11.59,,
1999-08-25,11.63,,
1999-08-26,11.5,,
1999-08-27,11.75,,
1999-08-30,11.59,,
1999-08-31,11.88,,
1999-09-01,11.81,,
1999-09-02,11.53,,
1999-09-03,11.69,,
1999-09-07,11.66,,
1999-09-08,11.63,,
1999-09-09,11.56,,
1999-09-10,11.59,,
1999-09-13,11.56,,
1999-09-14,11.53,,
1999-09-15,11.53,,
1999-09-16,11.53,,
1999-09-17,11.47,,
1999-09-20,11.5,,
1999-09-21,11.41,,
1999-09-22,11.38,,
1999-09-23,11.38,,
1999-09-24,11.41,,
1999-09-27,11.41,,
1999-09-28,11.44,,
1999-09-29,11.34,,
1999-09-30,11.56,,
1999-10-01,11.41,,
1999-10-04,11.47,,
1999-10-05,11.47,,
1999-10-06,11.47,,
1999-10-07,11.44,,
1999-10-08,11.5,,
1999-10-11,11.44,,
1999-10-12,11.28,,
1999-10-13,11.22,,
1999-10-14,11.25,,
1999-10-15,11.28,,
1999-10-18,11.31,,
1999-10-19,11.25,,
1999-10-20,11.28,,
1999-10-21,11.31,,
1999-10-22,11.31,,
1999-10-25,11.41,,
1999-10-26,11.38,,
1999-10-27,11.38,,
1999-10-28,11.25,,
1999-10-29,11.25,,
1999-11-01,11.34,,
1999-11-02,11.44,,
1999-11-03,11.56,,
1999-11-04,11.5,,
1999-11-05,11.31,,
1999-11-08,11.31,,
1999-11-09,11.31,,
1999-11-10,11.22,,
1999-11-11,11.13,,
1999-11-12,11.13,,
1999-11-15,11.03,,
1999-11-16,10.94,,
1999-11-17,10.94,,
1999-11-18,11.09,,
1999-11-19,10.94,,
1999-11-22,10.91,,
1999-11-23,10.81,,
1999-11-24,10.94,,
1999-11-26,10.94,,
1999-11-29,10.78,,
1999-11-30,10.91,,
1999-12-01,10.84,,
1999-12-02,10.69,,
1999-12-03,10.66,,
1999-12-06,10.5,,
1999-12-07,10.75,,
1999-12-08,10.56,,
1999-12-09,10.56,,
1999-12-10,10.44,,
1999-12-13,10.44,,
1999-12-14,10.25,,
1999-12-15,10.25,,
1999-12-16,10.41,,
1999-12-17,10.5,,
1999-12-20,10.41,,
1999-12-21,10.5,,
1999-12-22,10.44,,
1999-12-23,10.44,,
1999-12-27,10.59,,
1999-12-28,10.5,,
1999-12-29,10.53,,
1999-12-30,10.41,,
1999-12-31,10.31,,
2000-01-03,10.38,,
2000-01-04,10.25,,
2000-01-05,10.19,,
2000-01-06,10.31,,
2000-01-07,10.5,,
2000-01-10,10.69,,
2000-01-11,10.72,,
2000-01-12,10.78,,
2000-01-13,10.78,,
2000-01-14,10.84,,
2000-01-18,11.0,,
2000-01-19,10.91,,
2000-01-20,10.88,,
2000-01-21,10.84,,
2000-01-24,10.88,,
2000-01-25,10.97,,
2000-01-26,10.75,,
2000-01-27,10.94,,
2000-01-28,10.84,,
2000-01-31,10.63,,
2000-02-01,10.81,,
2000-02-02,10.78,,
2000-02-03,10.81,,
2000-02-04,10.78,,
2000-02-07,10.75,,
2000-02-08,10.69,,
2000-02-09,10.75,,
2000-02-10,10.66,,
2000-02-11,10.66,,
2000-02-14,10.53,,
2000-02-15,10.63,,
2000-02-16,10.53,,
2000-02-17,10.75,,
2000-02-18,10.69,,
2000-02-22,10.63,,
2000-02-23,10.59,,
2000-02-24,10.56,,
2000-02-25,10.53,,
2000-02-28,10.41,,
2000-02-29,10.41,,
2000-03-01,10.38,,
2000-03-02,10.44,,
2000-03-03,10.38,,
2000-03-06,10.56,,
2000-03-07,10.31,,
2000-03-08,10.47,,
2000-03-09,10.31,,
2000-03-10,10.34,,
2000-03-13,10.25,,
2000-03-14,10.13,,
2000-03-15,10.09,,
2000-03-16,10.44,,
2000-03-17,10.63,,
2000-03-20,10.5,,
2000-03-21,10.41,,
2000-03-22,10.38,,
2000-03-23,10.44,,
2000-03-24,10.31,,
2000-03-27,10.41,,
2000-03-28,10.31,,
2000-03-29,10.34,,
2000-03-30,10.13,,
2000-03-31,9.63,,
2000-04-03,9.94,,
2000-04-04,10.0,,
2000-04-05,10.09,,
2000-04-06,10.13,,
2000-04-07,10.22,,
2000-04-10,10.28,,
2000-04-11,10.09,,
2000-04-12,10.31,,
2000-04-13,10.28,,
2000-04-14,10.47,,
2000-04-17,10.31,,
2000-04-18,10.38,,
2000-04-19,10.47,,
2000-04-20,10.5,,
2000-04-24,10.63,,
2000-04-25,10.66,,
2000-04-26,10.75,,
2000-04-27,10.72,,
2000-04-28,10.91,,
2000-05-01,10.97,,
2000-05-02,10.94,,
2000-05-03,10.69,,
2000-05-04,10.78,,
2000-05-05,10.97,,
2000-05-08,10.88,,
2000-05-09,11.0,,
2000-05-10,11.13,,
2000-05-11,11.25,,
2000-05-12,11.44,,
2000-05-15,11.47,,
2000-05-16,11.47,,
2000-05-17,11.28,,
2000-05-18,11.28,,
2000-05-19,11.25,,
2000-05-22,11.44,,
2000-05-23,11.44,,
2000-05-24,11.72,,
2000-05-25,11.72,,
2000-05-26,12.03,,
2000-05-30,11.81,,
2000-05-31,11.81,,
2000-06-01,11.69,,
2000-06-02,11.84,,
2000-06-05,11.81,,
2000-06-06,11.81,,
2000-06-07,11.75,,
2000-06-08,11.66,,
2000-06-09,11.75,,
2000-06-12,11.75,,
2000-06-13,11.84,,
2000-06-14,11.97,,
2000-06-15,12.0,,
2000-06-16,12.0,,
2000-06-19,11.97,,
2000-06-20,11.91,,
2000-06-21,11.88,,
2000-06-22,12.31,,
2000-06-23,11.88,,
2000-06-26,12.0,,
2000-06-27,11.94,,
2000-06-28,12.0,,
2000-06-29,12.16,,
2000-06-30,11.79,,
2000-07-03,11.91,,
2000-07-05,12.22,,
2000-07-06,12.16,,
2000-07-07,12.09,,
2000-07-10,11.94,,
2000-07-11,11.94,,
2000-07-12,11.94,,
2000-07-13,11.94,,
2000-07-14,12.09,,
2000-07-17,11.94,,
2000-07-18,12.0,,
2000-07-19,12.06,,
2000-07-20,12.19,,
2000-07-21,12.16,,
2000-07-24,12.0,,
2000-07-25,12.06,,
2000-07-26,12.22,,
2000-07-27,12.09,,
2000-07-28,12.0,,
2000-07-31,12.13,,
2000-08-01,12.09,,
2000-08-02,12.19,,
2000-08-03,12.22,,
2000-08-04,12.13,,
2000-08-07,12.09,,
2000-08-08,12.09,,
2000-08-09,12.16,,
2000-08-10,12.0,,
2000-08-11,12.03,,
2000-08-14,12.06,,
2000-08-15,12.03,,
2000-08-16,11.97,,
2000-08-17,11.94,,
2000-08-18,11.88,,
2000-08-21,11.5,,
2000-08-22,11.69,,
2000-08-23,11.41,,
2000-08-24,11.44,,
2000-08-25,11.53,,
2000-08-28,11.5,,
2000-08-29,11.44,,
2000-08-30,11.25,,
2000-08-31,11.31,,
2000-09-01,11.41,,
2000-09-05,11.38,,
2000-09-06,11.53,,
2000-09-07,11.69,,
2000-09-08,11.47,,
2000-09-11,11.31,,
2000-09-12,11.38,,
2000-09-13,11.34,,
2000-09-14,11.38,,
2000-09-15,11.31,,
2000-09-18,11.16,,
2000-09-19,11.19,,
2000-09-20,11.41,,
2000-09-21,11.38,,
2000-09-22,11.41,,
2000-09-25,11.44,,
2000-09-26,11.5,,
2000-09-27,11.69,,
2000-09-28,11.63,,
2000-09-29,11.66,,
2000-10-02,11.66,,
2000-10-03,11.63,,
2000-10-04,11.56,,
2000-10-05,11.53,,
2000-10-06,11.5,,
2000-10-09,11.44,,
2000-10-10,11.38,,
2000-10-11,11.41,,
2000-10-12,11.31,,
2000-10-13,11.44,,
2000-10-16,11.34,,
2000-10-17,11.38,,
2000-10-18,11.34,,
2000-10-19,11.44,,
2000-10-20,11.59,,
2000-10-23,11.56,,
2000-10-24,11.66,,
2000-10-25,11.53,,
2000-10-26,11.59,,
2000-10-27,11.63,,
2000-10-30,11.63,,
2000-10-31,11.5,,
2000-11-01,11.63,,
2000-11-02,11.63,,
2000-11-03,11.63,,
2000-11-06,11.72,,
2000-11-07,11.75,,
2000-11-08,11.66,,
2000-11-09,11.81,,
2000-11-10,11.72,,
2000-11-13,11.75,,
2000-11-14,11.84,,
2000-11-15,11.97,,
2000-11-16,11.94,,
2000-11-17,12.0,,
2000-11-20,11.94,,
2000-11-21,12.0,,
2000-11-22,11.91,,
2000-11-24,12.03,,
2000-11-27,12.09,,
2000-11-28,12.16,,
2000-11-29,12.09,,
2000-11-30,12.0,,
2000-12-01,12.19,,
2000-12-04,12.09,,
2000-12-05,12.19,,
2000-12-06,11.97,,
2000-12-07,12.0,,
2000-12-08,12.44,,
2000-12-11,12.34,,
2000-12-12,12.31,,
2000-12-13,12.38,,
2000-12-14,12.28,,
2000-12-15,11.97,,
2000-12-18,12.31,,
2000-12-19,12.31,,
2000-12-20,12.16,,
2000-12-21,12.41,,
2000-12-22,12.38,,
2000-12-26,12.44,,
2000-12-27,12.69,,
2000-12-28,12.75,,
2000-12-29,12.44,,
2001-01-02,12.22,,
2001-01-03,12.63,,
2001-01-04,12.72,,
2001-01-05,12.56,,
2001-01-08,12.66,,
2001-01-09,12.72,,
2001-01-10,12.75,,
2001-01-11,12.91,,
2001-01-12,12.81,,
2001-01-16,13.0,,
2001-01-17,12.84,,
2001-01-18,13.03,,
2001-01-19,12.97,,
2001-01-22,13.06,,
2001-01-23,13.06,,
2001-01-24,13.03,,
2001-01-25,13.13,,
2001-01-26,13.03,,
2001-01-29,13.14,,
2001-01-30,13.04,,
2001-01-31,13.01,,
2001-02-01,13.08,,
2001-02-02,12.98,,
2001-02-05,13.03,,
2001-02-06,13.06,,
2001-02-07,13.35,,
2001-02-08,13.0,,
2001-02-09,12.85,,
2001-02-12,13.05,,
2001-02-13,13.02,,
2001-02-14,13.03,,
2001-02-15,13.08,,
2001-02-16,13.03,,
2001-02-20,12.85,,
2001-02-21,12.76,,
2001-02-22,12.62,,
2001-02-23,12.49,,
2001-02-26,12.8,,
2001-02-27,12.59,,
2001-02-28,12.6,,
2001-03-01,12.62,,
2001-03-02,12.78,,
2001-03-05,12.68,,
2001-03-06,12.85,,
2001-03-07,12.94,,
2001-03-08,12.9,,
2001-03-09,12.83,,
2001-03-12,12.7,,
2001-03-13,12.75,,
2001-03-14,12.56,,
2001-03-15,12.58,,
2001-03-16,12.23,,
2001-03-19,12.3,,
2001-03-20,12.45,,
2001-03-21,12.68,,
2001-03-22,12.71,,
2001-03-23,12.63,,
2001-03-26,12.98,,
2001-03-27,13.13,,
2001-03-28,13.05,,
2001-03-29,13.07,,
2001-03-30,13.25,,
2001-04-02,13.2,,
2001-04-03,13.15,,
2001-04-04,13.28,,
2001-04-05,13.38,,
2001-04-06,13.3,,
2001-04-09,13.33,,
2001-04-10,13.44,,
2001-04-11,13.29,,
2001-04-12,13.35,,
2001-04-16,13.43,,
2001-04-17,13.5,,
2001-04-18,13.78,,
2001-04-19,13.83,,
2001-04-20,13.73,,
2001-04-23,13.82,,
2001-04-24,13.88,,
2001-04-25,13.88,,
2001-04-26,14.12,,
2001-04-27,14.2,,
2001-04-30,14.31,,
2001-05-01,13.9,,
2001-05-02,13.9,,
2001-05-03,13.88,,
2001-05-04,13.8,,
2001-05-07,13.88,,
2001-05-08,13.88,,
2001-05-09,13.83,,
2001-05-10,13.83,,
2001-05-11,13.88,,
2001-05-14,13.83,,
2001-05-15,13.83,,
2001-05-16,13.75,,
2001-05-17,13.78,,
2001-05-18,13.8,,
2001-05-21,13.88,,
2001-05-22,13.83,,
2001-05-23,13.81,,
2001-05-24,13.87,,
2001-05-25,13.83,,
2001-05-29,13.76,,
2001-05-30,13.48,,
2001-05-31,13.4,,
2001-06-01,13.67,,
2001-06-04,13.69,,
2001-06-05,13.77,,
2001-06-06,13.77,,
2001-06-07,13.85,,
2001-06-08,13.83,,
2001-06-11,13.84,,
2001-06-12,13.9,,
2001-06-13,13.91,,
2001-06-14,13.95,,
2001-06-15,13.95,,
2001-06-18,14.08,,
2001-06-19,13.85,,
2001-06-20,14.0,,
2001-06-21,14.15,,
2001-06-22,14.15,,
2001-06-25,14.13,,
2001-06-26,14.28,,
2001-06-27,14.27,,
2001-06-28,14.25,,
2001-06-29,14.78,,
2001-07-02,14.34,,
2001-07-03,14.42,,
2001-07-05,14.4,,
2001-07-06,14.49,,
2001-07-09,14.23,,
2001-07-10,14.15,,
2001-07-11,14.12,,
2001-07-12,14.2,,
2001-07-13,14.26,,
2001-07-16,14.34,,
2001-07-17,14.46,,
2001-07-18,14.5,,
2001-07-19,14.58,,
2001-07-20,14.75,,
2001-07-23,14.5,,
2001-07-24,14.29,,
2001-07-25,14.4,,
2001-07-26,14.56,,
2001-07-27,14.56,,
2001-07-30,14.5,,
2001-07-31,14.34,,
2001-08-01,14.3,,
2001-08-02,14.29,,
2001-08-03,14.25,,
2001-08-06,14.38,,
2001-08-07,14.5,,
2001-08-08,14.55,,
2001-08-09,14.68,,
2001-08-10,14.69,,
2001-08-13,14.63,,
2001-08-14,14.66,,
2001-08-15,14.71,,
2001-08-16,14.56,,
2001-08-17,14.63,,
2001-08-20,14.65,,
2001-08-21,14.69,,
2001-08-22,14.75,,
2001-08-23,14.8,,
2001-08-24,14.75,,
2001-08-27,14.74,,
2001-08-28,14.65,,
2001-08-29,14.58,,
2001-08-30,14.34,,
2001-08-31,14.35,,
2001-09-04,14.35,,
2001-09-05,14.38,,
2001-09-06,14.23,,
2001-09-07,14.08,,
2001-09-10,14.05,,
2001-09-17,13.8,,
2001-09-18,13.96,,
2001-09-19,13.83,,
2001-09-20,13.65,,
2001-09-21,13.38,,
2001-09-24,13.4,,
2001-09-25,13.73,,
2001-09-26,14.04,,
2001-09-27,14.27,,
2001-09-28,14.5,,
2001-10-01,14.38,,
2001-10-02,14.49,,
2001-10-03,14.41,,
2001-10-04,14.48,,
2001-10-05,14.5,,
2001-10-08,14.48,,
2001-10-09,14.45,,
2001-10-10,14.7,,
2001-10-11,14.59,,
2001-10-12,14.63,,
2001-10-15,14.82,,
2001-10-16,14.93,,
2001-10-17,14.88,,
2001-10-18,14.26,,
2001-10-19,14.23,,
2001-10-22,14.1,,
2001-10-23,14.08,,
2001-10-24,14.08,,
2001-10-25,14.1,,
2001-10-26,14.16,,
2001-10-29,14.15,,
2001-10-30,14.07,,
2001-10-31,14.3,,
2001-11-01,14.28,,
2001-11-02,14.26,,
2001-11-05,14.28,,
2001-11-06,14.38,,
2001-11-07,14.22,,
2001-11-08,14.28,,
2001-11-09,14.28,,
2001-11-12,14.33,,
2001-11-13,14.33,,
2001-11-14,14.48,,
2001-11-15,14.33,,
2001-11-16,14.35,,
2001-11-19,14.32,,
2001-11-20,14.4,,
2001-11-21,14.49,,
2001-11-23,14.46,,
2001-11-26,14.48,,
2001-11-27,14.5,,
2001-11-28,14.53,,
2001-11-29,14.5,,
2001-11-30,14.48,,
2001-12-03,14.37,,
2001-12-04,14.36,,
2001-12-05,14.35,,
2001-12-06,14.4,,
2001-12-07,14.48,,
2001-12-10,14.5,,
2001-12-11,14.45,,
2001-12-12,14.43,,
2001-12-13,14.43,,
2001-12-14,14.5,,
2001-12-17,14.73,,
2001-12-18,14.7,,
2001-12-19,14.68,,
2001-12-20,14.56,,
2001-12-21,14.76,,
2001-12-24,14.87,,
2001-12-26,14.98,,
2001-12-27,14.99,,
2001-12-28,14.87,,
2001-12-31,14.7,,
2002-01-02,14.65,,
2002-01-03,14.78,,
2002-01-04,14.85,,
2002-01-07,14.8,,
2002-01-08,14.9,,
2002-01-09,14.9,,
2002-01-10,14.93,,
2002-01-11,14.95,,
2002-01-14,15.25,,
2002-01-15,15.35,,
2002-01-16,15.24,,
2002-01-17,15.51,,
2002-01-18,15.53,,
2002-01-22,15.78,,
2002-01-23,15.83,,
2002-01-24,15.78,,
2002-01-25,15.58,,
2002-01-28,15.48,,
2002-01-29,15.5,,
2002-01-30,15.68,,
2002-01-31,15.48,,
2002-02-01,15.33,,
2002-02-04,15.55,,
2002-02-05,15.49,,
2002-02-06,15.49,,
2002-02-07,15.48,,
2002-02-08,15.82,,
2002-02-11,15.93,,
2002-02-12,15.95,,
2002-02-13,15.98,,
2002-02-14,15.76,,
2002-02-15,15.93,,
2002-02-19,15.84,,
2002-02-20,15.87,,
2002-02-21,15.65,,
2002-02-22,15.87,,
2002-02-25,15.93,,
2002-02-26,15.95,,
2002-02-27,15.82,,
2002-02-28,15.45,,
2002-03-01,15.7,,
2002-03-04,15.97,,
2002-03-05,16.1,,
2002-03-06,16.05,,
2002-03-07,15.95,,
2002-03-08,16.03,,
2002-03-11,16.0,,
2002-03-12,15.98,,
2002-03-13,16.0,,
2002-03-14,15.98,,
2002-03-15,16.03,,
2002-03-18,16.23,,
2002-03-19,16.25,,
2002-03-20,16.1,,
2002-03-21,16.15,,
2002-03-22,16.26,,
2002-03-25,16.3,,
2002-03-26,16.45,,
2002-03-27,16.48,,
2002-03-28,16.6,,
2002-04-01,16.56,,
2002-04-02,16.6,,
2002-04-03,16.59,,
2002-04-04,16.6,,
2002-04-05,16.5,,
2002-04-08,16.62,,
2002-04-09,16.89,,
2002-04-10,17.06,,
2002-04-11,17.03,,
2002-04-12,17.33,,
2002-04-15,17.0,,
2002-04-16,16.89,,
2002-04-17,16.23,,
2002-04-18,16.51,,
2002-04-19,16.34,,
2002-04-22,16.36,,
2002-04-23,16.2,,
2002-04-24,16.21,,
2002-04-25,16.52,,
2002-04-26,16.43,,
2002-04-29,16.41,,
2002-04-30,16.88,,
2002-05-01,16.9,,
2002-05-02,17.13,,
2002-05-03,17.04,,
2002-05-06,16.88,,
2002-05-07,16.77,,
2002-05-08,16.63,,
2002-05-09,16.7,,
2002-05-10,16.53,,
2002-05-13,16.59,,
2002-05-14,16.73,,
2002-05-15,16.95,,
2002-05-16,16.78,,
2002-05-17,16.74,,
2002-05-20,16.78,,
2002-05-21,16.78,,
2002-05-22,16.8,,
2002-05-23,17.02,,
2002-05-24,17.0,,
2002-05-28,17.15,,
2002-05-29,17.3,,
2002-05-30,17.29,,
2002-05-31,17.15,,
2002-06-03,17.08,,
2002-06-04,17.15,,
2002-06-05,17.12,,
2002-06-06,16.96,,
2002-06-07,16.89,,
2002-06-10,16.81,,
2002-06-11,17.0,,
2002-06-12,17.2,,
2002-06-13,17.08,,
2002-06-14,17.3,,
2002-06-17,17.47,,
2002-06-18,17.48,,
2002-06-19,17.38,,
2002-06-20,17.58,,
2002-06-21,17.86,,
2002-06-24,17.95,,
2002-06-25,17.92,,
2002-06-26,18.13,,
2002-06-27,18.28,,
2002-06-28,18.46,,
2002-07-01,18.2,,
2002-07-02,17.84,,
2002-07-03,17.65,,
2002-07-05,17.83,,
2002-07-08,17.64,,
2002-07-09,17.77,,
2002-07-10,17.68,,
2002-07-11,17.03,,
2002-07-12,16.79,,
2002-07-15,16.55,,
2002-07-16,16.92,,
2002-07-17,16.88,,
2002-07-18,16.7,,
2002-07-19,16.21,,
2002-07-22,16.05,,
2002-07-23,14.68,,
2002-07-24,14.8,,
2002-07-25,15.33,,
2002-07-26,16.5,,
2002-07-29,16.7,,
2002-07-30,16.65,,
2002-07-31,16.9,,
2002-08-01,16.78,,
2002-08-02,16.33,,
2002-08-05,16.1,,
2002-08-06,16.45,,
2002-08-07,16.8,,
2002-08-08,16.65,,
2002-08-09,16.67,,
2002-08-12,16.63,,
2002-08-13,16.32,,
2002-08-14,16.67,,
2002-08-15,16.67,,
2002-08-16,16.85,,
2002-08-19,16.73,,
2002-08-20,16.6,,
2002-08-21,16.83,,
2002-08-22,16.75,,
2002-08-23,16.71,,
2002-08-26,17.0,,
2002-08-27,16.78,,
2002-08-28,17.1,,
2002-08-29,17.0,,
2002-08-30,16.9,,
2002-09-03,16.7,,
2002-09-04,16.9,,
2002-09-05,16.67,,
2002-09-06,16.92,,
2002-09-09,16.8,,
2002-09-10,16.8,,
2002-09-11,16.83,,
2002-09-12,16.8,,
2002-09-13,17.03,,
2002-09-16,16.99,,
2002-09-17,16.85,,
2002-09-18,16.95,,
2002-09-19,16.75,,
2002-09-20,17.2,,
2002-09-23,16.96,,
2002-09-24,17.03,,
2002-09-25,17.09,,
2002-09-26,17.6,,
2002-09-27,17.1,,
2002-09-30,17.08,,
2002-10-01,17.14,,
2002-10-02,16.97,,
2002-10-03,16.92,,
2002-10-04,16.65,,
2002-10-07,16.39,,
2002-10-08,16.36,,
2002-10-09,15.8,,
2002-10-10,15.88,,
2002-10-11,16.07,,
2002-10-14,15.83,,
2002-10-15,16.3,,
2002-10-16,16.05,,
2002-10-17,16.4,,
2002-10-18,16.67,,
2002-10-21,16.5,,
2002-10-22,16.33,,
2002-10-23,16.37,,
2002-10-24,16.44,,
2002-10-25,16.73,,
2002-10-28,16.55,,
2002-10-29,16.67,,
2002-10-30,16.47,,
2002-10-31,16.73,,
2002-11-01,16.98,,
2002-11-04,16.92,,
2002-11-05,16.92,,
2002-11-06,17.05,,
2002-11-07,16.92,,
2002-11-08,17.12,,
2002-11-11,16.83,,
2002-11-12,17.15,,
2002-11-13,17.13,,
2002-11-14,17.45,,
2002-11-15,17.43,,
2002-11-18,17.33,,
2002-11-19,17.35,,
2002-11-20,17.4,,
2002-11-21,17.39,,
2002-11-22,17.58,,
2002-11-25,17.6,,
2002-11-26,17.47,,
2002-11-27,17.53,,
2002-11-29,17.48,,
2002-12-02,17.73,,
2002-12-03,17.48,,
2002-12-04,17.57,,
2002-12-05,17.57,,
2002-12-06,17.54,,
2002-12-09,17.8,,
2002-12-10,17.75,,
2002-12-11,17.95,,
2002-12-12,17.99,,
2002-12-13,17.8,,
2002-12-16,17.9,,
2002-12-17,17.9,,
2002-12-18,17.75,,
2002-12-19,17.59,,
2002-12-20,17.69,,
2002-12-23,17.96,,
2002-12-24,17.99,,
2002-12-26,17.92,,
2002-12-27,17.92,,
2002-12-30,17.75,,
2002-12-31,17.5,,
2003-01-02,17.64,,
2003-01-03,17.8,,
2003-01-06,17.69,,
2003-01-07,17.23,,
2003-01-08,17.06,,
2003-01-09,17.11,,
2003-01-10,16.84,,
2003-01-13,16.67,,
2003-01-14,16.82,,
2003-01-15,16.66,,
2003-01-16,16.67,,
2003-01-17,16.56,,
2003-01-21,16.59,,
2003-01-22,16.64,,
2003-01-23,16.72,,
2003-01-24,16.56,,
2003-01-27,16.53,,
2003-01-28,16.65,,
2003-01-29,16.76,,
2003-01-30,16.66,,
2003-01-31,16.94,,
2003-02-03,16.76,,
2003-02-04,16.94,,
2003-02-05,16.86,,
2003-02-06,16.92,,
2003-02-07,16.66,,
2003-02-10,16.94,,
2003-02-11,16.71,,
2003-02-12,16.66,,
2003-02-13,16.9,,
2003-02-14,16.82,,
2003-02-18,17.06,,
2003-02-19,17.07,,
2003-02-20,17.1,,
2003-02-21,17.32,,
2003-02-24,17.06,,
2003-02-25,17.35,,
2003-02-26,17.36,,
2003-02-27,17.35,,
2003-02-28,17.33,,
2003-03-03,17.42,,
2003-03-04,17.35,,
2003-03-05,17.53,,
2003-03-06,17.2,,
2003-03-07,17.28,,
2003-03-10,16.87,,
2003-03-11,16.96,,
2003-03-12,17.08,,
2003-03-13,17.36,,
2003-03-14,17.38,,
2003-03-17,17.74,,
2003-03-18,17.9,,
2003-03-19,18.0,,
2003-03-20,18.22,,
2003-03-21,18.45,,
2003-03-24,18.08,,
2003-03-25,18.32,,
2003-03-26,18.25,,
2003-03-27,18.13,,
2003-03-28,17.88,,
2003-03-31,17.88,,
2003-04-01,18.36,,
2003-04-02,18.42,,
2003-04-03,18.38,,
2003-04-04,18.1,,
2003-04-07,18.48,,
2003-04-08,18.42,,
2003-04-09,18.53,,
2003-04-10,18.45,,
2003-04-11,18.35,,
2003-04-14,18.75,,
2003-04-15,18.7,,
2003-04-16,18.8,,
2003-04-17,18.96,,
2003-04-21,18.98,,
2003-04-22,19.3,,
2003-04-23,19.23,,
2003-04-24,18.84,,
2003-04-25,18.86,,
2003-04-28,19.08,,
2003-04-29,18.82,,
2003-04-30,18.8,,
