date,A,dcf,Deviation
2006-06-01,25.06,31.14866090712743,-0.19547103245565922
2006-06-02,25.41,30.29866090712743,-0.16134907486876515
2006-06-05,24.56,30.08866090712743,-0.1837456616694363
2006-06-06,24.35,29.98866090712743,-0.1880264318766992
2006-06-07,24.25,29.70866090712743,-0.18373971564022396
2006-06-08,23.97,29.86866090712743,-0.1974866206914505
2006-06-09,24.13,29.05866090712743,-0.169610737496804
2006-06-12,23.32,28.23866090712743,-0.174181804275498
2006-06-13,22.5,28.56866090712743,-0.21242370886251083
2006-06-14,22.83,29.61866090712743,-0.22920215496622298
2006-06-15,23.88,29.598660907127428,-0.1932067442196468
2006-06-16,23.86,28.88866090712743,-0.17407040510786553
2006-06-19,23.15,28.758660907127428,-0.19502510653190397
2006-06-20,23.02,29.098660907127428,-0.20889830382670704
2006-06-21,23.36,28.81866090712743,-0.18941410653044588
2006-06-22,23.08,28.04866090712743,-0.17714431799718644
2006-06-23,22.31,28.22866090712743,-0.2096684970852809
2006-06-26,22.49,27.508660907127428,-0.1824393024462745
2006-06-27,21.77,27.598660907127428,-0.2111936128619255
2006-06-28,21.86,28.27866090712743,-0.22697895519902977
2006-06-29,22.54,28.31866090712743,-0.20405840961473642
2006-06-30,22.58,28.52866090712743,-0.20851525160934747
2006-07-03,22.79,28.14866090712743,-0.19037001173191093
2006-07-05,22.41,28.36866090712743,-0.21004378481715213
2006-07-06,22.63,27.92866090712743,-0.18972126607671358
2006-07-07,22.19,27.73866090712743,-0.20003348127384557
2006-07-10,22.0,27.32866090712743,-0.19498433989269093
2006-07-11,21.59,26.12866090712743,-0.17370430590606212
2006-07-12,20.39,26.098660907127428,-0.21873386253194382
2006-07-13,20.36,26.258660907127428,-0.22463677519543068
2006-07-14,20.52,26.36866090712743,-0.22180348587768228
2006-07-17,20.63,25.97866090712743,-0.20588670548680932
2006-07-18,20.24,26.76866090712743,-0.24389194998503305
2006-07-19,21.03,26.31866090712743,-0.2009471882247319
2006-07-20,20.58,25.66866090712743,-0.19824411275441556
2006-07-21,19.93,26.508660907127428,-0.2481702463272527
2006-07-24,20.77,26.598660907127428,-0.2191336220826654
2006-07-25,20.86,25.62866090712743,-0.18606750170865338
2006-07-26,19.89,25.42866090712743,-0.21781174114343516
2006-07-27,19.69,25.70866090712743,-0.23411024513761525
2006-07-28,19.97,26.07866090712743,-0.23423982269955823
2006-07-31,20.34,25.068908685968818,-0.18863639998081005
2006-08-01,20.06,25.12890868596882,-0.20171622848067172
2006-08-02,20.12,25.17890868596882,-0.20091850481144735
2006-08-03,20.17,25.068908685968818,-0.19541770833888583
2006-08-04,20.06,24.85890868596882,-0.19304583103752593
2006-08-07,19.85,24.37890868596882,-0.18577159233445972
2006-08-08,19.37,24.51890868596882,-0.20999746570757172
2006-08-09,19.51,24.89890868596882,-0.2164315213142497
2006-08-10,19.89,24.46890868596882,-0.18713170843595894
2006-08-11,19.46,25.36890868596882,-0.23291930918719228
2006-08-14,20.36,27.26890868596882,-0.2533621262784085
2006-08-15,22.26,27.908908685968818,-0.20240521582303217
2006-08-16,22.9,28.09890868596882,-0.18502172963624364
2006-08-17,23.09,27.75890868596882,-0.16819496539965906
2006-08-18,22.75,27.408908685968818,-0.16997789803845087
2006-08-21,22.4,27.10890868596882,-0.17370336594944102
2006-08-22,22.1,26.85890868596882,-0.17718175900627298
2006-08-23,21.85,26.87890868596882,-0.1870949726688116
2006-08-24,21.87,26.80890868596882,-0.1842263981656863
2006-08-25,21.8,27.03890868596882,-0.19375444278516396
2006-08-28,22.03,27.43890868596882,-0.19712550334535428
2006-08-29,22.43,27.89890868596882,-0.19602590006394394
2006-08-30,22.89,28.00890868596882,-0.18276001908396944
2006-08-31,23.0,27.55890868596882,-0.1654241369974826
2006-09-01,22.55,27.58890868596882,-0.18264255187924527
2006-09-05,22.58,26.95890868596882,-0.1624290039695817
2006-09-06,21.95,26.77890868596882,-0.18032507383316165
2006-09-07,21.77,26.95890868596882,-0.19247473057651876
2006-09-08,21.95,27.248908685968818,-0.19446315252608137
2006-09-11,22.24,27.53890868596882,-0.19241534755037826
2006-09-12,22.53,27.42890868596882,-0.17860384975778654
2006-09-13,22.42,27.17890868596882,-0.175095650121729
2006-09-14,22.17,27.12890868596882,-0.18279057013943156
2006-09-15,22.12,27.30890868596882,-0.19000791081171453
2006-09-18,22.3,27.50890868596882,-0.18935351981540705
2006-09-19,22.5,28.32890868596882,-0.20575832096404945
2006-09-20,23.32,28.66890868596882,-0.1865752458371982
2006-09-21,23.66,28.23890868596882,-0.16214892497754207
2006-09-22,23.23,28.53890868596882,-0.18602353525098003
2006-09-25,23.53,28.568908685968818,-0.17637735978496094
2006-09-26,23.56,28.08890868596882,-0.1612347683778521
2006-09-27,23.08,28.59890868596882,-0.19297619872734884
2006-09-28,23.59,28.38890868596882,-0.16904167536178216
2006-09-29,23.38,28.12890868596882,-0.1688266238475742
2006-10-02,23.12,28.068908685968818,-0.1763128285939629
2006-10-03,23.06,28.63890868596882,-0.1948017205244318
2006-10-04,23.63,28.53890868596882,-0.17200758234957636
2006-10-05,23.53,28.818908685968818,-0.1835221709329975
2006-10-06,23.81,28.91890868596882,-0.17666326006443023
2006-10-09,23.91,28.86890868596882,-0.17177333372421522
2006-10-10,23.86,28.73890868596882,-0.16976666509089977
2006-10-11,23.73,29.02890868596882,-0.18253902491794527
2006-10-12,24.02,29.68890868596882,-0.190943653265638
2006-10-13,24.68,29.55890868596882,-0.16505713177038794
2006-10-16,24.55,29.61890868596882,-0.171137591182422
2006-10-17,24.61,30.04890868596882,-0.1810018707437615
2006-10-18,25.04,29.98890868596882,-0.16502463420032054
2006-10-19,24.98,29.98890868596882,-0.1670253738947287
2006-10-20,24.98,29.89890868596882,-0.1645180008953705
2006-10-23,24.89,29.998908685968818,-0.17030315133958096
2006-10-24,24.99,30.068908685968818,-0.16890897967104512
2006-10-25,25.06,30.34890868596882,-0.17427014396778084
2006-10-26,25.34,29.95890868596882,-0.15417479769989328
2006-10-27,24.95,29.96890868596882,-0.16747051881534247
2006-10-30,24.96,30.46890868596882,-0.1808042664982522
2006-10-31,25.46,29.509251700680274,-0.1372197350767429
2006-11-01,24.38,29.029251700680273,-0.1601574766245636
2006-11-02,23.9,28.689251700680273,-0.1669353997325317
2006-11-03,23.56,29.46925170068027,-0.2005226247581937
2006-11-06,24.34,29.189251700680273,-0.16613141544040533
2006-11-07,24.06,29.209251700680273,-0.17628838127887914
2006-11-08,24.08,29.509251700680274,-0.18398472979764224
2006-11-09,24.38,29.689251700680273,-0.17882740037394151
2006-11-10,24.56,30.169251700680274,-0.1859261129951657
2006-11-13,25.04,28.73925170068027,-0.1287177460014628
2006-11-14,23.61,28.839251700680272,-0.18132411183737207
2006-11-15,23.71,29.19925170068027,-0.18799288957642657
2006-11-16,24.07,29.26925170068027,-0.17763527929753775
2006-11-17,24.14,29.259251700680274,-0.1749618121833666
2006-11-20,24.13,29.189251700680273,-0.1733258444772795
2006-11-21,24.06,29.03925170068027,-0.17146625374522406
2006-11-22,23.91,29.139251700680273,-0.17945730914422187
2006-11-24,24.01,28.459251700680273,-0.15633762080167124
2006-11-27,23.33,28.44925170068027,-0.17994328126942838
2006-11-28,23.32,28.049251700680273,-0.1686052715825419
2006-11-29,22.92,27.909251700680272,-0.17876694632262968
2006-11-30,22.78,27.999251700680272,-0.18640682817082088
2006-12-01,22.87,28.459251700680273,-0.19639489328339121
2006-12-04,23.33,28.849251700680274,-0.1913135133605608
2006-12-05,23.72,28.78925170068027,-0.1760813984811036
2006-12-06,23.66,28.889251700680273,-0.18101028558511045
2006-12-07,23.76,29.03925170068027,-0.18179709846161762
2006-12-08,23.91,29.139251700680273,-0.17945730914422187
2006-12-11,24.01,29.349251700680274,-0.18192122085881035
2006-12-12,24.22,29.339251700680272,-0.17448473986000046
2006-12-13,24.21,29.48925170068027,-0.1790229116108255
2006-12-14,24.36,29.509251700680274,-0.17449618014412638
2006-12-15,24.38,29.509251700680274,-0.17381842659744673
2006-12-18,24.38,29.53925170068027,-0.17465749481262105
2006-12-19,24.41,29.48925170068027,-0.17224077952995664
2006-12-20,24.36,29.62925170068027,-0.17783951325909764
2006-12-21,24.5,29.249251700680272,-0.16237173344745137
2006-12-22,24.12,29.589251700680272,-0.1848391353727452
2006-12-26,24.46,29.94925170068027,-0.18328510359928585
2006-12-27,24.82,30.419251700680274,-0.18406934384106022
2006-12-28,25.29,30.05925170068027,-0.15866169085547588
2006-12-29,24.93,29.669251700680274,-0.15973613856164792
2007-01-03,24.54,29.73925170068027,-0.17482792617009058
2007-01-04,24.61,29.509251700680274,-0.16602426081063015
2007-01-05,24.38,29.429251700680272,-0.17157254802246835
2007-01-08,24.3,29.459251700680273,-0.175131797409543
2007-01-09,24.33,29.23925170068027,-0.1678993618214264
2007-01-10,24.11,29.23925170068027,-0.17542349418473446
2007-01-11,24.11,29.159251700680272,-0.1731612234947194
2007-01-12,24.03,29.119251700680273,-0.174772750103375
2007-01-16,23.99,28.639251700680273,-0.16233844896756988
2007-01-17,23.51,28.19925170068027,-0.16628993387676128
2007-01-18,23.07,28.589251700680272,-0.19305338098614677
2007-01-19,23.46,28.429251700680272,-0.17479361585030262
2007-01-22,23.3,28.529251700680273,-0.1832943869521675
2007-01-23,23.4,28.459251700680273,-0.17777177537522326
2007-01-24,23.33,28.05925170068027,-0.16854518257041107
2007-01-25,22.93,28.279251700680273,-0.1891581770726838
2007-01-26,23.15,28.009251700680274,-0.1734873802630813
2007-01-29,22.88,28.01925170068027,-0.18341859217302003
2007-01-30,22.89,28.01925170068027,-0.18306169470456413
2007-01-31,22.89,28.03,-0.18337495540492332
2007-02-01,23.03,27.61,-0.1658819268381021
2007-02-02,22.61,27.77,-0.185812027367663
2007-02-05,22.77,27.89,-0.18357834349229118
2007-02-06,22.89,28.3,-0.1911660777385159
2007-02-07,23.3,28.37,-0.1787099048290448
2007-02-08,23.37,28.36,-0.17595204513399143
2007-02-09,23.36,28.31,-0.17484987636877425
2007-02-12,23.31,28.59,-0.18467995802728232
2007-02-13,23.59,28.56,-0.1740196078431372
2007-02-14,23.56,29.2,-0.1931506849315069
2007-02-15,24.2,28.44,-0.14908579465541494
2007-02-16,23.44,28.24,-0.16997167138810187
2007-02-20,23.24,28.43,-0.18255364052057688
2007-02-21,23.43,28.61,-0.18105557497378544
2007-02-22,23.61,28.8,-0.18020833333333341
2007-02-23,23.8,28.81,-0.17389795209996528
2007-02-26,23.81,27.97,-0.14873078298176623
2007-02-27,22.97,27.71,-0.1710573800072177
2007-02-28,22.71,27.49,-0.17388141142233526
2007-03-01,22.49,26.97,-0.1661104931405265
2007-03-02,21.97,26.95,-0.18478664192949912
2007-03-05,21.95,27.05,-0.1885397412199631
2007-03-06,22.05,27.02,-0.18393782383419688
2007-03-07,22.02,27.7,-0.20505415162454876
2007-03-08,22.7,27.72,-0.1810966810966811
2007-03-09,22.72,27.99,-0.18828152911754192
2007-03-12,22.99,27.65,-0.16853526220614834
2007-03-13,22.65,27.89,-0.18788096091789175
2007-03-14,22.89,27.68,-0.17304913294797686
2007-03-15,22.68,27.71,-0.18152291591483227
2007-03-16,22.71,27.78,-0.18250539956803458
2007-03-19,22.78,27.93,-0.18438954529180085
2007-03-20,22.93,27.95,-0.17960644007155635
2007-03-21,22.95,28.31,-0.18933239138113744
2007-03-22,23.31,28.76,-0.18949930458970798
2007-03-23,23.76,28.85,-0.1764298093587522
2007-03-26,23.85,29.06,-0.17928423950447336
2007-03-27,24.06,28.95,-0.16891191709844566
2007-03-28,23.95,29.11,-0.17725867399519069
2007-03-29,24.11,29.1,-0.1714776632302406
2007-03-30,24.1,29.29,-0.17719358142710817
2007-04-02,24.29,29.71,-0.1824301581958937
2007-04-03,24.71,29.9,-0.17357859531772568
2007-04-04,24.9,29.83,-0.1652698625544754
2007-04-05,24.83,30.08,-0.17453457446808507
2007-04-09,25.08,29.97,-0.16316316316316315
2007-04-10,24.97,29.76,-0.16095430107526887
2007-04-11,24.76,29.94,-0.1730126920507682
2007-04-12,24.94,29.66,-0.15913688469318943
2007-04-13,24.66,30.02,-0.17854763491005998
2007-04-16,25.02,30.44,-0.17805519053876484
2007-04-17,25.44,30.38,-0.162606978275181
2007-04-18,25.38,30.21,-0.15988083416087395
2007-04-19,25.21,30.38,-0.17017774851876233
2007-04-20,25.38,30.32,-0.1629287598944591
2007-04-23,25.32,30.28,-0.1638044914134743
2007-04-24,25.28,30.16,-0.1618037135278514
2007-04-25,25.16,30.09,-0.16384180790960456
2007-04-26,25.09,29.83,-0.15890043580288293
2007-04-27,24.83,29.59,-0.16086515714768512
2007-04-30,24.59,30.667884615384615,-0.19818401861130097
2007-05-01,25.74,30.947884615384616,-0.16827917901683354
2007-05-02,26.02,30.997884615384617,-0.16058788130703716
2007-05-03,26.07,31.397884615384616,-0.16968928577990927
2007-05-04,26.47,31.557884615384616,-0.16122388041511027
2007-05-07,26.63,31.637884615384614,-0.15828759337940757
2007-05-08,26.71,31.707884615384614,-0.15762277036165473
2007-05-09,26.78,30.687884615384615,-0.12734291282578314
2007-05-10,25.76,30.827884615384615,-0.16439287607997255
2007-05-11,25.9,30.617884615384614,-0.15408917613511464
2007-05-14,25.69,31.947884615384616,-0.195877902112214
2007-05-15,27.02,31.977884615384614,-0.1550410439907388
2007-05-16,27.05,31.847884615384615,-0.15065002505902458
2007-05-17,26.92,32.10788461538461,-0.16157665562616408
2007-05-18,27.18,32.33788461538462,-0.15949975320682463
2007-05-21,27.41,32.49788461538461,-0.15656048618549134
2007-05-22,27.57,32.527884615384615,-0.15241952171214046
2007-05-23,27.6,31.877884615384616,-0.1341960003619581
2007-05-24,26.95,32.377884615384616,-0.16764173076351974
2007-05-25,27.45,32.33788461538462,-0.15115041300689247
2007-05-29,27.41,32.317884615384614,-0.151862805186459
2007-05-30,27.39,32.22788461538462,-0.1501148670823761
2007-05-31,27.3,32.307884615384616,-0.15500502973196584
2007-06-01,27.38,32.457884615384614,-0.15644533448670173
2007-06-04,27.53,32.447884615384616,-0.15156256482288166
2007-06-05,27.52,32.377884615384616,-0.15003712172957562
2007-06-06,27.45,31.577884615384615,-0.13072074540970136
2007-06-07,26.65,31.777884615384615,-0.1613664558685588
2007-06-08,26.85,31.897884615384616,-0.1582513911580825
2007-06-11,26.97,31.727884615384614,-0.1499590871897445
2007-06-12,26.8,32.447884615384616,-0.1740601793408365
2007-06-13,27.52,32.71788461538461,-0.15886982537191485
2007-06-14,27.79,32.627884615384616,-0.1482745410072791
2007-06-15,27.7,32.75788461538462,-0.1544020523538081
2007-06-18,27.83,33.04788461538462,-0.15788861151359634
2007-06-19,28.12,32.637884615384614,-0.13842455381605845
2007-06-20,27.71,32.92788461538461,-0.15846400934442972
2007-06-21,28.0,32.57788461538462,-0.14052123609102452
2007-06-22,27.65,32.457884615384614,-0.14812686262079267
2007-06-25,27.53,32.39788461538461,-0.1502531623028568
2007-06-26,27.47,32.457884615384614,-0.15367251053139863
2007-06-27,27.53,32.457884615384614,-0.15182396122786324
2007-06-28,27.53,32.42788461538461,-0.1510392883617494
2007-06-29,27.5,32.96788461538461,-0.16585488208221277
2007-07-02,28.04,33.307884615384616,-0.15815728546601926
2007-07-03,28.38,33.22788461538462,-0.14589808143067984
2007-07-05,28.3,33.40788461538462,-0.15289458384420995
2007-07-06,28.48,33.457884615384614,-0.14878061397508924
2007-07-09,28.53,33.32788461538462,-0.14396007039612246
2007-07-10,28.4,33.457884615384614,-0.1511716796661705
2007-07-11,28.53,33.82788461538462,-0.15661294448708118
2007-07-12,28.9,33.50788461538462,-0.137516428395154
2007-07-13,28.58,33.42788461538461,-0.14502516899180207
2007-07-16,28.5,33.39788461538461,-0.14665254017700324
2007-07-17,28.47,33.26788461538462,-0.14421970831189712
2007-07-18,28.34,33.457884615384614,-0.15296497893448135
2007-07-19,28.53,33.097884615384615,-0.13801137651139683
2007-07-20,28.17,33.417884615384615,-0.15703820501458798
2007-07-23,28.49,32.957884615384614,-0.1355634521913165
2007-07-24,28.03,32.92788461538461,-0.14874580230690604
2007-07-25,28.0,32.42788461538461,-0.13654558932542615
2007-07-26,27.5,31.847884615384615,-0.13652035819309338
2007-07-27,26.92,32.17788461538461,-0.16340056775735834
2007-07-30,27.25,32.21788461538461,-0.1541964866623291
2007-07-31,27.29,30.906796116504854,-0.1170226801532952
2007-08-01,27.3,31.236796116504856,-0.12603072676921356
2007-08-02,27.63,30.776796116504855,-0.10224573424058603
2007-08-03,27.17,31.006796116504855,-0.1237404890878917
2007-08-06,27.4,31.006796116504855,-0.11632276043460565
2007-08-07,27.4,31.136796116504854,-0.12001222291859603
2007-08-08,27.53,29.276796116504855,-0.059664865976236214
2007-08-09,25.67,29.176796116504853,-0.12019126783153244
2007-08-10,25.57,29.596796116504855,-0.13605513585503548
2007-08-13,25.99,29.596796116504855,-0.12186441067158282
2007-08-14,25.99,26.776796116504855,-0.029383504773369262
2007-08-15,23.17,27.056796116504856,-0.14365322855553764
2007-08-16,23.45,27.806796116504856,-0.15668098180929446
2007-08-17,24.2,27.636796116504854,-0.12435580817750358
2007-08-20,24.03,27.886796116504854,-0.1383018723410181
2007-08-21,24.28,28.196796116504853,-0.13890926119128033
2007-08-22,24.59,28.386796116504854,-0.13375218890226548
2007-08-23,24.78,28.786796116504853,-0.13918867873620588
2007-08-24,25.18,28.746796116504854,-0.12407630060927011
2007-08-27,25.14,28.406796116504854,-0.11500051266277034
2007-08-28,24.8,29.086796116504853,-0.14737945352710669
2007-08-29,25.48,29.236796116504856,-0.12849547883203438
2007-08-30,25.63,29.646796116504856,-0.13548837117912516
2007-08-31,26.04,29.686796116504855,-0.12284236069777033
2007-09-04,26.08,29.476796116504854,-0.11523627273056647
2007-09-05,25.87,29.776796116504855,-0.13120270230615483
2007-09-06,26.17,29.556796116504856,-0.11458603642813736
2007-09-07,25.95,29.426796116504853,-0.11815068493150682
2007-09-10,25.82,29.576796116504855,-0.12701835931473437
2007-09-11,25.97,29.566796116504854,-0.1216498433693004
2007-09-12,25.96,29.596796116504855,-0.12287803389897223
2007-09-13,25.99,29.476796116504854,-0.118289521789395
2007-09-14,25.87,29.376796116504856,-0.11937299433870607
2007-09-17,25.77,30.216796116504856,-0.14716305790195772
2007-09-18,26.61,30.256796116504855,-0.12052816505960307
2007-09-19,26.65,30.086796116504853,-0.11422938165953522
2007-09-20,26.48,30.006796116504855,-0.11753324489597827
2007-09-21,26.4,29.756796116504855,-0.11280771301326298
2007-09-24,26.15,29.906796116504854,-0.1256168030125958
2007-09-25,26.3,30.026796116504855,-0.12411567661247558
2007-09-26,26.42,30.056796116504856,-0.12099746434743286
2007-09-27,26.45,29.986796116504856,-0.11794511500207217
2007-09-28,26.38,30.076796116504855,-0.12291189866716601
2007-10-01,26.47,30.076796116504855,-0.11991955867020032
2007-10-02,26.47,29.946796116504853,-0.11609910131884382
2007-10-03,26.34,30.216796116504856,-0.1282993769940849
