date,INCY,dcf,Deviation
2015-10-23,110.02,114.80328236872667,-0.04166503143493461
2015-10-26,112.29,120.15328236872668,-0.0654437582869839
2015-10-27,117.64,122.87328236872668,-0.04259088931165911
2015-10-28,120.36,119.54328236872668,0.006831982651724244
2015-10-29,117.03,120.04328236872668,-0.02510163258841125
2015-10-30,117.53,123.16328236872667,-0.0457383260691423
2015-11-02,120.65,122.50328236872667,-0.01512843029910338
2015-11-03,119.99,119.65328236872668,0.002814111110096329
2015-11-04,117.14,119.27328236872667,-0.017885668327058735
2015-11-05,116.76,102.72328236872667,0.1366459220110232
2015-11-06,100.21,108.37328236872668,-0.07532559861896704
2015-11-09,105.86,111.67328236872667,-0.05205616102096988
2015-11-10,109.16,108.66328236872667,0.004571163510299847
2015-11-11,106.15,106.71328236872668,-0.005278465400214816
2015-11-12,104.2,109.87328236872668,-0.051634776411680794
2015-11-13,107.36,110.57328236872668,-0.029060206045176562
2015-11-16,108.06,115.99328236872667,-0.06839432600508577
2015-11-17,113.48,119.37328236872668,-0.049368520759303425
2015-11-18,116.86,118.94328236872667,-0.017514922467571137
2015-11-19,116.43,115.64328236872667,0.00680296870824626
2015-11-20,113.13,115.49328236872667,-0.020462509336098056
2015-11-23,112.98,114.23328236872668,-0.010971254110350048
2015-11-24,111.72,117.92328236872667,-0.052604390279181956
2015-11-25,115.41,119.26328236872668,-0.03230904174524962
2015-11-27,116.75,116.75328236872667,-2.8113716891597917e-05
2015-11-30,114.24,114.72328236872667,-0.00421259188848333
2015-12-01,112.21,116.36328236872667,-0.035692378937592584
2015-12-02,113.85,109.34328236872668,0.041216227770406455
2015-12-03,106.83,111.62328236872668,-0.04294160023795901
2015-12-04,109.11,110.23328236872668,-0.01019004736672302
2015-12-07,107.72,112.61328236872667,-0.043452089005848626
2015-12-08,110.1,110.72328236872667,-0.005629189772852317
2015-12-09,108.21,112.71328236872668,-0.03995343116701
2015-12-10,110.2,109.01328236872668,0.01088599118829725
2015-12-11,106.5,111.92328236872667,-0.048455354899795466
2015-12-14,109.41,117.24328236872667,-0.06681220629844897
2015-12-15,114.73,120.30328236872667,-0.046326935217317566
2015-12-16,117.79,117.32328236872668,0.003978047850779598
2015-12-17,114.81,115.74328236872667,-0.008063382596611324
2015-12-18,113.23,115.41328236872667,-0.01891708063333153
2015-12-21,112.9,111.50328236872667,0.012526246775898198
2015-12-22,108.99,113.03328236872667,-0.03577072419729488
2015-12-23,110.52,111.43328236872668,-0.008195777323552922
2015-12-24,108.92,112.19328236872667,-0.029175386436853912
2015-12-28,109.68,113.23328236872668,-0.03138019400652858
2015-12-29,110.72,111.62328236872668,-0.008092239804800339
2015-12-30,109.11,110.96328236872668,-0.01670176232321874
2015-12-31,108.45,106.10394784892847,0.022110884643160134
2016-01-04,103.32,106.58394784892847,-0.03062325908170327
2016-01-05,103.8,105.04394784892847,-0.011842165821085548
2016-01-06,102.26,98.54394784892847,0.03770959284854691
2016-01-07,95.76,97.56394784892846,-0.018489902148299264
2016-01-08,94.78,94.97394784892847,-0.0020421163205406323
2016-01-11,92.19,90.87394784892847,0.014482172088081668
2016-01-12,88.09,81.20394784892846,0.08479947506840824
2016-01-13,78.42,83.76394784892847,-0.06379770755989778
2016-01-14,80.98,79.73394784892847,0.015627623925412948
2016-01-15,76.95,76.09394784892847,0.011249937416456302
2016-01-19,73.31,77.03394784892846,-0.048341646156205176
2016-01-20,74.25,76.56394784892846,-0.03022242078601034
2016-01-21,73.78,82.18394784892848,-0.10225777744793574
2016-01-22,79.4,81.09394784892847,-0.020888708638086673
2016-01-25,78.31,78.82394784892848,-0.006520199291635276
2016-01-26,76.04,77.77394784892846,-0.022294713035482583
2016-01-27,74.99,70.59394784892847,0.06227236590421481
2016-01-28,67.81,73.34394784892847,-0.07545200403347685
2016-01-29,70.56,75.36394784892848,-0.06374331475519668
2016-02-01,72.58,71.72394784892847,0.011935374121829101
2016-02-02,68.94,71.95394784892846,-0.0418871783832685
2016-02-03,69.17,74.81394784892846,-0.07543978109971239
2016-02-04,72.03,73.78394784892846,-0.023771401504831924
2016-02-05,71.0,73.69394784892847,-0.03655588996875336
2016-02-08,70.91,75.04394784892848,-0.05508702523554021
2016-02-09,72.26,75.09394784892847,-0.03773869839190902
2016-02-10,72.31,68.29394784892848,0.058805388728666586
2016-02-11,65.51,71.14394784892846,-0.07919082394600785
2016-02-12,68.36,74.45394784892846,-0.08184855236009048
2016-02-16,71.67,77.23394784892847,-0.072040184451165
2016-02-17,74.45,73.80394784892847,0.008753625922477193
2016-02-18,71.02,75.48394784892847,-0.05913771041576277
2016-02-19,72.7,76.68394784892848,-0.05195282664342049
2016-02-22,73.9,74.79394784892848,-0.011952141511959002
2016-02-23,72.01,77.10394784892846,-0.06606597964230232
2016-02-24,74.32,77.06394784892846,-0.035606115771638636
2016-02-25,74.28,77.12394784892847,-0.03687502945906285
2016-02-26,74.34,76.28394784892846,-0.02548305251293792
2016-02-29,73.5,77.83394784892847,-0.05568197385208362
2016-03-01,75.05,76.38394784892846,-0.017463719622959673
2016-03-02,73.6,75.34394784892847,-0.02314648885170245
2016-03-03,72.56,74.77394784892846,-0.029608545658194485
2016-03-04,71.99,76.07394784892848,-0.053683921557989844
2016-03-07,73.29,73.95394784892846,-0.008977855384877609
2016-03-08,71.17,71.63394784892846,-0.006476647774696032
2016-03-09,68.85,71.43394784892848,-0.0361725471815324
2016-03-10,68.65,73.67394784892846,-0.06819164705589387
2016-03-11,70.89,71.76394784892847,-0.012178090463588087
2016-03-14,68.98,68.42394784892846,0.008126572180535918
2016-03-15,65.64,66.55394784892847,-0.01373243629368237
2016-03-16,63.77,65.83394784892847,-0.031350813924522436
2016-03-17,63.05,67.85394784892846,-0.07079835442477234
2016-03-18,65.07,71.39394784892846,-0.0885782064091779
2016-03-21,68.61,71.89394784892846,-0.045677667553172374
2016-03-22,69.11,70.21394784892848,-0.015722628946939765
2016-03-23,67.43,72.54394784892848,-0.07049447956124721
2016-03-24,69.76,71.23394784892847,-0.02069164904427845
2016-03-28,68.45,72.03394784892846,-0.049753594741812734
2016-03-29,69.25,71.13394784892846,-0.026484511346530515
2016-03-30,68.35,75.25394784892846,-0.09174200219752027
2016-03-31,72.47,,
2016-04-01,73.3,,
2016-04-04,73.49,,
2016-04-05,73.35,,
2016-04-06,81.87,,
2016-04-07,79.4,,
2016-04-08,77.47,,
2016-04-11,75.81,,
2016-04-12,77.37,,
2016-04-13,79.22,,
2016-04-14,78.54,,
2016-04-15,77.78,,
2016-04-18,77.89,,
2016-04-19,76.77,,
2016-04-20,78.49,,
2016-04-21,77.56,,
2016-04-22,76.77,,
2016-04-25,76.55,,
2016-04-26,74.43,,
2016-04-27,73.19,,
2016-04-28,72.34,,
2016-04-29,72.27,,
2016-05-02,74.36,,
2016-05-03,72.09,,
2016-05-04,68.69,,
2016-05-05,70.41,,
2016-05-06,70.69,,
2016-05-09,72.86,,
2016-05-10,73.49,,
2016-05-11,70.62,,
2016-05-12,70.54,,
2016-05-13,73.21,,
2016-05-16,76.47,,
2016-05-17,75.55,,
2016-05-18,77.53,,
2016-05-19,76.04,,
2016-05-20,77.65,,
2016-05-23,80.68,,
2016-05-24,81.27,,
2016-05-25,83.16,,
2016-05-26,81.78,,
2016-05-27,84.53,,
2016-05-31,84.41,,
2016-06-01,85.18,,
2016-06-02,87.71,,
2016-06-03,84.96,,
2016-06-06,85.49,,
2016-06-07,82.44,,
2016-06-08,82.9,,
2016-06-09,81.61,,
2016-06-10,80.41,,
2016-06-13,80.01,,
2016-06-14,79.78,,
2016-06-15,79.45,,
2016-06-16,80.0,,
2016-06-17,77.11,,
2016-06-20,78.49,,
2016-06-21,77.6,,
2016-06-22,78.5,,
2016-06-23,81.66,,
2016-06-24,76.98,,
2016-06-27,72.44,,
2016-06-28,76.58,,
2016-06-29,78.74,,
2016-06-30,79.98,,
2016-07-01,81.27,,
2016-07-05,79.71,,
2016-07-06,82.48,,
2016-07-07,83.53,,
2016-07-08,85.7,,
2016-07-11,85.0,,
2016-07-12,84.97,,
2016-07-13,82.56,,
2016-07-14,82.14,,
2016-07-15,83.83,,
2016-07-18,84.13,,
2016-07-19,82.82,,
2016-07-20,86.88,,
2016-07-21,87.79,,
2016-07-22,86.41,,
2016-07-25,86.43,,
2016-07-26,86.96,,
2016-07-27,88.72,,
2016-07-28,88.12,,
2016-07-29,90.21,,
2016-08-01,90.0,,
2016-08-02,88.95,,
2016-08-03,90.81,,
2016-08-04,90.12,,
2016-08-05,90.84,,
2016-08-08,88.04,,
2016-08-09,86.48,,
2016-08-10,83.49,,
2016-08-11,81.21,,
2016-08-12,81.05,,
2016-08-15,80.55,,
2016-08-16,77.86,,
2016-08-17,76.48,,
2016-08-18,76.16,,
2016-08-19,76.11,,
2016-08-22,81.98,,
2016-08-23,81.9,,
2016-08-24,82.44,,
2016-08-25,80.1,,
2016-08-26,81.04,,
2016-08-29,81.33,,
2016-08-30,80.98,,
2016-08-31,81.1,,
2016-09-01,80.81,,
2016-09-02,82.02,,
2016-09-06,83.75,,
2016-09-07,82.45,,
2016-09-08,81.56,,
2016-09-09,79.13,,
2016-09-12,81.16,,
2016-09-13,79.21,,
2016-09-14,80.05,,
2016-09-15,80.36,,
2016-09-16,82.15,,
2016-09-19,83.51,,
2016-09-20,85.06,,
2016-09-21,86.71,,
2016-09-22,89.27,,
2016-09-23,88.98,,
2016-09-26,88.76,,
2016-09-27,89.07,,
2016-09-28,93.2,,
2016-09-29,92.29,,
2016-09-30,94.29,98.53399754327653,-0.04307140326274228
2016-10-03,95.54,97.16399754327652,-0.01671398444216121
2016-10-04,94.17,98.68399754327653,-0.045741940493411626
2016-10-05,95.69,97.77399754327652,-0.021314435285865296
2016-10-06,94.78,100.82399754327652,-0.0599460216867741
2016-10-07,97.83,98.94399754327652,-0.011258869369910829
2016-10-10,95.95,95.10399754327652,0.008895550960815513
2016-10-11,92.11,92.96399754327652,-0.00918632552218901
2016-10-12,89.97,92.52399754327652,-0.027603622963674246
2016-10-13,89.53,90.09399754327653,-0.006260101212687497
2016-10-14,87.1,89.69399754327652,-0.028920525501441197
2016-10-17,86.7,91.77399754327652,-0.055287964773288345
2016-10-18,88.78,90.95399754327653,-0.023902165951992682
2016-10-19,87.96,91.48399754327653,-0.03852037118961171
2016-10-20,88.49,90.71399754327652,-0.024516586232632198
2016-10-21,87.72,91.17399754327653,-0.03788358124406099
2016-10-24,88.18,90.19399754327652,-0.022329618357476266
2016-10-25,87.2,90.24399754327652,-0.03373074804024245
2016-10-26,87.25,90.00399754327653,-0.03059861359993843
2016-10-27,87.01,90.12399754327653,-0.03455236816122387
2016-10-28,87.13,89.96399754327652,-0.031501463037069355
2016-10-31,86.97,93.02399754327652,-0.06507995466933236
2016-11-01,90.03,90.18399754327653,-0.0017075927822187698
2016-11-02,87.19,86.27399754327652,0.010617364244238203
2016-11-03,83.28,90.56399754327653,-0.08042928471433508
2016-11-04,87.57,95.14399754327653,-0.07960562661697579
2016-11-07,92.15,95.15399754327653,-0.03156985119737399
2016-11-08,92.16,107.12399754327653,-0.13968856546107977
2016-11-09,104.13,107.70399754327653,-0.033183518019750946
2016-11-10,104.71,107.50399754327653,-0.025989708356210506
2016-11-11,104.51,107.88399754327652,-0.031274309629869546
2016-11-14,104.89,106.15399754327653,-0.011907206252512847
2016-11-15,103.16,103.73399754327653,-0.005533359909677293
2016-11-16,100.74,108.54399754327653,-0.07189708984290066
2016-11-17,105.55,106.62399754327653,-0.010072756302732078
2016-11-18,103.63,111.09399754327653,-0.06718632606922748
2016-11-21,108.1,109.79399754327653,-0.015428872080268552
2016-11-22,106.8,109.79399754327653,-0.027269227920191375
2016-11-23,106.8,110.72399754327652,-0.0354394497158832
2016-11-25,107.73,108.16399754327652,-0.004012402954161165
2016-11-28,105.17,108.06399754327653,-0.026780404288834103
2016-11-29,105.07,105.28399754327653,-0.00203257425886183
2016-11-30,102.29,102.92399754327653,-0.006159861241397557
2016-12-01,99.93,105.01399754327653,-0.04841257034502844
2016-12-02,102.02,107.75399754327653,-0.053213780221690876
2016-12-05,104.76,110.20399754327653,-0.04939927466005667
2016-12-06,107.21,104.95399754327653,0.02149515511110689
2016-12-07,101.96,105.87399754327653,-0.03696844961083734
2016-12-08,102.88,103.62399754327653,-0.00717978036859479
2016-12-09,100.63,103.85399754327652,-0.031043557489764062
2016-12-12,100.86,104.53399754327653,-0.035146436849461504
2016-12-13,101.54,105.41399754327652,-0.036750314318419575
2016-12-14,102.42,107.57399754327652,-0.04791118356648494
2016-12-15,104.58,105.99399754327652,-0.013340354888485062
2016-12-16,103.0,103.78399754327653,-0.0075541274361647925
2016-12-19,100.79,105.20399754327653,-0.04195655722550651
2016-12-20,102.21,102.75399754327653,-0.005294174010577191
2016-12-21,99.76,104.46399754327652,-0.04502984428992185
2016-12-22,101.47,105.93399754327653,-0.04213942310118979
2016-12-23,102.94,105.52399754327652,-0.024487297708910227
2016-12-27,102.53,104.09399754327653,-0.01502485811082721
2016-12-28,101.1,104.95399754327653,-0.03672082658583242
2016-12-29,101.96,103.26399754327653,-0.012627804213467986
2016-12-30,100.27,105.68042755956213,-0.05119611724236062
2017-01-03,102.32,106.20042755956214,-0.03653871880492976
2017-01-04,102.84,108.17042755956214,-0.049278048352235926
2017-01-05,104.81,111.67042755956214,-0.0614345956175637
2017-01-06,108.31,121.89042755956214,-0.11141504572150274
2017-01-09,118.53,122.66042755956214,-0.03367367652095021
2017-01-10,119.3,118.65042755956213,0.005474674249376754
2017-01-11,115.29,120.91042755956214,-0.04648422533113139
2017-01-12,117.55,121.11042755956214,-0.02939819164465529
2017-01-13,117.75,117.00042755956214,0.006406578643110228
2017-01-17,113.64,118.45042755956214,-0.04061131444327837
2017-01-18,115.09,120.89042755956214,-0.04798086727507267
2017-01-19,117.53,120.58042755956214,-0.025297866505369138
2017-01-20,117.22,120.78042755956214,-0.029478514288305058
2017-01-23,117.42,121.66042755956214,-0.03485461661299949
2017-01-24,118.3,124.27042755956214,-0.04804383212329855
2017-01-25,120.91,124.00042755956214,-0.024922716964646652
2017-01-26,120.64,125.08042755956214,-0.03550057867724865
2017-01-27,121.72,121.59042755956214,0.0010656467210330423
2017-01-30,118.23,124.57042755956213,-0.05089833665803645
2017-01-31,121.21,127.63042755956214,-0.05030483468815361
2017-02-01,124.27,124.28042755956214,-8.390347351472371e-05
2017-02-02,120.92,123.70042755956214,-0.022477105491194527
2017-02-03,120.34,123.04042755956213,-0.02194748192219087
2017-02-06,119.68,121.54042755956213,-0.015307067754475434
2017-02-07,118.18,126.09042755956214,-0.0627361466898464
2017-02-08,122.73,126.32042755956213,-0.02842317453263199
2017-02-09,122.96,125.06042755956214,-0.016795301283947572
2017-02-10,121.7,124.51042755956213,-0.02257182482340847
2017-02-13,121.15,126.68042755956213,-0.0436565274218218
2017-02-14,123.32,124.30042755956214,-0.00788756385485756
2017-02-15,120.94,123.54042755956213,-0.021049203171232378
2017-02-16,120.18,123.85042755956214,-0.029635970031649195
2017-02-17,120.49,125.72042755956214,-0.041603641198914465
2017-02-21,122.36,124.72042755956214,-0.018925749420117155
2017-02-22,121.36,125.31042755956214,-0.0315251303223304
2017-02-23,121.95,134.57042755956215,-0.09378306800709413
2017-02-24,131.21,137.38042755956215,-0.044914895587196524
2017-02-27,134.02,136.46042755956213,-0.01788377482913084
2017-02-28,133.1,136.58042755956214,-0.02548262310896887
2017-03-01,133.22,136.16042755956215,-0.021595316732358927
2017-03-02,132.8,140.27042755956214,-0.053257323653554844
2017-03-03,136.91,137.74042755956214,-0.006028931187998854
2017-03-06,134.38,136.75042755956213,-0.017333968177391523
2017-03-07,133.39,139.36042755956214,-0.042841627742641775
2017-03-08,136.0,141.38042755956215,-0.03805638200730033
2017-03-09,138.02,152.60042755956215,-0.09554643976257005
2017-03-10,149.24,154.39042755956214,-0.03335975967535387
2017-03-13,151.03,154.32042755956215,-0.021322047972502922
2017-03-14,150.96,156.02042755956214,-0.032434391051968325
2017-03-15,152.66,151.80042755956214,0.005662516596671496
2017-03-16,148.44,151.32042755956215,-0.019035285625454423
2017-03-17,147.96,151.88042755956215,-0.025812592330402118
2017-03-20,148.52,144.09042755956213,0.030741614939041373
2017-03-21,140.73,144.64042755956214,-0.027035508851436796
2017-03-22,141.28,142.33042755956214,-0.007380203780548267
2017-03-23,138.97,143.00042755956213,-0.028184723838559078
2017-03-24,139.64,143.25042755956213,-0.025203607563830555
2017-03-27,139.89,142.84042755956213,-0.020655409746178965
2017-03-28,139.48,142.64042755956214,-0.022156604643115307
2017-03-29,139.28,141.13042755956215,-0.013111471364183336
2017-03-30,137.77,137.03042755956213,0.005397140281974355
2017-03-31,133.67,140.37303185496265,-0.047751564288277426
2017-04-03,138.52,143.40303185496262,-0.034051106115394414
2017-04-04,141.55,140.28303185496262,0.0090315138494248
2017-04-05,138.43,137.3530318549626,0.007840876393428342
2017-04-06,135.5,141.96303185496262,-0.0455261610752693
2017-04-07,140.11,138.7330318549626,0.009925308534141752
2017-04-10,136.88,137.9230318549626,-0.007562419712897839
2017-04-11,136.07,140.12303185496265,-0.02892480844375267
2017-04-12,138.27,142.6930318549626,-0.03099683143223353
2017-04-13,140.84,127.92303185496262,0.10097453099518838
2017-04-17,126.07,127.75303185496261,-0.013174104994027491
2017-04-18,125.9,126.39303185496262,-0.00390078351414469
2017-04-19,124.54,124.96303185496261,-0.0033852560127829445
2017-04-20,123.11,124.86303185496261,-0.01403963870586522
2017-04-21,123.01,125.76303185496262,-0.0218906288625228
2017-04-24,123.91,126.24303185496261,-0.01848048023468707
2017-04-25,124.39,124.9330318549626,-0.004346583500775214
2017-04-26,123.08,126.02303185496261,-0.02335312689786495
2017-04-27,124.17,126.13303185496261,-0.015563186154280761
2017-04-28,124.28,125.85303185496261,-0.012498958759892487
2017-05-01,124.0,125.56303185496262,-0.012448185041980087
2017-05-02,123.71,125.06303185496262,-0.010818799407739887
2017-05-03,123.21,126.85303185496261,-0.028718524119532907
2017-05-04,125.0,124.26303185496262,0.005930711121691967
2017-05-05,122.41,119.64303185496262,0.023126864156966853
2017-05-08,117.79,121.58303185496261,-0.031197049432747703
2017-05-09,119.73,120.07303185496261,-0.002856860109745174
2017-05-10,118.22,118.28303185496262,-0.0005328900855356977
2017-05-11,116.43,117.04303185496262,-0.005237662125176956
2017-05-12,115.19,119.20303185496262,-0.03366551833887399
2017-05-15,117.35,119.61303185496261,-0.01891960950966176
2017-05-16,117.76,122.34303185496262,-0.03746050580466065
2017-05-17,120.49,130.65303185496262,-0.07778642187381124
2017-05-18,128.8,133.28303185496262,-0.03363542825046928
2017-05-19,131.43,136.28303185496262,-0.0356099493011528
2017-05-22,134.43,138.0130318549626,-0.025961547303214094
2017-05-23,136.16,139.9530318549626,-0.027102177099624702
2017-05-24,138.1,140.2630318549626,-0.015421254099221682
2017-05-25,138.41,136.2330318549626,0.01597973791961893
2017-05-26,134.38,132.34303185496262,0.015391578358804114
2017-05-30,130.49,131.18303185496262,-0.0052829382364697475
2017-05-31,129.33,131.1330318549626,-0.013749639045612883
2017-06-01,129.28,133.3530318549626,-0.03054322648916241
2017-06-02,131.5,125.88303185496261,0.04462053433467528
2017-06-05,124.03,124.12303185496262,-0.0007495132335417765
2017-06-06,122.27,121.00303185496261,0.0104705487591088
2017-06-07,119.15,121.60303185496261,-0.020172456373360514
2017-06-08,119.75,120.89303185496262,-0.009454902713780355
2017-06-09,119.04,118.29303185496262,0.006314557445388891
2017-06-12,116.44,120.37303185496262,-0.032673696045984246
2017-06-13,118.52,121.94303185496261,-0.028070745846584533
2017-06-14,120.09,122.22303185496261,-0.017451963206851162
2017-06-15,120.37,119.90303185496262,0.003894548267989073
2017-06-16,118.05,124.13303185496261,-0.04900413503208434
2017-06-19,122.28,126.4330318549626,-0.03284768065774735
2017-06-20,124.58,135.84303185496262,-0.08291210598853516
2017-06-21,133.99,137.4830318549626,-0.025407003379497528
2017-06-22,135.63,138.1330318549626,-0.018120443903604122
2017-06-23,136.28,136.5230318549626,-0.0017801527819920615
2017-06-26,134.67,132.1630318549626,0.01896875480118032
2017-06-27,130.31,136.18303185496262,-0.043126017793593485
2017-06-28,134.33,130.6330318549626,0.028300408346504824
2017-06-29,128.78,127.76303185496262,0.007959799718840754
2017-06-30,125.91,128.1265134865135,-0.017299413105054118
2017-07-03,125.87,130.5965134865135,-0.036191727943805985
2017-07-05,128.34,129.47651348651348,-0.008777757879863346
2017-07-06,127.22,133.0965134865135,-0.04415227215631723
2017-07-07,130.84,131.8165134865135,-0.0074081271055116416
2017-07-10,129.56,134.17651348651347,-0.034406271012381695
2017-07-11,131.92,135.47651348651348,-0.026251882300377782
2017-07-12,133.22,135.67651348651347,-0.01810566488913834
2017-07-13,133.42,136.5265134865135,-0.022753920884534873
2017-07-14,134.27,132.8765134865135,0.010487079145314437
2017-07-17,130.62,133.10651348651348,-0.018680629680570937
2017-07-18,130.85,132.70651348651347,-0.01398961842744928
2017-07-19,130.45,136.04651348651348,-0.041136765236312156
2017-07-20,133.79,136.47651348651348,-0.01968480449772747
2017-07-21,134.22,140.5265134865135,-0.04487774819175838
2017-07-24,138.27,135.8165134865135,0.01806471430096135
2017-07-25,133.56,139.44651348651348,-0.04221341458696848
2017-07-26,137.19,134.97651348651348,0.016399049407270994
2017-07-27,132.72,137.9965134865135,-0.038236571006043385
2017-07-28,135.74,135.54651348651348,0.0014274547423589468
2017-07-31,133.29,131.01651348651347,0.01735267145328634
2017-08-01,128.76,127.96651348651349,0.006200735582048367
2017-08-02,125.71,128.23651348651347,-0.019701982047252042
2017-08-03,125.98,130.95651348651347,-0.038001267398020455
2017-08-04,128.7,134.25651348651348,-0.041387291701654894
2017-08-07,132.0,132.95651348651347,-0.007194182980817199
2017-08-08,130.7,132.3365134865135,-0.012366303474364182
2017-08-09,130.08,124.37651348651349,0.04585661998078905
2017-08-10,122.12,126.35651348651349,-0.033528255644420524
2017-08-11,124.1,128.53651348651348,-0.03451558912074415
2017-08-14,126.28,128.6265134865135,-0.018242844518673196
2017-08-15,126.37,126.59651348651349,-0.0017892553299867497
2017-08-16,124.34,123.99651348651349,0.0027701304159963858
2017-08-17,121.74,123.44651348651348,-0.013823909953519453
2017-08-18,121.19,123.14651348651348,-0.0158876888278916
2017-08-21,120.89,126.11651348651348,-0.04144194397724443
2017-08-22,123.86,125.90651348651349,-0.016254230459115226
2017-08-23,123.65,126.07651348651349,-0.01924635619601789
2017-08-24,123.82,124.01651348651349,-0.0015845751584918633
2017-08-25,121.76,125.79651348651349,-0.03208764197543701
2017-08-28,123.54,127.22651348651348,-0.02897598452939021
2017-08-29,124.97,140.5265134865135,-0.11070162562601737
2017-08-30,138.27,139.66651348651348,-0.00999891421108845
2017-08-31,137.41,140.28651348651348,-0.020504561807290322
2017-09-01,138.03,137.5965134865135,0.0031504178594539134
2017-09-05,135.34,138.1165134865135,-0.02010269023178468
2017-09-06,135.86,136.5965134865135,-0.0053918908156187495
2017-09-07,134.34,131.7165134865135,0.019917673525082558
2017-09-08,129.46,127.20651348651349,0.01771518180730136
2017-09-11,124.95,125.40651348651349,-0.0036402693434466338
2017-09-12,123.15,125.84651348651349,-0.021427001923278954
2017-09-13,123.59,122.01651348651349,0.012895684924323136
2017-09-14,119.76,121.40651348651349,-0.013561986414315275
2017-09-15,119.15,120.65651348651349,-0.012485968995630481
2017-09-18,118.4,119.34651348651349,-0.007930801318468683
2017-09-19,117.09,117.12651348651349,-0.0003117439888423723
2017-09-20,114.87,117.30651348651348,-0.020770487623379852
2017-09-21,115.05,113.10651348651349,0.017182799235680113
2017-09-22,110.85,111.94651348651348,-0.009794976657719556
2017-09-25,109.69,111.40651348651349,-0.01540765824900614
2017-09-26,109.15,112.56651348651349,-0.030351064279189988
2017-09-27,110.31,115.39651348651348,-0.044078571638197284
2017-09-28,113.14,118.99651348651349,-0.04921584099333498
2017-09-29,116.74,120.76337733882085,-0.03331620419601733
2017-10-02,115.19,118.37337733882084,-0.026892679843957157
2017-10-03,112.8,119.40337733882085,-0.05530310353017076
2017-10-04,113.83,119.14337733882084,-0.04459649757712192
2017-10-05,113.57,120.27337733882085,-0.05573450656446477
2017-10-06,114.7,119.56337733882084,-0.04067614554780363
2017-10-09,113.99,120.34337733882084,-0.052793743031934626
2017-10-10,114.77,117.19337733882084,-0.020678449532302134
2017-10-11,111.62,118.30337733882084,-0.05649354641566695
2017-10-12,112.73,119.88337733882085,-0.05966946792467809
2017-10-13,114.31,122.17337733882084,-0.06436244548608572
2017-10-16,116.6,121.21337733882085,-0.03805996862809413
2017-10-17,115.64,120.71337733882085,-0.04202829421780474
2017-10-18,115.14,119.84337733882084,-0.039246034643395156
2017-10-19,114.27,119.76337733882085,-0.0458685907235199
2017-10-20,114.19,119.05337733882084,-0.040850393727007606
2017-10-23,113.48,119.61337733882084,-0.05127668389002371
2017-10-24,114.04,120.12337733882084,-0.05064274309955519
2017-10-25,114.55,121.13337733882085,-0.05434816962468203
2017-10-26,115.56,121.84337733882084,-0.05156929720807135
2017-10-27,116.27,119.81337733882084,-0.02957413785941876
2017-10-30,114.24,118.82337733882085,-0.03857302697053888
2017-10-31,113.25,113.53337733882084,-0.0024959826393180506
2017-11-01,107.96,112.08337733882084,-0.03678848225956055
2017-11-02,106.51,110.65337733882085,-0.03744465319060086
2017-11-03,105.08,111.00337733882084,-0.053362136187448006
2017-11-06,105.43,113.71337733882085,-0.072844352464703
2017-11-07,108.14,110.55337733882084,-0.021829973872479647
2017-11-08,104.98,108.56337733882084,-0.03300723896639013
2017-11-09,102.99,110.33337733882084,-0.06655626353456212
2017-11-10,104.76,112.78337733882084,-0.0711397151613683
2017-11-13,107.21,110.69337733882084,-0.031468705920486895
2017-11-14,105.12,110.81337733882084,-0.05137806892585606
2017-11-15,105.24,112.05337733882084,-0.06080474770714783
2017-11-16,106.48,111.04337733882085,-0.04109544799683862
2017-11-17,105.47,104.52337733882085,0.009056564046056481
2017-11-20,98.95,104.52337733882085,-0.05332182599452662
2017-11-21,98.95,104.57337733882085,-0.05377446422717069
2017-11-22,99.0,104.35337733882085,-0.0513004703378136
2017-11-24,98.78,103.43337733882085,-0.044989126900280896
2017-11-27,97.86,101.40337733882085,-0.03494338583005274
2017-11-28,95.83,101.53337733882084,-0.05617243795395921
2017-11-29,95.96,104.56337733882084,-0.08227906899891901
2017-11-30,98.99,103.51337733882085,-0.04369848086411954
2017-12-01,97.94,99.25337733882084,-0.013232570760160378
2017-12-04,93.68,99.28337733882084,-0.056438222480067246
2017-12-05,93.71,99.36337733882084,-0.05689598612920832
2017-12-06,93.79,100.40337733882085,-0.06586807649411397
2017-12-07,94.83,102.15337733882085,-0.0716900168119824
2017-12-08,96.58,102.82337733882085,-0.060719434630588376
2017-12-11,97.25,100.97337733882084,-0.03687484203214153
2017-12-12,95.4,103.67337733882084,-0.07980233258710323
2017-12-13,98.1,101.54337733882085,-0.03391040783813304
2017-12-14,95.97,101.98337733882084,-0.05896428904136519
2017-12-15,96.41,99.13337733882085,-0.02747185067157365
2017-12-18,93.56,100.59337733882084,-0.06991889053621159
2017-12-19,95.02,99.60337733882085,-0.04601628439997141
2017-12-20,94.03,101.93337733882085,-0.07753473440353553
2017-12-21,96.36,101.38337733882085,-0.049548332978026965
2017-12-22,95.81,100.97337733882084,-0.05113602689048302
2017-12-26,95.4,102.08337733882084,-0.06546979060693014
2017-12-27,96.51,100.95337733882084,-0.044014152433037745
2017-12-28,95.38,100.28337733882084,-0.04889521542791808
2017-12-29,94.71,105.2868569752664,-0.1004575241309662
2018-01-02,100.89,105.3768569752664,-0.0425791497683361
2018-01-03,100.98,102.8368569752664,-0.018056337288808733
2018-01-04,98.44,104.2468569752664,-0.055702945333345966
