date,EFX,dcf,Deviation
1984-06-14,2.27,,
1984-06-15,2.26,,
1984-06-18,2.29,,
1984-06-19,2.29,,
1984-06-20,2.28,,
1984-06-21,2.29,,
1984-06-22,2.29,,
1984-06-25,2.33,,
1984-06-26,2.35,,
1984-06-27,2.34,,
1984-06-28,2.34,,
1984-06-29,2.33,,
1984-07-02,2.32,,
1984-07-03,2.31,,
1984-07-05,2.28,,
1984-07-06,2.25,,
1984-07-09,2.28,,
1984-07-10,2.27,,
1984-07-11,2.26,,
1984-07-12,2.26,,
1984-07-13,2.28,,
1984-07-16,2.3,,
1984-07-17,2.27,,
1984-07-18,2.3,,
1984-07-19,2.27,,
1984-07-20,2.26,,
1984-07-23,2.25,,
1984-07-24,2.26,,
1984-07-25,2.24,,
1984-07-26,2.24,,
1984-07-27,2.28,,
1984-07-30,2.29,,
1984-07-31,2.3,,
1984-08-01,2.34,,
1984-08-02,2.35,,
1984-08-03,2.44,,
1984-08-06,2.44,,
1984-08-07,2.44,,
1984-08-08,2.42,,
1984-08-09,2.45,,
1984-08-10,2.5,,
1984-08-13,2.49,,
1984-08-14,2.46,,
1984-08-15,2.45,,
1984-08-16,2.44,,
1984-08-17,2.42,,
1984-08-20,2.41,,
1984-08-21,2.46,,
1984-08-22,2.5,,
1984-08-23,2.46,,
1984-08-24,2.44,,
1984-08-27,2.44,,
1984-08-28,2.46,,
1984-08-29,2.49,,
1984-08-30,2.48,,
1984-08-31,2.47,,
1984-09-04,2.46,,
1984-09-05,2.44,,
1984-09-06,2.41,,
1984-09-07,2.43,,
1984-09-10,2.44,,
1984-09-11,2.46,,
1984-09-12,2.45,,
1984-09-13,2.49,,
1984-09-14,2.47,,
1984-09-17,2.5,,
1984-09-18,2.49,,
1984-09-19,2.46,,
1984-09-20,2.44,,
1984-09-21,2.46,,
1984-09-24,2.47,,
1984-09-25,2.46,,
1984-09-26,2.48,,
1984-09-27,2.47,,
1984-09-28,2.46,,
1984-10-01,2.44,,
1984-10-02,2.43,,
1984-10-03,2.42,,
1984-10-04,2.42,,
1984-10-05,2.43,,
1984-10-08,2.43,,
1984-10-09,2.43,,
1984-10-10,2.43,,
1984-10-11,2.43,,
1984-10-12,2.46,,
1984-10-15,2.43,,
1984-10-16,2.45,,
1984-10-17,2.45,,
1984-10-18,2.45,,
1984-10-19,2.44,,
1984-10-22,2.49,,
1984-10-23,2.48,,
1984-10-24,2.53,,
1984-10-25,2.54,,
1984-10-26,2.53,,
1984-10-29,2.53,,
1984-10-30,2.54,,
1984-10-31,2.59,,
1984-11-01,2.61,,
1984-11-02,2.69,,
1984-11-05,2.66,,
1984-11-06,2.68,,
1984-11-07,2.69,,
1984-11-08,2.67,,
1984-11-09,2.66,,
1984-11-12,2.66,,
1984-11-13,2.68,,
1984-11-14,2.7,,
1984-11-15,2.72,,
1984-11-16,2.69,,
1984-11-19,2.67,,
1984-11-20,2.68,,
1984-11-21,2.68,,
1984-11-23,2.71,,
1984-11-26,2.7,,
1984-11-27,2.73,,
1984-11-28,2.72,,
1984-11-29,2.73,,
1984-11-30,2.73,,
1984-12-03,2.76,,
1984-12-04,2.77,,
1984-12-05,2.75,,
1984-12-06,2.78,,
1984-12-07,2.82,,
1984-12-10,2.84,,
1984-12-11,2.9,,
1984-12-12,2.92,,
1984-12-13,2.88,,
1984-12-14,2.76,,
1984-12-17,2.82,,
1984-12-18,2.8,,
1984-12-19,2.8,,
1984-12-20,2.79,,
1984-12-21,2.83,,
1984-12-24,2.83,,
1984-12-26,2.83,,
1984-12-27,2.83,,
1984-12-28,2.84,,
1984-12-31,2.84,,
1985-01-02,2.79,,
1985-01-03,2.75,,
1985-01-04,2.75,,
1985-01-07,2.73,,
1985-01-08,2.75,,
1985-01-09,2.75,,
1985-01-10,2.71,,
1985-01-11,2.82,,
1985-01-14,2.86,,
1985-01-15,2.89,,
1985-01-16,2.9,,
1985-01-17,2.9,,
1985-01-18,2.92,,
1985-01-21,2.9,,
1985-01-22,2.88,,
1985-01-23,2.91,,
1985-01-24,2.92,,
1985-01-25,2.95,,
1985-01-28,2.99,,
1985-01-29,2.99,,
1985-01-30,3.0,,
1985-01-31,3.1,,
1985-02-01,3.04,,
1985-02-04,3.05,,
1985-02-05,3.07,,
1985-02-06,3.07,,
1985-02-07,3.09,,
1985-02-08,3.11,,
1985-02-11,3.08,,
1985-02-12,3.06,,
1985-02-13,3.01,,
1985-02-14,3.04,,
1985-02-15,3.05,,
1985-02-19,3.06,,
1985-02-20,3.08,,
1985-02-21,3.06,,
1985-02-22,3.07,,
1985-02-25,3.05,,
1985-02-26,3.07,,
1985-02-27,3.06,,
1985-02-28,3.06,,
1985-03-01,3.14,,
1985-03-04,3.19,,
1985-03-05,3.18,,
1985-03-06,3.19,,
1985-03-07,3.18,,
1985-03-08,3.16,,
1985-03-11,3.15,,
1985-03-12,3.18,,
1985-03-13,3.15,,
1985-03-14,3.1,,
1985-03-15,3.18,,
1985-03-18,3.17,,
1985-03-19,3.19,,
1985-03-20,3.18,,
1985-03-21,3.16,,
1985-03-22,3.2,,
1985-03-25,3.13,,
1985-03-26,3.22,,
1985-03-27,3.23,,
1985-03-28,3.23,,
1985-03-29,3.19,,
1985-04-01,3.16,,
1985-04-02,3.19,,
1985-04-03,3.22,,
1985-04-04,3.2,,
1985-04-08,3.25,,
1985-04-09,3.2,,
1985-04-10,3.23,,
1985-04-11,3.22,,
1985-04-12,3.27,,
1985-04-15,3.3,,
1985-04-16,3.31,,
1985-04-17,3.36,,
1985-04-18,3.36,,
1985-04-19,3.34,,
1985-04-22,3.36,,
1985-04-23,3.44,,
1985-04-24,3.48,,
1985-04-25,3.56,,
1985-04-26,3.53,,
1985-04-29,3.41,,
1985-04-30,3.31,,
1985-05-01,3.3,,
1985-05-02,3.3,,
1985-05-03,3.33,,
1985-05-06,3.25,,
1985-05-07,3.27,,
1985-05-08,3.33,,
1985-05-09,3.36,,
1985-05-10,3.36,,
1985-05-13,3.36,,
1985-05-14,3.36,,
1985-05-15,3.33,,
1985-05-16,3.38,,
1985-05-17,3.44,,
1985-05-20,3.52,,
1985-05-21,3.66,,
1985-05-22,3.66,,
1985-05-23,3.69,,
1985-05-24,3.86,,
1985-05-28,3.91,,
1985-05-29,4.02,,
1985-05-30,3.94,,
1985-05-31,3.81,,
1985-06-03,3.95,,
1985-06-04,3.94,,
1985-06-05,3.91,,
1985-06-06,3.92,,
1985-06-07,3.94,,
1985-06-10,3.94,,
1985-06-11,3.94,,
1985-06-12,3.98,,
1985-06-13,3.89,,
1985-06-14,3.84,,
1985-06-17,3.86,,
1985-06-18,3.8,,
1985-06-19,3.8,,
1985-06-20,3.81,,
1985-06-21,3.83,,
1985-06-24,3.86,,
1985-06-25,3.86,,
1985-06-26,3.86,,
1985-06-27,3.86,,
1985-06-28,3.88,,
1985-07-01,3.81,,
1985-07-02,3.86,,
1985-07-03,3.83,,
1985-07-05,3.78,,
1985-07-08,3.8,,
1985-07-09,3.83,,
1985-07-10,3.86,,
1985-07-11,3.94,,
1985-07-12,4.06,,
1985-07-15,4.31,,
1985-07-16,4.34,,
1985-07-17,4.31,,
1985-07-18,4.33,,
1985-07-19,4.31,,
1985-07-22,4.31,,
1985-07-23,4.34,,
1985-07-24,4.34,,
1985-07-25,4.34,,
1985-07-26,4.33,,
1985-07-29,4.3,,
1985-07-30,4.22,,
1985-07-31,4.23,,
1985-08-01,4.23,,
1985-08-02,4.31,,
1985-08-05,4.09,,
1985-08-06,4.22,,
1985-08-07,4.14,,
1985-08-08,4.16,,
1985-08-09,4.17,,
1985-08-12,4.17,,
1985-08-13,4.19,,
1985-08-14,4.22,,
1985-08-15,4.22,,
1985-08-16,4.19,,
1985-08-19,4.16,,
1985-08-20,4.19,,
1985-08-21,4.17,,
1985-08-22,4.19,,
1985-08-23,4.19,,
1985-08-26,4.14,,
1985-08-27,4.2,,
1985-08-28,4.16,,
1985-08-29,4.16,,
1985-08-30,4.19,,
1985-09-03,4.19,,
1985-09-04,4.14,,
1985-09-05,4.06,,
1985-09-06,4.09,,
1985-09-09,4.05,,
1985-09-10,4.02,,
1985-09-11,3.81,,
1985-09-12,3.67,,
1985-09-13,3.75,,
1985-09-16,3.73,,
1985-09-17,3.73,,
1985-09-18,3.75,,
1985-09-19,3.86,,
1985-09-20,3.84,,
1985-09-23,3.97,,
1985-09-24,3.91,,
1985-09-25,3.81,,
1985-09-26,3.75,,
1985-09-30,3.81,,
1985-10-01,3.8,,
1985-10-02,3.75,,
1985-10-03,3.78,,
1985-10-04,3.75,,
1985-10-07,3.91,,
1985-10-08,3.97,,
1985-10-09,3.92,,
1985-10-10,4.03,,
1985-10-11,3.97,,
1985-10-14,4.02,,
1985-10-15,4.0,,
1985-10-16,3.94,,
1985-10-17,3.95,,
1985-10-18,3.84,,
1985-10-21,3.84,,
1985-10-22,3.89,,
1985-10-23,3.92,,
1985-10-24,3.91,,
1985-10-25,4.0,,
1985-10-28,3.97,,
1985-10-29,3.97,,
1985-10-30,4.02,,
1985-10-31,4.13,,
1985-11-01,4.11,,
1985-11-04,4.28,,
1985-11-05,4.28,,
1985-11-06,4.28,,
1985-11-07,4.27,,
1985-11-08,4.27,,
1985-11-11,4.23,,
1985-11-12,4.3,,
1985-11-13,4.31,,
1985-11-14,4.38,,
1985-11-15,4.41,,
1985-11-18,4.41,,
1985-11-19,4.38,,
1985-11-20,4.31,,
1985-11-21,4.39,,
1985-11-22,4.42,,
1985-11-25,4.41,,
1985-11-26,4.39,,
1985-11-27,4.42,,
1985-11-29,4.5,,
1985-12-02,4.53,,
1985-12-03,4.63,,
1985-12-04,4.86,,
1985-12-05,4.75,,
1985-12-06,4.72,,
1985-12-09,4.73,,
1985-12-10,4.73,,
1985-12-11,4.72,,
1985-12-12,4.81,,
1985-12-13,4.95,,
1985-12-16,5.02,,
1985-12-17,5.0,,
1985-12-18,4.97,,
1985-12-19,4.88,,
1985-12-20,4.86,,
1985-12-23,4.73,,
1985-12-24,4.75,,
1985-12-26,4.75,,
1985-12-27,4.86,,
1985-12-30,4.91,,
1985-12-31,4.95,,
1986-01-02,5.03,,
1986-01-03,5.17,,
1986-01-06,5.09,,
1986-01-07,5.09,,
1986-01-08,5.03,,
1986-01-09,4.91,,
1986-01-10,5.03,,
1986-01-13,5.03,,
1986-01-14,5.08,,
1986-01-15,5.09,,
1986-01-16,5.09,,
1986-01-17,5.09,,
1986-01-20,5.08,,
1986-01-21,5.08,,
1986-01-22,4.94,,
1986-01-23,4.89,,
1986-01-24,4.98,,
1986-01-27,4.97,,
1986-01-28,4.94,,
1986-01-29,4.75,,
1986-01-30,4.97,,
1986-01-31,4.97,,
1986-02-03,4.98,,
1986-02-04,5.0,,
1986-02-05,5.02,,
1986-02-06,5.11,,
1986-02-07,5.11,,
1986-02-10,5.11,,
1986-02-11,4.97,,
1986-02-12,4.94,,
1986-02-13,5.02,,
1986-02-14,4.95,,
1986-02-18,5.06,,
1986-02-19,5.06,,
1986-02-20,5.16,,
1986-02-21,5.11,,
1986-02-24,5.25,,
1986-02-25,5.2,,
1986-02-26,5.14,,
1986-02-27,5.16,,
1986-02-28,5.19,,
1986-03-03,5.16,,
1986-03-04,5.16,,
1986-03-05,5.08,,
1986-03-06,5.11,,
1986-03-07,5.11,,
1986-03-10,5.23,,
1986-03-11,5.38,,
1986-03-12,5.44,,
1986-03-13,5.53,,
1986-03-14,5.47,,
1986-03-17,5.5,,
1986-03-18,5.69,,
1986-03-19,5.61,,
1986-03-20,5.63,,
1986-03-21,5.63,,
1986-03-24,5.58,,
1986-03-25,5.56,,
1986-03-26,5.69,,
1986-03-27,5.94,,
1986-03-31,6.13,,
1986-04-01,6.03,,
1986-04-02,5.69,,
1986-04-03,6.03,,
1986-04-04,5.69,,
1986-04-07,5.69,,
1986-04-08,5.75,,
1986-04-09,5.75,,
1986-04-10,5.78,,
1986-04-11,5.94,,
1986-04-14,5.78,,
1986-04-15,5.88,,
1986-04-16,5.84,,
1986-04-17,6.22,,
1986-04-18,6.41,,
1986-04-21,6.38,,
1986-04-22,6.22,,
1986-04-23,6.13,,
1986-04-24,6.13,,
1986-04-25,6.22,,
1986-04-28,6.22,,
1986-04-29,6.13,,
1986-04-30,6.22,,
1986-05-01,6.13,,
1986-05-02,5.88,,
1986-05-05,5.94,,
1986-05-06,5.88,,
1986-05-07,5.88,,
1986-05-08,5.78,,
1986-05-09,5.88,,
1986-05-12,5.78,,
1986-05-13,5.84,,
1986-05-14,5.69,,
1986-05-15,5.63,,
1986-05-16,5.75,,
1986-05-19,5.53,,
1986-05-20,5.59,,
1986-05-21,5.53,,
1986-05-22,5.44,,
1986-05-23,5.5,,
1986-05-27,5.78,,
1986-05-28,6.13,,
1986-05-29,6.06,,
1986-05-30,6.31,,
1986-06-02,6.41,,
1986-06-03,6.47,,
1986-06-04,6.41,,
1986-06-05,6.41,,
1986-06-06,6.41,,
1986-06-09,6.47,,
1986-06-10,6.38,,
1986-06-11,6.47,,
1986-06-12,6.5,,
1986-06-13,6.47,,
1986-06-16,6.31,,
1986-06-17,6.41,,
1986-06-18,6.47,,
1986-06-19,6.5,,
1986-06-20,6.5,,
1986-06-23,6.56,,
1986-06-24,6.63,,
1986-06-25,6.56,,
1986-06-26,6.66,,
1986-06-27,6.56,,
1986-06-30,6.72,,
1986-07-01,6.75,,
1986-07-02,7.06,,
1986-07-03,6.94,,
1986-07-07,6.75,,
1986-07-08,6.66,,
1986-07-09,6.75,,
1986-07-10,6.75,,
1986-07-11,6.66,,
1986-07-14,6.47,,
1986-07-15,5.97,,
1986-07-16,6.19,,
1986-07-17,6.31,,
1986-07-18,6.31,,
1986-07-21,6.31,,
1986-07-22,6.31,,
1986-07-23,6.28,,
1986-07-24,6.28,,
1986-07-25,6.22,,
1986-07-28,6.13,,
1986-07-29,5.97,,
1986-07-30,5.94,,
1986-07-31,5.94,,
1986-08-01,5.78,,
1986-08-04,5.69,,
1986-08-05,5.63,,
1986-08-06,5.69,,
1986-08-07,5.69,,
1986-08-08,5.88,,
1986-08-11,5.97,,
1986-08-12,6.28,,
1986-08-13,6.31,,
1986-08-14,6.28,,
1986-08-15,6.22,,
1986-08-18,6.19,,
1986-08-19,5.88,,
1986-08-20,5.88,,
1986-08-21,5.88,,
1986-08-22,5.88,,
1986-08-25,5.75,,
1986-08-26,5.63,,
1986-08-27,5.63,,
1986-08-28,5.97,,
1986-08-29,5.94,,
1986-09-02,5.94,,
1986-09-03,5.94,,
1986-09-04,6.03,,
1986-09-05,5.88,,
1986-09-08,5.94,,
1986-09-09,5.69,,
1986-09-10,5.31,,
1986-09-11,5.25,,
1986-09-12,5.16,,
1986-09-15,5.09,,
1986-09-16,5.34,,
1986-09-17,5.5,,
1986-09-18,5.44,,
1986-09-19,5.41,,
1986-09-22,5.44,,
1986-09-23,5.31,,
1986-09-24,5.5,,
1986-09-25,5.44,,
1986-09-26,5.5,,
1986-09-29,5.34,,
1986-09-30,5.44,,
1986-10-01,5.44,,
1986-10-02,5.44,,
1986-10-03,5.41,,
1986-10-06,5.19,,
1986-10-07,5.06,,
1986-10-08,4.97,,
1986-10-09,4.91,,
1986-10-10,4.91,,
1986-10-13,4.91,,
1986-10-14,5.0,,
1986-10-15,5.0,,
1986-10-16,5.25,,
1986-10-17,5.19,,
1986-10-20,5.0,,
1986-10-21,5.06,,
1986-10-22,4.97,,
1986-10-23,5.09,,
1986-10-24,5.0,,
1986-10-27,4.91,,
1986-10-28,5.0,,
1986-10-29,5.06,,
1986-10-30,5.5,,
1986-10-31,5.53,,
1986-11-03,5.75,,
1986-11-04,5.78,,
1986-11-05,6.03,,
1986-11-06,6.03,,
1986-11-07,5.78,,
1986-11-10,5.69,,
1986-11-11,5.69,,
1986-11-12,5.5,,
1986-11-13,5.44,,
1986-11-14,5.44,,
1986-11-17,5.44,,
1986-11-18,5.25,,
1986-11-19,5.19,,
1986-11-20,5.25,,
1986-11-21,5.25,,
1986-11-24,5.19,,
1986-11-25,5.16,,
1986-11-26,5.25,,
1986-11-28,5.5,,
1986-12-01,5.25,,
1986-12-02,5.41,,
1986-12-03,5.41,,
1986-12-04,5.31,,
1986-12-05,5.31,,
1986-12-08,5.25,,
1986-12-09,5.34,,
1986-12-10,5.31,,
1986-12-11,5.34,,
1986-12-12,5.34,,
1986-12-15,5.31,,
1986-12-16,5.34,,
1986-12-17,5.25,,
1986-12-18,5.31,,
1986-12-19,5.31,,
1986-12-22,5.34,,
1986-12-23,5.19,,
1986-12-24,5.19,,
1986-12-26,5.25,,
1986-12-29,5.19,,
1986-12-30,5.25,,
1986-12-31,5.44,,
1987-01-02,5.44,,
1987-01-05,5.75,,
1987-01-06,5.75,,
1987-01-07,5.94,,
1987-01-08,5.88,,
1987-01-09,5.84,,
1987-01-12,5.75,,
1987-01-13,5.78,,
1987-01-14,5.88,,
1987-01-15,5.94,,
1987-01-16,5.78,,
1987-01-19,5.88,,
1987-01-20,5.88,,
1987-01-21,5.78,,
1987-01-22,5.88,,
1987-01-23,5.88,,
1987-01-26,5.88,,
1987-01-27,5.97,,
1987-01-28,5.97,,
1987-01-29,5.78,,
1987-01-30,5.59,,
1987-02-02,5.88,,
1987-02-03,5.44,,
1987-02-04,5.78,,
1987-02-05,5.94,,
1987-02-06,5.88,,
1987-02-09,5.78,,
1987-02-10,5.75,,
1987-02-11,5.75,,
1987-02-12,5.78,,
1987-02-13,5.69,,
1987-02-17,5.69,,
1987-02-18,5.84,,
1987-02-19,5.78,,
1987-02-20,5.75,,
1987-02-23,5.69,,
1987-02-24,5.75,,
1987-02-25,5.78,,
1987-02-26,5.75,,
1987-02-27,5.78,,
1987-03-02,5.69,,
1987-03-03,5.78,,
1987-03-04,5.78,,
1987-03-05,5.97,,
1987-03-06,6.22,,
1987-03-09,6.66,,
1987-03-10,6.31,,
1987-03-11,6.28,,
1987-03-12,6.31,,
1987-03-13,6.47,,
1987-03-16,6.38,,
1987-03-17,6.38,,
1987-03-18,6.22,,
1987-03-19,6.19,,
1987-03-20,6.19,,
1987-03-23,6.38,,
1987-03-24,6.31,,
1987-03-25,6.22,,
1987-03-26,6.19,,
1987-03-27,6.13,,
1987-03-30,6.03,,
1987-03-31,6.31,,
1987-04-01,6.03,,
1987-04-02,6.06,,
1987-04-03,6.13,,
1987-04-06,6.03,,
1987-04-07,5.97,,
1987-04-08,6.03,,
1987-04-09,6.06,,
1987-04-10,6.13,,
1987-04-13,5.97,,
1987-04-14,5.88,,
1987-04-15,5.78,,
1987-04-16,5.78,,
1987-04-20,5.84,,
1987-04-21,5.75,,
1987-04-22,5.75,,
1987-04-23,5.75,,
1987-04-24,5.53,,
1987-04-27,5.53,,
1987-04-28,5.53,,
1987-04-29,5.25,,
1987-04-30,5.34,,
1987-05-01,5.53,,
1987-05-04,5.53,,
1987-05-05,5.5,,
1987-05-06,5.44,,
1987-05-07,5.44,,
1987-05-08,5.44,,
1987-05-11,5.41,,
1987-05-12,5.41,,
1987-05-13,5.34,,
1987-05-14,5.31,,
1987-05-15,5.31,,
1987-05-18,5.25,,
1987-05-19,5.25,,
1987-05-20,5.25,,
1987-05-21,5.41,,
1987-05-22,5.5,,
1987-05-26,5.53,,
1987-05-27,5.59,,
1987-05-28,5.53,,
1987-05-29,5.63,,
1987-06-01,5.69,,
1987-06-02,5.69,,
1987-06-03,5.63,,
1987-06-04,5.63,,
1987-06-05,5.63,,
1987-06-08,5.63,,
1987-06-09,5.59,,
1987-06-10,5.63,,
1987-06-11,5.78,,
1987-06-12,5.69,,
1987-06-15,5.75,,
1987-06-16,5.69,,
1987-06-17,5.69,,
1987-06-18,5.69,,
1987-06-19,5.69,,
1987-06-22,5.63,,
1987-06-23,5.63,,
1987-06-24,5.63,,
1987-06-25,5.63,,
1987-06-26,5.78,,
1987-06-29,5.88,,
1987-06-30,6.31,,
1987-07-01,6.47,,
1987-07-02,6.31,,
1987-07-06,6.41,,
1987-07-07,6.41,,
1987-07-08,6.63,,
1987-07-09,6.63,,
1987-07-10,6.56,,
1987-07-13,6.56,,
1987-07-14,6.47,,
1987-07-15,6.47,,
1987-07-16,6.56,,
1987-07-17,6.66,,
1987-07-20,6.66,,
1987-07-21,6.66,,
1987-07-22,6.66,,
1987-07-23,6.41,,
1987-07-24,6.38,,
1987-07-27,6.41,,
1987-07-28,6.56,,
1987-07-29,6.47,,
1987-07-30,6.66,,
1987-07-31,6.75,,
1987-08-03,6.75,,
1987-08-04,6.66,,
1987-08-05,6.66,,
1987-08-06,6.84,,
1987-08-07,7.28,,
1987-08-10,7.0,,
1987-08-11,7.25,,
1987-08-12,7.28,,
1987-08-13,7.19,,
1987-08-14,7.28,,
1987-08-17,7.25,,
1987-08-18,7.28,,
1987-08-19,7.38,,
1987-08-20,7.44,,
1987-08-21,7.53,,
1987-08-24,7.53,,
1987-08-25,7.72,,
1987-08-26,7.78,,
1987-08-27,7.44,,
1987-08-28,7.25,,
1987-08-31,7.44,,
1987-09-01,7.44,,
1987-09-02,7.44,,
1987-09-03,7.44,,
1987-09-04,7.34,,
1987-09-08,7.16,,
1987-09-09,7.25,,
1987-09-10,7.34,,
1987-09-11,7.59,,
1987-09-14,7.5,,
1987-09-15,7.59,,
1987-09-16,7.28,,
1987-09-17,7.34,,
1987-09-18,7.34,,
1987-09-21,7.16,,
1987-09-22,7.28,,
1987-09-23,7.44,,
1987-09-24,7.34,,
1987-09-25,7.44,,
1987-09-28,7.53,,
1987-09-29,7.53,,
1987-09-30,7.53,,
1987-10-01,7.5,,
1987-10-02,7.53,,
1987-10-05,7.5,,
1987-10-06,7.44,,
1987-10-07,7.44,,
1987-10-08,7.34,,
1987-10-09,7.28,,
1987-10-12,7.25,,
1987-10-13,7.19,,
1987-10-14,7.09,,
1987-10-15,7.06,,
1987-10-16,6.66,,
1987-10-19,5.94,,
1987-10-20,5.5,,
1987-10-21,5.78,,
1987-10-22,5.53,,
1987-10-23,5.5,,
1987-10-26,5.25,,
1987-10-27,5.0,,
1987-10-28,5.19,,
1987-10-29,5.34,,
1987-10-30,5.69,,
1987-11-02,5.69,,
1987-11-03,5.69,,
1987-11-04,5.59,,
1987-11-05,5.5,,
1987-11-06,5.5,,
1987-11-09,5.41,,
1987-11-10,5.34,,
1987-11-11,5.31,,
1987-11-12,5.53,,
1987-11-13,5.69,,
1987-11-16,5.56,,
1987-11-17,5.47,,
1987-11-18,5.53,,
1987-11-19,5.47,,
1987-11-20,5.66,,
1987-11-23,5.56,,
1987-11-24,5.5,,
1987-11-25,5.63,,
1987-11-27,5.56,,
1987-11-30,5.19,,
1987-12-01,5.0,,
1987-12-02,5.0,,
1987-12-03,4.91,,
1987-12-04,4.5,,
1987-12-07,4.75,,
1987-12-08,5.13,,
1987-12-09,5.38,,
1987-12-10,5.31,,
1987-12-11,5.19,,
1987-12-14,5.25,,
1987-12-15,5.25,,
1987-12-16,5.88,,
1987-12-17,5.88,,
1987-12-18,5.88,,
1987-12-21,5.88,,
1987-12-22,5.88,,
1987-12-23,6.0,,
1987-12-24,6.22,,
1987-12-28,6.25,,
1987-12-29,6.28,,
1987-12-30,6.63,,
1987-12-31,6.94,,
1988-01-04,6.75,,
1988-01-05,6.75,,
1988-01-06,6.66,,
1988-01-07,6.63,,
1988-01-08,6.19,,
1988-01-11,6.28,,
1988-01-12,6.47,,
1988-01-13,6.47,,
1988-01-14,6.59,,
1988-01-15,6.69,,
1988-01-18,6.75,,
1988-01-19,6.72,,
1988-01-20,6.63,,
1988-01-21,6.63,,
1988-01-22,6.59,,
1988-01-25,6.66,,
1988-01-26,6.63,,
1988-01-27,6.63,,
1988-01-28,6.72,,
1988-01-29,6.66,,
1988-02-01,6.69,,
1988-02-02,6.59,,
1988-02-03,6.41,,
1988-02-04,6.38,,
1988-02-05,6.38,,
1988-02-08,6.47,,
1988-02-09,6.53,,
1988-02-10,6.63,,
1988-02-11,6.75,,
1988-02-12,7.22,,
1988-02-16,7.25,,
1988-02-17,7.38,,
1988-02-18,7.22,,
1988-02-19,7.09,,
1988-02-22,7.28,,
1988-02-23,7.31,,
1988-02-24,7.31,,
1988-02-25,7.31,,
1988-02-26,7.22,,
1988-02-29,7.25,,
1988-03-01,7.31,,
1988-03-02,7.28,,
1988-03-03,7.34,,
1988-03-04,7.44,,
1988-03-07,7.59,,
1988-03-08,7.84,,
1988-03-09,8.13,,
1988-03-10,7.78,,
1988-03-11,7.44,,
1988-03-14,7.81,,
1988-03-15,7.88,,
1988-03-16,7.94,,
1988-03-17,7.94,,
1988-03-18,7.94,,
1988-03-21,7.91,,
1988-03-22,8.0,,
1988-03-23,7.94,,
1988-03-24,7.75,,
1988-03-25,7.88,,
1988-03-28,7.91,,
1988-03-29,7.94,,
1988-03-30,7.88,,
1988-03-31,7.81,,
1988-04-04,7.78,,
1988-04-05,7.81,,
1988-04-06,8.06,,
1988-04-07,8.06,,
1988-04-08,8.09,,
1988-04-11,8.06,,
1988-04-12,8.06,,
1988-04-13,7.97,,
1988-04-14,7.56,,
1988-04-15,7.47,,
1988-04-18,7.41,,
1988-04-19,7.63,,
1988-04-20,7.56,,
1988-04-21,7.38,,
1988-04-22,7.44,,
1988-04-25,7.44,,
1988-04-26,7.5,,
1988-04-27,7.34,,
1988-04-28,7.22,,
1988-04-29,7.13,,
1988-05-02,7.03,,
1988-05-03,7.03,,
1988-05-04,6.88,,
1988-05-05,6.75,,
1988-05-06,6.63,,
1988-05-09,6.66,,
1988-05-10,6.44,,
1988-05-11,6.34,,
1988-05-12,6.28,,
1988-05-13,6.41,,
1988-05-16,6.53,,
1988-05-17,6.78,,
1988-05-18,6.75,,
1988-05-19,6.63,,
1988-05-20,6.66,,
1988-05-23,6.59,,
1988-05-24,6.59,,
1988-05-25,6.56,,
1988-05-26,6.59,,
1988-05-27,6.59,,
1988-05-31,6.69,,
1988-06-01,6.53,,
1988-06-02,6.5,,
1988-06-03,6.53,,
1988-06-06,6.63,,
1988-06-07,6.72,,
1988-06-08,6.72,,
1988-06-09,6.69,,
1988-06-10,6.78,,
1988-06-13,6.84,,
1988-06-14,7.0,,
1988-06-15,6.91,,
1988-06-16,6.84,,
1988-06-17,6.78,,
1988-06-20,6.78,,
1988-06-21,6.72,,
1988-06-22,6.78,,
1988-06-23,6.75,,
1988-06-24,6.81,,
1988-06-27,6.81,,
1988-06-28,6.78,,
1988-06-29,6.84,,
1988-06-30,7.0,,
1988-07-01,7.03,,
1988-07-05,7.03,,
1988-07-06,7.0,,
1988-07-07,7.06,,
1988-07-08,7.09,,
1988-07-11,7.16,,
1988-07-12,7.16,,
1988-07-13,7.09,,
1988-07-14,6.88,,
1988-07-15,6.75,,
1988-07-18,6.66,,
1988-07-19,6.41,,
1988-07-20,6.47,,
1988-07-21,6.38,,
1988-07-22,6.25,,
1988-07-25,6.25,,
1988-07-26,6.31,,
1988-07-27,6.25,,
1988-07-28,6.25,,
1988-07-29,6.31,,
1988-08-01,6.34,,
1988-08-02,6.44,,
1988-08-03,6.59,,
1988-08-04,6.59,,
1988-08-05,6.56,,
1988-08-08,6.53,,
1988-08-09,6.53,,
1988-08-10,6.41,,
1988-08-11,6.5,,
1988-08-12,6.44,,
1988-08-15,6.5,,
1988-08-16,6.47,,
1988-08-17,6.34,,
1988-08-18,6.25,,
1988-08-19,6.25,,
1988-08-22,6.28,,
1988-08-23,6.38,,
1988-08-24,6.31,,
1988-08-25,6.28,,
1988-08-26,6.34,,
1988-08-29,6.38,,
1988-08-30,6.44,,
1988-08-31,6.5,,
1988-09-01,6.41,,
1988-09-02,6.44,,
1988-09-06,6.38,,
1988-09-07,6.44,,
1988-09-08,6.56,,
1988-09-09,6.66,,
1988-09-12,6.72,,
1988-09-13,6.75,,
1988-09-14,6.75,,
