date,CAH,dcf,Deviation
1993-12-16,10.49,,
1993-12-17,10.43,,
1993-12-20,10.43,,
1993-12-21,10.73,,
1993-12-22,10.73,,
1993-12-23,11.02,,
1993-12-27,11.29,,
1993-12-28,11.32,,
1993-12-29,11.38,,
1993-12-30,11.38,,
1993-12-31,11.26,,
1994-01-03,10.9,,
1994-01-04,10.84,,
1994-01-05,10.79,,
1994-01-06,10.84,,
1994-01-07,10.84,,
1994-01-10,10.79,,
1994-01-11,10.79,,
1994-01-12,10.73,,
1994-01-13,10.79,,
1994-01-14,10.43,,
1994-01-17,10.46,,
1994-01-18,10.43,,
1994-01-19,10.43,,
1994-01-20,10.43,,
1994-01-21,10.19,,
1994-01-24,9.87,,
1994-01-25,10.13,,
1994-01-26,10.19,,
1994-01-27,10.34,,
1994-01-28,10.19,,
1994-01-31,10.4,,
1994-02-01,10.31,,
1994-02-02,10.43,,
1994-02-03,10.73,,
1994-02-04,10.55,,
1994-02-07,10.55,,
1994-02-08,10.73,,
1994-02-09,10.96,,
1994-02-10,11.08,,
1994-02-11,11.02,,
1994-02-14,11.14,,
1994-02-15,11.2,,
1994-02-16,11.35,,
1994-02-17,11.14,,
1994-02-18,11.26,,
1994-02-22,11.29,,
1994-02-23,11.53,,
1994-02-24,11.56,,
1994-02-25,11.5,,
1994-02-28,11.44,,
1994-03-01,11.61,,
1994-03-02,11.73,,
1994-03-03,11.97,,
1994-03-04,11.97,,
1994-03-07,12.03,,
1994-03-08,11.73,,
1994-03-09,11.7,,
1994-03-10,11.59,,
1994-03-11,11.59,,
1994-03-14,11.67,,
1994-03-15,11.82,,
1994-03-16,11.79,,
1994-03-17,11.82,,
1994-03-18,11.85,,
1994-03-21,11.5,,
1994-03-22,11.5,,
1994-03-23,11.56,,
1994-03-24,11.56,,
1994-03-25,11.56,,
1994-03-28,11.32,,
1994-03-29,11.29,,
1994-03-30,11.14,,
1994-03-31,10.9,,
1994-04-04,10.79,,
1994-04-05,11.14,,
1994-04-06,11.2,,
1994-04-07,11.61,,
1994-04-08,11.44,,
1994-04-11,11.44,,
1994-04-12,11.38,,
1994-04-13,11.32,,
1994-04-14,11.26,,
1994-04-15,11.08,,
1994-04-18,10.84,,
1994-04-19,11.02,,
1994-04-20,11.08,,
1994-04-21,11.2,,
1994-04-22,10.96,,
1994-04-25,10.79,,
1994-04-26,10.67,,
1994-04-28,10.43,,
1994-04-29,10.19,,
1994-05-02,10.55,,
1994-05-03,11.14,,
1994-05-04,11.47,,
1994-05-05,11.27,,
1994-05-06,10.9,,
1994-05-09,10.9,,
1994-05-10,10.96,,
1994-05-11,11.14,,
1994-05-12,11.08,,
1994-05-13,11.14,,
1994-05-16,11.08,,
1994-05-17,11.29,,
1994-05-18,11.38,,
1994-05-19,11.26,,
1994-05-20,11.2,,
1994-05-23,11.07,,
1994-05-24,11.14,,
1994-05-25,11.14,,
1994-05-26,11.08,,
1994-05-27,11.08,,
1994-05-31,11.33,,
1994-06-01,11.5,,
1994-06-02,11.91,,
1994-06-03,12.06,,
1994-06-06,12.09,,
1994-06-07,11.79,,
1994-06-08,11.56,,
1994-06-09,11.38,,
1994-06-10,11.5,,
1994-06-13,11.7,,
1994-06-14,11.94,,
1994-06-15,11.56,,
1994-06-16,11.67,,
1994-06-17,11.56,,
1994-06-20,11.61,,
1994-06-21,11.61,,
1994-06-22,11.61,,
1994-06-23,11.38,,
1994-06-24,11.32,,
1994-06-27,11.38,,
1994-06-28,11.5,,
1994-06-29,11.67,,
1994-06-30,11.61,,
1994-07-01,11.33,,
1994-07-05,11.41,,
1994-07-06,11.63,,
1994-07-07,11.67,,
1994-07-08,11.93,,
1994-07-11,12.15,,
1994-07-12,12.22,,
1994-07-13,11.93,,
1994-07-14,11.7,,
1994-07-15,11.63,,
1994-07-18,11.63,,
1994-07-19,11.33,,
1994-07-20,11.41,,
1994-07-21,10.96,,
1994-07-22,10.85,,
1994-07-25,11.11,,
1994-07-26,11.19,,
1994-07-27,11.33,,
1994-07-28,11.37,,
1994-07-29,11.42,,
1994-08-01,11.33,,
1994-08-02,11.37,,
1994-08-03,11.37,,
1994-08-04,11.41,,
1994-08-05,11.26,,
1994-08-08,11.33,,
1994-08-09,11.3,,
1994-08-10,11.41,,
1994-08-11,11.41,,
1994-08-12,11.48,,
1994-08-15,11.48,,
1994-08-16,11.48,,
1994-08-17,11.44,,
1994-08-18,11.44,,
1994-08-19,11.41,,
1994-08-22,11.15,,
1994-08-23,11.33,,
1994-08-24,11.41,,
1994-08-25,11.33,,
1994-08-26,11.48,,
1994-08-29,11.59,,
1994-08-30,11.57,,
1994-08-31,11.48,,
1994-09-01,11.56,,
1994-09-02,11.48,,
1994-09-06,11.41,,
1994-09-07,11.41,,
1994-09-08,11.81,,
1994-09-09,11.81,,
1994-09-12,11.81,,
1994-09-13,12.0,,
1994-09-14,11.89,,
1994-09-15,11.63,,
1994-09-16,11.59,,
1994-09-19,11.56,,
1994-09-20,11.85,,
1994-09-21,12.04,,
1994-09-22,11.93,,
1994-09-23,12.15,,
1994-09-26,12.04,,
1994-09-27,12.48,,
1994-09-28,12.41,,
1994-09-29,12.26,,
1994-09-30,12.41,,
1994-10-03,12.3,,
1994-10-04,12.19,,
1994-10-05,12.52,,
1994-10-06,12.78,,
1994-10-07,12.74,,
1994-10-10,12.78,,
1994-10-11,13.11,,
1994-10-12,12.93,,
1994-10-13,12.7,,
1994-10-14,13.11,,
1994-10-17,13.26,,
1994-10-18,13.44,,
1994-10-19,13.48,,
1994-10-20,13.52,,
1994-10-21,13.33,,
1994-10-24,12.96,,
1994-10-25,13.11,,
1994-10-26,13.44,,
1994-10-27,13.52,,
1994-10-28,13.59,,
1994-10-31,13.85,,
1994-11-01,13.7,,
1994-11-02,13.52,,
1994-11-03,13.59,,
1994-11-04,13.63,,
1994-11-07,13.81,,
1994-11-08,13.56,,
1994-11-09,13.41,,
1994-11-10,13.41,,
1994-11-11,13.44,,
1994-11-14,13.37,,
1994-11-15,13.44,,
1994-11-16,13.44,,
1994-11-17,13.81,,
1994-11-18,14.3,,
1994-11-21,13.7,,
1994-11-22,12.85,,
1994-11-23,13.11,,
1994-11-25,13.04,,
1994-11-28,13.0,,
1994-11-29,13.19,,
1994-11-30,13.48,,
1994-12-01,13.22,,
1994-12-02,13.22,,
1994-12-05,13.33,,
1994-12-06,13.52,,
1994-12-07,13.63,,
1994-12-08,13.3,,
1994-12-09,12.78,,
1994-12-12,12.52,,
1994-12-13,12.59,,
1994-12-14,12.93,,
1994-12-15,12.89,,
1994-12-16,12.63,,
1994-12-19,12.67,,
1994-12-20,13.0,,
1994-12-21,12.96,,
1994-12-22,13.0,,
1994-12-23,13.0,,
1994-12-27,13.07,,
1994-12-28,13.59,,
1994-12-29,13.63,,
1994-12-30,13.74,,
1995-01-03,13.37,,
1995-01-04,13.44,,
1995-01-05,13.59,,
1995-01-06,13.19,,
1995-01-09,13.3,,
1995-01-10,13.22,,
1995-01-11,13.11,,
1995-01-12,13.33,,
1995-01-13,13.3,,
1995-01-16,13.33,,
1995-01-17,13.41,,
1995-01-18,13.52,,
1995-01-19,13.22,,
1995-01-20,13.19,,
1995-01-23,13.41,,
1995-01-24,13.67,,
1995-01-25,13.78,,
1995-01-26,13.63,,
1995-01-27,13.63,,
1995-01-30,13.7,,
1995-01-31,13.67,,
1995-02-01,13.78,,
1995-02-02,14.0,,
1995-02-03,14.26,,
1995-02-06,14.44,,
1995-02-07,14.74,,
1995-02-08,14.37,,
1995-02-09,14.48,,
1995-02-10,14.41,,
1995-02-13,14.37,,
1995-02-14,14.67,,
1995-02-15,14.67,,
1995-02-16,15.07,,
1995-02-17,14.81,,
1995-02-21,14.81,,
1995-02-22,14.85,,
1995-02-23,14.78,,
1995-02-24,14.63,,
1995-02-27,14.44,,
1995-02-28,14.67,,
1995-03-01,14.81,,
1995-03-02,14.93,,
1995-03-03,14.81,,
1995-03-06,14.67,,
1995-03-07,14.63,,
1995-03-08,14.63,,
1995-03-09,14.48,,
1995-03-10,14.59,,
1995-03-13,14.63,,
1995-03-14,14.89,,
1995-03-15,14.81,,
1995-03-16,14.74,,
1995-03-17,14.89,,
1995-03-20,14.78,,
1995-03-21,14.7,,
1995-03-22,14.52,,
1995-03-23,14.22,,
1995-03-24,14.22,,
1995-03-27,14.15,,
1995-03-28,14.11,,
1995-03-29,14.0,,
1995-03-30,14.22,,
1995-03-31,14.11,,
1995-04-03,13.96,,
1995-04-04,13.37,,
1995-04-05,13.74,,
1995-04-06,13.63,,
1995-04-07,13.81,,
1995-04-10,13.96,,
1995-04-11,14.07,,
1995-04-12,14.07,,
1995-04-13,13.93,,
1995-04-17,13.89,,
1995-04-18,13.56,,
1995-04-19,13.37,,
1995-04-20,13.48,,
1995-04-21,14.04,,
1995-04-24,13.93,,
1995-04-25,13.93,,
1995-04-26,13.89,,
1995-04-27,13.74,,
1995-04-28,13.67,,
1995-05-01,13.85,,
1995-05-02,13.85,,
1995-05-03,13.78,,
1995-05-04,13.74,,
1995-05-05,13.63,,
1995-05-08,13.44,,
1995-05-09,13.19,,
1995-05-10,13.3,,
1995-05-11,13.3,,
1995-05-12,12.81,,
1995-05-15,12.7,,
1995-05-16,12.81,,
1995-05-17,12.85,,
1995-05-18,13.04,,
1995-05-19,12.85,,
1995-05-22,12.52,,
1995-05-23,13.22,,
1995-05-24,13.33,,
1995-05-25,13.52,,
1995-05-26,13.59,,
1995-05-30,13.63,,
1995-05-31,13.52,,
1995-06-01,13.33,,
1995-06-02,13.33,,
1995-06-05,13.37,,
1995-06-06,13.22,,
1995-06-07,13.11,,
1995-06-08,12.96,,
1995-06-09,13.0,,
1995-06-12,12.81,,
1995-06-13,12.74,,
1995-06-14,12.74,,
1995-06-15,12.7,,
1995-06-16,13.15,,
1995-06-19,13.44,,
1995-06-20,13.78,,
1995-06-21,13.81,,
1995-06-22,13.89,,
1995-06-23,13.96,,
1995-06-26,13.89,,
1995-06-27,13.85,,
1995-06-28,13.93,,
1995-06-29,13.89,,
1995-06-30,14.0,,
1995-07-03,14.07,,
1995-07-05,13.93,,
1995-07-06,13.96,,
1995-07-07,13.89,,
1995-07-10,13.44,,
1995-07-11,13.44,,
1995-07-12,13.44,,
1995-07-13,13.41,,
1995-07-14,13.26,,
1995-07-17,13.26,,
1995-07-18,13.26,,
1995-07-19,13.07,,
1995-07-20,12.96,,
1995-07-21,13.22,,
1995-07-24,13.19,,
1995-07-25,13.0,,
1995-07-26,14.19,,
1995-07-27,14.37,,
1995-07-28,14.67,,
1995-07-31,15.04,,
1995-08-01,15.0,,
1995-08-02,15.11,,
1995-08-03,15.11,,
1995-08-04,15.26,,
1995-08-07,15.11,,
1995-08-08,15.11,,
1995-08-09,15.33,,
1995-08-10,15.48,,
1995-08-11,15.48,,
1995-08-14,15.67,,
1995-08-15,15.63,,
1995-08-16,15.78,,
1995-08-17,16.3,,
1995-08-18,16.19,,
1995-08-21,16.26,,
1995-08-22,16.19,,
1995-08-23,16.26,,
1995-08-24,16.19,,
1995-08-25,16.3,,
1995-08-28,16.0,,
1995-08-29,15.81,,
1995-08-30,15.85,,
1995-08-31,15.85,,
1995-09-01,15.78,,
1995-09-05,15.81,,
1995-09-06,15.7,,
1995-09-07,15.67,,
1995-09-08,15.59,,
1995-09-11,15.63,,
1995-09-12,15.7,,
1995-09-13,16.15,,
1995-09-14,16.56,,
1995-09-15,16.52,,
1995-09-18,16.59,,
1995-09-19,16.52,,
1995-09-20,16.59,,
1995-09-21,16.74,,
1995-09-22,16.63,,
1995-09-25,16.63,,
1995-09-26,16.52,,
1995-09-27,16.48,,
1995-09-28,16.56,,
1995-09-29,16.41,,
1995-10-02,16.33,,
1995-10-03,16.33,,
1995-10-04,16.33,,
1995-10-05,16.52,,
1995-10-06,16.63,,
1995-10-09,16.67,,
1995-10-10,16.59,,
1995-10-11,16.78,,
1995-10-12,17.04,,
1995-10-13,17.04,,
1995-10-16,17.15,,
1995-10-17,17.04,,
1995-10-18,16.96,,
1995-10-19,16.89,,
1995-10-20,16.7,,
1995-10-23,16.52,,
1995-10-24,16.37,,
1995-10-25,16.48,,
1995-10-26,16.19,,
1995-10-27,16.11,,
1995-10-30,15.89,,
1995-10-31,15.22,,
1995-11-01,15.81,,
1995-11-02,16.0,,
1995-11-03,16.07,,
1995-11-06,16.15,,
1995-11-07,15.96,,
1995-11-08,15.96,,
1995-11-09,15.85,,
1995-11-10,15.81,,
1995-11-13,15.89,,
1995-11-14,15.96,,
1995-11-15,15.89,,
1995-11-16,15.7,,
1995-11-17,15.67,,
1995-11-20,15.37,,
1995-11-21,15.26,,
1995-11-22,15.19,,
1995-11-24,15.15,,
1995-11-27,15.33,,
1995-11-28,15.33,,
1995-11-29,16.07,,
1995-11-30,16.0,,
1995-12-01,16.04,,
1995-12-04,15.96,,
1995-12-05,16.44,,
1995-12-06,16.67,,
1995-12-07,16.85,,
1995-12-08,16.81,,
1995-12-11,16.63,,
1995-12-12,16.56,,
1995-12-13,16.67,,
1995-12-14,16.74,,
1995-12-15,16.48,,
1995-12-18,15.85,,
1995-12-19,15.44,,
1995-12-20,15.52,,
1995-12-21,15.74,,
1995-12-22,15.7,,
1995-12-26,15.67,,
1995-12-27,15.93,,
1995-12-28,16.22,,
1995-12-29,16.22,,
1996-01-02,16.11,,
1996-01-03,15.93,,
1996-01-04,15.7,,
1996-01-05,15.85,,
1996-01-08,15.81,,
1996-01-09,15.96,,
1996-01-10,15.74,,
1996-01-11,15.7,,
1996-01-12,15.67,,
1996-01-15,15.56,,
1996-01-16,15.85,,
1996-01-17,15.81,,
1996-01-18,16.04,,
1996-01-19,15.78,,
1996-01-22,16.37,,
1996-01-23,16.63,,
1996-01-24,16.78,,
1996-01-25,16.89,,
1996-01-26,16.89,,
1996-01-29,16.93,,
1996-01-30,17.44,,
1996-01-31,17.67,,
1996-02-01,18.3,,
1996-02-02,18.07,,
1996-02-05,17.7,,
1996-02-06,17.59,,
1996-02-07,16.85,,
1996-02-08,16.93,,
1996-02-09,17.04,,
1996-02-12,17.07,,
1996-02-13,17.11,,
1996-02-14,17.33,,
1996-02-15,17.37,,
1996-02-16,17.41,,
1996-02-20,17.26,,
1996-02-21,17.22,,
1996-02-22,17.37,,
1996-02-23,17.56,,
1996-02-26,17.81,,
1996-02-27,17.67,,
1996-02-28,17.89,,
1996-02-29,17.85,,
1996-03-01,17.89,,
1996-03-04,17.74,,
1996-03-05,17.85,,
1996-03-06,17.96,,
1996-03-07,17.96,,
1996-03-08,17.7,,
1996-03-11,17.59,,
1996-03-12,17.33,,
1996-03-13,17.37,,
1996-03-14,17.7,,
1996-03-15,17.67,,
1996-03-18,17.78,,
1996-03-19,17.52,,
1996-03-20,17.74,,
1996-03-21,17.89,,
1996-03-22,18.26,,
1996-03-25,18.48,,
1996-03-26,18.52,,
1996-03-27,18.67,,
1996-03-28,18.74,,
1996-03-29,19.04,,
1996-04-01,19.0,,
1996-04-02,19.19,,
1996-04-03,18.93,,
1996-04-04,18.85,,
1996-04-08,18.52,,
1996-04-09,18.52,,
1996-04-10,18.22,,
1996-04-11,17.85,,
1996-04-12,18.41,,
1996-04-15,18.48,,
1996-04-16,18.59,,
1996-04-17,18.67,,
1996-04-18,18.74,,
1996-04-19,18.7,,
1996-04-22,18.78,,
1996-04-23,18.81,,
1996-04-24,18.67,,
1996-04-25,18.52,,
1996-04-26,18.37,,
1996-04-29,18.67,,
1996-04-30,18.59,,
1996-05-01,18.81,,
1996-05-02,18.59,,
1996-05-03,18.78,,
1996-05-06,18.78,,
1996-05-07,18.67,,
1996-05-08,18.78,,
1996-05-09,18.78,,
1996-05-10,18.67,,
1996-05-13,18.7,,
1996-05-14,18.74,,
1996-05-15,19.15,,
1996-05-16,19.22,,
1996-05-17,19.04,,
1996-05-20,18.89,,
1996-05-21,18.74,,
1996-05-22,18.81,,
1996-05-23,19.19,,
1996-05-24,19.33,,
1996-05-28,19.11,,
1996-05-29,18.78,,
1996-05-30,18.93,,
1996-05-31,18.93,,
1996-06-03,19.81,,
1996-06-04,20.85,,
1996-06-05,21.0,,
1996-06-06,21.41,,
1996-06-07,21.33,,
1996-06-10,21.44,,
1996-06-11,22.0,,
1996-06-12,22.3,,
1996-06-13,22.26,,
1996-06-14,22.22,,
1996-06-17,22.15,,
1996-06-18,22.04,,
1996-06-19,22.3,,
1996-06-20,22.22,,
1996-06-21,22.22,,
1996-06-24,22.19,,
1996-06-25,22.15,,
1996-06-26,21.48,,
1996-06-27,21.37,,
1996-06-28,21.37,,
1996-07-01,21.44,,
1996-07-02,21.19,,
1996-07-03,21.04,,
1996-07-05,20.67,,
1996-07-08,20.26,,
1996-07-09,20.63,,
1996-07-10,20.67,,
1996-07-11,20.56,,
1996-07-12,20.7,,
1996-07-15,20.81,,
1996-07-16,20.63,,
1996-07-17,20.26,,
1996-07-18,20.48,,
1996-07-19,20.59,,
1996-07-22,20.48,,
1996-07-23,20.48,,
1996-07-24,19.85,,
1996-07-25,19.96,,
1996-07-26,20.33,,
1996-07-29,21.0,,
1996-07-30,21.15,,
1996-07-31,20.59,,
1996-08-01,20.63,,
1996-08-02,21.04,,
1996-08-05,20.96,,
1996-08-06,20.81,,
1996-08-07,20.78,,
1996-08-08,20.7,,
1996-08-09,20.59,,
1996-08-12,20.74,,
1996-08-13,21.11,,
1996-08-14,21.07,,
1996-08-15,21.11,,
1996-08-16,21.48,,
1996-08-19,21.22,,
1996-08-20,21.33,,
1996-08-21,21.78,,
1996-08-22,22.37,,
1996-08-23,22.22,,
1996-08-26,21.93,,
1996-08-27,22.04,,
1996-08-28,22.59,,
1996-08-29,21.93,,
1996-08-30,21.74,,
1996-09-03,21.52,,
1996-09-04,21.63,,
1996-09-05,21.59,,
1996-09-06,21.85,,
1996-09-09,21.93,,
1996-09-10,22.67,,
1996-09-11,22.81,,
1996-09-12,22.74,,
1996-09-13,22.67,,
1996-09-16,22.7,,
1996-09-17,22.59,,
1996-09-18,22.7,,
1996-09-19,22.67,,
1996-09-20,22.52,,
1996-09-23,22.63,,
1996-09-24,22.63,,
1996-09-25,23.07,,
1996-09-26,23.56,,
1996-09-27,23.44,,
1996-09-30,24.48,,
1996-10-01,24.22,,
1996-10-02,24.26,,
1996-10-03,24.15,,
1996-10-04,24.37,,
1996-10-07,24.48,,
1996-10-08,24.19,,
1996-10-09,23.74,,
1996-10-10,24.04,,
1996-10-11,24.3,,
1996-10-14,25.3,,
1996-10-15,25.11,,
1996-10-16,24.7,,
1996-10-17,24.89,,
1996-10-18,24.78,,
1996-10-21,24.56,,
1996-10-22,24.19,,
1996-10-23,24.26,,
1996-10-24,23.81,,
1996-10-25,23.74,,
1996-10-28,23.89,,
1996-10-29,23.41,,
1996-10-30,23.48,,
1996-10-31,23.26,,
1996-11-01,23.07,,
1996-11-04,23.44,,
1996-11-05,24.26,,
1996-11-06,24.52,,
1996-11-07,24.41,,
1996-11-08,24.67,,
1996-11-11,24.63,,
1996-11-12,24.74,,
1996-11-13,24.89,,
1996-11-14,25.15,,
1996-11-15,25.11,,
1996-11-18,25.07,,
1996-11-19,25.3,,
1996-11-20,25.44,,
1996-11-21,25.26,,
1996-11-22,25.48,,
1996-11-25,25.63,,
1996-11-26,25.63,,
1996-11-27,25.04,,
1996-11-29,24.78,,
1996-12-02,24.63,,
1996-12-03,24.92,,
1996-12-04,25.22,,
1996-12-05,25.22,,
1996-12-06,24.96,,
1996-12-09,25.33,,
1996-12-10,25.78,,
1996-12-11,25.61,,
1996-12-12,25.85,,
1996-12-13,25.78,,
1996-12-16,25.63,,
1996-12-17,25.06,,
1996-12-18,25.22,,
1996-12-19,25.17,,
1996-12-20,24.94,,
1996-12-23,24.83,,
1996-12-24,25.06,,
1996-12-26,25.22,,
1996-12-27,25.56,,
1996-12-30,25.94,,
1996-12-31,25.89,,
1997-01-02,25.56,,
1997-01-03,25.72,,
1997-01-06,26.44,,
1997-01-07,26.56,,
1997-01-08,27.11,,
1997-01-09,27.22,,
1997-01-10,27.33,,
1997-01-13,28.0,,
1997-01-14,28.11,,
1997-01-15,28.5,,
1997-01-16,27.78,,
1997-01-17,28.06,,
1997-01-20,27.11,,
1997-01-21,26.94,,
1997-01-22,27.78,,
1997-01-23,27.72,,
1997-01-24,27.61,,
1997-01-27,27.22,,
1997-01-28,27.22,,
1997-01-29,27.17,,
1997-01-30,27.72,,
1997-01-31,27.84,,
1997-02-03,27.78,,
1997-02-04,27.94,,
1997-02-05,27.56,,
1997-02-06,27.5,,
1997-02-07,27.39,,
1997-02-10,27.22,,
1997-02-11,27.33,,
1997-02-12,27.44,,
1997-02-13,27.56,,
1997-02-14,27.94,,
1997-02-18,27.83,,
1997-02-19,28.06,,
1997-02-20,27.83,,
1997-02-21,28.06,,
1997-02-24,28.06,,
1997-02-25,27.5,,
1997-02-26,27.72,,
1997-02-27,27.39,,
1997-02-28,27.33,,
1997-03-03,27.06,,
1997-03-04,27.44,,
1997-03-05,27.39,,
1997-03-06,27.17,,
1997-03-07,27.44,,
1997-03-10,27.67,,
1997-03-11,27.67,,
1997-03-12,27.56,,
1997-03-13,27.56,,
1997-03-14,27.39,,
1997-03-17,26.89,,
1997-03-18,27.28,,
1997-03-19,27.56,,
1997-03-20,27.28,,
1997-03-21,27.11,,
1997-03-24,26.56,,
1997-03-25,26.89,,
1997-03-26,26.0,,
1997-03-27,25.22,,
1997-03-31,24.17,,
1997-04-01,23.61,,
1997-04-02,23.56,,
1997-04-03,24.61,,
1997-04-04,25.39,,
1997-04-07,25.44,,
1997-04-08,25.5,,
1997-04-09,25.67,,
1997-04-10,25.67,,
1997-04-11,24.61,,
1997-04-14,24.67,,
1997-04-15,25.11,,
1997-04-16,24.78,,
1997-04-17,24.89,,
1997-04-18,24.22,,
1997-04-21,23.78,,
1997-04-22,23.22,,
1997-04-23,24.06,,
1997-04-24,24.44,,
1997-04-25,23.89,,
1997-04-28,23.11,,
1997-04-29,22.94,,
1997-04-30,23.67,,
1997-05-01,23.33,,
1997-05-02,24.22,,
1997-05-05,24.56,,
1997-05-06,24.67,,
1997-05-07,24.0,,
1997-05-08,24.44,,
1997-05-09,24.89,,
1997-05-12,25.5,,
1997-05-13,25.22,,
1997-05-14,25.61,,
1997-05-15,25.39,,
1997-05-16,24.78,,
1997-05-19,23.94,,
1997-05-20,23.72,,
1997-05-21,24.33,,
1997-05-22,23.78,,
1997-05-23,25.78,,
1997-05-27,25.67,,
1997-05-28,25.44,,
1997-05-29,25.33,,
1997-05-30,25.89,,
1997-06-02,25.83,,
1997-06-03,25.39,,
1997-06-04,25.56,,
1997-06-05,25.67,,
1997-06-06,26.0,,
1997-06-09,26.72,,
1997-06-10,27.56,,
1997-06-11,26.67,,
1997-06-12,25.78,,
1997-06-13,26.11,,
1997-06-16,26.67,,
1997-06-17,26.28,,
1997-06-18,26.44,,
1997-06-19,26.44,,
1997-06-20,26.5,,
1997-06-23,26.28,,
1997-06-24,26.11,,
1997-06-25,25.86,,
1997-06-26,25.83,,
1997-06-27,25.61,,
1997-06-30,25.44,,
1997-07-01,25.44,,
1997-07-02,25.75,,
1997-07-03,26.36,,
1997-07-07,26.14,,
1997-07-08,26.11,,
1997-07-09,25.64,,
1997-07-10,25.5,,
1997-07-11,26.61,,
1997-07-14,27.89,,
1997-07-15,27.64,,
1997-07-16,27.56,,
1997-07-17,28.28,,
1997-07-18,27.56,,
1997-07-21,27.14,,
1997-07-22,28.33,,
1997-07-23,28.69,,
1997-07-24,28.42,,
1997-07-25,27.94,,
1997-07-28,27.72,,
1997-07-29,27.56,,
1997-07-30,28.0,,
1997-07-31,27.67,,
1997-08-01,26.92,,
1997-08-04,26.78,,
1997-08-05,26.5,,
1997-08-06,26.31,,
1997-08-07,26.39,,
1997-08-08,25.89,,
1997-08-11,25.11,,
1997-08-12,25.44,,
1997-08-13,24.81,,
1997-08-14,24.28,,
1997-08-15,24.89,,
1997-08-18,25.53,,
1997-08-19,26.36,,
1997-08-20,27.5,,
1997-08-21,27.83,,
1997-08-22,27.69,,
1997-08-25,29.14,,
1997-08-26,28.67,,
1997-08-27,29.28,,
1997-08-28,29.47,,
1997-08-29,29.44,,
1997-09-02,29.53,,
1997-09-03,30.0,,
1997-09-04,31.03,,
1997-09-05,31.08,,
1997-09-08,31.11,,
1997-09-09,31.03,,
1997-09-10,30.92,,
1997-09-11,30.22,,
1997-09-12,30.11,,
1997-09-15,29.86,,
1997-09-16,30.06,,
1997-09-17,30.17,,
1997-09-18,30.47,,
1997-09-19,30.72,,
1997-09-22,31.19,,
1997-09-23,31.31,,
1997-09-24,31.17,,
1997-09-25,30.75,,
1997-09-26,31.08,,
1997-09-29,31.58,,
1997-09-30,31.56,,
1997-10-01,31.58,,
1997-10-02,32.11,,
1997-10-03,32.42,,
1997-10-06,32.72,,
1997-10-07,33.0,,
1997-10-08,32.78,,
1997-10-09,32.64,,
1997-10-10,32.92,,
1997-10-13,32.42,,
1997-10-14,32.42,,
1997-10-15,32.03,,
1997-10-16,32.11,,
1997-10-17,31.61,,
1997-10-20,33.14,,
1997-10-21,32.78,,
1997-10-22,34.0,,
1997-10-23,33.17,,
1997-10-24,32.58,,
1997-10-27,30.5,,
1997-10-28,31.92,,
1997-10-29,31.14,,
1997-10-30,31.69,,
1997-10-31,33.0,,
1997-11-03,33.33,,
1997-11-04,32.64,,
1997-11-05,33.28,,
1997-11-06,33.64,,
1997-11-07,33.03,,
1997-11-10,32.92,,
1997-11-11,32.83,,
1997-11-12,32.31,,
1997-11-13,32.58,,
1997-11-14,32.39,,
1997-11-17,33.31,,
1997-11-18,34.08,,
1997-11-19,34.03,,
1997-11-20,34.06,,
1997-11-21,34.56,,
1997-11-24,34.22,,
1997-11-25,34.14,,
1997-11-26,33.75,,
1997-11-28,33.67,,
1997-12-01,33.56,,
1997-12-02,33.44,,
1997-12-03,34.03,,
1997-12-04,34.58,,
1997-12-05,34.06,,
1997-12-08,33.83,,
1997-12-09,33.69,,
1997-12-10,33.5,,
1997-12-11,33.03,,
1997-12-12,32.81,,
1997-12-15,32.28,,
1997-12-16,32.08,,
1997-12-17,32.89,,
1997-12-18,32.25,,
1997-12-19,31.47,,
1997-12-22,31.11,,
1997-12-23,31.94,,
1997-12-24,31.75,,
1997-12-26,31.44,,
1997-12-29,32.25,,
1997-12-30,32.97,,
1997-12-31,33.39,,
1998-01-02,33.97,,
1998-01-05,34.56,,
1998-01-06,34.44,,
1998-01-07,34.11,,
1998-01-08,33.0,,
1998-01-09,31.53,,
1998-01-12,32.06,,
1998-01-13,31.92,,
1998-01-14,31.58,,
1998-01-15,31.53,,
1998-01-16,31.56,,
1998-01-20,31.78,,
1998-01-21,31.39,,
1998-01-22,31.11,,
1998-01-23,31.67,,
1998-01-26,32.17,,
1998-01-27,32.22,,
1998-01-28,33.94,,
1998-01-29,34.67,,
1998-01-30,34.42,,
1998-02-02,35.33,,
1998-02-03,35.81,,
1998-02-04,34.72,,
1998-02-05,34.19,,
1998-02-06,35.17,,
1998-02-09,34.97,,
1998-02-10,35.92,,
1998-02-11,36.14,,
1998-02-12,36.42,,
1998-02-13,36.19,,
1998-02-17,35.75,,
1998-02-18,36.22,,
1998-02-19,36.17,,
1998-02-20,35.86,,
1998-02-23,38.22,,
1998-02-24,35.47,,
1998-02-25,36.17,,
1998-02-26,36.36,,
1998-02-27,36.39,,
1998-03-02,36.31,,
1998-03-03,35.11,,
1998-03-04,35.47,,
1998-03-05,34.92,,
1998-03-06,35.56,,
1998-03-09,36.0,,
1998-03-10,36.92,,
1998-03-11,37.44,,
1998-03-12,38.19,,
1998-03-13,38.03,,
1998-03-16,38.19,,
1998-03-17,38.11,,
1998-03-18,37.5,,
1998-03-19,37.17,,
