date,ABT,dcf,Deviation
2016-07-21,43.04,44.90915859264426,-0.041620877594228944
2016-07-22,43.17,45.14915859264426,-0.04383600169609159
2016-07-25,43.41,45.33915859264426,-0.04254950141393332
2016-07-26,43.6,45.40915859264426,-0.03984127098398427
2016-07-27,43.67,46.18915859264426,-0.05454004076717345
2016-07-28,44.45,46.489158592644266,-0.04386309957794998
2016-07-29,44.75,47.029158592644265,-0.04846266998705662
2016-08-01,45.29,46.809158592644266,-0.032454302498037046
2016-08-02,45.07,46.68915859264426,-0.03467954106372251
2016-08-03,44.95,46.54915859264426,-0.03435418901206433
2016-08-04,44.81,46.999158592644264,-0.0465786762613849
2016-08-05,45.26,46.75915859264426,-0.03206128249023066
2016-08-08,45.02,46.819158592644264,-0.03842782840883707
2016-08-09,45.08,46.54915859264426,-0.03156144250642634
2016-08-10,44.81,46.78915859264426,-0.04229951236941898
2016-08-11,45.05,46.779158592644265,-0.036964294456466984
2016-08-12,45.04,46.889158592644264,-0.03943680475713107
2016-08-15,45.15,46.65915859264426,-0.03234431648928571
2016-08-16,44.92,46.419158592644266,-0.032296117338107555
2016-08-17,44.68,46.099158592644265,-0.030784913130078473
2016-08-18,44.36,45.97915859264426,-0.03521505486843102
2016-08-19,44.24,45.90915859264426,-0.03635785633657196
2016-08-22,44.17,45.639158592644264,-0.03219074667342903
2016-08-23,43.9,44.90915859264426,-0.022471108884448254
2016-08-24,43.17,44.57915859264426,-0.03161025549003471
2016-08-25,42.84,44.71915859264426,-0.04202133161229371
2016-08-26,42.98,44.989158592644266,-0.04465872791345704
2016-08-29,43.25,44.569158592644264,-0.029598014283850116
2016-08-30,42.83,43.75915859264427,-0.02123346569100759
2016-08-31,42.02,44.03915859264426,-0.04584916372542858
2016-09-01,42.3,43.82915859264427,-0.03488907023875443
2016-09-02,42.09,43.899158592644255,-0.041211691764575065
2016-09-06,42.16,43.639158592644264,-0.03389521338969148
2016-09-07,41.9,43.58915859264426,-0.03875180543010781
2016-09-08,41.85,42.749158592644264,-0.02103336351511209
2016-09-09,41.01,43.15915859264426,-0.04979611889399882
2016-09-12,41.42,42.379158592644266,-0.022632789901844474
2016-09-13,40.64,42.54915859264426,-0.04486947934557528
2016-09-14,40.81,42.85915859264426,-0.0478114517394177
2016-09-15,41.12,43.60915859264426,-0.05707880346639205
2016-09-16,41.87,43.419158592644266,-0.03567914816540718
2016-09-19,41.68,43.319158592644264,-0.03783911428331854
2016-09-20,41.58,43.65915859264426,-0.04762250715923233
2016-09-21,41.92,43.959158592644265,-0.04638757105295177
2016-09-22,42.22,43.929158592644264,-0.03890715523357313
2016-09-23,42.19,43.419158592644266,-0.028309129713363523
2016-09-26,41.68,44.069158592644264,-0.054213846348385886
2016-09-27,42.33,44.029158592644265,-0.03859166622657506
2016-09-28,42.29,43.179158592644264,-0.020592309383160035
2016-09-29,41.44,44.029158592644265,-0.05880554331276333
2016-09-30,42.29,44.23613591604392,-0.04399425663528811
2016-10-03,42.55,43.78613591604392,-0.028231217260506924
2016-10-04,42.1,44.42613591604392,-0.05235962723473919
2016-10-05,42.74,44.65613591604392,-0.04290868156721761
2016-10-06,42.97,44.65613591604392,-0.03775821354570297
2016-10-07,42.97,45.18613591604392,-0.04904459899296365
2016-10-10,43.5,42.84613591604391,0.015260748022583037
2016-10-11,41.16,42.66613591604391,-0.03530049965170523
2016-10-12,40.98,42.66613591604391,-0.039519302131362455
2016-10-13,40.98,42.47613591604392,-0.035222976002363016
2016-10-14,40.79,42.27613591604393,-0.035153068837588175
2016-10-17,40.59,42.85613591604392,-0.05287774708581572
2016-10-18,41.17,41.69613591604392,-0.012618337514615385
2016-10-19,40.01,42.42613591604392,-0.05694923338823865
2016-10-20,40.74,42.18613591604392,-0.03427988566959361
2016-10-21,40.5,42.09613591604391,-0.03791644722991272
2016-10-24,40.41,41.87613591604392,-0.035011251252582865
2016-10-25,40.19,41.64613591604392,-0.034964490318607266
2016-10-26,39.96,41.97613591604392,-0.048030526680120755
2016-10-27,40.29,41.22613591604392,-0.02270734074981806
2016-10-28,39.54,40.92613591604392,-0.033869210591672916
2016-10-31,39.24,40.736135916043914,-0.03672748733771425
2016-11-01,39.05,40.386135916043926,-0.03308402464701088
2016-11-02,38.7,40.06613591604392,-0.03409702195656128
2016-11-03,38.38,40.77613591604393,-0.05876319229898219
2016-11-04,39.09,41.54613591604392,-0.05911827566845829
2016-11-07,39.86,41.51613591604392,-0.039891379086749446
2016-11-08,39.83,41.756135916043924,-0.04612821262764033
2016-11-09,40.07,42.29613591604392,-0.052632134539729813
2016-11-10,40.61,41.82613591604392,-0.02907598058986427
2016-11-11,40.14,40.886135916043926,-0.018249117930245307
2016-11-14,39.2,41.49613591604392,-0.055333728438944796
2016-11-15,39.81,41.636135916043926,-0.04385939943433237
2016-11-16,39.95,42.07613591604392,-0.0505306837178745
2016-11-17,40.39,41.52613591604393,-0.027359538540762007
2016-11-18,39.84,41.44613591604392,-0.038752368116955815
2016-11-21,39.76,39.78613591604392,-0.0006569101382217779
2016-11-22,38.1,40.66613591604391,-0.06310252642005998
2016-11-23,38.98,40.84613591604391,-0.0456869633857071
2016-11-25,39.16,40.42613591604392,-0.03131973628826179
2016-11-28,38.74,40.41613591604391,-0.04147194871686233
2016-11-29,38.73,39.756135916043924,-0.025810755809138386
2016-11-30,38.07,39.28613591604392,-0.030955854722970244
2016-12-01,37.6,39.58613591604392,-0.050172512928672974
2016-12-02,37.9,40.11613591604392,-0.055243005474951756
2016-12-05,38.43,40.10613591604392,-0.04179250575404858
2016-12-06,38.42,40.16613591604391,-0.04347283790737855
2016-12-07,38.48,40.36613591604392,-0.046725698986071706
2016-12-08,38.68,40.886135916043926,-0.05395804388494996
2016-12-09,39.2,40.886135916043926,-0.04123979628464414
2016-12-12,39.2,41.12613591604392,-0.046834838069299445
2016-12-13,39.44,40.506135916043924,-0.026320355964184805
2016-12-14,38.82,40.61613591604392,-0.044222225367687495
2016-12-15,38.93,39.78613591604392,-0.021518448482921837
2016-12-16,38.1,40.02613591604393,-0.0481219551166282
2016-12-19,38.34,39.87613591604392,-0.03852268733555653
2016-12-20,38.19,39.92613591604392,-0.04348369498352256
2016-12-21,38.24,39.97613591604392,-0.04342930791735533
2016-12-22,38.29,40.10613591604392,-0.04528324343800472
2016-12-23,38.42,40.28613591604392,-0.04632203793217926
2016-12-27,38.6,39.90613591604392,-0.03273020266336535
2016-12-28,38.22,39.99613591604392,-0.04440768777694459
2016-12-29,38.31,40.09613591604391,-0.0445463353322586
2016-12-30,38.41,51.605630478759274,-0.255701371271698
2017-01-03,39.05,51.91563047875927,-0.24781805325513884
2017-01-04,39.36,52.25563047875927,-0.24677973187982205
2017-01-05,39.7,53.33563047875927,-0.2556570599496262
2017-01-06,40.78,53.29563047875927,-0.23483408238781067
2017-01-09,40.74,53.84563047875927,-0.24339264601849364
2017-01-10,41.29,53.635630478759275,-0.23017591792173264
2017-01-11,41.08,53.27563047875927,-0.2289157419473733
2017-01-12,40.72,53.48563047875927,-0.2386740207508422
2017-01-13,40.93,53.455630478759275,-0.23431826295148395
2017-01-17,40.9,53.315630478759275,-0.23287036779403014
2017-01-18,40.76,52.955630478759275,-0.23029903276576025
2017-01-19,40.4,53.01563047875927,-0.23796058567696798
2017-01-20,40.46,52.89563047875927,-0.23509749985403638
2017-01-23,40.34,52.86563047875927,-0.23693334147961986
2017-01-24,40.31,52.86563047875927,-0.23750081792373512
2017-01-25,40.31,53.51563047875927,-0.24676212090971583
2017-01-26,40.96,53.55563047875927,-0.2351877919494353
2017-01-27,41.0,53.565630478759275,-0.2345838248602713
2017-01-30,41.01,54.32563047875927,-0.2451077025965771
2017-01-31,41.77,54.885630478759275,-0.23896291915303802
2017-02-01,42.33,55.30563047875927,-0.2346168078445956
2017-02-02,42.75,55.33563047875927,-0.22744171106156097
2017-02-03,42.78,54.98563047875927,-0.2219785491679368
2017-02-06,42.43,55.44563047875927,-0.23474582877627193
2017-02-07,42.89,54.955630478759275,-0.21955221646347456
2017-02-08,42.4,55.09563047875927,-0.23042898989337735
2017-02-09,42.54,55.29563047875927,-0.23068062283255997
2017-02-10,42.74,55.77563047875927,-0.23371551996572326
2017-02-13,43.22,56.205630478759275,-0.23103789367982785
2017-02-14,43.65,56.55563047875927,-0.22819355684853104
2017-02-15,44.0,56.75563047875927,-0.2247465206739806
2017-02-16,44.2,57.245630478759274,-0.22788866800235164
2017-02-17,44.69,57.565630478759275,-0.22366871293992274
2017-02-21,45.01,57.565630478759275,-0.21810984044363224
2017-02-22,45.01,57.955630478759275,-0.22337140277516
2017-02-23,45.4,58.23563047875927,-0.22040854324468784
2017-02-24,45.68,58.01563047875927,-0.21262598332488347
2017-02-27,45.46,57.635630478759275,-0.2112517964602888
2017-02-28,45.08,58.14563047875927,-0.22470528518101074
2017-03-01,45.59,58.245630478759274,-0.2172803414562482
2017-03-02,45.69,57.80563047875927,-0.2095925669941645
2017-03-03,45.25,57.68563047875927,-0.21557587869891204
2017-03-06,45.13,57.55563047875927,-0.2158890516079901
2017-03-07,45.0,57.91563047875927,-0.22300768155318818
2017-03-08,45.36,58.18563047875927,-0.22042608068741787
2017-03-09,45.63,58.27563047875927,-0.2169968883196972
2017-03-10,45.72,58.08563047875927,-0.2128862229236047
2017-03-13,45.53,57.355630478759274,-0.20618081224194207
2017-03-14,44.8,57.87563047875927,-0.22592635917043036
2017-03-15,45.32,57.53563047875927,-0.21231418474277397
2017-03-16,44.98,57.745630478759274,-0.22106660491749053
2017-03-17,45.19,57.53563047875927,-0.21457365420401497
2017-03-20,44.98,57.355630478759274,-0.21577010618586767
2017-03-21,44.8,57.36563047875927,-0.21904458076882705
2017-03-22,44.81,57.32563047875927,-0.21832521289751283
2017-03-23,44.77,57.28563047875927,-0.2184776596532335
2017-03-24,44.73,57.25563047875927,-0.21876678981652364
2017-03-27,44.7,57.25563047875927,-0.2192907557522603
2017-03-28,44.7,57.22563047875927,-0.21888147625404442
2017-03-29,44.67,57.105630478759274,-0.21776540026792568
2017-03-30,44.55,56.96563047875927,-0.21794949646679818
2017-03-31,44.41,49.4873035307271,-0.10259810433143846
2017-04-03,44.47,49.1973035307271,-0.09608867135928645
2017-04-04,44.18,48.817303530727095,-0.09499302901497286
2017-04-05,43.8,48.68730353072709,-0.10038147887246751
2017-04-06,43.67,48.847303530727096,-0.10598954612653988
2017-04-07,43.83,48.607303530727094,-0.09828365664651861
2017-04-10,43.59,48.597303530727096,-0.10303665361929137
2017-04-11,43.58,48.497303530727095,-0.10139333886082091
2017-04-12,43.48,47.68730353072709,-0.08822691197073329
2017-04-13,42.67,48.32730353072709,-0.11706226330484404
2017-04-17,43.31,48.4473035307271,-0.10603899817600426
2017-04-18,43.43,48.607303530727094,-0.10651287264791931
2017-04-19,43.59,48.997303530727095,-0.11035920634563234
2017-04-20,43.98,48.54730353072709,-0.09407944826093806
2017-04-21,43.53,49.14730353072709,-0.1142952538019737
2017-04-24,44.13,48.777303530727096,-0.09527594176663623
2017-04-25,43.76,48.817303530727095,-0.1035965357558899
2017-04-26,43.8,48.6673035307271,-0.10001177746891254
2017-04-27,43.65,48.65730353072709,-0.10290959768382935
2017-04-28,43.64,48.497303530727095,-0.10015615667476407
2017-05-01,43.48,48.61730353072709,-0.10566821188427733
2017-05-02,43.6,48.7373035307271,-0.1054080377567096
2017-05-03,43.72,49.607303530727094,-0.11867816050675806
2017-05-04,44.59,49.65730353072709,-0.10204548315015793
2017-05-05,44.64,49.6973035307271,-0.10176213137198165
2017-05-08,44.68,49.68730353072709,-0.10077631859475988
2017-05-09,44.67,49.51730353072709,-0.09789110442411675
2017-05-10,44.5,48.8773035307271,-0.08955697664408335
2017-05-11,43.86,48.97730353072709,-0.10448316182855244
2017-05-12,43.96,49.0573035307271,-0.1039050898411975
2017-05-15,44.04,48.707303530727096,-0.09582348420874331
2017-05-16,43.69,48.097303530727096,-0.09163306894972767
2017-05-17,43.08,47.997303530727095,-0.10244957880975791
2017-05-18,42.98,48.177303530727094,-0.10787867210983071
2017-05-19,43.16,48.747303530727095,-0.1146176942321585
2017-05-22,43.73,48.6973035307271,-0.10200366695032348
2017-05-23,43.68,48.54730353072709,-0.10025898817730272
2017-05-24,43.53,48.967303530727094,-0.1110394720288237
2017-05-25,43.95,49.72730353072709,-0.11617970652997955
2017-05-26,44.71,50.01730353072709,-0.10610934928682547
2017-05-30,45.0,50.677303530727094,-0.11202852431335031
2017-05-31,45.66,51.11730353072709,-0.10676039528271786
2017-06-01,46.1,51.51730353072709,-0.1051550286884868
2017-06-02,46.5,51.637303530727095,-0.09948822226300236
2017-06-05,46.62,51.3773035307271,-0.09259543035149576
2017-06-06,46.36,51.57730353072709,-0.10115502699009637
2017-06-07,46.56,51.7373035307271,-0.10006906385548797
2017-06-08,46.72,52.3073035307271,-0.10681689082758639
2017-06-09,47.29,52.18730353072709,-0.09384089997759004
2017-06-12,47.17,52.47730353072709,-0.10113521796369551
2017-06-13,47.46,52.65730353072709,-0.09870052551578734
2017-06-14,47.64,53.137303530727095,-0.10345469501568205
2017-06-15,48.12,53.22730353072709,-0.09595270081225793
2017-06-16,48.21,53.90730353072709,-0.10568704345376201
2017-06-19,48.89,53.787303530727094,-0.09104943377444841
2017-06-20,48.77,53.58730353072709,-0.08989636002051926
2017-06-21,48.57,54.287303530727094,-0.10531566607450027
2017-06-22,49.27,54.097303530727096,-0.08923371805371405
2017-06-23,49.08,53.927303530727094,-0.08988588735880632
2017-06-26,48.91,53.68730353072709,-0.08898386055080754
2017-06-27,48.67,53.497303530727095,-0.09023452047362446
2017-06-28,48.48,53.747303530727095,-0.09800126117426156
2017-06-29,48.73,53.6273035307271,-0.09132108475155887
2017-06-30,48.61,54.26361984080197,-0.10418803348152039
2017-07-03,48.71,54.55361984080197,-0.10711699531313934
2017-07-05,49.0,53.49361984080197,-0.08400291201408816
2017-07-06,47.94,53.99361984080197,-0.11211731790998325
2017-07-07,48.44,53.78361984080197,-0.09935403858310277
2017-07-10,48.23,53.70361984080197,-0.10192273550698949
2017-07-11,48.15,53.98361984080197,-0.10806277641264805
2017-07-12,48.43,53.63361984080197,-0.097021604289392
2017-07-13,48.08,54.46361984080197,-0.11720887923831347
2017-07-14,48.91,54.31361984080197,-0.09948922308327934
2017-07-17,48.76,54.29361984080197,-0.1019202598210891
2017-07-18,48.74,54.98361984080197,-0.11355417956983505
2017-07-19,49.43,56.40361984080197,-0.12363780658909607
2017-07-20,50.85,56.393619840801975,-0.09830225221313149
2017-07-21,50.84,56.35361984080197,-0.0978396748314988
2017-07-24,50.8,56.38361984080197,-0.09902911264951086
2017-07-25,50.83,55.95361984080197,-0.09156905049895936
2017-07-26,50.4,55.66361984080197,-0.09456122070134731
2017-07-27,50.11,55.16361984080197,-0.0916114616007132
2017-07-28,49.61,54.73361984080197,-0.0936101039124494
2017-07-31,49.18,54.70361984080197,-0.10097357097897297
2017-08-01,49.15,54.78361984080197,-0.1028340196791111
2017-08-02,49.23,54.71361984080197,-0.10022403666139146
2017-08-03,49.16,54.81361984080197,-0.10314261049027729
2017-08-04,49.26,54.85361984080197,-0.10197357725954936
2017-08-07,49.3,54.433619840801974,-0.09430972725708664
2017-08-08,48.88,54.323619840801975,-0.10020723686592992
2017-08-09,48.77,53.613619840801974,-0.09034308549179126
2017-08-10,48.06,54.09361984080197,-0.1115403232129587
2017-08-11,48.54,54.63361984080197,-0.1115360808703193
2017-08-14,49.08,54.37361984080197,-0.09735639923001116
2017-08-15,48.82,55.363619840801974,-0.11819349709462901
2017-08-16,49.81,54.84361984080197,-0.09178132033249031
2017-08-17,49.29,54.29361984080197,-0.09215852351479659
2017-08-18,48.74,54.433619840801974,-0.10459748694747262
2017-08-21,48.88,55.26361984080197,-0.11551215535991444
2017-08-22,49.71,55.19361984080197,-0.09935242255569898
2017-08-23,49.64,54.933619840801974,-0.09636393625875961
2017-08-24,49.38,54.90361984080197,-0.10060574979970738
2017-08-25,49.35,55.81361984080197,-0.11580721442612485
2017-08-28,50.26,55.70361984080197,-0.0977247054385254
2017-08-29,50.15,55.66361984080197,-0.099052484487551
2017-08-30,50.11,56.49361984080197,-0.11299718196127095
2017-08-31,50.94,56.73361984080197,-0.1021196929978948
2017-09-01,51.18,56.58361984080197,-0.09549795251708992
2017-09-05,51.03,56.74361984080197,-0.1006918461816837
2017-09-06,51.19,57.04361984080197,-0.10261655654284085
2017-09-07,51.49,57.573619840801975,-0.10566679423013381
2017-09-08,52.02,58.003619840801974,-0.10315942103656195
2017-09-11,52.45,57.80361984080197,-0.09261738028771338
2017-09-12,52.25,57.55361984080197,-0.0921509343021728
2017-09-13,52.0,57.24361984080197,-0.09160182139747275
2017-09-14,51.69,57.31361984080197,-0.0981201301963216
2017-09-15,51.76,57.63361984080197,-0.10191308227778051
2017-09-18,52.08,56.96361984080197,-0.0857322595447827
2017-09-19,51.41,57.44361984080197,-0.1050355088610958
2017-09-20,51.89,56.98361984080197,-0.08938743896987023
2017-09-21,51.43,58.06361984080197,-0.11424743856807307
2017-09-22,52.51,58.16361984080197,-0.09720199424101073
2017-09-25,52.61,58.40361984080197,-0.09919967044156452
2017-09-26,52.85,57.70361984080197,-0.08411291794505404
2017-09-27,52.15,59.19361984080197,-0.11899288909422001
2017-09-28,53.64,58.91361984080197,-0.08951444258649344
2017-09-29,53.36,59.98635170796071,-0.11046432262159622
2017-10-02,53.68,60.05635170796071,-0.10617281147824864
2017-10-03,53.75,60.64635170796071,-0.11371420561569356
2017-10-04,54.34,61.22635170796071,-0.1124736574344235
2017-10-05,54.92,61.30635170796071,-0.1041711263195495
2017-10-06,55.0,60.96635170796071,-0.09786302674859992
2017-10-09,54.66,61.70635170796071,-0.11419167578257039
2017-10-10,55.4,60.74635170796071,-0.0880110748652595
2017-10-11,54.44,61.01635170796071,-0.10778015276030839
2017-10-12,54.71,60.95635170796071,-0.10247253211423657
2017-10-13,54.65,60.93635170796071,-0.10316258738442763
2017-10-16,54.63,61.36635170796071,-0.10977272593975695
2017-10-17,55.06,62.07635170796071,-0.11302777168621736
2017-10-18,55.77,62.30635170796071,-0.10490666727844333
2017-10-19,56.0,62.62635170796071,-0.10580772354201184
2017-10-20,56.32,62.386351707960706,-0.09723844305495133
2017-10-23,56.08,61.68635170796071,-0.09088479951777084
2017-10-24,55.38,61.79635170796071,-0.10383059081356971
2017-10-25,55.49,61.78635170796071,-0.1019052190962988
2017-10-26,55.48,61.67635170796071,-0.1004656004508927
2017-10-27,55.37,60.59635170796071,-0.08624861993587829
2017-10-30,54.29,60.53635170796071,-0.10318348449695725
2017-10-31,54.23,60.30635170796071,-0.10075807167686124
2017-11-01,54.0,60.67635170796071,-0.11003218750023791
2017-11-02,54.37,61.77635170796071,-0.1198897555973073
2017-11-03,55.47,61.316351707960706,-0.09534735099384062
2017-11-06,55.01,61.46635170796071,-0.10503879811569372
2017-11-07,55.16,61.55635170796071,-0.10391050688492165
2017-11-08,55.25,61.75635170796071,-0.1053551825523723
2017-11-09,55.45,61.10635170796071,-0.09256569161571826
2017-11-10,54.8,61.60635170796071,-0.11048133056515996
2017-11-13,55.3,61.316351707960706,-0.0981198577602197
2017-11-14,55.01,61.136351707960706,-0.10020800287896448
2017-11-15,54.83,61.84635170796071,-0.11344810994013055
2017-11-16,55.54,61.86635170796071,-0.10225836069700978
2017-11-17,55.56,61.59635170796071,-0.09799852654553509
2017-11-20,55.29,62.42635170796071,-0.11431633457206625
2017-11-21,56.12,62.10635170796071,-0.09638871940361282
2017-11-22,55.8,62.43635170796071,-0.10628987002638357
2017-11-24,56.13,62.45635170796071,-0.10129236714853362
2017-11-27,56.15,62.32635170796071,-0.09909695560075327
2017-11-28,56.02,61.886351707960706,-0.09479233378700025
2017-11-29,55.58,62.67635170796071,-0.11322215659625556
2017-11-30,56.37,62.28635170796071,-0.09498632598840362
2017-12-01,55.98,61.01635170796071,-0.08254101674360881
2017-12-04,54.71,61.09635170796071,-0.10452918266686917
2017-12-05,54.79,60.96635170796071,-0.10130754973737799
2017-12-06,54.66,60.99635170796071,-0.10388083107491408
2017-12-07,54.69,60.94635170796071,-0.10265342440741232
2017-12-08,54.64,61.24635170796071,-0.10786522827451983
2017-12-11,54.94,62.00635170796071,-0.11396173961728984
2017-12-12,55.7,61.36635170796071,-0.09233646045843791
2017-12-13,55.06,61.03635170796071,-0.09791462858978905
2017-12-14,54.73,61.80635170796071,-0.11449230560310308
2017-12-15,55.5,62.70635170796071,-0.11492219706103302
2017-12-18,56.4,63.10635170796071,-0.10627062928619158
2017-12-19,56.8,63.32635170796071,-0.10305901938039941
2017-12-20,57.02,63.23635170796071,-0.09830345268286789
2017-12-21,56.93,63.23635170796071,-0.0997266846937157
2017-12-22,56.93,63.30635170796071,-0.10072214771395349
2017-12-26,57.0,63.77635170796071,-0.1062517928117056
2017-12-27,57.47,63.76635170796071,-0.09874097450010866
2017-12-28,57.46,63.37635170796071,-0.09335267096508415
2017-12-29,57.07,64.16850200114351,-0.11062284111006693
2018-01-02,58.79,64.2985020011435,-0.08567076727612633
2018-01-03,58.92,64.19850200114351,-0.0822215758406557
2018-01-04,58.82,64.36850200114351,-0.08619902325899931
2018-01-05,58.99,64.19850200114351,-0.08113120771962457
2018-01-08,58.82,64.2985020011435,-0.08520419342033925
2018-01-09,58.92,64.20850200114351,-0.0823645130523264
2018-01-10,58.83,64.3285020011435,-0.08547536208826634
2018-01-11,58.95,64.2185020011435,-0.08204025065937681
2018-01-12,58.84,63.81850200114351,-0.07801032373110695
2018-01-16,58.44,64.36850200114351,-0.09210253177925742
2018-01-17,58.99,64.44850200114351,-0.08469556051196747
2018-01-18,59.07,64.6885020011435,-0.08685472421426899
2018-01-19,59.31,64.94850200114351,-0.08681496612568884
2018-01-22,59.57,64.6085020011435,-0.07798512339837771
2018-01-23,59.23,67.09850200114352,-0.11726792352248672
2018-01-24,61.72,68.59850200114352,-0.10027189808064396
2018-01-25,63.22,68.7985020011435,-0.08108464339893307
2018-01-26,63.42,68.6885020011435,-0.07670136700689434
2018-01-29,63.31,67.81850200114351,-0.06647893816745598
2018-01-30,62.44,67.53850200114351,-0.07549030330961726
2018-01-31,62.16,67.55850200114351,-0.07990855097781968
2018-02-01,62.18,67.06850200114351,-0.07288819423848425
2018-02-02,61.69,64.1085020011435,-0.037725136692483785
2018-02-05,58.73,64.23850200114352,-0.08575078542531178
2018-02-06,58.86,64.0485020011435,-0.08100895163872635
2018-02-07,58.67,61.64850200114351,-0.04831426400414829
2018-02-08,56.27,62.54850200114351,-0.10037813537131113
2018-02-09,57.17,62.78850200114351,-0.08948297573720088
2018-02-12,57.41,63.01850200114351,-0.0889977042145772
2018-02-13,57.64,63.65850200114351,-0.09454356938897801
2018-02-14,58.28,64.87850200114352,-0.10170552336469196
2018-02-15,59.5,65.5485020011435,-0.09227521326174604
2018-02-16,60.17,64.4985020011435,-0.06711011677553014
2018-02-20,59.12,64.36850200114351,-0.08153835863774295
2018-02-21,58.99,64.36850200114351,-0.08355797997362069
2018-02-22,58.99,65.08850200114351,-0.09369553475107428
2018-02-23,59.71,65.90850200114352,-0.0940470775839507
2018-02-26,60.53,65.92850200114351,-0.08188419025583016
2018-02-27,60.55,65.70850200114351,-0.07850585303335245
2018-02-28,60.33,64.16850200114351,-0.0598190994247475
2018-03-01,58.79,64.83850200114351,-0.0932856530374011
2018-03-02,59.46,65.7485020011435,-0.09564479508649693
2018-03-05,60.37,66.25850200114351,-0.08887164398980663
2018-03-06,60.88,66.66850200114351,-0.08682513971956685
2018-03-07,61.29,67.2485020011435,-0.0886042339060904
2018-03-08,61.87,68.97850200114351,-0.10305387613412753
2018-03-09,63.6,68.9985020011435,-0.0782408580559334
2018-03-12,63.62,68.5785020011435,-0.07230402905360678
2018-03-13,63.2,68.23850200114352,-0.07383664431934744
2018-03-14,62.86,67.9685020011435,-0.07515984390913255
2018-03-15,62.59,68.55850200114351,-0.08705706552695613
2018-03-16,63.18,67.63850200114351,-0.06591662838819423
2018-03-19,62.26,68.02850200114351,-0.08479537005013793
2018-03-20,62.65,67.7985020011435,-0.07593828549569825
2018-03-21,62.42,66.30850200114351,-0.05864258554772428
2018-03-22,60.93,64.87850200114352,-0.060859944039304725
2018-03-23,59.5,66.44850200114351,-0.10456973132402492
2018-03-26,61.07,65.65850200114352,-0.06988435406375249
2018-03-27,60.28,64.6085020011435,-0.06699585762051707
2018-03-28,59.23,65.2985020011435,-0.0929347812762571
2018-03-29,59.92,60.39492498065461,-0.007863657100439014
2018-04-02,58.21,61.18492498065461,-0.048621862028844776
2018-04-03,59.0,61.64492498065461,-0.0429058025698732
2018-04-04,59.46,62.044924980654606,-0.041662150151049016
2018-04-05,59.86,59.75492498065461,0.0017584327882498307
2018-04-06,57.57,60.404924980654606,-0.04693201724135121
2018-04-09,58.22,61.32492498065461,-0.050630717960667426
2018-04-10,59.14,60.6349249806546,-0.024654520165260374
2018-04-11,58.45,61.014924980654605,-0.042037665070764896
2018-04-12,58.83,60.6749249806546,-0.030406712183704165
2018-04-13,58.49,61.4549249806546,-0.04824552274025118
2018-04-16,59.27,61.984924980654604,-0.04379976230513993
2018-04-17,59.8,61.7049249806546,-0.03087152251221159
2018-04-18,59.52,62.0649249806546,-0.04100423840756828
2018-04-19,59.88,61.374924980654605,-0.024357259599515624
2018-04-20,59.19,61.0249249806546,-0.030068451230973126
2018-04-23,58.84,60.4949249806546,-0.02735642669502969
2018-04-24,58.31,60.834924980654606,-0.04150453019310085
2018-04-25,58.65,61.68492498065461,-0.04920043238451555
2018-04-26,59.5,61.7449249806546,-0.03635804855796587
2018-04-27,59.56,60.3149249806546,-0.012516387625396752
2018-04-30,58.13,61.00492498065461,-0.04712611287639934
2018-05-01,58.82,60.03492498065461,-0.02023697008110026
2018-05-02,57.85,60.11492498065461,-0.03767658333406343
2018-05-03,57.93,60.9249249806546,-0.04915763099594417
2018-05-04,58.74,61.50492498065461,-0.044954529763661544
2018-05-07,59.32,60.89492498065461,-0.025862992378345773
2018-05-08,58.71,61.584924980654606,-0.046682284366794224
2018-05-09,59.4,62.7449249806546,-0.05330988891429711
2018-05-10,60.56,63.444924980654605,-0.04547132779389784
2018-05-11,61.26,64.20492498065461,-0.045867586973147856
2018-05-14,62.02,62.724924980654606,-0.01123835510161253
2018-05-15,60.54,62.9549249806546,-0.038359587933695205
2018-05-16,60.77,63.2449249806546,-0.039132388589465994
2018-05-17,61.06,63.89492498065461,-0.04436854697791626
2018-05-18,61.71,64.2949249806546,-0.040204183789503856
2018-05-21,62.11,63.57492498065461,-0.023042496410343727
2018-05-22,61.39,64.0249249806546,-0.041154675018373776
2018-05-23,61.84,64.6949249806546,-0.044129040747914905
2018-05-24,62.51,64.5549249806546,-0.031677288468190734
2018-05-25,62.37,63.484924980654604,-0.01756204297310504
2018-05-29,61.3,64.25492498065461,-0.04598752518261062
2018-05-30,62.07,63.71492498065461,-0.025816949186615923
2018-05-31,61.53,64.59492498065461,-0.047448386720357894
2018-06-01,62.41,65.20492498065461,-0.04286370978087661
2018-06-04,63.02,65.2149249806546,-0.033656789167597734
2018-06-05,63.03,65.7249249806546,-0.04100308948922837
2018-06-06,63.54,65.3649249806546,-0.027919025091740157
2018-06-07,63.18,65.45492498065461,-0.034755596791638976
2018-06-08,63.27,65.31492498065461,-0.03130869370607536
2018-06-11,63.13,65.1049249806546,-0.030334494375677923
2018-06-12,62.92,64.81492498065461,-0.02923593572344929
2018-06-13,62.63,65.14492498065461,-0.038605079081777016
2018-06-14,62.96,65.09492498065461,-0.0327971033270118
2018-06-15,62.91,65.00492498065461,-0.03222717326845714
2018-06-18,62.82,64.5249249806546,-0.026422734798463687
2018-06-19,62.34,64.3249249806546,-0.030857789282327963
