date,EXC,dcf,Deviation
2015-10-22,31.01,38.08763306908267,-0.1858249646609802
2015-10-23,29.86,37.39763306908267,-0.20155374686838612
2015-10-26,29.17,36.777633069082675,-0.20685488527205065
2015-10-27,28.55,36.78763306908267,-0.2239239761257107
2015-10-28,28.56,36.817633069082675,-0.22428473480596878
2015-10-29,28.59,36.14763306908267,-0.20907684480029676
2015-10-30,27.92,36.597633069082676,-0.2371091336071527
2015-11-02,28.37,36.737633069082676,-0.22776734291367917
2015-11-03,28.51,37.32763306908267,-0.2362226678762025
2015-11-04,29.1,36.96763306908267,-0.2128249069768724
2015-11-05,28.74,36.317633069082675,-0.20864886912284875
2015-11-06,28.09,37.03763306908267,-0.24158220511536277
2015-11-09,28.81,36.96763306908267,-0.22066960721662188
2015-11-10,28.74,37.097633069082676,-0.22528750159125288
2015-11-11,28.87,36.78763306908267,-0.21522540072676943
2015-11-12,28.56,36.567633069082675,-0.2189814433423911
2015-11-13,28.34,36.87763306908267,-0.23151250117080913
2015-11-16,28.65,35.917633069082676,-0.20234164804524768
2015-11-17,27.69,36.347633069082676,-0.23818973446298108
2015-11-18,28.12,36.387633069082675,-0.22720997140392185
2015-11-19,28.16,36.22763306908267,-0.22269280065022345
2015-11-20,28.0,35.89763306908267,-0.22000428423467888
2015-11-23,27.67,36.00763306908267,-0.231551822722878
2015-11-24,27.78,35.927633069082674,-0.2267790102792514
2015-11-25,27.7,35.847633069082676,-0.2272851056409
2015-11-27,27.62,35.53763306908267,-0.22279573469880076
2015-11-30,27.31,36.07763306908267,-0.24302129389403437
2015-12-01,27.85,35.567633069082675,-0.2169847246819261
2015-12-02,27.34,35.36763306908267,-0.22697682520632656
2015-12-03,27.14,34.93763306908267,-0.22318721630810834
2015-12-04,26.71,34.987633069082676,-0.23658739797398087
2015-12-07,26.76,34.76763306908267,-0.23031861424594657
2015-12-08,26.54,34.79763306908267,-0.23730444690559982
2015-12-09,26.57,34.707633069082675,-0.23446234587317982
2015-12-10,26.48,34.167633069082676,-0.22499753066123263
2015-12-11,25.94,33.68763306908267,-0.22998448876460775
2015-12-14,25.46,33.87763306908267,-0.24847169965852045
2015-12-15,25.65,34.667633069082676,-0.2601167795653402
2015-12-16,26.44,34.82763306908267,-0.24083270466429074
2015-12-17,26.6,35.12763306908267,-0.2427613910767077
2015-12-18,26.9,35.65763306908267,-0.2456033201114538
2015-12-21,27.43,35.747633069082674,-0.23267646988008306
2015-12-22,27.52,36.01763306908267,-0.23592980284917697
2015-12-23,27.79,35.97763306908267,-0.2275756454951091
2015-12-24,27.75,35.987633069082676,-0.22890177448651672
2015-12-28,27.76,36.177633069082674,-0.23267506342962951
2015-12-29,27.95,35.917633069082676,-0.22183068282250173
2015-12-30,27.69,35.997633069082674,-0.23078275877582233
2015-12-31,27.77,35.25107502799552,-0.2122226066028976
2016-01-04,27.97,35.441075027995524,-0.2108027203490298
2016-01-05,28.16,35.47107502799552,-0.20611371440604087
2016-01-06,28.19,35.12107502799552,-0.19734803170092774
2016-01-07,27.84,35.10107502799552,-0.20686189873684246
2016-01-08,27.82,35.34107502799552,-0.21281398548396402
2016-01-11,28.06,35.22107502799552,-0.20331790049859433
2016-01-12,27.94,34.82107502799552,-0.19761236614502153
2016-01-13,27.54,35.191075027995524,-0.21741521172367917
2016-01-14,27.91,34.74107502799552,-0.19662819940058884
2016-01-15,27.46,34.92107502799552,-0.21365536490540815
2016-01-19,27.64,34.06107502799552,-0.18851651108245715
2016-01-20,26.78,34.70107502799552,-0.22826598373696194
2016-01-21,27.42,35.31107502799552,-0.22347308944118172
2016-01-22,28.03,34.441075027995524,-0.1861461938335044
2016-01-25,27.16,35.12107502799552,-0.22667515221699885
2016-01-26,27.84,35.33107502799552,-0.21202510883294
2016-01-27,28.05,35.99107502799552,-0.2206401176352355
2016-01-28,28.71,36.85107502799552,-0.22091825060220893
2016-01-29,29.57,37.28107502799552,-0.20683617685930555
2016-02-01,30.0,37.42107502799552,-0.19831271609497192
2016-02-02,30.14,38.89107502799552,-0.22501499435785988
2016-02-03,31.61,39.53107502799552,-0.20037590736871924
2016-02-04,32.25,40.18107502799552,-0.19738334582809614
2016-02-05,32.9,39.64107502799552,-0.17005278043632277
2016-02-08,32.36,39.22107502799552,-0.17493337505660334
2016-02-09,31.94,38.40107502799552,-0.16825245187238125
2016-02-10,31.12,37.59107502799552,-0.1721439204166484
2016-02-11,30.31,37.74107502799552,-0.19689622043048083
2016-02-12,30.46,38.30107502799552,-0.20472206125452674
2016-02-16,31.02,38.37107502799552,-0.1915785529238413
2016-02-17,31.09,38.73107502799552,-0.1972853844741571
2016-02-18,31.45,38.52107502799552,-0.1835638030054083
2016-02-19,31.24,38.97107502799552,-0.19837982458635728
2016-02-22,31.69,38.47107502799552,-0.1762642458798177
2016-02-23,31.19,39.03107502799552,-0.2008931350820189
2016-02-24,31.75,39.261075027995524,-0.1913109873491664
2016-02-25,31.98,39.011075027995524,-0.1802327934554434
2016-02-26,31.73,38.77107502799552,-0.18160639143772406
2016-02-29,31.49,39.05107502799552,-0.19362015059956805
2016-03-01,31.77,39.60107502799552,-0.1977490515714393
2016-03-02,32.32,40.36107502799552,-0.19922846510946535
2016-03-03,33.08,40.64107502799552,-0.18604515315569503
2016-03-04,33.36,41.20107502799552,-0.19031238924391236
2016-03-07,33.92,41.511075027995524,-0.18286866873180274
2016-03-08,34.23,41.45107502799552,-0.1742071833630009
2016-03-09,34.17,42.011075027995524,-0.18664304645311625
2016-03-10,34.73,42.011075027995524,-0.17331322807482386
2016-03-11,34.73,41.93107502799552,-0.17173599825875396
2016-03-14,34.65,41.78107502799552,-0.17067715522440063
2016-03-15,34.5,42.06107502799552,-0.17976418869377275
2016-03-16,34.78,42.191075027995524,-0.17565504133464171
2016-03-17,34.91,42.12107502799552,-0.17119874132373702
2016-03-18,34.84,42.16107502799552,-0.17364535944907067
2016-03-21,34.88,42.28107502799552,-0.1750446274862939
2016-03-22,35.0,42.00107502799552,-0.16668799604126805
2016-03-23,34.72,42.59107502799552,-0.18480573741850348
2016-03-24,35.31,42.441075027995524,-0.16802295943944945
2016-03-28,35.16,42.97107502799552,-0.1817751830250146
2016-03-29,35.69,42.71107502799552,-0.16438535024916767
2016-03-30,35.43,43.14107502799552,-0.1787409104430424
2016-03-31,35.86,36.69783783783784,-0.022830713938519098
2016-04-01,35.66,36.54783783783784,-0.024292485968039013
2016-04-04,35.51,35.637837837837836,-0.0035871378735021775
2016-04-05,34.6,35.34783783783784,-0.021156536964683004
2016-04-06,34.31,35.387837837837836,-0.0304578607706113
2016-04-07,34.35,35.73783783783784,-0.03883385010965734
2016-04-08,34.7,35.57783783783784,-0.024673726431577503
2016-04-11,34.54,36.11783783783784,-0.04368583315872976
2016-04-12,35.08,35.79783783783784,-0.020052547337903626
2016-04-13,34.76,35.97783783783784,-0.03384966721254834
2016-04-14,34.94,35.40783783783784,-0.013212832706150035
2016-04-15,34.37,35.46783783783784,-0.03095305225137368
2016-04-18,34.43,35.83783783783784,-0.03928355957767726
2016-04-19,34.8,34.86783783783784,-0.0019455705327453554
2016-04-20,33.83,34.39783783783784,-0.01650795147400852
2016-04-21,33.36,35.12783783783784,-0.05032583690458792
2016-04-22,34.09,35.207837837837836,-0.03174968718574622
2016-04-25,34.17,35.65783783783784,-0.0417254081586248
2016-04-26,34.62,36.387837837837836,-0.0485832064470606
2016-04-27,35.35,36.19783783783784,-0.023422333721589972
2016-04-28,35.16,36.12783783783784,-0.026789254374481097
2016-04-29,35.09,36.12783783783784,-0.028726818430049317
2016-05-02,35.09,35.817837837837835,-0.020320540874997906
2016-05-03,34.78,36.29783783783784,-0.04181620526872276
2016-05-04,35.26,36.41783783783784,-0.031793151559230015
2016-05-05,35.38,36.71783783783784,-0.036435637734071435
2016-05-06,35.68,36.287837837837834,-0.016750456187390572
2016-05-09,35.25,36.23783783783784,-0.027259844868735117
2016-05-10,35.2,36.37783783783784,-0.03237789565966798
2016-05-11,35.34,36.497837837837835,-0.03172346381125857
2016-05-12,35.46,35.97783783783784,-0.014393245090821738
2016-05-13,34.94,35.75783783783784,-0.022871568508888718
2016-05-16,34.72,35.37783783783784,-0.018594630934009704
2016-05-17,34.34,34.887837837837836,-0.0157028314676374
2016-05-18,33.85,35.21783783783784,-0.03883934738231554
2016-05-19,34.18,35.30783783783784,-0.031942987928566535
2016-05-20,34.27,34.76783783783784,-0.014318918540745074
2016-05-23,33.73,35.027837837837836,-0.03705161145961133
2016-05-24,33.99,34.91783783783784,-0.026572030093810817
2016-05-25,33.88,35.207837837837836,-0.037714268168174914
2016-05-26,34.17,35.36783783783784,-0.03386799734068979
2016-05-27,34.33,35.30783783783784,-0.027694639426205092
2016-05-31,34.27,35.44783783783784,-0.03322735347713035
2016-06-01,34.41,35.75783783783784,-0.03769349377191933
2016-06-02,34.72,35.997837837837835,-0.03549762748513419
2016-06-03,34.96,36.05783783783784,-0.030446579819209396
2016-06-06,35.02,35.75783783783784,-0.020634296771072647
2016-06-07,34.72,36.08783783783784,-0.037903014416775904
2016-06-08,35.05,36.177837837837835,-0.031174827055536425
2016-06-09,35.14,35.637837837837836,-0.013969361443955663
2016-06-10,34.6,35.43783783783784,-0.023642464917632777
2016-06-13,34.4,34.887837837837836,-0.013983034434674857
2016-06-14,33.85,35.22783783783784,-0.039112188610051946
2016-06-15,34.19,35.247837837837835,-0.030011424890926786
2016-06-16,34.21,35.68783783783784,-0.0414101253360597
2016-06-17,34.65,35.47783783783784,-0.0233339427735626
2016-06-20,34.44,35.79783783783784,-0.037930722072901935
2016-06-21,34.76,35.46783783783784,-0.019957174752916806
2016-06-22,34.43,35.98783783783784,-0.04328789756299045
2016-06-23,34.95,35.427837837837835,-0.013487637603655567
2016-06-24,34.39,35.62783783783784,-0.03474355764927206
2016-06-27,34.59,35.91783783783784,-0.03696875752468087
2016-06-28,34.88,36.15783783783784,-0.035340548944567285
2016-06-29,35.12,37.39783783783784,-0.06090827624085815
2016-06-30,36.36,38.18861771058315,-0.04788384131736689
2016-07-01,36.41,37.988617710583156,-0.04155501846921317
2016-07-05,36.21,38.40861771058315,-0.05724282313803086
2016-07-06,36.63,37.47861771058315,-0.02264271636527082
2016-07-07,35.7,37.888617710583155,-0.05776451723050913
2016-07-08,36.11,38.178617710583154,-0.054182624584905636
2016-07-11,36.4,38.208617710583155,-0.04733533477402396
2016-07-12,36.43,38.528617710583156,-0.054469063135029194
2016-07-13,36.75,38.168617710583156,-0.037167123036520366
2016-07-14,36.39,38.26861771058315,-0.04909029442324542
2016-07-15,36.49,38.44861771058315,-0.05094117362882544
2016-07-18,36.67,38.358617710583154,-0.04402186031112543
2016-07-19,36.58,38.028617710583156,-0.038092831078107126
2016-07-20,36.25,38.238617710583156,-0.052005481098569506
2016-07-21,36.46,39.18861771058315,-0.0696278121043874
2016-07-22,37.41,39.278617710583156,-0.04757340811613342
2016-07-25,37.5,38.86861771058315,-0.035211381088309346
2016-07-26,37.09,38.36861771058315,-0.03332457062247696
2016-07-27,36.59,38.638617710583155,-0.0530199534033029
2016-07-28,36.86,39.05861771058316,-0.056290207883814336
2016-07-29,37.28,39.238617710583156,-0.04991556341330783
2016-08-01,37.46,38.55861771058316,-0.028492144579177148
2016-08-02,36.78,38.348617710583156,-0.04090415259349123
2016-08-03,36.57,38.108617710583154,-0.04037453476450459
2016-08-04,36.33,37.918617710583156,-0.04189545417262852
2016-08-05,36.14,37.888617710583155,-0.04615153088825208
2016-08-08,36.11,37.62861771058315,-0.04035805200880482
2016-08-09,35.85,37.30861771058316,-0.03909599980085554
2016-08-10,35.53,36.58861771058315,-0.028932979074444476
2016-08-11,34.81,36.71861771058315,-0.05197956321849895
2016-08-12,34.94,36.40861771058315,-0.04033709058271273
2016-08-15,34.63,36.00861771058315,-0.03828577152457491
2016-08-16,34.23,36.358617710583154,-0.05854506701896878
2016-08-17,34.58,36.488617710583156,-0.05230720784551901
2016-08-18,34.71,36.14861771058315,-0.03979730904515255
2016-08-19,34.37,36.208617710583155,-0.05077845625810129
2016-08-22,34.43,36.36861771058315,-0.053304684989966544
2016-08-23,34.59,36.488617710583156,-0.0520331497795401
2016-08-24,34.71,36.288617710583154,-0.043501731677224154
2016-08-25,34.51,35.678617710583154,-0.0327540074579884
2016-08-26,33.9,35.82861771058315,-0.05382897342460058
2016-08-29,34.05,35.58861771058315,-0.04323342151402543
2016-08-30,33.81,35.778617710583156,-0.05502218466089159
2016-08-31,34.0,35.58861771058315,-0.04463836509476837
2016-09-01,33.81,35.848617710583156,-0.05686740077515784
2016-09-02,34.07,36.22861771058315,-0.05958322031018515
2016-09-06,34.45,36.33861771058315,-0.05197274496308402
2016-09-07,34.56,36.61861771058315,-0.05621778863564775
2016-09-08,34.84,35.178617710583154,-0.009625668449197766
2016-09-09,33.4,35.40861771058315,-0.056726803825013605
2016-09-12,33.63,34.82861771058315,-0.0344147367703006
2016-09-13,33.05,34.89861771058315,-0.05297108687552843
2016-09-14,33.12,35.428617710583154,-0.06516251154482755
2016-09-15,33.65,35.608617710583154,-0.05500403656503183
2016-09-16,33.83,35.93861771058315,-0.05867275496136326
2016-09-19,34.16,35.68861771058315,-0.04283207948762491
2016-09-20,33.91,36.62861771058315,-0.07422113856613433
2016-09-21,34.85,36.998617710583154,-0.05807291849091323
2016-09-22,35.22,36.57861771058315,-0.0371424016438453
2016-09-23,34.8,36.598617710583156,-0.049144416458741125
2016-09-26,34.82,35.958617710583155,-0.03166466852945915
2016-09-27,34.18,35.788617710583154,-0.04494774633632925
2016-09-28,34.01,35.068617710583155,-0.030187038431904956
2016-09-29,33.29,35.068617710583155,-0.05071821550714839
2016-09-30,33.29,34.81859611231101,-0.04390171583542224
2016-10-03,32.77,33.90859611231102,-0.03357839140670382
2016-10-04,31.86,34.17859611231101,-0.06783766380257683
2016-10-05,32.13,34.10859611231101,-0.05800872324958761
2016-10-06,32.06,34.22859611231102,-0.0633562681097235
2016-10-07,32.18,34.54859611231102,-0.06855838959739946
2016-10-10,32.5,34.198596112311016,-0.04966859185484351
2016-10-11,32.15,34.558596112311015,-0.06969600571977486
2016-10-12,32.51,34.89859611231102,-0.06844390257487765
2016-10-13,32.85,34.74859611231101,-0.05463806670561755
2016-10-14,32.7,34.79859611231102,-0.06030691886356232
2016-10-17,32.75,35.13859611231101,-0.06797642411997662
2016-10-18,33.09,34.92859611231101,-0.05263870630239764
2016-10-19,32.88,34.88859611231101,-0.05757170927271116
2016-10-20,32.84,34.54859611231102,-0.04945486371592889
2016-10-21,32.5,34.698596112311016,-0.06336268202882589
2016-10-24,32.65,34.948596112311016,-0.06577077101821871
2016-10-25,32.9,35.308596112311015,-0.06821557290608937
2016-10-26,33.26,35.31859611231101,-0.0582864648913225
2016-10-27,33.27,35.278596112311014,-0.05693526199048715
2016-10-28,33.23,36.11859611231102,-0.07997531530098545
2016-10-31,34.07,35.308596112311015,-0.035079166228281555
2016-11-01,33.26,34.74859611231101,-0.04283902887759039
2016-11-02,32.7,34.82859611231102,-0.06111633398736427
2016-11-03,32.78,34.738596112311015,-0.05638098056636509
2016-11-04,32.69,35.46859611231101,-0.07833961354186714
2016-11-07,33.42,35.708596112311014,-0.06409090139284379
2016-11-08,33.66,34.11859611231102,-0.013441236292414338
2016-11-09,32.07,32.238596112311015,-0.005229635674074307
2016-11-10,30.19,32.04859611231102,-0.057993058597567204
2016-11-11,30.0,32.81859611231101,-0.08588411590383949
2016-11-14,30.77,34.11859611231102,-0.09814577661074231
2016-11-15,32.07,33.64859611231102,-0.04691417457780522
2016-11-16,31.6,33.53859611231101,-0.05780194572901076
2016-11-17,31.49,33.778596112311014,-0.06775284871821274
2016-11-18,31.73,34.528596112311014,-0.08105154646913626
2016-11-21,32.48,34.50859611231102,-0.05878524022561771
2016-11-22,32.46,34.35859611231101,-0.05525825636486725
2016-11-23,32.31,34.628596112311016,-0.06695611063154583
2016-11-25,32.58,35.43859611231102,-0.08066335650688972
2016-11-28,33.39,35.708596112311014,-0.06493103523360433
2016-11-29,33.66,34.558596112311015,-0.026002101167266645
2016-11-30,32.51,34.21859611231101,-0.04993180043690637
2016-12-01,32.17,35.058596112311015,-0.08239337659321355
2016-12-02,33.01,35.36859611231102,-0.06668616715295761
2016-12-05,33.32,35.098596112311014,-0.050674280721078824
2016-12-06,33.05,35.57859611231102,-0.07107071072531912
2016-12-07,33.53,36.24859611231101,-0.0749986593656713
2016-12-08,34.2,36.948596112311016,-0.07438973063973053
2016-12-09,34.9,36.558596112311015,-0.0453681565674916
2016-12-12,34.51,37.50859611231102,-0.07994423740447132
2016-12-13,35.46,37.13859611231101,-0.04519815738954591
2016-12-14,35.09,37.778596112311014,-0.07116717901105041
2016-12-15,35.73,37.768596112311016,-0.05397595680413758
2016-12-16,35.72,37.79859611231102,-0.05499135751324946
2016-12-19,35.75,37.50859611231102,-0.04688514886148498
2016-12-20,35.46,37.18859611231102,-0.04648188673459441
2016-12-21,35.14,37.35859611231101,-0.05938649583194333
2016-12-22,35.31,37.348596112311014,-0.0545829381693691
2016-12-23,35.3,37.448596112311016,-0.057374543650908216
2016-12-27,35.4,37.24859611231101,-0.049628611686120316
2016-12-28,35.2,37.768596112311016,-0.06800877916332604
2016-12-29,35.72,37.53859611231101,-0.04844603423287297
2016-12-30,35.49,35.87500539374326,-0.010731856051801492
2017-01-03,35.19,36.175005393743255,-0.027228894177680485
2017-01-04,35.49,36.18500539374326,-0.019206999865845842
2017-01-05,35.5,36.76500539374326,-0.03440786639891369
2017-01-06,36.08,35.95500539374326,0.0034764173969084045
2017-01-09,35.27,35.745005393743256,-0.01328872071806697
2017-01-10,35.06,36.07500539374326,-0.028135973443798812
2017-01-11,35.39,36.12500539374326,-0.020346167031176643
2017-01-12,35.44,36.12500539374326,-0.018962084192848394
2017-01-13,35.44,36.565005393743256,-0.030767270006632153
2017-01-17,35.88,36.395005393743254,-0.014150441473262942
2017-01-18,35.71,36.425005393743255,-0.019629520600320083
2017-01-19,35.74,36.48500539374326,-0.020419495233815033
2017-01-20,35.8,35.98500539374326,-0.005141180103183429
2017-01-23,35.3,35.815005393743256,-0.014379598385687475
2017-01-24,35.13,36.035005393743255,-0.025114617962576635
2017-01-25,35.35,35.97500539374326,-0.017373323142071295
2017-01-26,35.29,35.76500539374326,-0.0132812895877924
2017-01-27,35.08,35.72500539374326,-0.018054731878535235
2017-01-30,35.04,36.565005393743256,-0.04170669133838567
2017-01-31,35.88,36.135005393743256,-0.007057018283644911
2017-02-01,35.45,36.50500539374326,-0.02890029414771922
2017-02-02,35.82,36.465005393743255,-0.017688339458025282
2017-02-03,35.78,36.495005393743256,-0.019591869792293215
2017-02-06,35.81,36.69500539374326,-0.02411787065424864
2017-02-07,36.01,35.91500539374326,0.002644983766960207
2017-02-08,35.23,35.535005393743255,-0.008583237581186953
2017-02-09,34.85,35.70500539374326,-0.023946373465415616
2017-02-10,35.02,35.785005393743255,-0.021377819713197743
2017-02-13,35.1,36.04500539374326,-0.026217374180426467
2017-02-14,35.36,35.90500539374326,-0.015179092379087433
2017-02-15,35.22,36.105005393743255,-0.024511986193931468
2017-02-16,35.42,36.26500539374326,-0.023300848423120413
2017-02-17,35.58,36.605005393743255,-0.02800178234418338
2017-02-21,35.92,36.37500539374326,-0.012508737492078037
2017-02-22,35.69,36.66500539374326,-0.026592261020358166
2017-02-23,35.98,37.86500539374326,-0.04978225604728792
2017-02-24,37.18,37.25500539374326,-0.0020132970845270215
2017-02-27,36.57,37.395005393743254,-0.022061914019172457
2017-02-28,36.71,36.75500539374326,-0.0012244697901995227
2017-03-01,36.07,37.105005393743255,-0.027893956159288913
2017-03-02,36.42,37.00500539374326,-0.015808817956345145
2017-03-03,36.32,36.75500539374326,-0.011835269484610444
2017-03-06,36.07,36.815005393743256,-0.020236460263288958
2017-03-07,36.13,36.40500539374326,-0.0075540544705020585
2017-03-08,35.72,36.465005393743255,-0.020430694735920296
2017-03-09,35.78,36.65500539374326,-0.023871375391820715
2017-03-10,35.97,36.62500539374326,-0.01788410368002724
2017-03-13,35.94,36.32500539374326,-0.010598908095677206
2017-03-14,35.64,36.965005393743255,-0.03584485866103848
2017-03-15,36.28,36.66500539374326,-0.010500622858464315
2017-03-16,35.98,36.69500539374326,-0.01948508757720946
2017-03-17,36.01,36.25500539374326,-0.006757836361694358
2017-03-20,35.57,36.645005393743254,-0.02933565931270954
2017-03-21,35.96,36.98500539374326,-0.027714079877264486
2017-03-22,36.3,36.645005393743254,-0.009414799917103145
2017-03-23,35.96,36.80500539374326,-0.02295898029910104
2017-03-24,36.12,36.52500539374326,-0.011088441723067777
2017-03-27,35.84,36.355005393743255,-0.014166010654254602
2017-03-28,35.67,36.61500539374326,-0.0258092381410584
2017-03-29,35.93,36.385005393743256,-0.012505299609533616
2017-03-30,35.7,36.66500539374326,-0.026319521390495426
2017-03-31,35.98,36.47483870967742,-0.013566577048252593
2017-04-03,35.82,36.79483870967742,-0.026493898162435192
2017-04-04,36.14,36.714838709677416,-0.015656849652069926
2017-04-05,36.06,36.92483870967742,-0.02342159749097983
2017-04-06,36.27,36.62483870967742,-0.00968847159956654
2017-04-07,35.97,36.464838709677416,-0.01357029750267591
2017-04-10,35.81,36.79483870967742,-0.026765675410295953
2017-04-11,36.14,36.84483870967742,-0.019129917089100723
2017-04-12,36.19,36.62483870967742,-0.011872781560196333
2017-04-13,35.97,36.55483870967742,-0.015998941051888482
2017-04-17,35.9,36.43483870967742,-0.014679321457662042
2017-04-18,35.78,36.11483870967742,-0.009271499517667703
2017-04-19,35.46,35.70483870967742,-0.0068572977368206445
2017-04-20,35.05,35.68483870967742,-0.017790152138343895
2017-04-21,35.03,36.15483870967742,-0.03111170592433976
2017-04-24,35.5,35.73483870967742,-0.006571701962483467
2017-04-25,35.08,35.55483870967742,-0.013355107965886459
2017-04-26,34.9,35.49483870967742,-0.016758456477088846
2017-04-27,34.84,35.284838709677416,-0.012607077882303308
2017-04-28,34.63,34.98483870967742,-0.01014264243497176
2017-05-01,34.33,35.11483870967742,-0.02235062835305368
2017-05-02,34.46,34.63483870967742,-0.005048059011996009
2017-05-03,33.98,34.70483870967742,-0.02088581121903621
2017-05-04,34.05,34.99483870967742,-0.026999373179455
2017-05-05,34.34,34.91483870967742,-0.016464023060719035
2017-05-08,34.26,34.24483870967742,0.000442732128222767
2017-05-09,33.59,34.41483870967742,-0.02396753088502701
2017-05-10,33.76,34.15483870967742,-0.01156025689459772
2017-05-11,33.5,34.784838709677416,-0.03693674478128206
2017-05-12,34.13,35.354838709677416,-0.034644160583941486
2017-05-15,34.7,35.16483870967742,-0.013218849473906169
2017-05-16,34.51,35.50483870967742,-0.028019806477990405
2017-05-17,34.85,35.73483870967742,-0.02476123418007181
2017-05-18,35.08,35.714838709677416,-0.017775208641930607
2017-05-19,35.06,36.18483870967742,-0.031085911939593314
2017-05-22,35.53,36.02483870967742,-0.013736042336380705
2017-05-23,35.37,36.464838709677416,-0.030024504383365347
2017-05-24,35.81,36.68483870967742,-0.02384741872796181
2017-05-25,36.03,36.47483870967742,-0.012195769067496864
2017-05-26,35.82,36.714838709677416,-0.024372671680607194
2017-05-30,36.06,36.964838709677416,-0.024478362175039736
2017-05-31,36.31,37.38483870967742,-0.028750657934473955
2017-06-01,36.73,37.25483870967742,-0.014087799809507473
2017-06-02,36.6,37.284838709677416,-0.018367753043267432
2017-06-05,36.63,37.34483870967742,-0.019141566395148857
2017-06-06,36.69,37.26483870967742,-0.01542576674370899
2017-06-07,36.61,37.05483870967742,-0.012004875076173094
2017-06-08,36.4,37.27483870967742,-0.023469952921628345
2017-06-09,36.62,37.13483870967742,-0.013864035163918764
2017-06-12,36.48,37.20483870967742,-0.01948237742229164
2017-06-13,36.55,37.34483870967742,-0.02128376335633897
2017-06-14,36.69,37.47483870967742,-0.020943084392108346
2017-06-15,36.82,37.73483870967742,-0.02424387491665092
2017-06-16,37.08,37.49483870967742,-0.011063888363129548
2017-06-19,36.84,37.54483870967742,-0.018773251767778665
2017-06-20,36.89,37.32483870967742,-0.011650116241886943
2017-06-21,36.67,37.31483870967742,-0.017281026314879377
2017-06-22,36.66,37.15483870967742,-0.013318284424379323
2017-06-23,36.5,37.86483870967742,-0.036045015803239044
2017-06-26,37.21,37.41483870967742,-0.005474798682599591
2017-06-27,36.76,36.84483870967742,-0.002302594139328873
2017-06-28,36.19,36.49483870967742,-0.008352926617992806
2017-06-29,35.84,36.72483870967742,-0.024093739843825457
2017-06-30,36.07,36.415107296137336,-0.009477036366550617
2017-07-03,35.84,36.095107296137336,-0.007067641994920271
2017-07-05,35.52,36.25510729613734,-0.020275965262848805
2017-07-06,35.68,36.15510729613734,-0.013140807251541431
2017-07-07,35.58,36.33510729613734,-0.0207817549562489
2017-07-10,35.76,36.29510729613734,-0.014743234997800614
2017-07-11,35.72,36.64510729613734,-0.025245042637243253
2017-07-12,36.07,36.29510729613734,-0.006202138880611496
2017-07-13,35.72,36.63510729613734,-0.024978971365912428
2017-07-14,36.06,37.60510729613734,-0.04108769811424118
2017-07-17,37.03,37.735107296137336,-0.01868571064615765
2017-07-18,37.16,37.96510729613734,-0.02120650653920997
2017-07-19,37.39,38.17510729613734,-0.02056594864415162
2017-07-20,37.6,38.05510729613734,-0.011959164708058245
2017-07-21,37.48,37.77510729613734,-0.007812215960734559
2017-07-24,37.2,37.595107296137336,-0.010509540324624256
2017-07-25,37.02,38.25510729613734,-0.03228607585847876
2017-07-26,37.68,38.56510729613734,-0.0229509875167907
2017-07-27,37.99,38.97510729613734,-0.025275294014006855
2017-07-28,38.4,38.915107296137336,-0.013236692172462927
2017-07-31,38.34,39.12510729613734,-0.020066585126396363
2017-08-01,38.55,38.99510729613734,-0.011414439579742752
2017-08-02,38.42,39.01510729613734,-0.01525325283922141
2017-08-03,38.44,38.74510729613734,-0.00787473096423097
2017-08-04,38.17,38.79510729613734,-0.016113044651885122
2017-08-07,38.22,38.78510729613734,-0.014570213557037692
2017-08-08,38.21,38.27510729613734,-0.0017010349738173502
2017-08-09,37.7,38.31510729613734,-0.016053910312273878
2017-08-10,37.74,38.07510729613734,-0.008801217381502524
2017-08-11,37.5,38.17510729613734,-0.017684489814273507
2017-08-14,37.6,38.415107296137336,-0.021218404776375377
2017-08-15,37.84,38.70510729613734,-0.022351243971972523
2017-08-16,38.13,38.17510729613734,-0.0011815892431532582
2017-08-17,37.6,38.56510729613734,-0.025025401556033167
2017-08-18,37.99,38.53510729613734,-0.014145731889320001
2017-08-21,37.96,38.80510729613734,-0.021778249179624343
2017-08-22,38.23,38.89510729613734,-0.017100024717077833
2017-08-23,38.32,38.915107296137336,-0.015292449063770253
2017-08-24,38.34,38.87510729613734,-0.013764779915874437
2017-08-25,38.3,38.845107296137336,-0.014032843106383752
2017-08-28,38.27,38.79510729613734,-0.013535400021683075
2017-08-29,38.22,38.415107296137336,-0.005078921025347682
2017-08-30,37.84,38.44510729613734,-0.01573951378198213
2017-08-31,37.87,38.11510729613734,-0.006430712479253087
2017-09-01,37.54,38.17510729613734,-0.01663668660340878
2017-09-05,37.6,38.12510729613734,-0.013773267365742914
2017-09-06,37.55,38.60510729613734,-0.027330769684013156
2017-09-07,38.03,38.74510729613734,-0.01845671224166756
2017-09-08,38.17,39.04510729613734,-0.022412726119564574
2017-09-11,38.47,38.45510729613734,0.0003872750568076899
2017-09-12,37.88,38.37510729613734,-0.012901782718589772
2017-09-13,37.8,38.67510729613734,-0.02262714591679349
2017-09-14,38.1,38.18510729613734,-0.0022288086158119835
2017-09-15,37.61,37.97510729613734,-0.00961438484663546
2017-09-18,37.4,37.85510729613734,-0.012022348598224153
2017-09-19,37.28,37.485107296137336,-0.005471700921567568
2017-09-20,36.91,37.72510729613734,-0.02160649377982815
