BMY,dcf,Deviation
25.57,28.28416909620991,-0.09596071523181537
25.29,27.934169096209914,-0.09465715937721142
24.94,28.21072886297376,-0.11593918323983998
24.76,28.14072886297376,-0.12013650674918941
24.69,28.69072886297376,-0.13944326343471947
25.24,29.250728862973762,-0.13711551878799966
25.8,29.03072886297376,-0.11128652257485272
25.58,29.05072886297376,-0.1194713178916944
25.6,28.71072886297376,-0.10834726202250655
25.26,28.76072886297376,-0.12171905933443006
25.31,28.54072886297376,-0.11319713937526754
25.09,28.95072886297376,-0.13335515251608743
25.5,28.62072886297376,-0.10903736511794437
25.17,28.29072886297376,-0.11030924222875349
24.84,28.47072886297376,-0.12752497066190427
25.02,28.20072886297376,-0.1127888884868472
24.75,28.38072886297376,-0.12792937350211975
24.93,28.10072886297376,-0.11283439936504969
24.65,28.42072886297376,-0.13267530474513023
24.97,28.770728862973762,-0.13210401728352028
25.32,28.570728862973763,-0.11377829661134564
25.12,28.53072886297376,-0.11954580197914577
25.08,28.37072886297376,-0.11599028276176737
24.92,28.98072886297376,-0.14011824485759605
25.53,29.13072886297376,-0.12360586238370508
25.68,29.48072886297376,-0.12892248630078051
26.03,29.83072886297376,-0.12740985580447106
26.38,29.820728862973763,-0.11538044153058469
26.37,29.96072886297376,-0.11984784747380672
26.51,30.11072886297376,-0.1195829194092165
26.66,29.70072886297376,-0.10237893073272242
26.25,29.78072886297376,-0.11855750338479787
26.33,29.770728862973762,-0.1155742232180631
26.32,29.73072886297376,-0.11472066085878685
26.28,30.04072886297376,-0.1251876703833571
26.59,29.73072886297376,-0.10563914788127449
26.28,29.51072886297376,-0.1094764171354391
26.06,29.89072886297376,-0.12815776023845848
26.44,29.930728862973762,-0.11662692475531444
26.48,29.47072886297376,-0.10148133345732191
26.02,29.53072886297376,-0.11888392187216157
26.08,29.30072886297376,-0.10991975244150587
25.85,29.570728862973763,-0.12582472620864538
26.12,29.30072886297376,-0.10855459868758166
25.85,29.53072886297376,-0.1246406372173473
26.08,29.86072886297376,-0.1266120756905479
26.41,29.88072886297376,-0.11615275112229473
26.43,30.03072886297376,-0.11990148089323471
26.58,30.06072886297376,-0.11578990246178056
26.61,30.20072886297376,-0.1188954372348282
26.75,30.320728862973763,-0.11776527137954684
26.87,30.500728862973762,-0.11903744593399768
27.05,30.61072886297376,-0.11632290361046449
27.16,30.410728862973762,-0.10689414507692552
26.96,30.46072886297376,-0.1149259716903569
27.01,30.40072886297376,-0.11153445952749708
26.95,30.76072886297376,-0.12388291837781129
27.31,31.26072886297376,-0.1263799343991987
27.81,31.24072886297376,-0.10981590340037906
27.79,31.270728862973762,-0.1113094894022485
27.82,31.13072886297376,-0.10634922418766346
27.68,31.070728862973763,-0.1091293634573991
27.62,31.05072886297376,-0.11048786900022523
27.6,31.38072886297376,-0.12047931963220448
27.93,30.820728862973763,-0.09379170998277453
27.37,30.56072886297376,-0.10440617687098186
27.11,31.700408163265305,-0.14480596399969092
27.28,31.150408163265308,-0.12424903529288445
26.73,31.560408163265308,-0.15305277860403765
27.14,31.610408163265305,-0.14142203226785277
27.19,31.720408163265308,-0.14282313581676642
27.3,31.580408163265307,-0.1355399886263765
27.16,31.780408163265307,-0.1453854254963911
27.36,31.650408163265308,-0.1355561716971765
27.23,31.760408163265307,-0.1426432601236297
27.34,31.930408163265305,-0.14376290274129322
27.51,31.620408163265306,-0.12999225506647727
27.2,31.750408163265305,-0.14331809971911014
27.33,31.260408163265307,-0.12573118504204317
26.84,31.310408163265308,-0.1427770644175178
26.89,31.530408163265307,-0.14717247360824337
27.11,31.380408163265304,-0.13608516948050253
26.96,31.580408163265307,-0.14630615726619445
27.16,31.280408163265307,-0.13172488484674505
26.86,31.290408163265305,-0.14158997671582207
26.87,31.410408163265306,-0.14455107172326864
26.99,31.320408163265306,-0.13826154948849945
26.9,31.490408163265307,-0.14577163114132596
27.07,31.320408163265306,-0.13570730435915812
26.9,31.070408163265306,-0.1342244408683373
26.65,31.250408163265305,-0.14721113846676293
26.83,31.110408163265305,-0.137587656863967
26.69,30.890408163265306,-0.1359777488554006
26.47,30.670408163265307,-0.13695312240077195
26.25,30.730408163265306,-0.1457972227202996
26.31,30.690408163265307,-0.14272889887819773
26.27,30.440408163265307,-0.13700237332224896
26.02,30.740408163265307,-0.15355710757628072
26.32,30.460408163265306,-0.1359275339014847
26.04,30.380408163265304,-0.1428686586414445
25.96,30.740408163265307,-0.1555089359216082
26.32,30.370408163265306,-0.13336693209689887
25.95,30.320408163265306,-0.14414080904624083
25.9,29.980408163265306,-0.13610248870010355
25.56,30.070408163265306,-0.14999490990532427
25.65,29.970408163265308,-0.1441557999387152
25.55,29.840408163265305,-0.1437784677673063
25.42,29.660408163265306,-0.1429652666923542
25.24,29.980408163265306,-0.15811686543593095
25.56,30.260408163265307,-0.15533194852842003
25.84,30.330408163265307,-0.1480497110059953
25.91,30.310408163265308,-0.14517812295904287
25.89,30.250408163265305,-0.1441437794733753
25.83,30.320408163265306,-0.14809853940903284
25.9,30.320408163265306,-0.14578986336407085
25.9,30.460408163265306,-0.14971592431795044
26.04,30.680408163265305,-0.151249883592534
26.26,30.970408163265308,-0.15209383545846922
26.55,31.070408163265306,-0.14548917862655586
26.65,31.140408163265306,-0.14419875743833066
26.72,30.910408163265306,-0.13556625137824263
26.49,30.930408163265305,-0.14356125337327375
26.51,30.780408163265307,-0.13873786665252208
26.36,30.760408163265307,-0.1430542839324337
26.34,30.740408163265307,-0.14314735640120035
26.32,30.920408163265307,-0.14878225859679228
26.5,31.010408163265307,-0.14544820369724454
26.59,30.970408163265308,-0.1414385028499885
26.55,30.870408163265306,-0.13995306250619777
26.45,30.900408163265308,-0.14402425171056465
26.48,29.494302258251302,-0.10219947676192354
26.58,29.414302258251304,-0.0963579633256888
26.5,28.974302258251303,-0.0853964397899063
26.06,28.754302258251304,-0.0937008394101495
25.84,28.7143022582513,-0.10010002097213933
25.8,28.654302258251303,-0.09961164758179986
25.74,28.524302258251303,-0.09761158162758854
25.61,28.864302258251303,-0.11274487874797012
25.95,28.814302258251303,-0.09940557409926798
25.9,28.754302258251304,-0.0992652241259736
25.84,28.674302258251302,-0.09884468095246168
25.76,28.524302258251303,-0.09691042512535653
25.61,28.744302258251302,-0.10904081894531203
25.83,28.974302258251303,-0.10852037885936905
26.06,28.914302258251304,-0.09871593070992302
26.0,28.9443022582513,-0.10172303453651066
26.03,28.844302258251304,-0.09756874106553348
25.93,29.264302258251302,-0.11393752801029688
26.35,28.704302258251303,-0.08201914253374809
25.79,28.094302258251304,-0.08202027005580925
25.18,28.184302258251304,-0.10659487791193256
25.27,28.1943022582513,-0.10371961793789308
25.28,28.414302258251304,-0.11030720479300615
25.5,28.614302258251303,-0.10883726012760819
25.7,28.744302258251302,-0.10590976364289417
25.83,28.664302258251304,-0.09887916449930068
25.75,28.634302258251303,-0.10072891709523524
25.72,28.454302258251303,-0.09609451089099885
25.54,28.134302258251303,-0.09221135944433956
25.22,28.474302258251303,-0.11428909578664992
25.56,28.524302258251303,-0.10392199014767534
25.61,28.5343022582513,-0.10248374856987008
25.62,28.684302258251304,-0.10682854443042367
25.77,28.404302258251303,-0.09274307230997203
25.49,28.294302258251303,-0.09911190714849671
25.38,28.134302258251303,-0.09789836737264435
25.22,28.314302258251303,-0.10928407241077498
25.4,28.404302258251303,-0.10576926801215725
25.49,28.724302258251303,-0.11259811393059072
25.81,28.494302258251302,-0.09420487766019925
25.58,28.3043022582513,-0.09625046515524371
25.39,29.0543022582513,-0.1261190933336096
26.14,29.344302258251304,-0.10919674388748801
26.43,29.224302258251303,-0.09561570481849058
26.31,29.364302258251303,-0.1040141267921002
26.45,29.264302258251302,-0.09616843871470704
26.35,29.174302258251302,-0.09680787678315461
26.26,29.324302258251304,-0.10449702200123334
26.41,29.114302258251303,-0.09288569701116145
26.2,28.484302258251304,-0.08019512774231952
25.57,27.884302258251303,-0.08299659919109048
24.97,28.344302258251304,-0.1190469332251427
25.43,28.644302258251304,-0.1122143674253887
25.73,28.914302258251304,-0.11012896765795532
26.0,29.204302258251303,-0.10972021279316713
26.29,29.074302258251304,-0.09576505855651685
26.16,29.344302258251304,-0.10851518056988085
26.43,30.204302258251303,-0.12495909443563546
27.29,29.894302258251304,-0.0871170109860141
26.98,29.754302258251304,-0.09324037358267911
26.84,29.384302258251303,-0.08658712518984002
26.47,29.344302258251304,-0.09795094914697045
26.43,28.446581096849474,-0.07089010415641184
26.46,28.706581096849476,-0.07826014143830018
26.72,28.856581096849474,-0.07404138035890695
26.87,29.176581096849475,-0.07905590751681801
27.19,29.066581096849475,-0.06456146633127335
27.08,29.496581096849475,-0.08192749827225199
27.51,29.386581096849476,-0.06385843561266347
27.4,29.426581096849475,-0.06886906399963844
27.44,29.316581096849475,-0.06401091214047272
27.33,29.596581096849476,-0.07658253125361003
27.61,29.866581096849476,-0.0755553871242235
27.88,29.566581096849475,-0.057043494184357835
27.58,29.436581096849476,-0.06307054106389354
27.45,29.686581096849476,-0.07533980048267785
27.7,29.806581096849474,-0.0706750328058302
27.82,29.726581096849475,-0.06413724775943175
27.74,30.106581096849474,-0.07860677003597494
28.12,30.266581096849475,-0.07092248344735963
28.28,30.276581096849476,-0.06594473432990211
28.29,30.086581096849475,-0.059713700638375444
28.1,30.436581096849476,-0.07676884238129289
28.45,30.816581096849475,-0.0767957058380958
28.83,30.696581096849474,-0.06080745901181328
28.71,30.476581096849475,-0.057965199286480806
28.49,30.626581096849474,-0.0697623117021463
28.64,30.706581096849476,-0.06730091801270277
28.72,30.796581096849476,-0.06742894902258856
28.81,30.746581096849475,-0.0629852499941177
28.76,30.896581096849474,-0.0691526706515544
28.91,30.796581096849476,-0.06125943301681869
28.81,30.776581096849476,-0.06389862118410516
28.79,30.636581096849476,-0.06027373260129765
28.65,30.846581096849476,-0.07120987217198682
28.86,30.586581096849475,-0.05644897320764364
28.6,30.356581096849474,-0.05786491868913979
28.37,30.186581096849476,-0.06017843130433442
28.2,30.236581096849473,-0.06735487356610159
28.25,30.266581096849475,-0.0666273171190579
28.28,30.396581096849474,-0.06963220929701364
28.41,30.456581096849476,-0.0671966787848417
28.47,30.746581096849475,-0.07404339004972338
28.76,30.256581096849477,-0.049462994251036174
28.27,30.076581096849473,-0.060066039123001014
28.09,29.966581096849474,-0.06262246236180635
27.98,29.956581096849476,-0.06598153141906282
27.97,29.976581096849475,-0.06693829060647505
27.99,29.906581096849475,-0.06408559676690628
27.92,29.846581096849476,-0.0645494735426444
27.86,29.436581096849476,-0.053558566861496515
27.45,29.586581096849475,-0.07221453164377245
27.6,29.676581096849475,-0.06997373080384683
27.69,29.406581096849475,-0.05837404529264989
27.42,29.456581096849476,-0.06913840714078312
27.47,29.506581096849477,-0.06902124953632571
27.52,29.796581096849476,-0.07640410453299251
27.81,29.966581096849474,-0.07196620428201628
27.98,29.726581096849475,-0.05875485953662474
27.74,31.316581096849475,-0.11420726565867978
29.33,30.916581096849473,-0.05131812899619592
28.93,30.456581096849476,-0.05012319314485991
28.47,30.586581096849475,-0.06919966275889167
28.6,30.526581096849476,-0.06311159087017149
28.54,30.946581096849474,-0.07776565331459107
28.96,31.283294528521537,-0.07426629974676568
29.15,31.293294528521535,-0.06849053641725322
29.16,31.353294528521538,-0.06995419656860413
29.22,31.503294528521536,-0.07247796024807351
29.37,31.253294528521536,-0.0602590721052737
29.12,31.023294528521536,-0.06135049669762582
28.89,31.143294528521537,-0.07235247788116739
29.01,31.163294528521536,-0.06909714011626011
29.03,31.233294528521537,-0.0705431355155165
29.1,31.103294528521538,-0.0644077921290469
28.97,30.793294528521535,-0.059210765085001005
28.66,30.943294528521538,-0.07378963886398537
28.81,31.023294528521536,-0.07134298797591354
28.89,31.693294528521538,-0.08845071395145698
29.56,31.623294528521537,-0.0652460333208047
29.49,31.343294528521536,-0.05912890002150506
29.21,31.173294528521538,-0.06298001408626386
29.04,30.743294528521538,-0.05540377355918502
28.61,31.183294528521536,-0.08252157340745037
29.05,30.793294528521535,-0.05661279688364784
28.66,30.683294528521536,-0.06594124130447565
28.55,30.173294528521538,-0.053799048260610216
28.04,30.423294528521538,-0.07833781861748157
28.29,29.313294528521535,-0.03490888844056339
27.18,29.563294528521535,-0.08061667573017695
27.43,28.513294528521538,-0.03799261174249546
26.38,29.233294528521537,-0.0976042753490447
27.1,28.593294528521536,-0.052225340001726184
26.46,29.933294528521536,-0.11603448879347555
27.8,30.103294528521538,-0.076513038343337
27.97,30.303294528521537,-0.07699804806125732
28.17,30.523294528521536,-0.07709831343148665
28.39,30.643294528521537,-0.07353303759242535
28.51,29.983294528521537,-0.04913717960913422
27.85,30.013294528521538,-0.07207787623800399
27.88,30.183294528521536,-0.07631024261930885
28.05,30.893294528521537,-0.09203597647691897
28.76,31.043294528521535,-0.07355193974092278
28.91,30.613294528521536,-0.05563904685053167
28.48,30.853294528521538,-0.07692191595058373
28.72,31.423294528521538,-0.08602836109587042
29.29,31.253294528521536,-0.06281880224594716
29.12,31.883294528521535,-0.08666903999050668
29.75,31.823294528521537,-0.0651502165077017
29.69,31.143294528521537,-0.04666476525759289
29.01,31.373294528521537,-0.07532822306478071
29.24,32.043294528521535,-0.08748459138701681
29.91,31.973294528521535,-0.0645318087781348
29.84,31.293294528521535,-0.046441084277558664
29.16,31.573294528521537,-0.07643467571436047
29.44,31.683294528521536,-0.0708037015059183
29.55,31.763294528521538,-0.06968088673969675
29.63,32.09329452852154,-0.07675418073181595
29.96,32.66329452852154,-0.08276245760087142
30.53,32.85329452852154,-0.07071724653077249
30.72,33.623294528521534,-0.0863477112886355
31.49,33.083294528521535,-0.048160092615562755
30.95,32.753294528521536,-0.05505688983290613
30.62,33.02329452852154,-0.07277573491178668
30.89,33.07329452852154,-0.0660138205052031
30.94,33.373294528521534,-0.07291142702264486
31.24,32.973294528521535,-0.052566616509073905
30.84,33.253294528521536,-0.0725730957710563
31.12,33.513294528521534,-0.07141328723992557
31.38,34.093960396039606,-0.07960238014340115
31.49,34.69396039603961,-0.09234922618996666
32.09,35.3339603960396,-0.09180857055591185
32.73,35.05396039603961,-0.06629665720459277
32.45,34.983960396039606,-0.0724320622180461
32.38,35.4339603960396,-0.08618738526278125
32.83,35.563960396039604,-0.07687446408089182
32.96,35.423960396039604,-0.06955632200613782
32.82,35.3639603960396,-0.07193652429054576
32.76,35.0439603960396,-0.06517415184322939
32.44,35.0439603960396,-0.0743055398594128
32.44,35.163960396039606,-0.0774645507889492
32.56,34.953960396039605,-0.06848896001812843
32.35,35.0439603960396,-0.0768737427389643
32.44,35.163960396039606,-0.0774645507889492
32.56,35.133960396039605,-0.07326132229402027
32.53,34.7139603960396,-0.06291302896942763
32.11,35.1139603960396,-0.08554889172736013
32.51,35.593960396039606,-0.08664280011905467
32.99,34.69396039603961,-0.049114035313019944
32.09,34.19396039603961,-0.06153017584600373
31.59,33.913960396039606,-0.06852518458183354
31.31,33.773960396039605,-0.07295444085167269
31.17,34.343960396039606,-0.09241684300351138
31.74,33.94396039603961,-0.0649293827333346
31.34,33.993960396039604,-0.07807152697479747
31.39,34.3339603960396,-0.08574485326135528
31.73,33.5739603960396,-0.054922337856129655
30.97,33.923960396039604,-0.08707592986060853
31.32,34.3939603960396,-0.08937500539756282
31.79,34.1139603960396,-0.06812344181267793
31.51,33.813960396039604,-0.0681363664313468
31.21,33.44396039603961,-0.0667971247898066
30.84,33.233960396039606,-0.07203355746686413
30.63,33.413960396039606,-0.08331728304704566
30.81,33.023960396039605,-0.06704103231377168
