date,VRTX,dcf,Deviation
2017-03-17,91.92,96.14864969246173,-0.04398033363949849
2017-03-20,91.31,94.33864969246174,-0.032104017837174426
2017-03-21,89.5,94.87864969246174,-0.056689779100946414
2017-03-22,90.04,93.88864969246174,-0.04099163961850805
2017-03-23,89.05,94.81864969246173,-0.06083876654194065
2017-03-24,89.98,95.63864969246174,-0.05916697601500909
2017-03-27,90.8,94.50864969246173,-0.03924137848260412
2017-03-28,89.67,112.84864969246173,-0.20539589756393928
2017-03-29,108.01,112.12864969246174,-0.03673146607720745
2017-03-30,107.29,114.18864969246174,-0.060414495758041586
2017-03-31,109.35,111.48570164857257,-0.019156731464136767
2017-04-03,107.45,116.32570164857258,-0.07630043509547557
2017-04-04,112.29,118.14570164857258,-0.04956339136222243
2017-04-05,114.11,118.29570164857257,-0.035383379025953676
2017-04-06,114.26,119.91570164857258,-0.047163979118825416
2017-04-07,115.88,118.09570164857257,-0.01876191612092737
2017-04-10,114.06,118.26570164857257,-0.03556146532719895
2017-04-11,114.23,118.89570164857258,-0.039241970768323364
2017-04-12,114.86,117.83570164857258,-0.025252971781397515
2017-04-13,113.8,118.84570164857257,-0.042455903567238384
2017-04-17,114.81,118.68570164857258,-0.032655169028266706
2017-04-18,114.65,118.66570164857258,-0.033840457628313225
2017-04-19,114.63,121.29570164857257,-0.054954145596065485
2017-04-20,117.26,120.73570164857257,-0.028787687495198
2017-04-21,116.7,121.69570164857258,-0.04105076498921012
2017-04-24,117.66,121.30570164857258,-0.030053835879325197
2017-04-25,117.27,120.37570164857257,-0.02580007099472137
2017-04-26,116.34,121.45570164857257,-0.04211989704175978
2017-04-27,117.42,122.33570164857258,-0.040182069357755146
2017-04-28,118.3,124.65570164857257,-0.05098604848810262
2017-05-01,120.62,122.50570164857258,-0.01539276640349374
2017-05-02,118.47,123.08570164857258,-0.03749990118065116
2017-05-03,119.05,120.42570164857258,-0.011423654832314556
2017-05-04,116.39,118.87570164857257,-0.020910090237960866
2017-05-05,114.84,119.09570164857257,-0.03573346132281319
2017-05-08,115.06,120.66570164857258,-0.04645646254060376
2017-05-09,116.63,119.38570164857258,-0.02308234244570051
2017-05-10,115.35,119.39570164857258,-0.033884818236427305
2017-05-11,115.36,118.63570164857258,-0.027611432334896935
2017-05-12,114.6,120.26570164857257,-0.04710987065230188
2017-05-15,116.23,122.12570164857257,-0.04827568291511619
2017-05-16,118.09,118.41570164857258,-0.002750493760862671
2017-05-17,114.38,121.96570164857258,-0.062195367599571005
2017-05-18,117.93,122.05570164857258,-0.033801793712607164
2017-05-19,118.02,122.97570164857258,-0.040298218120637275
2017-05-22,118.94,120.62570164857257,-0.013974647405439744
2017-05-23,116.59,121.83570164857258,-0.04305553772492299
2017-05-24,117.8,122.63570164857258,-0.03943143459504039
2017-05-25,118.6,123.95570164857257,-0.04320657765107527
2017-05-26,119.92,124.42570164857258,-0.03621198505513323
2017-05-30,120.39,127.63570164857258,-0.05676861219067553
2017-05-31,123.6,131.19570164857257,-0.05789596422083099
2017-06-01,127.16,133.93570164857258,-0.05058921232481395
2017-06-02,129.9,134.20570164857256,-0.032082851888419306
2017-06-05,130.17,131.75570164857257,-0.012035165300110284
2017-06-06,127.72,129.02570164857258,-0.010119701980996987
2017-06-07,124.99,129.94570164857257,-0.03813671083923087
2017-06-08,125.91,126.69570164857258,-0.0062014862252545155
2017-06-09,122.66,126.38570164857258,-0.029478822366569957
2017-06-12,122.35,126.52570164857258,-0.03300279385267246
2017-06-13,122.49,128.74570164857258,-0.048589596145495406
2017-06-14,124.71,128.0757016485726,-0.02627900222485413
2017-06-15,124.04,127.17570164857258,-0.02465645251352755
2017-06-16,123.14,129.61570164857258,-0.04996078072493226
2017-06-19,125.58,130.36570164857258,-0.03670982158691882
2017-06-20,126.33,138.86570164857258,-0.09027212263181217
2017-06-21,134.83,139.56570164857257,-0.03393170093105746
2017-06-22,135.53,137.53570164857257,-0.014583134593645242
2017-06-23,133.5,137.44570164857257,-0.028707348438302693
2017-06-26,133.41,133.26570164857256,0.0010827868659555318
2017-06-27,129.23,135.14570164857258,-0.043772769510313725
2017-06-28,131.11,131.27570164857258,-0.001262241576252654
2017-06-29,127.24,132.90570164857257,-0.042629485253791066
2017-06-30,128.87,133.11862865159333,-0.031916108922013464
2017-07-03,128.23,133.88862865159334,-0.04226369863207946
2017-07-05,129.0,133.34862865159334,-0.03261097392276324
2017-07-06,128.46,135.23862865159333,-0.050123464864884615
2017-07-07,130.35,133.54862865159333,-0.023951040784836786
2017-07-10,128.66,137.05862865159332,-0.06127763522968599
2017-07-11,132.17,136.32862865159333,-0.030504441310132302
2017-07-12,131.44,135.80862865159332,-0.03216753379345805
2017-07-13,130.92,135.87862865159335,-0.036493072536872506
2017-07-14,130.99,134.09862865159334,-0.023181658774975133
2017-07-17,129.21,137.04862865159333,-0.05719596561247453
2017-07-18,132.16,164.57862865159333,-0.19697957697911272
2017-07-19,159.69,164.21862865159332,-0.02757682662909866
2017-07-20,159.33,168.05862865159332,-0.05193799760016404
2017-07-21,163.17,170.99862865159332,-0.04578182125392383
2017-07-24,166.11,166.85862865159334,-0.0044866043646834
2017-07-25,161.97,168.30862865159332,-0.03766074682192666
2017-07-26,163.42,161.07862865159333,0.014535580343628007
2017-07-27,156.19,159.03862865159334,-0.017911551902486833
2017-07-28,154.15,156.70862865159333,-0.016327299100305837
2017-07-31,151.82,158.08862865159333,-0.039652622108631075
2017-08-01,153.2,162.43862865159332,-0.05687457920744221
2017-08-02,157.55,158.91862865159334,-0.008612134796316728
2017-08-03,154.03,159.42862865159333,-0.033862353940152135
2017-08-04,154.54,161.35862865159334,-0.042257601645315
2017-08-07,156.47,158.14862865159333,-0.010614247280584466
2017-08-08,153.26,157.46862865159332,-0.02672677527982492
2017-08-09,152.58,153.42862865159333,-0.005531097156061926
2017-08-10,148.54,158.66862865159334,-0.06383510551310001
2017-08-11,153.78,159.37862865159335,-0.03512785057168566
2017-08-14,154.49,157.60862865159334,-0.019787169511431446
2017-08-15,152.72,156.25862865159334,-0.02264597278325886
2017-08-16,151.37,153.42862865159333,-0.013417500173765307
2017-08-17,148.54,153.01862865159333,-0.029268519075482557
2017-08-18,148.13,153.89862865159333,-0.03748330119726251
2017-08-21,149.01,160.36862865159333,-0.07082824581776759
2017-08-22,155.48,158.13862865159334,-0.016812012815987987
2017-08-23,153.25,160.96862865159332,-0.0479511362943883
2017-08-24,156.08,158.15862865159332,-0.013142682566958164
2017-08-25,153.27,158.28862865159334,-0.03170555392604835
2017-08-28,153.4,157.77862865159332,-0.027751722074237373
2017-08-29,152.89,161.17862865159333,-0.05142510964968061
2017-08-30,156.29,165.42862865159333,-0.05524212299939968
2017-08-31,160.54,167.12862865159335,-0.0394225017266695
2017-09-01,162.24,163.95862865159333,-0.010482087254128913
2017-09-05,159.07,161.96862865159332,-0.017896235065547716
2017-09-06,157.08,164.29862865159333,-0.04393602497377458
2017-09-07,159.41,163.71862865159332,-0.026317277924202798
2017-09-08,158.83,162.69862865159334,-0.02377788112693746
2017-09-11,157.81,161.70862865159333,-0.024108971080281982
2017-09-12,156.82,161.68862865159332,-0.03011113825502376
2017-09-13,156.8,158.26862865159333,-0.009279341484826453
2017-09-14,153.38,158.49862865159332,-0.03229446648932799
2017-09-15,153.61,158.08862865159333,-0.028329859584421024
2017-09-18,153.2,157.88862865159334,-0.029695796914795958
2017-09-19,153.0,157.60862865159334,-0.029240966633756305
2017-09-20,152.72,156.94862865159334,-0.026942756288622194
2017-09-21,152.06,156.14862865159333,-0.026184211074412156
2017-09-22,151.26,153.98862865159333,-0.01771967628705229
2017-09-25,149.1,153.34862865159334,-0.027705684028294764
2017-09-26,148.46,153.95862865159333,-0.03571497550836633
2017-09-27,149.07,154.50862865159334,-0.035199514092232986
2017-09-28,149.62,156.92862865159333,-0.04657294665984524
2017-09-29,152.04,157.72382574029632,-0.03603657033817553
2017-10-02,152.23,158.00382574029632,-0.0365423160688938
2017-10-03,152.51,158.00382574029632,-0.03477020707920253
2017-10-04,152.51,157.7938257402963,-0.03348563047702935
2017-10-05,152.3,160.59382574029632,-0.05164473604177433
2017-10-06,155.1,161.0438257402963,-0.036908125555098814
2017-10-09,155.55,160.0138257402963,-0.02789650031579849
2017-10-10,154.52,159.5138257402963,-0.03130653858447807
2017-10-11,154.02,159.47382574029632,-0.03419887693155288
2017-10-12,153.98,158.40382574029633,-0.027927518288284325
2017-10-13,152.91,160.19382574029632,-0.0454688294423079
2017-10-16,154.7,160.5438257402963,-0.03640018987556448
2017-10-17,155.05,160.25382574029632,-0.03247239631414178
2017-10-18,154.76,160.09382574029632,-0.03331687349984902
2017-10-19,154.6,160.12382574029633,-0.034497213108406366
2017-10-20,154.63,156.5538257402963,-0.01228858976265268
2017-10-23,151.06,156.60382574029632,-0.03540032125070758
2017-10-24,151.11,152.2938257402963,-0.0077733009499351136
2017-10-25,146.8,149.25382574029632,-0.01644062206194974
2017-10-26,143.76,155.60382574029632,-0.07611526055961981
2017-10-27,150.11,155.0238257402963,-0.031697229228029644
2017-10-30,149.53,151.72382574029632,-0.01445933576741898
2017-10-31,146.23,148.12382574029633,-0.01278542280981021
2017-11-01,142.63,150.3938257402963,-0.05162330103699253
2017-11-02,144.9,155.46382574029633,-0.06795037810238436
2017-11-03,149.97,154.47382574029632,-0.02915591504717585
2017-11-06,148.98,156.8038257402963,-0.04989563043732359
2017-11-07,151.31,152.8938257402963,-0.010358990839738458
2017-11-08,147.4,153.66382574029632,-0.040763177085559876
2017-11-09,148.17,154.2338257402963,-0.039315796720926666
2017-11-10,148.74,153.5238257402963,-0.031160151964872873
2017-11-13,148.03,153.31382574029632,-0.034464117732257105
2017-11-14,147.82,154.15382574029633,-0.0410876973690355
2017-11-15,148.66,153.43382574029633,-0.031113254963586412
2017-11-16,147.94,152.90382574029633,-0.032463711854582855
2017-11-17,147.41,150.13382574029632,-0.01814265190982367
2017-11-20,144.64,150.60382574029632,-0.03959943056546544
2017-11-21,145.11,152.53382574029632,-0.048670029118237035
2017-11-22,147.04,152.0438257402963,-0.032910417216436505
2017-11-24,146.55,154.0438257402963,-0.048647361906800524
2017-11-27,148.55,152.81382574029632,-0.0279020940653798
2017-11-28,147.32,149.24382574029633,-0.012890487969961617
2017-11-29,143.75,149.78382574029632,-0.04028356006047085
2017-11-30,144.29,146.28382574029632,-0.013629844107550526
2017-12-01,140.79,144.28382574029632,-0.02421495079140079
2017-12-04,138.79,143.85382574029632,-0.03520118922271975
2017-12-05,138.36,142.7738257402963,-0.030914810312115515
2017-12-06,137.28,144.2738257402963,-0.048476053812322895
2017-12-07,138.78,149.10382574029632,-0.06923917403888735
2017-12-08,143.61,147.1738257402963,-0.02421507847859472
2017-12-11,141.68,146.40382574029633,-0.03226572609294953
2017-12-12,140.91,150.2938257402963,-0.062436535194142384
2017-12-13,144.8,148.0238257402963,-0.021779100250742145
2017-12-14,142.53,151.35382574029632,-0.0582993240979377
2017-12-15,145.86,150.93382574029633,-0.03361622694853417
2017-12-18,145.44,150.6438257402963,-0.03454390324146106
2017-12-19,145.15,150.6138257402963,-0.03627705300918116
2017-12-20,145.12,154.31382574029632,-0.05957875579968541
2017-12-21,148.82,155.46382574029633,-0.042735509104187996
2017-12-22,149.97,156.09382574029632,-0.03923169741822419
2017-12-26,150.6,157.0438257402963,-0.041032022175468974
2017-12-27,151.55,156.66382574029632,-0.03264203281217937
2017-12-28,151.17,155.35382574029632,-0.026930947598872712
2017-12-29,149.86,159.48680718728403,-0.060361150599618774
2018-01-02,152.91,158.58680718728402,-0.03579621336710537
2018-01-03,152.01,159.64680718728403,-0.04783563994690598
2018-01-04,153.07,162.26680718728403,-0.05667706998554134
2018-01-05,155.69,163.46680718728405,-0.04757422819407098
2018-01-08,156.89,162.58680718728402,-0.03503855746869966
2018-01-09,156.01,163.95680718728403,-0.04846890668105397
2018-01-10,157.38,164.97680718728404,-0.046047728264373755
2018-01-11,158.4,164.50680718728404,-0.03712191180229818
2018-01-12,157.93,162.28680718728404,-0.02684634236630301
2018-01-16,155.71,163.56680718728404,-0.04803423947921159
2018-01-17,156.99,163.76680718728403,-0.04138083475935417
2018-01-18,157.19,164.54680718728403,-0.04470951040034865
2018-01-19,157.97,168.48680718728403,-0.062419173126082916
2018-01-22,161.91,173.15680718728404,-0.06495157406731145
2018-01-23,166.58,174.02680718728405,-0.042791149867330125
2018-01-24,167.45,172.81680718728404,-0.03105489144622353
2018-01-25,166.24,175.78680718728404,-0.054309008395111324
2018-01-26,169.21,173.71680718728405,-0.02594341480398754
2018-01-29,167.14,173.11680718728402,-0.0345247078223786
2018-01-30,166.54,173.44680718728404,-0.039820895520009336
2018-01-31,166.87,179.56680718728404,-0.07070798543542378
2018-02-01,172.99,172.81680718728404,0.0010021757462992387
2018-02-02,166.24,161.71680718728405,0.02796983746703363
2018-02-05,155.14,165.84680718728404,-0.06455841610018631
2018-02-06,159.27,162.24680718728405,-0.0183474007217157
2018-02-07,155.67,158.17680718728403,-0.015848133692039523
2018-02-08,151.6,159.53680718728404,-0.04974906623251418
2018-02-09,152.96,158.58680718728402,-0.03548092862881713
2018-02-12,152.01,160.71680718728405,-0.05417483920731436
2018-02-13,154.14,163.83680718728402,-0.059185767555879454
2018-02-14,157.26,167.51680718728403,-0.06122852601779183
2018-02-15,160.94,167.29680718728403,-0.0379971817404009
2018-02-16,160.72,167.55680718728402,-0.04080292112299733
2018-02-20,160.98,164.46680718728405,-0.02120067414766258
2018-02-21,157.89,164.16680718728404,-0.038234325774048616
2018-02-22,157.59,172.47680718728404,-0.08631193625424194
2018-02-23,165.9,176.11680718728402,-0.0580115399004445
2018-02-26,169.54,172.45680718728403,-0.016913262137089546
2018-02-27,165.88,172.60680718728403,-0.038971853410075696
2018-02-28,166.03,172.40680718728404,-0.03698698033632153
2018-03-01,165.83,176.63680718728403,-0.06118094727462897
2018-03-02,170.06,179.73680718728403,-0.05383876201384219
2018-03-05,173.16,175.29680718728403,-0.012189652632983217
2018-03-06,168.72,176.74680718728405,-0.045414156640344316
2018-03-07,170.17,178.45680718728403,-0.0464359265297587
2018-03-08,171.88,182.83680718728402,-0.05992670379581022
2018-03-09,176.26,183.70680718728403,-0.040536370433416846
2018-03-12,177.13,181.53680718728404,-0.024275006570638413
2018-03-13,174.96,180.95680718728403,-0.03313943962924548
2018-03-14,174.38,180.54680718728403,-0.034156279379048304
2018-03-15,173.97,182.23680718728403,-0.045362993979521704
2018-03-16,175.66,177.34680718728404,-0.009511347929160752
2018-03-19,170.77,178.04680718728403,-0.04087019195817243
2018-03-20,171.47,176.91680718728404,-0.030787392525787882
2018-03-21,170.34,172.67680718728403,-0.013532837590340296
2018-03-22,166.1,167.50680718728404,-0.008398507564597923
2018-03-23,160.93,172.67680718728403,-0.06802770666557156
2018-03-26,166.1,166.91680718728404,-0.004893498749754865
2018-03-27,160.34,166.15680718728404,-0.03500793789764878
2018-03-28,159.58,169.55680718728402,-0.05884049925677193
2018-03-29,162.98,164.03027958503208,-0.006402961622019476
2018-04-02,156.31,166.08027958503206,-0.05882865569256068
2018-04-03,158.36,169.84027958503208,-0.06759456362814309
2018-04-04,162.12,165.38027958503207,-0.019713835248148515
2018-04-05,157.66,161.97027958503207,-0.026611546242156336
2018-04-06,154.25,164.48027958503206,-0.062197605760654584
2018-04-09,156.76,168.89027958503206,-0.07182343243694367
2018-04-10,161.17,166.61027958503206,-0.03265272466129887
2018-04-11,158.89,169.70027958503206,-0.06370219077697714
2018-04-12,161.98,169.11027958503206,-0.04216349001686104
2018-04-13,161.39,166.42027958503206,-0.030226361820656966
2018-04-16,158.7,172.71027958503205,-0.08112012567343596
2018-04-17,164.99,171.08027958503206,-0.035598957400610254
2018-04-18,163.36,167.27027958503206,-0.023377013506121647
2018-04-19,159.55,165.87027958503208,-0.03810374951343842
2018-04-20,158.15,166.41027958503207,-0.04963803681858037
2018-04-23,158.69,163.39027958503206,-0.0287671922526207
2018-04-24,155.67,162.87027958503208,-0.04420867701202014
2018-04-25,155.15,166.53027958503208,-0.06833759970493047
2018-04-26,158.81,163.77027958503206,-0.030288032710212187
2018-04-27,156.05,160.88027958503207,-0.03002406259792112
2018-04-30,153.16,160.20027958503206,-0.043946737192148144
2018-05-01,152.48,157.19027958503207,-0.029965463497277245
2018-05-02,149.47,157.36027958503206,-0.05014149444725935
2018-05-03,149.64,157.11027958503206,-0.04754800007207016
2018-05-04,149.39,157.22027958503207,-0.049804513805085215
2018-05-07,149.5,155.99027958503206,-0.04160694885795191
2018-05-08,148.27,156.79027958503207,-0.05434188654795569
2018-05-09,149.07,158.73027958503206,-0.06085971504798515
2018-05-10,151.01,163.69027958503207,-0.07746507377944256
2018-05-11,155.97,165.18027958503205,-0.055758953842251824
2018-05-14,157.46,163.26027958503207,-0.035527806272137696
2018-05-15,155.54,163.88027958503207,-0.05089251498808056
2018-05-16,156.16,164.06027958503208,-0.048154736813900034
2018-05-17,156.34,164.96027958503205,-0.052256698441084715
2018-05-18,157.24,163.94027958503207,-0.040870246177400094
2018-05-21,156.22,164.00027958503208,-0.04744064830083472
2018-05-22,156.28,164.70027958503206,-0.05112486515655734
2018-05-23,156.98,164.69027958503207,-0.04681684677723286
2018-05-24,156.97,165.22027958503207,-0.049935029802355424
2018-05-25,157.5,162.96027958503205,-0.033506812819272924
2018-05-29,155.24,164.36027958503206,-0.05548955993539584
2018-05-30,156.64,161.72027958503207,-0.03141399209838058
2018-05-31,154.0,159.77027958503206,-0.03611610119240627
2018-06-01,152.05,157.37027958503208,-0.03380739742638228
2018-06-04,149.65,153.44027958503207,-0.02470198565384918
2018-06-05,145.72,153.69027958503207,-0.05185936030926641
2018-06-06,145.97,153.47027958503207,-0.04887121861843258
2018-06-07,145.75,158.27027958503206,-0.0791069531048969
2018-06-08,150.55,156.35027958503207,-0.03709798025578548
2018-06-11,148.63,158.71027958503205,-0.06351371575545206
2018-06-12,150.99,159.66027958503207,-0.05430454968240506
2018-06-13,151.94,162.71027958503205,-0.06619298800604378
2018-06-14,154.99,162.74027958503206,-0.04762360986962977
2018-06-15,155.02,159.41027958503207,-0.02754075581863724
2018-06-18,151.69,162.22027958503207,-0.0649134597226011
2018-06-19,154.5,165.35027958503207,-0.06561996515677049
2018-06-20,157.63,164.29027958503207,-0.0405397057078164
2018-06-21,156.57,166.91027958503207,-0.061951124944130465
2018-06-22,159.19,162.48027958503206,-0.020250331876799477
2018-06-25,154.76,159.22027958503207,-0.02801326311357255
2018-06-26,151.5,155.22027958503207,-0.023967741811688037
2018-06-27,147.5,155.31027958503208,-0.05028823337321964
2018-06-28,147.59,177.68027958503205,-0.16935069921832158
2018-06-29,169.96,177.9074315141342,-0.04467172307809297
2018-07-02,169.61,176.0274315141342,-0.036456996838125755
2018-07-03,167.73,177.78743151413423,-0.05656998038882555
2018-07-05,169.49,181.7474315141342,-0.06744211685423984
2018-07-06,173.45,182.4574315141342,-0.049367304139850576
2018-07-09,174.16,183.4074315141342,-0.05042015712117731
2018-07-10,175.11,183.3074315141342,-0.04471958090527339
2018-07-11,175.01,186.56743151413423,-0.061947744149860706
2018-07-12,178.27,188.79743151413422,-0.05576045939664209
2018-07-13,180.5,189.51743151413422,-0.04758101374681034
2018-07-16,181.22,190.88743151413422,-0.05064467281817031
2018-07-17,182.59,189.4274315141342,-0.03609525536761571
2018-07-18,181.13,188.41743151413422,-0.03867705580939074
2018-07-19,180.12,185.69743151413422,-0.030035049320053187
2018-07-20,177.4,184.8374315141342,-0.040237691322633884
2018-07-23,176.54,183.1774315141342,-0.036234985168585365
2018-07-24,174.88,185.10743151413422,-0.055251328541897515
2018-07-25,176.81,184.16743151413422,-0.03994968846361724
2018-07-26,175.87,180.3974315141342,-0.025096984342482087
2018-07-27,172.1,182.7174315141342,-0.058108476165356415
2018-07-30,174.42,183.3474315141342,-0.04869133666290815
2018-07-31,175.05,186.16743151413422,-0.059717381411528714
2018-08-01,177.87,186.1874315141342,-0.04467235756191623
2018-08-02,177.89,182.8374315141342,-0.027059182975624818
2018-08-03,174.54,183.2074315141342,-0.047309388284642484
2018-08-06,174.91,185.8074315141342,-0.0586490616943125
2018-08-07,177.51,183.5974315141342,-0.03315640891014082
2018-08-08,175.3,183.3474315141342,-0.04389170575053192
2018-08-09,175.05,183.1174315141342,-0.044056054344075335
2018-08-10,174.82,183.3474315141342,-0.04650968624819174
2018-08-13,175.05,184.22743151413422,-0.0498157708583703
2018-08-14,175.93,181.29743151413422,-0.029605667710277284
2018-08-15,173.0,183.25743151413423,-0.05597279973523528
2018-08-16,174.96,184.3774315141342,-0.05107692105696926
2018-08-17,176.08,184.00743151413423,-0.04308212689510471
2018-08-20,175.71,185.1574315141342,-0.05102377710080197
2018-08-21,176.86,186.01743151413422,-0.04922888914009327
2018-08-22,177.72,184.31743151413423,-0.03579385552379677
2018-08-23,176.02,185.13743151413422,-0.04924682944755099
2018-08-24,176.84,187.6174315141342,-0.057443657698310835
2018-08-27,179.32,189.16743151413422,-0.05205669620459186
2018-08-28,180.87,193.1574315141342,-0.06361355821422321
2018-08-29,184.86,194.32743151413422,-0.04871896592450764
2018-08-30,186.03,192.69743151413422,-0.03460052093971566
2018-08-31,184.4,191.60743151413422,-0.03761561572627492
2018-09-04,183.31,191.50743151413423,-0.04280476976440051
2018-09-05,183.21,188.3474315141342,-0.027276355577743328
2018-09-06,180.05,187.76743151413422,-0.041101012310291285
2018-09-07,179.47,187.57743151413422,-0.04322178552446654
2018-09-10,179.28,186.9074315141342,-0.04080860483900772
2018-09-11,178.61,186.63743151413422,-0.04301083362008373
2018-09-12,178.34,188.1574315141342,-0.05217668754899385
2018-09-13,179.86,187.3074315141342,-0.03976047001409133
2018-09-14,179.01,184.0974315141342,-0.02763445134618092
2018-09-17,175.8,185.41743151413422,-0.05186907959838216
2018-09-18,177.12,184.8974315141342,-0.042063491366237105
2018-09-19,176.6,188.81743151413423,-0.06470499792398499
2018-09-20,180.52,188.3774315141342,-0.04171110865552197
2018-09-21,180.08,190.4674315141342,-0.054536523286729754
2018-09-24,182.17,190.94743151413422,-0.045967790425526234
2018-09-25,182.65,194.94743151413422,-0.06308075678977398
2018-09-26,186.65,198.03743151413423,-0.057501409844943785
2018-09-27,189.74,201.03743151413423,-0.056195661818032816
2018-09-28,192.74,201.13976816026442,-0.0417608523520403
2018-10-01,191.57,201.49976816026444,-0.04927930315218387
2018-10-02,191.93,201.77976816026444,-0.04881444879271157
2018-10-03,192.21,198.18976816026444,-0.030171931759004567
2018-10-04,188.62,197.61976816026444,-0.045540829462798804
2018-10-05,188.05,194.90976816026443,-0.03519458375541229
2018-10-08,185.34,195.22976816026443,-0.050657070658127745
2018-10-09,185.66,185.99976816026444,-0.0018267128159626944
2018-10-10,176.43,185.22976816026443,-0.047507310772265776
2018-10-11,175.66,190.88976816026442,-0.07978305127112961
2018-10-12,181.32,187.21976816026444,-0.031512527860915296
2018-10-15,177.65,195.01976816026442,-0.08906670500187541
2018-10-16,185.45,195.04976816026442,-0.04921701907575038
2018-10-17,185.48,188.46976816026444,-0.01586338323354919
2018-10-18,178.9,185.25976816026443,-0.0343289221584403
2018-10-19,175.69,186.96976816026444,-0.06032936913413611
2018-10-22,177.4,183.73976816026442,-0.03450406095393921
2018-10-23,174.17,172.65976816026443,0.00874686590760243
2018-10-24,163.09,175.17976816026442,-0.06901349560643333
2018-10-25,165.61,179.04976816026442,-0.07506163397114651
2018-10-26,169.48,179.90976816026443,-0.05797221722265555
2018-10-29,170.34,181.05976816026444,-0.059205688095081754
2018-10-30,171.49,179.02976816026444,-0.04211460606660089
2018-10-31,169.46,184.75976816026443,-0.08280898115759205
2018-11-01,175.19,182.85976816026442,-0.04194344243913939
2018-11-02,173.29,184.15976816026443,-0.05902357647846879
2018-11-05,174.59,184.79976816026442,-0.05524773251560666
2018-11-06,175.23,193.44976816026443,-0.09418345823588781
2018-11-07,183.88,189.82976816026442,-0.03134265093365818
2018-11-08,180.26,190.11976816026444,-0.05186082570831352
2018-11-09,180.55,182.41976816026443,-0.010249811076515236
2018-11-12,172.85,179.87976816026443,-0.03908037147346799
2018-11-13,170.31,174.14976816026444,-0.022048655021641106
2018-11-14,164.58,176.23976816026442,-0.06615855366798684
2018-11-15,166.67,174.67976816026442,-0.04585401185623095
2018-11-16,165.11,170.63976816026442,-0.03240609278764883
2018-11-19,161.07,169.32976816026442,-0.048779185432102246
2018-11-20,159.76,169.81976816026443,-0.059237910104615765
2018-11-21,160.25,169.95976816026442,-0.057129803513903066
2018-11-23,160.39,176.96976816026444,-0.0936870084230983
2018-11-26,167.4,185.01976816026442,-0.09523181406757653
2018-11-27,175.45,187.94976816026443,-0.06650589826535946
2018-11-28,178.38,189.01976816026442,-0.056289182151801564
2018-11-29,179.45,190.35976816026442,-0.05731131249897026
2018-11-30,180.79,194.21976816026444,-0.06914727726985337
2018-12-03,184.65,187.49976816026444,-0.015198782314379211
2018-12-04,177.93,189.17976816026442,-0.059466021497257104
2018-12-06,179.61,181.77976816026444,-0.011936246713393661
2018-12-07,172.21,183.34976816026443,-0.060756925258434236
2018-12-10,173.78,182.79976816026442,-0.0493423391672827
2018-12-11,173.23,185.01976816026442,-0.06372166756825748
2018-12-12,175.45,182.98976816026442,-0.0412032226504655
2018-12-13,173.42,179.62976816026443,-0.03456981670612713
2018-12-14,170.06,175.73976816026442,-0.03231919684271345
2018-12-17,166.17,172.99976816026444,-0.03947848157771783
2018-12-18,163.43,168.22976816026443,-0.02853102761035675
2018-12-19,158.66,170.86976816026444,-0.07145657357486723
2018-12-20,161.3,166.06976816026443,-0.028721471783241026
2018-12-21,156.5,161.47976816026443,-0.0308383410318136
2018-12-24,151.91,171.40976816026443,-0.11376112557385043
2018-12-26,161.84,171.93976816026444,-0.058740152254075806
2018-12-27,162.37,170.98976816026442,-0.05041101729657482
2018-12-28,161.42,175.27976816026444,-0.07907226433339398
2018-12-31,165.71,174.30487412466,-0.04930943077652017
2019-01-02,164.08,173.95487412466,-0.05676687229576227
2019-01-03,163.73,182.92487412466,-0.10493310008555234
2019-01-04,172.7,186.07487412466,-0.07187899058149883
2019-01-07,175.85,188.41487412466,-0.06668727287606169
2019-01-08,178.19,192.52487412466,-0.07445725748340526
2019-01-09,182.3,196.25487412466,-0.0711058728446965
2019-01-10,186.03,198.38487412466,-0.06227729900867596
2019-01-11,188.16,194.13487412466,-0.03077692326842496
2019-01-14,183.91,196.90487412465998,-0.06599569554805929
2019-01-15,186.68,196.37487412465998,-0.04936921878562539
2019-01-16,186.15,200.74487412466,-0.07270359548805594
2019-01-17,190.52,204.92487412466,-0.0702934389306844
2019-01-18,194.7,204.10487412466,-0.046078635627857856
2019-01-22,193.88,200.11487412466,-0.031156475259185523
2019-01-23,189.89,196.80487412466,-0.035135685309704234
2019-01-24,186.58,199.72487412466,-0.06581490754354169
2019-01-25,189.5,198.31487412465998,-0.044448880415893455
2019-01-28,188.09,196.60487412466,-0.0433095779673347
2019-01-29,186.38,197.27487412466,-0.055226871506076414
2019-01-30,187.05,201.13487412466,-0.0700270114069349
2019-01-31,190.91,201.74487412466,-0.053705821135088816
2019-02-01,191.52,198.20487412466,-0.0337270925055837
2019-02-04,187.98,197.24487412466,-0.04697143165710116
2019-02-05,187.02,192.61487412466,-0.029046947438955306
2019-02-06,182.39,190.40487412465998,-0.04209384954826623
2019-02-07,180.18,191.56487412465998,-0.05943090650977756
2019-02-08,181.34,191.75487412466,-0.05431347793479968
2019-02-11,181.53,194.23487412466,-0.06540985073826655
2019-02-12,184.01,195.47487412466,-0.05865139535707553
2019-02-13,185.25,195.94487412466,-0.05458103546947557
2019-02-14,185.72,198.29487412466,-0.06341502361152651
2019-02-15,188.07,197.08487412466,-0.04574107558836771
