date,WMB,dcf,Deviation
2013-04-23,38.05,39.401621409226316,-0.034303700225641554
2013-04-24,38.38,38.93162140922632,-0.01416898113304843
2013-04-25,37.91,39.06162140922632,-0.029482171186941852
2013-04-26,38.04,39.24162140922632,-0.03062109479869246
2013-04-29,38.22,39.151621409226316,-0.023795219091661268
2013-04-30,38.13,38.53162140922632,-0.01042316400238863
2013-05-01,37.51,38.331621409226315,-0.02143455922343418
2013-05-02,37.31,38.56162140922632,-0.032457696629085486
2013-05-03,37.54,38.32162140922632,-0.02039635538589546
2013-05-06,37.3,38.00162140922632,-0.01846293350672601
2013-05-07,36.98,36.62162140922632,0.009785983716258606
2013-05-08,35.6,37.88162140922632,-0.060230299663747044
2013-05-09,36.86,37.52162140922632,-0.017633070863606992
2013-05-10,36.5,37.50162140922632,-0.026708749424362077
2013-05-13,36.48,37.651621409226316,-0.031117422447555443
2013-05-14,36.63,37.761621409226315,-0.02996750052024577
2013-05-15,36.74,37.78162140922632,-0.027569526409259693
2013-05-16,36.76,38.23162140922632,-0.038492257324749035
2013-05-17,37.21,38.901621409226316,-0.0434845990461753
2013-05-20,37.88,38.77162140922632,-0.022996753213270105
2013-05-21,37.75,38.041621409226316,-0.00766585120253549
2013-05-22,37.02,38.261621409226315,-0.03245083097620405
2013-05-23,37.24,37.69162140922632,-0.011982010652260455
2013-05-24,36.67,37.42162140922632,-0.020085217607407113
2013-05-28,36.4,36.901621409226316,-0.013593478824778682
2013-05-29,35.88,36.831621409226315,-0.025837076208323873
2013-05-30,35.81,36.20162140922632,-0.010817786441093213
2013-05-31,35.18,35.971621409226316,-0.02200683144694926
2013-06-03,34.95,35.48162140922632,-0.014983007768863632
2013-06-04,34.46,35.16162140922632,-0.01995418246105729
2013-06-05,34.14,35.87162140922632,-0.04827273876114624
2013-06-06,34.85,36.25162140922632,-0.038663688815573694
2013-06-07,35.23,35.74162140922632,-0.014314443191272064
2013-06-10,34.72,35.10162140922632,-0.010871902604647543
2013-06-11,34.08,35.05162140922632,-0.0277197279373379
2013-06-12,34.03,34.72162140922632,-0.019919041253140923
2013-06-13,33.7,34.331621409226315,-0.018397657416103552
2013-06-14,33.31,34.66162140922632,-0.0389947542634731
2013-06-17,33.64,34.261621409226315,-0.01814337394607124
2013-06-18,33.24,33.63162140922632,-0.011644440345623175
2013-06-19,32.61,32.77162140922632,-0.004931748942419434
2013-06-20,31.75,33.31162140922632,-0.04687917739104097
2013-06-21,32.29,32.67162140922632,-0.011680516385959128
2013-06-24,31.65,32.92162140922632,-0.03862572239136275
2013-06-25,31.9,33.67162140922632,-0.05261467476409909
2013-06-26,32.65,33.60162140922632,-0.028320699100699454
2013-06-27,32.58,33.49162140922632,-0.027219387144248097
2013-06-28,32.47,33.719670964031714,-0.03706059188313915
2013-07-01,32.52,34.17967096403171,-0.04855725398229338
2013-07-02,32.98,34.01967096403171,-0.030560876533195613
2013-07-03,32.82,33.87967096403171,-0.031277486878686256
2013-07-05,32.68,34.45967096403171,-0.0516450364801595
2013-07-08,33.26,34.72967096403171,-0.04231744566638129
2013-07-09,33.53,34.37967096403171,-0.02471434252295901
2013-07-10,33.18,34.98967096403171,-0.05172014809433323
2013-07-11,33.79,35.01967096403171,-0.03511372123669276
2013-07-12,33.82,35.00967096403171,-0.03398120951362149
2013-07-15,33.81,34.67967096403171,-0.025077255344599148
2013-07-16,33.48,34.69967096403171,-0.03514935243322559
2013-07-17,33.5,35.19967096403171,-0.04828655829676631
2013-07-18,34.0,35.47967096403171,-0.041704754408003364
2013-07-19,34.28,35.68967096403171,-0.039498009534814305
2013-07-22,34.49,35.48967096403171,-0.028167941174908617
2013-07-23,34.29,34.63967096403171,-0.010094523253260435
2013-07-24,33.44,35.00967096403171,-0.044835353226951646
2013-07-25,33.81,35.10967096403171,-0.037017463517762916
2013-07-26,33.91,35.18967096403171,-0.03636495963090136
2013-07-29,33.99,35.00967096403171,-0.029125408378710582
2013-07-30,33.81,35.36967096403171,-0.044096281404986115
2013-07-31,34.17,37.29967096403171,-0.08390612794010088
2013-08-01,36.1,37.41967096403171,-0.03526677092645181
2013-08-02,36.22,37.38967096403171,-0.031283264438377034
2013-08-05,36.19,37.24967096403171,-0.02844779394306407
2013-08-06,36.05,37.03967096403171,-0.026719215864329793
2013-08-07,35.84,36.61967096403171,-0.021291042314320885
2013-08-08,35.42,36.58967096403171,-0.0319672446680791
2013-08-09,35.39,36.68967096403171,-0.035423347494880186
2013-08-12,35.49,36.53967096403171,-0.02872688604845297
2013-08-13,35.34,36.50967096403171,-0.03203729130246169
2013-08-14,35.31,36.54967096403171,-0.033917431575558155
2013-08-15,35.35,36.18967096403171,-0.023201950768390378
2013-08-16,34.99,35.50967096403171,-0.014634631916417784
2013-08-19,34.31,35.87967096403171,-0.04374819840475286
2013-08-20,34.68,36.02967096403171,-0.03745998583720289
2013-08-21,34.83,37.07967096403171,-0.060671276350158454
2013-08-22,35.88,37.50967096403171,-0.043446687804710726
2013-08-23,36.31,37.41967096403171,-0.029654749372284406
2013-08-26,36.22,37.31967096403171,-0.029466255613334824
2013-08-27,36.12,37.40967096403171,-0.034474266434251555
2013-08-28,36.21,37.41967096403171,-0.03232714058855468
2013-08-29,36.22,37.43967096403171,-0.0325769680295388
2013-08-30,36.24,37.12967096403171,-0.023961186321676542
2013-09-03,35.93,36.33967096403171,-0.011273381215729628
2013-09-04,35.14,36.32967096403171,-0.03274653836555663
2013-09-05,35.13,36.31967096403171,-0.032755554564628864
2013-09-06,35.12,36.79967096403171,-0.04564364082693673
2013-09-09,35.6,37.38967096403171,-0.04786538415257369
2013-09-10,36.19,36.94967096403171,-0.020559613772236474
2013-09-11,35.75,36.50967096403171,-0.02080739004139809
2013-09-12,35.31,37.12967096403171,-0.04900853998395138
2013-09-13,35.93,36.73967096403171,-0.022038057031713243
2013-09-16,35.54,36.399670964031706,-0.023617547666328953
2013-09-17,35.2,37.12967096403171,-0.05197113020206989
2013-09-18,35.93,38.03967096403171,-0.055459758472319653
2013-09-19,36.84,37.82967096403171,-0.026161236373762886
2013-09-20,36.63,37.70967096403171,-0.02863114252737764
2013-09-23,36.51,37.79967096403171,-0.03411857646218408
2013-09-24,36.6,37.42967096403171,-0.02216613030953396
2013-09-25,36.23,37.52967096403171,-0.034630491838772315
2013-09-26,36.33,37.43967096403171,-0.02963890802079361
2013-09-27,36.24,37.55967096403171,-0.035135317487085205
2013-09-30,36.36,37.81549132687149,-0.038489287744285505
2013-10-01,36.75,37.645491326871486,-0.023787478800476713
2013-10-02,36.58,37.365491326871485,-0.021021838572924056
2013-10-03,36.3,36.98549132687149,-0.018534060310656297
2013-10-04,35.92,36.58549132687149,-0.01819003388325946
2013-10-07,35.52,36.115491326871485,-0.01648852902157283
2013-10-08,35.05,36.02549132687149,-0.02707780771178192
2013-10-09,34.96,36.81549132687149,-0.050399743694773735
2013-10-10,35.75,37.215491326871486,-0.03937852960208876
2013-10-11,36.15,36.83549132687149,-0.018609533962464786
2013-10-14,35.77,36.59549132687149,-0.02255718660799455
2013-10-15,35.53,37.01549132687149,-0.04013161175556501
2013-10-16,35.95,37.09549132687149,-0.030879529719066046
2013-10-17,36.03,37.30549132687149,-0.03419044439585606
2013-10-18,36.24,37.23549132687149,-0.026735012521590606
2013-10-21,36.17,38.03549132687149,-0.049046068863413006
2013-10-22,36.97,37.73549132687149,-0.02028571246736044
2013-10-23,36.67,37.94549132687149,-0.03361377813991395
2013-10-24,36.88,38.365491326871485,-0.03871946573589258
2013-10-25,37.3,38.24549132687149,-0.024721641533918093
2013-10-28,37.18,38.35549132687149,-0.030647275949453157
2013-10-29,37.29,38.01549132687149,-0.019084097075937945
2013-10-30,36.95,36.77549132687149,0.00474524382495467
2013-10-31,35.71,36.58549132687149,-0.02393001419741647
2013-11-01,35.52,36.795491326871485,-0.034664337419514246
2013-11-04,35.73,36.075491326871486,-0.009576898724429683
2013-11-05,35.01,35.965491326871486,-0.026566892085180482
2013-11-06,34.9,35.56549132687149,-0.0187117146999366
2013-11-07,34.5,35.85549132687149,-0.03780428817762793
2013-11-08,34.79,35.99549132687149,-0.033490064517373574
2013-11-11,34.93,35.63549132687149,-0.019797435101996275
2013-11-12,34.57,35.45549132687149,-0.024974730111845367
2013-11-13,34.39,36.12549132687149,-0.04804062901645756
2013-11-14,35.06,36.295491326871485,-0.034039801686243654
2013-11-15,35.23,36.34549132687149,-0.03069132610808234
2013-11-18,35.28,36.09549132687149,-0.022592609129118313
2013-11-19,35.03,35.84549132687149,-0.022750178521340425
2013-11-20,34.78,35.975491326871484,-0.033230715767279206
2013-11-21,34.91,36.33549132687149,-0.039231376123357586
2013-11-22,35.27,36.865491326871485,-0.04327872135827249
2013-11-25,35.8,36.74549132687149,-0.025730811937193065
2013-11-26,35.68,36.24549132687149,-0.015601701237037635
2013-11-27,35.18,36.28549132687149,-0.030466483612220152
2013-11-29,35.22,36.24549132687149,-0.02829293490943008
2013-12-02,35.18,37.33549132687149,-0.05773303766114146
2013-12-03,36.27,37.84549132687149,-0.04162956462274381
2013-12-04,36.78,37.35549132687149,-0.015405802639182786
2013-12-05,36.29,37.27549132687149,-0.026438050627680343
2013-12-06,36.21,36.905491326871484,-0.01884519896271064
2013-12-09,35.84,36.545491326871485,-0.019304469614634612
2013-12-10,35.48,35.40549132687149,0.002104438332478642
2013-12-11,34.34,35.42549132687149,-0.03064153202155029
2013-12-12,34.36,35.31549132687149,-0.027055869562388257
2013-12-13,34.25,36.395491326871486,-0.05894937116256016
2013-12-16,35.33,37.905491326871484,-0.06794507172225206
2013-12-17,36.84,37.715491326871486,-0.023213043130839828
2013-12-18,36.65,37.95549132687149,-0.03439532149982305
2013-12-19,36.89,38.075491326871486,-0.031135286389195826
2013-12-20,37.01,38.66549132687149,-0.042815732325143574
2013-12-23,37.6,38.76549132687149,-0.030065176190959164
2013-12-24,37.7,39.295491326871485,-0.04060240177682761
2013-12-26,38.23,39.365491326871485,-0.02884484071195581
2013-12-27,38.3,39.475491326871484,-0.02977775038030528
2013-12-30,38.41,39.63549132687149,-0.0309190396244855
2013-12-31,38.57,39.27099951250391,-0.017850309928595376
2014-01-02,38.28,39.02099951250391,-0.018989762480750016
2014-01-03,38.03,39.39099951250391,-0.0345510276293417
2014-01-06,38.4,40.00099951250391,-0.04002398770069371
2014-01-07,39.01,40.15099951250391,-0.0284177112987829
2014-01-08,39.16,40.24099951250391,-0.0268631377351356
2014-01-09,39.25,40.34099951250391,-0.02704443433945536
2014-01-10,39.35,40.03099951250391,-0.01701180387192669
2014-01-13,39.04,40.15099951250391,-0.027670531891937578
2014-01-14,39.16,40.10099951250391,-0.02346573711237554
2014-01-15,39.11,40.36099951250391,-0.03099525600490516
2014-01-16,39.37,40.21099951250391,-0.02091466321901292
2014-01-17,39.22,40.44099951250391,-0.030192120056933502
2014-01-21,39.45,39.95099951250391,-0.012540349894052283
2014-01-22,38.96,40.25099951250391,-0.032073725575506806
2014-01-23,39.26,39.96099951250391,-0.017542091565666884
2014-01-24,38.97,39.870999512503914,-0.022597866206523154
2014-01-27,38.88,40.79099951250391,-0.046848558146218466
2014-01-28,39.8,40.71099951250391,-0.02237723277278192
2014-01-29,39.72,41.14099951250391,-0.034539742090418324
2014-01-30,40.15,41.480999512503914,-0.03208696820583368
2014-01-31,40.49,40.32099951250391,0.004191376442532979
2014-02-03,39.33,40.91099951250391,-0.03864485178419319
2014-02-04,39.92,40.84099951250391,-0.02255085633303211
2014-02-05,39.85,42.06099951250391,-0.052566499563250324
2014-02-06,41.07,42.41099951250391,-0.031619144276676336
2014-02-07,41.42,41.91099951250391,-0.011715289976738097
2014-02-10,40.92,42.75099951250391,-0.04282939658447926
2014-02-11,41.76,41.68099951250391,0.0018953597183386517
2014-02-12,40.69,41.84099951250391,-0.027508891420243153
2014-02-13,40.85,41.82099951250391,-0.023217989139967643
2014-02-14,40.83,41.53099951250391,-0.016878946346881474
2014-02-18,40.54,41.49099951250391,-0.022920621910236583
2014-02-19,40.5,42.99099951250391,-0.05794234934638831
2014-02-20,42.0,43.050999512503914,-0.0244128945763189
2014-02-21,42.06,42.76099951250391,-0.016393431409359893
2014-02-24,41.77,42.53099951250391,-0.01789281985437885
2014-02-25,41.54,42.21099951250391,-0.015896318974989998
2014-02-26,41.22,42.25099951250391,-0.02440177805021615
2014-02-27,41.26,42.29099951250391,-0.024378698171914404
2014-02-28,41.3,42.63099951250391,-0.031221400570575986
2014-03-03,41.64,43.620999512503914,-0.04541389547793517
2014-03-04,42.63,43.44099951250391,-0.018668988319904378
2014-03-05,42.45,43.64099951250391,-0.027290839481407092
2014-03-06,42.65,43.68099951250391,-0.02360292859619162
2014-03-07,42.69,43.07099951250391,-0.008845847944469076
2014-03-10,42.08,42.59099951250391,-0.011997828610570527
2014-03-11,41.6,42.17099951250391,-0.013540099099017211
2014-03-12,41.18,41.99099951250391,-0.019313651066162785
2014-03-13,41.0,42.40099951250391,-0.03304166242804629
2014-03-14,41.41,42.52099951250391,-0.026128254867979095
2014-03-17,41.53,42.58099951250391,-0.024682358905062318
2014-03-18,41.59,42.63099951250391,-0.02441883897651942
2014-03-19,41.64,41.85099951250391,-0.005041683949289388
2014-03-20,40.86,41.60099951250391,-0.017812060315550604
2014-03-21,40.61,41.75099951250391,-0.02732867538086592
2014-03-24,40.76,41.77099951250391,-0.024203383311459326
2014-03-25,40.78,40.99099951250391,-0.005147459564618484
2014-03-26,40.0,41.63099951250391,-0.03917752471962721
2014-03-27,40.64,41.91099951250391,-0.030326156075679345
2014-03-28,40.92,41.57099951250391,-0.015659943714081193
2014-03-31,40.58,42.57448225006677,-0.04684689383541818
2014-04-01,41.03,42.14448225006677,-0.0264443217846152
2014-04-02,40.6,42.14448225006677,-0.036647318168544496
2014-04-03,40.6,41.80448225006677,-0.028812275268995657
2014-04-04,40.26,41.18448225006677,-0.022447344231583122
2014-04-07,39.64,42.134482250066775,-0.059202869404259006
2014-04-08,40.59,42.33448225006677,-0.041207123775891086
2014-04-09,40.79,41.78448225006677,-0.02380027695724729
2014-04-10,40.24,41.68448225006677,-0.03465275738346152
2014-04-11,40.14,41.96448225006677,-0.04347682021178445
2014-04-14,40.42,42.244482250066774,-0.04318865217158363
2014-04-15,40.7,42.82448225006677,-0.04960905861421028
2014-04-16,41.28,43.33448225006677,-0.04740987184780787
2014-04-17,41.79,43.60448225006677,-0.041612287463039355
2014-04-21,42.06,43.51448225006677,-0.03342524545525383
2014-04-22,41.97,43.594482250066775,-0.037263483042381806
2014-04-23,42.05,42.87448225006677,-0.01923013892641212
2014-04-24,41.33,42.80448225006677,-0.03444691239232245
2014-04-25,41.26,43.244482250066774,-0.045889837195673966
2014-04-28,41.7,43.744482250066774,-0.04673691731860996
2014-04-29,42.2,43.71448225006677,-0.03464486303196368
2014-04-30,42.17,44.814482250066774,-0.05900954596129093
2014-05-01,43.27,44.384482250066775,-0.025109727399492132
2014-05-02,42.84,45.064482250066774,-0.04936220586587292
2014-05-05,43.52,45.024482250066775,-0.03341475959036799
2014-05-06,43.48,45.954482250066775,-0.05384637425793615
2014-05-07,44.41,45.524482250066775,-0.024480942890133472
2014-05-08,43.98,45.234482250066776,-0.027732875179861893
2014-05-09,43.69,45.58448225006677,-0.04155980624445943
2014-05-12,44.04,46.05448225006677,-0.04374128535695021
2014-05-13,44.51,46.83448225006677,-0.049631855385002366
2014-05-14,45.29,46.994482250066774,-0.03626983782897941
2014-05-15,45.45,47.14448225006677,-0.035942323877453775
2014-05-16,45.6,47.484482250066776,-0.03968627561615934
2014-05-19,45.94,47.87448225006677,-0.040407376939602835
2014-05-20,46.33,48.12448225006677,-0.03728834402294856
2014-05-21,46.58,48.21448225006677,-0.03390023440653067
2014-05-22,46.67,48.414482250066776,-0.036032240127164994
2014-05-23,46.87,48.39448225006677,-0.031501158379779404
2014-05-27,46.85,48.25448225006677,-0.029105736598486143
2014-05-28,46.71,48.32448225006677,-0.0334091991242087
2014-05-29,46.78,48.50448225006677,-0.03555304932802161
2014-05-30,46.96,48.454482250066775,-0.030843013497780514
2014-06-02,46.91,48.36448225006677,-0.030073355123423573
2014-06-03,46.82,48.44448225006677,-0.03353286431427449
2014-06-04,46.9,48.924482250066774,-0.04137973785228999
2014-06-05,47.38,49.274482250066775,-0.0384475323444764
2014-06-06,47.73,49.30448225006677,-0.031933856278647754
2014-06-09,47.76,49.18448225006677,-0.028962025925663548
2014-06-10,47.64,48.32448225006677,-0.014164295574337515
2014-06-11,46.78,48.39448225006677,-0.033360874525412365
2014-06-12,46.85,48.72448225006677,-0.038471055278667454
2014-06-13,47.18,57.564482250066774,-0.180397388183835
2014-06-16,56.02,58.85448225006677,-0.048160856092885895
2014-06-17,57.31,58.89448225006677,-0.026903746998556466
2014-06-18,57.35,59.47448225006677,-0.035720903649638536
2014-06-19,57.93,59.204482250066775,-0.021526786513960894
2014-06-20,57.66,60.40448225006677,-0.045435076137313346
2014-06-23,58.86,59.05448225006677,-0.003293268227181012
2014-06-24,57.51,59.53448225006677,-0.03400520460668832
2014-06-25,57.99,59.64448225006677,-0.027739066341965213
2014-06-26,58.1,60.10448225006677,-0.03334996284847869
2014-06-27,58.56,59.75448225006677,-0.019989835156933977
2014-06-30,58.21,59.78770925921662,-0.026388521633706974
2014-07-01,58.55,59.587709259216616,-0.01741482047417542
2014-07-02,58.35,59.347709259216614,-0.016811251380552172
2014-07-03,58.11,58.93770925921662,-0.014043797589353701
2014-07-07,57.7,58.877709259216616,-0.020002633832637673
2014-07-08,57.64,59.097709259216614,-0.024666087357510857
2014-07-09,57.86,59.057709259216615,-0.02028032028739246
2014-07-10,57.82,59.447709259216616,-0.027380521125198065
2014-07-11,58.21,59.56770925921661,-0.022792705579937067
2014-07-14,58.33,59.10770925921662,-0.013157492803620219
2014-07-15,57.87,59.627709259216616,-0.029478061140591816
2014-07-16,58.39,58.837709259216616,-0.007609223147083788
2014-07-17,57.6,59.457709259216614,-0.031244211766006558
2014-07-18,58.22,59.307709259216615,-0.018340098998977705
