date,TFX,dcf,Deviation
2009-12-11,52.98,57.57867702330243,-0.07986770903821439
2009-12-14,53.6,57.81867702330243,-0.07296391478487463
2009-12-15,53.84,57.92867702330243,-0.0705812256278131
2009-12-16,53.95,57.25867702330243,-0.057784727054659424
2009-12-17,53.28,57.18867702330243,-0.06834704397357849
2009-12-18,53.21,58.23867702330243,-0.08634600372687651
2009-12-21,54.26,58.80867702330243,-0.07734703879667382
2009-12-22,54.83,58.77867702330243,-0.06717873254848872
2009-12-23,54.8,58.788677023302434,-0.06784770852593636
2009-12-24,54.81,58.858677023302434,-0.06878640887051435
2009-12-28,54.88,58.92867702330243,-0.06870469910093924
2009-12-29,54.95,58.69867702330243,-0.06386305813697069
2009-12-30,54.72,57.86867702330243,-0.05441073107709948
2009-12-31,53.89,60.20516927083333,-0.10489413695399641
2010-01-04,55.49,59.615169270833334,-0.06919663772306972
2010-01-05,54.9,60.16516927083333,-0.08751191652319945
2010-01-06,55.45,60.67516927083334,-0.08611709425168568
2010-01-07,55.96,61.005169270833335,-0.08270068473107961
2010-01-08,56.29,65.40516927083333,-0.13936466142437054
2010-01-11,60.69,64.89516927083334,-0.06479941909517939
2010-01-12,60.18,64.71516927083333,-0.0700789215562988
2010-01-13,60.0,64.52516927083333,-0.0701302967813956
2010-01-14,59.81,63.535169270833336,-0.05863161007652218
2010-01-15,58.82,65.55516927083333,-0.1027404756291268
2010-01-19,60.84,65.29516927083333,-0.06823122323726638
2010-01-20,60.58,64.82516927083333,-0.06548643557099587
2010-01-21,60.11,63.535169270833336,-0.05390981577829379
2010-01-22,58.82,63.24516927083334,-0.0699684943822908
2010-01-25,58.53,63.26516927083333,-0.07484638586142778
2010-01-26,58.55,63.145169270833335,-0.07277150926818154
2010-01-27,58.43,63.02516927083333,-0.07291006631155328
2010-01-28,58.31,61.87516927083333,-0.0576187396793737
2010-01-29,57.16,62.435169270833335,-0.08449034946875111
2010-02-01,57.72,63.255169270833335,-0.08750540603462709
2010-02-02,58.54,63.01516927083333,-0.07101733316940673
2010-02-03,58.3,61.65516927083333,-0.05441829631664863
2010-02-04,56.94,61.48516927083333,-0.07392301793644773
2010-02-05,56.77,61.935169270833335,-0.08339638579571507
2010-02-08,57.22,62.56516927083333,-0.08543362597957749
2010-02-09,57.85,62.08516927083333,-0.06821547433265918
2010-02-10,57.37,62.465169270833336,-0.0815681655922833
2010-02-11,57.75,62.56516927083333,-0.07696245893604681
2010-02-12,57.85,63.81516927083333,-0.09347572589703534
2010-02-16,59.1,63.80516927083333,-0.07374275978896527
2010-02-17,59.09,63.73516927083333,-0.07288235559702305
2010-02-18,59.02,64.46516927083333,-0.0844668420547674
2010-02-19,59.75,64.35516927083333,-0.07155865368720982
2010-02-22,59.64,64.51516927083334,-0.07556624784424704
2010-02-23,59.8,64.45516927083334,-0.07222336584476019
2010-02-24,59.74,64.40516927083333,-0.07243470242606753
2010-02-25,59.69,65.65516927083333,-0.09085604891560761
2010-02-26,60.94,66.05516927083333,-0.0774378345752259
2010-03-01,61.34,67.94516927083333,-0.09721322857412784
2010-03-02,63.23,67.92516927083334,-0.06912267310093279
2010-03-03,63.21,67.42516927083334,-0.06251625789624415
2010-03-04,62.71,68.32516927083333,-0.08218302758351648
2010-03-05,63.61,67.96516927083333,-0.06407942947185907
2010-03-08,63.25,67.82516927083333,-0.067455331406018
2010-03-09,63.11,67.61516927083333,-0.06662956433323164
2010-03-10,62.9,66.77516927083333,-0.0580330879449521
2010-03-11,62.06,66.95516927083334,-0.07311114771485971
2010-03-12,62.24,66.64516927083334,-0.06609885336072241
2010-03-15,61.93,66.82516927083333,-0.07325337629888928
2010-03-16,62.11,67.37516927083334,-0.07814702846487143
2010-03-17,62.66,68.31516927083334,-0.08278057906017333
2010-03-18,63.6,67.45516927083334,-0.05715157655827363
2010-03-19,62.74,68.44516927083333,-0.08335386312302517
2010-03-22,63.73,68.74516927083333,-0.07295304272326708
2010-03-23,64.03,67.48516927083334,-0.05119894205150399
2010-03-24,62.77,67.99516927083333,-0.07684618373432994
2010-03-25,63.28,67.69516927083333,-0.06522133437866473
2010-03-26,62.98,69.76189656459115,-0.09721491098384827
2010-03-29,64.52,69.70189656459115,-0.07434369536543683
2010-03-30,64.46,69.31189656459115,-0.07000092055004903
2010-03-31,64.07,69.54189656459116,-0.07868489119373978
2010-04-01,64.3,69.96189656459116,-0.08092828872018798
2010-04-05,64.72,69.73189656459115,-0.0718738025424096
2010-04-06,64.49,69.63189656459116,-0.0738439826900521
2010-04-07,64.39,68.90189656459115,-0.06548290815712943
2010-04-08,63.66,69.21189656459116,-0.08021592876608896
2010-04-09,63.97,68.75189656459116,-0.0695529404065044
2010-04-12,63.51,68.93189656459116,-0.07865584489628374
2010-04-13,63.69,70.96189656459116,-0.10247607401490622
2010-04-14,65.72,70.63189656459116,-0.06954218707831739
2010-04-15,65.39,69.65189656459115,-0.06118852141576525
2010-04-16,64.41,69.94189656459116,-0.07909274463958049
2010-04-19,64.7,71.26189656459115,-0.0920814191163648
2010-04-20,66.02,70.81189656459115,-0.06767078410645622
2010-04-21,65.57,69.70189656459115,-0.05927954285665993
2010-04-22,64.46,70.54189656459116,-0.08621679967198381
2010-04-23,65.3,70.09189656459115,-0.06836591388528523
2010-04-26,64.85,66.79189656459116,-0.02907383476846248
2010-04-27,61.55,67.35189656459116,-0.08614303175601123
2010-04-28,62.11,68.58189656459116,-0.09436741893680156
2010-04-29,63.34,66.56189656459117,-0.048404518664288076
2010-04-30,61.32,67.23189656459115,-0.08793291379057655
2010-05-03,61.99,65.77189656459116,-0.05750019023515851
2010-05-04,60.53,65.13189656459116,-0.0706550370451361
2010-05-05,59.89,63.67189656459116,-0.05939663758491409
2010-05-06,58.43,63.361896564591156,-0.07783694668235785
2010-05-07,58.12,64.99189656459116,-0.1057346673636711
2010-05-10,59.75,65.10189656459116,-0.08220799772371068
2010-05-11,59.86,65.76189656459115,-0.08974644699905099
2010-05-12,60.52,64.78189656459116,-0.06578838827822542
2010-05-13,59.54,63.07189656459116,-0.05599794451993667
2010-05-14,57.83,63.62189656459116,-0.0910362135889965
2010-05-17,58.38,63.431896564591156,-0.07964284276833711
2010-05-18,58.19,62.91189656459116,-0.07505570206015377
2010-05-19,57.67,61.001896564591156,-0.054619556968416805
2010-05-20,55.76,61.02189656459116,-0.08622964641915853
2010-05-21,55.78,61.15189656459116,-0.08784513427015528
2010-05-24,55.91,60.65189656459116,-0.07818216466720518
2010-05-25,55.41,60.361896564591156,-0.08203679550214771
2010-05-26,55.12,62.15189656459116,-0.11314049857325414
2010-05-27,56.91,61.32189656459116,-0.07194651195994972
2010-05-28,56.08,60.26189656459116,-0.0693953692630439
2010-06-01,55.02,62.06189656459116,-0.11346570044410864
2010-06-02,56.82,62.12189656459116,-0.08534666289652826
2010-06-03,56.88,60.10189656459116,-0.053607236189769814
2010-06-04,54.86,59.90189656459116,-0.08416923092167161
2010-06-07,54.66,59.13189656459116,-0.0756257929205163
2010-06-08,53.89,58.94189656459116,-0.08570977282780623
2010-06-09,53.7,61.111896564591156,-0.12128402129947446
2010-06-10,55.87,61.59189656459116,-0.09290015219113501
2010-06-11,56.35,62.12189656459116,-0.09291243319639864
2010-06-14,56.88,63.111896564591156,-0.09874361101180329
2010-06-15,57.87,63.48189656459116,-0.08840152654987565
2010-06-16,58.24,63.89189656459116,-0.08846030355159984
2010-06-17,58.65,63.64189656459116,-0.07843726906417381
2010-06-18,58.4,63.67189656459116,-0.08279785665318062
2010-06-21,58.43,62.97189656459116,-0.0721257705797772
2010-06-22,57.73,62.751896564591156,-0.08002780536556486
2010-06-23,57.51,61.30189656459116,-0.06185610522825835
2010-06-24,56.06,61.181896564591156,-0.08371588414530184
2010-06-25,55.94,63.61269011666957,-0.12061571523853787
2010-06-28,56.47,62.40269011666957,-0.09507106353231998
2010-06-29,55.26,61.42269011666957,-0.10033246842435306
2010-06-30,54.28,60.28269011666957,-0.09957568424786811
2010-07-01,53.14,60.53269011666957,-0.12212723575345885
2010-07-02,53.39,60.92269011666957,-0.12364342582778509
2010-07-06,53.78,62.28269011666957,-0.13651770822265552
2010-07-07,55.14,62.40269011666957,-0.11638424726708207
2010-07-08,55.26,62.162690116669566,-0.11104233268724872
2010-07-09,55.02,61.57269011666957,-0.10642202093579722
2010-07-12,54.43,62.19269011666957,-0.12481676065317726
2010-07-13,55.05,61.94269011666957,-0.11127527886966371
2010-07-14,54.8,61.93269011666957,-0.11516842080059697
2010-07-15,54.79,59.592690116669566,-0.08059193346141846
2010-07-16,52.45,59.772690116669565,-0.12250896023546032
2010-07-19,52.63,60.37269011666957,-0.12824822120244928
2010-07-20,53.23,59.42269011666957,-0.1042142337297578
2010-07-21,52.28,61.94269011666957,-0.1559940341381656
2010-07-22,54.8,65.58269011666957,-0.164413660029613
2010-07-23,58.44,65.96269011666956,-0.11404462285216121
2010-07-26,58.82,65.45269011666957,-0.10133563807456636
2010-07-27,58.31,64.44269011666957,-0.09516502345831157
2010-07-28,57.3,64.48269011666957,-0.11138943030561876
2010-07-29,57.34,63.81269011666957,-0.10143264771999838
2010-07-30,56.67,63.94269011666957,-0.11373763136020465
2010-08-02,56.8,60.46269011666957,-0.06057769030127502
2010-08-03,53.32,61.13269011666957,-0.12779889289608115
2010-08-04,53.99,61.342690116669566,-0.11986253134130986
2010-08-05,54.2,60.60269011666957,-0.10565026246101283
2010-08-06,53.46,60.732690116669566,-0.11974918454457528
2010-08-09,53.59,60.342690116669566,-0.11190568573614423
2010-08-10,53.2,58.88269011666957,-0.09650867012716202
2010-08-11,51.74,58.57269011666957,-0.11665317237537998
2010-08-12,51.43,58.662690116669566,-0.12329284767345383
2010-08-13,51.52,58.45269011666957,-0.11860343985592714
2010-08-16,51.31,59.65269011666957,-0.1398543820966467
2010-08-17,52.51,59.81269011666957,-0.12209265462605134
2010-08-18,52.67,58.55269011666957,-0.10046831503297238
2010-08-19,51.41,58.58269011666957,-0.12243702196646988
2010-08-20,51.44,58.19269011666957,-0.11604017795244059
2010-08-23,51.05,56.65269011666957,-0.0988953941133508
2010-08-24,49.51,56.65269011666957,-0.1260785692958276
2010-08-25,49.51,56.49269011666957,-0.12360342731508833
2010-08-26,49.35,57.17269011666957,-0.1368256435145203
2010-08-27,50.03,56.21269011666957,-0.10998744418453166
2010-08-30,49.07,55.20269011666957,-0.11109404457841232
2010-08-31,48.06,56.93269011666957,-0.155845263915813
2010-09-01,49.79,57.86269011666957,-0.13951460086616196
2010-09-02,50.72,58.342690116669566,-0.13065373059463414
2010-09-03,51.2,58.82269011666957,-0.12958758094114087
2010-09-07,51.68,58.67269011666957,-0.11918134489427257
2010-09-08,51.53,59.42269011666957,-0.13282283419301932
2010-09-09,52.28,59.65269011666957,-0.12359358986577063
2010-09-10,52.51,60.20269011666957,-0.1277798400995297
2010-09-13,53.06,60.70269011666957,-0.12590364779518737
2010-09-14,53.56,61.39269011666957,-0.1275834321933843
2010-09-15,54.25,61.20269011666957,-0.11360105419248379
2010-09-16,54.06,61.68269011666957,-0.12357908032629006
2010-09-17,54.54,62.60269011666957,-0.12879143215161415
2010-09-20,55.46,62.90269011666957,-0.1183206966644057
2010-09-21,55.76,63.092690116669566,-0.11622091407277335
2010-09-22,55.95,62.49269011666957,-0.10469528683202489
2010-09-23,55.35,63.74269011666957,-0.1316651384073727
2010-09-24,56.6,62.48132706010875,-0.09412935571055892
2010-09-27,56.33,62.98132706010875,-0.10560792175370948
2010-09-28,56.83,63.241327060108745,-0.1013787559203968
2010-09-29,57.09,62.93132706010875,-0.09282065599108391
2010-09-30,56.78,63.32132706010875,-0.10330369503941839
2010-10-01,57.17,62.631327060108745,-0.0871980096297078
2010-10-04,56.48,64.15132706010874,-0.11958173605544964
2010-10-05,58.0,64.07132706010874,-0.09475887793634907
2010-10-06,57.92,63.97132706010875,-0.09459436497890372
2010-10-07,57.82,64.29132706010874,-0.1006562993179223
2010-10-08,58.14,64.49132706010874,-0.09848342947244715
2010-10-11,58.34,63.921327060108744,-0.08731556926001105
2010-10-12,57.77,64.30132706010875,-0.10157375218715581
2010-10-13,58.15,63.54132706010875,-0.08484756786726644
2010-10-14,57.39,63.381327060108745,-0.09452826783552148
2010-10-15,57.23,64.17132706010875,-0.10816866937482639
2010-10-18,58.02,63.241327060108745,-0.08256194648075688
2010-10-19,57.09,64.51132706010874,-0.1150391318596482
2010-10-20,58.36,64.10132706010874,-0.0895664305783408
2010-10-21,57.95,64.30132706010875,-0.09877443204510439
2010-10-22,58.15,64.41132706010875,-0.09720847785461195
2010-10-25,58.26,64.27132706010875,-0.09353046428443512
2010-10-26,58.12,62.15132706010875,-0.06486308902479121
2010-10-27,56.0,62.271327060108746,-0.10070970631564047
2010-10-28,56.12,61.90132706010875,-0.09339585005172579
2010-10-29,55.75,62.15132706010875,-0.1029958226622868
2010-11-01,56.0,62.36132706010875,-0.10200756398235722
2010-11-02,56.21,62.14132706010875,-0.09544899249369798
2010-11-03,55.99,62.05132706010875,-0.09768247267680796
2010-11-04,55.9,61.76132706010875,-0.09490286784809943
2010-11-05,55.61,61.50132706010875,-0.09579186891936198
2010-11-08,55.35,61.311327060108745,-0.0972304359725299
2010-11-09,55.16,60.69132706010875,-0.09113867381134244
2010-11-10,54.54,60.531327060108744,-0.09897894777953975
2010-11-11,54.38,60.22132706010875,-0.09699764759880403
2010-11-12,54.07,60.19132706010875,-0.10169782523644677
2010-11-15,54.04,59.281327060108744,-0.08841446910920636
2010-11-16,53.13,59.101327060108744,-0.10103541421389117
2010-11-17,52.95,59.11132706010875,-0.10423259579070954
2010-11-18,52.96,58.771327060108746,-0.09888031036231615
2010-11-19,52.62,58.82132706010875,-0.10542650718797453
2010-11-22,52.67,58.11132706010875,-0.09363625536344045
2010-11-23,51.96,58.37132706010875,-0.10983692478854534
2010-11-24,52.22,58.061327060108745,-0.10060615827918362
2010-11-26,51.91,57.04132706010875,-0.08995805891229502
2010-11-29,50.89,56.091327060108746,-0.09272961316345552
2010-11-30,49.94,56.421327060108744,-0.11487370818491793
2010-12-01,50.27,56.881327060108745,-0.11623018311654876
2010-12-02,50.73,56.68132706010875,-0.10499625483005293
2010-12-03,50.53,57.37132706010875,-0.1192464495886768
2010-12-06,51.22,57.161327060108746,-0.1039396278162168
2010-12-07,51.01,57.75132706010875,-0.11673025371507462
2010-12-08,51.6,58.43132706010875,-0.1169120641925745
2010-12-09,52.28,59.37132706010875,-0.11944026538145835
2010-12-10,53.22,59.591327060108746,-0.10691701921123686
2010-12-13,53.44,60.72132706010875,-0.11991383279388612
2010-12-14,54.57,61.381327060108745,-0.11096741283287392
2010-12-15,55.23,61.86132706010875,-0.10719665056110572
2010-12-16,55.71,61.771327060108746,-0.09812525242027836
2010-12-17,55.62,61.47132706010875,-0.09518790857381565
2010-12-20,55.32,61.75132706010875,-0.10414880726123499
2010-12-21,55.6,61.18132706010875,-0.09122598884828481
2010-12-22,55.03,61.101327060108744,-0.0993648968399008
2010-12-23,54.95,61.031327060108744,-0.09964271388232049
2010-12-27,54.88,60.911327060108746,-0.09901815230781108
2010-12-28,54.76,60.591327060108746,-0.09624029284461566
2010-12-29,54.44,60.68132706010875,-0.10285416226850674
2010-12-30,54.53,59.961327060108744,-0.09058050123980854
2010-12-31,53.81,59.26648811741042,-0.09206700600516082
2011-01-03,54.09,59.05648811741042,-0.08409724783391315
2011-01-04,53.88,59.36648811741041,-0.092417259154014
2011-01-05,54.19,59.54648811741041,-0.08995472758777634
2011-01-06,54.37,59.316488117410415,-0.083391452771435
2011-01-07,54.14,59.40648811741041,-0.08865173290502837
2011-01-10,54.23,59.61648811741041,-0.09035232177383734
2011-01-11,54.44,60.73648811741042,-0.10366895275931343
2011-01-12,55.56,61.01648811741042,-0.0894264531729656
2011-01-13,55.84,61.456488117410416,-0.09138966917016655
2011-01-14,56.28,62.44648811741042,-0.09874835724654896
2011-01-18,57.27,62.22648811741041,-0.0796523838539368
2011-01-19,57.05,61.856488117410414,-0.07770386363168846
2011-01-20,56.68,61.316488117410415,-0.0756156828246971
2011-01-21,56.14,62.40648811741041,-0.10041404838581458
2011-01-24,57.23,62.66648811741042,-0.0867527171336735
2011-01-25,57.49,62.646488117410414,-0.08231088880427351
2011-01-26,57.47,62.98648811741042,-0.0875820875602299
2011-01-27,57.81,61.496488117410415,-0.059946319379605706
2011-01-28,56.32,62.496488117410415,-0.09882936311248114
2011-01-31,57.32,63.096488117410416,-0.0915500733838226
2011-02-01,57.92,62.69648811741042,-0.07618430092074036
2011-02-02,57.52,62.776488117410416,-0.08373338928388663
2011-02-03,57.6,63.05648811741042,-0.08653333352866877
2011-02-04,57.88,63.69648811741042,-0.09131567986431222
2011-02-07,58.52,63.97648811741041,-0.08528895970964512
2011-02-08,58.8,65.05648811741041,-0.09617008692690332
2011-02-09,59.88,64.33648811741041,-0.0692684392296572
2011-02-10,59.16,64.88648811741041,-0.08825393827831274
2011-02-11,59.71,64.48648811741042,-0.07406959592393791
2011-02-14,59.31,64.81648811741042,-0.08495505198362185
2011-02-15,59.64,66.04648811741042,-0.09699967856007186
2011-02-16,60.87,65.66648811741041,-0.07304316486111428
2011-02-17,60.49,66.53648811741041,-0.09087477094884788
2011-02-18,61.36,65.39648811741041,-0.061723316245414495
2011-02-22,60.22,64.89648811741041,-0.07206072706044953
2011-02-23,59.72,65.12648811741042,-0.08301519510254518
2011-02-24,59.95,63.82648811741041,-0.06073478632068108
2011-02-25,58.65,63.566488117410415,-0.07734402612158509
2011-02-28,58.39,62.956488117410416,-0.07253403507664158
2011-03-01,57.78,63.07648811741041,-0.08396929308352652
2011-03-02,57.9,64.17648811741041,-0.09780042974504355
2011-03-03,59.0,64.27648811741041,-0.08209048552516018
2011-03-04,59.1,63.206488117410416,-0.06496940804213536
2011-03-07,58.03,63.496488117410415,-0.08609118833946239
2011-03-08,58.32,63.43648811741041,-0.08065528640142627
2011-03-09,58.26,62.25648811741041,-0.06419392160176751
2011-03-10,57.08,62.05648811741042,-0.08019287375713136
2011-03-11,56.88,61.40648811741041,-0.07371351556134709
2011-03-14,56.23,61.18648811741041,-0.08100625268604134
2011-03-15,56.01,60.856488117410414,-0.07963798548578893
2011-03-16,55.68,61.36648811741041,-0.0926643888522779
2011-03-17,56.19,61.996488117410415,-0.09365833926615252
2011-03-18,56.82,62.97648811741041,-0.09775851752693077
2011-03-21,57.8,62.496488117410415,-0.07514803245563584
2011-03-22,57.32,61.47648811741041,-0.06761102080964965
2011-03-23,56.3,62.22648811741041,-0.09524060085518848
2011-03-24,57.05,61.79648811741041,-0.07680837960228926
2011-03-25,56.62,0.0,inf
2011-03-28,57.03,0.0,inf
2011-03-29,57.02,0.0,inf
