date,TXT,dcf,Deviation
2016-03-03,33.64,36.60567867483236,-0.08101690180849908
2016-03-04,33.0,36.52567867483236,-0.09652602779046227
2016-03-07,32.92,36.11567867483236,-0.08848452506194504
2016-03-08,32.51,36.765678674832365,-0.11575139717862892
2016-03-09,33.16,36.56567867483236,-0.09313866987450303
2016-03-10,32.96,37.50567867483236,-0.12119974455715343
2016-03-11,33.9,37.45567867483236,-0.0949302963030152
2016-03-14,33.85,37.11567867483236,-0.087986500353199
2016-03-15,33.51,37.82567867483236,-0.11409388611191884
2016-03-16,34.22,38.57567867483236,-0.11291256108668557
2016-03-17,34.97,39.77567867483236,-0.12081952677964247
2016-03-18,36.17,39.96567867483236,-0.09497345724351769
2016-03-21,36.36,40.21567867483236,-0.09587501198246118
2016-03-22,36.61,40.195678674832365,-0.0892055761476036
2016-03-23,36.59,39.765678674832365,-0.0798597881555142
2016-03-24,36.16,39.63567867483236,-0.08769065627326655
2016-03-28,36.03,39.75567867483236,-0.09371437739260446
2016-03-29,36.15,39.92567867483236,-0.09456767674715594
2016-03-30,36.32,40.06567867483236,-0.0934884619135441
2016-03-31,36.46,40.29567867483236,-0.09518833783107428
2016-04-01,36.69,39.449587212752085,-0.06995224558040625
2016-04-04,36.6,39.24958721275208,-0.06750611664754624
2016-04-05,36.4,39.75958721275209,-0.08449753753164135
2016-04-06,36.91,39.71958721275209,-0.0707355592016341
2016-04-07,36.87,39.529587212752084,-0.06728092551126141
2016-04-08,36.68,39.669587212752084,-0.07536219615088557
2016-04-11,36.82,39.99958721275208,-0.07949050063542684
2016-04-12,37.15,40.909587212752086,-0.09189990583870211
2016-04-13,38.06,40.809587212752085,-0.06737601138716975
2016-04-14,37.96,40.599587212752084,-0.06501512438833379
2016-04-15,37.75,40.779587212752084,-0.07429175771069862
2016-04-18,37.93,40.89958721275209,-0.07260677711256214
2016-04-19,38.05,42.75958721275209,-0.11014108226347807
2016-04-20,39.91,42.39958721275209,-0.058717251190674946
2016-04-21,39.55,42.629587212752085,-0.07224060597590942
2016-04-22,39.78,41.839587212752086,-0.04922580144682576
2016-04-25,38.99,42.599587212752084,-0.08473291524457682
2016-04-26,39.75,42.72958721275209,-0.06973124261455232
2016-04-27,39.88,42.14958721275209,-0.05384601280425916
2016-04-28,39.3,41.529587212752084,-0.05368671740776343
2016-04-29,38.68,41.85958721275209,-0.07595839864812282
2016-05-02,39.01,41.519587212752086,-0.060443452867019576
2016-05-03,38.67,40.89958721275209,-0.05451368497080877
2016-05-04,38.05,41.03958721275209,-0.0728464250201607
2016-05-05,38.19,41.07958721275209,-0.07034119398003813
2016-05-06,38.23,40.89958721275209,-0.06527173975779732
2016-05-09,38.05,41.169587212752084,-0.07577407071465148
2016-05-10,38.32,40.99958721275208,-0.06535644368435622
2016-05-11,38.15,40.70958721275208,-0.06287431015636302
2016-05-12,37.86,40.199587212752085,-0.058199284494392156
2016-05-13,37.35,40.89958721275209,-0.08678784933177419
2016-05-16,38.05,41.11958721275209,-0.07465024385750996
2016-05-17,38.27,41.03958721275209,-0.06748574731988288
2016-05-18,38.19,40.379587212752085,-0.05422510144087367
2016-05-19,37.53,40.769587212752086,-0.07946087842014726
2016-05-20,37.92,40.50958721275209,-0.06392529252771317
2016-05-23,37.66,41.129587212752085,-0.08435745281869389
2016-05-24,38.28,41.309587212752085,-0.07333859806318432
2016-05-25,38.46,41.099587212752084,-0.06422417819157777
2016-05-26,38.25,41.089587212752086,-0.06910722169218642
2016-05-27,38.24,40.909587212752086,-0.06525578463719961
2016-05-31,38.06,41.03958721275209,-0.07260275785196613
2016-06-01,38.19,41.35958721275209,-0.07663488507387317
2016-06-02,38.51,42.809587212752085,-0.10043514765476014
2016-06-03,39.96,42.989587212752085,-0.07047258206409135
2016-06-06,40.14,42.79958721275209,-0.062140487466189054
2016-06-07,39.95,42.63958721275208,-0.06307723382340147
2016-06-08,39.79,42.21958721275209,-0.057546446404342255
2016-06-09,39.37,41.599587212752084,-0.05359637828494179
2016-06-10,38.75,40.849587212752084,-0.05139800316260357
2016-06-13,38.0,40.419587212752084,-0.05986174970111324
2016-06-14,37.57,40.92958721275209,-0.08208211813348976
2016-06-15,38.08,41.00958721275209,-0.0714366423040006
2016-06-16,38.16,41.089587212752086,-0.07129755764114609
2016-06-17,38.24,41.699587212752085,-0.08296454339226922
2016-06-20,38.85,41.379587212752085,-0.06113128194697248
2016-06-21,38.53,41.169587212752084,-0.06411497883404771
2016-06-22,38.32,41.269587212752086,-0.0714712070548813
2016-06-23,38.42,38.75958721275209,-0.00876137330586324
2016-06-24,35.91,37.169587212752084,-0.03388757603205106
2016-06-27,34.32,37.36958721275209,-0.08160612519989086
2016-06-28,34.52,37.879587212752085,-0.08869123081734864
2016-06-29,35.03,39.409587212752086,-0.11112999456474759
2016-06-30,36.56,39.22958721275209,-0.0680503518498482
2016-07-01,36.38,38.44989139220787,-0.053833478255996936
2016-07-05,35.72,38.49989139220787,-0.07220517491564937
2016-07-06,35.77,38.43989139220787,-0.06945626783818326
2016-07-07,35.71,39.71989139220787,-0.10095423858572072
2016-07-08,36.99,40.96989139220787,-0.0971418584957443
2016-07-11,38.24,41.08989139220787,-0.06935748174667378
2016-07-12,38.36,41.099891392207866,-0.06666420030315023
2016-07-13,38.37,41.29989139220787,-0.07094186675659542
2016-07-14,38.57,41.47989139220787,-0.07015185658741863
2016-07-15,38.75,41.71989139220787,-0.07118646029751086
2016-07-18,38.99,41.43989139220787,-0.059119155719325356
2016-07-19,38.71,41.99989139220787,-0.07833094998950962
2016-07-20,39.27,41.93989139220787,-0.06365995007569125
2016-07-21,39.21,42.54989139220787,-0.07849353506973933
2016-07-22,39.82,41.87989139220787,-0.049185690882453614
2016-07-25,39.15,42.28989139220787,-0.07424685400791575
2016-07-26,39.56,41.99989139220787,-0.05809280241759229
2016-07-27,39.27,41.92989139220787,-0.0634366392063247
2016-07-28,39.2,41.72989139220787,-0.06062540082911083
2016-07-29,39.0,41.39989139220787,-0.0579685431894531
2016-08-01,38.67,40.93989139220787,-0.05544448983662664
2016-08-02,38.21,41.44989139220787,-0.07816405021550743
2016-08-03,38.72,41.29989139220787,-0.062467268199514536
2016-08-04,38.57,41.739891392207866,-0.07594393005056144
2016-08-05,39.01,41.83989139220787,-0.06763620310770935
2016-08-08,39.11,41.87989139220787,-0.06613893446541341
2016-08-09,39.15,41.849891392207866,-0.0645137012878979
2016-08-10,39.12,42.11989139220787,-0.07122267634248569
2016-08-11,39.39,41.93989139220787,-0.0607987123371907
2016-08-12,39.21,43.03989139220787,-0.08898468997766218
2016-08-15,40.31,42.92989139220787,-0.061027207552716956
2016-08-16,40.2,43.13989139220787,-0.0681478626239399
2016-08-17,40.41,43.26989139220787,-0.0660942586216633
2016-08-18,40.54,43.38989139220787,-0.06568099851754106
2016-08-19,40.66,43.50989139220787,-0.06549985074700182
2016-08-22,40.78,43.72989139220787,-0.06745709395321076
2016-08-23,41.0,43.72989139220787,-0.06242621020308092
2016-08-24,41.0,43.599891392207866,-0.05963068505882829
2016-08-25,40.87,43.669891392207866,-0.06411491540158631
2016-08-26,40.94,43.93989139220787,-0.06827261736791324
2016-08-29,41.21,43.96989139220787,-0.06276775549864022
2016-08-30,41.24,43.57989139220787,-0.05369199686959847
2016-08-31,40.85,43.53989139220787,-0.06177992884679695
2016-09-01,40.81,43.849891392207866,-0.06932494689708746
2016-09-02,41.12,43.43989139220787,-0.05340463150016084
2016-09-06,40.71,43.53989139220787,-0.0649953709511164
2016-09-07,40.81,43.54989139220787,-0.06291385132359018
2016-09-08,40.82,42.55989139220787,-0.040881011095023956
2016-09-09,39.83,43.14989139220787,-0.07693858049448965
2016-09-12,40.42,42.50989139220787,-0.049162473103635085
2016-09-13,39.78,41.69989139220787,-0.04604068087732771
2016-09-14,38.97,42.10989139220787,-0.07456422442326427
2016-09-15,39.38,41.63989139220787,-0.05427226913062422
2016-09-16,38.91,41.81989139220787,-0.06958151480876551
2016-09-19,39.09,41.63989139220787,-0.06123674454840278
2016-09-20,38.91,42.00989139220787,-0.07378955977931545
2016-09-21,39.28,42.44989139220787,-0.07467372208141232
2016-09-22,39.72,42.17989139220787,-0.05831905467310672
2016-09-23,39.45,41.92989139220787,-0.05914375901934066
2016-09-26,39.2,42.31989139220787,-0.07372163041000424
2016-09-27,39.59,42.90989139220787,-0.07736890689988396
2016-09-28,40.18,42.22989139220787,-0.04854124234347679
2016-09-29,39.5,42.47989139220787,-0.07014828179985588
2016-09-30,39.75,42.59640243924852,-0.06682260182202227
2016-10-03,39.88,41.92640243924852,-0.0488093974247793
2016-10-04,39.21,42.31640243924852,-0.07340894452708313
2016-10-05,39.6,42.62640243924852,-0.07099830776387417
2016-10-06,39.91,41.20640243924852,-0.03146118958479416
2016-10-07,38.49,41.576402439248525,-0.07423447576442854
2016-10-10,38.86,40.616402439248525,-0.04324367333802259
2016-10-11,37.9,40.686402439248525,-0.06848485666455972
2016-10-12,37.97,40.66640243924852,-0.06630540882677471
2016-10-13,37.95,40.48640243924852,-0.06264825438749455
2016-10-14,37.77,40.536402439248526,-0.06824489280701462
2016-10-17,37.82,40.80640243924852,-0.0731846538957851
2016-10-18,38.09,40.80640243924852,-0.06656804513195269
2016-10-19,38.09,42.20640243924852,-0.09753028453855139
2016-10-20,39.49,41.62640243924852,-0.051323254330385204
2016-10-21,38.91,41.74640243924852,-0.06794363761946198
2016-10-24,39.03,41.84640243924852,-0.0673033349363138
2016-10-25,39.13,42.56640243924852,-0.0807303939803935
2016-10-26,39.85,42.286402439248526,-0.05761668760422034
2016-10-27,39.57,42.52640243924852,-0.06951922263990984
2016-10-28,39.81,42.796402439248524,-0.06978162343173255
2016-10-31,40.08,42.26640243924852,-0.051729087716683275
2016-11-01,39.55,41.716402439248526,-0.05193166986063702
2016-11-02,39.0,41.73640243924852,-0.0655639269156374
2016-11-03,39.02,41.796402439248524,-0.06642682808129352
2016-11-04,39.08,43.466402439248526,-0.10091477999310505
2016-11-07,40.75,43.44640243924852,-0.06206273219097769
2016-11-08,40.73,45.59640243924852,-0.10672777190552252
2016-11-09,42.88,46.796402439248524,-0.08369024615370435
2016-11-10,44.08,47.42640243924852,-0.07055990476054219
2016-11-11,44.71,47.85640243924853,-0.06574673980650214
2016-11-14,45.14,47.84640243924852,-0.05656438731595115
2016-11-15,45.13,47.33640243924852,-0.04661111376345539
2016-11-16,44.62,47.286402439248526,-0.05638835482725091
2016-11-17,44.57,46.95640243924852,-0.0508216625482758
2016-11-18,44.24,47.27640243924852,-0.06422659683444354
2016-11-21,44.56,47.92640243924852,-0.07024108357633907
2016-11-22,45.21,48.49640243924852,-0.06776590167415819
2016-11-23,45.78,48.66640243924852,-0.05930996117602261
2016-11-25,45.95,48.41640243924852,-0.050941464358969846
2016-11-28,45.7,48.69640243924852,-0.06153231633459366
2016-11-29,45.98,48.74640243924852,-0.056750904698992355
2016-11-30,46.03,50.59640243924852,-0.09025152420137839
2016-12-01,47.88,50.20640243924852,-0.04633676834470557
2016-12-02,47.49,50.076402439248525,-0.051649126400129974
2016-12-05,47.36,50.37640243924852,-0.05987728962754246
2016-12-06,47.66,51.156402439248524,-0.06834730889062668
2016-12-07,48.44,50.63640243924852,-0.04337595748204415
2016-12-08,47.92,51.10640243924853,-0.06234840034056954
2016-12-09,48.39,51.116402439248525,-0.05333713464066325
2016-12-12,48.4,51.186402439248525,-0.05443637971149895
2016-12-13,48.47,50.896402439248526,-0.04767335848824983
2016-12-14,48.18,51.726402439248524,-0.0685607788674979
2016-12-15,49.01,51.31640243924852,-0.04494474143971772
2016-12-16,48.6,51.05640243924852,-0.0481115457002943
2016-12-19,48.34,51.37640243924852,-0.0591011105310264
2016-12-20,48.66,51.41640243924852,-0.053609399111604006
2016-12-21,48.7,51.30640243924852,-0.05080072496477883
2016-12-22,48.59,51.656402439248524,-0.059361517536085096
2016-12-23,48.94,51.756402439248525,-0.05441650320565483
2016-12-27,49.04,51.23640243924852,-0.042868006625812916
2016-12-28,48.52,51.296402439248524,-0.05412470089957433
2016-12-29,48.58,51.27640243924852,-0.05258564000162025
2016-12-30,48.56,54.015663723312464,-0.10100151228833032
2017-01-03,49.25,55.06566372331247,-0.10561325025580981
2017-01-04,50.3,54.99566372331247,-0.08538243573051008
2017-01-05,50.23,54.625663723312464,-0.08046883870514032
2017-01-06,49.86,54.30566372331246,-0.08186372135995124
2017-01-09,49.54,54.70566372331247,-0.09442648844256973
2017-01-10,49.94,54.74566372331247,-0.08778163230608649
2017-01-11,49.98,54.53566372331247,-0.08353549608244804
2017-01-12,49.77,54.255663723312466,-0.08267641413784921
2017-01-13,49.49,53.515663723312464,-0.0752240268218668
2017-01-17,48.75,53.85566372331247,-0.09480272584779936
2017-01-18,49.09,54.185663723312466,-0.09404081030237776
2017-01-19,49.42,54.115663723312466,-0.08677087926558347
2017-01-20,49.35,53.64566372331247,-0.08007476140976
2017-01-23,48.88,54.14566372331247,-0.09724996169998612
2017-01-24,49.38,51.49566372331247,-0.04108430827651788
2017-01-25,46.73,53.27566372331247,-0.12286404834498965
2017-01-26,48.51,52.53566372331247,-0.0766272554300308
2017-01-27,47.77,52.21566372331247,-0.08514042351103224
2017-01-30,47.45,52.13566372331247,-0.0898744427265682
2017-01-31,47.37,51.85566372331247,-0.08650286972020527
2017-02-01,47.09,52.30566372331246,-0.09971508536632634
2017-02-02,47.54,53.075663723312466,-0.10429758829150604
2017-02-03,48.31,53.045663723312465,-0.0892752280000455
2017-02-06,48.28,52.975663723312465,-0.08863812915752278
2017-02-07,48.21,52.77566372331247,-0.08651077790795625
2017-02-08,48.01,53.42566372331247,-0.1013682066985595
2017-02-09,48.66,53.66566372331247,-0.09327498023914316
2017-02-10,48.9,53.95566372331247,-0.09370033420843793
2017-02-13,49.19,53.96566372331247,-0.08849448693520734
2017-02-14,49.2,53.92566372331247,-0.08763292645890097
2017-02-15,49.16,53.77566372331247,-0.08583183179404474
2017-02-16,49.01,53.115663723312466,-0.07729666609645491
2017-02-17,48.35,52.975663723312465,-0.08731676770435426
2017-02-21,48.21,53.17566372331247,-0.0933822612755747
2017-02-22,48.41,51.975663723312465,-0.06860256258186415
2017-02-23,47.21,51.935663723312466,-0.09099072553473975
2017-02-24,47.17,52.625663723312464,-0.1036692620542794
2017-02-27,47.86,52.06566372331247,-0.08077614732162486
2017-02-28,47.3,54.34566372331247,-0.12964537077297889
2017-03-01,49.58,53.59566372331247,-0.07492516081232481
2017-03-02,48.83,52.825663723312466,-0.0756386847165944
2017-03-03,48.06,52.835663723312464,-0.09038712465734233
2017-03-06,48.07,52.615663723312466,-0.0863937352803632
2017-03-07,47.85,52.78566372331247,-0.0935038678150154
2017-03-08,48.02,52.195663723312464,-0.08000020356954396
2017-03-09,47.43,52.39566372331247,-0.09477241760949562
2017-03-10,47.63,52.14566372331247,-0.08659710896140482
2017-03-13,47.38,51.96566372331247,-0.08824410956681916
2017-03-14,47.2,52.60566372331247,-0.10275820778052303
2017-03-15,47.84,52.41566372331247,-0.08729573181532346
2017-03-16,47.65,52.505663723312466,-0.09247885616493134
2017-03-17,47.74,52.39566372331247,-0.08885589746315237
2017-03-20,47.63,51.545663723312465,-0.07596494914355967
2017-03-21,46.78,51.88566372331247,-0.09840220509732955
2017-03-22,47.12,51.67566372331247,-0.08815878491091877
2017-03-23,46.91,50.91566372331247,-0.07867252296032468
2017-03-24,46.15,51.125663723312464,-0.09732223233795678
2017-03-27,46.36,51.755663723312466,-0.10425262348402808
2017-03-28,46.99,51.85566372331247,-0.09383090243091485
2017-03-29,47.09,52.085663723312464,-0.09591245202999121
2017-03-30,47.32,52.35566372331247,-0.09618183335283037
2017-03-31,47.59,50.57429021735146,-0.05900804943630389
2017-04-03,46.92,50.85429021735146,-0.07736397854608301
2017-04-04,47.2,50.594290217351464,-0.06708840469487165
2017-04-05,46.94,51.07429021735146,-0.08094660150454569
2017-04-06,47.42,51.32429021735146,-0.07607100265424649
2017-04-07,47.67,51.81429021735146,-0.07998353735942199
2017-04-10,48.16,51.654290217351466,-0.0676476281572771
2017-04-11,48.0,51.11429021735147,-0.06092797540782979
2017-04-12,47.46,50.194290217351465,-0.05447412854154188
2017-04-13,46.54,50.50429021735147,-0.07849412793033339
2017-04-17,46.85,50.99429021735146,-0.0812696911690971
2017-04-18,47.34,49.664290217351464,-0.04680002889761248
2017-04-19,46.01,49.56429021735146,-0.07171070546486269
2017-04-20,45.91,50.31429021735146,-0.08753557286260982
2017-04-21,46.66,50.60429021735146,-0.07794379093966675
2017-04-24,46.95,50.68429021735147,-0.07367746892257065
2017-04-25,47.03,50.804290217351465,-0.07429077743639867
2017-04-26,47.15,50.734290217351464,-0.07064827756525138
2017-04-27,47.08,50.31429021735146,-0.06428174189439484
2017-04-28,46.66,49.78429021735146,-0.06275654837522515
2017-05-01,46.13,49.404290217351466,-0.06627542270006115
2017-05-02,45.75,49.88429021735146,-0.08287759932712069
2017-05-03,46.23,49.904290217351466,-0.07362674033331784
2017-05-04,46.25,50.274290217351464,-0.0800466839005225
2017-05-05,46.62,50.344290217351464,-0.07397641721181458
2017-05-08,46.69,50.734290217351464,-0.07971512363778555
2017-05-09,47.08,50.53429021735146,-0.06835537221348753
2017-05-10,46.88,52.22429021735147,-0.10233341985327415
2017-05-11,48.57,51.734290217351464,-0.06116427236282396
2017-05-12,48.08,51.624290217351465,-0.06865547598677091
2017-05-15,47.97,51.834290217351466,-0.0745508465756497
2017-05-16,48.18,49.844290217351464,-0.03338978667554793
2017-05-17,46.19,49.78429021735146,-0.07219727752789651
2017-05-18,46.13,50.14429021735146,-0.08005478190939452
2017-05-19,46.49,50.43429021735147,-0.07820651783445676
2017-05-22,46.78,50.774290217351464,-0.07866757369237365
2017-05-23,47.12,51.124290217351465,-0.07832461243623134
2017-05-24,47.47,51.82429021735146,-0.08402025766468846
2017-05-25,48.17,51.81429021735146,-0.07033368983854316
2017-05-26,48.16,51.64429021735146,-0.06746709467179035
2017-05-30,47.99,51.45429021735146,-0.067327529011045
2017-05-31,47.8,51.374290217351465,-0.06957352018353069
2017-06-01,47.72,51.404290217351466,-0.07167281566914507
2017-06-02,47.75,50.694290217351465,-0.05807932618698952
2017-06-05,47.04,50.61429021735147,-0.0706182029225837
2017-06-06,46.96,50.49429021735146,-0.06999385875389463
2017-06-07,46.84,50.64429021735146,-0.0751178504235025
2017-06-08,46.99,50.944290217351465,-0.07761989028565652
2017-06-09,47.29,50.89429021735146,-0.07081914694082214
2017-06-12,47.24,51.334290217351466,-0.07975741361215039
2017-06-13,47.68,51.054290217351465,-0.06609219720783954
2017-06-14,47.4,50.944290217351465,-0.0695718833696557
2017-06-15,47.29,51.094290217351464,-0.07445626901104385
2017-06-16,47.44,51.75429021735147,-0.08336101604780644
2017-06-19,48.1,50.53429021735146,-0.0481710578476795
2017-06-20,46.88,49.844290217351464,-0.05947100870381239
2017-06-21,46.19,49.024290217351464,-0.0578139980157899
2017-06-22,45.37,49.43429021735147,-0.0822160123970972
2017-06-23,45.78,49.22429021735147,-0.0699713536171489
2017-06-26,45.57,50.10429021735146,-0.09049704521672286
2017-06-27,46.45,50.63429021735146,-0.08263748142592864
2017-06-28,46.98,50.29429021735147,-0.06589794195381737
2017-06-29,46.64,50.75429021735147,-0.08106290521909232
2017-06-30,47.1,51.894883648866,-0.09239607667895355
2017-07-03,47.73,52.194883648866,-0.085542553919708
2017-07-05,48.03,51.594883648866,-0.06909374334725049
2017-07-06,47.43,52.224883648866,-0.09181224186356063
2017-07-07,48.06,52.684883648866,-0.08778388274879567
2017-07-10,48.52,52.894883648866,-0.08270901355805871
2017-07-11,48.73,52.974883648866,-0.0801301174534409
2017-07-12,48.81,53.354883648866,-0.08518214900019927
2017-07-13,49.19,53.804883648866,-0.085770720720874
2017-07-14,49.64,53.684883648866,-0.07534492717395391
2017-07-17,49.52,53.704883648866,-0.0779237075761613
2017-07-18,49.54,52.834883648866004,-0.0623618984526092
2017-07-19,48.67,52.794883648866,-0.07813036725869549
2017-07-20,48.63,52.654883648866,-0.07643894298022391
2017-07-21,48.49,52.954883648866,-0.08431486090068319
2017-07-24,48.79,53.454883648866,-0.08726767940434876
2017-07-25,49.29,53.274883648866,-0.07479854250138418
2017-07-26,49.11,52.664883648866,-0.06750007600069097
2017-07-27,48.5,53.414883648866,-0.09201337367268314
2017-07-28,49.25,53.294883648866,-0.07589628444478391
2017-07-31,49.13,53.554883648866,-0.08262334538672267
2017-08-01,49.39,53.524883648866,-0.07725161395943747
2017-08-02,49.36,53.204883648866,-0.07226561520632047
2017-08-03,49.04,53.474883648866,-0.08293395602292342
2017-08-04,49.31,53.564883648866,-0.0794341994049319
2017-08-07,49.4,53.224883648866,-0.07186269629257314
2017-08-08,49.06,53.294883648866,-0.07946135461646897
2017-08-09,49.13,52.404883648866,-0.062491955345403416
2017-08-10,48.24,52.644883648866,-0.08367163803126543
2017-08-11,48.48,53.114883648866,-0.0872614854907049
2017-08-14,48.95,53.254883648866,-0.08083547186489182
2017-08-15,49.09,53.294883648866,-0.07889844879988706
2017-08-16,49.13,52.284883648866,-0.06034026335515086
2017-08-17,48.12,51.854883648866,-0.07202568757374272
2017-08-18,47.69,51.694883648866,-0.07747156712971648
2017-08-21,47.53,52.224883648866,-0.08989744583122572
2017-08-22,48.06,52.154883648866,-0.07851390631862776
2017-08-23,47.99,52.104883648866,-0.07897308967420669
2017-08-24,47.94,52.594883648866,-0.08850449560727125
2017-08-25,48.43,52.254883648866,-0.07319667334000468
2017-08-28,48.09,52.324883648866,-0.08093441119305333
2017-08-29,48.16,53.134883648866,-0.09362744975112369
2017-08-30,48.97,53.254883648866,-0.08045991945298792
2017-08-31,49.09,53.394883648866,-0.08062352335432843
2017-09-01,49.23,52.864883648866,-0.06875799960157436
2017-09-05,48.7,52.954883648866,-0.08034922099119968
2017-09-06,48.79,52.874883648866,-0.07725565272149038
2017-09-07,48.71,53.404883648866,-0.08791112962130176
2017-09-08,49.24,55.354883648866,-0.11046692262338931
2017-09-11,51.19,56.574883648866,-0.09518152405380931
2017-09-12,52.41,56.514883648866004,-0.07263367424358791
2017-09-13,52.35,55.924883648866,-0.06392295192443354
2017-09-14,51.76,55.774883648866,-0.07198372073964221
2017-09-15,51.61,56.624883648866,-0.08856324862340681
2017-09-18,52.46,56.904883648866,-0.07811075893403696
2017-09-19,52.74,57.284883648866,-0.07933827144913763
2017-09-20,53.12,57.224883648866,-0.07173249445212881
2017-09-21,53.06,57.254883648866,-0.07326682688925668
2017-09-22,53.09,57.234883648866,-0.07241883593744536
2017-09-25,53.07,57.294883648866,-0.07373928315760914
2017-09-26,53.13,58.124883648866,-0.0859336541478557
2017-09-27,53.96,57.744883648866,-0.06554491774338045
2017-09-28,53.58,58.044883648866,-0.07692122661276501
2017-09-29,53.88,59.367318840042415,-0.09242995889417349
2017-10-02,54.57,59.297318840042415,-0.07972230334384256
2017-10-03,54.5,59.78731884004241,-0.08843545659219698
2017-10-04,54.99,60.44731884004241,-0.09028223161533
2017-10-05,55.65,60.28731884004241,-0.07692030312952547
2017-10-06,55.49,60.12731884004241,-0.07712498959714364
2017-10-09,55.33,59.19731884004241,-0.0653292905121654
2017-10-10,54.4,58.71731884004241,-0.07352717946477838
2017-10-11,53.92,58.34731884004241,-0.07587870236470995
2017-10-12,53.55,58.05731884004241,-0.0776356698879056
2017-10-13,53.26,58.13731884004241,-0.08389308171334398
2017-10-16,53.34,57.867318840042415,-0.0782361949852366
2017-10-17,53.07,58.367318840042415,-0.09075830353900427
2017-10-18,53.57,57.89731884004241,-0.07474126482433219
2017-10-19,53.1,58.53731884004241,-0.09288636630079161
2017-10-20,53.74,58.49731884004241,-0.0813254168631391
2017-10-23,53.7,59.21731884004241,-0.09317069648063203
2017-10-24,54.42,58.50731884004241,-0.06985995805442802
2017-10-25,53.71,58.55731884004241,-0.08277904344089848
2017-10-26,53.76,57.82731884004241,-0.07033559434586834
2017-10-27,53.03,57.39731884004241,-0.07608924821407537
2017-10-30,52.6,57.53731884004241,-0.08581072145138502
2017-10-31,52.74,58.19731884004241,-0.09377268487302759
2017-11-01,53.4,59.07731884004241,-0.09609980533162488
2017-11-02,54.28,59.34731884004241,-0.08538412415395291
2017-11-03,54.55,59.227318840042415,-0.07897232107829566
2017-11-06,54.43,59.07731884004241,-0.07866502629588656
2017-11-07,54.28,59.64731884004241,-0.08998424312140618
2017-11-08,54.85,59.19731884004241,-0.07343776585202011
2017-11-09,54.4,59.06731884004241,-0.07901694086846522
2017-11-10,54.27,58.49731884004241,-0.07226517255605802
2017-11-13,53.7,58.367318840042415,-0.07996459204907724
2017-11-14,53.57,57.267318840042414,-0.06456245752258227
2017-11-15,52.47,57.69731884004241,-0.09059899047535314
2017-11-16,52.9,57.767318840042414,-0.08425730911140283
2017-11-17,52.97,58.27731884004241,-0.09107005856960848
2017-11-20,53.48,58.48731884004241,-0.08561375250824854
2017-11-21,53.69,58.32731884004241,-0.07950509182086452
2017-11-22,53.53,58.09731884004241,-0.07861496763073472
2017-11-24,53.3,58.27731884004241,-0.08540747822843375
2017-11-27,53.48,59.117318840042415,-0.09535816154476962
2017-11-28,54.32,59.63731884004241,-0.08916093049562435
2017-11-29,54.84,60.50731884004241,-0.09366336087415428
2017-11-30,55.71,59.687318840042416,-0.0666359105642077
2017-12-01,54.89,59.977318840042415,-0.08482071120268198
2017-12-04,55.18,58.80731884004241,-0.061681418428696344
2017-12-05,54.01,58.71731884004241,-0.08016917211199781
2017-12-06,53.92,59.587318840042414,-0.09510947883484899
2017-12-07,54.79,59.63731884004241,-0.08127995916522934
2017-12-08,54.84,59.42731884004241,-0.07719208824463153
2017-12-11,54.63,59.367318840042415,-0.07979674562711025
2017-12-12,54.57,59.41731884004241,-0.08158090830540332
2017-12-13,54.62,59.17731884004241,-0.07701124230316936
2017-12-14,54.38,60.017318840042414,-0.09392820187564421
2017-12-15,55.22,60.98731884004241,-0.09456586958952795
2017-12-18,56.19,61.14731884004241,-0.0810717286396555
2017-12-19,56.35,61.797318840042415,-0.08814814206005239
2017-12-20,57.0,61.977318840042415,-0.08030871507830795
2017-12-21,57.18,61.55731884004241,-0.07110964094159034
2017-12-22,56.76,61.67731884004241,-0.07972653371647487
2017-12-26,56.88,61.767318840042414,-0.07912467194341077
2017-12-27,56.97,61.797318840042415,-0.07811534433294032
2017-12-28,57.0,61.38731884004241,-0.07146946507754304
2017-12-29,56.59,61.99581395348837,-0.0871964348680706
2018-01-02,57.3,62.32581395348837,-0.08063775881433277
2018-01-03,57.63,62.275813953488374,-0.07460061392305795
2018-01-04,57.58,63.195813953488376,-0.08886370159931123
2018-01-05,58.5,63.04581395348837,-0.07210334308384081
2018-01-08,58.35,63.14581395348837,-0.07594824824050639
2018-01-09,58.45,63.095813953488374,-0.07363109630241194
2018-01-10,58.4,63.78581395348837,-0.08443592108765163
2018-01-11,59.09,64.84581395348837,-0.08876153451658131
2018-01-12,60.15,63.47581395348837,-0.052394979226660254
2018-01-16,58.78,63.86581395348837,-0.07963280570090625
2018-01-17,59.17,63.50581395348837,-0.06827428362171561
2018-01-18,58.81,63.595813953488374,-0.07525360013457083
2018-01-19,58.9,63.78581395348837,-0.07659718753531986
2018-01-22,59.09,63.79581395348837,-0.07376367917994175
2018-01-23,59.1,64.40581395348838,-0.0823809781725614
2018-01-24,59.71,65.22581395348837,-0.08456489262704514
2018-01-25,60.53,65.55581395348837,-0.07666465642626552
2018-01-26,60.86,65.91581395348837,-0.07670107748431754
2018-01-29,61.22,64.87581395348838,-0.05635095316275107
2018-01-30,60.18,63.36581395348837,-0.05027654116187652
2018-01-31,58.67,64.53581395348837,-0.09089238353321027
2018-02-01,59.84,63.75581395348837,-0.06141893124202069
